категорија	kategorya
фронт	harapan
фронт	harap
дунав	danubio
приклучи	sumali
приклучи	sasali
приклучи	sali
лука	luka
лука	luca
честа	karangalan
нападите	umaatake
пазари	merkado
нозете	binti
природна	likas
природна	natural
заштитен	pinoprotektahan
заштитен	protektado
мнозинство	majority
мнозинство	karamihan
мнозинство	nakararami
северозападно	northwest
уред	device
уред	aparato
издадени	inisyu
потенцијал	posibleng
ливерпул	liverpool
хановер	hanover
хановер	hannover
служел	served
служел	nagsilbi
служел	hinahatid
последно	huling
последно	huli
последно	last
професионална	professional
професионална	propesyonal
доселеници	settlers
одговорност	pananagutan
одговорност	responsibilidad
осуден	nahatulang
осуден	nahatulan
франц	franz
напори	efforts
напори	pagsusumikap
напори	pagsisikap
напори	effort
напори	pagsisikap
повреди	injury
повреди	pinsala
повреди	nasaktan
милер	miller
милер	muller
напушта	aalis
напушта	umaalis
заменет	pinagpalit
заменет	pinalitan
монако	monako
војски	armies
јосиф	joseph
јосиф	josephus
пишувал	sinulat
пишувал	wrote
пишувал	nagsulat
цени	presyo
цени	pagpepresyo
пејачи	singers
компјутер	host
компјутер	kompyuter
компјутер	computer
успеси	tagumpay
испратен	naipadala
испратен	ipinadala
испратен	nagpadala
измени	edit
измени	pagbabago
измени	nagbabago
измени	nababago
измени	palitan
измени	magbabago
измени	pagbabago
измени	baguhin
измени	change
анадолија	anatolia
андреј	andrei
авиони	jets
инвазија	pagsalakay
фигура	pigura
фигура	personalidad
фигура	figure
патеки	landas
патеки	trek
колонија	kolonya
спортисти	athlete
спортисти	atleta
малезија	malaysia
валута	currency
валута	pera
валута	pananalapi
прочитајте	mabasa
прочитајте	nabasa
прочитајте	basahin
популарни	popular
популарни	sikat
популарни	nauuso
популарни	trending
работење	working
работење	pagtatrabaho
работење	gumagana
работење	nagtatrabaho
тексас	texas
локална	lokal
цезар	caesar
цезар	cesar
австро	austro
паѓа	bumabagsak
паѓа	talon
паѓа	falls
александров	alexandrov
варира	vary
варира	naiba
обврски	obligasyon
обврски	pananagutan
обврски	obligasyon
најстариот	oldest
напредок	progreso
бригада	brigada
принуден	pinilit
принуден	sapilitang
жив	buhay
добиени	natanggap
добиени	nagmula
штаб	headquarters
парагвај	paraguay
страв	takot
црвени	pula
црвени	red
највисоката	matataas
команда	command
команда	utos
мајстор	master
најголемо	pinakamalaking
најголемо	pinakamalaking
најголемо	greatest
најголемо	pinakamalaking
ран	maagang
ран	maaga
традиции	tradisyon
кинг	king
кинг	hari
кинг	haring
бор	pino
механизам	mekanismo
стратегија	estratehiya
стратегија	diskarte
борци	fighters
формално	formally
формално	pormal
сами	alone
сами	magisa
сами	sami
диплома	diploma
диплома	degree
диплома	antas
јустинијан	justiniano
гласање	boto
гласање	bumoto
гласање	pagboto
гласање	voting
гласање	boboto
компоненти	sangkap
компоненти	components
успеа	pinamamahalaan
успеа	pinamamahalaang
успеа	nagtagumpay
електрони	electrons
интер	inter
кујна	ulam
кујна	pagkain
кујна	lutong
кујна	kusina
почит	respect
почит	respeto
почит	paggalang
лекар	physician
лекар	doktor
лекар	doctor
покажа	nagpakita
покажа	pinakita
бања	spa
бања	banyo
бања	paliguan
бања	naliligo
играше	naglaro
играше	nilalaro
играше	nilaro
вести	balita
вести	news
хартија	papel
чита	nagbabasa
гласот	boses
објасни	explain
објасни	ipaliwanag
објасни	ipinaliwanag
детроит	detroit
погрешно	mali
кислород	oxygen
коски	bones
коски	buto
различно	ibang
признание	confession
планирање	pagplano
планирање	planning
планирање	pagpaplano
постигнат	naabot
успешен	matagumpay
успешна	matagumpay
позитивни	positive
позитивни	positibong
позитивни	positibo
изрази	ipinahayag
изрази	nagpahayag
изрази	nakiramay
традицијата	kaugalian
традицијата	tradisyon
соодветна	naaangkop
соодветна	angkop
правда	katarungan
правда	hustisya
популарен	popular
популарен	sikat
маркетинг	pamimili
маркетинг	marketing
составени	binubuo
променлива	variable
менаџмент	management
менаџмент	pamamahala
менаџмент	tagapamahala
сао	sao
мисла	inakala
мисла	akala
мисла	naisip
мисла	kala
снимки	footage
снимки	recording
бдп	gdp
бдп	gnp
членка	miyembro
топлина	init
топлина	init
топлина	kainitan
лајпциг	leipzig
продавници	tindahan
есента	taglagas
есента	autumn
стотици	daang
забава	masaya
забава	katuwaan
забава	partido
забава	party
забава	pagdiriwang
забава	pagtitipon
забава	libangan
забава	entertainment
списоци	listahan
нашиот	ating
нашиот	aming
откритија	discoveries
откритија	natuklasan
обичаи	kaugalian
обичаи	customs
поврзаност	koneksyon
гробови	graves
вон	von
вон	vaughn
извештаи	ulat
чисто	pulos
чисто	panay
чисто	burahin
чисто	malinaw
чисто	purong
чисто	pure
чисто	dalisay
чисто	malinis
остварување	accomplishment
остварување	nakamit
остварување	achievement
остварување	makakamit
остварување	makamit
остварување	achieve
остварување	pagkamit
карти	baraha
карти	tiket
поставува	sets
бен	ben
тејлор	taylor
судан	sudan
успеала	pinamamahalaan
успеала	pinamamahalaang
кампанија	campania
спојување	merger
спојување	pagsamahin
спојување	nagsasama
мечот	tabak
мечот	espada
мечот	sword
целост	sini
кандидат	nominee
кандидат	kandidato
кандидат	candidate
унеско	unesco
масло	langis
масло	oil
пее	kumakanta
пее	kantahan
пее	pagkanta
волта	volta
сон	dream
сон	pinapangarap
сон	panaginip
сон	pangarap
листови	dahon
листови	sheet
сцени	tanawin
ученик	pupil
ученик	studyante
ученик	student
ученик	estudyante
машина	makina
повремено	paminsan
повремено	paminsan
процент	porsiyento
процент	porsyento
процент	percentage
процент	porsiyento
процент	percent
натпреварувања	competitions
болка	sakit
болка	kirot
затворени	nakasara
затворени	sarado
затворени	saradong
иницијатива	inisyatiba
ридот	burol
арабија	arabia
организирани	maayos
претставена	kinakatawan
претставена	ipinapakita
претставена	iharap
претставена	iniharap
двојна	dobleng
двојна	double
двојна	doble
установи	pasilidad
џејн	jane
атоми	atoms
нормално	normal
демократија	demokrasya
равенки	equation
трупи	hukbo
трупи	tropa
извршил	nakatuon
блок	harangin
блок	harang
блок	block
дол	dole
дол	dol
дол	dahl
самостојно	standalone
бек	beck
кембриџ	cambridge
шекспир	shakespeare
демографија	demograpiko
трева	pot
трева	palayok
трева	damo
филозофи	pilosopong
костур	kalansay
опера	opera
политичко	pulitikal
политичко	politikal
политичко	pampulitika
дон	don
нација	nation
огромни	napakalaki
задржи	panatilihin
фифа	fifa
избегне	iwasan
длабочина	lalim
среќа	ligaya
среќа	saya
среќа	kaligayahan
архитекти	arkitekto
отстранување	alisin
отстранување	pagtanggal
отстранување	pagtatanggal
архиепископија	archdiocese
работна	working
работна	pagtatrabaho
работна	gumagana
работна	nagtatrabaho
лошо	bad
лошо	masamang
лошо	masama
жак	jacques
сигурно	tiyak
највисока	pinakamataas
највисока	matataas
потрошувачите	consumer
потрошувачите	mamimili
потрошувачите	consumers
свири	dula
свири	play
свири	makipaglaro
свири	maglaro
свири	gumaganap
свири	paglalaro
свири	naglalaro
експерименти	eksperimento
прогласена	ipinahayag
прогласена	idineklara
прогласена	proclaimed
алатки	kasangkapan
сопствени	sarili
сопствени	sariling
сопствени	custom
заливот	golpo
заливот	gulf
заливот	look
заливот	bay
четврта	ikaapat
четврта	fourth
раѓањето	kapanganakan
филозофски	pilosopiko
имам	nakuha
трансфер	paglilipat
трансфер	ilipat
трансфер	transfer
основен	basic
евро	euro
глумец	artista
глумец	actor
глумец	aktor
историско	makasaysayang
историско	makasaysayang
словени	slavs
класик	classic
класик	klasikong
класик	klasiko
разбирање	intindi
разбирање	unawa
дозволи	pahintulutan
дозволи	payagan
дозволи	pahintulot
ниски	mababang
ниски	mababa
ниски	low
решенија	solusyon
соната	sonata
алкохол	alak
алкохол	alkohol
петта	ikalimang
петта	panglima
развиена	binuo
престој	paninirahan
престој	residence
престој	tirahan
бендови	bands
коста	costa
коста	kosta
лента	lane
лента	tape
лента	ribbon
лента	laso
естонија	estonia
танц	sayaw
танц	sayawan
танц	sumayaw
танц	nagsasayaw
танц	sumasayaw
танц	pagsasayaw
очигледно	halata
очигледно	obviously
мотор	engine
мотор	makina
мотор	bike
мотор	motor
мотор	motorsiklo
мотор	motor
двојки	couples
двојки	doubles
уништување	destruction
републиката	republika
монархија	monarkiya
значења	kahulugan
сол	asin
завршена	tapos
бета	beta
служби	serbisyo
тумба	tumba
дур	flat
дур	patag
еднаков	pantay
проф	prof
доделена	assigned
доделена	kagustuhang
доделена	itinalaga
доделена	nakatalaga
доделена	iginawad
закана	banta
вистината	katotohanan
критичарите	critics
колекција	koleksiyon
колекција	koleksyon
атанасиј	athanasius
водич	patnubay
водич	gabay
химна	himno
химна	awit
ману	manu
пракса	pagsasanay
пракса	practice
пракса	praktis
богат	mayaman
богат	rich
богат	mayayaman
замени	replacement
замени	pinagpalit
замени	pinalitan
замени	palitan
сопствена	sarili
сопствена	sariling
инспирација	inspirasyon
инспирација	inspiration
брајан	brian
брајан	bryan
помошник	assistant
помошник	katulong
помошник	helper
завет	tipan
завет	tipan
капетан	captain
капетан	kapitan
капетан	kapitana
зима	taglamig
зима	winter
коментари	komentaryo
коментари	comments
ретки	bihirang
ретки	bihira
дадено	binigay
дадено	given
дадено	ibinigay
настава	pagtuturo
настава	pasok
оптички	optical
основано	itinatag
патријаршија	patriarchate
читање	mabasa
читање	nabasa
читање	basahin
читање	pagbabasa
читање	binabasa
сликари	painters
обединето	unified
обединето	united
обединето	nagkakaisa
кан	kahn
кан	khan
кан	kan
кан	cannes
водолија	aquarius
југоисточно	southeast
југоисточно	southeastern
ограничена	limitado
ограничена	limitadong
ограничена	limited
фондови	pondo
редовен	regular
тутун	tabako
пристигнал	dumating
напиша	sinulat
напиша	wrote
напиша	nagsulat
часовник	watch
часовник	panoorin
часовник	relo
часовник	orasan
адам	adam
адам	adan
мотиви	motifs
подготовка	paghahanda
подготовка	hinahanda
подготовка	naghahanda
подготовка	paghahanda
подготовка	inihahanda
одбрани	pinili
одмор	bakasyon
одмор	vacation
развиени	binuo
персија	persia
атп	atp
напред	sulong
напред	pasulong
напред	ipasa
напред	harapan
напред	harap
алан	allan
алан	alan
френк	frank
победникот	nagwagi
победникот	winner
победникот	pagandahan
шаховска	ahedres
шаховска	chess
одгледување	breeding
одгледување	aanak
одгледување	paglilinang
железо	bakal
железо	iron
виетнам	vietnam
виетнам	nam
тајна	sikreto
тајна	secret
тајна	lihim
следење	sinusubaybayan
следење	sumusunod
следење	sinusundan
следење	pagsubaybay
конструкција	konstruksiyon
конструкција	construction
конструкција	konstruksyon
жолта	dilaw
жолта	yellow
изгради	bumuo
изгради	magtayo
потполно	lubos
помине	pumasa
помине	pumasa
помине	ipasa
помине	pass
терапија	therapy
професионални	professional
професионални	propesyonal
следува	sinusubaybayan
следува	sumusubaybay
следува	sumusunod
следува	sinusundan
следува	sasama
следува	darating
панк	punk
дознава	natututo
ослободен	pinakawalan
правилно	maayos
локално	lokal
етничка	etniko
изведена	gumanap
изведена	ginanap
спас	kaligtasan
спас	pagsagip
спас	pagligtas
спас	rescue
хип	hip
хип	balakang
чувства	nadarama
чувства	damdamin
чувства	feelings
сериозно	seryoso
асистент	assistant
асистент	katulong
потпишан	pinirmahan
потпишан	sealed
меморија	memorya
меморија	alaala
руско	russian
руско	ruso
руско	russo
воведување	pagpapakilala
воведување	panimula
воведување	ipinakikilala
третман	paggamot
стивен	stephen
стивен	esteban
стивен	steven
практика	pagsasanay
практика	practice
практика	praktis
шири	nagkakalat
шири	spread
шири	kumalat
шири	pagkalat
шири	kumakalat
видел	seen
видел	nakita
возрасните	matanda
искористи	gamitin
турнири	torneo
доменот	domain
финансирање	financing
финансирање	pagpopondo
финансирање	pananalapi
алжир	algeria
примерок	sample
примерок	halimbawa
примерок	specimen
племе	tribo
предава	nagtuturo
алекс	alex
борбите	aaway
борбите	fighting
везир	vizier
примени	apply
примени	ilapat
цирих	zurich
изговор	excuse
изговор	pagbigkas
изговор	bigkas
букурешт	bucharest
џозеф	joseph
шарл	charles
тенденција	tendency
североисточно	isan
јаглерод	karbon
јаглерод	carbon
нашол	natagpuan
нашол	nahanap
нашол	nakita
нашол	nakahanap
лет	flight
лет	lipad
учи	matutunan
учи	matuto
учи	aralan
учи	malaman
коњи	kabayo
достигна	naabot
шведски	swedish
шведски	suweko
чекори	hakbang
чекори	steps
контролира	pagkontrol
контролира	kinokontrol
боб	bob
игор	igor
членство	membership
волја	paghahangad
бога	god
бога	diyos
господ	god
господ	diyos
маси	mesa
маси	sambayanan
акт	act
акт	kikilos
акт	kumilos
млада	bata
тежок	mabigat
тежок	mahirap
топката	bola
умот	isip
геометрија	heometriya
партнер	partner
партнер	kasosyo
партнер	kapareha
услов	kinakailangan
услов	requirement
услов	kalagayan
услов	kondisyon
услов	kundisyon
велејќи	sabing
велејќи	sinasabi
чести	madalas
редовите	ranks
електронска	elektron
лавињ	lavigne
случајно	sinasadyang
случајно	random
случајно	sapalaran
случајно	sinasadyang
случајно	sinasadya
ограничувања	paghihigpit
ограничувања	limitasyon
ограничувања	limitasyon
ханс	hans
одлучил	nagpasya
одлучил	naisipang
одлучил	nagdesisyon
одлучил	napagdesisyunan
сигнал	senyas
сигнал	signal
сигнал	hudyat
хоп	hoop
постари	matatanda
постари	older
водечки	nangunguna
водечки	giya
водечки	lead
водечки	humantong
водечки	tingga
водечки	pamunuan
дрога	drugs
дрога	droga
дрога	gamot
дрога	droga
дрога	drug
џонсон	johnson
барањето	hilingin
барањето	kahilingan
барањето	hiling
барањето	request
барањето	humiling
драми	dramas
двојно	dobleng
двојно	double
двојно	doble
двојно	dalawahan
двојно	dual
предводени	humantong
предводени	led
паднал	nahulog
приход	kita
приход	kita
приход	income
чај	tsaa
чај	tsa
дале	nagbigay
сестри	sis
сестри	sisters
културна	pangkultura
културна	cultural
цивилизација	sibilisasyon
цивилизација	kabihasnan
плата	sahod
плата	suweldo
плата	plata
изложба	exhibit
изложба	eksibisyon
изложба	exhibition
кралска	royal
млеко	gatas
млеко	milk
орел	agila
орел	aquila
самогласки	vowels
ислам	islam
класичен	classic
класичен	klasikong
класичен	klasiko
шема	pattern
шема	scheme
единство	unity
единство	pagkakaisa
анализи	pagsusuri
анализи	pagtatasa
домови	homes
домови	tahanan
развивање	bumuo
развивање	pagbuo
ширење	nagkakalat
ширење	pagpapalaganap
ширење	pagsasabog
превоз	sumakay
превоз	sakay
превоз	transportasyon
превоз	sasakyan
превоз	pagdadala
превоз	pagpapadala
сталин	stalin
динамо	dinamo
верување	mananampalataya
верување	paniniwala
домени	domain
рома	roma
ангел	anghel
ангел	angel
брус	bruce
подобар	better
дизни	disney
донел	donnell
адолф	adolf
постоечките	umiiral
џамии	moske
потврди	kumpirmado
потврди	nakumpirma
потврди	patunayan
потврди	kumpirmado
потврди	kumpirmahin
убие	pumatay
убие	patayin
постар	elder
постар	senior
постар	older
развиен	binuo
развиен	evolved
борец	palaban
борец	fighter
основачите	founder
органски	organic
затворена	nakasara
затворена	sarado
затворена	saradong
масовно	mass
масовно	misa
масовно	masa
елизабет	elizabeth
елизабет	elisabeth
остави	umalis
остави	iwan
остави	iwanan
вкус	lasa
вкус	lasa
биологија	biology
биологија	biyolohiya
прстен	ring
прстен	singsing
прстен	tawagan
богати	mayaman
богати	rich
богати	mayayaman
богати	yaman
богати	mayayamang
изведени	nagmula
гувернер	governor
гувернер	gobernador
мек	mack
мек	mac
заштитени	pinoprotektahan
заштитени	protektado
андромеда	andromeda
кругови	activities
кругови	laps
повик	tumawag
повик	tawagan
повик	tawag
треска	lagnat
треска	fever
рис	reese
рис	musang
рис	lynx
прошири	palawakin
романски	romanian
стандарден	default
стандарден	pamantayan
стандарден	karaniwang
стандарден	standard
поставување	setup
поставување	setting
поставување	paglalagay
поставување	paglalagyan
одлучи	nagpasya
одлучи	naisipang
одлучи	nagdesisyon
одлучи	napagdesisyunan
одлучи	magdesisyon
одлучи	magpasya
светло	liwanag
светло	magaan
светло	ilaw
светло	bright
светло	maliwanag
централно	central
централно	gitnang
трудот	paggawa
трудот	pinaghirapan
трудот	labor
сателитска	satellite
побарувачка	pangangailangan
побарувачка	demand
литературен	pampanitikan
именувана	pinangalanang
именувана	pinangalanan
именувана	nagngangalang
паоло	paolo
мотори	motors
мотори	bisikleta
автономија	autonomy
достигнувања	achievements
достигнувања	nagawa
советник	consultant
советник	tagapayo
советник	tagapayo
советник	adviser
советник	tagapayo
модерна	makabagong
модерна	modern
модерна	modernong
модерна	makabago
говорот	speech
говорот	pananalita
говорот	talumpati
говорот	pagsasalita
кандидати	contenders
кандидати	candidates
викимедија	wikimedia
намена	layunin
алфред	alfred
признанија	confessions
придонеси	kontribusyon
придонеси	ambag
постигнати	nakamit
постигнати	nakakamit
постигнати	achieved
надеж	umaasa
надеж	umasa
надеж	sana
проценка	pagsusuri
проценка	assessment
проценка	pagtantiya
проценка	tantiya
проценка	pagtatantya
проценка	pagsusuri
собираат	kolektahin
богот	god
богот	diyos
натпис	label
иванов	ivanov
приватен	pribado
приватен	pribadong
автомобил	kotse
автомобил	sasakyan
автомобил	sasakyan
организиран	maayos
квалификациите	qualifying
квалификациите	qualifier
квалификациите	qualifier
пливање	lumalangoy
пливање	swimming
најпосле	wakas
губење	kawalan
губење	pagkawala
влегле	inilagay
влегле	pinasok
влегле	naipasok
стрип	komiks
стрип	comic
топка	bola
билборд	billboard
ограничен	limitado
ограничен	limitadong
ограничен	limited
ограничен	nililimitahan
ограничен	limitado
ограничен	nilimitahan
прима	prima
графички	graphical
графички	maliwanag
графички	graphic
погледи	pagtingin
патници	pasahero
патници	travelers
исак	isaac
исак	isaak
роџер	roger
работниците	manggagawa
паралелно	kahilera
френсис	francis
френсис	frances
факти	katotohanan
студент	studyante
студент	student
студент	estudyante
авион	jet
авион	plane
авион	eroplano
авион	airplane
авион	eroplano
повлекување	retiro
повлекување	retreat
повлекување	pagalis
лична	personal
организирање	maisaayos
организирање	isaayos
организирање	ayusin
организирање	aayos
размножување	breeding
размножување	aanak
размножување	pagpaparami
северозапад	northwestern
северозапад	isan
северозапад	northwest
кларк	clarke
кларк	clark
детството	pagkabata
овен	aries
прикажана	ipinapakita
прикажана	ipapakita
муслимански	muslim
привремено	pansamantala
привремено	pansamantala
ото	otto
советска	sobyet
лиеж	liège
просечна	karaniwan
парчиња	putol
парчиња	bits
изјава	pahayag
турско	turko
номиниран	nominate
директен	direktang
директен	direct
директен	direkta
атмосфера	kapaligiran
самостојна	solo
самостојна	standalone
натаму	onwards
политики	patakaran
километар	kilometro
километар	kilometrong
мајк	mike
пакети	pakete
растение	planta
растение	halaman
ернст	ernst
франсоа	francois
франсоа	françois
ноулс	knowles
распределба	allocation
распределба	pamamahagi
надзор	oversight
надзор	binabantayan
надзор	pagbabantay
антон	anton
продадени	nabenta
продадени	nabili
офицер	opisyal
сценарио	scenario
сценарио	script
купување	bilhin
купување	pagbili
купување	bumili
купување	pamimili
купување	namimili
купување	shopping
купување	binibili
купување	bumibili
купување	pagbili
текстописец	songwriter
откриена	natuklasan
откриена	natukoy
откриена	nagsiwalat
скот	scott
поединечно	magkakahiwalay
поединечно	singles
обнова	renewal
раскажува	nagsasabi
професори	professors
нуклеарна	nuclear
жанрови	genres
сергеј	sergei
сергеј	sergey
внук	pamangkin
следен	kasunod
следен	susunod
следен	next
побара	requested
побара	hiniling
побара	humiling
побара	hiningi
награден	iginawad
четврти	ikaapat
четврти	fourth
остана	nanatili
остана	nanatiling
остана	naiiwan
токио	tokyo
рос	ross
успешни	matagumpay
критичар	kritiko
кели	kelly
милји	milya
тамерлан	tamerlane
соработник	tagatulong
соработник	iugnay
дванаесет	labindalawang
дванаесет	dose
регистрирани	nakarehistro
војник	sundalo
војник	kawal
изразува	nagpapahayag
изразува	expressing
грижи	pinahahalagahan
грижи	cares
планета	planeta
рудолф	rudolph
рудолф	rudolph
рудолф	rudolf
музичко	musikal
музичко	musical
салата	salad
теодосиј	theodosius
блуз	blues
траги	track
траги	bakas
траги	trail
дното	ibaba
дното	ilalim
директна	direktang
директна	direct
директна	direkta
портрет	portrait
клиенти	kliyente
постапки	aksyon
постапки	aksiyon
сто	daang
сто	wto
мурат	murad
посетители	bisita
посетители	bisita
реши	lutasin
константа	constant
отсуство	kawalan
хаус	bahay
толкување	interpretation
толкување	interpret
мешавина	mix
мешавина	halo
мешавина	ihalo
мешавина	halo
јанг	yan
јанг	yang
јанг	bata
јанг	jung
јанг	yung
југоисток	southeast
ибн	ibn
агент	ahente
агент	agent
латвија	latbiya
копенхаген	copenhagen
загуба	kawalan
загуба	pagkawala
одржана	hinawakan
одржана	gaganapin
сицилија	sicilia
сицилија	sicily
стихови	verses
стихови	lyrics
сингапур	singapore
воспоставување	magtatag
воспоставување	itatag
воспоставување	gusali
воспоставување	pagtatatag
воспоставување	establishing
приватна	pribado
приватна	pribadong
кориснички	gumagamit
кориснички	user
математичар	matematiko
кевин	kevin
дупка	butas
дупка	tambakan
дупка	dump
актери	actors
актери	aktor
локален	lokal
брани	ipagtanggol
брани	defending
братство	fraternity
братство	kapatiran
симеон	simeon
самогласка	vowel
ама	ngunit
ама	pero
двапати	twice
врата	pinto
врата	pintuan
мајчин	katutubo
мајчин	katutubong
концепти	konsepto
секс	pakikipagtalik
секс	sex
келн	cologne
шкотски	scottish
овошје	prutas
овошје	bunga
овошје	fruits
овошје	prutas
погребан	ibaon
погребан	buried
ахмед	ahmed
соработници	associates
себастијан	sebastian
себастијан	sebastián
инфлацијата	inflation
регионални	pampook
регионални	regional
регионални	rehiyonal
храни	feed
храни	feeds
плус	plus
саудиска	saudi
олимпијада	olympiad
олимпијада	olympics
темелите	pundasyon
стабилност	katatagan
марка	tatak
програмски	programming
прифатен	tinanggap
лоренс	laurence
лоренс	lawrence
филозоф	pilosopo
дробови	baga
мозок	brain
мозок	utak
мозок	utak
властите	kinauukulan
македонец	masedonyo
етика	ethics
правење	ginagawang
академски	akademikong
собира	nangongolekta
вратот	leeg
слават	magdiwang
слават	ipagdiwang
станаа	naging
возрасни	katutubo
возрасни	lumago
возрасни	matanda
возрасни	adult
селски	nayon
оставка	tutol
оставка	pagbibitiw
франко	franco
хипотеза	hipotesis
зголемена	nadagdagan
мајами	miami
составено	binubuo
пристаништето	daungan
клиентот	kliyente
клиентот	client
џими	jimmie
џими	jimmy
фреквенција	dalas
фреквенција	kadalasan
слабо	mahina
сопствен	sarili
сопствен	sariling
течност	likido
течност	fluid
течност	likido
фер	fer
фер	patas
буквално	literal
човештвото	sangkatauhan
леб	tinapay
порази	natalo
порази	bagsak
порази	daig
порази	pagkatalo
припадност	kaanib
североисток	isan
освојувачи	invaders
вооружени	hukbong
вооружени	armadong
вооружени	sandatahang
агли	angulo
агли	angles
корени	roots
промовира	nagtataguyod
прифаќа	tinatanggap
прифаќа	tumatanggap
објавување	paglalathala
објавување	publishing
правен	legal
тестирање	pagsubok
тестирање	testing
тестирање	sinusubukan
мртви	patay
утврдување	inaalam
утврдување	pagtukoy
утврдување	matukoy
ограничени	limitado
ограничени	limitadong
ограничени	limited
џовани	giovanni
столб	pillar
онлајн	online
марсеј	marsella
марсеј	marseilles
учењето	learning
специјална	espesyal
специјална	special
накит	hiyas
накит	alahas
чувствува	feels
чувствува	nararamdaman
ниско	mababang
ниско	mababa
ниско	low
лиценца	lisensya
лиценца	licence
лиценца	lisensiya
лиценца	lisensya
изложби	eksibisyon
домашните	domestic
метар	metro
метар	meter
одредува	specifies
одредува	tumutukoy
рафаел	raphael
рафаел	rafael
живеалиште	tahanan
живеалиште	paninirahan
живеалиште	residence
живеалиште	tirahan
независен	malayang
независен	independent
воведен	nagpakilala
воведен	pinakilala
воведен	nagpasimula
воведен	ipinakilala
авила	avila
бактерии	germs
бактерии	germ
бактерии	bacteria
аудио	audio
борат	nahihirapang
митрополит	metropolitan
тесно	closely
вклучена	ikakasal
строго	mahigpit
мароко	morocco
зоран	zoran
предлогот	proposal
променливи	variable
променливи	variables
свеста	kamalayan
појавување	paglitaw
појавување	anyo
појавување	itsura
појавување	hitsura
владее	reigns
есеи	sanaysay
републики	republics
определен	tinutukoy
палестина	palestine
зачувување	panatilihin
зачувување	saving
зачувување	pagaalaga
зачувување	pangangalaga
зачувување	pol
зачувување	save
греми	grammy
железница	riles
железница	riles
железница	railway
железница	riles
источни	silangang
поддржува	sumusuporta
уништени	nawasak
уништени	sumira
уништени	sinira
вирџинија	virginia
спаси	pol
спаси	save
спаси	save
престол	trono
постариот	elder
колеги	kasamahan
пожар	fire
пожар	sunog
пожар	apoy
хотел	otel
хотел	hotel
позитивен	positive
позитивен	positibong
позитивен	positibo
гребен	bahura
дресот	pagkukunwari
претставување	pagpapakilala
претставување	panimula
претставување	representasyon
претставување	pagsasalarawan
рејтинг	rating
атом	atom
градини	hardin
градини	gardens
зависно	dependent
зависно	nakasalalay
вклучи	magsama
вклучи	isama
дејства	aksyon
дејства	aksiyon
федерер	federer
енди	andi
енди	andy
индиски	indian
услуга	favor
услуга	pabor
услуга	serbisyo
услуга	paglilingkod
воведувањето	pagpapakilala
воведувањето	panimula
сојузници	allies
лабораторија	laboratory
лабораторија	laboratoryo
лабораторија	lab
хитови	hits
наставата	pagtuturo
феномен	kababalaghan
активна	active
активна	aktibong
активна	aktibo
молекули	molecules
свест	kamalayan
свест	kamalayan
свест	ulirat
варијации	variation
параметри	kagustuhan
параметри	parameter
кол	cole
кол	kol
соодветните	kani
расправа	talakayan
расправа	debate
рекорди	records
рекорди	talaan
надал	nadal
патува	byahe
патува	naglalakbay
пристапот	access
паун	peacock
тон	ton
тон	tone
тон	tono
тон	tonne
спомени	alaala
предложена	iminumungkahing
предложена	nagmungkahi
предложена	iminungkahi
предложена	iminungkahing
предложена	iminumungkahi
предложена	iminungkahing
изразување	pagpapahayag
изразување	expression
полна	busog
полна	full
полна	buo
полна	buong
австралиски	australian
андреа	andrea
астероиди	asteroids
лорд	lord
лорд	panginoon
порт	daungan
предавања	lektura
венецуела	venezuela
дрвја	puno
оставајќи	aalis
оставајќи	umaalis
бреговите	shores
одговорни	responsableng
одговорни	responsable
одговорни	pananagutan
одлично	sarap
одлично	magaling
одлично	mahusay
одлично	napakahusay
извршена	naisakatuparan
лион	lyon
лион	leon
брза	mabilisan
формирани	nabuo
тунис	tunisia
тунис	tunis
клисура	gorge
видливи	nakikita
видливи	konkreto
чиста	malinis
чиста	purong
чиста	pure
чиста	dalisay
поздрав	pagbati
поздрав	regards
поздрав	pagbati
поздрав	greetings
поздрав	salute
пуштен	pinakawalan
брз	mabilis
брз	kabilis
брз	fast
инфраструктура	imprastraktura
стокхолм	stockholm
моменти	moments
моменти	sandali
генетски	genetically
воспостави	magtatag
воспостави	itatag
именувани	pinangalanang
именувани	pinangalanan
именувани	nagngangalang
есен	taglagas
есен	autumn
есен	taglagas
есен	mahulog
негативни	negatibong
негативни	negatibo
негативни	negative
потомци	descendants
инфлација	inflation
сува	tuyo
сува	tuyong
лого	logo
јужни	katimugang
јужни	southern
звуци	tunog
звуци	sounds
штит	kalasag
аристотел	aristotle
марс	marte
марс	mars
четврт	quarter
предлози	panukala
предлози	mungkahi
ритам	ritmo
ритам	kumpas
ритам	rhythm
пролет	spring
пролет	tagsibol
посети	pinuntahan
посети	bumisita
посети	binisita
посети	puntahan
посети	pagbisita
посети	pagbisita
класични	classical
класични	klasiko
градите	dibdib
градите	dibdib
градите	suso
градење	gusali
градење	konstruksiyon
градење	construction
градење	konstruksyon
градење	bumuo
градење	magtayo
латинска	latin
возило	sasakyan
соседни	karatig
марино	marino
веројатност	probabilidad
нафта	langis
нафта	oil
нафта	petroleum
инженерство	inhinyeriyang
инженерство	engineering
марки	marks
парови	couples
парови	pares
потера	pursuit
размислување	iniisip
шеста	ikaanim
јозеф	josef
наоди	natuklasan
горе	taas
