から	från
拒絶	vägran
拒絶	avslag
拒絶	förkastande
拒絶	avslag
拒絶	avvisande
拒絶	avvisning
土器	lergods
直子	naoko
本州	honshu
マニラ	manila
入江	irie
正明	masaaki
続行	fortsättning
続行	fortsätter
続行	fortsätt
続行	fortsätta
勝つ	win
勝つ	vinst
勝つ	vinna
勝つ	vinn
江南	gangnam
江南	jiangnan
中毒	beroende
丹後	tango
あすか	asuka
アドバイス	rådgivning
アドバイス	råd
留置	frihetsberövande
留置	förvar
ボイラー	pannan
ボイラー	panna
ボイラー	pannor
水木	mizuki
浸透	osmos
遺言	will
遺言	kommer
ウォーカー	walker
シェイクスピア	shakespeare
メリット	merritt
メリット	meriter
メリット	förtjänster
メリット	merit
ハット	hutt
ハット	hatten
ハット	keps
ハット	mössa
ハット	hatt
尊重	respekt
尊重	respekten
尊重	respekterar
尊重	respektera
エンジニアリング	engineering
エンジニアリング	maskin
カメラマン	kameraman
カメラマン	fotografer
半導体	halvledare
体格	kroppsbyggnad
ギニア	guinea
ギニア	guineas
ウラジーミル	vladimir
絶対に	absolut
リサ	lisa
ライス	rice
ライス	ris
互換性	kompatibilitet
プラグ	plug
プラグ	plugg
カーニバル	karneval
カーニバル	karnevalen
カーニバル	tivoli
アフター	efteråt
アフター	after
アフター	efter
拡散	spridning
拡散	sprida
拡散	spridning
拡散	spridit
拡散	sprid
拡散	diffusa
拡散	diffus
メモ	not
メモ	observera
メモ	obs
メモ	anteckning
メモ	anmärkning
メモ	sedlar
メモ	anteckningar
メモ	noterar
メモ	anmärkningar
メモ	noter
メモ	pm
モダン	moderna
モダン	modern
モダン	modernt
免除	undantag
免除	befrielse
コスモス	kosmos
お知らせ	anmälningar
お知らせ	meddelanden
お知らせ	underrättelser
お知らせ	påminnelse
お知らせ	kungörelse
お知らせ	tillkännagivandet
お知らせ	tillkännagivande
お知らせ	meddelande
お知らせ	anmälan
お知らせ	underrättelse
異議	invändningar
異議	invändning
異議	invändningen
カルロ	carlo
木星	jupiter
規約	termer
規約	begrepp
規約	villkor
規約	stadgarna
規約	stadgar
奉納	hängivenhet
奉納	engagemang
椅子	stolar
椅子	stol
恭子	kyoko
車掌	konduktören
車掌	dirigent
リール	rulle
リール	rullar
正宗	masamune
逸話	anekdoter
逸話	anekdot
宰相	kanslern
宰相	förbundskansler
宰相	kansler
ダスト	stoft
ダスト	damm
喜び	glädje
喜び	fröjd
喜び	förtjusning
喜び	glädje
喜び	joy
喜び	njutning
喜び	nöje
スライド	bilder
スライド	glida
スライド	glid
歌曲	låten
歌曲	sång
歌曲	song
シュミット	schmidt
シュミット	schmitt
ノーフォーク	norfolk
補充	påfyllning
補充	rostock
摂政	regency
摂政	regent
ストレス	stressa
ストレス	stress
ストレス	betonat
ストレス	betonade
ストレス	stressad
ストレス	stressade
カクテル	cocktail
ケベック	quebec
遅延	fördröjning
遅延	försening
遅延	förseningar
遅延	dröjsmål
遅延	försenat
遅延	försenad
遅延	fördröjd
遅延	försenade
講堂	aulan
褐色	brun
褐色	bruna
褐色	brunt
褐色	brown
モザイク	mosaik
非公式	inofficiell
非公式	inofficiella
非公式	inofficiellt
非公式	informell
非公式	informella
非公式	informellt
アトラス	atlas
巫女	miko
店長	chef
店長	föreståndare
店長	manager
今村	imamura
スープ	soppan
スープ	soppa
スープ	soppor
モナコ	monaco
便利	bekvämt
便利	bekväm
便利	bekvämlighet
ポップス	pops
腫瘍	tumör
腫瘍	tumör
ヒルズ	kullarna
ヒルズ	kullar
ヒルズ	hills
アリア	aria
ハリケーン	orkanen
ハリケーン	orkan
創始者	grundaren
創始者	grundare
ティッシュ	vävnader
ティッシュ	vävnad
ティッシュ	vävnad
アリー	ali
アリー	allie
アリー	allierade
アリー	bundsförvant
アリー	allierad
アリー	ally
アリー	arie
泥棒	tjuv
榊原	sakakibara
かすみ	kasumi
カセット	kassett
ブドウ	druvor
ブドウ	vindruvor
ブドウ	druvor
マスコット	maskotar
マスコット	maskot
ポルシェ	porsche
森川	morikawa
放浪	vandrande
放浪	vandra
フレンド	vännen
フレンド	vän
デュエット	duett
支払う	betalar
支払う	betala
支払う	återbetala
オクラホマ	oklahoma
相互作用	samspel
相互作用	interaktion
相互作用	växelverkan
相互作用	samverkan
相互作用	interaktioner
相互作用	interaktion
フレッド	fred
エリー	ellie
エリー	elly
招集	sammankallande
美和	miwa
承継	följd
フィッシャー	fisher
フィッシャー	fischer
集積	ansamling
ペーパー	paper
ペーパー	pappers
ペーパー	papper
カニ	krabbor
カニ	krabba
カニ	krabbor
カニ	crab
漏れ	läcka
漏れ	läckage
狩猟	jakt
狩猟	jaga
狩猟	jagar
ミール	mir
いたずら	ofog
いたずら	busiga
家具	inventarier
家具	möbler
ジャム	konserver
ジャム	bevarar
ジャム	marmelad
ジャム	jam
ジャム	sylt
ジャム	sylt
ボルチモア	baltimore
チャック	chuck
モリス	morris
伸びる	sträckor
モロッコ	marocko
モロッコ	marockos
モロッコ	marockanska
フレッシュ	färskt
フレッシュ	färsk
フレッシュ	fräsch
フレッシュ	färska
パット	klapp
パット	pat
ふた	lock
自由主義	liberalism
まあ	väl
メルボルン	melbourne
完璧	perfekt
完璧	perfect
完璧	perfekta
完璧	perfektion
コスタ	costa
アイスホッケー	ishockey
アイスホッケー	hockey
五月	may
五月	maj
サンシャイン	sunshine
サンシャイン	solsken
セメント	cement
ミカ	mika
クラスメイト	klasskamrat
ウサギ	kaniner
ウサギ	kanin
ウサギ	hare
クリップ	klipp
クリップ	klipp
クリップ	klippet
ダニー	danny
補完	färdigställande
補完	komplettering
常時	konstant
常時	ständigt
クック	cook
クック	kock
娯楽	underhållning
娯楽	nöjen
娯楽	entertainment
ローザ	rosa
レディース	ladies
レディース	damerna
レディース	damer
ローリー	raleigh
ローリー	rory
しのぶ	shinobu
サムライ	samuraj
素晴らしい	otroligt
素晴らしい	fantastiskt
素晴らしい	amazing
素晴らしい	fantastiska
素晴らしい	fantastisk
素晴らしい	underbart
素晴らしい	underbar
素晴らしい	underbara
エラ	ella
砂糖	socker
あおい	aoi
舗装	trottoaren
ケーキ	tårta
ケーキ	kaka
ケーキ	tårtor
ケーキ	kakor
ベール	bale
ベール	slöjan
ベール	slöja
ベール	slöjor
レーシング	racing
レーシング	kapplöpning
センス	förnuft
センス	vett
チェリー	körsbär
チェリー	cherry
魚類	fisk
魚類	fiska
魚類	fiskar
知恵	visdom
知恵	klokhet
知恵	vishet
警報	varning
プリン	pudding
炎上	flammor
炎上	lågor
ロビー	robby
ロビー	robbie
ロビー	lobbyn
ロビー	lobby
ランディ	randy
ジョルジュ	georges
フォース	kraft
フォース	force
フォース	tvinga
知能	intelligens
知能	underrättelser
知能	underrättelse
知能	underrättelsetjänst
知能	intelligenta
知能	intelligent
知能	intellekt
リヨン	lyon
リヨン	lyons
オンタリオ	ontario
通訳	tolk
通訳	tolkningen
通訳	tolkning
通訳	tolkning
弾丸	kulor
弾丸	kulan
弾丸	kula
クロック	klocka
クロック	klockan
ドロップ	sjunker
ドロップ	drop
ドロップ	droppe
ドロップ	släpp
ドロップ	droppar
カーター	carter
まどか	madoka
サンプル	prov
サンプル	stickprov
サンプル	urval
サンプル	prov
サンプル	prover
配達	leverans
婚姻	äktenskap
婚姻	äktenskapet
婚姻	giftermål
レバノン	libanesiska
レバノン	libanon
樹木	träd
ジョナサン	jonatan
ジョナサン	jonathan
コードネーム	kodnamn
シカ	fawn
シカ	vinka
シカ	stag
シカ	hjortar
シカ	rådjur
シカ	hjort
ハンブルク	hamburg
安達	adachi
デイヴィス	davis
ケープ	cape
ケープ	kap
ケープ	mantel
ガルシア	garcia
ガルシア	garcía
ガルシア	garcía
百済	baekje
エストニア	estland
サブタイトル	underrubrik
サブタイトル	undertexter
サブタイトル	textning
弁当	bento
大門	daimon
特権	privilegium
特権	privilegier
特権	befogenheter
特権	privilegier
特権	privilegierade
特権	privilegierad
平家	heike
メリー	muntra
メリー	merry
脅迫	hotar
脅迫	hotande
脅迫	hotfullt
脅迫	hotfull
脅迫	hot
脅迫	hotelser
脅迫	utpressning
倉田	kurata
ジオン	dione
遭難	nöd
遭難	nödsignal
オファー	erbjudande
オファー	erbjudandet
トランスフォーマー	transformatorer
線形	linjär
線形	linjära
線形	linjärt
リプレイ	repris
コンチネンタル	continental
コンチネンタル	kontinental
コンチネンタル	kontinentala
ウズベキスタン	uzbekistan
釈放	frigörande
釈放	frisläppande
釈放	utgåva
釈放	släpp
釈放	release
釈放	släppa
エッジ	kant
エッジ	edge
エッジ	kanten
エッジ	kanterna
エッジ	kanter
豊後	bungo
メイ	may
メイ	maj
高額	dyra
高額	dyr
高額	dyrt
ディビジョン	division
ディビジョン	delning
骨格	skelettet
骨格	skelett
骨格	skelett
安部	abe
王族	royalty
王族	kungligheter
王族	kunglig
王族	kungligt
不当	orättvisa
不当	orättvist
非公開	opublicerade
非公開	privat
非公開	basse
非公開	privata
非公開	privat
埠頭	wharf
水族館	akvarium
水族館	akvarier
ロスト	förlorat
ロスト	förlorad
ロスト	vilse
ロスト	lost
ロスト	förlorade
執事	steward
大通り	boulevard
フライング	flyger
フライング	flygning
フライング	flyga
フライング	flygande
平等	jämlikhet
平等	jämställdhet
混雑	trafikstockningar
混雑	trängsel
混雑	överbelastning
ブラウザ	webbläsaren
ブラウザ	webbläsare
うさぎ	usagi
うさぎ	bunny
うさぎ	kanin
うさぎ	hare
仕上げ	avslutar
ガイドブック	guidebok
蓄積	ackumulerade
蓄積	samlat
特色	karakteristika
特色	särdrag
特色	kännetecken
特色	egenskaper
牛乳	mjölk
進入	tillvägagångssätt
進入	inflygning
ロータリー	roterande
ロータリー	rotary
宮古	miyako
春樹	haruki
御殿	goten
多項式	polynom
プラズマ	plasma
長寿	livslängd
ルーツ	rötterna
ルーツ	rötter
ダイジェスト	sammandrag
ダイジェスト	smälta
育つ	växer
クルス	cruz
ザール	saar
十字軍	korståg
十字軍	korståg
チョコ	choco
去る	lämnar
独身	enda
独身	ensamstående
独身	single
独身	singel
独身	enstaka
独身	ungkarl
ラベル	etiketter
ラベル	etikett
ラベル	beteckning
ファンド	fonden
ファンド	fond
スピーカー	högtalare
スピーカー	högtalarna
スピーカー	högtalare
スピーカー	talare
スピーカー	högtalare
スピーカー	talare
玲子	reiko
出羽	dewa
ファミコン	famicom
ディフェンス	försvaret
ディフェンス	försvar
ディフェンス	försvaret
ディフェンス	försvar
診療所	kliniker
診療所	klinik
診療所	kliniken
ミッドナイト	midnatt
ミッドナイト	midnight
真夜中	midnatt
真夜中	midnight
ピック	plocka
ピック	pick
かおる	kaoru
セルゲイ	sergei
セルゲイ	sergej
軍曹	furir
軍曹	sergeant
アルジェリア	algeriska
アルジェリア	algeriet
ハブ	navet
ハブ	nav
ハブ	hub
名物	specialitet
ドラッグ	läkemedel
ドラッグ	droger
ドラッグ	knark
ドラッグ	narkotika
ドラッグ	dra
ドラッグ	drag
ドラッグ	släpa
ドラッグ	drog
ミャンマー	burma
ミャンマー	myanmar
欲望	lust
欲望	önskan
欲望	åtrå
欲望	längtan
ホルモン	hormon
ホルモン	hormoner
ホルモン	hormonerna
ゾンビ	zombie
ゾンビ	zombies
ゾンビ	zombier
右京	ukyo
星雲	nebulosan
星雲	nebulosor
マクロ	makro
マクロ	makron
敗者	nollor
敗者	förlorare
敗者	förlorarna
敗者	förloraren
敗者	nolla
敗者	förlorare
敗者	loser
休憩	paus
休憩	break
休憩	rast
休憩	bryta
休憩	brytning
休憩	bryt
休憩	pausen
休憩	paus
ノイズ	buller
ノイズ	oväsen
ノイズ	oljud
ノイズ	brus
生理学	fysiologi
スケッチ	skisser
スケッチ	skiss
スケッチ	teckna
ミハイル	michail
ミハイル	mikhail
ワット	watt
ワット	wat
ブンデスリーガ	bundesliga
雅子	masako
ウルグアイ	uruguayanska
ウルグアイ	uruguay
自慢	skryta
自慢	skryter
自慢	skryta
自慢	stolt
自慢	stolta
自慢	skryter
屋内	inomhus
屋内	inomhus
許し	förlåtelse
コマーシャル	reklamfilm
コマーシャル	kommersiell
コマーシャル	kommersiella
コマーシャル	kommersiellt
匿名	anonymitet
匿名	anonym
匿名	anonyma
速い	snabbt
速い	snabb
速い	snabba
メドレー	medley
明日香	asuka
ジョーダン	jordan
ジョーダン	jordanien
博之	hiroyuki
あした	morgondagen
あした	imorgon
行進	procession
坂東	bando
落ちる	hösten
落ちる	faller
落ちる	fall
落ちる	ramla
落ちる	höst
落ちる	falla
ワルツ	vals
土岐	toki
コンソール	konsoler
コンソール	konsol
コンソール	konsolen
反逆	förräderi
ドバイ	dubai
裏切り	förräderi
裏切り	förräderi
裏切り	svek
えみ	emi
クーパー	coopers
クーパー	cooper
部数	kopior
部数	kopiorna
部数	exemplar
部数	kopierar
トーン	ton
トーン	tonfall
部署	departement
部署	department
部署	avdelning
部署	avdelningen
部署	departementet
ライム	kalk
ライム	lime
ニコラス	nikolaj
ニコラス	nicholas
エイリアン	alien
エイリアン	utomjording
エイリアン	främmande
エイリアン	aliens
エイリアン	utlänningar
エイリアン	utomjordingar
家庭教師	handledare
カスティーリャ	kastilien
ロイド	lloyd
同性愛	homosexualitet
トレイ	fack
トレイ	bricka
トレイ	brickan
中身	fyllning
中身	påfyllning
中身	fylla
スバル	subaru
ウィズ	wiz
アクティブ	aktiva
アクティブ	aktiv
アクティブ	aktivt
アクティブ	aktivera
シオン	sion
シオン	zion
シオン	sion
シオン	theon
岸田	kishida
カノン	canon
怖い	skrämmande
怖い	skrämd
怖い	rädd
ジャマイカ	jamaica
ジャマイカ	jamaicanska
行進曲	marsch
行進曲	marschera
行進曲	march
行進曲	demonstrationståg
行進曲	mars
盆地	bäcken
奉仕	altruism
罰金	böter
罰金	böter
軽い	light
軽い	ljus
軽い	ljust
アンコール	extranummer
アンコール	angkor
フェルト	kändes
フェルト	kände
フェルト	filt
転移	övergång
転移	övergången
ストリーム	strömmar
ストリーム	bäck
ストリーム	stream
ストリーム	ström
馬鹿	idiot
近所	grannar
近所	grannarna
近所	grannskap
近所	stadsdel
近所	granne
近所	grannen
トロフィー	trophy
トロフィー	pokalen
トロフィー	trofén
トロフィー	trofé
トロフィー	troféer
奇数	udda
奇数	odd
援軍	förstärkningar
援軍	förstärkning
ティーン	teen
ティーン	tonåring
ラット	rat
ラット	råtta
コイ	karp
ペンギン	pingviner
ペンギン	pingvin
ペンギン	pingvinen
ルクセンブルク	luxemburgska
ルクセンブルク	luxemburg
ルクセンブルク	luxembourg
クレーン	kranar
クレーン	kran
クレーン	crane
シャワー	dusch
シャワー	duschar
シャワー	skurar
マヌエル	manuel
彫刻家	skulptör
高野山	koya
ペリー	perry
被告	svaranden
被告	svarande
ジャガー	jaguar
楽しみ	njutning
イヴァン	ivan
キラー	mördare
キラー	killer
キラー	mördaren
フィルター	filter
フィルター	filtrera
フィルター	filtret
フィルター	filter
フィルター	filtrerar
海水	havsvatten
津島	tsushima
ブダペスト	budapest
髪型	frisyren
髪型	frisyr
ヘクタール	hektar
ヘクタール	hektar
酒田	sakata
給与	lön
給与	löner
給与	ersättning
給与	lön
十字架	cross
十字架	kryss
十字架	korsa
十字架	kors
蒲生	gamo
シンシナティ	cincinnati
アトラクション	attraktion
アトラクション	dragning
アトラクション	attraktioner
アトラクション	sevärdheter
フィレンツェ	florence
フィレンツェ	florens
クリーン	rena
クリーン	städa
クリーン	ren
クリーン	rent
クリーン	clean
こんにちは	hallå
こんにちは	hello
こんにちは	hej
こんにちは	hejsan
ナース	amma
ナース	sköterska
ナース	syster
ナース	sjuksköterska
アラバマ	alabama
オーロラ	aurora
真空	vakuum
略奪	plundrar
略奪	plundring
発現	manifestation
田舎	landsbygd
田舎	landsbygden
デュアル	dubbel
デュアル	dubbla
賃貸	hyreskontrakt
つばさ	tsubasa
ミッキー	mickey
ミッキー	musse
ミッキー	micky
変態	pervers
変態	förvandling
ルーズベルト	roosevelt
跨線橋	viadukten
火力	eldkraft
反転	vänd
反転	flip
ナナ	nana
塩基	basera
塩基	base
塩基	bas
塩基	basen
祖国	fosterland
祖国	fosterlandet
祖国	fosterlandet
シャフト	skaft
シャフト	shaft
シャフト	schakt
マスト	masten
マスト	mast
モーション	motion
モーション	yrkande
モーション	rörelse
哲夫	tetsuo
運ぶ	bära
運ぶ	bär
パイレーツ	pirater
パイレーツ	piraterna
パイレーツ	sjörövare
封鎖	blockad
封鎖	blockaden
鋳造	gjutna
鋳造	gjutning
岩本	iwamoto
コンサルティング	samråd
コンサルティング	konsult
マウンテン	mountain
マウンテン	berg
マウンテン	berget
リナ	rina
リナ	lina
ストーム	stormen
ストーム	storm
火薬	krut
バロック	barock
緊張	nervös
緊張	nervöst
緊張	nervösa
緊張	spänd
緊張	spänt
緊張	spända
緊張	spänning
緊張	spända
緊張	spänningar
緊張	spänt
イアン	lan
イアン	ian
増やす	öka
増やす	ökning
増やす	höjning
たばこ	tobak
黒沢	kurosawa
哺乳類	däggdjur
哺乳類	däggdjur
長島	nagashima
ロペス	lópez
ロペス	lopes
ロペス	lópez
ロペス	lopez
正樹	masaki
名声	berömmelse
名声	fame
クモ	spindel
クモ	spindeln
クモ	spider
離れる	ledighet
離れる	lämna
樹脂	harts
コスモ	cosmo
エステ	este
アドバイザー	enhetschef
アドバイザー	rådgivare
アドバイザー	rådgivare
原点	ursprung
グリー	glee
徳永	tokunaga
ウィル	will
ウィル	kommer
断片	fragment
ヨハネス	johannes
利点	fördelar
利点	övertag
利点	fördelar
利点	fördel
指針	riktlinjer
指針	riktlinjerna
指針	riktlinje
指針	riktlinjen
破棄	återkallas
破棄	upphävd
破棄	återkallade
破棄	kasta
破棄	kasseras
破棄	släng
マサ	masa
ロイ	roy
おじさん	onkel
おじさん	morbror
おじさん	uncle
おじさん	farbror
レッズ	röda
スワン	svanen
スワン	swan
スワン	svan
肥後	higo
甲賀	koga
沈黙	tystnad
沈黙	tystnaden
ユタ	utah
ケント	kent
ランチ	lunch
ヤクザ	yakuza
おっ	whoa
コープ	orka
東名	tomei
マヤ	maya
囚人	fånge
囚人	fången
囚人	interner
囚人	fångar
囚人	intern
囚人	fånge
道徳	moral
泣き	gråt
泣き	gråta
泣き	gråter
正則	masanori
カジノ	kasinon
カジノ	kasino
カジノ	kasinot
カジノ	kasinon
カジノ	casino
頭痛	huvudvärk
頭痛	huvudvärk
太刀	tachi
いちご	jordgubbar
いちご	jordgubbar
並列	parallell
並列	parallella
並列	parallellt
主観	subjektivitet
キログラム	kilogram
キログラム	kilogram
給油	tankning
ローソン	lawson
ゴミ	sopor
ゴミ	skräp
総覧	soran
顕彰	hedrar
事柄	materia
計算機	miniräknare
計算機	räknare
インク	bläck
インク	ink
ミサ	massa
ミサ	mässan
ミサ	mässa
ミサ	mass
オバマ	obamas
オバマ	obama
未亡人	änka
未亡人	änkling
未亡人	änkan
未亡人	änka
タブ	flikarna
タブ	flikar
タブ	fliken
タブ	tab
タブ	flik
薬学	apotek
薬学	apoteket
食材	beståndsdelar
食材	ingredienser
食材	matvaror
食材	livsmedel
食材	ingrediens
食材	beståndsdel
暗い	mörkt
暗い	mörk
暗い	mörka
ルース	ruth
ルース	rut
ルース	loss
ルース	lös
ルース	löst
熱い	hett
熱い	hot
熱い	snygg
熱い	heta
熱い	varmt
風呂	badrum
風呂	badrummet
風呂	badkar
風呂	bad
風呂	bath
風呂	badkar
輝き	sken
輝き	lyser
輝き	glöd
ミント	mint
ミント	mynta
ベンツ	benz
皇女	prinsessor
融資	lån
融資	utlåning
融資	lån
融資	finansieringen
融資	finansiering
ピラミッド	pyramid
ピラミッド	pyramider
ピラミッド	pyramiderna
痛み	smärta
痛み	pain
痛み	smärtor
痛み	värk
プロフェッショナル	professionalism
プロフェッショナル	professionella
プロフェッショナル	professionell
プロフェッショナル	professionellt
プロフェッショナル	yrkesutövare
プロフェッショナル	professionella
プロフェッショナル	yrkesmän
プロフェッショナル	proffs
プロフェッショナル	yrkesverksamma
ストックホルム	stockholm
バトラー	butler
バトラー	betjänt
偶数	jämn
偶数	även
コラボ	samarbete
パンツ	kalsonger
パンツ	trosor
パンツ	byxor
ソユーズ	sojuz
車椅子	rullstol
フランコ	franco
放火	mordbrand
武雄	takeo
忠誠	trohet
エラー	fel
エラー	felaktigheter
エラー	fel
ゆか	yuka
使い方	användning
パンタグラフ	strömavtagare
クリントン	clinton
シリンダー	cylinder
シリンダー	behållare
シリンダー	cylindrar
アスキー	ascii
ノード	nod
ノード	noder
ノード	knutpunkter
ベラルーシ	vitryssland
ベラルーシ	vitryska
ベラルーシ	vitryssland
ドミニカ	dominikanska
ドミニカ	dominica
硫酸	sulfat
リバウンド	rebound
マルタ	maltesiska
マルタ	malta
侍従	chamberlain
ゾウ	elefanterna
ゾウ	elefanter
ゾウ	elefanten
ゾウ	elefant
ゾウ	elefanter
呪文	stava
呪文	förtrollning
呪文	besvärjelse
呪文	stavar
呪文	trollformel
創価	soka
サイボーグ	cyborg
エーカー	tunnland
エーカー	hektar
エーカー	tunnland
カザフスタン	kazakstan
ニュートン	newton
群れ	flock
群れ	flock
群れ	hjord
カイロ	kairo
損害賠償	skador
損害賠償	skadestånd
くるみ	valnöt
不具合	insekter
不具合	buggar
不具合	bugg
不具合	bug
幸雄	yukio
メロン	melon
メロン	meloner
黒澤	kurosawa
英樹	hideki
クーペ	coupé
クーペ	coupe
男の子	boy
男の子	pojke
男の子	gosse
男の子	pojk
男の子	boys
男の子	pojkar
男の子	grabbar
刈谷	kariya
サバ	makrill
おおよそ	grovt
おおよそ	ungefär
おおよそ	cirka
おおよそ	ungefär
おおよそ	ungefärligt
おおよそ	ungefärliga
おおよそ	ungefärlig
フィット	vältränad
フィット	passar
フィット	passa
フィット	fit
面白い	intressanta
面白い	intressant
面白い	roligt
面白い	kul
面白い	rolig
面白い	lustigt
アクセント	accenter
アクセント	brytning
アクセント	uttal
アクセント	accent
アクセント	dialekt
クロウ	kråka
クロウ	crow
クロウ	crowe
丁寧	artigt
丁寧	artig
驚異	underverk
派閥	falang
派閥	fraktion
あかり	akari
パケット	paket
パケット	packet
未定	kanske
岡野	okano
意欲	villighet
きわめて	extremt
三日月	crescent
子音	konsonanter
子音	konsonant
保護者	föräldrar
保護者	föräldrars
保護者	föräldrarna
指輪	ring
指輪	ringarna
指輪	rings
指輪	ringar
ジャンヌ	jeanne
ホールド	hålla
ホールド	inneha
ホールド	håll
ホールド	hold
証明書	intyg
証明書	certifikat
証明書	intyg
証明書	certifikat
五島	goto
末裔	ättlingar
末裔	efterkommande
ボウル	bowl
ボウル	skålar
競泳	simmare
競泳	simmare
競泳	simning
競泳	simmar
競泳	simma
クローバー	klöver
監禁	inneslutning
過半数	majoriteten
過半数	majoritet
経理	räkenskaper
経理	bokföring
経理	redovisning
硫黄	svavel
硫黄	svavel
卸売	grossist
卸売	grossist
卸売	grossister
卸売	partihandel
卸売	grossister
フランチェスコ	francesco
預金	sparande
預金	besparingar
預金	insättning
預金	deposition
預金	insättningar
預金	inlåning
捕食	predation
捕食	rovdjur
ヘルメット	hjälmen
ヘルメット	hjälm
ヘルメット	hjälmar
雅彦	masahiko
スパーク	gnista
スパーク	spark
発作	anfall
発作	beslag
発作	kramper
抽象	sammanfattning
抽象	abstrakt
抽象	abstrakta
スルー	thru
スルー	igenom
スルー	genom
スルー	dräpte
フィリップス	philips
フィリップス	philips
フィリップス	phillips
ケニア	kenya
ケニア	kenyanska
寄生	parasitiska
寄生	parasit
寄生	parasiten
資本主義	kapitalismen
資本主義	kapitalismens
資本主義	kapitalism
浸水	översvämmat
浸水	översvämmade
意匠	designa
意匠	utformning
意匠	konstruktion
意匠	design
意匠	utforma
弾道	ballistiska
デフォルト	standardvärde
デフォルト	standard
ベット	satsar
ベット	satsningar
ベット	bette
ベット	satsar
ベット	satsa
ベット	satsning
ベット	bet
ドジャース	dodgers
ソープ	tvål
ソープ	såpa
火器	skjutvapen
ユネスコ	unesco
ナノ	nano
スチール	steel
スチール	stål
コスプレ	cosplay
茶色	brun
茶色	bruna
茶色	brunt
茶色	brown
解像度	resolutioner
解像度	resolution
解像度	upplösning
初舞台	debuterade
ロドリゲス	rodriguez
ロドリゲス	rodríguez
ラオス	laos
ラオス	laos
デュオ	duo
りえ	rie
リビア	libyska
リビア	libyen
ジェネレーション	generation
ジェネレーション	generationen
ジェネレーション	generering
ジェネレーション	släkte
丹羽	niwa
ランス	lance
ランス	lans
支配人	chef
支配人	föreståndare
支配人	manager
クリニック	kliniker
クリニック	klinik
クリニック	kliniken
無形	immateriella
無形	immateriell
キッチン	köket
キッチン	kök
レイプ	raps
レイプ	våldta
レイプ	våldtäkter
レイプ	våldtäkt
ベータ	beta
葛西	kasai
クイン	quinn
没収	konfiskera
没収	förverkande
没収	konfiskerade
没収	beslagtog
真珠	pärlan
真珠	pärla
真珠	pearl
真珠	pärlor
赤外線	infraröd
赤外線	infrarött
赤外線	infraröda
マカオ	macao
スカート	kjol
スカート	kjolen
スカート	kjolar
醤油	soja
アイン	anh
アイン	ein
マシュー	matthew
マシュー	matteus
チャリティー	välgörenhetsorganisation
チャリティー	välgörenhet
職場	arbetsplatsen
職場	arbetsplats
ウェルズ	brunnar
ウェルズ	wells
ノリ	nori
ジェファーソン	jefferson
ウィスコンシン	wisconsin
英二	eiji
カタカナ	katakana
貴子	takako
淳一	junichi
隕石	meteorit
岩石	rockar
岩石	klippor
岩石	stenar
買う	köper
買う	köpa
買う	köp
投げる	kast
投げる	kasta
投げる	kastar
投げる	slänga
盗賊	bandit
盗賊	banditen
盗賊	rånare
盗賊	banditerna
盗賊	banditer
シュトラウス	strauss
親戚	relativ
親戚	relativt
親戚	relativa
親戚	släkting
親戚	släktingar
親戚	anhöriga
乱れ	turbulens
乱れ	turbulensen
シモン	simon
羽根	fjädrar
羽根	fjäder
イルカ	delfin
イルカ	dolphin
イルカ	delfinerna
イルカ	delfiner
バーク	skälla
バーク	bark
バーク	barken
バーク	burke
アンサンブル	ensemble
かご	korgen
かご	korg
孤児	föräldralösa
孤児	föräldralös
孤児	föräldralösa
孤児	föräldralös
孤児	föräldralösa
孤児	övergivet
前川	maekawa
ホープ	förhoppning
ホープ	hoppas
ホープ	hoppet
ホープ	hopp
ホープ	hope
アームストロング	armstrong
皮肉	ironiska
皮肉	ironisk
皮肉	ironiskt
皮肉	sarkasm
皮肉	ironi
皮肉	ironiskt
テクニカル	teknisk
テクニカル	tekniskt
テクニカル	tekniska
書記官	kontorist
絞り	öppning
拷問	tortera
拷問	tortera
拷問	tortyr
ルル	lulu
吸血鬼	vampyr
吸血鬼	vampyrer
アクセル	axel
清掃	städning
清掃	rensning
清掃	städar
清掃	rengöring
排水	dränering
ダコタ	dakota
ヘレン	helen
立案	utarbetande
タック	tuck
プロトタイプ	prototypen
プロトタイプ	prototyp
プロトタイプ	prototyper
プロトタイプ	prototyper
ウリ	melon
ウリ	meloner
ウリ	meloner
ウリ	uli
天候	väder
天候	vädret
却下	nedgång
却下	uppsägning
却下	avvisad
却下	förkastade
却下	förkastat
却下	avvisat
却下	avvisade
シド	syd
シド	sid
スローガン	slagord
スローガン	slogan
湿地	våtmarker
湿地	våtmark
バロン	barron
負債	skulder
肯定	jakande
挑発	provokation
時刻表	tidtabell
時刻表	tidtabellen
時刻表	tidsplan
バルカン	vulcan
バルカン	balkan
承諾	samtycke
承諾	medgivande
承諾	accepterande
承諾	acceptans
添付	bifoga
添付	bilagor
添付	bilaga
添付	bilagan
添付	fästen
添付	bilagor
ポーズ	poserar
ポーズ	posera
ポーズ	pose
ポーズ	poserar
ポーズ	posera
ルック	titta
カルシウム	kalcium
迂回	avledning
克服	övervinna
克服	övervinna
波長	våglängd
荒廃	fördärv
事由	grunder
事由	skäl
和歌	waka
フランチャイズ	franchise
ジュリア	julia
調停	medling
