par	關於
ciltis	部落
dzīvot	活
dzīvot	直播
dzīvot	live
meksikas	墨西哥
avoti	來源
zināšanas	知識
profesionālā	專業
nākamā	下一步
ziņu	留言
ziņu	訊息
ziņu	信件
tropu	熱帶
konkursa	招標
konkursa	投標
vislabāk	best
vislabāk	最好
dārzs	園
dārzs	園林
dārzs	花園
dārzs	園藝
lakers	湖人
vēlējās	通緝
tālu	遠
saglabājusies	守恆
portālā	門戶
automātiski	自動
automātiski	自動
izglītība	教育
izglītība	學歷
vajag	需求
vajag	需要
vajag	需求
vajag	需要
elementi	細胞
elementi	元素
elementi	要件
degvielas	燃料
degvielas	燃油
kalpo	服務
kalpo	發球
kalpo	服務
maza	小型
maza	小
maza	小
čārlzs	charles
stadionā	體育館
stadionā	運動場
stadionā	球場
materiāli	物料
materiāli	材質
materiāli	材料
materiāli	物料
materiāli	材料
riteņbraukšanas	單車
riteņbraukšanas	騎車
riteņbraukšanas	自行車
sacīkšu	賽車
kalni	山
kalni	山脈
kalni	山區
jurijs	yuri
balts	white
balts	白
balts	白色
mainās	改變
nedēļu	星期
nedēļu	周
nedēļu	週
kosmiskā	宇宙
komplekss	複雜
mazās	小型
mazās	小
stils	style
stils	樣式
stils	風格
atšķirības	diff
atšķirības	差異
atšķirības	差額
atšķirības	分歧
komisija	委員會
krusts	十字架
krusts	cross
krusts	十字
krusts	交叉
atmiņas	記憶
atmiņas	回憶
atmiņas	記憶力
atmiņas	記憶
atmiņas	記憶體
atmiņas	回憶
vakarā	晚間
vakarā	晚上
vakarā	傍晚
indekss	索引
indekss	指數
currentclub	currentclub
stikla	玻璃
antons	安東
antons	anton
baterijas	電池
baterijas	電量
baterijas	電池
bumbas	丸子
bumbas	炸彈
vēdera	腹
vēdera	腹部
biedri	同志
biedri	成員
pasaule	世界
tīkls	網路
tīkls	網
publicēts	出版
publicēts	發表
absolūtais	絕對
absolūtais	絕對值
struktūras	結構
jautājums	問題
jautājums	提問
konkurss	招標
konkurss	投標
konkurss	溫柔
konkurss	招標
konkurss	投標
konkurss	比賽
konkurss	競賽
ārzemju	外國
ārzemju	外籍
zviedrija	瑞典
lietuva	立陶宛
tradīcijas	傳統
tradīcijas	傳統
smagi	重
smagi	重型
smagi	沈重
smagi	嚴重
smagi	重度
smagi	難
smagi	硬
smagi	辛苦
jauni	新
jauni	新的
jauni	年輕
jauni	young
apstiprināts	確認
apstiprināts	核定
apstiprināts	核准
apstiprināts	批准
šaurums	海峽
paaudzes	一代
paaudzes	世代
paaudzes	一代
paaudzes	世代
neatkarīgi	獨立
spiediena	壓力
spiediena	氣壓
spiediena	壓
paaugstināts	增加
ceturtais	第四
smadzeņu	腦子
smadzeņu	大腦
smadzeņu	腦袋
smadzeņu	腦
sadarbības	合作
plašāk	更寬
plašāk	廣義
kvalitātes	素質
kvalitātes	品質
kvalitātes	優質
kvalitātes	質量
pavadoņi	衛星
garais	久
garais	長
princis	王子
princis	太子
princis	親王
lietotājs	使用者
toronto	多倫多
šķira	階級
šķira	類
šķira	類別
šķira	課堂
šķira	班級
atkarīgs	依賴
spēcīgi	強大
spēcīgi	強壯
spēcīgi	強烈
spēcīgi	強
spēcīgi	堅強
spēcīgi	強大
spēcīgi	強國
spārni	翅膀
spārni	翼
apkārt	圍繞著
apkārt	圍繞
apkārt	周圍
izplatīts	分布
ligzdas	插座
ligzdas	socket
ligzdas	插座
bāka	燈塔
bāka	燈塔
neizdevās	失敗
labākie	best
labākie	最好
papīra	紙
papīra	紙張
papīra	論文
četrus	四個
četrus	四
četrus	四名
nopelniem	優點
jautājumu	問題
jautājumu	提問
american	美式
ciemats	村
ciemats	鄉村
ciemats	村莊
ciemats	村落
ciemats	村子
mēnesi	月
mēnesi	個月
mēnesi	月份
kontinentālās	大陸
sastāvdaļa	元件
sastāvdaļa	成分
sastāvdaļa	成份
noslēgts	封存
norvēģu	挪威
krasts	岸上
krasts	岸
krasts	岸邊
krasts	海岸
krasts	海岸線
krasts	沿海
krasts	沿岸
krasts	海岸線
krasts	海岸
melns	黑
melns	black
melns	黑色
melns	黑人
departaments	部門
ciparu	數碼
ciparu	數位
cilmes	病菌
cilmes	莖
iemesls	理由
iemesls	理性
iemesls	原因
pārejas	過渡
pārejas	轉型
pārejas	過渡
pārejas	過渡性
kādam	任何人
kādam	某人
kādam	有人
del	del
irānas	伊朗
franciju	法國
esošās	現存
esošās	現有
oļegs	oleg
dns	dna
francis	francis
publiski	公眾
publiski	公開
valda	reigns
sīrijas	敘利亞
sadalījums	明細
sadalījums	擊穿
sadalījums	撥款
sadalījums	分配
sadalījums	分布
sadalījums	分配
sadalījums	分銷
uzbūve	施工
uzbūve	建設
uzbūve	建築
uzbūve	結構
sabiedroto	盟軍
sabiedroto	盟國
naudu	金錢
naudu	錢
balodis	鴿
balodis	鴿子
leo	獅子座
leo	leo
uci	uci
labās	右
kāpuri	幼蟲
ceturtā	第四
iekšējā	內部
iekšējā	內心
iekšējā	內
iekšējā	內在
ūdeņraža	氫氣
ūdeņraža	氫
nozares	工業
nozares	產業
nozares	行業
tanku	坦克
spēju	能力
pakāpe	等級
pakāpe	年級
junioru	初級
junioru	junior
junioru	少年
metro	地鐵
metro	捷運
metro	metro
metro	地鐵
laukā	欄位
vēlreiz	再次
josla	樂團
josla	樂隊
josla	stripe
josla	條紋
novietojums	定位
novietojums	所在地
novietojums	位置
novietojums	地點
novietojums	職位
novietojums	位置
novietojums	立場
komandām	團隊
komandām	球隊
komandām	隊伍
platformas	平台
ārējā	外部
ārējā	外表
spēlējot	玩
spēlējot	播放
varšavas	華沙
ozols	櫟
rezultātus	成果
rezultātus	結果
ķīmijas	化學
trimdā	流亡
trimdā	放逐
trimdā	流放
karavīrs	戰士
karavīrs	兵
karavīrs	士兵
karavīrs	軍人
vienošanās	協定
vienošanās	諒解
vienošanās	協定
vienošanās	協議
vienošanās	安排
darbinieki	僱員
darbinieki	員工
musulmaņu	穆斯林
den	den
slānis	層
nodeva	費用
nodeva	收費
nodeva	費
nodeva	手續費
skatītāju	觀眾
lielie	大型
nozīmīgs	重要
roma	羅馬
reformu	改革
sieviete	女人
sieviete	女
sieviete	女子
sieviete	女
sieviete	女性
politika	政策
politika	政治學
politika	政治
politika	政策
slimība	病
slimība	疾病
slimība	病
slimība	疾病
slimība	病
slimība	疾病
mainīt	變更
mainīt	修改
mainīt	更改
mainīt	改變
mainīt	更改
mainīt	變更
mainīt	變
barons	男爵
totalcaps	totalcaps
veidošanās	編隊
veidošanās	形成
elektronu	電子
saukt	致電
saukt	電話
saukt	打電話
saukt	通話
saukt	呼叫
astronoms	天文學家
pilsonība	國籍
pilsonība	公民權
zona	區
zona	區域
mēnešiem	月
mēnešiem	月份
totalgoals	totalgoals
lidosta	機場
medaļa	獎章
medaļa	勳章
medaļa	獎牌
kristiešu	基督教
kristiešu	基督徒
pēdas	英尺
pēdas	腳
pēdas	曲目
pēdas	軌道
pēdas	痕跡
grieķijā	希臘
tirgū	市場
laukos	鄉村
laukos	鄉下
laukos	鄉間
laukos	農村
vēlas	許願
vēlas	願望
vēlas	祝願
rgb	rgb
attālums	距離
toms	撕裂
toms	toms
toms	tom
kolonijas	殖民地
kolonijas	殖民地
koks	木
koks	木材
koks	wood
koks	木頭
koks	樹
koks	樹木
resursu	資源
operācija	手術
operācija	行動
operācija	運算
operācija	操作
operācija	手術
operācija	外科手術
septiņas	七七
septiņas	七個
septiņas	七
septiņas	seven
partizānu	游擊
partizānu	游擊隊
partizānu	黨派
partizānu	游擊隊
apraksta	形容
apraksta	描述
pavada	伴隨
pavada	花費
plaša	廣義
plaša	廣
plaša	寬
plaša	廣泛
plaša	廣
plaša	寬
nozīmīgu	有意義
pieejami	可用
asins	血液
asins	血
asins	血跡
asins	鮮血
guberņa	省
guberņa	省省
okeānu	海洋
notikumiem	事件
notikumiem	活動
izcelsme	出處
izcelsme	原產地
izcelsme	起源
izcelsme	起源
miljardi	億
miljardi	億萬
url	url
url	網址
url	url
url	網址
apstākļi	條件
programmatūras	軟體
princips	原則
princips	原理
saturs	內容
mazāka	較小
kontroles	控制權
kontroles	控制
kontroles	控制
kontroles	管制
maskava	莫斯科
vārtiem	門
vārtiem	大門
zirgs	馬
zirgs	馬匹
balsojums	表決
balsojums	投票
balsojums	表決
balsojums	投票
jura	jura
raksturīgi	典型
turcijā	土耳其
šodien	今日
šodien	今天
ierīces	裝置
ierīces	電器
ierīces	用具
zilā	blue
zilā	藍
zilā	藍色
programmā	方案
programmā	程式
programmā	方案
akcijas	共享
akcijas	分享
akcijas	股份
iestāde	體制
iestāde	機構
iestāde	權威
apkalpes	船員
esošā	現存
esošā	現有
martins	martins
martins	martin
martins	馬丁
funkcija	功能
funkcija	職能
funkcija	函數
gaiss	空中
gaiss	air
gaiss	航空
gaiss	空氣
saturu	內容
stundu	時辰
stundu	小時
atvērta	開
atvērta	營業
atvērta	開啟
atvērta	開放
daba	大自然
daba	自然
daba	性質
koncentrācijas	濃度
koncentrācijas	濃度
summa	金額
summa	款額
summa	數額
summa	總和
transports	運輸
transports	交通
transports	運輸
transports	交通
star	星星
star	恆星
star	star
star	星
star	明星
svēto	聖人
svēto	聖徒
svēto	神聖
mutes	嘴巴
mutes	口
mutes	嘴
mutes	口腔
ceļi	公路
ceļi	道路
ceļi	小徑
ceļi	路徑
ceļi	路線
liverpool	利物浦
pārsniedz	超過
virziena	定向
diametrs	直徑
sānu	橫向
sānu	側
lēmums	決定
alu	啤酒
alu	alu
rindas	線條
rindas	線
grāfs	earl
kongresa	國會
krieviski	俄語
krieviski	俄文
hronikas	編年史
shēma	綱要
rudens	秋季
rudens	秋天
rudens	秋
hokejā	錦標賽
augstāk	上方
augstāk	以上
augstāk	較高
augstāk	更高
pasažieri	乘客
pasažieri	旅客
pasažieri	乘客
pasažieri	旅客
īsais	簡短
īsais	短期
īsais	短
īsais	矮
īsais	溫順
meitu	女兒
pārvietojas	搬家
pārvietojas	感動
slimnīcas	醫院
like	讚
like	就像
like	像
like	喜歡
brīvprātīgo	志願者
brīvprātīgo	義工
štats	國家
štats	州
izdevējs	出版社
izdevējs	出版商
korpusa	赫爾
korpusa	船體
ķieģeļu	磚頭
ķieģeļu	brick
ķieģeļu	磚
ķieģeļu	磚塊
arturs	阿瑟
arturs	arthur
adrese	地址
adrese	住址
polija	波蘭
dziļums	深
dziļums	深度
sekundes	秒
sekundes	秒數
suņu	犬
karalienes	女王
karalienes	皇后
karalienes	queen
karalienes	王后
spēcīgs	強大
spēcīgs	強壯
spēcīgs	強烈
spēcīgs	強
spēcīgs	堅強
spēcīgs	強大
spēcīgs	強國
vīrieši	男性
vīrieši	男性
vīrieši	男人
vīrieši	男子
vīrieši	男性
vīrieši	男
rūpnīcas	植物
rūpnīcas	工廠
veikals	shop
veikals	購物
veikals	店鋪
veikals	店
veikals	商店
veikals	店
veikals	商店
blīvums	密度
augstskolas	大學
augstskolas	校園
fonds	基金會
fonds	基金
draugs	交配
draugs	隊友
draugs	朋友
draugs	好友
kakla	脖子
kakla	頸
kakla	頸部
māsas	姐妹
māsas	姊妹
sarakstu	名單
sarakstu	清單
sarakstu	列表
jūs	你
pašreizējā	電流
pašreizējā	現任
pašreizējā	目前
jaunāko	最新
sociālā	社會
sociālā	社交
pop	流行
pop	pop
vecākiem	父母親
vecākiem	父母
vecākiem	家長
aizsardzība	保護
aizsardzība	辯護
aizsardzība	國防
aizsardzība	防禦
aizsardzība	防守
aizsardzība	防衛
aizsardzība	國防
aizsardzība	防衛
likumi	法律
beigas	終結
beigas	結尾
beigas	結束
rihards	理查
rihards	richard
pieciem	五
pieciem	五個
vārdnīca	詞彙
vārdnīca	詞彙
vārdnīca	字彙
vārdnīca	詞典
vārdnīca	字典
atlas	atlas
augsnes	泥土
augsnes	土壤
augsnes	土
augsnes	土壤
precīzi	精確
precīzi	準確
precīzi	精確
precīzi	精確
lietuvu	立陶宛
balti	white
balti	白
balti	白色
grants	礫石
diskusijas	討論
zaudējumi	滅失
zaudējumi	虧損
zaudējumi	損失
zaudējumi	喪失
zaudējumi	損傷
zaudējumi	虧損
zaudējumi	損失
zaudējumi	損壞
zaudējumi	損害賠償
cenu	價
cenu	price
cenu	價錢
cenu	價格
formāts	格式
formāts	形式
formāts	格式化
paula	paula
ekonomika	經濟學
ekonomika	經濟
ekonomika	經濟
vētra	暴風
vētra	風暴
vētra	暴風雨
dāvids	大衛
dāvids	david
vairošanās	生殖
vairošanās	複製
vairošanās	繁殖
acs	眼
acs	眼睛
jēdziens	構想
jēdziens	概念
jēdziens	理念
jēdziens	概念
atklāt	揭露
atklāt	揭示
atklāt	發現
atklāt	探索
īpaša	特別
saknes	根
saknes	root
saknes	根
baseins	盆地
baseins	海盆
baseins	流域
baseins	盆
milzu	巨人
milzu	巨
milzu	巨型
kuģiem	船隻
kuģiem	船舶
bruno	bruno
saldūdens	淡水
mvp	mvp
kolumbijas	哥倫比亞
pazīmes	功能
pazīmes	特色
pazīmes	特徵
pazīmes	地物
pazīmes	特點
pazīmes	跡象
pazīmes	標誌
plāns	計劃
plāns	計畫
vējš	風
atkarīga	依賴
reliģijas	宗教
pārdots	賣
pārdots	售出
aktivitātes	活動
aktivitātes	動態
aktivitātes	活動
don	唐
don	don
gov	gov
europe	歐洲
nogalināts	被殺
škoda	skoda
audio	音訊
bērns	嬰兒
bērns	baby
bērns	寶貝
bērns	寶寶
bērns	小孩
bērns	兒童
bērns	孩子
karību	加勒比
padomi	提示
padomi	小費
padomi	安理會
auga	藥草
atjaunot	還原
atjaunot	恢復
atjaunot	重建
atjaunot	更新
cilšu	部落
boeing	波音
medību	獵
medību	狩獵
medību	打獵
ventspilī	馬拉松
metāls	金屬
viļņu	揮手
viļņu	浪潮
viļņu	波
viļņu	浪
viļņu	波浪
cars	車
cars	汽車
monētas	硬幣
monētas	錢幣
monētas	硬幣
monētas	錢幣
dmitrijs	dmitry
dmitrijs	dmitri
studenti	學生
apple	apple
apple	蘋果
izdošanas	引渡
cfg	cfg
atl	atl
vašingtonas	華盛頓
politikā	政策
politikā	政治學
politikā	政治
laikraksts	報紙
laikraksts	報
laikraksts	報章
ražotājs	製片人
ražotājs	製片
ražotājs	製造商
ražotājs	廠商
ražotājs	製造廠商
numurs	數字
numurs	數
numurs	號碼
numurs	編號
aktivitāte	動態
aktivitāte	活動
atjaunots	更新
jebkuru	任何
dzeja	詩
dzeja	詩歌
pieņem	接受
ielejas	山谷
tonumber	tonumber
viļņa	揮手
viļņa	浪潮
viļņa	波
viļņa	浪
viļņa	波浪
svara	重量
svara	體重
svara	份量
aptver	封面
izmaksas	費用
izmaksas	成本
izmaksas	費用
izmaksas	成本
gaisma	光線
gaisma	光
gaisma	燈光
gaisma	輕
gaisma	光明
ziemassvētku	聖誕
ziemassvētku	聖誕節
spējas	能力
zirgi	馬
zirgi	馬匹
turcija	土耳其
austrijā	奧地利
krustu	十字架
krustu	cross
krustu	十字
krustu	交叉
vāka	覆蓋
vāka	封面
vāka	掩護
vienāds	等於
vienāds	平等
ebreji	猶太人
ebreji	猶太
bungas	鼓
bungas	鼓聲
bungas	鼓
lielums	大小
lielums	體積
lielums	尺寸
autobuss	公車
autobuss	巴士
modeļi	模型
modeļi	模特
modeļi	型號
modeļi	模特兒
modeļi	格局
modeļi	模式
intereses	興趣
intereses	利益
serbijas	塞爾維亞
mērs	市長
mērs	鎮長
asi	軸線
asi	軸
asi	軸心
nometnē	露營
nometnē	難民營
nometnē	營
nometnē	營地
prāta	頭腦
prāta	心靈
krūšu	胸
krūšu	胸部
krūšu	胸膛
krūšu	胸口
krūšu	乳房
reakcijas	反應
reakcijas	心情
reakcijas	反應
nozare	部門
nozare	工業
nozare	產業
nozare	行業
nozare	業界
maltas	馬耳他
maltas	馬耳他
redzama	可見
aktīvs	積極
aktīvs	活躍
aktīvs	資產
mergedrow	mergedrow
stokholmā	斯德哥爾摩
dramaturgs	劇作家
mac	mac
mac	aic
rock	岩
rock	岩石
rock	石頭
rock	rock
rock	搖滾
gunārs	gunnar
attēlus	影像
attēlus	圖片
ustring	ustring
ērgļu	老鷹
ērgļu	鷹
sasniegums	突破性
sasniegums	突破
sasniegums	成就
sasniegums	成績
gaismu	光線
gaismu	光
gaismu	燈光
gaismu	輕
gaismu	光明
māsa	妹妹
māsa	姐姐
māsa	姐妹
māsa	姊妹
māsa	姊姊
situācija	情況
ieraksts	入境
ieraksts	唱片
ieraksts	記錄
ieraksts	紀錄
prasībām	規格
koncerts	音樂會
koncerts	演唱會
set	seth
telpa	房間
telpa	房
telpa	太空
telpa	空間
hans	hans
virsma	表面
virsma	地面
virsma	地表
pussalā	半島
problēma	問題
burts	信
burts	來信
burts	字母
burts	信函
burts	信件
peru	秘魯
maksimums	最大值
maksimums	最大限度
maksimums	峰
maksimums	峰峰
maksimums	山頂
mazuļiem	嬰兒
sega	被子
sega	毛毯
sega	毯
sega	毯子
zaļo	綠黨
garām	miss
garām	小姐
ernsts	ernst
london	倫敦
nīderlandē	荷蘭
precējies	已婚
gaļas	肉
gaļas	肉食
gaļas	肉類
interesanti	有趣
vilnis	揮手
vilnis	浪潮
vilnis	波
vilnis	浪
vilnis	波浪
cietumā	監獄
ferdinands	ferdinand
sejas	臉
sejas	面孔
sejas	面部
grāvis	溝
grāvis	溝渠
lang	朗
lang	郎
slimnīcā	醫院
baltais	white
baltais	白
baltais	白色
bišu	蜂
bišu	蜜蜂
atmosfērā	氣氛
atmosfērā	大氣
atmosfērā	大氣層
atmosfērā	氛圍
xvi	十六
pieminekļa	碑
pieminekļa	紀念碑
diplomāts	外交官
senā	古代
senā	古老
liesma	火焰
sportists	運動員
pēta	探索
pēta	學習
fakti	事實
tuvāk	更近
nātrija	鈉
dvd	dvd
dvd	dvd
virkne	弦樂
virkne	字串
virkne	弦
skolotāja	老師
skolotāja	教師
tiešā	直接
tauta	人
tauta	人們
tauta	人民
izveidi	建立
populācija	人口
pārbaudes	測試
pārbaudes	測驗
pārbaudes	檢查
pārbaudes	視察
pārbaudes	支票
filadelfijas	費城
gleznas	油畫
gleznas	繪畫
enciklopēdija	百科全書
hit	命中
korpuss	赫爾
korpuss	船體
solo	獨唱
solo	獨奏
leģiona	軍團
grēda	山脊
grēda	嶺
komandiera	指揮官
komandiera	司令
acīm	眼神
acīm	雙眼
acīm	眼睛
acīm	眼
vilks	狼
plūsmas	流
plūsmas	溪流
spiediens	壓力
spiediens	氣壓
spiediens	壓
david	大衛
david	david
melna	黑
melna	black
melna	黑色
melna	黑人
abc	abc
ekonomists	經濟學家
parīze	巴黎
out	出局
draugiem	朋友
draugiem	好友
īss	簡短
īss	短期
īss	短
īss	矮
sēklas	種子
sēklas	籽
sēklas	種子
navigācijas	航行
navigācijas	導航
izlaists	省略
lauks	欄位
daniels	丹尼爾
daniels	daniel
wikitext	wikitext
barība	動態
barība	飼料
pieaug	上升
pieaug	增加
acu	眼
acu	眼睛
kukaiņu	昆蟲
kukaiņu	昆蟲
orgānu	器官
orgānu	器官
orgānu	風琴
via	通過
via	經由
fantastikas	虛構
fantastikas	小說
autobusi	公車
autobusi	巴士
minerālu	礦物質
minerālu	礦物
minerālu	礦產
pazīstami	熟悉
reakcija	反應
reakcija	答復
vīrs	丈夫
laiki	時代
laiki	times
laiki	時報
ietekmes	影響
pareizi	右
palielinās	增加
ligzda	窩
ligzda	巢穴
ligzda	巢
ligzda	插座
ligzda	socket
centrālais	中央
neviena	無
pieņemt	接受
iespējama	可能
rowclass	rowclass
gif	gif
net	淨
net	net
net	網
misija	任務
augs	廠
augs	植物
augs	工廠
nāve	死亡
nāve	死神
martin	martin
martin	馬丁
atstāt	休假
atstāt	離開
noslēguma	閉幕
apvidus	地形
apvidus	地勢
dzelzceļš	鐵路
dzelzceļš	鐵道
dzelzceļš	鐵路
dzelzceļš	鐵道
dzelzceļš	鐵路
dzelzceļš	鐵路
dzelzceļš	鐵道
pīters	彼得
pīters	peter
pārvalda	管理
domāju	思想
kālija	鉀
tvaika	蒸氣
tvaika	蒸汽
tvaika	蒸氣
tvaika	蒸汽
apvienojot	結合
astoņas	八個
astoņas	八
somija	芬蘭
skaidrs	清除
drupas	廢墟
drupas	遺址
drupas	遺跡
dārza	園
dārza	園林
dārza	花園
dārza	園藝
luiss	louis
luiss	路易
luiss	路易斯
luiss	lewis
luiss	luis
silēzijas	silesian
ainavu	風景
ainavu	景觀
preces	商品
preces	貨物
preces	商品
preces	商品
mēģinājums	嘗試
mēģinājums	企圖
mēģinājums	未遂
mēģinājums	企圖
mēģinājums	排練
mēģinājums	排演
mēģinājums	彩排
vēstules	信
vēstules	字母
vēstules	信件
vēstules	訊息
vēstules	信件
tirgotājs	莊家
tirgotājs	經銷商
meklē	搜尋
ievēlēta	當選
ieguvējs	勝者
ieguvējs	贏家
lidostas	機場
lidostas	機場
raķetes	導彈
raķetes	火箭
datubāzes	資料庫
patīk	讚
patīk	就像
patīk	像
patīk	喜歡
patīk	讚
augstienes	高地
augstienes	高地
augstienes	高原
vācietis	德文
vācietis	德語
izplatība	分布
izplatība	分配
izplatība	分銷
izplatība	發病率
autore	作者
lietotāji	使用者
izstāde	展覽
izstāde	展
izstāde	展覽會
ārkārtas	非凡
skatītāji	觀眾
skatītāji	觀眾
skatītāji	旁觀者
skatītāji	觀眾
pozīcija	職位
pozīcija	位置
pozīcija	立場
klāt	現任
spalvas	羽毛
skaidri	清除
skaidri	明示
skaidri	明文
detroitas	底特律
mašīnas	機械
mašīnas	機器
ziedi	花
ziedi	鮮花
ziedi	花卉
ziedi	花兒
ziedi	花朵
londona	倫敦
itāliešu	義大利文
itāliešu	義大利
moduļa	單元
moduļa	模組
elektriskā	電氣
elektriskā	電
elektriskā	電動
iezīmes	功能
iezīmes	特色
iezīmes	特徵
iezīmes	地物
iezīmes	特點
ķīmija	化學
izmēri	尺寸
izmēri	大小
izmēri	尺碼
izmēri	尺寸
senators	參議員
senators	議員
hugo	hugo
rosa	rosa
rosa	ross
virsotne	頂點
kongress	國會
gulbis	天鵝
malu	邊緣
instrumentu	儀器
instrumentu	樂器
instrumentu	文書
priežu	松樹
priežu	松
sākotnējā	初始
sākotnējā	原文
sākotnējā	原件
sākotnējā	原創
sākotnējā	原始
sākotnējā	原
siltuma	熱
siltuma	熱火
siltuma	加熱
siltuma	熱力
siltuma	熱量
vienotība	統一
vienotība	團結
alas	洞穴
alas	山洞
alas	burrows
alas	山洞
alas	洞穴
alas	洞
uzņēma	主辦
studijā	錄音室
studijā	studio
studijā	工作室
art	美術
art	art
art	藝術品
art	藝術
pretinieku	對手
vadītāji	管理者
vadītāji	領導者
vadītāji	領導人
okeāns	大洋
okeāns	洋
okeāns	海洋
okeāns	海
panamas	巴拿馬
anglija	英國
anglija	英格蘭
pievienot	加上
pievienot	加
trase	迴路
trase	電路
klasē	課室
klasē	教室
klasē	課堂
ģimnāzija	體育館
div	div
nacistu	納粹
mākslinieki	藝術家
mākslinieki	藝人
lidmašīna	飛機
lidmašīna	平面
lidmašīna	飛機
lidmašīna	噴射
lidmašīna	噴氣
inc	inc
skābekļa	氧氣
skābekļa	氧
stars	雷
stars	ray
michael	麥可
michael	michael
operators	經營者
provincēm	省份
provincēm	各省
bbc	bbc
katrīna	catherine
saimes	羊群
prāgas	布拉格
ārvalstu	外國
ārvalstu	外籍
ekonomiskā	經濟
federālais	聯邦
radot	創建
patiesībā	實際上
patiesībā	其實
modes	時裝
modes	時尚
brāli	弟弟
brāli	哥
brāli	師兄
brāli	哥哥
brāli	兄弟
vēlētāji	選民
vēlētāji	選民
signālu	訊號
mežā	林子
mežā	樹林
veltīta	奉獻
veltīta	專用
nopietni	認真
nopietni	嚴重
nopietni	嚴肅
nopietni	認真
fox	狐
fox	狐狸
fox	fox
col	山口
mazie	小型
mazie	小
klostera	修道院
klostera	寺院
mazas	小型
mazas	小
virziens	方向
virziens	軸線
virziens	軸
virziens	軸心
delta	三角洲
delta	delta
fabrika	廠
fabrika	工廠
spēcīga	強大
spēcīga	強壯
spēcīga	強烈
spēcīga	強
spēcīga	堅強
meklēt	搜尋
meklēt	找到
meklēt	尋找
ekonomikā	經濟學
ekonomikā	經濟
elizabetes	elizabeth
maksimālais	最大值
maksimālais	最大限度
renesanses	復興
renesanses	文藝復興
bērnībā	童年
seši	六
seši	六個
zemestrīce	地震
raksturojums	特徵
raksturojums	特性
raksturojums	特點
lasīt	讀
lasīt	讀取
lasīt	閱讀
formāli	正式
formāli	正規
formāli	正式
hanss	hans
īru	愛爾蘭
baltic	波羅
baltic	波羅的海
zināmi	已知
lēni	緩慢
lēni	慢
lēni	慢慢地
balsošanas	表決
balsošanas	投票
svarīgi	重要
analīzes	分析
parāda	顯示
nākotnē	今後
nākotnē	將來
nākotnē	未來
korejas	韓國
korejas	韓語
korejas	韓國
korejas	朝鮮
revolūcija	革命
reklāmas	廣告
media	媒體
media	媒介
mazs	小型
mazs	小
mazs	低低
mazs	低
portugāļu	葡萄牙語
portugāļu	葡萄牙
sabrukuma	折疊
sabrukuma	崩潰
sabrukuma	倒塌
sākotnējais	初始
sākotnējais	原文
sākotnējais	原件
sākotnējais	原創
sākotnējais	原始
sākotnējais	原
sākotnējais	基準
sākotnējais	基線
vaboles	甲蟲
see	iee
divdesmit	twenty
divdesmit	二十
madrid	馬德里
dzīvniekus	動物
gals	提示
gals	小費
esošie	現存
esošie	現有
fotogrāfija	像片
fotogrāfija	照片
fotogrāfija	攝影
reģistrēts	註冊
saņemt	接收
apstrādes	處理
kopa	集群
kopa	設
kopa	集
kopa	設定
dzinējs	引擎
dzinējs	發動機
ādu	肌膚
arguments	論證
arguments	論據
arguments	爭論
arguments	論點
pastāvīgi	永久
koki	樹
koki	樹木
max	最多
max	max
max	最大
arestēts	被捕
leonīds	leonid
piecus	五
piecus	五個
maiņas	輪班
laulības	結婚
laulības	婚姻
laulības	婚姻
svarīga	重要
biezums	厚度
protokols	分鐘
apkalpe	船員
konstitūcija	憲法
albumus	相簿
albumus	專輯
ieraksti	紀錄
ieraksti	記錄
ieraksti	條目
priekšrocības	優點
priekšrocības	長處
priekšrocības	優勢
priekšrocības	優點
priekšrocības	優勢
senāta	元老院
senāta	參議院
nogalināti	被殺
vētras	風暴
vētras	暴風
vētras	風暴
vētras	暴風雨
kaulu	骨
kaulu	骨骼
kaulu	骨頭
torni	tower
torni	塔
torni	塔台
varonis	英雄
num	num
ikdienas	天天
ikdienas	每日
ikdienas	日常
ikdienas	每天
konferencē	會議
melni	黑
melni	black
melni	黑色
melni	黑人
frakcijas	分數
dzintars	amber
dzintars	安培
dzintars	琥珀
nedēļā	星期
nedēļā	周
nedēļā	週
nedēļā	每星期
nedēļā	週刊
nedēļā	每週
nedēļā	每周
brauns	棕
brauns	褐
brauns	布朗
brauns	brown
brauns	棕色
zāli	草
zāli	草地
zāli	草叢
skots	scott
komunistu	共產主義
maiami	邁阿密
populāra	熱門
populāra	流行
populāra	受歡迎
populāra	人氣
šoseja	高速公路
šoseja	高速公路
šoseja	公路
zivīm	魚類
zivīm	魚
zivīm	魚兒
antonio	antonio
domēna	藩
domēna	網域
domēna	域
medicīna	藥品
medicīna	藥物
medicīna	醫學
medicīna	藥
medicīna	醫藥
kameras	照相機
kameras	相機
krūmu	灌木叢
krūmu	布希
pāra	配對
pāra	夫妻
pāra	情侶
pāra	夫婦
durvis	門
durvis	門
augums	身高
augums	高度
mainīts	修改
izraisīt	原因
atliekas	殘留物
atliekas	殘餘物
atliekas	殘留
atliekas	殘渣
atliekas	殘留物
atliekas	殘餘物
atliekas	殘渣
sekas	後果
pazemes	地下
pazemes	地底
vāji	弱
vāji	虛弱
vāji	弱者
vāji	軟弱
vāji	薄弱
līdzekļi	資源
dzimtene	故鄉
dzimtene	家園
