kategória	categorie
úmrtnosť	sterftecijfer
úmrtnosť	sterfte
úmrtnosť	mortaliteit
letieť	fly
letieť	vliegen
letieť	vlieg
motte	motte
scrofa	scrofa
priaznivo	veelbelovend
ochrániť	beschermen
ochrániť	bescherm
sivé	gray
sivé	grijze
sivé	grijs
sivé	grijze
sivé	grijs
sivé	grey
koľaj	track
koľaj	spoor
koľaj	spoor
koľaj	spoorwegen
octavia	octavia
dávok	doseringen
dávok	doses
chi	chi
interné	intern
interné	inwendig
cato	cato
bubny	drumstel
bubny	trommels
bubny	trom
bubny	drums
bubny	vaten
luk	buigen
luk	bow
luk	buig
luk	boeg
luk	buiging
luk	boog
draconarius	draconarius
mesačná	maandelijkse
mesačná	maandelijks
porovnáva	vergelijkt
neunkirchen	neunkirchen
ponechané	ingehouden
ponechané	behouden
nepravidelne	onregelmatig
palec	inch
palec	duimen
palec	duim
palec	teen
klinika	clinic
klinika	kliniek
rovnocenné	equivalent
rovnocenné	gelijkwaardige
rovnocenné	gelijkwaardig
klenoty	juwelen
klenoty	sieraden
klenoty	juwelen
klenoty	sieraden
klenoty	juwelen
klenoty	sieraden
matilda	mathilde
matilda	matilda
stratég	strateeg
rozptýlené	verspreid
rozptýlené	verspreide
rozptýlené	verspreid
rozptýlené	verstrooid
romagna	romagna
fikcia	fictie
postihnutie	invaliditeit
postihnutie	handicap
postihnutie	handicaps
postihnutie	arbeidsongeschiktheid
lublin	lublin
chudoba	armoede
sandy	sandy
dab	dab
tribúny	tribunes
bok	hip
bok	heup
bok	hippe
bok	hiep
bok	bok
fyzický	lichamelijk
fyzický	lichamelijke
fyzický	fysieke
fyzický	fysiek
abbé	abbé
prometheus	prometheus
osemnásť	achttien
izotopov	isotopen
humanizmus	humanisme
štandardizované	gestandaardiseerd
štandardizované	gestandaardiseerde
štandardizované	genormaliseerd
štandardizované	gestandaardiseerd
štandardizované	genormaliseerd
štandardizované	gestandaardiseerde
metán	methaan
chennai	chennai
mandolína	mandoline
kerry	kerry
katalyzátor	katalysator
katalyzátor	katalysatoren
súhrnne	cumulatief
krúžky	rings
krúžky	ringen
odhalené	belicht
odhalené	bloot
odhalené	blootgesteld
odhalené	onthulde
odhalené	onthuld
fripp	fripp
armand	armand
rozvinúť	ontwikkelen
rozvinúť	ontvouwen
rozvinúť	uitbreiden
drew	drew
prepadli	beroofd
toxické	toxische
toxické	toxisch
toxické	giftig
nabité	beladen
nabité	geladen
castel	castel
uspokojenie	bevrediging
uspokojenie	tevredenheid
uspokojenie	voldoening
uspokojenie	bevredigend
figúrky	beeldjes
sekty	sekten
sekty	sekte
boogie	boogie
ssv	ssv
lampy	lampen
lampy	lichten
zlepšenia	verbeteringen
zlepšenia	verbetering
zlepšenia	verbetering
ťažší	zwaarder
ťažší	zwaardere
temps	temps
edison	edison
hrobku	tombe
hrobku	graftombe
hrobku	graf
veterné	winderig
calvin	calvin
enzo	enzo
torpédoborce	destroyers
dôchodky	pensioenen
dôchodky	pensioen
lekárnik	apotheker
lekárnik	scheikundige
lekárnik	chemicus
poklady	schatten
olovo	leiden
olovo	lood
olovo	loden
olovo	lead
rozpustené	opgeloste
rozpustené	ontbonden
rozpustené	opgelost
najťažšie	hardste
najťažšie	hardst
najťažšie	moeilijkste
najťažšie	hardste
najťažšie	zwaarste
najťažšie	moeilijkste
schodov	trappen
schodov	trap
lancaster	lancaster
rkk	rkk
hrozno	druiven
hrozno	druif
hrozno	druiven
hippies	hippies
katherine	katherine
katherine	catharina
kupec	afnemer
kupec	koper
hebrejčine	hebreeuws
perfektný	perfect
perfektný	perfecte
vsetky	allen
vsetky	alle
vsetky	allemaal
vsetky	alles
odstúpenie	ontslagbrief
odstúpenie	aftreden
odstúpenie	ontslag
odstúpenie	intrekking
odstúpenie	terugtrekken
odstúpenie	terugtrekking
hobby	hobby
abecedne	alfabetisch
podolia	podolië
strieľať	shoot
strieľať	schieten
strieľať	schiet
strieľať	schieten
strieľať	schietpartij
strieľať	schoten
zverejnenie	openbaarmaking
zverejnenie	publicatie
zverejnenie	publikatie
zverejnenie	bekendmaking
zverejnenie	publicatie
zverejnenie	uitgeverijen
zverejnenie	publiceren
zverejnenie	uitgeverij
panda	panda
valéry	valéry
janáček	janáček
vysvetlené	toegelicht
vysvetlené	uitgelegd
žižkov	žižkov
facelift	facelift
škvrnitá	cotinga
coetzee	coetzee
hasičov	brandweer
hasičov	brandweermannen
zostavená	gecompileerd
zostavená	opgesteld
zostavená	samengesteld
paša	pasja
dosiahnutia	bereiken
škandinávii	scandinavië
aachen	aken
sága	sago
neutróny	neutronen
navigácia	verzadiging
navigácia	navigeren
navigácia	navigatie
koordináciu	coördinatie
isis	isis
filo	filo
špecializácie	specialisatie
špecializácie	specialiteiten
uznávaná	erkende
uznávaná	herkend
uznávaná	erkend
hypofýzy	hypofyse
manažéri	beheerders
manažéri	bedrijfsleiders
manažéri	managers
prekrývajú	overlappen
prekrývajú	overlapping
prekrývajú	overlap
cementu	cement
donútili	geforceerde
donútili	gedwongen
donútili	afgedwongen
donútili	geforceerd
nainštalované	geïnstalleerde
nainštalované	geinstalleerd
nainštalované	geïnstalleerd
dostojevského	dostojevski
partizán	partijdige
partizán	partijdig
sekera	bijl
sekera	strijdbijl
sekera	bijl
sekera	axe
mexické	mexicaanse
mexické	mexicaan
mexické	mexicaans
kázne	preken
zvracanie	overgeven
zvracanie	braken
konkurzu	bankroet
konkurzu	faillissementen
konkurzu	faillissement
konkurzu	failliet
mongoli	mongolen
dodávku	busje
elle	elle
pozorovateľov	waarnemer
pozorovateľov	waarnemers
právnika	advocaat
právnika	advocate
právnika	jurist
substrátu	substraat
substrátu	ondergrond
titov	titov
stúpanie	beklimmen
stúpanie	klim
stúpanie	klimmen
priority	prioriteiten
matteková	mattek
ringo	ringo
chýbať	juffrouw
chýbať	miss
chýbať	mejuffrouw
chýbať	missen
odpočítavanie	aftellen
rozumný	verstandig
rozumný	redelijke
rozumný	redelijk
rozumný	rationele
rozumný	rationeel
kniežatstvá	vorstendommen
ernesto	ernesto
villefranche	villefranche
hody	feestmaal
kovového	metalen
kovového	metallic
lukas	lukas
gemeinden	gemeinden
dalajláma	dalai
voschod	voschod
utca	utca
pery	lips
pery	lippen
pery	lip
taiwanu	taiwan
taiwanu	taiwanese
analýz	analyses
leiden	leiden
moulin	moulin
wels	wels
chruščov	chroesjtsjov
murivo	metselwerk
archer	boogschutter
archer	archer
frontoch	fronten
keramické	keramische
keramické	keramiek
inštruktor	instructeur
olejov	oliën
cielene	gerichte
cielene	gericht
cielene	opzettelijk
cielene	bewust
cielene	expres
cielene	doelbewust
cielene	doelbewust
bavlny	katoen
čarodejník	tovenaar
čarodejník	tovenaar
čarodejník	wizard
prílohy	bijlagen
prílohy	bijlagen
zločinci	misdadigers
zločinci	criminelen
zločinci	schurken
vedca	wetenschapper
bombardovaní	bomaanslag
bombardovaní	bombardementen
bombardovaní	bomaanslagen
arizone	arizona
kabinetu	kabinet
falošný	vals
falošný	false
falošný	onwaar
falošný	valse
falošný	nep
falošný	fake
fleury	fleury
zastrelil	neergeschoten
zastrelil	shot
zastrelil	schot
prekážku	belemmering
prekážku	obstakel
prekážku	hindernis
dopady	gevolgen
dopady	implicaties
dopady	inslagen
vytlačiť	print
vytlačiť	afdruk
vytlačiť	afdrukken
vytlačiť	drukken
vytlačiť	printen
okb	okb
smernica	richtlijn
federatívna	federatieve
poverená	toevertrouwd
eisenstadt	eisenstadt
hastings	hastings
cítenie	voelen
cítenie	gevoel
brzda	remmen
brzda	rem
náhrady	substituten
náhrady	vervangers
náhrady	plaatsvervangers
náhrady	restitutie
roadster	roadster
pokyny	instructies
pokyny	instructie
pokyny	instructies
pokyny	instructie
chen	chen
spoľahlivosti	betrouwbaarheid
majoris	majoris
enceladus	enceladus
živice	harsen
živice	hars
sociológovia	sociologen
prilby	helmen
prilby	helm
liturgický	liturgische
teen	teen
teen	tiener
útes	rif
útes	klif
útes	rots
útes	klip
útes	cliff
údajné	vermeende
údajné	beweerde
údajné	vermeend
údajné	beweerd
josep	josep
crocus	crocus
amélie	amélie
cooh	cooh
sprevádzajú	vergezellen
námorník	matroos
námorník	zeeman
námorník	matroos
námorník	sailor
námorník	zeeman
námorník	zeiler
námorník	zeevarende
námorník	marinier
waltera	wouter
waltera	walter
chýbal	gemist
chýbal	miste
chýbal	gemiste
vymenúva	benoemt
katalánsky	catalaanse
katalánsky	catalaans
vss	vss
nedele	zondagen
nedele	zondags
úkryt	onderdak
úkryt	opvang
úkryt	beschutting
úkryt	schuilplaats
úkryt	schuilkelder
opísaná	beschreven
opísaná	beschreef
opísaná	omschreven
nedostatočná	gebrekkige
nedostatočná	gebrekkig
nedostatočná	ontoereikend
nedostatočná	onvoldoende
nedostatočná	ontoereikende
nedostatočná	ontoereikend
nedostatočná	onvoldoende
nedostatočná	ontoereikende
farbivo	kleurstof
rastlinný	kruiden
rómske	romani
rómske	roma
mikroskop	microscoop
intenzívna	intensief
intenzívna	intensieve
intenzívna	intensief
intenzívna	intens
intenzívna	heftig
intenzívna	intense
emocionálne	emotioneel
emocionálne	emotionele
emocionálne	emotioneel
modernizované	opgewaardeerd
damon	damon
nietzsche	nietzsche
obličky	nieren
obličky	nier
obličky	renale
obličky	nieren
obličky	nier
obličky	nieren
opravený	gecorrigeerd
opravený	gecorrigeerde
zaobchádzanie	afhandeling
zaobchádzanie	hantering
zaobchádzanie	behandeling
rozumieť	begrijpen
rozumieť	begrijp
podnikateľka	zakenvrouw
vín	wijn
vín	wijnen
nepodarí	falen
nepodarí	mislukken
nepatrne	lichtjes
nepatrne	enigszins
nepatrne	lichtelijk
kladivom	voorhamer
kladivom	moker
kladivom	hamer
kladivom	hammer
terase	patio
dunajec	dunajec
kal	slib
kal	kal
meteorologické	meteorologische
mayo	mayo
mayo	mayonaise
bickel	bickel
centrách	centra
judy	judy
absorpcia	absorptie
lex	lex
drozd	merel
konečných	eindig
konečných	eindige
isabel	isabel
bokom	zijwaarts
bokom	zijdelings
skontrolovať	beoordeling
skontrolovať	recensie
skontrolovať	herziening
skontrolovať	nagekeken
skontrolovať	gecheckt
skontrolovať	gecontroleerd
skontrolovať	controleren
skontrolovať	check
skontrolovať	controleer
zneužívanie	misbruik
zneužívanie	mishandeling
zneužívanie	misbruiken
bellucci	bellucci
kvapalín	vloeistoffen
kvapalín	vloeistoffen
razzanová	razzano
úvodný	inleidende
mäkký	soft
mäkký	zachte
mäkký	zacht
každodenné	dagelijks
každodenné	alledaags
bezfarebná	kleurloze
bezfarebná	kleurloos
bezfarebná	kleurloos
egypťanov	egyptenaren
tlačené	afgedrukt
tlačené	gedrukt
tlačené	geprint
tlačené	bedrukt
tlačené	drukwerk
tier	tier
prekladať	vertaal
prekladať	vertalen
šperkov	juwelen
šperkov	sieraden
šperkov	juwelen
šperkov	sieraden
boyle	boyle
sim	sim
sim	sim
vyskúšať	probeer
vyskúšať	proberen
sic	sic
diktatúra	dictatuur
radiohead	radiohead
raketoplány	shuttles
absces	abces
bammerová	bammer
eisenhower	eisenhower
loga	logo
loga	logos
vaz	vaz
jared	jared
amiens	amiens
manželstvá	huwelijken
poskytované	verstrekt
poskytované	verstrekte
schiller	schiller
jedľa	fir
vylučovanie	uitschakeling
vylučovanie	eliminatie
vylučovanie	excretie
vylučovanie	uitscheiding
stavitelia	bouwers
lgbt	lgbt
zbigniew	zbigniew
žoldnierov	huurlingen
manon	manon
erica	erica
prípustné	ontvankelijk
prípustné	toelaatbaar
prípustné	toelaatbaar
zázrakov	mirakels
zázrakov	wonderen
záchvat	inbeslagneming
záchvat	inbeslagname
sadzba	tarief
biochémia	biochemie
génius	geniaal
génius	genie
génius	genius
wolfe	wolfe
leningradu	leningrad
pápežská	pauselijke
príjemné	aangename
príjemné	aangenaam
podporovaná	gesteund
podporovaná	ondersteunde
podporovaná	ondersteund
podporovaná	gesteunde
štádiá	fasen
štádiá	etappes
štádiá	stadia
lester	lester
gramatické	grammaticale
camden	camden
kompaktné	compact
kompaktné	compacte
hrdlo	keel
karneval	kermis
karneval	carnaval
nara	nara
úzkosť	angst
úzkosť	ongerustheid
vincennes	vincennes
chcieť	wilt
chcieť	wil
chcieť	willen
kruté	wrede
kruté	wreed
kruté	hard
canyon	canyon
canyon	kloof
canyon	ravijn
bowen	bowen
búrlivé	turbulente
spp	dop
spp	cap
dopravca	transporter
dopravca	vervoerder
dopravca	transporteur
dopravca	drager
dopravca	vervoerder
dopravca	carrier
počiatočný	initiële
alkaloidy	alkaloïden
krvavý	bloedig
krvavý	bloederig
krvavý	bloedige
krvavý	bloody
akútny	acuut
kapitalizmus	kapitalisme
obetovať	offeren
obetovať	opoffering
obetovať	offer
norris	norris
tonyho	tony
okrajovo	marginaal
okrajovo	marginale
okrajovo	marginaal
móda	kleding
móda	mode
štvrtina	kwart
štvrtina	kwartaal
štvrtina	kwartje
stranke	webpagina
myslené	betekende
myslené	bedoeld
myslené	bedoelde
dutín	gaatjes
marianne	marianne
leader	leider
leader	leader
motivácia	motivatie
odovzdanie	overdracht
odovzdanie	overgeven
odovzdanie	overgave
odovzdanie	plegen
mies	mies
craybasová	craybas
intelektuálov	intellectuelen
petite	petite
sardínia	sardinië
dodson	dodson
cínu	tin
najmenšiu	kleinste
najmenšiu	kleinst
dwight	dwight
pristúpilo	toegetreden
zmätok	verwardheid
zmätok	verwarring
kamila	kamila
úmrtie	dood
úmrtie	doods
úmrtie	overlijden
evan	evan
giulio	giulio
ordovik	ordovicium
hodvábu	silk
hodvábu	zijden
hodvábu	zijde
prevedené	overgeschreven
prevedené	overgebracht
prevedené	overgeplaatst
prevedené	overgedragen
sakristia	sacristie
sexuálny	seksuele
sexuálny	seksueel
ulysses	odysseus
ulysses	ulysses
munícia	ammunitie
munícia	munitie
munícia	ammunitie
munícia	munitie
munícia	munitie
textil	textiel
textil	textielindustrie
textil	textiel
letí	vliegt
ada	ada
accademia	accademia
perla	kraal
perla	parel
perla	pearl
perla	parel
prekračuje	overschrijdt
prekračuje	overtreft
gestapo	gestapo
lekáreň	drogisterij
lekáreň	drogist
lekáreň	scheikundige
lekáreň	chemicus
lekáreň	apotheek
mafie	mob
mafie	maffia
mafie	menigte
hladomor	hongersnood
hladomor	holodomor
zamietol	verworpen
zamietol	ontslagen
pozorne	zorgvuldig
pozorne	voorzichtig
liebe	liebe
náladu	humeur
náladu	stemming
spať	slapen
spať	slaap
spať	slapen
spať	slapend
rolf	rolf
chytil	gevat
chytil	gepakt
chytil	gesnapt
chytil	betrapt
chytil	gevangen
chytil	gegrepen
chytil	greep
chytil	pakte
siedme	zevende
siedme	seventh
chát	huisjes
patentu	octrooi
patentu	patent
did	deed
lama	lama
lama	lama
vášne	passies
vášne	hartstocht
vášne	passie
vášne	passion
nehôd	crasht
zopakovať	herhalen
zopakovať	herhaal
zopakovať	herhaling
zopakovať	overdoen
zopakovať	opnieuw
zopakovať	herhaling
spitfire	spitfire
hodnotné	kostbaar
hodnotné	waardevol
hodnotné	waardevolle
obľúbených	favorieten
obľúbených	favorieten
ťahy	moves
ťahy	beweegt
blanco	blanco
klímu	klimaat
estery	esters
rebier	ribben
zvládnuť	handvat
meteorit	meteoriet
eutheria	eutheria
charlieho	charlie
janda	janda
zabezpečená	beveiligde
zabezpečená	beveiligd
zabezpečená	beveiligen
zabezpečená	veilig
zabezpečená	beveiligd
capra	capra
smutné	triestig
smutné	treurig
smutné	droevig
smutné	verdrietig
smutné	triest
pešo	voet
marianna	marianna
medina	medina
rijeka	rijeka
pompidou	pompidou
slede	haring
lán	touwen
lán	koorden
suárez	suárez
vandali	vandalen
atari	atari
nedostatkov	tekortkomingen
nedostatkov	gebreken
nedostatkov	tekortkomingen
uffizi	uffizi
ilegálne	onwettig
ilegálne	illegaal
ilegálne	illegale
ilegálne	illegaal
magnet	magneet
won	gewonnen
won	won
pankreasu	alvleesklier
pankreasu	pancreas
pankreasu	alvleesklier
pankreasu	pancreas
patriarchát	patriarchaat
zostavenie	compilatie
pilotované	bestuurd
šváb	kakkerlak
gervais	gervais
medze	limieten
medze	grenzen
marvel	marvel
hrebene	kammen
chybný	defect
chybný	gebrekkig
súdna	justitiële
čiastočný	gedeeltelijk
čiastočný	gedeeltelijke
čiastočný	partiële
forster	forster
bylín	kruiden
prízvuk	accent
stoličky	stoelen
stoličky	stoel
skrutky	schroeven
skrutky	bouten
poháňa	rijdt
oecd	oeso
utečenci	vluchteling
utečenci	vluchtelingen
utečenci	voortvluchtigen
vulgaris	vulgaris
autonómia	autonomie
autonómia	zelfstandigheid
meteorológia	meteorologie
tranzistor	transistor
čiastočná	gedeeltelijk
čiastočná	gedeeltelijke
čiastočná	partiële
murat	murat
medvede	bears
medvede	beren
sugijamová	sugiyama
komunikuje	communiceert
kozie	geiten
kozie	geit
brúsenie	slijpen
brúsenie	malen
sister	zus
sister	zusje
sister	zuster
linné	linnaeus
timor	timor
timor	timorese
kaskády	cascade
volania	telefoontjes
volania	oproepen
volania	noemt
kraft	kraft
bezpečný	veilig
bezpečný	kluis
bezpečný	safe
bezpečný	veilige
predpovede	voorspelling
predpovede	voorspellingen
predpovede	ramingen
predpovede	prognoses
predpovede	voorspellingen
pristupovať	benaderen
pristupovať	naderen
pristupovať	nadering
pristupovať	aanpak
pristupovať	benadering
macdonald	macdonald
zostavený	gecompileerd
zostavený	opgesteld
zostavený	samengesteld
diferenciácia	differentiatie
carpenter	timmerman
carpenter	carpenter
vnímajú	waarnemen
somálska	somalië
somálska	somalische
somálska	somalië
palmas	palmas
savage	savage
savage	barbaars
savage	woeste
zdravé	gezonde
zdravé	gezond
veľkonočný	pasen
úradne	officieel
vymenovaná	aangesteld
vymenovaná	benoemde
vymenovaná	benoemd
fronty	wachtrijen
bentley	bentley
predávané	verkocht
predávané	verkochte
mari	mari
liečebný	therapeutisch
priradiť	toekennen
priradiť	toewijzen
naplniť	vervullen
naplniť	vullen
naplniť	vul
naplniť	opvullen
namierené	geregisseerd
namierené	gerichte
namierené	regisseerde
markgróf	markgraaf
predpovedať	voorspellen
predpovedať	voorspel
ôsma	achtste
rozvíjanie	ontwikkelen
morozov	morozov
halifax	halifax
willard	willard
parné	stoom
parné	stomen
uzatvorené	bijgevoegd
uzatvorené	bijgesloten
uzatvorené	ingesloten
dobrodružstvo	avontuur
dobrodružstvo	avontuurlijk
dobrodružstvo	adventure
dobrodružstvo	avonturen
splav	sinus
gagarin	gagarin
zinku	zink
zámorských	overzeese
zámorských	overzee
zámorských	overzees
dela	kanonnen
dela	kanon
entre	entre
stratiť	verliezen
stratiť	verlies
opice	apen
opice	aapjes
opice	apen
locke	locke
napíšte	schrijven
napíšte	schrijf
napíšte	typ
napíšte	type
napíšte	soort
psychiatria	psychiatrie
rat	ratten
rat	rat
grosjean	grosjean
čuch	geur
čuch	reuk
čuch	ruiken
čuch	ruik
blaise	blaise
zapojenia	betrokkenheid
vážna	ernstig
vážna	ernstige
vážna	serieuze
vážna	serieus
vážna	streng
vážna	ernstige
vážna	ernstig
mikrofón	microfoon
vlkov	wolven
vrtule	propeller
vrtule	schroef
vrtule	propellers
vrtule	schroeven
papierové	paper
papierové	papier
omo	omo
stabilizáciu	stabilisatie
stabilizáciu	stabilisering
stabilizáciu	stabiliseren
stabilizáciu	stabilisatie
stabilizáciu	stabilisering
stabilizáciu	stabiliseren
drobná	petite
zlomil	brak
zlomil	blut
zlomil	gebroken
slepý	blind
slepý	verblinden
slepý	blinde
slepý	blinden
spojenec	bondgenoot
spojenec	ally
lindsay	lindsay
odolávať	weerstaan
zrkadlá	spiegels
zárobok	verdiensten
zárobok	inkomsten
nápadné	opvallend
pattison	pattison
samote	eenzaamheid
samote	eenzaamheid
ost	ost
etanol	ethanol
gitaristov	gitaristen
kine	bioscoop
kine	bioscopen
kine	cinema
ema	ema
eriksson	eriksson
akútne	acuut
chartres	chartres
polka	polka
polka	helft
polka	half
dpi	dpi
epirus	epirus
dolomity	dolomieten
korenie	paprika
korenie	peper
korenie	kruiden
korenie	specerijen
korenie	specerijen
korenie	kruiden
korenie	kruid
korenie	spice
obojživelníky	amfibieën
mangánu	mangaan
eusebia	eusebia
viacúčelové	multifunctionele
danzig	danzig
juhoslovanskej	joegoslavische
odsúdená	veroordeeld
odsúdená	veroordeelde
odsúdená	veroordeeld
odsúdená	veroordeelde
odsúdená	veroordeeld
angličanov	engelsen
clifford	clifford
núti	forceren
núti	dwingen
jemná	zachtaardig
jemná	zacht
jemná	delicaat
jemná	delicate
lugano	lugano
bodky	puntjes
bodky	stippen
mis	mis
notebook	laptop
notebook	notebook
notebook	notitieboek
notebook	notitieboekje
podmienený	voorwaardelijke
podmienený	voorwaardelijk
xls	xls
minogue	minogue
predĺžiť	verlengen
predĺžiť	verlengen
varna	varna
slušne	beleefd
varovanie	waarschuwing
etnicky	etnisch
sixtus	sixtus
vanuatu	vanuatu
uniesol	ontvoerde
uniesol	ontvoerd
uniesol	ontvoerde
uniesol	gekidnapt
uniesol	ontvoerd
kombinovaný	gecombineerd
kombinovaný	gecombineerde
hon	klopjacht
sinclair	sinclair
bono	bono
izmir	izmir
sprevádzaná	vergezelde
sprevádzaná	vergezeld
sprevádzaná	begeleide
sprevádzaná	begeleid
bat	bat
bat	bbt
bat	knuppel
bat	vleermuis
gambit	gambit
plávajúce	zwevende
plávajúce	zweven
plávajúce	zwevend
plávajúce	drijvend
plávajúce	drijvende
plávajúce	zwemmen
zmysly	zintuigen
predpokladajme	veronderstel
vypracovanie	uitwerking
sanders	sanders
sanders	sander
lovecraft	lovecraft
clash	botsing
clash	clash
nepriateľstvo	vijandigheid
nepriateľstvo	vijandigheid
mack	mack
čarodejnica	heks
veterán	veteraan
vice	ondeugd
vice	zeden
vice	vice
alvin	alvin
palau	palau
maggie	maggie
nejasná	onduidelijk
nejasná	onduidelijke
bankovka	bankbiljetten
bankovka	biljet
bankovka	bankbiljet
diagnózy	diagnoses
rebecca	rebecca
nestihol	gemist
nestihol	miste
nestihol	gemiste
ideály	idealen
lombardsko	lombardije
benátsky	venetiaanse
apoštolskej	apostolische
ovca	schapen
ovca	schaap
macbeth	macbeth
svieti	shine
svieti	glans
svieti	schijnen
svieti	schijnt
svieti	schittert
registrovaný	geregistreerd
registrovaný	ingeschreven
registrovaný	geregistreerde
štadiónoch	stadions
podvod	bedrog
podvod	misleiding
podvod	fraude
podvod	oplichterij
podvod	oplichting
podvod	zwendel
erózie	erosie
erózie	uitholling
tübingen	tübingen
nováčikov	nieuwelingen
nováčikov	nieuwelingen
nováčikov	nieuwkomers
spievali	sang
spievali	zongen
spievali	zong
spievali	gezongen
geffen	geffen
françoise	françoise
smolensk	smolensk
dauphin	dauphin
pripravení	ready
pripravení	gereed
pripravení	klaar
pripravení	bereide
pripravení	bereid
pripravení	voorbereid
davy	menigte
davy	davy
oživiť	reanimeren
chip	chip
chip	fiche
jasnejšie	feller
jasnejšie	helderder
jasnejšie	duidelijkere
jasnejšie	helderder
jasnejšie	duidelijker
stručná	kort
stručná	beknopt
stručná	korte
stručná	beknopte
stručná	beknopt
stručná	bondig
somerset	somerset
interakciu	interactie
interakciu	wisselwerking
slučky	loops
slučky	lussen
slučky	lengen
slučky	lus
slučky	loop
lagerkvist	lagerkvist
zápisy	waarschuwingen
zápisy	signalering
zápisy	vermeldingen
zápisy	inzendingen
zápisy	ingangen
artmedia	artmedia
posudzovanie	evaluatie
posudzovanie	beoordeling
spôsobilosti	capaciteiten
martínez	martínez
oznámiť	kondig
oznámiť	kondigen
oznámiť	aankondigen
odobrať	terugtrekken
odobrať	verwijder
odobrať	verwijderen
priestorových	ruimtelijk
revízia	beoordeling
revízia	recensie
revízia	herziening
revízia	revisie
revízia	herziening
monty	monty
blogu	blog
blogu	weblog
blogu	bloggen
atc	atc
agresívny	agressieve
agresívny	agressief
kliknutím	klikken
valentina	valentina
vasco	vasco
revolučná	revolutionair
revolučná	revolutionaire
podpise	ondertekenen
podpise	ondertekening
lokalizované	gelokaliseerd
lokalizované	gelokaliseerde
totožnosť	identiteit
burgas	burgas
michele	michele
wilsona	wilson
genetický	genetische
genetický	genetisch
alchymista	alchemist
debussy	debussy
obhajuje	verdedigt
obhajuje	voorstanders
priradené	toegeschreven
priradené	toegerekend
priradené	toegewezen
targ	targ
zdôrazniť	benadrukken
zdôrazniť	stress
zdôrazniť	accentueren
zdôrazniť	hoogtepunt
zdôrazniť	benadrukken
zdôrazniť	onderstrepen
risk	risico
haus	haus
talian	italiaanse
talian	italiaan
talian	italiaans
ovládače	controllers
ovládače	coureurs
ovládače	chauffeurs
ovládače	rijders
ovládače	controles
definovanie	definitie
definovanie	definiëren
definovanie	definiëren
definovanie	definieer
podala	gearchiveerd
podala	geklasseerd
podala	ingediend
podala	gedeponeerd
papp	papp
dino	dino
dlhu	schuld
dlhu	schuldenlast
dlhu	schulden
čaju	thee
esf	esf
najbližšieho	dichtstbijzijnde
nadšencov	liefhebbers
dymu	rook
dymu	roken
odmietne	afgekeurde
odmietne	verwerpt
odmietne	weigert
benda	benda
opisy	beschrijvingen
opisy	omschrijvingen
atom	atoom
atom	atom
cestuje	reist
reguluje	reguleert
brnenie	pantser
brnenie	harnas
brnenie	pantser
brnenie	harnas
partia	bemanning
partia	crew
partia	stelletje
partia	bunch
bernstein	bernstein
značenia	opschriften
značenia	markeringen
značenia	merktekens
tenký	mager
tenký	thin
tenký	dun
kryté	bestreken
kryté	gedekt
kryté	bedekt
kryté	overdekt
kryté	gedekte
bavlna	katoen
pozeral	bekeken
pozeral	gekeken
pozeral	keek
číslovanie	nummering
casablanca	casablanca
prue	prue
doštičky	bloedplaatjes
doštičky	wafers
šťastne	gelukkig
šťastne	vrolijk
šťastne	happy
šťastne	blij
šťastne	tevreden
šťastne	gelukkig
esá	azen
prihlásiť	inschrijven
prihlásiť	abonneren
prihlásiť	inloggen
prihlásiť	login
prihlásiť	aanmelding
prihlásiť	aanmelden
konektory	connectoren
investorov	beleggers
investorov	investeerders
investorov	belegger
životnosti	duurzaamheid
knižky	boeken
jaskyňu	grot
prietrž	hernia
módne	kleding
módne	mode
módne	modieuze
módne	modieus
tonga	tonga
ukrižovanie	kruisiging
palica	cane
palica	rietsuiker
palica	wandelstok
palica	stok
palica	stick
palica	stok
prekročenie	overschrijding
prekročenie	overschrijding
prekročenie	overlopen
prekročenie	overschrijding
prekročenie	overschreden
prekročenie	overtroffen
vyslanec	afgezant
vyslanec	gezant
útočníkov	aanvallers
citadela	citadel
obratu	omzet
ničiť	verwoesten
ničiť	vernietigen
ničiť	vernietig
radikálov	radicalen
doplnili	aangevuld
lipnica	lipnica
ničenia	verwoesting
ničenia	vernietiging
ničenia	destructie
ničenia	vernieling
delegácia	delegeren
delegácia	delegatie
vanessa	vanessa
diabla	duivel
diabla	duivels
bozk	zoen
bozk	kus
bozk	kusje
bozk	kiss
bozk	kussen
opráv	correcties
klasicizmus	classicisme
detroitu	detroit
vyžadovať	vereisen
yucca	yucca
starostov	burgemeesters
nelly	nelly
moody	humeurig
moody	moody
tvrdila	geclaimd
tvrdila	opgeëist
tvrdila	claimde
tvrdila	beweerde
tvrdila	geclaimde
zvyku	gewoonte
výstupný	uitvoer
výstupný	output
steiner	steiner
leteli	gevlogen
leteli	gevlogen
leteli	vloog
leteli	vlogen
dnešok	vandaag
taliban	taliban
wittgenstein	wittgenstein
aqua	aqua
prokurátora	procureur
prokurátora	aanklager
blokády	blokkade
gdansk	gdansk
chrobáky	beestjes
chrobáky	insecten
chrobáky	bugs
dominoval	gedomineerd
dominoval	overheerst
štítok	taggen
štítok	tag
štítok	etiket
štítok	label
carroll	carroll
paleontológovia	paleontologen
cha	cha
hromadné	bulk
analógia	analogie
tin	tin
tučniak	pinguïn
tučniak	penguin
