stregone	ساحر.
scatto	ہموار.
tassa	فیس.
tassa	معاوضہ
tassa	محنتانہ
tassa	محصول
tassa	مکلف
tassa	دباؤ.
tassa	ٹیکس
tassa	مکلف
tassa	دباؤ.
tassa	کر
tassa	محصول
tassa	ٹیکس
illegittimo	غلط
illegittimo	ناواجب
illegittimo	حرامی.
illegittimo	نامناسب.
illegittimo	ناجائز
gru	کرین
gru	جرّثقیل.
ceppo	تاننا
ceppo	حیوانات
ceppo	دبانا
ceppo	آنکھوں
ceppo	بھینچنا.
ceppo	نچوڑنا
ceppo	رگوں
immunità	مامونیت
immunità	اعفا
immunità	استثنیٰ.
immunità	محفوظ
immunità	اِستیت.
assicurazioni	بیمہ.
sfilata	چوک
maturo	(اکثربعدہ
maturo	سرخ
maturo	پکّی
maturo	بالغ
maturo	پھل
maturo	مطالبہ)
maturo	پختہ
maturo	فہمیدہ
maturo	رسیدہ
maturo	سنجیدہ
maturo	رسیدہ.
maturo	مطالبہ)
maturo	پختہ
maturo	فہمیدہ
maturo	رسیدہ
maturo	سنجیدہ
maturo	بالغ
maturo	رسیدہ.
zinco	جست
decesso	مرگ.
decesso	موت
tacito	متصوّر
tacito	متضمن
tacito	مقدّر
rinforzo	کمک.
entusiasta	پُرولولہ
sconvolta	پریشانی
sconvolta	خرابی
sconvolta	خراب
sconvolta	بگاڑ.
ansia	تشویش.
ansia	فکر
conseguenti	ظاہر
conseguenti	متوالی.
conseguenti	عاقب
conseguenti	انجام.
conseguenti	جزا
valzer	out
secchi	سادہ
secchi	اڑنے
secchi	یبوس
secchi	(ملک
secchi	خشک
secchi	سوکھی.
secchi	رُوکھا
secchi	سادہ
secchi	سُوکھا
secchi	اڑنے
secchi	یبوس
secchi	(ملک
secchi	خشک
secchi	سوکھی.
marsh	گِلابہ.
persico	جریب
persico	ٹکنا
covo	چھیلا.
covo	کھوہ
covo	اترانا.
giacca	dust-jacket
approssimazione	مشابہت
approssimazione	قربت
host	ملائکہ
host	چلانے
host	میزبان.
host	فوج.
gong	بِلّا.
gong	تمغا
produttivi	خلّاق
produttivi	(بعدہ
ortodossi	تغیر
signorina	بچنا
signorina	خطا
signorina	کوتاہی
signorina	پانے
signorina	چوک
signorina	بیوقوف
signorina	پہنچنے
araldico	رسومات
araldico	تشریفات
araldico	نقابت
portatile	دستی
portatile	ہلکا
intermedi	زمانہ
intermedi	وسطی.
biondo	بھورے
playhouse	تھئیٹر.
supplemento	تعدیل
supplemento	تکمیل
sperimentare	امکاں
sperimentare	پرکھنا
sperimentare	جانچ
sperimentare	جانچنا.
sperimentare	اختبار
sperimentare	مزاولت
sperimentare	آزمانا
sperimentare	آزمائش
sperimentare	پرکھ.
dilettante	اتائی
vantare	ڈینگ
vantare	خودستائی.
vantare	ڈینگ
vantare	خودستائی.
vantare	بڑ
servite	تربیت
monetaria	زری
sofferenze	ابتلا
sofferenze	مصیبت
torture	تشدد
torture	تعذیب
corrette	بجا.
corrette	مناسب
corrette	کردار
corrette	درست.
corrette	بجا.
corrette	مناسب
corrette	صحیح
corrette	کردار
corrette	درست.
swan	لچکیلی
swan	ہنس
swan	لچکیلی
sunset	بڑھاپا.
coupe	پھل
gaelico	آئرستان
costituzionali	آئینی
cocco	ناریل
cocco	نارجیل
contraddizione	تنسیخ
contraddizione	انکار
contraddizione	تنسیخ
contraddizione	تردید
contraddizione	انکار
contraddizione	تضاد
elefanti	فیل
wise	انداز
wise	ذکی.
wise	طور
wise	طرح
wise	عاقلانہ
wise	درجہ.
wise	مستعد
wise	انداز
wise	فہیم
wise	ذکی.
wise	طور
wise	طرح
wise	عاقلانہ
wise	درجہ.
wise	مستعد
vocal	نطقی
vocal	زبانی
vocal	صوتی
vocal	(درختوں
utopia	یوٹوپیا
stallo	کھوکھا
stallo	جامد
stallo	روکنے
cilindrica	اسطوانی
membrane	جھلّی
membrane	غشا.
laurel	اعزاز.
laurel	افتخار
balcone	برآمدہ
consonante	صوتیہ
consonante	موافق
mero	صرف
mero	فقط.
mero	صرف
mero	محض
mero	فقط.
vasti	عظیم
conchiglia	سیپ
conchiglia	صدف
conchiglia	کوڑی
conchiglia	خول
conchiglia	سیپ
conchiglia	صدف
conchiglia	کوڑی
conchiglia	قشر
problem	مسئلہ
dual	دگنا.
dual	دہرا
periodicità	دورانیت
cucciolo	جھگڑالو
truffa	مکاّری
truffa	نقلی
truffa	جھوٹا
truffa	دھوکا
truffa	افواہ
truffa	چکمہ
truffa	فریب.
truffa	گپ.
truffa	تلبیس
elogio	قصیدہ
elogio	توصیف
elogio	تعریف
elogio	توصیف
elogio	سراہنا
cluster	جھنڈ
cluster	اکٹھا
cluster	دَل
cluster	پرا
cluster	غول
cluster	جمگھٹا
cluster	یکجا
cluster	جھنڈ
cluster	اکٹھا
cluster	دَل
cluster	پرا
cluster	خوشہ
cluster	غول
cluster	جمگھٹا
cluster	یکجا
pecore	میش.
pecore	بھیڑ
pecore	میش.
discriminazione	تفریق
discriminazione	شناخت
discriminazione	تمیز
brevetti	نوایجاد
brevetti	اختراعی
brevetti	بیّن
brevetti	(دریا
brevetti	واضح.
brevetti	ابدائی.
assorbita	منہمک
assorbita	غرق
assorbita	منہمک
assorbita	محو
reliquia	لاش
reliquia	نشانی.
editoriali	اداریہ
relitto	باقیات.
relitto	لاش
relitto	نشانی.
relitto	(امید
meteo	موسم.
meteo	موسمیانا
soprannomi	عرف
soprannomi	چِڑھ.
anarchici	فوضی
vittorioso	مظفر
vittorioso	فاتح
vittorioso	منصور.
ariete	memory
ariete	into
ariete	down
ariete	at
ariete	in
ariete	against
ariete	ٹھونکنے
ariete	(بعدہ
ariete	into
ariete	down
ariete	at
ariete	in
ariete	against
ariete	ٹھونکنے
ariete	مینڈھا
ariete	(بعدہ
mitico	بارعب
mid	اوسط
mid	میانہ.
mid	درمیانی
mid	بیچ.
mid	نیم
primitive	خام
primitive	بنیادی.
primitive	اصلی
primitive	ناپختہ.
raduno	to
raduno	behind
raduno	اکسانا
sereno	کھلی
sereno	خاموش
vizio	لت
vizio	پوشاک.
vizio	لت
vizio	عادت
vizio	پوشاک.
vizio	شکنجہ.
vizio	فسق
vizio	عیب
vizio	وغیرہ.
vizio	بدی
estinta	کالعدم.
estinta	نابود.
estinta	فنا
estinta	ناپید.
estinta	(زندگی
estinta	کالعدم.
estinta	نابود.
estinta	فنا
estinta	ناپید.
estinta	معدوم
estinta	(زندگی
maledetto	ملعون
maledetto	مقہور.
maledetto	ملعون
maledetto	لعنتی
maledetto	مقہور.
corretti	بجا.
corretti	مناسب
corretti	کردار
corretti	درست.
corretti	بجا.
corretti	مناسب
corretti	صحیح
corretti	کردار
corretti	درست.
caricatore	ڈش
caricatore	کیمرے
ready	رواں.
ready	تیز
ready	(بعدہ
ready	پھرتیلا
ready	مائل
ready	رواں.
ready	آمادہ
ready	تیز
ready	(بعدہ
ready	پھرتیلا
ready	مائل
gag	ڈرامے
gag	مکر
trial	دشواریاں
trial	مقدمہ
trial	آزمائش
trial	دشواریاں
trial	جانچ
trial	مقدمہ
lesione	چوٹ
lesione	نقصان.
lesione	چوٹ.
lesione	پھوڑا
indicatore	نمائندہ
problematica	مفروضہ
problematica	مشتبہ
problematica	دشوار
terribili	شرمندہ.
terribili	نہایت.
terribili	بہت
obbedienza	اطاعت.
informale	معمولی
vetri	سوڈے
vetri	لگانا.
rotondo	اسطوانی
rotondo	حدود
rotondo	وسعت.
rotondo	محکم.
rotondo	(بعدہ
rotondo	ابھرواں
rotondo	مدوّر
rotondo	گول
rotondo	اسطوانی
rotondo	حدود
rotondo	وسعت.
rotondo	محکم.
rotondo	(بعدہ
rotondo	ابھرواں
rotondo	مدوّر
dossier	کاغذات
medley	مخلوط
medley	آمیزہ
medley	ملغوبہ
medley	مخلوط
medley	آمیزہ
calce	کھالوں
pilot	جہازی
pilot	رہبر
pilot	ناخدا.
lealtà	وفاداری
immensa	زبردست
immensa	عظیم
immensa	لامحدود.
etico	پسندیدہ
etico	اعلیٰ.
etico	اخلاقیات
riservate	to
riservate	خاموش
riservate	بچاکر
surf	کف.
mite	کمزور
mite	جوش
mite	سزا
mite	بردبار.
mite	بیماری
mite	دبّو
mite	ٹھس
mite	کمزور
mite	جوش
mite	ہلکا
mite	سزا
mite	بردبار.
mite	بیماری
mite	دبّو
mite	ٹھس
vergogna	(بعدہ
vergogna	غیرت
vergogna	ندامت
vergogna	شرم
vergogna	(بعدہ
vergogna	غیرت
coop	محبس.
diciannove	xix
mortal	شدید
mortal	نفر
mortal	جانی
mortal	ممکن
mortal	ڈر
mortal	سخت
mortal	شدید
mortal	نفر
mortal	جانی
mortal	ممکن
mortal	بشر
mortal	ڈر
mortal	سخت
fornitore	دینے
fornitore	کفیل.
premessa	موقوف
montare	لگانا.
montare	ٹکانا
montare	آراستہ
montare	منصب
montare	چڑھائی
etnici	کفّار.
lone	خالی
lone	سونی
lone	مہجور
merce	تجارتی
merce	تجارت
magistrale	ماہرانہ
magistrale	اُستادانہ.
aggregati	مجتمع
aggregati	روڑی
aggregati	شامل
allegra	آمادہ
conformità	to)
conformità	لچک
conformità	لچک
conformità	تعمیل
conformità	مشابہت
conformità	تقلید.
conformità	مطابقت.
melody	نغمگی.
melody	موسیقیت.
legittimità	استحقاق
legittimità	جواز
interagire	تعامل.
riempire	کافی
riempire	بھرنا
riempire	کافی
utilizzabili	بکارآمد.
ordinare	آیونک
ordinare	کارنتھین
ordinare	قسم
ordinare	(خدا
ordinare	فرمان
ordinare	آیونک
ordinare	کارنتھین
ordinare	ترتیب
ordinare	قسم
ordinare	(خدا
farmer	کاشتکار
divano	صوفہ
divano	تاننا.
divano	صوفہ
ergo	پس.
ergo	لہٰذا
monopoli	احتکار
monopoli	اجارہ.
coraggioso	جری.
coraggioso	باہمت
coraggioso	حریص.
coraggioso	للکارنا
coraggioso	جری
coraggioso	بہادر
coraggioso	للکارنا
conteggio	گننا
intestino	قعر
intestino	امعائ.
intimo	ذاتی
intimo	(ملاوٹ
intimo	نجی
intimo	لازمی
intimo	خلقی.
intimo	فطری
intimo	یگانگت.
intimo	ذاتی
intimo	(ملاوٹ
intimo	نجی
intimo	لازمی
intimo	مانوس
intimo	خلقی.
intimo	فطری
intimo	یگانگت.
bone	ہڈی
bone	فولاد.
bone	ہاڑ.
fiaba	مشہور
fiaba	روایتی.
fiaba	روایات.
tesa	کشیدہ.
tesa	تنت
tesa	تاننا
muti	بندشہ
muti	بندشہ
muti	خاموش
output	نتیجہ
output	طاقت
output	پیداوار.
output	جواب.
otturatore	مانع.
fiato	دم
sistematico	عادی
sistematico	باقاعدہ
confermati	محکم
confermati	عادی
confermati	پکا
schermata	تپش
schermata	غلّے
schermata	پوشیدگی
schermata	بھنگوں
schermata	ہوا
schermata	روک.
schermata	تپش
schermata	غلّے
schermata	پوشیدگی
schermata	بھنگوں
schermata	ہوا
schermata	آڑ
schermata	روک.
rime	کہر.
rime	پالا.
rime	دُھند
rime	قافیہ.
rime	(بعدہ
squali	خطرناک
eleven	xi
eleven	xi
eleven	گیارہ
manipolazione	کارستانی
usura	off
usura	رگڑجانا.
usura	اوڑھنا
usura	away
usura	(بعدہ
usura	well
usura	اجیرن
usura	پہناوا
usura	off
usura	رگڑجانا.
usura	اوڑھنا
usura	away
usura	(بعدہ
usura	well
usura	اجیرن
usura	پہناوا
usura	پہننا
tutore	محافظ
tutore	سرپرست.
tutore	مدافعت
tutore	ہدایت
siero	توڑ.
siero	خوناب
rifiutare	فالتو
rifiutare	ردّی.
rifiutare	فالتو
rifiutare	ردّی.
rifiutare	پھوک
rifiutare	ردکرنا
rifiutare	ماننے
biologici	منظم
biologici	بنیادی.
biologici	موروثی
biologici	(الف)جسمانی
biologici	آئینی
biologici	مربوط
tata	دایہ
dominare	آواز
dominare	(فرد
ninfa	حسینہ
ninfa	پہاڑ
importazione	مدّعا
attico	منڈپ.
attico	سائبان
attico	مسقف.
attico	اٹاری.
grafo	ترسیم.
lontananza	گریز
lontananza	بُعد.
lontananza	گریز
lontananza	دُوری
lontananza	بُعد.
lontananza	دوری
lontananza	فصل
lontananza	تفاوت
osseo	ہڈی
osseo	فولاد.
osseo	ہاڑ.
tributi	نذر
tributi	ستائش
hat	دلانا.
pavone	اترانے
loop	چھلّا
loop	back
loop	گھیرنا.
loop	کنڈا
loop	کنڈل.
densa	گنجان
densa	گاڑھا
densa	گنجان
densa	گاڑھا
densa	کثیف
densa	گھنا
disprezzo	استہزا
disprezzo	طنز.
disprezzo	مذمت
disprezzo	حقارت
disprezzo	ذلّت
disprezzo	رسوائی.
disprezzo	تنفر.
disprezzo	حقارت
disprezzo	تحقیر
sacca	پتلون
sacca	تحقیرکرنا
sacca	پاجامہ
sacca	کثرت
sacca	پھلانا
ionico	روانی.
ionico	آیونی.
asino	بیوقوف.
durezza	صلابت
durezza	سختی
verbali	زبانی
verbali	توہین
verbali	فعلیہ.
verbali	باتونی
verbali	فعلی
trasparenza	شفافیت
trasparenza	زجاجیہ.
polmoni	شش.
polmoni	پھیپھڑا
crimson	سرخ
rigorosamente	یقینا.
smile	روشن
smile	مسکرانا
smile	بہلانا.
smile	out
smile	تبسّم
smile	مسکراہٹ
smile	ہنسی.
smile	خوشنودی
ione	رواں.
ione	اِیون
israeliani	اسرائیلی.
cinzia	ریتیلا.
governante	مکان
large	ضخیم
large	مفصّل
large	جامع.
large	بڑا
large	ضخیم
large	مفصّل
large	جامع.
cospirazione	سازباز
cospirazione	سازش
ausiliari	کمک.
ausiliari	اضافی.
bellissimo	دلکش
bellissimo	عمدہ
bellissimo	نفیس
bellissimo	اعلیٰ
bellissimo	خوبصورت
bright	روشن
bright	ہوشیار
bright	فطین
bright	طباع
bright	ذہین
bright	چونچال
bright	منور
timone	چلانا
sfidare	مقابلے
sfidare	کٹھن
pomodoro	ٹماٹر.
attitudine	لیاقت
attitudine	مناسبت
sogna	واہمہ
sogna	غفلت
sogna	آدرش
sogna	سرخوشی
reclutamento	بھرتی
diplomato	طیلسانی
accuratezza	صداقت
accuratezza	درستی
accuratezza	صحت
regolatore	ضابط
pen	playwrights
pen	essayists
pen	editors
pen	کلک
pen	بند
pen	گایوں
pen	لکھنا
pen	قلم
pen	کلک
pen	بند
pen	گایوں
pen	لکھنا
vigna	تاکستان
cameriere	بیرا.
cameriere	سینی
urla	چیخ
urla	شوخ
urla	پکار
urla	چلّانا
urla	چیخنا
aquile	شکرہ
aquile	عقاب
mutazioni	تبدیلی
costruttiva	متبادر
costruttiva	مفید
costruttiva	مثبت
costruttiva	ماخوذ
costruttiva	ترکیب
costruttiva	معاون
negare	ماننے
negare	مکرنا
bancarotta	عاری
bancarotta	دوالہ
vuoti	ویران
vuoti	تھوتھا
vuoti	عبث
vuoti	بھوکا
vuoti	نرا
vuoti	ویران
vuoti	تہی
vuoti	تھوتھا
vuoti	عبث
vuoti	بھوکا
vuoti	نرا
vuoti	سُونا
vuoti	خالی
vuoti	کھوکھلا
succo	جوہر.
succo	خلاصہ
succo	رس
succo	جوہر.
succo	خلاصہ
cork	کاگ
autentico	اصلی
gentiluomo	مہذّب
cooperative	کاروبار
legna	ہیزم
legna	بن.
gala	جشن
gala	کھیلوں
gala	تہوار.
dodge	behind
dodge	جھپکی.
dodge	زبردستی
dodge	جھکائی
dodge	دُبکنا
burro	خوشامد
burro	چاپلوسی.
evolve	کھولنا
parassita	گھٹیا
umile	فروتنی
umile	رتبہ
umile	معمولی
umile	وقعت
umile	گرانا
umile	حقیر
umile	کِہین
umile	عاجزی
umile	تحقیر
umile	مسکین
umile	عاجز
allargamento	توسیع
allargamento	مکبّر.
insolita	نرالا.
insolita	انوکھا
insolita	امتیازی.
insolita	استثنائی
insolita	غیرمعمولی
pooh	چھچّی.
piega	مڑنے
piega	موڑنا
piega	دہرا
piega	over
navetta	نال
reciproco	مشترک.
reciproco	باہمی
reciproco	مشترک.
reciproco	جوابی
reciproco	متلازم
reciproco	تکمیلی
reciproco	معکوس
reciproco	جوابی
reciproco	متلازم
reciproco	تکمیلی
reciproco	باہمی
reciproco	معکوس
abili	طاق.
clandestina	مخفی
clandestina	پوشیدہ
clandestina	خُفیہ
clandestina	مخفی
clandestina	پوشیدہ
sad	حقیر
sad	المناک
sad	شرمناک
sad	مدّھم
sad	رنجیدہ
sad	حقیر
sad	المناک
sad	شرمناک
sad	مدّھم
deformazione	خرابی.
deformazione	انحراف
deformazione	جھوک.
insolito	نرالا.
insolito	انوکھا
insolito	امتیازی.
insolito	استثنائی
insolito	غیرمعمولی
affascinato	دلدادہ
affascinato	مسحور
affascinato	دلدادہ
informare	خوبی
informare	of
biciclette	بائیسکل
magra	پتلا
magra	تنگ
magra	دُبلا
magra	چمرخ.
magra	چھوٹا
magra	وزن
magra	تیز
magra	عّیار.
magra	مختصر
magra	back
magra	میلان
magra	on
magra	لاحاصل
magra	جھکاؤ
magra	چھانٹنا
magra	کمزور
magra	thinly
magra	شاخوں
magra	ہلکے
magra	گھٹانا.
magra	چھانٹنا
magra	کمزور
magra	دُبلا
magra	thinly
magra	شاخوں
magra	رقیق
magra	ہلکے
magra	گھٹانا.
magra	نحیف
magra	لطیف
magra	پتلا
portatore	ہرکارہ
portatore	بیرا
bravi	مناسب
bravi	اچھا
bravi	مفید
bravi	موافق
bravi	معقول
bravi	خوبی
bravi	دلچسپ
bravi	باادب
bravi	اثاثہ
bravi	پُرکشش
bravi	کافی.
bravi	مدّعا
saccheggio	فائدہ.
saccheggio	نفع
saccheggio	تاراجی.
saw	کہاوت
saw	مقولہ
saw	کہاوت
saw	مثل
saw	مقولہ
diabete	ذیابیطس
diabete	پیاس
geometrica	(ڈیزائن
geometrica	ہموار
geometrica	نقشے
seguace	پیرو.
seguace	مطیع
chemical	جز
abbandonate	لاابالی
abbandonate	آزادانہ
abbandonate	لاابالی
proclama	اعلان
proclama	کرنا
inversa	الٹی
inversa	الٹ.
inversa	ترتیب
inversa	تشکیل
inversa	نقیض
inversa	مقلوب.
inversa	معکوس
esplode	غصے
esplode	بم
esplode	بارود
esplode	جذبے
busta	غلاف
busta	لفافہ
busta	پوشش
convergenza	ارتکاز
direct	to
direct	اصلی
direct	مستقیم
direct	اشارے
direct	انتظام
direct	واضح
direct	انصرام
rumble	by
rumble	بنکارنا
rumble	(بعدہ
rumble	along
rumble	گڑگڑاہٹ.
rumble	گونجتی
arch	کمان
arch	شریر
dragone	غصیل
devoto	زاہد
devoto	متقی
decorativo	زیباشی
decorativo	زیباشی
decorativo	آرائشی
matrix	قالب
matrix	سانچا
matrix	قالب
vitamina	وٹامن
vitamina	حیاتین
vitamina	وٹامن
ministeriale	مؤیّد.
organizzano	سلجھانا.
sospendere	منصب
sospendere	خارج
delicata	بالحاظ
delicata	شائستہ(شخص)
delicata	ہلکا
delicata	بالحاظ
delicata	شائستہ(شخص)
estraneo	ناآزمودہ
estraneo	غیرمتخصص
estraneo	اناڑی.
estraneo	پرایا.
estraneo	غیر
estraneo	پرایا.
estraneo	اجنبی
estraneo	غیر
fantastica	طرفہ.
fantastica	نرالا
fantastica	بارعب
escursioni	انحراف.
escursioni	یلغار
abitante	باشندہ
etiope	ایتھیوپیائی.
etiope	حبشی
intuizione	القا
intuizione	وجدان
intuizione	کشف.
intuizione	کنایہ.
intuizione	اشارہ
intuizione	احساس.
intuizione	کُب.
intuizione	اندازہ
corsia	پتلا
corsia	پتلا
corsia	گلی
frizione	پکڑ
frizione	شکنجہ.
frizione	فرکی
frizione	گھسائی
frizione	فرک.
frizione	رگڑائی
frizione	مالش.
frizione	تصادم
frizione	ٹکرائو
frizione	اختلاف.
frizione	مزاحمت
coltivare	تادیب
coltivare	تزئین
coltivare	سنوارنا
coltivare	پالنا.
mongolo	منگولی.
farmacia	دواخانہ
intelletto	جاننے
intelletto	عقل
intelletto	جاننے
disgrazia	بدقسمتی
disgrazia	شے
disgrazia	ذلّت
disgrazia	شرمناک
disgrazia	نااہل
disgrazia	رُسوائی
disgrazia	بدنامی
disgrazia	شے
disgrazia	ذلّت
disgrazia	شرمناک
disgrazia	نااہل
disgrazia	خواری
stimoli	تحرک
stimoli	اُکساہٹ
stimoli	اُکساہٹ
stimoli	جوش
stimoli	مہیج
stimoli	ہیجان.
stimoli	ابھار
vertebre	فقرہ
vertebre	منکا.
hub	مرکز
hub	محور
hub	دلچسپی
enfasi	زور
enfasi	بیان
enfasi	واضح
enfasi	سختی
alloggi	سمجھوتہ
alloggi	موافقت
alloggi	رواداری.
alloggi	(واحد
recinto	ٹالنا
recinto	گھیرنا
recinto	جنگلہ
recinto	ٹالنا
recinto	گھیرنا
recinto	جنگلہ
recinto	باڑ
estrarre	اکھاڑنا
estrarre	جوہر
estrarre	ملخص
estrarre	(رقم
estrarre	اقتباس.
estrarre	لطف
estrarre	نقل
estrarre	اکھاڑنا
estrarre	جوہر
estrarre	ملخص
estrarre	(رقم
estrarre	ست
estrarre	اقتباس.
estrarre	لطف
estrarre	نقل
colt	کھلاڑی
colt	نیا
colt	کھلاڑی
colt	نیا
colt	بچھیرا
quantitativo	ضخامت
quantitativo	بڑی
quantitativo	کمیت
quantitativo	وسعت
quantitativo	خاصی
quantitativo	بہتات
quantitativo	مقدار.
portamento	چول
portamento	برداشت
portamento	سہارا
portamento	ٹھہرائو.
portamento	اعتدال
ton	وضعدار
fusa	خُرخُراہٹ.
serenità	سکون
serenità	شانتی.
serenità	خموشی
carboni	زغال.
carboni	کوئلہ
carboni	انگارہ
simbolica	رمزی.
simbolica	علامتی
simbolica	رمزی.
turche	کرغیزی.
eternità	دوام
elettrone	برقیہ
isolate	نرالا.
isolate	انوکھا
zombi	ٹھس
taverna	سرائے
incompleto	نامکمل
incompleto	ادھورا.
delusione	واہمہ.
delusione	واہمہ.
delusione	وہم
anomalie	شے
ascia	کلھاڑا
ascia	اخراجات
ascia	کلھاڑی
ascia	تیشہ.
ascia	تبر
ascia	کلھاڑا
ascia	اخراجات
ascia	کلھاڑی
ascia	تیشہ.
sigma	c.
sigma	σ
moderata	معقول
midollo	جوہر.
gradino	اندازِپا.
gradino	کھانچا
gradino	چاپ.
gradino	چال
feeling	جذباتی
feeling	حسّاس
feeling	ہمدرد.
idraulica	آبی
prigioniera	قیدی.
prigioniera	اسیر.
prigioniera	محصور.
prigioniera	قیدی
parabola	مثالیہ
parabola	رمزیہ
parabola	مجازیہ.
pretendente	بننے
velluto	مخملی
velluto	مخمل
velluto	مخملی
vulnerabile	عاجز
elaborati	پیچیدہ
elaborati	استیعابی
elaborati	مفصل
elaborati	دقت
elaborati	تفصیلی
elaborati	مکمل
pulita	صفائی
pulita	قطعاً
pulita	سْتھرا
pulita	کاملاً
pulita	فحاشی
pulita	پُھرتیلا
pulita	ستھرائی
pulita	ہموار
pulita	واضح
pulita	تیز
pulita	مکمل
pulita	تازہ
pulita	بنانا
pulita	سڈول
recupera	بلانا
recupera	(نقصان
recupera	تسلّط
recupera	درستی
recupera	(بعدہ
mediana	مادی
mediana	رگ
mediana	درمیانی.
mediana	وسطی
mediana	۸
mediana	۴
mediana	۳
imposizione	ٹیکس.
imposizione	محصول
connessa	ہمرشتہ
connessa	مسلسل
connessa	متعلق
connessa	منسوب.
insufficienti	نارسا
insufficienti	کمتر.
insufficienti	ناکافی
insufficienti	نارسا
insufficienti	کمتر.
autentica	اصلی
propagazione	توسیع
propagazione	پھیلاؤ
mercy	عفو
mercy	درگزر.
mercy	ترس
mercy	عفو
mercy	رحم
mercy	درگزر.
mercy	ترس
bilancia	ٹھہرا
tan	سنولانا
impasto	نقدی.
inattività	تعطل
inattività	نکمّا.
inattività	غیرمستعمل
inattività	ناکارہ
inattività	معطل.
inattività	متروک
inattività	بلامصروفیت
inattività	خالی
inattività	نکمّا.
inattività	غیرمستعمل
inattività	ناکارہ
inattività	معطل.
inattività	متروک
inattività	بلامصروفیت
inattività	معطل
inattività	ساکت
inattività	سست
inattività	ساکن
inattività	کاہل.
inattività	مجہول.
inattività	آلکسی.
inattività	کاہلی
pal	ساتھی
pal	یار
pal	ہمکار.
pal	دوست
pal	ساتھی
pal	یار
pal	ہمکار.
bunny	شکار
bunny	ہدف.
straight	نظر
straight	(سوچ
straight	فوراً
straight	مسلسل
straight	مربوط
straight	مقطع
straight	ہموار
straight	مرتب
straight	طریقہ.
straight	ابھی.
straight	ایماندارانہ
straight	باقاعدہ
straight	نظر
straight	(سوچ
straight	فوراً
straight	راست
straight	مسلسل
straight	مربوط
straight	مقطع
straight	ہموار
straight	مرتب
straight	طریقہ.
straight	ابھی.
straight	ایماندارانہ
straight	باقاعدہ
allegoria	رمز.
allegoria	ڈراما
allegoria	علامت
allegoria	نظم
allegoria	رمز.
allegoria	ڈراما
allegoria	مجاز
allegoria	علامت
allegoria	نظم
orfanotrofio	یتیمی.
hull	غلاف
hull	ڈھکنا.
hull	جہاز
hull	کشتی
ipotetico	مشتبہ
ipotetico	مفروضہ
ipotetico	قیاسی
razziale	نسلی
trance	سرمستی.
bicchiere	سوڈے
bicchiere	لگانا.
native	خلقی
aggiuntivo	زائد
aggiuntivo	فاضل
aggiuntivo	اضافی.
aggiuntivo	زائد
aggiuntivo	مزید
aggiuntivo	فاضل
aggiuntivo	اضافی.
fluidi	بہنے
fluidi	ریزش
fluidi	متغیر
fluidi	بہنے
fluidi	ریزش
fluidi	متغیر
fluidi	رواں
temperamento	غصہ
temperamento	مزاج
temperamento	تحمل
temperamento	برہمی-
temperamento	مزاج
spostati	جنبش
spostati	حرکت
colta	مہذّب
colta	شائستہ
arterie	شریان
monastica	درویشانہ
monastica	راہبانہ
monastica	راہب
confermo	پختہ
confermo	توثیق
confermo	املاک
indifferente	ادنیٰ.
investitura	عہدہ
miocene	مائسینی
oak	یونیورسٹی
raffinato	مہذب
raffinato	نفیس
raffinato	مہذب
raffinato	شائستہ
telecamera	کیمرا.
wireless	لاسلکی.
enormemente	نہایت
enormemente	بہت
enormemente	غیرمعمولی
cofano	قصابے
cofano	چھولداری.
cofano	شامیانہ
cenere	پیلی.
rinnovare	آغاز
rinnovare	دینا
rinnovare	رکنیت
rinnovare	بتانا
rinnovare	دہرانا
mentalità	ذہانت
truppa	جمگھٹا
truppa	گروہ.
truppa	out
truppa	مجمع
flessibile	سیدھا
flessibile	لچکدار
severa	کامل-
severa	متشدد
severa	انتہائی
severa	بڑا
severa	جابر
severa	سادہ
severa	زبردست
severa	کڑا
severa	متشدد
severa	انتہائی
severa	شدید
severa	بڑا
severa	جابر
severa	سادہ
severa	زبردست
severa	سخت
severa	کڑا
esaminare	جانچنا.
alternanza	تبادل
colpite	متفنّی
colpite	بناوٹی
colpite	متفنّی
goblin	بُھتنا
goblin	عفریت.
bachelor	مجرد
bachelor	مجرد
bachelor	چھڑا
unanimità	متفقہ
nitrato	شورا
nitrato	پُرکرنا.
dialettica	جدلیت
fallita	قلیل
fallita	کمزور
fallita	ناکامیاب
fallita	ناقص
battuti	(سونا
battuti	ہرایا
automatici	(آلہ
automatici	مشین
testuale	متنی.
tessitura	استعارات
tessitura	بُناوٹ
tessitura	استعارات
finzione	تصنع
finzione	ناسزاواری.
finzione	تصنع
finzione	بناوٹ
finzione	ناسزاواری.
finzione	خیالی
finzione	افسانوی
finzione	اختراع
finzione	بیان
finzione	افسانہ
finzione	ایجاد
infernale	پُرعذاب.
scorpione	بچھو
tartarughe	کچھوا
holt	قبضہ
holt	پکڑ.
holt	گرفت
standing	مرتبہ
standing	ممتاز
standing	عرصہ.
standing	حیثیت
standing	رکنیت
standing	بند
standing	مدّت
standing	استادہ.
standing	مقام
conversazioni	گفتگو
conversazioni	مکالمہ.
pascolo	چراگاہ.
manipolare	برتنا
caesar	سیزر
caesar	قیصر
vibrazioni	ارتعاش
vibrazioni	لرزشیں
vibrazioni	ارتعاش
