και	en
απέλαση	deportatie
απέλαση	uitzetting
απέλαση	uitwijzing
απέλαση	verdrijving
απέλαση	deporteren
μολυνθεί	geïnfecteerd
μολυνθεί	ontstoken
μολυνθεί	besmet
μολυνθεί	geïnfecteerde
έρωτες	romances
χυμό	sap
σεθ	seth
κρίσταλ	kristal
κρίσταλ	kristallen
κρίσταλ	crystal
κρίσταλ	cristal
λιμνοθάλασσες	lagunes
κρεμμύδι	uien
κρεμμύδι	ui
κρεμμύδι	uien
κυκλώνα	cycloon
δυσπιστία	wantrouwen
δυσπιστία	wantrouwen
δυσπιστία	ongeloof
προσβλητικό	aanstootgevend
προσβλητικό	beledigend
προσβλητικό	offensief
προσβλητικό	beledigend
προσβλητικό	belediging
προσβλητικό	beledigende
προσβλητικό	beledigen
πανικός	paniek
χημειοθεραπεία	chemotherapie
χημειοθεραπεία	chemo
αποζημιώσεις	vergoedingen
αποζημιώσεις	emissierechten
αποζημιώσεις	toelagen
τανγκ	tang
εγκληματίας	misdadiger
εγκληματίας	misdadig
εγκληματίας	crimineel
συνδρομητές	abonnees
μαστέιν	mustaine
ελένα	elena
κούκλες	poppen
κούκλες	dolls
κούκλες	poppetjes
πληθωρισμού	inflatie
ελαστικό	rubber
ελαστικό	rubberen
ελαστικό	elastisch
ελαστικό	elastiek
ελαστικό	elastische
γουότερς	wateren
ψυχανάλυση	psychoanalyse
άντερς	anders
καστέλι	castelli
ιησουίτες	jezuïeten
κρυπτογραφία	cryptografie
φάουστ	faust
όουενς	owens
ρόσι	rossi
απογείωση	opstijgen
καε	nav
καε	oem
αραράτ	ararat
γιόρτασε	gevierd
γιόρτασε	vierden
γιόρτασε	vieren
εγγυήσεις	garantie
εγγυήσεις	garanties
εγγυήσεις	waarborgen
εγγυήσεις	garantie
εξάγονται	geëxporteerd
εξάγονται	uitgevoerd
εξάγονται	uitgevoerde
κορώνα	kroon
κορώνα	hoofden
κορώνα	koppen
κορώνα	kop
επίτροποι	commissarissen
επίτροποι	commissieleden
τραυματίζοντας	verwonden
ρούσβελτ	roosevelt
ρόμελ	rommel
σωτήρ	soter
ευρωζώνη	eurozone
ασαφή	onbeslist
τοποθετήσεις	stages
τοποθετήσεις	plaatsingen
κόβεντρι	coventry
αντιπροσωπείες	delegaties
λεύκη	vitiligo
ντάουλα	dawla
ράτσα	fokken
ράτσα	voortplanten
ράτσα	ras
επετεύχθη	behaald
επετεύχθη	bereikte
επετεύχθη	bereikt
σάντερς	sanders
σάντερς	sander
ντάμπι	dhabi
αμπντέλ	abdel
μηνιγγίτιδα	meningitis
τρις	trish
τρις	tris
ειρωνικά	ironisch
χέιλ	hale
μυστηριώδης	geheimzinnig
μυστηριώδης	mysterieuze
μυστηριώδης	geheimzinnige
μυστηριώδης	mysterieus
καπιταλισμό	kapitalisme
αμαρτίες	zonden
λάμπρο	lambro
αντιστροφή	omkeren
αντιστροφή	achteruit
αντιστροφή	omgekeerde
αντιστροφή	omkeren
αντιστροφή	omgekeerd
αντιστροφή	omkering
αντιστροφή	ommekeer
ετοιμότητα	gereedheid
ετοιμότητα	bereidheid
ετοιμότητα	paraatheid
ρεαλιστικά	realistisch
ρεαλιστικά	realistische
ρεαλιστικά	realistisch
ανύπαρκτη	onbestaande
δημιουργικό	creatief
δημιουργικό	creatieve
κρατούμενος	gevangene
κρατούμενος	gevangene
κρατούμενος	gedetineerde
ευχαριστίες	thnx
ευχαριστίες	thanks
ευχαριστίες	bedankt
κάρβουνο	steenkool
κάρβουνο	kolen
κάρβουνο	kool
κάρβουνο	houtskool
συμμόρφωση	naleving
συμμόρφωση	compliance
συμμόρφωση	naleven
συμμόρφωση	overeenstemming
συμμόρφωση	conformiteit
μορογκόρο	morogoro
συμμετρικό	symmetrische
συμμετρικό	symmetrisch
πλησιέστερη	dichtstbijzijnde
ηλιοστάσιο	zonnewende
θάλλιο	thallium
κλιντ	clint
εξάρτημα	bestanddeel
εξάρτημα	onderdeel
εξάρτημα	component
παύλα	dash
παύλα	koppelteken
γήινο	aardse
γήινο	aards
σματς	smuts
μάρα	mara
ανδρες	mannen
πρόθυμοι	gretig
πρόθυμοι	gewillig
πρόθυμοι	bereid
φτερό	veren
φτερό	veertje
φτερό	veer
φτερό	vleugel
φτερό	wing
βημα	step
βημα	stap
βημα	stapje
κρίσιμα	kritiek
κρίσιμα	kritische
κρίσιμα	kritisch
βλάντισλαβ	vladislav
κλέβει	steelt
ρωτά	vraagt
κοσμικές	kosmische
κοσμικές	kosmisch
σαμπντόρια	sampdoria
αντίστοιχοι	overeenkomstige
αντίστοιχοι	corresponderende
αμάξι	auto
αμάξι	wagen
θάτσερ	thatcher
μειωμένο	verminderde
μειωμένο	verlaagd
μειωμένο	verminderd
μειωμένο	gereduceerd
τεμπών	tempi
μονομερή	monomeren
μονομερή	eenzijdig
μονομερή	unilateraal
μονομερή	unilaterale
μονομερή	eenzijdige
πληρωμές	betalingen
φρένα	remmen
προσδοκία	aspiratie
προσδοκία	verwachting
προσδοκία	verwachtingen
προσδοκία	verwachtingen
διαγνωστικό	diagnose
διαγνωστικό	diagnostiek
διαγνωστικό	diagnostische
παραχωρήσεις	concessies
παραχωρήσεις	concessie
γλάρος	zeemeeuw
γλάρος	gull
λάτρευαν	aanbeden
ασήμαντη	onbelangrijk
ασήμαντη	onbelangrijk
ασήμαντη	onbeduidend
γαλάτεια	galatea
εξέδρες	platforms
εξέδρες	platformen
σάνον	shannon
εξάντληση	uitputting
εξάντληση	uitputting
παλινδρόμηση	reflux
ανταγωνιστή	concurrent
εστουδιάντες	estudiantes
μπαλάντες	ballades
οχρίδα	ohrid
μυρμήγκια	mieren
συνοχής	samenhang
συνοχής	cohesie
ψεκασμού	sproeien
ψεκασμού	besproeien
ψεκασμού	spuiten
επαναλαμβανόμενο	repetitieve
επαναλαμβανόμενο	terugkerende
επαναλαμβανόμενο	terugkerend
καλοσύνη	vriendelijkheid
καλοσύνη	goedheid
φοβερό	awesome
φοβερό	geweldig
φοβερό	gaaf
φοβερό	fantastisch
είδωλα	afgoden
αναγνωρίσιμο	herkenbaar
αναγνωρίσιμο	identificeerbare
αναγνωρίσιμο	herkenbaar
αναγνωρίσιμο	herkenbaar
φράνκι	franky
φράνκι	frankie
σίρερ	shearer
τρικυμία	tempest
αρωματικό	aromatische
χαμηλός	laag
χαμηλός	low
χαμηλός	lage
κυπαρίσσι	cypress
χοίρων	zwijnen
χοίρων	varkens
προημιτελικούς	kwartfinale
εβιάν	evian
τέντι	teddy
θριαμβευτική	triomfantelijke
διερμηνέα	tolk
διερμηνέα	vertaler
σκύλους	honden
λούθερ	luther
ηλεκτρόδια	elektroden
κοντή	kort
κοντή	short
κοντή	korte
στόουκ	stoke
τσίρκο	circus
ρομάνο	romano
τέσλα	tesla
ανωνυμία	anonimiteit
χάντερ	hunter
χάντερ	jager
όρσον	orson
μοράλες	morales
ευφροσύνη	euphrosyne
ιδιοκτήτρια	eigenaar
ιδιοκτήτρια	baasje
ροντρίγκεζ	rodriguez
ύποπτοι	verdachten
ηφαίστου	hephaestus
αψιμαχίες	schermutselingen
ουόλτερ	wouter
ουόλτερ	walter
περιπολίες	patrouilleren
περιπολίες	patrouilleren
περιπολίες	patrouilles
πένα	pen
πλανητάριο	planetarium
πόρνες	hoeren
πόρνες	hoeren
πόρνες	prostituees
πρωτοφανή	ongekende
πρωτοφανή	ongekend
υδροξυ	hydroxy
κράμερ	kramer
κρέμεται	hangt
κρέμεται	ophanging
κρέμεται	rondhangen
κρέμεται	ophangen
κρέμεται	hangen
ασταθείς	instabiele
ασταθείς	onstabiele
ασταθείς	instabiel
ασταθείς	onstabiel
ασταθείς	labiel
σίρλεϊ	shirley
τσέλο	cello
ταρσού	tarsus
ασάφεια	vaagheid
ασάφεια	dubbelzinnigheid
εμίλιο	emilio
ατέλειες	onvolkomenheden
γενεών	generaties
κρος	oversteken
κρος	kruis
κρος	cross
υπήκοοι	onderdanen
υπήκοοι	onderwerpen
υπήκοοι	vakken
υπήκοοι	onderdanen
υπήκοοι	staatsburgers
σαλέρνο	salerno
ξάδελφος	neef
ξάδελφος	nicht
ξάδελφος	nichtje
χάμσαϊρ	hampshire
νοητική	mentaal
νοητική	mentale
νοητική	geestelijk
νοητική	geestelijke
μπάνερ	banner
μπάνερ	vaandel
μπάνερ	spandoek
μαυρίκιο	mauritius
λοτζ	lodz
σορτσάκι	shorts
τεχνογνωσία	knowhow
ανθρωπολόγος	antropoloog
τζούλιο	giulio
σοσιαλιστής	socialist
σοσιαλιστής	socialistisch
σοσιαλιστής	socialistische
αγαπητή	lieve
αγαπητή	dear
αγαπητή	liefste
ικανοποιημένος	voldaan
ικανοποιημένος	tevreden
μπαντού	bantoe
θεμελιωδών	fundamenteel
θεμελιωδών	fundamentele
νάντια	nadia
πινγκ	ping
λουτσιάνο	luciano
φρόιντ	freud
απιστία	ontrouw
απιστία	ontrouw
ντακάρ	dakar
λάλα	lala
λικ	luc
λικ	prei
ελάφια	herten
ελάφια	hert
αγνόησε	negeer
αγνόησε	negeren
αγνόησε	genegeerd
δηλητηριώδη	giftig
στήριγμα	voorst
στήριγμα	prop
διαγνωστικά	diagnose
διαγνωστικά	diagnostiek
διαγνωστικά	diagnostische
διαγνωστικά	diagnose
διαγνωστικά	diagnostiek
διαγνωστικά	diagnoses
απασχολημένος	druk
απασχολημένος	bezig
απασχολημένος	bezet
μπάκιγχαμ	buckingham
μηδενικά	nullen
μηδενικά	nullen
τάουνσεντ	townsend
αγανάκτηση	verontwaardiging
ξωτικά	goblins
ξωτικά	kabouters
ξωτικά	elven
ξωτικά	elfen
ξωτικά	elfjes
απίστευτο	onvoorstelbaar
απίστευτο	ongelooflijk
απίστευτο	ongelofelijk
απίστευτο	wonderbaarlijk
απίστευτο	amazing
απίστευτο	geweldig
απίστευτο	verbazingwekkend
απίστευτο	ongelooflijk
απίστευτο	ongelofelijk
ανεπαρκείς	ontoereikend
ανεπαρκείς	onvoldoende
ανεπαρκείς	ontoereikende
ανεπαρκείς	ontoereikend
ανεπαρκείς	onvoldoende
ανεπαρκείς	ontoereikende
κίτο	quito
κάτια	katia
κάτια	katia
κάτια	katya
κάτια	katja
κάτια	katja
γιορτάζουν	vieren
γιορτάζουν	vieren
φάκελο	map
φάκελο	envelop
φάκελο	enveloppe
αίθριο	atrium
αίθριο	terrasje
αίθριο	terras
αίθριο	patio
καμήλες	kamelen
τουφέκια	geweren
λοιποί	overige
λοιποί	andere
λοιποί	overigen
λοιποί	anderen
ιρίδιο	iridium
προτρέπει	driften
προτρέπει	drang
ελιγμούς	manoeuvres
ελιγμούς	manoeuvres
μπλάκμπερν	blackburn
επιταγές	controles
επιταγές	checks
επιταγές	cheques
επιταγές	cheques
σαντάμ	saddam
δηνάριο	dinar
μπακρ	bakr
γούλβεριν	wolverine
παλατινάτου	palts
αλάμπρα	alhambra
κολοσσός	colossus
ντόνα	donna
κορόνα	kroon
κορόνα	hoofden
κορόνα	koppen
κορόνα	kop
κορόνα	corona
πεντάγωνο	pentagon
εκπροσωπούνται	vertegenwoordigde
εκπροσωπούνται	vertegenwoordigd
παζάρι	bazaar
ομολόγησε	biecht
ομολόγησε	beken
ομολόγησε	bekennen
εκούσια	vrijwillige
εκούσια	vrijwillig
χιόνια	sneeuwt
δολοφονική	moorddadige
δολοφονική	moordlustige
δολοφονική	moorddadige
προύχοντες	notabelen
σπάρτακ	spartak
γραφειοκρατία	bureaucratie
γραφειοκρατία	bureaucratisch
βόδια	ossen
βόδια	ossen
βόδια	runderen
βόδια	vee
βόδια	rundvee
ρεαλιστικό	realistisch
ρεαλιστικό	realistische
κατοικημένες	bewoond
κατοικημένες	bevolkt
αόρατο	onzichtbare
αόρατο	onzichtbaar
αόρατο	verborgene
αόρατο	ongezien
αόρατο	onzichtbaar
κόλα	kola
κόλα	cola
μαντολίνο	mandoline
αγαμέμνων	agamemnon
διενέξεις	geschillen
σόφτμπολ	softbal
ικα	ika
εκκρεμές	slinger
αυθεντικότητα	echtheid
αυθεντικότητα	authenticiteit
μετάνοια	berouw
μετάνοια	boetedoening
μετάνοια	betreuren
μετάνοια	spijt
λόγχη	speer
μεθυσμένος	dronkaard
μεθυσμένος	dronken
όμορφος	knap
όμορφος	knappe
ερατώ	erato
μογγόλοι	mongolen
γκάλης	galis
ψυχοθεραπεία	psychotherapie
διπλωματικά	diplomatiek
διπλωματικά	diplomatieke
αιολική	wind
δόγη	doge
ύφαλο	rif
περόν	peron
ορχάν	orhan
ναρ	nar
μετράμε	tellen
ψαράς	vissers
ψαράς	visser
γκαριμπάλντι	garibaldi
μπόνι	bonnie
μπόνι	bonny
μονομερώς	eenzijdig
μονομερώς	unilateraal
σαχτάρ	sjachtar
ανταγωνιστής	concurrent
σαΐφ	saif
αυξήσεις	verhoogt
αυξήσεις	verhogingen
αυξήσεις	verhoogt
σίλερ	schiller
τελειότητα	perfectie
γκρος	gross
γκρος	bruto
σταγόνες	druppels
βαντούζ	vaduz
εγκατεστημένο	geïnstalleerde
εγκατεστημένο	geinstalleerd
εγκατεστημένο	geïnstalleerd
άξιος	waardig
άξιος	waardige
άξιος	waard
μεταναστευτικά	trekkende
σάμπα	samba
σάμπα	saba
απεριόριστη	onbeperkt
απεριόριστη	onbegrensd
απεριόριστη	onbeperkte
απεριόριστη	onbeperkt
ήπιες	mild
ήπιες	milde
σκιτσογράφος	striptekenaar
γκίλμορ	gilmore
ασοσιασάο	associação
συνειδητή	bewust
συνειδητή	bewuste
συνειδητή	bewustzijn
σαλόνια	salons
μολυσμένο	geïnfecteerd
μολυσμένο	ontstoken
μολυσμένο	besmet
μολυσμένο	geïnfecteerde
μολυσμένο	verontreinigde
μολυσμένο	besmette
μολυσμένο	vervuild
μολυσμένο	besmet
μολυσμένο	verontreinigd
συνοδός	escorte
συνοδός	escort
ηλεκτρομαγνητικά	elektromagnetisch
ηλεκτρομαγνητικά	elektromagnetische
παράκαμψη	overschrijven
παράκαμψη	sneltoets
παράκαμψη	omweg
παράκαμψη	omleiding
παράκαμψη	rondweg
παράκαμψη	omzeilen
παράκαμψη	bypass
παράκαμψη	omleiding
φούγκα	fuga
ένδοξη	glorieus
ένδοξη	glorieuze
εφάπτεται	tangentiële
ονώριος	honorius
εξουδετερώσει	neutraliseren
λεμφοκύτταρα	lymfocyten
προφητείες	profetieën
ερλ	earl
ερλ	graaf
έμμεσες	indirect
έμμεσες	indirecte
έμμεσες	onrechtstreeks
εισφορές	heffingen
εισφορές	premies
εισφορές	bijdragen
επενδυτής	belegger
επενδυτής	investeerder
φωτεινός	helder
φωτεινός	fel
φωτεινός	bright
ελεγχόμενο	beheerste
ελεγχόμενο	gecontroleerde
ελεγχόμενο	beheerst
ελεγχόμενο	gecontroleerd
κρητικούς	kretenzers
φυλλοβόλα	bladverliezende
ααρών	aaron
ααρών	aäron
εξουσιοδότηση	autorisatie
εξουσιοδότηση	toestemming
εξουσιοδότηση	vergunning
εξουσιοδότηση	machtiging
εξουσιοδότηση	autorisatie
εξουσιοδότηση	vergunning
στιγμιότυπα	highlights
στιγμιότυπα	hoogtepunten
στιγμιότυπα	kiekjes
σεπ	shep
σεπ	sep
σαίρνερ	schörner
ονοματολογίας	nomenclatuur
σαλάτα	salade
σιδηρόπουλος	ironside
αυτοκινητοδρόμων	autowegen
αυτοκινητοδρόμων	snelwegen
αυτοκινητοδρόμων	autosnelwegen
σκυλί	hond
σκυλί	hondje
αμμωνίου	ammonium
ιππασίας	paardensport
μποξ	boks
μποξ	boksen
μποξ	boxen
μπερνς	byrnes
μπερνς	brandwonden
μπερνς	burns
κερτς	kurtz
μέλλοντα	futures
αφύπνιση	ontwaken
γονιμοποίηση	bevruchting
γονιμοποίηση	inseminatie
γονιμοποίηση	bevruchting
κατάλοιπο	residu
κατάλοιπο	residuen
κατάλοιπο	resterende
κατάλοιπο	resterend
καταπληκτική	wonderbaarlijk
καταπληκτική	amazing
καταπληκτική	geweldig
καταπληκτική	verbazingwekkend
νικίας	nicias
βοστόκ	vostok
ευέλικτο	soepel
ευέλικτο	flexibel
ευέλικτο	flexibele
ευέλικτο	veelzijdige
ευέλικτο	veelzijdig
βιολιστής	violist
βιολιστής	fiddler
οντοτήτων	entiteiten
γεωπολιτική	geopolitieke
γεωπολιτική	geopolitiek
κλάρενς	clarence
λογιστικά	boekhoudkundige
λογιστικά	boekhouding
λογιστικά	boekhouden
δίδυμος	tweeling
δίδυμος	twin
δίδυμος	tweeling
δίδυμος	gemini
πρόνωτο	prothorax
θησαυροφυλάκιο	kluis
θησαυροφυλάκιο	schatkist
ταϊτή	tahiti
τόλμησε	durfde
παπαρίζου	paparizou
φήλιξ	felix
αφοπλισμό	ontwapening
εφές	efes
στρώσεις	lagen
κέρι	carrie
κέρι	kerry
κλαρινέτο	klarinet
επιβάλλοντας	opleggen
λόλα	lola
ενδομητρίου	endometrium
μετανάστης	migrerende
μετανάστης	migrant
μετανάστης	immigranten
μετανάστης	immigrant
γιγάντιο	gigantische
γιγάντιο	gigantisch
υποθετικό	hypothetische
υποθετικό	hypothetisch
αδρανή	slapende
αδρανή	slapend
αδρανή	inert
έντισον	edison
τραχύ	ruig
τραχύ	ruw
τραχύ	ruwe
τραχύ	ruig
τραχύ	ruige
τραχύ	grof
χοιρινό	varkensvlees
βαλς	walsen
βαλς	wals
αγοραστή	afnemer
αγοραστή	koper
αγοραστή	koper
μιλς	molens
μιλς	mills
φατμά	fatma
θαμμένος	begraven
θαμμένος	bedolven
φόνους	moorden
τυποποιημένη	gestandaardiseerd
τυποποιημένη	gestandaardiseerde
τυποποιημένη	gestandaardiseerd
τυποποιημένη	genormaliseerd
τυποποιημένη	gestandaardiseerde
άντεν	aden
μπλερ	blair
πιπεριές	pepers
πιπεριές	paprika
αρμονικές	harmonischen
ενέσεις	injecties
ενέσεις	injectie
γκόρκι	gorky
βόσπορο	bosporus
παστέρ	pasteur
άχρηστο	waardeloze
άχρηστο	waardeloos
άχρηστο	nutteloos
άχρηστο	zinloos
άχρηστο	onbruikbaar
άχρηστο	waardeloos
κοπάδι	kudde
κοπάδι	beslag
κοπάδι	kudde
μεταφραστή	tolk
μεταφραστή	vertaler
ίππαρχος	hipparchus
βολταίρος	voltaire
αφέντη	master
αφέντη	meester
παίξιμο	spelen
ελαχιστοποίηση	minimaliseren
ελαχιστοποίηση	minimaliseren
ελαχιστοποίηση	minimaliseren
λοθάριος	lotharius
σκήπτρο	scepter
ποστ	bericht
ποστ	post
ρωτάει	vraagt
οιδίποδα	oedipus
τραγικός	tragische
τραγικός	tragisch
κβάζαρ	quasar
κάλι	callie
κάλι	kali
κάλι	cali
κάλι	calleigh
εκθέσει	ontmaskeren
εκθέσει	blootstellen
εκθέσει	openbaren
σκανδιναβικές	noordse
σκανδιναβικές	scandinavische
σκανδιναβικές	scandinavische
γίνετε	wordt
γίνετε	word
γίνετε	worden
κύησης	dracht
σινάν	sinan
φόβοι	angst
φόβοι	vrees
φόβοι	angsten
φτιαγμένη	made
φτιαγμένη	gemaakt
σιχ	sikh
επίμονη	hardnekkige
επίμονη	aanhoudende
επίμονη	aanhoudend
επίμονη	hardnekkig
επίμονη	volhardend
ομονοίας	omonia
πλησιέστερα	dichtstbijzijnde
χανκ	henk
αποστροφή	afkeer
ουρανούς	hemel
ουρανούς	hemelen
ουρανούς	luchten
ιωαννίτες	hospitaalridders
κουίνσλαντ	queensland
σκυροδέματος	concrete
σκυροδέματος	beton
σκυροδέματος	betonnen
σκυροδέματος	concreet
αλφόνς	alphonse
αργολίδος	argolis
χρώμιο	chrome
χρώμιο	chroom
χρώμιο	chroom
αργού	ruwe
αργού	grof
αργού	ruw
χημικούς	chemici
νίκα	nika
νίκα	nica
παρακάλεσε	gesmeekt
παρακάλεσε	smeekten
παρακάλεσε	smeekte
κύλινδροι	cilinders
διοικητών	presidenten
διοικητών	gouverneurs
μπουρζ	bourges
κατόχους	houders
εμπορία	marketing
εμπορία	mensenhandel
στένωση	vernauwing
στένωση	stenose
συγκρίνεται	vergelijkt
θάμνοι	struiken
ρητίνη	hars
μυ	spieren
μυ	spier
βαλτιμόρη	baltimore
οικοτόπων	habitats
οικοτόπων	habitat
κασπάροφ	kasparov
συγκίνηση	emoties
συγκίνηση	emotie
συγκίνηση	spanning
συγκίνηση	opwinding
συγκίνηση	sensatie
συγκίνηση	kick
γονατάς	gonatas
μολύνσεις	infecties
ιρίνα	irina
σανσκριτικά	sanskriet
χυμός	sap
πανδοχείο	inn
πανδοχείο	herberg
ορό	serum
ασπιδα	schilden
ασπιδα	afschermen
ασπιδα	afscherming
ασπιδα	schild
γουντς	bos
γουντς	bossen
γουντς	houtsoorten
αόρατος	onzichtbare
αόρατος	onzichtbaar
μικροσκοπικά	piepklein
μικροσκοπικά	tiny
τρελό	gek
τρελό	crazy
τρελό	zot
ποδηλατοδρόμιο	velodrome
αμάρτημα	zonde
αμάρτημα	zonden
αμάρτημα	sin
αμάρτημα	zondigen
κρέιβεν	craven
παρθένες	maagden
κίρρωση	cirrose
σιλικόνης	siliconen
λαμπρά	briljant
γενειάδα	baard
πλύσιμο	wash
πλύσιμο	wassen
πλύσιμο	wassen
ντάρελ	darrell
ψυχρή	koude
ψυχρή	kou
ψυχρή	koud
σύρμα	draad
λατομείο	steengroeve
λατομείο	groeve
σαούλ	saul
ανανεώσει	hernieuwen
ανανεώσει	vernieuwen
δέρματα	lederen
δέρματα	leer
δέρματα	leder
δέρματα	huiden
άτεκνος	kinderloos
αποφασιστικότητα	oplossen
αποφασιστικότητα	vastberadenheid
αποφασιστικότητα	bepaling
πιανίστες	pianisten
σχετικοί	relevant
σχετικοί	relevante
σιλεσία	silezië
πνίγηκε	gewurgd
πνίγηκε	gestikt
πνίγηκε	verstikt
πνίγηκε	verdronken
πνίγηκε	verdronk
μπολτ	bout
μπολτ	bolt
μανταλένα	maddalena
μωρά	babes
μωρά	kindjes
μωρά	babies
μίλνερ	milner
τουλόν	toulon
συντρίβεται	crasht
επιλυθεί	opgeloste
επιλυθεί	vastbesloten
επιλυθεί	opgelost
αλμυρό	zout
αλμυρό	zoute
σπόρο	zaden
σπόρο	zaaigoed
σπόρο	zaad
σπόρο	zaaizaad
φρίκη	verschrikkingen
φρίκη	gruwelen
φρίκη	horror
φρίκη	verschrikking
φρίκη	gruwel
φρίκη	afschuw
διάχυτη	doordringende
διάχυτη	verspreide
διάχυτη	verspreid
διάχυτη	diffuse
γειά	hallo
γειά	hello
αμέλεια	onachtzaamheid
αμέλεια	nalatigheid
αμέλεια	verwaarlozen
αμέλεια	verwaarlozing
ιστιοφόρα	zeilboten
μάντης	helderziend
μάντης	helderziende
μάντης	ziener
παραγωγικό	productief
παραγωγικό	productieve
λαβές	behandelt
λαβές	handgrepen
λαβές	handvatten
λαβές	handvatten
νανά	nanna
κονδύλης	kondylis
επανεκλεγεί	herkozen
οικολογικά	ecologisch
οικολογικά	ecologische
διαμετρήματος	kaliber
διαμετρήματος	kaliber
αναλυτικό	analytisch
τυφλά	blind
τυφλά	verblinden
τυφλά	blinde
τυφλά	blinden
τυφλά	blindelings
επικίνδυνων	gevaarlijke
επικίνδυνων	gevaarlijk
χέγκελ	hegel
λάβαρο	banner
λάβαρο	vaandel
λάβαρο	spandoek
ταμπόρα	tabora
τίνα	tina
ομοφωνία	eenstemmigheid
ομοφωνία	unanimiteit
ομοφωνία	eenparigheid
παπούτσι	schoen
προμηθευτές	toeleveranciers
προμηθευτές	leveranciers
πίθηκοι	apen
πίθηκοι	aapjes
πίθηκοι	apen
κλάιβ	clive
ειλικρίνεια	eerlijkheid
ειλικρίνεια	oprechtheid
εξοργισμένος	razend
εξοργισμένος	woedend
εξοργισμένος	woest
εξοργισμένος	woedend
εξοργισμένος	verontwaardigd
εξοργισμένος	woedende
εξοργισμένος	woedend
ζόραν	zoran
ξαναπαντρεύτηκε	hertrouwde
ξαναπαντρεύτηκε	hertrouwd
ξαναπαντρεύτηκε	hertrouwen
κον	con
κον	cohn
κον	kon
πρωτεύον	primaire
πρωτεύον	primair
πρωτεύον	primaat
πρωτεύον	primaten
ομπρέλα	paraplu
μάρτι	marty
μάρτι	marti
σκόπιμη	opzettelijk
σκόπιμη	opzettelijke
σκόπιμη	opzettelijk
σκόπιμη	opzettelijke
σκόπιμη	weloverwogen
ράντυ	randy
πιστοποίησης	certificeren
πιστοποίησης	certificatie
πιστοποίησης	certificering
σοπέν	chopin
συνάδελφό	collega
μαραντόνα	maradona
ουντινέζε	udinese
ριμέικ	remake
αστροφυσική	astrofysica
σάξονες	saksen
σόνια	sonya
σόνια	sonia
σόνια	sonja
νορβηγικό	noors
νορβηγικό	noorse
αιθέρες	ethers
αμφίβολη	dubieus
αμφίβολη	twijfelachtige
αμφίβολη	twijfelachtig
αμφίβολη	dubieuze
ζωντάνια	vitaliteit
φειδία	phidias
πεζοναύτες	mariniers
μανιτάρια	champignons
μανιτάρια	paddenstoelen
μανιτάρια	paddestoelen
μανιτάρια	paddestoelen
μανιτάρια	paddenstoel
μεταμφιεσμένος	vermomd
υποτίμηση	devaluatie
υποτίμηση	afschrijvingen
υποτίμηση	waardevermindering
υποτίμηση	afschrijving
καμπή	keerpunt
αγοραστής	afnemer
αγοραστής	koper
αγοραστής	koper
άθως	athos
αναλυτής	analist
ομολογεί	bekent
κυβέλη	cybele
ανανεώσιμες	hernieuwbare
ώριμο	rijp
ώριμο	rijpe
ώριμο	volwassen
ώριμο	rijpe
χίκοκ	hickok
τανκ	tank
τανκ	tanks
χανκς	hanks
διέφεραν	verschilden
ζουλού	zulu
ναυπηγείο	scheepswerf
κλέων	cleon
τσιν	chin
τσιν	kin
ταμάρα	tamara
αποκεφαλίστηκε	onthoofden
αποκεφαλίστηκε	onthoofd
μαρξιστές	marxisten
γε	acs
δεσμεύεται	pleegt
αργώ	argo
δολοφόνοι	moordenaars
δολοφόνοι	moordenaars
δολοφόνοι	moordenaars
δολοφόνοι	huurmoordenaars
κεφαλίδα	kop
κεφαλίδα	koptekst
κεφαλίδα	header
πλαταιές	plataeae
καρφιά	spijkers
καρφιά	nagels
καρφιά	pieken
καρφιά	spikes
καρφιά	stekels
βαρύς	heavy
βαρύς	zwaar
βαρύς	zware
βαρύς	heftig
κούρεμα	knippen
κούρεμα	kapsel
πεπεισμένος	overtuigde
πεπεισμένος	overtuigd
κτηνοτρόφοι	kwekers
κτηνοτρόφοι	fokkers
φρόντο	frodo
επιδημίες	epidemieën
χέιζ	hays
χέιζ	hayes
μπαλζάκ	balzac
φακοί	objectieven
φακοί	lenzen
φου	foo
κάλαντα	kerstliedjes
σίλβερ	zilver
σίλβερ	zilveren
σίλβερ	silver
διακεκριμένο	onderscheiden
έξυπνος	slimme
έξυπνος	slim
έξυπνος	intelligente
έξυπνος	intelligent
έξυπνος	slimme
έξυπνος	slim
έξυπνος	smart
μικροκυμάτων	magnetron
κόνορ	conor
κόνορ	conner
κόνορ	connor
χαρακώματα	loopgraven
υλοτομία	houtkap
υλοτομία	loggen
σκορπιός	schorpioen
σκορπιός	scorpio
σκορπιός	schorpioen
ταλαντώσεις	oscillaties
σάκχαρα	suikers
φιλόδοξο	ambitieus
φιλόδοξο	ambitieuze
τερματιστεί	beëindigd
φανατικούς	fanatici
φορητό	draagbaar
φορητό	draagbare
ενσάρκωση	incarnatie
ενσάρκωση	belichaming
εκρήγνυται	explodeert
εκρήγνυται	ontploft
ήβη	evy
ήβη	evey
ήβη	ivy
ήβη	evie
πτερύγιο	vin
πτερύγιο	fin
παρενέβη	ingegrepen
άγριος	wild
άγριος	wilde
άγριος	savage
άγριος	barbaars
άγριος	woeste
άγριος	woeste
άγριος	felle
άγριος	fel
άγριος	woest
άγριος	heftig
λαμπτήρες	lampen
λαμπτήρες	lichten
