din	จาก
moneda	coin
moneda	คลัง
moneda	เหรียญ
moneda	coin
moneda	คลัง
road	ถนน
road	road
stara	stara
soarele	ซุน
soarele	ซัน
soarele	พระอาทิตย์
factori	ปัจจัย
teorii	ทฤษฎี
off	ปิด
off	ออก
monitorul	จอภาพ
mesaje	ข้อความ
marine	นาวิก
normala	ปรกติ
normala	ธรรมดา
normala	ปกติ
strans	แน่น
strans	แน่น
considerare	พิจารณา
suveran	อภิสิทธิ์
limbajul	ภาษา
rural	ชนบท
rural	ชนบท
urmarit	ตาม
sufletul	วิญญาณ
adams	อดัมส์
adams	adams
ciclul	วัฏจักร
ciclul	วงจร
ciclul	รอบ
memorial	อนุสรณ์
preferat	ขวัญใจ
preferat	ชอบ
lateral	ด้าน
lateral	ไซด์
lateral	ข้าง
hartie	หนังสือพิมพ์
hartie	กระดาษ
hartie	หนังสือพิมพ์
hartie	กระดาษ
unica	เอกลักษณ์
cover	ปก
cover	cover
cover	ปกปิด
phoenix	ฟีนิกซ์
emisiuni	แสดง
asistenta	พยาบาล
asistenta	พยาบาล
fizic	ร่างกาย
fizic	กายภาพ
victoriei	วิกตอเรีย
victoriei	วิคตอเรีย
camere	ห้อง
reduce	ลด
false	เท็จ
false	ปลอม
apreciat	ชื่นชม
apreciat	ซาบซึ้ง
ceha	เช็ก
peru	เป
peru	เปรู
peru	เปเป
refuza	ปฏิเสธ
yonne	yonne
frumoasa	สวยๆ
frumoasa	สวย
frumoasa	สวยงาม
frumoasa	งดงาม
frumoasa	สวยๆ
frumoasa	สวย
frumoasa	สวยงาม
frumoasa	งดงาม
vis	สุดวิสัย
vis	ฝัน
vis	dream
fonduri	กองทุน
fonduri	ทุน
limitata	จำกัด
legenda	ตำนาน
legenda	legend
legenda	ตำนาน
legenda	legend
ghid	คู่มือ
ghid	แนวทาง
heart	heart
heart	ใจ
heart	หัวใจ
dragostea	ชอบ
dragostea	รัก
universitate	มหาวิทยาลัย
dedicata	ทุ่มเท
alfabetul	อักษร
speranta	โฮป
speranta	หวัง
speranta	โฮป
speranta	หวัง
speranta	โฮป
speranta	หวัง
comentarii	หมายเหตุ
comentarii	หมายเหตุ
comentarii	คอมเมนท์
scopuri	วัตถุประสงค์
albastra	น้ำเงิน
albastra	สีน้ำเงิน
albastra	บลู
diana	ไดอาน่า
cantitate	จำนวน
cantitate	ปริมาณ
teza	thesis
teza	วิทยานิพนธ์
teza	thesis
teza	วิทยานิพนธ์
teza	ประโยค
lingvistica	ภาษาศาสตร์
light	สว่าง
light	เบา
light	ไลท์
light	แสง
nucleare	นิวเคลียร์
ranit	ทำร้าย
ranit	เจ็บ
ranit	ทำร้าย
ranit	เจ็บ
proprietar	owner
proprietar	เจ้าของ
cantitatea	ปริมาณ
misiuni	ทูต
misiuni	ภารกิจ
acoperite	ครอบคลุม
acoperite	ปกคลุม
acoperite	เคลือบ
mix	ผสม
mix	มิกซ์
sufera	ทรมาน
sufera	ทรมาน
practice	ปฏิบัติ
deva	deva
politia	ตำรวจ
politia	ตำรวจ
oricare	ใดๆ
lovit	ตี
lovit	ถล่ม
lovit	ชน
lovit	จีบ
trecere	ข้าม
olandez	ดัตช์
industriala	อุตสาหกรรม
industriala	อุตสาหกรรม
eva	อีฟ
eva	eve
timpuri	ไทม์
timpuri	ครั้ง
strain	ต่างด้าว
strain	ต่างด้าว
kevin	kevin
moon	พระจันทร์
moon	มูน
moon	เพ็ญ
suedez	สวีเดน
reforma	ปฏิรูป
reforma	ปฏิรูป
victorii	ชนะ
sarcina	ครรภ์
sarcina	ครรภ์
sarcina	โหลด
three	three
three	สาม
inventat	คิดค้น
venus	วีนัส
tokyo	โตเกียว
marimea	ขนาด
marimea	ไซส์
over	จบ
over	โอเวอร์
over	เหนือ
onoarea	เกียรติ
onoarea	เกียรติ
onoarea	เกียรติยศ
supercupa	supercup
filosof	ปรัชญา
ars	ไหม้
ars	เผา
ars	ไหม้
nasa	nasa
nasa	นาซา
adormirea	dormition
ascuns	ซ่อน
baterie	แบตเตอรี่
provinciile	จังหวัด
dave	เดฟ
crime	อาชญากรรม
capela	โบสถ์
capela	โบสถ์
test	สอบ
test	ทดสอบ
socialista	สังคมนิยม
hong	ฮอง
hong	ฮง
brigada	กองพล
brigada	กองพล
profund	ลึก
profund	ลึก
profund	deep
england	อังกฤษ
negative	ติดลบ
negative	ลบ
negative	ฟิล์ม
etnice	ชาติพันธุ์
coloane	คอลัมน์
billy	billy
opozitie	ค้าน
opozitie	ค้าน
url	url
frontiera	ขอบ
frontiera	กรอบ
frontiera	ชายแดน
frontiera	ขอบ
frontiera	กรอบ
frontiera	ชายแดน
mecanic	เชิงกล
erou	วีรบุรุษ
erou	ฮีโร่
conceput	ออกแบบ
imprumut	ยืม
imprumut	ขอยืม
israelului	อิสราเอล
viitoare	ต่อๆ
viitoare	future
viitoare	อนาคต
dubla	ดับเบิล
dubla	ดับเบิ้ล
dubla	ดับเบิล
dubla	ดับเบิ้ล
june	จูน
june	มิถุนายน
atrage	วาด
atrage	ดึงดูด
atrage	ดึงดูด
buget	งบ
recunoaste	จำ
comertul	แลก
comertul	เทรด
comertul	ค้า
comertul	พาณิชย์
miguel	miguel
arma	อาวุธ
arma	ปืน
arma	อาวุธ
arma	ปืน
tata	พ่อ
tata	พ่อ
rom	rom
rom	รัม
temporar	ชั่วคราว
temporar	ชั่วคราว
tabara	ค่าย
tabara	ค่าย
tabara	ค่าย
lichid	ของเหลว
lichid	ของเหลว
lichid	เหลว
sezoane	ฤดูกาล
culturi	พืชพันธุ์
culturi	พืช
fan	พัดลม
fan	fan
fan	แฟนๆ
fan	แฟน
fan	ฟาง
fan	hay
criterii	เกณฑ์
dispozitie	ชีพ
dispozitie	อารมณ์
povesti	นิทาน
povesti	นิยาย
povesti	นิทาน
povesti	นิยาย
sectiuni	ส่วน
natiuni	ประชาชาติ
natiuni	สหประชาชาติ
natiuni	ประชาชาติ
natiuni	สหประชาชาติ
performanta	ประสิทธิภาพ
performanta	ประสิทธิภาพ
performanta	ประสิทธิภาพ
cerc	วงกลม
comportamentul	พฤติกรรม
comportamentul	พฤติกรรม
momente	moments
pozitiv	บวก
asigurarea	ประกัน
piemont	piedmont
retrage	ถอน
reduse	ลด
vandute	ขาย
dec	เด็ค
dec	เดค
dec	เดธ
serghei	sergey
mail	จดหมาย
melodie	ซง
melodie	เพลง
mormant	สุสาน
mormant	สุสาน
investitii	ลงทุน
investitii	ลงทุน
dezvoltata	พัฒนา
dragon	มังกร
dragon	dragon
produc	ผลิต
aplicat	ประยุกต์
abandonat	ร้าง
permanenta	ถาวร
permanenta	ถาวร
jimmy	jimmy
austriaca	ออสเตรีย
bunicul	ปู่
bunicul	ปู่
inlocuibil	ทดแทน
guvernare	ราชการ
guvernare	รัฐบาล
rata	อัตรา
rata	อัตรา
rata	เป็ด
rata	เป็ด
rata	เป็ด
raza	รัศมี
raza	รัศมี
scaun	เก้าอี้
scaun	อุจจาระ
filologie	philology
luand	การพา
hop	ฮ็อป
hop	ฮอป
pietre	หิน
suedeza	สวีเดน
suedeza	สวีเดน
ramura	สาขา
aliati	พันธมิตร
aliati	พันธมิตร
azzurro	azzurro
trage	ยิง
trage	ถ่าย
trage	ดึง
beach	ชายหาด
beach	หาด
venezuela	เวเนซุเอลา
venezuela	เวเนซุเอลา
sot	ผัว
sot	สามี
sot	ผัว
sot	สามี
consiliu	สภา
ridicarea	ยก
magic	เวทมนตร์
magic	มนตร์
magic	ขลัง
magic	วิเศษ
revolta	จลาจล
revolta	จลาจล
celebru	ดัง
pozitive	บวก
cetatenii	ประชาชน
cetatenii	พลเมือง
reactia	ปฏิกิริยา
rasa	พันธุ์
rasa	แข่ง
rasa	พันธุ์
rasa	แข่ง
pictat	วาด
pictat	ทาสี
negativ	ติดลบ
negativ	ลบ
row	แถว
temple	วิหาร
temple	วัด
atlas	atlas
cal	ม้า
cal	คาล
fisa	fiche
fisa	fiche
pregatit	พร้อม
magyar	magyar
icoane	ไอคอน
extras	คลาย
televiziunea	โทรทัศน์
televiziunea	ทีวี
wild	wild
wild	ดุดัน
aliat	สัมพันธมิตร
aliat	พันธมิตร
vehicule	พาหนะ
totalul	รวม
totalul	ทั้งหมด
concertul	concert
concertul	คอนเสิร์ต
clark	คล๊าก
geografic	ภูมิศาสตร์
geografic	ภูมิศาสตร์
timpuriu	ต้น
democrata	ประชาธิปไตย
democrata	ประชาธิปไตย
produsele	สินค้า
produsele	ผลิตภัณฑ์
sfera	กลม
sfera	กลม
cancer	มะเร็ง
info	ข้อมูล
clasificare	categorisation
scrima	ฟันดาบ
palat	วัง
palat	ราชวัง
palat	พระราชวัง
law	กฎหมาย
law	กฎ
tambon	ตำบล
placa	ทะเบียน
placa	จาน
placa	จุลินทรีย์
placa	จุลินทรีย์
oxigen	ออกซิเจน
vice	รอง
interventia	แทรกแซง
izvoare	สปริง
izvoare	น้ำพุ
logica	ตรรก
logica	ตรรก
logica	ตรรกศาสตร์
logica	เหตุผล
logica	ตรรก
logica	ตรรกศาสตร์
logica	เหตุผล
stockholm	สตอกโฮล์ม
tenis	เทนนิส
criza	วิกฤตการณ์
criza	วิกฤติ
criza	วิกฤต
criza	วิกฤตการณ์
criza	วิกฤติ
criza	วิกฤต
criza	ชัก
directie	ทิศทาง
directie	ทิศทาง
regi	กษัตริย์
regi	ราชา
specializat	เชี่ยวชาญ
antichitate	โบราณ
raspunde	ตอบ
raspunde	โต้ตอบ
raspunde	ตอบ
aprobat	อนุมัติ
imprumutat	ยืม
imprumutat	ยืม
materie	สำคัญ
evreiesc	ยิว
nazista	นาซี
atitudine	ท่าที
atitudine	attitude
atitudine	ทัศนคติ
autoritate	อำนาจ
congres	สภา
congres	รัฐสภา
citat	อ้างอิง
citat	คำคม
otel	เหล็ก
otel	เหล็ก
baze	ฐาน
caldura	ร้อน
caldura	ร้อน
caldura	ร้อน
diplomat	ฑูต
baiat	บอย
baiat	บอย
intrebarea	คำถาม
xxi	xxi
observatii	หมายเหตุ
observatii	คอมเมนท์
fair	แฟร์
fair	ยุติธรรม
adaptare	ดัดแปลง
turcii	เติร์ก
incendiu	ไฟ
incendiu	เพลิง
filosofia	ปรัชญา
inter	inter
inter	อินเตอร์
sultanul	สุลต่าน
canale	ช่อง
occident	เวสต์
astronom	ดาราศาสตร์
dovedeste	พิสูจน์
evolutie	วิวัฒนาการ
culorile	สี
culorile	สีสัน
beton	คอนกรีต
declaratia	คำแถลง
friuli	friuli
expresie	สำนวน
scoate	ลบ
sudic	ใต้
caracteristicile	คุณลักษณะ
caracteristicile	ลักษณะ
salerno	salerno
jeff	เจฟ
jeff	เจฟฟ์
interesat	สนใจ
plastic	พลาสติก
plastic	พลาสติก
dispus	เต็มใจ
limitat	จำกัด
operatiuni	ธุรกรรม
mile	ไมล์
mile	ไมลส์
mile	ไมล์
sotii	ภริยา
israelian	อิสราเอล
kelly	kelly
bei	ปี่
bei	eib
voievodatul	voivodeship
pozitiile	จุดยืน
pozitiile	ตำแหน่ง
gazda	โฮสต์
gazda	จัด
gazda	โฮสต์
gazda	จัด
timpurile	ไทม์
timpurile	ครั้ง
declansat	กระตุ้น
declansat	สะดุด
pan	แพน
grupe	กลุ่ม
biologie	ชีววิทยา
atmosfera	บรรยากาศ
atmosfera	บรรยากาศ
reflecta	ไตร่ตรอง
reflecta	ใคร่ครวญ
reflecta	ไตร่ตรอง
reflecta	ใคร่ครวญ
institut	สถาบัน
sarthe	sarthe
adunare	สมัชชา
piele	หนัง
piele	ผิวหนัง
piele	ผิว
piele	skin
temperaturi	อุณหภูมิ
rachete	ขีปนาวุธ
rachete	จรวด
distruge	ทำลาย
transnistria	transnistria
definitie	นิยาม
lat	ลาด
chimic	เคมีภัณฑ์
chimic	เคมี
particule	อนุภาค
particule	อนุภาค
prost	โง่
rauri	ลำน้ำ
rauri	แม่น้ำ
inconjurat	ล้อม
inconjurat	ล้อม
kong	ฮ่องกง
dificil	ยาก
revolutie	ปฏิวัติ
revolutie	ปฏิวัติ
leo	สิงห์
leo	leo
pastrate	เก็บ
marcus	มาร์คัส
dimensiune	มิติ
dimensiune	ขนาด
dimensiune	ไซส์
vanzari	จำหน่าย
vanzari	ขาย
forum	forum
combustibil	น้ำมัน
sin	บาป
copyright	ลิขสิทธิ์
copyright	copyright
ucide	สังหาร
ucide	ฆ่า
ucide	สังหาร
ucide	ฆ่า
csm	csm
nucleara	นิวเคลียร์
nucleara	นิวเคลียร์
conservator	อนุรักษนิยม
numerele	ตัวเลข
numerele	หมายเลข
dispozitiv	อุปกรณ์
incercand	พยายาม
atitudinea	ท่าที
atitudinea	attitude
atitudinea	ทัศนคติ
semnarea	เซ็น
dimensiunile	มิติ
dimensiunile	ขนาด
limitele	ขอบเขต
cade	เคด
cade	น้ำตก
cade	ฟอลส์
soarta	ชะตา
soarta	ชะตา
cornelis	cornelis
dulce	หวานๆ
dulce	หวาน
istván	istván
chinez	จีน
domnie	reign
viziunea	นิมิตร
comunismului	คอมมิวนิสต์
bayern	bayern
unu	เดียว
unu	หนึ่ง
trofeul	ถ้วย
marshall	มาร์แชล
dimensiunea	มิติ
dimensiunea	ขนาด
dimensiunea	ไซส์
luata	ถ่าย
mini	mini
mini	จิ๋ว
irlandei	ไอร์แลนด์
angel	เทวดา
angel	นางฟ้า
mixt	ผสม
marcheaza	เครื่องหมาย
marcheaza	มาร์ค
coada	คิว
coada	หาง
coada	คิว
coada	หาง
regionala	ภูมิภาค
ross	รอส
inregistrata	บันทึก
clasele	ห้องเรียน
clasele	คลาส
corporation	คอร์ปอเรชั่น
serios	จริงจัง
serios	จริงจัง
mali	มาลี
vina	ตำหนิ
girls	สาว
girls	สาวๆ
jordan	จอร์แดน
jordan	jordan
african	แอฟริกา
cuba	คิวบา
hai	hai
hai	ไห
robin	robin
turnuri	หอคอย
sabie	ดาบ
banda	เทป
banda	แก๊ง
banda	เทป
nick	nick
nick	นิค
nick	นิก
desert	dessert
actioneaza	ทำท่า
mariana	มาเรียนา
dick	ดิ๊ก
dick	ดิ๊ค
roci	หิน
albi	ขาว
albi	ไวท์
filozof	ปรัชญา
defineste	กำหนด
defineste	นิยาม
defineste	กำหนด
defineste	นิยาม
politicile	นโยบาย
uniune	สหพันธ์
uniune	สหภาพแรงงาน
uniune	สหภาพ
incercari	ทดสอบ
aplicata	ประยุกต์
fred	เฟร็ด
fred	fred
april	april
april	เมษายน
astra	astra
axa	แกน
axa	แกน
sky	sky
sky	ท้องฟ้า
sky	ฟ้า
pret	ราคา
pret	ราคา
lisabona	ลิสบอน
lisabona	lisbon
islam	อิสลาม
hrana	อาหาร
voci	เสียง
securitatea	รปภ
shortsummary	shortsummary
solare	สุริยะ
solare	สุ
produsul	สินค้า
produsul	ผลิตภัณฑ์
aparate	อุปกรณ์
oferite	เสนอ
cuplul	คู่
cuplul	คู่รัก
statistici	สถิติ
statistici	สถิติ
derivat	ดัดแปลง
traduse	แปล
arabi	อาหรับ
andy	andy
citate	คำคม
bulgar	บัลแกเรีย
stanley	สแตนลีย์
resursele	ทรัพยากร
ile	ile
sugerat	แนะ
sugerat	แนะนำ
andreas	andreas
nil	นิล
extreme	สุดขีด
bunuri	สินค้า
comportament	พฤติกรรม
comportament	พฤติกรรม
laborator	แล็ป
laborator	แล็ป
laborator	แล็บ
laborator	แลป
htm	htm
egale	เท่ากับ
termenii	เงื่อนไข
precis	แม่นยำ
planta	โรงงาน
planta	ต้นไม้
planta	พืช
planta	โรงงาน
planta	ต้นไม้
planta	พืช
vremuri	ไทม์
vremuri	ครั้ง
motorul	เครื่องยนต์
consum	บริโภค
kurt	เคิร์ต
purtand	สวม
purtand	ใส่
infrangere	ปราบ
infrangere	ปราชัย
hidrogen	ไฮโดรเจน
bell	ระฆัง
bell	กระดิ่ง
bell	เบลล์
donald	donald
campaniei	แคมเปญ
tim	ทิม
made	ทำให้
uitat	ลืม
uitat	ลืม
motivele	เหตุผล
nuclear	นิวเคลียร์
iubire	ลูก
iubire	ทารก
iubire	เบบี้
iubire	ที่รัก
iubire	ชอบ
iubire	รัก
feat	feat
romanele	นิยาย
romanele	นวนิยาย
separata	แยก
inlocuita	แทนที่
mtv	mtv
profesionale	professional
profesionale	วิชาชีพ
blues	บลู
blues	บลูส์
pretul	ราคา
pretul	ราคา
ltd	ltd
indreptat	ชี้
galbena	เหลือง
generatii	รุ่น
generatii	รุ่น
adn	dna
adn	ดีเอ็นเอ
frecvente	สามัญ
frecvente	ทั่วไป
senatului	วุฒิสภา
secreta	secret
secreta	ลับ
secreta	ลับๆ
secreta	secret
secreta	ลับ
secreta	ลับๆ
ocupate	ยุ่งๆ
ocupate	ยุ่ง
comandat	บัญชา
comandat	สั่ง
trimise	ส่ง
mountain	ภูผา
mountain	ภูเขา
aux	aux
constitutie	รัฐธรรมนูญ
constitutie	รัฐธรรมนูญ
criteriile	เกณฑ์
juniori	junior
juniori	เยาวชน
turcilor	เติร์ก
uciderea	ฆ่า
academy	สถาบัน
academy	academy
eroi	วีรบุรุษ
eroi	heroes
eroi	ฮีโร่
animalele	สัตว์
match	แมตช์
olandeza	ดัตช์
institutiile	สถาบัน
echipamente	อุปกรณ์
vineri	ศุกร์
mixta	ผสม
inginerie	วิศวกรรมศาสตร์
inginerie	วิศวกรรม
picioarele	ฟุต
picioarele	เท้า
picioarele	ฟิต
picioarele	ขา
wayne	เวย์น
cross	ข้าม
cross	กางเขน
inregistreaza	บันทึก
inregistreaza	สถิติ
colonii	อาณานิคม
restaurare	ฟื้นฟู
restaurare	ซ่อมแซม
tren	รถไฟ
alimente	อาหาร
alimente	อาหาร
alimente	ฟู้ด
ucrainean	ยูเครน
acidul	กรด
natvar	natvar
austriece	ออสเตรีย
missouri	มิสซูรี
simboluri	สัญลักษณ์
antrenorul	coach
antrenorul	โค๊ช
antrenorul	โค้ช
landes	landes
sarbatoare	holiday
sarbatoare	ฉลอง
sarbatoare	ฉลอง
obiectele	วัตถุ
hip	hip
hip	ฮิป
hip	ฮิบ
hip	สะโพก
ziduri	ผนัง
ziduri	กำแพง
matt	แม็ท
matt	แมทท์
matt	แม็ต
matt	แมตต์
matt	แมต
matt	แมท
suflet	วิญญาณ
turingia	thuringia
retragere	ถอน
eficient	ประสิทธิ์
eficient	ประสิทธิผล
programare	นัด
legale	กฎหมาย
organism	body
organism	ร่าง
organism	กาย
organism	ร่างกาย
deces	ตาย
hit	ตี
hit	ถล่ม
hit	ชน
hit	จีบ
pui	เจี๊ยบ
pui	ไก่
dedicate	ทุ่มเท
capete	หัว
capete	head
sarat	เค็ม
sarat	เค็ม
spiritual	ติดตลก
neo	neo
automobile	รถยนต์
moda	fashion
moda	แฟชั่น
moda	fashion
moda	แฟชั่น
ramase	เหลือ
orientare	แนวทาง
orientare	ปฐมนิเทศ
cazurile	กรณี
caine	หมา
caine	หมาก
caine	สุนัข
caine	หมา
caine	หมาก
caine	สุนัข
trecutul	อดีต
balcani	balkan
fiii	sons
extinde	ขยาย
extinde	ขยาย
interese	ดอกเบี้ย
interese	สนใจ
traduce	แปล
considerand	พิจารณา
corpuri	ร่างกาย
pete	pete
pete	พีท
garda	องครักษ์
figuri	ตัวเลข
ceramica	เครื่องปั้นดินเผา
ceramica	เซรามิค
ceramica	ceramic
ceramica	เซรามิค
ceramica	เครื่องปั้นดินเผา
ceramica	เซรามิค
ceramica	ceramic
ceramica	เซรามิค
sound	เสียง
distribuit	แชร์
metropolitana	มหานคร
metropolitana	นครหลวง
anunta	แถลง
biblia	ไบเบิ้ล
biblia	ไบเบิล
cupru	ทองแดง
cupru	copper
imbunatatirea	ปรับปรุง
continentala	ทวีป
construi	สร้าง
directe	ตรง
directe	โดยตรง
directe	direct
cimitir	สุสาน
cimitir	ป่าช้า
interval	ช่วง
interval	ระยะ
picior	เท้า
picior	ตีน
picior	ขา
drama	ดราม่า
drama	ละคร
drama	ดราม่า
drama	ละคร
ein	ein
regulat	ปรกติ
regulat	ปกติ
ghost	ผี
colorado	โคโลราโด
sèvres	sèvres
wright	wright
wright	ไรท์
profit	กำไร
triburi	เผ่า
editorial	บรรณาธิการ
respect	เคารพ
respect	นับถือ
sper	โฮป
sper	หวัง
inchisoarea	คุก
inchisoarea	คุก
inchisoarea	คุก
summer	ซัมเมอร์
summer	summer
grafice	แผนภูมิ
grafice	ชาร์ต
grafice	กราฟ
grafice	กราฟิก
proteja	ป้องกัน
proteja	ปกป้อง
marcu	เครื่องหมาย
marcu	มาร์ค
platforma	แพลตฟอร์ม
platforma	แพลตฟอร์ม
statii	สถานี
statii	สถานี
ambasador	ทูต
absoluta	ค่าสัมบูรณ์
absoluta	สัมบูรณ์
reactii	ปฏิกิริยา
reactii	ปฏิกิริยา
semnificativa	สำคัญ
discurs	สุนทรพจน์
materialele	วัตถุดิบ
materialele	วัสดุ
prietenie	มิตรภาพ
calugari	พระ
echilibru	สมดุล
paolo	เปาโล
aus	aus
arbori	ต้นไม้
tablou	จิตรกรรม
excelenta	excellence
excelenta	excellence
inchise	ปิด
aruncat	โยน
aruncat	ละทิ้ง
dificila	ยาก
tehnologii	เทคโนโลยี
tehnologii	วิทยาการ
tehnologii	เทคโนโลยี
juridic	กฎหมาย
eagle	อินทรี
eagle	อินทรีย์
fantana	น้ำพุ
fantana	น้ำพุ
fantana	น้ำพุ
sfanta	ศีล
sfanta	ศักดิ์สิทธิ์
deceniu	ทศวรรษ
deutsche	ดอยช์
substanta	สาร
substanta	สาร
loiret	loiret
biografia	ประวัติ
biografia	ชีวประวัติ
urcat	ปีน
lant	ลูกโซ่
lant	โซ่
lant	ลูกโซ่
lant	โซ่
poem	กลอน
poem	กวี
introduceti	ป้อน
elementul	ธาตุ
tabelul	ตาราง
tabelul	โต๊ะ
zapada	หิมะ
zapada	หิมะ
zapada	หิมะ
transfer	โอน
jose	jose
self	ตนเอง
asociatii	สมาคม
asociatii	สมาคม
numarat	นับ
numarat	นับ
etaj	พื้น
gene	ขนตา
gene	ยีน
gene	จีน
portugheza	โปรตุเกส
portugheza	โปรตุเกส
detinuta	กรรมสิทธิ์
ipoteza	สมมติฐาน
ipoteza	สมมุติฐาน
ipoteza	สมมติฐาน
ipoteza	สมมุติฐาน
intrebare	คำถาม
intrebare	คำถาม
calculatoare	คอมพิวเตอร์
blood	โลหิต
blood	เลือด
tipic	ทั่วไป
legislative	นิติบัญญัติ
slaba	อ่อนแอ
slaba	อ่อน
slaba	อ่อนแอ
slaba	อ่อน
curentul	ปัจจุบัน
pat	แพท
pat	pat
pat	ลูบ
pat	นอน
pat	ที่นอน
pat	เตียง
grecii	กรีก
daniela	daniela
paralele	ขนาน
mar	มาร์
mar	แอปเปิล
mar	apple
mar	แอปเปิล
mar	apple
islamic	อิสลาม
elev	ศิษย์
elev	นักเรียน
elev	นักศึกษา
bridge	สะพาน
bridge	บริดจ์
unita	สามัคคี
unita	ยูไนเต็ด
unita	united
nervos	ประสาท
mancare	อาหาร
mancare	อาหาร
campanii	แคมเปญ
extinsa	ขยาย
realizare	ตระหนัก
serveste	เสิร์ฟ
serveste	เสริฟ
finante	ไฟแนนซ์
finante	ไฟแนนซ์
finante	ไฟแนนซ์
ban	แบน
venituri	รายรับ
figura	คิด
figura	คิด
blog	blog
blog	บล็อก
continent	ทวีป
secretarul	เลขา
secretarul	รัฐมนตรี
secretarul	เลขาฯ
secretarul	เลขาธิการ
secretarul	เลขานุการ
muzee	พิพิธภัณฑ์
exterioare	ภายนอก
heavy	หนักๆ
heavy	หนัก
forest	ป่า
forest	ฟอเรส
forest	ฟอเรสต์
indonezia	อินโดนีเซีย
soul	วิญญาณ
coarde	คอร์ด
animate	การ์ตูน
early	ต้น
specializata	เชี่ยวชาญ
obiectivele	วัตถุประสงค์
nazist	นาซี
colonie	อาณานิคม
colonie	นิคม
rea	แย่
rea	ร้าย
rea	bad
rea	เลว
cruz	cruz
wwe	wwe
engl	engl
egiptul	อียิปต์
mori	ตาย
amintit	จดจำ
moise	โมเสส
pereche	คู่
nokia	โนเกีย
bucati	ท่อน
bucati	ชิ้น
inlocuite	แทนที่
cifre	ตัวเลข
construieste	สร้าง
implicate	เกี่ยวข้อง
morala	คุณธรรม
morala	จริยธรรม
morala	คุณธรรม
morala	จริยธรรม
bin	บิน
bin	ถาด
brazilian	บิ
brazilian	บิท
brazilian	บราซิล
brazilian	บิว
florile	ดอกไม้
field	สนาม
field	ฟิลด์
field	สาขา
field	ทุ่ง
field	ช่อง
gimnastica	ยิมนาสติก
gimnastica	ยิมนาสติก
executarea	ประหาร
iesire	ทางออก
iesire	ทางออก
iesire	ทางออก
jason	jason
angiosperme	angiosperms
legende	ตำนาน
accent	สำเนียง
aplicate	ประยุกต์
implicit	ปริยาย
cairo	ไคโร
alcool	เหล้า
alcool	แอลกอฮอล์
promova	โปรโมท
promova	โปรโมต
moduri	วิธี
moduri	วิถี
moduri	โหมด
complexa	ปม
complexa	complex
academic	วิชาการ
kansas	แคนซัส
calificare	คุณวุฒิ
calificare	วุฒิ
full	เต็ม
full	ฟู
paralela	ขนาน
paralela	ขนาน
organele	อวัยวะ
trateaza	ปฏิบัติ
trateaza	เลี้ยง
trateaza	ปฏิบัติ
trateaza	ปฏิบัติ
trateaza	เลี้ยง
trateaza	ปฏิบัติ
popoare	ชนชาติ
fisiere	แฟ้ม
fisiere	แฟ้ม
programele	โปรแกรม
caini	หมา
caini	สุนัข
caini	หมา
caini	สุนัข
pin	ต้นสน
pin	pin
jános	jános
reparatii	ซ่อม
reparatii	ซ่อมแซม
reparatii	ซ่อม
reparatii	ซ่อมแซม
reparatii	ซ่อม
reparatii	ซ่อมแซม
reparatii	ซ่อม
reparatii	ซ่อมแซม
piciorul	ขา
baker	baker
simtit	รู้สึก
simtit	รู้สึก
aerul	แอร์
aerul	อากาศ
aerul	air
globul	globe
globul	ลูกโลก
lideri	ผู้นำ
lux	ฟุ่มเฟือย
lux	หรูหรา
cia	cia
ceremonia	พิธีการ
ceremonia	พิธี
extern	ภายนอก
arii	arias
arii	บริเวณ
arii	พื้นที่
lumi	โลก
curge	ไหล
tha	ท่า
dezvaluie	เผย
dezvaluie	เผย
dezvaluie	เผย
virtual	เสมือน
plural	พหูพจน์
plural	พจน์
dispozitive	อุปกรณ์
riscul	เสี่ยง
nunta	แต่งงาน
nunta	แต่ง
nunta	แต่งงาน
nunta	แต่ง
protest	ประท้วง
minte	มายด์
minte	จิต
minte	ใจ
minte	mind
minte	รังเกียจ
contractul	สัญญา
parlamentar	รัฐสภา
frecventa	ความถี่
frecventa	ความถี่
mont	mont
traversat	ข้าม
penal	อาชญากร
penal	อาชญากรรม
ochiul	ดวงตา
ochiul	สายตา
ochiul	ตา
colonia	อาณานิคม
colonia	นิคม
recomanda	แนะนำ
recomanda	แนะนำ
verzi	เขียว
dell	เดลล์
dell	dell
explicat	ชี้แจง
exprimare	สำนวน
harti	maps
harti	แผนที่
harti	maps
harti	แผนที่
fabricarea	ผลิต
four	สี่
grupurile	กลุ่ม
sarbatori	holiday
arheologie	โบราณคดี
bord	กระดาน
bord	บอร์ด
armele	อาวุธ
armele	ปืน
prizonier	นักโทษ
prizonier	เชลย
leu	สิงโต
leu	ราชสีห์
subtire	slim
subtire	บาง
subtire	ผอม
subtire	บางๆ
subtire	บาง
subtire	ผอม
subtire	บางๆ
capitol	บท
orele	ชั่วโมง
tabla	tin
tabla	ทิน
tabla	กระดาน
tabla	บอร์ด
roy	รอย
teorema	ทฤษฎีบท
brate	แขน
brate	แขน
parul	ขน
parul	เส้นผม
parul	ขน
parul	เส้นผม
jon	จอน
jon	jon
universale	universal
universale	สากล
poduri	สะพาน
normale	ปรกติ
normale	ธรรมดา
normale	ปกติ
templu	วิหาร
templu	วัด
consumul	บริโภค
pcr	pcr
