категорія	category
миколаїв	nikolaev
вилучено	deleted
вилучено	removed
галереї	galleries
галереї	gallery
вбивства	murders
громадяни	citizens
дипломат	diplomat
зйомки	filming
зйомки	shooting
повноваження	responsibilities
кохання	love
показано	shown
показано	displayed
важливі	important
майстри	wizards
йосип	joseph
йосип	josip
тижні	weeks
ґрунту	soil
масив	array
масив	massif
радник	adviser
радник	counselor
радник	advisor
артур	arthur
артур	artur
звук	sound
звук	mute
рекорд	record
сягає	reaches
втрат	losses
революція	revolution
новгород	novgorod
валентин	valentin
професія	profession
сталі	constants
вашингтон	washington
досяг	achieved
відтоді	since
зоряна	stellar
виділення	allocation
виділення	emphasis
виділення	allocate
спілкування	communication
спілкування	communicate
спілкування	conversation
спілкування	communion
спілкування	chat
правильно	correctly
відвідав	visited
квітки	flower
станіслава	stanislaus
вулицю	curb
художнього	artistic
власність	property
власність	ownership
різниця	diff
різниця	difference
акт	act
функціонування	functioning
відповідні	appropriate
онлайн	online
дозвіл	permission
закриття	closure
закриття	close
закриття	closing
руїни	ruins
франківськ	frankivsk
принц	prince
нормандія	normandy
параметри	options
параметри	parameters
параметри	settings
альбомів	albums
тісно	closely
франсуа	françois
миколая	nicholas
випущена	licensed
функцію	function
православні	orthodox
оголошено	screening
говорити	talk
говорити	speak
ситуацію	situation
зібрав	gathered
кастилія	castile
погано	badly
погано	bad
майя	maia
майя	maya
економічна	economic
сестри	sisters
переваги	advantages
переваги	benefits
плато	plateau
озер	lakes
млин	windmill
млин	mill
парламент	parliament
найкраще	best
оксана	oksana
січ	sich
яйця	eggs
яйця	balls
селах	villages
манчестер	manchester
предмети	objects
тканини	fabrics
сесії	altar
сесії	session
сесії	plenary
міліції	militia
росією	traffickers
проходження	transit
підпорядкування	municipalities
наслідок	consequence
луцьк	lutsk
закінчується	ends
закінчується	ending
артем	artem
артем	artyom
природний	natural
виконують	perform
становлення	becoming
луїс	luiz
луїс	luis
луїс	luís
луїс	louis
адміністраторів	administrators
фінансування	funded
фінансування	financing
фінансування	funding
файлів	files
журнали	magazines
журнали	journals
журнали	logs
фінал	finale
фінал	final
двері	door
двері	doors
мері	meri
мері	mary
вузлів	knots
вузлів	peers
вузлів	nodes
книжки	books
токіо	tokyo
пригоди	adventures
пригоди	adventure
кабінет	cabinet
архітектори	builders
подорожі	travel
подорожі	travels
подорожі	journey
сторона	side
відмінності	differences
вікторія	viktoria
вікторія	victoria
грн	uah
серце	heart
записи	entries
сукупність	aggregates
дон	don
спадщина	heritage
вбивство	murder
вбивство	killing
музична	musical
ансамбль	ensemble
включення	enclosing
включення	include
включення	includes
включення	inclusion
листи	letters
шар	layer
душі	shower
душі	souls
громадської	ngo
збагачення	enriching
збагачення	enriched
ноги	feet
ноги	legs
особисте	personal
особисте	private
приналежність	apparatus
побачив	saw
пропоную	propose
напрямки	directions
поділля	podolia
відновити	reset
відновити	restore
відновити	recover
відновити	revert
відновити	resume
автономна	autonomous
автономна	autonomic
македонії	macedonia
кампанія	campania
кампанія	campaign
практика	practice
запитання	question
запитання	questions
драматург	playwright
розпочато	started
марко	marko
марко	marco
намір	intention
курсу	nema
воротар	goalkeeper
краї	edges
додаток	application
додаток	app
додаток	appendix
додаток	plugin
продаж	selling
продаж	sale
продаж	sales
сонце	sun
сонце	sunshine
дядько	uncle
оточення	boxes
оточення	neighborhood
оточення	entourage
бен	ben
реакція	reaction
моделювання	modelling
моделювання	simulation
моделювання	modeling
версій	versions
лесі	lesia
алі	ali
редакція	edition
самий	same
розміщено	placed
зали	hall
пристрої	devices
документ	doc
документ	document
символи	symbols
символи	characters
крізь	through
індія	india
весілля	wedding
проживають	favoring
складова	ingredient
конференція	conference
стверджує	claims
зазнали	suffered
регіонах	regions
королева	queen
школах	schools
монета	coin
математичних	mathematical
різновид	kind
продукт	product
формули	formulas
формули	formulae
британська	british
дух	spirit
єгипет	egypt
помилок	faults
готель	inn
готель	hotel
сучасне	modern
сучасне	contemporary
новини	news
мінськ	minsk
космос	cosmos
космос	kosmos
кулі	spheres
кулі	balloon
кулі	bullets
вчитель	teacher
вадим	vadim
корисні	useful
корисні	helpful
свобода	freedom
свобода	liberty
внутрішні	internal
критиків	critics
коефіцієнт	coefficient
коефіцієнт	gini
коефіцієнт	ratio
коефіцієнт	stripping
коефіцієнт	factor
вийти	quit
вийти	exit
представниками	outreach
верхні	hautes
конго	congo
молода	young
диск	disk
диск	disc
русь	rus
арденни	ardennes
сона	sona
місцевий	local
хуан	huang
зберегти	save
душу	soul
молодь	youth
рівне	rivne
рівне	equal
міді	copper
японська	japanese
особливий	special
прага	prague
вікна	windows
семен	semen
семен	semyon
потрапляє	rushes
алгоритм	algorithm
ріг	rog
ріг	rih
ріг	horn
позицій	positions
дем	demian
дем	dem
норм	norm
поляків	poles
андерсон	anderson
воював	fought
худоби	managed
атмосфера	atmosphere
діяти	acting
діяти	tread
діяти	act
щастя	happiness
землею	earth
землею	ground
десяти	ten
коротка	short
намагалися	tried
намагалися	strive
джо	joe
адам	adam
двори	courtyards
стрільби	shooting
шукати	search
канадський	canadian
зелені	green
зелені	greens
секції	section
відзнаки	insignia
переклади	translations
заповідник	reserve
іль	île
іль	isle
іль	isles
туреччина	turkey
показав	showed
виходять	emerge
переїхала	moved
прийняти	accept
розслідування	investigate
розслідування	investigation
володимирівна	gelman
ресурс	resource
місцями	occasionally
місцями	swaps
входило	involve
удар	jab
удар	hit
удар	punch
автобус	bus
переговори	negotiating
переговори	negotiate
переговори	negotiations
компоненти	components
александр	alexandre
чернігів	chernihiv
посилення	strengthening
призначена	assigned
літери	letters
літери	characters
сценарій	screenplay
сценарій	scenario
сценарій	script
мюнхен	munich
бійців	fighters
бек	beck
бек	beek
буду	gonna
підписи	signatures
зразки	sample
зразки	samples
сполуки	compound
албанії	albania
анрі	henri
анрі	henry
каже	says
трон	throne
квартира	apartment
написаний	pasted
ато	ato
баку	baku
ваги	weightless
ваги	weights
ваги	weigh
фізик	physicist
враховуючи	considering
португалія	portugal
припущення	guessing
припущення	conjecture
припущення	assuming
припущення	hunch
припущення	assertion
дошка	board
рівнів	levels
долі	fate
проспект	prospekt
проспект	avenue
твердження	statement
жодних	none
поранений	injured
поранений	wounded
торгівля	trading
торгівля	trafficking
торгівля	trade
королеви	queens
випадково	randomly
випадково	accidentally
вшанування	honor
звернення	couples
звернення	accessed
звернення	subjects
звернення	appeal
хімічні	chemical
заводи	plants
долю	fate
введено	entered
культ	cult
культ	kult
річ	thing
рнк	rna
природа	nature
суму	sum
суму	amount
тіл	bodies
ізраїль	israel
клан	clan
поєднання	combination
єгипті	egypt
рівненська	rivne
реконструкції	reconstruction
конфлікти	conflicts
знав	knew
макс	max
урахуванням	sensitive
служить	employee
служить	serves
споживання	consumption
згадки	mentions
каплиця	chapel
динамо	dinamo
динамо	dynamo
компонентів	components
конгресу	congressional
конгресу	congress
виявив	discovered
виявив	manifested
призначені	assigned
призначені	designated
працівники	workers
працівники	employees
заняття	activities
заняття	esl
марокко	morocco
висновок	refute
висновок	inference
захворювань	diseases
вільна	freestyle
вільна	free
георгія	george
продукція	production
продукція	products
предмет	subject
відкрили	uncovered
потенціал	potential
губернатор	governor
студія	studio
сума	sum
сума	amount
правом	authority
десятиліття	decade
доба	age
концепція	concept
концепція	conception
тимошенко	tymoshenko
фінляндія	finland
залишаються	remain
залишаються	fleeing
розміщені	intended
біології	biology
кваліфікації	qualifications
звичайна	normal
ботанічний	botanic
ботанічний	botanical
панування	domination
яєць	incubation
відбувалися	happening
величина	magnitude
виступала	performed
відтворення	render
відтворення	rendering
відтворення	playback
відтворення	playing
править	reigns
править	reign
схеми	schematics
схеми	scheme
схеми	schemes
схеми	schema
можливе	possible
сильний	heavy
сильний	strong
виконується	running
архієпископ	archbishop
оголошення	announcement
оголошення	declarations
оголошення	ads
оголошення	classified
оголошення	declaration
оголошення	declare
розробку	developing
постачання	procurement
постачання	supply
громадянин	citizen
старше	older
форт	fort
удару	punch
бойовий	fighting
бачив	seen
бачив	saw
любить	loves
едуард	edward
едуард	eduard
цілий	whole
дер	der
ірану	iran
бразилія	brazil
ремонт	repair
ремонт	repairs
сілья	silja
широке	broad
мінімум	minimum
додатково	additionally
додатково	advanced
роберта	roberta
бачити	seeing
джек	jack
ворогів	enemies
астроном	astronomer
екологія	ecology
завоювання	conquest
легенда	legend
поверхня	spline
поверхня	surface
спортсмени	sportsmen
спортсмени	athletes
випущено	released
випущено	issued
скульптура	sculpture
бельгія	belgium
глибині	pit
сміт	smith
європейська	european
хочу	wanna
хочу	want
солі	salt
архітектурний	architectural
півострів	peninsula
півострів	peninsular
марі	marie
марі	mari
маєток	mansion
маєток	firefly
зброєю	weapons
могили	tomb
могили	graves
могили	grave
зусилля	efforts
зусилля	effort
кавалер	expectation
основне	primary
основне	fundamental
основне	main
співаки	singers
тер	ter
варшава	warszawa
варшава	warsaw
східні	eastern
речей	things
факторів	factors
ураження	affected
зеландії	zealand
євреї	jews
євреї	israelites
ужгород	uzhhorod
опера	opera
вчителів	teachers
переслідування	harassment
переслідування	pursuit
каліфорнії	ucla
венеції	venice
активні	active
суспільно	prepared
математик	mathematician
польською	polish
задачі	tasks
задачі	jobs
задачі	task
реал	real
гірський	mountain
хребта	vertebrae
хребта	ridge
перейменовано	renamed
квіти	flowers
поставити	put
поставити	queue
засідання	meeting
лекції	lectures
лекції	lecture
камери	camera
камери	cameras
друг	friend
ремонту	repairs
символізує	symbolizes
вважаються	considered
майстра	wizard
портрети	portraits
цска	cska
протистояння	opposition
вели	leading
роти	rota
болгарія	bulgaria
постійного	persistent
аргументи	arguments
ефективність	efficiency
ефективність	effectiveness
ефективність	performance
драматичний	drama
переробки	recycling
якісь	any
аварії	crash
правий	right
хай	hai
хай	khai
хай	long
хай	let
мін	ming
мін	mines
мін	min
судді	judge
судді	judges
фабрика	factory
рота	rota
рота	mouth
носили	worn
офіційні	official
океан	ocean
хору	glee
проходила	passing
дитинства	childhood
секунд	seconds
визнав	acknowledged
оборону	defence
масиву	array
адміністратора	administrator
мережу	networking
супутник	satellite
супутник	sputnik
супутник	moon
повстанців	rebels
замки	castles
замки	locks
показники	figures
яскраво	stunning
малюнок	drawing
адмірал	admiral
органу	organa
чорних	blacks
зрозуміти	understand
дивись	look
злиття	merge
злиття	fusion
злиття	weaving
злиття	merging
відгуки	reviews
відгуки	feedback
перевірки	tests
перевірки	verification
перевірки	checks
основа	base
запрошення	invite
запрошення	invitations
запрошення	invitation
запрошення	invites
туризм	tourism
демократична	democratic
напад	attack
напад	assault
основ	foundations
пана	pana
пана	panna
композиція	track
композиція	composition
обсерваторії	observatories
конституція	constitution
ночі	nightfall
ночі	nights
ночі	night
досягти	achieve
професійний	professional
імовірно	presumably
імовірно	allegedly
росіян	russians
рахунку	scores
перепис	census
дивіться	watch
дивіться	look
включно	including
включно	inclusive
повинно	should
використані	used
рамки	frames
рамки	border
лісі	woods
суть	essence
досягла	reached
захопити	capture
захопити	commencing
мереж	networks
храмів	temples
ікони	icons
риба	fish
ракет	missiles
ракет	rockets
кольорів	colors
чехословаччини	czechoslovakia
розмноження	breeding
розмноження	breed
розмноження	reproduction
тоні	toni
тоні	tony
патріархату	patriarchate
члена	member
фіфа	fifa
козак	cossack
козак	kozak
ран	ran
територіях	areas
африка	africa
сини	sons
друку	printing
фасад	facade
посольства	embassy
ядро	kernel
ядро	nucleus
ядро	core
оновлення	refreshing
оновлення	upgrading
оновлення	update
оновлення	refresh
оновлення	updates
оновлення	updating
регіони	regions
попередження	advisory
попередження	warnings
попередження	alert
попередження	warning
церквою	tserkva
губернатора	governor
логотип	logo
піти	donating
критик	critic
стрічка	reel
стрічка	feed
стрічка	tape
стрічка	ribbon
випробувань	trials
вокзал	station
вокзал	gare
королівський	royal
вибуху	exploding
діях	stages
видатних	prominent
кістки	bones
діб	dib
критика	criticism
тбілісі	tbilisi
вступ	introduction
вступ	intro
запит	requested
запит	request
запит	query
запит	requests
вест	west
зібрані	collected
зібрані	compiled
зібрані	gathered
андре	andre
андре	andré
дочки	daughters
впливає	affects
впливає	influences
впливає	impacts
англо	anglo
речення	sentence
речення	sentences
графік	graph
графік	plot
катерини	yekaterina
реклама	advertising
реклама	ads
модифікації	revisions
арт	art
допоміг	helped
америка	america
америка	americas
черкаси	cherkasy
президенти	president
проблему	problem
кодекс	codex
невідома	unknown
енергія	energies
енергія	energy
любові	passions
діаспора	diaspora
гвінеї	guinea
виведення	output
виведення	inference
давид	david
оркестр	orchestra
святі	saints
святі	holy
нобелівської	nobel
рельєф	relief
призначив	appointed
поміж	between
приходить	comes
індонезії	indonesia
вогнем	fire
обласний	regional
покращення	improvements
покращення	enhance
хвороб	diseases
явно	obviously
явно	explicitly
читачів	followers
мур	moore
мур	mur
угорщині	hungary
іраку	iraq
випустив	unleashed
парки	parks
біологічних	biological
існувати	ceased
срібла	silver
туристів	tourists
отто	otto
образи	abuse
образи	fights
морська	marine
морська	naval
австрійський	austrian
швидкого	rapid
джерсі	jersey
організатор	organizer
організатор	organiser
усім	everyone
майно	property
майно	possessions
майно	estate
янського	autographed
реліз	release
запас	float
запас	inventory
бувають	distinguished
виявили	discovered
видається	imagined
мадрид	madrid
лука	luka
лука	luca
здобули	graduated
підполковник	colonel
музикантів	musicians
супротивника	assailant
голоси	votes
голоси	voices
втручання	interventions
втручання	intervention
жовтий	yellow
вина	wine
лікаря	doctor
зіткнення	collision
зіткнення	collisions
запуску	startup
композиторів	composers
способи	ways
способи	methods
присутній	attending
баден	baden
бордо	bordeaux
бібліотек	libraries
залишилася	remained
орбіти	inclination
словом	counsel
словом	word
тебе	you
установка	rig
альберт	albert
номери	numbers
важливе	important
знято	releasing
крок	step
крок	croc
комедії	comedy
хребет	spine
хребет	range
хребет	backbone
хребет	ridge
зразка	sample
кирило	kirill
кирило	cyril
відповідальності	responsibilities
найменування	naming
носій	media
носій	medium
поліція	police
негайно	immediately
негайно	immediate
негайно	instantly
скелі	cliffs
скелі	cliff
скелі	rocks
староста	starosta
адміністратор	admin
адміністратор	administrator
срібло	silver
біль	pain
тисячоліття	millennium
колумбії	colombia
напряму	directly
романа	romana
творчий	creative
плоди	fruit
плоди	fruits
хор	choir
хор	glee
лат	lats
звернувся	addressed
звернувся	appealed
лівий	left
хвилини	minutes
хвилини	minute
човен	boat
сто	hundred
сто	sto
задній	rear
звіт	report
жіноча	female
рядок	line
рядок	string
рядок	row
педагогічних	pedagogical
громадянська	civil
двадцять	twenty
італійська	italian
акторів	actors
жіночий	female
угода	covenant
угода	deal
угода	agreement
угода	accords
африканських	african
поезія	poetry
дала	slapped
дала	gave
чернігівського	chernigov
філії	branches
математика	maths
математика	mathematics
математика	math
знищити	destroy
знищити	indestructible
знищити	eliminate
знищити	exterminate
принца	prince
керівники	executives
переміщення	moving
переміщення	displacement
відчуття	feeling
візантії	byzantium
здійснено	migrated
знизу	below
знизу	bottom
мотор	motor
запобігання	preventing
запобігання	avoidance
запобігання	prevention
етапу	phase
сигнал	signal
християнство	christianity
знати	knowing
знати	know
готовий	ready
викладання	placing
обрання	elected
ціна	price
приймати	hosting
складання	aggregation
витрат	expense
штати	states
дитина	baby
дитина	child
постанова	regulation
постанова	decree
боснії	bosnia
арена	arena
романів	novels
поляки	poles
половину	half
особисті	personal
відновлено	resumed
відновлено	restored
жак	jacques
японські	japanese
хімічна	chemical
надають	provide
отримані	received
богослов	theologian
франс	frans
данія	denmark
перспективи	prospects
перспективи	perspective
теперішній	present
приготування	preparation
ірландія	ireland
перенесено	wrapped
йшли	walked
перейти	jump
перейти	goto
джонс	jones
джонс	johns
комедія	comedy
проведені	assist
анджелес	angeles
мішель	michelle
мішель	michel
мішель	michèle
солдати	soldiers
освітлення	lighting
видавець	publisher
видавець	issuer
допомога	help
послідовність	sequence
ясс	jass
дуб	quercus
дуб	oak
думи	duma
реконструкція	renovation
реконструкція	reconstruction
початкова	initial
збір	collecting
снд	cis
використати	use
давні	ancient
давні	olden
пустелі	desert
пустелі	deserts
зведення	summary
ланки	lanka
розклад	schedule
розклад	timeline
розклад	timetable
карт	cards
вояки	soldiers
суміші	mix
птах	bird
тулузи	toulouse
називає	calls
вступу	membership
прийняли	accepted
залежність	dependency
залежність	addiction
залежність	dependence
подав	filed
недоліки	faults
недоліки	disadvantages
прив	snapping
плюс	plus
вирощування	cultivation
хорватія	croatia
вниз	down
зерна	grain
житлових	residential
частинами	parts
файли	files
човнів	boats
надії	hopes
надії	hope
данило	daniel
данило	danilo
конфліктів	conflicts
рублів	rubles
наступна	next
августа	augusta
кільця	rings
слобода	sloboda
топ	top
дитяча	child
глави	chapters
ніна	nina
правопису	spelling
шкоди	harm
замінити	replace
концерти	concerts
умовами	terms
олімпійська	olympic
журналів	logs
виходячи	assuming
добра	dobra
дозволу	permission
графіки	graphs
графіки	plots
графіки	charts
графіки	graphics
минуле	past
сприйняття	perception
вказують	indicate
євробачення	contest
літо	summer
наса	nasa
свідчення	testimony
посіла	wins
зможе	able
дітьми	kids
дітьми	children
татари	tatars
містами	towns
науковець	scientist
подібний	similar
виробник	vendor
виробник	producer
виробник	manufacturer
дах	roof
вивчає	studies
учень	pupil
західні	western
відвідувачів	visitors
подвійна	double
згоди	consent
згоди	concord
шахти	shafts
жила	lived
науковців	scientists
слава	slava
слава	glory
доступні	available
коледжі	colleges
коледжі	college
передній	front
напрям	direction
відсоток	percentage
відсоток	percent
парафії	parish
прості	simple
врятувати	rescue
задоволення	satisfaction
задоволення	pleasure
опубліковано	published
опубліковано	posted
робили	did
множини	plural
розглядати	treat
китайський	chinese
енциклопедичний	encyclopedic
укріплення	fortifications
удмуртія	udmurtia
дебют	debut
пояснити	explain
ґрунт	soil
ґрунт	grunt
герман	hermann
герман	german
герман	herman
гітарист	guitarist
обставин	circumstance
поверх	floor
волинь	volhynia
волинь	volyn
святкування	celebration
колії	gauge
чорногорії	montenegro
олімпіади	olympic
повільно	slow
повільно	slowly
частинки	particles
частинки	particle
стівен	stephen
стівен	steven
рано	early
китайські	chinese
кривий	crippled
очки	points
мен	meng
мен	maine
черв	worm
музиці	music
подія	incidence
подія	event
створюється	generating
хвороба	disease
хвороба	sickness
продовжували	continued
гармата	cannon
гармата	gun
перенаправлення	redirect
перенаправлення	redirection
вартості	rank
стандарт	standard
зовні	outside
консул	consul
авіація	aviation
зникнення	disappearance
зникнення	endangered
зникнення	extinction
севастополь	sevastopol
складні	anxious
складні	complex
складні	challenging
місія	mission
геологія	geology
синій	blue
фахівець	professional
гміна	gmina
нації	nationality
нації	nation
нації	nationalities
луки	grasslands
луки	meadows
зовнішня	external
зовнішня	exterior
передача	transmitting
передача	commit
передача	commits
довести	prove
грец	graetz
бібліотеку	library
пропозиція	offering
пропозиція	offer
пропозиція	proposition
пропозиція	suggestion
пропозиція	proposal
адміністративні	administrative
єпархія	eparchy
очищення	clearing
очищення	cleanup
очищення	cleaning
вірш	poem
вірш	verse
юрист	jurist
юрист	lawyer
суміш	mix
суміш	mixture
ставки	bets
ставки	wager
ставки	betting
прийом	admitting
прийом	reception
шрі	sri
френк	frank
рейху	reich
вистави	spectacle
природу	wildlife
оренду	rent
збору	filing
збору	acquisition
збору	fundraising
залишилося	remaining
художня	art
несподівано	suddenly
несподівано	unexpectedly
широкі	broad
широкі	burst
препарат	formulation
заборонено	forbidden
заборонено	prohibited
заборонено	denied
реєстрації	registrations
мислення	thinking
цивілізації	civilization
вбити	kill
вбити	slay
помічником	sidekick
парі	bet
тестування	testing
сліди	trail
сліди	tracks
сліди	traces
сліди	trails
добрі	kind
печери	caves
печери	caverns
ганс	hans
дитинство	childhood
вузол	node
вузол	peer
вузол	host
вузол	knot
вузол	ganglion
перебуваючи	staying
норвегія	norway
додатковий	complementary
додатковий	optional
додатковий	advanced
додатковий	extra
колонія	colony
королі	kings
королі	monarchs
рухи	movements
катастрофи	catastrophe
катастрофи	disasters
обробка	handling
обробка	processing
обробка	parsing
зробила	made
бойового	morale
тролейбус	trolleybus
горького	gorky
леся	lesya
щоправда	though
культурні	cultural
культурні	cultivated
міфологія	mythology
дійсний	valid
арк	arc
зареєстровано	registered
майдан	roundabout
колеса	wheels
вірменська	armenian
збільшується	increases
товари	goods
виконати	perform
виконати	execute
виконати	run
кіл	circles
кіл	stake
художні	artistic
календар	calendar
кракові	krakow
пошуки	searches
розділи	sections
розділи	chapters
дошки	board
поетів	poets
увага	beware
увага	attention
увага	warning
прапори	flags
спробу	attempt
діви	virginis
чорне	black
перенесення	transmission
перенесення	transfers
перенесення	transmit
перенесення	transferring
перенесення	transfer
прибули	arrived
спільнота	group
спільнота	community
важливо	important
почати	start
розуміє	understands
фабрики	factories
абу	abu
абу	abou
розвиваються	developing
побудувати	build
побудувати	construct
організовано	sorted
конгрес	congress
фрагменти	fragments
фрагменти	snippets
гімн	hymn
гімн	anthem
технічна	technical
лейтенанта	lieutenant
географічні	geographic
географічні	geographical
хана	han
знов	again
кріс	chris
кріс	kris
скотт	scott
католики	catholics
викладачі	educators
трамвай	tram
передати	transmit
передати	commit
передати	pass
охолодження	cooling
оскар	oscar
оскар	oskar
геннадій	gennady
будова	composition
відповідності	correspondence
голосу	voice
клієнтів	customers
клієнтів	clients
підтримую	support
підтримую	approve
підтримую	supporting
представлено	represented
прагнення	ambitions
фінансові	financial
втік	escaped
втік	fled
записав	recorded
підземних	hells
поведінка	behaviors
поведінка	behaviour
поведінка	virtue
поведінка	behavior
єпископи	bishops
стандартів	standards
важливий	important
страхування	insurance
фрагмент	fragment
фрагмент	snippet
кін	keen
кін	quin
кін	keane
трапляються	heats
інтерфейс	interface
ядерної	nuclear
пані	milady
пані	madam
пані	ladies
пані	lady
пані	mrs
літопис	chronicle
важкі	deutschland
перейменувати	rename
білоруський	belarusian
човни	boats
султан	sultana
султан	sultan
промислові	industrial
акула	shark
елізабет	elizabeth
грали	played
грецький	greek
корони	crown
марина	marina
кухня	cuisine
кухня	kitchen
містяться	contained
містяться	contains
князі	begs
дисертації	thesis
плавець	swimmer
академічний	academic
фантастичні	fantastic
убитий	murdered
рухів	movements
мирний	peaceful
аспекти	aspects
досягли	reached
армійський	army
суддів	judges
вгору	upward
батареї	battery
релігійна	religious
сектор	sector
техас	texas
браун	brown
браун	braun
друзі	friends
обчислення	calculate
обчислення	calculating
обчислення	computing
обчислення	calculation
обчислення	calculations
авто	auto
авто	car
злочини	felony
злочини	massacre
злочини	crimes
злочини	transgressions
спеціалістів	professionals
кладовище	cemetery
кладовище	graveyard
дід	ded
дід	grandfather
звинувачення	charges
звинувачення	accusation
звинувачення	prosecution
звинувачення	accusations
отець	father
намагаючись	trying
копій	copies
бойовики	action
ена	aisne
ена	ana
ввп	gdp
здібності	abilities
здібності	powers
ростуть	grow
множина	set
автомобільна	automotive
іслам	islam
максима	maxima
валенсія	valencia
завантаження	load
завантаження	loading
завантаження	boot
цін	qing
тривало	lasted
дисципліни	discipline
включені	included
операцію	transaction
механізми	mechanisms
конструкцій	constructions
організаторів	organizers
вагою	weighing
владі	vlady
традиція	tradition
здатний	capable
показати	display
показати	render
показати	show
фронтах	fronts
форум	forum
капітал	capital
капітал	stock
капітал	principal
бургундія	burgundy
легка	easy
ознакою	indications
онтаріо	ontario
мілан	milan
мілан	milano
спостережень	observations
канали	channels
канали	canals
відділом	payroll
невідомі	unknown
згоден	agree
дол	dol
лікарів	doctors
стратегії	strategies
стратегії	strategy
письма	scripture
казки	tales
завершено	completed
завершено	finished
азія	asia
представляють	represent
розроблено	developed
розроблено	designed
колі	collie
колі	lap
входу	login
зіграла	cast
кароліна	caroline
кароліна	karolina
кароліна	carolina
атмосфери	atmospheres
близький	close
підтримувати	maintain
хвиля	wave
стародавній	ancient
учитель	teacher
графіка	plot
графіка	graph
графіка	graphics
графіка	artwork
ключ	radical
ключ	key
кільце	ring
застосуванням	horrifying
цінності	values
ділянку	region
комахи	insects
комахи	insect
постійний	sustained
постійний	permanent
постійний	constant
постійний	persistent
сіль	sel
сіль	salt
сіль	salts
сіль	sil
доки	till
доки	until
просування	promotions
просування	promotion
рей	rey
рей	rei
рей	ray
доповнення	completion
доповнення	complement
запуск	launch
запуск	startup
запуск	starting
дом	dom
моє	mine
повноважний	plenipotentiary
чистий	clean
гімназія	gymnasium
відображає	reflects
маре	marais
молдова	moldova
єва	eva
єва	ewa
єва	eve
почесна	dignified
бомбардир	bombardier
невідомий	unknown
флоренції	florence
додавання	adding
додавання	addition
додавання	add
додавання	additions
монографія	monograph
факс	fax
борисович	gul
ранку	morning
вершина	summit
вершина	vertex
годину	hour
збільшити	increase
збільшити	lighten
збільшити	enlarge
необхідних	essential
мкс	iss
мкс	expedition
товариств	societies
літера	letter
продовжити	continue
продовжити	proceed
продовжити	resume
драматичного	dramatic
льотчик	airman
цвинтар	cemetery
цвинтар	graveyard
величезний	huge
величезний	vast
скупчення	cluster
скупчення	clusters
мирного	peaceful
закінчився	ended
колони	pillars
викликати	invoke
модуль	module
маленькі	small
маленькі	little
маленькі	tiny
емблема	emblem
емблема	seal
кафе	cafe
кафе	café
експедиція	expedition
монголії	mongolia
колумбія	columbia
колумбія	colombia
традиційні	traditional
зменшується	decreasing
ісландії	iceland
переможці	winners
єлизавета	elizabeth
єлизавета	elisabeth
джозеф	joseph
пікардія	picardy
прилади	appliances
керує	handles
керує	directing
судно	vessel
судно	ship
лас	las
заголовок	header
заголовок	title
дисциплін	disciplines
псевдонім	nick
псевдонім	pseudonym
псевдонім	nickname
псевдонім	alias
вирушив	travelled
внесення	making
буквально	literally
хліб	bread
філія	philia
будувати	build
франческо	francesco
містер	mister
розі	rose
розі	rosie
пошкодження	damage
нащадки	descendants
нідерландах	netherlands
сенс	meaning
альфред	alfred
лгбт	lgbt
дружби	friendship
міннесота	minnesota
американці	americans
рот	rot
рот	mouth
рот	mouths
рот	roth
популярний	popular
повідомлень	messages
пушкіна	pushkin
незалежні	independent
денис	denys
денис	dennis
денис	denis
вирішила	decided
записів	entries
електроенергії	electricity
кожні	every
відсутній	absent
відсутній	none
відсутній	missing
напруги	voltage
виділити	highlight
виділити	allocate
вдосконалення	perfecting
вдосконалення	improvements
вдосконалення	improving
звичайні	ordinary
звичайні	usual
межа	limit
межа	border
червоне	red
соціальний	social
проведена	constructed
тім	tim
програв	lost
асфальт	asphalt
меса	mesa
майданчик	course
мон	mont
мон	mon
вбито	assassinated
екс	aix
перекладачі	translators
частоти	frequencies
аргентина	argentina
передачу	transmit
служити	serve
виконавець	performer
виконавець	executor
виконавець	resource
виконавець	artist
образу	offense
образу	demoted
виправити	fix
виправити	adjust
виправити	correct
виявилися	padlock
корея	korea
несе	carries
визнано	recognized
юридичний	legal
транспортування	bulky
транспортування	transportation
визначні	outstanding
вела	vela
щойно	newly
щойно	just
скоро	soon
панк	punk
присвятив	dedicated
присвятив	dedicates
знищено	destroyed
виробники	producers
виробники	manufacturers
ваші	your
ваші	yours
агентство	agency
продуктивність	productivity
психологія	psychology
відсотків	percentages
відсотків	percent
франциско	francisco
їхнє	their
мзс	mfa
інтеграції	integrations
інформаційні	informative
ареал	areal
загибель	extinction
загибель	doom
домашніх	domestic
домашніх	pets
латинської	latin
археологія	archaeology
московська	moscow
експозиції	exposure
сербія	serbia
молока	milk
голоду	starvation
ліцей	lyceum
координат	coordinate
дозволили	permitted
криза	crisis
медицина	medicine
кнр	prc
принцеса	princess
представника	spokesman
представника	representative
вказано	supplied
вказано	specified
приватні	private
угорський	hungarian
вітер	wind
тон	tone
синдром	syndrome
електронний	electronic
обіг	circulation
забруднення	pollution
небо	sky
небо	skies
постійні	persistent
дитячої	infant
смуга	carriageway
балів	points
дискусії	discussions
дискусії	discussion
дискусії	debate
припинив	ceased
вирішити	resolve
вирішити	solve
вирішити	decide
жертви	sacrifices
жертви	victims
