que	той
carteles	знаки
carteles	написи
carteles	постери
vestimenta	сукня
vestimenta	одяг
gun	рушниця
gun	гармата
gun	пістолет
apostólica	апостольська
felices	щаслива
felices	щасливі
felices	щасливе
felices	щасливий
felices	щасливим
maravillas	дива
cuidados	піклування
cuidados	догляд
laberinto	лабіринт
laberinto	лабіринт
traspaso	трансфер
traspaso	перенесення
wehrmacht	капелани
toni	тоні
toni	тоні
papal	папська
cromosoma	хромосома
aprovecha	схопити
elevados	підвищеними
minorías	меншин
bailarín	танцівниця
bailarín	dancer
bailarín	танцюрист
asesina	убивця
asesina	вбивця
asesina	скоєні
asesina	убивця
asesina	вбивця
folklore	фольклор
sugerencia	порада
sugerencia	підказка
sugerencia	рекомендації
sugerencia	пропозиції
sugerencia	пропозиція
cochabamba	кочабамба
tome	візьму
tome	бери
tome	візьми
tome	взяти
graduado	змістовні
graduado	здобули
graduado	випускниця
graduado	випускник
mánchester	манчестер
republic	республіка
convertida	перетворено
hilos	гілки
hilos	нитки
hilos	гілка
janet	джанет
indo	індо
taquilla	роздягальні
fascista	фашист
fascista	фашистів
mandíbula	щелепи
mandíbula	щелепа
reflexiones	відбиття
coeficiente	коефіцієнт
coeficiente	пропорції
coeficiente	коефіцієнт
coeficiente	співвідношення
endémicas	endemic
nielsen	нільсен
perfección	досконалості
perfección	досконалість
ars	арс
girar	хід
girar	черга
girar	повернути
girar	обертання
girar	обертати
girar	обернути
girar	повернути
girar	лічильника
identificados	визначена
identificados	визначено
peligrosa	небезпечні
peligrosa	небезпечна
peligrosa	небезпечний
peligrosa	небезпечно
designada	названої
designada	призначені
reemplazando	заміри
reemplazando	заміна
bicicletas	велосипед
bicicletas	велосипедом
bicicletas	велосипеди
bicicletas	велосипедів
bicicletas	велосипеди
bicicletas	байки
bicicletas	велосипед
bicicletas	велосипеда
bicicletas	ровер
mejorada	покращений
mejorada	покращена
mejorada	покращений
holandeses	нідерландська
holandeses	голландська
andrews	ендрюс
photo	світлину
photo	світлина
photo	світлині
photo	фото
florece	розквіт
consisten	складається
consisten	складатись
consisten	складаються
lingüístico	мовознавство
lingüístico	мовні
lingüístico	мовний
legítimo	справжні
doi	doi
cacao	какао
liderados	повів
liderados	led
liderados	лампочка
ovejas	вівця
ovejas	вівці
ovejas	вівцями
casanova	казанова
expuestos	відкритий
escamas	машинок
energética	енергія
energética	енергійні
novedad	нові
novedad	нове
novedad	нова
novedad	новий
novedad	створити
around	around
around	довкола
around	навколо
siena	siena
kew	kew
fabricados	виготовлено
fabricados	виготовлена
bautismo	хрестини
bautismo	хрещення
huracanes	ураган
huracanes	урагани
confiesa	зізнатися
confiesa	зізнається
hadas	фея
hadas	фей
hadas	нерозуміння
carmelo	кармело
programado	заплановану
programado	заплановані
programado	заплановано
programado	запланований
programado	запрограмовані
trasero	задній
trasero	строю
trasero	зад
palestino	автономії
palestino	палестинська
vie	пт
vie	ві
voice	голос
voice	голосом
voice	голосу
ordenamiento	сортування
ordenamiento	впорядкування
kill	припинення
kill	вбити
kill	kill
fighting	бійцівський
fighting	боротьба
fighting	боротьбі
fighting	боротись
fighting	бойовий
fighting	бійка
estricto	строга
estricto	суворий
mítico	міфічні
igor	ігор
igor	ігоре
thing	фішка
thing	річ
thing	затори
monster	монстр
nocturnos	нічні
gestor	керівник
gestor	менеджер
sintetizador	синтезатор
sintetizador	синтезатор
espirituales	духовні
esclavo	раб
esclavo	підлеглий
esclavo	раба
disculpas	вибачитися
disculpas	вибачення
disculpas	вибачитись
disculpas	вибачення
disculpas	пардон
martillo	молоток
asesinada	вбито
asesinada	убитий
asesinada	вбив
asesinada	вбили
raya	stripe
actuado	діяли
creyendo	вірити
jackie	джекі
escapó	втік
escapó	утік
escapó	втекла
escapó	втекли
definidos	визначений
definidos	визначена
definidos	визначені
definidos	визначено
definidos	визначається
lecho	ліжко
lecho	постіль
irregulares	неправильні
irregulares	неправильне
audiencias	оцінок
audiencias	оцінки
audiencias	слухання
audiencias	глядачі
audiencias	аудиторії
lotus	lotus
justificar	вирівняти
justificar	виправдовує
misterios	mystery
misterios	таємниця
misterios	загадка
misterios	таїнства
misterios	загадки
misterios	таємниць
cartuchos	патрони
cartuchos	набоїв
fundadora	засновник
insurrección	повстання
agresión	десант
agresión	напад
agresión	агресія
multijugador	багатокористувацька
concebido	запропонувала
informal	неформальна
informal	casual
proa	уклін
proa	арку
proa	лук
judías	єврейський
judías	єврейська
judías	смаки
ibiza	ібіца
hearts	серця
hearts	сердець
inscrito	зареєстровано
inscrito	зареєстровані
inscrito	зареєстрований
inscrito	вписаний
palace	палац
requerimientos	вимоги
mon	мон
mon	mon
lin	лінь
amalia	амалія
comités	комітетів
extensas	масштабний
extensas	масштабна
administrado	переживали
administrado	худоби
administrado	вдалося
administrado	зуміли
administrado	керується
serbios	сербів
serbios	сербська
managua	манагуа
doctora	лікар
doctora	лікаря
doctora	доктор
doctora	лікарю
vocabulario	словник
vocabulario	словника
alive	живий
alive	жива
alive	живим
alive	alive
cancelado	скасовано
cancelado	скасовано
exiliado	вигнання
exiliado	вигнані
peugeot	peugeot
montoya	монтойя
semanales	щотижня
mosaico	мозаїка
klein	кляйн
declarados	заявила
declarados	оголосив
declarados	оголошені
nominados	номінантів
anita	енні
anita	аніта
porfirio	порфіріо
rocky	рокі
ellen	еллен
ellen	елен
directivos	менеджерів
cash	грошовий
cash	готівки
betis	бетіс
rechazar	відмовлятися
rechazar	заборонити
rechazar	відкинути
rechazar	відмовити
rechazar	відхилити
lineales	лінійна
lineales	лінійний
salarios	зарплати
premiado	премія
premiado	нараховується
beato	беато
reduciendo	сприятиме
reduciendo	зменшення
obligatoria	примусово
oliveira	олівейра
brigadas	бригад
brigadas	бригади
critica	критикувати
critica	критикує
critica	критична
critica	критичні
critica	критичний
pieles	хутрі
pieles	хутро
pieles	ховає
pieles	приховує
lynn	лінн
cpu	процесор
cpu	процесора
cpu	цп
basal	базальна
basal	baseline
manzanas	яблуками
manzanas	яблука
amadeo	амадео
proyectiles	патрони
proyectiles	оболонки
proyectiles	мушлі
proyectiles	снаряд
edmund	едмунд
biográfica	біографічний
bizantina	візантійська
weimar	веймар
chester	честер
aliadas	союзники
aliadas	союзників
saco	куртку
saco	куртка
saco	піджак
saco	мішок
saco	пальто
escocesa	шотландська
escocesa	шотландська
baltasar	бальтазар
mer	мер
viajero	traveler
viajero	мандрівник
viajero	traveller
viajero	мандрівник
kirchner	кірхнер
richmond	річмонд
rasgo	риса
rasgo	можливість
propagación	поширення
propagación	розповсюдження
maxi	максі
otomanos	турецький
conteo	відлік
nudo	вузол
rightarm	rightarm
apuntes	нотаток
apuntes	нотатки
apuntes	примітки
sacristía	захристя
eclesiásticos	церковної
coi	ioc
atari	atari
huye	тікають
huye	продовжили
paulina	пауліна
paulina	полін
transformar	перетворити
transformar	перетворення
cameo	камео
nikolái	микола
nikolái	микола
compartiendo	обмін
compartiendo	поширення
arquitectónica	архітектурний
carrocería	тіло
carrocería	тіла
pons	понс
espina	хребет
monopolio	монополія
judith	джудіт
parlamentarios	парламентська
parlamentarios	mps
constructor	будівельник
constructor	конструктор
arqueólogo	археолог
narciso	нарцис
forum	форум
convergencia	збіжність
damasco	дамаску
concedida	розуміється
secuelas	наслідки
zimbabue	зімбабве
adaptarse	адаптувати
educado	освіту
bremen	бремен
arreglar	виправити
arreglar	фіксована
gerais	жерайс
mejoró	покращений
mejoró	покращена
norton	нортон
aprobar	затвердження
aprobar	підтримую
aprobar	затвердити
prórroga	суфікс
prórroga	розширення
hannover	ганновер
hannover	hannover
continuas	продовження
yardas	ярдів
dreams	сни
dreams	снів
dreams	мрій
dreams	мрії
dreams	dreams
elsa	ельза
federer	федерер
nom	ном
localizar	знайти
huésped	гостя
huésped	гість
huésped	guest
huésped	гостем
huésped	вузол
huésped	ведуча
vendiendo	продаж
tecnológicos	технологічних
tecnológicos	технологічного
tecnológicos	технічного
tecnológicos	технологічний
fly	fly
fly	літати
fly	муха
fly	лети
teen	teen
teen	підлітків
negrita	жирний
negrita	жирним
higiene	гігієна
higiene	гігієни
aquino	акіно
aquino	аквінський
espectral	спектральна
drenaje	дренаж
solano	солано
gremio	цех
gremio	гільдії
trail	стежка
trail	сліди
conductores	драйвери
conductores	водії
visiones	видіння
basic	базові
basic	базове
basic	основні
basic	базовий
basic	основний
sumatra	суматра
oasis	oasis
oasis	оазис
asumiendo	виходячи
asumiendo	напрошується
asumiendo	припустимо
asumiendo	припущення
heritage	спадщина
prat	прат
enfermera	медсестра
ayuntamientos	підпорядкування
iberia	грузинський
majestad	величність
incas	інка
incas	incas
digimon	digimon
israelíes	ізраїльська
alliance	альянс
eterna	вічне
eterna	вічне
eterna	вічні
eterna	вічна
eterna	безсмертні
eterna	вічний
acueducto	акведук
hand	кисть
hand	хенд
hand	правиця
hand	рука
hand	руку
goma	гумові
goma	гумка
codificación	шифрування
codificación	програмування
codificación	кодування
codificación	кодування
productividad	продуктивність
lanús	ланус
dinámico	динамічний
dinámico	динамічні
dinámico	динамічна
dinámico	динамічне
heroína	героїні
rata	пацюк
rata	щур
rata	rattus
extremidades	ніжками
extremidades	кінцівки
extremidades	кінцівок
touch	дотик
afrontar	зіткнулися
afrontar	суміжні
afrontar	протистояти
proveedores	крамнички
filosófica	філософська
limited	обмежені
limited	обмежений
limited	обмежена
reconstruida	перебудовано
reconstruida	відбудувати
tesorero	скарбник
labrador	лабрадор
constructores	архітектори
constructores	будівельники
vid	vine
vid	від
astrónomos	астрономи
peregrinación	паломництво
cavidad	лопатки
gerald	джеральд
pedagogía	педагогіка
cilindro	циліндр
aleta	ласт
pesa	ваги
pesa	важить
dureza	твердість
getafe	хетафе
loyola	лойола
acústico	акустична
consecutivo	послідовних
consecutivo	підряд
consecutivo	послідовними
jurásico	jurassic
sabina	сабіна
falcón	фалькон
ajuste	коригування
ajuste	коригування
ajuste	налаштувати
ajuste	виправити
ajuste	стрій
ajuste	налагодження
doom	дум
doom	горою
doom	смерть
doom	занепад
doom	загибель
versalles	версаль
defendiendo	захищав
diabetes	діабет
mayordomo	батлер
mayordomo	стюард
jeffrey	джеффрі
lambert	ламберт
entornos	середовища
fortalezas	силі
fortalezas	фортеці
hidrográfica	гідрографічна
levi	леві
tomados	taken
tomados	взято
tomados	забрала
tomados	зроблено
creativa	оформлення
creativa	творчий
creativa	креативні
cursiva	курсив
cursiva	курсив
hood	гуд
hood	худ
hood	капот
cajamarca	кахамарка
delle	делле
icono	ікона
icono	значок
prefieren	перевагу
kepler	kepler
funcionales	функціональні
funcionales	функціональна
incapacidad	інвалідність
torino	турин
desempeñado	грали
desempeñado	грала
desempeñado	грав
tracy	трасі
tracy	трейсі
zambia	замбії
lieja	льєж
ipni	ipni
sugerencias	поради
sugerencias	підказки
sugerencias	рекомендації
sugerencias	пропозиції
sugerencias	пропозиція
escrituras	writings
escrituras	писання
escrituras	письма
escrituras	писання
álgebra	алгебра
tuberculosis	туберкульозу
gesto	жест
percy	персі
oreja	слуху
oreja	вухо
desconocidas	невідомий
desconocidas	невідомо
desconocidas	невідома
desconocidas	невідомі
desconocidas	невідоме
técnicamente	технічно
técnicamente	формально
audición	прослуховування
audición	слух
cornelio	корнелій
ceder	порції
ceder	прибуток
ceder	призначити
propietaria	власник
preparados	готовий
preparados	напоготові
preparados	готові
preparados	готове
preparados	готовність
preparados	готова
preparados	підготувати
preparados	підготовку
preparados	підготувала
preparados	суспільно
preparados	підготовлено
preparados	підготував
ezequiel	єзекіїль
indicios	ознакою
explícitamente	явно
psicológico	душевний
psicológico	психологічний
psicológico	психологічна
gratis	вільна
gratis	безкоштовне
gratis	вільний
gratis	безкоштовно
gratis	вільно
demográfico	демографічні
secuestrado	викрали
secuestrado	викрали
secuestrado	захопили
secuestrado	викрали
kuwait	кувейт
antecesor	попередник
wikipedias	wikipedias
medianoche	опівночі
medianoche	північ
jugo	сік
sao	sao
nora	нора
exclusión	відчуження
oír	чуємо
oír	чути
oír	почути
oír	чую
maggie	меггі
coliseo	колізей
coliseo	колізей
hundimiento	занурення
hundimiento	тоне
franca	франка
opcional	додатковий
peace	миру
peace	мир
resonancia	резонанс
filo	лезо
filo	клинок
filo	ребро
filo	край
filo	ребра
filo	edge
administradores	адміністраторів
administradores	адміністратори
administradores	менеджерів
pelotón	відділення
pelotón	загін
pelotón	чота
pelotón	взвод
manuales	підручників
manuales	підручник
manuales	ручний
manuales	ручна
manuales	ручне
manuales	вручну
manuales	довідок
heráldica	геральдика
fuselaje	фюзеляж
matorrales	кущі
holstein	гольштейн
enclave	анклав
serial	послідовний
serial	серійний
meridiano	меридіан
persistente	постійного
persistente	постійні
persistente	стійкий
persistente	постійний
mick	мік
aceptan	приймає
aceptan	підтвердити
aceptan	прийняти
aceptan	прийміть
aceptan	приймаємо
aceptan	погодитися
aceptan	приймаю
leyendo	читання
impactos	впливає
wendy	венді
reinas	королеви
salvado	збережені
salvado	збережених
salvado	збережено
salvado	збережений
salvado	врятований
salvado	бран
gaceta	gazette
atacama	атаками
nana	nana
ecosistema	екосистема
ecosistema	ecosystems
comparar	порівняння
comparar	порівняти
comparar	порівнювати
comparar	порівняйте
comparar	порівняння
circle	коло
circle	гурток
cabañas	виселення
siga	слідувати
siga	стежити
relevo	естафета
relevo	рельєф
relevo	полегшенням
lois	лоїс
train	потяг
train	поїзд
diversa	особливі
roedores	гризунів
roedores	гризунами
fronteriza	рамки
fronteriza	обрамлення
fronteriza	межа
fronteriza	кордон
fronteriza	рамка
fronteriza	границя
rastro	стежка
rastro	сліди
rastro	траса
rastro	траси
rastro	трасування
votado	проголосували
votado	голосував
votado	проголосував
flexible	гнучкий
flexible	гнучка
pinar	пінар
bulls	бики
rindió	здалися
stella	стела
stella	стелла
dueña	власник
funcionalidad	функціональності
funcionalidad	функціональність
robertson	робертсон
proyecciones	проекцій
proyecciones	покази
evacuación	евакуація
fresno	фресно
remate	аукціон
asteraceae	айстрові
transparencia	прозорість
asp	asp
censos	перепис
parentesco	стосунки
parentesco	взаємовідношення
hank	хенк
localmente	локально
monetario	грошова
tesoros	скарб
tesoros	скарби
sufrimiento	страждання
dodge	dodge
renovado	оновлена
renovado	запровадження
iniciadas	ініціювали
creyó	повірила
creyó	вірив
creyó	здавалось
creyó	вірила
creyó	вірили
inédito	неопубліковані
inédito	unreleased
juristas	адвокати
juristas	адвокатів
juristas	юристи
preferencias	уподобання
preferencias	налаштування
preferencias	вподобання
preferencias	налаштуваннях
preferencias	налаштування
preferencias	параметри
gestiona	вдасться
gestiona	влаштує
opuestos	протилежність
opuestos	відміну
opuestos	протилежний
opuestos	навпаки
opuestos	протилежності
recurrentes	регулярної
recurrentes	повторюються
recurrentes	повторюється
brooks	брукс
necesito	need
necesito	треба
necesito	потрібно
necesito	потреби
necesito	потреба
cuarteles	казарми
cuarteles	штаб
platón	платон
aqui	тут
numeración	номера
numeración	нумерація
compartida	спільну
compartida	поширив
compartida	спільні
compartida	поширили
compartida	спільний
juzgados	суди
juzgados	судів
cry	cry
cry	плакати
cry	плачу
delgada	slim
delgada	струнка
delgada	тонка
delgada	тонкі
delgada	тонкий
delgada	струнка
unix	unix
cabaña	кабана
cabaña	котедж
cabaña	будиночок
cabaña	хижі
cabaña	салоні
filosófico	філософська
delhi	делі
doméstica	домашніх
doméstica	домашня
shanghái	шанхай
montón	купу
napoli	наполі
modernismo	модернізму
seminarios	семінарів
seminarios	семінар
pertenencia	вступу
pertenencia	членство
pertenencia	належності
pertenencia	належить
liu	лю
dresde	дрезден
things	things
things	речі
things	речей
comunicarse	спілкування
comunicarse	спілкуються
beyond	beyond
beyond	поза
líquidos	рідини
líquidos	рідкий
líquidos	рідини
líquidos	рідина
lille	лілль
adecuadamente	засобів
adecuadamente	належно
adecuadamente	забезпечувати
cerrados	закрита
cerrados	закрито
cerrados	закриті
cerrados	зачинено
amsterdam	амстердам
ladrones	варті
ladrones	злодіїв
ladrones	злодії
ladrones	розбійники
sor	сор
nou	ноу
renato	рене
renato	ренато
tonight	увечері
rue	рю
tucker	такер
rosado	рожева
rosado	рожевий
articulos	статті
articulos	статтями
articulos	статей
articulos	елементів
articulos	пункти
articulos	елементи
colaborando	співпрацю
colaborando	співпрацює
ría	ria
metálicos	метали
metálicos	металевий
metálicos	метал
metálicos	металічний
remixes	remixes
said	сказала
said	казали
said	сказали
said	сказав
said	казав
said	саїд
neumáticos	шини
neumáticos	tyres
penetración	проникнення
frentes	фронтах
rentas	прибутки
rentas	надходжень
rentas	вклади
rentas	прибуток
rentas	дохід
rentas	прибутки
flanco	фланг
grises	сірий
grises	сірі
grises	грейс
grises	сіра
grises	сірий
grises	грей
lazo	ласо
lazo	бонд
aproximado	приблизні
corales	корали
corales	coral
corales	корал
corales	кораловий
corales	хоровий
exponer	виставку
exponer	експонат
exponer	витримки
blu	blu
vendedor	постачальник
vendedor	виробник
vendedor	виробника
vendedor	продавець
vendedor	продавцем
vendedor	продавця
vendedor	продавець
diferenciar	порівняння
diferenciar	diff
diferenciar	різниця
diferenciar	розбіжності
piper	piper
glándulas	залози
glándulas	залози
innovaciones	нововведення
innovaciones	інновації
muriendo	помирають
muriendo	вмирають
plinio	пліній
aplicadas	застосування
aplicadas	застосовано
aplicadas	звернулася
determinante	визначник
regularidad	формальні
regularidad	регулярний
regularidad	звичайний
regularidad	формальний
bagdad	багдада
botas	чоботи
experimentación	експеримент
experimentación	експериментувати
experimentación	експериментальна
experimentación	експериментальний
húngaros	угорці
húngaros	угорська
húngaros	угорський
mall	алея
traza	траса
traza	траси
traza	трасування
naranjo	наранхо
divididas	розділена
divididas	розділив
abejas	бджіл
abejas	бджоли
florales	квіткові
prof	prof
prof	проф
dinosaurio	динозавр
scout	розвідник
solemne	поважна
solemne	урочистої
compás	компас
enfrente	протилежність
enfrente	відміну
enfrente	протилежний
enfrente	навпаки
labios	губи
labios	губами
labios	губи
simbólico	символічне
simbólico	символічні
simbólico	символічних
protectorado	протекторат
implicado	звинувачували
implicado	звязок
implicado	мається
comendador	commander
comendador	командира
comendador	командувача
comendador	командир
adyacente	сусіднього
adyacente	сусідню
roth	рот
estrechos	протоки
estrechos	вузький
estrechos	вузькі
máscaras	масками
máscaras	маски
máscaras	масок
máscaras	масках
nothing	nothing
nothing	ніщо
nothing	небуття
nothing	нічого
lanzador	глечик
maxwell	максвелл
repitió	повторюється
burke	берк
marchas	gears
marchas	марші
cruzando	перехресті
jade	jade
posturas	позиції
posturas	позицій
colega	співробітник
colega	колезі
colega	колега
hábil	зручний
hábil	зручно
soyuz	союз
balcón	балкон
balcón	балкону
falsas	false
violentos	агресивних
violentos	жорстокі
violentos	жорстоке
peligrosos	небезпечні
peligrosos	небезпечна
peligrosos	небезпечний
peligrosos	небезпечно
alberta	альберта
bachiller	холостяк
bachiller	бакалавр
bachiller	бакалаврат
tna	tna
alterna	почергово
alterna	змінний
alterna	чергуються
promesas	обіцянок
promesas	обіцянки
promesas	обіцяю
promesas	обіцянку
promesas	обіцяють
insultos	образа
insultos	ображає
guardianes	вартові
guardianes	згодиться
densa	щільна
perfect	perfect
perfect	ідеально
perfect	ідеальні
perfect	ідеальне
perfect	ідеальна
perfect	досконало
casablanca	касабланці
hawaii	гаваї
genocidio	геноцид
mcdonald	макдональд
guatemalteco	гватемальський
prominentes	видатних
cebolla	цибулю
cebolla	цибулею
cebolla	цибулі
rolando	роланд
ordenar	порядок
ordenar	замовити
ordenar	ордер
ordenar	наказ
ordenar	порядок
marge	мардж
importación	імпорт
importación	імпортувати
importación	імпорт
importación	імпорт
asigna	призначити
abd	абд
indicación	ознакою
indicación	натяку
fight	бій
fight	бійка
fight	fight
woods	лісі
metálica	металічний
glen	глен
tempo	темп
lot	обійшлося
lot	лот
sahara	сахара
patriota	патріотичний
patriota	патріотична
patriota	патріот
palazzo	палаццо
pantalones	штани
pantalones	джинси
pantalones	штани
levantado	знятий
levantado	підняла
levantado	виховали
levantado	виростили
levantado	карпатські
levantado	підняли
flavio	флавіо
flavio	флавій
reestructuración	реструктуризації
faith	віра
funcionando	робота
funcionando	робочий
lírico	лірична
mundialmente	worldwide
mundialmente	всюди
mundialmente	глобально
falange	phalanx
shah	шах
repetidas	повторюється
fighters	бійців
fighters	бійці
ulises	улісс
tiburones	акул
tiburones	акули
tiburones	акула
elfos	elf
elfos	ельфи
inteligentes	влучно
inteligentes	розумний
inteligentes	розумна
inteligentes	розумні
inteligentes	розумно
inteligentes	розумні
inteligentes	інтелектуальний
inteligentes	розумним
inteligentes	смарт
inteligentes	розумний
inteligentes	smart
dual	оснащений
dual	подвійний
fleming	флемінг
singer	співак
singer	співачка
singer	співака
mia	mia
mia	мія
mia	безвісти
mia	міа
regalos	дарунки
regalos	подарунки
regalos	дарують
regalos	подарунки
financiamiento	фінансування
financiamiento	фінансування
financiamiento	фінанси
corrales	ручки
girona	жирона
moderada	цензуру
mentor	наставник
reclamaciones	скарг
reclamaciones	скарги
reclamaciones	заявляє
reclamaciones	стверджує
revisado	виправлений
revisado	переглянули
revisado	розглянули
din	ад
independent	самостійна
independent	незалежні
independent	незалежна
independent	незалежний
independent	незалежне
perseguido	переслідували
perseguido	привиди
perseguido	полювали
perseguido	ловив
perseguido	атакували
oakland	окленд
velas	свічки
velas	вітрила
decretos	укази
cumpliendo	виконую
retórica	риторика
retórica	риторичне
transparente	прозоре
transparente	прозорі
transparente	прозора
transparente	прозорий
ildefonso	ільдефонсо
tejada	техада
nations	націй
aquiles	ахіллес
aquiles	акілле
cartera	портфоліо
cartera	гаманець
cartera	гаманець
cartera	гаманці
abriendo	відкриття
abriendo	відкривання
abriendo	відкривається
abriendo	відкриваємо
inserción	вставлення
inserción	вставка
inserción	вставлення
inserción	вставки
feministas	феміністки
orchidaceae	орхідні
ledesma	ледесма
simmons	сіммонс
exactitud	коректність
exactitud	правильність
exactitud	точність
idéntico	однакові
peterson	петерсон
eduard	едуард
sufriendo	страждання
vitamina	вітамін
yeso	гіпс
dorothy	дороті
puma	puma
lionel	лайонел
corresponsal	кореспондент
fórmulas	формули
fórmulas	формули
cusco	куско
cusco	куско
atacando	атакує
atacando	агресію
herb	герб
herb	трава
esperanzas	сподівань
esperanzas	сподівається
esperanzas	надії
esperanzas	надії
esperanzas	надія
esperanzas	надіюсь
budistas	буддійський
resaltar	підсвічування
resaltar	підсвічування
resaltar	виділити
justificación	порадившись
justificación	rationale
textiles	текстиль
textiles	виробів
festejos	святкуваннях
pasadas	минулий
pasadas	минулі
pasadas	минуле
cher	шер
angels	янголи
angels	angels
angels	ангели
esperanto	есперанто
contabilidad	звітність
contabilidad	облік
contabilidad	рахунки
core	основний
core	core
core	ядро
recogidos	зібраних
recogidos	зібрано
recogidos	зібрані
jardin	садку
jardin	садок
jardin	сад
jardin	jardin
decorados	прикрасили
decorados	нагороджений
tornado	торнадо
rodeo	родео
rada	рада
rada	скликання
friburgo	фрайбург
étnica	національність
étnica	національну
étnica	етно
étnica	етнічна
montpellier	монпельє
caídos	впала
caídos	провалився
caídos	падали
melissa	меліса
gustaba	подобалось
gustaba	терпів
gustaba	сподобався
gustaba	сподобалося
docena	десяток
docena	десятки
mel	мел
hélice	слимак
hélice	спіраль
clado	клада
webb	вебб
locomotoras	локомотивів
locomotoras	локомотив
restricción	витримкою
potasio	калію
enterprise	підприємство
enterprise	підприємства
enterprise	enterprise
guillaume	гійом
ratones	миші
ratones	мишей
biológicos	біологічних
biológicos	біологічна
variado	особливі
variado	parus
asfalto	асфальт
shane	шейн
enlazar	посиланням
enlazar	посилання
enlazar	link
enlazar	лінк
enlazar	причетність
nash	неш
nash	рівновага
peligros	небезпек
peligros	hazards
peligros	небезпека
peligros	небезпеку
puno	пуно
tranquilo	спокійний
tranquilo	спокій
tranquilo	спокійні
tranquilo	мовчать
tranquilo	тихо
gerard	герард
trozos	шматки
trozos	шматків
trozos	шматочки
thunder	грім
seat	місце
seat	seat
intervalos	діапазон
intervalos	діапазони
intervalos	проміжки
ferry	пором
aulas	класом
aulas	класі
mission	місія
ptolomeo	птолемей
profesionalmente	професійно
resuelto	вирішено
resuelto	недолік
resuelto	вирішено
resuelto	вирішили
astilleros	верф
astilleros	суднобудування
rumana	румунська
sobrevivido	вижив
sobrevivido	пережив
sobrevivido	вижила
sobrevivido	вижили
mutaciones	мутанти
mutaciones	мутації
difiere	відрізняється
osos	ведмедів
osos	ведмеді
osos	ведмідь
osos	ведмедик
estables	стабільна
estables	стійкий
limpia	доглядає
limpia	очистити
limpia	прибрати
limpia	почистити
limpia	чистий
alpino	alpine
hayes	гейз
delanteros	вперед
delanteros	уперед
lena	лена
starr	старр
azufre	сірка
azufre	сірка
blindados	бронетанкова
blindados	танкові
escondido	приховані
escondido	приховано
escondido	сховані
escondido	прихований
escondido	ховався
escondido	ховається
escondido	приховування
confirmación	підтвердити
confirmación	підтвердження
obstáculo	перешкоду
obstáculo	перешкоди
globos	кулі
globos	кульки
recorridos	тури
recorridos	турів
essex	essex
malí	малий
malí	малі
erich	еріх
sic	sic
sic	снд
acantilados	скелі
acantilados	скелі
proveedor	постачальник
proveedor	виробник
proveedor	виробника
proveedor	постачальника
padrino	хрещеним
apoyando	підтримую
doug	дуг
hongo	гриба
hongo	гриб
hongo	гриби
westminster	вестмінстерський
peru	перу
satisfacción	задоволення
carencia	відсутність
carencia	бракує
carencia	брак
carencia	нестача
heinz	гайнц
baladas	ballads
baladas	балада
terraza	балкон
terraza	тераса
inviernos	морози
diamantes	diamond
diamantes	діамант
diamantes	діаманти
riquezas	копійки
riquezas	багатство
riquezas	багатства
riquezas	багатство
taxones	taxa
thomson	томсон
gate	брама
gate	gate
gate	ворота
prestado	запозичено
prestado	позичив
prestado	позичати
constituyentes	установчі
dee	ді
pareció	здалося
pareció	здавалося
cum	cum
movilización	мобілізація
dorados	золотий
dorados	голден
dorados	золоті
dorados	золоте
mato	мато
pureza	чистоти
pureza	чистота
consume	займати
consume	поглинає
ofertas	договорів
ofertas	пропонує
ofertas	пропозиції
comillas	цитати
comillas	лапки
magnética	магнітний
magnética	магнітна
kit	кіт
kit	kit
problemática	проблемних
problemática	проблем
problemática	проблеми
problemática	задача
problemática	проблему
problemática	проблема
problemática	порушник
mutación	мутації
serios	серйозне
serios	серйозно
serios	серйозні
serios	серйозна
serios	серйозний
colectivas	колектив
rebecca	ребекка
mouse	миша
mouse	мишу
mouse	мишкою
mouse	миші
mouse	мишка
ajo	часник
byron	байрон
espejos	дзеркал
espejos	дзеркала
mágicos	магічні
mágicos	чарівне
mágicos	магічне
monde	monde
galardones	нагороди
windsor	віндзор
adecuados	адекватна
adecuados	оснащені
adecuados	підходить
rise	rise
fortificación	печерської
fortificación	укріплення
mussolini	муссоліні
sepa	знаю
sepa	знати
sepa	know
sepa	знайома
acuáticos	водні
fmi	мвф
retirados	закріплені
retirados	звільнився
taxi	таксі
taxi	таксі
vince	вінс
nutrientes	поживними
grosso	гроссо
depender	залежать
furia	лють
furia	люті
cripta	crypt
clarinete	кларнет
venas	вени
venas	вена
venas	венах
terrazas	терасами
terrazas	балкон
terrazas	тераса
morro	morro
vengadores	месники
resistentes	стійкі
plaga	пешт
plaga	зараза
plaga	чума
plaga	посуху
mejorando	вдосконалення
jedi	джедаї
vacas	корови
operativa	операційну
operativa	операційна
operativa	кооперативів
operativa	оперативного
operativa	оперативна
operativa	готовності
marilyn	мерилін
tumor	пухлина
tumor	пухлина
esbozo	ескіз
esbozo	контур
suprimido	вилучено
suprimido	вилучені
lanzando	кидати
definidas	визначений
definidas	визначена
definidas	визначені
definidas	визначено
definidas	визначається
calma	спокійний
calma	спокій
calma	спокійні
equipados	обладнаний
severa	суворі
severa	тяжкий
severa	корми
mínimas	мінімальна
mínimas	мінімальний
mínimas	мінімум
mínimas	мінімально
