kategória	kategória
štvrť	szomszédság
štvrť	környék
štvrť	szomszédsági
štvrť	szomszédság
štvrť	környék
prípravy	előkészületek
prípravy	felkészülés
prípravy	készítmények
plus	plus
plus	plussz
plus	plusz
obehu	forgalomba
vincent	vincent
plemeno	fajta
hráča	lejátszó
hráča	játékos
tituly	címeket
tituly	címek
helena	helena
helena	helen
správca	adminisztrátor
správca	ügyvezető
správca	ügyintéző
správca	tisztviselő
správca	karbantartó
správca	menedzser
správca	vezető
správca	kezelő
správca	igazgató
rastie	növekszik
rastie	növekvő
rastie	emelkedő
rastie	emelkedik
rastie	növekszik
asociácie	szövetségek
asociácie	társulás
asociácie	társulási
asociácie	szövetség
asociácie	egyesület
prototyp	prototípus
tvrdí	állítások
tvrdí	követelés
tvrdí	követelések
tvrdí	igények
odvodený	származtatott
verejnosť	nyilvános
verejnosť	nyilvánosság
verejnosť	nyilvánosan
verejnosť	publikus
parametre	paraméterei
parametre	paraméterek
kol	kol
sami	egyedül
riek	folyók
riek	rivers
obrázky	képeket
obrázky	képek
obrázky	képeket
obrázky	képek
obrázky	fényképek
zamestnancov	alkalmazottak
zamestnancov	munkavállalók
zamestnancov	foglalkoztatottak
zamestnancov	munkatársak
hip	hip
hip	csípő
napätie	feszültség
napätie	feszültség
režim	mód
režim	mode
režim	üzemmód
režim	rezsim
naposledy	utoljára
naposledy	utolsónak
naposledy	last
naposledy	utolsó
srdca	szívem
srdca	szívvel
srdca	szív
navštívil	meglátogatta
navštívil	meglátogatott
navštívil	látogatott
navštívil	felkeresett
manažér	menedzser
manažér	vezető
manažér	kezelő
manažér	igazgató
spoločností	vállalatok
spoločností	társaságok
spoločností	cégek
spoločností	vállalkozások
erb	címere
erb	crest
analýza	elemzés
analýza	elemzések
analýza	analízis
plyn	benzin
plyn	gáz
zelená	zöld
vedec	tudós
archív	archívum
archív	archívum
deväť	kilences
deväť	kilenc
archeologické	régészeti
jack	jack
ostrava	ostrava
polohy	pozíciók
polohy	pozíció
rast	növekedés
vyžaduje	szükséges
vyžaduje	igényli
vyžaduje	megköveteli
združenia	szövetségek
združenia	medencék
slúžili	szolgálta
slúžili	szolgált
francisco	francisco
dedine	település
dedine	falusi
dedine	falu
otázka	kérdés
mince	érméket
mince	érme
mince	érmék
mince	érme
povolanie	foglalkozása
povolanie	szakma
povolanie	foglalkozás
povolanie	foglalkozása
povolanie	megszállás
povolanie	foglalkozás
štúdie	vizsgálat
štúdie	tanulmányok
štúdie	tanulás
štúdie	tanulmány
štúdie	vizsgálatok
štúdie	tanulmányok
ford	ford
komunity	közösségek
heslo	jelszót
heslo	jelszó
švajčiarsky	svájc
švajčiarsky	svájci
čechách	csehország
čierne	fekete
čierne	black
trénera	edző
rozhodne	dönt
rozhodne	határozottan
miloš	miloš
ivana	ivana
ivana	ivan
ivana	iván
williams	williams
finančné	pénzügyi
silný	erős
silný	erősek
silný	erőteljes
silný	erős
mníchov	szerzetesek
mníchov	münchen
programy	programok
programy	programok
amerika	amerika
amerika	america
určité	bizonyos
poézie	vers
poézie	költészet
françois	francois
françois	françois
holandský	holland
holandský	dutch
holandsku	hollandia
holandsku	holland
stopy	nyom
stopy	lábnyom
stopy	lábnyomok
stopy	nyomok
stopy	nyomokat
stopy	sínek
stopy	nyomok
stopy	nyomokat
stopy	traces
stopy	nyomokban
punk	punk
uložené	tárolt
uložené	megmentette
uložené	mentve
uložené	mentett
europe	európa
europe	europe
europe	európában
počítač	számítógép
počítač	komputer
počítač	computer
kola	kör
kola	kerek
kola	forduló
kola	körbe
kultúrny	kulturális
reči	beszéde
reči	beszéd
bad	bad
bad	rosz
bad	rossz
cintorín	temetőben
cintorín	temető
cintorín	temetőben
cintorín	temető
henri	henri
spolupráca	együttműködés
spolupráca	együttműködés
účastník	kereskedő
účastník	résztvevő
real	real
real	valós
real	igazi
real	valódi
egypt	egyiptom
úspešný	sikeres
úspešný	sikeresen
úspešný	sikeres
úspešný	siker
letecká	repülés
letecká	légiközlekedés
letecká	légiközlekedési
pridal	hozzáadott
pridal	felvéve
pridal	közzétette
pridal	kiküldött
pridal	közzétett
var	var
postavu	jellem
postavu	karakter
nesprávne	helytelen
nesprávne	rossz
nesprávne	helytelen
chránená	védett
bezpečnosť	biztonsági
bezpečnosť	biztonság
bezpečnosť	biztonsági
bezpečnosť	biztonság
premiéru	premier
dunajská	duna
filmová	filmet
filmová	mozi
filmová	film
filmová	fólia
filmová	film
modulu	modul
apple	almás
apple	alma
apple	apple
prieskum	felfedezés
prieskum	felmérés
prieskum	felmérést
prieskum	felmérések
prieskum	felderítés
prieskum	felderítő
cambridge	cambridge
spojenia	linkek
spojenia	hivatkozások
spojenia	kapcsolatok
spojenia	kapcsolatai
spojenia	kapcsolatok
drese	jersey
francis	feri
francis	francis
francis	ferenc
samostatne	önállóan
samostatne	függetlenül
samostatne	külön
samostatne	egyedül
akadémia	akadémia
zvlášť	különösen
zvlášť	különösen
zvlášť	főleg
psa	psa
psa	kutyus
psa	kutya
osobnosť	persona
osobnosť	személyiség
osobnosť	személyisége
osobnosť	egyéniség
konflikt	ütközés
konflikt	konfliktusok
konflikt	konfliktus
den	nap
den	napon
den	nappal
den	napot
den	den
politiku	szabályzat
politiku	politika
demokratickej	demokratikus
demokratickej	demokrata
žiakov	tanulók
kritik	kritikus
lokalite	helység
lokalite	település
politike	politika
elektrický	elektromos
elektrický	villamos
elektrický	villany
elektrický	elektromos
svätá	saint
svätá	szent
svätá	szent
edu	edu
pomery	arányok
posledným	utoljára
posledným	utolsónak
posledným	last
posledným	utolsó
orgán	test
orgán	testem
orgán	holttest
orgán	orgona
orgán	szerv
orgán	hatóság
pozadí	háttér
pozadí	háttere
pozadí	háttérben
austrálsky	ausztrál
austrálsky	ausztrália
miestna	helyi
klubov	klubok
uhol	szög
planéta	planet
planéta	bolygónak
planéta	bolygónk
planéta	bolygó
zime	tél
zime	téli
zime	télen
manželstvo	házasság
manželstvo	házasságot
rekonštrukcia	újjáépíteni
rekonštrukcia	újjáépítési
rekonštrukcia	felújítás
hodnôt	érték
hodnôt	értékek
obrazy	képeket
obrazy	képek
obrazy	képeket
obrazy	képek
obrazy	fényképek
obrazy	festmények
sud	hordó
sud	hordó
sud	sud
sud	hordót
sud	hordó
široké	széles
široké	tág
široké	széles
sestry	nővérek
sestry	testvérek
sestry	nővérek
sestry	ápolók
daný	megadott
daný	adva
daný	megadva
daný	adott
vlasy	haj
vlasy	szőr
oznámil	bejelentette
oznámil	bejelentett
oznámil	meghirdetett
strelec	lövész
strelec	nyilas
dizajn	dizájn
dizajn	tervezési
dizajn	design
dizajn	tervezés
argentína	argentína
historici	történészek
vrstiev	réteg
vrstiev	rétegek
interiér	belső
interiér	belseje
blok	blokk
vlny	gyapjú
vlny	hullám
vlny	hullámok
ústavy	alkotmány
ústavy	alkotmányok
medzitým	mindeközben
medzitým	ezalatt
medzitým	időközben
medzitým	eközben
medzitým	közben
indii	india
štruktúru	struktúra
štruktúru	szerkezet
štruktúru	felépítés
štruktúru	építmény
mosta	híd
mosta	bridge
udáva	meghatározza
udáva	jelzi
strom	fán
strom	fa
strom	fája
strom	fák
matematici	matematikusok
občianske	civil
občianske	polgári
občianske	polgári
csc	csc
bratov	testvérek
alexandr	alekszandr
choroba	betegségek
choroba	betegség
choroba	betegségek
choroba	betegség
choroba	megbetegedés
choroba	betegségek
choroba	betegség
bohov	istenek
televízie	tv
televízie	televízió
fáze	színpad
fáze	színpadon
princ	herceg
princ	prince
kráľovský	királyi
kráľovský	royal
trasy	útvonalakon
trasy	útvonalak
porazili	legyőzte
porazili	legyőzött
corrèze	corrèze
videl	láttam
videl	látta
videl	látták
videl	láttam
videl	látta
videl	fűrész
primárne	elsődleges
primárne	primer
primárne	elsődlegesen
primárne	elsősorban
štatistiky	statisztika
štatistiky	statisztikák
štatistiky	statisztika
štatistiky	statisztikák
štatistiky	elemzések
južné	dél
južné	déli
južné	dél
južné	délre
južné	déli
existenciu	lét
existenciu	létezése
existenciu	létezés
peňazí	pénz
peňazí	pénzt
airlines	légitársaság
airlines	légitársaságok
airlines	airlines
výsledkov	eredmény
výsledkov	eredmények
výsledkov	eredményei
ráno	reggel
ráno	reggelt
dokončená	befejeződött
dokončená	elkészült
dokončená	befejezett
vodca	vezér
vodca	leader
vodca	vezető
využiť	kihasználják
využiť	hasznosítani
tému	téma
tému	téma
početné	számos
matice	nuts
matice	mogyoró
matice	dió
pozemný	földi
pozemný	földfelszíni
pozemný	szárazföldi
pozemný	talaj
pokračovať	folytasd
pokračovať	folytatás
pokračovať	folytassa
pokračovať	folytatás
kalifornii	kaliforniai
kalifornii	california
kalifornii	kalifornia
kalifornii	kaliforniában
športový	sport
známym	ismeretes
známym	ismertek
známym	ismert
dánsko	dániában
dánsko	dánia
angličtine	angolul
angličtine	angol
riadok	line
riadok	sor
riadok	vonal
riadok	sort
riadok	sor
frontu	sorba
frontu	sor
frontu	sorban
kresťanstvo	kereszténység
kňazi	papok
srdce	szívem
srdce	szívvel
srdce	szív
letecké	légi
letecké	antenna
viery	hitem
viery	faith
viery	hit
viery	hittel
viery	hitet
viery	hit
výlučne	kizárólagosan
výlučne	kizárólag
zaujímavé	érdekes
volá	hívás
volá	hív
teológ	teológus
parlament	parlament
ukazuje	műsorok
ukazuje	mutatja
medveď	medve
medveď	bear
medveď	mackó
medveď	maci
psy	kutyák
psy	kutyáknak
psy	kutya
naše	miénk
úprava	kiigazítás
úprava	módosítás
úprava	módosítást
úprava	vágás
úprava	szerkesztés
úprava	vágó
streda	szerdán
streda	szerda
priestorov	helyiségek
priestorov	telephelyén
priestorov	kamra
srbsko	szerbia
vykonáva	teljesít
trebišov	tőketerebes
ernst	ernst
oko	szemet
oko	szeme
oko	eye
oko	szem
orchester	zenekar
založenie	alapító
založenie	telephely
založenie	létesítmény
založenie	létrehozása
založenie	letelepedés
úvahy	szempontok
úvahy	megfontolások
úvahy	gondolatok
rozšírené	meghosszabbított
rozšírené	kiterjesztett
rozšírené	kibővített
rozšírené	bővült
rozšírené	kiterjesztett
rozšírené	kibővített
rozšírené	megerősített
rozšírené	fejlett
rozšírené	haladó
rozšírené	előrehaladott
banka	bank
spor	vitás
spor	vita
spor	jogvita
vzdušné	légi
vzdušné	antenna
vzor	minta
vzor	model
vzor	minta
vzor	modell
finistère	finistère
opisuje	leírja
pohon	vontató
pohon	meghajtás
pohon	vezetni
pohon	vezess
pohon	meghajtó
spoločný	ízületi
spoločný	joint
spoločný	együttes
spoločný	közös
tunel	alagút
írsko	írország
zbraň	fegyver
zbraň	fegyvert
zbraň	fegyver
zbraň	pisztoly
oddelenia	osztályok
predaj	eladás
predaj	eladási
predaj	eladás
predaj	eladni
predaj	vásár
predaj	eladó
predaj	értékesítés
predaj	eladás
predaj	eladások
predaj	eladás
predaj	értékesítés
predaj	értékesítési
medicína	orvosság
medicína	gyógyszert
medicína	gyógyszer
medicína	orvostudomány
zostala	maradtam
zostala	maradtak
zostala	maradt
alfred	alfred
programe	program
programe	program
eric	eric
eric	erik
slobodu	szabadság
hill	dombon
hill	domb
hill	hegy
hill	dombra
hill	hegyen
hill	hill
queen	királynő
queen	queen
queen	dáma
queen	királyné
pracovala	bevált
pracovala	dolgozott
pracovala	működött
turci	törökök
nórsko	norvégia
letectvo	repülés
letectvo	légiközlekedés
letectvo	légiközlekedési
konania	eljárás
konania	eljárások
športy	sport
športy	sportban
status	állapot
status	státusz
zostáva	megmarad
zostáva	megmaradt
zostáva	megmaradó
zostáva	fennmaradó
brown	brown
brown	barna
usporiadanie	elrendezés
usporiadanie	megállapodás
usporiadanie	elrendezés
usporiadanie	elrendezése
usporiadanie	megegyezés
usporiadanie	egyezség
patrick	patrik
patrick	patrick
zvyšuje	fokozza
zvyšuje	növeli
prítomnosti	jelenlét
prítomnosti	jelenléte
vojen	háborúk
uss	uss
bill	bill
bill	számla
internete	interneten
internete	internet
umelci	előadók
umelci	művészek
stred	középre
stred	központ
stred	center
stred	középre
stred	központ
stred	centrum
stred	középre
stred	közép
stred	középső
stane	sátor
bojoval	harcolt
bojoval	küzdött
lučenec	losonc
veľryba	bálna
riešenia	megoldások
riešenia	megoldásokat
riešenia	megoldást
riešenia	megoldás
riešenia	oldat
dunaja	duna
chránený	védett
ďaleko	far
ďaleko	messze
ďaleko	messzire
logika	logika
logika	logikai
sto	száz
sto	sto
môj	enyém
žánre	műfajok
dokumentácia	dokumentáció
zmeniť	módosítható
zmeniť	módosítani
zmeniť	módosítás
zmeniť	változás
zmeniť	változtatás
zmeniť	megváltozott
zmeniť	változások
všeobecné	általános
všeobecné	tábornok
podstatne	lényegesen
podstatne	jelentősen
podstatne	jelentősen
podstatne	jelentősen
pamäte	emlékek
pamäte	emlék
pamäte	emlékirat
pamäte	memória
pamäte	emlék
pamäte	emlékezet
pamäte	emlékek
tabuľky	táblák
tabuľky	asztal
tabuľky	táblázatok
tabuľky	táblázat
tabuľky	asztalok
tabuľky	táblázatok
japonský	japán
japonský	japánok
stephen	stephen
stephen	istván
prežil	túlélő
prežil	túlélte
určenie	megjelölés
určenie	megnevezés
určenie	kijelölés
určenie	meghatározni
určenie	meghatározás
určenie	meghatározása
nicolas	nicolas
dinosaury	dinoszauruszok
dinosaury	dinoszauruszok
dinosaury	dinoszaurusz
hrdina	hős
letiska	reptér
letiska	repülőtér
slúžia	szolgálni
spoločenské	társadalmi
spoločenské	szociális
gregor	gregor
gregor	gregory
gregor	gergely
filozofiu	filozófia
pramene	springs
pramene	rugó
jazykoch	nyelveket
jazykoch	nyelvek
jazykoch	nyelveken
bezpečnosti	biztonsági
bezpečnosti	biztonság
bezpečnosti	biztonsági
bezpečnosti	biztonság
ray	ray
stredu	szerdán
stredu	szerda
prijatý	kapott
prijatý	fogadott
prijatý	beérkezett
prijatý	elfogadva
prijatý	elfogadott
prijatý	elismerte
prijatý	beismerte
prijatý	elfogadva
prijatý	elfogadott
prijatý	elfogadta
teplo	hőség
teplo	hő
teplo	fűtés
teplo	meleg
teplo	melegen
teplo	melegség
predmety	árucikkek
predmety	cikkek
predmety	alanyok
predmety	témák
predmety	tárgyak
predmety	objektumok
večer	este
večer	estét
georg	georgij
georg	georg
stromov	fákon
stromov	fák
stromov	fákat
bubeník	dobos
turistická	turisták
turistická	turista
turistická	túrázni
turistická	túrázás
turistická	kirándulás
turistická	túra
youtube	youtube
drak	sárkány
drak	dragon
zobrazenie	kijelző
zobrazenie	megjelenítés
zobrazenie	megjelenítési
zobrazenie	megtekintés
zobrazenie	kilátás
zobrazenie	nézet
prišla	megérkezett
prišla	megérkeztek
prišla	jött
zóna	övezet
zóna	zóna
projektov	projektek
vybavené	felszerelve
vybavené	felszerelt
vybavené	felszerelve
vybavené	felszerelt
emmy	emmy
plochu	asztali
plochu	asztal
kráter	kráter
vol	vol
udalosť	esemény
udalosť	rendezvény
člena	tag
brod	brod
turecko	pulyka
turecko	törökország
stredný	aljas
stredný	középre
stredný	közép
stredný	középső
stredný	közepes
stredný	közepes
stredný	mérsékelt
stredný	maradi
televízia	tv
televízia	televízió
ruky	karok
ruky	fegyvert
ruky	karokat
ruky	kar
ruky	fegyverek
ruky	kéz
ruky	kezek
británie	britannia
disk	korong
disk	lemez
disk	lemezt
disk	korong
disk	lemez
disk	lemezt
disk	vezetni
disk	vezess
disk	meghajtó
účinky	hatások
účinky	hatásai
účinky	hatás
academy	akadémia
trónu	trón
trónu	trónt
jak	hogyan
jak	jak
kvalifikácie	végzettség
kvalifikácie	képesítés
kvalifikácie	végzettség
kvalifikácie	minősítés
kvalifikácie	minősítési
kvalifikácie	képesítés
turistov	turisták
turistov	turistákat
čisto	tisztán
čisto	tiszta
kategorizácie	kategorizálása
kategorizácie	besorolás
kategorizácie	osztályozás
zostali	maradtam
zostali	maradtak
zostali	maradt
zhromaždenia	összejövetelek
zhromaždenia	közgyűlés
zhromaždenia	gyűlés
zhromaždenia	szerelvény
zhromaždenia	gyűlések
boeing	boeing
ozbrojených	felfegyverkezve
ozbrojených	fegyveres
psychológia	pszichológiai
psychológia	pszichológia
denne	naponta
denne	napi
delta	delta
pokračovala	folyamatos
pokračovala	folytatása
pokračovala	folytatta
pokračovala	folytatás
pokračovala	folytatódott
severný	észak
severný	északi
severný	északra
severný	észak
severný	északi
predmet	objektum
predmet	tárgy
predmet	alany
predmet	figyelemmel
predmet	tárgy
reč	beszéde
reč	beszéd
financií	pénzügyi
financií	pénzügyek
financií	finanszírozás
obzvlášť	különösen
obzvlášť	különösen
obzvlášť	főleg
mayenne	mayenne
právne	jogilag
právne	törvényesen
právne	legálisan
právne	jogi
právne	legális
právne	törvényes
planét	bolygók
piaty	ötödik
mexiku	mexikó
rožňava	rozsnyó
argentíne	argentína
oči	szemed
oči	szeme
oči	szem
oči	szemek
raketoplán	sikló
raketoplán	transzfer
raketoplán	komp
ducha	ghost
ducha	szellem
ducha	szellem
ducha	lélek
fínska	finnország
fínska	finnország
fínska	finn
profesora	professzor
počítača	számítógép
počítača	komputer
počítača	computer
plány	tervek
bernard	bernard
meranie	mérés
meranie	mérési
meranie	mérések
meranie	mérés
meranie	mérés
sydney	sydney
power	energia
power	erő
power	power
power	hatalom
odpoveď	válasz
odpoveď	válasz
odpoveď	reagálás
odpoveď	reakció
odpoveď	válasz
židia	zsidó
židia	zsidók
židia	zsidók
charakteristika	jellemzése
charakteristika	mutatók
charakteristika	jellemzők
charakteristika	jellemzői
charakteristika	tulajdonságok
charakteristika	jellemző
charakteristika	jellegzetes
podoba	hasonlóság
životopis	életrajz
obyčajný	sima
obyčajný	közönséges
obyčajný	hétköznapi
hmyzu	rovarok
hmyzu	rovarok
hmyzu	rovar
materiály	alapanyagok
materiály	anyagok
učenie	tanít
učenie	tanítani
učenie	tanítás
učenie	tanulok
učenie	tanul
učenie	tanulás
premiér	premier
lady	hölgy
vyššia	magasabbak
vyššia	magasabb
vyššia	feljebb
vyššia	magasabb
vyššia	nagyobb
ulíc	utcákon
ulíc	utcák
eur	euró
eur	euró
eur	euróban
eur	euro
eur	eur
morave	morvaországi
určuje	meghatározza
určuje	azonosítja
určuje	meghatározza
cantal	cantal
británia	britannia
británia	britannia
euro	euró
euro	euróban
euro	euro
vyšší	magasabbak
vyšší	magasabb
vyšší	feljebb
vyšší	magasabb
vyšší	nagyobb
obetí	áldozatok
obetí	áldozatai
spoločenstvo	ösztöndíj
spoločenstvo	ösztöndíjat
spoločenstvo	közösség
spoločenstvo	közösségi
okolitých	körülvevő
okolitých	környező
pravé	hiteles
pravé	őszinte
pravé	valódi
komory	chambers
oxid	oxid
bojových	martial
prišlo	jött
asociácia	társulás
asociácia	társulási
asociácia	szövetség
asociácia	egyesület
kyslíka	oxigén
kyslíka	oxigént
dosiahli	elérte
dosiahli	elért
dosiahli	teljesült
dosiahli	megvalósult
dosiahli	elért
vynálezca	feltaláló
austrálie	ausztrália
príkaz	parancsnokság
príkaz	parancs
pokúsil	próbálta
pokúsil	próbáltam
bbc	bbc
bell	csengő
bell	bell
bell	harang
place	hely
agentúra	ügynökség
pocit	érezd
pocit	érzem
pocit	érzés
pocit	érzem
pocit	érezni
pocit	érzéssel
inštitúcie	intézmények
ekonomické	gazdasági
ekonomické	gazdaságos
väzenia	börtönökben
väzenia	börtönök
väzenia	börtön
väzenia	börtönbe
väzenia	börtön
väzenia	börtönben
stačí	elég
prameň	tavaszi
prameň	tavasz
intel	intel
zástupca	reprezentatív
zástupca	képviselő
zástupca	helyettes
zástupca	megbízott
dokumenty	iratok
dokumenty	dokumentumok
dokumenty	okmányok
dokumenty	dokumentum
morbihan	morbihan
claude	claude
vzdelávanie	oktatási
vzdelávanie	oktatás
osud	végzet
osud	sors
osud	végzet
osud	sors
horný	felső
horný	felül
horný	top
horný	csúcs
horný	felső
horný	legfelső
predsa	mégis
železnice	vasútvonal
železnice	vasút
železnice	vasúti
železnice	vasút
železnice	vasutak
železnice	vasút
nízke	alacsonyan
nízke	alacsony
postoj	magatartás
postoj	hozzáállás
postoj	testtartás
postoj	tartás
husle	hegedű
bloku	blokk
sčítania	népszámlálás
sčítania	népszámlálás
návrhy	pályázatok
návrhy	javaslatok
návrhy	javaslatokat
návrhy	terveket
návrhy	tervek
návrhy	ajánlások
návrhy	javaslatok
kmeňa	törzs
rugby	rögbi
mfk	mfk
politického	politikai
politického	politika
kategórií	kategória
kategórií	kategóriák
staníc	állomások
programov	programok
programov	programok
per	per
opus	opus
procesy	folyamatok
procesy	eljárások
farár	lelkész
farár	tiszteletes
farár	lelkész
farár	pásztor
mládeže	fiatalok
mládeže	ifjúsági
mládeže	fiatalság
mládeže	ifjúság
creuse	creuse
pôvodom	származó
tabuľke	táblázat
tabuľke	asztali
tabuľke	tábla
tabuľke	asztal
marc	marc
križovatke	kereszteződés
križovatke	csomópont
križovatke	junction
križovatke	crossroads
vstupuje	belép
vedecký	tudományos
vtákov	madarak
definícia	meghatározás
definícia	meghatározása
železnica	vasút
železnica	vasutak
železnica	vasút
železnica	sín
železnica	vasút
železnica	vasúti
železnica	vasútvonal
železnica	vasút
železnica	vasúti
maľby	festmények
manchester	manchester
spoločenstva	közösség
spoločenstva	közösségi
históriu	történelme
históriu	előzmények
históriu	történelem
vymenovaný	kijelölt
vymenovaný	kinevezett
ben	ben
müller	müller
vlastnosť	jellemző
vlastnosť	jellegzetes
vlastnosť	ingatlan
vlastnosť	tulajdon
vlastnosť	ingatlanok
vlastnosť	tulajdonság
vlastnosť	minőségi
vlastnosť	minősége
vlastnosť	minőség
vlastnosť	funkció
war	háború
revolúcia	forradalom
planet	planet
planet	bolygónak
planet	bolygónk
planet	bolygó
viera	hitem
viera	faith
viera	hit
viera	hittel
viera	hitet
viera	hit
chyby	hibák
chyby	hibákat
chyby	hibák
chyby	hibákat
chyby	rovarok
chyby	bogarak
chyby	hibák
dohoda	megállapodás
dohoda	egyetértés
dohoda	megegyezés
dohoda	egyezség
dohoda	üzlet
dohoda	egyezség
dohoda	alku
georges	georges
tanky	tankok
tanky	tartályok
národ	nemzet
aplikácie	alkalmazások
aplikácie	kérelmek
aplikácie	app
aplikácie	alkalmazás
aplikácie	alkalmazások
aplikácie	kérelem
aplikácie	alkalmazás
aplikácie	jelentkezés
japonské	japán
japonské	japánok
komunikácia	kommunikáció
komunikácia	közlemény
komunikácia	kommunikációs
komunikácia	kommunikáció
komunikácia	kommunikál
komunikácia	kommunikáció
komunikácia	távközlés
komunikácia	kommunikációs
hrajú	játszik
hrajú	játszom
miláno	milánó
miláno	milan
miláno	milánói
miláno	milánó
miláno	milano
nohy	lábak
nohy	láb
nohy	lábát
nohy	lábak
nohy	lábai
nohy	láb
nohy	lábakat
koncept	elképzelés
koncept	koncepció
koncept	fogalom
koncept	vázlat
koncept	tervezetét
koncept	huzat
koncept	tervezet
test	vizsgálati
test	vizsgálat
test	próba
test	teszt
rozdiely	különbségek
rozdiely	eltérések
boston	boston
boston	bostoni
boston	bostonban
riešiť	szerelés
riešiť	megoldani
riešiť	megoldani
fotografia	fényképek
fotografia	kép
fotografia	fénykép
fotografia	fotó
fotografia	fénykép
fotografia	fotózás
technický	műszaki
technický	technikai
aktuálne	áramlat
aktuálne	jelenlegi
aktuálne	aktuális
johannes	johannes
chata	kunyhó
chata	kabin
chata	kunyhó
pozadie	háttér
pozadie	háttere
pozadie	háttérben
stránok	helyszínek
stránok	oldalak
stránok	lapok
stránok	oldalakon
stránok	oldalak
sokol	sólyom
sokol	hawk
sokol	sólyom
sokol	héja
zas	újra
dôkaz	bizonyíték
dôkaz	bizonyítékok
dôkaz	bizonyíték
dôkaz	bizonyítás
tábora	camp
tábora	tábor
nemocnice	kórházi
nemocnice	kórház
nemocnice	kórházak
nemocnice	kórházakban
myslenia	gondolkodás
myslenia	gondolkodik
myslenia	gondolkodom
myslenia	gondolkodó
následky	következmény
následky	következmények
následky	következményei
dlhšie	hosszabb
samostatná	diszkrét
samostatná	különálló
samostatná	különálló
samostatná	elkülönített
samostatná	külön
samostatná	autonóm
samostatná	önálló
poľská	lengyel
talianske	olasz
talianske	olaszország
kňaza	pap
konanie	eljárás
efekt	hatása
efekt	hatás
efekt	effektus
účastníkov	résztvevőknek
účastníkov	résztvevők
účastníkov	résztvevő
účastníkov	résztvevők
účastníkov	előfizetők
dobrá	jó
delia	delia
disciplína	fegyelem
hôr	hegység
hôr	hegyek
rozhodnutia	döntés
rozhodnutia	határozat
rozhodnutia	döntések
rozhodnutia	határozatok
gymnázia	tornaterem
morom	tengeren
morom	tengeri
morom	tenger
phd	doktori
phd	phd
long	hosszú
sviatok	vakáció
sviatok	ünnep
sviatok	ünnepi
sviatok	nyaralás
menšia	kisebbet
menšia	kisebbek
menšia	kisebb
menšia	kiskorú
menšia	kisebb
menšia	kevesebbet
menšia	kevesebb
menšia	kevésbé
peru	perui
peru	peru
elektrické	elektromos
elektrické	villamos
elektrické	villany
elektrické	elektromos
skončili	elkészült
skončili	befejezett
skončili	kész
rastlina	üzem
rastlina	növény
komárno	komárom
novo	novo
procesov	folyamatok
procesov	eljárások
signál	jelet
signál	jel
signál	jelzés
aktívny	aktív
aktívny	aktívak
farieb	színek
sci	sci
anny	anne
zmenila	megváltozott
zmenila	változott
sociálna	társadalmi
sociálna	szociális
mladé	fiatalok
mladé	fiatal
mladé	fiatalos
tradičné	hagyományos
tradičné	tradicionális
stratil	vesztett
stratil	elveszett
stratil	lost
zásluhy	érdem
ženatý	házas
ženatý	házasok
vodíka	hidrogén
objavené	felfedezte
objavené	felfedezett
báseň	vers
báseň	verset
kultúru	tenyésztés
kultúru	kultúra
manželstva	házasság
manželstva	házasságot
vysielanie	közvetítés
vysielanie	adás
vysielanie	átvitel
vysielanie	továbbítás
vysielanie	adás
vysielanie	átviteli
vysielanie	műsorszolgáltatás
vlaky	vonatok
das	das
alan	alan
ludwig	ludwig
tibor	tibor
záhrada	kert
záhrada	kertje
záhrada	garden
záhrada	kertben
králi	királyok
yeung	yeung
dirigent	kalauz
kim	kim
topoľčany	nagytapolcsány
kmene	törzsek
kmene	törzsek
rozdeliť	osztott
vyjadrenie	kifejezés
vyjadrenie	nyilatkozat
vyjadrenie	nyilatkozata
vyjadrenie	kimutatás
vyjadrenie	állítás
vyjadrenie	kijelentés
dvojica	páros
dvojica	pár
mozgu	agya
mozgu	agyat
mozgu	agyam
mozgu	agy
základne	bázisok
príbehy	történetek
príbehy	történeteket
príbehy	mesék
príbehy	bejegyzések
dave	dave
stupňov	fokban
stupňov	fok
organizácií	szervezetek
striebro	silver
striebro	ezüst
nahrávky	felvételeket
nahrávky	felvételek
lake	tó
lake	tavi
lake	tavon
portugalsko	portugália
pamäť	memória
pamäť	emlék
pamäť	emlékezet
pamäť	emlékek
rozdelená	osztva
rozdelená	megosztott
rozdelená	megosztva
tabule	deszka
tabule	tanácsok
tabule	táblák
niekde	valahol
spôsobené	előidézett
spôsobené	okozta
spôsobené	okozott
riadi	irányítja
pokusy	perek
pokusy	kísérletek
pokusy	próbák
pokusy	kísérletek
pokusy	kísérletek
určiť	meghatározni
výrobca	gyártó
výrobca	termelő
výrobca	producer
výrobca	termelői
výrobca	gyártó
ekonomika	közgazdaságtan
ekonomika	gazdaság
ekonomika	közgazdasági
ekonomika	gazdaság
ekonomika	gazdaságos
žila	élt
žila	lakott
žila	éltem
žila	véna
rímska	római
rímska	roman
kráľovnej	királynő
kráľovnej	queen
kráľovnej	dáma
kráľovnej	királyné
etapa	színpad
etapa	színpadon
maximálne	max
maximálne	legfeljebb
maximálne	maximum
maximálne	maximális
definície	fogalmak
definície	meghatározások
definície	meghatározás
definície	meghatározása
kanady	kanada
kanady	kanadai
mac	mac
vedú	érdeklődők
vedú	vezet
vedú	érdeklődő
vracia	visszatér
výzbroj	páncél
