par	apie
rosa	rosa
mazākā	mažoji
kongress	kongresas
gulbis	gulbė
priežu	pušų
siltuma	karštis
siltuma	šiluma
siltuma	šiluminė
siltuma	šilumos
vienotība	vienybės
vienotība	vienybė
alas	olas
alas	urvas
uzņēma	surengė
studijā	studijoje
studijā	studija
studijā	studio
studijā	studijos
pretinieku	oponentas
vadītāji	valdytojai
vadītāji	vadovai
vadītāji	valdytojų
vadītāji	valdytojai
vadītāji	vairuotojai
vadītāji	vairuotojų
vilis	willis
okeāns	vandenynas
anglija	anglija
anglija	anglijos
anglija	england
trase	trasa
trase	grandinė
hes	hes
klasē	klasėje
bavārijas	bavarijos
ģimnāzija	gimnazija
nacistu	nacių
mākslinieki	atlikėjai
mākslinieki	menininkai
lidmašīna	lėktuvą
lidmašīna	lėktuvas
lidmašīna	lėktuvas
lidmašīna	plokštumos
lidmašīna	jet
lidmašīna	lėktuve
lidmašīna	lėktuvas
skābekļa	deguonis
stars	ray
provincēm	provincijos
bbc	bbc
katrīna	katrina
saimes	pulkai
saimes	pulkas
saimes	pulko
prāgas	praha
prāgas	prahos
ārvalstu	užsienio
sadraudzības	sandraugos
brāli	broli
brāli	brolis
vēlētāji	rinkėjai
vēlētāji	rinkėjų
signālu	signalo
signālu	signalas
mežā	miškas
mežā	miško
nopietni	rimti
nopietni	rimta
nopietni	rimtas
nopietni	rimtų
nopietni	rimtai
fox	lapė
igaunija	estijos
igaunija	estija
col	col
col	pulkininkas
klostera	vienuolyno
klostera	vienuolynas
virziens	ašis
virziens	ašies
fabrika	fabrikas
fabrika	gamykloje
fabrika	gamykla
spēcīga	stiprūs
spēcīga	tvirtas
spēcīga	stipri
spēcīga	stiprus
ekonomikā	ekonomika
elizabetes	elizabet
maksimālais	didžiausias
renesanses	renesanso
bērnībā	vaikystės
raksturojums	apibūdinimas
raksturojums	charakteristikos
uzrakstīja	parašiau
uzrakstīja	parašė
uzrakstīja	rašė
sekmīgi	sėkmingai
hanss	hans
īru	airių
īru	airijos
īru	airiai
ivanovs	ivanovas
analīzes	analizė
nākotnē	ateitis
korejas	korėjos
korejas	korėja
revolūcija	revoliucijos
revolūcija	revoliucija
vladislavs	vladislav
sabrukuma	išrūgos
sabrukuma	sutraukti
see	pee
dzīvniekus	gyvūnai
dzīvniekus	gyvuliai
dzīvniekus	gyvūnų
biafra	biafra
fotogrāfija	nuotrauka
fotogrāfija	photography
fotogrāfija	fotografijos
fotogrāfija	fotografija
saņemt	gavimo
apstrādes	tvarkymo
ādu	oda
ādu	odos
koki	medžiai
max	daugiausiai
leonīds	leonidas
laulības	santuokos
laulības	santuoka
laulības	santuokų
asti	asti
biezums	storis
biezums	storio
apkalpe	įgula
apkalpe	įgulos
konstitūcija	konstitucija
albumus	albumai
ieraksti	postų
ieraksti	pareigybės
ieraksti	įrašai
ieraksti	įrašai
priekšrocības	pranašumą
priekšrocības	pranašumas
senāta	senato
senāta	senatas
ventas	venta
vētras	audros
vētras	audrų
vētras	audros
vētras	audra
kaulu	kaulų
kaulu	kaulas
kaulu	kaulai
sarakstīja	scenografija
torni	bokštas
torni	bokšte
izdevies	pavyko
izdevies	valdoma
izdevies	valdomi
izdevies	pavyko
demokrātiskā	demokratiškai
demokrātiskā	demokratinė
demokrātiskā	demokratinis
demokrātiskā	demokratinės
demokrātiskā	demokratinėje
ikdienas	kasdienio
konferencē	konferencija
melni	juodai
melni	juodas
melni	juodi
melni	juoda
dzintars	amber
dzintars	gintaro
dzintars	gintaras
bohēmijas	bohemija
zāli	žole
zāli	žolė
zāli	žolės
komunistu	komunistų
komunistu	komunistai
usd	usd
maiami	miami
populāra	dažniausi
šoseja	greitkelis
zivīm	žuvis
zivīm	žuvys
zivīm	žuvų
vēsturiskā	istoriniai
vēsturiskā	istorinis
vēsturiskā	istorinė
medicīna	vaistas
krūmu	krūmų
krūmu	bušas
pāra	pora
pāra	pora
durvis	durys
durvis	durų
durvis	durys
durvis	duris
durvis	durų
atliekas	liekanos
atliekas	liekana
atliekas	likučių
atliekas	likučiai
atliekas	liekanos
pazemes	požeminis
pazemes	pavasarį
vāji	silpnas
vāji	prastai
līdzekļi	ištekliai
līdzekļi	išteklių
ieva	ieva
dzimtene	tėvynę
droši	saugi
droši	saugiai
pļavas	pievos
pļavas	pieva
pļavas	pievų
pļavas	pievos
pieaugušo	suaugusieji
pieaugušo	suaugusiems
pieaugušo	suaugusiųjų
varianti	variantai
varianti	variantų
stāsti	aprašymai
stāsti	istorijų
klubos	klubai
galileo	galileo
galileo	prisiminus
biroja	tarnyba
biroja	biuro
biroja	biuras
organizē	organizuoti
organizē	organizuoja
playstation	playstation
kandidāts	kandidatas
kandidāts	kandidatės
novados	apskritys
leftarm	leftarm
daļiņas	dalelės
pussala	pusiasalio
kapu	kapas
kapu	kapo
afganistānas	afganistano
info	info
ceremonijā	ceremonijoje
ceremonijā	ceremonijos
ceremonijā	ceremonija
metalurgs	metalurgs
veidošanā	formavimo
deniss	deni
nelieli	nedideli
aģentūra	agentūra
atbalsts	pagalbos
atbalsts	pagalba
lietoti	dėvėti
sarkana	raudona
alfa	alfa
asinis	kraujas
labākās	geriausi
labākās	geriausia
labākās	aukščiausia
labākās	geriausios
labākās	geriausias
bitu	bitų
saskaņas	harmonija
olu	kiaušinis
olu	kiaušinių
olu	kiaušiniai
olu	kiaušinio
sāls	druskos
sāls	druska
kursu	žinoma
ļaudis	zmones
konstitūcijas	konstitucija
dzimtenē	tėvynę
mājā	namas
racing	lenktynių
ziedu	žiedų
ziedu	gėlių
ziedu	gėlė
gsub	gsub
migrācijas	migracijos
migrācijas	migracija
stambulas	stambule
stambulas	stambulo
king	karalius
kabinets	kabineto
materiāls	medžiaga
grieķija	graikija
arhitektūra	architektūra
stīvens	stephen
troni	sostą
troni	sosto
programmēšanas	programavimo
programmēšanas	programavimas
liecības	diplomas
krīzes	krizių
krīzes	krizė
krīzes	krizės
izgudrotājs	išradėjas
kokos	coco
jūtas	jaučiasi
jūtas	jutos
jūtas	jausmai
jūtas	jausmus
reģionālās	regionų
bull	bull
periodi	laikotarpius
periodi	laikotarpiai
domājams	spėjama
domājams	tariamai
tērauda	plienas
pieminekļu	paminklų
gemini	gemini
warriors	kariai
formulas	formulę
formulas	formulės
formulas	formulė
formulas	formulės
formulas	formules
aicināja	pakviesti
aicināja	pakvietė
aicināja	pakviesta
aicināja	pakviestas
konstrukcijas	statiniai
konstrukcijas	konstrukcijos
konstrukcijas	struktūras
braukšanas	vykdymo
ask	klausti
ask	paprašyti
domas	mintimis
domas	mintys
xiii	xiii
kokiem	medžiai
kriss	kristina
kriss	kris
bakalaura	bakalauro
pārdaugavas	kunigaikštystė
staņislavs	stanislovas
plašas	platus
plašas	plati
izgatavots	gaminami
amerikā	amerikoje
amerikā	amerika
amerikā	amerikos
fam	fam
air	rodai
just	jaustis
nometnes	stovyklos
nometnes	stovykla
nometnes	stovyklos
nometnes	stovyklose
kukaiņi	vabzdžiai
kukaiņi	vabzdžių
kukaiņi	vabzdžių
kukaiņi	vabzdžiai
uzbūvēts	statybų
būvēt	statybos
ērglis	erelis
park	park
park	parkas
nepieciešami	reikėjo
nepieciešami	būtinas
baroka	baroko
balsis	balsai
balsis	balsų
balsis	balsų
zirga	žirgas
zirga	arklys
zirga	arkliai
zirga	arklio
queen	karaliene
queen	karalienė
queen	queen
koloniju	kolonija
atšķirība	skirtumas
tramvajs	tramvajų
tramvajs	tramvajaus
atvērts	atverti
izpilda	vykdyti
āda	oda
āda	odos
āda	oda
āda	odos
links	nuorodos
dārzā	sode
dārzā	sodas
tallinā	talino
krājumu	atsargų
prasības	reikalavimai
xiv	xiv
kanāda	kanada
kanāda	kanadoje
kanāda	kanados
jumta	skėtį
pētnieks	tyrėjas
pētnieks	tyrėjo
pētnieks	tyrėjas
pētnieks	tyrėjo
avīzes	laikraščiai
fernando	fernando
west	vakarų
west	vakarai
lauvas	liūtai
gravitācijas	gravitacinė
gravitācijas	trauka
pelēkā	pilka
būves	statiniai
sniegs	sniegas
sniegs	sniego
slimnīca	ligoninė
slimnīca	ligoninės
cietoksnis	tvirtovė
likvidēta	likviduota
sarkanais	raudona
nepārtraukti	nuolat
plūsma	srauto
plūsma	srautas
ķēniņš	karalius
debesīs	dangaus
debesīs	dangus
atjaunošanu	atkūrimas
atjaunošanu	atstatymas
atjaunošanu	atkūrimo
nosūtīts	išsiųstos
mazulis	baby
mazulis	mažyte
mazulis	mažylis
mazulis	kūdikis
mazulis	cub
piekrita	sutarta
vienāda	vienodas
vienāda	lygu
atbrīvots	išleistas
mežs	miškas
dara	dara
velsas	velso
velosipēdu	dviračiai
velosipēdu	dviratis
velosipēdu	dviračio
velosipēdu	dviračių
uzbrūk	puola
kariem	karai
saprot	supranta
pilis	pilys
eiropiešu	europiečiai
vāks	dangčiu
renault	renault
kazaņas	kazanė
izmeklēšanas	tyrimus
izmeklēšanas	tyrimai
izmeklēšanas	tyrimus
aizliedza	uždraustos
sienu	sienos
sienu	siena
bumbu	balius
bumbu	kamuolys
ausis	ausis
ausis	ausys
apmācības	mokymai
apmācības	mokymas
apmācības	mokymo
runas	pasisakymai
atbrīvoja	išlaisvinti
redzami	matomai
fabrikas	gamyklos
fabrikas	gamyklų
iepriekšējās	ankstesnė
iepriekšējās	ankstesnis
iepriekšējās	ankstesnių
ķīmiskais	cheminis
ķīmiskais	cheminė
indeksi	indeksai
franku	frankų
franku	frankų
plašs	platus
plašs	erdvų
plašs	platus
plašs	plati
dziļi	giliai
dziļi	gilus
dziļi	gili
dziļi	giliai
tradīciju	tradicijos
tradīciju	tradicijomis
tradīciju	tradicija
tradīciju	tradicijų
utc+	utc+
valērijs	valerijus
bayern	bayern
dejas	šokio
dejas	šoka
dejas	šoka
dejas	šokiai
dejas	šokis
dejas	šokti
austrālija	australija
segums	aprėpties
mieru	taikos
mieru	taikai
mieru	fredas
mieru	taika
zarnu	žarnyno
zarnu	žarnyno
ģermāņu	germanų
zelts	auksinis
zelts	aukso
zelts	gold
zelts	auksas
gubernators	reguliatorius
gubernators	gubernatorius
īsā	trumpa
īsā	trumpi
īsā	trumpai
īsā	trumpas
minhenes	miuncheno
sadarbība	bendradarbiavimas
sadarbība	bendradarbiavimo
aktieri	aktoriai
aktieri	veikėjai
bibliotēku	bibliotekų
bibliotēku	bibliotekos
bibliotēku	biblioteka
italia	italia
dānijā	danija
dānijā	danijoje
dānijā	danijos
kristīne	kristine
kristīne	kristina
tulkojums	vertimo
tulkojums	vertimas
atzīst	pripažinti
atzīst	pripažįsta
emīls	emilis
welt	welt
pilnu	pilnas
pilnu	visu
signāls	signalo
signāls	signalas
reliģiskās	religinių
pasākumi	renginiai
pasākumi	įvykiai
pasākumi	įvykių
tēlnieks	skulptorius
enciklopēdijas	enciklopedijas
paskaidrojums	paaiškinimas
rezidence	gyventi
raķešu	raketos
raķešu	raketa
raķešu	raketų
ierīce	įrenginys
kareivji	kareiviai
kareivji	kariai
kareivji	kariai
panākumi	sėkmė
panākumi	sėkmės
failu	failas
trūkums	stygius
trūkums	trūkumas
ali	ali
piloti	pilotai
pārošanās	poravimosi
sofija	sophia
labas	gerai
labas	geras
labas	puikiai
labas	gera
kapa	kapas
kapa	kapo
aktīva	aktyviai
aktīva	aktyvi
aktīva	aktyvus
aktīva	turtas
aktīva	turto
hot	karšti
hot	karšto
hot	karšta
hot	karštas
atbildes	atsakymai
atbildes	atsakymai
brauc	vykdyti
armēņu	armėnų
managerclubs	managerclubs
rangers	eiguliai
doktors	doc
ostu	uosto
ostu	harbour
iekārta	gamykla
iekārta	augaliniai
iekārta	augalas
iekārta	augalų
iekārta	įrenginio
iekārta	diegimas
iekārta	įrenginys
iekārta	įrengimas
iekārta	montavimas
iekārta	įrangos
iekārta	įranga
čūskas	gyvatės
čūskas	gyvates
čūskas	gyvačių
klasifikācijas	klasifikacijas
paldies	dėkui
paldies	ačiū
spurs	spurs
vadīt	vykdyti
kauņas	kauno
kauņas	kaunas
kauņas	kaune
koeficients	koeficientas
koeficients	faktorius
koeficients	daugiklis
koeficients	veiksnys
krājumi	aprašai
krājumi	atsargų
atmodas	pabudimas
stingri	griežtai
stingri	griežtas
stingri	griežti
stingri	tvirtai
izlūkošanas	žvalgybos
eļļas	naftos
eļļas	alyva
eļļas	aliejus
eļļas	aliejai
eļļas	aliejus
eļļas	alyvos
leons	léon
leons	leonas
leons	leono
tehniskā	techninių
ierodas	atvyksta
ierodas	atvykstantys
ierodas	atvyksta
diemžēl	liūdna
diemžēl	deja
diemžēl	deja
neveiksmīgi	gaila
ainava	kraštovaizdžio
ainava	kraštovaizdis
skābekli	deguonis
cikls	ciklas
tramvaja	tramvajaus
maiņu	pamaina
tehnika	technika
tehnika	mašinos
fakts	faktas
pabeigts	atliktas
pabeigts	baigtos
vīri	vyrai
tibetas	tibetas
tibetas	tibete
tibetas	tibeto
monako	monako
arhīvs	archyvas
arhīvs	archyvai
balkānu	balkanai
balkānu	balkanų
balkānu	balkanų
tostring	tostring
berlin	berlynas
valmierā	valmiera
īsa	trumpa
īsa	trumpi
īsa	trumpai
īsa	trumpas
atļauts	įgaliotasis
atļauts	leidžiama
atļauts	leidžiama
atļauts	absoliutus
izveide	kūryba
izveide	laikinojo
izveide	įsteigimas
aizliegts	draudžiama
aizliegts	draudžiamos
aizliegts	draudžiamas
aizliegts	draudžiama
olga	olga
pārdošanas	parduodama
ārēji	išorėje
ievēlēti	išrinkti
ievēlēti	išrinktas
ievēlēti	išrinkta
būvniecība	statyba
urāna	uranas
urāna	urano
parametri	parametrai
sāmsalas	vyskupijai
ttt	ttt
palicis	paliko
zīda	šilko
izstādes	parodos
izstādes	paroda
izstādes	parodos
izstādes	parodas
zobu	dantų
zobu	dantis
zobu	dantų
valūta	valiuta
analīze	analizė
klasifikācija	klasifikavimas
klasifikācija	klasifikacija
prom	dingo
prom	šalin
cavaliers	cavaliers
brāļa	sūnėnai
muzeju	muziejus
muzeju	muziejų
mercedes	mercedes
atkāpties	atsitraukti
atkāpties	pajėgų
atkāpties	trauktis
muskuļu	raumenys
muskuļu	raumenų
ceremonija	ceremonijoje
ceremonija	ceremonijos
ceremonija	ceremonija
šķidruma	skysčio
šķidruma	skystis
šķidruma	skystas
glābšanas	gelbėjimo
glābšanas	gelbėjimas
spiedienu	spaudimu
spiedienu	slėgis
arēnā	arena
abus	abi
abus	abu
baseina	baseinas
manageryears	manageryears
paraugs	mėginys
paraugs	bandinys
paraugs	mėginio
paraugs	ėminys
paraugs	modelis
lidot	skristi
pilnā	pilnas
pilnā	visu
koši	šviesus
koši	šviesi
arheoloģijas	archeologijos
vēsturisko	istorinis
vēsturisko	istorinė
vēsturisko	istoriniai
vēsturisko	istorinis
vēsturisko	istorinė
fakultāte	fakulteto
cēsis	cėsių
est	est
tūristu	turistai
tūristu	turizmo
sievieti	moteris
uzņemt	absorbuoti
uzņemt	sugerti
būvēta	statybų
kodolu	branduolių
kodolu	branduolys
adreses	adresus
adreses	adresai
dzimumu	lytis
tirdzniecība	rinkodara
tirdzniecība	prekybos
zemnieki	ūkininkas
likvidēts	likviduota
ursus	ursus
izraēla	izraelis
izraēla	izraelio
infekcijas	infekcijos
upuri	aukas
upuri	aukos
upuri	aukų
upuri	aukai
upuri	auka
vankūveras	vankuverio
šķidrums	skysčio
šķidrums	skystis
šķidrums	skystas
diska	diskai
diska	diskas
diska	disko
ret	ret
jums	tu
kvantu	quantum
tradīcijām	tradicijos
tradīcijām	tradicijų
tradīcijām	tradicijas
pilns	pilnas
pilns	visu
simboli	simboliai
dalasas	dalasas
kaķis	katės
kaķis	katinas
kaķis	cat
kaķis	katė
piespieda	priverstinis
indija	indija
indija	indijos
iniciatīvas	iniciatyvas
iniciatīvas	iniciatyvos
alumīnija	aliuminio
alumīnija	aliuminis
alumīnija	aliuminis
dānija	danija
dānija	danijoje
dānija	danijos
nodota	atsisakyta
nodota	atiduodami
negaiss	audros
negaiss	audra
mūziķi	muzikantai
izpildītājs	atlikėjas
izpildītājs	atlikėjas
audi	audinių
audi	audiniai
audi	audi
izņēmums	atleidimas
izņēmums	nukrypimas
jonu	jonų
trūkst	trūksta
svaru	svarstyklės
svaru	svoriai
nākotnes	ateitis
ala	urvas
ala	ala
rolands	rolandas
nometne	stovyklos
nometne	stovykla
vidēja	vidutinės
sadursmes	susirėmimų
sadursmes	susidūrimas
sadursmes	susidūrimo
sadursmes	kolizijos
super	super
posmi	etapai
posmi	žingsniai
nogalināt	nužudyti
doņeckas	donecko
alpu	alpės
maiņa	pamaina
ilgāk	ilgesnis
ilgāk	ilgesnės
ilgāk	ilgiau
xix	xix
dominēja	triumfavo
princese	princesė
princese	princese
princese	princesės
pro	pro
statistikas	statistikos
saka	sakau
saka	sako
saka	sako
termiņš	terminas
kungs	viešpatie
roberta	roberta
uzbrukumā	ataka
uzbrukumā	puolimas
vairogs	skydo
vairogs	skydas
hlist	hlist
īpatņi	egzemplioriai
pasniedzējs	treneris
hanzas	hanzos
frenks	frank
frenks	frenkas
sevis	save
ainavas	kraštovaizdis
ainavas	kraštovaizdžio
ainavas	kraštovaizdis
pilna	pilnas
pilna	visu
rajoni	skyriai
rajoni	kvadratai
cukura	cukrus
cukura	cukraus
māksliniece	atlikėjas
koledžā	koledžas
koledžā	kolegijos
koledžā	kolegija
koledžā	koledžo
džozefs	joseph
viktorijas	viktorija
braiens	bryan
veidošanos	formavimas
ievainoti	sužeista
raksturs	pobūdžio
raksturs	gamta
raksturs	prigimtis
asteroīds	asteroidas
ils	provincija
ils	vl
ils	als
ils	ils
šķirne	veislės
šķirne	veislė
šķirne	veislė
advokāts	advokato
advokāts	teisininkas
advokāts	advokatas
senie	senovės
klavieres	pianinai
klavieres	pianino
dizaina	projektavimas
dizaina	dizaino
dizaina	dizainas
fraternitas	fraternitas
tauku	storas
tauku	riebalų
tauku	riebalai
studija	studijoje
studija	studija
studija	studio
studija	studijos
klints	uolos
tikšanās	susirinkimai
tikšanās	susitikimai
tikšanās	posėdžiai
patriks	patrik
ievainots	sužeistas
plaušu	plaučiai
plaušu	plaučių
lūgšanu	maldos
lūgšanu	malda
romu	roma
romu	romai
romu	romų
personības	asmenybės
personības	asmenybė
personības	asmenybės
sabiedrotajiem	sąjungininkų
sabiedrotajiem	sąjungininkai
kaukāza	kaukazas
kaukāza	kaukazo
fragments	fragmentas
ķīmiskā	cheminis
ķīmiskā	cheminė
rags	ragas
īpašnieki	savininkai
īpašnieki	savininkai
īpašnieki	turėtojai
dabu	pobūdžio
dabu	gamta
dabu	prigimtis
kauls	kaulų
kauls	kaulas
kauls	kaulai
maķedonijas	makedonijos
frederiks	frédéric
baložu	karvelis
civilizācijas	civilizacijos
ncaa	ncaa
dators	kompiuteris
sāpes	skausmas
pieaugums	augimas
pieaugums	augimo
masveida	masiškai
masveida	didžiulis
speciālists	specialistų
speciālists	profesinės
speciālists	profesionalus
īslaicīgi	laikinai
mēģina	stengiasi
mēģina	bando
zobi	dantys
kamera	kamera
noraidīja	laisvai
mākslīgi	dirbtinai
verners	verneris
kalcija	kalcis
kalcija	kalcio
konflikts	konfliktas
melnas	juodai
melnas	juodas
melnas	juodi
melnas	juoda
vakara	vakaras
vakara	vakaro
vakara	vakare
iegūta	įsigijo
veicināt	skatinti
lūdza	paprašė
sport	sportui
sport	sporto
sport	sportas
tevi	tu
direktora	direktorius
mācīties	mokytis
veikali	parduotuvės
veikali	parduotuvėse
veikali	parduotuvės
veikali	parduotuvėse
airlines	airlines
disku	diskai
disku	diskas
disku	disko
simtiem	šimtai
domāt	galvoju
domāt	manau
makss	daugiausiai
berlīne	berlynas
ticību	tikėjimą
atklāšana	atskleidimas
atklāšana	atskleidimo
atklāšana	aptikimas
atklāšana	aptikimo
atklāšana	atradimas
vasara	vasara
vasara	vasaros
baktērijas	bakterijų
baktērijas	bakterijas
baktērijas	bakterija
baktērijas	bakterijos
baktērijas	mikrobus
sebastians	sebastianas
festivāls	festivalis
festivāls	festivalio
facebook	facebook
amatas	amata
poļi	lenkai
likumus	įstatymai
mēles	liežuvio
mēles	liežuvį
mēles	liežuvis
maksas	mokesčiai
maksas	mokestis
maksas	mokesčiai
rīkoja	surengė
knābja	snapuotieji
minhenē	miuncheno
zinātniekiem	mokslininkai
mediawiki	mediawiki
jansons	jansonas
ieleja	slėnis
dirk	dirk
asaru	ašara
ienākumi	pajamos
visur	visur
mix	mix
nfl	nfl
klasiskā	klasikinio
viļņā	vilniaus
viļņā	vilnius
džeza	džiazo
īrijā	airija
kļūdu	bugas
laurijs	lowry
penguins	pingvinai
sāniem	šonu
policija	policija
policija	policijos
bērnus	vaikai
mūziķe	kurorto
pūce	pelėda
palaist	vykdyti
zibens	žaibas
zibens	žaibo
ārkārtīgi	ekstremalus
halle	halės
fanu	išplėtimo
intensīvi	intensyvus
intensīvi	intensyvi
skolēnu	mokinių
skolēnu	mokinys
kipras	kipras
spalvu	plunksna
dambis	dam
krupis	dau
tonnas	tonos
tonnas	tonų
tonnas	tonomis
tonnas	tona
ipairs	ipairs
būve	statyba
kurts	kurtas
traucējumi	sutrikimai
ibm	ibm
skaņa	garsas
mirst	mirti
mirst	mirti
mirst	miršta
mirst	miršta
domā	manau
pēkšņi	staiga
dzēst	ištrinti
flote	laivyno
flote	laivynas
segas	pūkinė
slimībām	ligų
pludmales	beach
libānas	libano
libānas	libanas
labprāt	mielai
parādības	reiškinius
koalīcijas	koalicijos
koalīcijas	koalicija
filozofija	filosofijos
filozofija	filosofija
padomnieks	patarėjas
padomnieks	patarėja
starojuma	radiacija
starojuma	spinduliuotė
starojuma	spinduliavimas
starojuma	spinduliuotės
reaģē	reaguoja
lidlauks	aerodromas
lidlauks	aerodromo
lidlauks	aerodrome
fizioloģija	fiziologija
teikt	pasakyti
klientu	klientų
klientu	klientui
klientu	klientas
kūdras	durpių
laboratorijas	labs
laboratorijas	laboratorijos
laboratorijas	laboratorijų
vēsturiskais	istorinis
vēsturiskais	istorinė
vēsturiskais	istoriniai
vēsturiskais	istorinis
vēsturiskais	istorinė
ukraina	ukrainoje
ukraina	ukraina
orķestra	orkestras
jauda	pajėgumas
jauda	pajėgumai
jauda	talpa
jauda	galios
jauda	galia
kodola	branduolių
kodola	branduolys
kodola	branduolys
augšā	viršuje
vītola	willow
uzdevumi	uždaviniai
uzdevumi	užduotys
dziedzeri	liaukos
dalība	dalyvavimą
dalība	dalyvavimas
dalība	dalyvavimas
kakls	kaklo
kakls	kaklas
sedz	apima
prasa	klausia
pašnāvību	savižudybės
pašnāvību	savižudybė
izpēte	žvalgyba
izpēte	žvalgybos
izpēte	žvalgymo
jakobs	jakob
svētdienā	sekmadienis
svētdienā	sekmadienį
svētdienā	sekmadienio
verlag	verlag
albānijas	albanų
albānijas	albanijos
izcelsmi	kilmė
izcelsmi	kilme
vecāku	tėvų
filiāle	filialas
filiāle	šaka
automobiļu	automobiliai
automobiļu	automobilių
vecs	senas
demokrātu	demokratai
demokrātu	demokratų
demokrātu	demokratų
reiha	reicho
hronika	chronicle
ipa	ipa
bailes	baimė
bailes	baime
bailes	baimės
bailes	baimes
akmeņiem	akmenų
akmeņiem	akmenys
kuņģa	skrandžio
kuņģa	skrandis
joseph	joseph
gleznu	dažymas
tehnoloģija	technologijos
tehnoloģija	technologija
tehnoloģija	technologijų
vispasaules	pasaulyje
grūtības	sunkumai
grūtības	sunkumas
grūtības	sunkumų
grūtības	sudėtingumas
grūtības	sunkumai
grūtības	sunkumų
kalnā	kalvos
cena	kaina
cena	kainos
raf	raf
briti	britanijos
briti	britai
briti	britų
teoloģijas	teologija
labdarības	labdaros
labdarības	labdara
labdarības	labdaros
slovāku	slovakijos
uzstādīta	įrengta
uzstādīta	įrengti
uzstādīta	sumontuotas
uzstādīta	įdiegti
uzstādīta	įdiegtas
uzstādīta	įdiegta
pāru	porų
izvietots	dislokuoti
rumāņu	rumunai
skandināvijas	skandinavijos
skandināvijas	skandinavijos
telefons	telefono
telefons	telefonas
telefons	telefonas
krīze	krizė
krīze	krizės
aizliegta	draudžiama
aizliegta	draudžiamos
aizliegta	draudžiamas
aizliegta	draudžiama
aizliegta	uždraustos
mašīna	įranga
mašīna	sunkvežimis
faktoru	faktorius
faktoru	daugiklis
faktoru	veiksnys
madonna	madona
sasniegumiem	pasiekimai
sasniegumiem	pasiekimų
sasniegumiem	pasiekimus
sasniegumiem	laimėjimai
upēm	upės
upēm	upių
upēm	upes
kataloga	katalogavimo
agg	agg
nogalina	žudo
nogalina	nužudyti
baleta	baleto
ska	ska
cenas	kaina
cenas	kainos
blues	bliuzo
apmaiņas	mainų
apmaiņas	keitimosi
apmaiņas	mainai
fotogrāfs	fotografė
fotogrāfs	fotografas
muhameds	muhammad
kauli	kaulai
variantu	variantai
variantu	variantas
plānošanas	programavimo
plānošanas	programavimas
jezuītu	jėzuitų
grib	nori
grib	norit
staru	radioterapija
explorer	explorer
pilnvaras	jėgos
pilnvaras	įgaliojimai
pilnvaras	mandatas
vaļu	banginis
pētnieki	mokslininkai
pētnieki	mokslininkų
pētnieki	tyrėjai
pētnieki	tyrėjai
asistents	ass
asistents	asistentas
asistents	padėjėjas
inženieri	inžinieriai
uzskati	įsitikinimus
sakāvi	nugalėti
grieķi	graikai
siena	sienos
siena	siena
siena	šieno
ivana	ivana
labklājības	klestėjimas
labklājības	gerovės
labklājības	gerovė
regulē	jūrinių
pretošanās	atsparumo
pretošanās	atsparumą
pretošanās	atsparumas
rektors	rektorius
iesauka	slapyvardis
monētu	monetos
monētu	moneta
monētu	monetų
latviešiem	latviai
agena	agena
sēnes	grybai
sēnes	grybai
lapsa	lapė
draugi	draugus
draugi	draugų
draugi	draugės
draugi	draugai
smoļenskas	smolensko
prāgā	praha
prāgā	prahos
slikti	blogai
slikti	bloga
slikti	blogas
slikti	blogi
slikti	prastai
smagais	sunkus
smagais	galinga
straume	stream
alonso	alonso
mit	mit
atgūt	susigrąžinti
kubas	kubos
xbox	xbox
eng}}	eng}}
valmiera	valmiera
resursi	ištekliai
resursi	išteklių
izvairīties	išvengti
modele	modelis
kosmonautu	astronautų
mācītāju	pastorių
līdaka	lydeka
ugunsgrēks	ugnies
ugunsgrēks	gaisro
ugunsgrēks	gaisras
ugunsgrēks	ugnis
himna	giesmė
himna	salamas
himna	psalmė
power	galios
power	galia
mtv	mtv
hamiltons	hamilton
attiecība	santykis
kilometri	kilometrai
kilometri	kilometrai
kilometri	kilometrų
runāja	kalbėjo
runāja	kalbėjo
runāja	kalbėjo
vardes	varles
vardes	varlė
ražots	gaminami
rokām	ginklų
rokām	rankos
rokām	ginklai
deutsche	deutsche
lūdzu	prašom
lūdzu	prašau
obligāti	privalomi
obligāti	privalomas
dzied	dainuoja
dzied	dainuoja
dzirnavas	malūnas
dzirnavas	gamyklų
izklaides	pramogos
izklaides	pramoga
izklaides	pramogų
izveidošanas	kūryba
izveidošanas	laikinojo
kaķi	kačių
kaķi	katės
kaķi	katės
kaķi	katinas
kaķi	cat
kaķi	katė
hosē	josé
īpašums	savybė
īpašums	turtas
īpašums	nuosavybė
māksliniekiem	atlikėjai
māksliniekiem	menininkai
slavens	žymi
vajadzīgs	reikėjo
kapteini	kapitonas
futbols	futbolas
futbols	futbolo
apmeklē	aplankyti
uztur	išlaiko
mozus	moses
auglis	vaisiai
institūcijas	įstaigų
institūcijas	organai
institūcijas	kūnai
uzstādīti	įdiegti
uzstādīti	įdiegtas
uzstādīti	įdiegta
koda	koda
pieaugušajiem	suaugusieji
pietura	sustabdyti
izpildīt	vykdyti
sarkans	raudona
mākoņi	debesys
mākoņi	debesų
mākoņi	debesis
mākoņi	debesys
mākoņi	debesų
rūpīgi	atsargiai
rūpīgi	atsargiai
dzinējiem	varikliai
drāma	drama
