категория	categoría
синя	azuis
кръгла	redondo
кръгла	redondos
кръгла	xira
кръгла	arredor
кръгла	preto
паунда	kg
паунда	quilos
паунда	kilos
паунда	case
паунда	libras
паунда	tonelada
паунда	toneladas
титан	titán
гугъл	google
гугъл	earth
вдовицата	viúva
магия	maxia
магия	máxico
магия	máxica
палуба	cuberta
мусолини	mussolini
уравнение	ecuación
включване	moitos
включване	de
експерт	experta
експерт	experto
влакове	trens
равновесие	equilibrio
равновесие	balance
равновесие	o
служителите	empregados
служителите	os
съюзи	sindicatos
индивидуално	persoa
индивидуално	cada
индивидуално	individuais
индивидуално	individuo
индивидуално	individual
индивидуално	tipo
изразен	se
пери	perry
групова	grupo
групова	de
зрителите	espectadores
зрителите	audiencia
червеи	vermes
червеи	verme
положителни	positivo
положителни	positiva
буквите	cartas
буквите	letras
дебели	graxa
дебели	gorda
дебели	gordo
дебели	gordos
дебели	o
конференции	conferencias
атентат	bombardeo
атентат	do
атентат	bombardeos
атентат	o
възрастен	adultos
възрастен	adulta
възрастен	adulto
възрастен	dun
водачи	líderes
водачи	os
бягане	correr
бягане	correndo
бягане	a
обвинение	acusación
преден	diante
преден	fronte
комунист	comunista
комунист	partido
комунист	comunistas
мине	pasar
мине	pase
крилото	nunha
крилото	á
преработка	procesando
преработка	procesamento
фриц	fritz
озаглавена	dereito
молитва	oracións
молитва	oración
дълбок	no
дълбок	fondo
дълбок	profundo
дълбок	profundidade
дълбок	de
небе	ceo
небе	ceos
небе	ceo
случаят	caso
случаят	se
сложно	complicado
сложно	complexas
сложно	complicadas
съдействие	cooperación
точни	preciso
точни	precisa
разум	sentido
разум	ten
телата	corpos
телата	corpo
телата	os
забранени	prohibido
забранени	prohibidas
технологичен	tecnolóxica
духовни	espiritual
духовни	senda
съвместна	antro
съседи	os
съседи	veciños
облак	nube
съмнения	dúbida
съмнения	dubidar
съмнения	dúbidas
съмнения	dubido
съмнения	dubídoo
реагира	reaccionar
реагира	reaccionaredes
реагира	reacciona
реагира	reaccionan
реагира	aos
реагира	ante
реагира	reaccionei
възможна	posible
възможна	sexa
възможна	posíbel
часовник	reloxo
часовник	de
часовник	pé
икономисти	economistas
икономисти	mellores
обединено	dos
обединено	nos
обединено	unidos
обединено	unidas
обединено	ficade
обединено	ee
обединено	eua
послание	mensaxe
пясък	area
вселена	universo
вселена	do
горещо	quente
горещо	calor
съществени	esenciais
съществени	esencial
надеждата	esperanza
надеждата	que
надеждата	espero
надеждата	agardo
устав	estatutos
победители	gañadores
тенденции	tendencia
тенденции	coa
тенденции	tendencias
кратер	cráter
въглероден	carbono
мак	mac
мак	mackie
мак	navalla
мак	mack
уникални	único
уникални	únicas
съществували	existiu
паркър	parker
красив	guapos
красив	guapo
красив	guapa
красив	moi
унищожаване	destrúen
унищожаване	os
унищожаване	destruír
унищожаване	destruílo
унищожаване	seguros
унищожаване	destrúe
унищожаване	destrución
унищожаване	destrucción
изчисления	cálculos
познание	coñecemento
познание	coñecía
познание	coñecementos
скулптури	esculturas
трансфер	transferir
трансфер	traslado
офанзива	ofensivo
офанзива	ofensiva
баскетбол	baloncesto
баскетбол	básquet
бирмингам	birmingham
взрив	baten
взрив	bang
взрив	explosión
уникална	único
уникална	únicas
оръдието	canóns
оръдието	sobre
оръдието	os
оръдието	artillaría
оръдието	canón
предложи	oferta
предложи	ofrecer
предложи	lle
предложи	unha
зърно	gran
здравословни	san
здравословни	saúde
здравословни	sans
здравословни	saudable
поетът	poeta
поетът	poetas
поетът	o
верен	leal
руси	loira
палубата	cuberta
господ	deus
нервна	nerviosa
нервна	nervioso
нервна	nerviosos
нервна	nervios
фрази	frases
тунел	verme
картофи	patacas
другаде	outra
инфекции	infeccións
бройки	pezas
бройки	clave
бройки	anacos
бройки	pedazos
еквивалент	equivalente
експеримент	experimento
експеримент	experimentos
арабска	árabe
риска	riscos
риска	risco
риска	perigo
риска	en
риска	arriscar
замени	substituír
ярко	e
ярко	brillantes
ярко	brillante
агенции	axencias
агенции	de
петдесет	50
петдесет	cincuenta
джефри	geoffrey
епидемия	brote
епидемия	epidemia
отпред	diante
отпред	fronte
пътувания	viaxar
пътувания	viaxa
пътувания	cara
пътувания	viaxes
плуване	nadar
плуване	baño
плуване	nado
плуване	nadando
плуване	nadar
плуване	piscina
плуване	á
плуване	a
плуване	nado
ъгъла	esquina
ъгъла	recuncho
свободи	liberdades
ръба	do
лири	kg
лири	quilos
лири	kilos
лири	case
лири	libras
лири	tonelada
лири	toneladas
жозеф	wilson
жозеф	joseph
нож	coitelo
нож	navalla
нож	mackie
астронавти	astronautas
стадий	escenario
стадий	etapa
стадий	no
стадий	palco
феномен	fenómeno
пакет	paquete
дружба	amizade
дружба	a
гигантски	un
гигантски	xigantes
гигантски	xigante
гигантски	enorme
гигантски	xigantesco
гигантски	pauta
сюзън	susan
традиционна	tradicional
традиционна	tradicionais
борса	intercambio
обичам	amor
обичам	o
тор	tor
мита	mito
доказано	a
доказано	demostrou
биологични	biolóxicas
биологични	biolóxica
биологични	biolóxico
биологични	biolóxicos
витамин	vitamina
спад	declive
публична	público
публична	pública
публична	públicos
публична	públicas
бунтове	raciais
бунтове	disturbios
собственици	os
осветление	iluminación
повторение	repite
повторение	anda
повторение	di
повторение	repita
повторение	repito
повторение	dígoche
парламентът	parlamento
свършва	termina
свършва	remata
свършва	fin
свършва	listo
мощен	poderosa
мощен	poderosos
мощен	poderoso
пътуват	viaxar
пътуват	viaxa
пътуват	cara
градината	xardín
градината	horta
симфония	sinfonía
провал	por
провал	cardíacos
провал	imaxinación
провал	fracaso
провал	fracasado
предна	diante
предна	fronte
автобуси	autobuses
дъга	arco
дъга	vella
дъга	da
удобно	conveniente
удобно	cómodo
двойна	o
двойна	dobre
двойна	double
постигането	logro
мъртви	mortos
мъртви	morto
мъртви	morta
мъртви	morreu
телефон	teléfono
телефон	teléfono
телефон	ao
телефон	telefonar
фокус	centre
фокус	centrarse
фокус	centramos
фокус	centrarme
фокус	foco
фокус	focalizar
чести	común
чести	comúns
ела	ven
ела	vamos
ела	veña
устава	estatutos
триумф	triunfo
клиентите	clientes
записки	notas
тактика	táctica
репресии	da
репресии	represión
инфекция	infeccións
инфекция	infección
синдром	síndrome
синдром	de
приемник	anfitrión
банда	banda
банда	forzados
конкуренция	competición
чудо	milagre
чудо	pregúntaste
чудо	pregúntome
чудо	me
чудо	que
променено	cambiou
променено	cambiei
променено	de
чума	peste
борд	xunta
борд	de
борд	reunión
борд	bordo
борд	comida
консумация	consumo
лук	cebola
младежта	xuventude
младежта	mozos
младежта	a
младежта	mocidade
младежта	francia
младежта	de
крилете	as
крилете	ás
арканзас	arkansas
електричество	electricidade
електричество	a
привилегии	privilexio
седмицата	semana
седмицата	á
кафяв	brown
кафяв	marróns
кафяв	marrón
кафяв	claro
предполагат	suxerir
предполагат	que
предполагат	suxiro
предполагат	propoñen
предполагат	suxiren
фотографии	fotos
фотографии	fotografías
включено	incluía
пръстените	aneis
напредък	progreso
напредък	proceso
напредък	progresos
напредък	segue
мене	min
мене	me
вековете	séculos
ниши	nishi
роуз	rose
съществена	esenciais
съществена	esencial
снаряди	proxectís
недоволство	descontento
отмъщение	vinganza
отмъщение	vingar
повреди	danos
повреди	dano
любима	amado
любима	querido
екипировка	equipamento
стабилност	estabilidade
бедни	pobre
бедни	pobres
бюрото	despacho
тръба	pipa
тръба	cachimba
тръба	con
тръба	esta
тръба	tubo
никъде	ningures
никъде	a
месото	carne
месото	a
такси	taxi
такси	taxi
лош	mala
лош	malos
лош	mal
лош	malas
лош	malo
лош	mágoa
разработване	desenvolvemento
разработване	da
разработване	de
разработване	xapón
разработване	proxecto
разработване	en
разработване	vías
разработване	desenvolvemento
разработване	desenvolvimento
разработване	e
разработване	desenvolvendo
разработване	xestación
разработване	desenvolver
документа	documento
математическа	matemática
айнщайн	einstein
коридор	corredor
коридор	corredor
лоша	mala
лоша	malos
лоша	mal
лоша	malas
лоша	malo
лоша	mágoa
закрито	ambientes
закрито	pechados
закрито	interiores
петрол	petróleo
петрол	aceite
петрол	de
зареждане	carguen
зареждане	cargo
зареждане	mando
зареждане	cargos
зареждане	carga
добавка	ademais
добавка	tamén
моделите	modelos
възможен	posible
възможен	sexa
възможен	posíbel
раул	raúl
мюзикъл	musical
мюзикъл	musicais
кавалерия	cabalaría
клиент	cliente
клиент	cliente
завой	a
светкавица	de
светкавица	lóstrego
мазнини	fats
мазнини	graxa
мазнини	gorda
мазнини	gordo
мазнини	gordos
мазнини	o
самоубийство	suicidio
самоубийство	suicidarse
достигане	collo
достигане	acadar
достигане	chegar
достигане	ao
достигане	a
крайни	extremas
проектиран	deseñados
проектиран	para
проектиран	deseñadas
проектиран	deseñado
проектиран	deseñamos
соломон	solomon
екрана	pantalla
екрана	da
екрана	ecrán
глазгоу	glasgow
растат	crecen
растат	medrar
растат	medran
растат	cultivar
растат	crecer
растат	medra
съкровище	querida
съкровище	cariño
унищожена	destruídos
унищожена	destruíron
унищожена	destruído
унищожена	con
унищожена	destruírono
унищожена	destruír
положително	positivo
положително	positiva
заплата	soldo
заплата	salario
антропология	antropoloxía
американци	os
американци	estadounidenses
американци	americanos
американци	ianquis
богатството	riqueza
богатството	riquezas
богатството	coa
кръгли	redondo
кръгли	redondos
кръгли	xira
кръгли	arredor
кръгли	preto
ограничаване	restrición
ограничаване	límite
доза	dose
мускул	muscular
мускул	músculo
разкрити	revelou
колонията	colonia
сиви	gris
сиви	gris
сиви	é
полезна	útil
полезна	útiles
полезна	para
полезна	útil
полезна	axuda
размножаване	de
статуята	estatua
верни	leal
верни	verdade
верни	certo
алпите	alpes
архиви	discos
документите	documentos
вечеря	cear
вечеря	cea
вечеря	a
вечеря	cea
накратко	brevemente
унищожаването	destrución
унищожаването	destruíndo
анализи	análise
анализи	sobre
съдържаща	que
съдържаща	contén
бедствия	desastre
арктика	ártico
важност	importancia
удря	golpea
удря	a
удря	toca
пустиня	deserto
пустиня	sobremesa
зърна	gran
сенат	senado
сенат	do
утре	mañá
авторитет	autoridade
японско	xaponés
японско	xaponeses
преки	directa
бомбардировач	bomber
директорите	directores
темите	temas
указания	instrucións
трагедията	traxedia
трагедията	desgraza
бунтовниците	rebelde
бунтовниците	rebeldes
фред	fred
готово	fixen
готово	feito
готово	fixemos
готово	facer
готово	fixeches
грозни	fea
грозни	feo
железни	ferro
близнаци	picos
близнаци	xemelgos
замъци	castelos
тигър	tigre
тигър	tiger
тигър	do
видя	ver
видя	vexo
вкъщи	fogar
вкъщи	casa
вкъщи	á
вкъщи	na
младост	xuventude
младост	mozos
младост	a
младост	mocidade
младост	francia
младост	de
познато	familiar
познато	familiarizados
познато	familiares
познато	coñeces
гробища	cemiterio
унищожи	destrúen
унищожи	os
унищожи	destruír
унищожи	destruílo
унищожи	seguros
унищожи	destrúe
успее	ter
успее	éxito
съвместни	antro
момичетата	as
момичетата	ás
момичетата	rapazas
момичетата	mozas
момичетата	nenas
заплашва	ameazando
заплашва	ameazan
придвижване	movemento
придвижване	movementos
придвижване	movimento
придвижване	xesto
далас	dallas
съставна	agregada
мода	moda
мода	a
пие	auga
пие	café
пие	bebendo
пие	beber
пие	copas
преминал	pasaran
преминал	morreu
преминал	aprobouse
преминал	transmitiron
преминал	pasou
преминал	pasar
смях	risos
смях	risas
смях	rir
смях	de
смях	nunca
смях	rir
смях	risa
смях	rían
оттегляне	retirada
клане	masacre
образователна	educativo
образователна	educativas
редове	liñas
редове	de
редове	trincheiras
редове	frases
предимства	beneficios
предимства	os
отворено	aberta
отворено	abertos
отворено	abrir
отворено	aberto
отворено	abre
отворено	abra
квалификации	cualificacións
квалификации	as
квалификации	avaliacións
печалба	beneficios
печалба	ganancias
одобрение	aprobación
демокрацията	democracia
блейк	blake
еврейско	xudeu
еврейско	bebé
еврейско	xudeo
памук	algodón
памук	de
четвъртък	xoves
романтични	romántico
романтични	románticos
батальона	batallón
алгоритъм	algoritmo
стрийт	rúa
стрийт	street
пето	quinta
пето	quinto
наема	renda
наема	aluguer
наема	alugar
инвазия	invasión
местообитания	do
местообитания	hábitat
глина	clay
чисти	limpa
чисти	limpo
чисти	limpar
облаци	nube
олтар	altar
биг	grande
биг	grandes
биг	gran
бригадата	brigade
бригадата	a
бригадата	brigada
седма	sete
седма	7
седма	sétimo
вале	jack
вале	janek
свещена	sagrado
свещена	sagrados
торпеда	torpedos
панаир	xusto
панаир	feira
конете	cabalos
конете	os
травма	ferida
травма	lesión
последствия	consecuencia
последствия	consecuencias
университетите	universidades
смъртност	infantil
смъртност	mortalidade
ленти	de
вратите	as
вратите	portas
вратите	porta
кабо	o
кабо	cabo
скъпи	querido
скъпи	querida
трудни	difícil
трудни	dificil
справедливост	justice
справедливост	xustiza
справедливост	a
справедливост	xuíza
справедливост	da
справедливост	aos
справедливост	con
вар	cal
вар	lima
доставка	entrega
доставка	despachos
доставка	de
доставка	subministración
странно	raro
странно	estraño
странно	estraña
странно	extraño
странно	moi
странно	rara
странно	raro
уста	boca
кит	balea
форест	forrest
форест	bosque
клиника	clínica
пиза	pisa
жълта	amarelos
жълта	amarelas
жълта	amarela
жълта	marelo
жълта	taxi
унищожен	destruídos
унищожен	destruíron
унищожен	destruído
унищожен	con
унищожен	destruírono
унищожен	destruír
мил	fábrica
мил	mill
мил	muíño
таланти	talento
сива	gris
сива	gris
сива	é
рожден	aniversario
роджърс	rogers
скрити	oculto
скрити	oculta
скрити	ocultas
скрити	escondidos
скрити	escondidas
съхраняване	almacenamento
съхраняване	consigna
телескоп	telescopio
отговорни	responsable
отговорни	responsables
отговорни	responsábeis
отговорни	responsábel
ангели	os
ангели	anxos
ангели	inferno
рамо	ombro
рамо	ombreiro
фабрики	fábricas
изненадващо	sorprendente
изненадващо	sorprendentes
доставя	pásao
доставя	líbranos
доставя	entregar
сбор	suma
мек	suave
избрано	escollida
чувствата	sentimentos
чувствата	distancia
чувствата	os
упадък	declive
дъщерите	fillas
поли	polly
поли	saias
провери	cheque
провери	comprobalo
лиза	liza
тестване	probas
тестване	probando
мичъл	mitchell
виното	viño
точна	preciso
точна	precisa
съществувал	existiu
психолози	psicólogos
психолози	sicólogos
временен	temporal
графичен	gráficos
ядрено	nuclear
ядрено	nucleares
разход	custo
разход	custan
разход	custa
преместена	mudeime
преместена	a
преместена	mudouse
преместена	se
клипове	vídeos
искра	chispa
логически	lóxica
заем	préstamo
мой	meu
мой	miña
мой	o
мой	a
мой	meus
мой	miña
мой	meus
мой	meu
извънредно	moi
извънредно	extremadamente
извънредно	tremendamente
наблюдавани	miraba
наблюдавани	ollos
наблюдавани	puña
наблюдавани	mirei
читатели	lectores
корупция	corrupción
корупция	da
симптомите	síntomas
симптомите	os
симптомите	síntoma
заводи	plantas
заводи	fábricas
предотвратяване	evitar
предотвратяване	previr
предотвратяване	que
предотвратяване	prever
предотвратяване	prevención
политики	políticas
печатни	impreso
клей	clay
грубо	cru
грубо	groseiro
грубо	aproximada
грубо	vaga
грубо	duro
грубо	mal
грубо	moi
грубо	duros
грубо	duras
франки	frankie
хармония	harmonía
бъдещ	futuro
загубите	perdas
загубите	as
уокър	andador
уокър	walker
регистриран	rexistrado
предпоставка	premisa
измислен	inventou
тежест	carga
тежест	peso
тежест	importancia
репутация	reputación
репутация	sona
споменаване	mencionar
споменаване	mención
автобус	autobús
автобус	parada
автобус	autocarro
разследването	investigación
вторник	martes
мечта	soño
мечта	soños
мечта	con
истинско	real
истинско	de
истинско	verdade
разходка	camiñando
разходка	pola
разходка	andar
разходка	andando
разходка	subindo
разходка	camiñaba
разходка	camiñar
разходка	polas
разходка	andar
разходка	camiñar
ферма	granxa
ферма	a
ферма	campo
ферма	leira
ферма	casa
ферма	reserva
благородник	nobre
таен	segredo
таен	secreto
таен	secreta
спин	sida
окръжност	círculo
частица	de
частица	partículas
частица	partícula
гробището	cemiterio
пистолет	pistola
пистолет	arma
пистолет	pistola
пистолет	revólver
арест	deter
арест	arresto
ресурс	recurso
реалността	realidade
реалността	a
преценка	xuízo
пода	chan
пода	piso
пода	andar
легиона	lexión
линда	linda
демонстрация	manifestación
демонстрация	demostración
анимация	debuxos
анимация	animados
анимация	viñetas
регионите	rexións
централни	central
централни	primordiais
централни	centro
вината	culpa
дебела	groso
дебела	graxa
дебела	gorda
дебела	gordo
дебела	gordos
дебела	o
покер	póquer
покер	ao
покер	de
отзад	última
отзад	fila
отзад	parte
отзад	traseira
мит	mito
хубава	moi
хубава	bastante
хубава	bonita
хубава	ben
хубава	bonito
хубава	ben
хубава	bonita
хубава	bo
хубава	boa
съставки	ingredientes
кент	kent
ценен	valioso
правен	xudicial
правен	legal
правен	legais
дискриминация	discriminación
драмата	drama
индивид	persoa
индивид	cada
индивид	individuais
индивид	individuo
индивид	individual
индивид	tipo
позволено	permitiu
позволено	se
позволено	permita
позволено	lles
позволено	permite
позволено	non
позволено	permiten
позволено	vir
работен	traballando
работен	a
работен	traballar
работен	traballo
филипс	phillips
тъмен	escuras
тъмен	escuro
тъмен	escura
тъмен	escuridade
тъмен	noite
прозорци	fiestras
полицай	poli
полицай	policía
полицай	de
полицай	oficial
полицай	policía
полицай	axente
полицай	policía
бомбардировки	bombardeo
бомбардировки	bombardeo
бомбардировки	do
бомбардировки	bombardeos
бомбардировки	o
доминира	domina
упражнения	exercicios
упражнения	dirixe
упражнения	un
упражнения	exercicio
свине	porcos
свине	os
отстъпление	retirada
изправен	pé
монтаж	aparello
монтаж	instalación
мастърс	mestres
плати	paga
плати	pagar
плати	pagalo
квадрат	cadrado
квадрат	square
квадрат	cadradas
квадрат	praza
квадрат	limpo
субект	suxeito
субект	tema
субект	materia
нападнат	atacado
собствениците	os
обитатели	habitantes
обитатели	residentes
труден	dura
труден	por
труден	duro
труден	duros
труден	difícil
труден	difícil
труден	dificil
хиляда	miles
хиляда	milleiros
хиляда	mil
хиляда	de
хиляда	millar
преобразуване	transformación
преобразуване	transformar
корема	estómago
корема	ventre
корема	barriga
следващо	próxima
следващо	ao
следващо	seguinte
следващо	lado
следващо	próximo
следващо	o
хюго	hugo
розово	rosas
розово	rosa
ерата	era
албърт	albert
партизаните	partisanos
партизаните	partisáns
камерата	cámaras
камерата	cámara
изненада	sorpresa
изненада	sorprenda
изненада	unha
хипотези	hipóteses
хипотези	hipótese
норман	norman
фейсбук	facebook
фейсбук	de
грижа	importa
грижа	igual
грижа	me
приготвяне	para
приготвяне	a
приготвяне	preparar
братовчедка	primo
братовчедка	curmán
пазарна	mercado
пазарна	mercados
пазарна	esa
пазарна	feira
спомен	memoria
чаша	vaso
чаша	vidro
чаша	cristal
чаша	de
чаша	copa
чаша	cunca
чаша	café
костенурка	de
костенурка	tartaruga
искания	reivindicacións
динамика	dinámica
динамика	dinámicas
динамика	dinámica
меко	suave
соня	sonia
дребен	pequeno
дребен	pequenos
дребен	pequenas
дребен	pequena
изследователите	investigadores
горан	goran
зло	mal
зло	malo
зло	malvado
зло	maldade
зло	malvados
вертикално	verticais
вертикално	vertical
сделка	tratar
сделка	negocio
сделка	trato
вдъхновение	inspiración
рог	corno
разширена	a
главите	cabezas
концепции	conceptos
положителен	positivo
положителен	positiva
руди	rudi
посетителите	visitantes
водене	mantelos
водене	manter
водене	en
водене	mantén
водене	coa
откритие	descubrimento
рани	ferida
рани	feridas
рани	as
вот	votamos
вот	voto
вот	votan
вот	votar
вот	votos
вот	voten
вот	votos
кандидатурата	poxa
алтернативни	alternativa
падане	a
падане	namorarse
падане	caendo
падане	derrube
падане	ardendo
падане	caída
падане	outono
падане	caer
фактите	feitos
фактите	probas
свидетели	testemuñas
свидетели	testemuña
поръчки	contratos
поръчки	ordes
поръчки	orde
поръчки	as
поръчки	encargos
лари	larry
активист	activista
пациентите	pacientes
пациентите	os
пациентите	doentes
засегнати	afectados
трагедия	tráxico
трагедия	tráxica
трагедия	traxedia
трагедия	desgraza
съжалявам	sinto
съжалявам	síntoo
съжалявам	perdón
съжалявам	desculpe
фондове	fondo
фондове	de
подарък	presentar
подарък	actual
подарък	presente
подарък	presentes
подарък	agasallo
подарък	regalo
подарък	agasallo
участващи	participación
участващи	participar
електроенергия	electricidade
електроенергия	a
регистрирана	rexistrado
регистрирано	rexistrado
намерения	intención
жестоко	cruel
гостите	convidados
вируси	virus
кафяво	brown
кафяво	marróns
кафяво	marrón
кафяво	claro
изолирани	illado
изолирани	illada
маска	máscara
описано	descrito
ядрен	nuclear
ядрен	nucleares
изразени	se
сексуално	sexual
намерена	atopei
намерена	que
намерена	atopamos
намерена	atoparon
намерена	atopou
отделени	separadas
отделени	separar
оцелява	sobrevivir
оцелява	sobrevivimos
оцелява	á
оцелява	sobreviven
оцелява	sobreviva
оцелява	ser
оцелява	humano
непознати	estraños
непознати	descoñecidos
непознати	forasteiros
стандартен	estándar
стандартен	de
двойни	o
двойни	dobre
двойни	double
водород	de
водород	hidróxeno
алгоритми	algoritmos
картите	tarxetas
картите	cartas
картите	naipes
картите	as
картите	ás
сменен	substituída
активи	bens
постановление	dominante
прехвърлен	transferido
прехвърлен	trasladado
развитите	desenvolveu
развитите	desenvolvido
развитите	desenvolvidos
развитите	desenvolvemos
развитите	o
правейки	fai
правейки	facer
правейки	facendo
правейки	a
правейки	fas
ърнест	ernest
обстоятелствата	circunstancias
заплащане	paga
заплащане	pagar
заплащане	pagalo
заплащане	pago
корпорация	corporación
средиземноморски	mediterráneo
проби	mostras
завършено	os
завършено	total
завършено	completa
завършено	completar
завършено	completo
разрешаване	solucionar
разрешаване	resolver
оксид	nítrico
сценарии	guións
сценарии	guión
постигнато	independencia
проектирана	deseñados
проектирана	para
проектирана	deseñadas
проектирана	deseñado
проектирана	deseñamos
ефективни	efectivas
ефективни	efectiva
ефективни	efectivo
ефективни	efectivos
ефективни	eficaces
ефективни	eficaz
ефективни	a
творческа	creativo
творческа	creativos
творческа	creativa
творческа	creativas
изразена	se
управляващата	dominante
абсолютна	absoluta
абсолютна	absoluto
абсолютна	absolutos
абсолютна	absolutamente
склад	almacén
склад	almacenamento
склад	consigna
видимо	visible
видимо	visibles
компютрите	ordenadores
компютрите	computadores
чука	martelo
яйце	ovo
рейтинг	cualificación
рейтинг	cualificacións
рейтинг	as
рейтинг	avaliacións
предшественици	devanceiros
предшественици	os
водорасли	algas
водорасли	fuco
желания	desexa
корупцията	corrupción
корупцията	da
спасяване	salvar
спасяване	aforrar
спасяване	salvalo
спасяване	aforrando
спасяване	salvar
спасяване	aforro
спасяване	aforraban
спасяване	de
спасяване	apoio
железница	tren
интелектуалци	intelectuais
тонове	toneladas
тонове	quintais
морал	moral
морал	morais
морал	moral
морал	a
морал	vontade
енергетика	enerxía
енергетика	consumo
енергетика	enerxético
енергетика	enerxética
бернар	bernard
метрото	metro
метрото	sen
метрото	pantalóns
разбиване	mesmo
засягат	afecta
засягат	á
единадесет	once
механични	mecánica
механични	mecánico
омир	homer
експрес	expresar
прозореца	fiestra
прозореца	xanela
прозореца	pola
слепи	cegas
слепи	cega
слепи	cego
слепи	invidentes
слепи	cegos
дикинсън	dickinson
спрян	parei
спрян	de
спрян	parou
спрян	detívose
спрян	paramos
огледало	o
огледало	espello
подписано	asinado
пръстите	dos
пръстите	pés
пръстите	punta
пръстите	os
пръстите	dedos
дробове	pulmóns
съдията	xuíz
съдията	xulgar
кат	gato
кат	ao
престъпност	delito
престъпност	crime
престъпност	criminalidade
престъпност	crimes
престъпност	delincuencia
азот	nitróxeno
пит	pete
гранична	fronteira
уолъс	wallace
намиране	atopar
намиране	de
намиране	que
намиране	a
намиране	atopar
кандидатите	candidatos
луда	tolas
луда	manicomio
луда	tolo
луда	enfermo
луда	tolear
луда	tola
луда	tolos
луда	tolas
луда	tolo
луда	tola
луда	tolo
луда	enfadado
индустриални	industrial
мики	mickey
мики	micky
усещане	sensación
усещане	sentir
усещане	sentimento
столетия	séculos
въже	corda
емоции	emoción
емоции	emocións
литъл	pouco
литъл	algo
литъл	pequeno
литъл	pequena
вечно	para
вечно	sempre
вечно	eternamente
опасно	perigoso
опасно	perigosos
опасно	perigosa
опасно	perigosas
плъхове	rata
плъхове	ratas
стомаха	estómago
стомаха	o
признаване	recoñecemento
директен	directa
ричи	richie
оригинална	orixinal
оригинална	orixinais
сечение	sección
дявола	demo
дявола	diaño
кавалерията	cabalaría
красиво	fermoso
красиво	bonita
красиво	fermosa
красиво	precioso
красиво	fermosas
съобщението	mensaxe
кана	xarra
интернешънъл	international
интернешънъл	internacional
интернешънъл	internacionais
изразяване	expresións
изразяване	expresión
болки	dor
болки	moito
акциите	depósito
погребение	funeral
погребение	enterro
фреди	freddie
мебели	mobles
огюст	auguste
взаимодействието	interacción
доставки	de
доставки	subministración
доставки	subministración
сянката	sombra
лойд	lloyd
милиция	milicia
детайл	detalle
детайл	detalles
голи	espido
голи	espida
изстрел	disparou
фраза	frase
зрение	vista
зрение	visión
зрение	vista
зрение	vision
бизнесмени	empresarios
дървесина	madeira
нормални	normal
нормални	normais
насърчаване	promoción
насърчаване	ascenso
насърчаване	a
необичайно	estraño
ръб	do
здравеопазване	saúde
здравеопазване	a
здравеопазване	health
здравеопазване	saúde
насаждения	cultivos
полицаи	poli
полицаи	policías
полицаи	policía
полицаи	polis
полицаи	policías
полицаи	axentes
полицаи	oficiais
полицаи	os
полицаи	seus
полицаи	policías
дневен	día
дневен	diariamente
дневен	daily
дневен	cotiá
дневен	diario
уши	oído
уши	ouvido
уши	orella
уши	oídos
уши	orellas
враговете	inimigos
джийн	jean
джийн	xenéticas
джийн	xene
джийн	xenes
джийн	xen
здрав	san
здрав	saúde
здрав	sans
здрав	saudable
мое	miña
мое	meus
мое	meu
сиатъл	seattle
преживявания	as
преживявания	experiencias
джеферсън	jefferson
стачка	folga
стачка	ataque
стачка	¡
стачка	que
стачка	empece
превоз	fantasma
полите	saias
задължение	deber
задължение	obriga
задължение	de
задължение	servizo
задължение	co
задължение	compromiso
задължение	mecanismo
задължение	de
задължение	mecanismos
задължение	cos
сектора	sector
ястие	comida
новела	novela
брашно	comida
златно	de
златно	ouro
златно	ouro
златно	de
сексуална	sexual
разбити	roto
племенника	sobriño
импулс	pulo
репутацията	reputación
репутацията	sona
диагноза	diagnóstico
диагноза	diagnose
руини	ruínas
имение	mansión
проста	simples
проста	simple
проста	sinxelo
проста	sinxela
девойки	as
девойки	ás
девойки	rapazas
девойки	mozas
девойки	nenas
плаж	beach
плаж	praia
получен	recibín
получен	recibiron
получен	recibimos
получен	recibiu
колумб	columbus
страст	paixón
радиация	radiación
робъртс	roberts
вирус	virus
измама	fraude
измама	con
див	salvaxe
див	salvaxes
алтернативна	alternativa
данъците	impostos
данъците	dos
лабораторията	laboratorio
лабораторията	no
воин	guerreiro
воин	forte
колелото	roda
колелото	bicicleta
колелото	en
колелото	moto
колелото	bici
конгресът	congreso
нептун	neptuno
бик	touro
мишка	rato
диктатура	ditadura
убита	a
убита	mataron
убита	matou
убита	asasinado
убита	mortos
топло	calor
топло	quentes
топло	quente
топло	cálida
моят	meu
моят	miña
моят	o
моят	a
моят	meus
моят	miña
моят	meus
моят	meu
мелодия	melodía
доменико	domenico
репортер	xornalista
репортер	reporteiro
плоски	plano
предателство	unha
предателство	traizón
предателство	deslealdade
предателство	a
стремеж	aspiración
стремеж	obxetivo
китайско	os
китайско	chineses
китайско	chinés
китайско	chinesas
китайско	chinesa
демонстрации	manifestación
демонстрации	demostración
писмено	escrito
писмено	escrita
писмено	o
яде	desordes
яде	comer
яде	comendo
яде	coma
яде	a
яде	comelo
яде	come
защитниците	defensores
фбр	fbi
работещ	traballando
работещ	a
работещ	traballar
работещ	traballo
усеща	sinto
усеща	sentimos
усеща	se
усеща	sente
усеща	séntese
усеща	sinte
усеща	ben
усеща	que
аугуст	de
аугуст	agosto
ходове	se
