категорія	kategooria
руські	venelased
аматорський	amatöör
торгова	kauplemine
торгова	kauplemise
нуль	nulli
нуль	zero
нуль	null
поводження	käitlemine
поводження	käsitlemine
поводження	käitlemise
реалізується	eesmärgid
міхал	michal
коротке	lühike
коротке	lühikesed
тури	tuuri
доручення	ülesanded
вей	wei
зауважити	märkis
кращі	parem
кращі	paremad
кращі	paremini
кращі	ilusamaks
кращі	ilusam
ллойд	lloyd
простори	ruumid
виготовлена	valmistatud
виготовлена	toodetud
гур	hur
затвор	shutter
верді	verdi
вар	var
жозе	josé
філіпп	philippe
філіпп	filipp
петру	petru
влаштовує	vastuvõetavad
влаштовує	aktsepteeritav
влаштовує	vastuvõetav
мрії	unistused
мрії	unenäod
обробку	töötlus
обробку	töötlemine
обличчям	näoga
обличчям	näo
обличчям	nägu
обличчям	face
обстріл	pommitamist
обстріл	kooritud
мітинг	ralli
точні	eristatav
точні	täpne
точні	täpsed
точні	täpne
петрова	petrova
вірша	luuletus
зміщення	nihe
зміщення	kompenseerida
вулканів	vulkaanid
скоротити	lühendatud
скоротити	lühendada
дзюдо	judo
свідоцтво	hullumeelsus
свідоцтво	hullus
сонячні	päikese
сонячні	päikeseenergia
рай	taevas
рай	paradiisi
рай	paradiis
таїланд	tai
таїланд	tais
депресії	depressioonis
депресії	masenduses
командний	cmd
командний	käsk
командний	käsu
язи	lihased
нащадок	pärija
нащадок	laps
нащадок	lapse
печатки	pitser
печатки	pitsat
вибрав	valis
гері	gary
айдахо	idaho
радше	sõnnik
доводить	kindlustab
доводить	tagab
доводить	tõendab
шкала	mõõtkavas
шкала	skaala
терор	terrori
коронації	kroonimist
найменше	väikseim
найменше	vähim
телефони	telefonid
оттава	ottawa
стрільці	vibukütid
вертикальні	vertikaalne
повені	üleujutused
ребра	ribid
ребра	ribi
ребра	serv
ребра	edge
артерії	emboolia
мури	seinad
лестер	lester
лестер	leicester
притулку	varjupaik
притулку	pelgupaik
впала	kukkus
впала	langenud
натовп	rahvas
натовп	publik
ядерна	tuuma
ядерна	tuumaenergia
геолог	geoloog
діаграма	joonis
діаграма	diagramm
діаграма	skeem
діаграма	joonis
діаграма	diagramm
трансляції	ringhäälingusaadete
трансляції	podcasti
страху	hirm
страху	hirmu
трубки	torud
ядерні	tuuma
ядерні	tuumaenergia
бригад	brigaadid
кажу	ütlemine
кажу	ütle
каналом	toru
каналом	piip
каналом	kanal
каналом	kanalid
майні	bahn
зосереджена	koondunud
зосереджена	kontsentreeritud
родовід	genealoogia
моментів	hetki
моментів	hetked
молодші	alaealine
делегація	delegatsioon
пограбування	rööv
пограбування	röövi
пограбування	röövimine
перетворює	muudab
лонг	pikad
лонг	pikka
лонг	pikk
додатки	rakendused
додатки	taotlused
додатки	rakendused
додатки	laiendused
вершиною	tipu
підтвердили	kinnitatud
йоган	johann
йоган	johan
міцно	tihe
міцно	kitsas
міцно	tihedalt
помітити	märka
помітити	teade
поворот	rotatsiooni
поворот	pööramine
додаткове	muud
додаткове	arenenud
додаткове	täiustatud
благословення	õnnistus
благословення	õnnistust
благословення	õnnistus
благословення	õnnistust
центрах	keskused
центрах	keskuste
романо	romano
чехи	tšehhid
яскравий	väljendusrikas
ральф	ralf
ральф	ralf
ральф	ralph
відправити	saada
квадратний	ruudu
квадратний	ruut
квадратний	väljak
експерти	eksperdid
опіки	burns
опіки	põleb
опіки	põletab
опіки	järelevalve
розлади	häired
цілісність	terviklikkus
цілісність	ausus
цілісність	terviklikkuse
берклі	berkeley
пропустив	vastamata
карток	kaardid
набоїв	padrunid
долар	dollari
долар	dollar
борг	borg
борг	laenu
борг	laen
борг	võlg
борг	võla
схвалення	heakskiit
схвалення	heakskiitmine
іноземний	välismaised
іноземний	välismaa
фбр	fbi
мотив	motiiv
мотив	motiiv
кастро	castro
універсальна	universaalne
тенор	tenor
залишаючи	lahkumas
залишаючи	lahkub
залишаючи	lahkumine
чайковський	tšaikovski
танзанії	tansaania
кредит	krediidi
кредит	krediit
кредит	krediiti
кредит	laenu
кредит	laen
кілометр	kilomeeter
кілометр	kilomeeter
небезпека	oht
небезпека	ohu
небезпека	oht
резерв	hõljuvad
резерв	varu
резерв	reserv
резерв	reservi
розбили	murdis
динозаврів	dinosaurused
процедуру	menetlus
процедуру	protseduur
регбі	ragbi
лисиця	rebane
лисиця	rebase
лисиця	fox
колоністів	kolonistid
роуз	rose
роуз	roos
роуз	roosi
ліон	lyoni
піттсбург	pittsburghi
лікарська	officinalis
базовий	baasi
базовий	baas
базовий	alus
базовий	põhi
базовий	põhiline
боролися	võitlesid
вузький	kondenseeritud
вузький	kitsas
вузький	kitsad
косова	kosovo
закрили	vangistada
цитати	tsitaat
адміністрування	manustada
адміністрування	admin
адміністрування	administraatori
адміністрування	administraator
адміністрування	administratsioon
адміністрування	haldus
адміністрування	manustamine
радість	joy
радість	rõõmu
радість	rõõm
калібр	kaliibriga
кримінальне	kurjategija
кримінальне	kuritegelik
кримінальне	kriminaalne
кримінальне	kriminaal
вбивці	mõrvarid
вбивці	tapjad
вбивці	mõrvarid
відкриваються	avab
закладі	julgeb
попереднє	esialgse
попереднє	esialgsed
попереднє	esialgne
попереднє	eelmised
попереднє	varasem
попереднє	eelmine
втекли	põgenesid
втекли	põgenenud
втекли	põgenes
втекли	põgenes
шпиталь	haiglas
шпиталь	haigla
шпиталь	haiglasse
читається	loetav
батарея	patarei
батарея	aku
сподіваюсь	loodetavasti
чаю	teed
чаю	tee
закінчити	lõpeta
закінчити	lõpp
одружена	abielus
одружена	abiellusid
одружена	abiellus
виросла	kasvas
понеділок	esmaspäeval
понеділок	esmaspäev
платформу	platvorm
динамічний	dünaamiline
динамічний	dünaamika
труба	toru
труба	piip
труба	toru
труба	trompet
шин	sheen
теніс	tennis
йоганна	johanna
грей	hallid
грей	hall
грей	grey
щоденно	igapäevane
щоденно	päevane
щоденно	päevas
доменіко	domenico
миші	hiired
миші	hiiri
миші	hiir
миші	hiire
братислава	bratislava
підписати	märk
порівняти	võrdlemine
порівняти	võrdle
іспити	eksamid
жертвами	ohvreid
жертвами	ohvrid
подруга	sõbranna
подруга	tüdruksõber
подруга	sõber
подруга	sõbranna
кунео	cuneo
молитва	palve
молитва	palved
стабільність	püsivus
стабільність	stabiilsus
пости	helikopterid
пости	kopterid
пости	keedetud
пости	ametikohtade
пости	postitusi
пости	postitused
пости	ametikohad
кропивницький	märgi
кропивницький	märk
кропивницький	mark
спокій	rahulik
спокій	valvsuse
спокій	valvsus
спокій	valvsust
ширше	laiemalt
ширше	laiem
ширше	laiema
зомбі	zombie
зомбі	zombi
зомбі	zombid
хворим	haiged
хворим	haige
хворим	haigeks
гарматами	kahurid
необхідного	hädavajalik
уаз	uaz
уаз	oise
демократичні	demokraatlik
демократичні	demokraatlikud
крамниці	poed
крамниці	poode
крамниці	kauplused
єврей	juut
астероїди	asteroid
астероїди	asteroidid
астероїди	kivid
астероїди	kive
костюми	kostüümid
прогноз	prognoos
прогноз	prognoos
прогноз	ennustus
засновники	asutajad
гарні	tubli
гарні	hea
ньєвр	nièvre
спеціалізована	spetsialiseerunud
фігуру	tükk
наближається	lähenemisviise
наближається	läheneb
наближається	tulekul
наближається	tulemas
наближається	tuleb
зустріли	kohtasin
зустріли	kohtunud
зустріли	täidetud
ліза	lisa
ліза	lise
точне	täpne
чутливість	tundlikkus
румунська	rumeenia
робінсон	robinson
вбивця	tapja
вбивця	killer
вбивця	mõrvar
вбивця	mõrvar
вбивця	mõrtsukas
паркер	parker
помітили	märganud
помітили	märkasin
скрипаль	viiuldaja
штефан	stefan
штефан	stephan
представляти	esindavad
представляти	esindab
представляти	esinda
паралельні	paralleelsed
паралельні	paralleelne
паралельні	paralleelselt
спробували	üritasin
спробували	proovis
спробували	proovisid
спробували	proovisin
спробували	proovitud
подробиці	detailid
подробиці	üksikasjad
подробиці	detaili
подробиці	detail
подробиці	üksikasjad
єреван	jerevan
реєстрація	registreerida
реєстрація	register
реєстрація	registrisse
реєстрація	registreeru
реєстрація	registreerimine
листівки	postkaardid
взаємини	suhted
повторення	korda
повторення	korrata
повторення	kordamine
повторення	kordan
повторення	esinemise
повторення	esinemine
повторення	kordub
повторення	kordumine
повторення	kordamine
повторення	kordamine
студентам	üliõpilased
студентам	õpilased
студентам	tudengid
сходить	tõuseb
норман	norman
надаються	on
партнери	partnerid
голосом	hääl
голосом	hääle
голосом	häält
екваторіальної	ekvatoriaal
леонард	leonard
емма	emma
кор	regioonide
представила	tutvustas
представила	tutvustati
аргентинський	argentina
поставила	riskinud
поставила	puhanud
громадянам	kodanikud
самара	samara
теології	teoloogia
зловживання	kuritarvitamine
зловживання	kuritarvitamise
шаблоном	šabloon
вольф	wolff
кратери	kraatrid
італійці	itaallased
цру	cia
цру	cia
філіппіни	filipiinid
підвид	alamliik
сказала	ütles
банди	jõugud
банди	jõuk
банди	kamp
банди	gang
чув	kuulsin
чув	kuuldud
чув	kuulnud
чув	kuulis
вернер	werner
обурення	nördimust
обурення	vimm
ховається	peidus
ховається	peitmine
пляжі	rannad
урожай	saagi
урожай	lõikus
урожай	saak
генуя	genova
протоколів	protokollid
тренерів	koolitajate
хуана	juana
викидів	heide
викидів	heitmed
викидів	heitkoguste
сховище	hoidla
сховище	ladustamise
сховище	säilitamine
сховище	ladustamine
сховище	hoidla
поляна	poljana
купа	kuhi
купа	kamp
купа	punt
хворий	haige
хворий	haiged
хворий	haige
хворий	haigeks
ацтеків	asteekide
докладно	detaili
докладно	detail
докладно	üksikasjad
комета	komeet
михаїл	michael
кота	kaera
запрошені	kutsus
запрошені	kutsutud
близькість	intiimsus
духовенство	vaimulikud
стрільба	laskmine
стрільба	tulistamine
джакомо	giacomo
лінійна	lineaarne
відповісти	vasta
відповісти	vastus
чудес	wonderland
місячний	igakuine
філ	phil
чиста	puhas
етика	eetika
втеча	põgenemine
франкфурт	frankfurt
вагітність	rasedus
літрів	liitrit
рожевий	roosa
рожевий	roosad
закріплено	ankurdatud
диво	üllatavalt
диво	ime
ягоди	maasikad
ягоди	ploomid
кращий	parima
кращий	parimad
кращий	parimat
кращий	parim
йон	jon
сподіваючись	lootes
сподіваючись	loodab
уругвай	uruguay
церквах	kirikud
вашингтона	washingtoni
вашингтона	washington
артема	artjom
виграє	võidab
метью	mathew
метью	matthew
співати	laulmine
розширена	ipa
розширена	laiendatud
розширена	pikendatud
алгебра	algebra
абдул	abdul
перепрошую	kahju
перепрошую	vabandust
людський	inimene
людський	inimlik
хмар	pilvede
хмар	pilvi
хмар	pilved
псевдоніми	hüüdnimed
доходить	filmimine
арка	kaare
арка	arch
арка	kaar
мозамбіку	mosambiigi
купує	ostab
ямато	yamato
коронація	kroonimist
границі	piirmäärad
границі	piirid
границі	piirangud
македонський	makedoonia
знайомі	tuttav
знайомі	tuttav
підручника	käsiraamat
ставився	ravitud
ставився	töödeldud
показала	näitasid
показала	näitas
кішка	kass
кішка	cat
карабаської	karabahhi
усунути	kõrvaldada
страждання	kannatab
страждання	kannatusi
страждання	kannatused
страждання	kannatavad
практичний	praktiline
практичний	praktilised
краса	ilu
краса	iludus
краса	kaunitar
уявити	kujutle
душанбе	dušanbe
гончар	potter
діана	diana
ліквідація	likvideerimine
деревина	puidust
деревина	puit
белл	kella
белл	belli
белл	bell
реалізовано	rakendatud
оклахома	oklahoma
коаліція	koalitsiooni
дискусія	arutelu
дискусія	arutab
дискусія	arutatakse
дай	dai
забрав	võttis
забрав	võtsid
стрічок	linte
стрічок	lindid
приєдналася	liitunud
приєдналася	liitus
приєдналася	ühines
рівний	võrdub
коса	sülitada
розмова	vestlus
розмова	räägi
розмова	jutt
конкурентів	konkurendid
конкурентів	konkurente
конкурентів	konkurentide
конкурентів	konkurent
конкурентів	konkurendi
інфекційних	nakkav
істота	elukas
істота	olend
істота	olevus
ера	age
ера	vanust
ера	vanus
єгипетський	egiptuse
вічний	igavest
вічний	igavene
нитки	niit
нитки	lõime
імпорт	import
імпорт	impordib
імпорт	import
імпорт	impordi
імпорт	import
американською	nsa
активи	varad
активи	varade
серверів	serverid
розкрити	laiendada
мобільний	liikuv
мобільний	liikuva
мобільний	mobiil
мобільний	mobiilne
визнають	armumine
визнають	purustada
місячного	igakuine
мечем	mõõk
сербська	serbia
якуб	jakub
підкріплення	abiväed
ходить	läheb
ходить	käib
ходить	kõnnib
інтелект	luure
інтелект	intellekti
автоматичний	automaatne
автоматичний	automaat
автоматичний	automaatsed
автоматичний	automaatne
вертоліт	helikopter
вертоліт	kopter
страва	roog
повернуто	tagastatud
язав	sidemeid
язав	sidemed
кен	ken
кемпбелл	campbell
льодовик	liustik
відбиття	peegeldus
відбиття	peegeldused
тор	thor
спектакль	vaatemäng
манча	mancha
тактика	taktika
тактика	taktika
дубль	topelt
миша	hiir
миша	hiire
перетин	lõikuvad
перетин	crossover
гола	hola
аравія	araabia
модернізація	moderniseerimine
софі	sophie
ландшафт	maastik
ландшафт	maastiku
холмс	holmes
звертався	taotletud
звертався	nõutud
звертався	taotles
звертався	soovitud
словаки	slovakid
колія	telg
різною	varieerub
активіст	aktivist
вапняку	lubjakivi
обирає	valib
обирає	valib
стрій	häälestus
звільнив	vallandatud
звільнив	vallandas
звільнив	vallandati
німець	saksa
німець	sakslane
вин	veinid
кукурудзи	mais
єгор	jegor
систематично	süstemaatiliselt
мерфі	murphy
їхав	ratsutas
їхав	sõitis
блюз	blues
тимчасове	ajutised
тимчасове	ajutine
тимчасове	lenduvate
бмп	bmp
єктивно	objektiivselt
алессандро	alessandro
включити	kaasamine
роздуми	mõtlemine
роздуми	mõeldes
роздуми	mõtled
роздуми	mõtleb
аляска	alaska
зоопарк	loomaaed
цариці	kuninganna
цариці	queen
рани	haavad
дзьоб	nokk
відступ	taane
відступ	nihe
відступ	kompenseerida
святе	püha
святе	pühal
розуміючи	arusaamine
розуміючи	mõistmist
розуміючи	mõistmine
розуміючи	arusaam
зупинився	peatus
зупинився	peatatud
підтвердити	kinnitus
підтвердити	tunnistama
підтвердити	kinnitus
підтвердити	kinnitada
підтвердити	kinnitan
підтвердити	kinnita
підтвердити	nõustub
підтвердити	aktsepteerib
підтвердити	kinnitamine
підтвердити	kinnitades
астрономія	astronoomia
газові	gaasiliste
каталоги	kataloogid
каталоги	kataloogid
каталоги	kataloogid
мальта	malta
ален	alain
знамениті	kuulsad
знамениті	kuulus
розвідник	skaut
розвідник	luuraja
декор	sisekujundus
десятка	kümme
десятка	ten
випустити	lahtine
випустити	lahtised
випустити	lahti
баба	baba
легендарний	legendaarne
видачі	väljastamine
видачі	väljaandmine
впевнено	enesekindel
ліхтенштейн	liechtenstein
ліхтенштейн	lichtenstein
антарктиди	antarktika
змусило	roomates
леона	leona
консультантом	konsultant
консультантом	konsultandid
прикрас	ehted
еміграція	väljaränne
лоран	laurent
приблизна	hinnanguline
приблизна	hinnanguliselt
мобільні	liikuv
мобільні	liikuva
мобільні	mobiil
мобільні	mobiilne
нельсон	nelson
вбрання	riietus
господа	issand
товариша	meeskonnakaaslane
джорджо	giorgio
коментарів	kommentaarid
коментарів	märkused
очко	wren
ефективний	efektiivne
ефективний	tulemuslik
ефективний	tõhus
ефективний	tõhusad
дагестан	dagestan
жаба	kärnkonn
жаба	konna
жаба	konn
підготовлено	valmistatud
підготовлено	ettevalmistatud
інтервал	intervall
інтервал	vahekaugus
обмежує	piirab
томаш	tomasz
зайнято	hõivatud
зайнято	hõivatud
зайнято	okupeeritud
позначки	kuuli
позначки	kuul
позначки	sildid
позначки	sildid
позначки	märgised
позначки	märgised
позначки	kuulid
позначки	märgistamine
маски	maskid
юридично	juriidiliselt
юридично	legaalselt
юридично	seaduslikult
юридично	õiguslikult
індійська	india
індійська	indiaanlane
соната	sonata
деколи	mõnikord
деколи	vahel
деколи	vahest
спортивне	kulturismi
експериментальний	eksperimentaalne
точний	eristatav
точний	täpne
симфонічний	sümfoonia
фізіологія	füsioloogia
континенті	mandri
габріель	gabriel
габріель	gabrielle
хороші	tubli
хороші	hea
фокс	rebane
фокс	rebase
фокс	fox
сертифікат	sertifikaat
сертифікат	tunnistus
неділі	pühapäeviti
антени	antennid
антени	antenni
антени	antenn
озброєний	relvastatud
нащо	miks
кодів	koodid
імпульс	impulss
вази	vasa
розглянемо	kaaluma
розглянемо	kaaluda
варвари	barbarid
наварра	navarre
мухаммад	muhammad
складною	keeruline
складною	komplitseeritud
нормальної	jõudmine
нормальної	jõuda
легендарного	legendaarne
оголошує	teatab
альто	alto
тайвань	taiwan
тайвань	taiwanis
тайвань	taiwani
кольорові	värviline
кольорові	värvilised
кольорові	värviline
кольорові	värvilised
зайнята	hõivatud
цікавить	huvilistel
цікавить	huvitatud
лінкольн	lincoln
лінкольн	lincolni
знімає	leevendab
підняли	tõstetud
підняли	tõstatatud
підняли	kasvatatud
невада	nevada
атом	aatom
страждає	kannatab
імпульсу	hoog
зібралися	kogutud
зібралися	kogunenud
кубань	kuban
метр	meetri
метр	meeter
метр	meetri
метр	meeter
мая	maya
мая	maia
африканський	aafrika
миттєво	koheselt
дозволяється	kiidab
хмара	pilve
хмара	pilved
хмара	cloud
хмара	pilv
айова	iowa
зберегла	hoitud
зберегла	säilitatud
зберегла	säilinud
зберегла	konserveeritud
діагностика	diagnoos
діагностика	diagnoosi
діагностика	diagnostika
африканська	aafrika
броди	brody
парами	paarismängu
розмовляє	kõnelused
розмовляє	räägib
розмовляє	kõneleb
оцінок	hinnangud
вимирання	väljasuremise
завантажити	koormus
завантажити	laadi
завантажити	laadimine
сальвадор	salvador
аст	ast
словників	sõnaraamatud
уривок	väljavõte
спасіння	lunastus
альп	alpes
терміново	kiire
обсє	osce
казино	kasiinod
казино	kasiino
прибутки	sissetulek
прибутки	tulu
прибутки	kasum
прибутки	kasumid
хворі	haiged
хворі	haige
хворі	haigeks
базові	põhi
базові	põhiline
схилу	kalle
едгар	edgar
вивезли	sõitnud
пустеля	kõrb
коннектикут	connecticuti
бомбардувальник	pommitaja
саудівська	saudi
настрій	meeleolu
настрій	tuju
традиційними	traditsioonilised
традиційними	traditsiooniline
мить	moment
мить	hetk
вестфалія	westfalenis
клаус	klaus
степах	rohumaad
гостра	ägeda
водорості	vetikad
діагноз	diagnoos
діагноз	diagnoosi
досвідчений	kogetud
досвідчений	kogenud
кадр	kaader
кадр	raam
кадр	raami
кадр	stiimulite
джулія	giulia
джулія	julia
мінімальний	minimaalselt
мінімальний	miinimum
мінімальний	minimaalne
парадокс	paradoks
просвіти	valgustatuse
найменш	vähim
викладені	paigutatud
викладені	asetatud
мол	mol
реагує	reageerivad
реагує	reageerib
догори	ülespoole
духів	vaimud
духів	hinged
відмінні	teistsugune
відмінні	erinevad
відмінні	erinev
євангелія	ada
дарія	darja
дарія	darja
приймається	lapsendatud
приймається	vastuvõetud
приймається	adopteeritud
забороняє	takistab
забороняє	väldib
операційна	tegutsevate
відкриттів	avastusi
мавзолей	mausoleum
гватемали	guatemala
твердий	tahke
твердий	tahked
івлін	yvelines
картку	kaardiga
картку	kaart
картку	kaardi
тунісі	tuneesia
діна	dina
одинадцять	üksteist
статусі	staatus
статусі	seisund
статусі	oleku
статусі	olek
психолог	psühholoog
болгар	bulgaarlased
іспит	läbivaatus
іспит	eksam
хорватська	horvaatia
леслі	leslie
вандея	vendée
терапія	teraapia
терапія	ravi
терапія	ravile
конфедерація	konföderatsioon
конфедерація	konföderatsiooni
коррез	corrèze
гамбург	hamburgi
перемовини	läbirääkimised
перемовини	läbirääkimiste
поверхи	põrandad
роб	rob
альтернативні	alternatiiv
плечі	õlad
звільнені	vabastatud
россі	rossi
вирази	väljendid
розширений	laiendatud
розширений	pikendatud
розширений	muud
розширений	arenenud
розширений	täiustatud
господь	issand
героїні	kangelanna
смертності	suremus
опер	oopereid
трамвая	rail
трамвая	raudtee
граматика	grammatika
протиріччя	vastuolu
утримують	juhib
міни	kaevandused
міни	miinid
бажана	eelistatud
євробаченні	eurovisiooni
кава	kohvi
кава	kohv
алегорія	allegooria
механічна	mehaanilised
механічна	mehaaniline
хижаків	kiskjad
сонячне	päikese
сонячне	päikeseenergia
задачу	ülesanne
атлантична	atlandi
атлантична	atlantic
кенні	kenny
фараон	vaarao
бернар	bernard
повідомити	aruanne
повідомити	raport
повідомити	raporti
повідомити	ettekanne
вир	vir
відчуження	tõrjutus
відчуження	tõrjutuse
підтверджена	kinnitatud
моцарта	mozart
біч	rand
біч	beach
добуток	toode
добуток	toote
сокіл	falcon
робітник	töötaja
робітник	tööline
еванс	evans
восьмий	kaheksas
компонування	paigutus
геноцид	genotsiid
геноцид	genotsiidi
виправляти	viljandis
климент	clement
консультації	konsultatsioonid
консультації	konsulteerimine
бер	ber
гарантії	garantiid
гарантії	garantiid
гарантії	tagatis
гарантії	garantii
залишок	supernoova
рабство	orjus
немов	rusty
немов	roostes
таємний	saladus
таємний	salajane
таємний	secret
талановитий	andekas
сутності	üksused
сутності	üksus
кельн	kölni
святилище	varjupaik
гондурасу	hondurase
швидкостей	määrad
дружбу	sõprus
дружбу	sõpruse
дружбу	sõprust
тропічний	troopiline
шерсть	karvad
шерсть	soeng
шерсть	juuksed
шерсть	vill
біолог	bioloog
фолк	rahvas
хіросіма	hiroshima
тюрми	vangla
перетворили	pöördus
автомобілем	auto
автомобілем	car
літаком	lennuk
дез	des
функціональні	funktsionaalsed
функціональні	funktsionaalne
поверхів	põrandad
орієнтація	orientatsiooni
зовнішнє	välimine
зовнішнє	välised
зовнішнє	välise
зовнішнє	väline
грем	graeme
грем	graham
абревіатура	lühend
абревіатура	akronüüm
здійсненні	käitumine
адвокатів	advokaadid
адвокатів	juristid
лапи	käpad
відходи	jäätmed
захищені	tagatud
захищені	turvatud
перекладати	tõlkida
перекладати	tõlgi
перекладати	tõlkimine
енріке	enrique
крез	creuse
цирк	tsirkus
обіцяв	lubas
секретаріат	sekretariaat
статистичних	statistika
статистичних	statistilised
статистичних	statistiline
переселенці	ümberasustatud
четвер	neljapäev
емір	emir
копальні	nõue
копальні	nõude
копальні	väide
копальні	kaevandused
копальні	miinid
мандат	volitused
мандат	mandaat
мандат	volitus
преподобний	reverend
горою	doom
вимірюється	mõõdetud
гілл	hill
рено	reno
ушкодження	vigastus
привілей	privileeg
готувати	cook
готувати	kokk
охоронець	ihukaitsja
комендант	komandant
гумор	huumor
гумор	huumor
бове	beauvais
бенедикт	benedict
венето	veneto
титану	titaani
титану	titaan
творця	tegija
юріївна	šarapova
пікассо	picasso
публікацію	avaldamine
декоративна	dekoratiivne
басейни	basseinid
чудова	kenasti
чудова	suurepärane
чжоу	zhou
робер	robert
квиток	pilet
монтгомері	montgomery
дан	dan
тютюн	tubakas
заохочення	edendamine
недоліком	tagastamise
читач	järgija
читач	lugeja
пікселів	pikslite
пес	koera
пес	koer
пес	canis
скандинавії	skandinaavia
руді	rudy
руді	rudi
принести	tooma
стріли	nooled
зростати	suurendamine
зростати	suureneb
зростати	kasvab
зареєстровані	registreeritud
зареєстровані	registreerinud
корисним	tasuv
тура	vanker
інтеграція	integratsioon
інтеграція	lõimumine
інтеграція	integreerimine
інтеграція	integreerimine
розглянути	arvestades
адаптація	kohandamine
адаптація	kohandus
адаптація	kohanemine
найманців	palgasõdurid
абхазії	abhaasia
пап	pape
пап	paavstid
брест	bresti
даючи	andmine
електрон	elektron
зникають	kadumine
зникають	kadumas
зникають	kaovad
зникають	kaduma
частоту	esinemissagedus
частоту	sagedus
фараонів	vaaraod
клин	kiil
клин	kiilu
маршалл	marshall
маршалл	marshalli
жермен	germaine
жермен	germain
павук	ämblik
павук	spider
лез	les
бджіл	mesilased
маккартні	mccartney
австралійська	austraalia
француз	prantslane
лімузен	limousin
адріано	adriano
мапи	kaardid
берегова	ranniku
нігерія	nigeeria
пріоритет	prioriteet
пріоритет	prioriteedid
зрошення	niisutus
керуючий	pankrot
болгарська	bulgaaria
комерційні	kaubandus
комерційні	kaubanduslik
комерційні	reklaam
португальська	portugali
парагвай	paraguay
звичайне	normaalne
цзінь	jin
чудові	võimas
чудові	vägev
чудові	äge
монах	monk
монах	munk
гладкий	tõrgeteta
гладкий	sujuv
гладкий	mahe
гладкий	sile
тікає	põgenemine
професій	kutsealade
адріана	adriana
смертельно	surmav
смертельно	tappev
дроблення	jagab
дроблення	pooleks
зальцбург	salzburgi
поділити	jaga
найближчий	lähim
найближчий	lähima
найближчий	võlausaldajad
найближчий	võlausaldajate
найближчий	lähim
боєприпаси	laskemoon
боєприпаси	laskemoona
боєприпаси	laskemoon
боєприпаси	laskemoona
журналістика	ajakirjandus
сховища	hoidlad
звинуватив	süüdistatud
звинуватив	süüdistatav
фенікс	phoenix
гани	ghana
вейн	wayne
річну	aastane
річну	aastased
дивиться	vaadates
металевий	metallist
металевий	metall
металевий	metal
металевий	metalli
католицтво	katoliiklus
далеких	kauge
бісау	bissau
помешкання	residentsuse
веселий	naljakas
вивчив	õppis
вивчив	õpitud
вивчив	õppinud
вивчив	õppisin
клара	clare
клара	klara
клара	clara
варта	väärt
позначено	märgitud
позначено	märgistatud
позначено	kontrollitud
дефіцит	puudujääk
зрозуміли	arusaadav
юрі	jüri
юрі	juri
юрі	yuri
належність	omandi
належність	omand
належність	omandiõigus
виноград	viinamarjad
тести	katsetused
тести	katsed
тести	testid
зайнятий	hõivatud
упередження	bias
ренді	randy
віддано	eraldatud
монарх	monarh
графіку	graafiline
графіку	graafika
кент	kenti
кент	kent
пакетів	paketid
сиру	juustu
сиру	juust
туберкульозу	tuberkuloosi
туберкульозу	tuberkuloos
висловився	nüri
змінений	muudetud
змінений	toimetatud
змінений	redigeerinud
змінений	muudetud
змінений	muutunud
змінений	muutis
змінений	modifitseeritud
змінений	muudetud
екскурсії	ekskursioonid
екскурсії	vaatamisväärsusi
монархія	monarhia
вер	ver
вер	vert
закінчено	lõpetatud
закінчено	üle
посвідчення	sertifitseerimine
сотню	sada
жиру	rasv
жиру	rasva
жиру	paksud
жиру	paks
неділя	pühapäev
еквадор	ecuadori
китайською	hiina
китайською	hiinlased
руссо	rousseau
чиновники	ametnikud
організувала	korraldatud
розділив	jagatud
розуміється	antud
стеля	lagi
сильніше	tugevam
сильніше	tugevamad
сильніше	tugevamaks
відтворити	mängi
відтворити	kordus
зсув	vahetus
зсув	nihe
зсув	shift
зсув	nihe
зсув	nihe
зсув	kompenseerida
незрозуміло	ebaselge
мозаїка	mosaiik
шейх	sheikh
комплексні	koordineerimine
комплексні	kooskõlastamine
лисиці	rebased
заявляє	nõuded
заявляє	väited
рівна	tasane
рівна	lame
мойсей	mooses
мойсей	moses
мустафа	mustapha
мустафа	mustafa
стовп	sammas
стовп	samba
стовп	col
звинуватили	süüdistatud
звинуватили	süüdistatav
кнопки	nööbid
кнопки	nupud
знать	aadel
різне	muud
різне	mitmesugused
поточні	aktiivne
поточні	praeguse
поточні	praegune
світлини	fotode
світлини	fotod
бейкер	pagar
бейкер	baker
психологічний	psühholoogiline
примирення	leppimise
вовки	hundid
партнерство	partnerluse
партнерство	partnerlus
парламентська	parlamentaarne
чисельні	numbriline
родрігес	rodriguez
діаграми	skeemid
діаграми	joonis
діаграми	diagramm
патології	patoloogia
туманність	udukogu
насос	pumba
насос	pump
насос	pumpa
дум	doom
гродно	grodno
здоровий	terved
здоровий	tervena
здоровий	tervislik
ділення	diviis
ділення	rajoon
ділення	osakond
ділення	jaga
консолі	konsool
консолі	konsooli
напругою	ostsillaator
вбивств	mõrvad
допомогла	aitasid
допомогла	aitas
допомогла	aidanud
остін	austen
остін	austin
набережна	muldkeha
патентів	näitajad
шматки	tükid
середа	kolmapäev
стійка	rack
зрозуміла	arusaadav
зрозуміла	mõista
клінічних	kliiniline
клінічних	kliinilised
пристроями	seadmed
видавців	kirjastajad
чечні	tšetšeenia
тканина	riide
тканина	riie
