din	출신
ștergere	삭제하기
căzut	타락
iisus	예수
germanii	독일인
urbană	도시
promovarea	홍보
promovarea	프로모션
promovarea	승진
promovarea	홍보
lansată	시작됨
fundația	파운데이션
fundația	재단
patrimoniului	문화유산
bazin	분지
turneu	투어
turneu	관광
turneu	둘러보기
turneu	구경
turneu	여행
turneu	토너먼트
turneu	대회
sex	성별
sex	성교
sex	섹스
sex	성관계
sex	성별
exclusiv	독점
exclusiv	단독
statistică	통계
statistică	통계학
statistică	통계학
statistică	통계
teme	주제
teme	테마
teme	숙제
japoneză	일본어
japoneză	일본
japoneză	일본인
sânge	피피
sânge	블러드
sânge	혈액
fete	소녀
fete	소녀들
fete	걸스
separat	별도
separat	따로따로
separat	따로
separat	별도로
separat	분리됨
separat	별거
separat	분리
separat	따로따로
separat	따로
artilerie	대포
păsări	새들
prieten	친구
ierusalim	예루살렘
ludwig	루트비히
ludwig	루드비히
marina	해군
marina	네이비
marina	마리나
imperial	임페리얼
inclusă	포함
inclusă	포함됨
php	php
paralel	평행
paralel	병렬
organizații	단체
organizații	조직
organizații	단체
profile	프로파일
profile	프로필
înțeles	이해
spate	다시
spate	뒤로
spate	후방
schimbarea	바뀌기
schimbarea	변경
schimbarea	바뀌기
schimbarea	변화
schimbarea	변경
schimbarea	바꾸기
high	높음
high	하이
indiferent	무관심
financiare	재무
financiare	금융
villa	빌라
song	송송
song	노래
următorul	다음
următorul	넥스트
torino	토리노
cursuri	강좌
cursuri	코스
cursuri	과정
cursuri	클래스
cursuri	수업
teritorii	영토
păduri	우즈
turn	타워
proprie	소유
cucerirea	정복
conținut	콘텐츠
conținut	컨텐츠
conținut	내용
pod	다락방
pod	다리
pod	브리지
deseori	자주
bătrân	늙은
bătrân	오래된
dinastie	왕조
fiică	딸이
presa	미디어
museum	박물관
cântăreață	가수
cântăreață	싱어
preotul	신부
preotul	성직자
usa	usa
usa	미국
conformitate	준수
scurte	짧게
scurte	쇼트
scurte	짧은
perioade	생리
perioade	월경
perioade	마침표
creștin	기독교
creștin	크리스티안
creștin	크리스천
creștin	크리스찬
caracteristici	특성
caracteristici	특징
caracteristici	특징
caracteristici	기능
ansamblu	앙상블
semn	기호
semn	서명
semn	사인
completă	완료
completă	완성
kilometri	마일스
kilometri	마일리지
kilometri	마일
kilometri	마일리
kilometri	마일즈
kilometri	마일리지
kilometri	킬로미터
dvd	dvd
indică	나타냅니다
indică	나타냅니다
brown	갈색
brown	브라운
vorbește	말하기
idei	아이디어
îndeplinit	이행
tron	왕좌
tron	왕위
anterioare	이전
complex	콤플렉스
complex	복합체
dorința	욕망
dorința	욕구
dorința	욕망이
simple	단순
simple	간단
simple	심플
simple	단순한
simple	간단하다
simple	간단한
umană	인간
umană	인체
umană	인간인
tema	테마
militari	군사
greutate	무게
greutate	몸무게
greutate	몸무게가
greutate	체중
organizația	조직
organizația	기구
organizația	단체
organizația	조직
organizația	기구
electrice	전기
electrice	전기
primăvara	봄이
primăvara	스프링
programe	프로그램
turneul	토너먼트
turneul	대회
puteri	권력
puteri	파워스
câmpia	평원
câmpia	평범
electrică	전기
electrică	전기
iran	이란
proprietatea	자산
proprietatea	재산권
proprietatea	속성
proprietatea	재산
scară	사다리
scară	스케일
scară	축척
scară	척도
scară	규모
grele	무겁게
grele	무거워
grele	무거운
grele	무거움
permanent	영구적
permanent	영구
permanent	파마
gara	역시
latin	라틴
latin	라틴어
rudolf	루돌프
rudolf	루돌프
ligii	동맹
ligii	리그
georgia	조지아어
georgia	조지아
mănăstire	수도원
mănăstire	수녀원
economia	경제
aspecte	쟁점
aspecte	이슈
aspecte	문제
principala	메인
introducerea	소개
introducerea	도입
introducerea	소개팅
introducerea	소개합니다
efect	영향
efect	효과
mărime	사이즈
mărime	크기
melodia	melody
melodia	멜로디
rapidă	급속
rapidă	급속한
rapidă	빠르다
rapidă	빨라
rapidă	빠름
relație	연애
relație	관계
della	델라
nepal	네팔
interpretare	해석
ducesă	여공작
ducesă	공작부인
boli	질병
boli	질환
boli	질병
simplă	단순
simplă	간단
simplă	심플
simplă	단순한
simplă	간단하다
simplă	간단한
opus	오푸스
opus	반대편
opus	반대로
opus	반대
matematician	수학자
independență	독립
independență	독립운동
independență	독립기념일
flandra	플랜더스
font	글꼴
tradiția	전통
atena	아테네
biografie	소개
biografie	바이오
adolf	아돌프
împărțit	나눈
împărțit	스플리트
împărțit	스플릿
împărțit	분할
împărțit	나누기
artistic	예술적
căsătorită	결혼
adâncime	깊이
adâncime	농도
mână	핸드
săptămână	주일
săptămână	일주일
conducere	드라이빙
conducere	운전
conducere	지도력
conducere	리더십
culoarea	색상
culoarea	컬러
culoarea	색상
culoarea	컬러
filosofie	철학
handbal	핸드볼
traducerea	번역기
traducerea	번역
times	타임스
times	타임즈
contele	카운트
alegerea	선택
libertatea	자유
libertatea	프리덤
energia	에너지
capitolul	chapter
capitolul	챕터
reviste	잡지
solo	solo
solo	솔로
specific	구체적
specific	특정
specific	구체
comunitate	커뮤니티
comunitate	공동체
majoritate	다수
industriale	공업
industriale	산업
soare	햇볕
soare	태양
soare	햇살이
soare	햇살
soare	햇빛
soare	선샤인
soare	써니
soare	화창한
soare	맑음
bătălie	전투
bătălie	배틀
poveste	이야기
poveste	스토리
poveste	소식
cristina	크리스티나
fotografii	사진
fotografii	사진들
bbc	bbc
fabrica	공장
fabrica	팩토리
măsuri	조치
măsuri	측정
măsuri	대책
premiile	수상
premiile	어워드
premiile	상금
financiar	재무
financiar	금융
heinrich	하인리히
brandenburg	브란덴부르크
vie	alive
cântăreț	가수
cântăreț	싱어
romanian	영어
romanian	잉글리시
paulo	파울루
metoda	수단
metoda	메서드
metoda	방법
metoda	메소드
comuniste	공산주의자
chile	칠레
audio	오디오
digital	디지털
marcel	마르셀
conținutul	콘텐츠
conținutul	컨텐츠
conținutul	내용
virginia	버지니아
pierde	lose
fizician	물리학자
eliberat	발급
eliberat	발행
eliberat	발매
eliberat	개봉
listele	리스트
listele	목록
treptat	점차
comercială	상용
comercială	상업용
comercială	상업
originale	원본
originale	오리지널
originale	오리지널
record	레코드
record	녹음
record	녹화
record	기록
medalii	메달
organizație	조직
organizație	기구
organizație	단체
organizație	조직
organizație	기구
masculin	남성
masculin	수컷
hristos	그리스도
hristos	크라이스트
sursele	소스
sursele	출처
chicago	시카고
sfânt	세인트
sfânt	거룩한
sfânt	거룩
artistice	예술적
galben	황색
galben	노랑색
galben	노란색
galben	노랑
activat	활성화
indian	인도인
indian	인도
indian	인디언
referință	참조
referință	참고
lac	호수
lac	호야
lac	lac
instrument	악기
instrument	계기
instrument	공구
instrument	도구
valentin	발렌틴
valentin	밸런타인
valentin	발렌타인
uscat	건조
uscat	드라이
uscat	건조
posibilă	가능한
posibilă	가능
francezi	프랑스
francezi	프랑스어
francezi	프렌치
francezi	프랑스인
realizări	성취
realizări	달성
realizări	업적
realizări	기록
scos	삭제됨
scos	삭제되었습니다
jazz	재즈
journal	학술
journal	학술지
journal	저널
uman	인간
uman	인체
uman	인간인
sun	햇볕
sun	태양
siguranță	안전
siguranță	안전성
super	대박
super	슈퍼
debutul	발병
debutul	데뷔해
debutul	데뷔
liderul	리더
liderul	지도자
bad	bad
bad	나쁜
bad	나쁘다
ușoară	가벼운
legi	법률
internă	내부
lotul	배치
lotul	일괄
declarată	선포
grade	도도
tehnic	테크니컬
tehnic	기술
tehnic	기술적
theodor	시어도어
colecție	콜렉션
colecție	컬렉션
colecție	모음집
câmpul	필드
câmpul	현장
prezentare	프레젠테이션
inspirat	영감
tur	투어
tur	관광
tur	둘러보기
tur	구경
tur	여행
dinastiei	왕조
portul	항구
portul	포트
vocea	목소리
vocea	음성
deal	언덕
oricum	어쨌든
oricum	어쨌거나
set	집합
set	세트
set	설정
accesul	접속
accesul	접근
accesul	액세스
ochii	눈빛
poezia	문학
manchester	맨체스터
chimice	화학물질
chimice	화학
muzeu	박물관
cererea	요청
cererea	요청하기
instituție	기관
spitalul	병원
extins	확장
extins	연장
utilizare	사용법
utilizare	사용량
utilizare	사용
utilizare	이용하기
utilizare	사용하기
utilizare	사용
utilizare	이용
utilizare	사용하다
atinge	touch
atinge	터치
atinge	누르세요
atinge	누르기
atinge	누르면
cifra	숫자
sănătate	체력
sănătate	헬스
sănătate	건강
sănătate	보건
francis	프랜시스
alfonso	알폰소
orchestra	오케스트라
orchestra	교향악단
iso	iso
străini	외국인
flori	꽃이
experiență	경험
experiență	체험
legată	바운드
legată	묶여
legată	연결됨
picioare	발발
picioare	다리
femeilor	여자들
femeilor	여자
femeilor	여성
toma	토머스
toma	토마스
das	das
chimie	화학
brian	브라이언
propunerea	제안
scrisoare	편지
clasică	클래식
clasică	고전주의
clasică	고전
clasică	클래식
clasică	고전
incluzând	포함
cand	언제쯤
cand	언제
concerte	연주회
concerte	콘서트
critice	크리티컬
suprem	슈프림
festival	축제
festival	페스티벌
filmele	영화
birmania	미얀마
birmania	버마
birmania	미얀마어
birmania	미얀마
metodă	수단
metodă	메서드
metodă	방법
metodă	메소드
impact	영향
impact	영향력
impact	임팩트
impact	도달
impact	도달하기
buna	좋다
religia	종교
jurnalist	기자
jurnalist	언론인
jurnalist	저널리스트
perfect	완벽
perfect	완벽한
adaugă	추가하기
adaugă	추가
majore	전공
majore	메이저
femeile	여자들
femeile	여자
femeile	여성
descoperirea	디스커버리
descoperirea	발견
roluri	역할
obiectiv	목적
obiectiv	목표
obiectiv	목표
hotel	호텔
izvor	봄이
izvor	스프링
bourbon	부르봉
bourbon	버번
polonezi	폴란드인
cehia	체코
cehia	체코어
trimite	송금
trimite	보내기
trimite	보냅니다
trimite	전송
scriitorul	작가
bruxelles	브뤼셀
univers	우주
europeni	유럽인
critici	평론
critici	비판
critici	비평
critici	비평가
religios	종교
misiunea	미션
misiunea	선교
motivul	동기
motivul	이유
ucraineni	우크라이나인
ucraineni	우크라이나계
credință	믿음
credință	신념
credință	신앙
creek	크리크
parc	파크
parc	공원
context	맥락
context	문맥
resurse	자원
resurse	리소스
resurse	자원
resurse	리소스
gaz	가스
părinți	부모
părinți	부모님
ebraică	히브리어
ebraică	히브리
arhitectura	아키텍처
arhitectura	건축학
arhitectura	건축
analiza	해석학
analiza	해석
analiza	분석
planurile	플랜
planurile	계획
succesul	성공적
succesul	성공함
succesul	성공
vorbe	words
vorbe	단어
zero	제로
canal	운하
canal	채널
specifică	구체적
specifică	특정
specifică	구체
specifică	지정
specifică	지정하기
specifică	지정합니다
specifică	지정
înregistrare	녹음
înregistrare	녹화
înregistrare	레코드
înregistrare	녹음
înregistrare	녹화
înregistrare	기록
înregistrare	등록
convins	설득
greci	그리스인
greci	그리스어
greci	그리스
acuzat	피고
acuzat	피고인
acuzat	피고
acuzat	피고인
isus	예수
dance	댄스
dance	무용
variantă	변종
instrumente	악기
instrumente	인스트루먼트
instrumente	도구
cronică	만성적인
cronică	만성
clasă	학급
clasă	계급
clasă	클래스
clasă	수업
drumuri	도로
variante	변종
variante	에디션
stephen	스테파노
stephen	스티븐
medicală	의학
medicală	의료
creștină	기독교
creștină	크리스티안
creștină	크리스천
creștină	크리스찬
medicale	의학
medicale	의료
conducători	리더
conducători	지도자
inițială	초기
inițială	이니셜
principiul	원칙
principiul	원리
mormântul	무덤
turism	관광
bisericile	교회
alexandra	알렉산드라
traduceri	번역
frumoase	아름다운
frumoase	아름다워
frumoase	아름답다
bernard	베르나르드
bernard	버나드
bernard	베르나르
modele	모델
modele	모형
modele	템플릿
andré	앙드레
andré	안드레
andré	안드레
efectul	영향
efectul	효과
decide	결심
decide	결정하기
decide	결정
ofițeri	장교
solar	태양광
solar	태양
candidat	후보
candidat	후보자
insecte	곤충
insecte	벅스
insecte	버그
insecte	곤충
federal	연방
curte	법정
curte	재판소
curte	법원
curte	마당
remix	리믹스
elevi	학생
elevi	학생들
elevi	유학생
elevi	동공
potențial	잠재력
potențial	퍼텐셜
potențial	잠재
potențial	잠재적
potențial	잠재적으로
mamă	엄마
mamă	엄마
mamă	어머니
lucrurile	것들
lucrurile	사물
coloana	칼럼
coloana	기둥
ștergerea	삭제
poziții	직위
poziții	입장
poziții	포지션
trasee	경로
trasee	노선
trasee	트레일
trasee	궤적
trasee	흔적
muzician	음악가
muzician	연주자
muzician	뮤지션
comedie	코미디
comedie	희극
comedie	코메디
tradițional	전통적
tradițional	전통적인
tradițional	전통
mijlocaș	미드필더
tancuri	tanks
tancuri	탱크
tancuri	전차
steve	스티브
acte	종이
acte	신문
acte	페이퍼
acte	서류
colonel	대령
automat	자동
bogat	부자
oceanul	바다
oceanul	오션
suma	합계
suma	금액
dorește	소망
dorește	소원
protecția	보호
cetate	포트리스
cetate	요새
bill	윌리엄
căpitan	캡틴
căpitan	대위
căpitan	선장
scene	장면
procesului	프로세스
procesului	절차
procesului	과정
înțelege	이해
înțelege	이해하기
înțelege	알아듣기
asociat	연관
lanka	스리랑카
descoperite	발견됨
ajută	도움
ajută	도움말
samuel	새뮤얼
samuel	사무엘
margareta	마거릿
margareta	마르그리트
margareta	데이지
denis	데니스
domnia	통치
domnia	reign
home	집에
home	고향
home	집으로
home	가정
claude	클로드
psd	psd
campanie	캠페인
campanie	전역
parlament	국회
parlament	국민의회
parlament	의회
vârf	피크
mitologia	신화
pacific	태평양
pacific	퍼시픽
doamna	부인
doamna	사모님
doamna	숙녀
doamna	레이디
doamna	아줌마
greșit	잘못된
retragerea	후퇴
retragerea	철수
retragerea	금단
street	거리가
street	스트리트
street	거리
street	길거리
armenia	아르메니아
armenia	아르메니아인
design	설계
design	디자인
taylor	테일러
fire	와이어
fire	스레드
fire	대화
frați	형제
frați	형제자매
frați	남매
frați	형제
frați	브라더스
frați	형제들
așezat	착석
plin	가득
raportul	신고
raportul	보고서
raportul	보고
land	육지
land	랜드
directă	직접
directă	직통
directă	direct
directă	다이렉트
planuri	플랜
planuri	계획
den	덴덴
den	den
ochi	눈빛
senator	상원
senator	상원의원
aeroportul	공항
aeroportul	국제공항
menționează	언급
contextul	맥락
contextul	문맥
costa	코스타
louise	루이즈
spencer	스펜서
franco	프랑코
franco	프랭코
europe	유럽
gospodării	가구
mitologie	신화
irina	이리나
slovacia	슬로바키아
slovacia	슬로바키아인
slovacia	슬로바키아어
slovacia	슬로바키아
continua	계속
continua	계속하기
profilul	프로파일
profilul	프로필
enciclopedia	대백과사전
enciclopedia	백과사전
open	오픈
open	열기
iarna	겨울
iarna	윈터
poetul	시인
fond	기금
fond	펀드
animalelor	동물들
animalelor	동물
efecte	영향
efecte	효과
calvados	칼바도스
deschide	오픈
deschide	열기
culori	색상
culori	색상
culori	색깔
savoia	사보이아
savoia	사보이
evreii	유대인
scara	사다리
enciclopedie	대백과사전
enciclopedie	백과사전
old	늙은
old	오래된
slab	약한
slab	약해
antice	고대
mașină	머신
mașină	기계
mașină	자동차
mașină	차량
primă	프리미엄
diferit	달라
diferit	다름
diferit	다르다
teorie	이론
rezervă	백업
navă	선박
navă	선박
las	라스
interesul	이자
interesul	관심사
interesul	관심
interesul	흥미
utilizată	사용함
utilizată	사용됨
utilizată	사용
turul	투어
turul	관광
turul	둘러보기
turul	구경
turul	여행
avocat	변호사
avocat	변호사
inițiativa	이니셔티브
utilizează	이용하기
utilizează	사용하기
utilizează	사용
utilizează	이용
utilizează	사용하다
carolina	카롤리나
carolina	캐롤라이나
story	이야기
story	스토리
story	소식
medici	의사
medici	의사
peninsula	반도
ahmad	아흐메드
ahmad	아흐마드
doctorat	박사
calcul	계산법
calcul	계산
acoperit	커버
acoperit	덮여
billboard	간판
billboard	빌보드
macedonia	마케도니아
macedonia	마케도니아인
publicații	출판물
reală	진짜
reală	리얼
reală	레알
albe	하얀
albe	화이트
albe	흰색
albe	하얀색
albe	하얗게
japoneze	일본어
japoneze	일본
japoneze	일본인
secol	세기
vale	골짜기
vale	밸리
vale	계곡
vale	베일
presiunea	압력
presiunea	압박
accident	교통사고
accident	사고
accident	추락사고
accident	추락
accident	충돌
cuvintele	words
cuvintele	단어
învățat	학습
învățat	배운
invitat	초대
invitat	게스트로
invitat	손님
invitat	게스트
invitat	참석자
caracterul	성격
caracterul	문자
caracterul	캐릭터
caracterul	인물
poliție	경찰
poliție	경찰관
datând	연애
datând	데이트
eurovision	유로비전
private	비공개
atenție	관심
atenție	주의
atenție	시선
răsărit	일출
exil	망명
exil	exile
profesională	프로페셔널
profesională	프로
profesională	전문
profesională	전문가
melodii	노래
melodii	songs
creează	만듭니다
creează	만들기
creează	생성
creează	만드세요
agent	에이전트
agent	요원
agent	대리인
încheie	결론
contemporană	현대
scrierea	쓰기
scrierea	글쓰기
conceptul	concept
conceptul	컨셉
conceptul	개념
vizitat	방문
network	네트워크
emis	발급
emis	발행
andrew	앤드류
andrew	앤드루
andrew	안드레아
simbolul	기호
simbolul	상징
căi	경로
cfr	cfr
eliberarea	출시
eliberarea	발매
eliberarea	릴리스
eliberarea	릴리즈
eliberarea	개봉
eliberarea	해방
soluție	해결책
soluție	솔루션
personajele	문자
personajele	등장인물
patrimoniul	문화유산
medii	평균
medii	미디엄
medii	미디어
medii	중간
poloneze	폴란드어
poloneze	폴란드
grec	그리스어
grec	그리스
actul	act
câștigă	적립
gaze	가스
gaze	가스
sherlock	셜록
var	라임
arabe	아랍인
arabe	아랍
iugoslavia	유고슬라비아
spirit	스피릿
spirit	정신
min	민아
min	민지
min	민수
comandă	커맨드
comandă	명령
comandă	명령어
comandă	사령부
comandă	지휘
comandă	순서
comandă	주문
golful	골프
golful	베이
johnson	존슨
creștini	기독교인
zeci	수십
toscana	토스카나
duminică	일요일
project	프로젝트
unic	고유
unic	독특한
british	브리티시
british	영국인
british	영국
lectură	독서
lectură	읽고
lectură	읽기
maior	전공
maior	메이저
separate	분리됨
separate	별거
separate	분리
separate	따로따로
separate	따로
felix	펠릭스
carmen	카르멘
bazinul	분지
distanța	거리
alan	앨런
alan	알렌
alan	알란
manual	수동
manual	설명서
manual	매뉴얼
semnificativ	의미있는
maestru	마스터스
maestru	마스터
mac	mac
hectare	헥타르
hectare	에이커
acordul	동의
acordul	협정
acordul	합의
sprijin	지원
sprijin	지지
sprijin	후원
microsoft	마이크로소프트
conrad	콘라트
conrad	콘라드
conrad	콘래드
proprietate	자산
proprietate	재산권
proprietate	속성
proprietate	재산
hot	도둑놈
hot	도둑
cercul	서클
cercul	circle
free	free
free	무료
free	자유
insule	제도
comparație	비교
bosnia	보스니아
reale	진짜
reale	리얼
reale	레알
wilson	윌슨
mit	mit
mit	신화
maine	내일
maine	메인
ape	워터스
cumpărat	구매
cumpărat	샀다
arbore	샤프트
arbore	트리
arbore	나무
planeta	행성
planeta	플래닛
idee	아이디어
idee	idea
chineză	중국인
chineză	중국어
pdf	pdf
marca	브랜드
marca	표시
marca	마르크
marca	마크
actorii	배우
charlotte	샬럿
charlotte	샬롯
înregistrarea	녹음
înregistrarea	녹화
seara	저녁
variază	다양함
transportul	교통수단
transportul	운송
transportul	교통
transportul	교통수단
transportul	운송
transportul	수송
transportul	교통
termeni	약관
termeni	용어
altar	신사
individual	개별
individual	개별적으로
individual	개별
individual	개인
dimineața	아침
dimineața	모닝
serii	시리즈
bogată	부자
plină	가득
schimbări	변화
schimbări	변경
realitatea	리얼리티
realitatea	현실
stâng	좌파
stâng	왼쪽
încercare	테스트
încercare	시험
schimbă	바뀌기
schimbă	변화
schimbă	변경
schimbă	바꾸기
versiuni	버전
arm	팔이
bus	버스
constant	끊임없이
constant	지속적으로
constant	상수
ray	레이
republică	공화국
municipal	시영
bulgară	불가리아어
bulgară	불가리아
bulgară	불가리아인
natal	나탈
desemnat	할당된
acoperă	커버
acoperă	덮개
acoperă	표지
acoperă	커버
detaliu	상세
detaliu	자세히
detaliu	세부사항
alice	앨리스
fondul	기금
fondul	펀드
înălțimea	높이
înălțimea	키는
lituania	리투아니아
subiecte	주제
subiecte	과목
regim	모드
inima	하트
inima	심장
inima	마음
francesco	프란체스코
sare	소금
guillaume	기욤
congo	콩고
sunet	소리
sunet	사운드
utilizatorii	사용자
florența	플로렌스
florența	피렌체
tineret	청년
tineret	청소년
tineret	젊음
tineret	청춘
provence	프로방스
cursă	레이스
cursă	경주
cursă	인종
cursă	경쟁
participanți	참가자
participanți	참석자
lincoln	링컨
christopher	크리스토퍼
ernest	어니스트
comunistă	공산주의자
urbane	도시
presiune	압력
presiune	압박
interviuri	인터뷰
hermann	헤르만
reprezentant	대표
reprezentant	대표자
reprezentant	대표
prezentă	현재
prezentă	선물
substanțe	물질
secundare	중등
manager	관리자
manager	매니저
alimentare	푸드
alimentare	음식
alimentare	식량
alimentare	식품
scenariu	시나리오
scenariu	시나리오는
scenariu	문자
scenariu	스크립트
ducatul	공국
arhitect	건축가
arhitect	건축
discul	디스크
discul	디스크
treime	트리니티
treime	삼위일체
flota	함대
flota	플리트
reguli	규칙
carbon	탄소
dovezi	증명
dovezi	증거
dovezi	증거
partide	파티
exprimat	표명
ziare	신문
ziare	신문
ordonat	순서
constituția	헌법
pierderi	상실
pierderi	손실
pierderi	손해
pierderi	손실
pierderi	사상자
global	글로벌
global	전역
fragmente	단편
stradă	거리가
stradă	스트리트
stradă	거리
stradă	길거리
văzută	읽음
sârbi	세르비아인
sârbi	세르비아
sârbi	세르비아인
sârbi	세르비아어
fată	girl
fată	소녀
activi	활성화
activi	활동
activi	액티브
activi	활성
doresc	소원
funcțiile	함수
intra	입력
intra	입력합니다
intra	입력하기
membră	멤버
membră	회원
secundar	중등
frederick	프레더릭
frederick	프리드리히
aplicații	애플리케이션
aplicații	어플리케이션
licență	라이선스
licență	라이센스
licență	면허
licență	라이선스
licență	라이센스
licență	면허
licență	허가서
facebook	facebook
facebook	페이스북
puterile	권력
puterile	파워스
comerț	상거래
comerț	커머스
comerț	상업
comerț	무역
comerț	트레이드
importanța	중요성
componentă	컴포넌트
componentă	구성요소
copilărie	어릴적
copilărie	어린시절
spiritul	스피릿
spiritul	정신
moștenitor	상속인
moștenitor	상속
moștenitor	상속자
prieteni	친구
prieteni	프렌즈
prieteni	친구들이
prieteni	친구들
secțiune	섹션
urgență	응급
urgență	비상사태
memorie	추억
memorie	기억력
memorie	메모리
memorie	기억
studenți	학생
studenți	학생들
studenți	유학생
lewis	루이스
difuzat	방송
earth	earth
earth	대지
earth	지구
clase	클래스
clase	수업
ain	아인
siria	시리아
distribuție	분포
distribuție	분배
distribuție	배포
distribuție	배포판
rose	장미
rose	로즈
schimbare	바뀌기
schimbare	변화
schimbare	변경
schimbare	바꾸기
evreu	유대인
evreu	유대교
evreu	유대인
entertainment	엔터테인먼트
entertainment	오락
câștigătoare	우승
câștigătoare	승리
stabilirea	설립
imperiale	임페리얼
proprietăți	특성
proprietăți	자산
proprietăți	속성
justiție	정의
orchestră	오케스트라
orchestră	교향악단
mulțime	군중
ocazie	행사
ocazie	기회
albania	알바니아
calculator	계산기
calculator	컴퓨터
prefix	접두어
prefix	접두사
vertical	수직
vertical	수직으로
vertical	수직
vertical	세로로
vertical	세로
tehnica	기법
alege	선택하기
alege	선택
medical	의학
medical	의료
credința	믿음
credința	신념
credința	신앙
credința	신념
credința	믿음
credința	신앙
știri	뉴스
știri	소식
brad	브래드
operațiunea	작동
operațiunea	작전
jucătorul	플레이어
jucătorul	재생기
jucătorul	선수
multiple	다중
stefan	스테판
stefan	슈테판
grea	무겁게
grea	무거워
grea	무거운
grea	무거움
ian	lan
libertate	자유
libertate	프리덤
libertate	리버티
pericol	위험
premier	프리미어
gustav	구스타프
aspectul	외모
aspectul	모양
aspectul	출연
belgrad	베오그라드
bărbat	남성
bărbat	수컷
bărbat	남자
bărbat	남성
bărbat	사람
sticlă	잔다
sticlă	유리
sticlă	글래스
carlo	카를로
maximilian	막시밀리아노
materialul	물질
materialul	재료
materialul	소재
lățime	너비
mobile	모바일
distrugerea	파괴
aleși	선출
schimbul	교환
grădina	가든
grădina	정원
universul	우주
festivalului	축제
festivalului	페스티벌
temperatură	기온
temperatură	체온
temperatură	온도
nato	nato
tradiție	전통
interpretarea	해석
industrial	공업
industrial	산업
suport	지원
suport	지지
suport	후원
biroul	사무소
biroul	사무실
biroul	오피스
soldat	군인
soldat	병사
antică	골동품
antică	고대
apel	항소
apel	호소
apel	통화
apel	전화
apel	호출
mesajul	메시지
mesajul	메세지
exprimă	익스프레스
șters	삭제됨
șters	삭제함
șters	삭제되었습니다
stan	스탄
stan	스탠리
stan	스텐
stan	스탠
victime	사상자
victime	희생자
victime	피해자
pretutindeni	어디서나
pretutindeni	어디든
pretutindeni	어디든지
way	웨이팅
way	way
way	웨이
mass	미사
mass	매스
mass	대량
mass	질량
mort	사망
mort	데드
box	복싱
palestina	팔레스타인
palestina	팔레스타인인
casele	주택
asemănător	비슷함
asemănător	유사한
asemănător	비슷한
asemănător	유사
actori	배우
capital	자본
capital	수도
capital	캐피탈
capital	자본주의
capital	캐피털
fondatorul	설립자
fondatorul	창시자
fondatorul	창립자
atlantic	애틀랜틱
atlantic	대서양
atacuri	공격
dovadă	증거
dovadă	증명
dovadă	증거
sovietici	소련
amsterdam	암스테르담
complexe	콤플렉스
complexe	복합체
respins	해산
documentare	다큐멘터리
documentare	다큐멘터리
canadian	캐나디안
canadian	캐나다인
explică	설명
explică	설명해
explică	설명하기
explică	설명해주세요
fenomen	현상
fenomen	현상
coroana	왕관
coroana	크라운
steagul	깃발
steagul	국기
steagul	플래그
campionat	챔피언십
campionat	챔피언쉽
mike	마이크
australian	오스트레일리아
australian	오스트레일리아의
inc	inc
delta	삼각주
delta	델타
grave	심각한
grave	심각해
grave	심각하다
grave	심각하게
stone	스톤
stone	석기
terestre	지상
spital	병원
găsite	찾았다
găsite	찾았습니다
găsite	발견됨
florida	플로리다
break	브레이크
break	휴식
break	break
arc	아크
arc	arc
comunicare	의사소통
comunicare	커뮤니케이션
comunicare	소통
comunicare	통신
frate	오빠
frate	아우
semne	마르크
semne	마크스
caractere	문자
caractere	등장인물
medalie	메달
scriere	쓰기
scriere	글쓰기
procese	재판
procese	프로세스
procese	소송
dispărute	사멸
dispărute	멸종
elizabeth	엘리자베스
elizabeth	엘리사벳
davis	데이비스
prizonieri	죄수
power	파워
power	전력
power	권력
frankfurt	프랑크푸르트
ismail	이스마엘
arizona	애리조나
tony	토니
schmidt	슈미트
aliații	연합군
aliații	연합국
introducere	소개
introducere	도입
introducere	소개팅
introducere	소개
introducere	intro
dramaturg	극작가
confirmat	확정
confirmat	확인됨
cheile	키키
cheile	열쇠
prințesă	공주
prințesă	공주님
prințesă	프린세스
lacuri	호수
administrație	행정학
main	메인
pedro	페드로
fox	폭스
fox	여우
promovare	홍보
promovare	프로모션
promovare	승진
lansare	출시
lansare	런칭
lansare	출시
lansare	실행
lansare	발사
lansare	런칭
nepotul	조카
nepotul	손자
independentă	독립
independentă	독립적
încercarea	테스트
încercarea	시험
diploma	디플로마
diploma	수료
diploma	학위
ecaterina	캐서린
ecaterina	카트린
teologie	신학
forțat	강제
forțat	강제로
kosovo	코소보
traducător	번역기
traducător	번역자
traducător	번역
temă	테마
divizie	사단
divizie	디비전
vase	혈관
vase	접시
legile	법률
frunte	이마
cavalerie	기병대
cavalerie	기병
versurile	노랫말
valley	골짜기
valley	밸리
valley	계곡
risc	위험
risc	리스크
solomon	솔로몬
ziar	신문
organizare	조직
organizare	기구
organizare	조직
organizare	기구
organizare	단체
complexul	콤플렉스
complexul	복합체
rang	계급
rang	순위
gheață	빙빙
gheață	얼음
gheață	아이스
acceptă	수락
acceptă	수락
templul	템플
templul	신전
templul	사원
continuu	지속적으로
continuu	지속
continuu	연속
etapa	스테이지
etapa	무대
turc	투르크인
turc	투르크
turc	터키식
turc	터키어
turc	터키
service	서비스
liniile	라인
sugerează	제안
alianța	동맹
alianța	얼라이언스
monte	몬테
recente	최근
