در	porta
معین	corrigido
معین	fixa
معین	nomeados
معین	nomeado
تایلند	tailândia
تایلند	tailandesa
تایلند	tailandês
تایلند	thai
تایلند	tailandeses
صدر	chanceler
صدر	sadr
فلسفی	filosófica
فلسفی	filosóficos
فلسفی	filosófico
فلسفی	filosóficas
شکار	caçados
شکار	caçadas
شکار	caçado
شکار	caça
شکار	caçar
شکار	caçando
شکار	caçada
راهنمایی	dica
راهنمایی	sugestão
بایگانی	arquivar
بایگانی	arquivamento
بایگانی	arquivo
بایگانی	arquivar
بایگانی	arquivo
بایگانی	arquivos
گره	nó
گره	nódulo
گره	tie
گره	empate
گره	gravata
گره	nó
گره	empatado
گره	amarrados
گره	amarrado
گره	amarrada
گره	empatados
سختی	dificuldade
سختی	dificuldades
سختی	dificil
سختی	difíceis
سختی	difícil
تغذیه	feed
تغذیه	alimentação
تغذیه	nutrição
تغذیه	alimentação
تغذیه	alimentando
هویت	hoyt
هویت	identidade
منصور	mansur
منصور	mansour
منصور	mansoor
شورش	tumulto
شورش	riot
شورش	motim
شورش	revolta
شورش	rebeldia
شورش	rebelião
سردار	sardar
سردار	serdar
اراک	arak
ششمین	sexto
ششمین	sexta
عمدتاً	principalmente
عمدتاً	principalmente
عمدتاً	primariamente
خاطرات	lembranças
خاطرات	memórias
خاطرات	recordações
جانشین	sucessores
جانشین	sucessor
جانشین	sucessora
جانشین	substituir
جانشین	substituto
جانشین	substituta
سالانه	anualmente
سالانه	anual
سالانه	aniversários
سالانه	anuais
سالانه	anual
مشکلی	problemas
مشکلی	problema
شغل	carreira
شغل	emprego
شغل	job
شغل	trabalho
شغل	jó
شغل	profissão
بزرگتر	maiores
بزرگتر	maior
بزرگتر	maiores
بزرگتر	maior
لشکر	exército
لشکر	tropa
لشکر	army
اکثریت	maioria
اساطیر	mitologia
ابعاد	dimensões
منطقی	lógico
منطقی	lógica
منطقی	lógicas
منطقی	lógico
منطقی	lógica
متهم	acusado
متهم	réu
متهم	ré
متهم	arguido
متهم	requerido
میل	desejo
میل	serração
میل	mill
میل	moinho
میل	mil
زلزله	terremoto
زلزله	terramoto
زلزله	sismo
اندیشه	reflita
اندیشه	refletir
اندیشه	reflectir
اندیشه	ponderar
گراف	gráfico
گراف	grafo
گراف	graff
پیوندهای	ligações
پیوندهای	links
صامت	silêncio
صامت	silencioso
صامت	silent
فولاد	aço
فولاد	siderurgia
پویانمایی	animar
پویانمایی	animação
پویانمایی	animation
پویانمایی	animado
پویانمایی	animação
پویانمایی	animados
پویانمایی	animada
پویانمایی	animadas
پویانمایی	animações
ارتباطی	comunicação
کلمات	palavras
زندانی	prisioneiro
زندانی	prisioneira
زبانی	linguística
قره	qara
پنهان	esconder
پنهان	ocultar
پنهان	ocultado
پنهان	oculta
پنهان	escondidos
پنهان	oculto
پنهان	escondido
تایید	confirmar
تایید	confirmem
تایید	confirme
پذیرفته	aceitos
پذیرفته	aceites
پذیرفته	aceitado
پذیرفته	aceite
پذیرفته	aceita
پذیرفته	aceito
استخراج	extracção
استخراج	extração
استخراج	extrair
استخراج	extracto
استخراج	extrato
استخراج	extrair
استودیو	estudio
استودیو	ateliê
استودیو	studio
استودیو	estúdio
استودیو	estúdios
رژیم	dietas
رژیم	dietas
رژیم	alimentação
رژیم	dieta
رژیم	diet
رژیم	regime
سند	areia
سند	documentar
سند	documento
ممنون	obg
ممنون	obrigado
ممنون	obrigada
ممنون	valeu
هتل	hotel
کانون	focar
کانون	focus
کانون	foco
بیرونی	exteriores
بیرونی	exterior
برخلاف	diferentemente
شیکاگو	chicago
رها	deixe
رها	sair
رها	deixar
رها	abandone
رها	abandonem
رها	abandono
رها	abandona
رها	abandonar
کمیسیون	comissão
کمیسیون	comitê
کمیسیون	comite
کمیسیون	comissão
کمیسیون	comité
مرجع	referência
مرجع	referencia
نیازی	exigência
نیازی	requisito
بازیگری	deliberando
بازیگری	atuando
بازیگری	atuação
ارجاع	encaminhamento
ارجاع	referência
ارجاع	referencia
شاهنامه	shahnameh
نسبتاً	moderadamente
نسبتاً	moderada
سلول	cell
سلول	célula
سلول	cela
سلول	células
سلول	celas
پلی	bridge
پلی	ponte
پلی	poli
دکتری	doutor
دکتری	médica
دکتری	doutora
دکتری	doctor
دکتری	médico
ایلام	ilam
ناوبری	navegação
معلوم	conhecida
معلوم	conhecido
معلوم	conhecidas
معلوم	conhecidos
موزیکال	musical
موزیکال	musicais
دختران	girls
دختران	miúdas
دختران	garotas
دختران	raparigas
دختران	meninas
دختران	filhas
ضعیف	fracos
ضعیف	fraco
ضعیف	fraca
ضعیف	fracas
حاشیه	jante
حاشیه	rim
حاشیه	orla
حاشیه	borda
حاشیه	aro
حاشیه	margem
حاشیه	margens
کویت	kuwait
کویت	koweit
روانی	psicopata
روانی	psico
روانی	psíquicos
روانی	psíquica
روانی	psíquico
روانی	vidente
روانی	médium
فن	von
فن	ventilador
فن	torcedor
فن	fã
فن	ventoinha
درس	ensinamentos
درس	lições
درس	aulas
درس	lição
کنگ	kang
کنگ	keng
کنگ	kong
تمشک	framboesa
تامین	assegurando
تامین	abastecimento
تامین	fornecimento
اعراب	árabes
اعراب	beduínos
اعراب	deserto
اعراب	desert
اعراب	desertos
فیلیپ	felipe
فیلیپ	filipe
حرارت	heat
حرارت	calor
ممنوع	restrita
ممنوع	restritos
ممنوع	restrito
ممنوع	proibida
ممنوع	proibidos
ممنوع	proibidas
ممنوع	proibido
ممنوع	proibida
ممنوع	proibidos
ممنوع	proibidas
ممنوع	proibido
ممنوع	proibida
ممنوع	proibidos
ممنوع	banida
ممنوع	banido
ممنوع	proibido
انتاریو	ontário
تقویت	amplificação
تقویت	reforço
تقویت	fortalecimento
تقویت	reforçando
کوهستانی	montanha
مشاور	consultora
مشاور	consultor
مشاور	conselheiro
مشاور	conselheira
مشاور	conselheiro
مشاور	assessor
مشاور	consultor
مشاور	conselheira
نوازنده	músico
نوازنده	músicos
معیار	critério
معیار	critérios
معیار	critério
نرم	suave
نرم	suaves
نرم	liso
نرم	soft
نرم	suave
نرم	macio
نرم	mole
نرم	suaves
نرم	gentil
نرم	meigo
سقف	tecto
سقف	teto
سقف	telhado
سقف	telhados
سقف	teto
قبرس	chipre
مصنوعی	sintética
مصنوعی	sintéticas
مصنوعی	sintético
مصنوعی	sintéticos
مصنوعی	artefato
مصنوعی	artefacto
مصنوعی	artefatos
مصنوعی	artificiais
مصنوعی	artificial
فکری	intelectual
فکری	intelectuais
توصیه	recomendo
توصیه	recomendar
توصیه	recomende
توصیه	recomenda
توصیه	recomendações
کلیسا	igrejas
کلیسا	igreja
لیبی	líbia
لیبی	líbio
لیبی	libby
لیبی	líbia
هوانوردی	aviação
هوانوردی	aeronáutica
دوازده	doze
دوازده	twelve
بزرگراه	autoestradas
بزرگراه	estradas
بزرگراه	rodovias
بزرگراه	highway
بزرگراه	rodovia
بزرگراه	autoestrada
بزرگراه	estrada
اخبار	novidades
اخبار	noticias
اخبار	notícia
اخبار	notícias
پرسپولیس	persépolis
کنفرانس	conferencia
کنفرانس	conferência
آلی	orgânicas
آلی	orgânica
آلی	orgânico
آلی	orgânicos
مغناطیسی	magnéticas
مغناطیسی	magnética
مغناطیسی	magnético
مغناطیسی	magnéticos
مشروطه	constitucional
مشروطه	constitucionais
هاروارد	harvard
جمینای	gemini
جمینای	gêmeos
سو	sue
سو	soo
آشکار	aparentes
آشکار	aparente
آشکار	evidentes
آشکار	evidente
ترور	terror
ترور	assassinato
ترور	assassínio
ترور	trevor
معدن	mineira
معدن	mineração
شکایت	reclamando
شکایت	reclamações
شکایت	queixas
شکایت	denúncias
شکایت	reclamação
شکایت	denúncia
شکایت	queixa
شکایت	reclamar
شکایت	reclama
خشونت	violento
خشونت	violentas
خشونت	violentos
خشونت	violenta
خشونت	violencia
خشونت	violência
مجید	majid
افتتاح	embalado
افتتاح	embalados
افتتاح	embalada
افتتاح	embaladas
افتتاح	abertura
افتتاح	abrindo
افتتاح	inauguração
طلای	ouro
طلای	gold
طلای	dourado
تألیف	compor
میانی	meados
میانی	médio
میانی	meio
میانی	middle
میانی	intermediário
میانی	intermediária
میانی	intermédios
میانی	intermédio
میانی	intermediários
محیطی	periférica
محیطی	periféricos
محیطی	periféricas
محیطی	periférico
دارا	dara
لو	lew
پزشک	médico
توهین	insulta
توهین	insultos
توهین	insultuoso
توهین	insulto
توهین	insultar
توهین	insulto
توهین	insultar
هفتمین	sétima
هفتمین	seventh
هفتمین	sétimo
سازنده	criador
سازنده	criadora
سازنده	criador
سازنده	maker
سازنده	fabricante
استقبال	acolhedor
آزمون	testar
آزمون	teste
آزمون	ensaio
آزمون	testando
آزمون	ensaios
آزمون	teste
آزمون	testes
آزمون	ensaio
آزمون	exame
آزمون	questionário
آزمون	quiz
موقت	interino
موقت	provisório
موقت	intercalar
موقت	temporariamente
موقت	temporários
موقت	temporariamente
موقت	temporário
موقت	temporária
موقت	temporárias
موقت	provisório
موقت	provisórias
موقت	provisória
موقت	provisórios
موقت	temporário
تبلیغات	promoções
تبلیغات	publicidade
تبلیغات	propaganda
آیداهو	idaho
درستی	exactidão
ضرب	multiplicação
ضرب	multiplicar
ضرب	multiplica
ضرب	produto
ضرب	ritmo
ضرب	andamento
کوتاهی	curto
کوتاهی	short
کوتاهی	curtas
کوتاهی	curta
کوتاهی	negligenciar
ملاقات	conheçam
ملاقات	conheça
ملاقات	conhecer
ملاقات	visite
ملاقات	visitar
ملاقات	visita
ملاقات	encontro
ملاقات	reunião
زادگاه	naturalidade
برسد	visitas
برسد	visita
افزودن	adicione
افزودن	adiciona
افزودن	add
افزودن	adicionar
کمال	kamal
کمال	perfeição
کمال	kemal
وان	banheira
وان	carrinha
وان	van
مجازی	virtual
مجازی	virtuais
اقامت	residente
اقامت	residentes
اقامت	morador
اقامت	residence
اقامت	residência
اقامت	permanecendo
اقامت	ficar
اقامت	ficando
چمن	relvado
چمن	gramado
چمن	capim
چمن	grama
چمن	erva
چمن	relva
مایکروسافت	microsoft
پیاده	foot
پیاده	pé
نیجریه	nigeriano
نیجریه	nigéria
نیجریه	nigerianos
نیجریه	nigéria
علامت	sinal
علامت	sinalizar
علامت	assine
علامت	signo
علامت	assina
علامت	assinar
علامت	sinal
تونس	tunísia
تونس	tunisino
تونس	tunes
دشمن	inimigo
دشمن	inimigas
دشمن	inimiga
دشمن	inimigos
توافق	acordado
توافق	concordou
توافق	liquidação
توافق	povoamento
توافق	assentamento
توافق	compromisso
توافق	acordo
توافق	concordância
توافق	arranjos
توافق	acordo
توافق	arranjo
توافق	convénio
صعود	ascensão
صعود	escalada
صعود	escalar
صعود	subida
صعود	ascensão
مریم	miriam
مریم	mary
مریم	maria
مریم	maryam
فون	von
استخوان	bones
استخوان	ossos
استخوان	espinhas
استخوان	osso
استخوان	ossos
استخوان	bone
کنتیکت	connecticut
کوروش	ciro
کوروش	cyrus
رادیویی	radio
رادیویی	rádio
متروی	metrô
متروی	metro
متروی	metropolitano
متروی	metrô
متروی	metro
شاهان	kings
شاهان	reis
بیل	bill
معبد	santuário
معبد	temple
معبد	templo
استانبول	istambul
ارکستر	orchestra
ارکستر	orquestra
نازی	nazista
نازی	nazi
نازی	nazis
نازی	nazistas
بنی	beni
بنی	benny
ون	vans
ون	carrinhas
ون	carrinha
ون	van
ون	wen
کانادایی	canadiano
کانادایی	canadense
کانادایی	canadenses
کانادایی	canadian
مسلح	armada
مسلح	armados
مسلح	armadas
مسلح	armado
مخالفان	resistências
مخالفان	resistência
مخالفان	adversários
مخالفان	oponentes
مخالفان	opositores
پیانو	piano
مانع	obstáculo
مانع	obstáculos
مانع	barreira
عمان	omã
سلاح	armamento
سلاح	armas
سلاح	arma
مدنی	civil
مدنی	civis
مدنی	madani
مدنی	cívico
مدنی	cívica
مدنی	civic
رئال	real
رئال	verdadeiro
رئال	reais
رئال	verdadeiros
رئال	verdadeira
رئال	réal
رئال	reale
سیاره	planet
سیاره	planeta
آزمایشی	experimentais
آزمایشی	experimental
فاکس	fox
فاکس	raposa
رنگی	decoração
رنگی	coloridas
رنگی	colorida
رنگی	colorido
رنگی	coloridos
راحتی	confortável
راحتی	confortáveis
ساختمانی	construção
ساختمانی	construindo
ساختمانی	edifício
ساختمانی	prédio
شریف	sharif
شاپور	sapor
دبیر	secretária
دبیر	secretário
آگاهی	consciência
آگاهی	conhecimento
آگاهی	conhecimentos
آگاهی	sensibilização
آگاهی	consciência
نفره	combos
مقابله	confrontação
مقابله	confronto
مقابله	confrontos
مقابله	combate
اتفاقات	eventos
اتفاقات	acontecimentos
اسمیت	silva
اسمیت	smith
مفاهیم	implicações
مفاهیم	noções
مفاهیم	conceitos
کاملا	totalmente
کاملا	completamente
یوگسلاوی	jugoslávia
یوگسلاوی	iugoslávia
مصالح	masala
مصالح	materiais
مصالح	material
مصالح	materiais
تأکید	ênfase
تأکید	consistência
تأکید	coerência
شرط	aposta
شرط	condição
شرط	estado
ملا	molla
وحید	vahid
بزرگان	anciãos
بزرگان	anciões
روزانه	diariamente
روزانه	diários
روزانه	diário
روزانه	diária
تنگ	tang
واقعیت	verdade
واقعیت	truth
واقعیت	realidade
واقعیت	reality
تمرکز	focado
تمرکز	concentrado
تمرکز	concentrada
تمرکز	focada
تمرکز	focar
تمرکز	focus
تمرکز	foco
گوشت	carne
گوشت	carnes
گوشت	meat
گوشت	carne
گوشت	polpa
حقیقی	real
حقیقی	verdadeiro
حقیقی	reais
حقیقی	verdadeiros
حقیقی	verdadeira
حقیقی	true
حقیقی	verdadeiro
حقیقی	verdade
حقیقی	verdadeira
تئوری	teorias
تئوری	teoria
افشار	afshar
اردن	jordânia
اردن	jordão
اردن	jordan
فاز	fase
الف	alf
الف	duende
الف	elf
الف	elfo
پیچیده	complexas
پیچیده	complexo
پیچیده	complexos
پیچیده	complexa
پیچیده	complicados
پیچیده	complicado
پیچیده	complicadas
پیچیده	complicou
پیچیده	complicada
پیچیده	torceu
پیچیده	torcido
پیچیده	torcida
بیماران	doentes
بیماران	pacientes
ایمنی	segurança
گیر	gir
گیر	gear
گیر	engrenagem
تکیه	travesseiros
تکیه	almofadas
تکیه	magra
جسم	body
جسم	corpo
جسم	corpus
جسم	carne
جسم	polpa
پرانتز	parênteses
پرانتز	suportes
پرانتز	parêntesis
ماریا	maria
سوال	questão
سوال	pergunta
سوال	questões
سوال	perguntas
احزاب	facções
احزاب	companhias
احزاب	empresas
احزاب	festas
احزاب	partidos
زاویه	angle
زاویه	ângulo
روس	russa
روس	russas
روس	russo
روس	russos
فرستاده	messenger
فرستاده	mensageiro
جانبی	lateral
جانبی	laterais
عام	genéricos
عام	genérica
عام	genéricas
عام	genérico
آفتاب	sun
آفتاب	sol
آفتاب	sunshine
آفتاب	sol
اتهام	encargos
اتهام	cobranças
اتهام	acusações
اتهام	débitos
اتهام	acusação
اتهام	cobrar
اتهام	acusações
پدیده	fenómeno
پدیده	fenômeno
پدیده	fenômenos
ارمنیان	armênio
ارمنیان	arménia
ارمنیان	arménio
ارمنیان	armênios
ارمنیان	armênia
ارمنیان	armênios
ارمنیان	arménios
کوبا	koba
کوبا	cuba
نمایی	exponencial
فرصت	chance
فرصت	oportunidade
فرصت	opportunity
فرصت	oportunidade
فرصت	oportunidades
مربیگری	coach
مربیگری	treinador
کندی	bombom
کندی	doce
کندی	bombons
کندی	candy
کندی	doces
کندی	kennedy
زیبای	beleza
بعداً	depois
هادی	hadi
هشتمین	oitava
هشتمین	oitavo
نگاهی	olhe
نگاهی	olha
فاطمه	fátima
فاطمه	fatima
فاطمه	fatma
قدمت	antiga
قدمت	velho
قدمت	antigo
قدمت	velha
قدمت	velhos
اخلاقی	morais
اخلاقی	moral
اخلاقی	moral
اخلاقی	moralidade
نماز	oração
نماز	oração
نماز	preces
نماز	orações
اخلاق	ética
اخلاق	morais
اخلاق	moral
اخلاق	temperamento
اخلاق	moral
اخلاق	moral
اخلاق	moralidade
وقایع	incidências
اینها	estes
اینها	essas
اینها	estas
اینها	esses
تبلیغ	anúncio
تبلیغ	propaganda
تبلیغ	publicidade
تبلیغ	promoção
تبلیغ	promover
تبلیغ	promove
تبلیغ	promova
تبلیغ	anunciar
تبلیغ	anuncie
تبلیغ	publicitar
منطق	lógico
منطق	lógica
امین	amin
امین	fieis
امین	fiel
امین	fiéis
امین	confiáveis
امین	confiável
امین	confiado
امین	sincero
امین	honesto
امین	honesta
امین	sincera
مونیخ	munique
کارگران	trabalhadores
کارگران	operários
کارگران	trabalhadoras
بحران	crise
بحران	crises
شناگر	nadador
شناگر	nadadora
تولیدی	fabrico
تولیدی	fabricação
ساکنان	ocupantes
پارلمان	parlamento
ریو	ryo
ریو	ryu
ریو	rio
خورد	comeu
خورد	comi
خورد	comeram
خورد	comia
سپرده	depósitos
سپرده	deposito
سپرده	depósito
سپرده	depositar
ایزو	iso
خاکستری	gray
خاکستری	cinzento
خاکستری	cinza
خاکستری	cinzenta
خاکستری	cinzento
خاکستری	cinza
خاکستری	grey
خاکستری	cinzentos
فورد	ford
ستاد	pessoal
تخمین	estimar
تخمین	estimativa
تخمین	estimação
تخمین	estimativa
مخفی	ocultado
مخفی	oculta
مخفی	escondidos
مخفی	oculto
مخفی	escondido
مخفی	segredo
مخفی	secret
مخفی	secreto
مخفی	secreta
انقلابی	revolucionária
انقلابی	revolucionários
انقلابی	revolucionárias
انقلابی	revolucionário
انقلابی	revolution
انقلابی	revolução
انقلابی	ruf
کس	cas
کس	cass
بال	bal
بال	bola
بال	ball
بال	asa
بال	wing
میوه	fruto
میوه	frutos
میوه	frutas
میوه	fruta
میوه	frutas
میوه	frutos
کارت	card
کارت	cartão
تراکم	condensação
تراکم	compressão
تراکم	densidade
روبرو	enfrentando
روبرو	encarando
سیر	alho
سیر	alhos
تصادفی	aleatoriamente
تصادفی	random
تصادفی	aleatório
تصادفی	aleatória
تصادفی	aleatórios
تصادفی	acidente
تصادفی	acidentais
تصادفی	acidental
تصادفی	coincidências
تصادفی	coincidência
هیات	delegação
معیارهای	métricas
معیارهای	indicadores
معیارهای	critérios
معیارهای	critério
آنا	ana
آنا	anna
سگ	cão
سگ	cadela
سگ	dog
سگ	cachorro
عوارض	complicações
عوارض	terrenos
عوارض	terreno
عوارض	portagens
عوارض	portagem
استیون	marcelo
استیون	estêvão
استیون	stephen
هیجانی	emoção
هیجانی	emoções
هیجانی	emocional
هیجانی	emotiva
هیجانی	emotivo
هیجانی	emocionante
آگوست	augusto
آگوست	august
آگوست	agosto
آفریقایی	africana
آفریقایی	africanos
آفریقایی	africano
تکامل	evolution
تکامل	evolução
ایده	ideias
ایده	idéias
ایده	idéia
ایده	idea
ایده	ideia
نیرو	dosagem
نیرو	força
نیرو	forças
نیرو	force
نیرو	força
نیرو	forçar
هندوستان	hindustan
هندوستان	índia
هندوستان	india
سکونت	habitam
سکونت	habitadas
سکونت	habitada
سکونت	habitado
سکونت	habitável
روان	executando
روان	running
روان	correndo
روان	gush
روان	fluindo
مجری	apresentadora
مجری	apresentador
مجری	apresentando
مجری	executor
ژیمناستیک	ginástica
خویشاوندان	parentes
ضروری	urgência
ضروری	urgentes
ضروری	urgente
ضروری	necessários
ضروری	necessário
ضروری	necessária
ضروری	necessario
ضروری	essencial
ضروری	essenciais
ضروری	essencial
ضروری	essenciais
نیک	nick
سرود	hino
سرود	hino
سرود	kaba
زرین	dourada
زرین	dourados
زرین	golden
زرین	ouro
زرین	dourado
زرین	ouro
زرین	gold
زرین	dourado
فرا	fra
دکترای	doutoramento
دکترای	doutorado
دکترای	doutoramento
دکترای	medicos
دکترای	doutores
دکترای	médicos
پرده	tela
پرده	ecrã
پرده	cortina
افسران	funcionários
افسران	oficiais
افسران	oficiais
آلبانی	albany
آلبانی	albânia
وارنر	warner
متاسفانه	infelizmente
شور	salmoura
شور	salgadas
شور	salgada
شور	salgado
تمایل	inclinada
تمایل	inclinado
تمایل	inclinados
کریس	chris
کریس	cris
فرم	formar
فرم	forma
فرم	formulário
فقه	jurisprudência
اسکندر	alexandre
نسبی	parente
نسبی	relativa
نسبی	relativo
سیگنال	sinal
سیگنال	sinalizar
طرفداران	fans
طرفداران	fãs
طرفداران	ventiladores
طرفداران	adeptos
خریداری	compra
خریداری	comprar
خریداری	comprou
خریداری	comprados
خریداری	comprada
خریداری	adquirido
خریداری	comprado
سینه	peitos
سینه	mamas
سینه	peito
سینه	tórax
سینه	baú
سینه	peitos
سینه	mamas
سینه	seios
سینه	peito
سینه	mama
سینه	seio
سینه	seios
سینه	peitos
سینه	mamas
سینه	seios
واشنگتن	washington
غالب	dominante
غالب	dominador
غالب	dominantes
غالب	vitorioso
غالب	vitoriosos
غالب	vitoriosa
غالب	dominador
غالب	dominando
آدم	adão
آدم	adam
سطحی	raso
سطحی	superficial
سطحی	rasa
سطحی	superficie
سطحی	superfície
رقم	dígito
رقم	algarismo
ویروس	virus
ویروس	vírus
ویروس	vírus
متشکل	composta
متشکل	consistir
متشکل	consistem
ژنرال	generalidades
ژنرال	gerais
ژنرال	geral
ژنرال	general
قزاقستان	cazaquistão
زندانیان	prisioneiras
زندانیان	presos
زندانیان	prisioneiros
ضربه	impact
ضربه	impacte
ضربه	impacto
ضربه	impactos
ضربه	pontapé
ضربه	chute
ضربه	chuta
ضربه	kick
ضربه	chutar
نهمین	nono
نهمین	nona
ایر	ayr
ایر	ar
ایر	air
پیروز	win
پیروز	ganhe
پیروز	ganhar
پیروز	vencer
پیروز	vitória
پیروز	vitoria
پیروز	victory
پیروز	vitória
پیروز	vitorioso
پیروز	vitoriosos
پیروز	vitoriosa
پیروز	perozes
نمایندگی	representação
نمایندگی	agencia
نمایندگی	agência
تایوان	taiwan
تایوان	formosa
عظیم	azim
نوروز	noruz
قاسم	qasim
عقیده	opiniões
عقیده	pareceres
زیستی	biológica
زیستی	biológicas
زیستی	biológicos
زیستی	biológico
زیستی	biodiversidade
پزشکان	médicos
پزشکان	médico
پزشکان	medicos
پزشکان	doutores
پزشکان	médicos
جاری	correntes
جاری	atual
جاری	atuais
جاری	actual
جاری	corrente
مرزهای	bordas
مرزهای	fronteiras
سطوح	níveis
پیدایش	emergência
پیدایش	surgimento
پیدایش	gênesis
پیدایش	génesis
پیدایش	genesis
پیدایش	génese
معلم	professora
معلم	professor
معلم	professoras
معلم	professores
نشانه	tokens
نشانه	fichas
نشانه	token
نشانه	indicação
پیشرفته	avançados
پیشرفته	avançado
پیشرفته	avançada
پیشرفته	advanced
پیشرفته	avançadas
آزمایشگاه	labs
آزمایشگاه	laboratórios
آزمایشگاه	laboratório
آزمایشگاه	laboratórios
آزمایشگاه	laboratório
آزمایشگاه	lab
زیاگان	biota
طیف	espectro
جزئیات	pormenores
جزئیات	detalhes
جزئیات	detalhe
جزئیات	detalhes
جزئیات	pormenor
حس	feel
حس	sentir
حس	sente
حس	sinta
حس	sentimento
حس	sentindo
حس	sensação
حس	feeling
حس	sentido
حس	senso
یاری	yari
پیرو	piero
پیرو	seguidor
گفتمان	discurso
کمبود	carência
کمبود	falta
کمبود	penúria
کمبود	escassez
جوامع	comunidades
جوامع	sociedades
تیراندازی	tiroteio
تیراندازی	atirando
تیراندازی	tiro
استدلال	argumentos
استدلال	argumentação
استدلال	argumento
استدلال	argumentação
استدلال	argumentar
استدلال	argumentos
استدلال	raciocínio
قله	pico
قله	peak
خودمختار	autónomo
خودمختار	autônomo
خودمختار	autónoma
خودمختار	autônoma
یورو	euros
یورو	euros
یورو	euro
هواپیماهای	aviões
کرج	karaj
گوناگونی	diversidades
گوناگونی	diversidade
حومه	subúrbio
حومه	subúrbios
حومه	suburbano
حومه	suburbana
حومه	subúrbio
اون	ela
اون	she
دفن	enterro
دفن	enterra
دفن	enterrar
دفن	enterrem
خوردن	comendo
خوردن	comer
آنلاین	online
ادعای	reclamar
ادعای	reivindicar
ادعای	reivindicação
ادعای	alegação
شیشه	vidro
شیشه	copo
شیشه	vidros
مربوطه	pertinente
مربوطه	relevante
مربوطه	pertinentes
مربوطه	relevantes
انتخاباتی	eleitoral
انتخاباتی	eleição
انتخاباتی	eleições
عموماً	geralmente
امواج	ondas
مقدماتی	elementar
مقدماتی	preliminar
مقدماتی	preliminares
قومی	étnico
قومی	étnicos
قومی	étnicas
قومی	étnica
قومی	etnia
مجتمع	integrados
مجتمع	integrado
مجتمع	integrada
مجتمع	integradas
دانشجو	aluno
دانشجو	aluna
دانشجو	estudante
دانشجو	student
زهرا	zahra
شاگردان	alunos
شاگردان	pupilas
شاگردان	discípulos
نوجوانان	adolescentes
نوجوانان	adolescentes
نوجوانان	juvenil
نوجوانان	juvenis
نظم	ordem
نظم	encomendar
نظم	encomenda
معانی	significados
تنهایی	alone
تنهایی	sozinha
تنهایی	sozinho
تنهایی	sozinhos
تنهایی	solidão
تنهایی	solitária
تنهایی	solidão
تنهایی	solitário
تنهایی	solitários
آلفا	alpha
آلفا	alfa
چرخ	roda
چرخ	volante
چرخ	rodas
چرخ	carroça
چرخ	carrinho
هرات	herat
هرات	complexas
هرات	complexo
هرات	complexos
هرات	complexa
مهندسان	engenheiros
گردش	excursão
گردش	circulação
گردش	tiragem
بم	bam
بم	pimba
کاشان	kashan
پور	pur
آیت	ait
تبعید	exílio
تبعید	exilado
تبعید	exilados
جنگلی	floresta
جنگلی	bosque
جنگلی	florestas
جنگلی	forest
جنگلی	jungle
جنگلی	selva
روزگار	dias
آسیاب	serração
آسیاب	mill
آسیاب	moinho
آسیاب	moagem
آسیاب	moer
بحرین	barém
بحرین	bahrein
دانسته	conhecida
دانسته	conhecido
دانسته	conhecidas
دانسته	conhecidos
خواص	reduzida
خواص	reduzidos
خواص	reduzidas
خواص	reduzido
اریک	eric
قربانی	sacrificio
قربانی	sacrifícios
قربانی	sacrifício
قربانی	vitima
قربانی	vítima
جوزف	joseph
جوزف	josé
آندره	andre
آندره	andré
پارس	casca
پارس	pars
وکیل	juristas
وکیل	advogados
وکیل	jurista
وکیل	advogada
وکیل	advogado
اختراع	inventar
اختراع	inventando
اختراع	invenções
اختراع	invento
اختراع	invenção
اختراع	inventou
اختراع	invenção
اختراع	inventado
اختراع	inventada
اختراع	inventei
گرامی	honrada
گرامی	honorável
گرامی	honrado
گرامی	honroso
گرامی	generoso
گرامی	generosas
گرامی	generosos
گرامی	generosa
گرامی	honrada
گرامی	homenageado
گرامی	honrado
گرامی	honrados
گرامی	honra
گرامی	noble
گرامی	nobres
گرامی	nobre
عمارت	mansão
داغ	quente
داغ	gostosa
داغ	gostosas
جدایی	separação
سفیر	embaixadora
سفیر	embaixador
سفیر	safira
مزرعه	fazenda
مزرعه	quintas
مزرعه	quinta
لیسانس	bacharel
لیسانس	solteiro
لیسانس	solteirão
تحقیقاتی	investigação
تحقیقاتی	pesquisa
تحقیقاتی	pesquisas
سینا	sienna
سینا	siena
سینا	sinai
سینا	sina
الفبای	alfabeto
حرفه	carreira
حرفه	profissão
همراهی	acompanhe
همراهی	acompanham
همراهی	acompanhar
همراهی	companheirismo
همراهی	escolta
همراهی	acompanhantes
همراهی	acompanhante
وسعت	ampliar
وسعت	alargar
محرم	íntimos
محرم	íntimo
محرم	íntima
ادب	cortesia
ادب	maneiras
ادب	modos
خودروی	carro
خودروی	automóvel
خودروی	híbrida
خودروی	híbrido
خودروی	híbridos
کوهی	montanha
بوسنی	bósnia
بوسنی	bósnio
بوسنی	bósnios
بوسنی	bósnia
جداگانه	separadamente
جداگانه	separado
سیما	sima
افسانه	legend
افسانه	lenda
افسانه	legenda
افسانه	mito
افسانه	mitos
افسانه	legends
افسانه	lendas
رزمی	marcial
رزمی	marciais
نجف	najaf
اعظم	azam
قفقاز	cáucaso
قفقاز	caucasiano
مجاز	autorizado
مجاز	autorizou
مجاز	autorizadas
مجاز	autorizados
مجاز	autorizada
مجاز	autorizado
