eesti	ایسٹونیائی.
guy	کسنا.
guy	آدمی
guy	شخص
lehekülje	down
võrk	پیکنگ
võrk	شبکہ.
võrk	پھانسنا.
võrk	(اثر
võrk	ڈوریوں
võrk	پیکنگ
võrk	شبکہ.
võrk	جالی
võrk	پھانسنا.
võrk	(اثر
võrk	ڈوریوں
võrk	ریل
võrk	سڑکوں
võrk	کمپیوٹروں
punk	اناڑی
punk	مفعول.
punk	غنڈا
punk	خام
punk	نکمّا
asutus	مختارکاری.
tantsu	ناچ.
tantsu	اُبھرنا
tantsu	جھلانا
tantsu	ناچ.
tantsu	اُبھرنا
tantsu	جھلانا
tantsu	رقص
tantsu	ناچنا
käru	ٹرالی.
käru	ریڑھی
sugulane	اضافی
sugulane	(بعدہ
sugulane	بمطابق
sugulane	متعلقہ
sugulane	اضافی
sugulane	عزیز
sugulane	(بعدہ
sugulane	بمطابق
sugulane	متعلقہ
piima	شیر
piima	دودھ
piima	شیر
piima	دودھ
piima	لبن
juhtiv	خاص.
juhtiv	رہنمائی
juhtiv	ہدایت
juhtiv	نمایاں
karikavõistlused	بھاگ
karikavõistlused	پیالہ
karikavõistlused	پیالی
saagi	کھینچنا
saagi	پھانسنے
saagi	چٹخنی.
saagi	روکنے
saagi	حاصل.
saagi	اجر
charlie	احمق
soe	(رنگ
soe	تاؤ
soe	مخلصانہ-
soe	عاشقانہ
soe	ادماتا.
soe	گلابی
soe	عمل
soe	سخت-
soe	دوستانہ
soe	دشوار
soe	گرم
soe	(رنگ
soe	تاؤ
soe	مخلصانہ-
soe	عاشقانہ
soe	ادماتا.
soe	گلابی
soe	عمل
soe	سخت-
soe	دوستانہ
soe	دشوار
ebaõnnestus	قلیل
ebaõnnestus	کمزور
ebaõnnestus	ناکامیاب
ebaõnnestus	ناقص
tohutu	گراں
tohutu	زبردست
tohutu	عظیم
tohutu	لامحدود.
laagri	مصنوعی
laagri	پڑاؤ.
slovaki	سلوواکی.
tegusõna	happen).
tegusõna	become
tegusõna	فعل
esialgse	ابتدائی.
esialgse	پیشتر.
esialgse	تمہیدی
esialgse	ابتدائی.
esialgse	پیشتر.
konkreetne	معروف.
konkreetne	واضح
konkreetne	صریح
kestel	عرصے
kestel	اثنا
kestel	عرصے
arenevad	کھولنا
juhtub	وقوعہ
juhtub	اتفاق
juhtub	ماجرا.
juhtub	واقعہ
juhtub	وقوعہ
juhtub	اتفاق
juhtub	ماجرا.
jälgi	نگہبانی
jälgi	چوکسی.
politseinik	بھگتنا
politseinik	کرنا
politseinik	سہنا.
politseinik	افسر
enamjaolt	عموماً
enamjaolt	بیشتر
enamjaolt	اکثر.
filosoofiline	فہیم
filosoofiline	بردبار
filosoofiline	عاقل
filosoofiline	عالمانہ
filosoofiline	متحمل.
filosoofiline	حکیمانہ
filosoofiline	فہیم
filosoofiline	فلسفیانہ
filosoofiline	بردبار
filosoofiline	عاقل
filosoofiline	عالمانہ
filosoofiline	متحمل.
sõltumatult	آزادانہ
sümptomid	سراغ.
subjekt	(بعدہ
subjekt	لاش.
shift	فریب
shift	جُل.
shift	چال
klaas	سوڈے
klaas	لگانا.
noorus	نوجوانی
noorus	جوش
noorus	لڑکپن
noorus	توانائی
noorus	عنفوان
veri	وراثت
veri	تعلق
veri	خون
veri	جذبہ
veri	ولدیت
veri	چھیلا
veri	جوش.
veri	نسل
veri	لہو
veri	رشتہ
tähistatud	نمایاں.
olemus	خلاصہ
olemus	ست
olemus	خلاصہ
hüüdnimi	عرف
hüüdnimi	چِڑھ.
ekraan	تپش
ekraan	غلّے
ekraan	پوشیدگی
ekraan	بھنگوں
ekraan	ہوا
ekraan	روک.
ekraan	تپش
ekraan	غلّے
ekraan	پوشیدگی
ekraan	بھنگوں
ekraan	ہوا
ekraan	آڑ
ekraan	روک.
avada	مقابلہ
avada	عام
avada	آماجگاہ
avada	ڈبہ
avada	مہّیا
avada	ظرف
avada	مقابلہ
avada	عام
avada	برملا
avada	آماجگاہ
avada	کُھلا
avada	باز
avada	کھولنا
avada	ڈبہ
avada	مہّیا
avada	ظرف
pensionile	(الف)تنہائی
pensionile	سبکدوشی
kasvaja	سلعہ.
kasvaja	رسولی
turg	طلب.
turg	بھاؤ.
turg	میلہ
turg	نرخ
turg	طلب.
turg	ہاٹ
turg	بھاؤ.
turg	میلہ
turg	نرخ
kari	گڈریا.
kari	گروہ
kari	ٹکڑی.
kari	نگہبانی
kari	گڈریا.
kari	گروہ
kari	غول
kari	ٹکڑی.
kari	نگہبانی
kaalu	تأثر-
kaalu	(بعدہ
kaalu	بار-
kaalu	تأثر-
kaalu	وزن
kaalu	(بعدہ
kaalu	بار-
kaalu	بوجھ
peatükk	فرقے
peatükk	روئداد
looduslikud	بلاسنگھار.
looduslikud	مطابق
looduslikud	ارضی
looduslikud	سادہ
looduslikud	ازخود.
looduslikud	فطری
looduslikud	بلاسنگھار.
looduslikud	مطابق
looduslikud	اصلی
looduslikud	ارضی
looduslikud	سادہ
looduslikud	ازخود.
looduslikud	طبعی
looduslikud	فطری
aeglane	تدریجی
aeglane	سست.
aeglane	متأمل
aeglane	مندا
aeglane	تدریجی
aeglane	سست.
aeglane	متأمل
madalad	معمولی
madalad	اوپری
madalad	اُتھلا
madalad	معمولی
madalad	سطحی
madalad	اوپری
madalad	پست
madalad	نیچا
madalad	ناموافق
madalad	افسردہ
madalad	مبتذل
madalad	برخلاف
madalad	وسعت
madalad	تھوڑے
madalad	گنوارو
madalad	کمزور.
madalad	بلند.
madalad	کمینہ
madalad	پست
madalad	نیچا
madalad	ناموافق
madalad	افسردہ
madalad	مبتذل
madalad	برخلاف
madalad	گھٹیا
madalad	وسعت
madalad	تھوڑے
madalad	گنوارو
madalad	کمزور.
madalad	بلند.
madalad	کمینہ
üksinda	صرف
üksinda	واماندہ.
üksinda	مجرّد
religioon	مذہب
kalad	فقاری
kalad	مچھلی
kalad	فقاری
orkester	دھونکنیوں
märgi	داغ
märgi	بتانا.
märgi	دھبّا
märgi	چرکا
märgi	جذبہ
märgi	کار
märgi	رگبی
märgi	ماڈل
märgi	نشان
märgi	منانا
märgi	مقصد
märgi	کردار
oskab	canned
oskab	سنڈاس.
tempel	بھانتی
tempel	قسم
tempel	شکنجہ.
tempel	مندر.
tempel	کنپٹی.
tempel	صومعہ
tempel	کنشت.
absoluutse	مطلق
absoluutse	آخری
absoluutse	کامل
absoluutse	مکمل
absoluutse	ناطق.
ralli	to
ralli	behind
ralli	اکسانا
ralli	گھوڑوں
ralli	قبیلہ
ralli	مشین
ralli	حیوانوں
ralli	گروہ
ralli	دوڑانا
ralli	گاڑیوں
ralli	لوگوں
ralli	گھوڑوں
ralli	قبیلہ
ralli	مشین
ralli	حیوانوں
ralli	گروہ
ralli	دوڑانا
ralli	گاڑیوں
ralli	خاندان
ralli	لوگوں
mali	باغبان
keskosa	صدر
keskosa	لازم
keskosa	صدر
keskosa	لازم
keskosa	مرکزی
kuum	مشتاقانہ.
kuum	برانگیختہ
kuum	ُپرجوش
kuum	ضرب
kuum	جذباتی.
kuum	سرگرم
kuum	درشتی
kuum	گرمانا.
kuum	سختی
kättesaadav	موجود
kättesaadav	مہیّا.
kättesaadav	ہمدست
mediaan	مادی
mediaan	رگ
mediaan	درمیانی.
mediaan	وسطی
mediaan	۸
mediaan	۴
mediaan	۳
kokkulepe	اقرار
kokkulepe	معاہدہ
kokkulepe	سمجھوتا
kokkulepe	توافق
kokkulepe	لگانا
kokkulepe	سلوک
kokkulepe	برتاؤ
kokkulepe	پہنچانا
kokkulepe	چھیڑنا
kokkulepe	جڑنا
kokkulepe	سودا.
kokkulepe	کثرت
kokkulepe	بانٹنا.
kokkulepe	معاملہ
kokkulepe	تصفیے
kokkulepe	انعقاد
kokkulepe	تنظیم
kokkulepe	ترتیب
kokkulepe	تصفیے
kokkulepe	انعقاد
hilja	my
hilja	(his
hilja	حالیہ.
horisont	تجربے
hümn	حمد
hümn	ترانہ
mõtlemine	افکار.
takistus	رکاوٹ
takistus	مزاحمت
takistus	بندش
takistus	رکاوٹ
takistus	مزاحمت
takistus	رکاوٹ.
takistus	اڑنگا
haud	قبر
haud	مقبرہ
haud	انجام
haud	گہری
haud	کھودنا
haud	وزنی
haud	خاتمہ.
haud	گمبھیر
haud	انجام
haud	گہری
haud	کھودنا
haud	وزنی
haud	متین
haud	خاتمہ.
bank	گھاٹ
bank	بادل
bank	ڈھلان
bank	دُھند
ilm	موسم.
ilm	موسمیانا
mõistatus	رازداری
mõistatus	خفیہ
mõistatus	پوشیدہ
mõistatus	نامعلوم
mõistatus	رمزیت
mõistatus	رازداری
mõistatus	خفیہ
mõistatus	پوشیدہ
mõistatus	راز
mõistatus	نامعلوم
mõistatus	رمزیت
mõistatus	بھید
mõistatus	معمّا
mõistatus	بجھارت.
mõistatus	چیستان
mõistatus	واقعہ
mõistatus	چکرانے
mõistatus	مشکل
mõistatus	معمّا
mõistatus	چیستاں
mõistatus	بجھارت.
sekka	باہم
uuring	شعوری
uuring	سنبھالنا.
uuring	تحقیق
uuring	(بعدہ
uuring	مطالعہ
uuring	مصنوعی
uuring	شعوری
uuring	سنبھالنا.
uuring	تحقیق
uuring	(بعدہ
uuring	مطالعہ
uuring	پڑھائی
uuring	مصنوعی
uuring	تفتیش.
uuring	معائنہ
uuring	تحقیق
hot	مشتاقانہ.
hot	برانگیختہ
hot	ُپرجوش
hot	ضرب
hot	جذباتی.
hot	سرگرم
hot	درشتی
hot	گرمانا.
hot	سختی
kommunist	اشتراکی
niiluse	نیل
kriitiline	نقاد
kriitiline	تنقیدی.
kriitiline	مبصّرانہ
orgaaniline	منظم
orgaaniline	بنیادی.
orgaaniline	موروثی
orgaaniline	(الف)جسمانی
orgaaniline	آئینی
orgaaniline	مربوط
üleval	چھت
üleval	کوٹھا.
tühi	ویران
tühi	تھوتھا
tühi	عبث
tühi	بھوکا
tühi	نرا
tühi	ویران
tühi	تہی
tühi	تھوتھا
tühi	عبث
tühi	بھوکا
tühi	نرا
tühi	سُونا
tühi	خالی
tühi	کھوکھلا
tühi	بالکل
tühi	یکسر
tühi	چھپادینا
jõuga	جبراً
jõuga	اہمیت
jõuga	دھکیلنا
jõuga	تاثیر
jõuga	آبشار.
jõuga	قدرت.
jõuga	اثر
jõuga	قوت
jõuga	حق
jõuga	دباؤ
jõuga	اہمیت
jõuga	دھکیلنا
jõuga	تاثیر
jõuga	آبشار.
jõuga	قدرت.
jõuga	اثر
jõuga	قوت
jõuga	حق
jõuga	زبردستی
jõuga	زور
jõuga	دباؤ
korralikult	بالکل.
hüpotees	قیاس
hüpotees	افتراض
hüpotees	قیاس.
jänes	away
seletus	توضیح
seletus	تشریح.
seletus	جوابدہی.
seletus	وضاحت
seletus	توضیح
seletus	تشریح.
seletus	جوابدہی.
vaimne	شائستہ
vaimne	حسّاس
vaimne	وہبی.
vaimne	قلبی
vaimne	مذہبی
vaimne	مقدّس
vaimne	انوکھا.
vaimne	وحشی
sooja	(رنگ
sooja	تاؤ
sooja	مخلصانہ-
sooja	عاشقانہ
sooja	ادماتا.
sooja	گلابی
sooja	عمل
sooja	سخت-
sooja	دوستانہ
sooja	دشوار
sooja	گرم
sooja	(رنگ
sooja	تاؤ
sooja	مخلصانہ-
sooja	عاشقانہ
sooja	ادماتا.
sooja	گلابی
sooja	عمل
sooja	سخت-
sooja	دوستانہ
sooja	دشوار
vabakutseline	آزادانہ
era	نجی
era	خفیہ
era	نجی
era	خفیہ
era	اپنا
kinnitada	پختہ
kinnitada	توثیق
kinnitada	املاک
aktiivsus	تابکاری
aktiivsus	مصروفیت
organism	نامیہ
tooni	مخلوط
tooni	مزاج.
õitseb	صحتمند.
hõimu	سماجی
hõimu	معاشی
hõimu	گھرانہ
hõimu	ثقافتی
hõimu	سماجی
hõimu	قبیلہ
hõimu	معاشی
hõimu	گھرانہ
hõimu	ثقافتی
hõimu	قبائلی
spetsialiseerunud	(بعدہ
eine	خُورش
eine	خُورش
eine	کھانا
bush	لگانا.
tund	گھنٹہ
tund	مختصر
people	(الف)رعایا
people	قبیلہ
people	کنبے
people	نسل
people	بسانا.
mäss	غدر
mäss	بدامنی
mäss	(بعدہ
mäss	دند
mäss	بدامنی
mäss	فساد
mäss	(بعدہ
mäss	بلوا
mäss	دند
mäss	سرکشی.
mäss	بغاوت
mäss	سرکشی.
ühend	جوڑنا
ühend	مخلوط
ühend	مرکب.
ühend	مجموعی
ühend	ترکیبی
ühend	ملواں.
ühend	ملانا
ühend	مخلوط.
ühend	عناصر
ühend	احاطہ
ühend	ہند
ühend	دشوار
ühend	جوڑنا
ühend	مخلوط
ühend	گھیر
ühend	مرکب.
ühend	مجموعی
ühend	ترکیبی
ühend	ملواں.
ühend	ملانا
ühend	مخلوط.
ühend	عناصر
ühend	احاطہ
ühend	ہند
ühend	دشوار
taastamine	اجالنا
taastamine	نمونہ.
taastamine	بحالی
taastamine	نمونہ.
kogumine	ڈھیر
kogumine	بٹورنا
golden	اعلیٰ
golden	زریں
golden	اہم
toru	(موسیقی
toru	صفیر.
toru	on
toru	دھات
toru	نلکی
toru	نلکی
toru	نالی
maastik	منظر
maastik	پھیلواں
disain	مطلوب
disain	مشین
disain	ترکیب
disain	تصویر
disain	مطلوب
disain	منصوبہ
disain	مشین
disain	ترکیب
disain	تصویر
disain	مقصود
disain	مقصد
rebase	لُومڑ
rebase	عّیار
teade	مہم
teade	تلقین.
teade	پیغام
teade	ارشاد
teade	مقصد
teade	تحریک
teade	مشاہدہ
teade	توجہ
baasi	بزدل
baasi	نیچ
baasi	کھوٹا
baasi	مادّہ
baasi	سفلہ
baasi	کمینہ
baasi	بزدل
baasi	نیچ
baasi	کھوٹا
baasi	ذلیل
baasi	مادّہ
baasi	سفلہ
baasi	کمینہ
eespool	مرتبے
eespool	اونچا
eespool	عہدے
eespool	اوپر
eespool	سابقہ-
eespool	بالائی
eespool	زیادہ-
originaal	فطری.
originaal	تخلیقی
originaal	نیا
originaal	انوکھا
originaal	بدیعی
pealik	فائق
pealik	ممتاز
pealik	برتر
propaganda	تبلیغ
propaganda	عقیدے
propaganda	تبلیغ
propaganda	پرچار
propaganda	عقیدے
annus	سزا
kontakti	ربط
kontakti	اتّصال
kontakti	ملنے
kontakti	موصل
kontakti	وسیلہ.
moll	طوائف.
moll	قُطّامہ.
kakskümmend	xx)
kakskümmend	کثیر.
kakskümmend	بہت
kakskümmend	xx
kaunis	دلکش
kaunis	عمدہ
kaunis	نفیس
kaunis	اعلیٰ
kaunis	خوبصورت
jaamas	مرتبہ
jaamas	جمانا.
täpsustus	تصریح.
täpsustus	تخصیص
täpsustus	وضاحت
ümbrus	مضافات
reaalne	بہت.
reaalne	اصلی
reaalne	بہت.
tädi	خالہ
tädi	چچی.
tädi	پھوپھی
special	مطلوبہ
special	بچوں
special	امتیازی
special	امتحان
special	اخبار
special	اعلیٰ
special	مقررہ
global	عالمگیر
ülemaailmne	آفاقی.
ülemaailmne	عالمگیر
mini	اونچا
mini	گھگری.
piloot	جہازی
piloot	رہبر
piloot	ناخدا.
säilitamine	تحفظ
säilitamine	بچاؤ
kõrts	سرائے
võimas	طاقتور
võimas	جسیم
võimas	قوی
võimas	زبردست
võimas	عظیم
võimas	بارعب
võimas	طاقتور
mitteametlik	معمولی
tulu	کمائی.
tulu	یافت
tulu	آمدنی
tulu	آمد
tulu	کمائی.
suits	دھواں
risk	خطرہ
null	نہیں-
null	لاشے
null	صفریت
null	نیستی.
null	منسوخ
null	سپاٹ
null	معرّیٰ
null	ہیچ
null	لاشے.
null	کورا.
doni	اوڑھنا.
doni	پہننا
euraasia	یوریشیائی
puudu	غائب.
puudu	گم
külg	ضمنی
külg	پہلو
külg	ڈینگ
külg	حصّہ
külg	عنصر
külg	تحتی
külg	رخ
külg	کھیل
külg	شیخی
külg	(بعدہ
külg	علاحدہ
külg	کردار
külg	بازو
külg	ضمنی
külg	پہلو
külg	طرف
külg	ڈینگ
külg	حصّہ
külg	عنصر
külg	تحتی
külg	رخ
külg	کھیل
külg	شیخی
külg	(بعدہ
külg	علاحدہ
külg	کردار
külg	بازو
meeldib	خصوصیت
meeldib	جواب
meeldib	جوڑ
meeldib	غالباً
meeldib	یعنی
meeldib	بدل
meeldib	طور
meeldib	مثل
meeldib	مائل
meeldib	آمادہ
meeldib	خصوصیت
meeldib	جواب
meeldib	جوڑ
meeldib	غالباً
meeldib	یعنی
meeldib	بدل
meeldib	طور
meeldib	مثل
meeldib	طرح
meeldib	مائل
meeldib	آمادہ
näidatakse	کاروبار
näidatakse	out
näidatakse	(بعدہ
näidatakse	تصویر
näidatakse	دکھاوا
näidatakse	دکھانا
näidatakse	کاروبار
näidatakse	out
näidatakse	کھیل
näidatakse	تماشا
näidatakse	(بعدہ
näidatakse	تصویر
näidatakse	دکھاوا
näidatakse	دکھانا
liber	استر
liber	چھال
valmistamine	ادب
valmistamine	تیاری
valmistamine	آمادگی
valmistamine	مستعدی.
ühiselt	اجتماعیت
masinad	ذرائع
läbirääkimised	مکالمہ
isoleeritud	نرالا.
isoleeritud	انوکھا
plahvatus	انفجار.
plahvatus	انفجار.
plahvatus	دھماکا
ulatuslik	عریض.
ulatuslik	حاوی
ulatuslik	جامع
ulatuslik	محیط
ulatuslik	عریض.
ulatuslik	حاوی
ulatuslik	جامع
ulatuslik	وسیع
ulatuslik	محیط
nahk	پونچھنا.
nahk	تسمہ
nahk	رگڑنا.
nahk	چمڑی.
nahk	جلد
nahk	اسٹینسل.
nahk	رگڑنا.
nahk	چمڑی.
nahk	جلد
nahk	اسٹینسل.
nahk	کھال
nahk	پوست
huvitav	دلچسپ
huvitav	دلپسند
ruumala	وسعت
ruumala	کتاب
ketta	ٹکیا
ketta	غضروف
ketta	ٹکلی
stipendiumi	وظیفہ
ühtsuse	اتفاق
ühtsuse	اتحاد
ühtsuse	اتفاق
ühtsuse	اتحاد
ühtsuse	ایکا
ühtsuse	وحدت
ühtsuse	یکسانیت
võrdleva	ضمنی
võrdleva	اضافی
võrdleva	مقابلے
võrdleva	قب:
vabatahtlik	اختیاری
vabatahtlik	بالارادہ
laiendada	افزوں
laiendada	بیش
laiendada	بچھانا
laiendada	جسامت
laiendada	پھیلانا.
agent	گماشتہ
efektiivne	لائق
efektiivne	باکفایت
efektiivne	نافذ
häired	ہنگامہ.
häired	ہلچل
häired	خلل.
häired	رکاوٹ
häired	ہیجان
häired	مزاحمت
vahemälu	دولت
homme	آئندہ
homme	آئندہ
homme	فردا
meditsiin	تدارک
meditsiin	چٹکلا.
meditsiin	علاج
galaktika	ستاروں
galaktika	گیسوں
galaktika	سدیم
nick	دندانہ
nick	گڑھے
nick	کٹائو.
nick	کیفیت.
eelnev	متقدّم.
eelnev	سابق.
prof	پروفیسر.
string	حروف
string	جکڑنا.
lingid	ریتیلا
lõpetamata	ادھورا.
tava	رواج
tava	معمول
tava	رواج
peegel	آئینہ
tume	ناخواندہ
tume	تاریکی.
tume	جہالت.
tume	غصیل
tume	منحوس
tume	خفیہ
tume	افسردہ
tume	رنجیدہ
tume	نامعلوم
tume	ظلمت
tume	فاسد
tume	رات
tume	بپھرا
tume	بگڑا
tume	سیاہی
tume	بد
tume	نابلد
tume	غضبناک
tume	پراسرار
tume	تاریکی
tume	بعید
kaasaegne	رائج
kaasaegne	رواں
vasta	پاسخ.
vasta	پاسخ.
vasta	جواب
püsivad	باقی
püsivad	متواتر
püsivad	قائم
püsivad	پائیدار.
püsivad	(سینگ
edendada	رتبہ
edendada	عمل
ekslikult	سہواً
loogiline	معقول
loogiline	مربوط
loogiline	صحیح
loogiline	استدلالی
loogiline	منطقی
loogiline	معقول
loogiline	مربوط
loogiline	صحیح
loogiline	استدلالی
jalg	پا
jalg	پائینچہ.
sõltuvus	آسرا
sõltuvus	تکیہ
sõltuvus	بھروسا
sõltuvus	محتاجی.
sõltuvus	اعتماد
sõltuvus	تابع
sõltuvus	علّت.
sõltuvus	لت
sõltuvus	علّت.
stabiilne	اصطبل.
stabiilne	چوٹ
stabiilne	مستحکم
stabiilne	استوار
stabiilne	پکاّ
stabiilne	فہمیدہ.
stabiilne	مضبوط
liikuv	منقولہ
liikuv	متحرک
sammu	اندازِپا.
sammu	کھانچا
sammu	چاپ.
sammu	چال
jazz	اکڑفوں
abiellusid	منکوحہ
abiellusid	متأہّل.
abiellusid	بیاہتا
majja	پالتو
majja	بسانا
majja	ٹھہرانا.
majja	چکلا
majja	اوکسفرڈ.
majja	گھرکا
majja	سوراخ
majja	دارالاصلاح.
majja	بل
majja	گھونگا
majja	پالتو
majja	بسانا
majja	ٹھہرانا.
majja	چکلا
majja	اوکسفرڈ.
majja	گھرکا
majja	گھر
majja	سوراخ
majja	دارالاصلاح.
majja	بل
majja	گھونگا
vahend	اوزار
vahend	(ناپنے
võid	خوشامد
võid	چاپلوسی.
komponent	جزوی
express	مبرہن
express	جذبات
express	اداکرنا
memory	حافظہ
laiad	کھلا
laiad	کشادہ.
laiad	چوپٹ
laiad	کھلا
laiad	چکلا
laiad	کشادہ.
laiad	چوپٹ
haava	گھاؤ.
haava	گھاؤ.
haava	زخم
mount	لگانا.
mount	ٹکانا
mount	آراستہ
mount	منصب
mount	چڑھائی
tingimus	شرط
tingimus	موجب
tingimus	کیفیت
pill	اوزار
pill	(ناپنے
pill	حب
pill	گولی
füüsikaline	جسمانی
füüsikaline	مادّی
tina	ٹین
teadlik	آگاہ.
teadlik	مطلع
konventsioon	رسم.
konventsioon	ریت
korraldaja	بستہ
kvalifikatsiooni	تعریف
sügis	خزاں
early	مقررہ
early	جلد
pideva	مسلسل
pideva	قواعد
jooks	لاگو
jooks	(اکثربعدہ
jooks	دوڑ
jooks	(کھیل
jooks	پھیرا
jooks	دوڑنا.
jooks	بھاگنا
jooks	حملہ
jooks	تماشے
jooks	(بعدہ
jooks	چڑھائی
sugu	مباشرت.
sugu	جنسی
kaduma	نایاب
tulevikku	مستقبل
tulevikku	شخص
pluss	نیز
pluss	بمع
pluss	باضافہ
pluss	مثبت.
värske	باسی
värske	خالص
värske	ستھرا
värske	مستعد
kaitsma	محفوظ
kaitsma	بچانا
kaitsma	محفوظ
ühtsus	اتفاق
ühtsus	اتحاد
ühtsus	اتفاق
ühtsus	اتحاد
ühtsus	ایکا
ühtsus	وحدت
minimaalne	اقل
minimaalne	باریک
minimaalne	اقلی.
meloodia	نغمگی.
meloodia	موسیقیت.
tark	انداز
tark	ذکی.
tark	طور
tark	طرح
tark	عاقلانہ
tark	درجہ.
tark	مستعد
tark	انداز
tark	فہیم
tark	ذکی.
tark	طور
tark	طرح
tark	عاقلانہ
tark	درجہ.
tark	مستعد
tark	ممتاز.
tark	تیزی
tark	درست
tark	ہوشیار
tark	پھرتیلا.
tark	پھرتی
tark	طرار
tark	وضعدار
tark	تیز
tark	خلش.
tark	عیار
tark	طرحدار
tark	زوردار.
laenu	گلی.
laenu	دین
laenu	قرضداری.
laenu	گلی.
laenu	قرض
laenu	دین
laenu	قرضداری.
tool	کرسی
nisu	گیہوں
nisu	گندم.
aktiivsed	تابکار.
aktiivsed	مشغول
aktiivsed	فعال
aktiivsed	مؤثر
aktiivsed	بانی
aktiivsed	سرگرم.
aktiivsed	مُبدا
aktiivsed	برسرکار
aktiivsed	ادبداتا
aktiivsed	مستعد
psühhiaater	بچنا
psühhiaater	پچکنا
psühhiaater	سکڑنے
psühhiaater	احتراز.
psühhiaater	(بعدہ
psühhiaater	سکڑن
psühhiaater	بچنا
psühhiaater	پچکنا
psühhiaater	دبکنا
psühhiaater	سکڑنے
psühhiaater	احتراز.
psühhiaater	(بعدہ
psühhiaater	سکڑن
märkus	پیغام
märkus	پرزہ.
märkus	نوعیت
märkus	رقعہ
märkus	مشاہدہ
märkus	لہجہ
valimine	چنیدہ
valimine	چننا
valimine	منتخب.
õhuke	چھانٹنا
õhuke	کمزور
õhuke	thinly
õhuke	شاخوں
õhuke	ہلکے
õhuke	گھٹانا.
õhuke	چھانٹنا
õhuke	کمزور
õhuke	دُبلا
õhuke	thinly
õhuke	شاخوں
õhuke	رقیق
õhuke	ہلکے
õhuke	گھٹانا.
õhuke	نحیف
õhuke	لطیف
õhuke	پتلا
bay	خانہ
bay	غرانا.
bay	خلیج
bay	کھنڈ
bay	ضلع
bay	نیز.
bay	خانہ
bay	کھاڑی
bay	غرانا.
bay	خلیج
bay	کھنڈ
bay	ضلع
bay	نیز.
kromosoomi	لونیہ
juhuslikult	ضمناً
juhuslikult	سرراہے
faili	ریتی
faili	مسل
kuri	برائی
kuri	ناخوشگوار
kuri	بد.
kuri	ناپسندیدہ
kuri	منحوس
kuri	ضرر.
kuri	قبح.
kuri	برائی
kuri	ناخوشگوار
kuri	بد.
kuri	ناپسندیدہ
kuri	منحوس
kuri	بدی
kuri	ضرر.
kuri	قبح.
konservatiivne	باکفایت
konservatiivne	محتاط.
üheskoos	لگاتار
üheskoos	ملاکر
üheskoos	مربوط.
üheskoos	منضبط
üheskoos	باہم
üheskoos	لگاتار
üheskoos	ملاکر
üheskoos	مربوط.
üheskoos	منضبط
road	شارع
road	جادہ-
lapsepõlv	طفلی
lapsepõlv	بالپن
lapsepõlv	لڑکپن
lapsepõlv	بچپن
lapsepõlv	طفلی
lapsepõlv	بالپن
seiklused	خطرے
palve	التماس-
palve	(بعدہ
palve	التجا
palve	درخواست
palve	التماس-
palve	مانگ
palve	(بعدہ
palve	التجا
palve	درخواست
palve	طلب
palve	مقصد
palve	عبادت
palve	نماز
palve	عبادت.
tiigi	جوہڑ
eeva	شام.
niit	رشتہ
niit	ڈوری
niit	رشتہ
monumendi	نمونہ
panus	قمار
panus	رائے
panus	انتخاب
panus	جوا
panus	قمار
panus	رائے
panus	شرط
panus	انتخاب
panus	جوا
populaarsed	مروّج
populaarsed	مروّج
populaarsed	مقبول
jumalanna	دیوی.
vaevalt	صرف
vaevalt	قلیل
vaevalt	محض
vaevalt	بمشکل
vaevalt	بمشکل
loetav	واضح
loetav	صاف
väline	خارجی
väline	خارجی
väline	بیرونی
haiglasse	ہسپتال.
haiglasse	شفاخانہ
koostada	فراہم
koostada	جدول
koostada	مدون
tuba	اوطاق
tuba	محل.
tuba	(بعدہ
tuba	حجرہ
tuba	اوطاق
tuba	محل.
tuba	(بعدہ
tuba	حجرہ
tuba	سمائی
ilmne	بظاہر.
ilmne	بیّن
ilmne	ظاہری
ilmne	نمایاں.
ilmne	آشکار
ilmne	بیّن
ilmne	جلی.
ilmne	واضح
ilmne	آشکار
ilmne	بیّن
ilmne	جلی.
ilmne	عیاں
ilmne	واضح
ilmne	بظاہر
ilmne	مبیّنہ
ilmne	ظاہری
lisamine	مضمون
lisamine	into
lisamine	سمانا
lisamine	بٹھانا.
lisamine	جمانا
lisamine	ملانا
lisamine	افزائشکرنا
lisamine	بڑھانا
lisamine	جوڑنا
lisamine	ملانا
lisamine	افزائشکرنا
lisamine	جوڑنا
avastamine	تفتیش
avastamine	تاڑنے
avastamine	سراغ
avastamine	تلاش
väeosa	علاحدگی
väeosa	بیگانگی
iseloom	انفرادیت
iseloom	شخص
iseloom	علامت
iseloom	فرد
iseloom	کردار
iseloom	لکھنا
muutuja	متغیرہ
muutuja	متغیر
nancy	زنخا
orav	سنجاب.
häire	ہوشیار
häire	ہول
häire	متوجہ.
häire	چوکنّا
häire	خبردار
häire	باخبر
häire	متوجہ.
häire	ہوشیار
häire	چوکنّا
häire	خبردار
võrdlus	مشابہت
võrdlus	مماثلت
metall	لوہا
metall	رانگ
metall	چاندی
metall	دھاتی
metall	فلز
metall	چمکیلا.
metall	ٹھنکنے
metall	فلَزی.
metall	دھاتی
moraal	تنظیم
moraal	حوصلے
moraal	کہاوت
moraal	مقولہ
moraal	اخلاق
vaikimisi	فرار.
vaikimisi	عہد
vaikimisi	اقرار
