que	že
relacionat	súvisiaci
relacionat	príbuzné
necessitats	potrebuje
necessitats	potrieb
necessitats	potreby
identificar	identifikovanie
identificar	identifikovať
identificar	identifikáciu
comentaris	komentár
comentaris	pripomienky
comentaris	komentáre
comentaris	komentárov
dificultats	ťažkosti
dificultats	ťažkostí
compostos	zlúčeniny
compostos	zlúčenín
probable	pravdepodobne
probable	pravdepodobné
probable	pravdepodobný
vidal	vidal
consulta	dotaz
consulta	konzultácie
consulta	porady
consulta	konzultácia
assaig	skúšky
assaig	testovanie
assaig	skúška
assaig	skúšanie
passeig	kráčať
passeig	peši
passeig	chôdza
passeig	prechádzka
sales	izieb
sales	miestnosti
sales	izby
sales	haly
sales	sály
sales	siene
sales	sál
estableix	stanovené
estableix	set
estableix	nastaviť
fauna	fauny
marró	brown
marró	hnedé
marró	hnedý
marró	hnedá
arrels	korene
arrels	koreňov
nuclis	jadier
nuclis	jadrá
nuclis	jadrá
perpinyà	perpignan
puerto	puerto
ciclisme	cyklistika
judici	pojednávanie
judici	súd
manual	ručné
manual	manuál
manual	manuálne
manual	manuálna
manual	príručka
manual	príručke
rowspan	rowspan
amistat	priateľstvo
amistat	priateľstva
amistat	kamarát
amistat	kamarátka
amistat	priateľ
assistir	zúčastniť
italians	taliani
llicència	preukaz
llicència	licencie
llicència	licencia
llicència	licenčné
llicència	licenciu
llicència	licencia
universitats	univerzity
universitats	univerzít
sal	soľ
poders	právomoci
lisboa	lisboa
lisboa	lisabon
lisboa	lisabonská
lisboa	lisabonskej
lisboa	lisabonu
cavallers	páni
cavallers	pánov
savoia	savoy
savoia	savoia
letònia	lotyšsko
letònia	lotyšskom
wiki	wiki
equació	rovnica
equació	rovnice
enterrat	pochovaný
enterrat	pochovaná
enterrat	pochovali
enterrat	pochované
petició	požiadať
petició	žiadosť
petició	požiadavka
petició	prosba
petició	vyžiadať
petició	petíciu
escapar	uniknúť
escapar	únik
escapar	ujsť
escapar	útek
escapar	utiecť
baró	barón
miró	miro
miró	miró
metro	metra
metro	metrom
metro	metre
metro	metro
metro	metro
diaris	novín
diaris	noviny
diaris	denníky
diaris	časopisy
diaris	denníky
pertanyia	patrilo
pertanyia	patrili
pertanyia	patrila
pertanyia	patril
alba	alba
càncer	karcinóm
càncer	rakovina
càncer	rakovinu
càncer	rak
graus	stupňov
graus	stupne
historiadors	historici
majoritàriament	najčastejšie
majoritàriament	väčšinou
majoritàriament	hlavne
majoritàriament	prevažne
majoritàriament	zväčša
amsterdam	amsterdam
amsterdam	amsterdamu
usos	použitia
nicolau	nicholas
turc	turecká
turc	turecké
turc	turecký
turc	tureckých
blat	pšenica
blat	pšenicu
blat	pšenice
caracteritza	charakterizovaná
caracteritza	charakterizovať
caracteritza	charakterizovaný
adults	dospelí
adults	dospelé
adults	dospelý
arriben	doraziť
giuseppe	giuseppe
nominacions	nominácie
norma	norma
norma	normou
norma	norma
mor	zomrie
mor	umrie
mor	mor
sobirania	zvrchovanosť
sobirania	suverenity
sobirania	zvrchovanosti
sobirania	suverenitu
conjuntament	spoločne
benet	prospech
nasa	nasa
georges	georges
viatges	cestovať
viatges	cestovné
viatges	cestovný
viatges	cestovanie
jazz	jazz
coure	meď
coure	medi
ohio	ohio
portat	priniesli
portat	priniesla
portat	priniesol
portat	doniesli
portat	prinieslo
dissenyat	projektované
dissenyat	navrhnuté
dissenyat	konštruované
dissenyat	navrhnutá
dissenyat	navrhnutý
monedes	mince
monedes	meny
fragments	fragmenty
fragments	úlomky
quin	čo
quin	co
quin	aké
temporal	dočasné
temporal	dočasný
temporal	dočasne
temporal	dočasná
confederació	konfederáciou
confederació	konfederácia
confederació	konfederácie
localització	umiestnenie
localització	miesto
localització	umiestnenia
localització	poloha
localització	lokalita
senador	senátor
senador	senátorka
senador	senátora
valladolid	valladolid
pablo	pablo
española	española
delta	delta
basílica	bazilika
alberto	alberto
javier	javier
existir	existovať
existir	existujú
potencial	potenciál
potencial	potenciálne
potencial	potenciálu
tennis	tenis
cobert	zakryté
cobert	kryté
cobert	pokryté
cobert	pokrytý
cobert	prístrešok
oficines	úrady
oficines	kancelárie
buit	prázdna
buit	prázdne
buit	vyprázdniť
buit	prázdny
buit	vákuové
buit	vákuum
juvenil	mládež
juvenil	mladosť
juvenil	mládeže
juvenil	mladosti
gust	chut
gust	chuť
gust	chuti
borbó	bourbon
neerlandès	holandská
neerlandès	holandské
neerlandès	holandskej
neerlandès	holandský
colom	holub
gómez	gomez
turcs	turci
lituània	litva
lituània	litve
pro	pro
pro	profi
tothom	každý
tothom	každého
tothom	vsetci
tothom	všetkým
tothom	všetci
hans	hans
traduït	preložené
traduït	preložil
traduït	preložený
moral	morálny
moral	morálnu
moral	morálne
moral	morálka
moral	morálna
moral	morálky
moral	morálka
moral	morálku
moral	morálky
moral	morálka
hitler	hitlera
hitler	hitler
barreja	miešanie
barreja	shuffle
barreja	mix
barreja	zmes
barreja	miešať
barreja	zmiešať
henri	henri
rebels	povstalci
rebels	rebelov
rebels	rebeli
equador	rovník
equador	ekvádor
notícia	novinky
notícia	spravy
notícia	správy
notícia	spravodajstvo
notícia	novinka
femelles	samice
femelles	samíc
femelles	ženy
publica	viazať
publica	zaviazať
publica	odovzdanie
publica	spáchať
catòlic	katolík
catòlic	katolíckej
acer	steel
acer	oceľové
acer	ocele
acer	oceľový
acer	oceľ
aquitània	akvitánsko
farmàcia	lekáreň
farmàcia	lekárne
rodes	kolieska
rodes	kolesá
celebració	oslava
celebració	oslavu
celebració	osláv
celebració	oslavy
utc+	utc+
informe	správa
informe	hlásiť
informe	hlásenie
informe	nahlásiť
dictadura	diktatúra
dictadura	diktatúry
finlàndia	fínska
finlàndia	fínsko
recents	najnovšie
recents	posledných
recents	posledné
recents	nedávny
recents	nedávne
recents	nedávna
personals	osobný
personals	osobná
personals	osobné
personals	personal
cursos	kurzy
cursos	kurzov
seqüència	postupnosť
seqüència	sekvencia
galícia	galícii
califa	kalif
flux	tok
flux	toku
flux	flow
flux	prietok
acabada	hotové
acabada	ukončené
acabada	skončili
acabada	dokončené
acabada	skončil
roda	koleso
roda	kolesa
estàtua	sochu
estàtua	socha
retirat	dôchodca
retirat	dôchodku
retirat	dôchodcovia
secundari	sekundárne
secundari	sekundárna
secundari	sekundárny
secundari	druhotné
cotxe	auto
cotxe	auta
cotxe	car
cotxe	autom
registres	záznamy
registres	záznamov
registres	platne
registres	records
golden	zlaté
golden	golden
golden	zlatá
electricista	elektrikár
esforços	snahy
esforços	úsilie
líders	predstavitelia
líders	lídri
líders	vodcovia
líders	vodcov
fotos	fotografie
fotos	fotky
fotos	fotiek
fotos	photos
jardins	záhrad
jardins	záhrady
soviètic	sovietsky
soviètic	sovietskeho
lès	lès
arma	zbraň
arma	pištoľ
arma	zbraň
agustí	augustine
seguidors	stopárov
campanyes	kampaní
campanyes	kampane
open	open
open	otvorené
open	otvorená
open	otvoriť
cinquè	piaty
cinquè	piata
cinquè	piate
noia	dievča
noia	dievčatko
aprendre	učiť
radiació	radiácia
radiació	žiarenie
radiació	žiarenia
braç	rameno
braç	ruka
braç	ramena
braç	ruku
noblesa	vznešenosť
interessant	zaujimave
interessant	zaujímavá
interessant	zaujímavé
interessant	zaujímavosti
interessant	zaujímavý
químic	chemické
químic	chemická
químic	chemickej
químic	chemický
químic	chemik
químic	lekáreň
químic	lekárnik
pertanyen	patria
pertanyen	patriť
ports	prístavy
ports	prístavov
idiomes	jazyky
idiomes	jazykoch
idiomes	jazykov
teories	teórií
teories	teórie
catòlics	katolíkov
raça	plemeno
raça	plemena
econòmics	hospodárska
econòmics	ekonomické
econòmics	hospodárske
econòmics	ekonomická
econòmics	ekonomický
econòmics	hospodársky
pacific	tichomorských
pacific	pacific
missions	poslanie
missions	misií
missions	misie
missions	poslania
burgos	burgos
travessa	kríže
navegació	navigácia
navegació	navigačných
navegació	navigáciu
hidrogen	vodík
hidrogen	vodíka
hidrogen	vodíkový
jurisdicció	príslušnosť
jurisdicció	jurisdikcie
jurisdicció	právomoc
jurisdicció	právomoci
separació	oddeľovanie
separació	oddelenie
popularitat	popularita
divisions	divízie
divisions	odbory
rebé	prijatý
rebé	dostala
rebé	získala
rebé	prijaté
rebé	prijatá
pols	prachu
pols	prach
símbols	symboly
símbols	symbolov
literari	literárny
friedrich	friedrich
hamburg	hamburgu
hamburg	hamburg
indis	indiáni
indis	indiánov
senyora	madam
senyora	pani
senyora	dáma
senyora	lady
sort	štastie
sort	lucky
sort	šťastie
andalusia	andalúzii
contribuir	prispievanie
contribuir	prispievať
contribuir	prispieť
contribuir	prispievať
online	pripojený
online	online
índex	index
var	var
mecànica	mechanické
mecànica	mechanická
mecànica	mechanický
realització	realizácia
realització	realizácie
realització	uvedomenie
realització	realizácia
sec	sek
sec	sec
placa	doska
placa	platňa
placa	tanier
placa	platne
placa	plech
frase	frázu
frase	veta
frase	fráza
frase	rozsudok
frase	vetu
frase	vety
frase	veta
explotació	vykorisťovania
explotació	vykorisťovanie
explotació	využívanie
conservador	konzervatívne
conservador	konzervatívny
preparar	pripraviť
suficient	stačí
suficient	dost
suficient	dosť
executiu	výkonná
executiu	výkonný
heroi	hrdinom
heroi	hrdinu
heroi	hrdina
insectes	hmyzu
insectes	hmyz
concepció	koncepcia
concepció	koncepcie
passos	krokov
passos	schody
passos	kroky
passos	stopách
passos	kroky
christian	kresťanský
christian	christian
christian	kresťanských
christian	kresťanské
christian	kresťan
christian	kresťanská
vivia	žili
vivia	žilo
vivia	žila
vivia	žil
opera	opera
opera	opery
opera	operu
mecanisme	mechanizmus
empresari	podnikateľ
empresari	zamestnávateľa
empresari	zamestnávateľ
empresari	zamestnávateľom
regles	pravidlá
regles	pravidlách
regles	pravidiel
regles	predpisy
regles	pravidla
regles	vládcovia
conservat	zachované
conservat	konzervované
exclusivament	výhradne
exclusivament	výlučne
xarxes	siete
xarxes	sietí
senyals	signály
senyals	signálov
senyals	znaky
senyals	znamenia
senyals	príznaky
senyals	značky
prat	prat
eina	nástroja
eina	nástroj
eina	náradie
termini	pojem
termini	termín
termini	pomenovanie
alaska	aljašku
competir	súperiť
competir	súťažiť
competir	konkurovať
assistència	pomoc
matí	ranná
matí	ráno
matí	rano
distingir	rozlišovať
caràcters	postavy
caràcters	znaky
caràcters	znakov
indonèsia	indonézia
indonèsia	indonézie
radical	radikálne
emmy	emmy
investigacions	vyšetrovania
investigacions	vyšetrenia
investigacions	vyšetrovanie
regla	vládnuť
regla	pravidla
regla	pravidlo
cardona	cardona
desenvolupa	vyvíja
desenvolupa	rozvíja
mot	mot
campiona	champion
campiona	šampión
repartiment	cast
repartiment	obsadenie
últimes	najnovšie
últimes	posledné
últimes	najnovší
causes	spôsobuje
causes	príčiny
causes	príčin
irlandès	írsky
irlandès	irish
irlandès	írske
irlandès	írska
parcialment	čiastočne
parcialment	sčasti
parcialment	čiastočne
centenars	stoviek
centenars	stovky
centenars	stovkách
alternativa	alternatíva
alternativa	alternatívne
alternativa	alternatívna
alternativa	alternatívny
brown	brown
brown	hnedé
brown	hnedý
brown	hnedá
debat	diskusia
debat	diskutovať
debat	diskusiu
debat	diskusie
debat	diskusia
debat	diskutovať
debat	rozprava
debat	debata
compromís	zapojenie
compromís	interakcia
compromís	angažovanosť
compromís	odhodlanie
compromís	záväzok
compromís	angažovanosť
absoluta	absolútna
absoluta	absolútnu
absoluta	absolútne
absoluta	absolútny
aprovat	schválil
aprovat	schválený
aprovat	schválili
aprovat	schválená
aprovat	schválené
contes	príbehov
professió	povolanie
professió	profesia
quantitats	množstvá
audiència	diváci
audiència	publikum
audiència	obecenstvo
suprem	najvyššia
suprem	supreme
suprem	najvyšší
dama	pani
dama	dáma
dama	lady
claude	claude
quadres	stoly
quadres	tabuľky
existents	existujúce
existents	existujúca
existents	existujúci
existents	existujúcu
existents	existujúcich
estatut	štatútu
estatut	štatút
editors	redaktorov
coneixements	znalosti
coneixements	poznatky
coneixements	poznanie
coneixements	vedomosti
coneixements	znalosť
coneixements	vedomostí
òrgan	orgán
polonès	poľská
polonès	poľské
polonès	poľský
competicions	súťaže
competicions	súťaží
oklahoma	oklahoma
diumenge	nedeľa
diumenge	nedeľu
crònica	chronicle
connexió	spojenie
connexió	pripojenie
equilibri	zostatok
equilibri	rovnováha
equilibri	vyváženie
equilibri	saldo
equilibri	rovnováhu
equilibri	vyváženosť
equilibri	rovnováha
den	brloh
den	den
càmera	fotoaparát
càmera	kamera
càmera	fotoaparátu
càmera	kameru
pilots	piloti
pilots	pilotov
jaciment	zásobník
jaciment	zásobníku
jaciment	priehrada
drama	dráma
drama	drámy
drama	drámu
estada	zostaň
estada	zostať
estada	ostať
cognom	priezvisko
ritme	rytmus
ritme	rytmu
companyies	firmy
companyies	spoločnosti
companyies	spoločností
privat	súkromný
privat	vojak
privat	súkromná
privat	súkromné
estrangers	cudzincov
estrangers	cudzinci
màquines	stroje
sèrbia	srbsko
gamma	gama
gamma	gamma
avaluació	vyhodnotenie
avaluació	hodnotenie
avaluació	vyhodnocovanie
taxa	miera
taxa	rýchlosť
taxa	sadzba
solitari	opustená
solitari	opustený
solitari	osamelá
solitari	osamelo
solitari	osamelý
agents	činidlá
agents	agentov
agents	zástupcovia
agents	agenti
propòsit	účel
varietats	odrôd
varietats	odrody
esquerre	ľavá
esquerre	vľavo
esquerre	ľavé
esquerre	ľavý
esquerre	doľava
ideal	ideál
ideal	ideálne
ideal	ideálna
ideal	ideálny
pena	trest
pena	pokuta
pena	sankcia
pena	treste
pena	pena
contemporània	súčasné
contemporània	súčasná
contemporània	súčasnej
contemporània	súčasný
esperança	nádej
personalitat	osobnosť
personalitat	osobnosti
comparació	prirovnanie
comparació	porovnanie
comparació	porovnávanie
comparació	porovnania
errors	chyby
errors	chýb
errors	chrobákov
errors	chrobáky
errors	chyby
errors	chýb
éssers	bytostí
éssers	bytosti
propers	nadchádzajúce
museus	múzeá
museus	múzea
pèrsia	perzii
aprenentatge	učenie
estadística	štatistiku
estadística	štatistiky
estadística	štatistika
pujol	pujol
napoleó	napoleon
debut	debut
matemàtic	matematik
cultures	kultúr
cultures	kultúry
estranger	cudzinec
prèviament	predtým
mamífers	cicavce
mamífers	cicavcov
petroli	ropné
petroli	ropa
petroli	ropný
enrique	enrique
separat	rozdelili
separat	oddelený
separat	oddelená
separat	oddelené
governs	vlád
governs	vlády
governs	vládam
live	živé
live	ži
live	live
live	naživo
live	žiť
administrador	admin
administrador	administrátor
administrador	administrátor
administrador	správcu
administrador	správca
pakistan	pakistan
pakistan	pakistanu
pakistan	pakistanom
pakistan	pakistane
líquid	kvapalný
líquid	kvapalina
líquid	tekutina
líquid	kvapalné
líquid	tekuté
congregació	kongregácie
àmpliament	široko
reducció	zníženie
reducció	znižovanie
reducció	redukcia
reducció	zmenšenie
cònjuge	manželka
margarida	margherita
representacions	reprezentácie
representacions	zastúpenia
tomàs	thomas
tomàs	tomáš
dorsal	motorom
dorsal	motora
dorsal	motor
carbó	uhoľné
carbó	uhlie
presentat	predložený
presentat	predkladané
presentat	predložené
presentat	odovzdané
presentat	prezentované
presentat	predstavené
presentat	predložené
presentat	predkladané
presentat	predstavený
mozart	mozart
bot	bot
bot	robot
bot	robota
bons	dlhopisy
bons	dlhopisov
teatral	divadelné
gos	psíka
gos	psa
gos	psík
gos	psie
gos	pes
pilota	ball
pilota	loptu
pilota	lopty
pilota	lopta
pilota	loptička
pilota	guľa
luci	lucius
citat	citovaný
citat	citovaná
citat	citované
pic	pic
maó	brick
visual	vizuálne
visual	vizuálna
visual	vizuálny
gris	šedá
gris	sivý
gris	grey
gris	šedé
gris	sivá
gris	sivé
paràmetres	parametre
paràmetres	parametrov
víctimes	obetí
víctimes	obete
loira	loire
julià	julian
julià	juliana
cinquanta	päťdesiat
cinquanta	fifty
arrel	koreň
filles	dcér
filles	dcéry
jutge	rozhodca
jutge	súdiť
jutge	sudca
jutge	posúdiť
cerca	hľadať
cerca	hľadanie
cerca	vyhľadávanie
cerca	vyhľadať
negocis	obchodné
negocis	obchody
negocis	podnikanie
negocis	biznis
negocis	business
almirall	admirál
variacions	varianty
variacions	variácie
variacions	odchýlky
fronteres	hranice
fronteres	okraje
fronteres	hraníc
fronteres	hranice
còpies	kópie
forts	silná
forts	silní
forts	silné
forts	silný
transformació	premena
transformació	transformácia
transformació	premeny
transformació	transformácie
johnson	johnsona
johnson	johnson
verlag	verlag
wikimedia	wikimedia
creant	vytváranie
creant	vytvára
creant	vytvorenie
molècules	molekuly
molècules	molekúl
refugi	útulok
refugi	útulku
refugi	prístrešok
refugi	úkryt
refugi	útočisko
brillant	geniálne
neu	snehu
neu	snehulienka
neu	sneh
neu	sneženie
neu	snow
associacions	združenia
associacions	asociácie
associacions	združení
associacions	partnerstvá
associacions	partnerstvo
indicar	uveďte
electrons	elektróny
aleta	fin
aleta	plutvy
tensió	napätie
tensió	napätia
tensió	napätie
batalles	boje
batalles	bitky
obre	open
obre	otvorené
obre	otvorená
obre	otvoriť
masses	hmotností
masses	hmotnosti
masses	masy
considerable	značné
considerable	značná
considerable	značný
tradicions	tradícií
tradicions	tradície
participat	zúčastnili
participat	zúčastnila
treballat	fungovalo
treballat	pracoval
treballat	opracované
treballat	pracovala
treballat	pracovali
regidor	poslanca
component	komponentu
component	zložka
component	komponent
component	súčasť
porter	vrátnik
porter	brankár
porter	porter
contemporani	súčasné
contemporani	súčasná
contemporani	súčasnej
contemporani	súčasný
wilson	wilson
wilson	wilsona
presoner	väzeň
demanda	dopytu
demanda	dopyt
muller	muller
missa	missa
missa	hmota
missa	omšu
missa	hmotnosť
caterina	katarína
caterina	catherine
castro	castro
nazi	nacistické
traduir	prekladať
traduir	preložiť
visible	viditeľný
visible	viditeľné
visible	viditeľná
trofeu	trofej
laboratori	laboratórium
laboratori	laboratória
laboratori	laboratórne
laboratori	laboratóriá
laboratori	laboratórium
urss	zssr
estils	štýly
capelles	kaplniek
blocs	bloky
blocs	blokov
blocs	blokuje
càlcul	výpočtu
càlcul	výpočet
càlcul	výpočty
abast	pôsobnosť
abast	rozsah
abast	pôsobnosti
hug	hugh
ofensiva	urážlivé
cau	cau
fleca	pekáreň
simfonia	symfónia
pràctiques	stáž
pràctiques	prax
pràctiques	stáže
pràctiques	praktiky
moda	módne
moda	fashion
moda	móda
moda	módna
moda	módy
jorge	jorge
mentrestant	medzičasom
mentrestant	medzitým
mentrestant	zatiaľ
substitució	náhradné
substitució	nahradenie
substitució	výmena
substitució	nahradenia
substitució	náhrada
petersburg	petersburgu
soc	soc
regionals	regionálnej
regionals	regionálne
regionals	regionálny
regionals	regionálna
bob	bob
bob	boba
revisió	preskúmať
revisió	revízia
revisió	preskúmanie
revisió	skontrolovať
revisió	revízia
revisió	revízie
revisió	revízii
gil	gil
observatori	observatórium
provisional	dočasné
provisional	predbežné
provisional	predbežná
provisional	predbežný
infants	deti
infants	detská
infants	detské
signatura	podpis
signatura	podpisom
llet	mlieka
llet	mlieko
dates	dátumy
dates	termíny
nigèria	nigérii
colonial	koloniálnej
esforç	snaha
esforç	úsilie
esforç	snahu
esforç	úsilia
combustible	palivá
combustible	paliva
combustible	palivo
alan	alana
alan	alan
recorda	zapamätať
recorda	pamätať
recorda	pamätaj
recorda	pamätajte
rector	rektor
nat	nat
francis	františek
francis	francis
desaparició	zmiznutia
desaparició	zmiznutí
desaparició	zmiznutie
desaparició	zánik
enorme	obrovský
enorme	obrovská
enorme	obrovské
iso	iso
oliver	oliver
clan	klan
clan	klanu
menorca	menorca
missouri	missouri
arxipèlag	súostrovie
partidaris	lojalisti
partidaris	priaznivcov
pietro	pietro
arqueològic	archeologické
sucre	cukor
sucre	cukru
sucre	cukrová
sucre	sugar
teorema	veta
estima	ľúbi
estima	miluje
grande	grande
saga	saga
dents	zubami
dents	zubov
dents	zuby
facilitar	uľahčujú
facilitar	uľahčenie
facilitar	uľahčiť
titulat	oprávnená
oportunitat	šancu
oportunitat	šanca
lai	lai
acompanyat	sprevádzaná
acompanyat	sprevádzané
acompanyat	odprevadil
acompanyat	sprevádzaná
acompanyat	sprevádzaný
afegit	pridaný
afegit	pridal
afegit	pridané
designat	určené
designat	určili
designat	určený
trànsit	premávka
trànsit	dopravné
trànsit	doprava
garcia	garcia
quina	čo
quina	co
quina	aké
costums	colné
distinció	rozlišovanie
marítim	námornej
marítim	námorné
marítim	námorná
marítim	námorný
alonso	alonso
rin	porýnie
sofia	sofia
campions	majstri
campions	šampióni
campions	šampiónov
campions	majstrov
tractats	zmluvy
sardenya	sardínia
sardenya	sardínii
conceptes	pojmy
conceptes	koncepcie
conceptes	koncepty
espectacle	ukázať
espectacle	zobraziť
espectacle	predstavenie
espectacle	ukáž
influències	ovplyvňovanie
influències	vplyvy
sous	sous
sous	platov
sous	mzdy
sous	platy
significativa	zmysluplný
significativa	zmysluplné
cinquena	piaty
cinquena	piata
cinquena	piate
bernard	bernard
prats	prats
virtual	virtuálne
virtual	virtuálna
virtual	virtuálny
ford	ford
qüestions	záležitosti
qüestions	otázky
qüestions	problémy
montevideo	montevidea
victor	victor
victor	viktor
emprat	použité
emprat	používané
emprat	používali
emprat	použitý
emprat	použitá
fira	spravodlivý
fira	fér
fira	spravodlivé
fira	veľtrh
pol	pol
estratègia	stratégia
estratègia	stratégie
estratègia	stratégiu
estratègia	stratégii
sudan	sudán
sudan	sudánu
regent	regent
rellotge	pozeraj
rellotge	sledovať
rellotge	hodinky
rellotge	sledujte
rellotge	pozerať
rellotge	hodín
rellotge	hodiny
disponibles	dostupný
disponibles	dostupná
disponibles	dostupné
carlo	carlo
semblants	podobnej
semblants	podobné
semblants	podobná
semblants	podobný
semblants	podobnú
fundadors	zakladateľov
radio	vysielačka
radio	rádia
radio	rádio
radio	radio
gaudí	gaudího
ricard	ricard
ricard	richard
boston	boston
boston	bostonu
boston	bostone
vicent	vincent
desaparegut	zmizla
desaparegut	zmizli
desaparegut	zmizol
desaparegut	chýbajúci
desaparegut	chýbajúce
desaparegut	nezvestný
desaparegut	chýba
desaparegut	chýbajú
membrana	membrány
membrana	membránu
teatro	teatro
files	radoch
files	riadkov
files	riadky
files	radov
específic	špecifické
específic	konkrétne
específic	špecifická
específic	osobitné
específic	konkrétnych
específic	špecifický
proteïna	bielkovín
proteïna	bielkovina
proteïna	proteíny
proteïna	bielkoviny
proteïna	proteín
sainte	sainte
desig	želanie
desig	túžbu
desig	túžby
desig	túžba
desig	želanie
desig	prajem
desig	želám
desig	wish
quinze	pätnástich
quinze	pätnásť
hipòtesi	hypotéza
hipòtesi	predpoklad
electrònica	elektronika
electrònica	elektroniky
cafè	káve
cafè	kávu
cafè	kava
cafè	kafe
cafè	káva
dispositius	pomôcky
dispositius	prístroje
dispositius	zariadenia
prestigi	prestíž
pianista	klavirista
bill	billa
bill	bill
seixanta	sixty
seixanta	šesťdesiat
hollywood	hollywood
hollywood	hollywoode
hollywood	hollywoodu
conreu	pestovanie
conreu	plodiny
conreu	plodín
rico	rico
praga	prague
praga	praha
praga	prahy
praga	prahe
ernest	ernest
crítics	kritici
pastor	pastor
pastor	farár
cosí	sesternica
cosí	bratranec
òrgans	orgánov
òrgans	orgány
expressar	vyjadrite
expressar	express
expressar	vyjadriť
històricament	historicky
unep	unep
danys	poškodenie
danys	škody
ratpenat	myotis
bulgària	bulharska
bulgària	bulharskom
bulgària	bulharsko
adam	adam
mostres	vzorky
mostres	vzoriek
substàncies	látky
substàncies	látok
candidatura	kandidatúru
candidatura	nominácia
candidatura	vymenovanie
candidatura	nomináciu
números	počty
números	čísla
variants	varianty
aproximació	aproximácia
aproximació	aproximácii
individu	individuálna
individu	individuálne
individu	jednotlivec
individu	individuálny
individu	jednotlivca
individu	jednotlivých
ruiz	ruiz
tall	rezanie
tall	strihanie
british	briti
british	britská
british	britský
british	british
british	britské
guionista	scenárista
mateu	matthew
mateu	matúš
association	asociácia
association	asociácie
association	združenie
observació	postreh
observació	pozorovanie
observació	pozorovania
viles	dedín
viles	dediny
viles	obce
viles	odporné
teulada	streche
teulada	strechy
teulada	strecha
teulada	strešné
teulada	strechu
reconstrucció	rekonštrukcia
reconstrucció	rekonštrukcie
prefectura	prefektúre
riquesa	bohatstvo
mariscal	šerif
mariscal	maršal
esborra	odstrániť
esborra	vymazať
esborra	zmazať
posada	posada
alexandria	alexandrii
sobreviure	prežije
sobreviure	prežijú
sobreviure	prežiť
sobreviure	prežitie
renunciar	odstúpiť
herència	dedičstvo
herència	dedičstvo
òperes	opier
braços	ruky
braços	ramená
braços	zbraní
braços	zbrane
espera	počkaj
sorra	piesok
sorra	piesku
vocals	samohlásky
herba	tráva
herba	tráve
herba	trávu
herba	trávy
herba	tráva
herba	trávu
herba	trávy
avantatge	výhodu
avantatge	výhoda
avantatge	výhodou
ivan	ivan
ivan	ivana
prínceps	princov
greus	vážne
greus	závažné
greus	závažná
greus	vážny
greus	vážna
long	dlhý
long	dlho
long	dlhé
long	long
long	dlhá
young	mladé
young	mlada
young	mladí
young	young
young	mladá
clàssics	klasiku
ampliació	predĺženie
ampliació	rozšírenie
ampliació	rozšírenia
segell	pečiatka
segell	známka
segell	seal
segell	pečať
segell	tesnenie
allen	allen
aliat	spojenca
aliat	spojenec
aliat	spojencom
constantí	constantine
arnau	arnau
classificar	klasifikovať
classificar	triediť
tossal	samit
tossal	summit
bits	kúsky
bits	bitov
lògica	logika
lògica	logiky
lògica	logiku
lògica	logické
claus	kľúče
claus	klávesy
claus	claus
llacs	jazerá
llacs	jazier
llacs	laky
varia	líši
síntesi	syntézu
síntesi	syntézy
menció	zmieniť
menció	zmienka
menció	spomenúť
escuts	štíty
escuts	štít
escuts	štítov
cúpula	kupola
cúpula	kupoly
cúpula	kupolu
propostes	návrhy
argument	argument
argument	argumentácia
màrtir	mučeníka
àlbums	albumy
àlbums	albumov
mèrit	zásluhy
mèrit	zásluh
orientació	usmernenia
orientació	usmernenie
orientació	návod
orientació	orientácia
orientació	orientácie
ministres	ministrov
ministres	ministri
actitud	postoj
escultures	sochy
vídua	ovdovela
vídua	vdovy
vídua	vdova
reproducció	rozmnožovanie
reproducció	reprodukciu
reproducció	reprodukcia
reproducció	reprodukčné
tipologia	typológia
jueu	židovské
jueu	židia
jueu	žid
jueu	židovský
jueu	žid
will	will
will	budú
will	bude
will	vôľa
ambaixador	veľvyslankyňa
ambaixador	veľvyslanec
còpia	skopírovať
còpia	kopírovať
còpia	kópia
integrat	integrované
integrat	integrovaný
integrat	integrovaná
matriu	matrix
existia	existovali
existia	existovala
existia	existoval
existia	existovalo
proporciona	zabezpečuje
proporciona	poskytuje
competència	súťaže
competència	sutaz
competència	konkurencia
competència	súťaž
perruqueria	kaderník
desconegut	neznámy
desconegut	neznáme
desconegut	neznáma
impossible	nemožné
impossible	nemožný
procediment	postup
procediment	konanie
constitucional	ústavné
constitucional	ústavný
intents	pokusy
intents	pokusov
quaranta	štyridsať
quaranta	forty
alma	alma
germanes	sestrami
germanes	sestier
germanes	sestry
variables	ukazovatele
variables	premenných
variables	premenné
gregori	gregory
gregori	gregor
africà	africanus
africà	africký
africà	afrického
africà	africké
africà	africká
africà	afrických
villa	vila
villa	villa
quadrats	námestia
responsabilitat	zodpovednosť
responsabilitat	ručenie
responsabilitat	záväzok
responsabilitat	pasíva
responsabilitat	zodpovednosť
youtube	youtube
monarca	monarcha
testimoni	svedka
testimoni	svedok
testimoni	svedectvo
testimoni	výpoveď
temàtica	téme
temàtica	téma
temàtica	témou
temàtica	tému
temàtica	téma
temàtica	témou
temàtica	tému
massís	massif
alimentació	potravín
alimentació	jedlo
alimentació	jedla
alimentació	potraviny
metalls	kovy
metalls	kovov
taylor	taylor
sostre	streche
sostre	strechy
sostre	strecha
sostre	strešné
sostre	strechu
proporcionar	poskytnúť
