dhe	és
stabilitet	stabilitás
stabilitet	stabilitása
stabilitet	stabilitási
brooklyn	brooklyn
brooklyn	brooklynban
brooklyn	brooklyni
agger	agger
bashkëpunëtorë	társai
përkatësia	hovatartozás
japonezë	japán
japonezë	japánok
lokalizuar	található
turma	tömegek
turma	tömeg
borxh	eladósodott
borxh	tartozás
borxh	adósság
borxh	tartozások
borxh	adóssága
trajnimi	tréning
trajnimi	képzési
trajnimi	kiképzés
trajnimi	képzés
trajnimi	edzés
kufoma	holttestek
kufoma	hullák
kufoma	tetem
kufoma	hulla
kufoma	holttest
finlandez	finnország
finlandez	finn
alfons	alphonse
stabil	stabil
stabil	istálló
mafia	maffia
infrastrukturë	infrastruktúra
oro	oro
churchill	churchill
ovale	ovális
mitologji	mitológia
solide	tömör
solide	szilárd
brirë	agancs
brirë	szarvak
bernhard	bernhard
korin	kórus
frymëmarrje	lélegzet
frymëmarrje	légzés
frymëmarrje	lélegzik
korri	nyert
zbutur	szelíd
eshtra	csontok
eshtra	bones
eshtra	csontos
eshtra	csont
bella	bella
delegacion	felhatalmazás
delegacion	küldöttség
delegacion	delegáció
cameo	cameo
lirimi	felszabadító
kun	kun
tretet	megemészteni
tregtari	kereskedő
tregtari	kereskedő
veshura	viselt
veshura	kopott
shkel	lépés
shkel	lépcső
konsumatorit	fogyasztó
konsumatorit	fogyasztói
konsumatorit	fogyasztók
preferohet	lehetőleg
preferohet	előnyben
sovrane	szuverén
mallorca	mallorca
ngrohje	fűtési
ngrohje	fűtés
ngrohje	hőség
ngrohje	hő
ngrohje	fűtés
vizite	látogatás
pano	pano
lëshimin	kiállító
lëshimin	kibocsátó
örebro	örebro
analogji	hasonlat
analogji	analógia
trungut	törzs
pakënaqësi	elégedetlenség
pakënaqësi	csalódás
pakënaqësi	elégedetlenség
organizativ	szervezési
zemërimi	düh
zemërimi	harag
zemërimi	dühöt
zemërimi	haragot
zemërimi	felháborodás
zemërimi	pestis
zemërimi	harag
drogë	kábítószerek
drogë	gyógyszerek
drogë	drogot
drogë	kábítószer
drogë	drogok
drogë	drog
drogë	drog
pajtohet	beleegyezik
pajtohet	egyetért
socket	socket
zoran	zoran
reformë	reformok
reformë	reform
sekretet	titkai
sekretet	titok
sekretet	titkok
sekretet	titkokat
agostino	agostino
herodoti	hérodotosz
pacientëve	páciensek
pacientëve	betegek
nyjet	ízületek
nyjet	knuckles
regjistron	nyilvántartás
regjistron	nyilvántartások
simbolizojnë	szimbolizálja
liman	cove
këmbësorisë	gyalogság
demokracinë	demokrácia
fantastik	fantasztikus
lejuara	engedélyezett
lejuara	engedélyezve
lejuara	megengedett
vojvodinës	vajdasági
përmbushjen	teljesítve
përmbushjen	teljesítése
boshe	üresek
boshe	üres
boshe	üresen
fryn	fúj
mashtruar	megcsalt
mashtruar	csalt
vec	velencei
ras	russ
deir	deir
modeluar	modellezni
avancimin	progresszió
floyd	floyd
kriminelët	bűnözők
kriminelët	bűnözőknek
gardner	gardner
libi	libby
libi	líbia
kryevepër	remekmű
kryevepër	mestermű
kandidatët	jelöltek
kandidatët	jelentkezők
kandidatët	pályázók
shirita	szalagok
zbritja	csökkenő
shtënë	lőtt
shtënë	lövés
ndërtuesit	építők
jiang	jiang
djal	fiú
djal	fickó
djal	guy
djal	pasi
djal	srác
vath	fülbevaló
nëpunësit	eladók
nëpunësit	hivatalnokok
njolla	folt
meet	találkozni
meet	találkozó
epik	epikus
djepi	bölcső
graduale	fokozatosan
graduale	fokozatos
shtatëdhjetë	hetven
zgjaste	meghosszabbítani
dëshminë	vallomása
dëshminë	vallomás
komandë	parancsnokság
komandë	parancs
niki	nicky
niki	nikki
produktin	termék
fitime	profit
fitime	haszon
fitime	nyereség
dëshpëruar	kétségbeesett
garnizonit	garrison
prima	prima
isabella	izabella
isabella	isabella
shpërblime	jutalmat
shpërblime	jutalom
shpërblime	jutalom
fle	aludni
fle	aludj
fle	alvás
emërimi	kinevezés
emërimi	időpont
përfaqësoi	képviselt
përfaqësoi	képviselte
arma	fegyver
arma	fegyvert
arma	fegyver
arma	pisztoly
sulmohet	megtámadott
sulmohet	megtámadta
sulmohet	megtámadtak
nicole	nicole
ayn	ayn
komplot	cselekmény
komplot	összeesküvés
bijat	lányai
perlat	gyöngy
perlat	gyöngyök
eugene	eugene
ecte	sétált
kampionët	bajnokok
gaulle	gaulle
qëllimisht	szándékosan
qëllimisht	szándékosan
qëllimisht	szándékosan
artizanale	kézműves
enjte	csütörtökön
enjte	csütörtök
zor	zor
zor	alig
zor	aligha
zor	alig
stomak	has
stomak	gyomor
dhjete	tíz
udhëkryq	crossroads
cirilik	cirill
hormone	hormonok
hormone	hormon
vetëdija	tudatosság
vetëdija	tudatosság
vetëdija	tudat
vetëdija	eszméletét
vetëdija	tudata
njejt	ugyanez
njejt	ugyanaz
shitës	értékesítő
shitës	árus
shitës	kereskedés
shitës	értékesítő
shitës	kereskedő
shitës	osztó
ekranin	képernyőn
ekranin	képernyő
bamirëse	jótékonyság
bamirëse	jótékonysági
bamirëse	jótékony
vitale	létfontosságú
vitale	életbevágó
đức	đức
përfshirja	bevonása
përfshirja	részvétel
përfshirja	befogadás
koordinator	koordinátor
gjurme	traces
gjurme	nyomokban
propozime	ajánlások
propozime	javaslatok
propozime	jelölések
propozime	jelöléseket
propozime	pályázatok
propozime	javaslatok
propozime	javaslatokat
veshkave	vesét
veshkave	vese
hungarezët	magyarok
varshavë	varsó
parqe	parkok
parqe	parks
përfitime	juttatások
përfitime	előnyök
përfitime	ellátások
rrethim	ostrom
rrethim	kamra
kualitet	minőségi
kualitet	minősége
kualitet	minőség
gil	gil
leja	engedély
leja	engedélyt
leja	jogosultság
tortura	kínzás
thatcher	thatcher
nenet	árucikkek
nenet	cikkek
jen	jen
jen	jen
jen	yen
shërim	orvosság
shërim	gyógyítás
shërim	gyógyulást
shërim	gyógyulás
shërim	gyógyító
shërim	fellendülés
shërim	hasznosítás
shërim	helyreállítási
shërim	gyógyulás
goran	goran
rss	rss
ritmike	ritmikus
përmirësohet	javult
përmirësohet	javított
dënon	elítéli
dënon	büntetni
kretë	kréta
minare	minaret
adenauer	adenauer
minute	perc
pregatitur	felkészült
pregatitur	elkészítve
pregatitur	előkészítve
pregatitur	elkészített
ngarkesat	terhek
ngarkesat	terhelések
njëherazi	egyszerre
njëherazi	egyidejűleg
jesús	jesús
matematikën	matematikai
matematikën	matematika
matematikën	matek
matematikën	matematikai
matematikën	matematika
bashkitë	önkormányzatok
bashkitë	települések
shtrënguar	szoros
shtrënguar	szűk
shtrënguar	szorosan
ulëse	ülések
ulëse	ülés
ulëse	ülést
ulëse	ülés
sesion	ülés
cervantes	cervantes
litar	kötelet
litar	kötél
transportuar	szállított
interpretime	előadások
interpretime	értelmezések
klasifikim	pontszám
hagë	hágai
shtat	szept
laps	ceruza
laps	ceruzát
laps	pen
laps	tollat
laps	toll
kolonët	telepesek
popullariteti	népszerűség
karnavalet	majális
karnavalet	karnevál
mitin	mítosz
seattle	seattle
hitchcock	hitchcock
iberik	ibériai
rezistence	ellenálló
rezistence	rezisztencia
rezistence	ellenállás
taktike	taktikai
emigrant	bevándorlók
emigrant	bevándorló
semi	sammy
semi	samu
semi	sam
rosario	rosario
programuar	programozható
aplikacioni	app
aplikacioni	alkalmazás
testi	vizsgálati
testi	vizsgálat
testi	próba
testi	teszt
republikat	köztársaságok
pikture	festés
pikture	festmény
bore	hó
bore	hófehérke
bore	havazás
lokalitetin	helység
lokalitetin	település
uniforme	egységes
uniforme	egyenruhás
uniforme	egyenruha
sociedad	sociedad
pianos	zongorát
pianos	zongorán
pianos	zongora
verifikuar	ellenőrizni
verifikuar	ellenőrizve
verifikuar	hitelesített
verifikuar	ellenőrzött
ditarin	journal
ditarin	napló
ditarin	lap
ditarin	lapjában
kenny	kenny
rivendosur	visszaállítani
rivendosur	helyreállítása
rivendosur	visszaállítása
shuhet	elhalványul
shuhet	gyengül
fiskale	fiskális
rsa	rsa
fluturime	járatok
qime	haj
qime	szőr
qime	szőrös
leter	levélben
leter	betű
leter	levél
leter	levelet
leter	levele
boeing	boeing
cahill	cahill
germa	rune
elastike	rugalmas
kryqëzimi	kereszteződés
kryqëzimi	csomópont
kryqëzimi	junction
mbërritjes	érkezem
mbërritjes	érkezik
ideali	idealizmus
gsm	gsm
guadalupe	guadalupe
harvardit	harvard
spanjollë	spanyolok
ndërhyri	közbelépett
shtetësinë	polgárság
shtetësinë	állampolgárság
price	árak
price	ár
price	ára
partnerët	társak
partnerët	partnerek
paga	fizetés
gju	térde
gju	térd
dritarja	ablak
dritarja	ablakon
prishet	eltörik
prishet	megszakad
prishet	elkényeztetett
prishet	kisiklott
markë	brand
markë	márka
waren	waren
shega	gránátalma
besnikërinë	hűség
esenciale	elengedhetetlen
esenciale	nélkülözhetetlen
esenciale	lényeges
esenciale	alapvető
shoqërorë	társadalmi
shoqërorë	szociális
shet	eladás
shet	elad
shet	árul
shet	eladja
shet	eladási
shet	eladás
shet	eladni
ven	wen
riga	riga
betoni	beton
betoni	konkrét
pellg	tó
habitur	döbbenve
habitur	meglepett
habitur	meglepő
habitur	meglepve
habitur	tanácstalan
kumbulla	szilva
papërshtatshme	alkalmatlan
papërshtatshme	helytelen
shkopi	pálca
georgi	georgi
jonas	jonas
reporter	újságíró
reporter	riporter
augsburg	augsburg
loni	lonnie
këshilltarët	tanácsadói
këshilltarët	tanácsadók
këshilltarët	tanácsadói
këshilltarët	tanácsadók
këshilltarët	tanácsadók
mathieu	mathieu
ber	ber
tingull	hang
tingull	hangot
frédéric	frédéric
frédéric	frederic
skllevërit	szolgák
skllevërit	rabszolgák
marion	marion
promovimi	kinevezés
promovimi	előléptetés
promovimi	előmozdítása
promovimi	kiemelés
promovimi	promóciós
shikues	megjelenítő
shikues	néző
shikues	nézők
marrës	fogadó
marrës	címzett
marrës	vevő
marrës	címzett
marrës	átvevő
marrës	kedvezményezett
marrës	vevőkészülékek
shtetasit	állampolgárok
shtetasit	polgárok
bologna	bolognai
bateritë	telepek
bateritë	elem
bateritë	akkumulátorok
bateritë	elemek
prirja	trend
prirja	tendencia
ndërgjegjen	tudatosság
ndërgjegjen	tudat
ndërgjegjen	eszméletét
ndërgjegjen	tudata
tell	mondd
shami	zsebkendőt
shami	szövetek
shami	szövet
shami	zsebkendőt
adolfo	adolfo
exchange	csere
reagime	reakciók
grisur	szakadt
gjarpri	snake
gjarpri	kígyó
gjarpri	kígyó
anëtarësimi	tagság
anëtarësimi	tagsági
ariège	ariège
jackie	jackie
elektronikë	elektronika
elektronikë	elektronikai
varfëria	szegénység
varfëria	szegénységben
varfëria	nyomor
duncan	duncan
oulu	oulu
tahiti	tahiti
hunda	orr
hunda	orrot
gjithkund	mindenütt
gjithkund	mindenhol
vienna	bécs
vienna	bécsi
karrige	székek
karrige	székeket
karrige	szék
karrige	széket
karrige	szék
panele	panelek
shaw	shaw
zbatoi	végrehajtott
zbatoi	megvalósított
specialistë	szakértők
specialistë	szakemberek
vdekjeprurëse	halálos
vdekjeprurëse	halálos
greg	greg
dekadë	évtized
dekadë	évtizedben
dekadë	évtizede
djathi	sajtos
djathi	sajtok
djathi	sajt
maskuar	álcázva
maskuar	álcázott
maskuar	álarcos
maskuar	maszkos
lëngshëm	zamatos
lëngshëm	folyékony
lëngshëm	folyadék
lëngshëm	cseppfolyósított
asp	asp
mbresëlënëse	lenyűgöző
komiteteve	bizottságok
grimcë	részecske
adi	addy
adi	adi
shoke	elvtársak
shoke	bajtársak
rezultojnë	eredmény
api	api
docent	docens
hetim	szonda
hetim	vizsgálat
hetim	nyomozás
hetim	kivizsgálás
arkivave	archívum
mohues	hálátlan
energjike	energikus
energjike	energetikai
kriteri	kritérium
kriteri	kritérium
kriteri	szempontok
kriteri	kritériumok
shfletuesit	böngészők
rate	mérték
rate	kamatláb
rate	arány
sergei	sergei
sergei	szergej
sergei	szergej
vlerësojnë	becsült
vlerësojnë	becslés
marine	tengerész
marine	tengeri
marine	tengerészgyalogos
rrëfimet	vallomások
përgjegjësia	felelősséget
përgjegjësia	felelősség
mosi	moss
bogdan	bogdan
firmave	cégek
vrasjeve	gyilkosságok
vrasjeve	merényletek
kontribuan	hozzájárult
pengojnë	akadályozzák
krijoni	létrehozása
fajin	hibás
fajin	bűntudat
lluka	luka
mbulesë	takaró
mbulesë	takarót
kombe	nemzetek
shprehën	kifejezett
shprehën	kifejezésre
shprehën	kifejtett
banks	banks
banks	bankokkal
banks	bankok
bisedat	beszélgetések
bisedat	beszélgetések
thirrjet	hív
thirrjet	hívások
futbollistët	focisták
aplikime	alkalmazások
aplikime	kérelmek
sporte	sport
sporte	sportban
lala	lala
rezolutë	állásfoglalás
rezolutë	határozat
rezolutë	felbontás
investim	beruházás
investim	befektetés
investim	beruházás
investim	beruházások
investim	befektetések
investim	befektetés
investim	befektetési
citon	idézetek
citon	idéz
fusion	fúzió
fusion	fúziós
pornografike	pornográf
volteri	voltaire
barra	terhek
barra	teher
barra	terhet
feta	szeletet
kopja	másolat
kopja	ismétlődő
çastit	azonnal
çastit	instant
çastit	azonnali
tavolinë	táblázat
tavolinë	asztali
tavolinë	tábla
tavolinë	asztal
angazhim	elkötelezettség
jake	jake
luginave	völgyek
shpërblimet	bónusz
shpërblimet	bónuszok
djegia	égésű
djegia	égés
mandela	mandela
ervin	ervin
netët	éjszakák
netët	éjszakánként
revoltë	felkelés
revoltë	lázadás
stinët	évszakok
stinët	évszak
skuqur	sült
skuqur	rántott
mace	cica
mace	macska
hun	hun
turpshme	kínos
turpshme	szégyenletes
turpshme	szégyen
turpshme	szégyenteljes
turpshme	szégyenletes
turpshme	szégyenteljes
nik	nick
reciprok	kölcsönös
reciprok	kölcsönös
barre	barre
dyshe	páros
blackburn	blackburn
xhibuti	dzsibuti
vendosmëri	meghatározás
vendosmëri	meghatározása
metat	hibáit
udhëtonte	utazás
udhëtonte	utazó
udhëtonte	utazni
sugjeroi	ajánlott
sugjeroi	javasolt
sahara	szahara
peshkim	halászat
peshkim	halászati
peshkim	horgászat
vincenzo	vincenzo
derrit	disznó
derrit	sertés
sahat	óramű
mackenzie	mackenzie
ekspozitat	kiállítások
prirë	hajlamos
grenada	grenada
derek	derek
lakuriq	meztelenül
lakuriq	meztelen
lakuriq	pucér
lakuriq	meztelenül
lakuriq	meztelen
dashurin	barátja
dashurin	barát
vermont	vermont
fillestarë	kezdők
xhevahir	ékszer
xhevahir	jewel
fushate	kampány
konsumuar	fogyasztott
konsumuar	elfogyasztott
opozita	ellenzéki
opozita	ellenzék
ideologji	ideológia
ideologji	ideológiák
klanit	klán
tripoli	tripoli
afrimi	közeledik
fermentimi	erjedés
dimrin	tél
dimrin	téli
dimrin	télen
kupolë	búra
dorik	dór
lac	lac
qëndroj	ragasztó
presidentja	elnök
habib	habib
shpërthyen	felrobbant
shpërthyen	robbant
lehtëson	elősegíti
lehtëson	megkönnyíti
dërguesit	feladó
dërguesit	küldő
luti	sok
luti	tétel
vëzhguesit	megfigyelő
vëzhguesit	megfigyelői
vëzhguesit	megfigyelők
vëzhguesit	drónok
vëzhguesit	monitorok
vëzhguesit	monitor
heqje	eltávolítás
heqje	eltávolítása
topat	ágyúk
topat	ágyúkat
topat	tökös
topat	golyók
dolli	köszöntő
dolli	dolly
madagaskarit	madagaszkár
kripur	sós
inxhinierët	mérnökök
masakër	mészárlás
masakër	vérfürdő
masakër	vérontás
masakër	mészárlás
masakër	vérfürdő
masakër	mészárlás
masakër	vágás
ironi	ironikus
ironi	irónia
gates	kapuk
gates	gates
gates	kapu
stream	patak
përzierja	keverés
përzierja	keverék
përzierja	elegy
përzierja	keverékek
përzierja	összetett
përzierja	vegyület
donna	donna
llogaritje	számítási
llogaritje	számítások
llogaritje	számítás
llogaritje	számítás
llogaritje	számítások
llogaritje	számításokat
files	akták
files	fájlok
folje	follies
folje	fólia
folje	ige
folje	igét
detajuara	részletesen
detajuara	részletes
detajuara	részletezett
botuesit	kiadó
botuesit	kiadók
kalorësi	lovag
hungarinë	hungary
hungarinë	magyarország
targat	rendszám
targat	tányér
targat	lemezek
gjarpër	snake
gjarpër	kígyó
gjarpër	kígyó
rod	rúd
rod	rod
gjest	gesztus
bojë	festés
bojë	festék
ethet	lázas
ethet	láz
creuse	creuse
banjë	fürdő
banjë	mosdó
banjë	fürdőszoba
banjë	fürdő
banjë	fürdés
gjuajtur	üldözött
gjuajtur	vadászott
kung	kung
sui	sui
shkarkohet	letöltöttem
shkarkohet	letöltött
indira	indira
konservative	konzervatívok
konservative	konzervatív
terminal	terminál
memece	néma
memece	némán
përparësitë	prioritások
përparësitë	prioritás
lula	lula
ceremoniale	ünnepélyes
korrekte	helyes
korrekte	korrekt
trust	bizalom
macet	macskák
macet	cicák
shtim	növekedés
shtim	növelése
shtim	emelkedés
shtim	növelje
administratori	admin
administratori	adminisztrátor
administratori	adminisztrátor
administratori	ügyvezető
administratori	ügyintéző
administratori	tisztviselő
shoqerore	társadalmi
shoqerore	szociális
adoleshent	tinédzser
adoleshent	tizenéves
adoleshent	tini
aids	aids
centimetra	centiméter
dma	dma
jakobi	jakob
transformim	átalakulás
transformim	átalakítás
motorët	hajtóművek
motorët	hajtómű
motorët	motorok
kontrollues	adatkezelő
kontrollues	irányító
kontrollues	vezérlő
kontrollues	ellenőr
vënde	helyszínek
vënde	helyek
agresive	agresszív
paketat	csomagok
zbulues	cserkész
zbulues	felderítő
zbulues	felfedező
kuala	kuala
jessica	jessica
treguesit	mutatók
treguesit	mutatók
treguesit	indexek
mashtrim	csalás
mashtrim	csaló
mashtrim	csalás
mashtrim	megtévesztés
mashtrim	átverés
mashtrim	csalás
mashtrim	átverés
memorandum	egyetértési
memorandum	feljegyzés
shkarkuar	letöltöttem
shkarkuar	letöltött
deklaratat	nyilatkozatok
deklaratat	kimutatások
deklaratat	állítások
deklaratat	nyilatkozatok
cikle	ciklus
cikle	ciklusok
tetëdhjetë	nyolcvan
identifikon	azonosítja
herezi	eretnekség
metë	hátrány
trimëria	bátorság
rradhët	ranglétrán
rradhët	sorok
hahet	evés
hahet	enni
hahet	eszik
emmy	emmy
parregullt	szabálytalan
parregullt	rendhagyó
enzo	enzo
financë	pénzügyi
financë	pénzügyek
financë	finanszírozás
aromatike	illatos
valentine	valentin
valentine	bálint
valentine	valentine
honda	honda
adriana	adriana
premtimet	ígéret
premtimet	ígéretek
manifestim	megnyilvánulása
bullgarëve	bolgárok
debatet	viták
debatet	vitákat
guximi	bátorság
gare	gare
gare	faj
gare	futam
gare	verseny
mesfushori	középpályás
martino	martino
pamposhtur	veretlen
egon	ego
egon	egon
karim	karim
aziatik	ázsiai
tunis	tunisz
çekosllovaki	csehszlovákia
importuar	import
importuar	importált
importuar	behozott
mizore	felháborító
mizore	kegyetlen
mizore	kegyetlenség
barbi	barbie
viktori	viktor
viktori	victor
viktori	viktor
catalan	katalán
zotëruar	birtokolt
zotëruar	tulajdonában
policë	zsaruk
policë	rendőrök
policë	rendőrök
snow	hó
snow	hófehérke
snow	havazás
intervale	időközönként
fjalime	beszédek
abkhazia	abházia
fuqizimin	felhatalmazás
çifut	zsidó
çifut	zsidók
çifut	zsidó
import	behozatali
import	import
import	importálása
import	behozatal
wigan	wigan
diamond	gyémánt
diamond	diamond
bij	fiaim
bij	fiai
dashje	szándékos
konkurse	versenyek
anxhelos	angeles
votua	szavaztam
votua	szavazott
veriperëndimor	northwestern
veriperëndimor	északnyugati
mirësi	kedvesség
intervali	intervallum
papërfunduar	befejezetlen
skajshme	elhanyagolható
skajshme	marginális
vazhdimësinë	folytonosság
skllav	szolga
skllav	rabszolga
mbijetuan	túlélte
tem	tam
fshatari	paraszt
presidente	elnök
presidente	presidente
konkurrencës	versengés
konkurrencës	konkurencia
konkurrencës	verseny
shpirtrave	lelkek
shpirtrave	lelkünk
shpirtrave	lelkeket
shpirtrave	lelkük
abdi	abdi
gjeneratori	generátor
cray	cray
issn	issn
diskutimin	megvitatni
cnn	cnn
natasha	natasha
holland	holland
bord	deszka
bord	fedélzeten
bord	tábla
kapele	kalap
kapele	kalapot
kapele	kalap
kapele	sapka
kapele	kalapot
davidi	david
davidi	dávid
ghost	ghost
ghost	szellem
kritiku	kritikus
certifikata	tanúsítványok
certifikata	igazolások
certifikata	bizonyítványok
certifikata	tanúsítványok
certifikata	igazolás
certifikata	tanúsítvány
certifikata	tanúsítványt
certifikata	bizonyítvány
osaka	osaka
gloria	gloria
dëshmoi	tanúskodott
ndërgjegje	lelkiismeret
domingo	domingo
frytet	gyümölcs
frytet	gyümölcsök
fleming	fleming
privatë	magán
privatë	privát
demon	démon
demon	démonok
tesla	tesla
financat	pénzügyek
financat	pénzügyek
nabucco	nabucco
zgjatja	időtartam
zgjatja	időtartama
buck	buck
ing	ing
burojnë	szár
boksier	bokszoló
boksier	boxer
apostujt	tanítványok
josh	josh
josh	elcsábítani
blanco	blanco
dehur	ittas
dehur	részegen
dehur	részeg
metalik	fémes
metalik	fém
lui	louie
aux	aux
obj	obj
strip	képregények
strip	képregény
strip	képregényeket
strip	csík
strip	sáv
strip	szalag
stabilitetin	stabilitás
stabilitetin	stabilitása
stabilitetin	stabilitási
teti	nyolcadik
gerard	gerard
anders	anders
prezencën	jelenlét
prezencën	jelenléte
veza	tojást
veza	tojás
thelbësisht	lényegesen
thelbësisht	jelentősen
thelbësisht	lényegében
thelbësisht	alapvetően
modë	divat
modë	divatos
sllobodan	slobodan
soon	hamarosan
soon	nemsokára
këmbëngulje	kitartás
këmbëngulje	kitartás
seminare	szeminárium
seminare	előadások
seminare	szemináriumok
konservuar	konzerv
çatia	tető
çatia	tetőn
kontribuon	hozzájárul
plaçkitur	kirabolták
plaçkitur	kirabolta
plaçkitur	fosztogatni
plaçkitur	zsákmány
plaçkitur	kifosztották
qytetërimeve	civilizációk
qytetërimeve	civilizációk
mundin	vanquish
cardiff	cardiff
hiroshima	hiroshima
reklamat	reklámok
reklamat	hirdetési
reklamat	hirdetések
reklamat	hirdetés
reklamat	reklám
reklamat	hirdetések
reklamat	hirdetés
reklamat	hirdetéseket
tërmete	földrengés
tërmete	földrengések
dëshmitarëve	tanúk
dëshmitarëve	szemtanúk
amadeus	amadeus
restaurimin	helyreállítási
restaurimin	helyreállítása
mbështjellë	csomagolva
mbështjellë	hajtogatott
mbështjellë	hajtva
doris	doris
anemone	szellőrózsa
kapak	fedelét
kapak	fedő
kapak	fedél
och	och
seksit	szex
seksit	sex
tommy	tommy
dekorim	dekoráció
ismailin	ishmael
sekt	szekta
rregullon	szabályozza
rregullon	javítások
suli	sully
blerje	beszerzés
blerje	vásárlás
blerje	vétel
blerje	vásárolni
blerje	vásárlás
blerje	vásárlások
blerje	vásárlás
blerje	venni
blerje	beszerzés
blerje	megszerzése
ski	síelés
ski	sí
ski	síelés
ski	síelni
desktop	asztali
desktop	asztal
aks	tengely
aks	fejsze
moda	divat
principet	alapelvei
principet	elvek
principet	alapelvek
taksë	adó
taksë	adózás
taksë	adók
sateliti	műholdas
sateliti	műhold
miu	patkányt
miu	patkány
miu	eger
miu	egér
vetmia	magány
vetmia	magány
inspiruar	inspirált
lahore	lahore
mami	mami
mami	anyu
mami	anyu
mami	anya
mami	anyu
mami	anya
mami	mama
clermont	clermont
çrregullt	kiszámíthatatlan
pronarë	tulajdonosok
pronarë	tulajdonosai
pagesat	díjak
pagesat	illetékek
pagesat	fizetés
pagesat	fizetések
pagesat	kifizetések
miqësia	barátság
mohoi	megtagadva
mohoi	elutasítva
rip	rip
vjeshta	ősz
vjeshta	őszi
vjeshta	ősszel
rebelimi	felkelés
rebelimi	lázadás
rebelimi	felkelés
baixa	baixa
mjegull	haze
mjegull	köd
mjegull	ködös
mjegull	köd
mjegull	pára
tonk	tonk
step	lépés
step	lépcső
paralajmërim	figyelmeztetés
skeleti	csontváz
partnere	társ
partnere	partner
partnere	társa
partnere	társam
strasburg	strasbourgban
strasburg	strasbourgi
strasburg	strasbourg
corleone	corleone
hearts	szívek
fluturuar	repült
ambasadorët	nagykövetek
ios	ios
dëshmorit	mártír
horizonti	horizonton
horizonti	horizont
armëpushim	fegyverszünet
armëpushim	fegyverszünet
armëpushim	tűzszünet
zbaton	végrehajtási
vëzhgimi	monitoring
vëzhgimi	megfigyelés
vëzhgimi	ellenőrzés
vëzhgimi	felmérés
vëzhgimi	felmérést
vëzhgimi	felmérések
vëzhgimi	észrevétel
vëzhgimi	megfigyelés
kriminel	bűnöző
kriminel	bűnözői
shkrihet	olvad
shkrihet	elolvad
pershendetje	helló
pershendetje	hello
nasir	nasir
liu	liu
liu	lew
shfletues	böngésző
pinin	pin
juniors	juniors
ignacio	ignacio
politikanëve	politikusok
netë	éjszakák
netë	éjszakánként
jaime	jaime
përgjegjësitë	feladatok
përgjegjësitë	felelősség
udhëzuar	vezérelt
udhëzuar	irányított
terrori	terror
terrori	rettegés
terrori	rémület
ellen	ellen
singapor	szingapúr
ure	híd
ure	bridge
dhëndri	vőlegény
vic	vic
oso	oso
futura	futura
thesalisë	thesszália
princeshë	királylány
princeshë	hercegnő
zene	elfoglalt
prita	csapda
prita	rajtaütés
prita	várt
prita	vártam
legjislatura	jogalkotó
rreziqe	veszélyeket
rreziqe	veszélyek
rreziqe	kockázatok
rreziqe	kockázat
rreziqe	veszélyeket
rreziqe	veszélyek
ftesën	meghívó
ftesën	meghívás
ftesën	meghívást
presidenca	elnöksége
presidenca	elnökség
sintezën	szintézis
muñoz	muñoz
çarë	hasadék
holding	holding
ikea	ikea
heroik	hősies
mesues	tanárnő
mesues	tanár
korrekt	helyes
korrekt	korrekt
pjekurisë	lejárat
mesuar	tanult
mesuar	megtanult
mesuar	tanultam
vrime	lyuk
vrime	gödör
sipërmarrës	vállalkozó
sipërmarrës	temetkezési
sipërmarrës	vállalkozóknak
sipërmarrës	vállalkozók
tubim	rally
tubim	gyülekező
tubim	gyűlés
bach	bach
fibër	rost
domi	dom
vjollcë	lila
vjollcë	bíbor
serge	serge
vieira	vieira
marty	marty
arkiv	archívum
tranzicioni	átállás
tranzicioni	átmenet
tranzicioni	áttérés
tranzicioni	átmeneti
festive	ünnepi
festive	ünnepélyes
kiribati	kiribati
fletore	notebook
fletore	notebook
fletore	füzet
gjatesi	hosszúság
anemia	vérszegénység
rruget	utcákon
rruget	utcák
hollandë	hollandia
hollandë	holland
pieter	pieter
gazet	gázok
konike	kúpos
shërbehet	szolgálta
shërbehet	szolgált
sister	nővérem
bisau	bissau
aug	aug
papale	pápai
bleta	méh
bleta	méhecske
pronësinë	tulajdonjog
pronësinë	tulajdonosi
sponsorizuar	szponzorált
sponsorizuar	támogatott
nismë	kezdeményező
nismë	kezdeményezés
afta	képes
stadt	stadt
rekomanduar	ajánlotta
rekomanduar	ajánlott
rekomanduar	javasolt
drithëra	gabona
drithëra	gabonát
drithëra	gabona
enigma	rejtvény
enigma	puzzle
enigma	kirakós
enigma	enigma
tiger	tigris
tiger	tiger
shoqëron	kíséri
gatimi	főz
gatimi	főzés
janeiro	janeiro
restauruar	helyreállt
pëllumbat	galambok
neu	neu
nderon	kitüntetés
newfoundland	newfoundland
staf	alkalmazottak
staf	személyzet
staf	munkatársak
mëshira	irgalom
mëshira	kegyelem
mëshira	mercy
skopje	skopje
imunitar	immunis
fitimtare	győzedelmes
kryqëzim	kereszteződés
kryqëzim	csomópont
kryqëzim	junction
murtaja	járvány
murtaja	pestis
pastor	lelkész
pastor	pásztor
marks	jelölések
marks	védjegyek
marks	marks
bashkangjit	csatolja
verërat	borok
arsenali	arsenal
twain	twain
largon	szalagok
largon	csík
aman	aman
aman	amman
aplikacionit	app
aplikacionit	alkalmazás
nënat	anyák
nënat	anyák
rojas	rojas
kaspik	caspian
opinione	vélemény
opinione	vélemények
