категория	categoría
проиграл	perderon
проиграл	perdín
проиграл	perdemos
проиграл	perdido
моделей	modelos
рота	empresa
рота	compañía
кольца	anel
кольца	aneis
акции	depósito
десятков	ducias
десятков	ducias
десятков	ducia
десятков	de
ухода	importa
ухода	igual
ухода	me
вечером	esta
вечером	noite
вечером	hoxe
ваша	a
ваша	túa
ваша	teu
ваша	o
ваша	seu
ваша	súa
ваша	teu
ваша	túa
ваша	seu
крупнейший	maior
крупнейший	máis
лицензии	licencia
спасти	salvar
спасти	aforrar
спасти	salvalo
спасти	de
спасти	apoio
поезд	tren
поезд	entreno
поезд	metro
автомобили	coches
автомобили	coche
автомобили	autos
приключения	aventura
милиции	milicia
девять	nove
девять	9
свободной	libre
свободной	libres
свободной	balde
огромное	enormes
огромное	enorme
огромное	gran
огромное	xigante
огромное	grande
минуты	minutos
альберт	albert
подразделений	unidades
столетия	séculos
активность	actividade
заблокирован	pechada
заблокирован	con
заблокирован	empechar
рано	cedo
рано	primeiras
эдвард	eduardo
эдвард	edward
скотт	scott
личность	identidade
личность	personalidade
награду	premio
целиком	toda
целиком	todo
целиком	enteiro
целиком	a
хуже	peores
хуже	peor
хуже	empeora
сумма	suma
сумма	cantidade
сумма	enorme
физические	física
физические	físicos
физические	físicas
физические	físico
интересы	interesa
интересы	intereses
интересы	interese
интересы	interesa
вокзал	comisaría
вокзал	estación
одежды	roupa
китайский	os
китайский	chineses
китайский	chinés
китайский	chinesas
китайский	chinesa
предметы	obxectos
предметы	os
предметы	puntos
предметы	artigos
предметы	das
предметы	obxectos
предметы	os
предметы	temas
предметы	suxeitos
деревьев	árbores
деревьев	das
файлов	arquivos
живой	vivos
живой	viva
живой	vivo
живой	vida
живой	con
детская	cativos
учителя	profesores
учителя	mestres
учителя	os
учителя	bos
релиз	liberación
релиз	lanzamento
релиз	en
релиз	liberdade
релиз	a
форт	forte
событие	acontecemento
событие	de
событие	eventos
событие	evento
событие	suceso
рабочей	traballando
рабочей	a
рабочей	traballar
рабочей	traballo
джованни	giovanni
армий	exércitos
ответил	responderon
общих	común
общих	comúns
звучит	soa
звучит	parece
звучит	sons
звучит	en
звучит	sona
неделя	semana
неделя	á
будущее	futuro
наследие	herdanza
освобождение	liberación
освобождение	lanzamento
освобождение	en
освобождение	liberdade
освобождение	a
освобождение	liberación
стефан	stephen
товаров	bens
товаров	luxo
товаров	o
товаров	ben
девушки	as
девушки	ás
девушки	rapazas
девушки	mozas
девушки	nenas
горный	montaña
горный	montañosa
медицинский	medicina
медицинский	médico
медицинский	médicos
медицинский	médica
постановление	dominante
решить	solucionar
решить	resolver
решить	decidir
решить	decidimos
решить	deciden
решить	decido
решить	decidirá
решить	decide
коллекция	de
коллекция	colección
назначение	cita
встреча	xunta
встреча	reunión
встреча	encontro
встреча	cita
выражение	expresión
ресурсы	recursos
среднее	media
среднее	medio
среднее	oriente
среднее	media
среднее	medio
среднее	de
среднее	estadounidense
среднее	mediocre
электронная	electrónica
электронная	electrónico
конфликты	conflito
внизу	abaixo
десятки	decenas
десятки	ducias
комедии	comedia
комедии	a
буква	carta
буква	letra
квартира	plano
квартира	apartamento
квартира	piso
взгляды	opinións
взаимодействия	interacción
взаимодействия	interaccións
взаимодействия	cós
тебя	que
стив	steve
крыла	nunha
крыла	á
дружбы	amizade
дружбы	a
показали	mostrou
показали	mostrei
показали	demostramos
показали	que
сто	centos
сто	cento
сто	300
сто	de
сто	cen
сто	100
принятие	adopción
оставив	deixar
оставив	marcho
оставив	marchar
независимые	independente
греция	grecia
графство	do
графство	condado
графство	o
графство	nado
социального	social
социального	sociais
значительные	significativas
значительные	significativa
значительные	significativo
значительные	máis
значительные	importante
анри	henry
анри	de
анри	henri
отто	otto
обратился	resultou
обратился	volta
обратился	sentía
акт	acto
акт	actuar
копия	copia
следствие	investigación
майк	mike
увеличение	incremento
увеличение	aumento
увеличение	a
увеличение	incrementar
увеличение	aumenta
увеличение	aumentar
мишель	michele
топ	do
топ	enriba
топ	20
топ	cima
топ	superior
нормально	normal
нормально	normais
львов	leóns
произошла	lle
произошла	pasou
произошла	ocorreu
произошла	aconteceu
произошла	sucedeu
произошла	que
чрезвычайно	moi
чрезвычайно	extremadamente
чрезвычайно	tremendamente
верно	ben
полномочия	poderes
полномочия	autoridade
нападения	ataca
нападения	ataques
буквально	literalmente
существовало	existiu
социальная	social
социальная	sociais
хороший	bo
хороший	ben
хороший	boa
хороший	boas
хороший	bos
мексика	méxico
звук	son
звук	de
звук	parece
звук	audio
друзья	amigos
друзья	os
диапазон	de
диапазон	rango
диапазон	cadea
диапазон	montañosa
диапазон	abano
японская	xaponés
японская	xaponeses
америка	américa
америка	ee
америка	america
америка	estados
америка	unidos
америка	uu
америка	nos
уильямс	williams
выпущено	liberado
выпущено	liberados
выпущено	editaron
карлос	carlos
карлос	oh
ирландия	irlanda
занятия	clases
любое	calquera
любое	máis
любое	ningún
ткани	tecido
лучшее	mellores
лучшее	mellor
меньшей	menor
журналистов	xornalistas
мяч	bola
мяч	bóla
мяч	pelota
мяч	balón
различия	diferenza
различия	distinción
различия	diferenza
различия	diferenzas
различия	diferencia
различия	mesmo
различия	diferenzas
кризис	crise
подразделение	división
подразделение	unidade
практики	prácticas
продолжительность	lonxitude
европейский	europea
европейский	europeas
мероприятия	actividades
мероприятия	eventos
мероприятия	sucesos
мероприятия	feitos
мероприятия	adversos
мероприятия	os
мероприятия	xuntanzas
мероприятия	acontecementos
верх	do
верх	enriba
верх	20
верх	cima
верх	superior
маленький	pequeno
маленький	pequenos
маленький	pequenas
маленький	pequena
маленький	pouco
маленький	algo
маленький	pequeno
маленький	pequena
агентства	axencia
агентства	de
агентства	axencias
агентства	de
центров	centros
молодая	nova
молодая	mozos
молодая	mozo
молодая	novo
молодая	moza
каждое	os
каждое	as
каждое	todos
каждое	cada
каждое	todas
каждое	entre
каждое	cada
каждое	uns
каждое	un
нигде	ningures
нигде	a
артиллерийский	artillaría
артиллерийский	artillería
продукция	produtos
продукция	orixe
напрямую	directamente
созданные	creamos
созданные	creou
созданные	creado
созданные	creei
созданные	creados
ракет	mísiles
деревень	aldeas
деревень	pobos
начато	comecei
начато	a
начато	comezamos
начато	empecei
начато	comezou
начато	a
начато	comezaron
детали	detalles
детали	crédito
детали	roubada
полиция	policía
высоко	instituto
высоко	altos
высоко	alto
высоко	alta
заканчивается	termina
заканчивается	remata
заканчивается	fin
заканчивается	listo
пятый	quinta
пятый	quinto
попытался	intentei
попытался	intentou
попытался	tratamos
попытался	tentei
попытался	tentou
революция	revolución
революция	a
передача	transferir
передача	traslado
устройств	mecanismos
устройств	dispositivos
устройств	aparellos
устройств	utensilios
артиллерия	artillaría
артиллерия	artillería
признал	mañá
журналисты	xornalistas
посмотрите	mira
дух	espírito
дух	o
дух	déixate
малые	pequeno
малые	pequenos
малые	pequenas
малые	pequena
кампания	campaña
взрослых	adultos
взрослых	os
взрослых	adultos
взрослых	adulta
взрослых	adulto
взрослых	dun
американские	estadounidense
американские	americanos
американские	americana
американские	americano
художественных	artística
художественных	artístico
кости	ósos
экономический	económico
экономический	económicas
экономический	o
экономический	económica
больницы	hospitais
больницы	os
культур	cultivos
культур	culturas
файлы	arquivos
вершины	picos
вершины	xemelgos
играли	tocaba
играли	xogamos
играли	o
играли	papel
съезд	congreso
доказать	demostrar
доказать	probar
доказать	demostralo
доказать	probalo
наше	noso
наше	nosas
наше	nosa
наше	nosos
наше	o
наше	a
наше	os
наше	noso
наше	nosas
наше	nós
наше	nosa
наше	nosos
пилот	piloto
безработных	no
безработных	paro
безработных	parados
безработных	aumento
символов	idiogramas
символов	personaxes
соревнование	competición
широкий	amplo
определяет	define
сестры	irmás
снизу	fondo
снизу	final
снизу	do
снизу	inferior
снизу	abaixo
снизу	todo
слабо	débil
сложных	complexo
сложных	complexas
сложных	complexa
сложных	complexos
каждому	entre
каждому	cada
каждому	uns
каждому	un
везде	todas
везде	as
везде	partes
везде	por
везде	en
везде	everywhere
везде	todo
везде	todos
больница	hospital
ремонт	reparar
экономические	económico
экономические	económicas
экономические	o
экономические	económica
термины	termos
термины	funcionamento
термины	a
вход	entrada
инструмент	instrumento
инструмент	de
инструмент	ferramenta
инструмент	ferramentas
объяснить	explicar
объяснить	explicarllo
георг	george
георг	xurxo
программирования	de
программирования	programación
группировки	agrupacións
лука	luca
жак	jacques
повышение	promoción
повышение	ascenso
центры	centros
ник	nick
усилия	esforzos
усилия	esforzo
казни	execución
остаться	quedar
остаться	ficar
остаться	queda
отказаться	non
отказаться	se
правка	editar
правка	edit
честно	honestamente
честно	honestos
честно	sinceros
честно	dicir
честно	verdade
честно	sincero
честно	honesto
честно	de
честно	honrado
ярко	e
ярко	brillantes
ярко	brillante
кристиан	christian
кристиан	cristiáns
лодка	barco
лодка	bote
лодка	chalana
внутренние	interno
внутренние	interna
внутренние	doméstica
внутренние	caseira
вероятность	probabilidade
европа	europa
европа	en
европа	europa
директоров	directores
найдены	atopei
найдены	que
найдены	atopamos
найдены	atoparon
найдены	atopou
получение	a
красное	vermello
красное	vermella
красное	vermellos
красное	roxa
красное	comunista
физика	da
физика	física
отправил	a
отправил	enviou
отправил	mandou
строки	liñas
строки	de
строки	trincheiras
строки	frases
лицом	cara
лицом	rostro
священника	cura
юрист	avogado
юрист	avogadiño
никому	ninguén
никому	non
никому	a
батареи	batería
физик	físico
основанный	fundou
сталина	stalin
документ	documento
тюрьме	cárcere
тюрьме	preso
тюрьме	cadea
тюрьме	caldeiro
тюрьме	prisión
тюрьме	cadea
тюрьме	cárcere
леди	señoras
леди	damas
леди	mozas
леди	señores
леди	señoritas
леди	donas
леди	as
леди	señora
леди	dama
леди	muller
леди	nai
уничтожить	destrúen
уничтожить	os
уничтожить	destruír
уничтожить	destruílo
уничтожить	seguros
уничтожить	destrúe
серебро	silver
короткие	pouco
короткие	curto
короткие	curta
короткие	curtas
улучшить	mellorar
улучшить	a
часы	horas
часы	ver
часы	mirade
часы	coidado
часы	ten
часы	ve
часы	reloxos
часы	mira
часы	reloxo
часы	de
часы	pé
слегка	lixeiramente
построить	construír
построить	crear
построить	construir
серьёзно	en
серьёзно	serio
наша	noso
наша	nosas
наша	nosa
наша	nosos
наша	o
наша	a
наша	os
наша	noso
наша	nosas
наша	nós
наша	nosa
наша	nosos
ночи	as
ночи	noites
ночи	noite
ночи	polas
ночи	noite
ночи	pola
ночи	noites
солнце	sol
рисунок	debuxo
рисунок	figura
рисунок	que
рисунок	descubrir
рисунок	pensar
блокировка	mazá
блокировка	bloque
блокировка	bloquear
блокировка	acceso
блокировка	barracón
промышленных	industrial
записки	notas
чтения	lendo
чтения	ler
чтения	lectura
чтения	a
фабрика	fábrica
фабрика	fábricas
фабрика	industriais
расширения	expansión
расширения	expande
расширения	expandíndose
прекрасно	fermoso
прекрасно	encantador
прекрасно	preciosa
пытались	intentei
пытались	intentou
пытались	tratamos
пытались	tentei
пытались	tentou
красных	comunistas
лечение	tratamento
лечение	tratamentos
лечение	trato
лечение	tratamentos
рабочие	traballadores
рабочие	os
рабочие	obreiros
руку	brazo
руку	man
руку	mans
конструкция	construción
конструкция	construcción
конструкция	construír
конструкция	construtora
конструкция	deseño
конструкция	deseñar
концепция	concepto
признать	recoñecer
признать	te
признать	recoñecera
признать	admitir
признать	admito
признать	que
признать	admitilo
признать	que
признать	os
значительный	significativas
значительный	significativa
значительный	significativo
значительный	máis
значительный	importante
опубликовано	no
запрещено	prohibido
запрещено	prohibidas
ключ	clave
ключ	chave
скульптуры	esculturas
местное	local
местное	locais
местное	o
местное	de
офицеры	oficiais
офицеры	os
офицеры	seus
офицеры	policías
эндрю	andrew
кафе	café
кафе	cafetaría
лорд	señor
лорд	deus
лорд	lord
долина	val
долина	da
долина	valley
текущий	actual
текущий	actuais
текущий	que
текущий	súa
текущий	corrente
чистая	limpa
чистая	limpo
чистая	limpar
чистая	puro
чистая	pura
чистая	puros
христианство	christian
христианство	cristiáns
значимых	significativo
специалисты	profesionais
смотреть	ver
смотреть	mirade
смотреть	coidado
смотреть	ten
ядра	núcleos
ядра	núcleo
английская	inglés
английская	ingleses
английская	inglesa
обсудить	falar
обсудить	sobre
обсудить	discutir
последствия	impacto
последствия	un
последствия	na
последствия	prazo
последствия	efecto
последствия	mellora
последствия	implicacións
последствия	efectos
последствия	consecuencias
местами	lugares
местами	sitios
местами	onde
стоял	estaba
стоял	quedei
стоял	cando
стюарт	stewart
стюарт	stuart
стюарт	estuardo
германию	alemaña
ответственный	responsable
ответственный	responsables
ответственный	responsábeis
ответственный	responsábel
дополнительно	adicional
живопись	cadro
живопись	pintura
живопись	pinturas
живопись	cadros
мусульмане	musulmáns
пришла	chegou
пришла	veu
жила	vivimos
жила	viviron
жила	viviu
жила	viviamos
жила	vivían
жила	vivín
жила	vivía
художественная	artística
художественная	artístico
стен	paredes
стен	muros
стен	as
стен	defensas
оскар	óscar
модификации	modificación
частиц	partículas
частиц	de
частиц	partículas
частиц	partícula
играла	tocaba
играла	xogamos
играла	o
играла	papel
атаку	ataque
атаку	atacar
евреи	xudeu
евреи	bebé
евреи	xudeo
евреи	xudeus
существовала	existiu
неправильно	mal
неправильно	malo
внутреннего	interno
внутреннего	interna
калифорнии	california
мальчик	neno
мальчик	rapaz
мальчик	mozo
мальчик	fillo
извините	sinto
извините	síntoo
извините	perdón
извините	desculpe
конкретных	específicas
конкретных	específica
конкретных	específico
конкретных	concreto
конкретных	específicos
браун	brown
браун	marróns
браун	marrón
браун	claro
расположенных	atópanse
птица	paxaro
птица	aves
птица	ave
старое	anos
старое	vellos
старое	vello
старое	vella
танки	tanques
продукты	produtos
продукты	orixe
франциско	francisco
освещение	iluminación
белое	brancos
белое	branco
белое	branca
белое	brancas
каждую	os
каждую	as
каждую	todos
каждую	cada
каждую	todas
широкой	amplo
чёрные	negra
чёрные	negro
чёрные	negros
длинные	longo
длинные	longa
длинные	moito
длинные	tempo
опрос	enquisa
греческий	grego
коротко	brevemente
коротко	pouco
коротко	curto
коротко	curta
коротко	curtas
важные	importante
важные	importantes
врагов	inimigos
редактора	de
редактора	edición
короткий	pouco
короткий	curto
короткий	curta
короткий	curtas
перевести	traduce
учения	exercicios
учения	dirixe
учения	un
реально	realmente
реально	moi
реально	que
реально	en
реально	verdade
порту	porto
свободно	libre
свободно	libres
свободно	balde
продолжить	seguir
продолжить	continuar
продолжить	continúan
продолжить	continúe
продолжить	continuaremos
захвата	a
захвата	capturar
ученик	estudante
ученик	estudantes
ученик	alumno
потенциала	capacidade
потенциала	de
кожи	pel
кожи	ósos
кровь	sangue
кровь	o
болезнь	enfermidade
болезнь	doenza
болезнь	enfermidades
болезнь	enfermidade
болезнь	cardíacas
изделия	artigos
изделия	produtos
изделия	orixe
трек	pista
трек	track
трек	camiño
трек	rastro
трек	cambios
трек	hipódromo
королевский	teatro
королевский	royal
королевский	súa
королевский	real
королевский	alteza
души	almas
души	alma
масло	manteiga
масло	petróleo
масло	aceite
масло	de
защитить	protexer
защитить	protexen
защитить	protexelos
защитить	protexerse
защитить	para
защитить	defender
шри	sri
социалистической	socialista
демократическая	democrático
древний	antiga
древний	antigas
древний	antigo
древний	antigos
научное	científica
научное	científico
распределение	distribución
распределение	de
захватили	capturado
захватили	capturados
захватили	prisioneiro
пособие	beneficio
норвегия	noruega
сильный	forte
сильный	fortes
продолжать	seguir
продолжать	continuar
продолжать	continúan
продолжать	continúe
продолжать	continuaremos
алгоритм	algoritmo
согласился	en
согласился	acordo
мухаммад	mahoma
техас	texas
мистер	señor
мистер	cabaleiro
мистер	mire
мистер	gravata
мистер	señor
мистер	mr
мистер	o
просьбе	petición
джозеф	wilson
джозеф	joseph
признания	confesións
детской	cativos
существовали	existiu
лесу	bosque
лесу	bosques
лесу	árbores
лесу	monte
океан	océano
океан	océanos
рот	boca
символы	idiogramas
символы	personaxes
каролина	carolina
сцена	escena
сцена	escea
будущий	futuro
правовой	xudicial
правовой	legal
правовой	legais
комиссар	comisario
комиссар	comisionado
оригинал	orixinal
оригинал	orixinais
конкретные	específicas
конкретные	específica
конкретные	específico
конкретные	concreto
конкретные	específicos
нато	otan
иран	irán
комедия	comedia
комедия	a
торонто	toronto
требование	demanda
требование	pido
требование	custar
джимми	jimmy
городок	cidade
городок	pobo
городок	vila
городок	aldea
конго	congo
высший	corte
высший	suprema
высший	supremo
долины	vales
поддерживаю	apoio
поддерживаю	apoiar
поддерживаю	de
социальные	social
социальные	sociais
древние	antiga
древние	antigas
древние	antigo
древние	antigos
руководители	encargados
руководители	líderes
руководители	os
окна	fiestras
окна	fiestra
окна	xanela
окна	pola
вырос	medrara
вырос	grande
вырос	medrou
вырос	xa
вырос	es
вырос	adulto
вырос	maior
вырос	medrei
вырос	crecín
вырос	cando
вырос	creceu
фунтов	libras
фунтов	£
фунтов	kg
фунтов	quilos
фунтов	kilos
фунтов	case
фунтов	libras
фунтов	tonelada
фунтов	toneladas
оппозиции	oposición
передняя	diante
передняя	fronte
убил	a
убил	mataron
убил	matou
убил	asasinado
убил	mortos
показан	que
показан	se
показан	mostra
показан	amosado
показан	demostrado
показан	as
обмена	compartir
цитата	cita
цитата	citar
половину	media
половину	metade
половину	medio
половину	a
энтони	anthony
бассейны	piscinas
частные	privadas
частные	privado
частные	privada
частные	privados
частные	raso
частные	soldado
травмы	ferida
травмы	lesión
масс	masas
опасности	perigo
описал	descrito
воздух	aire
воздух	ar
планет	planetas
слава	gloria
слава	pola
отражает	reflicte
отражает	o
отрасль	industria
федеральный	federal
федеральный	circuíto
федеральный	federais
шестой	seis
шестой	6
полоса	de
полки	estantes
переговоров	negociación
проверка	o
проверка	probas
проверка	probando
проверка	probar
проверка	proba
проверка	exame
проверка	probas
проверка	de
проверка	test
проверка	exames
проверка	inspección
проверка	cheque
проверка	comprobalo
знаменитый	famoso
знаменитый	famosos
знаменитый	famosa
природных	natural
природных	normal
природных	naturais
природных	a
поток	fluxo
поток	transmisión
поток	río
поток	regato
построенный	construida
построенный	construíu
построенный	construín
построенный	construímos
построенный	de
стандарт	estándar
стандарт	de
свобода	liberdade
свобода	a
свобода	liberdade
свобода	a
свобода	libertade
пехотный	infantería
пехотный	infantaría
почвы	chan
почвы	terra
взаимодействие	interacción
взаимодействие	interaccións
взаимодействие	cós
джей	jay
африка	áfrica
африка	sudáfrica
кризиса	crise
священной	sagrado
священной	sagrados
быстрее	máis
быстрее	rápido
быстрее	axiña
быстрее	rápida
углу	esquina
углу	recuncho
перевозки	fantasma
агент	axente
выбрать	elixir
выбрать	escollen
выбрать	escoller
выбрать	que
выбрать	o
выбрать	a
выбрать	escolle
сон	sono
сон	durmir
сон	durme
сон	soño
сон	soños
сон	con
боб	bob
боб	xelíns
рамки	foto
сельскохозяйственных	agrícolas
сельскохозяйственных	agrícola
поль	paul
камеры	cámaras
звёзды	estrelas
звёзды	das
сбор	reunión
сбор	de
сбор	colección
чьи	que
чьи	cuxo
чьи	cuxa
чьи	cuxos
чьи	de
чьи	a
чьи	quen
здоровье	saúde
здоровье	a
здоровье	health
дорогой	querido
дорогой	querida
дорогой	querida
дорогой	meu
дорогой	querido
дорогой	cariño
дорогой	ben
яйца	ovos
яйца	os
яйца	pelotas
яйца	collóns
яйца	ovos
яйца	as
представлено	a
шарль	charles
шарль	carlos
католиков	católicos
лейбл	etiqueta
реальности	realidade
реальности	a
вооруженных	armados
вооруженных	armado
вооруженных	armada
вооруженных	armadas
показатели	indicadores
катастрофа	desastre
биологии	bioloxía
близко	preto
близко	preto
близко	do
близко	da
близко	de
джексон	jackson
жуков	bugs
жуков	myers
принципиально	fundamentalmente
принципиально	de
свободный	libre
свободный	libres
свободный	balde
маргарита	margaret
сигнал	sinal
открыть	aberta
открыть	abertos
открыть	abrir
открыть	aberto
открыть	abre
открыть	abra
указал	recomendáronme
телевидение	a
телевидение	televisión
телевидение	tele
телевидение	da
телевидение	programa
телевидение	tv
телевидение	televisión
телевидение	tele
социалистическая	socialista
поколение	xeración
поколение	da
заболеваний	enfermidades
заболеваний	enfermedades
заболеваний	doenzas
вест	oeste
вест	occidente
вест	occidental
вест	do
вест	da
вест	west
помню	lembrar
помню	lembro
помню	lembra
помню	lembras
историческое	históricas
историческое	histórica
историческое	históricos
историческое	histórico
историческое	histórica
фрэнк	frank
фрэнк	franco
краткая	informe
краткая	breve
огромный	enormes
огромный	enorme
огромный	gran
огромный	xigante
огромный	grande
сообщений	mensaxes
обнаружено	descubrimos
обнаружено	descuberto
обнаружено	descubriu
обнаружено	descubrín
голубой	azul
голубой	azuis
лошадей	cabalos
лошадей	os
сохранение	aforrando
сохранение	salvar
сохранение	aforro
сохранение	aforraban
краю	do
владеет	é
владеет	posúe
металла	de
металла	metal
кинг	king
кинг	rei
кинг	o
кинг	xurxo
ценности	valores
панк	un
оставшиеся	restante
оставшиеся	para
душ	ducha
глубоко	profundamente
глубоко	no
глубоко	fondo
глубоко	profundo
глубоко	profundidade
глубоко	de
западные	occidental
машину	coche
машину	auto
машину	carro
выражения	expresións
уголовного	penal
уголовного	criminais
уголовного	criminal
уголовного	crime
автобус	autobús
автобус	parada
автобус	autocarro
закрыта	pechada
закрыта	pechado
закрыта	pechou
закрыта	pechados
закрыта	sondaxes
энн	ann
энн	anne
энн	anne
джонни	johnny
фракции	fracción
светло	luz
ответы	respostas
ответы	as
ответы	respostas
ответы	repostas
кандидаты	candidatos
франческо	francesco
планета	planeta
необходимые	necesario
необходимые	necesaria
необходимые	necesarios
необходимые	necesarias
необходимые	preciso
необходимые	é
разделение	separación
советы	consello
гай	tipo
гай	home
торговля	o
торговля	comercio
торговля	comercio
торговля	trocar
торговля	comercial
торговля	oficio
путешествия	viaxa
путешествия	viaxes
путешествия	viaxar
путешествия	viaxa
путешествия	cara
путешествия	viaxando
исключения	excepción
исключения	excepcións
портреты	retratos
аренду	renda
аренду	aluguer
аренду	alugar
анджелесе	ángeles
анджелесе	angeles
анджелесе	ánxeles
конгресс	congreso
графства	condados
цифры	figuras
цифры	números
цифры	das
цифры	os
цифры	número
получать	recibir
карточка	carta
карточка	tarxeta
карточка	de
карточка	unha
карточка	documento
шаг	paso
шаг	un
шаг	escala
сэр	señor
сэр	xefe
традиция	tradición
традиция	tradicións
солнечной	solar
солнечной	noso
шотландия	escocia
прошлое	pasado
прошлое	últimos
европу	europa
европу	en
приложения	aplicacións
приложения	para
собак	cans
собак	can
собак	os
собак	aos
фабрики	fábricas
мусульман	musulmáns
написали	escribín
написали	escribiron
написали	escribiume
написали	escribiu
написали	a
существовал	existiu
судей	xuíces
судей	os
пользователя	usuario
пользователя	de
важное	importante
важное	importantes
сделаны	fixen
сделаны	fixo
сделаны	feito
посольства	embaixada
признаки	sinais
кавалерии	cabalaría
джонсон	johnson
улучшение	mellorou
улучшение	mellora
улучшение	vexas
улучшение	mellor
понимание	entender
понимание	comprensión
понимание	entendemento
понимание	comprender
многим	moitos
многим	cantas
многим	moitas
многим	cantos
фред	fred
артисты	artistas
артисты	de
безопасность	de
безопасность	seguridade
безопасность	seguridade
ценность	valor
ценность	canto
ценность	revenda
томаса	thomas
флорида	florida
основанная	fundou
график	gráfico
график	gráfica
художественные	artística
художественные	artístico
чувства	sentidos
чувства	sentido
чувства	sentimentos
чувства	distancia
чувства	os
польская	polaca
верхние	esquina
верхние	superior
дед	o
дед	avó
дед	avó
ведет	leads
ведет	leva
ведет	lévame
серьёзные	serio
серьёзные	seria
серьёзные	en
серьёзные	grave
ракета	foguete
ракета	mísil
потенциал	potencial
потенциал	capacidade
потенциал	de
сделана	fixen
сделана	fixo
сделана	feito
исп	sri
ведущие	conducir
ведущие	levar
ведущие	a
ведущие	até
расы	carreira
расы	raza
расы	a
расы	internacional
китайская	os
китайская	chineses
китайская	chinés
китайская	chinesas
китайская	chinesa
подписан	asinado
дополнительный	adicional
грузия	georgia
дэвис	davis
дэвис	davies
меч	espada
хребет	cresta
сильные	forte
сильные	fortes
прекратить	alto
прекратить	o
прекратить	deter
прекратить	de
прекратить	parar
прекратить	para
прекратить	deixa
чарли	charlie
чарли	non
следы	pegadas
внезапно	súpeto
внезапно	de
внезапно	repente
внезапно	súpeto
внезапно	de
внезапно	repentino
карло	carlo
публикация	posto
публикация	poste
публикация	correos
публикация	correo
публикация	de
остановить	deter
остановить	de
остановить	parar
остановить	para
остановить	deixa
величины	valores
сыновья	fillos
сыновья	os
сыновья	mozos
дальность	de
дальность	rango
дальность	cadea
дальность	montañosa
дальность	abano
синий	azul
синий	azuis
техническое	técnico
техническое	técnica
организовать	organizar
коллег	colegas
коллег	compañeiros
жёлтый	amarelos
жёлтый	amarelas
жёлтый	amarela
жёлтый	marelo
жёлтый	taxi
эффективность	efectivas
эффективность	efectiva
эффективность	efectivo
эффективность	efectivos
эффективность	eficaces
эффективность	eficaz
эффективность	a
эффективность	eficiencia
эффективность	eficacia
аналогии	analoxía
образец	mostra
образец	modelo
пустая	baleira
пустая	baleiro
пустая	baleiras
пустая	valeiro
дала	deume
дала	deu
дала	a
включать	moitos
включать	de
ступень	escenario
ступень	etapa
ступень	no
ступень	palco
обычных	común
обычных	cotiáns
обычных	era
обычных	ordinario
обычных	correntes
обычных	normais
обычных	simple
обычных	banal
обычных	convencional
детство	da
детство	infancia
детство	infantís
детство	nenez
рейс	voo
кабинет	oficina
кабинет	despacho
кабинет	correo
кабинет	minister
петер	peter
петер	pedro
грузов	carga
грузов	cargamento
юридический	xudicial
юридический	legal
юридический	legais
простые	simples
простые	simple
простые	sinxelo
простые	sinxela
туристов	turistas
пояса	cinto
абзац	parágrafo
абзац	punto
больнице	hospital
рождества	nadal
уничтожения	destrución
уничтожения	destrucción
устав	estatutos
медленно	lento
медленно	lenta
медленно	lentos
медленно	ou
медленно	frean
медленно	tranquilo
медленно	vagar
медленно	lentamente
медленно	despacio
медленно	modo
медленно	pouco
медленно	a
продаж	de
продаж	ventas
повреждения	danos
повреждения	dano
людовик	luis
людовик	louis
билли	billy
ущерб	danos
ущерб	dano
рис	arroz
рис	de
доступны	dispoñibles
доступны	dispoñible
доступны	dispor
доступны	dispoñíbel
доступны	haxa
доступны	dispoñíbeis
внимательно	con
внимательно	coidado
способы	formas
способы	xeitos
способы	xeito
способы	maneiras
способы	de
способы	forma
ветеранов	veteranos
угля	carbón
железа	ferro
ближайшей	máis
знание	coñecemento
знание	coñecía
знание	coñecementos
студенты	estudantes
студенты	os
студенты	alumnos
студенты	aos
сильное	forte
сильное	fortes
поэтов	poetas
отдал	deume
отдал	deu
отдал	a
жертвы	baixas
жертвы	vítimas
соль	salgado
соль	sal
узнал	aprendín
узнал	que
узнал	aprenderon
узнал	aprendemos
узнал	aprendeu
узнал	descubrimos
увеличить	incremento
увеличить	aumento
увеличить	a
увеличить	incrementar
увеличить	aumenta
увеличить	aumentar
увеличить	fixarnos
кит	balea
надежды	esperanza
надежды	esperanzas
лаборатория	laboratorio
лаборатория	laboratorio
лаборатория	no
лидеры	líderes
лидеры	os
структур	estruturas
меняется	cambiar
меняется	cambiando
меняется	muda
меняется	a
меняется	mudando
меняется	de
меняется	cambio
эволюции	evolución
библии	biblia
библии	biblias
библии	biblias
билл	bill
билл	billete
билл	conta
билл	dereitos
билл	contrato
убиты	a
убиты	mataron
убиты	matou
убиты	asasinado
убиты	mortos
судьбы	destino
судьбы	o
судьбы	destino
встречает	se
встречает	coa
латинской	latín
сложные	complexo
сложные	complexas
сложные	complexa
сложные	complexos
сложные	complicado
сложные	complexas
сложные	complicadas
плоскости	avión
плоскости	avións
плоскости	os
фредерик	frederick
скульптура	esculturas
деревья	árbores
деревья	das
мемориал	día
мемориал	dos
мемориал	caídos
классы	clases
альпы	alpes
использован	adoitaba
использован	antes
десятилетия	décadas
десятилетия	década
выступая	falar
выступая	falando
коэффициент	factor
