年	godina
優先	prioritet
米勒	miller
碎片	fragmenti
碎片	fragmenata
碎片	trn
怪獸	zvijeri
怪獸	zvijer
怪獸	čudovište
怪獸	monster
怒	ljutnja
怒	gnjevni
怒	srdžbe
密集	intenzivne
密集	intenzivna
密集	gusta
密集	gusto
密集	intenzivne
密集	intenzivan
缺陷	mane
缺陷	defekt
缺陷	nedostatke
流星	meteorski
對稱	simetrična
對稱	simetrija
電訊	telekom
電訊	telecom
電訊	telekomunikacije
電訊	telekomunikacije
戲院	pozorišta
戲院	teatara
戲院	theater
戲院	pozorište
戲院	pozorište
戲院	kino
戲院	kinematografija
戲院	cinema
加密	enkripcija
加密	kriptografija
海盜	pirat
流程	protoka
流程	protok
流程	flow
流程	strujanje
流程	teku
關東	kanto
武術	borilačkih
武術	borilačke
委內瑞拉	venecuela
長野	nagano
星球	planeta
謎	misterija
謎	enigma
鎮壓	represija
鎮壓	suzbijanje
苗族	hmong
苗族	miao
伊斯蘭教	islam
後備	backup
男爵	baron
長者	starije
保證	garantirana
保證	garantira
保證	garancija
航海	jedrenje
師團	podjele
師團	podjela
監視	nadzor
奈良	nara
有線	kabla
梵	van
梵	brahma
發射器	pokretač
發射器	predajnika
發射器	lansera
擴建	proširenje
末端	završava
痛苦	patnja
痛苦	stradanja
痛苦	patnje
痛苦	pate
痛苦	muke
痛苦	pati
痛苦	bol
助攻	pomaže
助攻	asistencija
數值	vrijednosti
數值	numeric
數值	vrijednost
月亮	mjesec
月亮	moon
司機	vozač
司機	vozača
叛亂	pobunu
叛亂	pobunu
叛亂	pobuna
叛亂	pobuna
叛亂	pobunu
叛亂	pobuni
叛亂	pobune
梅爾	mel
碰撞	sudar
碰撞	nesreća
碰撞	sukob
簽	znak
契約	compact
契約	djelo
階級	predavanje
圓形	kružnica
圓形	kružni
帳號	račun
帳號	obzir
帳號	računa
共計	ukupno
丘陵	brdima
丘陵	brda
丘陵	hills
學科	disciplinama
推測	špekulacije
推測	špekulacija
後面	iza
巴林	bahrein
個體	individualni
個體	individualne
毛利	mori
駁回	odbacuju
駁回	raspusti
動態	priča
動態	dinamičan
動態	priče
動態	price
動態	aktivnost
動態	dinamika
動態	dynamics
動態	dinamiku
晉升	promocije
晉升	promocija
大氣	atmosfera
大氣	atmosferu
大氣	atmosferski
釋出	puštanje
釋出	oslobađanje
預期	očekivanja
預期	očekivao
預期	očekivali
預期	očekivano
流感	gripa
流感	gripe
劇院	pozorišta
劇院	teatara
劇院	theater
劇院	pozorište
劇院	pozorište
費城	philadelphia
鄒	čau
人格	persona
人格	ličnosti
人格	ličnost
瘋狂	ludi
瘋狂	lude
瘋狂	lud
瘋狂	ludo
瘋狂	ludilo
綽號	nadimak
幽默	humor
幽默	humor
實體	entiteta
實體	entitet
異常	abnormalni
異常	neuobičajena
異常	neuobičajene
異常	neuobičajen
異常	neobično
每一個	svaki
口號	slogan
口號	sloganom
翻新	obnovljena
維也納	beč
繼任	nasljednik
繼任	nasljednika
繼任	nasljednica
繼任	naslijeđe
元帥	maršal
頸	vrat
摩洛哥	maroko
頜	vilica
獎章	medalja
獎章	medalju
獎章	medalje
獎章	medalja
楓	javor
症狀	simptomi
症狀	simptom
清除	jasni
清除	jasnih
清除	jasno
清除	jasna
清除	jasan
蹄	kopito
神聖	sveta
神聖	mesdžidul
神聖	sveta
神聖	sveti
神聖	sveto
地表	površine
地表	površina
學位	stepena
學位	stepeni
學位	stepenu
學位	stepen
學位	stepena
光譜	spektralnu
光譜	spectra
光譜	spektar
光譜	spektra
光譜	spektru
光譜	spektroskopija
景點	atrakcija
景點	atrakcije
景點	okretati
景點	atrakcija
景點	privlačnost
景點	atrakciju
流入	priliv
業餘	amateri
業餘	amatere
業餘	amaterski
鯊	ajkula
腹部	abdominalna
腹部	abdomen
肯尼迪	kenedi
肯尼迪	kennedy
煥	hwan
致命	smrtonosna
致命	smrtonosno
致命	smrtonosne
致命	smrtonosnih
致命	smrtonosno
致命	fatalno
致命	kobna
魚雷	torpedo
模糊	fuzzy
猿	apes
猿	majmun
斯通	stone
斯通	kamen
斯通	kameno
斯通	kameni
盆	nizija
極限	ograničavaju
極限	ograničenje
極限	ekstremni
極限	krajnjem
極限	ekstremne
極限	ekstremnim
蜂	pčela
續集	nastavak
拼	urok
稍後	kasnije
級別	nivo
代表團	delegacija
代表團	delegacije
瑙	nee
看起來	izgleda
起訴	optužnica
起訴	optužnica
起訴	optužnici
比分	rezultat
比分	rezultatom
挖	dig
挖	kopanje
集會	skupova
集會	skupovi
集會	skupu
集會	skup
區分	diferencijacija
燦	chan
傷亡	žrtava
傷亡	žrtve
信心	vjera
信心	povjerenje
信心	uvjereni
信心	uvjerena
信心	uvjeren
法文	francuski
明天	sutra
集結	skupu
集結	skup
場合	povod
杖	rod
先鋒	pioneer
先鋒	pionir
先鋒	pioniri
動詞	glagoli
動詞	glagola
體積	volumen
體積	veličina
體積	veličine
暗殺	atentat
噴射	jet
復仇	osveta
復仇	osvetu
復仇	osveta
復仇	osvete
燃燒	burn
燃燒	paljenje
感受	osjete
感受	osjećaju
感受	osjeti
感受	osjeća
感受	osećaj
感受	feeling
感受	osjećaju
感受	osjećaj
感受	osećanja
感受	osjećanja
射程	domet
射程	dometa
追溯	retrospective
魅力	glamour
魅力	harizma
魅力	šarma
茄	solanum
茄	patlidžan
起義	ustanak
起義	pobunu
起義	pobuna
起義	intifada
兵團	regimenta
兵團	puk
培訓	obuke
培訓	trening
培訓	obuka
培訓	treninga
培訓	obuku
大教堂	katedrala
聯軍	koalicija
暴露	izložena
暴露	izloženi
暴露	izložen
暴露	izloženost
暴露	izlaganje
培養	odgoja
培養	odgoj
消費者	potrošača
消費者	potrošači
消費者	potrošača
生育	porođaj
生育	plodnost
生育	plodnosti
雲端	oblak
屍體	tijela
屍體	tijelo
屍體	tijelu
屍體	telo
寸	pedalj
時刻	trenutaka
時刻	trenucima
時刻	trenutak
時刻	momenat
時刻	moment
專利	patent
專利	patenti
專利	patents
田徑	atletici
矛	koplje
追蹤	track
追蹤	stazi
追蹤	praćenje
追蹤	praćenja
售票	ulaznica
售票	karta
區別	razlika
三部曲	trilogija
村落	selo
發言人	glasnogovornik
發言人	portparol
葡萄酒	vino
音樂劇	muzičkim
音樂劇	muzičke
音樂劇	muzički
音樂劇	muzička
音樂劇	mjuzikl
音樂劇	musical
半徑	poluprečnik
六個	šest
標籤	tag
標籤	tab
標籤	tags
肝	jetra
日間	daytime
傳記	biographies
傳記	biografija
失望	razočaravajuća
失望	razočaran
失望	razočaranje
瑾	jane
雅克	jacques
安迪	andy
辦公	ured
辦公	office
辦公	kancelarija
屬性	osobina
屬性	imovine
屬性	vlasništvo
屬性	imovina
屬性	imovinu
屬性	imovinska
屬性	svojstva
屬性	atributi
種植	podmetanja
種植	kultivacije
氫	vodik
數百	stotine
豐田	toyota
名譽	počast
名譽	čast
名譽	počasni
名譽	ugled
名譽	časti
名譽	čast
光子	foton
特點	specifičnosti
特點	karakteristike
特點	karakterističnim
磷	fosfor
書記	službenike
書記	službenik
瑪莉	merjem
霜	mraz
霜	krem
霜	krema
海豚	delfin
海豚	delfini
紫色	ljubičasti
電流	trenutna
特快	express
正統	pravoslavna
正統	pravoslavni
千克	kilogram
密碼	kod
密碼	password
帽子	kape
帽子	hat
帽子	šešir
普查	popis
中西	srednjem
腺	žlijezda
腺	žlijezde
海軍陸戰隊	marinaca
歌劇	opera
歌劇	operas
焦點	fokusu
焦點	fokus
冬天	zima
紀元	epohe
紀元	epoha
幸運	lucky
里斯本	lisabon
霍爾	vijećnica
霍爾	dvorana
霍爾	hall
資本	kapital
拓展	proširenje
拓展	proširiti
團結	jedinstvo
團結	solidarnost
團結	solidarnosti
三級	nivo
魔鬼	šejtan
獎勵	nagrade
獎勵	bonus
獎勵	nagrade
獎勵	nagrada
合唱團	hor
合唱團	hor
國防	odbrana
國防	odbranu
國防	odbrana
文書	instrument
文書	instrumente
文書	instrumenata
容許	dozvoliti
容許	omogućile
容許	dozvoljavaju
容許	dopusti
意圖	namjera
意圖	namjeru
意圖	namjerom
意圖	namjera
意圖	namjere
意圖	namjere
物件	objekat
物件	objekti
背後	iza
背叛	izdaje
培育	uzgojem
培育	njeguje
培育	odgoj
物流	logistika
味道	okus
味道	miris
招募	regrut
對決	obračun
體驗	iskustava
體驗	iskustva
體驗	iskustva
體驗	iskustvo
裝飾	deco
裝飾	odlikovanja
婚禮	vjenčanje
婚禮	vjenčanja
術語	mandat
術語	izraz
術語	termin
術語	pojmove
術語	uslovi
術語	terminologija
接待	prijem
倒塌	kolapsom
倒塌	kolapsa
倒塌	kolaps
公理	aksiom
梅花	klubovi
梅花	klubova
梅花	plum
明日	sutra
櫻花	sakura
王牌	as
爪哇	java
縮短	kraći
縮短	kraće
縮短	kraća
上限	plafonu
上限	kap
上限	ograničavaju
上限	ograničenje
星期二	utorak
研究者	istraživač
研究者	istraživači
合格	kvalificirala
合格	kvalifikovana
水果	plod
水果	voće
水果	plod
指標	indikatori
指標	pokazatelji
指標	pokazatelja
指標	indikator
句子	rečenica
句子	presude
句子	rečenice
句子	kaznu
句子	rečenica
句子	kazna
句子	presudom
麵包	hljeb
商務	trgovina
商務	biz
商務	poslovni
商務	poslovanje
議長	predsjedavajući
議長	predsjedavajućeg
使徒	poslanike
使徒	poslanici
使徒	apostol
使徒	apostolic
聖母	madonna
巴拉圭	paragvaj
過往	prošlost
可愛	neodoljivo
兔子	dugouško
兔子	bani
兔子	zec
超新星	supernova
大洋洲	ofc
大洋洲	okeanija
封建	feudalnog
較小	manji
較小	manja
針	igla
丈	joe
蝙蝠	bat
褐	brown
綾	aya
或許	možda
或許	možda
煤炭	ugalj
真空	vakuum
鬥士	boraca
鬥士	borci
鬥士	borac
星空	zvijezda
星空	zvezde
減弱	oslabiti
聶	nie
蔬菜	povrće
蔬菜	povrće
蔬菜	povrća
索引	indeks
華麗	glam
木材	drva
木材	drvo
唱歌	pjevaju
唱歌	sing
唱歌	pjevanje
正規	formalne
正規	formalna
正規	formalni
模特	modeli
模特	modeling
模特	modeliranje
放射性	zračenje
放射性	radijacija
放射性	radioaktivnost
放射性	radioaktivnih
放射性	radioaktivnog
候選	kandidata
候選	kandidat
埋	bury
埋	sahranjen
閃電	munja
零件	dijela
零件	dijelovi
零件	delovi
零件	dijelove
儀器	instrumentation
儀器	aparata
儀器	aparat
儀器	instrument
儀器	instrumente
儀器	instrumenata
活塞	pistons
抽象	apstraktna
抽象	apstraktni
保健	zdravstvo
魔術	trik
魔術	sihr
週一	ponedjeljak
流動	protoka
流動	protok
流動	flow
流動	strujanje
流動	teku
流動	mobilnost
中斷	organizatore
中斷	brejk
連線	povezivanje
連線	povezivati
連線	povezati
連線	povezivanja
電壓	napon
奇蹟	čuda
奇蹟	čudo
奇蹟	miracle
煮	cook
相機	kamera
相機	kamere
土著	autohtone
進化	razvijaju
進化	evolucija
進化	razvio
進化	evoluirala
進化	evoluirao
進化	evoluirali
進化	razvijen
家鄉	rodnom
聖誕	božić
明亮	bright
明亮	bistra
幼稚園	vrtić
起草	izradom
起草	izradu
起草	izrada
巡航	krstarenje
巧克力	čokolada
將來	budućnost
無敵	invincible
廟宇	hramove
講座	predavanja
講座	predavanje
照明	rasvjetu
行銷	marketing
外籍	stranih
外籍	strani
外籍	stranim
海地	haiti
查詢	query
語音	glas
語音	govor
墓葬	grobnicama
染色	staining
染色	stain
染色	bojenje
派系	frakcija
話題	tema
鎊	funta
行業	industrija
行業	industrija
孤立	izolacija
孤立	izolaciju
孤立	izolacije
孤立	izolacija
孤立	izolovano
孤立	izolirani
孤立	izolovana
售出	prodala
售出	prodat
售出	prodao
飯	rice
飯	obroku
撥	dial
肖像	portret
肖像	portreta
憤怒	ljutnja
憤怒	gnjevni
憤怒	srdžbe
旗幟	banner
旗幟	zastava
旗幟	zastave
巡洋艦	krstarica
間接	indirektni
間接	indirektna
間接	indirektno
長崎	nagasaki
負面	negativan
負面	negativne
負面	negativni
負面	negativno
適應	adaptacija
關心	briga
早晨	jutro
神學	teologije
訴訟	tužbe
訴訟	tužbu
水道	akvadukta
餐	obroku
餐	obroka
現代化	moderna
現代化	savremena
現代化	savremen
現代化	modernizacije
現代化	modernizacija
現代化	modernizaciju
後裔	potomak
後裔	potomci
累計	kumulativni
堪薩斯州	kansas
樺	birch
旅程	putovanje
公墓	mezarja
公墓	groblje
相互作用	interakcija
相互作用	interakcije
相互作用	interakcije
船舶	brod
船舶	brodovi
船舶	brodove
船舶	brodovima
漢堡	burger
漢堡	hamburg
嬰兒	beba
嬰兒	baby
嬰兒	mala
嬰兒	bebe
帆船	jedrilica
帆船	jedrenje
毀滅	uništi
毀滅	uništiti
毀滅	uništavanje
毀滅	uništenja
毀滅	uništenje
客棧	prenoćište
讀書	reading
讀書	čita
勇敢	hrabri
中西部	srednjem
選票	glasove
選票	glasova
選票	glasa
選票	glasovima
選票	glasačke
選票	glasačkih
入場	ulaz
科目	subjekti
週末	vikend
董事會	odbor
時常	često
中興	zte
赫爾	hull
接力	štafeta
水庫	brana
水庫	reservoir
收益	prihoda
收益	prihodi
收益	prihode
收益	prihodi
收益	zarada
新興	nastajanju
投訴	pritužbi
投訴	tužba
投訴	tužbi
投訴	tužbe
小隊	odred
認知	kognitivno
認知	kognitivne
認知	kognitivna
博覽會	exposition
博覽會	expo
佔據	zauzimaju
見習	polaznik
準確	tačan
山頂	hilltop
山頂	vrhunac
山頂	peak
製造商	proizvođači
製造商	proizvođač
陸地	land
陸地	kopnena
陸地	zemlja
金錢	novac
海德堡	heidelberg
亮度	svjetlost
提早	ranim
會計	računovodstvo
會計	računovođa
襪	čarape
派對	stranka
派對	partija
灌溉	navodnjavanje
國土	domovina
導師	tutor
導師	mentor
包裝	paket
包裝	ambalaže
包裝	pakovanje
義務	obaveza
義務	obaveza
煙	cigareta
煙	dim
煙	cigareta
煙	cigarete
鑽	bušenja
情景	scenarija
情景	scenarij
情景	scenariju
情景	scenario
想像	zamisli
傳輸	prenos
揭露	otkrivaju
揭露	otkriti
揭露	otkrije
樹林	woods
節奏	tempo
節奏	ritam
醉	napije
陣容	postava
民俗	folk
民俗	folklora
民俗	folklor
多媒體	multimedija
中毒	trovanja
中毒	otrovan
瞬間	trenutaka
瞬間	trenucima
瞬間	instant
阿曼	oman
阿曼	aman
阿曼	amman
郵政	post
郵政	poštanski
解析	analytic
秋田	akita
繪製	crta
偵測	detekciju
差別	razlika
籌備	priprema
籌備	pripreme
籌備	pripreme
獎牌	medalja
獎牌	medalju
獎牌	medalje
獎牌	medalja
大田	ota
大田	daejeon
麻煩	nevolje
疏散	evakuaciju
疏散	evakuaciju
隼	soko
化身	avatar
出版物	publikacija
出版物	objavljivanja
出版物	objavljivanje
表彰	priznanja
表彰	priznavanje
表彰	priznanje
安哥拉	angole
陶瓷	keramika
陶瓷	keramika
抵制	otpor
抵制	bojkot
相應	odgovarajući
相應	odgovarajućeg
芙蓉	flo
哺乳	dojenje
目的地	odredište
目的地	destinacija
目的地	destinacije
咒	urok
咒	prokletstvo
滑冰	klizanje
滑冰	klizanja
大島	oshima
和解	pomirenja
和解	pomirenje
白俄羅斯	bjelorusija
底下	dno
成份	sastojak
成份	sastojci
入學	upis
入學	prijem
詹姆士	james
詢問	query
敢	dare
淚	suze
釣魚	ribolov
削弱	oslabila
削弱	slabljenje
削弱	oslabiti
識別	identifikacija
自行車	bicikl
細節	opširnije
細節	detalje
細節	detalji
細節	detalj
石碑	stele
賠償	kompenzacije
賠償	kompenzaciju
賠償	naknadu
賠償	naknade
賠償	odštetu
滑雪	ski
滑雪	skijanje
常數	konstanta
常數	konstantama
摩托	moto
家用	domaćinstvu
家用	domaće
家用	domaćem
家用	domaća
家用	domaći
罪犯	krivično
罪犯	zločinaca
富裕	bogati
導彈	rakete
導彈	projektila
導彈	projektile
導彈	projektil
導彈	raketa
協商	konsultacije
協商	konsultacija
協商	konsultacije
協商	konsultacija
電梯	lift
電梯	podići
電梯	podigne
電梯	lift
操縱	manipulacija
操縱	manipulacijama
操縱	manipulacije
非正式	nezvanični
非正式	nezvanično
王妃	princeza
王妃	princeze
不當	nepravi
不當	neodgovarajuće
瀏覽器	browsers
瀏覽器	pregledač
瀏覽器	preglednik
心情	reakcije
心情	raspoloženje
不丹	butana
沙皇	car
沙皇	cara
武漢	wuhan
語法	gramatika
橄欖球	nogomet
橄欖球	fudbala
橄欖球	fudbalu
橄欖球	football
橄欖球	fudbal
橄欖球	ragbi
橄欖球	rugby
罐	jar
流放	egzil
流放	prognan
農場	farma
農場	farmi
農場	farme
寶石	kristala
寶石	gema
拿破崙	napoleona
拿破崙	napoleon
存活	opstanak
存活	preživljavanje
宣誓	zakletvu
宣誓	zakletva
生理	fiziologija
白堊紀	krede
丹尼爾	danijel
丹尼爾	daniel
丹尼爾	danijela
現金	novac
咬	bite
咬	zalogaj
火炬	baklja
低音	bas
車道	lane
車道	prilaz
跳水	ronjenju
跳水	dive
格鬥	bori
巨型	div
增援	pojačanja
頭髮	dlaka
和尚	monk
和尚	monasi
整修	renoviranja
罕見	rijetki
罕見	rijetko
家長	roditelji
家長	roditelja
家長	roditelj
集團軍	vojska
集團軍	armija
司長	režiser
司長	direktor
玉米	kukuruza
約瑟夫	joseph
核定	odobrena
核定	odobrio
核定	odobreni
核定	odobren
核定	approved
西門	simon
泵	pumpa
泵	pumpe
長江	yangtze
辯論	debatu
辯論	raspravu
辯論	debati
辯論	debata
辯論	debate
辯論	debatama
討厭	mržnja
討厭	mržnje
討厭	mrzim
討厭	hate
討厭	mrze
剩餘	preostali
剩餘	preostalih
剩餘	preostala
剩餘	preostale
剩餘	višak
搭檔	partnera
搭檔	partner
夜晚	noći
夜晚	night
法師	maga
法師	mage
天河	tianhe
補助	subvencija
補助	subvencije
補助	subvencija
轉型	tranziciji
轉型	prelazni
轉型	tranzicija
轉型	transformacija
轉型	transformacije
轉型	transformaciju
負擔	opterećenja
負擔	teret
信託	trust
信託	povjerenje
信託	vjeruje
檢察官	tužioci
檢察官	tužilac
桌面	desktop
歧視	diskriminaciju
歧視	diskriminacije
歧視	diskriminacija
芽	pupoljci
芽	bad
跳舞	ples
跳舞	plesu
跳舞	ples
疫苗	vakcina
疫苗	vakcine
疫苗	vakcina
干擾	miješanja
精度	preciznost
精度	preciznosti
精度	tačnost
精度	preciznost
講師	predavač
講師	docent
恭喜	čestitke
恭喜	čestitam
終點站	terminal
粘	sticky
酒精	alkohol
傘	krovna
傘	kišobranom
儒家	konfučijanizam
單車	bicikl
景觀	krajolike
景觀	pejzaž
本田	honda
限量	ograničene
限量	ograničena
限量	ograničen
犧牲	žrtvuje
實質	suštinu
實質	suštini
實質	srž
實質	supstanca
實質	materija
實質	supstance
午夜	ponoć
午夜	ponoći
午夜	ponoćno
塑料	plastika
哭	cry
哭	plače
參議員	senator
一月	januar
汽油	benzin
汽油	plin
汽油	benzin
臀	hip
臀	kukova
難民	izbjeglica
難民	izbjeglica
難民	izbjeglice
科威特	kuvajt
報名	upis
報名	upišu
毒品	droga
衰落	pad
衰落	padu
賊	bicikla
賊	kradljivac
中尉	poručnik
禪	zen
爭論	tvrdeći
爭論	tvrde
爭論	kontroverza
爭論	kontroverzu
爭論	kontroverze
爭論	argument
爭論	argumente
爭論	argumenti
輔導	savjetovanje
轉變	transformacija
轉變	transformacije
轉變	transformaciju
轉變	transformacija
轉變	transformiše
公噸	tona
公噸	tona
公噸	tone
實踐	praksu
實踐	praksi
實踐	praksom
實踐	praksa
天鵝	labudova
天鵝	labud
喝	piće
受損	oštećeni
受損	oštećeno
受損	oštećen
夢幻	san
夢幻	sna
夢幻	dream
夢幻	snu
音效	zvuk
壇	altar
囚禁	zatočen
囚禁	zatvoreni
染	bojenje
實用	praktične
實用	praktična
實用	praktični
實用	koristan
實用	saradnici
實用	korisno
實用	korisni
實用	korisne
實用	korisna
實用	komunalne
水星	merkur
落後	zaostali
剛果	kongo
喪失	gubitak
注射	injekcije
注射	injekcijom
地底	underground
地底	podzemni
地底	podzemna
傳遞	štafeta
曙光	sumrak
研究員	istraživač
心靈	um
頭顱	lobanja
遺跡	ruševina
遺跡	ruševine
遺跡	ruševinama
鸚鵡	papiga
約會	datum
約會	datiraju
緊張	nervni
光束	zrak
光束	zracima
澄清	pojašnjenje
壞	loše
壞	bad
壞	loš
滿意	zadovoljstvo
滿意	zadovoljan
囚犯	zatvorenik
囚犯	zarobljenike
囚犯	zatvorenici
底盤	šasije
便宜	jeftiniji
第五次	petom
第五次	peta
第五次	peto
第五次	peti
影子	sjene
影子	sjeni
緩慢	spor
產量	prinos
產量	proizvodnja
報章	novine
報章	novine
報章	novina
死神	smrt
大海	moru
大海	more
緊	uska
自衛隊	sdf
廣義	širi
廣義	širih
廣義	širem
廣義	šire
廣義	široj
廣義	široka
廣義	široki
廣義	širokog
廣義	široku
廣義	široke
廣義	generalizirani
摘要	apstraktna
摘要	apstraktni
摘要	summaries
讚	kao
讚	like
讚	voli
檢驗	testiranje
麒麟	kirin
火災	vatra
火災	požari
戟	euphorbia
巴巴	baba
復出	povratak
客人	gost
客人	gostiju
客人	gosti
精確	tačna
精確	tačan
精確	tačan
精確	preciznost
精確	preciznosti
護理	briga
諷刺	ironično
諷刺	ironija
地板	kata
地板	spratova
地板	kata
地板	spratu
地板	poda
地板	sprat
檢測	detekciju
冰島	island
排放	emisije
牛奶	mlijeko
原生	rodnoj
交響曲	simfonija
彎	yarra
彎	bent
製片人	proizvođača
製片人	producent
棕色	brown
受邀	pozvana
受邀	pozvani
受邀	pozvan
受邀	pozvali
受邀	pozvala
氏族	klan
氏族	klana
依賴	zavisna
依賴	zavisnosti
依賴	zavisnost
依賴	zavisnost
共振	rezonanca
戰時	ratni
緬	burmi
硫酸	sulfat
手指	prst
投影	projekcija
龔	gong
署長	administrator
面具	maska
面具	maske
面具	maski
雷射	laser
洛陽	luoyang
效能	djelotvornost
皇冠	kruna
皇冠	krunu
統治者	vladari
統治者	vladar
認真	ozbiljna
認真	ozbiljan
認真	ozbiljne
認真	ozbiljno
簽證	vize
簽證	vize
簽證	viza
全能	svemogući
就業	zaposlenje
電動	električna
電動	električni
戀人	ljubavnici
戀人	lovers
小野	ono
指派	zadatak
指派	dodijeljen
指派	dodijeljena
指派	zadatke
毒性	otrovni
毒性	toksičnost
賭	ulog
賭	opkladu
太太	gospođa
翅膀	krila
翅膀	krilima
刷	brush
寬度	širine
寬度	širina
字典	rječnik
激素	hormon
激素	hormoni
盟友	saveznici
盟友	saveznike
盟友	saveznica
盟友	saveznik
墨爾本	melbourne
桶	barela
桶	kanta
對立	protivi
對立	antagonizam
對立	rivalstvo
對立	konfrontacije
對立	konfrontacija
男生	momci
男生	boys
男生	dječaci
惡化	pogoršanje
網址	url
網址	urls
鍵盤	tastatura
奴隸	rob
休閒	casual
休閒	rekreativnih
犯人	zatvorenik
犯人	zarobljenike
犯人	zatvorenici
壓縮	compress
果實	plod
果實	voće
果實	plod
各州	županije
各州	kantona
各州	kantoni
壽命	dugovječnost
缺席	odsutan
缺席	odsustva
缺席	odsustvo
缺席	odsustvu
基輔	kijev
七個	sedam
綁架	otmici
反叛	pobunu
反叛	pobunjenika
反叛	pobunu
反叛	pobuni
反叛	pobune
西班牙語	španski
修理	popravke
丹佛	denver
阿部	abe
衰退	recesija
玻利維亞	bolivija
墜毀	sudar
墜毀	pad
湖人	lakers
恐懼	strah
數千	hiljade
徽章	badge
暴動	nemira
暴動	nemiri
排版	raspored
浸	dip
滿洲	mandžurija
瀏覽	pregledanje
瀏覽	smatrajući
瀏覽	pogled
姊姊	sis
姊姊	sestra
哈薩克	kazahstan
貸款	kredit
貸款	pozajmice
貸款	krediti
貸款	kredita
關卡	nivoi
關卡	nivo
常規	rutinske
創業	startup
創業	pokretanju
創業	poduzetništva
開心	sretan
開心	sretna
開心	happy
畢業生	diplomaca
畢業生	diplomirani
高潮	orgazam
高潮	climax
骨骼	kosti
骨骼	skeletal
骨骼	kostur
骨骼	kost
孔雀	paun
特工	agens
特工	agent
跟著	povode
跟著	slijede
跟著	slijedi
汞	merkur
預設	default
預設	uobičajeni
預設	uobičajena
雷霆	grom
趨勢	trend
後代	potomak
後代	potomaka
後代	potomci
變動	promjene
時光	vrijeme
保衛	brani
保衛	brane
保衛	odbraniti
保衛	braniti
保衛	odbrani
鞍	saddle
北極	arktik
變換	transformacije
變換	transformacija
變換	transformiše
變換	transformacija
變換	transformacije
變換	transformaciju
年紀	uzrast
年紀	godište
年紀	doba
年紀	age
年紀	starost
花費	potrošnja
花費	potrošnju
花費	potrošio
花費	proveo
花費	provesti
花費	provede
花費	troše
花費	provode
花費	provodi
岐阜	gifu
瓦特	vat
聊天	chat
橋本	hashimoto
漂亮	lijepe
漂亮	lijepa
漂亮	prilično
漂亮	pretty
歡	huan
災難	katastrofe
災難	katastrofa
災難	katastrofe
災難	katastrofa
三角洲	delta
媒介	media
媒介	mediji
媒介	medium
媒介	srednji
媒介	srednjim
媒介	srednje
媒介	srednja
民事	civilno
民事	civilna
叔叔	amidže
叔叔	ujka
叔叔	amidža
棉花	pamuk
外星人	alien
外星人	vanzemaljski
外星人	strancima
宮城	miyagi
邪惡	zlo
業界	industrija
少校	major
困擾	problematične
譴責	osude
譴責	osudi
肺	pluća
肺	pluća
製片	producent
廣播電台	radio
合適	pogodan
合適	pogodna
故鄉	domovina
故鄉	rodnom
極端	ekstremni
極端	krajnjem
極端	ekstremne
極端	ekstremnim
活力	vitalnost
假名	pseudonim
假名	kana
客觀	objektivnost
心理學	psihologija
大氣層	atmosfera
大氣層	atmosferu
閔	min
斑點	uočena
斑點	tačka
恨	mržnja
恨	mržnje
恨	mrzim
恨	hate
恨	mrze
決鬥	duel
支出	izdatke
支出	izdataka
支出	troškovi
降水量	padavina
提取	izvlačenje
提取	ekstrakt
提取	izvući
革新	inovacije
革新	inovacija
革新	inovacija
傍晚	večeri
傍晚	veče
柔道	džudo
格局	šema
格局	obrazac
陵墓	mauzolej
社會學	sociološke
社會學	sociologija
幽靈	duh
幽靈	duha
射線	zraci
射線	zrake
穹	kupola
血統	lineage
血統	spuštanje
否決	veto
瑪麗亞	marija
瑪麗亞	maria
喬治亞	georgia
喬治亞	džordžija
喬治亞	gruzija
破裂	rupture
困境	dilemu
渦輪	turbo
眼鏡	naočale
版面	raspored
濃度	koncentracije
濃度	koncentracije
濃度	koncentracija
濃度	koncentraciju
中性	neutralnost
中性	neutralnosti
中性	neutral
天生	born
天生	rođen
天生	rođena
天生	rođeni
陪同	pratnja
陪同	eskort
家屬	porodica
家屬	porodično
圖形	grafički
圖形	grafika
老鼠	pacova
流派	žanru
流派	žanrova
語言學	lingvistika
微笑	smile
微笑	osmijeh
石頭	stone
石頭	kamen
石頭	kameno
石頭	kameni
石頭	rok
石頭	rock
審議	razmatranje
魔力	sihr
歷史學家	istoričar
歷史學家	historičar
歷史學家	historičari
有機	organska
泰坦	titan
金字塔	piramida
金字塔	piramide
金字塔	piramida
橙色	orange
橙色	narandžasta
啓	kaj
啓	kai
皇太子	dauphin
飲料	pića
飲料	pije
名次	rang
幾何	geometrija
幾何	geometrijska
幾何	geometrijski
延遲	odlaganje
延遲	odlaganja
延遲	odlažu
延遲	odložena
條紋	pruge
揭幕	otkrivanju
署名	attribution
署名	potpisan
海灘	plaža
海灘	plaže
研討會	seminara
研討會	radionica
研討會	radionice
研討會	radionici
研討會	radionicu
研討會	seminaru
研討會	seminar
馬匹	konjima
馬匹	konji
馬匹	konj
露西	lucy
鼬	weasel
硬體	hardversko
說服	ubjedljivo
說服	uvjeriti
說服	uvjere
官邸	stambenih
娃娃	lutke
專注	fokusu
專注	fokus
住戶	domaćinstvu
住戶	domaćinstva
住戶	stanari
