категорија	categorie
есента	najaar
стотици	hundred
стотици	honderd
стотици	honderden
забава	fun
забава	gezellig
забава	leuk
забава	gezelligheid
забава	feest
забава	partij
забава	feestje
забава	party
забава	vermaak
забава	amusement
забава	entertainment
списоци	lijstjes
списоци	lijsten
нашиот	onze
нашиот	ons
откритија	openbaringen
откритија	openbaring
откритија	onthullingen
откритија	ontdekkingen
откритија	bevindingen
обичаи	douane
нека	laat
нека	laten
поврзаност	connectiviteit
гробови	graven
гробови	graves
вон	von
вон	vaughn
извештаи	rapporten
извештаи	verslagen
чисто	puur
чисто	zuiver
чисто	clear
чисто	duidelijk
чисто	helder
чисто	puur
чисто	zuiver
чисто	pure
чисто	zuivere
чисто	schoon
чисто	proper
чисто	schoonmaken
чисто	clean
остварување	prestatie
остварување	prestatie
карти	tickets
карти	kaartjes
поставува	verzamelingen
поставува	sets
николов	nikolov
бен	ben
тејлор	taylor
судан	soedanese
судан	sudan
судан	soedan
успеала	beheerde
успеала	beheerd
кампанија	campanië
спојување	fusie
спојување	samenvoeging
спојување	samenvoegen
спојување	samenvoeging
спојување	samenvoegen
религии	religies
мечот	degen
мечот	zwaard
кандидат	kandidaat
унеско	unesco
масло	olieverf
масло	aardolie
масло	olie
пее	zingt
пее	gezang
пее	zang
пее	zingen
волта	volta
сон	droom
сон	dromen
сон	dream
листови	bladeren
листови	blaadjes
листови	vellen
листови	lakens
листови	bladen
сцени	schermen
сцени	taferelen
сцени	scenes
сцени	scènes
ученик	leerling
ученик	pupil
ученик	leerling
ученик	student
ученик	leerling
машина	machine
повремено	incidentele
повремено	incidenteel
повремено	incidenteel
процент	percentage
натпреварувања	competities
натпреварувања	wedstrijden
болка	pijn
затворени	gesloten
затворени	afgesloten
иницијатива	initiatief
иницијатива	initiative
вработените	medewerkers
вработените	werknemers
ридот	heuvel
ридот	hill
арабија	arabië
арабија	arabella
организирани	georganiseerd
организирани	georganiseerde
организирани	georganiseerd
организирани	georganiseerde
претставена	vertegenwoordigde
претставена	vertegenwoordigd
претставена	gepresenteerde
претставена	aangeboden
претставена	gepresenteerd
двојна	dubbel
двојна	dubbele
двојна	tweepersoons
двојна	verdubbelen
двојна	double
установи	faciliteiten
установи	inrichtingen
џејн	jane
џејн	janneke
атоми	atomen
соѕвездија	sterrenbeelden
нормално	normale
нормално	normaal
демократија	democratie
равенки	vergelijking
равенки	vergelijkingen
трупи	troepen
трупи	troep
трупи	troepen
извршил	geëngageerde
извршил	begaan
извршил	toegewijd
извршил	vastgelegde
извршил	gepleegd
блок	blokkering
блок	blokkeren
блок	blok
блок	block
дол	dole
дол	dol
дол	dahl
бек	beck
кембриџ	cambridge
шекспир	shakespeare
технологии	technologieën
демографија	demografie
трева	pot
трева	wiet
трева	gras
трева	grass
трева	wiet
трева	onkruid
трева	weed
филозофи	filosofen
костур	kastoria
костур	geraamte
костур	skelet
опера	opera
икони	pictogrammen
икони	iconen
политичко	politiek
политичко	politieke
дон	don
нација	natie
нација	nation
огромни	reusachtig
огромни	enorm
огромни	enorme
огромни	gigantisch
огромни	enorm
огромни	enorme
задржи	houd
задржи	houden
наум	naum
фифа	fifa
избегне	vermijd
избегне	voorkom
избегне	vermijdt
избегне	vermijden
длабочина	diepte
длабочина	diepgang
инките	incas
друштва	samenlevingen
среќа	blijheid
среќа	blijdschap
среќа	geluk
архитекти	architecten
отстранување	verwijder
отстранување	verwijderen
отстранување	verwijdering
истражувањата	verkenningen
архиепископија	aartsbisdom
работна	werkend
работна	werken
работна	werkende
лошо	slechte
лошо	bad
лошо	slecht
жак	jacque
жак	jacques
највисока	hoogst
највисока	hoogste
највисока	langste
највисока	hoogste
папи	papi
ситуации	situaties
потрошувачите	consument
потрошувачите	consumenten
потрошувачите	consument
потрошувачите	consumenten
потрошувачите	verbruikers
свири	speel
свири	spelen
свири	afspelen
свири	speelt
свири	toneelstukken
свири	spelen
експерименти	experimenten
експерименти	proefnemingen
експерименти	proeven
прогласена	verklaarde
прогласена	gedeclareerd
прогласена	verklaard
прогласена	opgegeven
прогласена	aangegeven
прогласена	verkondigde
прогласена	afgekondigd
прогласена	uitgeroepen
прогласена	verkondigd
алатки	tools
алатки	gereedschap
алатки	gereedschappen
алатки	hulpmiddelen
сопствени	eigen
сопствени	aangepaste
сопствени	maatwerk
сопствени	aangepast
заливот	golf
заливот	baai
заливот	bay
четврта	vierde
четврта	fourth
раѓањето	geboorte
грчка	griekse
грчка	grieks
грчка	griek
филозофски	filosofische
филозофски	filosofisch
имам	got
имам	heb
имам	kreeg
трансфер	overplaatsing
трансфер	transfer
трансфер	overdracht
трансфер	overdragen
основен	fundamentele
основен	basic
евро	euro
глумец	actor
глумец	acteur
историско	historische
историско	historisch
историско	historisch
историско	historische
класик	klassiek
класик	klassieker
класик	klassieke
класик	classic
разбирање	inzicht
разбирање	begrijpen
разбирање	begrip
дозволи	toestaan
дозволи	toestemmingen
ниски	laag
ниски	low
ниски	lage
решенија	oplossingen
решенија	solutions
соната	sonata
алкохол	alcohol
петта	vijfde
развиена	ontwikkelden
развиена	ontwikkelde
развиена	ontwikkeld
престој	verblijfplaats
престој	residentie
престој	woonplaats
престој	residentie
бендови	bands
коста	kosta
целите	doelstellingen
лента	laan
лента	lane
лента	bandje
лента	plakband
лента	tape
лента	lint
лента	lintje
естонија	estland
естонија	litouwen
танц	dans
танц	dansje
танц	dansen
танц	dansen
очигледно	evident
очигледно	kennelijk
очигледно	blijkbaar
очигледно	schijnbaar
очигледно	duidelijk
очигледно	duidelijk
мотор	engine
мотор	motor
мотор	fiets
мотор	motorfiets
мотор	motor
мотор	motorische
мотор	motor
мотор	motorfiets
мотор	motor
двојки	stellen
двојки	paren
двојки	stelletjes
двојки	echtparen
двојки	koppels
двојки	verdubbelt
двојки	dubbelspel
побрзо	sneller
побрзо	snellere
побрзо	vlugger
уништување	verwoesting
уништување	vernietiging
уништување	destructie
уништување	vernieling
републиката	republiek
монархија	monarchie
значења	betekenissen
сол	zout
завршена	voltooid
завршена	afgewerkt
завршена	klaar
завршена	afgewerkte
откривањето	onthulling
бета	beta
бета	bèta
служби	diensten
служби	dienstverlening
тумба	tumba
дур	plat
еднаков	gelijk
еднаков	equal
еднаков	gelijke
нејзино	hare
проф	prof
доделена	toegewezen
доделена	gegund
доделена	uitgereikt
доделена	toegekend
закана	bedreiging
закана	dreigement
закана	bedreiging
закана	dreiging
вистината	truth
вистината	waarheid
критичарите	critici
колекција	verzamelen
колекција	collectie
колекција	inzameling
колекција	verzameling
атанасиј	athanasius
водич	handleiding
водич	gids
химна	hymne
химна	volkslied
химна	hymne
ману	manu
пракса	praktijk
пракса	oefenen
пракса	beoefenen
пракса	oefening
риген	rügen
богат	rijk
богат	rijken
богат	rich
замени	vervangers
замени	vervangen
замени	vervangen
замени	vervang
сопствена	eigen
инспирација	inspiratie
брајан	brian
брајан	bryan
помошник	assistente
помошник	assistent
помошник	hulpje
помошник	helper
завет	covenant
завет	verbond
завет	convenant
завет	testament
завет	gelofte
завет	eed
капетан	captain
капетан	kapitein
капетан	gezagvoerder
зима	winter
коментари	toelichting
коментари	commentaar
коментари	opmerkingen
коментари	commentaren
коментари	reacties
коментари	commentaar
ретки	zeldzame
ретки	zelden
ретки	zeldzaam
дадено	gegeven
настава	lesgeven
настава	onderwijzen
настава	lessen
настава	klassen
оптички	optisch
оптички	optische
основано	gegrond
основано	opgericht
основано	gesticht
патријаршија	patriarchaat
читање	lezen
читање	gelezen
читање	lees
читање	lezen
читање	lectuur
читање	reading
читање	lezing
сликари	schilders
количини	bedragen
количини	hoeveelheden
обединето	united
обединето	verenigde
обединето	verenigd
кан	kahn
кан	khan
кан	kan
кан	cannes
водолија	aquarius
водолија	waterman
евровизија	eurovision
југоисточно	zuidoosten
југоисточно	zuidoost
југоисточно	southeastern
ограничена	limited
ограничена	beperkt
ограничена	gelimiteerd
ограничена	beperkte
фондови	fondsen
редовен	regelmatige
редовен	regulier
редовен	reguliere
редовен	regelmatig
тутун	tabak
пристигнал	gearriveerd
пристигнал	aangekomen
напиша	schreven
напиша	schreef
часовник	kijk
часовник	kijken
часовник	klok
адам	adam
мотиви	motieven
мотиви	motieven
подготовка	bereiding
подготовка	voorbereiding
подготовка	preparaat
подготовка	bereiden
подготовка	voorbereiden
подготовка	voorbereiding
глуми	naspelen
одбрани	uitverkorene
одбрани	uitgekozen
одбрани	gekozen
одбрани	uitverkoren
одбрани	verdedigde
одбрани	verdedigd
одмор	vakantie
развиени	ontwikkelden
развиени	ontwikkelde
развиени	ontwikkeld
долни	dolni
персија	perzië
атп	atp
напред	forward
напред	voorwaarts
напред	vooruit
напред	doorsturen
напред	front
напред	voorkant
напред	voorzijde
алан	allan
алан	alan
френк	frank
победникот	winnares
победникот	winnaar
шаховска	schaken
шаховска	schaakspel
шаховска	schaak
одгледување	fokken
одгледување	fokkerij
одгледување	fok
одгледување	verbouw
одгледување	teelt
железо	strijkijzer
железо	ijzer
виетнам	vietnam
виетнам	nam
тајна	geheim
тајна	secret
следење	traceren
следење	tracking
конструкција	bouw
конструкција	constructie
конструкција	bouwnijverheid
конструкција	opbouw
конструкција	bouwen
жолта	gele
жолта	geel
изгради	bouwen
изгради	opbouwen
потполно	volledig
потполно	compleet
помине	passeert
помине	pasjes
помине	passeren
помине	pass
југозападно	zuidwest
југозападно	zuidwestelijke
југозападно	southwestern
југозападно	zuidwest
југозападно	zuidwesten
терапија	therapie
професионални	professioneel
професионални	professionele
професионални	professional
следува	volgt
следува	komen
следува	coming
панк	punk
дознава	verneemt
дознава	leert
ослободен	vrijgelaten
ослободен	vrijgegeven
ослободен	uitgebracht
локално	plaatselijk
локално	lokaal
локално	lokale
локално	plaatselijk
локално	lokaal
етничка	etnisch
изведена	uitgevoerd
спас	verlossing
спас	redding
спас	zaligheid
спас	redding
спас	reddingsteam
спас	redden
спас	rescue
хип	hip
хип	heup
хип	hippe
хип	hiep
чувства	gevoelens
сериозно	serieus
асистент	assistente
асистент	assistent
потпишан	ondertekend
потпишан	ondertekende
потпишан	gesigneerd
потпишан	getekend
потпишан	verzegeld
потпишан	afgesloten
меморија	geheugen
меморија	herinneringen
меморија	herinnering
меморија	memory
руско	russisch
руско	rus
руско	russische
руско	russo
воведување	inleiding
воведување	invoering
воведување	introductie
воведување	introduceren
третман	behandeling
црвениот	roodharige
стивен	stephen
стивен	steven
практика	praktijk
практика	oefenen
практика	beoefenen
практика	oefening
шири	verspreiden
шири	spread
шири	verspreiding
шири	verspreid
шири	verspreiden
шири	verspreidt
видел	gezien
возрасните	volwassenen
искористи	gebruiken
искористи	gebruik
турнири	toernooien
доменот	domein
финансирање	financieringen
финансирање	financiering
финансирање	financiering
финансирање	financien
финансирање	financiën
финансирање	financieren
алжир	algiers
алжир	algerije
примерок	sample
примерок	steekproef
примерок	monster
примерок	specimen
племе	stam
алекс	alex
борбите	vechten
везир	vizier
примени	solliciteren
примени	toepassen
цирих	zürich
цирих	zürich
цирих	zurich
изговор	excuus
изговор	uitspraak
изговор	voorwendsel
букурешт	boekarest
џозеф	jozef
џозеф	joseph
шарл	karel
шарл	charles
харц	harz
тенденција	neiging
тенденција	tendens
североисточно	noordoost
североисточно	noordoosten
јаглерод	carbon
јаглерод	koolstof
христов	hristov
нашол	gevonden
карактеристични	onderscheidend
врвови	pieken
лет	vlucht
учи	leren
учи	leer
коњи	paarden
достигна	bereikte
достигна	bereikt
шведски	zweedse
шведски	zweeds
чекори	treden
чекори	stappen
чекори	stapjes
контролира	controles
боб	bob
игор	igor
членство	lidmaatschap
волја	wilskracht
маси	tabellen
маси	tafels
маси	massa
акт	handelen
акт	act
млада	jonge
млада	jong
млада	young
тежок	heavy
тежок	zwaar
тежок	zware
тежок	heftig
тежок	lastig
тежок	moeilijk
тежок	moeilijke
топката	bal
топката	ball
првенствено	primair
првенствено	hoofdzakelijk
постоел	bestonden
постоел	bestond
умот	mind
умот	geest
геометрија	geometrie
геометрија	meetkunde
партнер	partner
услов	vereiste
услов	eis
услов	voorschrift
услов	conditie
услов	aandoening
услов	voorwaarde
услов	toestand
велејќи	gezegde
велејќи	zeggen
чести	veelvuldig
чести	frequente
чести	frequent
редовите	rangen
редовите	gelederen
редовите	rijen
електронска	elektron
лавињ	lavigne
случајно	toevallige
случајно	random
случајно	willekeurige
случајно	willekeurig
случајно	willekeurig
случајно	overigens
фленсбург	flensburg
ограничувања	beperkingen
ограничувања	restricties
ограничувања	beperkingen
ограничувања	limieten
ограничувања	grenzen
ограничувања	restricties
ограничувања	beperkingen
ханс	hans
одлучил	besloot
одлучил	besloten
одлучил	besliste
гасови	gassen
селани	dorpelingen
селани	dorpsbewoners
селани	boeren
сигнал	signaal
хоп	hoepel
постари	bejaarde
постари	ouderen
постари	bejaarden
постари	oudere
постари	ouder
водечки	leidende
водечки	leidend
водечки	leidend
водечки	leidende
водечки	leiden
водечки	lood
водечки	loden
водечки	lead
дрога	drugs
дрога	dope
дрога	drug
џонсон	johnson
барањето	aanvraag
барањето	aanvragen
барањето	verzoek
барањето	verzoeken
двојно	dubbel
двојно	dubbele
двојно	tweepersoons
двојно	verdubbelen
двојно	double
двојно	dubbele
двојно	duale
двојно	dual
предводени	led
паднал	fell
паднал	viel
приход	inkomsten
приход	ontvangsten
приход	inkomen
приход	inkomsten
чај	thee
распоредени	ingezet
дале	gaf
сестри	sisters
сестри	zusters
сестри	zussen
сестри	zusjes
културна	cultureel
културна	culturele
цивилизација	beschaving
цивилизација	beschaving
плата	salaris
плата	plata
натпреварува	concurreert
натпреварува	concurrerende
натпреварува	concurreren
изложба	tentoonstelling
изложба	bewijsstuk
изложба	tentoonstelling
изложба	expositie
кралска	koninklijke
кралска	royal
кралска	koninklijk
млеко	melk
орел	eagle
орел	arend
орел	adelaar
орел	aquila
самогласки	klinkers
ислам	islam
класичен	klassiek
класичен	klassieker
класичен	klassieke
класичен	classic
шема	patroon
шема	regeling
храмови	tempels
единство	eenheid
анализи	analyses
анализи	analyses
анализи	analyse
домови	huizen
развивање	ontwikkelen
развивање	ontwikkelen
ширење	verspreiden
ширење	verspreiding
превоз	ride
превоз	rit
превоз	vervoer
превоз	transport
превоз	verzending
превоз	scheepvaart
превоз	verzenden
превоз	verschepen
сталин	stalin
егзархија	exarchaat
динамо	dynamo
динамо	dinamo
верување	geloven
верување	geloof
верување	overtuiging
домени	domeinen
рома	roma
комбинации	combinaties
ангел	engel
ангел	angel
ангел	engeltje
брус	bruce
подобар	better
подобар	beter
народите	volkeren
дизни	disney
донел	donnell
адолф	adolf
постоечките	bestaand
постоечките	bestaande
џамии	moskeeën
потврди	bevestigd
потврди	bevestigde
потврди	verifiëren
потврди	bevestigen
потврди	bevestig
убие	kill
убие	doden
близината	nabijheid
постар	oudere
постар	elder
постар	senior
постар	laatstejaars
постар	oudere
постар	ouder
развиен	ontwikkelden
развиен	ontwikkelde
развиен	ontwikkeld
развиен	geëvolueerd
борец	strijder
борец	vechter
борец	fighter
основачите	grondleggers
основачите	oprichters
основачите	stichters
органски	biologisch
органски	organische
органски	organisch
затворена	gesloten
затворена	afgesloten
масовно	mass
масовно	massa
елизабет	elizabeth
елизабет	elisabeth
елизабет	elisabeth
остави	verlof
остави	verlaat
остави	vertrek
остави	verlaten
вкус	smaak
вкус	proef
вкус	proeven
вкус	smaken
вкус	smaak
вкус	proeft
вкус	smaak
биологија	biologie
прстен	ring
богати	rijk
богати	rijken
богати	rich
богати	rijke
изведени	afgeleid
изведени	afgeleide
гувернер	gouverneur
мек	mack
мек	mac
повисока	hogere
повисока	hoger
бег	bey
нарушување	verstoring
заштитени	beschermde
заштитени	beschermd
архангел	aartsengel
андромеда	andromeda
кругови	rondjes
кругови	cirkels
кругови	kringen
кругови	rondjes
кругови	baantjes
кругови	ronden
кругови	rondes
повик	oproep
повик	bellen
повик	bel
треска	koorts
рис	reese
рис	rhys
рис	lynx
прошири	uitbreiden
романски	roemeens
романски	roemeense
стандарден	standaard
стандарден	standaard
стандарден	norm
поставување	instellen
поставување	valstrik
поставување	plaatsing
одлучи	besloot
одлучи	besloten
одлучи	besliste
одлучи	beslis
одлучи	beslissen
светло	light
светло	lichte
светло	licht
светло	helder
светло	fel
светло	bright
трудот	arbeid
сателитска	satelliet
побарувачка	eisen
побарувачка	eis
литературен	literair
литературен	literaire
организирана	georganiseerd
организирана	georganiseerde
именувана	genoemd
именувана	genaamd
именувана	benoemde
дрезден	dresden
паоло	paolo
мотори	motorrijwielen
мотори	motorfietsen
мотори	motoren
мотори	motors
мотори	motoren
автономија	autonomie
автономија	zelfstandigheid
достигнувања	prestaties
достигнувања	verwezenlijkingen
достигнувања	prestaties
бугари	bulgaren
советник	adviseur
советник	consulent
советник	consultant
советник	raadgever
советник	raadsman
советник	adviseur
советник	adviseur
советник	raadadviseur
модерна	modern
модерна	moderne
говорот	spraak
говорот	toespraak
говорот	speech
говорот	redevoering
кандидати	kanshebbers
кандидати	sollicitanten
кандидати	kandidaten
кандидати	sollicitanten
кандидати	aanvragers
викимедија	wikimedia
намена	doel
алфред	alfred
признанија	biecht
признанија	bekentenissen
признанија	biechten
придонеси	bijdrage
придонеси	premies
придонеси	bijdragen
постигнати	behaald
постигнати	bereikte
постигнати	bereikt
нападнал	binnengedrongen
нападнал	binnengevallen
нападнал	aangevallen
нападнал	aangerand
надеж	hoop
надеж	hopen
надеж	hope
проценка	evaluatie
проценка	beoordeling
проценка	evalueren
проценка	schatting
проценка	raming
проценка	evaluatie
проценка	beoordeling
собираат	verzamelen
собираат	verzamel
натпис	etiket
натпис	label
иванов	ivanov
приватен	prive
приватен	privé
приватен	particulier
автомобил	auto
автомобил	wagen
автомобил	automobiel
организиран	georganiseerd
организиран	georganiseerde
организиран	georganiseerd
организиран	georganiseerde
квалификациите	kwalificeren
квалификациите	kwalificatie
квалификациите	qualifier
пливање	zwemmen
најпосле	eindelijk
најпосле	uiteindelijk
губење	verliezen
губење	verliezen
губење	verlies
влегле	binnengegaan
влегле	binnengekomen
стрип	comics
стрип	strips
стрип	stripverhalen
стрип	stripboeken
стрип	stripverhaal
стрип	comic
стрип	komiek
топка	bal
топка	ball
билборд	billboard
билборд	reclamebord
ограничен	limited
ограничен	beperkt
ограничен	gelimiteerd
ограничен	beperkte
ограничен	beperkt
ограничен	beperkte
графички	grafisch
графички	grafisch
графички	grafische
погледи	weergaven
патници	passagiers
патници	reizigers
патници	reizigers
патници	reizigers
исак	isaac
исак	isaak
исак	isak
роџер	roger
истакнат	prominente
истакнат	prominent
емитува	uitstoten
работниците	werkers
работниците	werkenden
работниците	arbeiders
работниците	werknemers
паралелно	parallel
паралелно	parallelle
френсис	frans
френсис	francis
френсис	franciscus
френсис	frances
факти	feiten
веројатноста	waarschijnlijkheid
студент	leerling
студент	student
авион	jet
авион	vliegtuig
авион	vliegtuig
маала	wijken
маала	buurten
повлекување	terugtrekken
повлекување	aftocht
повлекување	terugtocht
повлекување	terugtrekken
повлекување	intrekking
повлекување	terugtrekken
повлекување	terugtrekking
лична	persoonlijke
лична	persoonlijk
организирање	organiseren
организирање	ordenen
организирање	organiseer
организирање	organiseren
организирање	organiseren
размножување	fokken
размножување	fokkerij
размножување	fok
размножување	reproduceren
размножување	voortplanting
размножување	reproductie
средини	omgevingen
северозапад	northwestern
северозапад	noordwestelijke
северозапад	noordwest
северозапад	noordoost
северозапад	noordoosten
северозапад	noordwesten
северозапад	noordwest
кларк	clarke
кларк	clark
детството	jeugd
детството	kinderjaren
детството	kindertijd
овен	aries
ноб	nob
прикажана	getoond
прикажана	getoonde
прикажана	weergegeven
муслимански	moslim
муслимански	moslims
привремено	tijdelijk
привремено	tijdelijk
привремено	tijdelijke
грците	grieken
поединци	particulieren
поединци	individuen
ото	otto
советска	sovjet
спортска	sportief
спортска	sporting
лиеж	luik
просечна	gemiddelde
просечна	gemiddeld
парчиња	plakjes
парчиња	stukjes
парчиња	bits
парчиња	beetjes
парчиња	stuks
парчиња	stukken
парчиња	stukjes
изјава	statement
изјава	verklaring
турско	turkse
турско	turks
номиниран	voorgedragen
номиниран	genomineerd
директен	rechtstreeks
директен	directe
директен	direct
директен	rechtstreekse
атмосфера	sfeer
атмосфера	atmosfeer
атмосфера	dampkring
самостојна	solo
политики	beleid
километар	kilometer
мајк	mike
морнарица	zeemacht
морнарица	marine
пакети	pakjes
пакети	pakketjes
пакети	pakketten
пакети	arrangementen
пакети	pakketten
пакети	verpakkingen
пакети	colli
растение	plant
ернст	ernst
франсоа	francois
франсоа	françois
франсоа	francois
франсоа	françois
ноулс	knowles
распределба	toewijzing
распределба	allocatie
распределба	distributie
распределба	verdeling
надзор	oversight
надзор	toezicht
надзор	supervisie
надзор	toezicht
надзор	toezicht
надзор	bewaking
надзор	surveillance
антон	anton
продадени	verkocht
продадени	verkochte
офицер	officier
офицер	agent
сценарио	scenario
сценарио	scenario
сценарио	scenario
сценарио	script
купување	aanschaf
купување	aankoop
купување	inkoop
купување	winkelen
купување	kopen
византиска	byzantijnse
југозапад	zuidwest
југозапад	zuidwesten
падини	hellingen
падини	pistes
разбира	begrijpt
текстописец	songwriter
откриена	blootgelegd
откриена	ontdekte
откриена	ontdekt
откриена	gedetecteerd
откриена	ontdekt
откриена	onthulde
откриена	onthuld
скот	scott
поединечно	individueel
поединечно	singles
поединечно	vrijgezellen
обнова	vernieuwing
обнова	hernieuwing
обнова	verlenging
раскажува	vertelt
професори	professoren
професори	hoogleraren
нуклеарна	nucleaire
нуклеарна	nucleair
притока	zijrivier
жанрови	genres
сергеј	sergei
сергеј	sergej
сергеј	sergej
либек	lübeck
внук	neef
внук	neefje
внук	kleinzoon
следен	volgende
следен	volgend
побара	aangevraagd
побара	aangevraagde
побара	verzocht
побара	gevraagd
побара	opgevraagd
побара	gevraagde
награден	beloond
награден	beloont
награден	gehuldigd
награден	vereerd
награден	geëerd
награден	gegund
награден	uitgereikt
награден	toegekend
четврти	vierde
четврти	fourth
остана	verbleef
остана	verbleven
остана	gebleven
остана	bleef
остана	gebleven
остана	bleef
токио	tokyo
токио	tokio
рос	ross
успешни	succesvol
успешни	geslaagde
успешни	geslaagd
успешни	succesvolle
критичар	criticus
кели	kelly
милји	mijl
милји	miles
милји	mijlen
милји	kilometers
соработник	collaborateur
соработник	geassocieerde
соработник	associëren
соработник	medewerker
дванаесет	twelve
дванаесет	twaalf
регистрирани	geregistreerd
регистрирани	ingeschreven
регистрирани	geregistreerde
војник	soldaat
изразува	uitdrukt
изразува	uitdrukken
изразува	uiten
одбива	weigert
планета	planet
планета	planeet
рудолф	rudolph
рудолф	rudolf
рудолф	rudolf
музичко	muzikale
музичко	musical
музичко	muzikaal
салата	salade
теодосиј	theodosius
блуз	blues
траги	paden
траги	nummers
траги	tracks
траги	sporen
траги	rupsbanden
траги	aanwijzingen
траги	traces
траги	sporen
траги	trail
траги	spoor
дното	bodem
дното	onderkant
дното	bottom
правци	routes
повисоки	hogere
повисоки	hoger
директна	rechtstreeks
директна	directe
директна	direct
директна	rechtstreekse
портрет	portret
горан	göran
горан	goran
клиенти	klanten
клиенти	afnemers
клиенти	cliënten
клиенти	klanten
клиенти	klantenkring
клиенти	clientèle
постапки	acties
сто	hundred
сто	honderd
сто	wereldhandelsorganisatie
сто	wto
мурат	murad
мурат	murat
посетители	bezoekers
посетители	bezoekers
посетители	bezoeker
реши	oplossen
константа	constante
константа	constant
отсуство	afwezigheid
хаус	huis
толкување	interpretatie
толкување	uitlegging
толкување	vertolking
толкување	interpreteren
мешавина	mengen
мешавина	mix
мешавина	mixen
мешавина	meng
мешавина	mengsel
јанг	yan
јанг	yang
јанг	jonge
јанг	jong
јанг	young
јанг	jung
јанг	yung
југоисток	zuidoosten
југоисток	zuidoost
ибн	ibn
агент	agent
латвија	letland
копенхаген	kopenhagen
паланка	palanka
загуба	verliezen
загуба	verlies
заболувања	ziektes
заболувања	ziekten
заболувања	ziektes
заболувања	ziekten
одржана	gehouden
одржана	vastgehouden
сицилија	sicilië
стихови	verzen
стихови	teksten
студирал	bestudeerde
студирал	studeerde
студирал	bestudeerd
сингапур	singapore
решава	oplost
решава	lost
воспоставување	vestiging
приватна	prive
приватна	privé
приватна	particulier
кориснички	gebruiker
математичар	wiskundige
кевин	kevin
дупка	hole
дупка	gat
дупка	kuil
дупка	dumpen
дупка	dump
актери	acteurs
актери	actoren
трговци	handelaars
трговци	handelaren
трговци	kooplieden
трговци	handelaren
трговци	verkopers
трговци	leveranciers
локален	lokale
локален	plaatselijk
локален	lokaal
брани	verdedigt
брани	verdedigen
брани	verdedig
брани	verdedigen
братство	studentenvereniging
братство	broederschap
братство	broederschap
братство	brotherhood
бранко	branko
симеон	simeon
самогласка	klinker
самогласка	klinkers
револуционери	revolutionairen
ама	maar
продава	verkoopt
двапати	tweemaal
врата	deur
мајчин	inheemse
мајчин	inheems
мајчин	native
концепти	concepten
концепти	begrippen
кастилја	castilië
секс	seks
секс	geslacht
секс	sex
келн	keulen
келн	cologne
шкотски	schotse
шкотски	scottish
шкотски	schots
овошје	vruchten
овошје	fruit
овошје	vrucht
овошје	vruchten
овошје	fruit
средби	ontmoetingen
нејзини	its
погребан	begraven
погребан	bedolven
ахмед	ahmed
ахмед	achmed
ахмед	achmed
соработници	associates
соработници	vennoten
соработници	medewerkers
соработници	compagnons
соработници	bijdragers
себастијан	sebastian
себастијан	sebastiaan
себастијан	sebastián
инфлацијата	inflatie
регионални	regionale
регионални	regionaal
храни	feed
храни	voeder
храни	voeden
храни	feeds
храни	voedt
плус	plus
саудиска	saoedi
олимпијада	olympiade
олимпијада	olympische
темелите	fundamenten
темелите	stichtingen
темелите	fundering
темелите	funderingen
темелите	grondslagen
стабилност	stabiliteit
марка	brand
марка	merk
марка	brandmerk
програмски	programmeren
програмски	programmering
прифатен	geaccepteerde
прифатен	aanvaard
прифатен	aanvaarde
прифатен	geaccepteerd
лоренс	laurence
лоренс	lawrence
филозоф	filosoof
дробови	longen
мозок	hersenen
мозок	brain
мозок	hersens
мозок	brein
мозок	hersenen
мозок	hersens
мозок	brein
властите	autoriteiten
македонец	macedonische
етика	ethisch
етика	ethiek
правење	maken
правење	making
академски	academisch
академски	academische
собира	verzamelt
вратот	hals
вратот	nek
слават	vieren
станаа	werden
станаа	werd
возрасни	gegroeid
возрасни	gekweekt
возрасни	volwassenen
возрасни	volwassen
возрасни	volwassenen
возрасни	adult
возрасни	volwassene
селски	dorpje
селски	dorp
композиции	samenstellingen
композиции	composities
оставка	aftreden
оставка	afgetreden
оставка	ontslag
оставка	ontslagbrief
оставка	aftreden
оставка	ontslag
оставка	aftreden
франко	franco
хипотеза	hypothese
зголемена	toegenomen
зголемена	verhoogd
зголемена	verhoogde
мајами	miami
составено	gecomponeerd
составено	samengesteld
пристаништето	bakboord
пристаништето	haven
пристаништето	poort
клиентот	client
клиентот	klant
клиентот	opdrachtgever
клиентот	cliënt
џими	jimmie
џими	jimmy
орден	orden
фреквенција	frequentie
слабо	zwak
слабо	zwakken
слабо	slap
слабо	zwakke
сопствен	eigen
течност	vloeistof
течност	vloeistof
течност	vloeibaar
течност	vloeibare
фер	fer
фер	eerlijke
фер	redelijk
фер	fair
фер	eerlijk
буквално	letterlijk
буквално	letterlijke
буквално	letterlijk
човештвото	mensheid
леб	brood
порази	verslagen
порази	nederlagen
припадност	aansluiting
североисток	noordoost
североисток	noordoosten
освојувачи	veroveraars
освојувачи	indringers
вооружени	bewapend
вооружени	gewapend
вооружени	gewapende
агли	hoekjes
агли	hoeken
агли	hoeken
корени	wortels
корени	roots
промовира	bevordert
промовира	promoot
прифаќа	accepteert
прифаќа	aanvaardt
објавување	publicatie
објавување	uitgeverijen
објавување	publiceren
објавување	uitgeverij
објавување	detachering
правен	legaal
правен	wettelijk
правен	wettig
правен	juridische
