המשלוח	expediere
יואן	yuan
כת	cult
כת	cultul
כת	secta
שמיים	cerul
שמיים	sky
שמיים	cer
שמיים	ceruri
וולפגנג	wolfgang
שרמן	sherman
משולבים	combinat
משולבים	combinata
משולבים	combinate
איגור	igor
ראול	raoul
ראול	raul
ראול	raúl
סויוז	soyuz
מיה	mia
תסמינים	simptomele
תסמינים	simptome
נכנע	predat
נכנע	randamentul
נכנע	randament
שחיינים	inotatori
החלום	visul
החלום	vis
החלום	viseaza
החלום	viseaza
קוב	cobb
חרושת	fabrica
חרושת	fabrica
התבוסה	infrangere
התבוסה	infrangerea
תאוצה	accelerarea
תאוצה	accelerare
בהתנדבות	voluntariat
בהתנדבות	voluntare
בהתנדבות	voluntara
בהתנדבות	voluntar
מפורש	explicite
מפורש	explicit
מפורש	explicita
גולגולת	craniu
גולגולת	craniu
גולגולת	skull
גולגולת	craniul
אופיינית	tipic
אופיינית	tipice
קניין	cumparator
קניין	cumparatorul
מוטל	motel
מוטל	motelul
הולנדית	olandeza
הולנדית	olandezi
הולנדית	olandez
הולנדית	dutch
מלצר	ospatar
מלצר	chelner
סוציולוגיה	sociologie
מנות	vesela
מנות	vase
מנות	doze
מנות	dozele
הבעלות	proprietate
הבעלות	proprietatea
קירוב	aproximare
קירוב	kirov
פרוסט	proust
פרוסט	frost
פטיש	ciocanul
פטיש	ciocan
פטיש	hammer
עורק	artera
עורק	artera
עורק	arterele
עורק	artere
אלימה	violent
אלימה	violenta
אלימה	violente
מעריך	apreciez
מעריך	aprecia
מעריך	apreciaza
מעריך	apreciem
משמעותיות	semnificativ
משמעותיות	semnificative
משמעותיות	semnificativa
משמעותיות	semnificativ
מכריז	anunta
מכריז	declara
מכריז	declara
מכריז	declar
מקלדת	tastatura
מקלדת	tastatura
הקוסם	vrajitorul
הקוסם	vrajitor
בקפריסין	ciprul
בקפריסין	cipru
נטלי	natalie
נטלי	nathalie
מיומנויות	skills
מיומנויות	aptitudini
מיומנויות	competente
מייד	imediat
טרנסילבניה	transilvania
מפתחות	keys
מפתחות	taste
מפתחות	cheile
מפתחות	chei
צב	turtle
מסוקים	elicopterele
מסוקים	elicoptere
קומנדו	comando
קומנדו	comando
טד	tad
טד	ted
סולימאן	suleiman
סולימאן	souleymane
אליסון	allison
אליסון	alison
מודעת	constient
מודעת	constient
מודעת	constient
מחויב	legata
מחויב	legat
מחויב	comis
מחויב	comise
סטארק	starck
סטארק	stark
לינוקס	linux
בזל	basel
נוצות	penele
נוצות	pene
מתנות	daruri
מתנות	cadouri
מתנות	prezinta
מתנות	cadouri
מתנות	cadourile
מודול	modul
מודול	modulul
המלצה	recomandat
המלצה	recomandate
המלצה	recomandata
המלצה	recomandare
המלצה	recomandari
המלצה	recomandarea
עיצב	proiectat
עיצב	proiectata
עיצב	conceput
עיצב	proiectate
עיצב	concepute
מילולי	literal
מילולי	verbale
מילולי	verbala
מילולי	verbal
מפרק	comune
מפרק	joint
לקות	handicap
לקות	invaliditate
לקות	incapacitate
בלוטת	glanda
נתנאל	nathaniel
המגזר	sector
המגזר	sectorul
סון	soare
סון	soarele
סון	sun
קאופמן	kaufman
קאופמן	kauffman
הנוסע	pasageri
הנוסע	pasager
הנוסע	pasagerul
רובר	rover
אצילים	nobililor
אצילים	nobili
אצילים	nobilii
מטענים	incarcatoare
סצנות	scene
סצנות	scenele
הקבינט	dulap
הקבינט	cabinetul
הקבינט	cabinet
רך	moi
רך	moale
סטן	stan
הגבורה	eroismul
הגבורה	eroism
לסבול	sufera
לסבול	sufera
לסבול	suferi
לסבול	tolera
לסבול	tolereaza
נחשים	serpi
נאצר	nasser
מועמדויות	nominalizari
ונוס	venus
להקדיש	dedica
להקדיש	dedica
להקדיש	dedic
רגיש	sensibile
רגיש	sensibila
רגיש	sensibila
רגיש	sensibil
ראס	russ
ראס	ras
ראס	rus
משמעויות	sensuri
מדגיש	repere
מדגיש	subliniaza
עליות	ups
בחולון	holon
ריטה	rita
הצבת	plasarea
מגיש	ulcior
מגיש	aruncator
מגיש	prezentator
מגיש	prezentatoare
נזירים	calugari
נזירים	calugarii
פנימיות	interna
פנימיות	intern
פנימיות	interne
פיצול	divide
פיצול	impartit
פיצול	divizat
פיצול	split
פיצול	imparte
פיצול	divizare
פיצול	divizarea
גייס	geiss
גייס	recrutat
גייס	recrut
גייס	recruteaza
גייס	recruta
להודות	admite
קרוז	cruz
קרוז	crews
קרוז	echipajele
קרוז	echipaje
האשמות	acuzatii
האשמות	acuzatii
לאם	lam
המארחת	gazda
משקעים	reziduuri
משקעים	reziduu
משקעים	precipitare
משוכנע	convins
משוכנע	convinsa
יהלום	diamond
יהלום	diamantul
יהלום	diamant
יהלום	diamantele
יהלום	diamante
ורן	verne
ורן	wren
ורן	vern
מיוצר	produs
מיוצר	fabricate
מיוצר	fabricat
מיוצר	fabricata
דורטמונד	dortmund
מדורג	evaluat
מדורג	nominala
מדורג	clasat
כור	reactorul
כור	reactor
גמישות	flexibilitate
גמישות	flexibilitatea
גמישות	elasticitatea
קירור	racirea
קירור	racire
קירור	refrigerare
הודי	indiana
הודי	indian
הודי	indianul
מלקולם	malcolm
מלקולם	malcom
מרוצה	multumit
מרוצה	satisfacut
מרוצה	satisfacuta
מרוצה	fericita
מרוצה	fericita
מרוצה	happy
מרוצה	fericit
אוסטין	austin
פאי	placinta
פאי	placinta
פאי	pie
משפחתית	familiala
בריטניקה	britannica
פאוול	powell
אייזק	isaac
עגול	rotund
עגול	rotunde
עגול	runda
עגול	rotunda
עגול	runda
צלעות	coastele
צלעות	coaste
הליבה	nucleul
הליבה	core
הליבה	miezul
הליבה	miez
הליבה	nucleu
אהב	iubit
אהב	placea
אהב	placut
התגובות	comentarii
התגובות	comentariile
התגובות	observatii
אראגון	eragon
אראגון	aragon
טיולים	excursii
קלרה	klara
קלרה	clara
קלרה	clara
ברקוביץ	berkowitz
התמוטטות	detaliere
התמוטטות	colapsul
התמוטטות	colaps
מלזיה	malaezia
מלזיה	malaysia
קמפוס	campos
קמפוס	campusul
קמפוס	campus
הלפרין	halperin
אומן	oman
אומן	artizan
אומן	artista
אומן	artista
אומן	artistul
אומן	artist
שליטים	conducatori
שליטים	conducatorii
שנתית	anual
שנתית	anuala
שנתית	anuale
שנתית	anual
שנתית	anuala
מעוז	stronghold
הופסקה	intrerupt
מוטה	mota
מוטה	motta
עליונות	superior
עליונות	superioare
עליונות	superioara
עליונות	superiori
עליונות	superioritate
עליונות	superioritatea
סינטרה	sinatra
שחיתות	corupte
שחיתות	corupta
שחיתות	corupt
שחיתות	coruptie
טרום	pre
הומוסקסואלים	homosexual
הומוסקסואלים	homosexuali
הומוסקסואלים	homosexualii
קמח	faina
קמח	faina
ידיד	prieten
ידיד	prietena
ידיד	prietene
נציב	comisarul
נציב	comisar
לגיטימי	legitima
לגיטימי	legitim
לגיטימי	legitima
לגיטימי	legitime
לגיטימי	legitim
וורד	ward
נמכרה	vandut
נמכרה	vandute
נמכרה	vanduta
נמכרה	vandut
לנטוש	abandoneaza
הבחין	reperat
הבחין	zarit
תמרה	tamara
מוסטפא	mustafa
תיאום	coordonata
תיאום	coordonat
תיאום	coordonate
תיאום	coordonare
תיאום	coordonarea
הוספה	adaugare
הוספה	adauga
הוספה	add
הוספה	adauga
לונג	lung
לונג	lunga
לונג	long
מטבח	bucatarie
מטבח	bucatarie
מטבח	bucataria
מטבח	bucatarie
מטבח	bucataria
נענע	nana
נענע	menta
נענע	menta
מעטפת	scoica
מעטפת	shell
מעטפת	cochilie
מעטפת	coaja
מעטפת	plic
מעטפת	plicul
הביוגרפיה	biografia
הביוגרפיה	biografie
תרזה	teresa
תרזה	tereza
תרזה	theresa
תרזה	tereza
מקרוב	makarov
נועה	noa
אתלטיקה	atletism
החלקה	patinaj
החלקה	uniformizare
ידיעת	stiind
ידיעת	stiind
מוכיח	dovedeste
מוכיח	dovedesc
מוכיח	dovedind
חכמה	inteligent
חכמה	intelept
חכמה	inteligent
חכמה	destept
חכמה	smart
חכמה	inteligenta
חכמה	intelepciune
חכמה	intelepciune
אלפונסו	alfonso
חתולים	pisicile
חתולים	pisici
פרגוואי	paraguay
תיאודור	theodore
תיאודור	teodor
תיאודור	theodor
נוימן	neumann
ההבנה	realizarea
ההבנה	realizare
ההבנה	intelegerea
ההבנה	intelegere
ההבנה	intelegere
מפרט	specificatiile
מפרט	specificatii
מפרט	spec
לוגי	logica
לוגי	logic
זוחלים	reptile
זוחלים	reptila
זוחלים	reptile
זוחלים	reptilele
טיורינג	turing
הגדר	setata
הגדר	stabileste
הגדר	set
הגדר	seteaza
הגדר	setat
הגדר	configureaza
הגדר	configurare
הגדר	gard
הגדר	gardul
הגדר	defineste
הגדר	defineste
הגדר	defini
הגדר	definesc
הפצה	distributie
הפצה	distributia
הפצה	distributia
הפצה	distribuire
הפצה	distributie
הפצה	difuzarea
הפצה	difuzare
הפצה	diseminarea
מכובד	respectuos
מכובד	respectate
מכובד	respectat
מכובד	respectata
מכובד	onorabile
מכובד	onorabila
מכובד	onorabil
מכובד	distins
מכובד	distinsa
מכובד	demn
מכובד	demna
כופר	rascumparare
כופר	necredincios
טיילר	tyler
מאסטר	maestru
מאסטר	maestre
אינסופי	infinit
אינסופי	infinite
אינסופי	infinita
אלופה	champ
אלופה	campion
אלופה	campioana
אלופה	campioana
אלופה	campionul
שטרלינג	sterling
בט	bette
זבל	vechituri
זבל	gunoi
זבל	gunoiul
זבל	gunoi
זבל	gunoaie
זבל	gunoiul
מתוכננת	planificate
מתוכננת	planuit
מתוכננת	planificat
מתוכננת	planificata
אונייה	nava
אונייה	nava
אונייה	vapor
אונייה	corabie
סיפרה	spus
סיפרה	spusa
מולי	mollie
מולי	molly
אללה	alah
אללה	allah
התשלום	plata
התשלום	plata
מפרסם	promotor
מפרסם	postarea
מפרסם	editor
מפרסם	editura
גבאי	gabay
ניקוי	curatenie
ניקוי	curatarea
ניקוי	curatare
ניקוי	curatenie
ניקוי	purificare
חלומות	visele
חלומות	dreams
חלומות	visuri
חלומות	vise
פסול	descalificat
מחזורי	cicluri
מחזורי	ciclurile
אגודות	asociatii
אגודות	asocieri
אגודות	asociatii
משוואה	ecuatie
שניידר	schneider
שניידר	snyder
פורטו	porto
פורטו	puerto
ונג	vang
הרך	moi
הרך	moale
נעצרה	oprit
נעצרה	arestata
נעצרה	arestat
מקראית	biblic
מקראית	biblice
הנשמה	sufletul
הנשמה	suflet
הנשמה	soul
פוטין	putin
סופו	sfarsit
סופו	sfarsit
סופו	final
מנגנוני	mecanismele
מנגנוני	mecanisme
בנקים	banks
בנקים	bancile
בנקים	banci
בנקים	banci
בנקים	bancile
חמד	hamad
תאורטית	teoretice
תאורטית	teoretic
תאורטית	teoretica
תאורטית	teoretic
קתולים	catolici
קתולים	catolicii
קתולים	catolica
קתולים	catolica
קתולים	catolic
מוכשר	talentat
מוכשר	dotat
מוכשר	inzestrat
מוכשר	talentat
מוכשר	talentata
מוכשר	talentati
מוכשר	talentata
מצטער	scuze
עדנה	edna
ברט	bert
ברט	bret
ברט	brett
ברט	burt
סורי	sirian
סורי	suri
חומרה	hardware
אלטרנטיבי	alternative
אלטרנטיבי	alternativa
אלטרנטיבי	alternativ
אלטרנטיבי	alternativa
אלטרנטיבי	supleant
אלטרנטיבי	alternativ
פסיכולוגית	psihologic
פסיכולוגית	psihologica
פסיכולוגית	psihologice
פסיכולוגית	psiholog
פסיכולוגית	psihologic
גרנד	grand
מפגינים	protestatarii
מפגינים	protestatari
מפגינים	protestatarii
מפגינים	protestatari
השקיעה	apus
השקיעה	sunset
קוני	connie
מוזס	moise
מוזס	moses
ענקית	imensa
ענקית	imens
ענקית	gigant
ענקית	urias
פרסמו	postata
פרסמו	postat
חללים	spatii
חללים	spatiile
חללים	spatii
חללים	victime
חללים	pierderi
ליטאי	lituaniana
ואט	watt
ואט	wat
ואט	tva
הילה	aura
הילה	aura
הילה	halo
עוצר	opreste
עוצר	oprirea
עוצר	oprire
תהילים	psalmul
תהילים	psalmi
שעשועים	amuzament
סמינר	seminar
סמינר	seminarul
ווסט	west
ווסט	vest
ווסט	occident
ווסט	vestul
ללכוד	captureaza
ללכוד	capturarea
ללכוד	captura
ללכוד	captura
ללכוד	capturare
ללכוד	captare
מטריצה	matrice
מטריצה	matrix
מטריצה	matricea
סרי	sri
סקס	sexul
סקס	sex
סיר	potul
סיר	oala
סיר	oala
מזכירה	secretarul
מזכירה	secretara
מזכירה	secretar
מזכירה	secretara
הגלקסיה	galaxie
הגלקסיה	galaxia
הגלקסיה	galaxy
האחוזה	conac
האחוזה	conacul
האצילים	nobililor
האצילים	nobili
האצילים	nobilii
צלפים	capere
אבד	pierdut
אבד	pierdute
אבד	pierduta
אבד	lost
הצהרה	declaratie
הצהרה	declaratia
אנדרסן	andersen
בהריון	gravida
בהריון	insarcinata
בהריון	gravida
בהריון	insarcinata
אייאקס	ajax
תביעות	pretentii
תביעות	creante
תביעות	procese
הארכיבישוף	arhiepiscopul
הארכיבישוף	arhiepiscop
הארכיבישוף	arhiepiscopia
לוחמת	razboinic
לוחמת	warrior
לוחמת	razboinic
לוחמת	razboinicul
לוחמת	luptator
לוחמת	luptatorul
לוחמת	luptator
אסלאם	islamul
אסלאם	islamului
אסלאם	islam
הלסינקי	helsinki
פיזיקאים	fizicieni
פיזיקאים	fizicienii
גיטריסט	chitarist
גיטריסט	chitaristul
מוגברת	crescuta
מוגברת	majorat
התוקף	atacatorul
התוקף	atacator
סכין	cutit
סכין	cutit
כפל	multiplicare
פיני	finney
פיני	finlandez
פיני	finlandeza
דרישת	cerinta
דרישת	cerinta
משולם	platite
משולם	platit
משולם	platit
משולם	platita
פג	pegg
פג	peg
חוויה	experienta
חוויה	experienta
חוויה	experienta
האוס	house
האוס	casa
האוס	casa
מסתובב	rotativa
ריבית	dobanzi
ריבית	interese
ריבית	interes
ריבית	dobanda
ריבית	dobanda
ריבית	interesul
מלכותי	majestic
מלכותי	regal
מלכותי	regal
מלכותי	regala
מלכותי	royal
אובייקטים	obiectele
אובייקטים	obiecte
קלאודיוס	claudius
רשומות	discuri
רשומות	records
רשומות	inregistrari
רשומות	recorduri
רשומות	inscrieri
רשומות	intrari
רשומות	mentiuni
הלוואות	imprumuturile
הלוואות	imprumuturi
פלויד	floyd
רלוונטית	relevant
רלוונטית	relevanta
רלוונטית	relevante
קונה	cumparator
קונה	cumparatorul
קונה	cumparare
קונה	cumpar
קונה	cumparare
המוקד	expediere
המוקד	dispecer
המוקד	dispeceratul
הדפדפן	navigator
הדפדפן	browserul
הדפדפן	browser
מייצרת	produce
זכאים	eligibili
זכאים	eligibile
זכאים	eligibil
זכאים	eligibila
זכאים	intitulat
חוסייני	husseini
תנין	aligator
תנין	crocodil
מותג	brand
מותג	marca
מותג	marca
שין	shin
התבטא	articulat
מוקפת	inconjurat
מוקפת	inconjurata
מוקפת	inconjurat
ביקורתית	critica
ביקורתית	critic
ביקורתית	critica
ביקורתית	critice
נהיגה	conducand
נהיגה	conducere
יוספוס	josephus
סרג	serge
אויבים	dusmani
אויבים	inamici
אויבים	dusmani
אויבים	inamicii
עיצורים	consoane
עיצורים	consoana
פציעות	leziuni
פציעות	rani
פלאש	flash
מצויין	excelent
משולבת	integrate
משולבת	integrat
משולבת	integrata
סגולה	purpuriu
סגולה	mov
סגולה	violet
מלאי	inventar
מלאי	inventarul
מלאי	stocul
מלאי	stoc
מלחים	marinari
מלחים	marinarii
סדנה	atelier
סדנה	atelierul
האגן	hagen
אלברטו	alberto
שיטתי	sistematice
שיטתי	sistematica
שיטתי	sistematic
שיטתי	metodic
ליר	lear
לילות	nopti
לילות	nopti
מחזאים	dramaturgi
חמישיית	cvintet
בובה	iubire
בובה	baby
בובה	copil
בובה	iubito
בובה	bebe
בובה	marioneta
בובה	marioneta
בובה	papusa
בובה	papusa
מארס	marte
מארס	mars
משנית	secundar
משנית	secundara
משנית	secundare
דיאלוג	dialogul
דיאלוג	dialog
דיאלוג	dialoguri
דיאלוג	dialoguri
דיאלוג	dialog
מודיע	informatorul
מודיע	informator
אינטרס	dobanzi
אינטרס	interese
אינטרס	interes
אינטרס	dobanda
אינטרס	dobanda
אינטרס	interesul
סייד	sayed
סייד	lateral
סייד	side
חריגה	neobisnuit
חריגה	neobisnuit
חריגה	exceptie
חריגה	exceptie
דובי	dobby
קוצ	kucha
שגיא	sagi
העשרה	imbogatire
הסף	pragul
הסף	prag
שריפת	ard
שריפת	ardere
שריפת	arzand
השמדה	anihilare
השמדה	anihilarea
השמדה	exterminare
השמדה	exterminarea
דאון	jos
דאון	dawn
דאון	zorii
דאון	zori
דאון	planor
לינארי	liniar
לינארי	liniare
לינארי	liniara
מזמור	imn
מזמור	psalmul
זאוס	zeus
שנפל	cazut
שנפל	cazuta
שנפל	cazut
הלורדים	lorzilor
הלורדים	lorzi
הלורדים	lorzii
רולינג	rolling
רולינג	rulare
רולינג	laminare
הלר	heller
קונסטנטינופול	constantinopol
מקבלי	beneficiarii
מקבלי	beneficiarilor
החוזר	reluare
נראתה	vazute
נראתה	vazut
נראתה	vazut
נראתה	vazuta
טרנס	terrence
טרנס	trans
טרנס	terence
הכלה	mireasa
הכלה	mireasa
אכפת	minte
אכפת	mintea
אכפת	ingrijire
אכפת	ingrijire
אכפת	grija
ואלי	valea
ואלי	valley
ואלי	vale
מקסוול	maxwell
הקוראן	coran
הקוראן	coranul
אנדרטאות	monumente
אנדרטאות	monumentele
סונג	cantat
סונג	sung
שתייה	baut
שתייה	bea
שתייה	bautura
שתייה	bauturile
שתייה	bauturi
שתייה	bauturi
יארד	yarzi
נעליים	pantofi
פשעים	infractiuni
פשעים	delicte
פשעים	infractiuni
פשעים	crime
לודז	lodz
וריאציות	variatii
פלא	minunea
פלא	mirare
פלא	minune
פלא	wonder
שימושית	util
שימושית	folositor
שימושית	utila
שימושית	utile
שימושית	folositoare
סטלינגרד	stalingrad
מתוק	sweet
מתוק	dulce
מתוק	dulci
מקסימיליאן	maximillian
מקסימיליאן	maximilian
עירית	arpagic
לובלין	lublin
נחוץ	necesara
נחוץ	necesare
נחוץ	necesara
נחוץ	necesar
וילי	willy
וילי	willi
וילי	willie
נספח	completare
נספח	anexa
נספח	apendicele
נספח	apendice
ריבוע	patrat
ריבוע	square
ריבוע	patrat
אתניות	etnie
מוסלמית	musulmana
מוסלמית	musulmani
מוסלמית	musulmane
מוסלמית	musulman
מעטות	putine
מעטות	putini
מעטות	putini
קזחסטן	kazahstan
עימותים	ciocniri
עימותים	conflictele
עימותים	conflicte
עימותים	confruntari
רעידות	tremor
צריח	tura
צריח	tura
צריח	turla
אנני	ani
אנני	annie
הנעורים	tinerete
הנעורים	tineret
הנעורים	tineretul
גרסיה	garcia
מזבח	altarul
מזבח	altar
הארכה	prelungiri
הארכה	extensie
הארכה	prelungirea
הארכה	extindere
הארכה	prelungire
הארכה	extensia
זמיר	nightingale
טוטנהאם	tottenham
חמורות	severe
חמורות	severa
חמורות	severa
חמורות	sever
קציר	recoltare
קציר	recolta
קציר	recolta
יריות	focuri
מדידות	masuratori
מדידות	masuratorile
עיגול	cercul
עיגול	circle
עיגול	cerc
מעניינים	interesanta
מעניינים	interesant
מעניינים	interesanta
מלבורן	melbourne
מישהי	cineva
דרקון	balaur
דרקון	dragonul
דרקון	dragon
הפחד	frica
הפחד	teama
הפחד	frica
הפחד	teama
