から	din
ディビジョン	diviziune
ディビジョン	divizie
骨格	scheletul
骨格	schelet
骨格	schelete
安部	abe
王族	regalitate
不当	nedrept
非公開	nepublicate
非公開	nepublicată
非公開	privată
非公開	privat
非公開	private
非公開	privat
埠頭	wharf
埠頭	debarcader
水族館	acvariu
水族館	acvarii
ロスト	pierdut
ロスト	pierdute
ロスト	pierdută
ロスト	lost
執事	steward
大通り	boulevard
大通り	bulevardul
大通り	bulevard
フライング	zburând
フライング	zbor
木曽	kiso
平等	egalitate
平等	egalitatea
混雑	congestie
ブラウザ	navigator
ブラウザ	browserul
ブラウザ	browser
うさぎ	usagi
うさぎ	bunny
うさぎ	iepure
うさぎ	iepurele
うさぎ	rabbit
仕上げ	terminând
仕上げ	finisare
蓄積	acumulată
蓄積	acumulat
蓄積	acumulate
特色	caracteristici
特色	caracteristicile
牛乳	laptele
牛乳	lapte
進入	abordarea
進入	abordare
ロータリー	rotative
ロータリー	rotativ
ロータリー	rotary
宮古	miyako
春樹	haruki
多項式	polinom
多項式	polinoame
プラズマ	plasma
プラズマ	plasmatice
プラズマ	plasmă
長寿	longevitatea
ルーツ	rădăcini
ルーツ	rădăcinile
ルーツ	radacini
ダイジェスト	digera
クルス	cruz
ザール	saar
辰巳	tatsumi
十字軍	cruciada
十字軍	cruciadă
十字軍	cruciade
去る	plecarea
独身	singură
独身	single
独身	singur
独身	burlac
ラベル	etichetele
ラベル	etichete
ラベル	etichetă
ラベル	eticheta
ファンド	fondul
ファンド	fond
スピーカー	difuzor
スピーカー	boxe
スピーカー	difuzoare
スピーカー	vorbitori
スピーカー	difuzor
スピーカー	orator
スピーカー	speaker
スピーカー	vorbitor
玲子	reiko
出羽	dewa
ファミコン	famicom
ディフェンス	apărarea
ディフェンス	apărare
ディフェンス	aparare
ディフェンス	apararea
ディフェンス	apărarea
ディフェンス	apărare
ディフェンス	aparare
診療所	clinici
診療所	clinică
診療所	clinica
ピック	alege
かおる	kaoru
セルゲイ	sergei
セルゲイ	serghei
軍曹	sergent
アルジェリア	algerian
アルジェリア	algeria
ハブ	hub
名物	specialitate
ドラッグ	droguri
ドラッグ	drogurile
ドラッグ	medicamente
ドラッグ	trageți
ドラッグ	droguri
ドラッグ	drog
ドラッグ	drogul
ドラッグ	medicament
ミャンマー	birmania
ミャンマー	myanmar
欲望	dorinta
欲望	dorința
欲望	dorință
ホルモン	hormon
ホルモン	hormonii
ホルモン	hormoni
ゾンビ	zombie
ゾンビ	zombi
ゾンビ	zombie
ゾンビ	zombi
ゾンビ	zombii
浜崎	hamasaki
星雲	nebuloasa
星雲	nebuloasă
星雲	nebuloase
マクロ	macro
黒崎	kurosaki
敗者	fraieri
敗者	ratat
休憩	break
休憩	rupe
休憩	pauza
休憩	sparge
休憩	pauză
ノイズ	zgomote
ノイズ	zgomotul
ノイズ	gălăgie
ノイズ	zgomot
生理学	fiziologia
スケッチ	schite
スケッチ	schita
スケッチ	schiţa
スケッチ	schiţă
ミハイル	mikhail
ミハイル	mihail
ワット	watt
ワット	wat
ブンデスリーガ	bundesliga
雅子	masako
ウルグアイ	uruguayan
ウルグアイ	uruguay
自慢	mândră
自慢	mandra
自慢	mândra
自慢	mandru
自慢	mândru
自慢	oferind
許し	iertare
許し	iertarea
三鷹	mitaka
コマーシャル	comerciale
コマーシャル	comercial
コマーシャル	reclamă
コマーシャル	comercială
匿名	anonimatul
匿名	anonimat
匿名	anonimă
匿名	anonim
匿名	anonime
速い	repede
速い	rapid
速い	rapidă
メドレー	potpuriu
明日香	asuka
ジョーダン	jordan
ジョーダン	iordania
博之	hiroyuki
飛騨	hida
あした	mâine
あした	maine
行進	procesiune
坂東	bando
落ちる	cazi
落ちる	toamna
落ちる	cădea
ワルツ	vals
土岐	toki
クタ	kuta
コンソール	console
コンソール	consola
コンソール	consolă
反逆	trădare
反逆	tradare
ドバイ	dubai
裏切り	trădare
裏切り	trădare
裏切り	tradare
裏切り	trădarea
えみ	ime
えみ	emi
クーパー	cooper
部数	copiile
トーン	tone
トーン	ton
トーン	tonul
部署	departamentul
部署	departament
ライム	var
ライム	tei
ニコラス	nicholas
ニコラス	nicolae
エイリアン	alien
エイリアン	extraterestrul
エイリアン	extraterestru
エイリアン	extraterestră
エイリアン	străin
エイリアン	extraterestrii
エイリアン	extraterestri
家庭教師	tutore
カスティーリャ	castilia
ロイド	lloyd
同性愛	homosexualitatea
トレイ	tavă
トレイ	tava
中身	umplutură
中身	umplere
スバル	subaru
ウィズ	wiz
アクティブ	active
アクティブ	activi
アクティブ	activ
アクティブ	activă
アクティブ	activează
シオン	sion
シオン	zion
シオン	theon
岸田	kishida
カノン	canon
怖い	înspăimântător
怖い	înfricoșător
怖い	speriat
怖い	speriată
ジャマイカ	jamaica
ジャマイカ	jamaican
行進曲	martie
盆地	bazinul
盆地	bazin
奉仕	altruism
罰金	amendat
罰金	amenzile
罰金	amenzi
軽い	lumină
軽い	light
軽い	lumina
アンコール	bis
アンコール	angkor
フェルト	simtit
フェルト	simțit
転移	tranziție
転移	tranziția
ストリーム	fluxuri
ストリーム	flux
ストリーム	stream
馬鹿	idiot
近所	vecinilor
近所	vecini
近所	vecinii
近所	vecinătate
近所	cartierul
近所	cartier
近所	vecină
近所	vecin
近所	vecinul
近所	vecina
近所	vecine
トロフィー	trofeu
トロフィー	trofeul
トロフィー	trofee
トロフィー	trofeele
奇数	ciudat
援軍	întăriri
ティーン	teen
ティーン	adolescent
ラット	șobolan
ラット	rat
コイ	crapi
コイ	crap
ペンギン	pinguini
ペンギン	pinguinii
ペンギン	pinguin
ペンギン	pinguinul
ルクセンブルク	luxembourg
ルクセンブルク	luxemburg
クレーン	macara
クレーン	macarale
クレーン	crane
クレーン	macara
シャワー	duș
シャワー	dusuri
シャワー	ploi
マヌエル	manuel
彫刻家	sculptor
ペリー	perry
被告	acuzatii
被告	acuzat
被告	inculpatul
被告	pârât
被告	inculpat
ジャガー	jaguar
ジャガー	jaguarul
イヴァン	ivan
キラー	killer
キラー	criminal
フィルター	filtru
フィルター	filtrare
フィルター	filtrează
フィルター	filtrul
フィルター	filtre
村松	muramatsu
津島	tsushima
ブダペスト	budapesta
髪型	coafura
髪型	coafură
ヘクタール	hectare
ヘクタール	hectar
乃木坂	nogi
給与	salariu
給与	salariul
給与	salar
給与	salariile
給与	salarii
給与	remunerare
給与	remunerație
十字架	crucea
十字架	cruce
十字架	cross
シンシナティ	cincinnati
アトラクション	atractie
フィレンツェ	florenţa
フィレンツェ	florența
フィレンツェ	florence
フィレンツェ	florenta
クリーン	curat
クリーン	curata
クリーン	curată
クリーン	curate
クリーン	clean
ナース	asistenta
ナース	asistentă
アラバマ	alabama
オーロラ	aurora
真空	vid
真空	vacuum
略奪	jafuri
発現	manifestarea
発現	manifestare
田舎	rural
上川	kamikawa
賃貸	leasing
賃貸	închiriere
版画	hanga
ミッキー	mickey
ミッキー	micky
変態	pervers
変態	metamorfoză
ルーズベルト	roosevelt
反転	inversează
反転	flip
ナナ	nana
塩基	baza
塩基	bază
祖国	patria
祖国	patria
祖国	patrie
シャフト	arbore
シャフト	shaft
マスト	catargul
マスト	catarg
モーション	mişcare
モーション	mișcare
哲夫	tetsuo
運ぶ	cară
パイレーツ	pirati
パイレーツ	piratii
封鎖	blocadă
封鎖	blocada
鋳造	turnare
鋳造	casting
岩本	iwamoto
コンサルティング	consultarea
コンサルティング	consultanta
マウンテン	mountain
マウンテン	munte
マウンテン	muntele
リナ	rina
リナ	lina
ストーム	furtună
ストーム	furtuna
ストーム	storm
バロック	baroc
緊張	agitată
緊張	nervoasă
緊張	nervos
緊張	încordată
緊張	tensionat
緊張	tensionată
緊張	încordat
緊張	tensiuni
緊張	tensiune
緊張	tensiunea
イアン	lan
イアン	ian
増やす	crește
増やす	creștere
たばこ	tutun
たばこ	tutunul
黒沢	kurosawa
哺乳類	mamifere
哺乳類	mamiferele
哺乳類	mamifere
哺乳類	mamifer
ロペス	lópez
ロペス	lopes
ロペス	lopez
正樹	masaki
名声	faimă
名声	faima
名声	fame
クモ	păianjen
クモ	păianjenul
クモ	paianjen
クモ	spider
樹脂	rășină
コスモ	cosmo
アドバイザー	consilier
アドバイザー	consilierii
アドバイザー	consilieri
アドバイザー	consilier
原点	origine
原点	originea
グリー	glee
徳永	tokunaga
ウィル	will
ウィル	va
断片	fragmente
ヨハネス	johannes
利点	avantajele
利点	avantaje
利点	avantaj
利点	avantajul
指針	orientări
指針	orientările
破棄	revocat
破棄	revocată
ロイ	roy
おじさん	unchiul
おじさん	unchi
スワン	lebădă
スワン	swan
スワン	lebăda
甲賀	koga
沈黙	tăcere
ユタ	utah
ケント	kent
ランチ	prânzul
ランチ	prânz
ランチ	pranz
ヤクザ	yakuza
おっ	ho
おっ	whoa
コープ	cope
東名	tomei
マヤ	maya
呼び出し	invocare
囚人	prizonierul
囚人	prizonier
囚人	prizonierii
囚人	prizonieri
囚人	detinut
囚人	deținut
道徳	moralitatea
道徳	moralitate
泣き	plânge
泣き	plâng
泣き	plângi
正則	masanori
高倉	takakura
カジノ	cazinouri
カジノ	cazinourile
カジノ	cazino
カジノ	cazinou
カジノ	casino
頭痛	cefalee
コイル	bobina
並列	paralel
並列	paralelă
並列	paralele
並列	paralela
主観	subiectivitate
キログラム	kilograme
キログラム	kilogram
給油	realimentare
ローソン	lawson
ゴミ	gunoi
ゴミ	gunoaie
ゴミ	gunoiul
事柄	materia
事柄	materie
計算機	calculator
インク	cerneală
インク	cerneala
ミサ	liturghie
ミサ	mass
ミサ	masă
ミサ	masa
オバマ	obama
未亡人	văduv
未亡人	văduvă
未亡人	vaduva
未亡人	văduva
未亡人	văduvă
タブ	file
タブ	filă
タブ	fila
タブ	tab
薬学	farmacie
薬学	farmacia
食材	ingrediente
食材	ingredientele
食材	ingredientul
食材	ingredient
暗い	dark
暗い	întuneric
暗い	intuneric
暗い	întunecat
ルース	ruth
ルース	rut
熱い	cald
熱い	fierbinte
風呂	baia
風呂	baie
風呂	băile
風呂	băi
風呂	baie
風呂	bath
輝き	strălucire
ミント	menta
ミント	mentă
ベンツ	benz
融資	împrumut
融資	împrumutul
融資	împrumuturile
融資	împrumuturi
融資	finantare
融資	finanțarea
融資	finanțare
ピラミッド	piramida
ピラミッド	piramidă
ピラミッド	piramide
ピラミッド	piramidele
痛み	durerea
痛み	durere
痛み	dureri
プロフェッショナル	profesionalism
プロフェッショナル	profesionalismul
プロフェッショナル	profesional
プロフェッショナル	profesională
プロフェッショナル	profesionale
プロフェッショナル	profesionistă
プロフェッショナル	profesionist
プロフェッショナル	profesionisti
プロフェッショナル	profesioniști
ストックホルム	stockholm
バトラー	butler
バトラー	majordom
バトラー	majordomul
バトラー	valet
偶数	chiar
コラボ	colaborarea
コラボ	colaborare
パンツ	pantaloni
パンツ	pantalonii
ソユーズ	soyuz
フランコ	franco
放火	incendiere
放火	incendierea
武雄	takeo
エラー	erorile
エラー	erori
エラー	eroare
ゆか	yuka
使い方	utilizare
使い方	folosire
クリントン	clinton
シリンダー	cilindru
シリンダー	butelie
シリンダー	butelii
シリンダー	cilindri
アスキー	ascii
ノード	nod
ノード	noduri
ベラルーシ	belarus
ベラルーシ	belarus
ドミニカ	dominicană
ドミニカ	dominica
硫酸	sulfat
マルタ	malteză
マルタ	malta
侍従	chamberlain
ゾウ	elefant
ゾウ	elefantul
呪文	vrajă
呪文	vraja
サイボーグ	cyborg
エーカー	hectare
エーカー	acri
エーカー	acre
エーカー	acru
カザフスタン	kazahstan
ニュートン	newton
ニュートン	newtoniană
何でも	orice
真澄	masumi
群れ	stol
群れ	turmă
群れ	turma
群れ	cireadă
群れ	turmă
群れ	turma
カイロ	cairo
損害賠償	daune
損害賠償	despăgubiri
損害賠償	pagube
くるみ	nuc
くるみ	nucă
くるみ	walnut
不具合	gândaci
不具合	insecte
不具合	bugs
不具合	bug
不具合	gândac
幸雄	yukio
メロン	pepene
黒澤	kurosawa
英樹	hideki
クーペ	coupe
男の子	băiat
男の子	baiat
男の子	baieti
男の子	băieți
サバ	macrou
おおよそ	aproximativ
おおよそ	aproximativ
おおよそ	aproximativ
おおよそ	aproximativă
面白い	interesanta
面白い	interesant
面白い	interesantă
面白い	funny
面白い	amuzant
面白い	haios
アクセント	accente
アクセント	accent
アクセント	accentul
クロウ	crow
クロウ	cioara
クロウ	corb
クロウ	cioară
クロウ	crowe
丁寧	politicoasă
丁寧	politicos
驚異	minuni
驚異	minunile
阿南	anan
パケット	pachete
未定	poate
岡野	okano
きわめて	extrem
三日月	crescent
井原	ihara
紅葉	koyo
子音	consoane
子音	consoană
保護者	parinti
保護者	părinți
保護者	parintii
保護者	părinții
指輪	ring
指輪	inelul
指輪	inel
指輪	inelele
指輪	inele
ジャンヌ	jeanne
ホールド	țineți
証明書	certificatele
証明書	certificate
証明書	certificat
証明書	certificatul
五島	goto
ボウル	castron
ボウル	bol
ボウル	boluri
競泳	înotători
競泳	înotătoare
競泳	înotător
競泳	inot
競泳	înot
競泳	înotând
競泳	înotul
クローバー	trifoi
過半数	majoritate
過半数	majoritatea
経理	contabil
経理	contabilitatea
経理	contabilitate
硫黄	sulf
硫黄	sulf
桃子	momoko
卸売	angro
フランチェスコ	francesco
向井	mukai
預金	economii
預金	economiile
預金	depozit
預金	depunere
預金	depozite
預金	depuneri
捕食	pradă
捕食	prada
捕食	prădător
捕食	predator
ヘルメット	cască
ヘルメット	casca
スパーク	scânteia
スパーク	scânteie
発作	crize
発作	convulsii
抽象	abstract
抽象	abstractă
赤城	akagi
スルー	thru
スルー	prin
穏やか	blândă
穏やか	blând
穏やか	senină
フィリップス	philips
フィリップス	philips
フィリップス	phillips
ケニア	kenya
ケニア	kenyan
寄生	parazitul
寄生	parazit
資本主義	capitalismului
資本主義	capitalismul
資本主義	capitalism
浸水	inundate
浸水	inundată
浸水	inundat
意匠	proiectare
意匠	design
意匠	proiectarea
弾道	traiectorie
弾道	traiectoria
弾道	balistică
弾道	balistice
デフォルト	prestabilită
デフォルト	implicite
デフォルト	prestabilit
デフォルト	implicit
デフォルト	implicită
デフォルト	implicite
ベット	pariurile
ベット	pariuri
ベット	bette
ベット	pariază
ベット	pariu
ドジャース	dodgers
ソープ	săpun
ユネスコ	unesco
ナノ	nano
スチール	steel
スチール	otel
スチール	oțel
コスプレ	cosplay
茶色	căprui
茶色	brown
茶色	maro
カズ	kazu
解像度	rezoluții
解像度	rezoluția
解像度	rezoluție
初舞台	debutat
ロドリゲス	rodriguez
ラオス	laos
デュオ	duo
りえ	rie
リビア	libian
リビア	libiei
リビア	libia
ジェネレーション	generaţie
ジェネレーション	generație
ジェネレーション	generarea
ジェネレーション	generatie
丹羽	niwa
ランス	lance
ランス	lancea
支配人	manager
支配人	managerul
クリニック	clinici
クリニック	clinică
クリニック	clinica
無形	necorporale
キッチン	bucătărie
キッチン	bucataria
キッチン	bucatarie
キッチン	bucătăria
レイプ	viol
レイプ	violuri
レイプ	rapiță
レイプ	violul
ベータ	beta
葛西	kasai
クイン	quinn
没収	confiscă
没収	confisca
没収	confiscarea
没収	confiscate
没収	confiscat
没収	confiscată
真珠	pearl
真珠	perla
真珠	perlă
真珠	perle
真珠	perlele
赤外線	infrarosu
マカオ	macao
スカート	fustă
スカート	fusta
スカート	fustele
スカート	fuste
醤油	soia
アイン	anh
アイン	ein
マシュー	matei
マシュー	matthew
チャリティー	caritate
ウェルズ	fântâni
ウェルズ	wells
ジェファーソン	jefferson
ウィスコンシン	wisconsin
英二	eiji
カタカナ	katakana
淳一	junichi
隕石	meteoritul
隕石	meteorit
岩石	pietre
岩石	roci
岩石	stânci
買う	cumpără
買う	cumpara
買う	cumpăr
買う	cumpăra
投げる	aruncă
投げる	arunca
盗賊	bandit
盗賊	jefuitori
シュトラウス	strauss
親戚	rudă
親戚	relativ
親戚	ruda
親戚	relative
親戚	relativă
親戚	neamuri
親戚	rudelor
親戚	rudele
親戚	rude
シモン	simon
羽根	pană
イルカ	delfin
イルカ	delfinul
イルカ	delfinii
イルカ	delfini
バーク	lătrat
バーク	latră
バーク	burke
アンサンブル	ansamblul
アンサンブル	ansamblu
かご	coș
かご	cos
孤児	orfane
孤児	orfani
孤児	orfanii
孤児	orfane
孤児	orfan
孤児	orfană
孤児	orfan
愛宕	atago
ホープ	speranta
ホープ	sper
ホープ	speranța
ホープ	speranță
アームストロング	armstrong
皮肉	ironic
皮肉	ironică
皮肉	sarcasmul
皮肉	sarcasm
皮肉	ironia
皮肉	ironie
皮肉	ironic
テクニカル	tehnică
テクニカル	tehnice
テクニカル	tehnic
書記官	functionar
書記官	funcționar
拷問	torturarea
拷問	tortură
拷問	tortura
ルル	lulu
吸血鬼	vampirul
吸血鬼	vampir
アクセル	axel
清掃	curățenie
清掃	curățarea
清掃	curățare
清掃	curatenie
排水	drenaj
ダコタ	dakota
ヘレン	helen
立案	redactarea
タック	tuck
プロトタイプ	prototipul
プロトタイプ	prototip
プロトタイプ	prototipuri
ウリ	pepene
ウリ	pepeni
ウリ	uli
天候	vremea
天候	vreme
却下	refuză
却下	declinul
却下	declin
却下	concedierea
却下	demiterea
却下	concediere
却下	respins
却下	respinse
却下	respinsă
シド	syd
シド	sid
名取	natori
スローガン	sloganuri
スローガン	slogan
スローガン	sloganul
栗田	kurita
バロン	barron
負債	pasive
負債	datorii
肯定	afirmativ
時刻表	orar
時刻表	orarul
バルカン	vulcan
バルカン	balcani
バルカン	balcanic
バルカン	balcanică
バルカン	balcanice
承諾	consimțământul
承諾	acceptarea
承諾	acceptare
添付	anexe
ポーズ	pozează
ルック	uite
カルシウム	calciu
迂回	diversiune
克服	depășirea
和歌	waka
フランチャイズ	franciză
フランチャイズ	franciza
ジュリア	iulia
ジュリア	julia
調停	medierea
調停	mediere
調停	conciliere
ボウリング	popice
ボウリング	bowling
プリメーラ	primera
コソボ	kosovo
ジャッキー	jackie
マディソン	madison
サビ	rugină
サビ	rugina
静香	shizuka
おもちゃ	jucărie
おもちゃ	jucăria
おもちゃ	jucarie
おもちゃ	jucarii
おもちゃ	jucării
イヴ	eva
イヴ	eve
イヴ	ajunul
毎時	orar
ポピュラー	popular
ポピュラー	populare
ポピュラー	populara
ポピュラー	populară
鋼鉄	steel
鋼鉄	otel
鋼鉄	oțel
ケイト	kate
パンフレット	pamflet
パンフレット	pamflete
メーター	contor
メーター	metru
メーター	metri
リンダ	linda
体積	volumul
体積	volum
体積	volume
体積	volumele
組み立て	adunare
組み立て	asamblare
組み立て	adunarea
有名人	celebritate
有名人	celebritatea
有名人	vedete
ロボ	robo
経費	cheltuială
経費	cheltuiala
経費	cheltuieli
経費	cheltuielile
経費	cheltuieli
ハーバー	harbour
ホリデー	vacanta
ホリデー	vacanță
ホリデー	sărbători
ホリデー	sărbătoare
ミルウォーキー	milwaukee
超過	exces
超過	excesul
ロク	rok
インテリア	interior
インテリア	interioare
公使	ministru
公使	ministrul
公使	miniștri
公使	miniștrii
ジョッキー	jocheu
キリスト教徒	creștin
キリスト教徒	creștină
キリスト教徒	creştin
キリスト教徒	christian
キリスト教徒	crestin
キリスト教徒	crestini
キリスト教徒	creștini
リヴァプール	liverpool
スコープ	scopes
三谷	mitani
児島	kojima
カメ	turtle
制裁	sancțiuni
制裁	sancțiunile
バックアップ	rezervă
バックアップ	backup
バックアップ	întăriri
ステファン	ștefan
ステファン	stefan
ステファン	ştefan
ステファン	stephan
スーダン	sudan
スーダン	sudanului
スーダン	sudanul
スーダン	sudanez
細い	subtire
細い	subțire
エキス	extracte
エキス	extrase
エキス	extragere
エキス	extrage
エキス	extras
エキス	extract
キッズ	copii
キッズ	copiii
メッツ	mets
改宗	convertite
改宗	convertit
憲章	cartă
憲章	carta
憲章	charter
正雄	masao
キティ	kitty
敦子	atsuko
ねじ	șurub
バースト	izbucni
母方	materne
母方	maternă
母方	matern
警部補	locotenent
正治	masaharu
諸侯	lorzilor
諸侯	lorzi
諸侯	lorzii
スキャンダル	scandalul
スキャンダル	scandal
トンプソン	thompson
テラス	terasa
テラス	terasă
キプロス	ciprul
キプロス	cipru
キプロス	cipriot
キプロス	cipriotă
ナイジェリア	nigerian
ナイジェリア	nigeria
ターナー	turner
調和	armonia
調和	armonie
調和	harmony
タニア	tania
笑う	râzând
笑う	râs
笑う	razi
笑う	râde
笑う	rade
笑う	râzi
アゼルバイジャン	azerbaidjan
サントス	santos
支出	cheltuielile
支出	cheltuieli
マインド	minte
マインド	mintea
知多	chita
ベオグラード	belgrad
ベオグラード	belgradul
ミゲル	miguel
三船	mifune
チューナー	tuner
元老院	senatul
元老院	senat
元老院	senatului
銘柄	brand
銘柄	marca
銘柄	marcă
表彰台	podium
見通し	prospect
肺炎	pneumonia
肺炎	pneumonie
三角形	triunghi
三角形	triunghiul
クジラ	balenele
クジラ	balene
クジラ	balenă
クジラ	balena
レーニン	lenin
ヴュルテンベルク	württemberg
ゼット	zed
ハープ	harpă
ソプラノ	soprano
知人	cunostinta
知人	cunoștință
知人	cunostinte
北京市	beijing
アミノ酸	amino
ムード	dispozitie
パブリッシング	publicare
パブリッシング	publicarea
山岡	yamaoka
薬局	farmacie
薬局	farmacie
薬局	farmacia
ジョヴァンニ	giovanni
カラス	crow
カラス	cioara
カラス	corb
カラス	cioară
序曲	uvertura
ウォルト	walt
発酵	fermentare
伯父	unchiul
伯父	unchi
楽しい	distracție
楽しい	distractiv
楽しい	distractie
トマト	roșii
トマト	roşii
トマト	rosii
トマト	roșii
トマト	tomate
トマト	roşii
トマト	rosii
騒音	zgomote
騒音	zgomotul
騒音	gălăgie
騒音	zgomot
英明	înțelept
基質	substrat
府県	prefecturi
流派	scoli
流派	școli
エステル	ester
エステル	estelle
ラルフ	ralph
ノーマル	normale
ノーマル	normală
ノーマル	normal
布施	fitil
インタフェース	interfața
インタフェース	interfață
インタフェース	interfețele
遺物	artefact
遺物	artifact
遺物	relicve
ナチュラル	naturala
ナチュラル	naturale
ナチュラル	naturală
ナチュラル	natural
ナチュラル	naturali
ボヘミア	boemia
ディアス	díaz
ディアス	diaz
チャイナ	china
こだわり	obsesie
こだわり	obsesia
ディフェンダー	apărătorul
ディフェンダー	apărător
混血	multirasiale
入国	imigrare
ラード	untură
代理人	reprezentativ
代理人	reprezentativă
代理人	reprezentantul
代理人	reprezentative
代理人	reprezentant
代理人	agent
代理人	agentul
レンツ	lenz
ドリル	drill
ドリル	burghiu
平戸	hirado
話し合い	discuții
話し合い	discutie
話し合い	discuţie
話し合い	discutii
話し合い	discuție
スターリング	sterling
スターリング	stirling
ヘルシンキ	helsinki
アーノルド	arnold
ハノーファー	hanovra
ハノーファー	hanovra
製造業	fabricare
製造業	fabricarea
製造業	fabricație
製造業	fabricare
製造業	fabricarea
製造業	fabricație
宣告	teză
宣告	frază
宣告	sentinta
マフィア	mafiot
マフィア	mafia
マフィア	mafie
正平	shohei
ルビ	ruby
金髪	blonde
金髪	blondele
金髪	blonde
金髪	blondă
金髪	blond
金髪	blonda
金髪	blond
小野田	onoda
ヴィオラ	viola
不幸	nefericit
不幸	nefericita
不幸	nefericită
胞子	sporii
胞子	spori
胞子	spor
開花	înflorire
開花	înflorit
ジュール	jules
ジュール	jouli
ジュール	joule
賀茂	kamo
ナミ	nami
回帰	regresie
アンカー	ancorarea
アンカー	ancoră
アンカー	ancora
アンカー	ancore
ネバダ	nevada
溶接	sudate
溶接	sudare
溶接	sudură
近似	aproximare
ビクトリア	victoriei
ビクトリア	victoria
給付	beneficiu
給付	beneficii
給付	beneficiul
環礁	atol
手動	manuală
手動	manual
手動	manualul
マキシ	maxi
パルス	pulsul
パルス	puls
レオナルド	leonardo
許諾	autorizare
許諾	permisiune
許諾	permisiunea
まゆ	sprânceană
カオス	haosul
カオス	haos
マネージメント	gestionare
マネージメント	conducerea
マネージメント	managementul
マネージメント	gestionarea
マネージメント	management
ハングル	hangul
抹消	anularea
抹消	anulare
セクシー	sexy
セクシー	sexi
発光	strălucitoare
発光	strălucitor
発光	strălucind
発光	stralucitoare
ちび	tiny
ダウ	dow
リッチモンド	richmond
注ぐ	toarnă
カーネル	nucleu
電線	cablu
スペンサー	spencer
居酒屋	taverna
居酒屋	tavernă
ギルバート	gilbert
隆盛	takamori
興奮	entuziasm
興奮	excitare
興奮	încântată
興奮	entuziasmat
興奮	încântat
モータースポーツ	motorsport
台地	platou
台地	platoul
パルマ	palma
パルマ	parma
日数	zilele
日数	zile
機密	confidențialitate
機密	confidențialitatea
機密	confidențiale
機密	confidential
機密	confidențial
未遂	tentativă
未遂	tentativa
未遂	tentative
クライアント	clientul
クライアント	client
クライアント	clienti
クライアント	clientii
掃除	curățenie
掃除	curățarea
掃除	curățare
掃除	curatenie
微生物	microorganisme
ウシ	vitele
ウシ	vite
ウシ	bovine
ソマリア	somalia
穀物	cereale
穀物	grâne
パオ	pao
音色	tonuri
抜粋	extras
スカイライン	skyline
鉱石	minereu
シンポジウム	simpozion
美香	mika
ブランデンブルク	brandenburg
エドガー	edgar
ローラー	role
ローラー	roller
下線	subliniat
下線	subliniez
下線	subliniat
下線	subliniază
下線	subliniind
トラスト	incredere
トラスト	încredere
エリカ	erika
フラット	plate
フラット	plat
カバ	hipopotam
カバ	hipopotam
ジョーカー	joker
受け入れる	acceptăm
受け入れる	acceptă
受け入れる	accepta
受け入れる	accept
迫撃砲	mortar
迫撃砲	mortiere
補助金	subvențiile
補助金	subvenții
シェフ	chef
シェフ	bucătar
スクープ	scoop
大当たり	jackpot
俊夫	toshio
グレッグ	greg
パスワード	parolă
パスワード	parola
パスワード	parole
パスワード	parolele
メカニック	mecanic
申告	declara
申告	declară
申告	declar
申告	declarație
申告	declarația
赤ちゃん	iubire
赤ちゃん	baby
赤ちゃん	copil
赤ちゃん	iubito
赤ちゃん	bebe
細分	subdiviziune
壱岐	iki
スクロール	defilare
スクロール	derulează
スクロール	pergament
スクロール	derulare
スクロール	defilare
弾頭	focos
セクター	sector
セクター	sectorul
セクター	sectoarele
セクター	sectoare
濃い	puternica
濃い	strong
濃い	puternic
濃い	puternică
減らす	scădere
減らす	scade
減らす	reduce
ショパン	chopin
トロンボーン	trombon
ネック	gât
ネック	gat
ネック	gâtul
ストライキ	strike
ストライキ	grevă
ストライキ	greva
最低限	minimul
最低限	minimum
最低限	minime
最低限	minimă
最低限	minim
レター	scrisoare
レター	scrisoarea
レター	literă
回廊	coridor
回廊	coridorul
プレゼン	prezentare
プレゼン	prezentarea
プレゼン	prezentări
モスク	moschei
モスク	moscheea
モスク	moschee
ルーカス	lucas
ルーカス	lukas
プライド	mândria
プライド	mândrie
清算	lichidare
清算	lichidarea
テロリスト	terorist
テロリスト	teroristă
テロリスト	teroristul
バーンズ	barnes
バーンズ	arsuri
バーンズ	burns
バーンズ	arde
管理人	administrator
管理人	administratorul
管理人	administratori
管理人	administratorii
管理人	administratori
管理人	administratorii
管理人	administrator
管理人	administratorul
持ち込み	cară
持ち込み	adu
サンガ	sanga
コスチューム	costumul
コスチューム	costum
コスチューム	costumele
コスチューム	costume
カージナルス	cardinali
美智子	michiko
波動	undei
波動	val
波動	valul
エアバス	airbus
スペック	spec
ボリス	boris
サンバ	samba
原告	reclamant
原告	reclamantul
地主	proprietar
チキン	găină
チキン	pui
チキン	gaina
インデックス	indexul
インデックス	index
インデックス	indice
インデックス	indicele
インデックス	indici
中道	moderate
中道	moderată
中道	moderat
頼朝	yoritomo
ピックアップ	preluare
ピックアップ	ridicare
コールド	frig
コールド	reci
コールド	rece
プライス	pret
プライス	prețul
プライス	pretul
プライス	preț
ハロルド	harold
待遇	tratamentul
待遇	tratamentului
待遇	tratament
北極	arctică
北極	arctic
北極	arctica
フレンチ	franceză
フレンチ	franceza
フレンチ	francezi
フレンチ	francez
すごい	minunat
すごい	super
すごい	uimitor
すごい	uimitoare
