έλλη	elija
καινοτομία	inovācija
καινοτομία	inovācijas
φορτία	sūtījumi
φορτία	sūtījumiem
φορτία	slodzes
φορτία	kravas
παράδεισο	debesīm
παράδεισο	debesis
παράδεισο	debesīs
παράδεισο	paradīze
παράδεισο	paradīze
παράδεισο	paradīzes
βαρσοβία	varšavas
βαρσοβία	varšavā
εκδηλώνεται	izpaudās
χωράφια	lauki
χωράφια	laukiem
χωράφια	laukus
ντίζελ	dīzeļdegviela
ντίζελ	dīzeļdegvielas
υπουργούς	ministriem
υπουργούς	ministri
κατηγορεί	vaino
κατηγορεί	apsūdz
διάσημοι	slavena
διάσημοι	slavens
διάσημοι	slavenais
διάσημοι	slaveno
διάσημοι	slavenība
διάσημοι	slavenības
δαπάνη	izdevumi
αρκαδία	arkādija
στοιχειώδη	elementāri
στοιχειώδη	vienkāršā
παρουσιαστής	uzņēmēja
παρουσιαστής	dators
ψηλότερη	garāka
αϊτή	haiti
εξάρτηση	atkarību
εξάρτηση	atkarība
εξάρτηση	atkarība
κώδικες	kodi
γκάνα	gana
κλίντον	klintons
κρατήρες	krāteri
διακριτικό	žetons
λιμνών	ezeri
ύφεση	lejupslīde
ύφεση	lejupslīdes
εξαφανιστεί	pazūd
εξαφανιστεί	izzust
εξαφανιστεί	pazust
εύνοια	pakalpojums
ανησυχίες	bažas
εστιατόριο	restorāns
ιππότη	zirdziņš
χαρακτηρίζουν	raksturotu
αλβανοί	albāņu
αλβανοί	albānijas
αλβανοί	albāņiem
χειρότερο	sliktākajā
χειρότερο	sliktākā
χειρότερο	sliktākais
χειρότερο	sliktāk
χειρότερο	sliktāka
βάθη	dziļumā
ύλες	materiāli
οπίσθια	aizmugure
οπίσθια	aizmugures
οπίσθια	aizmugurē
οπίσθια	aizmugurējā
κλοντ	claude
κλοντ	klods
γένοβα	dženova
ράιαν	raiens
ισχυρότερη	spēcīgāka
ισχυρότερη	stiprāks
ισχυρότερη	spēcīgāk
ισχυρότερη	spēcīgāki
ισχυρότερη	spēcīgāks
ισχυρότερη	stiprāka
νουβέλα	romāns
επιβεβαιώνει	apstiprina
ψηφία	cipariem
ψηφία	cipari
πρίνσιπε	prinsipi
ράπερ	reperis
δημογραφικά	demogrāfija
δημογραφικά	demogrāfiskās
άουσβιτς	aušvices
γουέλς	akas
ενδιάμεση	pagaidu
κόσοβο	kosova
φθόριο	fluora
χείλος	lūpas
χείλος	lūpu
χέρσελ	heršels
παραδοθεί	piegādāts
παραδοθεί	piegādātas
μασαχουσέτης	masačūsetsas
περιγράφηκε	aprakstīts
περιγράφηκε	aprakstītas
περιγράφηκε	aprakstīta
περιγράφηκε	raksturotas
περιγράφηκε	aprakstītais
περιβάλλει	apņem
ποιητικό	friendship
μαχαίρι	nazi
μαχαίρι	nazis
συνήθειες	paradumus
συνήθειες	paradumi
συνήθειες	ieradumi
επενδύσεων	investīcijas
επενδύσεων	ieguldījums
επενδύσεων	ieguldījumi
μόντε	monte
τραγουδά	dzied
παράκτια	piekrastes
προσδιορίζει	precizē
προσδιορίζει	identificē
προσδιορίζει	norādīt
προσδιορίζει	precizēt
φωτισμού	apgaismojums
φωτισμού	apgaismes
φωτισμού	apgaismojums
σκυλιά	suņiem
σκυλιά	suņi
κακός	slikts
κακός	slikta
κακός	slikti
εικασία	pieņēmums
εικασία	pieņēmums
εικασία	spekulācijas
εικασία	spekulāciju
ξένος	ārzemnieks
ξένος	svešinieks
ξένος	ārvalstu
ξένος	ārzemju
ρόουζ	roze
προστατεύεται	aizsargāta
προστατεύεται	aizsargāti
προστατεύεται	aizsargāts
προστατεύεται	aizsargātas
μίσιγκαν	mičiganā
ψηλό	garš
υποχρεωτικά	obligāta
υποχρεωτικά	obligāts
υποχρεωτικά	obligātas
υποχρεωτικά	obligāti
υποχρεωτικά	obligāta
υποχρεωτικά	obligāts
υποχρεωτικά	obligāti
λιντς	leeds
λιντς	linčs
καταλαβαίνει	saprot
σύνθετη	salikta
σύνθετη	kompozītu
σύνθετη	komplekss
σύνθετη	sarežģīts
σύνθετη	kompleksā
σύνθετη	sarežģīti
σύνθετη	sarežģīta
δίδυμα	dvīņi
προορισμός	galamērķa
προορισμός	galamērķi
προορισμός	galamērķis
επαναλαμβάνεται	atkārtota
επαναλαμβάνεται	atkārtoti
επαναλαμβάνεται	atkārtots
κηλίδες	plankumi
φοίνικας	phoenix
ανέμους	vēji
σάμιουελ	semjuels
αμνηστία	amnestija
προσφέρθηκε	piedāvātie
προσφέρθηκε	piedāvātas
προσφέρθηκε	piedāvātais
προσφέρθηκε	piedāvāts
ισλαμική	islāma
εχθροί	pretinieki
εχθροί	ienaidnieki
γυρισμάτων	filmē
γυρισμάτων	filmēt
γυρισμάτων	filmēšana
γυρισμάτων	filmēšanas
κλάσμα	frakcija
αναψυχής	atpūtā
αναψυχής	atpūta
νεα	jauna
νεα	jaunums
νεα	jauni
νεα	jauns
νεα	jaunais
νεα	jaunas
νεα	jaunumi
νεα	ziņas
καινοτομίες	inovāciju
καινοτομίες	jauninājumi
καινοτομίες	inovācija
καινοτομίες	inovācijas
καινοτομίες	jauninājumi
καινοτομίες	inovācijas
ημίχρονο	puslaika
απαγορεύτηκε	aizliegta
απαγορεύτηκε	aizliedza
σταματά	apstājas
σταματά	pieturas
νόρμαν	norman
κτήματα	muižām
μετοχές	krājumi
μετοχές	akcijas
επαναστάσεις	revolūcijas
νύμφες	nimfām
κάλπες	aptaujas
περιμένω	gaidu
περιμένω	gaidot
περιμένω	gaida
περιμένω	gaidām
κάθεται	sēž
στέκεται	stāv
στέκεται	stāvot
κλάους	klaus
κλάους	klauss
αριστοκρατία	aristokrātu
υπηρετεί	kalpo
περίληψη	kopsavilkums
αμφιβολίες	šaubas
ευριπίδης	eiripīds
πυκνή	blīvs
ατυχήματα	nelaimes
ατυχήματα	negadījumi
μάγια	maiju
μάγια	maija
μάγια	maja
μάγια	maja
εργαζόμενοι	strādnieki
εργαζόμενοι	strādājošie
εργαζόμενοι	nodarbinātie
εργαζόμενοι	darbinieki
επανέλαβε	atkārtot
επανέλαβε	atkārtots
επανέλαβε	atkārto
επιμονή	neatlaidība
επιμονή	neatlaidību
επιμονή	neatlaidība
επιμονή	noturība
λούκα	luka
λούκα	lukas
λούκα	luka
καμβά	audekls
φρέντερικ	frederic
φρέντερικ	frīdrihs
μανία	dusmām
μανία	mānija
λιμνοθάλασσα	lagūnas
ακολουθίες	sekvences
ψυχολογική	psiholoģisko
ψυχολογική	psiholoģiskā
ψυχολογική	psiholoģiska
ρόζα	rosa
ρόζα	roza
οσμάν	osman
επιδιώκει	tiecas
λεπτομερή	sīks
λεπτομερή	detalizēti
λεπτομερή	detalizēta
λεπτομερή	sīki
λεπτομερή	detalizēts
τυρί	siers
τυρί	sieri
κίτρινη	dzeltens
κίτρινη	dzeltena
κίτρινη	dzeltenas
κίτρινη	dzeltenais
γρήγορο	ātri
γρήγορο	ātra
γρήγορο	ātrs
γρήγορο	strauji
γρήγορο	fast
συντομογραφίες	saīsinājumi
ανοχή	iecietība
ανοχή	pielaide
ανοχή	tolerance
ανοχή	pielaidi
αποδέχεται	pieņem
αποδέχεται	piekrīt
αποδέχεται	akceptē
μπατίστα	batista
ισχυρότερο	stiprākais
ερωτικό	erotiski
καταχώρηση	ieraksts
καταχώρηση	reģistrēšana
καταχώρηση	reģistrēšanās
καταχώρηση	reģistrācija
μέλι	medu
μέλι	mīļā
μέλι	medus
τόλκιν	tolkīns
βίνσεντ	vincents
ναρκωτικά	medikamenti
ναρκωτικά	narkotikas
διάβρωση	korozijas
διάβρωση	eroziju
διάβρωση	erozija
διάβρωση	erozijas
αρμένιοι	armēņiem
τζόρτζια	gruzija
αυξάνονται	pieaug
αυξάνονται	palielinās
αυξάνονται	palielināšana
αυξάνονται	palielinot
άλας	sāls
κατάρα	lāsts
ενέδρα	slēpnis
σπόροι	sēklas
σπόροι	sēklu
σπόροι	sēklas
ονομαστική	nominālais
ονομαστική	nominālā
ονομαστική	vērtēts
ονομαστική	nominālais
ονομαστική	nominālā
ονομαστική	nomināla
υποδοχής	sagaidīšanas
υποδοχής	uzņēmēja
υποδοχής	dators
παρτιζάν	partizan
βαθμιαία	pakāpeniskās
βαθμιαία	pakāpeniska
βαθμιαία	pakāpeniski
βαθμιαία	pakāpeniski
σκύλος	suns
σκύλος	suņi
ομολογία	atzīšanās
καθολικοί	katoļiem
καθολικοί	katoļu
ισοδύναμο	ekvivalents
ισοδύναμο	līdzvērtīgs
ισοδύναμο	līdzvērtīga
ισοδύναμο	līdzvērtīgi
εθνικοί	pilsoņi
χόρχε	jorge
σώθηκε	saglabāta
σώθηκε	saglabāts
σώθηκε	izglāba
ειδικότητα	specifika
ειδικότητα	speciālie
κοσμική	laicīgo
κοσμική	kosmiskā
σο	šovs
σο	šova
τύραννος	tirāns
μάργκαρετ	margaret
δοχείο	kuģis
δοχείο	trauks
δοχείο	tvertne
δοχείο	tvertne
δοχείο	konteiners
δοχείο	konteinera
νίγηρα	niger
θωρηκτό	bruņukuģis
σηματοδότησε	atzīmēti
σηματοδότησε	atzīmēts
σηματοδότησε	marķēts
καθοριστική	izšķiroša
καθοριστική	izšķirošā
καθοριστική	izšķirošs
καθοριστική	izšķirošais
αγιος	svētais
αγιος	saint
χρήμα	naudu
χρήμα	nauda
χρήμα	naudas
φέγενορντ	feyenoord
μόδα	fashion
μόδα	mode
μόδα	modes
τουρκμενιστάν	turkmenistānu
τουρκμενιστάν	turkmenistāna
γράψω	rakstīt
γράψω	rakstiet
δολοφόνος	slepkava
δολοφόνος	slepkava
ωραίο	patīkami
ωραίο	smuka
ωραίο	jauki
ωραίο	jauka
ωραίο	nice
μπάρμπαρα	barbara
λίτρα	litru
λίτρα	litri
λίτρα	litros
λίτρα	litri
φωτισμό	apgaismes
φωτισμό	apgaismojums
αργό	argona
αργό	lēni
αργό	lēna
αργό	lēns
εκπαιδευτικός	pedagogs
παραμύθι	pasakā
παραμύθι	pasaku
απασχόλησης	nodarbinātība
απασχόλησης	nodarbinātības
λιμένας	ostas
λιμένας	portu
λιμένας	ostā
λιμένας	osta
διαθεσιμότητα	pieejamība
διαθεσιμότητα	pieejamības
αποτίμηση	novērtējums
αποτίμηση	vērtēšana
αποτίμηση	vērtējums
αποτίμηση	novērtēšana
τροπικό	tropu
εκλειπτική	ekliptika
θειικό	sulfāts
φθορά	valkā
φθορά	uzvilkt
φθορά	nolietošanās
φθορά	bojāšanās
φθορά	pasliktināšanos
φθορά	pasliktināšanās
καταλύτη	katalizators
βόλφγκανγκ	volfgangs
συναίσθημα	emociju
συναίσθημα	emocijām
συναίσθημα	emocijas
συναίσθημα	sajūtas
συναίσθημα	sajūta
συναίσθημα	noskaņojumu
γουιάνα	gviānas
φυσιολογία	fizioloģija
αλβανικά	albāņu
αλβανικά	albānijas
αποκλεισμού	izslēgšana
συγκομιδή	raža
συγκομιδή	ieguve
συγκομιδή	novākšanas
βελτιωθεί	uzlaboti
βελτιωθεί	uzlabota
βελτιωθεί	uzlabots
βελτιωθεί	uzlabojies
μπέλα	bella
ανατράπηκε	apgāzās
προοδευτικό	progresīvi
προοδευτικό	progresīva
προοδευτικό	pakāpeniska
ύπνο	miegs
ύπνο	miega
ύπνο	gulēt
συντηρητική	konservatīvā
συντηρητική	konservatīvo
κόρδοβα	kordovas
προβλέψεις	prognozes
προβλέψεις	prognozes
προβλέψεις	prognozes
διαλέκτους	dialektiem
βούλγαρος	bulgāru
αναπνοή	elpa
αναπνοή	elpošana
θρίαμβος	triumfs
πειραματική	eksperimentālā
πειραματική	eksperimentāli
πειραματική	eksperimentālās
πειραματική	eksperimentālie
κοιλότητα	dobumā
ανασκαφή	rakšanas
ανασκαφή	rakt
ανασκαφή	rokam
γεια	sveicināti
γεια	sveiks
γεια	hello
γεια	sveika
γεια	sveiki
καρποί	augļi
καρποί	auglis
καρποί	rieksti
καρποί	nuts
καρποί	augļus
καρποί	augļi
άνεμοι	vēji
ρωμαίο	romeo
στοκ	krājums
στοκ	krājumi
στοκ	krājumu
θανάσιμα	nāvējošs
ανταποκρίνεται	reaģēšana
πυροβόλο	šaujamieroci
πάθη	kaislības
κεραίες	antenas
κεραίες	antenas
παρτίδα	sērija
παρτίδα	partija
παρτίδα	partija
ανταγωνισμός	konkurence
συμφέρον	procentiem
συμφέρον	procentus
συμφέρον	procenti
συμφέρον	interese
οδήγηση	brauc
οδήγηση	disks
οδήγηση	braukt
οδήγηση	vadīt
οδήγηση	braukšanas
οδήγηση	braukšana
οδήγηση	vadīšana
διαγωνισμούς	sacensības
διαγωνισμούς	sacensībās
διαγωνισμούς	konkursi
ορμή	impulss
ορμή	impulsu
δημοκρατίες	demokrātijas
δημοκρατίες	republikām
δημοκρατίες	republikas
ενδυμασία	tērps
αναβίωση	atdzīvojas
περιορισμοί	ierobežojumi
περιορισμοί	ierobežojumi
δυσαρέσκεια	neapmierinātība
δυσαρέσκεια	aizvainojumu
δυσαρέσκεια	neapmierinātību
δυσαρέσκεια	neapmierinātība
λουτρό	pirts
λουτρό	vanna
εφικτό	sasniedzami
εφικτό	sasniedzams
εφικτό	sasniedzama
ουγγρική	ungāru
ουγγρική	ungārijas
εξάμηνο	semestra
καστ	lietos
θεωρητικό	teorētiskā
θεωρητικό	teorētisko
θεωρητικό	teorētiska
θεωρητικό	teorētiski
θεωρητικό	teorētiskais
σενεγάλη	senegālas
σκοράρει	punkti
χιτώνα	apvalks
οργανωμένο	organizētas
οργανωμένο	organizētā
οργανωμένο	organizēti
οργανωμένο	organizēto
οργανωμένο	organizēta
οργανωμένο	organizēts
οργανωμένο	organizēti
οργανωμένο	organizēta
οργανωμένο	organizēts
νίκολας	nikolajs
νίκολας	nikolass
παλαμάς	palamas
αντιληπτό	uztverts
αντιληπτό	uztvert
αντιληπτό	uztverta
αποκλεισμός	izslēgšana
αποκλεισμός	aizliegums
αποκλεισμός	aizliegt
φάντασμα	spoks
φάντασμα	spoku
φάντασμα	rēgs
κράματα	sakausējumi
κυριάρχησε	dominē
κυριάρχησε	dominēja
μιλώντας	uzstāšanās
μιλώντας	runājot
μπέρναρντ	bernard
παρομοίως	tāpat
παρομοίως	līdzīgi
εγκυκλοπαιδική	enciklopēdiskas
νάνοι	rūķiem
νάνοι	rūķi
αιτήματα	pieprasījumi
αιτήματα	lūgumi
φανταστική	fantastiska
φανταστική	fantastiski
φανταστική	fantastisks
αφαιρεί	aizvada
αφαιρεί	likvidē
απόσυρση	atsaukšana
απόσυρση	atsaukšanu
απόσυρση	izstāšanās
απόσυρση	anulēšana
σιδηρόδρομος	dzelzceļš
σιδηρόδρομος	dzelzceļš
σιδηρόδρομος	dzelzceļš
σιδηρόδρομος	sliedes
σιδηρόδρομος	dzelzceļa
χλώριο	hlora
χλώριο	hlors
ασβέστιο	kalcija
ασβέστιο	kalcijs
κοσμά	kosma
προγραμματιστεί	plānots
προγραμματιστεί	ieprogrammēts
μαυσωλείο	mauzolejs
χθες	vakar
κροατών	horvāti
ατμοσφαιρική	atmosfēras
βροχοπτώσεις	nokrišņu
διπλός	dubulta
διπλός	dubultā
διπλός	dubults
χοροί	dejas
ύπατος	konsuls
ραντ	rads
δέκατη	desmitais
δέκατη	desmitā
επιθυμητή	vēlamā
επιθυμητή	vēlama
επιθυμητή	vēlams
σίδηρο	dzelzi
σίδηρο	dzelzs
βιολογική	bioloģisko
βιολογική	bioloģiskā
βιολογική	bioloģiskais
βιολογική	bioloģiski
ιδανική	ideāls
ιδανική	ideāli
ιδανική	ideāla
τσάι	tēja
τσάι	tējas
τσάι	tēju
περιφερειών	reģioni
φλάνδρα	flandrijas
πειραματικά	eksperimentālā
πειραματικά	eksperimentāli
πειραματικά	eksperimentālās
πειραματικά	eksperimentālie
όγδοο	astotā
όγδοο	astotais
πρωτοβουλίες	iniciatīvas
πρωτοβουλίες	iniciatīvām
πρωτοβουλίες	ierosmes
ασυνήθιστα	neierasti
ασυνήθιστα	neparasta
ασυνήθιστα	neparasti
ασυνήθιστα	neparasts
αφίσες	plakātus
αφίσες	plakāti
πρέσβη	vēstnieks
νάπολι	napoli
σοπράνο	soprāns
δάνεια	kredīti
δάνεια	aizņēmumi
δάνεια	aizdevumi
νετρονίων	neitronu
πρωτεΐνη	proteīni
πρωτεΐνη	olbaltumvielu
πρωτεΐνη	olbaltumvielas
πρωτεΐνη	proteīns
ερμιόνη	hermione
συλλογικά	kolektīvi
συλλογικά	kolektīvu
συλλογικά	kolektīvi
συλλογικά	kolektīva
συλλογικά	kolektīvs
συλλογικά	kolektīvā
εκτεταμένο	plašas
εκτεταμένο	plašs
εκτεταμένο	plaša
εκτεταμένο	paplašināta
εκτεταμένο	paplašinātas
εκτεταμένο	pagarināts
εκτεταμένο	paplašināts
εκτεταμένο	paplašinātā
γενοκτονία	genocīds
γραφές	raksti
γραφές	raksti
πρωτεύοντα	primāti
πόροι	resursi
πόροι	resursus
πόροι	līdzekļi
χουσεΐν	hussein
σίλβα	silva
στιλ	stils
συνθετικό	sintētisks
συνθετικό	sintētiskais
συνθετικό	sintētiski
συνθετικό	sintētisko
συνθετικό	sintētiska
συνθετικό	sintētiskie
εισαγγελέα	prokurors
παράμετροι	parametri
εναλλακτικό	alternatīvi
εναλλακτικό	alternatīvais
εναλλακτικό	alternatīva
εναλλακτικό	alternatīvs
εναλλακτικό	aizvietotājs
εναλλακτικό	aizstājējs
εναλλακτικό	vietnieks
αλάσκα	aļaskas
τεχνίτες	amatnieku
τεχνίτες	būvnieki
τεχνίτες	amatniekiem
ρίμαν	rīmanis
έτοιμη	gatavi
έτοιμη	gatava
έτοιμη	gatavs
έτοιμη	gatavas
καταγράφηκε	ierakstīti
καταγράφηκε	reģistrētais
καταλονία	katalonijas
απότομη	stāvu
επισήμανση	marķējums
δόκτωρ	ārsts
πολλαπλά	vairāku
πολλαπλά	vairāki
ντένις	deniss
ντένις	denis
ντένις	deniss
μποντ	obligācija
μποντ	obligācijas
όουεν	ouens
συναγερμό	signalizācija
ότο	otto
ότο	oto
καραϊσκάκης	karaiskakis
γκυ	puisis
γκυ	čalis
γκυ	āmuļu
βίντσι	vinčas
βίντσι	vinci
σάββα	sava
γκαρσία	garsija
ροές	baro
ροές	barība
ροές	plūsmas
ροές	plūsmas
έρνεστ	ernests
μουσουλμανική	musulmaņi
μουσουλμανική	musulmaņu
ακτιβιστές	aktīvistus
ακτιβιστές	aktīvistiem
ακτιβιστές	aktīvisti
σύνηθες	parastās
σύνηθες	parastā
σύνηθες	parastie
σύνηθες	parasti
πολύτιμο	vērtīgi
πολύτιμο	vērtīgs
πολύτιμο	dārgums
πολύτιμο	vērtīga
πολύτιμο	vērtīgs
πολύτιμο	vērtīgu
πολύτιμο	vērtīgi
οργανικά	organisko
οργανικά	organiskie
λοιμώξεις	infekcija
λοιμώξεις	infekcijas
φανταστικό	fantastiska
φανταστικό	fantastiski
φανταστικό	fantastisks
επιθεωρητής	inspektors
επιθεωρητής	inspektora
στρατηγικές	stratēģijas
καθημερινές	dienā
καθημερινές	dienas
καθημερινές	darbdienās
ραντεβού	iecelšana
ραντεβού	tikšanās
ραντεβού	iecelšanu
ραντεβού	datums
ελικόπτερο	helikopters
ελικόπτερο	helikopteru
ελικόπτερο	helikopteri
πολυπλοκότητα	sarežģītība
πολυπλοκότητα	sarežģītības
πολυπλοκότητα	sarežģītību
ιβ	priekšvakarā
απειλεί	draud
απειλεί	draudēt
όττο	otto
όττο	oto
βράχος	akmens
βράχος	rock
στάσεις	attieksmes
στάσεις	attieksme
στάσεις	attieksmi
στάσεις	apstājas
στάσεις	pieturas
προϋπολογισμού	budžets
εστίες	uzliesmojumi
κατασκευαστής	celtnieku
κατασκευαστής	izgatavotājs
κατασκευαστής	ražotājs
καντάφι	kadafi
σουρινάμ	surinamas
ρότερνταμ	roterdamas
ρέμα	straumes
ρέμα	straume
ρέμα	stream
χορν	horna
χορν	rags
χορν	ragu
δάνειο	kredīts
δάνειο	aizņēmums
δάνειο	aizdevums
βέλη	bultas
βέλη	šautriņas
γκράχαμ	graham
δοκιμασία	testa
δοκιμασία	tests
δοκιμασία	pārbaude
δικαιολογία	attaisnojums
πρόστιμο	smalki
πρόστιμο	skaistie
πρόστιμο	smalks
πρόστιμο	smalka
νύχια	nagi
νύχια	naglas
νύχια	nagi
νύχια	nagus
νύχια	nagi
προτεστάντες	protestanti
προτεστάντες	protestantu
αναμενόμενο	paredzamais
αναμενόμενο	gaidīts
αναμενόμενο	paredzamo
αναμενόμενο	paredzamais
αναμενόμενο	gaidīts
τζιοβάνι	giovanni
γιούτα	jūtas
γιούτα	džutas
κλίμακες	skalas
κλίμακες	svari
επανένωση	atkalapvienošanās
επανένωση	atkalapvienošanos
επανένωση	atkalapvienošanās
επανένωση	salidojuma
πυρίτιο	silīcija
πυρίτιο	silīcijs
πυρίτιο	silīciju
λουίτζι	luidži
αλληλεπιδράσεις	mijiedarbība
αλληλεπιδράσεις	mijiedarbības
τροχούς	riteņi
τροχούς	rati
αποκλειστική	ekskluzīvā
αποκλειστική	ekskluzīva
αποκλειστική	ekskluzīvas
αποκλειστική	ekskluzīvi
ερωτικά	erotiski
τερματίστηκε	izbeigts
διάδρομο	sānā
διάδρομο	skrejceļš
διάδρομο	skrejceļu
διάδρομο	skrejceļa
διάδρομο	koridors
χλωριούχο	hlorīds
αρμενίων	armēnijas
αρμενίων	armēņu
μεταβατική	pārejas
σωτήρα	glābējs
αρχοντικό	muižā
φοίνιξ	phoenix
βρω	atrodi
βρω	meklēt
βρω	atrast
άποικοι	kolonisti
άποικοι	kolonisti
θυσίες	upurus
θυσίες	upuris
πιστή	uzticams
πιστή	uzticamais
πιστή	uzticīgs
παραγγελίες	rīkojumi
παραγγελίες	pasūtījumu
παραγγελίες	pavēle
παραγγελίες	pasūtījumi
παραγγελίες	pasūtījumus
τραγουδάει	dzied
τραγουδάει	dziedāt
τραγουδάει	dziedam
τραγουδάει	dzied
υπερασπιστεί	jāaizstāv
υπερασπιστεί	aizstāvēt
στατιστικές	statistika
ασφαλές	drošu
ασφαλές	drošs
ασφαλές	droši
ασφαλές	droša
ασφαλές	drošībā
ασφαλές	drošas
ασφαλές	drošs
ασφαλές	droša
σέφιλντ	sheffield
φριτς	fricis
δάπεδο	stāvs
δάπεδο	grīdas
δάπεδο	grīda
πετάει	mušas
πετάει	lido
καταστροφική	katastrofāli
καταστροφική	katastrofālas
καταστροφική	destruktīva
καταστροφική	postošās
πκε	epr
μετατρέπει	pārvērš
προσέλευση	atsaucība
ανακτήσει	atgūt
ανακτήσει	atgūtu
ανακτήσει	atgūst
ανακτήσει	atgūt
ανακτήσει	atveseļoties
αρπακτικά	raptors
αρπακτικά	plēsoņas
πενσυλβάνια	pensilvānija
έντγκαρ	edgars
έντγκαρ	edgar
φιλοξενία	uzņem
φιλοξενία	rīko
βαλκανική	balkānu
θεοδόσιος	teodosijs
προβληματική	problemātiski
προβληματική	problemātisks
προβληματική	problemātiska
βαλτικής	baltic
βαλτικής	baltijas
ρομαντική	romantiski
κόμβοι	rumbas
κόμβοι	mezgliem
κόμβοι	mezgli
κόμβοι	mezglus
κοιλάδες	ielejas
ολλανδικό	holandiešu
ολλανδικό	nīderlandiešu
ενεργητικό	aktīvi
τυπικές	tipiska
τυπικές	raksturīgi
τυπικές	tipiski
τυπικές	raksturīgs
τυπικές	tipiskas
τυπικές	tipisks
χαρτ	hart
φορτηγό	auto
φορτηγό	mašīna
λιν	lin
απομεινάρια	pārpalikumus
απομεινάρια	paliekas
μαραθώνιο	ventspilī
μαραθώνιο	maratons
όξινο	skābā
αποτελεσματικό	efektīvi
αποτελεσματικό	efektīva
αποτελεσματικό	efektīvs
αποτελεσματικό	efektīvi
αποτελεσματικό	efektīvā
αποτελεσματικό	efektīva
αποτελεσματικό	efektīvas
αποτελεσματικό	efektīvs
αναφέροντας	citējot
ποτό	dzeršanas
ποτό	dzeramā
ποτό	dzeramais
ποτό	dzērienu
ποτό	dzērieni
ποτό	dzer
ποτό	dzert
ποτό	dzēriens
πλούτος	bagātības
πλούτος	bagātība
ζωντανός	dzīvs
ζωντανός	dzīva
δημοκρατικός	republikāņu
δημοκρατικός	demokrātu
δημοκρατικός	demokrātiskas
δημοκρατικός	demokrātisko
δημοκρατικός	demokrātiskā
δημοκρατικός	demokrātiska
κεντ	kents
ρίβερ	upe
ρίβερ	upes
επαναστάτης	revolucionārā
επαναστάτης	nemiernieku
μπετόβεν	bēthovens
κρόνος	saturnu
κρόνος	krons
χαρτιά	kārtis
χαρτιά	kartes
χαρτιά	kartītes
σκοτάδι	tumša
σκοτάδι	tumši
σκοτάδι	tumšs
σκοτάδι	tumsu
σκοτάδι	tumsa
ιβηρική	ibērijas
ετικέτα	tag
ετικέτα	tags
ετικέτα	etiķetes
ετικέτα	marķējums
ετικέτα	etiķete
ίχνος	izsekot
ίχνος	palieku
λυθεί	atrisināt
λυθεί	atrisināta
λυθεί	atrisināts
λυθεί	atrisinātas
διεξάγει	veic
συμμορία	banda
συμμορία	bandas
διαγράφηκε	svītrots
διαγράφηκε	svītroti
πλατιά	plašs
πλατιά	plaša
μίσος	naids
μίσος	naidu
μίσος	ienīst
μίσος	naids
ανακοίνωσαν	paziņots
ανακοίνωσαν	paziņoja
πείτε	pateikt
πείτε	saki
πείτε	teikt
τρώει	ēdot
τρώει	ēst
τρώει	ēšana
τρώει	ēd
τρώει	apēd
προφορική	iekšķīgi
ιατρικά	medicīniski
ιατρικά	medicīnas
ιατρικά	medicīniskā
επικίνδυνα	bīstamas
επικίνδυνα	bīstams
επικίνδυνα	bīstama
επικίνδυνα	bīstamā
επικίνδυνα	bīstami
επικίνδυνα	bīstamas
επικίνδυνα	bīstams
επικίνδυνα	bīstami
επικίνδυνα	bīstama
επικίνδυνα	bīstamie
προγραμματιστές	izstrādātājiem
ανέτρεψε	apgāzta
ανέτρεψε	gāza
άνεμο	vēju
άνεμο	vēja
άνεμο	vējš
νόβγκοροντ	novgorodas
εμβόλιο	vakcīna
εμβόλιο	vakcīnas
βολή	šāviens
βολή	sitiens
βολή	sašāva
άνεση	ērtības
άνεση	komforta
ιούδα	jūda
κέλι	kelly
λεσότο	lesoto
ειδοποίηση	paziņojums
ειδοποίηση	paziņošana
ειδοποίηση	paziņojumu
ειδοποίηση	paziņojums
ειδοποίηση	brīdinājums
προνόμιο	privilēģiju
προνόμιο	privilēģija
όσλο	oslo
κόνραντ	konrāds
βινυλίου	vinila
επαγγέλματα	profesijas
επαγγέλματα	profesijās
επαγγέλματα	profesijas
επαγγέλματα	profesijām
αντιπαλότητα	sacensība
ινών	šķiedra
ινών	šķiedras
ινών	šķiedrvielu
ινών	šķiedru
τόμσον	tompsone
τόμσον	tomsona
μωρό	mazulis
μωρό	bērns
μωρό	mazā
μωρό	mazā
συμπόσιο	banketu
οντότητες	subjekti
οντότητες	vienības
εξάλειψη	eliminācija
εξάλειψη	izvadīšana
εξάλειψη	likvidēšana
εξάλειψη	izskaušanas
εξάλειψη	iznīcināšana
εξάλειψη	izskaušana
κινέζικα	ķīnas
κινέζικα	ķīnieši
κινέζικα	ķīnietis
κινέζικα	ķīniešu
αδριανού	adriāns
γουατεμάλα	gvatemala
ορατά	redzams
ορατά	pamanāma
ορατά	redzami
ορατά	redzamais
ορατά	redzama
εκπροσώπηση	pārstāvību
εκπροσώπηση	pārstāvniecība
εκπροσώπηση	pārstāvība
εκπροσώπηση	atveidojums
αφαιρέθηκαν	izņemti
αφαιρέθηκαν	izņemts
αφαιρέθηκαν	noņemts
αποχρώσεις	toņos
χειρότερα	sliktākajā
χειρότερα	sliktākā
χειρότερα	sliktākais
χειρότερα	sliktāk
χειρότερα	sliktāka
βελγική	beļģijas
βελγική	beļģu
