que	bahawa
disputa	pertikaian
disputa	pertikaikan
ave	ave
ave	burung
astronómicos	astronomi
post	pos
post	post
globo	globo
globo	belon
globo	glob
globo	globe
valenciana	valencia
den	den
económicos	ekonomi
aliados	serumpun
aliados	berikat
aliados	sekutu
rally	perhimpunan
rally	rally
detalles	perincian
detalles	butiran
detalles	details
detalles	detail
salto	jump
salto	lompat
salto	langkau
salto	salto
salto	melompat
salto	lompat
salto	jumping
salto	hop
state	keadaan
state	negara
state	negeri
state	state
marine	marin
marine	marine
bilbao	bilbao
rivera	rivera
roger	roger
competiciones	kejohanan
dictadura	diktator
academy	akademi
academy	academy
medina	madinah
medina	medina
difusión	diffusion
difusión	dissemination
difusión	siaran
difusión	penyiaran
rio	rio
rio	sungai
rio	river
alcanza	menjangkau
alcanza	mencapai
ejecución	pelakuan
ejecución	pelaksanaan
ensayo	essay
ensayo	esei
ensayo	karangan
ensayo	cubaan
ensayo	percubaan
ensayo	testing
ensayo	rehearsal
ensayo	latihan
ensayo	raptai
ensayo	test
lucas	luke
lucas	lucas
independientes	independent
independientes	mandiri
independientes	bebas
joan	joan
boston	boston
reglas	rules
reglas	peraturan
viernes	jumaat
viernes	jumaat
suerte	bertuah
suerte	beruntung
suerte	tuah
suerte	luck
golfo	teluk
nobles	bangsawan
nobles	mulia
nobles	noble
augusto	augusto
augusto	augustus
radical	radikal
tratar	try
tratar	cuba
yucatán	yucatan
establecido	ditubuhkan
bruselas	brussels
mandato	mandat
trenes	keretapi
trenes	kereta
trenes	latih
trenes	keretapi
feria	adil
feria	fair
comida	makanan
comunas	komun
seguro	aman
seguro	sure
seguro	yakin
seguro	takpe
seguro	insurans
seguro	insurance
seguro	insuran
seguro	amani
seguro	secure
fotos	fotograf
fotos	gambar
fotos	foto
fotos	pictures
fotos	gambar
amistad	persahabatan
entra	memasuki
entra	masukkan
hill	bukit
hill	hill
particularmente	terutamanya
extranjeros	alien
extranjeros	foreigner
extranjeros	asing
extranjeros	foreign
artillería	artileri
concentración	pengkhususan
concentración	kepekatan
concentración	fokus
contar	membilang
abrió	dibuka
máquina	machine
máquina	mesin
máquina	mesingan
frecuentemente	kerap
frecuentemente	sering
frecuentemente	kerap
lagos	lagos
lagos	tasik
lagos	danau
lagos	tasik
lagos	lake
montes	montes
montes	ganang
montes	banjaran
montes	pergunungan
montes	monti
hot	hot
hot	panas
descriptiva	deskriptif
fruto	berbuah
fruto	buah
manual	manual
coche	car
coche	kereta
bernardo	bernard
bernardo	bernhard
bernardo	bernardo
brasileño	brazil
terrenos	plot
terrenos	land
terrenos	tanah
terrenos	darat
terrenos	kontang
miranda	miranda
ceremonia	upacara
columbia	columbia
lejos	far
lejos	jauh
lejos	away
lejos	jauhnya
conflictos	konflik
conflictos	konflik
fallecidos	almarhum
fallecidos	mendiang
fallecidos	allahyarham
alicante	alicante
pregunta	persoalan
pregunta	soalan
pregunta	mintak
pregunta	minta
pregunta	tanyalah
pregunta	tanya
pregunta	bertanya
pregunta	ask
drama	drama
juez	hakim
familiares	kerabat
familiares	family
familiares	keluarga
patrón	pattern
patrón	corak
patrón	pola
patrón	nakhoda
patrón	pelindung
requiere	memerlukan
requiere	memerlukan
sons	sons
ala	sayap
ala	wing
ala	ala
continental	continental
continental	benua
endémica	endemik
taylor	taylor
sexo	jantina
sexo	jantina
sexo	seks
sexo	sex
miami	miami
celebración	perayaan
day	hari
mínimo	minima
mínimo	minimum
mínimo	minimum
macdonald	macdonald
abarca	meliputi
literaria	sastera
milán	milan
tomo	jilid
descenso	tolak
descenso	mengurangkan
descenso	kurangkan
descenso	pendaratan
descritos	dihuraikan
descritos	digambarkan
descritos	diterangkan
viajes	melancong
viajes	travel
viajes	pelancongan
viajes	kembara
viajes	perjalanan
viajes	trips
bloqueo	lock
bloqueo	kunci
bloqueo	mengunci
bloqueo	penguncian
bloqueo	penyekatan
bloqueo	sekatan
bloqueo	menyekat
bloqueo	sekat
bloqueo	block
empleados	pekerja
empleados	pekerja
dada	abang
poblado	kampung
batallas	pertempuran
batallas	peperangan
batallas	pertempuran
demanda	permintaan
demanda	demand
agrupación	berkumpulan
agrupación	pengumpulan
fenómeno	fenomena
fenómeno	fenomena
continuar	teruskan
paredes	paredes
paredes	tembok
paredes	dinding
jurado	juri
can	mampukah
can	boleh
muñoz	muñoz
muñoz	munoz
empleo	jobs
empleo	pekerjaan
empleo	job
usos	kegunaan
confederación	konfederasi
confederación	konfederasi
upper	upper
suárez	suarez
suárez	suarez
cabezas	heads
misuri	missouri
agrícola	pertanian
continúa	teruskan
opera	opera
aniversario	anniversary
niña	girl
niña	kanak
niña	anak
niña	child
casco	helmet
factor	factor
factor	faktor
hollywood	hollywood
suma	sum
oxford	oxford
deseo	keinginan
deseo	kemahuan
deseo	wish
deseo	hajat
ejemplares	spesimen
ejemplares	teladan
ejemplares	salinan
gonzalo	gonzalo
buque	kapal
buque	wadah
buque	kapal
buque	ship
diciendo	saying
ausencia	ketiadaan
lanza	lance
lanza	pelancaran
lanza	lembing
wheeler	wheeler
naves	kapal
naves	ships
naves	pembuluh
interna	intern
interna	magang
interna	dalaman
personalidad	personaliti
personalidad	personaliti
félix	felix
félix	félix
bill	bil
bill	bill
flor	blossom
flor	merekah
flor	flor
flor	bunga
flor	flower
jugando	bermain
jugando	main
jugando	playing
celebró	diraikan
alas	sayap
alas	wings
jardines	gardens
muro	wall
muro	dinding
grados	gred
grados	darjah
santuario	sanctuary
santuario	kuil
destrucción	kemusnahan
empresario	usahawan
empresario	majikan
empresario	pengusaha
empresario	usahawan
regresar	mengembalikan
entrenamiento	latihan
entrenamiento	training
entrenamiento	senaman
izquierdo	kiri
propietario	pemilik
propietario	juragan
llegan	tiba
claramente	jelas
molina	molina
cañones	senapang
cañones	meriam
marie	marie
pasos	langkah
pasos	steps
descubrimiento	menerokai
descubrimiento	terokai
descubrimiento	teroka
descubrimiento	penerokaan
descubrimiento	penemuan
descubrimiento	discovery
retirada	bersara
retirada	pencen
retirada	withdraw
retirada	berundur
retirada	penarikan
retirada	withdrawal
ciclista	cyclist
catálogo	katalog
catálogo	katalog
revisión	semakan
revisión	semakan
tarea	tugas
tarea	homework
extranjero	foreigner
extranjero	asing
extranjero	foreign
extranjero	alien
anna	anna
divide	bahagikan
divide	bahagikan
cercana	berhampiran
cercana	berdekatan
divisiones	divisyen
divisiones	pembahagian
vieja	tua
vieja	old
vieja	vieja
espectáculo	tontonan
espectáculo	tunjuk
espectáculo	papar
organismos	agensi
indios	indian
indios	indian
indios	india
journal	jurnal
irán	iran
grave	serious
héctor	hector
héctor	héctor
habana	havana
habana	habana
caracteriza	characterize
organismo	organisma
encuentros	mesyuarat
auto	auto
auto	diri
auto	kendiri
auto	car
auto	kereta
ford	ford
columnas	kolum
clásicos	klasik
clásicos	klasik
clásicos	klasikal
clásicos	klasik
clásicos	classic
incluida	disertakan
incluida	termasuk
incluida	termasuk
comunicaciones	komunikasi
elena	helena
elena	elena
elena	helene
elena	ellen
elena	helen
productores	pengeluar
productores	pengeluar
racing	berlumba
racing	perlumbaan
racing	racing
secciones	seksyen
secciones	bahagian
guzmán	guzmán
guzmán	guzman
tesis	tesis
tesis	tesis
tesis	thesis
conexión	sambungan
conexión	menyambung
secretaría	setiausaha
secretaría	sekretariat
secretaría	sekretariat
secretaría	pendaftaran
secretaría	registry
bautista	bautista
bautista	baptist
embajada	kedutaan
invitado	tetamu
invitado	dijemput
colón	colón
colón	columbus
colón	kolon
colón	usus
best	terbaik
best	best
tenis	tenis
individuos	individu
finalizar	selesaikan
finalizar	finish
finalizar	dimuktamadkan
exposiciones	exhibitions
exposiciones	pameran
exposiciones	pameran
museos	muzium
museos	muzium
little	kecik
explica	explain
explica	terangkan
explica	menjelaskan
cambridge	cambridge
lectura	baca
lectura	bacaan
lectura	reading
lectura	pembacaan
lectura	membaca
álvaro	alvaro
álvaro	álvaro
extiende	diluaskan
extiende	meluas
quiero	mahu
wiley	wiley
colorado	colorado
transición	peralihan
muere	die
muere	mati
recientes	terbaharu
llamadas	panggilan
llamadas	calls
cristina	christina
cristina	cristina
cristina	christine
presentar	hantar
rival	saingan
rival	menyaingi
norma	norma
norma	norma
norma	piawai
norma	standard
posesión	pemilikan
noticia	news
estudiante	pelajar
estudiante	student
taller	workshop
taller	bengkel
caminos	cara
alcance	skop
alcance	julat
alcance	reach
alcance	capaian
laura	laura
pdf	pdf
privado	swasta
privado	peribadi
privado	persendirian
privado	prebet
esfuerzo	pengerahan
esfuerzo	usaha
piedras	batu
piedras	batuan
piedras	rocks
capa	cape
capa	jubah
capa	lapisan
capa	jubah
lateral	sisi
lateral	sampingan
lateral	samping
editores	penerbit
editores	penyunting
editores	editor
daños	kerosakan
daños	kerosakan
ernesto	ernest
ernesto	ernesto
ernesto	ernst
exclusivamente	esklusif
magnitud	magnitud
cueva	gua
alternativa	alternatif
alternativa	alternatif
discurso	pidato
discurso	speech
discurso	pertuturan
activa	active
activa	aktif
activa	aktifkan
entidades	entiti
tareas	tugasan
tareas	homework
moneda	matawang
moneda	coin
moneda	syiling
relacionado	berkaitan
relacionado	terkait
relacionado	related
relacionado	berkait
armadas	bersenjatakan
armadas	bersenjata
aldea	hamlet
aldea	aldea
aldea	kampung
soporte	sokongan
soporte	support
soporte	sokong
occidente	west
occidente	barat
occidente	barat
occidente	western
vivienda	kediaman
vivienda	perumahan
gloria	kemegahan
gloria	glory
gloria	kemuliaan
gloria	keagungan
gloria	gloria
chico	boy
chico	kid
incluir	sertakan
prado	prado
católico	katolik
editado	edited
editado	disunting
editado	diedit
times	times
representan	represent
representan	mewakili
rebelión	pemberontakan
rebelión	pemberontakan
rebelión	pemberontakan
religiosas	agama
religiosas	keagamaan
religiosas	biarawati
asistente	pembantu
asistente	assistant
fallecido	almarhum
fallecido	mendiang
fallecido	allahyarham
canadiense	kanada
alex	alex
jacques	jacques
ritmo	pace
ritmo	rentak
andes	andes
guionista	screenwriter
mallorca	mallorca
mallorca	mallorca
vocal	vokal
vocal	vokal
tío	pakcik
senador	senator
costas	coast
costas	costas
organizado	terurus
organizado	disusun
organizado	tersusun
organizado	terurus
organizado	terancang
adultos	dewasa
adultos	dewasa
piso	flat
piso	apartment
piso	pangsapuri
piso	lantai
piso	floor
partida	berlepas
carreteras	lebuhraya
declarado	diisytiharkan
declarado	menyatakan
special	istimewa
special	special
quito	quito
cardenal	kardinal
hermandad	persaudaraan
hermandad	persaudaraan
hermandad	brotherhood
perro	anjing
perro	dog
establecimiento	penubuhan
establecimiento	pendirian
rápida	cepat
dura	susah
dura	hard
dura	keras
dura	tough
dura	dura
capítulos	chapter
capítulos	bab
archipiélago	kepulauan
portuguesa	portugis
gregorio	gregorio
gregorio	gregory
gregorio	gregor
listado	senarai
listado	disenaraikan
listado	disenarai
listado	tersenarai
listado	penyenaraian
listado	menyenaraikan
tocar	touching
tocar	menyentuh
negros	negro
negros	negros
negros	black
negros	hitam
negros	negro
asunto	subjek
ramas	ranting
ramas	cawangan
ramas	cabang
ramas	dahan
publica	menerbitkan
publica	kiriman
publica	siaran
publica	jawatan
morir	die
morir	mati
morir	tenat
morir	nazak
insecto	serangga
insecto	pepijat
insecto	bug
ganando	menang
cartagena	cartagena
autonomía	alash
autonomía	autonomi
autonomía	autonomi
autonomía	kemerdekaan
cocina	masak
cocina	cook
cocina	hidangan
cocina	masakan
cocina	masakan
cocina	memasak
cocina	cooking
cocina	kitchen
cocina	dapur
asociado	mengaitkan
cualquiera	sesiapa
cualquiera	sebarang
cualquiera	sesiapa
concejo	majlis
concejo	dewan
pesca	perikanan
pesca	ikan
pesca	pancing
pesca	memancing
sucesión	turutan
sucesión	jujukan
sucesión	pusaka
sucesión	warisan
sucesión	mewarisi
primo	cousin
primo	sepupu
primo	primo
avance	advance
avance	diperluaskan
proteger	melindungi
proteger	protect
proteger	melindungi
proteger	lindungi
pacientes	pesakit
pacientes	pesakitnya
pacientes	patient
pacientes	sabar
pacientes	pesakit
finlandia	finland
finlandia	finland
laterales	sisi
laterales	sampingan
laterales	samping
laterales	sisinya
estrecho	selat
estrecho	sempit
estrecho	merapatkan
ampliamente	meluas
papeles	peranan
determinar	menentukan
telenovela	telenovela
fabricación	pengilangan
fabricación	perkilangan
poema	syair
poema	puisi
lados	sisinya
saludo	ucapan
saludo	tabik
saludo	salute
recuerda	ingat
indonesia	indonesian
indonesia	indonesia
prentice	prentice
marino	sailor
marino	pelaut
marino	kelasi
marino	marin
marino	marine
marino	marino
ramos	ramos
ray	ray
batallón	batalion
pelea	lawan
pelea	berlawan
pelea	bergaduh
pelea	fight
gastronomía	hidangan
gastronomía	masakan
gastronomía	gastronomi
académico	akademik
virus	virus
virus	virus
umbral	ambang
potencial	potensi
extra	bonus
extra	tambahan
extra	extra
pilar	pillar
pilar	pilar
utilizados	diguna
utilizados	digunakan
moral	morale
moral	moral
moral	moral
moral	moral
moral	moral
cierre	penutupan
cierre	dekat
cierre	tutup
vargas	vargas
carl	carl
paisaje	permandangan
paisaje	landskap
paisaje	lanskap
noble	mulia
noble	noble
aviación	penerbangan
rendimiento	performance
rendimiento	prestasi
rendimiento	hasil
acontecimientos	peristiwa
acontecimientos	acara
acontecimientos	perkembangan
supuesto	dianggap
supuesto	beranggapan
usada	diguna
usada	digunakan
antigüedad	antique
antigüedad	antik
penal	penalti
penal	penjenayah
penal	jenayah
penal	penal
davis	davis
sam	sam
recuperar	recover
recuperar	pulih
resumen	abstrak
resumen	rumusan
resumen	ringkasan
medellín	medellín
medellín	medellin
serbia	serbia
arcos	arches
arcos	busur
integrado	bersepadu
errores	kesilapan
errores	ralat
errores	pepijat
errores	ralat
raíces	akar
responsabilidad	liabiliti
responsabilidad	tanggungjawab
responsabilidad	accountability
amenaza	mengancam
amenaza	ancaman
amenaza	ugutan
amenaza	ancaman
amenaza	ugutan
amenaza	ancaman
ojo	eye
ojo	mata
cero	zero
cero	sifar
separación	pemisahan
separación	perpisahan
convención	konvensyen
habilidades	kemahiran
habilidades	kemahiran
habilidades	skill
habilidades	keupayaan
bbc	bbc
pago	bayar
pago	bayaran
pago	pembayaran
pago	pago
tendencia	trend
tendencia	tren
tendencia	trend
tendencia	trending
tendencia	tren
tendencia	kecenderungan
animación	animasi
animación	animation
instalación	pemasangan
instalación	pertabalan
instalación	memasang
instalación	pasang
marcas	tanda
marcas	marks
marcas	brands
marcas	jenama
vietnam	vietnam
índice	indeks
gana	menang
gana	win
gana	menang
cambia	perubahan
cambia	perubahan
cambia	ubah
hectáreas	hektar
hectáreas	hektar
hectáreas	ekar
terror	terror
terror	teror
próximo	next
próximo	selanjutnya
próximo	seterusnya
explotación	eksploitasi
pena	penalti
pena	kasihan
pena	duka
pena	dukacita
pena	duka
pena	pena
quizás	mungkin
quizás	perhaps
quizás	barangkali
quizás	mungkin
quizás	maybe
comparación	perbandingan
comparación	bandingkan
producen	produce
producen	hasilkan
habilidad	kemahiran
habilidad	skill
habilidad	kebolehan
habilidad	keupayaan
habilidad	kemampuan
define	mentakrifkan
define	takrifkan
define	takrif
tiro	penembakan
tiro	penggambaran
tiro	shooting
tiro	balingan
tiro	shot
tiro	syot
tiro	ditembak
tiro	tyre
tiro	tayar
navarro	navarro
solitario	sepi
solitario	sunyi
solitario	solitaire
solitario	kesepian
wisconsin	wisconsin
cursos	kursus
dioses	dewa
disposición	kesiagaan
disposición	bentangan
disposición	rekabentuk
disposición	kesediaan
dolor	kepedihan
dolor	sakit
dolor	keperitan
dolor	kesakitan
dolor	pain
num	num
fácilmente	mudahnya
boys	boys
magdalena	madeleine
magdalena	cupcake
magdalena	magdalene
magdalena	muffin
magdalena	magdalena
cadenas	rantai
cadenas	rantaian
cadenas	string
cadenas	rentetan
comúnmente	umumnya
serv	serv
tasa	kadar
tasa	rate
tasa	yuran
hecha	diperbuat
hecha	made
hecha	bancuh
petición	request
petición	pinta
petición	permintaan
petición	petisyen
wiki	wiki
criterios	kriteria
out	keluar
out	out
hermanas	sisters
hermanas	saudari
hermanas	beradik
interpretada	ditafsirkan
interpretada	ditafsir
disponibles	available
disponibles	tersedia
disponibles	disediakan
disponibles	didapati
estadística	statistik
estadística	statistik
estadística	statistic
dependiendo	bergantung
herramientas	alatan
herramientas	tools
simón	simon
simón	simón
simón	simón
blackwell	blackwell
gil	gil
vocalista	vocalist
escapar	escape
espada	blade
espada	bilah
espada	pedang
espada	pedang
will	will
will	akan
árabes	arab
árabes	arab
sexto	keenam
sexto	sextus
matar	membunuh
matar	killing
matar	membunuh
matar	kill
matar	bunuh
matar	membunuh
ninguno	tiada
vertical	menegak
oficinas	pejabat
oficinas	pejabat
oficinas	office
kong	kong
contemporánea	kontemporari
disciplina	disiplin
disciplina	displin
cech	cech
aparecer	muncul
gigante	gergasi
gigante	giant
cristiano	cristiano
cristiano	christian
cristiano	kristian
obispos	bishops
blancas	white
blancas	putih
sport	sport
sport	sukan
derrotado	ditewaskan
derrotado	dikalahkan
derrotado	defeated
participaciones	holdings
candidatura	pencalonan
candidatura	pencalonan
ortiz	ortiz
cuadros	lukisan
cuadros	pictures
cuadros	gambar
vegetación	tumbuhan
voluntad	will
voluntad	akan
voluntad	kesediaan
necesidades	keperluan
eliminar	menghilangkan
eliminar	delete
vandalismo	kerosakkan
vandalismo	vandalisme
aéreo	aerial
france	france
france	perancis
karl	karl
cayó	terjatuh
clasificado	penarafan
clasificado	ranked
ven	come
ven	jom
maestros	sifu
maestros	guru
negocio	perniagaan
negocio	bisnes
mención	mention
mención	sebutan
escribe	tulis
escribe	menulis
escribe	jenis
escribe	taipkan
escribe	type
escribe	taip
esfuerzos	endeavors
dolores	kepedihan
dolores	sakit
dolores	keperitan
dolores	kesakitan
dolores	pain
dolores	dolores
doña	doña
doña	dona
doña	donna
actuar	berlakon
actuar	lakonan
producciones	productions
necesita	memerlukan
necesita	perlukan
necesita	perlu
necesita	need
necesita	keperluan
andrea	andrea
gris	kelabu
gris	kelabu
gris	grey
periódicos	akhbar
periódicos	akhbar
oviedo	oviedo
lewis	lewis
margarita	margaret
margarita	margarita
margarita	marguerite
margarita	daisy
adicional	tambahan
regresa	mengembalikan
brigada	briged
claudio	claude
claudio	claudius
claudio	claudio
graves	kubur
championship	championship
championship	kejohanan
championship	kejuaraan
béisbol	besbol
logrando	mencapai
redacción	penyusunan
redacción	editorial
redacción	tulisan
redacción	menulis
redacción	penulisan
junior	junior
depende	bergantung
depende	depends
depende	tergantung
combinación	kombinasi
aventuras	kembara
aventuras	adventure
aventuras	cabaran
aventuras	pengembaraan
aventuras	adventures
aventuras	pengembaraan
combustible	fuels
eric	eric
inaugurado	dilantik
inaugurado	dibuka
embajador	duta
entender	fahami
compra	pembelian
compra	beli
compra	buy
compra	belian
compra	membeli
obligado	dipaksa
obligado	terpaksa
obligado	terikat
obligado	diikat
involucrados	terlibat
desierto	gurun
compuestos	gubahan
compuestos	komposit
compuestos	compound
compuestos	kompaun
compuestos	sebatian
lisboa	lisbon
juana	joanna
juana	jane
juana	joan
juana	jeanne
electo	terpilih
electo	melontar
agentes	agen
agentes	ejen
agentes	pegawai
agentes	perwira
creador	maker
creador	pembuat
creador	pencipta
productora	pengeluar
power	tenaga
power	power
power	kuasa
venecia	venice
ensayos	ujian
ensayos	cobaan
ensayos	cubaan
ensayos	percubaan
ensayos	testing
ensayos	esei
barroco	barok
rev	rev
alba	alba
alba	subuh
alba	fajar
considerar	pertimbangkan
ingenieros	teknik
ingenieros	kejuruteraan
ingenieros	jurutera
insectos	serangga
insectos	serangga
insectos	pepijat
pistas	petunjuk
pistas	runut
pistas	trek
pistas	cerun
trinidad	trinity
trinidad	trinidad
mamíferos	mammalian
mamíferos	mamalia
mamíferos	mamalia
cinta	pita
cinta	tape
cinta	pita
cinta	reben
retrato	potret
retrato	portrait
retrato	potret
calor	panas
calor	haba
calor	kehangatan
calor	hot
calor	panas
stone	batu
are	adalah
colonias	koloni
colonias	jajahan
goya	goya
mejora	pembaikan
mejora	peningkatan
mejora	meningkatkan
mejora	meningkatkan
mejora	improve
flandes	flanders
republicano	republikan
republicano	republik
lord	tuhan
lord	lord
míchigan	michigan
twitter	twitter
acompañado	didampingi
acompañado	ditemani
acompañado	disertai
talleres	workshop
talleres	bengkel
talleres	bengkel
jim	jim
angeles	angeles
angeles	malaikat
peor	teruk
anillo	ring
anillo	cincin
blues	blues
parejas	pairs
parejas	pasangan
basílica	basilica
nieto	cucu
nieto	cucu
nieto	cucunya
verdadera	benar
verdadera	true
acceder	dalat
acceder	capaian
acceder	mengakses
hans	hans
terrestre	kebumian
terrestre	bumi
elenco	cast
estrategia	strategi
causas	punca
causas	menyebabkan
virtual	maya
virtual	virtual
integración	penyepaduan
integración	mengintegrasikan
astronómica	astronomi
temporal	temporal
temporal	sementara
temporal	temp
contenidos	kandungan
contenidos	kandungannya
contenidos	kandungan
clausura	penutupan
frecuente	kerap
frecuente	lumrah
frecuente	common
frecuente	kerap
obteniendo	mendapatkan
obteniendo	getting
alternativo	alternatif
alternativo	alternatif
tenerife	tenerife
útil	bermanfaat
útil	berguna
útil	membantu
lunes	isnin
lunes	isnin
grammy	grammy
grammy	grammy
minuto	minit
minuto	min
estilos	gaya
probable	kemungkinannya
probable	berkemungkinan
probable	kemungkinan
estatua	patung
estatua	arca
supremo	supreme
equivalente	menyamai
equivalente	setara
campus	kampus
campus	campus
campus	kampus
volúmenes	jilid
tomado	direbut
tomado	diambil
tomado	taken
estancia	stay
jan	jan
anexos	appendices
anexos	lampiran
matemáticas	matematik
matemáticas	matematik
matemáticas	matematik
matemáticas	matematik
descendientes	keturunan
descendientes	zuriat
descendientes	zuriat
caballos	kuda
caballos	kuda
verdes	green
verdes	hijau
verdes	hijau
boy	boy
back	belakang
back	punggung
retablo	altarpiece
lara	lara
evidencia	bukti
hidalgo	hidalgo
marruecos	maghribi
marruecos	marrakesh
amiga	amiga
amiga	rakan
amiga	sahabat
hola	hello
gales	wales
defensor	defender
tokio	tokyo
sir	sir
sir	tuan
sir	encik
euros	eur
euros	euro
euros	euro
ciclismo	berbasikal
ciclismo	berbasikal
controlar	kawalan
controlar	pengawalan
controlar	mengawal
alpes	alps
alpes	alpes
alpes	alp
alpes	alpine
benito	benedict
benito	benito
benito	benny
copas	cups
copas	kacamata
copas	glasses
copas	minuman
semillas	biji
semillas	benih
semillas	biji
semillas	benih
semillas	semai
semillas	seed
subfamilia	subfamily
pierde	kalah
pasión	nafsu
pasión	ghairah
variante	varian
variante	kepelbagaian
variante	variasi
acero	baja
acero	steel
acero	keluli
héroe	hero
héroe	wira
collette	collette
malden	malden
aumentar	meningkat
aumentar	tingkatkan
aumentar	meningkat
adicionales	tambahan
patria	patria
prisioneros	banduan
actitud	perangai
actitud	attitude
actitud	sikap
actitud	sikap
borde	tepi
borde	sempadan
bibliotecario	pustakawan
pre	pre
pre	pra
mecánica	mekanik
mecánica	mekanik
mecánica	mekanikal
mecánica	mekanik
mecánica	mechanical
war	war
war	perang
war	peperangan
moda	fesyen
recuperación	pemulihan
recuperación	recovery
recuperación	pemerolehan
otoño	autumn
otoño	luruh
otoño	fall
otoño	jatuh
lanzada	dilancarkan
lanzada	launching
rebotes	melantun
rebotes	melantun
tienda	kedai
tienda	stor
tienda	store
tienda	kedai
tienda	khemah
temperaturas	suhu
temperaturas	suhu
campañas	kempen
campañas	kempen
obtenido	diperoleh
obtenido	diperolehi
nintendo	nintendo
vera	vera
reducir	mengurangkan
reducir	kurangkan
descubrió	menemui
long	panjang
long	long
cárcel	penjara
cárcel	penjara
cuento	taie
cuento	kisah
cuento	dongeng
otorgado	dihadiahkan
imposible	impossible
imposible	mustahil
mencionado	disebut
mencionado	disebutkan
prácticas	amalan
draft	draf
draft	merangka
africa	afrika
audio	audio
hong	hong
crónica	kronik
crónica	kronik
toro	toro
toro	bull
solista	soloist
reducción	pengurangan
tribu	suku
registros	pendaftaran
registros	rekod
ligeramente	slightly
ligeramente	ringan
fotografías	fotograf
fotografías	gambar
fotografías	foto
fotografías	pictures
fotografías	gambar
nuestros	our
asumió	dianggap
asumió	beranggapan
congo	congo
continua	berterusan
kim	kim
candidatos	calon
candidatos	calon
candidatos	candidate
dibujos	lukisan
dueño	pemilik
escritora	penulis
puedo	mampukah
puedo	boleh
investigadores	penyelidik
investigadores	penyiasat
checa	czech
mérida	merida
bibliografía	bibliografi
ejercicio	bersenam
ejercicio	latihan
ejercicio	senaman
rioja	rioja
apariencia	penampilan
apariencia	kemunculan
apariencia	rupa
oferta	menawarkan
oferta	tawaran
ventaja	keuntungan
ventaja	advantage
revela	reveal
revela	dedahkan
revela	dedah
peruana	peru
remix	remix
literario	sastera
libertadores	pembebas
libertadores	libertadores
humor	humor
humor	lawak
humor	mood
humor	jenaka
humor	humor
humor	lawak
influencias	pengaruh
influencias	pengaruh
bomba	pump
bomba	pam
bomba	bomb
bomba	bom
verlag	verlag
sujeto	subjek
mostrar	tunjuk
mostrar	papar
mostrar	display
necesaria	diperlukan
adolfo	adolfo
adolfo	adolph
adolfo	adolf
adolfo	adolphe
françois	francois
françois	françois
cien	seratus
cien	ratus
arquitectos	arkitek
arquitectos	arkitek
ganadora	pemenang
arkansas	arkansas
cooperación	kerjasama
editar	edit
editar	menyunting
editar	editing
editar	suntingan
editar	penyuntingan
alan	alan
monedas	syiling
monedas	coin
monedas	syiling
das	das
orientación	orientasi
orientación	bimbingan
preparación	preparation
preparación	persiapan
preparación	menyediakan
preparación	menyedia
preparación	prepare
preparación	persiapan
preparación	prep
victor	victor
integrada	bersepadu
mérito	merit
jerusalén	jerusalem
himno	bertasbih
cristal	crystal
cristal	hablur
cristal	kristal
cristal	cristal
cristal	gelas
cristal	kaca
cristal	glass
bella	belle
bella	bella
destacó	ditonjolkan
visual	visual
múnich	munich
bloque	bloc
bloque	sekat
bloque	block
presupuesto	bajet
presupuesto	belanjawan
presupuesto	anggaran
ligas	league
ligas	liga
ligas	liga
almirante	laksamana
eléctrico	elektrikal
eléctrico	eletrik
eléctrico	elektrik
eléctrico	electric
calendario	jadual
calendario	kalendar
calendario	takwim
siria	syria
siria	syria
play	play
play	main
pensar	pemikiran
pensar	berfikir
pensar	fikirkan
pensar	fikir
pensar	rase
pensar	fikirkan
empate	tie
empate	ikat
empate	draw
empate	cabutan
empate	lukis
tono	nada
tono	tone
tono	ringtone
adn	dna
representado	diwakili
representado	depicted
representado	digambarkan
confianza	kepercayaan
confianza	keyakinan
confianza	kepercayaan
confianza	trust
confianza	dipercayai
colecciones	collections
colecciones	koleksi
exilio	pengasingan
exilio	buangan
funciona	works
funciona	berfungsi
not	tidak
not	bukan
not	tak
excelente	cemerlang
excelente	excellent
determinado	berkeyakinan
determinado	berazam
veracruz	veracruz
ido	gone
uruguayo	uruguay
publicidad	mengiklan
publicidad	publisiti
publicidad	mengiklan
publicidad	advertising
publicidad	pengiklanan
publicidad	iklan
publicidad	pengiklanan
inauguración	pelantikan
inauguración	pembukaan
inauguración	opening
polaco	polish
polaco	poland
hipótesis	hipotesis
atacar	attack
atacar	serangan
atacar	serang
atacar	menyerang
atacar	attacking
parques	park
parques	taman
parques	taman
centrales	pusat
progreso	kemajuan
progreso	progres
progreso	perkembangan
progreso	progress
cup	piala
cup	cup
cup	cawan
ávila	avila
ávila	ávila
selva	hutan
selva	rainforest
selva	rimba
selva	jungle
selva	hutan
florencia	florence
elegir	pilihan
elegir	choice
elegir	pilih
elegir	memilih
elegir	pick
tripulación	crews
tripulación	krew
tripulación	kru
tripulación	krew
defender	defender
defender	defend
marcelo	marcelo
marcelo	marcellus
marcelo	marcello
secuencia	penjujukan
secuencia	karusel
secuencia	carousel
secuencia	turutan
secuencia	jujukan
michel	michel
electrónico	elektronik
electrónico	electronic
millas	km
millas	miles
millas	mil
