что	อะไร
суматра	สุมาตรา
краны	แตะ
казначейства	คลัง
эффективная	ประสิทธิ์
эффективная	ประสิทธิผล
атлантике	แอตแลนติก
лиз	ลิส
лиз	ลิซ
атф	atf
множественное	พหูพจน์
множественное	พจน์
датчики	เซ็นเซอร์
верные	ซื่อสัตย์
верные	ภักดี
верные	ศรัทธา
скрытые	ซ่อน
случайный	มั่ว
случайный	สุ่ม
случайный	สบายๆ
косы	เปีย
указанное	ระบุ
оливейра	oliveira
плутарх	plutarch
жирона	girona
феррейра	ferreira
пройтись	เดิน
возрастов	อายุ
возрастов	ยุค
возрастов	วัย
жар	ไข้
гигантские	ยักษ์
коней	ม้า
крах	ถล่ม
крах	ยุบ
крах	ย่อ
казнить	ประหาร
прокофьев	prokofiev
имидж	ภาพ
имидж	รูปภาพ
имидж	อิมเมจ
вниманию	ใส่ใจ
вниманию	สนใจ
лекарство	เวชศาสตร์
лекарство	ยา
лекарство	รักษา
загадки	ปริศนา
признаться	สารภาพ
пляже	ชายหาด
пляже	หาด
атомы	อะตอม
мега	เมกะ
мега	mega
свечи	เทียน
свечи	เทียน
океанов	มหาสมุทร
генриетта	henriette
прочь	ห่าง
мусульманские	มุสลิม
обезьяны	ลิง
обезьяны	ลิง
судане	ซูดาน
мрнк	mrna
направленная	ทิศทาง
кривые	โค้ง
ножи	มีด
несчастный	ทุกข์
несчастный	นาถ
тима	ทิม
алмазов	diamond
алмазов	ไดมอนด์
алмазов	เพชร
алмазов	เพชร
бенгалии	เบงกอล
свежий	สด
свежий	สดๆ
свежий	สดชื่น
фанни	fanny
запросил	ร้องขอ
храбрый	กล้า
вестготов	visigoths
молочный	นม
молочный	น้ำนม
рекомендуют	แนะนำ
мех	ขน
технолог	technologist
торговец	พ่อค้า
фермент	เอนไซม์
рекомендовать	แนะนำ
рекомендовать	แนะนำ
подальше	ห่าง
шея	คอร์
шея	คอ
шея	คอง
шея	ต้นคอ
повезло	ลัคกี้
повезло	โชค
кандидатура	candidature
рычаг	โยก
кувейта	คูเวต
антонин	antoninus
туннель	อุโมงค์
менделеева	mendeleev
маккаби	maccabi
исидор	isidore
ритуалы	พิธีกรรม
скромный	เจียม
скромный	ถ่อม
велес	vélez
дорогая	ถึง
дорогая	ที่รัก
дорогая	ที่รัก
интервенции	แทรกแซง
борнео	บอร์เนียว
учащиеся	นักเรียน
учащиеся	นักศึกษา
учащиеся	ม่านตา
весов	เวท
камбодже	กัมพูชา
тактических	ยุทธวิธี
подиум	catwalk
подиум	รันเวย์
подиум	แท่น
корт	ศาล
корт	สำนัก
шестеро	หก
шестеро	six
хирургия	ศัลยกรรม
хирургия	ผ่าตัด
извлечь	ดีด
извлечь	คลาย
удивление	เซอร์ไพรส์
генетических	พันธุกรรม
гори	gori
подкрепление	สำรอง
производная	ดัดแปลง
никель	นิกเกิล
мастерс	มาสเตอร์
тао	เต๋า
тао	เต่า
тао	เทา
тао	tao
спикер	ลำโพง
развитые	พัฒนา
стабильной	เสถียรภาพ
стабильной	มั่นคง
китов	วาฬ
китов	ปลาวาฬ
вспомнил	จดจำ
кёртис	ติส
трубку	ท่อ
трубку	หลอด
монитор	จอภาพ
верующие	ศรัทธา
стопы	ฟุต
стопы	เท้า
стопы	ฟิต
прощай	อำลา
прощай	อำลา
прощай	goodbye
прощай	ลา
мочи	ปัสสาวะ
столовой	กระติก
спирт	เหล้า
спирт	แอลกอฮอล์
хименес	jiménez
демократическое	ประชาธิปไตย
спид	เอดส์
спид	เอดส์
глобальные	โกลบอล
глобальные	global
торможения	เบรก
шао	จาว
митинги	หล่า
митинги	หลวย
клад	สมบัติ
моно	โมโน
моно	mono
мьянма	พม่า
ходатайство	เคลื่อนไหว
эко	eco
эко	ก้อง
эко	echo
скрытый	ซ่อน
генетические	พันธุกรรม
бросили	เฝือก
бросили	โยน
здорового	สุขภาพ
клапан	วาล์ว
месси	messi
круз	cruz
записка	หมายเหตุ
записка	บันทึก
записка	โน้ต
любили	รัก
бык	กระทิง
охранник	องครักษ์
человеческая	มนุษย์
школьники	ม่านตา
африканские	แอฟริกา
коммерции	พาณิชย์
ограбление	ปล้น
вульф	หมาป่า
святое	ศักดิ์สิทธิ์
святое	ศีล
святое	ศักดิ์สิทธิ์
гибрид	ลูกผสม
нацисты	นาซี
приднестровье	transnistria
прокомментировать	หมายเหตุ
корейском	เกาหลี
связки	ลุด
связки	เอ็น
ездить	ขี่
платья	ชุด
выстрелы	นัด
международно	นานาชาติ
инь	หยิน
летит	แมลงวัน
благосостояния	สวัสดิการ
благосостояния	สวัสดิภาพ
страдают	ทรมาน
диктатора	เผด็จการ
фонарь	ไฟฉาย
джан	แจน
джан	ยัน
джан	gian
слышу	ได้ยิน
слышу	ยิน
ручки	ปากกา
инерции	ความเฉื่อย
инерции	เฉื่อย
оперетта	operetta
инженерии	วิศวกรรมศาสตร์
инженерии	วิศวกรรม
датчик	เซ็นเซอร์
твёрдо	มั่น
застрелен	ยิง
печатать	พิมพ์
реми	rémy
реми	remi
законных	อนุมัติ
забастовка	strike
экономия	ออม
экономия	เศรษฐกิจ
бита	ค้างคาว
молчание	เงียบ
семнадцать	seventeen
нация	ชาติ
нация	เนชั่น
нация	nation
килограмм	กิโลกรัม
килограмм	กิโล
колледжей	วิทยาลัย
колледжей	มหาวิทยาลัย
танзания	แทนซาเนีย
тенге	tenge
жертвоприношения	บวงสรวง
плакаты	โปสเตอร์
лягушка	กบ
множественные	หลายๆ
множественные	หลาย
устойчивое	ยั่งยืน
чип	ชิพ
чип	ชิป
доволен	ปลื้ม
доволен	พอใจ
доволен	พอใจ
аммиака	แอมโมเนีย
исламское	อิสลาม
флэш	flash
флэш	แฟลช
бёрнс	เบิร์น
живу	สด
свиньи	หมู
свиньи	หมู
молочных	นม
рыболовства	ประมง
рыболовства	ประมง
баш	bash
баш	ทุบ
сато	sato
листовки	ใบปลิว
фехтование	ฟันดาบ
пауло	เปาโล
мсоп	iucn
исключительной	exclusive
исключительной	พิเศษ
пастора	หลวง
блокирует	บล็อก
плутония	พลูโทเนียม
известняка	หินปูน
бедра	ขาอ่อน
бедра	สะโพก
ненецкий	nenets
шина	ยาง
шина	ดาม
будда	พระพุทธเจ้า
маврикий	มอริเชียส
спирали	เกลียว
капсулы	ฝัก
капсулы	pod
юки	ยูกิ
гребень	หวี
ранчо	rancho
соуза	souza
глобальная	โกลบอล
глобальная	global
пели	แซง
пели	ซัง
пели	ซาง
лак	ครั่ง
лак	lac
воспаление	อักเสบ
норы	โพรง
вах	ว้า
вах	วา
повесить	แขวน
повесить	ห้อย
ужин	ดินเนอร์
смелый	กล้า
смелый	หนา
бедный	คนจน
бедный	ยากจน
украшение	อัญมณี
лёгкое	ปอด
пальцем	นิ้ว
олаф	olav
колонка	คอลัมน์
постер	โปสเตอร์
стаи	แพ็คเกจ
стаи	แพ็ค
стаи	ฝูง
стаи	แพค
конверт	ซอง
тампере	tampere
батэ	bate
чэн	เชง
ложное	เท็จ
ложное	ปลอม
разрешены	อนุญาต
муха	ฟลาย
муха	บิน
ибрагимов	ibragimov
бельгию	เบลเยียม
бельгию	เบลเยี่ยม
голая	เปลือย
багдад	แบกแดด
чжи	kyi
военачальника	ขุนศึก
издержки	ต้นทุน
носом	จมูก
кубу	คิวบา
манеры	มารยาท
рисует	วาด
салерно	salerno
плащ	แหลม
плащ	เคป
атомные	อะตอม
атомные	ปรมาณู
овцы	แกะ
намёк	ใบ้
иан	เอียน
антверпене	antwerp
черновик	ร่าง
любимое	ขวัญใจ
любимое	ชอบ
райнер	reiner
райнер	rainer
налоговых	ภาษี
пожелание	หวัง
окружили	ล้อม
бард	กวี
бегун	runner
сова	ฮูก
марганца	แมงกานีส
линк	ลิงก์
линк	ลิงค์
жестокие	โหด
ферменты	เอนไซม์
джиро	giro
сория	soria
бланка	blanca
изготовленные	ผลิต
шейн	เชน
бур	bourg
торо	thoreau
канадские	แคนาดา
подписывайтесь	ติดตาม
подписывайтесь	สมัคร
гутьеррес	gutiérrez
воспоминание	memory
нюрнберг	nürnberg
отдохнуть	พัก
хорош	เก่ง
хорош	ดี
палочки	ไม้
палочки	ตะเกียบ
конфессий	นิกาย
висла	vistula
сетку	กริด
сатира	เสียดสี
исламская	อิสลาม
спокойствие	สงบ
спокойствие	ร่มรื่น
сырой	หยาบ
сырой	ดิบ
сырой	ดิบๆ
сырой	raw
универсальные	universal
универсальные	สากล
апс	aar
глубокую	ลึก
глубокую	deep
водопровод	ประปา
скопировать	สำเนา
дейв	เดฟ
дюк	ดุ๊ค
дюк	ดุค
дюк	ดุก
дюк	ดุ๊ก
сол	โซล
сол	โซล
сол	ซอล
неправильный	ธรรม
неправильный	ผิด
штаны	กางเกง
рокки	rocky
вто	wto
фосфора	ฟอสฟอรัส
крайние	สุดขีด
найдите	หา
найдите	ค้นหา
нед	เนด
нед	เน็ด
кант	kant
крики	ตะโกน
крики	ร้องไห้
пре	pre
наивысший	สูงสุด
легкий	เบา
относительное	สัมพันธ์
относительное	ญาติ
ленский	lensky
джойс	จอยซ์
джойс	จอยส์
богат	ริช
богат	รวย
богат	คนรวย
богат	ร่ำรวย
торможение	เบรก
продовольствие	อาหาร
мух	แมลงวัน
головка	หัว
головка	เฮด
бандит	โจร
бандит	มาเฟีย
бандит	นักเลง
иду	ที่มา
выдержка	คลาย
знаменитости	ดัง
клонов	โคลน
кулак	หมัด
кулак	กำปั้น
кулак	ปั้น
студентка	นักเรียน
студентка	นักศึกษา
сексуальная	sexy
сексуальная	เซ็กซี่
геймпад	gamepad
уважать	เคารพ
уважать	นับถือ
приостановлено	ระงับ
проанализировать	วิเคราะห์
гала	กาลา
зуб	ฟัน
джун	จูน
джун	มิถุนายน
хоакин	joaquín
шлюз	เกตเวย์
кингстон	คิงสตัน
одинокий	เหงา
фиолетовый	ม่วง
дтп	อุบัติเหตุ
йосеф	yosef
развязки	interchanges
пучок	คาน
пучок	beam
пучок	บีม
пучок	ลำแสง
забудьте	ลืม
кланов	เผ่า
найт	ไนท์
найт	อัศวิน
влажные	ชื้น
влажные	เปียก
бесплатные	ฟรี
бесплатные	อิสระ
бесплатные	ว่าง
бесплатные	เสรี
бесплатные	free
поет	ร้อง
консистории	consistory
крокодил	จระเข้
прервать	ยกเลิก
грн	uah
тасмании	tasmanian
толще	หนา
толще	ข้น
омана	โอมาน
омана	โอมาน
подвал	ใต้ถุน
пила	เห็น
розовая	pink
розовая	ชมพู
розовая	สีชมพู
угрожать	ข่มขู่
угрожать	ขู่
владельцам	เจ้าของ
сломал	แตก
сломал	พัง
сломал	หัก
ппс	ppp
гигантская	ยักษ์
йон	ยอน
руссильон	roussillon
стаффорд	stafford
подписана	เซ็น
струве	struve
меган	megan
дорого	แพงๆ
дорого	แพง
петли	ลูป
сжечь	ไหม้
сжечь	burn
сжечь	เผา
отправила	ส่ง
консоль	คอนโซล
палестинских	ปาเลสไตน์
тейт	เทท
тейт	เทต
тейт	เท็ท
тейт	เท็ต
фила	ฟิลล์
фила	ฟิล
оздоровительный	สุขภาพ
грязь	โคลน
грязь	ดิน
грязь	ลูกรัง
грязь	สกปรก
ярдов	หลาว
ярдов	หลาบ
ярдов	หลา
михай	mihai
крюгер	krüger
смолы	resins
смолы	เกด
злодей	ร้าย
злодей	ผู้ร้าย
сирота	กำพร้า
горячая	ร้อนๆ
горячая	ร้อน
горячая	hot
люблин	lublin
кровати	ที่นอน
кровати	เตียง
кровати	นอน
кровати	ที่นอน
кровати	เตียง
микро	micro
микро	ไมโคร
топор	ขวาน
роса	น้ำค้าง
вольт	โบลท์
черкесии	cherkessia
чувствую	รู้สึก
старения	ริ้ว
вальдемар	waldemar
вип	vip
взаимодействовать	โต้ตอบ
какао	โกโก้
какао	cacao
водопады	น้ำตก
трубе	ทรัมเปต
трубе	ทรัมเป็ต
покупка	ซื้อ
покупка	ซื้อ
благословения	พร
повелел	บัญชา
танцор	dancer
взаимосвязь	interconnection
взаимосвязь	สัมพันธ์
еда	อาหาร
дэй	เดย์
дэй	วัน
муравей	มด
кими	kimi
обновить	อัพเกรด
обновить	อัพเดต
обновить	อัปเดต
бали	บาหลี
расширенная	ขยาย
звери	สัตว์
бангкок	บางกอก
бангкок	กรุงเทพ
бангкок	กรุงเทพฯ
бангкок	กรุงเทพมหานคร
репетиции	ซ้อม
клифф	หน้าผา
упростить	ประยุกต์
пророков	ศาสดา
наследование	มรดก
печень	ตับ
мпа	mpa
десятой	tenth
таза	เชิงกราน
таза	เชิงกราน
бри	บรี
бри	bree
уходу	ห่วงใย
запятая	จุลภาค
мурат	murat
гаджет	gadget
возражение	ค้าน
возражение	คัดค้าน
псы	หมา
псы	สุนัข
хорн	แตร
предложите	แนะนำ
йога	โยคะ
успешная	สำเร็จ
янцзы	yangtze
сапоги	บูต
акимов	akimov
данило	danilo
устойчивый	คงที่
устойчивый	นิ่ง
устойчивый	มั่นคง
устойчивый	ยั่งยืน
вспышка	flash
вспышка	แฟลช
вспышка	พลุ
карри	กะหรี่
карри	แกง
карри	curry
витамин	วิตามิน
витамин	vitamin
кроу	อีกา
заблокирована	บล็อก
заблокирована	บล็อค
гармония	ปรองดอง
гимнаст	ยิมนาสติก
шпион	สปาย
преобразовать	แปลง
фрейзер	frazier
рец	retz
мумбаи	ไบ
пережить	รอด
хороша	เก่ง
хороша	ดี
посуда	จาน
пуэбла	puebla
попа	ก้น
попа	ตูด
чао	ciao
удобрения	ปุ๋ย
моральный	คุณธรรม
закрытая	ปิด
ноэль	noël
существительное	นาม
зуба	ฟัน
фонари	โคมลอย
суждение	ตัดสิน
нарушены	ฝ่าฝืน
кано	kano
кано	cano
партнер	คู่หู
кобальта	โคบอลต์
стационарных	ตายตัว
стационарных	ซ่อมแซม
дипломы	ประกาศนียบัตร
дипломы	ประกาศนียบัตร
дао	dao
дао	ดาว
мариано	mariano
льготы	ประโยชน์
трафик	จราจร
коз	แพะ
георге	gheorghe
янки	กระชาก
демонстрацию	สาธิต
ячейка	เซลล์
поручение	ธุระ
компромисса	ประนีประนอม
брендов	ยี่ห้อ
брендов	แบรนด์
торжество	ฉลอง
гарден	สวน
гарден	garden
берия	beria
исповедь	สารภาพ
дебаты	โต้วาที
кресла	เก้าอี้
иордания	จอร์แดน
иордания	jordan
пляжи	ชายหาด
водителей	ไดรเวอร์
унион	unión
дино	dino
банку	โหล
банку	กระปุก
колонке	คอลัมน์
кисть	แปรง
кисть	พู่
каспар	caspar
шимон	shimon
обещаю	สัญญา
совесть	สำนึก
совесть	จิตสำนึก
совесть	มโนธรรม
внуки	หลานๆ
внуки	หลาน
канцелярия	สำนักงาน
канцелярия	ออฟฟิศ
коробку	box
коробку	กล่อง
коробку	ช่อง
низко	โลว์
низко	ต่ำ
доу	โด
доу	ใสๆ
спецификация	สเปค
сессий	เซสชั่น
сессий	เซสชัน
лам	lam
лам	ลำ
линч	ลินซ์
линч	ลินช์
пытки	ทรมาน
иллюзии	ภาพลวงตา
идальго	hidalgo
селин	céline
витамина	วิตามิน
витамина	vitamin
цепочка	ลูกโซ่
цепочка	โซ่
окружают	ล้อม
эррера	herrera
бензин	น้ำมัน
бензин	แก๊ส
бензин	ก๊าซ
бензин	น้ำมัน
бензин	เบนซิน
бензин	น้ำมัน
лодзи	łódź
исламские	อิสลาม
львы	สิงโต
барака	barak
пустое	ว่างๆ
пустое	ว่าง
ограниченная	จำกัด
жестко	แรง
жестко	โหม
жестко	ลำบาก
жестко	หนัก
жестко	ฮาร์ด
жестко	ยาก
жестко	โหด
салах	salah
берт	เบิร์ต
апн	afn
рассчитаны	คำนวณ
рпг	rpg
пул	พูล
пул	สระ
пул	pool
пул	พูล
повернуть	หมุน
стопам	ฝีเท้า
надсемейство	superfamily
гуд	hood
раба	ทาส
ковёр	พรม
ковёр	พรม
пленума	plenum
хлора	คลอรีน
радар	เรดาร์
сабина	sabina
яма	หลุม
яма	บ่อ
яма	yama
инновации	นวัตกรรม
зарабатывать	earn
зарабатывать	ขวนขวาย
беременна	ท้อง
полезность	ประโยชน์
полезность	อรรถประโยชน์
полезность	สาธารณูปโภค
придает	แนบ
игил	isis
амин	amine
кэй	เคย์
кэй	เค
приглашаю	ชวน
приглашаю	เชิญ
ури	uri
спит	หลับ
спит	นอน
аккумулятор	แบตเตอรี่
кролик	กระต่าย
лягушки	กบ
лягушки	กบ
поли	poly
виртуальные	เสมือน
нагрузок	โหลด
перчатки	ถุงมือ
перчатки	ถุงมือ
этюд	etude
ооп	โพล
форте	forte
поднятия	โปรโมท
поднятия	กระตุ้น
поднятия	โปรโมต
сленг	สแลง
сюзанна	susanne
тауэр	หอคอย
тауэр	ทาวเวอร์
тауэр	หอ
конкурировать	แข่งขัน
бойд	บอยส์
бойд	บอยด์
сина	cena
ребра	ซี่โครง
ребра	ซี่โครง
осколки	เศษ
чувствуется	รู้สึก
гвен	กวน
дистрибьютор	จำหน่าย
ищите	ค้นหา
лейла	ไลลา
йен	เอียน
йен	เยน
аренда	เช่า
аренда	เช่า
аренда	เช่า
аренда	เช่า
неприятности	ปัญหา
руби	ทับทิม
психологическое	จิตวิทยา
индепендьенте	independiente
сала	ศาลา
уведомление	สังเกต
уведомление	สังเกตุ
ожидание	รอ
засухи	แล้ง
устал	เหนื่อย
устал	เพลีย
кола	โค้ก
кола	โคเคน
простить	อภัย
палеолог	palaiologos
кредиты	เครดิต
мечетей	มัสยิด
твердых	ทึบ
твердых	ของแข็ง
твердых	มั่นคง
твердых	solid
твердых	แข็ง
свт	bas
эго	อัตตา
ботинки	รองเท้า
ботинки	บูต
милость	เมตตา
милость	ปราณี
данию	เดนมาร์ก
плач	ร้องไห้
плач	ร้องไห้
заинтересованность	ดอกเบี้ย
заинтересованность	สนใจ
приятель	บัดดี้
сладкий	หวานๆ
сладкий	หวาน
председателю	ประธาน
китти	kitty
бадди	บัดดี้
нбл	nbl
ваза	แจกัน
нфл	nfl
бородина	borodin
эльфы	เอลฟ์
эффективные	ประสิทธิ์
эффективные	ประสิทธิผล
юнион	สหพันธ์
юнион	สหภาพแรงงาน
юнион	สหภาพ
халк	ฮัลค์
плоти	เนื้อ
северин	severin
доротея	dorothea
спросили	ถาม
хронической	เรื้อรัง
забор	รั้ว
майнц	mainz
предан	ทรยศ
рационального	ตรรก
наводнение	อุทกภัย
карась	rerun
подчеркивает	ไฮไลท์
подчеркивает	ไฮไลต์
взятки	สินบน
взятки	สินบน
взятки	สินบน
недавние	ล่าสุด
агрессивно	ก้าวร้าว
агрессивно	ดุดัน
чака	ชัค
чака	chuck
коррекция	แก้
тайбэй	ไทเป
иммунитет	ภูมิคุ้มกัน
иммунитет	ภูมิคุ้มกัน
ножки	ขา
буддисты	พุทธ
реквием	requiem
снукер	สนุกเกอร์
прошлые	อดีต
рузвельта	fdr
злоупотреблений	ทารุณ
синди	cindy
случайное	มั่ว
случайное	สุ่ม
небеса	สวรรค์
небеса	สวรรค์
небеса	ท้องฟ้า
закрытое	ปิด
бэнкс	ธนาคาร
бэнкс	แบงค์
раздражает	รำคาญ
раздражает	รำคาญ
ячмень	บาร์เลย์
устинов	ustinov
пил	เปลือก
пил	ปลอก
флорес	ฟลอเรส
хэнк	แฮง
хэнк	แฮงค์
гаплогруппа	haplogroup
вулф	หมาป่า
передвижение	ขบวนการ
лапки	ขา
лапки	อุ้งเท้า
лапки	อุ้งมือ
риос	ríos
кукуруза	ข้าวโพด
кукуруза	ข้าวโพด
синтетических	สังเคราะห์
мафия	มาเฟีย
мафия	มาเฟีย
кимберли	kimberley
сбросить	รีเซ็ต
сбросить	ละทิ้ง
сбросить	ทิ้ง
горячо	ร้อนๆ
горячо	ร้อน
горячо	hot
мишин	mishin
тяжелая	หนักๆ
тяжелая	หนัก
дисней	ดิสนีย์
спа	ปาส
спа	ปา
спа	สปา
локк	ล็อค
стража	ยาม
стража	รักษ์
любовник	lover
смарт	ฉลาด
либерализм	เสรีนิยม
эрикссон	eriksson
погоня	เชด
погоня	เชส
драка	ต่อสู้
драка	สู้
окружен	ล้อม
апелляции	อุทธรณ์
отчеты	รายงาน
пало	ปาโล
пало	พาโล
гейл	เกล
гейл	เกิล
гейл	เกล
кати	kati
рукав	sleeve
тайсон	tyson
торгов	ประมูล
телекоммуникаций	โทรคมนาคม
рекомендовано	แนะนำ
потихоньку	ค่อยๆ
потихоньку	ช้าๆ
кёнигсберг	königsberg
винер	ไส้กรอก
отходы	เปลือง
тегеране	เตหะราน
марли	marly
нанял	จ้าง
глобальное	โกลบอล
глобальное	global
беру	การพา
франш	franche
объяснили	ชี้แจง
клеман	clément
дак	เป็ด
медведи	หมี
нейтралитет	ฉนวน
аукцион	ประมูล
дошкольного	อนุบาล
бакалавр	bachelor
истца	โจทก์
истца	โจทย์
хелена	เฮเลนา
сердцу	heart
сердцу	ใจ
сердцу	หัวใจ
лечить	ปฏิบัติ
лечить	เลี้ยง
идеалы	อุดมคติ
шары	ลูกบอล
шары	บอลลูน
шульце	schulze
арманьяк	armagnac
айн	อัยน์
багдаде	แบกแดด
осп	สลับ
священное	ศักดิ์สิทธิ์
бука	บีช
демократ	ประชาธิปไตย
артефакт	วัตถุ
мани	มณี
зеркал	กระจก
эри	อริ
кнут	แส้
кнут	แสด
кнут	หวด
позор	ละอาย
позор	เสียดาย
пзу	rom
письменный	เขียน
героинь	heroines
равная	เท่ากับ
крепко	แน่น
кунг	kung
мохаммад	โมฮัมหมัด
утки	เป็ด
утки	เป็ด
чек	เช็ค
чек	ตรวจ
истец	โจทก์
истец	โจทย์
нарисовал	วาด
нарисовал	ทาสี
бартоломео	bartolomeo
дара	ดารา
таймс	ไทม์
таймс	ครั้ง
бахрейна	บาห์เรน
протестантской	โปรเตสแตนต์
обращений	อ้างอิง
извлечение	คลาย
классифицировать	จำแนก
кубинского	คิวบา
клаусура	clausura
баннер	แบนเนอร์
проводник	คู่มือ
проводник	แนวทาง
католик	คาทอลิก
вазы	แจกัน
матерей	มารดา
эмоциональной	อารมณ์
камбоджа	กัมพูชา
око	ดวงตา
око	สายตา
око	ตา
луго	lugo
ерунда	สาระ
вермандуа	vermandois
эфиры	esters
эфиры	ethers
поддерживающие	สนับสนุน
поклонник	พัดลม
поклонник	fan
поклонник	แฟนๆ
поклонник	แฟน
сыны	sons
въезда	รายการ
рецепты	สูตร
плавать	ว่าย
плавать	ลอยตัว
плавать	ลอย
драгоценные	ล้ำค่า
реле	ถ่ายทอด
реле	ผลัด
мери	แมรี่
мери	แมรี
харри	harry
тгк	thc
честный	ซื่อสัตย์
хендрик	hendrik
пропасть	เหว
жирных	อ้วน
фонтаны	น้ำพุ
гроза	พายุ
талисман	เครื่องราง
желаний	กิเลส
заклинание	สะกด
заклинание	คาถา
благотворительность	ทำบุญ
касим	qasim
гама	กามา
лозунги	สโลแกน
лозунги	คำขวัญ
колени	เข่า
шань	เสี้ยน
законодательная	นิติบัญญัติ
буффало	ควาย
предлагаемые	แนะ
предлагаемые	แนะนำ
налоговая	ภาษี
турбина	กังหัน
лось	มูส
рояль	เปียนโน
лиам	เลียม
нарушили	ฝ่าฝืน
пальто	โค้ท
пальто	ตรา
ливий	livius
фермеров	เกษตรกร
фермеров	กสิกร
фермеров	ชาวไร่
специализированная	เชี่ยวชาญ
великолепно	เยี่ยม
великолепно	ยอด
забота	ห่วงใย
забота	แคร์
забота	สน
забота	สนใจ
кастинг	casting
иранские	อิหร่าน
трудный	ยาก
египтяне	อียิปต์
нервная	ประสาท
призраки	ผี
призраки	ผี
призраки	สิง
призраки	สิงค์
призраки	หลอน
домингес	domínguez
лун	พระจันทร์
дора	dora
холодно	หนาว
холодно	เย็น
холодно	เย็นๆ
выделенные	แนะนำ
кричит	ตะโกน
туалет	ส้วม
туалет	ห้องน้ำ
хлопок	สายไหม
хлопок	ฝ้าย
хлопок	cotton
охранников	ยาม
охранников	รักษ์
заботится	สน
случайная	มั่ว
случайная	สุ่ม
медведей	หมี
рана	แผล
рана	บาดแผล
дисциплину	วินัย
посланника	messenger
тростника	อ้อย
петля	บานพับ
петля	บ่วง
петля	ลูป
петля	วน
бишоп	บิชอป
королевств	อาณาจักร
селена	selena
хоуп	โฮป
хоуп	หวัง
мкб	icd
багажа	สัมภาระ
нововведения	นวัตกรรม
изолированных	แยก
разбросаны	กระจัดกระจาย
оман	โอมาน
пузырь	ฟอง
ловушка	ดัก
нарушено	ฝ่าฝืน
лез	lez
лез	les
лез	เลส
лез	เล
гром	ฟ้าร้อง
гром	ฟ้าผ่า
стресс	ความเครียด
стресс	เครียด
поддерживаемые	สนับสนุน
лифт	ยก
лифт	ลิฟท์
оскорблять	ดูถูก
пророчества	พยากรณ์
иллюзия	ภาพลวงตา
личинка	หนอน
пошлины	หน้าที่
полноту	บริบูรณ์
весело	สนุก
весело	สนุกสนาน
весело	ตลก
весело	เฮฮา
мышца	กล้าม
промо	โปรโมชัน
привычки	นิสัย
лимит	จำกัด
лимит	วงเงิน
брок	บร็อค
пети	petit
оратор	ลำโพง
напарник	คู่หู
банд	แก๊ง
проекция	ทิพย์
зарплата	ค่าแรง
зарплата	ค่าแรง
шестьдесят	sixty
вставка	แทรก
открытки	บัตร
открытки	การ์ด
открытки	ไพ่
открытки	โปสการ์ด
открытки	ไปรษณียบัตร
открытки	โปสการ์ด
наруто	naruto
аут	ออก
грубый	หยาบ
грубый	หยาบ
выпить	ดื่ม
бабы	baba
бабы	บา
кам	คาม
ограниченные	จำกัด
бензина	น้ำมัน
солидарность	สามัคคี
привязки	anchoring
джунглях	ป่า
жажда	คอแห้ง
жажда	กระหาย
цемента	ปูน
андерссон	andersson
балканского	balkan
куртене	courtenay
амазонки	amazon
подумайте	คิด
ато	ato
отвлечь	ผัน
кнопок	ปุ่ม
транзисторов	transistors
османов	ottomans
сопоставление	เทียบ
кузен	ญาติ
удача	โชค
жест	น้ำใจ
фарнезе	farnese
сфорца	sforza
тишина	เงียบ
тишина	เงียบ
смертельная	มรณะ
гас	ceo
пин	ping
пин	ผิง
пин	pin
каша	โจ๊ก
каша	ข้าวต้ม
трюки	เทคนิค
ересь	นอกรีต
пепел	แอช
плюсы	ข้อดี
кусочки	บิต
кусочки	ชิ้น
усилие	บังคับ
усилие	แรง
препятствие	อุปสรรค
азот	ไนโตรเจน
шипы	หนาม
шипы	หนาม
гигантов	ยักษ์
профсоюз	สหพันธ์
профсоюз	สหภาพแรงงาน
профсоюз	สหภาพ
безопасное	เซฟ
безопасное	ปลอดภัย
азиатская	เอเชีย
азиатская	บอล
бедные	คนจน
бедные	ยากจน
гараж	อู่
гараж	โรงรถ
инструктора	วิทยากร
бетон	คอนกรีต
автоматизированных	อัตโนมัติ
заинтересованным	สนใจ
шахту	ด้าม
шахту	เพลา
программистов	โปรแกรมเมอร์
вспоминая	จดจำ
бартон	burton
устойчивые	ยั่งยืน
казначей	เหรัญญิก
мас	mas
посадил	ปลูก
учет	บัญชี
нойштадт	neustadt
умышленно	จงใจ
каринтии	carinthia
должное	ส่วย
должное	บรรณาการ
полупроводников	semiconductors
чейз	เชด
чейз	เชส
организационные	องค์กร
покер	โป๊กเกอร์
миа	mia
пророчество	พยากรณ์
озер	ทะเลสาบ
головоломки	ปริศนา
головоломки	ปริศนา
переключение	สลับ
куин	ควีน
куин	ราชินี
субъекты	วิชา
элементарные	ประถม
элементарные	มูลฐาน
яхта	เรือ
достойная	คู่ควร
иглы	เข็ม
иглы	เข็ม
врагам	ศัตรู
никодим	nicodemus
легкие	ปอด
легкие	ปอด
легкие	เบา
вермахт	wehrmacht
гейне	heine
джоанна	joanna
жидкий	ของเหลว
жидкий	เหลว
тимо	timo
мосс	moss
союзник	พันธมิตร
плоть	เนื้อ
потерянный	หลง
потерянный	แพ้
потерянный	เสีย
кроликов	กระต่าย
пух	พูห์
трухильо	trujillo
