категорија	kategori
критериум	kriterier
критериум	kriterierne
унгарски	ungarsk
унгарски	ungarske
минато	fortid
минато	forbi
минато	fortiden
забележи	meddelelse
забележи	bemærk
забележи	bekendtgørelse
особини	karaktertræk
особини	personligheder
сигурност	tryghed
сигурност	sikkerhed
сигурност	driftssikkerhed
сигурност	pålidelighed
сигурност	sikkerheden
сигурност	sikkerhed
сигурност	vished
чуваат	bevogtet
раната	såre
раната	såret
раната	sår
нула	nul
нула	zero
имаа	havde
имаа	haft
бад	slemt
бад	skidt
бад	bad
бад	dårligt
бад	dårlig
бад	bud
слоеви	lag
прилог	udlæg
прилог	vedhæftet
прилог	fastgørelse
авганистан	afghanistan
играчот	player
играчот	spilleren
играчот	spiller
играчот	afspiller
агенција	agenturet
агенција	agentur
агенција	bureau
агенција	bureauet
јавност	offentlighed
јавност	offentligt
јавност	offentlige
јавност	offentligheden
јавност	offentlig
скала	stigen
скала	stige
скала	målestok
скала	skala
скала	scala
принц	fyrste
принц	prince
принц	prins
министерство	ministeriet
министерство	ministerium
соодветни	passende
математиката	matematik
математиката	matematik
кралица	queen
кралица	dronningen
кралица	dronning
флота	flåden
флота	flåde
спроведување	gennemførelse
спроведување	implementering
спроведување	iværksættelse
спроведување	gennemførelsen
специфични	specifik
специфични	specifikt
специфични	specifikke
фронт	front
фронт	foran
фронт	forside
дунав	donau
приклучи	deltag
лука	luka
лука	luca
честа	ære
нападите	attentater
нападите	angriber
нападите	angreb
пазари	markederne
пазари	markeder
нозете	benene
нозете	legs
нозете	ben
природна	naturlige
природна	naturligt
природна	naturlig
природна	natural
температури	temperaturer
заштитен	beskyttet
заштитен	fredede
заштитен	beskyttede
заштитен	fredet
мнозинство	majoritet
мнозинство	flertal
мнозинство	flertallet
северозападно	nordvestlige
северозападно	nordvest
уред	anordning
уред	apparat
уред	enhed
издадени	udstedte
издадени	udstedt
потенцијал	potentiale
потенцијал	potentiel
ливерпул	liverpool
хановер	hannover
хановер	hannover
служел	tjent
служел	serveres
служел	serveret
служел	forkyndt
служел	afsonet
последно	sidste
последно	sidst
професионална	faglige
професионална	fagligt
професионална	professionelt
професионална	professionel
професионална	professionelle
доселеници	bosættere
одговорност	ansvar
одговорност	erstatningsansvar
одговорност	hæftelse
одговорност	ansvar
одговорност	ansvaret
одговорност	ansvarlighed
одговорност	ansvarlighed
осуден	dømt
осуден	dømte
осуден	dømt
осуден	idømte
осуден	dømte
осуден	idømt
осуден	fordømt
осуден	dømt
осуден	dømte
осуден	fordømte
франц	franz
напори	indsatsen
напори	bestræbelser
напори	indsatser
напори	indsats
напори	anstrengelse
напори	indsats
повреди	personskade
повреди	skade
повреди	skader
повреди	tilskadekomne
повреди	kvæstede
повреди	kvæstelser
повреди	skader
повреди	personskader
повреди	skadet
повреди	såre
повреди	såret
повреди	ondt
милер	müller
милер	miller
милер	millers
милер	müller
милер	muller
напушта	forlader
заменет	udskiftet
заменет	udskiftes
заменет	erstattede
заменет	erstattet
монако	monaco
војски	hære
јосиф	joseph
јосиф	josef
јосиф	josephus
пишувал	skrev
цени	priser
цени	priserne
цени	prisfastsættelse
цени	prissætning
пејачи	sangere
компјутер	organisator
компјутер	vært
компјутер	host
компјутер	værten
компјутер	computeren
компјутер	computer
успеси	succeser
успеси	succes
испратен	afsendt
испратен	sendes
испратен	sendte
испратен	sendt
измени	redigere
измени	rediger
измени	redigér
измени	ændr
измени	forandringer
измени	ændringer
измени	skift
измени	ændring
измени	forandring
измени	ændr
анадолија	anatolien
андреј	andrej
андреј	andrej
андреј	andrei
авиони	jets
авиони	jetfly
авиони	fly
инвазија	invasion
инвазија	invasionen
инвазија	invaderet
фигура	figur
патеки	stier
патеки	trek
патеки	stier
колонија	koloni
колонија	kolonien
спортисти	sportsfolk
спортисти	atleter
спортисти	sportsfolk
малезија	malaysia
валута	valuta
валута	møntenhed
прочитајте	læses
прочитајте	læse
прочитајте	læs
прочитајте	læst
популарни	populært
популарни	populære
популарни	populær
популарни	populært
популарни	populære
работење	arbejder
работење	arbejdende
работење	arbejde
тексас	texas
погоре	ovenfor
погоре	over
погоре	ovenover
погоре	ovenstående
локална	lokale
локална	lokalt
локална	lokal
локална	local
цезар	caesar
цезар	cæsar
цезар	cesar
паѓа	falder
паѓа	faldende
паѓа	dalende
паѓа	falder
паѓа	dropper
паѓа	falder
паѓа	falls
александров	alexandrov
варира	varierer
варира	varierer
варира	varieret
варира	varierede
обврски	pligter
обврски	forpligtelser
обврски	tilsagn
обврски	forpligtelser
обврски	ansvar
обврски	ansvarsområder
обврски	pligt
обврски	forpligtelse
најстариот	ældste
подолго	længer
подолго	længere
напредок	fremskridt
напредок	progress
напредок	fremgang
бригада	brigade
принуден	påtvunget
принуден	tvungen
принуден	tvunget
принуден	tvang
принуден	tvungne
добиени	opnåede
добиени	opnået
добиени	modtages
добиени	modtagne
добиени	modtog
добиени	modtaget
добиени	afledt
добиени	afledte
штаб	hovedkontor
штаб	hovedkvarteret
штаб	hovedkvarter
штаб	hovedsædet
штаб	hovedsæde
парагвај	paraguay
страв	angst
страв	frygter
страв	frygt
црвени	rødt
црвени	røde
црвени	rød
црвени	red
ресен	resen
команда	kommandoen
команда	command
команда	kommando
мајстор	mester
мајстор	master
мајстор	herre
најголемо	største
најголемо	største
најголемо	størst
најголемо	største
ран	tidlig
ран	tidligt
синови	sons
синови	sønner
традиции	traditioner
традиции	traditionerne
кинг	konge
кинг	kongens
кинг	kong
кинг	kongen
кинг	king
бор	pine
механизам	mekanismen
механизам	mekanisme
стратегија	strategien
стратегија	strategi
борци	kombattanter
борци	boksere
борци	jagerfly
борци	krigere
борци	kæmpere
сами	alene
сами	sami
диплома	eksamensbevis
диплома	diplom
диплома	grad
јустинијан	justinian
гласање	afstemning
гласање	stemme
гласање	afstemningen
гласање	stem
гласање	afstemninger
гласање	afstemning
компоненти	bestanddele
компоненти	komponenterne
компоненти	komponenter
успеа	styret
успеа	administreret
успеа	forvaltede
успеа	forvaltet
успеа	lykkedes
успеа	håndteret
успеа	lykkedes
електрони	elektroner
интер	inter
стојан	stojan
кујна	gastronomi
кујна	køkken
кујна	køkken
кујна	køkkenet
почит	respekt
почит	respektere
почит	respekter
лекар	læge
лекар	lægen
лекар	læge
лекар	doktor
лекар	doctor
покажа	viste
бања	spa
бања	toilet
бања	badeværelse
бања	badeværelset
бања	wc
бања	banja
бања	bad
бања	badekar
играше	spillet
играше	afspillet
играше	spillede
вести	nyheder
вести	nyhed
окупација	besættelse
окупација	erhverv
окупација	indflytning
хартија	papir
чита	gepard
чита	læser
гласот	voice
гласот	stemme
објасни	forklare
објасни	forklar
објасни	forklarede
објасни	forklaret
детроит	detroit
погрешно	forkert
погрешно	forkerte
кислород	ilt
кислород	oxygen
коски	bones
коски	knogler
венец	krans
различно	forskellige
различно	forskelligt
различно	anderledes
различно	forskellig
признание	skriftemål
признание	bekendelse
признание	tilståelse
признание	skrifte
планирање	planlægningen
планирање	planlægning
постигнат	nået
постигнат	nåede
успешен	vellykket
успешен	succes
успешен	succesfuld
успешен	succesrig
успешна	vellykket
успешна	succes
успешна	succesfuld
успешна	succesrig
последователни	fortløbende
позитивни	positivt
позитивни	positive
позитивни	positiv
изрази	udtrykt
традицијата	traditioner
традицијата	tradition
традицијата	traditionen
соодветна	passende
правда	justice
правда	justitsministeriet
правда	retfærdighed
популарен	populært
популарен	populære
популарен	populær
маркетинг	marketing
маркетинг	markedsføring
маркетинг	afsætning
губи	svinder
губи	falmer
губи	mister
составени	sammensat
променлива	variable
променлива	variabel
променлива	variablen
менаџмент	management
менаџмент	forvaltning
менаџмент	ledelsen
менаџмент	ledelse
сао	são
сао	sao
сао	são
сао	sao
мисла	tænkt
мисла	tænkte
мисла	troede
снимки	optagelser
снимки	optagelser
бдп	bnp
бдп	bruttonationalprodukt
бдп	bni
бдп	bnp
членка	medlem
топлина	heat
топлина	varme
лајпциг	leipzig
продавници	forretninger
продавници	butikker
продавници	forretninger
продавници	butikkerne
продавници	stores
продавници	butikker
министри	ministrene
министри	ministre
есента	efteråret
есента	efterår
стотици	hundrede
стотици	hundreder
стотици	hundredevis
стотици	hundredvis
забава	sjov
забава	fun
забава	sjovt
забава	party
забава	fest
забава	part
забава	parti
забава	underholdning
списоци	lister
списоци	fortegnelser
нашиот	vores
нашиот	vor
нашиот	our
откритија	afsløringer
откритија	opdagelser
откритија	fund
откритија	undersøgelsesresultater
обичаи	toldvæsenet
обичаи	toldmyndighederne
гробови	graves
гробови	grave
гробови	gravene
вон	von
вон	vaughn
извештаи	beretninger
извештаи	indberetninger
извештаи	betænkninger
извештаи	rapporter
чисто	klart
чисто	ryd
чисто	klar
чисто	rene
чисто	ren
чисто	rent
чисто	rene
чисто	rens
чисто	ren
чисто	rent
чисто	clean
остварување	præstation
остварување	bedrift
остварување	opnå
остварување	opnåelse
карти	kort
карти	cards
карти	kortspil
карти	billetter
карти	billetterne
поставува	indstiller
поставува	sæt
поставува	sætter
николов	nikolov
бен	ben
тејлор	taylor
судан	sudan
успеала	styret
успеала	administreret
успеала	forvaltede
успеала	forvaltet
успеала	lykkedes
успеала	håndteret
кампанија	campania
спојување	fusion
спојување	sammenslutning
спојување	sammenlægning
спојување	sammenfletning
спојување	fletning
спојување	flet
спојување	flette
спојување	fusionere
спојување	fletning
спојување	sammensmeltning
религии	religioner
мечот	sværd
мечот	sværdet
кандидат	nominerede
кандидат	ansøger
кандидат	kandidat
кандидат	kandidaten
унеско	unesco
масло	olien
масло	olie
пее	synger
пее	sang
пее	synger
пее	synge
пее	syngende
волта	volta
сон	drømme
сон	dream
сон	drømmer
сон	drøm
листови	efterlader
листови	blade
листови	bladene
листови	plader
листови	lagner
листови	ark
листови	sengetøj
сцени	scener
ученик	elev
ученик	studerende
ученик	elev
ученик	student
ученик	lærling
машина	machine
машина	maskinen
машина	maskin
машина	maskine
повремено	lejlighedsvise
повремено	lejlighedsvis
процент	procent
процент	procenter
процент	procentdel
процент	procent
натпреварувања	konkurrencer
болка	smerter
болка	smerte
затворени	lukkede
затворени	lukket
иницијатива	initiativ
иницијатива	initiativet
вработените	arbejdstagere
вработените	medarbejdere
вработените	lønmodtagere
вработените	ansatte
вработените	beskæftigede
ридот	bakken
ридот	bakke
ридот	hill
арабија	arabien
арабија	arabella
организирани	tilrettelagt
организирани	organiseret
организирани	organiserede
организирани	arrangeret
организирани	organiseret
организирани	organiserede
претставена	repræsenterede
претставена	repræsenteret
претставена	præsenterede
претставена	fremlagt
претставена	præsenteret
претставена	præsenteres
двојна	double
двојна	dobbelt
установи	faciliteter
џејн	jane
атоми	atomer
соѕвездија	stjernebilleder
нормално	normalt
нормално	normale
нормално	normal
демократија	demokratiet
демократија	demokrati
равенки	ligning
равенки	ligninger
трупи	tropperne
трупи	tropper
трупи	trop
извршил	forpligtet
извршил	begået
извршил	engageret
извршил	engagerede
извршил	forpligtede
блок	blokering
блок	bloker
блок	blok
блок	blokere
блок	block
дол	dole
дол	dol
дол	dahl
самостојно	selvstændigt
самостојно	enkeltstående
бек	beck
кембриџ	cambridge
шекспир	shakespeare
технологии	teknologier
демографија	demografi
трева	gryde
трева	krukke
трева	pot
трева	potte
трева	græs
трева	ukrudt
трева	pot
трева	hash
трева	græs
филозофи	filosoffer
костур	skelettet
костур	skeletter
костур	skelet
опера	opera
опера	operaen
икони	ikoner
политичко	politisk
дон	don
нација	nations
нација	nationen
нација	nation
огромни	kæmpe
огромни	kæmpestort
огромни	enorm
огромни	enorme
огромни	enormt
задржи	behold
задржи	bevar
задржи	keep
наум	naum
фифа	fifa
избегне	undgås
избегне	undgå
длабочина	dybde
длабочина	dybden
длабочина	dips
инките	inkaerne
друштва	samfundene
друштва	samfund
среќа	lykken
среќа	glæde
среќа	lykke
архитекти	arkitekter
отстранување	fjerne
отстранување	fjern
отстранување	afhentning
отстранување	fjernelse
наменети	øremærkede
наменети	øremærket
архиепископија	ærkebispedømmet
работна	arbejder
работна	arbejdende
работна	arbejde
никулци	spirer
лошо	slemt
лошо	skidt
лошо	bad
лошо	dårligt
лошо	dårlig
жак	jacque
жак	jacques
највисока	højest
највисока	højeste
папи	papi
ситуации	situationer
потрошувачите	forbruger
потрошувачите	forbrugerne
потрошувачите	forbrugere
потрошувачите	forbrugerne
потрошувачите	forbrugere
свири	play
свири	spille
свири	spil
свири	leg
свири	spiller
свири	skuespil
свири	leger
свири	afspilning
свири	spiller
свири	spille
експерименти	eksperimenterne
експерименти	eksperimenter
експерименти	forsøg
прогласена	erklæret
прогласена	udråbt
прогласена	proklameret
алатки	værktøj
алатки	værktøjer
алатки	redskaber
сопствени	eje
сопствени	egne
сопствени	egen
сопствени	eget
сопствени	brugerdefineret
сопствени	skik
сопствени	tilpasset
сопствени	brugerdefinerede
сопствени	sædvane
заливот	kløft
заливот	golf
заливот	golfen
заливот	bugt
заливот	bugten
заливот	bay
четврта	fjerde
раѓањето	fødsler
раѓањето	fødsel
раѓањето	fødslen
грчка	græsk
грчка	græske
грчка	græker
филозофски	filosofiske
филозофски	filosofisk
имам	fik
имам	har
имам	got
трансфер	transfer
трансфер	overdragelse
трансфер	overførsel
трансфер	forflyttelse
основен	basal
основен	basic
основен	grundlæggende
евро	euroen
евро	euro
глумец	skuespilleren
глумец	skuespiller
глумец	aktør
историско	historiske
историско	historisk
историско	historiske
историско	historisk
класик	klassisk
класик	klassiker
класик	klassiske
класик	classic
разбирање	forståelse
разбирање	forstående
дозволи	tillad
дозволи	tilladelser
ниски	lav
ниски	lavt
ниски	lave
ниски	low
решенија	opløsninger
решенија	løsninger
решенија	løsningsforslag
соната	sonata
алкохол	alkohol
развиена	fremkaldt
развиена	udviklede
развиена	udviklet
престој	opholdssted
престој	ophold
престој	bopæl
престој	bolig
бендови	bands
коста	costa
коста	kosta
целите	målsætninger
целите	mål
целите	formål
целите	målsætning
лента	bane
лента	lane
лента	båndet
лента	tape
лента	bånd
лента	bånd
естонија	estland
естонија	estlands
танц	danse
танц	dance
танц	dans
танц	danse
танц	dansende
танц	danser
танц	dans
очигледно	åbenbart
очигледно	åbenlyst
очигледно	selvfølgeligt
очигледно	oplagt
очигледно	indlysende
очигледно	tilsyneladende
очигледно	åbenbart
очигледно	klart
очигледно	tydeligvis
мотор	motoren
мотор	motor
мотор	bike
мотор	cykel
мотор	cyklen
мотор	motorcykel
мотор	motorcykler
мотор	motorisk
мотор	motor
мотор	motorcykel
двојки	par
двојки	fordobler
двојки	double
двојки	toere
побрзо	hurtigere
уништување	ødelæggelser
уништување	ødelæggelse
уништување	tilintetgørelse
уништување	destruktion
републиката	republik
републиката	republikken
монархија	monarki
значења	betydninger
сол	salt
завршена	færdig
завршена	færdigt
завршена	afsluttet
завршена	færdige
завршена	afsluttede
откривањето	afsløringen
откривањето	afsløring
бета	beta
служби	tjenester
служби	tjenesteydelser
служби	ydelser
служби	serviceydelser
тумба	tumba
дур	flad
дур	lejlighed
дур	fladt
дур	flade
еднаков	lige
еднаков	equal
нејзино	hendes
проф	prof
доделена	tildelte
доделена	tildelt
доделена	anvist
доделена	tildelte
доделена	uddelt
доделена	tildelt
закана	trussel
закана	trusler
закана	trussel
вистината	sandheden
вистината	sandhed
критичарите	kritikerne
критичарите	kritikere
колекција	samling
колекција	opsamling
колекција	afhentning
колекција	indsamling
колекција	opkrævning
атанасиј	athanasius
водич	vejledningen
водич	guide
водич	vejledning
химна	salme
химна	hymne
химна	hymne
ману	manu
пракса	træning
пракса	praksis
пракса	øvelse
пракса	øv
риген	rügen
богат	rig
богат	rich
богат	rigt
богат	rige
замени	erstatninger
замени	afløsere
замени	udskiftninger
замени	udskiftet
замени	udskiftes
замени	erstattede
замени	erstattet
замени	erstat
замени	erstatte
сопствена	eje
сопствена	egne
сопствена	egen
сопствена	eget
инспирација	inspiration
брајан	brian
брајан	bryan
помошник	assisterende
помошник	medhjælper
помошник	assistent
помошник	hjælper
завет	covenant
завет	pagt
завет	pagten
завет	testamente
завет	løfte
капетан	kaptajn
зима	vinteren
зима	winter
зима	vinter
коментари	bemærkninger
коментари	kommenterer
коментари	kommentarer
ретки	sjælden
ретки	sjældne
ретки	sjældent
дадено	givet
дадено	givne
дадено	given
настава	undervise
настава	undervisning
настава	undervisningen
настава	klasser
настава	klasserne
оптички	optiske
оптички	optisk
основано	grundlagde
основано	grundlagt
патријаршија	patriarkat
читање	læses
читање	læse
читање	læs
читање	læst
читање	læsning
читање	læser
читање	aflæsning
читање	læse
сликари	malere
количини	beløb
количини	mængder
обединето	forenet
обединето	forenet
обединето	united
обединето	forenede
кан	kahn
кан	khan
кан	cannes
водолија	vandmanden
евровизија	eurovision
југоисточно	sydøstlige
југоисточно	sydøst
ограничена	limited
ограничена	begrænsede
ограничена	begrænset
фондови	midler
фондови	fonde
фондови	pengemidler
редовен	regelmæssigt
редовен	regelmæssige
редовен	regelmæssig
тутун	tobaksvarer
тутун	tobak
пристигнал	ankom
пристигнал	ankommet
напиша	skrev
часовник	se
часовник	uret
часовник	ur
адам	adam
мотиви	bevæggrunde
мотиви	motiv
мотиви	motiver
мотиви	motiver
подготовка	klargøring
подготовка	udarbejdelse
подготовка	forberedelse
подготовка	forberedelser
подготовка	tilberedning
подготовка	forbereder
подготовка	klargøring
подготовка	forberede
подготовка	forberedelse
глуми	rollespil
глуми	rekonstruktion
одбрани	valgt
одбрани	udvalgt
одбрани	valgte
одбрани	forsvares
одбрани	forsvarede
одбрани	forsvaret
одмор	ferie
развиени	fremkaldt
развиени	udviklede
развиени	udviklet
персија	persien
атп	atp
напред	fremadrettet
напред	frem
напред	fremad
напред	front
напред	foran
напред	forside
алан	allan
алан	alan
френк	frank
победникот	vinderen
победникот	vinder
шаховска	skak
одгледување	avl
одгледување	avlsdyr
одгледување	opdræt
одгледување	dyrkning
железо	jern
виетнам	vietnam
виетнам	nam
тајна	hemmelige
тајна	hemmelig
тајна	secret
тајна	hemmelighed
тајна	hemmeligt
следење	følger
следење	sporer
следење	sporing
жолта	gult
жолта	gule
жолта	yellow
жолта	gul
изгради	byg
изгради	bygge
изгради	build
потполно	helt
потполно	fuldstændigt
потполно	fuldstændig
помине	passerer
помине	passere
помине	aflevering
помине	bestået
помине	pass
југозападно	sydvestlige
југозападно	sydvest
терапија	terapi
професионални	faglige
професионални	fagligt
професионални	professionelt
професионални	professionel
професионални	professionelle
следува	følger
следува	kommer
панк	punk
ослободен	frigjort
ослободен	udgivet
ослободен	løsladt
ослободен	frigivet
правилно	ordentligt
локално	lokalt
локално	lokale
локално	lokalt
локално	lokal
локално	local
етничка	etnisk
етничка	etniske
изведена	udførte
изведена	udført
спас	frelse
спас	frelsens
спас	redning
спас	redde
спас	undsætning
спас	rednings
спас	redningsaktion
хип	hip
хип	hoften
хип	hofte
чувства	følelser
сериозно	seriøst
сериозно	alvorligt
асистент	assisterende
асистент	medhjælper
асистент	assistent
потпишан	undertegnet
потпишан	undertegnede
потпишан	underskrevet
потпишан	signeret
потпишан	forseglet
потпишан	forseglede
меморија	minde
меморија	erindring
меморија	hukommelse
меморија	hukommelsen
меморија	memory
руско	russeren
руско	russer
руско	russiske
руско	russisk
руско	russo
воведување	introduktion
воведување	indledning
воведување	indfører
воведување	indføre
воведување	introducerer
воведување	introduktion
третман	behandling
третман	behandlingen
црвениот	rødhåret
црвениот	rødhårede
стивен	stephen
стивен	steven
практика	træning
практика	praksis
практика	øvelse
практика	øv
шири	spreder
шири	spredning
шири	spred
шири	spredning
шири	spreder
видел	set
видел	ses
возрасните	voksne
искористи	brug
искористи	anvendelse
искористи	anvend
турнири	turneringer
доменот	domæne
финансирање	finansieringen
финансирање	finansiering
финансирање	finansieringen
финансирање	finansiering
финансирање	finansiere
финансирање	finans
финансирање	finanser
финансирање	finansiering
алжир	algier
алжир	alger
алжир	algeriet
примерок	prøven
примерок	stikprøve
примерок	prøve
примерок	stikprøver
примерок	eksemplar
племе	stamme
племе	stammen
предава	underviser
алекс	alex
борбите	kæmpe
борбите	slås
борбите	kæmper
борбите	kampe
борбите	slåskamp
примени	ansøge
примени	anvend
цирих	zürich
цирих	zürich
изговор	udtale
изговор	påskud
букурешт	bukarest
џозеф	joseph
џозеф	josef
шарл	charles
харц	harz
тенденција	tilbøjelighed
тенденција	tendens
североисточно	nø
североисточно	nordøstlige
североисточно	nordøst
јаглерод	kulstof
јаглерод	kul
јаглерод	carbon
нашол	fundne
нашол	fandt
нашол	fundet
врвови	toppe
врвови	tinder
лет	fly
лет	flight
лет	flyvning
учи	lære
учи	lær
коњи	heste
достигна	nået
достигна	nåede
шведски	svenske
шведски	svensker
шведски	svensk
чекори	skridt
чекори	trin
контролира	kontrol
контролира	kontroller
боб	bob
игор	igor
членство	medlemskaber
членство	medlemskab
членство	medlemsskab
волја	viljestyrke
бога	gud
господ	gud
маси	tabellerne
маси	tabeller
маси	borde
маси	masse
маси	massevis
акт	reus
акт	handle
акт	retsakt
акт	akt
акт	act
млада	unge
млада	ung
тежок	tunge
тежок	tungt
тежок	heavy
тежок	tung
тежок	kraftig
тежок	svært
тежок	svære
тежок	vanskelig
тежок	vanskeligt
тежок	svær
топката	bal
топката	bold
топката	ball
топката	kugle
првенствено	primært
преспа	prespa
постоел	eksisteret
постоел	fandtes
постоел	eksisterede
умот	sind
умот	mind
умот	sindet
геометрија	geometri
партнер	kompagnon
партнер	partner
партнер	samarbejdspartner
партнер	makker
услов	krav
услов	tilstand
услов	betingelse
услов	stand
велејќи	siger
чести	hyppigt
чести	hyppige
чести	hyppig
редовите	rækker
редовите	række
електронска	elektron
лавињ	lavigne
случајно	utilsigtet
случајно	random
случајно	tilfældige
случајно	tilfældigt
случајно	tilfældig
случајно	vilkårligt
случајно	tilfældigt
фленсбург	flensborg
ограничувања	begrænsninger
ограничувања	begrænsninger
ограничувања	restriktioner
ограничувања	grænser
ограничувања	begrænsninger
ограничувања	grænseværdier
ограничувања	begrænsninger
ханс	hans
одлучил	besluttet
одлучил	besluttede
гасови	gasser
гасови	luftarter
селани	landsbyboere
селани	landsbyboerne
селани	bønder
селани	bønderne
сигнал	signal
сигнал	signalet
хоп	hoop
постари	ældre
постари	ældre
водечки	ledende
водечки	førende
водечки	føring
водечки	bly
водечки	føre
водечки	lead
дрога	narko
дрога	narkotika
дрога	stoffer
дрога	dope
дрога	narko
дрога	narkotika
џонсон	johnson
барањето	forespørgsel
барањето	anmodning
драми	dramaer
двојно	double
двојно	dobbelt
двојно	dobbelt
предводени	førte
предводени	ført
предводени	ledt
паднал	faldt
паднал	faldet
паднал	væltede
приход	indtægter
приход	indtægterne
приход	indtægt
приход	indkomster
приход	indtægt
приход	indtægter
приход	indkomst
чај	teen
чај	tea
чај	te
распоредени	udsendt
дале	gav
сестри	sisters
сестри	søstre
сестри	søstrene
културна	kulturelle
културна	kulturel
културна	kulturelt
цивилизација	civilisation
цивилизација	civilisationen
цивилизација	civilisation
цивилизација	civilisationen
плата	løn
плата	plata
натпреварува	konkurrerer
натпреварува	konkurrerende
изложба	udstille
изложба	udstilling
изложба	udstillingen
изложба	fremvisning
изложба	udstilling
изложба	udstillinger
изложба	opvisning
кралска	kongelige
кралска	kongeligt
кралска	royale
кралска	royal
кралска	kongelig
млеко	mælk
орел	eagle
орел	ørn
орел	ørnen
орел	ørne
орел	aquila
самогласки	vokaler
ислам	islams
ислам	islam
класичен	klassisk
класичен	klassiker
класичен	klassiske
класичен	classic
шема	mønsteret
шема	mønster
шема	ordning
храмови	templer
единство	sammenhold
единство	enhed
анализи	analyser
анализи	analyser
анализи	analyse
развивање	udvikler
развивање	udvikle
ширење	spreder
ширење	spredning
ширење	udbredelse
ширење	formidling
ширење	spredning
превоз	ride
превоз	lift
превоз	tur
превоз	rid
превоз	transporten
превоз	transport
превоз	søfart
превоз	skibsfart
превоз	fragt
превоз	shipping
превоз	forsendelse
сталин	stalin
сталин	stalins
динамо	dynamo
динамо	dinamo
верување	overbevisning
верување	troen
верување	tro
рома	romaer
рома	romaerne
рома	roma
комбинации	kombinationer
ангел	engel
ангел	angel
брус	bruce
подобар	bedre
народите	folkeslag
народите	befolkninger
дизни	disney
донел	donnell
адолф	adolf
постоечките	bestående
постоечките	eksisterende
џамии	moskeer
потврди	konfirmeret
потврди	bekræftede
потврди	bekræftet
потврди	verificere
потврди	bekræft
потврди	bekræfter
потврди	bekræft
убие	dræb
близината	nærhed
постар	senior
постар	højtstående
постар	ældre
развиен	fremkaldt
развиен	udviklede
развиен	udviklet
развиен	udviklede
развиен	udviklet
борец	bokser
борец	kæmper
борец	fighter
основачите	grundlæggere
основачите	grundlæggerne
органски	organisk
органски	organiske
органски	økologisk
органски	økologiske
затворена	lukkede
затворена	lukket
масовно	masse
масовно	mass
масовно	messe
елизабет	elizabeth
елизабет	elisabeth
елизабет	elisabeth
остави	forlad
остави	forlade
остави	orlov
вкус	smag
вкус	aroma
вкус	smage
вкус	smagsprøve
вкус	smager
вкус	smag
биологија	biologi
прстен	ring
прстен	ringe
прстен	ringen
богати	rig
богати	rich
богати	rigt
богати	rige
богати	velhavende
изведени	afledt
изведени	afledte
гувернер	guvernør
гувернер	guvernøren
мек	mack
мек	mac
повисока	højere
бег	bey
нарушување	forstyrrelse
нарушување	forstyrrelser
нарушување	uroligheder
заштитени	beskyttet
заштитени	fredede
заштитени	beskyttede
заштитени	fredet
архангел	ærkeengel
андромеда	andromeda
кругови	cirkler
кругови	kredse
кругови	omgange
кругови	runder
повик	call
повик	ring
повик	opkald
повик	kald
повик	ringe
треска	feber
рис	reese
рис	rhys
рис	los
прошири	udvide
прошири	udvid
романски	rumænske
романски	rumænsk
стандарден	default
стандарден	misligholdelse
стандарден	standard
стандарден	standarden
стандарден	norm
стандарден	standard
поставување	opsætning
поставување	setup
поставување	indstilling
поставување	placering
одлучи	besluttet
одлучи	besluttede
одлучи	bestem
одлучи	beslut
одлучи	beslutte
одлучи	beslutter
светло	tænd
светло	light
светло	let
светло	lys
светло	lyst
светло	lyse
централно	centralt
централно	central
централно	centralt
сателитска	satellitbaseret
сателитска	satellit
побарувачка	efterspørgsel
побарувачка	efterspørgslen
литературен	litterære
литературен	litterær
организирана	tilrettelagt
организирана	organiseret
организирана	organiserede
организирана	arrangeret
именувана	opkaldt
именувана	navngivet
именувана	navngivne
дрезден	dresden
паоло	paolo
мотори	motorcykler
мотори	motorerne
мотори	motorer
мотори	motorer
мотори	motors
мотори	cykler
мотори	cyklerne
автономија	autonomi
автономија	selvstyre
автономија	selvstændighed
достигнувања	resultater
достигнувања	bedrifter
бугари	bulgarere
советник	konsulent
советник	rådgiver
советник	holdleder
советник	vejleder
советник	rådgiver
советник	konsulent
советник	rådgiver
модерна	moderne
говорот	tale
говорот	indlæg
говорот	talen
кандидати	kandidaterne
кандидати	kandidater
кандидати	ansøgere
кандидати	ansøgerne
кандидати	ansøger
кандидати	sagsøgere
кандидати	ansøgere
викимедија	wikimedia
намена	formål
намена	formal
алфред	alfred
признанија	tilståelser
придонеси	bidraget
придонеси	bidrag
придонеси	bidrag
постигнати	opnåede
постигнати	opnået
нападнал	invaderet
нападнал	invaderede
нападнал	overfaldet
нападнал	overfaldt
надеж	håber
надеж	hope
надеж	håb
надеж	håbet
проценка	bedømmelse
проценка	vurdering
проценка	evaluering
проценка	vurdere
проценка	vurdere
проценка	evaluerer
проценка	evaluere
проценка	skøn
проценка	skønnet
проценка	overslag
проценка	anslået
проценка	estimat
проценка	evaluering
проценка	vurdering
проценка	bedømmelse
собираат	indsamler
собираат	indsamle
богот	gud
натпис	mærke
натпис	etikette
натпис	etiket
натпис	label
иванов	ivanov
приватен	privat
приватен	private
автомобил	bilen
автомобил	bil
автомобил	car
автомобил	automobiler
автомобил	bil
автомобил	automobil
организиран	tilrettelagt
организиран	organiseret
организиран	organiserede
организиран	arrangeret
