در	vrata
مجتمع	integralno
مجتمع	integralni
دانشجو	student
شاگردان	zenice
نوجوانان	kompjutersku
نظم	naređenje
نظم	naredbu
نظم	reda
نظم	red
تنهایی	sami
تنهایی	sama
تنهایی	lonely
تنهایی	usamljeni
آلفا	alpha
آلفا	alfa
چرخ	točak
چرخ	točkove
هرات	herat
هرات	kompleksan
هرات	kompleks
هرات	kompleksna
مهندسان	inženjera
مهندسان	inženjeri
گردش	ekskurzija
گردش	tiraž
گردش	opticaju
بم	bam
پور	por
پور	pur
آیت	ait
تبعید	egzil
تبعید	prognan
جنگلی	šuma
جنگلی	džungla
روزگار	dana
آسیاب	mlin
آسیاب	mill
بحرین	bahrein
دانسته	poznat
دانسته	poznato
دانسته	poznata
دانسته	poznate
اریک	eric
قربانی	žrtvuje
قربانی	žrtva
جوزف	joseph
آندره	andre
پارس	kora
پارس	pars
وکیل	advokati
وکیل	advokata
وکیل	advokat
اختراع	izum
اختراع	izmislili
اختراع	izumio
اختراع	izmislio
گرامی	počast
گرامی	čast
گرامی	plemeniti
عمارت	kastel
داغ	hot
داغ	vrelo
جدایی	rastanak
جدایی	razdvajanje
سفیر	ambasador
سفیر	safir
مزرعه	farma
لیسانس	bachelor
تحقیقاتی	istraživanje
تحقیقاتی	istraživanja
سینا	sienna
سینا	sinaju
الفبای	abeceda
حرفه	karijeru
حرفه	karijere
حرفه	karijera
حرفه	profesiji
حرفه	struke
حرفه	profesije
همراهی	pratnja
همراهی	eskort
محرم	intimnom
ادب	maniri
خودروی	automobil
خودروی	hibridni
خودروی	hybrid
کوهی	planina
بوسنی	bosanac
بوسنی	bosanski
بوسنی	bosna
جداگانه	odvojeno
سیما	sima
افسانه	legenda
افسانه	mit
افسانه	legende
رزمی	borilačkih
رزمی	borilačke
اعظم	azam
قفقاز	kavkaz
مجاز	ovlaštena
مجاز	odobren
مجاز	legalno
مجاز	pravna
مجاز	pravne
مجاز	pravni
مجاز	pravnih
مجاز	dozvoljena
مجاز	dozvoljeno
مجاز	dozvoljen
مجاز	dozvolio
حسام	hossam
البرز	alborz
معمولا	obično
معمولا	obično
اروگوئه	urugvaj
سراب	mirage
گمان	mišljenje
گمان	pretpostavka
گمان	fancy
چای	čaj
محاصره	opsada
محاصره	blokada
محاصره	blokade
محاصره	blokadu
محاصره	okruženo
محاصره	okružen
محاصره	okružena
فرهاد	farhad
کف	kata
کف	spratu
کف	poda
کف	sprat
اکران	akron
اکران	prikazivanje
فرماندار	guverner
کنسرت	koncert
کنسرت	koncerti
بیمه	osiguranje
بیمه	osiguranja
آلبرت	albert
گلی	glina
کجا	gdje
کجا	gde
اکسید	oksidi
قیام	stoji
قیام	stajanje
خدایان	bogove
خدایان	bogovi
خدایان	božanstava
خدایان	bogova
خدایان	bogovima
ونزوئلا	venecuela
سؤال	pitanje
سؤال	pitanja
مقادیر	vrijednosti
برآورد	procjena
برآورد	procjenama
برآورد	procjene
امیدوارم	nada
امیدوارم	nade
لیتوانی	litvanski
لیتوانی	litvanija
علائم	simptomi
درونی	enterijera
درونی	unutrašnje
درونی	unutrašnja
درونی	unutrašnji
درونی	unutrašnji
درونی	unutrašnja
سرور	server
فیلسوف	filozof
موریس	mauricijusa
موریس	morris
موریس	maurice
درج	ubacuje
درج	insercija
سامسونگ	samsung
زابل	zabel
الیزابت	elizabeta
الیزابت	elizabeth
وظایف	dužnosti
سانتا	santa
سایه	sjeni
سایه	hladu
سایه	hlad
مرور	pregledanje
مرور	pregled
پیروان	sljedbenici
پیروان	sljedbenika
گذار	tranziciji
گذار	prelazni
گذار	tranzicija
وحدت	jedinstvo
الهام	inspirisan
الهام	inspirisala
الهام	inspiracija
محبوب	popularna
محبوب	popularan
محبوب	popularni
محبوب	obožavan
محبوب	miljenika
محبوب	omiljeni
محبوب	miljenik
محبوب	omiljeno
محبوب	miljenici
پروتکل	protokol
گام	korak
حرارتی	toplotna
حرارتی	toplotne
حرارتی	toplotno
سندی	sandy
جلال	slava
جلال	jalal
راس	ros
راس	ross
مشتری	mušterija
مشتری	klijentima
مشتری	klijent
مشتری	jupiter
بابا	tati
بابا	tata
مرده	mrtva
مرده	mrtvi
مرده	mrtvo
مرده	mrtav
نوجوانی	teen
نوجوانی	adolescencija
ورزشکار	atletski
ورزشکار	athletic
ورزشکار	sportista
ورزشکار	sport
هواگرد	aviona
مدافعان	branioci
سونی	sony
تجدید	obnavljanje
تجدید	obnova
تجدید	obnove
تجدید	obnovu
نویس	nevisa
والتر	valter
والتر	walter
چوبی	drvena
چوبی	drveni
چوبی	drvene
چوبی	drvenih
چوبی	drvenim
چوبی	drva
چوبی	drvo
پژوهشگران	istraživači
دفاعی	odbrana
سیم	žica
سیم	sim
نوادا	nevada
اصطلاحات	pojmove
اصطلاحات	uslovi
اصطلاحات	terminologija
دقیقاً	tačno
تخم	jaja
تخم	jaje
سالم	zdrave
سالم	zdravi
سالم	zdrava
سالم	zdrav
سالم	bezbjedno
سالم	salem
کامرون	kamerun
مسکن	stanovanje
مسکن	stambeni
تحریک	provokativan
تحریک	izazvale
تحریک	izazvao
تحریک	stimuliše
تحریک	poticanja
یحیی	jahja
مکانی	mjesto
حسابداری	računovodstvo
آیلند	ostrvo
آدرس	adresa
الهی	allah
الهی	allaha
الهی	allahu
الهی	bog
سوار	prevoz
نادرست	krivo
نادرست	wrong
نادرست	pogrešan
نادرست	pogrešno
نادرست	lažnih
اصلاحات	modifikacije
اصلاحات	reforma
اصلاحات	poboljšanja
اصلاحات	korekcija
اصلاحات	unaprijediti
اصلاحات	poboljšaju
اصلاحات	improve
هزاران	hiljade
تظاهرات	demonstriraju
تظاهرات	protest
تظاهرات	demonstracije
تظاهرات	demonstracija
تظاهرات	demonstracije
تظاهرات	demonstracijama
مرزی	granica
مرزی	granica
کارائیب	karipsko
کارائیب	karipska
کارائیب	kariba
گردن	vrat
تحصیلی	akademik
تحصیلی	akademska
تحصیلی	akademske
ویکتوریا	viktorija
ویکتوریا	victoria
تجاوز	napad
تجاوز	agresija
تجاوز	silovanje
زمستانی	zima
تبلیغاتی	oglašavanje
تبلیغاتی	propaganda
فردا	sutra
ترس	strah
ترس	awe
استیو	steve
استناد	citati
تل	tal
تل	talj
تل	visoka
تل	visok
تل	visoki
تل	tel
تل	tol
قصر	dvorac
قصر	palata
قصر	palača
توده	mase
توده	masa
گاو	krava
دموکراتیک	demokratski
دموکراتیک	demokratska
شعار	moto
شعار	slogan
شعار	sloganom
وحشی	divljeg
وحشی	divlji
وحشی	wild
وحشی	divlja
خبرنگار	dopisnik
خبرنگار	novinar
آنتونیو	antónio
آنتونیو	antonio
واقعه	incident
واقعه	manifestacija
واقعه	događaj
جلسه	sjednicu
جلسه	sjednici
جلسه	sjednica
جلسه	sastanak
جلسه	susret
اکسیژن	kisik
عدالت	pravda
عدالت	pravde
فیلتر	filter
مترو	metro
مترو	metro
دخالت	miješanja
دخالت	intervencija
دخالت	intervencije
دخالت	učešće
ابی	ebi
شهروندان	građani
رسم	tradicija
رسم	zavjera
ازبکستان	uzbekistana
تشویق	podsticanje
تشویق	aplauzom
مدعی	pretender
سرکوب	represija
هشدار	upozorenje
هشدار	upozoravajući
هشدار	upozorenja
شاهین	shaheen
شاهین	falcons
شاهین	soko
برود	prolazi
برود	prođe
معادله	jednačina
کوچکتر	manji
کوچکتر	manja
سیب	jabuka
سیب	jabuke
ولتاژ	napon
ماهواره	sateliti
برگشت	nazad
برگشت	back
برگشت	vrati
یخ	led
صلیب	krst
بیس	bas
بیس	bis
بل	bell
ناخالص	bruto
داوری	sud
داوری	arbitraže
داوری	kadiluk
داوری	sudnji
نمایشی	nastupa
نمایشی	demonstracija
نمایشی	demonstracije
نمایشی	demonstracijama
بیگ	velikih
بیگ	veliki
محقق	istraživač
کاظم	kasim
کاظم	kazima
اختلالات	poremećaj
اختلالات	poremećaji
مأموریت	misija
قطار	voz
قطار	vozove
قطار	vozovi
قطار	vozova
مهاجران	imigranti
مهاجران	imigranti
مهاجران	migranti
پری	perry
پری	pari
متحرک	mobilni
متحرک	mobilne
متحرک	mobil
کوهستان	planina
کوهستان	planine
کوهستان	planina
ادیان	religija
حشرات	insekti
حشرات	insektima
حشرات	insekte
حشرات	baje
دیسک	diska
دیسک	disk
دیسک	disku
دیسک	disc
دوستی	prijateljstvo
دوستی	prijateljstva
دوستی	prijatelj
دوستی	drug
تقلید	oponaša
تقلید	imitacije
نهضت	pokret
کهنه	stare
کهنه	stara
کهنه	staro
کهنه	stari
اجباری	primorala
اجباری	prisiljeni
اجباری	primorana
اجباری	prisiljen
اجباری	primoran
اجباری	primorao
اجباری	sila
اجباری	obavezno
اجباری	obavezni
اجباری	obavezan
اجباری	obaveznog
اجباری	obavezno
ضریب	koeficijent
نان	kari
نان	nan
نان	hljeb
خورده	ate
امریکا	amerika
یوروویژن	euroviziji
گرافیک	gpu
گرافیک	grafika
معمار	arhitekt
نیل	nil
بخصوص	posebno
بخصوص	naročito
مرکب	složeni
مرکب	jedinjenje
مرکب	ink
ماندن	ostala
ماندن	ostati
ماندن	ostanu
ماندن	boravka
نفس	dah
نفس	ego
نفس	duša
براون	brown
براون	braun
واسطه	posrednika
مری	merjem
آذربایجانی	azerbejdžanski
شطرنج	šah
لیورپول	liverpool
وسیع	wide
وسیع	široki
وسیع	široko
وسیع	široka
وسیع	obimna
وسیع	prostrane
تار	web
تار	warp
تار	tar
سودان	sudan
سودان	sudanski
اسلواکی	slovački
اسلواکی	slovačka
شکلی	cifre
عملیاتی	operativni
عملیاتی	operativne
عملیاتی	operativan
سازهای	strukturalne
سازهای	strukturalnih
سازهای	strukturnih
راهنما	uputstvo
راهنما	priručnik
راهنما	vodič
دوستدار	voljeti
سیدنی	sidney
سیدنی	sydney
جونز	jones
استانداردهای	standardi
استانداردهای	standarde
استانداردهای	standarda
اپرا	opera
اسلحه	pištolj
آلفرد	alfred
نمادهای	simboli
نمادهای	simbola
بادی	buddy
بادی	vjetar
فرانسیس	francis
فرانسیس	franjo
سهم	doprinos
سهم	dionica
سهم	dijeli
متمرکز	usmjereni
متمرکز	fokusirana
دلیلی	razum
ماجرای	avanturu
ماجرای	avantura
کارگر	radnik
کارگر	porođaj
دایره	krugovi
دایره	krugova
دایره	krugovima
دایره	kružnica
دایره	kružni
مغزی	mozak
پروفسور	profesor
مانی	mani
سرپرستی	nadzorom
دان	don
سرچشمه	fontana
سرچشمه	česme
عقاید	mišljenja
عقاید	uvjerenja
عقاید	vjerovanja
انفجار	eksplozija
انفجار	blast
انفجار	eksplozije
انفجار	eksplozija
خزندگان	gmizavaca
تحمل	tolerirati
تحمل	tolerancija
تحمل	tolerancije
تحمل	toleranciji
بنیانگذار	osnivača
بنیانگذار	osnivač
مقبره	grob
مقبره	grobnica
متخصص	specijalista
متخصص	stručnjak
متخصص	stručna
متخصص	ekspertni
متخصص	stručni
متخصص	stručnjak
متخصص	ekspert
عاشق	ljubav
لحظه	trenutak
لحظه	momenat
لحظه	moment
شباهت	sličnosti
شباهت	sličnost
داوران	sudaca
داوران	sudije
داوران	suci
تسلیم	predaju
تسلیم	>>
تسلیم	predaja
تسلیم	dostaviti
آستانه	praga
آستانه	prag
آستانه	astana
آستانه	ruba
اثرات	uticaji
اثرات	efekti
تعادل	trim
تعادل	mjerilo
تعادل	bilans
تعادل	ravnoteža
کاغذ	papir
کاغذ	papire
زوج	pair
زوج	par
زوج	par
زوج	nekoliko
فضانوردان	astronauti
گرگ	wolf
گرگ	vuk
گرگ	vuka
گرگ	gregg
یهودیت	judaizam
اسلوونی	slovenija
اسلوونی	slovenački
آماری	statistika
آماری	statistička
آماری	statističke
سراسری	globalni
سراسری	globalno
هوش	inteligencija
لینوکس	linux
سنگاپور	singapur
مالیات	oporezivanja
مالیات	oporezivanju
مالیات	porez
مالیات	porezi
مالیات	poreze
کشتن	ubiju
کشتن	ubistvo
کشتن	kill
کشتن	ubi
کشتن	ubiti
کشتن	ubistvo
کشتن	ubijanje
عبری	hebrejski
اثری	utisci
اثری	utiske
آغازین	init
آغازین	početni
سواحل	plaže
یادگیری	učenje
یادگیری	uče
یادگیری	nauči
یادگیری	uči
یادگیری	learn
مجازات	penala
مجازات	kazna
مجازات	kaznu
مجازات	kazna
سازمانی	preduzeće
سازمانی	preduzetništvo
سازمانی	enterprise
دوک	vojvoda
رز	ruža
رز	rosa
سکه	novčiće
سکه	kovanica
سکه	novčić
سکه	novčića
نمودار	dijagram
هالیوود	hollywood
بمب	bomba
محلول	rješenje
محلول	rješenja
محلول	rešenje
تیمور	teymur
تیمور	timor
تیمور	timur
بچه	beba
بچه	baby
بچه	mala
بچه	dijete
کمبریج	cambridge
دختری	djevojka
دختری	devojka
دختری	girl
نمک	so
عمران	imran
کنیا	kenija
استون	stone
استون	kamen
استون	kameno
استون	kameni
استون	aceton
پوشیده	nosio
معماران	arhitekte
معماران	arhitekti
معماران	arhitekata
موجودات	stvorenja
هلندی	holandski
روزه	post
روزه	brzo
روزه	brza
روزه	brz
روزه	brzi
موش	pacova
موش	miš
آگاه	obavijestio
آگاه	svjesna
آگاه	svjestan
تفکیک	razdvajanje
جامد	čvrsto
جامد	čvrste
اخراج	deportacije
اخراج	deportaciju
اخراج	protjerivanje
اخراج	izbacivanja
اخراج	otpustio
دژ	tvrđava
دژ	utvrđenje
دژ	fort
جمعیتی	populacija
کمترین	minimalno
کمترین	minimum
کمترین	minimalna
کمترین	najmanje
کمترین	minimalno
کمترین	minimalni
میشل	michelle
دموکراسی	demokratija
تدریج	postepeno
خزر	khazar
خزر	kaspijskog
خزر	kaspijski
شکسته	slomio
شکسته	izbio
شکسته	raspala
لوکزامبورگ	luksemburg
ماداگاسکار	madagaskar
برتری	excellence
برتری	prednost
بارگذاری	učitavanje
بارگذاری	teret
بارگذاری	napunjen
بارگذاری	učitavanje
بارگذاری	opremanje
بارگذاری	upload
تورنتو	toronto
جانی	johnny
هیل	hale
هیل	brdo
بنگلادش	bangladeš
مار	mar
مار	zmija
شواهد	dokazi
دهان	usta
مهاجمان	osvajači
وست	zapadu
وست	zapad
شک	sumnja
شک	sumnje
شک	sumnju
شک	sumnjaju
تابش	briljantnost
شیطان	šejtan
جفت	pair
جفت	par
جفت	placente
جفت	pari
ابر	oblaka
ابر	oblaci
ابر	oblacima
ابر	oblake
ابر	oblak
عمیق	duboka
عمیق	duboke
عمیق	duboko
عمیق	dubok
عمیق	deep
عمیق	dubok
عمیق	duboke
ابراز	izražavajući
ابراز	izrazivši
ویلیامز	williams
دستگیری	hapšenje
دستگیری	hapšenja
تست	test
تست	testiranje
اساتید	masters
اساتید	nastavnike
اساتید	nastavnika
اساتید	nastavnici
اساتید	profesori
تنوع	raznovrsnost
تنوع	različitosti
تنوع	raznolikost
تنوع	varijacija
تنوع	raznovrsnost
تنوع	različitih
ترجیح	preferira
نشانی	adresa
حساس	osjetljivih
حساس	osjetljiv
اشخاص	osobe
پرتو	zrak
پرتو	zracima
پرتو	ray
اورشلیم	jerusalem
فرمانروایی	kraljevina
فرمانروایی	kraljevstvo
ارنست	ernst
ارنست	ernest
گپ	chat
پاس	proći
پاس	pass
اجزای	komponente
معنا	značenja
معنا	značenju
معنا	značenje
معنا	smisao
هیدروژن	vodik
جاز	džez
راز	tajne
راز	tajni
راز	tajna
نوجوان	teen
نوجوان	teenage
نوجوان	tinejdžera
نوجوان	tinejdžera
عامه	popularna
عامه	popularan
عامه	popularni
تمرین	proba
تمرین	obuke
تمرین	trening
تمرین	obuka
تمرین	treninga
تمرین	obuku
تمرین	praksu
تمرین	praksi
تمرین	praksom
تمرین	praksa
تمرین	vježbi
تمرین	vježba
اواسط	sredinom
کوشش	napor
کوشش	trud
کوشش	napore
کوشش	napori
پلاک	plaketu
بیاید	dođu
بیاید	dolaze
بیاید	dolazi
بیاید	doći
هماهنگی	koordinacija
هماهنگی	koordinaciju
هماهنگی	harmoniju
هماهنگی	harmonije
هماهنگی	harmonija
خام	sirove
خام	sirovog
قدس	jerusalem
هوشمند	intelligent
هوشمند	smart
هوشمند	pametan
انتقام	osveta
انتقام	osvetu
انتقام	osveta
انتقام	osvete
منافع	interesa
منافع	interese
منافع	interesi
منافع	interesima
منافع	prednosti
منافع	pogodnosti
بام	krov
بام	krovu
دستیار	pomoćnik
دستیار	asistenta
دستیار	asistent
نشریات	publikacija
رویدادها	događaja
رویدادها	događaji
رویدادها	dešavanja
بالاخره	konačno
ویکیپدیا	wikipedia
خلافت	hilafet
چرخه	kružnica
چرخه	ciklusi
چرخه	ciklusa
چرخه	ciklus
تیلور	taylor
هاوایی	havaji
هاوایی	havajski
استخدام	zaposli
استخدام	angažovali
استخدام	zaposlio
استخدام	zaposlenje
استخدام	regrut
تندیس	skulptura
تندیس	kip
پاییز	jesen
پاییز	jesen
پاییز	pad
دیویس	davis
خوزه	jose
خوزه	josé
مخابرات	komunikacija
مخابرات	telekomunikacije
مخابرات	telekomunikacije
معامله	sporazumi
معامله	bavi
معامله	dila
معامله	ugovori
معامله	sporazume
معامله	sporazum
معامله	dogovorom
معامله	deal
معامله	dogovor
برایان	brian
برایان	bryan
حدیث	hadis
حدیث	hadis
تسلط	dominacija
تسلط	dominaciju
تسلط	autoritet
حاکمان	vladari
حاکمان	sudaca
حاکمان	sudije
حاکمان	suci
تجربی	empirijska
تجربی	eksperimentalni
تجربی	eksperimentalna
تجربی	eksperimentalnoj
مقدمه	uvođenje
مقدمه	upoznavanje
مقدمه	intro
فصلی	sezonski
فصلی	sezonske
ویدئو	video
قضایی	pravosudne
قضایی	pravosudni
دراز	trase
دراز	dugi
دراز	dug
دراز	dugu
دراز	long
دراز	dugo
معنوی	duhovne
معنوی	duhovni
معنوی	duhovnih
معنوی	duhovno
معنوی	duhovnog
معنوی	duhovnu
والدین	roditelja
والدین	roditelj
فقیه	fakih
مکه	mekka
مقصد	odredište
مقصد	destinacija
مغول	mongoli
مغول	mogul
مغول	mongolsko
محاسبات	proračunima
محاسبات	računarstvo
مدارک	dokazi
بلافاصله	odmah
بلافاصله	momentalno
شن	shen
شن	pesak
شن	pijeska
بوئینگ	boinga
بوئینگ	boeing
حرکات	poteza
حرکات	kretanje
حرکات	pokreti
اکوادور	ekvador
رسول	messenger
خلبان	pilot
پائولو	paulo
پائولو	paolo
تفکر	misao
تفکر	misleći
حجت	argument
ویکتور	viktor
ویکتور	victor
بارسلونا	barcelona
عجیب	čudno
عجیب	čudno
فرماندهان	komandanti
فراز	iznad
اعتراضات	protest
اعتراضات	proteste
اعتراضات	protesti
فراموش	zaboravi
طنز	satira
طنز	ironija
طنز	humor
طنز	humor
کریستین	hrišćanski
کریستین	christian
کریستین	hrišćanska
کریستین	kršćanska
کریستین	hrišćanin
کریستین	kristijan
نامزدی	angažman
ضعف	slabost
آلودگی	kontaminacija
آلودگی	infekcija
آلودگی	zagađenje
آلودگی	zagađenost
عفونت	infekcije
عفونت	infekcija
بست	connector
بستن	zatvori
بستن	blizu
بستن	bliskoj
بستن	bliski
بستن	blizak
بستن	bliska
بستن	zatvaranje
بستن	zatvara
سدیم	natrijum
سدیم	natrij
پورنوگرافی	pornografije
حکمت	mudrost
ماد	blato
لاله	tulipani
لاله	tulipan
درختی	drvo
مو	dlaka
احتمالی	generalnu
سوئدی	švedski
پیشنهادی	predložio
پیشنهادی	predloženo
پیشنهادی	predloženi
پیشنهادی	prijedlozima
هرزگوین	hercegovina
پروتئین	proteina
کالا	kala
کالا	dobara
کالا	robu
کالا	roba
کیم	kim
کشیدن	crtež
عقاب	orao
عقاب	orlovi
تسخیر	posjedovanje
تسخیر	posjedovanja
آزار	bole
بلوک	blokovi
بلوک	blokirati
هیتلر	hitler
مبلغ	sum
مبلغ	suma
مبلغ	količina
مبلغ	iznos
قبیله	klan
قبیله	klana
قبیله	pleme
قبیله	plemena
قبیله	plemena
تزریق	injekcije
تزریق	injekcijom
افتخاری	počasni
همایش	konferencija
همایش	konvenciji
همایش	konvencija
همایش	konvenciju
تاکید	naglasak
صدها	stotine
جانسون	johnson
مجاهدین	mudžahid
مجاهدین	vojnica
لوح	plaketu
لوح	ploča
لوح	tablet
آتن	atene
آتن	atina
چی	što
زرتشت	zaratustra
کابینه	kabinet
موازی	paralelnost
موازی	paralelna
موازی	paralelnih
موازی	paralelne
موازی	paralelni
موازی	paralelno
کامین	côte
منظم	uređen
منظم	redovni
منظم	redovnog
منظم	redovan
منظم	redovna
منظم	redovnom
منظم	redovnim
غلط	lažnih
انیمیشن	animacija
انیمیشن	animirani
خواهان	želju
خواهان	želja
خواهان	strastima
خواهان	želje
فیفا	fifa
کانی	connie
کرم	krem
کرم	krema
کلاه	hat
کلاه	šešir
انیمه	anime
اقلیم	klima
خیالی	imaginarni
خیالی	imaginarna
خیالی	izmišljen
بوی	miris
بوی	miriše
محدودیت	ograničenja
محدودیت	ograničavaju
محدودیت	ograničenje
محدودیت	ograničenja
شوش	susa
شوش	shush
مختلط	mješovite
مختلط	mješovita
روشی	roshi
اهدا	dodjele
اهدا	donacija
اهدا	donaciju
اهدا	donacija
اهدا	donacije
اهدا	posvećenost
اهدا	donor
اهدا	donatora
شفاف	transparentno
شفاف	transparentnost
شفاف	transparency
شفاف	transparentnosti
امضای	potpisivanje
لیگا	liga
قبایل	plemena
دام	damm
دام	zamku
دام	dom
داگلاس	douglas
نابودی	istrebljenje
نابودی	istrebljivanje
نابودی	uništavanje
نابودی	uništenja
نابودی	uništenje
پسران	momci
پسران	boys
پسران	dječaci
پسران	sinovi
پسران	sinova
سرنوشت	destiny
سرنوشت	sudbina
سرنوشت	sudbinu
سرنوشت	sudbinu
سرنوشت	sudbina
حیاط	dvorište
حیاط	dvorištu
حیاط	dvorišta
آنگولا	angole
اشتغال	zaposlenje
رایگان	free
گیرنده	prijemnik
افکار	misli
ونیز	venecija
ونیز	julijska
قد	visoka
قد	visok
قد	visoki
قد	visina
لئون	lion
لئون	leon
برف	snijeg
داور	sudija
نپال	nepala
ارباب	gospodar
ارباب	master
ارباب	majstor
پردیس	kampus
بازنشسته	penzionisan
بازنشسته	penzionisani
چارچوب	framework
چارچوب	okvir
چارچوب	okvir
بدنه	tijela
بدنه	tijelo
بدنه	tijelu
بدنه	telo
بدنه	hull
دیر	kasni
دیر	kasno
دیر	jelen
سروده	sastavljene
سفیران	ambasadori
اضافی	premium
اضافی	dodatne
اضافی	dodatnih
اضافی	dodatni
دما	temperatura
دما	temperature
غنی	ghani
غنی	bogata
غنی	bogato
غنی	bogati
غنی	bogatim
غنی	bogat
خودداری	odbijanja
خودداری	odbijanje
مخلوط	mješovite
مخلوط	mješovita
مخلوط	miks
گرگان	gorgan
تقی	taqi
نی	ney
پاپوآ	papua
آسان	lak
آسان	lako
آسان	lahko
آسان	polahko
شارل	charles
بلک	crni
بلک	crna
شوشتر	schuster
نگرانی	zabrinutosti
نگرانی	zabrinutost
فرایندهای	procesi
جعفری	peršun
فیلمنامه	scenarij
تکنیک	tehnika
فرش	tepiha
صالح	salih
صالح	salih
ایسلند	island
گندم	žita
گندم	zrno
گندم	pšenice
حیوان	zvijeri
حیوان	zvijer
حیوان	životinje
دیدنی	spektakularnih
اپل	jabuka
ساموئل	samuel
عزیزی	azizi
منتقد	reviewer
منتقد	kritičara
منتقد	kritičar
مکانیکی	mehanički
مکانیکی	mašinski
مکانیکی	mašinsko
سرگرمی	hobi
سرگرمی	zabavni
سرگرمی	zabava
ائتلاف	savez
ائتلاف	alijansa
ائتلاف	koalicija
ازای	odražava
ناقص	izvršeno
خرس	medvjed
خاکی	dirt
کاپیتان	kapiten
کاپیتان	kapetan
مراجع	reference
بلاروس	bjelorusija
سازه	struktura
سازه	strukturi
سازه	strukture
ایمان	vjera
ایمان	iman
ایمان	vjeruju
دیو	dave
دیو	dava
یانگ	jang
یانگ	yang
یانگ	mladi
یانگ	mlada
یانگ	young
یانگ	mladić
ابداع	izum
زخمی	povrijeđeno
زخمی	ranjen
زخمی	bole
ایرلاینز	aviokompanija
ایرلاینز	avio
ایرلاینز	airlines
زیارت	hadždž
برنج	rice
اوضاع	stvari
الکترون	elektron
الکترون	elektrone
الکترون	elektrona
گرما	toplota
دندان	zube
دندان	zuba
دندان	zubi
دندان	zubima
دندان	zub
عکاس	fotografa
عکاس	fotografa
تومان	tuman
مصدق	potvrđuje
مصدق	potvrđujući
دهخدا	dehkhoda
کاترین	catherine
کاترین	katarina
حبیب	habib
اعصاب	nerava
محترم	poštovana
محترم	poštovali
محترم	poštovan
محترم	cijenjen
پنجره	prozor
مال	mal
مال	bogatstvo
لویی	louis
کتابهای	knjige
کتابهای	knjiga
محققان	naučnici
محققان	istraživači
خطا	greška
ماهیان	ribe
هواداران	navijači
هواداران	navijača
شام	večera
شام	večeru
شام	večere
شام	večeri
شام	veče
شنبه	subota
موزیک	muzika
کیش	kish
ویلهلم	wilhelm
مجهز	naoružani
مجهز	oružane
مجهز	opremljen
مجهز	opremljena
مجهز	opremljeni
بروس	bruce
بروس	brus
خطرناک	opasnu
خطرناک	opasna
خطرناک	opasne
خطرناک	opasan
خطرناک	opasni
خطرناک	opasno
فضاهای	prostori
فضاهای	prostora
فضاهای	spaces
فضاهای	prostore
گرجی	gruzijski
پرسش	pitanje
پرسش	ispitivan
چگالی	gustoća
اماکن	ulazak
پاراگوئه	paragvaj
طب	medicina
پارامتر	parameter
پارامتر	parametara
پارامتر	parametri
کریمی	karimi
عراقی	irački
کلیدی	ključni
کلیدی	ključ
تاریک	tamne
تاریک	dark
تاریک	mraku
تاریک	tamna
تاریک	mračna
تاریک	tarik
هخامنشیان	ahemenidsko
کینگ	king
کینگ	kralj
لری	larry
شرایطی	okolnosti
شرایطی	okolnostima
وبلاگ	blog
عرفان	irfan
اشتراک	dijeljenje
اشتراک	dionica
اشتراک	dijeli
اشتراک	subscribe
اشتراک	subscription
مجسمه	statue
مجسمه	skulptura
مجسمه	kip
رایت	wright
رایت	rajt
رنج	agonije
رنج	patnja
رنج	stradanja
رنج	patnje
رنج	pate
رنج	muke
رنج	pati
رنج	pati
رنج	pate
رنج	nedaće
قهوه	kahva
عارف	arif
سرپرست	admin
سرپرست	administrator
واضح	očigledno
واضح	očigledni
واضح	očigledan
واضح	jasno
کلام	riječ
پیشگیری	preventivne
پیشگیری	sprječavanje
پیشگیری	prevenciju
پیشگیری	prevenciji
سالها	godina
کهکشان	galaksija
تقدیر	destiny
تقدیر	sudbina
تقدیر	sudbinu
تقدیر	sudbinu
تقدیر	sudbina
سادات	sadata
اصرار	insistiraju
اصرار	insistirajući
گر	gar
مولکولی	molekularni
مولکولی	molekularnom
مولکولی	molekularne
مولکولی	molekulska
مولکولی	molekularnu
بلندترین	najviša
بلندترین	najviših
ترکمنستان	turkmenistana
بنیادی	temeljnih
بنیادی	fundamentalne
بنیادی	temeljni
بنیادی	stem
استقرار	raspoređivanje
استرالیایی	australijski
استرالیایی	australian
استرالیایی	australijska
برداشته	ukinuta
کلرید	hlorid
علمای	naučnici
حکیم	hakim
حکیم	mudra
شکنجه	mučenja
شکنجه	mučenju
شکنجه	mučenje
شکنجه	mučeni
شکنجه	mučen
مشتق	diferencijacija
مشتق	derivacija
مشتق	dobijeni
دائمی	trajni
دائمی	trajnim
دائمی	stalna
دائمی	stalne
کارایی	nastup
کارایی	efikasnost
جوی	radost
پژوهشگر	istraživač
پژوهشگر	učenjaka
پژوهشگر	učenjak
باکو	baku
باله	balet
قبرستان	groblje
قبرستان	groblje
قضاوت	sud
قضاوت	sudnji
محبوبیت	popularnosti
محبوبیت	popularnost
کیهان	svemir
کیهان	kosmosa
هندسه	geometrija
شناختی	kognitivno
شناختی	kognitivne
شناختی	kognitivna
توقف	prestaju
توقف	zaustaviti
توقف	stop
توقف	zaustavlja
توقف	zaustavljanje
توقف	stanica
پناه	sklonište
