apie	について
pertvara	隔壁
touré	トゥーレ
ofm	ofm
įsitikinimas	信仰
įsitikinimas	信念
bde	bde
prodigy	神童
newell	ニューウェル
gėlavandenės	淡水
raudonmedžio	マホガニー
fcm	fcm
injekcijos	注射
darbingo	働く
darbingo	作業
marksizmas	マルクス主義
virvė	ロープ
airiai	アイリッシュ
lager	ラガー
kranai	クレーン
kailius	毛皮
lako	ワニス
kru	kru
uzbekistanas	ウズベキスタン
aromatas	フレーバー
aromatas	アロマ
osijek	オシエク
instinktas	本能
riviera	riviera
reprint	翻刻
rezidentas	住民
įkaitus	人質
worldfootball	worldfootball
laimingi	ハッピー
laimingi	幸せ
damaskas	ダマスカス
mne	mne
tekstūra	テクスチャー
tekstūra	テクスチャ
nekaltas	無実
rsha	rsha
konglomerato	コングロマリット
glover	グローヴァー
glover	グラヴァー
kareivines	バラック
nukirto	斬首
aue	アウエ
atahualpa	アタワルパ
smiltainis	砂岩
vance	ヴァンス
intonacija	イントネーション
alumni	同窓会
alumni	卒業生
sėklidžių	精巣
zeitschrift	zeitschrift
fokker	フォッカー
agamemnonas	アガメムノン
beduinų	ベドウィン
baime	恐怖
baime	恐れ
molina	モリーナ
tri	tri
suskystintų	液化
alb	alb
vamzdynų	パイプライン
laužas	スクラップ
laužas	焚き火
taikiniai	ターゲット
ocinsoutput	ocinsoutput
jona	アイオナ
gramo	グラム
abbas	アッバース
pioneer	パイオニア
osasuna	オサスナ
gis	gis
karčiai	ほろ苦い
perėmimo	買収
aktau	アクタウ
kiaunė	テン
tirpumas	溶解度
dakotos	ダコタ
bogota	ボゴタ
nikosijos	ニコシア
jaltos	ヤルタ
brabham	ブラバム
snaiperis	スナイパー
ren	ren
ritmai	リズム
solidarumas	連帯
entropija	エントロピー
rokis	ロッキー
rchb	rchb
moshe	モーシェ
ertmes	虫歯
sijonas	スカート
molibdeno	モリブデン
dialektika	弁証法
rąstus	ログ
montgomery	モンゴメリー
spąstai	トラップ
grotelės	グリル
raktikaulio	鎖骨
lankininkų	弓術
lankininkų	アーチェリー
įsigijimų	買収
apskaičiavimas	計算
apskaičiavimas	算定
ella	エラ
komos	昏睡
sėdynės	座席
sėdynės	座席
grota	グロット
gliukozė	グルコース
vištienos	鶏肉
vištienos	ニワトリ
vištienos	チキン
shin	シン
keliaujantys	旅行
smm	smm
gino	ジーノ
tetervinas	ライチョウ
spiralę	スパイラル
spiralę	渦巻
indica	インディカ
hawkins	ホーキンス
márquez	マルケス
paskyrimas	指定
savavališkai	任意
kss	kss
hayden	ヘイデン
ftp	ftp
nesąmoningai	無意識
dynas	ディーン
iššūkius	課題
iššūkius	チャレンジ
iššūkius	挑戦
niels	ニールス
ppd	ppd
ventura	ベンチュラ
pasitenkinimo	満足
dažymas	染色
dažymas	染色
dažymas	絵画
hercogienė	公爵夫人
aiškinant	通訳
kamp	カンプ
quantum	量子
hanibalas	ハンニバル
mandala	曼荼羅
tirpiklis	溶剤
tedis	テディ
liudijo	証言
kantrybės	我慢
kantrybės	忍耐
kantrybės	根気
džil	ジル
diskvalifikuota	欠格
triušis	ウサギ
triušis	うさぎ
pašalpa	手当
pusryčių	朝食
bios	bios
bėdos	トラブル
bėdos	トラブル
bėdos	悩み
elizabet	エリザベス
labdara	チャリティー
labdara	チャリティ
amx	amx
aira	姶良
hamas	ハマース
nokautas	ノックアウト
pasitiki	信託
kaponė	カポネ
suvartojimas	消費
šakalas	ジャッカル
tapatumas	アイデンティティー
tapatumas	アイデンティティ
gabalai	切り傷
ironiška	皮肉
talismanas	マスコット
creed	信条
creed	教義
uncijos	オンス
terjeras	テリア
kukmedis	イチイ
pareto	パレート
pigiai	安い
statulas	彫像
esteriai	エステル
rumi	瑠美
rumi	るみ
antalijos	アンタルヤ
muilas	石けん
muilas	石鹸
muilas	ソープ
muilas	soap
kris	クリス
orfėjas	オルフェウス
orfėjas	オルペウス
brangiausias	dearest
pio	pio
mikojan	mig
burke	バーク
beretta	ベレッタ
fernandes	フェルナンデス
sielas	霊魂
emanuel	エマニュエル
protingos	知能
protingos	知的
protingos	インテリジェント
palapinės	テント
lexus	レクサス
liberec	リベレツ
kumpis	ベーコン
kumpis	ハム
astrologija	占星術
fci	fci
cafe	カフェ
vpi	vpi
rooney	ルーニー
gomez	ゴメス
kondoras	コンドル
troy	トロイ
troy	イリオス
brutas	ブルトゥス
brutas	ブルータス
saavedra	サアベドラ
gregorio	グレゴリオ
įsipareigojimas	コミットメント
įsipareigojimas	収容
įsipareigojimas	責任
įsipareigojimas	義務
įsipareigojimas	債務
johnston	ジョンストン
mikis	ミッキー
bol	bol
prieštaravimo	異議
rabbit	ウサギ
rabbit	うさぎ
dep	dep
žuvininkystė	漁業
eagles	イーグルス
atleidimas	免除
bih	bih
crossfire	crossfire
salinas	サリナス
fitneso	ボディビルダー
tcp	tcp
karin	キャスリーン
vientisumas	整合性
huygens	ホイヘンス
frost	フロスト
padavėja	ウェイトレス
grikių	そば
grikių	ソバ
klarnetas	クラリネット
subalansuota	バランス
garstyčių	マスタード
gaubtinės	コロン
korn	korn
doyle	ドイル
mendes	メンデス
epe	epe
lam	tdm
kab	kab
ffe	ffe
walton	ウォルトン
vac	vac
lakštai	シート
lakštai	シーツ
kabuki	歌舞伎
biographie	biographie
kvarkas	クォーク
mfm	mfm
kamakura	鎌倉
jutų	宇土
schltr	schltr
gyvsidabris	水星
gyvsidabris	マーキュリー
gyvsidabris	水銀
jenkins	ジェンキンス
bogotos	ボゴタ
speciosa	ワタ
hilton	ヒルトン
krabai	カニ
konsolidacija	併合
liūdesys	悲しみ
liūdesys	悲しみ
apiplėšimas	強盗
pagrindimas	論拠
wellington	ウェリントン
apskritimai	サークル
stallone	スタローン
žiedadulkės	花粉
olaf	オラフ
inuitų	イヌイット
ejakuliacija	射精
merida	メリダ
nike	ニッキ
nike	ニッキー
nike	ナイキ
nike	nike
leb	leb
baliono	風船
baliono	気球
užkandis	スナック
zip	zip
fėja	フェアリー
fėja	妖精
aaa	aaa
marin	マリン
marin	マラン
transformuoti	変換
transformuoti	変形
ldt	ldt
spragtukas	ストライカー
bergeno	ベルゲン
evakuacija	避難
kryžkaulio	仙骨
vieira	ヴィエイラ
piktnaudžiavimas	誤用
piktnaudžiavimas	虐待
džeraldas	ジェラルド
bridgestone	ブリヂストン
noi	noi
ekskursija	ツアー
ekskursija	周遊
ekskursija	遠足
kbp	kbp
aneksija	併合
grundalas	ハゼ
aistrą	性欲
pamiršta	忘却
fonseca	フォンセカ
erotinio	エロ
bra	sma
želė	ゼリー
kokteilis	カクテル
nokia	ノキア
nikolai	ニコラス
jurisdikcija	管轄
klausytojas	聞き手
klausytojas	リスナー
limfa	リンパ
netikra	フェイク
xrco	xrco
bafino	バフィン
kadastro	地籍
zombiai	ゾンビ
grinvičo	グリニッジ
mėlynių	ブルーベリー
atsitiktinė	ランダム
bėda	トラブル
holstein	ホルシュタイン
vibracijos	振動
skalikas	猟犬
skalikas	ハウンド
išplėtimo	ファン
barrow	バロー
amp	amp
babilonija	バビロニア
mateo	マテオ
sekrecija	分泌
laplandijos	ラップランド
talentus	タレント
mimi	ミミ
dieta	ダイエット
dieta	献立
dieta	国会
getargs	getargs
doplerio	ドップラー
juoko	笑い
malmė	マルメ
donovan	ドノヴァン
gyvates	ヘビ
gori	ゴリ
chanel	シャネル
boyle	ボイル
bodyclass	bodyclass
palacio	パラシオ
sure	酸っぱい
sure	すっぱい
sure	サワー
pratybas	演習
gilės	どんぐり
kengūra	カンガルー
patogumo	便宜
patogumo	便利
itv	itv
kramer	クレイマー
prieštaravimas	異議
perth	パース
istván	イシュトヴァーン
spaudimu	圧力
tommaso	トンマーゾ
nijigatos	新潟
viadukas	高架橋
viadukas	橋梁
valka	ヴァルカ
spermos	精液
dėmes	しみ
higso	ヒッグス
monopolija	独占
eliotas	エリオット
templatedata	templatedata
pultas	コンソール
zoja	ゾエ
zoja	ゾーイ
džeikobas	ジャコブ
marš	小屋
batumi	バトゥミ
aol	aol
konsorciumo	コンソーシアム
akimirka	moments
akimirka	モーメント
akimirka	moment
akimirka	瞬間
akimirka	モーメント
silpnesnė	弱い
atlyginimus	給与
katakana	カタカナ
corona	コロナ
sis	sis
riva	リヴァ
bep	bep
singh	シング
švelni	穏やか
švelni	優しい
kokosai	ココナッツ
blanche	ブランシュ
nikotino	ニコチン
farrell	ファレル
stebuklus	奇跡
stebuklus	驚異
birma	ビルマ
muras	ミューア
benítez	ベニテス
kirsten	キルステン
kalimantanas	カリマンタン
tata	タタ
kauke	仮面
kauke	マスク
konservuoti	缶詰
keltuvai	エレベーター
grynoji	net
grynoji	ネット
kondensatorius	コンデンサー
kondensatorius	コンデンサ
besąlygiškai	無条件
besąlygiškai	無条件
celine	セリーヌ
bagažo	荷物
bagažo	荷物
debatai	ディベート
gandis	ガンジー
epsilon	イプシロン
pauli	パウリ
penktadieniais	金曜日
penktadieniais	金曜
dilema	ジレンマ
livingston	リビングストン
ashton	アシュトン
humanizmas	ヒューマニズム
lavonas	死体
monstras	怪物
monstras	モンスター
monstras	怪獣
liepsnelės	提灯
diodas	ダイオード
atspalvis	色相
atspalvis	フエ
dendrobium	デンドロビウム
žvaigždutė	アスタリスク
pardavėjo	売主
deva	デーヴァ
antagonistas	敵役
taikus	平和
ritė	コイル
vaakuna	vaakuna
psa	psa
pitt	ピット
uždarymas	閉包
uždarymas	閉鎖
kashima	鹿島
wimax	wimax
excel	excel
excel	エクセル
taikai	ピース
taikai	平和
enix	エニックス
graviūra	彫刻
howe	ハウ
dios	dios
prasiskverbti	貫通
orumą	威厳
orumą	品格
orumą	尊厳
animizmas	アニミズム
ruošimas	準備
ruošimas	調製
ruošimas	仕込み
ruošimas	調合
reina	レイナ
ingredientai	材料
ingredientai	食材
ingredientai	成分
teplice	テプリツェ
herrera	エレーラ
param	param
sukčiavimo	詐欺
fada	fada
liv	リヴ
liv	リブ
užimtumą	流し
užimtumą	シンク
kvintetas	クインテット
archibald	アーチボルド
selma	セルマ
magma	マグマ
adresus	アドレス
bms	bms
adelaide	アデレード
tiempo	tiempo
karačis	カラチ
kompensacijos	補てん
kompensacijos	補償
kompensacijos	賠償
kompensacijos	弁償
kompensacijos	報酬
esmeralda	エスメラルダ
acc	acc
lia	リア
sutton	サットン
anarchistų	アナキズム
išnaudojimas	疲労
demonstracijas	デモ
dėde	叔父
dėde	伯父
dėde	おじさん
dėde	おじ
dėde	アンクル
ipa	ipa
pompėja	ポンペイ
škoderio	シュコドラ
vedlys	魔法使い
vedlys	ウィザード
paprastumas	シンプル
gyvate	ヘビ
užteršta	汚染
catania	カターニア
hiustone	ヒューストン
šviežia	フレッシュ
mera	メラ
galerijose	ギャラリー
glitimo	グルテン
klasta	裏切り
džakarta	ジャカルタ
toba	鳥羽
toba	トバ
skysčius	液体
hillary	ヒラリー
chandler	チャンドラー
analitikas	アナリスト
gilgitas	ギルギット
elisa	elisa
abidžanas	アビジャン
daad	daad
nikos	ニコス
arroyo	アロヨ
desertas	デザート
krasnodar	クラスノダール
automatizavimo	オートメーション
atlygis	報酬
atlygis	報酬
atlygis	給与
isl	isl
vermeer	フェルメール
pirštą	フィンガー
prototipų	プロトタイプ
neišvengiamas	やむを得ない
ungurių	ウナギ
ungurių	うなぎ
prinia	prinia
edipas	オイディプス
webster	ウェブスター
senėjimo	エイジング
senėjimo	老化
senėjimo	老化
rutherford	ラザフォード
piktas	怒り
atpirkimo	レポ
tunguskos	ツングースカ
šefas	シェフ
soprano	ソプラノ
kapadokija	カッパドキア
medūza	メドゥーサ
vaizduotę	イマジネーション
vaizduotę	想像
vaizduotę	想像力
kompaktiškas	コンパクト
prieširdžių	心房
tabletės	タブレット
asio	asio
rwd	rwd
dogma	教義
mėtų	ミント
rotonda	ロタンダ
emocija	感情
prekiautojas	トレーダー
prekiautojas	ディーラー
sielvarto	悲しみ
sielvarto	悲しみ
rabato	ラバト
fontaine	フォンテーヌ
warhammer	warhammer
maišoma	攪拌
krepšys	バスケット
krepšys	かご
patyčių	クズ
ravenos	ラヴェンナ
gaetano	ガエターノ
dinaminis	ダイナミック
siūti	縫合
kielė	セキレイ
giles	ジャイルズ
ilguma	経度
seneka	セネカ
marlon	マーロン
crypturellus	crypturellus
montavimas	マウント
montavimas	設置
montavimas	インストール
jokohama	横浜
antigenų	抗原
antigenų	抗原
moliūgai	カボチャ
amenchotepas	アメンホテプ
betmenas	バットマン
juokas	笑い
kokteilių	カクテル
griffith	グリフィス
sepuku	切腹
nadis	ナンディ
sonic	ソニック
koordinavimas	連携
koordinavimas	調整
koordinavimas	コーディネート
hume	ヒューム
huesca	ウエスカ
suknele	ドレス
tak	tak
tak	タック
estrogenų	エストロゲン
maratas	マラート
sporas	胞子
gutenbergo	グーテンベルク
sperma	精子
sperma	精液
eri	えり
žvirgždas	小石
pragaras	ヘル
pragaras	地獄
maldas	祈り
ucode	ucode
coppa	コッパ
tęstinumo	連続
šalin	away
šalin	アウェイ
ingredientų	材料
ingredientų	食材
ingredientų	成分
filtrai	フィルタ
filtrai	フィルター
ltf	ltf
niccolò	ニッコロ
akinius	スペック
akinius	仕様
hasan	ハサン
mažučiai	タイニー
mažučiai	ちっちゃい
mažučiai	ちび
mažučiai	小さい
plauti	洗う
plauti	ウォッシュ
plauti	洗濯
plauti	洗浄
rks	rks
suknelės	ドレス
kandidatės	候補者
kandidatės	候補
glenas	グレン
kankina	拷問
traukuliai	けいれん
traukuliai	差押え
traukuliai	押収
blynai	ホットケーキ
blynai	パンケーキ
boyer	ボイヤー
jonizacijos	イオン化
išpirkimo	償還
pardavėjai	ベンダー
difrakcijos	回折
syn	syn
sekas	シーケンス
gobelenas	タペストリー
inta	inta
chartumo	ハルツーム
savarankiškumas	自治
savarankiškumas	独立
ghz	ghz
padarai	生き物
imageright	imageright
nbdl	nbdl
nustatęs	発見
ritter	リッター
caput	caput
pornografija	ポルノグラフィ
pornografija	ポルノ
hiragana	平仮名
nišą	ニッチ
libor	libor
cessna	セスナ
isnotempty	isnotempty
sage	セージ
agora	アゴラ
reza	レザ
vata	ウール
pertvarka	再編
cam	カム
ošima	大島
užuominos	ヒント
conan	コナン
schwartz	シュワルツ
remas	レムス
identifikavimo	同定
identifikavimo	識別
chlorofilo	クロロフィル
kodavimas	コーディング
turismo	tourer
išjungti	無効
ural	ウラル
šokas	ショック
šokas	衝撃
mle	mle
bebras	ビーバー
vatos	ウール
vuitton	ヴィトン
pasaga	蹄鉄
ses	ses
mujer	mujer
spindesio	輝き
spindesio	グロー
bėgikai	ランナー
klestinti	栄え
optimalus	最適
slaptažodį	パスワード
chin	あご
dziangsi	江西省
kintamoji	交互
kintamoji	交代
tetraedras	三角錐
nykštukų	ドワーフ
nykštukų	小人
joaquín	ホアキン
atsakovo	被告人
atsakovo	被告
healy	ヒーリー
kofun	古墳
adler	アドラー
vivaldi	ヴィヴァルディ
smauglys	boa
smauglys	ボア
agripina	アグリッピナ
vizų	visa
vizų	ビザ
vizų	査証
spoleto	スポレート
gumbai	塊茎
pkm	pkm
sifilis	梅毒
nakajima	中島
yle	yle
vožtuvai	バルブ
raoul	ラウル
diva	ディーバ
zombių	ゾンビ
drago	ドラゴ
gould	グールド
mamuto	マンモス
mįslė	なぞなぞ
jaffa	ヤッファ
dvasingumas	スピリチュアリティ
dvasingumas	スピリチュアル
eskizas	スケッチ
siūlus	スレッド
derbis	ダービー
malabas	マラボ
stabdžiai	ブレーキ
stabdžiai	制動
stabdžiai	ブレーキ
stabdžiai	ブレーキ
málaga	マラガ
aurea	アウレア
pseudo	疑似
tranzistorius	トランジスタ
feminizmas	フェミニズム
giedojimas	唱える
spanguolių	クランベリー
egzotinių	エキゾチック
mariah	マライア
lengvu	軽度
kerry	ケリー
maha	マハー
sijonai	スカート
megan	メーガン
prestižo	親善
prestižo	のれん
parodijų	戯画
palais	パレ
nrj	nrj
diskvalifikacija	欠格
cristo	cristo
jekaterinburgas	エカテリンブルク
liturgija	典礼
tarpininkavimas	取次
tarpininkavimas	仲介
nindzė	忍者
nindzė	ニンジャ
tra	tra
džiovinimo	乾燥
literatur	literatur
austrės	牡蠣
austrės	カキ
austrės	オイスター
austrės	牡蠣
austrės	カキ
austrės	オイスター
džubos	ジュバ
abovestyle	abovestyle
botai	ボット
roubaix	ルーベ
rammstein	ラムシュタイン
kul	cul
konfucijus	孔子
fuego	フエゴ
nemanja	ネマニャ
mobilusis	モバイル
vidal	ヴィダル
vidal	ビダル
ogasavaros	小笠原
diokletianas	ディオクレティアヌス
vikontas	子爵
plovimas	洗濯
plovimas	洗浄
coldplay	コールドプレイ
cristiano	クリスティアーノ
miyazaki	宮崎
melvin	メルヴィン
melvin	メルビン
sagan	サガン
tragedijų	悲劇
nuostabi	素晴らしい
nuostabi	凄い
nuostabi	すごい
nuostabi	素晴らしい
nuostabi	ワンダフル
nuostabi	雄大
amiga	amiga
metabolizmas	代謝
aziz	アジズ
aziz	アズィーズ
ivy	ツタ
ivy	アイビー
orbiter	オービタ
klasifikavimas	分類
trofėjai	トロフィー
univ	univ
bergman	ベルイマン
keptos	ロースト
neuronas	ニューロン
visaėdžiai	雑食
nsv	nsv
atkinson	アトキンソン
įvesties	入力
meg	メグ
zoothera	zoothera
rops	rops
efi	efi
jahrhundert	jahrhundert
cigaretės	タバコ
kijo	紀伊
įspūdžių	インプレッション
ogpu	ogpu
atnaujinama	爽やか
atnaujinama	リフレッシュ
tonažas	トン数
žirklės	ハサミ
žirklės	はさみ
vaughan	ヴォーン
masa	マサ
badachšano	バダフシャーン
dover	ドーバー
dover	ドーヴァー
mikroskopu	顕微鏡
fletcher	フレッチャー
grėsmes	脅威
grėsmes	威嚇
grėsmes	脅迫
longo	ロンゴロンゴ
pokštas	トリック
pokštas	ジョーク
pokštas	冗談
tiamat	ティアマト
plaukikai	競泳
skara	ショール
dėžių	ボックス
pasididžiavimas	プライド
pasididžiavimas	傲慢
pasididžiavimas	誇り
vázquez	バスケス
atsakovas	被告人
atsakovas	被告
krauti	スタック
gėjus	パンジー
gėjus	パッ
gėjus	ゲイ
nebuvimą	病院
ryškumas	輝度
aquino	アキノ
apyrankė	ブレスレット
giordano	ジョルダーノ
piramides	ピラミッド
katalizatorius	触媒
wikibase	wikibase
zappa	ザッパ
distiliavimo	蒸留
salyklas	麦芽
pieštukas	鉛筆
pieštukas	ペンシル
virtuves	台所
lipti	登る
neolitas	新石器時代
coco	ココ
russo	ルッソ
tle	tle
walcott	ウォルコット
paskaita	講義
paskaita	教本
paskaita	講演
pelenė	シンデレラ
dominija	自治領
biurokratas	官僚
fury	激怒
fury	フューリー
durant	デュラント
apelsinai	オレンジ
gvajakilio	グアヤキル
skolinimosi	借用
bernstein	バーンスタイン
uta	うた
trujillo	トルヒーヨ
krabo	横風
kaltinti	責め
ito	伊藤
simfonijas	交響曲
akumuliatorius	電池
akumuliatorius	バッテリー
akumuliatorius	バッテリ
tatuiruotės	入れ墨
tatuiruotės	刺青
tatuiruotės	タトゥー
tatuiruotės	入れ墨
tatuiruotės	刺青
tatuiruotės	タトゥー
atlyginimai	賃金
atlyginimai	給与
tanaka	田中
ženklinimas	マーキング
ženklinimas	レッテル
magnolija	マグノリア
murakami	村上
pažįstamų	知り合い
pažįstamų	知人
mavericks	mavericks
vandenynai	大洋
pirkimai	調達
pirkimai	購入
aukcionas	競売
aukcionas	オークション
samarkandas	サマルカンド
tiesinė	リニア
tiesinė	線形
šviestuvai	街灯
duff	ダフ
deivas	デーヴ
deivas	デイヴ
atsidavimą	献身
atsidavimą	奉納
nfl	nfl
kolageno	コラーゲン
prognozuoja	予言
prognozuoja	予測
teherane	テヘラン
mangusta	マングース
strategas	軍師
miki	ミッキー
fukuda	福田
fellini	フェリーニ
šluota	ほうき
atmetimas	拒絶
zac	ザック
kasablankos	カサブランカ
gerrard	ジェラード
vef	vef
terminijos	用語
restruktūrizavimo	再編
nuostabaus	素晴らしい
nuostabaus	ワンダフル
carpenter	大工
etal	etal
patriotas	パトリオット
swat	swat
swat	スワット
susilaikymas	棄権
bardo	中陰
concorde	コンコルド
tanino	タンニン
epidemiologijos	疫学
vanilės	バニラ
abrams	エイブラムス
koridoriaus	回廊
koridoriaus	廊下
brangioji	dear
brangioji	ディア
brangioji	ダーリン
brangioji	ダーリング
paviljone	パビリオン
ropė	カブ
neonas	ネオン
maištus	反乱
beiträge	beiträge
konvojus	船団
kankinimus	拷問
kilimandžaro	キリマンジャロ
hibridų	ハイブリッド
manierizmas	マニエリスム
tyli	サイレント
tyli	無音
nel	nrl
silicis	シリコン
silicis	ケイ素
dviračius	バイク
dviračius	自転車
nilsson	ニルソン
studien	studien
manis	マニ
baisus	怖い
cult	カルト
analitikai	アナリスト
upėtakis	マス
geg	geb
uke	ウケ
ramsey	ラムジー
ramsey	ラムゼイ
tasmano	タスマン
minix	minix
homoseksualumas	同性愛
kiaulytės	mumps
išpirkos	身代金
hiro	ヒロ
atgimsta	リバース
iliuzijų	幻想
neapibrėžtas	曖昧
tutsių	ツチ
aklai	ブラインド
aklai	盲人
dtm	dtm
iphone	iphone
džeris	ジェリー
raiščių	靭帯
uaz	uaz
nusiginklavimo	軍縮
monograma	モノグラム
jms	jms
stout	スタウト
friedman	フリードマン
džiuto	ジュート
kišenės	ポケット
dickinson	ディキンソン
gaubto	囲い
gaubto	同封
antofagastos	アントファガスタ
tout	tout
apytikslis	おおよそ
tyrėjo	研究者
tyrėjo	研究員
mos	マッシュ
modigliani	モディリアーニ
groningen	フローニンゲン
orhuso	オーフス
rūdžių	サビ
karakaso	カラカス
dvejetainis	バイナリ
kočio	高知
rxc	rxc
įpročius	習慣
anu	アヌ
nuostabūs	すごい
grafito	黒鉛
toksinai	毒素
akad	akad
françoise	フランソワーズ
juno	ジュノー
čakra	チャクラ
niagaros	ナイアガラ
kirstukas	トガリネズミ
rubio	ルビオ
labs	labs
dalijimasis	共有
dalijimasis	シェア
durga	ドゥルガー
konsultantų	アドバイザー
kira	キラ
backgroundcolors	backgroundcolors
begalybės	無限
begalybės	infinity
begalybės	無限大
vecchio	ヴェッキオ
elia	エリア
rondo	ロンド
vinilo	ビニール
pusryčiams	朝食
duncker	duncker
rankinės	ハンドバッグ
teheranas	テヘラン
poltava	ポルタヴァ
ank	ank
mugėse	縁日
medalininkai	メダリスト
neršto	産卵
taišio	大正
matthews	マシューズ
fobas	フォボス
biofizika	biophysics
heidfeld	ハイドフェルド
augsburg	アウクスブルク
kalkutos	コルカタ
kalkutos	カルカッタ
dokai	ドック
sekimas	トラッキング
didmeninės	卸売
morkos	にんじん
morkos	ニンジン
česnako	にんにく
česnako	ニンニク
česnako	ガーリック
ananasai	パイナップル
hampton	ハンプトン
sortable	sortable
kaimiečiai	村民
kaimiečiai	村人
saugiklis	ヒューズ
saugiklis	布施
tiananmenio	天安門
žudymas	キリング
lucien	リュシアン
spence	スペンス
vogel	ヴォーゲル
melvilio	メルヴィル
centropus	centropus
berilio	ベリリウム
pareiškimai	ステートメント
rangovas	請負人
souza	ソウザ
perėmimas	買収
shakira	シャキーラ
moritz	モーリッツ
basa	裸足
pitagoras	ピタゴラス
jar	jar
grafitas	黒鉛
svogūnas	オニオン
svogūnas	たまねぎ
svogūnas	タマネギ
svogūnas	玉ねぎ
dešra	ソーセージ
fatale	fatale
sesės	姉妹
bnp	gnp
bnp	gni
pentium	pentium
robbins	ロビンス
lgpl	lgpl
noche	noche
nindzės	忍者
vargina	疲労
mameliukai	マムルーク
banditas	盗賊
turėtojas	ホルダー
kanuose	カンヌ
šimanės	島根
bns	bns
bandomoji	テスト
prieinamumas	アクセシビリティ
jaunikis	花婿
masturbacija	オナニー
blackie	ブラッキー
talkas	滑石
tribune	トリブヌス
bite	噛む
gimdyvių	母方
vajomingo	ワイオミング
dau	キノピオ
dau	ヒキガエル
könig	ケーニヒ
bey	ベグ
pigios	安い
nevilis	ネヴィル
zara	ザラ
photography	撮影
photography	写真
filmuko	カートゥーン
karaoke	カラオケ
pakrovimo	ローディング
absento	アブサン
žygdarbių	大業
mtm	mtm
wal	wal
cyprus	ヒノキ
čiba	千葉
galba	ガルバ
johanesburgo	ヨハネスブルグ
cno	cno
honiara	ホニアラ
mpla	mpla
rudolph	ルドルフ
kopėčios	ハシゴ
kopėčios	ラダー
kopėčios	ハシゴ
kopėčios	はしご
kopėčios	梯子
simpoziumas	シンポジウム
marmurinis	霜降り
ingredientas	材料
ingredientas	食材
plytelės	タイル
frey	フレイ
ipv	ipv
metabolizmo	代謝
bock	ボック
rogės	そり
schwerin	シュヴェリーン
kraj	kraj
graffiti	グラフィティ
graffiti	落書き
tapyras	バク
misionieriaus	宣教師
arz	arz
sousa	ソウザ
transfermarkt	transfermarkt
korane	コーラン
nuplauti	洗う
nuplauti	ウォッシュ
moira	モイラ
desertai	デザート
skype	skype
colstyle	colstyle
bugatti	ブガッティ
dėkingas	感謝
dėkingas	感謝
pesticidai	農薬
hulu	hulu
privatumo	プライバシー
akihito	明仁
nuotykis	アドベンチャー
nuotykis	冒険
klastojimo	偽造
klastojimo	贋作
kurgano	クルガン
alchemija	錬金術
tori	トリ
tobulos	パーフェクト
tobulos	完璧
boo	ブー
boo	boo
elle	エル
betliejaus	ベツレヘム
vežėjas	キャリア
kenas	ケン
stagnacijos	停滞
gendži	源氏
murata	村田
ufa	ウファ
tania	タニア
korsakovas	コルサコフ
gev	npv
lankstumo	柔軟
lankstumo	柔軟性
vals	ワルツ
kvota	quota
pmid	pmid
motociklo	バイク
motociklo	オートバイ
registrai	レジスタ
guramis	グラミー
piratas	海賊
deus	デウス
espn	espn
frelimo	frelimo
novara	ノヴァーラ
dempsey	デンプシー
msg	msg
patiekalais	伴奏
motorola	motorola
antigeno	抗原
tragiškas	悲惨
dinaminė	ダイナミック
tvarkingas	ストレート
tvarkingas	きちんと
poesía	poesía
václav	ヴァーツラフ
ketvirtadienis	木曜日
ketvirtadienis	木曜
dažiklių	染料
yun	ユン
lata	ラタ
kentaurai	ケンタウロス
avietės	ラズベリー
dabis	dhabi
hemingvėjus	ヘミングウェイ
fanera	合板
kawasaki	川崎
stirling	スターリング
anguilla	アンギラ
skyrimą	処方箋
įkaitu	人質
timișoara	ティミショアラ
čerokių	チェロキー
cms	cms
gucci	グッチ
forschungen	forschungen
encefalitas	脳炎
ela	ela
komponento	コンポーネント
halas	ハラス
manifesto	マニフェスト
rasmussen	ラスムセン
staigmena	驚き
staigmena	サプライズ
antigonė	アンティゴネー
masažo	マッサージ
autizmo	自閉症
žvaigždynus	星座
bauhaus	バウハウス
phabricator	phabricator
assr	assr
iommi	iommi
farnezės	ファルネーゼ
nutekėjimas	リーク
nutekėjimas	漏れ
nutekėjimas	漏洩
gui	gui
elche	エルチェ
radioaktyvumo	放射能
televizoriai	テレビ
shrewsbury	シュルーズベリー
subtropiniai	亜熱帯
įsigijimas	買収
šeron	シャロン
henning	ヘニング
neišvengiama	やむを得ない
parazitinės	寄生
protingi	賢い
sahel	サヘル
bilieto	切符
bilieto	チケット
dare	あえて
kinšasa	キンシャサ
placenta	胎盤
wikimania	ウィキマニア
nauk	nauk
tarakonai	ゴキブリ
atsiliepimus	フィードバック
fruktozės	フルクトース
vaducas	ファドゥーツ
berklis	バークリウム
nobel	ノーベル
šedevras	名作
šedevras	傑作
užkandžių	スナック
ridikas	大根
inkaro	アンカー
paveldimumas	遺伝
asm	asm
aprašytą	リクルート
warwick	ワーウィック
ntsc	ntsc
konfucianizmas	儒教
dmt	dmt
pix	pix
janko	ヤンコ
dit	dit
erekcijos	勃起
didingas	マジェスティック
neapibrėžta	無期限
alergija	アレルギー
pikta	怒り
semestrą	学期
minimus	エクスタシー
šukuosena	散髪
liubeke	リューベック
ambicingas	野心
priepuolių	差押え
