年	ano
增強	reforçada
增強	melhorados
增強	melhorada
增強	melhorado
法拉	fara
法拉	farah
聲稱	alegando
聲稱	reivindicar
聲稱	reivindicação
聲稱	alegado
聲稱	reivindicado
聲稱	alegou
聲稱	reclamou
恐	terror
神父	pai
神父	padre
沙漠	deserto
沙漠	desert
沙漠	desertos
沙漠	desertos
腿	pernas
腿	perna
橫濱	yokohama
障礙	obstáculos
障礙	entraves
障礙	barreiras
障礙	obstáculos
障礙	entraves
障礙	obstáculo
障礙	obstáculos
炸彈	bomba
炸彈	bombas
棠	tong
空氣	ar
空氣	air
外界	forasteiros
小孩	crianças
小孩	filhos
小孩	miúdos
小孩	kids
小孩	garoto
小孩	moleque
小孩	miúdo
小孩	kid
法令	decretos
法令	édito
法令	decreto
多種	múltiplas
多種	múltiplos
多種	múltipla
多種	múltiplo
鰻	enguia
鰻	enguias
保險	seguros
保險	seguradora
保險	seguro
遺址	ruínas
沖繩	okinawa
煤	carvão
煤	hulha
一旦	outrora
一旦	once
慢	slow
慢	lento
慢	lenta
慢	devagar
親自	pessoalmente
姐姐	sis
姐姐	mana
姐姐	sister
姐姐	irmã
單打	singles
單打	individuais
單打	solteiros
子彈	bullet
子彈	bala
週期	ciclos
週期	periodicidade
週期	ciclo
彩虹	rainbow
千瓦	quilowatts
千瓦	kilowatt
賽車	racing
賽車	corridas
賽車	corrida
模仿	imitar
模仿	imitação
模仿	imitações
模仿	paródia
一代	generation
一代	geração
一代	gerações
論壇	fóruns
論壇	fórum
論壇	foro
論壇	forum
祖先	ancestrais
祖先	antepassados
祖先	ancestrais
祖先	ancestral
祖先	antepassado
祖先	ancestral
廣島	hiroshima
庚	geng
複雜	complexidade
複雜	complexas
複雜	complexo
複雜	complexos
複雜	complexa
複雜	complicados
複雜	complicado
複雜	complicadas
複雜	complicou
複雜	complicada
戰略	estratégias
三星	samsung
復興	renascença
復興	renascimento
復興	renascentista
復興	renascimento
個性	individualidade
個性	personalidade
包圍	cerco
包圍	cercar
包圍	cercam
包圍	rodear
平行	paralelo
平行	paralelas
平行	paralelos
平行	paralela
平行	paralelismo
自主	autonomia
自主	autónomo
自主	autônomo
自主	autónoma
自主	autônoma
預定	reserva
金星	venus
金星	vênus
金星	vénus
寄生	parasita
寄生	parasita
寄生	parasitas
歌詞	lírica
歌詞	lírico
歌詞	letra
歌詞	letras
拯救	salvação
拯救	salvamento
拯救	resgate
型態	type
型態	digite
型態	tipo
病人	doentes
病人	pacientes
病人	pacientes
病人	paciente
病人	doente
消防	fire
消防	fogueira
消防	fogo
消防	incêndio
優惠	preferências
優惠	ofereça
優惠	oferta
優惠	oferecer
優惠	descontos
優惠	desconto
優惠	oferece
優惠	ofertas
公頃	hectare
公頃	hectares
搖滾	balançando
搖滾	balançar
搖滾	agitando
搖滾	rochedo
搖滾	rocha
搖滾	pedra
搖滾	rock
圭	kyu
修訂	revisão
勞工	labor
前面	front
前面	fachada
前面	frente
囊	cápsulas
囊	cápsula
寺院	monastério
寺院	mosteiro
寺院	mosteiros
寺院	mosteiros
對外	externamente
織田	oda
織田	apd
專題	tópicos
專題	tópico
專題	tópicos
專題	temas
專題	temática
專題	tema
刊登	publicar
刊登	publique
刊登	publica
未知	desconhecida
未知	desconhecidos
未知	desconhecidas
未知	desconhecido
氣候	clima
頻率	frequências
頻率	freqüências
頻率	periodicidade
頻率	frequências
頻率	freqüência
頻率	frequência
徑	keng
偵探	detective
偵探	detetive
里昂	lyon
里昂	lyons
提醒	alertas
提醒	indicações
提醒	lembretes
提醒	alerta
提醒	relembrar
提醒	lembrete
友好	amigáveis
友好	amigável
友好	friendly
友好	amistoso
片段	fragmento
片段	excerto
片段	trecho
片段	fragmentos
片段	excertos
片段	trechos
片段	clip
片段	clipe
割	corta
割	cut
割	corte
割	cortar
劇團	trupe
泡	bolha
政治局	politburo
諮詢	consulta
諮詢	consultas
諮詢	consultar
諮詢	consulte
岑	cen
分離	secessão
分離	separação
分離	separe
分離	separado
分離	separados
分離	separar
品質	qualidade
品質	qualidades
可見	visíveis
可見	visível
液	fluido
液	fluidos
液	liquido
液	líquidos
液	líquido
液	líquida
詩人	poeta
詩人	poetisa
辦法	método
騰	teng
資產	activo
資產	ativo
資產	activos
資產	ativos
紀錄片	documentário
名詞	substantivo
名詞	substantivos
停車場	estacionamento
羅伯特	robert
羅伯特	roberto
孟加拉	bengala
夢想	sonhar
夢想	dream
夢想	sonho
夢想	sonha
夢想	sonhos
夢想	dreams
覆蓋	sobrepor
覆蓋	cobertura
覆蓋	cover
覆蓋	cubra
覆蓋	cobrir
覆蓋	capa
覆蓋	sobrescrever
覆蓋	sobrepor
寫作	escreve
寫作	escreva
寫作	escrever
寫作	escrevendo
寫作	escrita
寫作	escrever
弦	acorde
弦	acordes
弦	string
青海	qinghai
溝通	comunicação
溝通	comuniquem
溝通	comunique
溝通	comunicar
溝通	comunica
溝通	comunicação
溝通	comunicando
溝通	comunicar
日記	jornal
日記	diário
日記	journal
日記	diário
大地	earth
大地	terra
醇	álcool
醇	alcool
苯	benzeno
珠海	zhuhai
即時	instante
即時	instantânea
即時	instantâneo
即時	instantâneos
即時	imediatas
即時	imediata
即時	imediato
即時	imediatos
世代	generation
世代	geração
世代	gerações
王室	realeza
航空母艦	operadora
航空母艦	transportadora
航空母艦	portadora
航空母艦	transportador
移植	transplantes
移植	transplante
移植	transplantação
移植	transplante
移植	transplantação
四季	estações
四季	temporadas
四季	seasons
決議	resolução
考古	arqueológico
考古	arqueologia
考古	arqueológica
考古	arqueológico
考古	arqueológicos
考古	arqueológicas
考古	arqueologia
考古	arqueologia
姐妹	manas
姐妹	irmãs
姐妹	sister
姐妹	irmã
草原	prados
草原	pastagem
草原	pradarias
草原	prados
草原	prairie
草原	pradaria
草原	estepes
草原	estepe
草原	savanas
草原	savana
發音	pronunciado
發音	pronunciada
發音	pronúncia
發音	pronuncia
發音	pronunciar
高地	highlands
高地	highland
高地	terra
高地	heights
高地	alturas
咀	tsui
王位	trono
省份	província
省份	províncias
試驗	experimentação
試驗	experiência
試驗	experimento
試驗	experiências
試驗	testando
試驗	ensaios
試驗	teste
試驗	testes
試驗	ensaio
試驗	experiências
試驗	experimentos
試驗	experimentação
試驗	testar
試驗	teste
試驗	ensaio
習慣	hábitos
習慣	hábito
忍	shinobu
酮	cetona
資金	fundos
脫	despir
脫	strip
神奈川	kanagawa
忍者	ninja
忍者	ninjas
忍者	ninjas
機制	mecanismos
機制	mecanismo
禹	woo
尤其	especialmente
紙	paper
紙	papel
降落	desembarque
降落	aterragem
降落	pouso
鳳凰	fénix
鳳凰	fênix
鳳凰	phoenix
五個	cinco
五個	five
肇	hajime
喜愛	favorita
喜愛	preferida
喜愛	preferido
喜愛	favorito
洪水	enchente
洪水	flood
洪水	inundações
洪水	dilúvio
洪水	inundação
洪水	enchentes
洪水	inundação
洪水	inundações
洪水	enchentes
洪水	cheias
洪水	inundações
防衛	defesa
防衛	defesa
相當於	equivalentes
相當於	equivalente
巢	nest
巢	ninho
巢	ninhos
法定	estatutário
委託	comissionamento
委託	encomendou
委託	encomendada
委託	encomendado
輸出	output
輸出	saída
首映	estréia
首映	estreia
首映	estreia
水利	hidráulicas
水利	hidráulicos
水利	hidráulica
藥	remédio
藥	medicina
思考	pensamento
思考	pensando
思考	pensar
思考	reflexos
思考	reflexões
思考	reflexão
思考	reflexo
慶祝	comemorando
慶祝	celebrando
慶祝	celebrar
慶祝	celebra
慶祝	celebre
慶祝	comemorar
慶祝	celebração
慶祝	comemoração
認證	certificar
認證	certifica
認證	autenticação
認證	certificação
認證	certificadas
認證	certificados
認證	certificado
認證	certificada
生長	crescendo
生長	crescente
生長	crescer
生長	cresce
生長	crescem
生長	cresçam
生長	cresça
老人	idosas
老人	idosa
老人	idosos
老人	idoso
韻	rima
韻	rimas
情人	amantes
情人	amante
情人	lover
放置	colocação
晴	ensolarado
晴	sunny
性別	género
性別	gênero
性別	sexo
性別	sex
性別	sexo
腔	cavidade
新生	caloiros
新生	calouros
雁	goose
雁	ganso
雁	gansos
夏威夷	havaí
夏威夷	hawaii
夏威夷	havai
夏威夷	havaiana
夏威夷	havaiano
邊界	fronteiras
邊界	limites
邊界	bordas
邊界	fronteiras
邊界	borda
邊界	fronteira
邊界	contorno
邊界	fronteira
蛤	molusco
蛤	amêijoa
蛤	amêijoas
普及	universal
普及	universais
差距	disparidade
差距	lacunas
差距	disparidades
差距	assimetrias
差距	lacuna
差距	fosso
差距	gap
盒	box
盒	caixa
豬	porcos
豬	suínos
豬	porco
豬	porca
牆	parede
牆	muro
牆	mural
牆	muralha
牆	paredes
牆	muralhas
牆	muros
北洋	beiyang
貨幣	divisa
貨幣	moeda
貨幣	moedas
貨幣	divisas
貨幣	monetários
貨幣	monetário
貨幣	monetária
鶴	gruas
鶴	guindastes
鶴	guindaste
鶴	crane
鶴	garça
鶴	grua
隸屬	filiação
隸屬	afiliação
添	tim
微軟	microsoft
企圖	tentada
企圖	tentativa
企圖	tentativas
企圖	tentativa
蝴蝶	butterfly
蝴蝶	borboleta
蝴蝶	borboletas
台中市	taichung
廢止	revogado
廢止	revogados
廢止	revogadas
廢止	revogou
廢止	revogada
廢止	revogar
廢止	revogação
廢止	revoga
社團	associações
鯨	baleias
鯨	baleias
鯨	baleia
優勢	superioridade
優勢	vantagens
優勢	vantagem
舌	língua
舌	lingua
現實	realidade
現實	reality
形態	morfologia
真相	verdade
真相	truth
步行	caminhada
步行	passear
步行	andar
步行	caminhar
步行	caminhada
步行	passear
步行	andar
步行	caminhar
步行	passeio
車廂	compartimento
韓語	coreana
韓語	coreano
韓語	coreanos
日圓	iene
日圓	ienes
日圓	yen
礁	recife
基督徒	christian
基督徒	cristã
基督徒	cristiano
基督徒	cristão
基督徒	cristãos
基督徒	cristãos
假設	hipóteses
假設	hipótese
假設	suposição
假設	pressuposto
假設	assunção
假設	pressupostos
假設	hipóteses
假設	suposições
假設	hipotética
假設	hipoteticamente
假設	hipotético
假設	presumindo
假設	assumindo
假設	supondo
搭配	mistura
搭配	mix
搭配	mixagem
搭配	misture
搭配	misturar
轉移	transfer
轉移	transferência
轉移	transferir
周邊	perímetro
周邊	circundante
周邊	periférica
周邊	periféricos
周邊	periféricas
周邊	periférico
周邊	imediações
繁忙	ocupados
繁忙	ocupado
繁忙	ocupada
清真寺	masjid
清真寺	mesquitas
清真寺	mesquita
排除	excluir
排除	excluem
排除	exclusões
排除	exclusão
排除	exclusões
輔助	complemento
輔助	complementar
輔助	subsidiariedade
輔助	auxiliares
輔助	auxiliar
颶風	furacão
颶風	furacões
塞爾維亞	sérvia
錯	errado
錯	errada
仿	imitação
仿	imitações
曼谷	bangkok
曼谷	banguecoque
嘉義	chiayi
加利福尼亞	califórnia
加利福尼亞	california
婦女	mulheres
改進	melhorada
改進	melhorado
改進	melhorou
改進	melhoramento
改進	aperfeiçoamento
改進	melhoria
改進	melhorias
改進	melhoramentos
改進	melhorias
改進	melhorar
改進	melhoria
改進	melhorando
改進	melhorar
改進	melhora
改進	melhore
正義	justiça
正義	justice
正義	justo
正義	íntegro
正義	justos
艇	barcos
艇	barco
艇	bote
艇	embarcação
模擬	análogo
模擬	analógicos
模擬	analógico
模擬	analógica
模擬	análogos
模擬	simulações
模擬	análogo
模擬	analógicos
模擬	analógico
模擬	analógica
模擬	simulação
伊斯蘭	islâmica
伊斯蘭	islâmico
伊斯蘭	islâmicos
伊斯蘭	islâmicas
伊斯蘭	islam
伊斯蘭	islã
伊斯蘭	islamismo
伊斯蘭	islão
貨物	carga
貨物	bens
貨物	mercadoria
貨物	mercadorias
局部	parcial
局部	parciais
局部	locais
局部	local
局部	parcialmente
木星	júpiter
客家	hakka
天才	gênio
天才	genialidade
天才	genial
天才	génio
天才	talentos
天才	talento
影響力	impact
影響力	impacte
影響力	impacto
影響力	impactos
影響力	influencia
影響力	influência
影響力	influências
影響力	influenciar
附屬	afiliados
附屬	afiliação
附屬	filial
附屬	afiliado
附屬	afiliada
婷	ting
海峽	estreito
海峽	estreito
海峽	estreitos
海峽	canal
海峽	channel
她們	eles
她們	elas
保育	conservação
爪	garra
爪	pata
爪	garras
筆	lápis
筆	pen
筆	caneta
筆	canetas
筆	canetas
垃圾	lixo
垃圾	lixo
垃圾	lixo
孔子	confúcio
音樂會	concerto
音樂會	concertos
音樂會	concert
音樂會	concertos
音樂會	shows
推進	propulsão
推進	avançando
推進	avançar
國籍	nacionalidade
鵬	peng
轟炸機	bombista
轟炸機	bombardeiro
轟炸機	bombardeiros
要塞	reduto
要塞	fortaleza
要塞	forte
要塞	fortaleza
要塞	fort
平定	pacificação
黎明	dawn
黎明	alvorada
黎明	madrugada
黎明	amanhecer
巴勒斯坦	palestina
跨越	cruzando
跨越	cruzamento
跨越	travessia
暖	quentes
暖	quente
暖	morno
刺激	estímulo
刺激	estimulação
刺激	estímulo
刺激	estímulos
刺激	estimular
刺激	estimulam
刺激	estimulando
刺激	estimulante
刺激	estimulantes
刺激	estimular
彪	biao
道教	taoísta
道教	taoismo
租	aluguel
租	renda
勇士	warriors
勇士	guerreiras
勇士	guerreiros
勇士	warrior
勇士	guerreiro
勇士	guerreira
因子	factor
因子	fator
姐	sis
姐	mana
儲存	armazenagem
儲存	armazenamento
儲存	arsenais
卡通	cartoon
成年	adulto
成年	adulta
成年	adultos
職位	posições
職位	posição
供奉	oferendas
繁殖	propagação
繁殖	reprodutores
繁殖	procriação
繁殖	reprodução
繁殖	raça
繁殖	mestiço
繁殖	reprodução
實驗室	laboratório
實驗室	laboratórios
實驗室	laboratórios
實驗室	laboratório
實驗室	lab
敘述	narrativas
敘述	narrativa
敘述	descritiva
敘述	descritivos
敘述	descritivo
水晶	cristal
水晶	cristais
水晶	crystal
水晶	cristais
跟隨	siga
跟隨	segue
跟隨	seguir
跟隨	sigam
跟隨	follow
秘魯	perú
秘魯	peru
反射	reflexivo
反射	reflexo
反射	reflexão
反射	reflexo
反射	reflexos
反射	reflexões
那個	essa
那個	isso
那個	que
訊號	sinais
訊號	sinal
訊號	sinalizar
血液	sangue
血液	blood
後方	retaguarda
後方	traseiro
後方	traseiros
後方	traseira
日常	quotidiana
依靠	confiando
主人	mestre
主人	master
審查	críticas
審查	resenhas
審查	opiniões
審查	avaliações
審查	resenha
審查	revisão
審查	reexame
審查	rever
審查	censura
分解	decomposição
福音	evangelho
福音	gospel
馬德里	madrid
馬德里	madri
可能性	possibilidades
可能性	probabilidade
可能性	probabilidade
可能性	probabilidades
可能性	possibilidade
較高	superior
標示	marcação
標示	marcando
標示	mark
標示	marcar
標示	marca
標示	marcos
經濟學	economia
草地	prados
草地	pastagem
草地	relvado
草地	gramado
草地	capim
草地	grama
草地	erva
草地	relva
草地	campina
草地	prado
草地	meadow
草地	prados
減	diminuição
減	diminuir
減	menos
談判	negociação
談判	negociações
談判	negociando
談判	negociar
談判	negociação
談判	negociações
談判	negociar
談判	negociações
流通	circulação
流通	tiragem
流通	caudal
流通	flow
流通	fluxo
流通	circulando
流通	circula
流通	circulem
費用	taxa
費用	honorários
費用	custo
費用	cost
費用	custos
費用	gastos
費用	despesas
費用	custos
費用	despesas
費用	taxas
費用	honorários
購物	loja
購物	compras
重慶	chongqing
彰化	changhua
天氣	clima
天氣	tempo
天氣	meteorologia
加里	gary
最少	mínimos
最少	mínimo
最少	mínima
最少	minimo
撤銷	evitar
撤銷	evasão
撤銷	revogar
撤銷	anular
撤銷	desfazer
外觀	fachada
外觀	aparição
外觀	aparência
外觀	aparecimento
氣體	gas
氣體	gás
氣體	gases
氣體	gases
喇嘛	lama
盟軍	aliado
盟軍	aliadas
盟軍	aliada
盟軍	aliados
盟軍	aliados
灰色	gray
灰色	cinzento
灰色	cinza
灰色	cinzenta
灰色	cinzento
灰色	cinza
灰色	grey
灰色	cinzentos
妍	yeon
累積	acumular
累積	acumulam
累積	acumula
累積	acumuladas
累積	acumulada
累積	acumulado
累積	acumulados
累積	cumulativo
累積	cumulativos
累積	acumulado
累積	cumulativa
累積	acúmulo
累積	acumulação
秩序	ordem
秩序	encomendar
秩序	encomenda
蘇丹	sudão
侵略	invasões
侵略	invasão
侵略	agressividade
侵略	agressões
侵略	agressão
鋼琴	piano
監獄	prisões
監獄	cadeia
監獄	prisão
監獄	cárcere
監獄	prisão
監獄	cárcere
徐州	xuzhou
促進	promover
促進	promovendo
促進	promoção
區間	intervalo
邊境	bordas
邊境	fronteiras
邊境	borda
邊境	fronteira
邊境	contorno
邊境	fronteira
獵	caça
獵	hunt
獵	caçar
獵	caçada
獵	caça
獵	caçar
獵	caçando
獵	caçada
遺產	heritage
遺產	património
遺產	patrimônio
遺產	herança
遺產	legado
遺產	legacy
遺產	legados
遺產	herança
遺產	herança
俄國	russia
俄國	rússia
獨特	únicos
獨特	único
獨特	única
獨特	únicas
電氣	elétricos
電氣	elétrica
電氣	elétrico
電氣	eléctrica
電氣	elétricos
電氣	eléctricos
電氣	elétrica
電氣	elétrico
眉	sobrancelhas
眉	sobrancelha
股權	equidade
股權	participações
為什麼	porque
為什麼	porquê
評估	apreciação
評估	avaliação
評估	apreciações
評估	avaliações
評估	avaliação
記憶體	ram
記憶體	carneiro
記憶體	memória
記憶體	lembrança
記憶體	memoria
擴展	estendida
擴展	prolongado
擴展	estendido
擴展	alargado
擴展	prolongamento
擴展	extensão
擴展	prorrogação
擴展	estender
擴展	prolongar
擴展	alargar
擴展	expansão
擴展	expandir
飯店	hotel
飯店	restaurantes
飯店	restaurante
建國	fundação
烯	ene
龐	pang
解放軍	sla
解放軍	pla
較大	maiores
較大	maior
較大	maiores
較大	maior
泰山	tarzan
每月	mensal
每月	mensalmente
每月	mensais
更換	substituir
更換	substitui
更換	substitua
更換	substituição
更換	substituto
更換	substituição
快樂	joy
快樂	alegria
快樂	alegrias
快樂	feliz
快樂	happy
快樂	felizes
守護	guardiã
守護	guardian
守護	guardião
守護	guarda
守護	guardada
法語	french
法語	franceses
法語	francês
頭部	head
頭部	cabeça
頭部	cabeças
玩具	toy
玩具	brinquedo
玩具	brinquedos
盆地	bacias
盆地	bacia
增長	crescimento
粉絲	fans
粉絲	fãs
粉絲	ventiladores
粉絲	adeptos
粉絲	ventilador
粉絲	torcedor
粉絲	fã
粉絲	ventoinha
消除	eliminação
消除	eliminem
消除	eliminar
消除	elimine
拖	arrasto
拖	arrastar
拖	arraste
拖	drag
拖	arrasta
拖	rebocar
畫家	pintores
畫家	pintora
畫家	pintor
消滅	destruam
消滅	destrua
消滅	destrói
消滅	destruir
消滅	extermínio
形狀	formas
形狀	forma
形狀	shape
兵器	armamento
兵器	armas
兵器	arma
迫害	perseguições
迫害	perseguição
配偶	cônjuge
配偶	esposo
配偶	cônjuges
報紙	jornal
報紙	jornais
天文學家	astrônomos
天文學家	astrónomos
天文學家	astrónomo
天文學家	astrônomo
硫	enxofre
硫	enxofre
腰	cintura
強化	reforçada
強化	melhorados
強化	melhorada
強化	melhorado
強化	intensificação
強化	melhoramentos
強化	melhorias
強化	reforço
地產	propriedade
地產	imóvel
地產	propriedades
天堂	heaven
天堂	paraíso
天堂	céu
天堂	paraiso
天堂	paraíso
天堂	paradise
代表性	representação
關鍵	chave
關鍵	tecla
關鍵	chaves
關鍵	key
約克	york
約克	iorque
設計師	designers
設計師	estilistas
設計師	desenhador
設計師	designer
設計師	desenhista
設計師	estilista
框架	molduras
框架	armações
框架	quadros
框架	framework
框架	enquadramento
框架	quadro
框架	moldura
框架	frame
框架	armação
框架	enquadramentos
槍管	barril
抑制	inibição
抑制	supressão
互動	interação
互動	interacção
互動	interagir
互動	interagindo
互動	interações
互動	interacções
互動	interagir
互動	interage
互動	noivado
互動	interação
互動	envolvimento
互動	interativo
互動	interativa
互動	interactiva
互動	interactivo
互動	interactive
突擊	assalto
突擊	agressão
西蒙	simon
西蒙	simão
西蒙	simón
中等	mídia
中等	médio
中等	média
中等	meio
中等	médium
中等	moderar
中等	moderado
中等	moderados
中等	moderada
武士	samurai
武士	samurais
淡	pálido
淡	pálida
淡	desaparecer
淡	desvanecer
棚	galpão
棚	barracão
等於	iguais
等於	igual
巨星	superstar
國旗	pavilhão
國旗	bandeira
保加利亞	bulgaria
保加利亞	bulgária
充足	suficiência
酯	ester
酯	éster
判決	julgamento
判決	juízo
判決	julgamento
判決	acórdão
判決	veredito
判決	veredicto
羅馬尼亞	roménia
羅馬尼亞	romênia
入境	entrada
案例	case
案例	caso
案例	casos
案例	processos
提示	dicas
提示	pontas
提示	sugestões
提示	dica
提示	ponta
提示	tip
提示	dica
提示	sugestão
短暫	transitórias
短暫	transitória
短暫	transitório
短暫	transitórios
職員	escrivão
原料	ingredientes
服裝	vestuário
服裝	roupas
服裝	roupa
服裝	roupas
服裝	roupa
服裝	vestuário
服裝	figurino
服裝	fantasia
服裝	figurino
服裝	trajes
服裝	fatos
服裝	figurinos
雷達	radar
雷達	radares
排球	vôlei
排球	voleibol
狙擊	atirador
狙擊	sniper
滅絕	extinta
滅絕	extinto
滅絕	extintos
滅絕	extinção
滅絕	extermínio
納粹	nazista
納粹	nazi
納粹	nazis
納粹	nazistas
納粹	nazistas
納粹	nazis
勞動	labor
確保	assegurar
溫泉	spa
溫泉	termas
溫泉	onsen
航行	navegar
航行	vela
航行	navegação
航行	navegar
航行	vela
券	voucher
流亡	exílio
流亡	exilado
流亡	exilados
吹	sopra
吹	golpe
吹	soprar
吹	exploda
傾向	propensão
傾向	tendência
傾向	inclinação
修復	conserto
修復	reparar
修復	reparações
修復	reparo
修復	reparação
修復	corrigir
修復	arranjar
修復	consertar
修復	conserta
修復	restauro
修復	restauração
九十	ninety
九十	noventa
癌	carcinoma
癌	câncer
癌	cancro
癌	cancer
瓶	frasco
瓶	garrafa
領地	territórios
領地	território
飲食	culinária
飲食	cozinha
飲食	gastronomia
飲食	comendo
飲食	comer
飲食	dietas
飲食	alimentação
飲食	dieta
飲食	diet
社會主義	socialistas
社會主義	socialista
社會主義	socialismo
輻射	radioactivos
輻射	radioativo
輻射	radioactivo
輻射	radioactividade
輻射	radiação
輻射	radiações
驚	choque
驚	surpreendida
驚	surpresa
驚	surpresos
驚	surpreendido
驚	surpreso
女友	namorada
奶	leite
壓	pressões
壓	pressão
季節	sazonal
季節	sazonais
季節	sazonalidade
季節	temporada
季節	época
季節	estações
季節	temporadas
季節	seasons
生態	ecológica
生態	ecológicas
生態	ecológicos
生態	ecologia
生態	ecológico
生態	ecologia
資深	seniores
資深	senior
資深	finalista
資深	sênior
資深	sénior
雞	frango
雞	galinhas
雞	galinha
雞	chicken
雞	frangos
直升機	helicóptero
直升機	helicópteros
直升機	helo
直升機	helicóptero
直升機	chopper
直升機	helicópteros
夥伴	sócio
夥伴	parceira
夥伴	parceiro
夥伴	parceiras
夥伴	sócios
夥伴	parceiros
床	camas
床	leitos
床	cama
信任	trust
信任	confiar
信任	confia
信任	confiança
信任	confie
信任	confiáveis
信任	confiável
信任	confiado
袋	saco
袋	sacola
袋	bolsa
袋	mala
袋	bolsas
袋	sacos
袋	malas
各省	províncias
踢	pontapé
踢	chute
踢	chuta
踢	kick
踢	chutar
重力	gravidade
判斷	julgamento
判斷	juízo
判斷	julgamento
判斷	acórdão
判斷	julgando
判斷	julgar
驅逐艦	contratorpedeiros
驅逐艦	destruidores
驅逐艦	destruidor
驅逐艦	destroyer
驅逐艦	destruidora
散文	prosa
秘書	secretária
秘書	secretário
棕	marrom
棕	brown
棕	castanhos
棕	castanhas
棕	castanha
棕	castanho
藥物	fármacos
藥物	droga
藥物	drogas
藥物	remédio
藥物	medicina
藥物	medicação
藥物	fármaco
藥物	droga
複製	replicação
複製	duplicado
複製	duplicados
複製	duplicar
複製	copiar
複製	cópia
複製	copie
複製	reprodução
複製	copiar
複製	copiando
複製	cópia
捐	donativo
捐	doação
捐	dádiva
捐	doa
捐	doar
捐	doe
江蘇	jiangsu
哈佛	harvard
指揮官	comandante
院校	colégios
院校	faculdades
提議	proposta
提議	proposta
提議	proposição
提議	propostas
交付	delivery
交付	entrega
交付	veiculação
交付	entrego
交付	entregar
交付	fornecimentos
交付	entregas
傷害	ferido
傷害	magoar
傷害	doeu
傷害	machucar
吉爾	jill
不利	desfavorável
不利	desfavoráveis
死者	vitima
死者	vítima
有利	favoráveis
有利	favorável
類別	categoria
類別	classes
類別	turmas
類別	aulas
類別	turma
類別	classe
類別	aula
類別	categorias
復活	ressurreição
邊緣	borda
邊緣	aresta
邊緣	edge
邊緣	arestas
邊緣	bordas
邊緣	franja
邊緣	fringe
邊緣	franjas
酷	fixe
酷	maneiro
酷	legal
酷	cool
辭職	resignação
辭職	demissão
辭職	renúncia
辭職	renunciar
視覺	visual
視覺	visuais
視覺	visão
視覺	vision
精英	elite
精英	elites
虛構	fictício
虛構	fictícia
虛構	fictícias
虛構	fictícios
虛構	ficção
虛構	fictício
虛構	ficcional
虛構	fictícia
虛構	ficção
虛構	fiction
可惜	piedade
可惜	pena
支線	alimentador
假期	feriado
假期	férias
假期	férias
假期	feriados
假期	férias
軍人	soldado
言論	retórica
樊	ventilador
樊	torcedor
樊	fã
樊	ventoinha
耿	geng
採訪	entrevista
採訪	entrevistas
加藤	kato
芯	hart
陰	yin
陰	encoberto
陰	nublado
結局	encerrando
結局	terminando
旋轉	rotação
旋轉	rotativa
旋轉	rodízio
旋轉	rotação
旋轉	rodar
旋轉	girar
旋轉	spin
旋轉	girar
額外	figurante
額外	extra
美食	culinária
美食	cozinha
美食	gastronomia
札幌	sapporo
軍官	oficial
軍官	agente
軍官	policial
近期	recentemente
近期	recentes
近期	recente
物理學	física
物理學	fisica
具體	específicas
具體	específicos
具體	específica
具體	especifico
具體	específico
具體	concreto
具體	cimento
具體	concretas
具體	betão
具體	concretos
黎巴嫩	libanesa
黎巴嫩	libaneses
黎巴嫩	libanês
黎巴嫩	líbano
領導人	lider
領導人	leader
領導人	líder
領導人	lideres
領導人	dirigentes
領導人	líderes
比率	rácio
比率	proporção
比率	rácios
武力	force
武力	força
武力	forçar
醫師	doutor
醫師	médica
醫師	doutora
醫師	doctor
醫師	médico
三重	tripla
三重	triplo
三重	triple
三重	triplicar
器官	órgãos
器官	orgãos
器官	órgão
器官	órgãos
山谷	valley
山谷	vale
山谷	vales
創意	criativos
創意	criatividade
創意	criativo
創意	creative
創意	criativos
創意	criativa
牛津	oxford
當代	contemporâneo
當代	contemporâneos
當代	contemporâneas
當代	contemporânea
協定	acordo
協定	concordância
協定	acordos
行人	pedestres
行人	peões
行人	pedestres
行人	peões
行人	pedestre
行人	peão
規格	especificações
規格	especificações
規格	especificação
規格	especificações
規格	especificação
終止	terminação
終止	cessação
終止	rescisão
終止	terminar
終止	exterminar
波士頓	boston
雕	eagle
雕	águia
雕	gavião
雕	falcão
雕	hawk
地獄	diabos
地獄	hell
地獄	inferno
地獄	raios
混淆	confusão
混淆	confusões
混淆	confunda
混淆	confundir
混淆	confusa
混淆	confusos
混淆	confundido
混淆	confuso
混淆	confusa
混淆	confusas
混淆	confuso
參數	parâmetro
參數	parâmetros
參數	argumentos
參數	argumentação
藏族	tibetanos
藏族	tibetanos
藏族	tibetana
藏族	tibete
藏族	tibetano
降雨量	chuvas
磡	hom
共用	partilhado
共用	compartilhada
共用	compartilhado
共用	compartilhou
共用	partilhada
共用	partilhar
共用	compartilhamento
共用	compartilhando
共用	compartilhar
共用	partilha
共用	compartilhem
共用	compartilhar
共用	partilhar
共用	partilha
共用	compartilhamento
共用	compartilhe
插曲	episódios
插曲	episódio
樂器	instrumentos
樂器	instrumento
來賓	convidado
來賓	hóspede
來賓	convidados
來賓	guest
來賓	convidada
來賓	hóspedes
來賓	convidados
來賓	convidadas
耶路撒冷	jerusalem
耶路撒冷	jerusalém
雕塑	esculturas
雕塑	escultura
