que	че
interessant	интересни
interessant	интересен
químic	химична
químic	химически
químic	химикал
químic	химик
pertanyen	принадлежат
ports	пристанищата
ports	пристанища
idiomes	езиците
idiomes	езици
teories	теории
teories	теориите
catòlics	католиците
catòlics	католици
raça	порода
econòmics	икономическа
econòmics	икономическо
econòmics	икономически
pacific	пасифик
missions	мисии
burgos	бургос
travessa	кръстове
navegació	навигация
hidrogen	водород
jurisdicció	компетентност
jurisdicció	юрисдикция
separació	разделение
separació	раздяла
separació	отделяне
separació	разделяне
popularitat	популярност
popularitat	известност
divisions	разделения
divisions	участъци
divisions	разделение
divisions	дивизии
rebé	получено
rebé	получена
rebé	получен
rebé	получени
pols	прах
símbols	означения
símbols	символи
literari	литературни
literari	литературен
friedrich	фридрих
hamburg	хамбург
indis	индианци
indis	индийци
senyora	госпожо
senyora	дамата
senyora	лейди
senyora	дама
salamanca	саламанка
sort	лъки
sort	късметлия
andalusia	андалусия
contribuir	допринесе
online	онлайн
online	online
índex	индекс
índex	индекси
índex	показател
var	var
var	вар
mecànica	механична
mecànica	механично
mecànica	механични
mecànica	механичен
realització	реализирането
realització	реализация
realització	реализиране
realització	реализация
realització	реализиране
realització	осъзнаване
sec	сек
placa	чинията
placa	чиния
placa	плоча
frase	фраза
frase	изречение
frase	присъда
explotació	експлоатация
conservador	консервативна
conservador	консервативни
conservador	консервативно
conservador	консервативен
suficient	достатъчно
executiu	изпълнителна
executiu	изпълнителни
heroi	херо
heroi	герой
insectes	насекоми
insectes	насекомите
concepció	зачатие
passos	стъпала
passos	стъпки
passos	стълби
passos	крачки
passos	стъпките
passos	стъпки
christian	кристиан
christian	кристиян
christian	крисчън
christian	християнин
vivia	живели
vivia	живял
opera	опера
mecanisme	механизъм
empresari	предприемач
empresari	работодател
regles	правила
regles	правилата
regles	управници
regles	владетели
conservat	запазено
conservat	запазен
conservat	запазени
conservat	консервирани
conservat	запазена
exclusivament	изключително
xarxes	мрежи
xarxes	мрежите
senyals	сигнали
senyals	табели
senyals	признаци
senyals	знаци
eina	инструмент
termini	срок
termini	термин
termini	мандат
alaska	аляска
matí	утро
matí	сутрин
caràcters	знаци
caràcters	герои
caràcters	символи
indonèsia	индонезия
radical	радикално
radical	радикални
radical	радикална
emmy	еми
investigacions	разследвания
investigacions	разследване
investigacions	изследвания
regla	правилото
regla	правило
cardona	кардона
desenvolupa	развива
mot	мот
campiona	шампион
campiona	шампиона
campiona	шампионка
repartiment	хвърли
repartiment	гипс
causes	каузи
causes	причини
causes	причинява
irlandès	ирландски
irlandès	ирландска
irlandès	ирландци
irlandès	ирландско
parcialment	частично
parcialment	отчасти
parcialment	частично
parcialment	отчасти
centenars	стотици
alternativa	алтернатива
alternativa	алтернативно
alternativa	алтернативен
alternativa	алтернативни
alternativa	алтернативна
brown	кафяв
brown	кафяви
brown	браун
brown	кафява
brown	кафяво
regidors	съветници
debat	дискусия
debat	обсъждания
debat	дискусии
debat	обсъждане
debat	разискване
debat	разисквания
debat	дебат
debat	дебати
compromís	ангажимент
compromís	годежът
compromís	годежа
compromís	годеж
compromís	ангажиране
compromís	ангажимент
compromís	отдаденост
compromís	ангажираност
compromís	обвързване
compromís	задължение
absoluta	абсолютна
absoluta	абсолютен
absoluta	абсолютни
aprovat	одобрено
aprovat	одобрен
aprovat	одобрени
aprovat	одобрена
contes	истории
contes	приказки
contes	разкази
professió	професия
quantitats	количества
audiència	аудитория
audiència	публика
suprem	върховен
suprem	върховния
suprem	върховна
suprem	върховно
dama	дамата
dama	лейди
dama	дама
claude	клод
quadres	таблици
quadres	маси
existents	съществуващо
existents	съществуващ
existents	съществуващи
existents	съществуваща
estatut	статут
estatut	устав
editors	редактори
coneixements	познаване
coneixements	знания
coneixements	познания
coneixements	знание
coneixements	познание
òrgan	орган
polonès	поляк
polonès	полски
polonès	полска
competicions	състезания
competicions	конкурси
oklahoma	оклахома
diumenge	неделно
diumenge	неделя
crònica	кроникъл
connexió	свързване
connexió	връзка
connexió	връзката
equilibri	баланс
equilibri	салдо
equilibri	равновесие
equilibri	равновесието
equilibri	равновесие
den	бърлога
den	den
càmera	камера
càmera	фотоапарат
càmera	камерата
pilots	пилоти
pilots	пилотите
jaciment	резервоар
jaciment	резервоара
drama	драмата
drama	драма
estada	остани
cognom	фамилия
cognom	фамилно
ritme	ритъм
companyies	дружества
companyies	фирми
companyies	компании
privat	частни
privat	частно
privat	редник
privat	частна
privat	личен
privat	частен
estrangers	чужденци
estrangers	чужденците
deixeble	ученик
màquines	машини
sèrbia	сърбия
gamma	гама
avaluació	оценяване
avaluació	оценката
avaluació	оценка
taxa	ставка
solitari	самотен
solitari	самотно
solitari	самотна
solitari	самотни
agents	агенти
propòsit	предназначение
propòsit	цел
varietats	сортове
varietats	сортовете
esquerre	ляво
esquerre	ляв
esquerre	наляво
ideal	идеален
ideal	идеални
ideal	идеал
pena	наказание
pena	наказателни
pena	санкция
pena	наказателен
pena	пеня
contemporània	съвременни
contemporània	съвременна
contemporània	съвременно
contemporània	съвременен
esperança	надеждата
esperança	хоуп
esperança	надежда
tesi	тезата
tesi	дисертация
tesi	теза
personalitat	характер
personalitat	личността
personalitat	индивидуалност
personalitat	личност
comparació	сравнение
comparació	сравняване
errors	насекоми
errors	бръмбари
errors	буболечки
errors	бъгс
errors	грешки
éssers	същества
propers	предстоящите
propers	предстоящи
propers	предстоящо
museus	музеите
museus	музеи
pèrsia	персия
aprenentatge	учене
estadística	статистика
estadística	статистики
estadística	статистиката
napoleó	наполеон
debut	дебют
matemàtic	математик
cultures	култури
cultures	културите
estranger	чужденка
estranger	чужденец
prèviament	досега
mamífers	бозайниците
mamífers	бозайници
petroli	нефт
petroli	петрол
petroli	нефтени
petroli	нефтена
enrique	енрике
separat	разделени
separat	отделени
separat	разделен
governs	правителства
governs	правителствата
live	живи
live	жива
live	live
live	жив
live	живей
pacte	завет
pacte	завета
pacte	спогодба
administrador	админ
administrador	администратор
administrador	администратор
pakistan	пакистан
líquid	течни
líquid	течна
líquid	течност
líquid	течно
líquid	течен
congregació	паството
congregació	събор
reducció	намаление
reducció	намаляване
reducció	редуциране
reducció	редукция
cònjuge	съпруг
cònjuge	съпруга
margarida	маргарита
representacions	представителства
tomàs	томас
tomàs	тома
dorsal	двигатели
dorsal	двигател
dorsal	гръбна
dorsal	ядро
carbó	въглища
carbó	въглен
presentat	представени
presentat	представено
presentat	подадена
presentat	представена
presentat	подадено
presentat	подадени
presentat	представени
presentat	представено
presentat	представена
presentat	представен
shao	шао
mozart	моцарт
bot	бот
clubnat	clubnat
urbana	урбана
bons	облигации
teatral	театрално
teatral	театрален
teatral	театрални
teatral	театрална
gos	куче
gos	кучето
gos	дог
pilota	топка
pilota	бал
pilota	бол
luci	луций
citat	цитиран
maó	тухла
maó	брик
visual	визуална
visual	визуално
gris	сив
gris	сиво
gris	сива
gris	сиви
gris	грей
paràmetres	параметри
víctimes	жертвите
víctimes	жертви
loira	loire
julià	джулиън
julià	хулиан
julià	джулиан
cinquanta	петдесет
cinquanta	fifty
arrel	корени
arrel	корен
filles	дъщери
filles	дъщерите
jutge	съдията
jutge	съдия
jutge	съдя
cerca	търси
cerca	търсене
negocis	бизнес
almirall	адмиралът
almirall	адмирал
variacions	вариации
fronteres	граници
fronteres	граници
còpies	копия
forts	силни
forts	силен
forts	силно
forts	силна
transformació	трансформация
transformació	преобразяване
transformació	преобразуване
johnson	джонсън
wikimedia	уикимедия
molècules	молекули
molècules	молекулите
refugi	подслон
refugi	приют
refugi	убежище
brillant	брилянтна
brillant	брилянтен
brillant	брилянтно
neu	сняг
neu	снежна
associacions	сдружения
associacions	асоциации
associacions	партньорство
associacions	партньорства
indicar	посочете
electrons	електроните
electrons	електрони
aleta	фин
aleta	перка
tensió	напрежение
tensió	напрежение
batalles	сражения
batalles	битки
batalles	битките
participa	участва
obre	отворено
obre	отвори
obre	отваряне
masses	маси
considerable	значителни
tradicions	традиции
tradicions	традициите
participat	участвали
participat	участвала
participat	участваха
treballat	работил
regidor	съветник
component	елемент
component	компонент
porter	портиерът
porter	портиер
porter	портиера
porter	вратар
porter	носач
porter	портър
contemporani	съвременни
contemporani	съвременна
contemporani	съвременно
contemporani	съвременен
wilson	уилсън
presoner	затворничка
presoner	затворник
muller	мюлер
missa	масов
missa	меса
missa	маса
missa	литургия
missa	масово
caterina	катрин
caterina	катерина
castro	кастро
nazi	нацистки
nazi	нацист
nazi	нацисти
nazi	нацистка
traduir	преведа
traduir	преведете
visible	видима
visible	видими
visible	видимо
trofeu	трофей
laboratori	лабораторен
laboratori	лабораторно
laboratori	лаборатория
laboratori	лабораторна
laboratori	лабораторията
laboratori	лаборатория
urss	ссср
estils	стилове
estils	стайлс
capelles	параклиси
blocs	блокове
blocs	блокчета
càlcul	изчисляване
càlcul	изчисление
abast	обхват
hug	хю
ofensiva	обидно
ofensiva	офанзива
fleca	сладкарница
fleca	пекарна
simfonia	симфония
pràctiques	стаж
pràctiques	практики
moda	мода
moda	модно
moda	модата
jorge	хорхе
mentrestant	междувременно
substitució	подмяна
substitució	замяна
substitució	заместване
petersburg	петербург
soc	soc
regionals	регионален
regionals	регионално
regionals	регионални
regionals	регионална
regionals	регионалното
regionals	регионалните
bob	боб
revisió	преглед
revisió	преразглеждане
revisió	ревизия
revisió	преработка
revisió	преразглеждане
gil	гил
observatori	обсерватория
observatori	обсерваторията
provisional	временни
infants	децата
infants	деца
signatura	подписване
signatura	подпис
llet	мляко
dates	срещи
dates	дати
nigèria	нигерия
colonial	колониален
esforç	усилие
esforç	старание
esforç	усилия
esforç	усилието
combustible	горива
combustible	гориво
alan	алън
recorda	запомни
recorda	помни
rector	ректор
nat	нат
francis	францис
francis	франсис
desaparició	изчезване
enorme	огромен
enorme	огромно
enorme	огромна
enorme	огромни
iso	iso
oliver	оливър
clan	кланът
clan	клан
clan	клана
missouri	мисури
arxipèlag	архипелаг
partidaris	лоялисти
partidaris	привърженици
partidaris	поддръжници
pietro	пиетро
arqueològic	археологически
sucre	захар
teorema	теорема
estima	обича
grande	гранде
saga	сага
dents	зъби
dents	зъбите
facilitar	улесни
facilitar	улесняване
titulat	озаглавен
titulat	озаглавена
titulat	озаглавено
oportunitat	шанс
oportunitat	ченс
lai	лай
acompanyat	придружено
acompanyat	придружени
acompanyat	придружена
acompanyat	придружен
acompanyat	ескортирани
afegit	добавена
afegit	добавен
afegit	добавени
afegit	добавено
trànsit	трафик
trànsit	задръстване
garcia	гарсия
quina	какво
costums	митническа
costums	митническо
costums	митнически
costums	митници
costums	обичаи
distinció	разграничение
distinció	разграничаване
marítim	морско
marítim	морска
marítim	морски
alonso	алонсо
rin	рейн
sofia	софия
campions	шампиони
campions	шампионите
sardenya	сардиния
conceptes	концепции
conceptes	понятия
espectacle	покажи
espectacle	показване
influències	влияния
sous	заплати
sous	заплатите
significativa	смислен
significativa	смислено
cinquena	пети
cinquena	пето
cinquena	пета
bernard	бернард
bernard	бернар
bernard	бърнард
virtual	виртуална
virtual	виртуално
virtual	виртуални
virtual	виртуален
ford	форд
qüestions	въпроси
qüestions	проблеми
montevideo	монтевидео
victor	виктор
emprat	използвано
emprat	използван
emprat	използвани
emprat	използвана
llevat	мая
fira	панаир
fira	справедлив
fira	справедливо
fira	справедлива
estratègia	стратегията
estratègia	стратегия
sudan	судан
regent	регент
rellotge	гледай
rellotge	гледайте
rellotge	часовник
disponibles	наличен
disponibles	налично
disponibles	налични
disponibles	налична
carlo	карло
semblants	подобно
semblants	подобен
semblants	сходен
semblants	подобна
semblants	подобни
fundadors	основатели
fundadors	основателите
radio	radio
radio	радиото
radio	радио
ricard	ричард
boston	бостън
vicent	винсънт
vicent	венсан
vicent	винсент
desaparegut	изчезнал
desaparegut	изчезнала
desaparegut	липсващ
desaparegut	изчезнал
desaparegut	липсва
desaparegut	липсваща
desaparegut	липсващи
desaparegut	изчезнала
membrana	мембрана
teatro	театро
files	редиците
files	редици
files	редове
específic	конкретни
específic	специфично
específic	специфичен
específic	специфична
específic	специфични
proteïna	протеини
proteïna	протеин
proteïna	белтък
desig	желание
desig	желанието
desig	желание
desig	пожелание
quinze	петнадесет
quinze	петнайсет
hipòtesi	хипотеза
hipòtesi	хипотези
electrònica	електроника
electrònica	електрониката
cafè	кафе
cafè	кафето
dispositius	устройствата
dispositius	устройства
prestigi	престиж
pianista	пианист
bill	бил
bill	законопроект
seixanta	sixty
seixanta	шестдесет
hollywood	холивудски
hollywood	холивуд
conreu	отглеждането
conreu	отглеждане
conreu	реколта
rico	рико
praga	прага
ernest	ърнест
crítics	критици
crítics	критиците
pastor	пасторе
pastor	пастор
pastor	пасторът
cosí	братовчед
cosí	братовчеда
cosí	братовчедка
òrgans	органите
òrgans	органи
expressar	експресна
expressar	експрес
històricament	исторически
danys	увреждане
danys	щети
danys	повреда
danys	вреди
danys	повреди
ratpenat	myotis
bulgària	българия
adam	адам
mostres	образци
mostres	проби
mostres	извадки
mostres	мостри
substàncies	веществата
substàncies	вещества
substàncies	субстанции
candidatura	кандидатурата
candidatura	кандидатура
candidatura	номинация
candidatura	номинацията
números	числа
números	цифри
variants	варианти
aproximació	сближаване
individu	индивидуален
individu	индивидуално
individu	индивидуална
individu	индивид
individu	индивидуални
magnitud	величина
ruiz	руиз
tall	рязане
british	британско
british	британци
british	британска
british	британец
british	британски
guionista	сценарист
mateu	матю
mateu	матей
association	сдружение
association	асоциация
association	асоцииране
observació	наблюдение
observació	наблюдения
viles	селата
viles	селища
viles	села
teulada	покривът
teulada	покрив
teulada	покрива
reconstrucció	реконструкция
prefectura	префектура
riquesa	благосъстояние
riquesa	богатството
riquesa	богатство
esborra	изтриване
esborra	изтриете
esborra	изтрий
posada	посада
alexandria	александрия
sobreviure	оцелява
sobreviure	оцелее
sobreviure	оцеляване
renunciar	оставка
unanimitat	единодушие
herència	завет
herència	наследство
herència	наследството
herència	наследство
òperes	опери
braços	ръце
braços	оръжия
braços	оръжие
sorra	пясък
vocals	гласни
herba	трева
herba	тревата
herba	трева
herba	плевел
avantatge	предимство
avantatge	преимущество
ivan	ванка
ivan	айвън
ivan	иван
ivan	иване
prínceps	принцовете
prínceps	принцове
greus	сериозен
greus	сериозно
greus	сериозни
greus	сериозна
long	дълги
long	дълго
long	дълъг
long	лонг
young	млада
young	младо
young	млади
young	йънг
young	млад
clàssics	класика
ampliació	продължение
ampliació	удължаване
ampliació	разширение
segell	печат
segell	печат
segell	тюлен
segell	сийл
allen	алън
aliat	съюзник
aliat	али
constantí	константин
classificar	класифициране
classificar	класифицира
figueres	фигерас
bits	парченца
bits	късчета
bits	парчета
lògica	логически
lògica	логика
coloma	колома
claus	клавиши
claus	ключове
claus	ключовете
claus	клаус
llacs	езера
llacs	езерата
varia	варира
síntesi	синтез
societats	общества
menció	споменете
menció	споменаване
escuts	щитовете
escuts	щитове
cúpula	купол
cúpula	купола
cúpula	куполът
propostes	предложенията
propostes	предложения
argument	спор
argument	аргументи
argument	аргумент
màrtir	мъченик
hisenda	хасиенда
àlbums	албуми
àlbums	албумите
mèrit	заслуга
mèrit	заслуги
orientació	насоки
orientació	насоченост
orientació	ориентация
orientació	ориентиране
orientació	ориентацията
ministres	министри
ministres	министрите
actitud	нагласа
actitud	отношение
actitud	поведение
escultures	скулптури
vídua	вдовец
vídua	вдовица
vídua	вдовицата
vídua	вдовица
reproducció	възпроизвеждане
reproducció	размножаване
tipologia	типология
jueu	еврейски
jueu	еврейско
jueu	евреин
jueu	еврейка
jueu	евреин
will	уил
ambaixador	посланник
ambaixador	посланик
còpia	копиране
còpia	копие
integrat	интегриран
integrat	интегрирано
integrat	интегрирана
integrat	вграден
integrat	интегрирани
matriu	матрица
matriu	матрицата
existia	съществували
existia	съществуваше
existia	съществувало
existia	съществувал
proporciona	осигурява
proporciona	предоставя
proporciona	предвижда
competència	конкуренция
competència	конкурс
competència	състезание
perruqueria	фризьор
desconegut	непозната
desconegut	неизвестен
desconegut	неизвестни
desconegut	неизвестно
desconegut	непознат
desconegut	неизвестна
impossible	невъзможно
impossible	невъзможен
impossible	невъзможна
procediment	процедура
constitucional	конституционна
constitucional	конституционен
constitucional	конституционни
constitucional	конституционния
liceu	лицей
intents	опити
quaranta	четиридесет
quaranta	forty
alma	алма
germanes	сестри
variables	променливи
variables	променливите
gregori	григорий
gregori	грегори
gregori	грегъри
africà	африкан
africà	африканска
africà	африкански
villa	villa
villa	вила
subordo	subordo
quadrats	квадрати
responsabilitat	пасив
responsabilitat	отговорност
responsabilitat	отговорността
responsabilitat	отговорност
youtube	youtube
monarca	монарх
testimoni	свидетел
testimoni	свидетели
testimoni	показания
temàtica	тема
temàtica	тема
alimentació	храни
alimentació	храна
metalls	метали
taylor	тейлър
sostre	покривът
sostre	покрив
sostre	покрива
proporcionar	предоставят
avi	дядо
avi	дядо
orleans	орлеанс
orleans	орлиънс
pobres	бедни
pobres	беден
votació	гласувайте
votació	вот
votació	гласуване
molecular	молекулярна
maternal	майчина
maternal	майчин
pluja	рейн
pluja	дъжд
brigada	бригада
brigada	бригадата
típic	типично
típic	типичен
típic	типична
típic	типични
judicial	съдебно
generar	генериране
samuel	самюъл
samuel	самуел
samuel	самюел
acords	споразумения
determinada	решително
determinada	определени
determinada	решителна
determinada	решени
determinada	решителен
determinada	решено
rival	съперник
pagament	заплащане
pagament	плащане
teixits	кърпички
bibliografia	библиография
reaccions	реакции
reaccions	реакциите
representat	представени
representat	представена
acadèmic	академик
acadèmic	академични
acadèmic	академична
lorenzo	лоренцо
prússia	прусия
permís	позволение
permís	разрешение
permís	разрешителното
permís	разрешително
permís	разрешение
dei	деи
integració	интегриране
integració	интеграция
vestit	рокля
vestit	костюм
marcel	марцел
marcel	марсел
primària	първична
primària	първични
primària	първичен
primària	първично
fòssils	вкаменелости
tones	тонове
cerimònia	церемония
cerimònia	церемонията
panamà	панама
franz	франц
abella	бий
abella	пчела
dispositiu	устройство
dispositiu	устройството
criteri	критерий
compositors	композитори
recollir	събиране
recollir	събират
relacionada	свързани
relacionada	свързан
relacionada	свързана
relacionada	свързано
condemnat	осъден
cup	чашка
cup	чаша
cup	купа
cup	къп
ciclistes	колоездачи
triomf	триумф
penya	пеня
cultiu	отглеждането
cultiu	отглеждане
cultiu	реколта
francs	франкс
teologia	теология
litoral	крайбрежие
administratiu	административно
administratiu	административен
administratiu	административна
administratiu	административни
pou	яма
pou	ямата
agrupació	групиране
espectadors	зрители
espectadors	зрители
espectadors	зрителите
creador	създател
subjecte	субект
subjecte	обект
artificial	изкуствен
artificial	изкуствена
artificial	изкуствени
artificial	изкуствено
perspectiva	перспектива
perspectiva	перспективи
perspectiva	перспективата
candidats	кандидатите
candidats	кандидатки
candidats	кандидати
magdalena	магдалена
carmen	кармен
gegants	гиганти
gegants	великани
banderes	знамена
banderes	флагове
banderes	знамената
decisions	решения
canvia	превключвател
canvia	превключване
canvia	промени
canvia	смяна
canvia	промяна
habilitat	умение
habilitat	умения
habilitat	включено
habilitat	включена
ajudant	помощник
ajudant	асистентка
ajudant	асистент
ajudant	помощничка
ajudant	помощник
tripulació	екипаж
lineal	линейни
lineal	линеен
lineal	линейна
air	air
air	въздуха
air	въздушно
air	въздушен
air	въздух
etiòpia	етиопия
tecnologies	технологии
obtingut	получено
obtingut	получена
obtingut	получен
obtingut	получени
temples	храмовете
temples	храмове
palestina	палестина
literalment	буквално
estocolm	стокхолм
monjo	монах
monjo	монк
conseqüències	последици
conseqüències	последствия
conseqüències	последствията
grammy	грами
jueva	еврейски
jueva	еврейско
jueva	евреин
jueva	еврейка
xxi	xxi
mascle	мъжко
mascle	мъжки
mascle	мъж
mascle	мъжкар
mascle	мъжка
elisabet	елизабет
passen	пропуск
passen	мине
passen	пас
passen	преминаване
fracàs	неизправност
fracàs	провал
fracàs	неуспех
fracàs	повреда
atlantic	атлантик
atlantic	атлантическа
consens	консенсус
consens	единодушие
green	грийн
green	зелено
green	зелен
green	зелена
green	зелени
maurice	морис
granota	жаба
mapes	картите
mapes	карти
fidel	вярна
fidel	верен
fidel	верните
fidel	верни
fidel	фидел
madagascar	мадагаскар
capítols	глави
arte	арте
redacció	изготвяне
fruits	плодове
casal	касал
franja	стриптийз
franja	ленти
franja	лента
publicitat	рекламен
publicitat	реклами
publicitat	реклама
transformar	трансформира
transformar	преобразуване
conjunts	комплекти
conjunts	залязва
conjunts	определя
confiança	доверие
confiança	вярвай
marbre	мрамор
marbre	топче
dominar	доминират
record	споменаването
record	сувенир
començat	започна
interiors	интериор
interiors	интериори
descendent	слиза
ànima	душа
ànima	соул
ànima	душата
possibilitats	възможности
possibilitats	вероятности
marcat	маркирани
marcat	маркирана
marcat	белязани
marcat	маркиран
marcat	белязан
andrés	андрес
canons	оръдия
mata	убий
mata	мата
lima	лима
àngels	ангелите
àngels	ангели
múrcia	мурсия
perruqueries	салони
amateur	аматьор
amateur	аматьори
amateur	аматьорски
castellana	кастелана
teixit	кърпичка
teixit	тъкан
teixit	тъкани
teixit	плат
teixit	платове
teixit	тъкан
abandonat	изоставени
abandonat	изоставено
abandonat	изоставен
abandonat	изоставена
orgue	орган
dvd	dvd
dvd	двд
aprovació	одобрение
aprovació	одобряване
ric	рич
ric	богато
ric	богат
ric	богата
ric	богати
desemboca	изпразва
vegetals	зеленчуци
preparació	подготовка
preparació	препарат
preparació	приготвяне
virgínia	вирджиния
dominant	доминираща
diversitat	разнообразие
diversitat	многообразие
comunistes	комунисти
comunistes	комунистите
gegant	гигантски
gegant	великан
gegant	гигант
gegant	гигантска
eduardo	едуардо
executat	екзекутиран
executat	изпълнено
executat	екзекутирани
claudi	клавдий
derivats	деривати
derivats	производни
joe	джо
joaquín	хоакин
joaquín	хоакин
pamplona	памплона
doctrina	доктрина
rendiment	изпълнение
rendiment	ефективност
rendiment	добив
rendiment	доходност
dipòsit	депозити
dipòsit	депозит
integrar	интегриране
integrar	интегрира
assentament	сетълмент
assentament	уреждане
assentament	селище
precisió	прецизност
precisió	точност
precisió	прецизно
precisió	точност
ponts	мостове
ponts	мостовете
usant	използвайки
leipzig	лайпциг
famosos	прочут
famosos	известни
famosos	прочута
famosos	известна
famosos	известен
famosos	знаменитости
famosos	знаменитостите
mina	мина
mina	моите
mina	мой
mina	моята
mina	мое
mina	моя
mina	моят
creek	крийк
biologia	биология
biologia	биологията
pal	костюм
pres	взет
pres	взето
pres	взети
pennsilvània	пенсилвания
indiana	индиана
ubicació	местоположение
ubicació	място
ubicació	местонахождение
ubicació	локация
femella	женско
femella	жена
femella	женски
femella	женска
situacions	ситуации
situacions	ситуациите
ordinadors	компютрите
ordinadors	компютри
cridar	крещи
cridar	писък
cors	сърца
cors	сърцата
documentat	документирани
documentat	документирано
dissolució	разпад
dissolució	разпускане
dissolució	разпадане
dissolució	разтваряне
celebrat	държана
celebrat	проведе
celebrat	държани
celebrat	държан
quadrat	квадратна
quadrat	квадратни
quadrat	квадратен
quadrat	квадрат
quadrat	площад
pisces	риби
adreça	адрес
escollir	избери
escollir	избор
escollir	изберете
gir	туист
gir	обрат
dificultat	затруднено
dificultat	затруднения
dificultat	трудност
dificultat	трудности
dificultat	затруднение
cooperació	съдействие
cooperació	сътрудничество
bíblia	библия
bíblia	библията
conferències	конференции
mart	марс
segura	сегура
oferta	оферта
oferta	офертата
oferta	предложение
oferta	предлагане
oferta	предложи
emissió	излъчване
emissió	емисия
emissió	емисии
destruïda	унищожени
destruïda	унищожена
destruïda	разрушени
destruïda	унищожен
destruïda	унищожено
animació	анимация
editat	редактира
trens	влакове
trens	влаковете
cabrera	кабрера
cita	назначаване
cotxes	автомобили
cotxes	коли
gruix	дебела
gruix	плътна
gruix	дебело
gruix	дебел
gruix	дебелина
existent	съществуващо
existent	съществуващ
existent	съществуващи
existent	съществуваща
afegeix	добави
afegeix	добавяне
afegeix	добавя
afegeix	добавете
campo	кампо
intercanvi	обмяна
intercanvi	замяна
intercanvi	размяна
intercanvi	обмен
intercanvi	борса
consciència	съвестта
consciència	съвест
consciència	съзнание
consciència	съзнанието
preses	изстрели
jackson	джаксън
jackson	джексън
confirmar	потвърждение
confirmar	потвърждавам
confirmar	потвърждаване
confirmar	потвърди
evident	очевиден
evident	очевидна
modificacions	модификации
modificacions	изменения
soldat	войник
acta	acta
relleus	реле
addicionals	допълнителни
addicionals	допълнителна
addicionals	допълнителен
addicionals	допълнително
signat	подписано
signat	подписан
signat	подписани
signat	подпис
capturat	заловен
capturat	заловени
capturat	пленен
capturat	уловен
capturat	пленени
signe	табела
signe	знак
dolor	болката
dolor	болки
dolor	болка
llenguadoc	лангедок
terminal	терминал
tècnics	технически
tècnics	техническа
tècnics	техническо
tècnics	техници
tècnics	техниците
ideologia	идеология
espiritual	духовна
espiritual	духовни
espiritual	духовното
espiritual	духовен
espiritual	духовно
soprano	сопрано
metal	метали
metal	metal
metal	метъл
metal	метал
absolut	абсолютна
absolut	абсолютен
absolut	абсолютни
nba	нба
impostos	данъците
impostos	данъци
intensitat	интензитет
intensitat	интензивност
actius	активи
llegat	завет
llegat	наследство
millores	подобрения
monte	монте
monte	монти
high	висок
high	висока
high	високи
high	високо
socialistes	социалистите
socialistes	социалисти
vendes	продажби
vendes	продажбите
reduït	намалени
reduït	намалено
reduït	намален
reduït	намалена
cinta	касета
cinta	лента
stephen	стивън
menja	яжте
menja	яж
menja	ям
marco	марко
patriarca	патриарх
exercici	упражнение
exercici	упражнения
paulo	пауло
díaz	díaz
díaz	диас
díaz	диаз
capes	пластове
capes	слоеве
alfonso	алфонсо
alfonso	алфонс
proporció	съотношение
proporció	коефициент
proporció	съотношение
vilafranca	vilafranca
ahmad	ахмад
cantar	пей
cantar	пея
associada	асоциирани
associada	свързани
associada	свързан
legislatura	законодател
apartament	апартамент
símptomes	симптоми
símptomes	симптомите
fases	етапи
fases	фази
establerta	установен
establerta	установена
establerta	установени
establerta	установено
negoci	бизнес
mars	марс
lewis	люис
lewis	луис
separa	разделя
missatges	послания
missatges	съобщения
fam	глад
fam	гладът
rurals	селски
rurals	селско
rurals	селска
dirigeix	насочва
arròs	ориз
estable	стабилни
estable	стабилен
estable	стабилно
estable	стабилна
davis	дейвис
negociacions	преговорите
negociacions	преговори
perd	губи
rol	роля
guarnició	гарнизон
guarnició	гарисън
cadenes	вериги
cadenes	окови
cadenes	струните
cadenes	струни
torí	торино
iowa	айова
oviedo	овиедо
circumstàncies	обстоятелства
circumstàncies	обстоятелствата
dient	казвайки
biblioteques	библиотеки
bretó	бретон
aventures	приключения
aventures	приключенията
sitges	силози
venus	венера
rivera	ривера
separats	разделени
separats	отделени
separats	разделен
guanya	печели
iugoslàvia	югославия
donació	дарение
places	квадрати
continu	непрекъсната
continu	непрекъснати
continu	непрекъснат
continu	континуум
adolf	адолф
eric	ерик
memorial	мемориал
este	есте
revolucionari	революционер
revolucionari	революционна
revolucionari	революционен
revolucionari	революционно
canàries	канарските
canàries	канарче
catedràtic	професор
algèria	алжир
hebreu	иврит
hebreu	еврейски
uniforme	униформи
uniforme	униформа
incendi	огън
incendi	пожар
vives	вивес
depressió	депресия
substància	вещество
substància	субстанция
substància	субстанцията
cervera	сервера
assalt	нападение
investigadors	изследователите
investigadors	изследователи
seminari	семинарията
seminari	семинар
single	необвързан
single	единична
single	сингъл
single	необвързана
single	единичен
regulars	редовно
regulars	редовен
regulars	редовни
regulars	редовна
mike	майк
informar	информира
aplica	прилага
aplica	прилагане
governant	владетел
oral	орален
oral	орално
oral	перорално
oral	перорален
minnesota	минесота
estètica	естетика
álvarez	алварес
álvarez	алварез
anne	ане
anne	анн
anne	ан
passió	страст
passió	страсти
passió	страстта
forn	печка
forn	пещ
forn	фурна
forn	фурната
ray	рей
ones	вълните
ones	вълни
cao	цао
cao	као
andrea	андреа
indústries	индустрии
indústries	отрасли
