категорија	категорія
познатата	знамениті
познатата	відомий
познатата	знаменитий
хитлер	гітлера
хитлер	гітлер
компјутери	пк
направено	зроблено
направено	закінчили
направено	виконано
направено	готово
направено	done
пошта	мейл
пошта	пошта
пошта	поштою
симон	симона
симон	сімон
симон	симон
симон	сімон
симон	саймон
србите	сербів
антички	антикваріат
антички	давніх
антички	стародавні
антички	давні
антички	стародавній
антички	давній
дејвис	девіс
дејвис	девіс
градско	місто
плен	здобич
плен	награбоване
плен	видобуток
манастири	монастирях
одред	відділення
одред	загін
станици	станції
граѓанската	civic
решавање	вирішують
решавање	вирішити
решавање	вирішити
муслиманите	мусульмани
античка	давніх
античка	стародавні
античка	давні
античка	стародавній
античка	давній
гроб	могила
гроб	гробниця
гроб	господній
гроб	могили
гроб	могили
гроб	могила
гроб	могилу
отворање	відкриття
отворање	відкривання
отворање	відкривається
отворање	відкриваємо
историчар	історик
произлегува	отримує
произлегува	стебла
стави	додаю
стави	ставимо
стави	класти
стави	поставити
сопственик	власник
врнежи	опадами
врнежи	опадів
врнежи	зливи
врнежи	злива
преговори	узгодження
преговори	перемовини
преговори	переговори
преговори	переговори
преговори	переговори
карлос	карлос
поврзување	підключення
паркови	парки
постави	комплект
постави	встановити
постави	набір
постави	встановлено
постави	множина
прифати	прийняти
прифати	прийміть
прифати	приймаємо
прифати	погодитися
прифати	приймаю
чува	тримає
тома	тома
тома	томас
тома	тома
научниците	вчених
научниците	науковці
научниците	вчені
научниците	науковців
глумци	акторів
глумци	актори
филипините	філіппіни
турска	турецька
турска	турецький
турска	турецькою
турска	турецькі
зелена	зелене
зелена	зелені
зелена	зелений
одредено	конкретних
одредено	певне
одредено	конкретні
критериум	критерій
критериум	критерії
критериум	критерій
унгарски	угорська
унгарски	угорський
минато	минулий
минато	минулі
минато	минуле
забележи	помічав
забележи	помічати
забележи	зауваження
забележи	помітити
особини	заохочував
особини	риса
надворешна	зовнішнє
надворешна	зовнішні
надворешна	зовнішній
надворешна	зовнішня
сигурност	безпека
сигурност	безпеки
сигурност	security
сигурност	надійність
сигурност	надійності
сигурност	безпека
сигурност	впевненості
чуваат	ланцюгами
раната	рана
нула	zero
нула	нульовий
нула	нуль
нула	нулі
дипломатски	дипломатичних
имаа	мали
имаа	мав
бад	bad
бад	погана
бад	погано
бад	погане
бад	бад
слоеви	шари
слоеви	шарів
прилог	вкладення
прилог	долучення
авганистан	афганістану
авганистан	афганістан
играчот	гравця
играчот	програвач
играчот	гравець
агенција	агенція
агенција	агентство
јавност	публічний
јавност	громадське
јавност	паблік
јавност	відкритий
јавност	публічна
јавност	громадського
скала	драбина
скала	масштаб
скала	шкала
скала	скала
принц	принц
принц	принца
принц	князь
министерство	міністерства
министерство	міністерство
соодветни	достойний
соодветни	власна
соодветни	відповідний
соодветни	відповідні
соодветни	відповідну
математиката	математика
математиката	математика
математиката	математичний
математиката	математичні
математиката	математики
кралица	цариці
кралица	королева
кралица	queen
кралица	краля
кралица	цариця
флота	флоту
флота	флот
спроведување	реалізації
спроведување	впровадження
спроведување	реалізація
спроведување	реалізацію
спроведување	язали
специфични	конкретних
специфични	певне
специфични	конкретні
фронт	front
фронт	спереду
фронт	передні
фронт	фронт
фронт	передній
дунав	дунай
приклучи	приєднатися
приклучи	приєднатись
приклучи	приєднання
приклучи	долучитися
приклучи	приєднуйтесь
приклучи	приєднуйтеся
лука	лука
лука	лука
честа	честь
честа	шанувати
честа	вшанування
нападите	приступ
нападите	атакує
нападите	напади
нападите	атаки
пазари	ринки
пазари	ринків
нозете	ніжки
нозете	ноги
природна	натуральний
природна	натуральна
природна	натуральні
природна	природний
природна	природні
температури	температури
температури	температура
заштитен	захищений
заштитен	захищена
заштитен	захищено
мнозинство	більшість
мнозинство	більшістю
уред	пристрій
издадени	видала
издадени	виданий
издадени	випущено
потенцијал	потенціал
ливерпул	ліверпуль
хановер	ганновер
хановер	hannover
служел	подають
служел	служив
последно	останній
последно	остання
последно	останнє
професионална	фахівець
професионална	професійний
професионална	професіонал
професионална	professional
професионална	професійні
доселеници	settlers
одговорност	відповідальність
одговорност	відповідальність
одговорност	фінансової
осуден	засуджений
осуден	засуджений
осуден	засуджений
осуден	засудили
франц	франц
напори	зусилля
напори	зусилля
повреди	травми
повреди	ушкоджень
повреди	ушкодження
повреди	травм
повреди	боляче
милер	мюллер
милер	міллер
милер	мюллер
напушта	залишаючи
напушта	відправляється
напушта	йдемо
заменет	замінено
заменет	замінили
заменет	замінила
монако	монако
војски	армії
војски	армій
јосиф	джозеф
јосиф	йосип
јосиф	жозеф
јосиф	йозеф
пишувал	написав
пишувал	написала
пишувал	писав
цени	ціни
пејачи	співаки
компјутер	вузол
компјутер	ведуча
компјутер	computer
успеси	поставлені
успеси	успіх
испратен	надіслано
испратен	надіслані
измени	edit
измени	редагувати
измени	правка
измени	змінити
измени	зміна
измени	змінити
измени	зміни
измени	зміна
измени	change
измени	змінити
анадолија	анатолія
андреј	андрей
андреј	андрій
андреј	кириченко
андреј	андрій
андреј	андрей
авиони	відправитися
авиони	літаки
авиони	летять
инвазија	вторгнення
фигура	фігура
патеки	шляхи
патеки	контури
патеки	переселення
патеки	сліди
колонија	колонія
спортисти	спортсмени
спортисти	спортсмени
малезија	малайзії
валута	валюта
валута	валюту
валута	валюти
прочитајте	прочитайте
прочитајте	читати
прочитајте	прочитані
прочитајте	читайте
прочитајте	прочитати
прочитајте	читання
популарни	популярні
популарни	популярне
популарни	популярна
популарни	популярний
популарни	актуальні
популарни	популярні
популарни	популярне
популарни	актуальне
популарни	тенденції
работење	робота
работење	робочий
тексас	техас
погоре	вище
локална	локальні
локална	місцеві
локална	локальна
локална	локальний
локална	місцевий
цезар	цезар
цезар	сезар
австро	австро
паѓа	падає
паѓа	падав
паѓа	falling
паѓа	скидання
паѓа	водоспад
александров	александров
варира	різною
варира	змінюється
варира	вари
варира	parus
обврски	повноваження
обврски	відповідальності
обврски	вимога
најстариот	найстаріших
подолго	довший
подолго	довше
напредок	прогрес
напредок	поступ
бригада	бригада
бригада	бригади
принуден	примусово
принуден	змусили
принуден	вимушена
жив	живий
жив	жива
жив	живим
жив	alive
добиени	отримано
добиени	отримані
добиени	отриманий
добиени	отримали
добиени	отримала
добиени	похідний
штаб	штаб
парагвај	парагвай
страв	fear
страв	страх
страв	страху
црвени	червона
црвени	ред
црвени	червоний
црвени	червоне
црвени	червоні
кратово	кратово
највисоката	найвищих
највисоката	найвищий
највисоката	найвище
команда	наказую
команда	командний
команда	команда
мајстор	майстер
мајстор	магістр
мајстор	вчителю
мајстор	master
најголемо	найбільші
најголемо	найбільша
најголемо	найбільшу
најголемо	найбільший
најголемо	greatest
најголемо	найбільшим
најголемо	найбільших
најголемо	найбільші
најголемо	найбільша
ран	рання
ран	рано
ран	раннє
ран	ранній
синови	сини
традиции	традиції
кинг	кінг
кинг	король
кинг	цар
бор	бор
бор	сосна
механизам	механізм
стратегија	стратегія
стратегија	стратегії
борци	бійців
борци	бійці
формално	формальні
формално	формальна
сами	наодинці
сами	поодинці
сами	сама
сами	самі
сами	самі
диплома	диплом
диплома	градус
диплома	ступінь
јустинијан	юстиніан
гласање	голосування
гласање	голосуйте
гласање	проголосувати
гласање	голосувати
гласање	голосування
компоненти	компоненти
компоненти	компонентів
успеа	переживали
успеа	худоби
успеа	вдалося
успеа	зуміли
успеа	керується
успеа	успішне
електрони	електронів
интер	інтер
стојан	стоян
кујна	кухня
кујна	кухні
кујна	кухня
кујна	кухню
почит	respect
почит	повага
лекар	лікар
лекар	лікар
лекар	лікаря
лекар	доктор
лекар	лікарю
покажа	показав
покажа	показала
бања	spa
бања	спа
бања	туалет
бања	баня
бања	ванна
бања	ванни
играше	грали
играше	грала
играше	грав
вести	новини
вести	новина
окупација	окупаційні
окупација	окупація
окупација	окупації
хартија	папір
чита	гепард
чита	читає
гласот	голос
гласот	голосом
гласот	голосу
објасни	поясніть
објасни	пояснити
објасни	пояснення
објасни	пояснив
објасни	пояснила
детроит	detroit
погрешно	неправильна
погрешно	неправильно
погрешно	неправильний
кислород	киснем
кислород	кисень
коски	кістки
коски	кісточки
венец	віночок
венец	вінок
различно	different
различно	інше
различно	різні
различно	різних
различно	відмінні
признание	сповідь
признание	визнання
планирање	планування
постигнат	досягнуто
постигнат	досягли
постигнат	досягнув
постигнат	досягла
успешен	успішно
успешен	успішне
успешен	вдало
успешен	успішний
успешен	вдалась
успешна	успішно
успешна	успішне
успешна	вдало
успешна	успішний
успешна	вдалась
последователни	послідовних
последователни	підряд
последователни	послідовними
позитивни	позитивне
позитивни	позитивні
позитивни	позитивний
позитивни	позитивно
позитивни	позитив
изрази	висловив
изрази	висловили
традицијата	традиція
традицијата	традиції
соодветна	відповідний
соодветна	відповідні
соодветна	відповідну
соодветна	достойний
соодветна	власна
правда	справедливість
правда	правосуддя
популарен	популярні
популарен	популярне
популарен	популярна
популарен	популярний
маркетинг	маркетинг
губи	втратить
губи	програє
составени	складено
променлива	змінну
променлива	змінної
променлива	змінна
менаџмент	управління
менаџмент	менеджмент
менаџмент	керівництво
менаџмент	керування
сао	sao
мисла	здалося
мисла	подумав
мисла	думав
мисла	думала
мисла	гадали
снимки	матеріал
снимки	recordings
бдп	ввп
членка	член
членка	учасник
членка	учасника
членка	члена
топлина	теплом
топлина	спека
топлина	тепло
лајпциг	лейпциг
продавници	магазинів
продавници	крамниці
продавници	магазини
продавници	магазини
министри	міністрів
министри	міністри
есента	осінь
стотици	сотня
стотици	сотню
стотици	сто
стотици	сотні
забава	забава
забава	веселощі
забава	весело
забава	вечірка
забава	партії
забава	вечірки
забава	партія
забава	party
забава	розваги
забава	entertainment
списоци	списки
нашиот	наше
нашиот	наша
нашиот	наші
нашиот	наш
откритија	одкровення
откритија	відкриттів
обичаи	митниця
обичаи	звичаї
нека	хай
нека	нехай
гробови	могили
вон	фон
вон	вон
извештаи	звітів
извештаи	звіти
чисто	поїде
чисто	чисто
чисто	очистити
чисто	чисте
чисто	чисті
чисто	чиста
чисто	чистих
чисто	очистити
чисто	прибрати
чисто	почистити
чисто	чистий
остварување	досягнення
остварување	досягнення
остварување	досягти
остварување	досягненні
карти	карт
карти	карти
карти	карток
карти	картки
карти	квитки
поставува	набори
поставува	встановлює
поставува	заходить
николов	николов
бен	бене
бен	бен
бен	ben
тејлор	тейлор
судан	судан
судан	судану
успеала	переживали
успеала	худоби
успеала	вдалося
успеала	зуміли
успеала	керується
кампанија	кампанія
спојување	злиття
спојување	злиття
религии	релігії
религии	релігій
мечот	мечем
мечот	меч
кандидат	nominee
кандидат	кандидат
унеско	юнеско
масло	олива
масло	олія
масло	нафта
пее	співає
пее	спів
пее	співати
пее	співає
волта	вольта
сон	сон
сон	dream
сон	мрія
листови	листочки
листови	листя
листови	аркушів
листови	аркуші
сцени	краєвиди
ученик	учень
ученик	зіниці
ученик	студентка
ученик	студентська
ученик	студент
ученик	учениця
машина	machine
машина	машина
машина	автомат
повремено	місцями
процент	відсотки
процент	відсоток
процент	відсотки
процент	відсотків
процент	відсоток
натпреварувања	конкурсів
натпреварувања	змагань
натпреварувања	змагання
болка	біль
затворени	закрита
затворени	закрито
затворени	закриті
затворени	зачинено
иницијатива	ініціатива
вработените	співробітників
вработените	працівників
вработените	працівники
вработените	службовців
ридот	пагорб
ридот	хілл
ридот	hill
ридот	гілл
арабија	аравія
арабија	аравії
организирани	організований
организирани	організованого
организирани	організована
организирани	організовані
претставена	представлено
претставена	представили
претставена	презентували
претставена	представлена
претставена	презентувала
двојна	дабл
двојна	двічі
двојна	дубль
двојна	подвійна
двојна	подвійний
двојна	подвійне
установи	споруди
установи	прийду
џејн	джейн
атоми	атоми
атоми	атомів
нормално	звичайна
нормално	нормальний
нормално	нормальні
нормално	звичайний
нормално	звичайне
демократија	демократія
кавадарци	кавадарці
равенки	рівняння
равенки	рівняння
трупи	поповнення
трупи	війська
извршил	вчинив
извршил	скоїв
блок	блокувати
блок	блок
блок	заблокувати
дол	дол
дол	даль
самостојно	автономному
бек	бек
кембриџ	cambridge
шекспир	шекспір
технологии	технологій
технологии	technologies
технологии	технології
демографија	населення
трева	горщик
трева	трава
трева	трави
филозофи	філософи
костур	касторія
костур	основу
опера	opera
опера	опера
икони	піктограми
икони	ікони
икони	піктограм
политичко	політичний
политичко	політичне
политичко	політична
политичко	політичні
дон	дон
нација	держава
нација	нації
нација	нація
огромни	величезна
огромни	величезний
огромни	величезні
огромни	неймовірні
задржи	тримай
наум	наум
фифа	fifa
фифа	фіфа
избегне	уникнути
избегне	уникайте
избегне	уникати
длабочина	глибина
инките	incas
друштва	товариств
среќа	щастя
архитекти	архітекторів
отстранување	прибрати
отстранување	видалити
отстранување	вилучити
отстранување	вилучення
отстранување	видалення
истражувањата	експедиції
работна	робота
работна	робочий
лошо	bad
лошо	погана
лошо	погано
лошо	погане
жак	жак
највисока	найвища
највисока	найвищий
највисока	найвищих
највисока	найвищий
највисока	найвище
ситуации	ситуаціях
ситуации	ситуацій
потрошувачите	споживачів
потрошувачите	споживача
потрошувачите	споживачів
свири	відтворити
свири	грати
свири	програти
свири	грає
свири	відтворює
свири	грає
свири	програвання
свири	відтворення
експерименти	експерименти
прогласена	заявила
прогласена	оголосив
прогласена	оголошені
алатки	інструменти
алатки	засоби
сопствени	власне
сопствени	власні
сопствени	власний
сопствени	власний
сопствени	особлива
сопствени	нетипові
сопствени	індивідуально
сопствени	нетиповий
заливот	затока
заливот	затоці
заливот	губа
заливот	затока
четврта	четверта
четврта	четвертий
четврта	четверте
раѓањето	народження
грчка	грецька
грчка	грецький
грчка	грецьке
грчка	грек
грчка	грецькі
филозофски	філософська
имам	got
трансфер	трансфер
трансфер	перенесення
основен	базові
основен	базове
основен	основні
основен	базовий
основен	основний
евро	євро
глумец	актор
историско	історичний
историско	історичної
историско	історичні
историско	історична
историско	історичне
историско	історичні
класик	класична
класик	класичні
класик	класичний
класик	класика
класик	класичне
разбирање	розуміючи
разбирање	взаєморозуміння
разбирање	розуміння
дозволи	дозволяти
дозволи	дозволити
дозволи	дозволи
ниски	розіграш
ниски	низький
ниски	низька
ниски	low
решенија	рішення
решенија	вирішення
соната	соната
алкохол	алкоголю
алкохол	алкоголь
алкохол	спирт
развиена	розробили
развиена	розроблений
развиена	розроблено
престој	резиденція
престој	помешкання
бендови	гурти
коста	коста
коста	коста
лента	вуличка
лента	стрічку
лента	стрічка
лента	плівка
лента	стрічки
лента	стрічка
естонија	естонія
естонија	естонії
танц	танці
танц	танцюй
танц	танець
танц	танцювальна
танц	танок
танц	танці
очигледно	очевидно
очигледно	очевидне
очигледно	банально
очигледно	очевидна
очигледно	начебто
очигледно	очевидно
очигледно	мабуть
очигледно	виявляється
очигледно	вочевидь
очигледно	чітко
очигледно	суто
очигледно	очевидно
очигледно	явно
мотор	рушій
мотор	двигун
мотор	велосипед
мотор	велосипедом
мотор	мотоцикл
мотор	мото
мотор	мотор
мотор	коляскою
мотор	мотоцикл
двојки	пари
двојки	звернення
двојки	парні
двојки	парами
двојки	двійки
побрзо	швидше
уништување	руйнування
уништување	знищення
републиката	республіка
монархија	монархія
сол	сіль
сол	солі
завршена	завершено
завршена	завершені
завршена	закінчено
завршена	закінчиться
завршена	закінчив
бета	бета
служби	послуги
служби	служби
дур	рівна
еднаков	дорівнює
еднаков	рівне
нејзино	її
проф	prof
проф	проф
доделена	призначена
доделена	оргкомітет
доделена	призначені
доделена	нараховується
закана	загрози
закана	загроза
закана	загрозу
закана	загроза
закана	погроза
закана	загрозу
вистината	істина
критичарите	критиків
колекција	колекція
колекција	колекції
колекција	collection
колекција	збірка
колекција	козачка
атанасиј	афанасій
водич	посібник
водич	провідник
водич	путівник
водич	гід
химна	гімн
химна	гімн
ману	ману
пракса	вправи
пракса	вправа
пракса	практика
риген	рюген
богат	багаті
богат	багатий
богат	rich
замени	поповнення
замени	замінено
замени	замінили
замени	замінила
замени	замініть
замени	заміна
замени	замінити
сопствена	власне
сопствена	власні
сопствена	власний
инспирација	натхнення
брајан	брайан
брајан	браян
брајан	браян
помошник	помічники
помошник	помічника
помошник	помічник
помошник	помічник
завет	угода
завет	заповіт
завет	обітниця
капетан	капітан
зима	зима
коментари	commentary
коментари	коментарях
коментари	коментарів
коментари	коментарі
ретки	рідкісна
ретки	рідкісні
ретки	рідкісний
ретки	рідкість
ретки	рідкісне
дадено	вказаний
дадено	дано
дадено	надано
дадено	даного
настава	вчить
настава	навчальні
настава	навчати
настава	викладати
настава	класи
оптички	оптичний
основано	заснував
основано	засновано
патријаршија	патріархат
патријаршија	патріархату
патријаршија	патріарх
читање	прочитайте
читање	читати
читање	прочитані
читање	читайте
читање	прочитати
читање	читання
читање	читання
сликари	художників
количини	суми
количини	величин
обединето	уніфіковані
обединето	універсальний
обединето	united
обединето	юнайтед
кан	кан
кан	хан
кан	кан
кан	kan
кан	канни
водолија	водолій
евровизија	євробаченні
евровизија	eurovision
евровизија	пісенний
ограничена	обмежені
ограничена	обмежений
ограничена	обмежена
фондови	фонди
фондови	коштів
редовен	формальні
редовен	регулярний
редовен	звичайний
редовен	формальний
тутун	тютюн
пристигнал	прибуло
пристигнал	прибули
пристигнал	приїхав
пристигнал	приїхали
напиша	написав
напиша	написала
напиша	писав
часовник	дивитися
часовник	подивитися
часовник	дивіться
часовник	дивися
часовник	спостерігати
часовник	годинник
адам	адам
мотиви	мотиви
мотиви	мотиви
подготовка	приготування
подготовка	підготовка
глуми	реконструкція
одбрани	обраний
одбрани	вибрано
одбрани	вибрана
одбрани	вибране
одбрани	вибраний
одбрани	захищали
одбрани	захищав
одмор	відпустка
развиени	розробили
развиени	розроблений
развиени	розроблено
долни	долішні
персија	persia
атп	атп
напред	переслати
напред	вперед
напред	пересилання
напред	front
напред	спереду
напред	передні
напред	фронт
напред	передній
алан	аллан
алан	алан
френк	франк
френк	френк
френк	френку
победникот	переможець
победникот	переможниці
шаховска	шахи
одгледување	розмноження
одгледување	вирощування
железо	залізний
железо	залізо
железо	залізна
железо	заліза
виетнам	нам
виетнам	nam
тајна	таємний
тајна	секретний
тајна	таємна
тајна	таємниця
тајна	таємно
следење	такі
следење	стежать
следење	стеження
конструкција	будівництво
конструкција	будівництва
жолта	жовте
жолта	жовтого
жолта	жовті
жолта	жовтий
изгради	зібрати
изгради	збирання
изгради	побудувати
изгради	будувати
потполно	цілком
потполно	повністю
помине	минає
помине	мине
помине	завершилися
помине	перевал
помине	передати
помине	проїхати
терапија	терапія
професионални	фахівець
професионални	професійний
професионални	професіонал
професионални	professional
професионални	професійні
следува	читачі
следува	іду
следува	наближається
следува	coming
панк	панк
дознава	вивчає
ослободен	випустили
ослободен	випущено
правилно	належно
локално	локально
локално	локальні
локално	місцеві
локално	локальна
локално	локальний
локално	місцевий
етничка	національну
етничка	етно
етничка	етнічна
изведена	виступали
изведена	виступала
спас	спасіння
спас	врятувати
спас	рятівник
спас	порятунок
хип	hip
хип	хіп
чувства	почуття
сериозно	серйозно
асистент	помічники
асистент	помічника
асистент	помічник
потпишан	підписано
потпишан	підписав
потпишан	підписали
потпишан	оточує
меморија	спогад
руско	російська
руско	російською
руско	російську
руско	московсько
руско	російсько
воведување	вступ
воведување	знайомтесь
третман	лікування
црвениот	руда
стивен	стівен
стивен	степан
стивен	стівен
практика	вправи
практика	вправа
практика	практика
шири	поширення
шири	розповсюдження
видел	бачили
видел	бачив
возрасните	дорослі
достигнува	сягає
искористи	використати
искористи	використовувати
искористи	користування
искористи	використання
турнири	турніри
турнири	турнірів
доменот	домен
финансирање	фінансування
финансирање	фінансування
финансирање	фінанси
алжир	алжиру
алжир	алжир
алжир	алжиру
алжир	алжир
примерок	зразки
примерок	зразок
примерок	приклад
примерок	зразка
примерок	зразок
предава	навчає
предава	викладає
алекс	алексе
алекс	алекс
борбите	бійцівський
борбите	боротьба
борбите	боротьбі
борбите	боротись
борбите	бойовий
борбите	бійка
везир	візир
примени	застосувати
цирих	цюрих
цирих	zurich
изговор	виправдання
изговор	вимова
букурешт	бухарест
џозеф	джозеф
џозеф	йосип
џозеф	жозеф
џозеф	йозеф
шарл	шарль
шарл	чарльз
харц	гарц
јаглерод	карбон
христов	христов
нашол	знайшов
нашол	знайдено
нашол	знайшовся
нашол	знайшла
нашол	знайдені
карактеристични	характерні
врвови	вершин
врвови	вершини
лет	польоту
лет	переліт
лет	рейс
лет	політ
учи	дізнатися
учи	вчити
учи	вчитись
учи	навчитися
коњи	коней
коњи	коні
достигна	досягнуто
достигна	досягли
достигна	досягнув
достигна	досягла
шведски	шведська
чекори	кроків
чекори	кроки
контролира	контролює
боб	bob
боб	боб
игор	ігор
игор	ігоре
членство	вступу
членство	членство
волја	волі
бога	божі
бога	боже
бога	бога
бога	бог
бога	богу
господ	божі
господ	боже
господ	бога
господ	бог
господ	богу
маси	столи
маси	столики
маси	таблиці
маси	таблиць
маси	маси
акт	поплив
акт	діяти
акт	акт
млада	янг
млада	молода
млада	молоді
млада	молодою
млада	молодий
млада	молодим
тежок	heavy
тежок	важкий
тежок	сильний
тежок	важко
тежок	складно
тежок	складне
топката	кулька
топката	бал
постоел	існував
постоел	існували
постоел	існувало
умот	mind
умот	розум
геометрија	геометрія
партнер	партнер
партнер	напарник
партнер	партнерські
услов	вимогою
услов	вимогу
услов	умова
велејќи	мовляв
велејќи	кажу
велејќи	кажеш
чести	часті
редовите	звання
редовите	рядками
редовите	рядків
редовите	черевички
редовите	рядки
електронска	електрон
лавињ	лавінь
случајно	випадкові
случајно	випадкове
случајно	випадковий
случајно	випадкова
случајно	випадкових
случајно	навмання
случајно	випадково
случајно	випадково
случајно	знімала
ограничувања	обмеження
ограничувања	обмежень
ограничувања	обмеження
ограничувања	границі
ограничувања	межі
ограничувања	обмеження
ограничувања	обмеження
ханс	ганс
одлучил	вирішили
одлучил	вирішив
одлучил	вирішила
гасови	гази
селани	селищі
селани	селяни
селани	селяни
сигнал	сигнал
постари	старих
постари	старші
постари	старше
постари	старіші
постари	старша
водечки	провідних
водечки	вели
водечки	провідний
водечки	лід
водечки	свинець
водечки	ведучий
водечки	ліда
дрога	наркотики
дрога	наркотиків
дрога	ліків
дрога	dope
дрога	препарати
дрога	наркотик
џонсон	джонсон
барањето	запит
двојно	дабл
двојно	двічі
двојно	дубль
двојно	подвійна
двојно	подвійний
двојно	подвійне
двојно	оснащений
двојно	подвійний
предводени	повів
предводени	led
предводени	лампочка
паднал	упав
паднал	впала
паднал	впав
приход	прибуток
приход	дохід
приход	вклади
приход	прибуток
приход	дохід
приход	прибутки
чај	tea
чај	чаю
чај	чай
распоредени	використовували
дале	дали
дале	віддала
дале	дав
дале	віддали
дале	дала
сестри	сестрички
сестри	сестри
културна	культурний
културна	культурні
цивилизација	цивілізації
цивилизација	цивілізація
цивилизација	цивілізація
плата	зарплата
плата	зарплати
плата	плата
плата	плати
натпреварува	конкуруючих
изложба	виставку
изложба	експонат
изложба	виставка
изложба	виставки
кралска	королівська
кралска	royal
кралска	королівський
кралска	королівське
кралска	рояль
млеко	молоко
млеко	молока
млеко	milk
орел	орла
орел	орел
орел	аквіла
самогласки	голосні
ислам	іслам
класичен	класична
класичен	класичні
класичен	класичний
класичен	класика
класичен	класичне
шема	взірець
шема	взірцем
шема	візерунок
шема	шаблон
шема	схема
шема	схеми
шема	схему
храмови	храмів
храмови	храми
единство	єдність
анализи	вивчено
анализи	аналіз
домови	земляк
домови	домівки
домови	будинки
домови	будинків
развивање	розвивати
развивање	розробка
развивање	проведення
развивање	розробку
развивање	розвиваються
превоз	ride
превоз	проїзд
превоз	поїздка
превоз	транспорт
превоз	транспортування
превоз	перевезення
превоз	shipping
превоз	доставки
сталин	сталін
динамо	dynamo
динамо	динамо
динамо	динамо
верување	вірити
верување	переконання
