oli	бе
marina	марина
värv	цветове
värv	цвят
värv	цветен
värv	цветно
värv	цветна
värv	цветове
värv	цвят
värv	цветен
värv	цветно
šveits	швейцария
pakutud	предложени
pakutud	предложен
pakutud	предложена
pakutud	предложено
pakutud	предложени
pakutud	предложена
pakutud	предложен
pakutud	предложено
müller	мюлер
washington	уошингтън
washington	вашингтон
big	биг
big	голямо
big	големи
big	голям
big	голяма
masina	машинка
masina	машина
monte	монте
monte	монти
plaadi	диск
plaadi	диска
põhiseadus	конституция
põhiseadus	конституцията
bass	бас
bass	баса
bass	костур
viiuldaja	цигулар
viiuldaja	цигулар
viiuldaja	фидлър
appi	помощ
funktsioonid	функции
lennu	полета
lennu	полет
ained	веществата
ained	вещества
ained	субстанции
venezuela	венецуелски
venezuela	венецуела
isikuid	лица
piirkonnad	райони
piirkonnad	региони
piirkonnad	регионите
piirkonnad	райони
piirkonnad	области
piirkonnad	квартали
piirkonnad	райони
piirkonnad	зони
piirkonnad	площи
piirkonnad	области
sõjaline	военно
sõjaline	военен
sõjaline	военна
sõjaline	военни
wilson	уилсън
sotsialistlik	социалист
sotsialistlik	социалистическа
mao	стомашна
mao	змия
mao	снейк
mao	мао
vulkaan	вулкан
vulkaan	вулкана
virginia	вирджиния
peatus	спрян
peatus	спряна
peatus	спря
tulekahju	огън
tulekahju	пожар
uuritud	разследван
uuritud	разследвани
uuritud	учил
uuritud	проучен
uuritud	учила
uuritud	разгледани
martini	мартини
objektid	предмети
objektid	обектите
objektid	обекти
lucius	луций
operatsioon	операцията
operatsioon	експлоатация
operatsioon	функциониране
operatsioon	операция
operatsioon	хирургия
operatsioon	операция
piiramine	обсада
piiramine	ограничение
piiramine	ограничаване
rubla	рубли
rubla	рубла
katedraal	катедралата
katedraal	катедрала
xviii	xviii
kulda	златен
kulda	златни
kulda	златно
kulda	златна
kulda	злато
somaalia	сомалия
somaalia	сомалия
kevin	кевин
nord	nord
provence	прованс
laule	песните
laule	песни
võimsus	капацитет
võimsus	способност
võimsus	вместимост
võimsus	мощност
võimsus	сила
võimsus	власт
võimsus	мощ
ulrich	улрих
kasutajad	потребители
kasutajad	потребителите
kasutajad	ползватели
aeglaselt	бавно
magdaleena	магдалена
nähtavasti	очевидно
nähtavasti	явно
mõjutas	повлиян
mõjutas	повлияни
rõhu	напрежение
rõhu	натиск
rõhu	налягане
osakaal	съотношение
korporatsioon	корпорация
korporatsioon	корпорейшън
korporatsioon	братство
madridi	мадрид
haiglas	болница
haiglas	болницата
positiivne	позитивна
positiivne	положителен
positiivne	положителни
positiivne	положителна
positiivne	положително
alused	основи
alused	бази
alused	палети
rzeczpospolita	rzeczpospolita
kotkas	орел
paolo	паоло
paolo	пауло
omanikud	притежатели
omanikud	собственици
omanikud	собствениците
omanikud	притежатели
omanikud	притежателите
planeedi	планетарна
vili	плодове
vili	плод
hansen	хансън
hansen	хансен
hansen	хенсън
nõu	съвет
nõu	съвети
näinud	видян
näinud	виждал
näinud	видяна
näinud	видяно
patriarh	патриарх
ruth	рут
gordon	гордън
piltide	изображения
piltide	образи
halb	лоша
halb	зле
halb	лошо
halb	лош
halb	кофти
tööstuse	промишлеността
tööstuse	индустрия
tööstuse	промишленост
tõrva	смола
tõrva	катран
tõrva	тар
mängijad	играчи
männi	пайн
männi	бор
kaugemale	допълнително
klaus	клаус
päevad	дни
päevad	дена
õpilased	студенти
õpilased	ученици
õpilased	ученици
õpilased	зениците
laadi	зареди
laadi	натоварване
laadi	зареждане
laadi	товар
range	строг
range	строга
range	стриктна
range	строги
saabusid	пристигнал
saabusid	пристигна
sõpruse	приятелството
sõpruse	дружба
sõpruse	приятелство
viirus	вирус
viirus	вируси
kirjeldada	опиша
kirjeldada	описвам
kirjeldada	опишете
arvas	мисъл
isiklikult	лично
sekundit	секунди
kaugus	дистанция
kaugus	разстояние
günther	гюнтер
patarei	батерията
patarei	акумулатор
patarei	батерия
patarei	батерии
jagu	сечение
jagu	секция
jagu	раздел
majanduslik	икономическа
majanduslik	икономическо
majanduslik	икономически
über	über
loob	създава
vaimse	психично
vaimse	душевно
vaimse	психични
vaimse	психичното
vaimse	умствена
lawrence	лорънс
lawrence	лоурънс
berg	бърг
keisrinna	императрицата
keisrinna	императрица
tuhandeid	хиляди
helen	хелен
helen	хелън
pind	повърхност
pind	повърхността
vikerkaar	дъгата
vikerkaar	дъга
graafika	картини
graafika	графики
graafika	графичен
graafika	графика
värvid	цветове
värvid	цветове
kuues	шесто
kuues	шести
kuues	шеста
tori	тори
kompleks	комплекс
kompleks	комплексно
kompleks	сложни
kompleks	сложна
nkvd	нквд
tantsija	танцьорка
tantsija	танцьор
ford	форд
laevade	съдове
laevade	кораби
juhendaja	инструктор
lars	ларс
keeli	езиците
keeli	езици
spordi	спортни
spordi	спортен
spordi	спорт
spordi	спортно
spordi	спортове
volga	волга
marco	марко
mainiti	спомената
mainiti	споменато
mainiti	споменат
little	малка
little	малки
little	малък
little	литъл
little	малко
colombia	колумбийски
colombia	колумбия
eelarve	бюджетна
eelarve	бюджет
vincent	винсънт
vincent	венсан
vincent	винсент
kontsert	концерт
dem	dem
josef	йозеф
josef	йосиф
johnny	джони
tootja	продуцент
tootja	производител
tootja	производител
staatus	статус
staatus	състояние
staatus	положение
staatus	статут
sünonüümid	синоними
tappa	убий
korp	коричка
tõusnud	възкръсна
tõusnud	възкръснал
nõunik	съветник
nõunik	съветник
nõunik	съветник
sydney	сидни
pressiesindaja	говорител
pressiesindaja	говорител
pressiesindaja	говорителят
news	новини
news	новина
news	новините
shi	ши
trummar	барабанист
organismide	организми
lund	лунд
auhinnad	награди
auhinnad	награди
ali	али
soovib	иска
soovib	пожелания
soovib	желания
soovib	желанията
toodab	произвежда
toodab	произвежда
traditsiooniline	традиционно
traditsiooniline	традиционен
traditsiooniline	традиционна
traditsiooniline	традиционни
kalda	брега
kalda	шор
kalda	бряг
vähenenud	намален
vähenenud	понижен
vähenenud	намалено
vähenenud	намалена
juga	водопад
juga	водопада
lõplik	финал
lõplik	краен
lõplik	окончателно
teadlaste	учените
teadlaste	учени
kirjad	буквите
kirjad	букви
kirjad	писма
kirjad	послания
kirjad	съобщения
kirjad	mail
kirjad	поща
juudid	евреите
juudid	евреи
kaitstud	защитен
kaitstud	защитена
kaitstud	защитено
kaitstud	защитени
sofia	софия
erinevused	несъответствия
erinevused	разлики
erinevused	различия
fond	фонд
fond	фондове
fond	основи
fond	фондация
fond	основа
legend	легендата
legend	легенда
viisi	мелодия
teadmine	знаейки
teadmine	познаване
teadmine	знания
teadmine	познания
teadmine	знание
teadmine	познание
chiesa	киеза
mõjutanud	повлиян
mõjutanud	повлияни
mike	майк
käsi	ръка
käsi	ръка
käsi	ръката
arsti	лекар
arsti	лекар
arsti	докторе
name	името
name	наименование
name	име
hinnatud	оценени
hinnatud	номинална
hinnatud	оценен
hinnatud	оценена
hinnatud	оценен
internet	интернет
punktid	точки
soov	желание
soov	желанието
soov	желание
soov	пожелание
ranniku	крайбрежните
ranniku	крайбрежни
ranniku	крайбрежие
ranniku	бряг
malle	шаблони
malle	образци
mac	мак
kutse	призовка
kutse	призован
kutse	покана
kutse	покани
kutse	покани
kutse	покана
tehas	растение
tehas	растителна
tehas	завод
tehas	фабрика
tehas	завод
tehas	фабриката
tulevik	бъдеще
tulevik	бъдещ
tulevik	бъдещи
tulevik	бъдещето
tulevik	бъдеща
kava	схема
kava	план
peterson	питърсън
tähis	маркер
selgitada	обясни
geeni	джийн
geeni	ген
geeni	джин
geeni	гена
koostis	състав
koostis	композиция
lille	лил
kass	котарак
kass	котка
kass	кат
kass	коте
sobivad	подходящ
sobivad	подходяща
sobivad	подходящи
sobivad	подходящо
sobivad	годен
sobivad	годни
kennedy	кенеди
fred	фред
okupeeritud	заето
sise	вътрешна
sise	вътрешно
sise	вътрешни
sise	вътрешен
võistlustel	състезания
võistlustel	конкурси
auaste	ранг
teo	тео
rwanda	руанда
free	свободно
free	свободни
free	свободен
free	свободна
free	безплатни
free	безплатно
järved	езера
järved	езерата
uudised	новини
uudised	новина
uudised	новините
kohad	места
suurenenud	разширен
suurenenud	уголемени
suurenenud	разширена
suurenenud	увеличен
suurenenud	повишена
suurenenud	увеличена
suurenenud	увеличен
suurenenud	повишен
kosovo	косово
ester	естер
soovitud	поиска
soovitud	поискани
soovitud	поискано
soovitud	поискана
soovitud	поискаха
soovitud	желани
soovitud	желан
soovitud	желана
loomulik	натурални
loomulik	естествени
loomulik	естествена
loomulik	естествен
kergelt	лесно
rose	роуз
rose	роза
rose	розата
cup	чашка
cup	чаша
cup	купа
cup	къп
doonau	дунав
bad	лоша
bad	зле
bad	лошо
bad	лош
bad	кофти
süsteemid	системи
mängivad	играе
mängivad	свирене
mängivad	играят
hiljuti	напоследък
hiljuti	наскоро
hiljuti	неотдавна
hunt	хънт
hunt	лов
hunt	улф
hunt	уолф
hunt	вълк
hunt	вълчо
hunt	волф
helene	елен
helene	хелен
hinnanguliselt	изчислено
hinnanguliselt	изчислен
palli	топка
palli	бал
palli	бол
kuld	златен
kuld	златни
kuld	златно
kuld	златна
kuld	злато
kutsub	кани
kutsub	покани
kutsub	обаждания
kutsub	повиквания
põhjalikult	старателно
vastus	отговори
vastus	отговор
vastus	отговори
vastus	отговор
vastus	реакция
vastus	отговор
vastus	повлияване
suurendab	увеличава
suurendab	увеличения
vasar	чук
vasar	чука
vasar	хамър
laama	лама
laama	лама
tõsiselt	сериозно
tiik	езерце
tiik	понд
hertsegoviina	херцеговина
vastane	опонент
vastane	съперник
vastane	противник
sarah	сара
viiruse	вирусни
viiruse	вирусна
viiruse	вирус
viiruse	вируси
loa	лоа
pehme	меко
pehme	мек
pehme	меки
pehme	нежна
pehme	мека
jeruusalemma	йерусалим
jeruusalemma	ерусалим
kirjastaja	издател
kirjastaja	издателство
koori	хор
koori	хор
protsessid	процеси
protsessid	процесите
sardiinia	сардиния
sophie	софи
eelmine	предишна
eelmine	предишни
eelmine	предишен
eelmine	предишно
tolli	сантиметър
tolli	инч
tolli	сантиметри
tolli	инча
tolli	см
tolli	митническа
tolli	митническо
tolli	митнически
tolli	митници
tolli	обичаи
tõus	възход
felipe	фелипе
tunnused	идентификатори
nähtus	явление
nähtus	феномен
seisab	стои
seisab	стойки
organisatsioonid	организации
organisatsioonid	организации
bruce	брус
markus	маркус
diviis	участък
diviis	разделение
diviis	дивизия
diviis	деление
huvitatud	заинтересовани
huvitatud	заинтересована
huvitatud	заинтригуван
huvitatud	заинтересуван
huvitatud	заинтересован
leiutaja	изобретател
palm	дланта
palm	палм
palm	длан
eero	ееро
ehitama	изграждане
ehitama	построи
lahendus	разтвор
lahendus	решение
suve	лятото
suve	съмър
suve	лято
suve	лятно
suve	самър
stanley	станли
stanley	стенли
tundis	почувствах
jõed	реки
jõed	реките
jõed	ривърс
maroko	мароко
maroko	марокански
punased	червени
punased	ред
punased	червена
punased	червен
punased	червени
punased	червено
valduses	владение
valduses	обсебване
valduses	притежание
valduses	притежаване
hävinud	унищожени
hävinud	унищожена
hävinud	разрушени
hävinud	унищожен
hävinud	унищожено
sul	сул
puust	дървен
puust	дървено
puust	дървени
puust	дървена
abraham	ейбрахам
abraham	авраам
abraham	абрахам
abraham	аврам
hääldus	произношение
tabel	масата
tabel	маса
tabel	масичка
tabel	таблица
pidev	постоянна
pidev	постоянен
pidev	константа
pidev	постоянни
pidev	непрекъсната
pidev	непрекъснати
pidev	непрекъснат
pead	ези
pead	главите
pead	глави
fox	фокс
fox	лисица
fox	fox
rohelised	зелените
bakterid	бактерия
bakterid	бактерии
rüütli	найт
rüütli	рицар
jaotus	разбивка
jaotus	срив
jaotus	дистрибуция
jaotus	разпределяне
jaotus	разпространение
jaotus	разпределение
kuningad	царе
kuningad	кингс
kuningad	кралете
kuningad	крале
margaret	маргарет
koloonia	колония
koloonia	колонията
koloonia	колонии
põhjused	причини
põhjused	каузи
põhjused	причини
põhjused	причинява
põhjused	основание
põhjused	основания
sõbrad	приятели
sõbrad	friends
sõbrad	приятелки
atlas	атлас
voor	кръгла
voor	кръгли
voor	рунд
voor	кръгло
voor	кръг
roland	роланд
akadeemiline	академик
akadeemiline	академични
akadeemiline	академична
kuul	куршум
samad	същият
samad	същата
samad	същото
argument	спор
argument	аргументи
argument	аргумент
sündroom	синдром
sündroom	синдрома
sündroom	синдромът
hotell	hotel
hotell	хотел
hotell	хотелът
legendi	легендата
legendi	легенда
jamaica	ямайка
jamaica	ямайски
efekt	ефект
efekt	въздействие
vähenes	намален
vähenes	понижен
vähenes	намалено
vähenes	намалена
arhitektuur	архитектурата
arhitektuur	архитектура
tähistas	отпразнува
lükkas	бутнат
super	super
super	супер
mudelid	модели
mudelid	образци
mudelid	моделите
eesmärgid	цели
eesmärgid	голове
eesmärgid	цели
eesmärgid	мишени
eesmärgid	цели
protsessor	процесор
protsessor	процесор
kaotus	загуба
kaotus	загуби
kaotus	загубата
kaotus	поражение
kaotus	победен
tüüpiline	типично
tüüpiline	типичен
tüüpiline	типична
tüüpiline	типични
dokumendid	документите
dokumendid	документи
dokumendid	документация
kriitik	критик
müra	шум
nädalas	седмични
nädalas	седмично
nädalas	седмична
nädalas	седмичен
tegemine	правене
vormid	формуляри
vormid	форми
vormid	формати
erakorraline	необикновено
erakorraline	необикновен
erakorraline	изключителна
külm	студ
külm	студен
külm	студено
külm	студена
eeldab	очаква
kirjutasid	написал
kirjutasid	написа
sportlane	спортист
sportlane	атлет
jalad	крака
jalad	краката
jalad	крачета
jalad	крака
jalad	краката
jalad	крачета
negatiivne	отрицателен
negatiivne	отрицателно
negatiivne	отрицателни
negatiivne	отрицателна
genova	генуа
genova	генова
levik	разпространението
levik	разпространение
silvia	силвия
külad	селата
külad	селища
külad	села
edmund	едмънд
moritz	мориц
aadress	адрес
võimalikud	възможно
võimalikud	възможен
võimalikud	възможна
võimalikud	възможни
keskaja	средновековна
vasak	ляво
vasak	ляв
vasak	наляво
heaolu	благоденствие
heaolu	благополучие
heaolu	просперитет
heaolu	благосъстояние
heaolu	благосъстоянието
atp	атп
oht	заплаха
oht	опасност
oht	опасност
oht	опастност
sõltuvad	зависима
sõltuvad	зависими
sõltuvad	зависимо
sõltuvad	зависим
mõjutatud	повлиян
mõjutatud	повлияни
mõjutatud	засегната
mõjutatud	засегнато
mõjutatud	засегнат
mõjutatud	засегнати
suvi	лятото
suvi	съмър
suvi	лято
suvi	лятно
suvi	самър
test	изпитване
test	тест
roomajad	влечуги
katsed	изпитвания
katsed	тестове
katsed	изследвания
katsed	изпитване
katsed	тестване
bakterite	бактериална
bakterite	бактериални
ooperi	опера
küsimused	въпроси
küsimused	проблеми
küsimused	въпроси
colorado	колорадо
sina	си
sina	ти
sina	ви
buddha	буда
suund	посока
suund	посока
kasulik	полезна
kasulik	полезно
kasulik	полезни
kasulik	полезен
dokumentide	документален
tugevad	силни
tugevad	силен
tugevad	силно
tugevad	силна
küprose	кипърските
küprose	кипърски
nils	нилс
iseseisvalt	самостоятелно
bach	бах
kaardid	картите
kaardid	карти
kaardid	картички
kaardid	картите
kaardid	карти
muudatused	изменения
muudatused	поправки
muudatused	модификации
muudatused	изменения
muudatused	промени
muudatused	промените
muudatused	изменения
laevastik	флотилия
laevastik	флота
laevastik	флот
teoloogia	теология
axel	аксел
härra	господине
kaitseb	защитава
paremale	правилно
tehniline	технически
tehniline	техническа
tehniline	техническо
osi	osi
osi	части
põhi	основни
põhi	основна
põhi	главна
põhi	главен
põhi	главни
põhi	северно
põhi	север
põhi	северна
põhi	основна
põhi	основни
põhi	основен
kgb	кгб
minski	минск
töötaja	работник
töötaja	служител
töötaja	служителка
töötaja	работник
koguda	събиране
koguda	събират
ohvitser	офицер
ohvitser	полицай
kitsas	стегнат
kitsas	стегнато
kitsas	здраво
kitsas	стегната
kitsas	тясно
kitsas	тясна
kitsas	тесни
kitsas	тесен
ühiskond	общество
ühiskond	обществото
näidatud	показано
näidatud	показан
näidatud	посочено
ohtlik	опасен
ohtlik	опасно
ohtlik	опасна
ohtlik	опасни
ohtlik	опасен
ohtlik	опасна
ohtlik	опасни
laulis	санг
käsitsi	ръководство
käsitsi	ръчен
käsitsi	ръчна
käsitsi	ръчни
käsitsi	ръчно
müüdud	продаден
müüdud	продадена
müüdud	продадено
müüdud	продадени
luuletused	стихотворения
luuletused	поеми
luuletused	стихове
ebola	ебола
inc	inc
kroon	краун
kroon	корона
kroon	короната
tutvustas	въведен
tutvustas	въведено
tutvustas	въведена
tutvustas	въведени
poeet	поет
poeet	поетът
poeet	поета
frederick	фредерик
frederick	фридрих
skaala	мащаб
skaala	скала
rosa	роза
rosa	роса
sebastian	себастиан
sebastian	себастиян
ülesanded	задачи
ülesanded	задачи
suusataja	скиор
sind	си
sind	ти
sind	ви
heebrea	иврит
heebrea	еврейски
rahvusvahelised	международно
rahvusvahelised	международен
rahvusvahelised	интернешънъл
rahvusvahelised	международни
rahvusvahelised	международна
riistvara	хардуер
tüve	сорт
tüve	щам
metroo	метро
metroo	метрото
metroo	метро
metroo	метрото
loomi	животни
loomi	животните
surve	напрежение
surve	натиск
surve	налягане
piisav	достатъчен
piisav	достатъчни
piisav	достатъчна
piisav	адекватно
piisav	адекватни
piisav	задоволителна
piisav	адекватен
piisav	адекватна
varjatud	скрито
varjatud	скрит
varjatud	скрита
varjatud	скрити
varjatud	прикрит
varjatud	скрито
varjatud	скрит
prantslased	французи
facebook	фейсбук
facebook	facebook
näiteid	примери
ohustatud	застрашена
ohustatud	застрашени
ohustatud	заплашен
ohustatud	заплаши
ohustatud	компрометиран
ohustatud	компрометирана
konverents	конференция
tunneb	усеща
jonas	джонас
jonas	йонас
ülemvõimu	върховенството
ülemvõimu	превъзходство
ülemvõimu	доминион
mälestused	спомени
mälestused	спомените
silver	сребърна
silver	сребърни
silver	силвър
silver	сребро
silver	сребърен
soovitas	предложен
soovitas	предложени
soovitas	предложено
soovitas	препоръчано
soovitas	препоръчана
soovitas	препоръчително
soovitas	препоръчва
soovitas	препоръчани
metalli	метали
metalli	metal
metalli	метъл
metalli	метал
use	използване
use	употреба
use	използвайте
läbirääkimisi	договаряне
läbirääkimisi	преговаря
dan	дан
taimi	растения
taimi	заводи
taimi	растенията
taimi	инсталации
positiivse	позитивна
positiivse	положителен
positiivse	положителни
positiivse	положителна
positiivse	положително
sri	шри
xvii	xvii
norman	норман
vatikani	ватикана
füüsilise	физическо
füüsilise	физически
füüsilise	физическа
teab	знае
kindlustatud	застраховани
kindlustatud	осигурено
kindlustatud	осигурен
üksteist	единайсет
üksteist	eleven
üksteist	единадесет
maksim	максим
maksim	максим
väravavaht	вратар
väravavaht	вратар
usk	фейт
usk	вяра
kopenhaageni	копенхаген
meessoost	мъжко
meessoost	мъжки
meessoost	мъж
meessoost	мъжкар
meessoost	мъжка
argo	арго
reisi	пътувания
reisi	пътуване
reisi	пътувам
reisi	пътуват
reisi	пътешествия
mässu	бунт
mõisted	определения
nintendo	нинтендо
lombardia	ломбардия
töötatud	работил
hõbeda	сребърна
hõbeda	сребърни
hõbeda	силвър
hõbeda	сребро
hõbeda	сребърен
miguel	мигел
kruus	чаша
kruus	мутра
kruus	халба
kruus	чакъл
matthias	матиас
taevas	рай
taevas	раят
taevas	рая
taevas	небето
taevas	скай
taevas	небе
taevas	небето
taevas	небесата
taevas	небе
taevas	небеса
valem	формула
töötajad	персонал
töötajad	служителите
töötajad	служители
töötajad	работниците
töötajad	работници
töötajad	персонал
töötajad	персоналът
töötajad	служители
ronald	роналд
kadus	изчезнал
kadus	изчезнала
otsused	решения
vjatšeslav	вячеслав
staap	седалище
staap	щаб
staap	щаба
staap	централа
sony	sony
sony	сони
väitekirja	дисертация
väitekirja	дисертацията
väitekirja	тезата
väitekirja	дисертация
väitekirja	теза
ootamatult	неочаквано
ümbritseb	заобикаля
seisis	стоеше
howard	хауърд
tehnilised	технически
tehnilised	техническа
tehnilised	техническо
sünteesi	синтез
stuttgart	щутгарт
baden	баден
fischer	фишер
fischer	фишър
taastatud	разтворен
taastatud	възстановена
taastatud	разтворения
taastatud	възстановени
astronoomia	астрономия
astronoomia	астрономията
koomik	комедиант
koomik	комик
hobune	конче
hobune	кон
leipzigi	лайпциг
lugusid	истории
lugusid	разкази
teie	вашият
teie	твоят
teie	твоя
teie	твоята
sõjad	войните
sõjad	войни
jätkub	продължава
jätkub	продължение
jätkub	продължаване
jätkub	продължи
jätkub	продължил
nõrk	слабо
nõrk	слаби
nõrk	слаб
nõrk	слаба
eksisteerib	съществува
anderson	андерсън
rünnak	атака
rünnak	нападение
esialgne	начален
esialgne	първоначален
esialgne	първоначално
esialgne	първоначална
esialgne	предварителна
esialgne	предварителни
esialgne	предварителен
sõidab	язди
sõidab	кара
sõidab	карат
sõidab	шофиране
sõidab	каране
luigi	луиджи
füsioloogia	физиология
toulouse	тулуза
russell	ръсел
otsustab	решава
kaamera	камера
kaamera	фотоапарат
kaamera	камерата
vitamiin	витамини
vitamiin	витамин
ian	иън
ian	лан
ian	йън
ian	иън
ian	йън
meistrivõistluste	първенство
meistrivõistluste	шампионат
harris	харис
oleneb	зависи
hannoveri	хановер
suu	уста
suu	устата
luuletusi	стихотворения
luuletusi	поеми
luuletusi	стихове
lorenzo	лоренцо
kasti	box
kasti	клетка
kasti	кутия
piemonte	пиемонте
hävitada	унищожаване
hävitada	унищожи
stalin	сталин
muul	муле
salvestatud	записани
salvestatud	записано
salvestatud	записан
salvestatud	записана
salvestatud	съхранявани
salvestatud	спасена
salvestatud	спасен
salvestatud	спасени
volitused	мандат
volitused	пауърс
volitused	сили
volitused	правомощия
puusepp	карпентър
puusepp	дърводелец
yorki	йорк
haigused	заболявания
haigused	болести
haigused	заболявания
haigused	болестите
haigused	болест
haigused	болести
haigused	заболяване
haigused	заболявания
show	покажи
show	показване
määratletud	определени
määratletud	дефинирани
fääri	фарьорски
fääri	фарьорските
roberto	роберто
isand	господар
isand	майстор
raymond	реймънд
tahke	твърда
tahke	солиден
tahke	твърдо
tahke	твърд
trooni	тронът
trooni	трон
trooni	трона
trooni	престол
metallist	метали
metallist	metal
metallist	метъл
metallist	метал
metallist	метално
metallist	метален
metallist	метални
metallist	метална
võistlused	състезания
võistlused	конкурси
võistlused	конкурси
arhiiv	архив
arhiiv	архиви
klein	клайн
sisaldus	съдържание
maitse	вкус
maitse	вкус
maitse	аромат
ökoloogia	екология
tatari	тартар
uruguay	уругвай
ekraani	екрана
ekraani	екран
täidab	изпълнява
täidab	изпълва
žürii	журито
žürii	жури
žürii	заседатели
opositsiooni	възражение
opositsiooni	опозиция
opositsiooni	противопоставяне
opositsiooni	опозицията
teadaolev	позната
teadaolev	известни
teadaolev	познат
teadaolev	известна
teadaolev	известен
kodanik	гражданин
teated	забелязва
teated	уведомления
teated	уведомяване
teated	известия
teated	послания
teated	съобщения
acta	acta
korraldamine	организиране
korraldamine	организиране
ooper	опера
sant	сант
sant	сакат
saadab	изпраща
keskne	централно
keskne	централен
keskne	централа
keskne	централни
keskne	централна
skulptuur	скулптура
skulptuur	скулптури
sündmus	събитието
sündmus	събитие
sibul	лук
sibul	лук
steven	стивън
materjalid	материалите
materjalid	материали
kampaania	кампанията
kampaania	кампания
bmw	бмв
bmw	bmw
esinemine	възникване
esinemine	настъпване
maht	обем
maht	обеми
liitlaste	съюзническите
evangeeliumi	евангелието
mulje	впечатление
samm	стъпало
samm	стъпка
samm	крачка
aatomi	атомна
aatomi	атомни
taju	възприятия
taju	схващане
taju	възприятие
taju	възприемане
muutmine	изменение
muutmine	модификация
vabad	свободно
vabad	свободни
vabad	свободен
vabad	свободна
vabad	безплатни
vabad	безплатно
vabadus	свобода
vabadus	либърти
vabadus	свобода
juhatus	бюрото
juhatus	бюро
juhatus	дъска
juhatus	борд
juhatus	борда
seminar	работилница
seminar	работилницата
seminar	семинар
seminar	семинар
helsinki	хелзинки
arena	арена
maine	репутация
maine	репутацията
maine	мейн
tööstus	промишлеността
tööstus	индустрия
tööstus	промишленост
tööstus	промишлен
tööstus	индустриален
tööstus	индустриални
tööstus	промишлени
tööstus	индустриална
režiimi	режим
režiimi	режим
net	мрежа
net	нетен
net	net
net	нето
net	нет
silm	окото
silm	око
ingrid	ингрид
loetelu	списък
alma	алма
eemal	надалеч
eemal	далеч
loeb	чете
kodumaa	родино
kodumaa	родината
kodumaa	родина
kodumaa	родина
lydia	лидия
armastust	обич
armastust	любов
armastust	любовта
armastust	обичам
vastutav	отговорни
vastutav	отговорно
vastutav	отговорен
vastutav	отговорна
tervis	здраве
tervis	здравеопазване
tervis	здравето
keskkond	среда
poliitiliselt	политически
signaal	сигнал
iisrael	израел
iisrael	израелски
kollase	жълта
kollase	жълто
kollase	жълти
kollase	жълт
kihi	пласт
kihi	слой
kihi	слой
valgud	протеини
valgud	протеин
valgud	белтък
juhtkond	мениджмънт
juhtkond	управление
jonathan	джонатан
tuvastada	идентифицира
tuvastada	идентифициране
transport	транспорт
transport	транспортиране
transport	превоз
transport	транспорт
transport	превоз
transport	транспортиране
nelson	нелсън
ametnik	официален
ametnik	официално
ametnik	официална
süüa	готвенето
süüa	готвене
süüa	яжте
süüa	яж
süüa	ям
epp	енп
tim	тим
põder	лос
põder	мус
põder	лос
uurali	урал
uurali	урал
stuart	стюърт
stuart	стюарт
teadvuse	съзнание
teadvuse	съзнанието
sierra	сиера
abhaasia	абхазия
gottlieb	готлиб
joosep	жозеф
joosep	джоузеф
joosep	йосиф
sada	сада
piire	граници
vahetus	смяна
vahetus	обмяна
vahetus	замяна
vahetus	размяна
vahetus	обмен
vahetus	борса
nõuded	изисквания
nõuded	вземания
nõuded	твърди
nõuded	искове
nõuded	твърдения
nõuded	вземания
nõuded	претенции
adams	адамс
kodanikud	граждани
kodanikud	гражданите
kodanikud	граждани
väide	иск
väide	твърдение
väide	претенция
väide	твърдение
sidemed	бинтове
sidemed	бинт
sidemed	превръзки
sidemed	вратовръзки
hõimud	племена
hõimud	племената
tank	резервоар
tank	танк
tank	цистерна
kalender	календар
kalender	календара
eve	ив
eve	ева
põlevkivi	шистов
heine	хайне
roy	рой
ühtse	необвързан
ühtse	единична
ühtse	сингъл
ühtse	необвързана
ühtse	единичен
ühtse	единно
kestus	времетраене
kestus	продължителност
silva	силва
otsene	преки
otsene	директна
otsene	директно
otsene	пряко
otsene	директен
kölni	кьолн
alkoholi	спирт
alkoholi	алкохол
regulaarselt	редовно
mustad	черни
mustad	черно
mustad	черна
mustad	черен
mustad	черни
tasakaalu	баланс
tasakaalu	салдо
tasakaalu	равновесие
kontsentratsioon	концентрациите
kontsentratsioon	концентрации
kontsentratsioon	концентрация
astrid	астрид
tõsi	истина
tõsi	верни
tõsi	вярно
paavo	пааво
jooksja	бегач
part	дък
part	патка
part	патици
part	пате
part	патица
holstein	холщайн
tsaari	цар
age	възраст
iseloomustavad	характеризират
rinne	преден
rinne	предни
rinne	отпред
rinne	фронт
rinne	предна
majanduslikult	икономически
vool	поток
dos	дос
alberto	алберто
kasuta	използване
kasuta	употреба
kasuta	използвайте
tegutsema	act
tegutsema	акт
mitmesugused	различни
mitmesugused	разнообразни
mitmesugused	разни
delta	делта
delta	delta
ernest	ърнест
melbourne	мелбърн
defineeritud	определени
defineeritud	дефинирани
heinz	хайнц
gröönimaa	гренландия
tahe	уил
kaob	изчезва
premier	премиер
premier	премиера
tuvastatud	засечен
tuvastatud	идентифициран
tuvastatud	идентифицирани
tuvastatud	идентифицирана
hääli	гласове
hääli	вот
hääli	гласове
saavutatud	достигната
saavutatud	постигнати
saavutatud	постигната
saavutatud	постигнато
saavutatud	постигната
saavutatud	постигнати
saavutatud	постигнат
vanaema	бабо
vanaema	баба
vanaema	бабо
vanaema	баба
vanaema	бабо
vanaema	баба
florida	флорида
vaated	изглед
