dhe	그리고
orkestër	오케스트라
orkestër	교향악단
pakicave	소수
partner	파트너
lagjja	동네
thesar	보물
ceremonia	의식
russia	러시아
referimi	참조
referimi	참고
dialekti	방언
politikanë	정치인들
politikanë	정치인
politikanë	정치가
klasifikimin	순위
uniform	유니폼
flas	talk
flas	말하기
pushime	휴일
pushime	명절
pushime	연휴
pushime	홀리데이
pushime	휴가
pushime	공휴일
pushime	방학
pushime	휴가
pushime	휴일
pushime	연휴
pushime	공휴일
pushime	명절
privilegje	권한
këmbën	다리
renault	르노
kostoja	비용
avioni	비행기
avioni	평면
avioni	비행기
avioni	항공기
aleks	알렉스
aleks	앨릭스
imperial	임페리얼
dragoi	드래곤볼
dragoi	드래곤
poli	폴리
leonid	레오니트
leonid	레오니드
avantazh	혜택
avantazh	장점
komunizmi	공산주의
trajnuar	훈련
paqartë	불분명하다
paqartë	불분명
paqartë	애매하다
simptoma	증상
simptoma	증세
rendesi	물질
rindërtimin	재구성
rindërtimin	재건
kukull	인형
frikën	공포
frikën	두려움
frikën	공포증
marrëdhënia	연애
marrëdhënia	관계
aeroplani	비행기
aeroplani	평면
aeroplani	비행기
dështimi	실패
arrije	도달
arrije	도달하기
uganda	우간다
boshnjakë	보스니아인
moska	모스크바
përkthimet	번역
ferr	지옥
arratisur	도망자
arratisur	런어웨이
shpikje	발명
shpikje	발명
spirale	나선형
spirale	나선
spirale	나선형
klaus	클라우스
klaus	클로스
hemisferën	반구
sezonale	계절
kontinent	본토
kontinent	대륙
jetim	고아
jetim	고립
kandidati	후보
kandidati	후보자
emocionet	정서
emocionet	감정
emocionet	감정
konsumit	소비
konsumit	소비자
konsumit	소비
aleksi	알렉스
aleksi	앨릭스
ndritur	밝아
ndritur	밝고
ndritur	밝은
ndritur	밝게
udhëzime	방향
udhëzime	지침
udhëzime	지시
udhëzime	안내
mega	메가
kutia	box
kutia	상자
kutia	박스
shkurta	짧게
shkurta	쇼트
shkurta	짧은
durham	더럼
config	config
pekin	베이징
pekin	베이징
terrenin	지형
ruby	ruby
ruby	루비
durim	인내심
durim	인내
ndalohet	차단됨
ndalohet	금지
ndalohet	금지
apache	아파치
organik	유기적
darka	저녁식사
darka	저녁
logjika	논리학
logjika	논리
garcia	가르시아
bomba	폭탄
bomba	폭탄
dyshime	의심
gotik	고딕
nuhi	노아
nuhi	노아
rivale	라이벌
planifikimin	스케줄링
planifikimin	플래닝
planifikimin	계획
planifikimin	기획
restorant	음식점
restorant	레스토랑
restorant	식당
retë	구름
pluhuri	먼지
obligim	의무
madison	매디슨
shqyrtim	검토
shqyrtim	검토하기
shqyrtim	검수
shqyrtim	리뷰
pda	pda
pda	pda
shkencëtarëve	과학자
antarët	멤버
antarët	구성원
antarët	멤버들
tane	우리의
plazh	바닷가
plazh	해변
plazh	비치
lumturi	bliss
lumturi	행복
lumturi	happiness
universi	우주
mekë	메카
barazoi	드류
barazoi	드루
kent	켄트
namespaces	네임스페이스
regjistër	레지스터
regjistër	등록
werner	베르너
elita	엘리트
jetese	생활
jetese	라이프스타일
çrregullim	장애
pafundme	끝없는
xhiron	무릎
eve	이브
eve	에이브
efikas	효율적
efikas	효과적
rrëmbyer	납치
telefon	전화
telefon	전화기
telefon	전화번호
telefon	휴대폰
telefon	전화
telefon	전화기
obama	오바마
siera	시에라
qentë	개들
qesh	웃음
qesh	웃어라
qesh	웃음
qesh	웃어
sein	셰인
pashmangshme	불가피한
pashmangshme	불가피
faso	파소
afrikan	아프리카
norvegjeze	노르웨이어
norvegjeze	노르웨이
mbledhë	수집
elvis	elvis
elvis	엘비스
gjyshit	할아버지
gjyshit	외할아버지
mbylljen	닫기
grace	그레이스
grace	은혜
venera	금성
venera	비너스
simoni	시몬
simoni	사이몬
simoni	사이먼
monaco	모나코
shoket	동지
explorer	익스플로러
explorer	탐색기
explorer	탐험
parakohshme	조산
llogaritë	계좌
llogaritë	계정
identifikohen	식별
identifikohen	식별하기
legjislativ	입법
këndimi	노래
ujrat	워터스
taekwondo	태권도
turkey	터키
turkey	칠면조
sulmon	공격
heqja	제거
vëren	공지사항
vëren	공지
urdhërat	주문
stuhi	폭풍
stuhi	폭풍우
stuhi	스톰
laguna	석호
propagandë	선전
luther	루터
shënimi	각주
katerina	캐서린
katerina	캐서린
katerina	카트린
dfb	dfb
vocals	보컬
fantazi	판타지
fantazi	환상
medium	미디엄
medium	미디어
medium	중간
stinë	시즌
stinë	계절
detyron	강제법
pritë	매복
mekanizmi	기어
mekanizmi	메커니즘
bullgarë	불가리아인
bullgarë	불가리아어
bullgarë	불가리아
bullgarë	불가리아인
shtate	세븐
shtate	일곱
mozaik	모자이크
bariu	양치기
bariu	셰퍼드
hanover	하노버
gilbert	길버트
aktrim	연기
mainz	마인츠
radikal	급진주의
kllapa	괄호
kllapa	괄호
mbart	베어스
shtatëmbëdhjetë	열일곱
shtatëmbëdhjetë	세븐틴
morgan	모건
kuajve	말들
norvegjez	노르웨이어
norvegjez	노르웨이
rreziqet	위험
rreziqet	리스크
rreziqet	위험
dardhë	pear
ushtari	군인
ushtari	병사
skulptori	조각가
skulptori	조각가자리
tech	기술
tech	테크
marketing	마케팅
qasja	접속
qasja	접근
qasja	액세스
qasja	접근법
qasja	접근
kotë	무의미한
kotë	쓸모없는
kotë	쓸데없는
imagjinare	상상
raca	레이스
raca	경주
raca	인종
raca	경쟁
naten	밤에
naten	나이트
lucia	루시아
banjo	욕실
banjo	화장실
banjo	목욕탕
banjo	바스
banjo	목욕
banjo	욕조
pikët	득점권
pikët	득점
pikët	점수
pikët	득점
pikët	점수
pikët	득점
alkoolike	알코올
kolumbi	콜롬비아
dinjitet	위엄
dinjitet	존엄
dinjitet	품위
holl	로비
prioritet	우선순위
prioritet	우선순위
transformimin	변신
transformimin	변신
transformimin	변환
transformimin	변형
njëzetë	스물
njëzetë	스무
parametrave	매개변수
peshkopët	주교
miniaturë	미니어처
profetët	예언
profetët	예언자
kapitull	chapter
kapitull	챕터
spartak	스파르타쿠스
robot	드루이드
robot	로봇
beatrix	베아트릭스
shoqatat	협회
spencer	스펜서
juli	줄리어스
volumi	볼륨
dështuan	실패
qdo	꼴찌
agjentët	에이전트
konsull	영사
kuzhina	부엌
kuzhina	주방
reciproke	상호
simbolik	심볼릭
shpërndahet	분산
zyrë	사무소
zyrë	사무실
zyrë	오피스
selami	피스
selami	peace
selami	평화
formulën	공식
formulën	포뮬러
pseudonimi	닉네임
pseudonimi	별명
daja	삼촌
daja	아저씨
porositur	순서
porositur	순서
porositur	주문
gjeneratat	덩어리
gjeneratat	질량
gjeneratat	세대
fbi	fbi
inteligjenca	지능
gjyqtar	판단
gjyqtar	판사
koduar	암호화
aksioni	행동
aksioni	활동
aksioni	작업
aksioni	동작
aksioni	액션
themeli	파운데이션
themeli	재단
dëshmitarët	증인
dëshmitarët	목격자
broadway	브로드웨이
bagdad	바그다드
dixhitale	디지털
paktë	몇몇
shpërndahen	분산
misionet	미션
ekstrem	극단
ekstrem	익스트림
ekstrem	극한
cache	캐시
frengjisht	프랑스
frengjisht	프랑스어
frengjisht	프렌치
frengjisht	프랑스인
ofertë	입찰
ofertë	쿠폰
dritat	불빛
dritat	조명
kapacitetin	용량
këmba	발발
këmba	다리
slloven	슬로베니아
slloven	슬로베니아어
slloven	슬로베니아
slloven	슬로베니아어
stanford	스탠퍼드
stanford	스탠포드
xhejms	제임스
morali	도덕
morali	도덕
morali	도덕성
morali	도덕
karburantit	연료
angazhimi	약혼
angazhimi	참여
angazhimi	헌신
skemë	스킴
skemë	배열
skemë	사기
winston	윈스턴
shkas	트리거
metode	수단
metode	메서드
metode	방법
metode	메소드
cezari	체사레
cezari	카이사르
cezari	시저
bus	버스
kujtimi	추억
kujtimi	기억력
kujtimi	메모리
kujtimi	기억
shkencëtari	과학자
çelsat	키키
çelsat	열쇠
tigri	호랑이
tigri	타이거
kryej	수행
kryej	커밋
kromit	chrome
kromit	크롬
gropat	구멍
gropat	구멍이
bijë	딸이
besnike	충성
besnike	충실
luksoze	명품
luksoze	럭셔리
luksoze	호화
kafka	두개골
kafka	해골
kafka	카프카
tmerrshëm	끔찍한
vertikal	수직
vertikal	세로로
vertikal	세로
vetjak	이기적
punonjësit	직원
punonjësit	직원들
estoni	에스토니아
milani	밀란
milani	밀라노
stockholm	스톡홀름
shpenzime	지출
shpenzime	비용
engjëll	천사
engjëll	엔젤
ecin	걷고
ecin	워킹
ecin	걷는다
ecin	걷기
legal	법률
legal	합법적인
dokumenta	문서
dokumenta	설명서
dokumenta	문서
koreane	한국인
koreane	한국
koreane	한국어
krijesë	생명체
krijesë	생물
amir	아미르
mishin	고기
mishin	육체
eden	이든
eden	에덴
tekstile	직물
tekstile	섬유
porte	항구
porte	포트
semundje	질환
semundje	질병
semundje	질병
lëngshme	juicy
sektorë	섹터
bollshme	풍부한
delegacioni	위임
edhepse	비록
lejua	허용
ars	ars
varfërisë	가난
varfërisë	빈곤
firmë	서명
dëmet	손해배상
cekët	얕은
ferrit	인페르노
ferrit	언더월드
panairi	공정
panairi	박람회
panairi	페어
rolling	rolling
rolling	굴러
rolling	롤링
anonime	익명
komunistë	공산주의자
memorial	메모리얼
memorial	기념비
memorial	기념관
krenaria	자존심
krenaria	프라이드
regjistrim	녹음
regjistrim	녹화
regjistrim	구독
malik	말리크
forbes	포브스
premtimin	약속
ferguson	퍼거슨
përplasje	충돌
përplasje	추락사고
përplasje	추락
përplasje	충돌
patrioti	애국자
patrioti	패트리어트
arsimimi	교육학
arsimimi	교육
arsimimi	학력
shpërthen	폭발
optimale	최적
optimale	최적
çelësat	키키
çelësat	열쇠
frikësuar	무서워
iranian	이란어군
iranian	이란
përvojat	경험
përvojat	체험
pjesshme	부분적
pjesshme	부분
kërkues	선지자
frances	프랜시스
belge	벨기에
liberty	리버티
alaska	알래스카
sfida	도전
sfida	챌린지
sfida	도전
connecticut	코네티컷
wesley	웨슬리
agjenti	에이전트
agjenti	요원
agjenti	대리인
dyqanet	상점
dyqanet	가게
dyqanet	매장
dyqanet	가게
dyqanet	상점
dyqanet	스토어
megjithese	비록
rastësishme	부수
mitur	미성년자
mitur	미성년자
iraniane	이란어군
iraniane	이란
mbarëkombëtare	전국
kompozitorë	작곡가
koncerti	협주곡
koncerti	연주회
koncerti	콘서트
sofistikuar	정교한
sofistikuar	정교
potenciali	잠재력
potenciali	퍼텐셜
potenciali	잠재
potenciali	잠재적
ghz	ghz
vinci	다빈치
performancë	공연
performancë	성과
performancë	성능
morris	모리스
komunikojnë	소통
inteligjent	지능형
sistematik	체계적
piacenza	피아첸차
motoja	좌우명
shiten	팔렸다
shiten	판매
meiji	메이지
marta	마르타
marta	마사
seksi	섹시한
seksi	섹시
seksi	덥다
seksi	hot
seksi	뜨겁다
seksi	뜨거운
satirike	풍자
duet	듀엣
duet	duet
trafiku	교통량
trafiku	트래픽
trafiku	교통
horror	공포
renditje	순위
renditje	랭킹
renditje	랭킹
dimension	차원
zogj	새들
nafta	오일
nafta	석유
nafta	기름
nafta	nafta
pronën	자산
pronën	재산권
pronën	속성
pronën	재산
rrezatim	방사능
rrezatim	방사
rrezatim	방사선
rrezatim	방사성
fatkeqësi	불행
fatkeqësi	재난
fatkeqësi	불행한
athena	아테나
toro	토로
toro	토토로
presim	기다림
presim	기대
autentike	정통
regjistrat	레지스터
sfondi	배경색
sfondi	배경
ritëm	리듬
flokë	머리카락
flokë	머리
flokë	머리카락이
pagan	이교도
krishna	크리슈나
breshka	거북
breshka	거북이
breshka	거북
breshka	거북이
nicola	니콜라
nicola	니컬라
bull	황소
vetëdije	인식
vetëdije	인지도
faj	비난
faj	죄책감
çdokush	아무나
çdokush	누구나
hijet	섀도
hijet	그림자
prezenca	존재
emir	아미르
emir	에미르
polo	폴로
vargas	바르가스
kuranin	코란
jay	제이
nderkohe	동안
balenat	고래
jonit	이오니아
votat	득표
votat	투표
cuenca	쿠엥카
ceremoninë	의식
mesa	메사
marrëveshjet	협약
marrëveshjet	협정
kartelat	폴더
kartelat	디렉터리
subjekte	과목
peshq	금붕어
bujare	관대
spider	거미
spider	스파이더
mbulohet	커버
mbulohet	덮여
studente	학생
kategorin	헤비웨이트
kategorin	헤비
claudia	클로디아
claudia	클라우디아
turizëm	관광
lenini	레닌
pëlqyer	좋아한
sfidat	도전
sfidat	챌린지
turp	부끄러운
turp	수치
turp	부끄러움
kabinetin	내각
fqinjëve	이웃
ndriçimi	조명
eritrea	에리트레아
republikan	공화당
indirekte	간접
zemëruar	앵그리
zemëruar	화나
zemëruar	화난
zemëruar	화가
presë	주최
presë	호스트
menaxhim	경영
menaxhim	관리
hiqen	삭제됨
hiqen	삭제되었습니다
amatore	아마추어
ungjilli	복음
ungjilli	복음주의
ungjilli	복음서
pajtimit	화해
fole	둥지
alkool	알코올
edmund	에드먼드
maxwell	맥스웰
shpiku	발명
rebelët	반군
rebelët	반란군
kapital	자본
kapital	수도
kapital	캐피탈
kapital	자본주의
kapital	캐피털
shkatërruese	파괴
ftesë	초대
ftesë	초청
fashizmit	파시즘
brigadën	여단
bart	bart
bart	바트
balena	고래
balena	고래
gishtat	손가락
balta	mud
balta	머드
balta	진흙
balta	클레이
pula	치킨
pula	닭고기
pula	암탉
zakone	습관
restorante	음식점
restorante	레스토랑
restorante	식당
pulitzer	퓰리처
ngrohjes	난방
falet	용서
pagëzimi	세례
antena	안테나
moshat	연령
kurth	설정
kurth	설정하기
kurth	트랩
kurth	함정
manitoba	매니토바
perimet	채소
perimet	야채
perimet	채소
perimet	야채
jpeg	jpeg
klase	동창
klase	동창생
elo	elo
luftrat	전쟁
shteg	흔적
shteg	트레일
luanit	라이온
luanit	사자
kid	키드
vëzhgues	옵저버
vëzhgues	관찰자
vëzhgues	옵서버
vëzhgues	관측자
vëzhgues	관찰자
vëzhgues	옵서버
arabinë	사우디아
ekrani	화면
ekrani	스크린
gjyshja	할머니
gjyshja	외할머니
gjyshja	할머니
gjyshja	할머니
mëlçisë	간간
mëlçisë	간디
fibra	섬유
refugjatët	난민
vfl	vfl
dhimbjet	경련
pranoj	고백
pranoj	수락
fuqishem	강력
fuqishem	강력한
fuqishem	강력하다
refugjatë	난민
pagesa	송금
pagesa	결제
pagesa	송금
pagesa	지불
pagesa	결제
hapje	오프닝
hapje	개봉
hundës	콧구멍
hunter	사냥꾼
hunter	헌터
sad	슬픔
sad	슬픈
sad	슬프다
kub	정육면체
kub	큐브
mbetjeve	폐기물
martohej	수요일
shërimin	복구
shërimin	회복
shërimin	힐링
lagështi	습도
lagështi	습기
afati	마감
dëshmitarë	증인
dëshmitarë	목격자
kimia	화학
qira	임대료
qira	월세
qira	임대
qira	렌트
montpellier	몽펠리에
elegante	우아
macja	고양이
alkooli	알코올
santo	산토
atributet	속성
shkupin	스코페
sokoto	소코토
qymyri	석탄
qymyri	목탄
mermer	대리석
gja	피피
gja	블러드
gja	혈액
kuzhinë	부엌
kuzhinë	주방
hoteli	호텔
viruset	바이러스
entuziazëm	열정
tours	투르
tours	투어
milton	밀튼
milton	밀턴
aeroplan	비행기
aeroplan	평면
aeroplan	비행기
disqet	디스크
disqet	디스크
buza	입술
mjekë	의사
mjekë	의사
gjinitë	성별
stamford	스탬퍼드
ngusht	타이트
ngusht	좁은
ngusht	좁아
ngusht	좁다
damask	다마스쿠스
syte	눈빛
tai	태극권
tai	타이
çelsi	첼시
çelsi	chelsea
peshqit	피쉬
peshqit	피시
peshqit	생선
peshqit	물고기
arkitektët	건축가
banesë	평평한
banesë	플랫
banesë	아파트
kolumbiane	콜롬비아
kalorësve	나이트
kampionë	챔피언스
kampionë	챔피언
mason	메이슨
mason	mason
rodrigo	로드리고
autostrada	고속도로
autostrada	자동차도
autostrada	고속도로
autostrada	하이웨이
autostrada	주간고속도로
perry	페리
diaspora	디아스포라
kaukazit	캅카스
mone	모네
furra	베이커리
furra	빵집
guillaume	기욤
çudi	이상한
çudi	이상한
çudi	이상하다
çudi	odd
çudi	원더
çudi	궁금해
kapërcyer	극복
katedrale	성당
katedrale	대성당
truman	트루먼
perveç	빼고
uroj	소원
guerile	게릴라
maryland	메릴랜드
peer	피어
peer	동료
udhëzues	안내서
udhëzues	가이드
udhëzues	안내
udhëzues	가이드북
theksonte	스트레스
xhamajka	자메이카
turkish	터키식
turkish	터키어
turkish	터키
pretendojnë	주장
nikita	니키타
ndërmjetës	중재
ndërmjetës	중재자
ndërmjetës	중개
ndërmjetës	중개인
trekëndëshi	삼각형
trekëndëshi	트라이앵글
trekëndëshi	삼각형
trekëndëshi	삼각
mjekësia	의학
ftohte	춥다
ftohte	감기
ftohte	추위
ftohte	차가운
protestantët	개신교
urave	브리지스
urave	다리
urave	브리지
urave	브릿지
pasionin	열정
ndjekje	트래킹
ndjekje	추적
ndjekje	추구
ndjekje	추적
ndjekje	체이스
lesh	양모
lesh	양털
trap	병신
blanc	블랑
pjekura	구운
hane	먹기
hane	먹어
malcolm	맬컴
malcolm	말콤
pink	분홍색
pink	분홍
pink	핑크
stemën	크레스트
godit	히트
godit	hit
rikthim	컴백
hanit	inn
hanit	여관
nacionalizmit	내셔널리즘
nacionalizmit	국민주의
nacionalizmit	민족주의
akute	급성
ikonave	아이콘
ikonave	icons
nip	조카
nip	손자
detroit	디트로이트
perfundoi	종료되었습니다
kopsht	가든
kopsht	정원
kopsht	테라스
ngjitja	어센션
ngjitja	승천
ngjitja	등산
ngjitja	등반
reagimet	공감
reagimet	피드백
reagimet	의견
mbështetësit	지지자들
mbështetësit	지지자
mbështetësit	후원자
engjejt	천사
engjejt	천사들
muzikantë	음악가
muzikantë	연주자
muzikantë	뮤지션
owen	오웬
mëndafshi	명주
mëndafshi	실크
mëndafshi	비단
vektor	벡터
urrejtja	증오
urrejtja	미움
urrejtja	혐오
ltd	ltd
mongole	몽골인
mongole	몽골족
shitja	판매
shitja	판매
shitja	세일
parajsa	하늘
parajsa	천국
parajsa	파라다이스
parajsa	천국
parajsa	낙원
kitare	guitar
kitare	기타
mina	미나
mina	광산
mina	지뢰
beatles	beatles
beatles	비틀즈
qiejt	하늘
dre	사슴
arian	아리아인
inspektor	경감
inspektor	검사관
inspektor	조사관
diplomacia	외교
folësit	스피커
ligjshëm	합법적인
polic	경찰
polic	캅카스
polic	경찰관
errësirë	어둡게
errësirë	다크
errësirë	어두운
errësirë	어둠
errësirë	어둠
errësirë	암흑
rrufe	라이트닝
rrufe	번개
varësinë	의존
varësinë	의존성
fondet	기금
fondet	자금
fondet	펀드
fondet	자금
evropianët	유럽인
kroatët	크로아티아인
libisë	리비아
shkarkua	다운로드
shkretëtirë	사막
papritmas	갑작스럽게
papritmas	갑자기
travel	여행
mbrohet	보호
melville	멜빌
fol	talk
fol	말하기
konstandin	콘스탄틴
konstandin	콘스탄티노스
konstandin	콘스탄티누스
bronx	브롱크스
mallkuar	저주받은
mallkuar	저주
eliza	엘리자
strasbourg	스트라스부르
musical	뮤지컬
shtyllë	기둥
cep	구석
cep	모퉁이
cep	코너
agjërimi	금식
agjërimi	단식
kode	코드
saxony	작센
palau	팔라우
biologji	생물학
alternativë	대안
alternativë	얼터너티브
rrok	바위
rrok	rock
varfëri	가난
varfëri	빈곤
ritual	의식
irlandeze	아일랜드어
irlandeze	아일랜드인
kursi	코스
kursi	과정
prezantimi	소개
prezantimi	도입
prezantimi	소개팅
prezantimi	소개
prezantimi	intro
prezantimi	프레젠테이션
ace	에이스
ace	ace
specifikuar	지정됨
specifikuar	지정
kolonjë	쾰른
hubert	휴버트
hadithi	하디드
evolucioni	에볼루션
evolucioni	진화
evolucioni	진화론
depërtojnë	침투
jemenit	예멘
mbani	유지
avionët	항공기
prestigjioze	명문
emilio	에밀리오
zgjidh	선택하기
zgjidh	선택
zgjidh	선택하기
zgjidh	선택
fton	초대
emilia	에밀리아
përjashtohet	제외됨
sekondare	중등
departament	부서
djemt	소년
djemt	소년들
djemt	boys
djemt	보이즈
djemt	보이스
negociatat	협상
negociatat	협상
emigrantë	난민
mekanizmat	메커니즘
putin	푸틴
bela	벨라
realist	현실적
pëllumbi	피죤
pëllumbi	비둘기
pëllumbi	비둘기
krahasimi	비교
koleksionet	컬렉션
koleksionet	모음집
unazat	반지
unazat	고리
oriz	라이스
urrejtje	증오
urrejtje	미움
urrejtje	혐오
urrejtje	증오
urrejtje	혐오
tronditur	충격
cisco	시스코
rilindje	rebirth
kënde	앵글
sat	sat
organizma	미생물
çaste	moments
çaste	순간
kompjuterë	컴퓨터
turner	터너
kërcimi	댄스
kërcimi	무용
kërcimi	장애물
kërcimi	점핑
kërcimi	점프
kërcimi	댄싱
kërcimi	춤추는
lëvizëse	에스컬레이터
totalisht	완전히
gjuetia	사냥
bark	복부
protokollet	프로토콜
protokollet	의정서
përjashtime	예외
pistë	활주로
pistë	런웨이
pistë	더러운
kupat	cups
lena	리나
vlerësimet	평가
vlerësimet	평점
vlerësimet	추정치
vlerësimet	추정
compilation	컴필레이션
compilation	컴파일러
compilation	컴파일
adresat	주소
armstrong	암스트롱
marksi	마르크스
reve	구름
ritmin	리듬
redaktimet	편집
redaktimet	수정
fitimi	이익
fitimi	이득
phoenix	피닉스
thesari	보물
fitimet	상금
fitimet	위닝
fitimet	수입
fitimet	수익금
fitimet	수익
fitimet	이익
fitimet	수익
braun	갈색
braun	브라운
perfect	완벽
perfect	완벽한
përfitimet	혜택
përfitimet	이득
rrahje	뛰고
krenare	자랑
rregullore	규제
rregullore	규정
aleatë	연합군
aleatë	연합국
rregullimi	조정
rregullimi	편곡
testet	테스트
skica	스케치
skica	임시
oksigjeni	산소
ipa	ipa
vëzhgimet	관찰
vëzhgimet	관측
procedurë	절차
procedurë	시술
mot	날씨
pamore	시각
pamore	비주얼
karate	캐럿
stabile	안정화
stabile	안정환
stabile	안정적
stabile	안정
azotit	질소
sferë	스피어
sferë	orb
infra	적외선
infra	적외선
korporata	코퍼레이션
korporata	주식회사
korporata	기업인
korporata	기업
chuck	척척
chuck	투척
platformën	플랫폼
invalid	오류
elsa	엘사
mburojë	방패
volitshme	편리하다
volitshme	편리
frekuencën	주파수
frekuencën	빈도
molekulë	분자
eleminuar	삭제됨
eleminuar	삭제함
eleminuar	삭제되었습니다
eleminuar	탈락
vizual	시각
vizual	비주얼
depresioni	우울증
pakufizuar	무제한
laser	레이저
bangladeshi	방글라데시
monster	괴물
monster	몬스터
monster	괴물이
falja	용서
perspektivë	관점
besnikëri	충성
besnikëri	멤버십
maksimum	최대
sus	sus
lola	롤라
mbarimi	종료
mbarimi	끝내기
shenjtor	세인트
dhuratat	선물
dhuratat	선물
ere	냄새
ere	바람
mile	마일
njerzore	인간
njerzore	인체
njerzore	인간인
nxitje	자극
nxitje	인센티브
rhein	라인
dekorime	장식
tia	티아라
tia	티아
darkë	저녁식사
darkë	저녁
befasi	서프라이즈
nxjerrjes	추출
përshtypjen	인상
përshtypjen	노출
premton	약속
premton	약속
pen	pen
tana	타나
trurin	두뇌
trurin	브레인
ultra	울트라
sportet	스포츠
bravo	bravo
bravo	브라보
ama	ama
touch	touch
touch	터치
ceo	ceo
ceo	최고경영자
rrotullim	빙글빙글
rrotullim	스핀
trinidad	트리니다드
pamundësi	불가능
shpatën	도검
nxehtësia	더위
nxehtësia	히트
dëgjohet	소리
shenim	노트
shenim	참고
kërcënim	위협
barazi	평등
barazi	평등주의
përkushtimin	헌신
kanioni	협곡
kanioni	캐니언
princess	공주
princess	공주님
princess	프린세스
proud	자랑
eksperiment	실험
shtigjet	트레일
shtigjet	궤적
shtigjet	흔적
shtigjet	경로
mirëkuptim	이해
mirëkuptim	이해하기
idealet	이념
ndjesi	느낌이
ndjesi	기분
ndjesi	느낌
hetimet	수사
hetimet	탐구
hetimet	조사
hetimet	수사
hetimet	문의
satelitore	인공위성
satelitore	위성
venë	정맥
venë	와인
venë	포도주
nyja	노드
nyja	매듭
mother	엄마
mother	어머니
thika	나이프
thika	나이프
komponentët	구성요소
komponentët	부품
komponentët	성분
humori	유머
humori	유머
iniciativë	이니셔티브
magjia	마술
magjia	마법
magjia	magic
magjia	매직
harrison	해리슨
zeppelin	체펠린
pushtim	침략
pushtim	침공
pushtim	정복
bfi	bfi
statike	정적
firmën	서명
emocional	감정
paster	청소
paster	깨끗한
paster	깨끗하다
prirjet	경향
prirjet	트렌드
holle	얇은
trashësia	두께
albani	올버니
kundërshton	카운터
përmirësimi	업그레이드
përmirësimi	향상
përmirësimi	개선
përmirësimi	업그레이드
përmirësimi	개선하기
përmirësimi	개선
provimet	시험
hudhra	마늘
kundërshtari	상대
kundërshtari	상대편
kundërshtari	상대성
padrejtë	불공평한
crystal	크리스털
crystal	크리스탈
barry	배리
skaj	엣지
skaj	모서리
skaj	edge
rregullim	점검
rregullim	편곡
terrorit	테러리즘
terrorit	공포
terrorit	테러
romantik	낭만
romantik	낭만주의
romantik	로맨틱
romantik	낭만적
melodi	melody
melodi	멜로디
hak	복수
ekspertët	전문가들
ekspertët	전문가
baker	베이커
dyshimtë	의심
dyshimtë	의심스러운
dyshimtë	의심스럽다
dyshimtë	의심
panel	패널
kuvajt	쿠웨이트
pallatet	궁전
nxehtësi	더위
nxehtësi	히트
bytes	바이트
gaboni	가봉
martesat	결혼
legjislacionin	입법
legjislacionin	법률
cooper	쿠퍼
gustavo	구스타보
emma	엠마
giggs	긱스
vpn	vpn
puerto	푸에르토
shkathtësi	민첩성
kapelë	모자
kriter	기준
vizatimi	그리기
salcë	소스
rrjedhje	누출
rrjedhje	누출
craig	크레이그
politikanët	정치인들
politikanët	정치인
politikanët	정치가
akili	아킬레스
rrahman	라흐만
fenomene	현상
karelia	카렐리야
kontrollohet	제어
bayer	바이어
plazhet	바닷가
plazhet	해변
medinës	메디나
active	활성화
active	활동
active	액티브
active	활성
grindje	쐐기
gene	유전자
fjalimi	연설
fjalimi	음성
postë	편지
postë	메일
postë	우편
script	스크립트
script	문자
script	스크립트
mesdhetar	지중해
kognitive	신경과학
telefonat	전화
telefonat	전화기
viktoria	빅토리아
bukhara	부하라
vazo	꽃병
vazo	꽃병
ushtare	군인
ushtare	병사
hundë	코코
wallace	월리스
kritikat	평론
kritikat	비판
kritikat	비평
pallate	궁전
publikimin	게시
publikimin	출판
publikimin	출판물
publikimin	출판
fruti	과일
fruti	열매
fruti	과일과
fruti	과일
fruti	과일과
minimal	최소
morrison	모리슨
gjigande	자이언트
gjigande	거대
esteban	에스테반
komponent	컴포넌트
komponent	구성요소
venus	금성
venus	비너스
ngushtica	해협
gjenet	유전자
helm	독도
pasqyrim	반영
pasqyrim	반사
rival	라이벌
propozimi	제안
konsumatorëve	소비자
konsumatorëve	이용자
karriere	경력
karriere	직업
karriere	커리어
lëkurën	스킨
lëkurën	피부
ftua	초대
harrohet	잊혀진
coupe	쿠페
karakteret	문자
karakteret	등장인물
faroe	페로
ferma	농장
ferma	농장이
ferma	농장
ferma	농사
sigma	시그마
terminator	터미네이터
moshuarit	노인
isabel	이사벨
siena	시에나
flamujt	배너
flamujt	플래그
flamujt	깃발
edge	엣지
edge	모서리
edge	edge
ateist	무신론자
ateist	무신론
kopenhagen	코펜하겐
harper	하퍼
mosmarrëveshjet	분쟁
propozimet	후보
uthull	식초
jona	우리의
partneritet	파트너십
partneritet	파트너쉽
emisionet	배기가스
emisionet	배출권
emisionet	배출량
emisionet	배출
çaj	홍차
tavë	냄비
living	생활
klinton	클린턴
durres	해왕성
durres	넵튠
dyshimi	의심
dyshimi	의심
sweet	달콤한
celsius	화씨
celsius	섭씨
zëvendësim	교체
mëkati	sin
rrjedhja	누출
rreptësisht	엄격히
askund	어디든
askund	아무데나
komentet	댓글
stevens	스티븐스
katërti	넷째
katërti	네번째
konsumatorët	소비
konsumatorët	소비자
konsumatorët	소비자
konsumatorët	이용자
dialekt	방언
queens	퀸즈
