категорія	kategória
окунь	sügér
краща	jobb
краща	jobban
падуя	padua
товариші	elvtársak
товариші	bajtársak
форман	foreman
форман	csoportvezető
форман	forman
дітріх	dietrich
замовив	rendelt
замовив	elrendelt
поїздка	lovagolni
циклон	ciklon
петрі	petri
джефферсон	jefferson
воклюз	vaucluse
блискавка	villámlás
блискавка	villám
місцини	helyszínek
місцини	helyek
кассель	kassel
медведєв	medvegyev
індивідуально	egyedi
індивідуально	egyéni
дір	lyukak
ізольовані	elkülönített
ізольовані	elszigetelt
розслідувань	nyomozás
розслідувань	vizsgálatok
сас	sas
опромінення	besugárzás
опромінення	sugárzás
повстанська	felkelő
відвідувань	látogatás
відвідувань	látogatások
поступ	előrehaladás
поступ	előrelépés
поступ	fejlődés
поступ	haladás
садівництво	kertészkedés
садівництво	kertész
садівництво	kertészeti
брашов	brassó
сподобався	kedvelt
сподобався	kedvelte
сподобався	kedvel
сподобався	tetszett
фостер	foster
злом	gonoszság
злом	gonosz
клапани	szelep
клапани	szelepek
спотворення	torzulás
спотворення	torzítja
спостерігач	néző
спостерігач	megfigyelő
спостерігач	megfigyelői
спостерігач	megfigyelők
спостерігач	figyelő
захоплюють	uralni
розвідники	felderítők
розвідники	cserkészek
флейта	fuvola
пакт	paktum
мучеників	mártír
спати	aludni
спати	aludj
спати	alvás
коштує	költség
коштує	költségek
хітів	térképek
ботсвани	botswana
берд	baird
берд	byrd
наживо	live
наживо	élni
наживо	élőben
наживо	élő
коул	cole
партизанська	gerilla
любити	szerető
вивіз	ajtó
збіг	mérkőzés
збіг	egyezés
збіг	találat
збіг	meccs
збіг	gyufa
збіг	egyezik
джастін	justin
бити	verés
бити	ver
бити	ütő
рись	hiúz
смужки	szalagok
смужки	csík
смужки	bárok
смужки	rácsok
смужки	rúd
смужки	rács
смужки	csíkos
мун	hold
мун	holdon
мун	holdat
мун	moon
нло	ufó
нло	ufo
єгипетська	egyiptomi
перерва	szünet
перерва	törés
виключити	kizárja
виключити	kizárása
збільшив	kibővített
ідентифікація	azonosítani
ідентифікація	azonosítható
ідентифікація	azonosítás
ідентифікація	azonosító
кант	kant
застарілі	archivált
акціонерів	részvényesek
підгрупа	alcsoport
крістал	cristal
рики	rica
емірат	emírség
слухав	hallgatott
слухав	hallgatta
арканзасу	arkansas
брукс	brooks
комплексне	átfogó
карпатський	kárpátalja
знищувати	squash
дитя	gyermek
дитя	gyermeke
дитя	gyermekem
дитя	gyerek
подача	takarmány
подача	etesd
подача	takarmányok
уан	ouen
біда	gond
біда	baj
прибирання	tisztaság
прибирання	takarítás
улюблені	kedvencek
улюблені	kedvenc
улюблені	kedvencem
улюблені	kedvencek
тло	háttér
тло	háttere
тло	háttérben
чжао	zhao
ясні	kristályos
ясні	crystal
ясні	kristály
належності	tartozó
знахідка	felfedezés
знахідка	discovery
вітаміни	vitaminok
вітаміни	vitamin
мартінес	martinez
мартінес	martínez
розбиття	wrap
тиса	tisza
динамічна	dinamikus
логічний	logikai
логічний	logikus
джибуті	dzsibuti
гуни	hunok
суміжні	néző
діагоналі	átlós
аналізувати	elemezni
аналізувати	elemezni
неможлива	lehetetlen
піхви	hüvely
піхви	vagina
тактичні	mellény
злий	dühös
злий	mérges
свіжі	frissen
свіжі	friss
замовити	megrendelés
замовити	rendelés
замовити	rend
замовити	parancs
винагороди	jutalmat
винагороди	jutalom
домініка	dominika
домініка	dominikai
домініка	dominika
читайте	olvasott
діалоги	lekérdezések
провід	vezetékek
провід	vezeték
змова	összeesküvés
уповноваженого	megbízott
скинути	csepp
палички	rudak
шапель	chapelle
медсестра	ápolónő
медсестра	nővér
медсестра	ápoló
додатком	modul
ліма	lima
вотсон	watson
моро	moreau
моро	moro
хардкор	kőkemény
хардкор	hardcore
населеному	lakott
диявол	ördög
відлік	visszaszámlálás
відлік	gróf
відлік	számolom
відлік	számol
відлік	számít
відлік	visszaszámlálás
любліні	lublin
ультиматум	ultimátum
прозорість	átláthatóság
прозорість	áttetsző
самуель	samuel
експозицію	exposition
поляков	poljakov
лютеранська	evangélikus
вбудовані	beágyazott
мардж	marge
роско	roscoe
філіппа	philippa
філіппа	pippa
консолідації	konszolidáció
кози	kecske
кози	kecskék
ракоці	rákóczi
літописець	krónikás
подіум	pódium
вдови	özvegy
вдови	özvegye
маріанна	marianna
маріанна	marianne
сінгапурі	szingapúr
ягід	bogyókat
ягід	bogyók
ягід	bogyó
відчув	éreztem
відчув	érezte
серж	serge
бібліографічні	bibliográfiai
випадкова	random
випадкова	véletlenszerű
випадкова	véletlen
дуга	arc
дуга	ív
велосипед	bicikli
велосипед	biciklivel
велосипед	kerékpár
велосипед	motor
велосипед	bicikli
велосипед	kerékpár
привітання	köszönés
лампа	lámpa
лампа	izzó
совісті	lelkiismeret
болг	bolg
марксизм	marxizmus
загадки	rejtvényeket
загадки	rejtélyeket
сибірська	szibériai
клаудіо	claudio
тероризм	terrorizmus
гао	gao
нормальним	épeszű
бейлі	bailey
вен	wen
комунікація	kommunikáció
комунікація	közlemény
комунікація	kommunikációs
пальне	tüzelőanyag
пальне	üzemanyag
нелегально	illegálisan
картинки	képeket
картинки	képek
картинки	fényképek
якір	horgony
кнопка	gombot
кнопка	gomb
важіль	kart
кертіс	curtis
автономія	autonómia
убивство	emberölés
убивство	gyilkosság
убивство	gyilkosság
убивство	merénylet
убивство	emberölés
тео	theo
тео	teo
гюнтер	günter
гюнтер	günther
ненависті	utálom
ненависті	gyűlölet
порошку	por
порошку	port
вигідно	jövedelmező
вигідно	profit
вигідно	haszon
вигідно	nyereség
щасливе	boldogság
щасливе	boldog
вантажівка	teherautó
вантажівка	kamion
романтична	romantikus
прямокутний	téglalap
прямокутний	négyszögletes
легенду	legendák
легенду	legendája
легенду	legenda
солодкий	édesek
солодкий	édes
архангельська	arhangelszk
гальм	hulme
крік	patak
крік	creek
елен	hélène
елен	ellen
гарт	hart
гарт	garth
свен	sven
тампере	tamperei
уточнити	finomítani
лодзь	łódź
свідок	szemtanú
свідок	tanú
плавно	sima
темне	sötét
небезпеці	veszély
комік	komikus
били	legyőzni
гідра	hidra
слоган	szlogen
винний	bűnös
вануату	vanuatu
оплата	fizetési
оплата	kifizetés
оплата	fizetség
оплата	fizetés
вивели	jegyesek
вивели	eljegyzés
байки	kerékpárok
байки	motorok
вибухом	robbanás
вибухом	robbantás
крісла	székek
крісла	székeket
крісла	szék
ланцюжок	lánc
рибалок	halász
рибалок	halászok
іно	ino
напів	félig
заробив	kiérdemelte
трудове	munkaügyi
трудове	munkaerő
баварський	bajor
гелен	helen
піп	pip
вставити	beszúrása
вставити	paszta
господиня	moly
переконує	elad
переконує	árul
переконує	eladja
одужання	regeneráció
одужання	gyógyuló
подруги	barátnők
подруги	barátnő
вампірів	vámpírok
авторська	sung
джулі	julie
шекспір	shakespeare
датчик	érzékelő
ворон	holló
ворон	raven
просили	kérdezte
просили	kérdezett
просили	kérte
просили	kérdeztem
відьма	boszorkány
грац	graz
цифрове	digitális
корисними	hasznos
корисними	jótékony
корисними	előnyös
ремі	remy
ремі	remy
ремі	rémy
роттердам	rotterdam
доставка	kézbesítés
доставка	szállítás
доставка	teljesítés
доставка	szállítási
белліні	bellini
незвичайний	szokatlan
еллі	elli
еллі	elly
еллі	sikátorban
еллі	sikátor
еллі	ellie
еллі	allie
ервін	erwin
невизначеності	bizonytalan
підписані	jegyzett
бет	beth
поцілунок	csók
поцілунок	puszi
поцілунок	kiss
боїнг	boeing
спроможність	kapacitások
спроможність	kapacitás
лаура	laura
лаура	laurát
жорстокість	kegyetlen
жорстокість	kegyetlenség
жорстокість	kegyetlenség
парма	parma
ритуали	rituálék
лани	lani
ганді	gandhi
зворотній	inverz
муром	mór
подорожувати	utazás
подорожувати	utazások
подорожувати	utazási
подорожувати	utazás
подорожувати	utazik
подорожувати	utazó
фантазія	fantasy
фантазія	fantázia
фантазія	fantázia
повноцінного	teljesen
інтерфейси	interfészek
чисте	tisztán
чисте	tiszta
сула	sula
місячні	hold
місячні	holdon
місячні	holdat
місячні	moon
монті	monty
монті	monti
свиня	disznó
свиня	sertés
свиня	malac
стежка	ösvény
відрізняти	különbséget
шахтарів	bányászok
кизил	kizil
зуб	fogat
зуб	fog
зуб	foga
конкурувати	rivális
цензура	cenzúrázott
цензура	cenzúra
рахунки	számlák
рахунки	számlákat
рахунки	számlák
рахунки	fiókok
рахунки	beszámoló
рахунки	részvény
рахунки	tőke
піднімає	felveti
панелей	panelek
аудиту	audit
яблуко	almás
яблуко	alma
яблуко	apple
бурбон	bourbon
заповнити	töltsd
мадейра	madeira
виводять	reagálás
виводять	reagálni
трактори	traktorok
трактори	traktor
лара	lara
юліус	julius
монастирях	kolostorok
нейтрино	neutrínó
контактна	kapcsolatfelvétel
контактна	kapcsolattartó
контактна	kontakt
контактна	érintkezés
контактна	kapcsolat
контактна	kapcsolatba
пожежу	gyújtogatás
свідчити	tanúskodni
граната	gránát
данська	dán
збільшили	fokozott
збільшили	emelkedett
збільшили	megnövelt
збільшили	megnőtt
збільшили	megnövekedett
збільшили	nőtt
ірвінг	irving
тенеріфе	tenerife
агенція	ügynökség
комплектів	ők
комплектів	őket
мерседес	mercedes
мерседес	merci
природною	rejlő
віскі	whiskyt
віскі	whiskey
віскі	whisky
віскі	scotch
віскі	whisky
віскі	whiskyt
віскі	whisky
критична	halálos
критична	végzetes
критична	kritikus
обчислити	értékelje
обчислити	értékeli
обчислити	kiszámítása
існуючий	meglévő
існуючий	meglevő
існуючий	létező
катару	katar
джошуа	joshua
зайнятість	elfoglalt
солдатам	katonák
владімір	vladimír
владімір	vlagyimir
владімір	vladimir
бертран	bertrand
естафета	váltó
неповна	hiányos
неповна	befejezetlen
поєдинки	harcok
поєдинки	harcol
самотні	magányos
самотні	magányosan
самотні	magány
пошкоджено	korrupt
хрущов	hruscsov
торі	tory
торі	tori
блювання	hányt
блювання	hányás
пасічник	méhész
електрика	elektromosság
електрика	villamosenergia
електрика	villamos
електрика	villany
електрика	elektromos
ребро	edge
пробував	próbálta
пробував	próbáltam
довіра	önbizalom
довіра	bizalom
довіра	bizalom
вітання	üdvözlet
вітання	aloha
діловий	üzleti
діловий	üzlet
уеска	huesca
бібліотекар	könyvtáros
дрю	rajzolt
дрю	drew
дрю	rajzolta
полярна	sarki
полярна	polaris
імаго	imágó
фонтани	szökőkutak
будиночок	kunyhó
будиночок	kabin
гарячка	lázas
гарячка	láz
генетичний	genetikai
генетичний	genetikus
болтон	bolton
нещастя	boldogtalanság
гофман	hoffmann
жорстоких	drasztikus
автобіографія	önéletrajzát
оленою	kialakított
досвідчені	tapasztalt
досвідчені	tapasztaltak
досвідчені	gyakorlott
пружини	springs
пружини	rugó
стегна	combok
стегна	comb
аліна	alina
аліна	nagyi
лава	láva
лох	loch
лох	lough
пензля	ecset
ущелини	szakadék
значок	jelvény
значок	jelvényt
значок	ikon
менеджерів	kezelők
менеджерів	vezetők
венсан	vincent
лебедєв	lebegyev
таланти	tehetségét
едуардо	eduardo
стійких	erőteljes
лекція	előadás
близьке	crush
заставу	óvadék
розробника	fejlesztő
правильна	helyes
правильна	korrekt
найяскравіших	legfényesebb
імхо	hát
бідність	szegénység
бідність	szegénységben
бідність	nyomor
підлітка	tinédzser
підлітка	tizenéves
підлітка	tini
денна	nappal
денна	nappali
повільніше	lassabban
повільніше	lassabb
зацікавлений	érdeklődő
зацікавлений	érdekel
зацікавлений	érdekelt
зацікавлений	érdekelne
зацікавлений	érdeklődni
мінімально	minimum
мінімально	minimális
мінімально	legkisebb
мінімально	minimálisan
цікавість	kíváncsiság
лечче	lecce
внески	hozzájárulások
внески	járulékok
внески	hozzájárulás
внески	járulék
внески	díjak
внески	illetékek
внески	hozzájáruló
внески	közreműködő
внески	beadványok
координація	koordináló
лиса	kopasz
скарг	panaszokat
скарг	panasz
скарг	panaszok
перебудовано	rekonstruált
запитав	kérdezte
запитав	kérdezett
запитав	kérte
запитав	kérdeztem
обіцянки	ígéret
обіцянки	ígéretek
килим	szőnyeg
килим	szőnyegen
килим	szőnyeg
сталий	fenntartható
греммі	grammy
крадіжки	lopás
тиф	tífusz
бетон	beton
бетон	konkrét
дорожні	út
дорожні	uton
дорожні	közúti
пон	pont
добровольці	önkéntesek
добровольці	önkéntes
секторів	ágazatok
секторів	szektorok
цитування	idézet
цитування	idézni
цитування	idézet
листок	levél
хірургія	műtét
хірургія	sebészet
жорстокий	kegyetlen
жорстокий	kegyetlenség
вигнав	száműzött
вірив	hittem
вірив	hitte
кінні	kinney
товста	húsos
товста	sűrű
товста	vastag
троянда	rózsa
троянда	rose
стабільний	állandósult
стабільний	egyenletes
забрала	foglalt
забрала	igényelt
забрала	állította
забрала	lenyelt
забрала	lenyelte
забрала	vette
забрала	elvitte
стеження	nyomkövető
стеження	követés
стеження	nyomkövető
тайм	ideje
тайм	időpont
тайм	idő
корисно	hasznos
корисно	segítőkész
корисно	hasznos
запросити	meghívni
запросити	meghívó
запросити	meghívás
запросити	meghívást
адвокати	ügyvédek
гончаров	goncsarov
хелен	helen
лама	láma
динамічно	dinamikusan
лаосу	laosz
молочна	emlő
вера	vera
віченца	vicenza
бухгалтер	könyvelő
тит	titus
альтернативи	alternatívák
відмовив	elutasított
відмовив	elutasítva
відмовив	elutasította
відмовив	elutasított
їли	megette
їли	evett
їли	ettem
їли	evés
їли	enni
їли	eszik
конде	conde
конде	condé
завершене	komplett
завершене	teljes
завершене	teljessé
цінна	cinna
переслідували	üldözött
черепашки	teknőc
черепашки	teknős
черепашки	kisgyermekek
кіра	kyra
кіра	kira
чень	chen
мухи	legyek
трубопроводів	csővezetékek
трубопроводів	vezetékek
трубопроводів	csővezeték
ілюстратор	illusztrátor
нейтралітет	semlegesség
стикаються	ütközik
стикаються	ütköznek
навчити	tanítsd
навчити	tanítson
навчити	tanítani
фермент	enzim
придбані	megszerezte
придбані	beszerzett
придбані	szerzett
придбані	megszerzett
унікальність	egyediség
дотик	érintés
вуді	woody
єви	éva
єви	eve
обама	obama
зупинено	leállt
зупинено	megállt
біс	ördög
ірен	irene
успадкування	örökség
згодні	egyetértek
марков	markov
мвф	imf
бора	bora
бора	bohr
пластові	fosszilis
тензор	tenzor
комою	pontosvessző
датчики	szenzorok
датчики	érzékelők
сітку	rács
дахи	gables
дахи	tetők
капсули	kapszula
брі	bree
брі	brie
трапилося	megtörtént
трапилося	történt
прикметник	melléknév
запрошують	meghívott
запрошують	meghívva
круто	király
круто	menő
іда	ida
шістнадцять	tizenhat
метелики	pillangók
дистанція	távolság
пйотр	piotr
активізації	aktiválása
вимушена	kényszer
вимушена	kényszerített
вимушена	erőltetett
незвичайні	szokatlan
пластику	műanyag
урата	urata
престон	preston
кавказька	kaukázusi
божевільний	őrült
гвідо	guido
зайві	felesleges
зайві	extra
відмічені	megjelöltek
відмічені	megjelölt
репортер	újságíró
репортер	riporter
хлорид	klorid
їдальні	büfé
начальників	főnökök
спам	kéretlen
спам	spam
форумах	fórumokon
яков	jakov
полярний	sarki
натяк	tipp
англієць	britek
англієць	angol
англієць	brit
візуальний	vizuális
вон	vaughn
вон	nyert
іво	ivo
гарві	harvey
грек	görög
герцогів	dukes
статистикою	statisztika
статистикою	statisztikák
профілактика	megelőzés
профілактика	megelőzési
профілактика	megelőzése
навчитися	tanulni
навчитися	tanuljon
навчитися	tanul
щомісяця	havi
щомісяця	havonta
цегла	tégla
цегла	tégla
цегла	brick
проповідь	prédikáció
душею	lélek
душею	soul
душею	lelkem
душею	lelked
незмінною	ép
незмінною	sértetlen
незмінною	érintetlen
купила	megvásárolt
купила	vásárolt
купила	vett
купила	vettem
роздумів	tanácskozás
сушіння	szárítás
хуліо	julio
чуття	érzék
чуття	értelem
чуття	értelme
сидячи	ültem
сидячи	ült
сидячи	ül
сидячи	ülve
сидячи	ülök
достовірність	nyilatkozat
спонсором	szponzori
кишені	zseb
кишені	zsebében
кишені	vágólap
кишені	zseb
суперництво	rivalizálás
кристалічних	kristályos
європейці	európaiak
улюблена	kedvenc
улюблена	kedvencem
впевненість	önbizalom
впевненість	bizalom
міранда	miranda
вакуум	porszívó
вакуум	vákuum
кошик	kosár
порох	lőpor
порох	puskapor
закінчилась	vége
закінчилась	át
фургон	furgon
укриття	menedéket
укриття	menedék
зненацька	hirtelen
тоталітарних	totalitárius
виклики	kihívások
виклики	kihívás
виклики	kihívásokkal
виклики	hív
виклики	hívások
покупки	vásárlások
покупки	vásárlás
покупки	vásárolni
покупки	vásárlás
суфікс	utótag
суфікс	meghosszabbítás
суфікс	kiterjesztés
суфікс	kiterjesztése
суфікс	bővítés
щоденна	mindennap
щоденна	mindennapi
дабі	dhabi
вітрила	vitorlák
бонапарт	bonaparte
кличко	klicsko
чвертьфінал	negyeddöntőbe
блискучий	szénsavas
саскачеван	saskatchewan
хаджі	hadji
хаджі	haji
контейнер	tároló
контейнер	tartály
контейнер	konténer
гуру	guru
бан	tilalom
приховує	elrejti
коробочка	kapszula
бергер	berger
обіцянку	ígéret
втекла	elmenekült
втекла	megszökött
втекла	menekült
втекла	elmenekült
подорожує	utazás
подорожує	utazó
подорожує	utazni
перпендикулярно	merőleges
прецедент	elsőbbség
густі	bozontos
шопена	chopin
маккензі	mckenzie
життєпису	idővonal
атрибутів	attribútumok
овен	kos
овен	aries
префікс	előtag
топологія	topológia
пастки	csapdák
пастки	csapdákat
гленн	glenn
прибульців	földönkívüliek
прибульців	idegenek
гольф	golf
нільс	nils
нільс	niels
сни	álmokat
сни	álmok
сни	álom
зак	zac
зак	zach
зак	zack
моне	monnet
моне	monet
належне	tagdíjat
коротше	rövidebb
коротше	lényegében
коротше	alapvetően
коротше	gyakorlatilag
молодою	fiatalok
молодою	fiatal
молодою	fiatalos
караван	karaván
караван	lakókocsi
кинули	dobta
інфекція	fertőzések
інфекція	fertőzés
тревізо	treviso
голландська	holland
голландська	dutch
фашистів	fasiszták
хлопчики	fiuk
хлопчики	fiúk
програє	veszít
тканину	szövetek
тканину	szövet
хара	hara
лан	objektív
лан	lencse
найдовша	leghosszabb
бензин	benzin
бензин	gázolaj
зіткнулися	néző
нео	neo
еллен	ellen
батьківського	anyavállalat
батьківського	szülői
батьківського	szülő
берні	bernie
шина	busz
шина	autóbusz
шина	busszal
урбіно	urbino
като	kato
гура	gura
расселл	russel
расселл	russell
карнегі	carnegie
тритон	triton
тритон	newt
раджу	tanácsot
пиріг	varga
пиріг	pite
колонки	oszlop
колонки	oszlopok
новина	hírek
новина	hír
валері	valerie
проміжки	időközönként
проміжки	hiányosságok
проміжки	távolság
саміт	csúcs
саміт	csúcstalálkozó
відсотки	százalék
відсотки	százalék
відсотки	százalékban
відсотки	érdeklődés
відсотки	kamat
відсотки	érd
відсотки	kamatok
ліст	liszt
марек	marek
арістотель	arisztotelész
альбер	albert
поморське	pomerániai
кохана	bébi
кохана	drágám
кохана	imádott
кохана	szeretett
їсть	eszik
згруповано	csoportosított
зілля	bájital
богданов	bogdanov
симпатії	együttérzés
симпатії	szimpátia
бажаючих	hajlandó
чезаре	cesare
перевіряє	ellenőrzések
юрко	yuri
юрко	jurij
пасовищ	legelők
джейк	jake
надлишок	többlet
бут	fülke
бут	booth
відбитки	ujjlenyomat
відбитки	ujjlenyomatok
відбитки	ujjlenyomat
відбитки	ujjlenyomatok
отрута	méreg
мандри	gulliver
атакує	támadások
атакує	támad
атакує	támadásokat
атакує	támad
хочеш	akarsz
хочеш	akar
хочеш	akarod
хочеш	akarom
бонд	kötés
бонд	kötvény
бонд	kötelék
бонд	bond
фрейзер	fraser
фрейзер	frazier
пастор	lelkész
пастор	pásztor
ємних	negatívan
розмовляли	beszélt
розмовляли	beszéltem
ямайки	jamaica
тісто	tészta
вазарі	vasari
сабо	szabó
сабо	szabo
протестантизм	protestantizmus
дефектів	leleteket
дефектів	leletek
диктатор	diktátor
усвідомлює	tudatában
усвідомлює	tisztában
росаріо	rosario
пдв	áfa
внук	unoka
внук	unokája
імперських	imperialista
честер	chester
ронні	ronnie
ронні	ronny
марці	marci
родючі	termékeny
глобальний	globális
глобальний	global
ізоляція	elszigeteltség
травма	trauma
матеріальне	érdemi
матеріальне	lényegi
справедливий	vásár
справедливий	korrekt
справедливий	tisztességes
справедливий	fair
справедливий	igazságos
раб	szolga
раб	rabszolga
пацієнт	páciens
пацієнт	türelmes
пацієнт	beteg
бісмарк	bismarck
сусід	szomszédom
сусід	szomszéd
сусід	szomszédom
сусід	szomszédok
сусід	szomszéd
голуба	columba
голуба	galamb
бурштин	amber
бурштин	borostyán
відображаються	fényvisszaverő
відображаються	tükröző
студентка	hallgató
студентка	tanítvány
студентка	diák
студентка	tanuló
блейк	blake
амер	amer
астрахань	asztrahán
маджоре	maggiore
мілтон	milton
півень	kakas
досконало	tökéletes
вітебськ	vicebszk
маркес	marques
знанням	tájékozott
уго	ugo
позитивне	pozitívak
позитивне	pozitív
сліпих	vakon
сліпих	vak
сліпих	vakok
дерек	derek
контрольний	mintavevő
обмеженням	korlátozva
обмеженням	korlátozó
гельмут	helmut
дебати	vita
абзац	bekezdés
гаазі	hágai
вічність	örökkévalóság
роса	rosa
роса	harmat
умові	feltételes
сід	sid
сакура	sakura
сміх	nevetés
сміх	nevess
сміх	nevetni
сміх	nevetés
діксон	dixon
коректно	helyesen
подушки	párna
подушки	párnák
окленд	oakland
грипу	nátha
грипу	influenza
грипу	influenzás
велосипедів	kerékpárok
велосипедів	kerékpár
надійний	erőteljes
надійний	megbízható
надійний	megbízhatóak
надійний	megbízható
дзеркал	tükrök
дзеркал	tükör
садовий	pikáns
сповідь	vallomás
сповідь	vallomások
одрі	audrey
виросло	megduplázódott
напишіть	írj
напишіть	írni
напишіть	írjon
гога	gogh
відмовлено	elutasított
відмовлено	megtagadva
відмовлено	elutasítva
шлюз	kapu
шлюз	átjáró
розумна	okos
розумна	ügyes
розумна	ötletes
вірю	hiszem
вірю	higgy
відтінки	napszemüveg
вчиться	tanulok
вчиться	tanul
вчиться	tanulás
лагуна	laguna
саркофаг	szarkofág
вусики	csápok
функціональна	funkcionális
функціональна	működőképes
моріц	moritz
мішок	sac
мішок	táska
мішок	zacskó
мішок	táskát
мішок	zsák
мішок	zsák
мішок	zsákot
алкоголь	pia
алкоголь	alkoholos
алкоголь	alkoholt
алкоголь	alkohol
закинув	dobta
зради	csalás
зради	megtévesztés
зради	árulás
абрам	abram
кілограм	kilogramm
красива	gyönyörű
популяризацію	tudósok
відкинути	elutasítás
відкинути	elutasítja
відкинути	elutasítva
класифікувати	osztályozza
дитяче	gyermek
дитяче	gyermeke
дитяче	gyermekem
дитяче	gyerek
кенгуру	kenguru
рубін	rubin
пуччіні	puccini
збиток	veszteségek
збиток	veszteség
величі	nagyság
тягар	terhek
тягар	teher
тягар	terhet
меморандум	egyetértési
меморандум	feljegyzés
картографія	térképészet
кульки	tökös
кульки	golyók
кульки	léggömb
кульки	lufi
кульки	paca
дів	merülés
дів	merül
гасла	felhasználónév
магнітна	mágneses
невизначений	meghatározatlan
невизначений	meghatározatlan
щити	pajzsok
щити	pajzsokat
щити	pajzs
домів	házak
домів	házakat
найдовший	leghosszabb
яскрава	fényes
яскрава	hangos
яскрава	hangosan
розглянуто	vázolt
розумні	okos
розумні	ügyes
розумні	ötletes
розумні	intelligens
флориді	floridai
флориді	floridában
флориді	florida
флориді	floridába
фрегат	fregatt
комаров	komarov
небезпечна	veszélyes
констанція	constance
візуальні	vizuális
тен	tíz
дисплей	kijelző
дисплей	megjelenítés
дисплей	megjelenítési
іноземці	külföldiek
конус	kúp
плащ	álcázó
плащ	köpeny
захисний	védekező
захисний	védekezés
флоріан	florian
горн	szarva
горн	kürt
горн	horn
міністру	miniszter
фантастична	fantasztikus
кредити	kölcsönök
кредити	kölcsön
кредити	hitelek
видимого	kézzelfogható
мартіно	martino
алое	aloe
сніданок	reggeli
сніданок	reggelit
прайс	pryce
винен	bűnös
гостя	vendég
тверде	merev
контур	utat
контур	ösvény
контур	útvonal
контур	út
контур	vázlat
марн	marne
домовитися	üzlet
домовитися	egyezség
домовитися	alku
гарячий	forró
гарячий	hot
гарячий	meleg
гарячий	dögös
швидку	mentő
швидку	mentők
солідарність	szolidaritás
понте	ponte
летять	repülők
летять	repülőgépek
павуки	pókok
усмішка	mosoly
оприлюднення	kiadás
оприлюднення	kiadó
оприлюднення	közzététel
сала	sala
сян	xiang
силует	silhouette
оновлюється	frissítés
оновлюється	frissítése
бензиновий	benzin
податкова	adó
податкова	adózás
податкова	adók
їздити	lovaglás
їздити	lovagolni
їздити	lovagol
шульга	balkezes
кардиналів	bíborosok
турецькою	török
серйозна	komoly
серйозна	súlyos
злодій	tolvaj
каналізації	csatornák
юре	jure
консоль	konzol
сеговія	segovia
ура	hurrá
ура	hurrá
ура	hurrá
нападали	rajtaütött
сорочка	póló
сорочка	ing
здати	üzlet
здати	egyezség
здати	alku
текстовий	sms
текстовий	szöveg
ковентрі	coventry
пропорційно	arányos
мимоволі	milliárdosok
блокаду	blokád
георге	gheorghe
профілі	profil
профілі	profilok
порозі	víziló
чарівник	mágus
чарівник	varázsló
чарівник	mágus
чарівник	varázsló
чарівник	bűvész
шкідливі	ártalmas
шкідливі	káros
сектори	ágazatok
сектори	szektorok
янь	yan
столи	táblák
столи	asztal
столи	táblázatok
столи	táblázat
столи	asztalok
перетнув	keresztbe
голубів	galambok
голубів	szállítók
будівельники	építők
капуста	káposzta
македонська	macedón
вибухнула	felrobbant
вибухнула	robbant
рідкісна	ritka
підбір	fit
підбір	fitt
трибун	tribune
вінстон	winston
малага	malaga
гніву	harag
дунаї	donau
дивився	figyelt
дивився	néztem
дивився	nézte
атрибут	attribútum
цунамі	szökőár
цунамі	cunami
амонію	foszfát
переможний	győzedelmes
торо	toro
обом	mindkettő
обом	mindketten
генрик	henryk
флавій	flavius
малює	rajzol
рода	rhoda
нумерація	számozási
одноголосно	egyhangúlag
одноголосно	egyhangúlag
одноголосно	egyhangú
звички	szokások
звички	szokásai
звички	szokás
таблички	tabletta
таблички	tabletták
таблички	tabletta
таблички	tábla
фунт	font
лютер	luther
торкається	érinti
муки	gyötrelem
муки	gyötrelem
правильність	korrektség
правильність	érvényessége
правильність	érvényességi
впоратися	megbirkózni
рози	rózsa
рози	rózsák
діас	díaz
діас	diaz
глядач	megjelenítő
глядач	néző
глядач	nézők
зграї	állományok
зграї	nyáj
зграї	csomagok
маску	maszk
маску	maszkot
пароль	jelszót
пароль	jelszó
організатора	szervező
організатора	szervező
організатора	szervezők
кардіфф	cardiff
акумулятор	akkumulátor
акумулятор	elem
акумулятор	elemmel
дісней	disney
лічильник	pult
лічильник	számláló
інструментальний	instrumentális
беніто	benito
анжу	anjou
горить	égés
горить	burns
гіларі	hillary
гіларі	hilary
саллі	sally
машиніст	vasút
йоганнес	johannes
корми	szigorú
корми	stern
хоу	huo
хоу	hou
гаю	grove
перспективний	ígéretes
шерлок	sherlock
ковзання	ficam
консервативна	konzervatívok
консервативна	konzervatív
поїхала	ment
покращена	javult
покращена	javított
янош	jános
клієнтами	ügyfelek
клієнтами	vásárlók
клієнтами	vendégek
клієнтами	vevők
клієнтами	fogyasztók
клієнтами	ügyfelek
клієнтами	kliensek
бандитів	gengszterek
ватикані	vatikáni
ватикані	vatikán
гук	hook
гук	kampó
гук	horog
гук	horgot
карі	kari
наташа	natasha
номінантів	jelöltek
вальс	keringő
найпростіший	legkönnyebb
зручні	élvezi
зручні	élvezem
зручні	kényelmes
сталінський	sztálinista
молодшої	erény
тиха	néma
тиха	csendes
мокра	vizes
мокра	nedves
крохмаль	keményítő
економія	gazdaság
економія	gazdaságos
енні	annie
сумно	szomorú
сумно	szomorúság
сумно	bús
звір	szörnyeteg
звір	bestia
звір	vadállat
звір	fenevad
міфічні	mitikus
