மற்றும்	og
உள்ளடக்கங்கள்	innhold
இரக்கம்	medlidenhet
இரக்கம்	medfølelse
வானவில்	rainbow
வானவில்	regnbuen
வானவில்	regnbue
ஓசியானியா	oseania
யாங்	yang
எட்வார்ட்	edvard
எட்வார்ட்	edward
நகை	juvel
நகை	jewel
நகை	smykker
கமிஷன்	commission
கமிஷன்	provisjon
கமிஷன்	kommisjon
ஆலோசனைகள்	forslag
சொந்தம்	own
சொந்தம்	eget
சொந்தம்	eie
சொந்தம்	egen
தொடும்	berøre
தொடும்	berører
தொடும்	berøring
தொடும்	gripende
தொடும்	rørende
பாலன்	balan
ஆரோக்கியம்	helsa
ஆரோக்கியம்	helse
ருத்ர	rudra
பாஸ்பரஸ்	fosfor
மாறிகள்	variabel
மாறிகள்	variabler
மாறிகள்	variablene
நுண்ணோக்கி	mikroskop
ஐசக்	isaac
ஐசக்	isak
வாழ்வது	bodd
வாழ்வது	levende
வெற்றிபெற்று	vinnes
வெற்றிபெற்று	vunnet
வெற்றிபெற்று	won
வெற்றிபெற்று	vant
ஓவல்	oval
சலாம்	salam
மேலாளராக	manager
மேலாளராக	bestyrer
சலுகை	tilbudet
சலுகை	tilby
சலுகை	tilbud
ரசாயன	kjemisk
ஸ்வீடன்	sweden
ஸ்வீடன்	sverige
ரிஷி	rishi
லாக்	lock
லாக்	lås
லாக்	sluse
லாக்	logg
லாக்	logge
கரோலினா	carolina
பாஜக	bjp
பார்பரா	barbara
செலுத்தப்பட்டது	betalt
செலுத்தப்பட்டது	betalte
அந்தோனியார்	anthony
ஸ்டாக்ஹோம்	stockholm
ஸ்டாக்ஹோம்	stockholms
புரூணை	brunei
பள்ளிக்கூடம்	skolen
பள்ளிக்கூடம்	skole
பள்ளிக்கூடம்	skulen
பள்ளிக்கூடம்	skule
ஸ்கோடா	skoda
ஸ்கோடா	škoda
வர்ணம்	malt
வர்ணம்	malte
வர்ணம்	pigment
ரோஜாக்கள்	roser
ரோஜாக்கள்	roses
ரோஜாக்கள்	rosene
மாட்	matt
சொத்துகள்	eiendeler
சொத்துகள்	ressurser
சொத்துகள்	aktiva
சக்	chuck
பூரி	puri
டொனால்ட்	donald
டிரைவ்	kjøre
டிரைவ்	drive
டிரைவ்	kjør
ஒதுக்கப்பட்டது	kvalt
ஒதுக்கப்பட்டது	reservert
பேட்ரிக்	patrick
பாடுகிறார்	synger
பாடுகிறார்	syngende
பாடுகிறார்	synger
பாடுகிறார்	synging
பாடுகிறார்	sang
போயர்	boer
ஒப்பனை	sminke
ஒப்பனை	sminken
ஒப்பனை	makeup
ஒப்பனை	kosmetikk
டெண்டுல்கர்	tendulkar
தாமிரம்	kobber
தாமிரம்	copper
கவனத்திற்கு	oppmerksomhet
ஆந்தை	ugla
ஆந்தை	ugler
ஆந்தை	ugle
அணிந்துரை	forord
பிரபலங்கள்	kjendis
பிரபலங்கள்	kjendiser
ஜூலியா	julia
நிணநீர்	lymfe
குச்சி	pinne
குச்சி	stick
இனக்குழு	etnisitet
பக்கவாட்டில்	sidelengs
டாமன்	damon
கொன்றார்	drepte
கொன்றார்	drept
இருத்தலியல்	eksistensiell
கிரியோல்	kreol
காளான்	sopp
போதைப்பொருள்	rusmiddel
இடித்து	styrtet
இடித்து	kræsjet
இடித்து	krasjet
மதங்கள்	religioner
ஓடுகள்	fliser
ஃபோர்ப்ஸ்	forbes
இயக்கிகள்	førere
இயக்கிகள்	sjåfører
பிலடெல்பியா	philadelphia
இரங்கல்	kondolanser
செம்பிலான்	sembilan
கடிகாரங்கள்	klokker
கடிகாரங்கள்	armbåndsur
ராஸ்	ross
எலுமிச்சை	sitron
எலுமிச்சை	lime
மனிதனும்	sjel
மனிதனும்	soul
பதக்கங்களை	medaljer
பதக்கங்களை	medaljene
ரீட்	reed
ஆனந்தம்	joy
ஆனந்தம்	glede
மார்க்கம்	religion
மார்க்கம்	religionen
மார்க்கம்	markham
காய்கறி	grønnsak
முதிர்ச்சி	modenhet
ஷேன்	shane
சிட்ரிக்	sitronsyre
குறும்படம்	ikonet
குறும்படம்	ikon
சோனியா	sonia
நீரியல்	hydrologi
இலைகளை	løv
இலைகளை	blader
அசுரன்	uhyre
அசுரன்	monster
கிளாரா	clara
தேவாலயத்தில்	piazza
நிழலில்	skygge
லேமன்	tripper
அரி	ari
அரி	ary
செயல்படுத்துகிறது	behandler
செயல்படுத்துகிறது	behandle
செயல்படுத்துகிறது	behandles
சளி	kulde
சளி	forkjølelse
சளி	kald
சளி	kaldt
கொடூரமான	ondskapsfullt
கொடூரமான	grusom
கொடூரமான	grusomme
கொடூரமான	slemt
கொடூரமான	ondskapsfull
கொடூரமான	grusomt
கொடூரமான	brutale
கொடூரமான	brutalt
கொடூரமான	brutal
முசோலினி	mussolini
தூதுவர்	ambassadør
செக்ஸ்	sex
பாலினம்	kjønn
குணப்படுத்தும்	helbredelse
குணப்படுத்தும்	helbredende
குணப்படுத்தும்	healing
கைபேசி	celle
கைபேசி	mobile
கைபேசி	mobilt
கைபேசி	mobil
முரணாக	ironisk
காலாண்டு	quarterly
காலாண்டு	kvart
பபெட்	buffett
புலங்கள்	jorder
புலங்கள்	felter
புலங்கள்	felt
புலங்கள்	åkre
புலங்கள்	fields
அன்னிய	utenlandske
அன்னிய	utenlandsk
பண்டிட்	pandit
ஏறு	klatre
மரபை	legacy
மரபை	arven
மரபை	arv
புகலிடம்	skjermet
புகலிடம்	tilfluktssted
புகலிடம்	tilflukt
சவாலாக	utfordret
இம்ரான்	imran
எண்ணங்களை	tankene
எண்ணங்களை	tanker
மடிப்பு	wrap
மடிப்பு	surr
அளவுகோல்	skalaen
அளவுகோல்	målestokk
அளவுகோல்	skala
புதுப்பிக்கத்தக்க	fornybar
நகர்வுகள்	moves
ஹெக்டர்	hector
ஹெக்டர்	hektor
மாயன்	mayan
வெண்கல	bronse
குணப்படுத்த	botemiddel
குணப்படுத்த	kur
குணப்படுத்த	helbred
குணப்படுத்த	kurert
ரோல்	rulle
ரோல்	roll
ரோல்	rull
ஆல்பங்கள்	album
ஆல்பங்கள்	albumene
கெல்லி	kelly
முதுகெலும்பு	ryggrad
முதுகெலும்பு	ryggraden
பாக்கியம்	velsignede
பாக்கியம்	salige
பாக்கியம்	velsignet
பாக்கியம்	blessed
சிறகு	fløyen
சிறகு	ving
சிறகு	vinge
சிறகு	vingene
சிறகு	vinger
சிறகு	wings
பட்டாணி	ert
பட்டாணி	erter
சர்ச்சில்	churchill
ஓன்	onn
அங்கீகரிக்கப்பட்டது	godkjente
அங்கீகரிக்கப்பட்டது	godkjent
ஆற்றலும்	energi
கூட்டுக்	kombinert
ஆக்கி	prosessor
கடற்படையினர்	marines
கடற்படையினர்	marinesoldater
நிபுணத்துவம்	ekspertisen
நிபுணத்துவம்	ekspertise
கற்பு	kyskhet
கவர்ந்தது	inspirerer
பாம்பன்	pamban
ஈடன்	eden
கொன்றது	drepte
கொன்றது	drept
அதிகபட்சம்	max
அதிகபட்சம்	maks
அதிகபட்சம்	maksimum
அதிகபட்சம்	maksimalt
அதிகபட்சம்	maks
அதிகபட்சம்	maksimal
சுருங்கி	psykiater
சுருங்கி	krymper
சுருங்கி	krympe
கிட்	git
கிட்	kit
செய்தியாளர்	trykk
செய்தியாளர்	press
செய்தியாளர்	reporteren
செய்தியாளர்	reporter
வகுத்தது	asfaltert
சிப்	chip
புக்கர்	booker
கேளிக்கை	rekreasjon
கேளிக்கை	underholdning
கேளிக்கை	entertainment
இராஜேந்திரன்	rajendra
சமோவா	samoa
பந்துகள்	balla
பந்துகள்	baller
பருவங்கள்	seasons
பருவங்கள்	sesonger
பருவங்கள்	årstider
பருவங்கள்	årstidene
பருவங்கள்	sesongene
குடியேற்றவாத	kolonisering
வாத	terror
வாத	terroren
நிலுவையில்	ventende
நிலுவையில்	venter
யுனிக்ஸ்	unix
தொட்டில்	vugge
விஸ்டா	vista
வாசம்	ånde
வாசம்	pust
வாசம்	åndedrag
வாசம்	åndedrett
வாசம்	overbærenhet
துன்பங்கள்	sorger
கோளம்	sfære
திரையரங்கு	teater
திரையரங்கு	theatre
பின்புலம்	bakgrunnen
பின்புலம்	bakgrunn
பின்னோக்கி	bakover
பின்னோக்கி	baklengs
பின்னோக்கி	bakover
தத்து	kategorien
தத்து	fane
தத்து	tab
தத்து	fanen
லம்போர்கினி	lamborghini
ஆலோசனைக்	konsultasjon
தனிமையில்	alone
தனிமையில்	åleine
தனிமையில்	alene
தனிமையில்	aleine
தனிமையில்	ensomt
தனிமையில்	lonely
தனிமையில்	ensom
தனிமையில்	ensomhet
வழிகாட்டல்	ledelse
தன்னைத்தானே	seg
பார்வைகள்	besøk
பார்வைகள்	visninger
நோக்கங்களை	hensikter
நோக்கங்களை	intensjoner
பளிங்கு	marmor
மனிதர்களும்	mennesker
மனிதர்களும்	menneskene
வாக்கியம்	frase
வாக்கியம்	sentence
வாக்கியம்	setning
சொற்பொருள்	semantisk
எதிரானது	mot
அனுப்புகிறது	sender
சுமேரிய	sumerisk
கலந்துகொண்டார்	deltok
கலந்துகொண்டார்	deltatt
கலந்துகொண்டார்	gikk
கலந்துகொண்டார்	dro
கலந்துகொண்டார்	gjekk
சாவ்லா	chawla
பூனைகள்	cats
பூனைகள்	katter
பூனைகள்	kattene
வார்சா	warszawa
புள்ளிவிவரம்	statistikk
புள்ளிவிவரம்	innsikt
புள்ளிவிவரம்	innsikten
பாஸ்கல்	pascal
மார்க்கெட்	markedet
மார்க்கெட்	market
மார்க்கெட்	marked
கணங்கள்	moments
கணங்கள்	øyeblikkene
கணங்கள்	stunder
கணங்கள்	øyeblikk
சோமாலியா	somalia
படத்தொகுப்பு	collage
படத்தொகுப்பு	fotomontasje
மீனவர்	fiskerne
மீனவர்	fiskere
மீனவர்	fisker
குண்டூர்	guntur
பென்சீன்	benzen
நானக்	nanak
இருக்கவும்	opphold
இருக்கவும்	bli
இருக்கவும்	stay
துல்லியம்	presisjon
குவளை	krus
தொழிற்சாலையில்	fabrikk
ராக்கெட்	rakett
ராக்கெட்	rocket
ஆல்ப்ஸ்	alpene
இயல்பை	natur
இயல்பை	naturen
இயல்பை	nature
வித்து	sæd
வித்து	frø
பானங்கள்	drikkevarer
பானங்கள்	drinker
பானங்கள்	drinks
நினைக்கும்	tror
பெயர்ச்சி	erstatte
பெயர்ச்சி	erstatt
தற்செயலாக	tilfeldigvis
தற்செயலாக	uforvarende
சந்த்	chand
நாட்டினர்	landsmenn
சமத்துவம்	nøytralitet
சமத்துவம்	likeverd
சமத்துவம்	likhet
சமத்துவம்	likestilling
நடப்பில்	pågår
நடப்பில்	pågående
நடப்பில்	kontinuerlig
நிபந்தனைகள்	vilkår
நிபந்தனைகள்	betingelsene
நிபந்தனைகள்	betingelser
விடு	permisjon
விடு	forlate
விடு	forlat
விடு	leave
விடு	slepp
விடு	drop
விடு	slipp
விடு	dråpe
துர்கா	durga
அலபாமா	alabama
தொழுகை	salah
அன்ட்ரூ	andrew
நெருங்கி	nærmer
ரேகை	lengdegrad
பாலைவனத்தில்	ørken
பாலைவனத்தில்	ørkenen
டான்ஸ்	dons
லூசியானா	louisiana
தந்திரம்	triks
தந்திரம்	knep
அறிவார்ந்த	intelligente
அறிவார்ந்த	intelligent
மதிப்பாய்வு	review
மதிப்பாய்வு	omtale
மதிப்பாய்வு	anmeldelse
மதிப்பாய்வு	gjennomgang
மதிப்பாய்வு	gjennomgå
மதிப்பாய்வு	moderasjon
குவான்	guan
குவான்	quan
ஆர்எஸ்எஸ்	rss
நேர்மை	ærlighet
பொறாமை	sjalu
பொறாமை	misunnelig
பொறாமை	misunnelse
பொறாமை	misunner
பொறாமை	sjalusi
கச்சா	ufin
கோட்டா	kota
வரவிருக்கும்	kommende
அவுட்லுக்	outlook
சூசன்	susan
காமெடி	komedie
நையாண்டி	satire
கமிட்டி	komiteen
கமிட்டி	komité
தீராத	kronisk
வைக்கோல்	sugerør
வைக்கோல்	halm
இப்ராஹிம்	ibrahim
முத்துக்கள்	perler
அலோர்	alor
ஆமைகள்	havskilpadder
ஆமைகள்	skilpadder
அலெக்சாந்திரியா	alexandria
சாதாரணமான	middelmådig
சாதாரணமான	middelmådige
புள்ளிவிவர	statistisk
பங்களா	bungalow
பங்களா	feriehus
பங்களா	bangla
ஜூலியஸ்	julius
ஈஸ்ட்	gjær
பரிணாமம்	evolusjon
கல்யாண்	kalyan
பங்கேற்பு	deltakelse
பங்கேற்பு	deltagelse
பங்கேற்பு	delta
சோலார்	solar
மேகங்கள்	skyene
மேகங்கள்	clouds
மேகங்கள்	skyer
கேம்ஸ்	spill
கேம்ஸ்	spel
கேம்ஸ்	games
கேம்ஸ்	kamper
கருட	garuda
நீரோ	nero
பூத	fysikalsk
பூத	fysisk
விஜயவாடா	vijayawada
வாய்க்கால்	canal
கடலியல்	oseanografi
இறைவனிடம்	herre
இறைவனிடம்	lord
ரொனால்ட்	ronald
கொலராடோ	colorado
வளாகங்கள்	studiesteder
மிதவை	flytende
மிதவை	flyter
மிதவை	svevende
கிரந்த்	granth
முதலீட்டாளர்	investor
உணரிகள்	sensorene
உணரிகள்	sensorer
நசீர்	nasir
சோர்வு	tretthet
சோர்வு	trøtte
சோர்வு	trøtt
சோர்வு	sliten
எவரெஸ்ட்	everest
திறக்க	åpne
திறக்க	åpen
திறக்க	åpent
திறக்க	open
வானியற்பியல்	astrofysikk
குழப்பத்தை	oppvigleri
சையது	syed
இடைவெளிகள்	mellomrom
இரவும்	night
இரவும்	kveld
இரவும்	natt
அத்தியாவசிய	essensielt
அத்தியாவசிய	vesentlig
அத்தியாவசிய	essensielle
ஏதுமில்லை	ingen
முன்னோக்கி	framover
முன்னோக்கி	forover
முன்னோக்கி	fram
முன்னோக்கி	fremover
முன்னோக்கி	frem
பயன்முறை	modus
பயன்முறை	mode
பெர்க்சையர்	berkshire
ஜிமெயில்	gmail
ஆர்வமும்	tendenser
கவர்ச்சியான	sexy
சுலைமான்	suleiman
தெருக்கள்	gater
தெருக்கள்	gatene
தெருக்கள்	streets
தெருக்கள்	gatelangs
ஆர்ச்சர்	archer
ஆர்ச்சர்	bueskytter
கீரை	spinat
ஜெப்ரி	geoffrey
ஜெப்ரி	jeffery
சன்னி	solfylt
சன்னி	solrikt
சன்னி	sunny
சன்னி	sol
சன்னி	solrik
பாதுகாக்கவும்	beskytte
பாதுகாக்கவும்	beskytt
பாதுகாக்கவும்	ivareta
படையணி	bataljonen
படையணி	bataljon
மோட்சம்	hengivenhet
சொரெஸ்	soros
பயிற்சியாளர்கள்	trenere
பயிற்சியாளர்கள்	trenerne
பேசுகிறது	snakker
பேசுகிறது	taler
பேசுகிறது	snakker
ஈடுபட்டுள்ள	engasjert
ஈடுபட்டுள்ள	engasjerte
ஈடுபட்டுள்ள	forlovet
ஏழ்மை	fattigdom
உடற்கூறு	anatomi
புவிவெப்ப	geotermisk
பயங்கர	forferdelig
பயங்கர	fryktelig
பயங்கர	skrekkelig
பயங்கர	grusomt
மேலாளர்கள்	ledere
மேலாளர்கள்	administratorer
மீதம்	saldo
மீதம்	balanse
மீதம்	gjenstår
மீதம்	gjenstående
மீதம்	gjenværende
மீதம்	venstresiden
மீதம்	venstre
மீதம்	forlatt
மீதம்	left
பீச்	fersken
பீச்	fersken
பீச்	peach
குதுப்	qutb
லுட்விக்	ludwig
நெற்றியில்	pannen
நெற்றியில்	panne
நெற்றியில்	panna
அமிர்தசரஸ்	amritsar
பொறுப்பான	ansvarlig
பொறுப்பான	ansvarsfull
கன்று	kalven
கன்று	kalv
தீவிரவாதம்	terrorisme
குறுக்கீடு	avbryter
குறுக்கீடு	forstyrrelse
குறுக்கீடு	innblanding
குறுக்கீடு	forstyrrelser
எள்	sesam
வடிவமைக்க	konfigurere
மனப்பான்மை	innstilling
மனப்பான்மை	attitude
மனப்பான்மை	holdningen
மனப்பான்மை	holdning
எட்ஜ்	kant
எட்ஜ்	edge
எட்ஜ்	kanten
செய்கிறான்	formål
செய்கிறான்	forårsaker
செய்கிறான்	saker
செய்கிறான்	årsaker
மாவீரன்	kriger
டொமினிக்கன்	dominikanske
வாருங்கள்	come
வாருங்கள்	kom
சங்கரர்	shankara
ஆன்மீகம்	spirituell
ஆன்மீகம்	åndelig
மெகாடெத்	megadeth
அனைவருமே	everybody
அனைவருமே	alle
உள்நாட்டில்	lokalt
வியூகம்	strategi
மாம்பழம்	mango
சத்யஜித்	satyajit
கழுதை	eselet
கழுதை	esel
வயிற்றுப்போக்கு	diaré
முஸ்தபா	mostafa
முஸ்தபா	mustafa
நம்பிக்கையுடன்	håpet
நம்பிக்கையுடன்	håpte
நம்பிக்கையுடன்	håper
நம்பிக்கையுடன்	forhåpentlig
நம்பிக்கையுடன்	forhåpentligvis
கிரகம்	planet
தலைக்கு	hode
தலைக்கு	hodet
தலைக்கு	head
மாறிவிட்டது	endret
மாறிவிட்டது	forandret
மாறிவிட்டது	skiftet
மாறிவிட்டது	endra
மாறிவிட்டது	forandra
மியாமி	miami
பொறித்த	stekt
பொறித்த	fritert
நிக்கோலஸ்	nicolas
நிக்கோலஸ்	nicholas
நிக்கோலஸ்	nicholas
கொரில்லா	gorilla
நானா	nana
நானா	besta
மோகம்	passion
மோகம்	lidenskap
மோகம்	lidenskapen
தெரிவித்துக்	besøkt
தெரிவித்துக்	besøkte
கால்நடைகள்	kveg
கால்நடைகள்	storfe
கால்நடைகள்	kyr
ஓட்டோ	otto
நாளைய	imorgen
நாளைய	morgendagen
நாளைய	tomorrow
சிர்க்கோனியம்	zirkonium
சந்தர்ப்பம்	kontekst
சந்தர்ப்பம்	sammenheng
சந்தர்ப்பம்	konteksten
ஆண்டர்சன்	anderson
சிக்னல்	signal
அடையாறு	adyar
மோடம்	modem
கிளென்	glen
கிளென்	glenn
கிளென்	glenn
விவகாரங்கள்	affairs
விவகாரங்கள்	anliggender
விவகாரங்கள்	affærer
காபூல்	kabul
அரிவாள்	sigd
பேச்சாளர்கள்	talere
பேச்சாளர்கள்	høyttalere
எலிகள்	musene
எலிகள்	mus
வைன்	vin
வாடிக்கையாளரின்	klient
வாடிக்கையாளரின்	kunde
பட்டினி	sult
பழமொழிகள்	ordtak
திறக்கும்	åpning
ராபர்ட்ஸ்	roberts
ஜேக்மேன்	jackman
கிரி	kiri
கிரி	giri
பிரைவேட்	menig
அசிட்டேட்டு	acetat
மருமகன்	nevøen
மருமகன்	nevø
கிரகங்கள்	planetene
கிரகங்கள்	planeter
காவி	safran
தோழன்	make
தோழன்	kompis
நாட்டியம்	danse
நாட்டியம்	dance
நாட்டியம்	dans
நிறைவுற்ற	mettet
கடனை	gjeld
சாஹிப்	sahib
மகேந்திர	mahendra
உபரி	statister
உபரி	overskudd
அனுபவ	exp
குட்டிகள்	valpene
குட்டிகள்	valper
ஓவியத்தை	malerkunst
ஓவியத்தை	maleri
மணமகள்	bruden
மணமகள்	bride
மணமகள்	brud
சின்னப்பர்	theben
நிரூபிக்க	bevise
ஜூலி	juli
ஜூலி	julie
சொல்லாட்சி	retorikk
அலங்கரிக்கப்பட்ட	dekorert
அலங்கரிக்கப்பட்ட	dekorerte
ஒலிகள்	lyder
ஒலிகள்	høres
ஜோர்டான்	jordan
பிரபஞ்சம்	universe
பிரபஞ்சம்	univers
பிரபஞ்சம்	universet
பிரபஞ்சம்	galaksen
பிரபஞ்சம்	galakse
பிரபஞ்சம்	galaxy
சிறுநீரகம்	nyre
சிறுநீரகம்	nyrestein
மறக்க	glem
மறக்க	glemmer
மறக்க	glemme
பிளாங்க்	plancks
சுயசரிதை	biografi
ரூபி	ruby
அத்தை	tante
அத்தை	tanta
அத்தை	tante
துரோகம்	svik
துரோகம்	forræderi
துரோகம்	forræderi
சீரோ	ciro
சரியா	riktig
சரியா	høyre
சரியா	rett
பிட்டு	bet
கார்லோ	carlo
நடக்கின்றன	skjer
நடக்கின்றன	happening
பக்கத்து	nabo
பக்கத்து	naboen
அவகாசம்	utsettelse
கருச்சிதைவு	spontanabort
ஆரியர்	arisk
ஆரியர்	ariske
பண்பேற்றம்	modulasjon
திரி	tri
டேம்	dame
படுக்கையில்	seng
விவசாயி	bonde
விவசாயி	farmer
வழங்குநர்	vert
வழங்குநர்	arrangør
வழங்குநர்	leverandør
பதினொன்று	elleve
வெளிநாட்டில்	utlandet
வெளிநாட்டில்	utenlands
வெளிநாட்டில்	utland
திறமைகளை	talenter
திறமைகளை	evner
நிற்பது	står
நிற்பது	stående
முன்னேற்றத்தை	fremskritt
முன்னேற்றத்தை	framgang
முன்னேற்றத்தை	framskritt
முன்னேற்றத்தை	fremdrift
முன்னேற்றத்தை	fremgang
முகமூடி	maske
கோல்ட்மேன்	goldman
எலியட்	eliot
மொழிபெயர்க்கப்பட்டது	oversatt
மொழிபெயர்க்கப்பட்டது	oversettes
மொழிபெயர்க்கப்பட்டது	oversatte
பட்லர்	butler
பட்லர்	hovmester
காட்டப்பட்டது	forkaste
காட்டப்பட்டது	vist
தந்தையர்	fedre
தந்தையர்	fedrene
பஜாஜ்	bajaj
முபாரக்	mubarak
வயர்லெஸ்	trådløst
வயர்லெஸ்	trådløs
லூதியானா	ludhiana
ஜின்னா	jinnah
குளூனி	clooney
பென்னி	penny
பென்னி	benny
லூக்	luke
ஹன்னிபால்	hannibal
வில்லி	willy
பொய்யான	falsk
பொய்யான	usant
பொய்யான	falske
பொய்யான	falskt
பொய்யான	falskt
பொய்யான	falsk
பொய்யான	fake
ஸ்ரீநகர்	srinagar
படத்தைப்	photo
படத்தைப்	foto
படத்தைப்	bilete
படத்தைப்	bilde
படத்தைப்	biletet
முற்றத்தில்	yard
முற்றத்தில்	tunet
தேவாலயங்கள்	kirker
மல்யுத்தம்	bryting
இவனின்	hes
டோ	tå
பெட்ரோ	pedro
பிம்பம்	bildet
பிம்பம்	bilde
இறுக்கம்	kompresjon
இழப்பீடு	kompensasjon
கோலங்கள்	tegningene
கோலங்கள்	tegninger
நீட்டிப்பு	forlenge
நீட்டிப்பு	bakrus
நீட்டிப்பு	blåmandag
வினைச்சொல்	verb
பிசுமத்	vismut
ஜாகுவார்	jaguar
கிராமத்திற்கு	landsby
கிராமத்திற்கு	village
கிராமத்திற்கு	bygda
பாணிகள்	styles
பாணிகள்	stiler
அல்ஜீரியா	algerie
குளிர்காலம்	vinteren
குளிர்காலம்	vinter
குறிப்பான	spesifikk
குறிப்பான	spesifikt
குறிப்பான	spesifikke
காத்துக்	venter
காத்துக்	avventer
காத்துக்	waiting
காத்துக்	venting
செதுக்கப்பட்ட	skåret
ஜெனிபர்	jennifer
மஹா	maha
டோம்	kuppel
டோம்	kuppelen
ஆராய்ச்சியாளர்	forsker
நதியா	nadja
நதியா	nadia
பத்திரிக்கையாளர்	journalist
இர்வின்	irwin
இர்வின்	irvine
பங்குதாரர்கள்	interessenter
கட்ச்	kutch
புரூக்	brooke
புரூக்	brook
உற்பத்தியாளர்	produsent
புதன்கிழமை	onsdag
புதன்கிழமை	wednesday
கொரியன்	koreanske
கொரியன்	koreansk
முன்னொட்டு	prefiks
சாமா	chama
விவகாரம்	skandalen
விவகாரம்	skandale
விவகாரம்	problem
முதலாளித்துவ	kapitalistiske
அடித்தளமாக	husarrest
பயோடீசல்	biodiesel
பாடு	syng
பாடு	sing
பாடு	synge
கொதிக்க	kok
கொதிக்க	koke
சையத்	syed
ஆளில்லா	ubemannet
பண்டார	pandora
தமன்	daman
சியாம்	siam
பாகா	baja
கிடங்கு	varehuset
கிடங்கு	lageret
சொட்டு	dryppet
சொட்டு	drypp
சோடா	brus
சோடா	soda
நாஷ்	nash
பயங்கரமான	skummel
பயங்கரமான	skremmende
பயங்கரமான	skummelt
பயங்கரமான	scary
பயங்கரமான	forferdelig
பயங்கரமான	fryktelig
பயங்கரமான	skrekkelig
பயங்கரமான	grusomt
மலரின்	knuser
பொறுத்தே	avhenger
பொறுத்தே	spørs
சிறப்பானது	fremhevet
சிறப்பானது	featured
குங்குமப்பூ	safran
வெனிலா	vanilje
உரையாற்றினார்	adressert
வழித்தடங்கள்	ruter
துறவறம்	helgen
துறவறம்	saint
குடிக்கும்	drikking
குடிக்கும்	drikke
குடிக்கும்	drikker
பார்க்கப்பட்டது	sett
பார்க்கப்பட்டது	sett
மேனி	manny
கையாளுதல்	håndtering
கையாளுதல்	håndterer
கையாளுதல்	manipulering
கையாளுதல்	manipulasjon
வழங்குவதில்	oppgir
வழங்குவதில்	forutsatt
டாப்ளர்	doppler
அடித்தள	kjeller
கார்டர்	carter
ரைடர்ஸ்	ryttere
குடிமகன்	statsborger
குடிமகன்	borger
பேராசிரியர்கள்	professorer
உருகிய	smeltet
உருகிய	smelta
பால்டிக்	østersjøen
பால்டிக்	baltiske
ஏற்கப்பட்டது	godtatt
ஏற்கப்பட்டது	godtas
ஏற்கப்பட்டது	akseptert
ஏற்கப்பட்டது	godkjent
ஏற்கப்பட்டது	aksepterte
நாடெங்கும்	landsomfattende
அரசுகளும்	regjeringer
மொசாம்பிக்	mosambik
ஹரியானா	haryana
ஒட்டுண்ணி	parasitter
சுடும்	shooter
சுடும்	skytter
ஃபெராரி	ferrari
ஜாதி	kaste
நிறுத்தங்கள்	stopper
நிறுத்தங்கள்	stanser
நாகை	nagai
பர்	burr
ஈரம்	våt
ஈரம்	vått
ஈரம்	våte
ஈரம்	wet
மிருகங்கள்	animals
மிருகங்கள்	dyr
விதிவிலக்கு	unntak
பொறுமை	tålmodig
பொறுமை	tålmodighet
குறிப்பை	notat
குறிப்பை	merknad
குறிப்பை	notatet
குறிப்பை	note
குறிப்பை	merk
கன்னியர்	jomfruer
ஜார்ஜியா	georgia
சிறகுகள்	fjær
சிறகுகள்	vingene
சிறகுகள்	vinger
சிறகுகள்	wings
காகம்	crow
காகம்	kråke
அசலான	uberørt
ஜிகாத்	jihad
பையன்	gutt
பையன்	gutten
பையன்	kar
பையன்	guy
மெய்யான	originalt
மெய்யான	originalen
மெய்யான	opprinnelig
மெய்யான	originale
மெய்யான	opprinnelige
மெய்யான	original
கோர்டன்	gordon
பெக்	beg
பெக்	tigge
ஹாரிசன்	harrison
கீத்	keith
சுற்றுகள்	salver
சுற்றுகள்	runder
விரும்புகின்றனர்	gjengjelde
குறும்படங்கள்	ikoner
குறும்படங்கள்	ikonene
குரல்கள்	stemmene
குரல்கள்	stemmer
சிண்ட்ரெல்லா	askepott
பானு	banu
மோ	moe
தோட்டக்கலை	hagearbeid
தீவுக்கூட்டம்	skjærgården
தீவுக்கூட்டம்	skjærgård
அலைந்து	vandre
இஞ்சி	ingefær
இஞ்சி	ginger
கணவனை	gubben
காசநோய்	tuberkulose
கிட்ஸ்	kitts
பிரான்	braun
பிரான்	piran
மகிழ்ச்சியாக	lykkeligere
மகிழ்ச்சியாக	gladere
ஏபெல்	abel
பெல்ஜிய	belgiske
பெல்ஜிய	belgias
பெல்ஜிய	belgisk
சமரசம்	kompromisser
சமரசம்	kompromiss
சமரசம்	kompromisset
பணியாளர்களின்	ansatte
பணியாளர்களின்	medarbeidere
பணியாளர்களின்	stav
பணியாளர்களின்	personale
பணியாளர்களின்	stab
பணியாளர்களின்	staff
தோராயமான	røff
தோராயமான	tøffe
தோராயமான	tøft
தோராயமான	grovt
தோராயமான	tøff
திறமைகள்	skills
திறமைகள்	ferdighetene
திறமைகள்	ferdigheter
திறமைகள்	talenter
விஷம்	gifta
விஷம்	gift
அச்சே	aceh
பீங்கான்	porselen
கரோலின்	caroline
மதிப்புறு	bokstavelig
விஸ்கி	whiskey
விஸ்கி	whisky
விஸ்கி	whiskey
விஸ்கி	whisky
பேனா	penn
பேனா	opengl
திணிப்பு	dump
திணிப்பு	rønne
திணிப்பு	dumpe
திணிப்பு	høl
மசாலா	masala
ஸல்	sal
மாஸ்	masse
மாஸ்	messe
