மற்றும்	en
நாணயம்	geldeenheid
உயரிய	groot
உயரிய	wonderlik
ஓட்டங்கள்	runs
அலுமினியம்	aluminium
பென்	ben
ஜூலியன்	julian
ஆர்தர்	arthur
தேவைகள்	vereistes
ஆழ்ந்த	diep
பலம்	sterkte
விளக்கங்கள்	besonderhede
அகலம்	wydte
சமயப்	godsdienstige
சமயப்	religieuse
சமயப்	gelowige
இணைந்தார்	aangesluit
சமீபத்தில்	onlangs
சமீபத்தில்	deesdae
செறிவு	konsentrasie
செறிவு	studierigting
கேட்க	vra
கேப்	kaap
கேப்	cab
வழக்குகள்	gevalle
விடுமுறை	vakansie
விடுமுறை	vakansie
விடுமுறை	vakansiedae
விடுமுறை	vakansies
வாழ்வியல்	leefstyl
நிறுவனர்	organiseerder
விண்மீன்கள்	starry
சாமி	sami
இழந்த	verlore
இழந்த	verloor
எழுத்தறிவு	geletterdheid
பிரதம	prime
துணைக்	sub
கிறித்தவம்	christendom
கிறித்தவம்	christianity
இனப்பெருக்கம்	voortplanting
திறமை	vaardigheid
திறமை	talent
செவ்வாய்	dinsdae
செவ்வாய்	dinsdag
செவ்வாய்	jupiter
செவ்வாய்	mars
நடுவே	regoor
நடுவே	oorkant
மெட்டல்	metaal
மெட்டல்	metale
கட்டளை	kommentaar
தீர்மானம்	bepaling
தீர்மானம்	vasberadenheid
தீர்மானம்	resolusie
தாவரவியல்	plantkunde
சபையில்	gemeente
குவாண்டம்	quantum
கணிப்பு	voorspelling
அக்பர்	akbar
கண்டுபிடிப்பு	uitvinding
கண்டுபிடிப்பு	innovasie
பெறப்பட்டது	ontvang
பிரசாத்	prasad
எவரும்	enigiemand
எவரும்	beweeg
எவரும்	reflekteer
எவரும்	niemand
எதையும்	enigiets
பாதிக்கும்	uitwerking
பாதிக்கும்	affekteer
பாதிக்கும்	beïnvloed
நோர்வே	noorweë
புல்	gras
சோ	zhou
எதிர்மறை	negatiewe
எதிர்மறை	negatief
திபெத்திய	tibettaanse
பருத்தி	katoen
நாய்	hond
பினாங்கு	penang
விழிப்புணர்வு	bewusmaking
விழிப்புணர்வு	gewaarwording
விழிப்புணர்வு	bewustheid
விபத்தில்	ongeluk
விபத்தில்	omval
விபத்தில்	insident
விபத்தில்	crash
இருப்பு	saldo
இருப்பு	balans
இருப்பு	teenwoordigheid
ஜோர்ஜ்	jorge
இயந்திரங்கள்	robots
இயந்திரங்கள்	robotte
நிலக்கரி	kole
நிலக்கரி	steenkool
பதிவுகள்	besoeke
பதிவுகள்	indrukke
பதிவுகள்	rekords
பதிவுகள்	records
கட்டிட	gebou
முட்டை	eier
பட்டி	spyskaart
பட்டி	kieslys
ஜீ	zee
நட்சத்திர	ster
நட்சத்திர	star
இருந்தபோதிலும்	nogsteeds
இளவரசர்	vors
இளவரசர்	prinse
இளவரசர்	prince
இளவரசர்	prins
மறுபடியும்	weer
குணம்	eienskap
ஹாரி	harry
சைமன்	simon
தீவிரமாக	erg
பணத்தை	geld
கொச்சி	kochi
ஏழை	poor
ஏழை	arme
ஏழை	swak
ஏழை	armes
வெளிப்படுத்தும்	vertoon
வெளிப்படுத்தும்	onthul
காயம்	skade
காயம்	besering
காயம்	wonde
ஆசை	begeerte
ஆசை	wens
விளம்பரம்	advertensies
விளம்பரம்	reklame
விளம்பரம்	advertering
விளம்பரம்	advertensies
விளம்பரம்	advertensie
விளம்பரம்	promosie
விளம்பரம்	hupstoot
விளம்பரம்	bevorder
நீலம்	blou
அவளை	haar
மாதிரிகள்	voorbeelde
மாதிரிகள்	samples
வருகிறார்கள்	oppad
தொடர்ந்தது	volgehoue
தொடர்ந்தது	deurlopende
தொடர்ந்தது	voortdurende
அமெரிக்கர்கள்	americans
கனவு	droom
கனவு	droom
வானிலை	weer
கபூர்	kapoor
ஆணை	instruksie
ஆணை	kommentaar
அதிகரித்தது	toegeneem
அதிகரித்தது	verhoogde
தாக்கும்	aanval
அன்றாட	daaglikse
நிகழ்வில்	aktiwiteite
நிகழ்வில்	geleentheid
நியமனம்	aangestelde
தொண்டு	liefdadigheid
போர்க்	oorlog
நேர்காணல்	interview
தயார்	herlaai
தயார்	gereed
சிலைகள்	idols
சிலைகள்	standbeelde
மிதமான	gematig
மிதமான	matig
சிகாகோ	chicago
எங்கே	waar
எங்கே	waarheen
வேண்டியது	moet
காட்டினார்	gewys
தினசரி	daaglikse
தீய	boos
தீய	bose
தசை	spier
வயலின்	viool
பன்னிரண்டு	twaalf
வாக்கு	stem
கிளப்	klub
ஆவி	spook
ஆவி	gees
பெட்டிகள்	bokse
பெட்டிகள்	kassies
மெய்	konsonant
மெய்	waar
மெய்	true
ஹால்	saal
எச்சரிக்கை	waarskuwing
எச்சரிக்கை	waarskuwing
அரங்கு	teater
தங்கப்	goud
விரல்	vinger
பூச்சிகள்	insekte
ஜோ	joe
கலாச்சாரம்	kultuur
மராத்தி	marathi
இறைவனின்	here
கட்டுப்பாடுகள்	beperkinge
கட்டுப்பாடுகள்	beperkings
கட்டுப்பாடுகள்	kontrole
கட்டுப்பாடுகள்	kontroles
மகாபாரதம்	mahabharata
தகவலை	informasie
தகவலை	inligting
பன்றி	vark
அதிகரிக்க	verhoog
அதிகரிக்க	vermeerder
ஏற்க	aanvaar
ரோம்	rome
அட்டைகள்	kaarte
நேரியல்	liniêre
நேரியல்	lineêre
முக்கியமானது	belangrik
முக்கியமானது	belangrike
படிப்பு	natuurlik
படிப்பு	studeer
படிப்பு	bestudeer
படிப்பு	studie
தட்டச்சு	tik
காப்பு	rugsteun
வசனம்	verse
கற்கள்	klippe
திறக்கப்பட்டது	oopgemaak
திறக்கப்பட்டது	oopgesluit
எழுத்துகள்	karakters
நீராவி	steam
சம்பந்தப்பட்ட	besorg
காய்ச்சல்	koors
காய்ச்சல்	flu
விட்டம்	deursnee
ஆன்மீக	geestelik
எபிரேய	hebreeus
மறைந்த	versteek
மறைந்த	weggesteek
மறைந்த	verberg
ஏர்லைன்ஸ்	airlines
அமர்ந்து	sitting
அமர்ந்து	sit
அமர்ந்து	halfpad
சமமான	gelyk
சமமான	gelyke
பட்டை	balke
பட்டை	sterre
பட்டை	kroeë
பட்டை	tralies
பட்டை	balk
பட்டை	bar
பட்டை	kroeg
சடங்கு	ritual
குகை	cave
குகை	grot
குறைக்கும்	verminder
நாற்பது	veertig
மண்டலங்கள்	streke
மண்டலங்கள்	sones
கோல்டன்	goue
கோல்டன்	golden
அகமது	ahmed
குழாய்கள்	pype
போராளிகள்	vegters
நிகழ்கிறது	ontvou
நிகழ்கிறது	gebeur
நீக்கி	ontrek
முழுவதுமாக	heeltemal
கண்டுபிடிக்கப்பட்ட	ontdekte
பழங்கால	antique
நேபாளம்	nepal
இடர்	risk
இடர்	risiko
ஆடும்	dans
சூழ்நிலை	situasie
உறவுகள்	relationships
உறவுகள்	verhoudings
உறவுகள்	verhoudinge
உறவுகள்	betrekkinge
உறவுகள்	relations
நிறுத்த	ophou
நிறுவி	installeerder
நடுநிலை	neutraal
கோபம்	woede
கோபம்	kwaai
விழுந்து	herfs
விழுந்து	val
இறைவனை	here
குழப்பம்	mess
குழப்பம்	verwarring
குழப்பம்	confused
குழப்பம்	verward
குழப்பம்	konflik
குழப்பம்	chaos
மூலக்கூறுகள்	molekules
துகள்	deeltjie
தட்டு	plate
தட்டு	plaat
தட்டு	vak
தட்டு	skinkbord
தட்டு	laai
திருமதி	mrs
துல்லியமான	akkurate
துல்லியமான	akkuraat
துல்லியமான	presisie
பூச்சி	insek
பூச்சி	pest
நிலைமை	situasie
எட்டாவது	eighth
சிறுவர்கள்	seuns
சிறுவர்கள்	kinders
புரதம்	protein
புரதம்	proteïen
நாகரிகம்	beskawing
ஆரம்	radius
பண்ணை	plaas
மேற்பரப்பு	oppervlak
சாமுவேல்	samuel
பிடித்தது	gunsteling
வீரன்	champ
வீடுகளில்	huise
கையேடு	handleiding
கையேடு	handmatige
கையேடு	hand
கையேடு	manual
கையேடு	januarie
கோதுமை	koring
பதிப்புகள்	uitgawes
பதிப்புகள்	weergawes
வளர்ச்சியை	growth
வளர்ச்சியை	groei
மரியாதை	respek
விரிவாக்கம்	uitbrei
பீட்டா	beta
வழிமுறை	step
வழிமுறை	stap
வழிமுறை	metode
வழிமுறை	kanaal
விரும்பினார்	gehou
புரியும்	verduidelikende
புரியும்	verstaan
கேரளம்	kerala
நிலவும்	onduidelikheid
கால்நடை	beeste
கால்நடை	bees
ரஷ்யா	rusland
தேங்காய்	kokospalm
லூயி	luiz
லூயி	louis
லூயி	lodewyk
லூயி	louie
தெரியாத	onbekend
வேண்டுகோள்	versoek
அணிந்து	geklee
கேட்ட	aangehoor
அபிவிருத்தி	ontwikkeling
பார்வையாளர்கள்	gehoor
பார்வையாளர்கள்	kykers
கண்காணிப்பு	monitering
சக்கரம்	wiel
சக்கரம்	chakra
கோடுகள்	reëls
புராண	epic
எப்பொழுதும்	skuilname
எப்பொழுதும்	altyd
சிங்கம்	lion
சிங்கம்	leeu
வேல்ஸ்	wallis
புறநகர்	suburban
வழிகள்	aanwysings
வழிகள்	voorskrifte
வழிகள்	wyses
வழிகள்	maniere
யானைகள்	elephants
பாலிவுட்	bollywood
உறுதியாக	seker
ஜாக்	boer
ஜாக்	jack
ஜாக்	zack
சித்திரை	chaitra
கண்டம்	kontinent
பாதுகாப்பான	veilig
பாதுகாப்பான	veilige
பாதுகாப்பான	beveilig
கட்டம்	rooster
வாதம்	betoog
வாதம்	argument
அவதாரம்	avatar
போதே	ruk
போதே	terwyl
தேயிலை	tee
அண்ணன்	annan
படைப்பு	skepping
படைப்பு	kreatief
துணி	tekstiel
துணி	broek
துணி	tekstiele
அவனுக்கு	hom
நிக்கோபார்	nicobar
படப்பிடிப்பு	skiet
படப்பிடிப்பு	verskietende
சனி	saterdag
சனி	sa
தேவைகளை	verlang
சார்ல்ஸ்	karel
சார்ல்ஸ்	charles
நியாயமான	redelike
உதவியது	gehelp
எட்வர்ட்	edward
எட்வர்ட்	eduard
ஏதோ	iets
பிரீமியர்	premiere
பிரீமியர்	premier
களஞ்சியம்	silo
இடைநிலை	intermediate
கேள்விகள்	vrae
நல	welvaart
நல	welfare
விளையாட்டரங்கம்	stadion
எல்லைகள்	grense
எல்லைகள்	limiet
எல்லைகள்	limiete
எல்லைகள்	beperkings
கதிர்வீச்சு	straling
அழைக்கப்பட்டார்	genooide
அழைக்கப்பட்டார்	uitgenooi
அழைக்கப்பட்டார்	genooi
டோனி	tony
பனை	palm
சூறாவளி	sikloon
சூறாவளி	typhoon
சூறாவளி	orkaan
சூறாவளி	hurricane
ஆனந்த்	anand
பிரிட்டன்	brittanje
பெருங்கோவில்	katedraal
நிலங்கள்	lands
பெல்	klok
பெல்	klokkie
நிழல்	skaduwees
நிழல்	skadu
நிழல்	skadu
நிழல்	skaduwee
நிழல்	skadu
நிழல்	shade
விருத்தி	ontwikkeling
இதயம்	hart
இதயம்	hartjie
விமர்சனங்கள்	resensies
எங்கு	waar
எங்கு	waarheen
இணைக்க	verbind
இணைக்க	koppel
திட்டமிடல்	beplanning
தொகுத்தல்	redigeer
தொகுத்தல்	verstrek
தொகுத்தல்	redigering
தொகுத்தல்	wysiging
தொகுத்தல்	groepering
வரவேற்பு	welkom
வரவேற்பு	ontvangs
மைக்	mike
பவர்	krag
பவர்	elektrisiteit
தரை	vloer
தரை	floor
தரை	grond
தரை	ground
இளவரசி	prinses
டெல்	dell
தொழில்கள்	jobs
தொழில்கள்	werksgeleenthede
தொழில்கள்	werke
தொழில்கள்	betrekkings
தொழில்கள்	poste
கணவன்	man
தேவன்	god
டத்தோ	dato
வாக்கெடுப்பு	meningspeiling
வாக்கெடுப்பு	stemmery
கோட்டைகள்	forts
உலோகங்கள்	metale
படுகொலைகள்	knee
படுகொலைகள்	slagting
யுனெஸ்கோ	unesco
சுவை	smaak
எரிக்	eric
எரிக்	erik
பீடம்	altar
சித்த	siddha
சேரும்	milaan
சேரும்	milan
சேரும்	bestemming
வெளிப்பாடு	uitdrukking
வெள்ளம்	vloed
வெள்ளம்	vloede
கல்லறை	begraafplaas
கல்லறை	grave
கல்லறை	graf
அத்தியாயம்	hoofstuk
அத்தியாயம்	episode
கல்வெட்டுகள்	inscriptions
இணைந்தது	aangesluit
பாட	eer
மர	wooden
மீதமுள்ள	oorblywende
மீதமுள்ள	oor
ஆவணம்	dok
ஆவணம்	doc
ஆவணம்	dokument
பேருந்துகள்	busse
மாதா	mata
இணைக்கப்பட்டது	verbind
கூட்டல்	optel
கூட்டல்	byvoeging
கூட்டல்	sum
கூட்டல்	som
நினைவில்	herroep
நினைவில்	onthou
வேதம்	vedas
முடிச்சு	node
முடிச்சு	knoop
கென்ட்	kent
தடம்	volg
தடம்	snit
தடம்	baan
தடம்	spoor
ஐம்பது	vyftig
நீதிமன்றங்கள்	howe
ரப்பர்	rubber
வயதான	bejaardes
மகனும்	seun
கற்று	leer
மக்களாட்சி	demokrasie
பூங்காக்கள்	parke
நிறுத்தம்	ophou
ரோஜா	roos
புகை	rook
புகை	smoke
சைவம்	vegetariese
சைவம்	vegan
பகல்	daglig
நிலா	maan
சதவிகிதம்	persentasie
சதவிகிதம்	persent
பெனடிக்ட்	benedictus
நீச்சல்	swim
நீச்சல்	swem
பாடகி	sangeres
பாடகி	sanger
பாடகி	singer
சடங்குகள்	rituals
சடங்குகள்	ceremonies
கிறிஸ்து	christ
கிறிஸ்து	christus
யுனைடெட்	vereenigde
யுனைடெட்	united
யுனைடெட்	verenigde
காலணி	skoene
கரும்பு	suikerriet
பதினான்கு	veertien
சேர்க்கை	union
சேர்க்கை	unie
எழுச்சி	opkoms
செயற்பாடு	aktiwiteit
விளையாடி	speel
படித்த	lees
படித்த	gelees
படித்த	ingelig
மாறிலி	konstante
ஒதுக்கீடு	toeskrywing
ஒதுக்கீடு	toewysing
கிளிநொச்சி	papegaai
வாழை	piesang
குழுவை	groep
குழுவை	groepeer
அங்குலம்	duime
அங்குலம்	duim
அங்குலம்	duim
பேசி	foon
பேசி	phone
இறைச்சி	vleis
ஏரிகள்	mere
அணுகுமுறை	benadering
காரணி	factor
காரணி	faktor
நிலவு	maan
உட்புற	interior
உட்புற	binneste
உலோகம்	metaal
உலோகம்	metale
அறிமுக	debut
விதை	saad
விதை	seeds
ஊடகம்	media
மெக்சிகோ	meksiko
மெக்சிகோ	mexico
அமெரிக்கர்	amerikaans
அமெரிக்கர்	american
அமெரிக்கர்	amerikaanse
அமெரிக்கர்	americans
இப்னு	ibn
அறிக்கைகள்	verslae
வெற்றியை	sukses
வெற்றியை	suksesvol
நாளிதழ்	koerant
ஹாலிவுட்	hollywood
மெல்ல	stadig
பிறந்தது	gebore
பதினாறு	sestien
பதினாறு	sixteen
சகோதரன்	broer
கடை	winkel
கடை	stoor
கடை	winkel
தெளிவு	skoonmaak
தெளிவு	skoon
தெளிவு	duidelikheid
கணினிகள்	rekenaars
வேர்	stam
வேர்	root
பிரான்சிஸ்	francis
வெளியீடுகள்	vrystellings
ஊழியர்கள்	personeel
ஊழியர்கள்	staff
சக்கர	wiel
வாட்	watt
சுவிஸ்	swiss
சுவிஸ்	switserse
சுவிஸ்	sweedse
பேட்மேன்	batman
மூடிய	geslote
மூடிய	gesluit
மூடிய	toegemaak
ஆட்டோ	auto
ஆட்டோ	outomaties
ஆட்டோ	outo
வெளியேறும்	verlaat
ஸ்டீபன்	stephen
ஸ்டீபன்	stefanus
ஸ்டீபன்	stefan
ஜான்சன்	johnson
கட்டுமான	oprigting
கட்டுமான	konstruksie
இன்பம்	genot
ஒன்பதாவது	nege
ஒன்பதாவது	ninth
டெய்லர்	taylor
புனைவு	fiksie
கன்னி	virgo
மரபுகள்	tradisies
நடுவர்	skeidsregter
நெறிமுறைகள்	kriteria
டாட்டா	tata
விவசாயிகள்	boere
சாதனம்	toestel
மின்னணுவியல்	elektronika
மேற்கோள்கள்	satelliet
மேற்கோள்கள்	aanhalings
மேற்கோள்கள்	voorbeelde
மேற்கோள்கள்	aanhalings
வெளிப்படையாக	apparently
தெருவில்	straat
உயிருடன்	lewendig
பெண்ணை	meisie
பெண்ணை	girl
ஓடி	vloei
ஓடி	flow
ஸ்மித்	smith
மேஜர்	major
மேஜர்	majoor
மேஜர்	hoofvak
ஊட்டச்சத்து	nutrition
ஊட்டச்சத்து	voedingswaarde
தண்டு	agterstewe
அறைகள்	kamers
அறைகள்	rooms
எண்ணை	nommer
எண்ணை	getalle
எண்ணை	getal
இருவருக்கும்	altwee
இருவருக்கும்	beide
இருவருக்கும்	albei
இருவருக்கும்	sowel
பிரான்சிய	académie
உரிமையாளர்	eienaar
கவுண்டர்	teller
கவுண்டர்	toonbank
புக்	buk
ஜோடி	paartjie
மந்திரம்	mantra
தயாரிப்பாளர்கள்	producers
தயாரிப்பாளர்கள்	vervaardigers
தா	tha
ராஜஸ்தான்	rajasthan
ரகுமான்	rahman
அவசர	noodgeval
அவசர	emergency
கரை	grens
நாயகன்	held
நாயகன்	hero
நாயகன்	man
காப்பகம்	argief
காப்பகம்	argiveer
கூத்து	hoa
படைத்த	geskep
அருங்காட்சியகங்கள்	museums
சிவா	shiva
சிவா	siva
குடி	gedrink
குடி	drinking
குடி	drink
குடி	drank
குடி	drankie
வாழ்த்துக்கள்	geluk
வாழ்த்துக்கள்	greetings
வாழ்த்துக்கள்	geluk
பாடலாசிரியர்	komponis
பாடலாசிரியர்	samesteller
இனிய	gelukkig
குளோரின்	chloor
பெல்ஜியம்	belgië
மெட்ரிக்	metriek
மெட்ரிக்	matriekafskeid
துருக்கிய	turkse
துருக்கிய	turkish
நெப்போலியன்	napoleon
ஆயுதம்	wapens
ஆயுதம்	bewapen
ஆயுதம்	wapen
ஆயுதம்	ammunisie
குறுக்கே	regoor
குறுக்கே	oorkant
தங்களுக்கு	genesing
தங்களுக்கு	hulself
மசூதி	moskee
வழிகாட்டி	towenaar
வழிகாட்டி	assistent
பங்களிக்க	dra
குடியேற்றம்	immigrasie
பிலிப்	phillip
பிலிப்	philip
பர்மா	burma
நெருக்கமான	intieme
தேவையற்ற	onnodige
தேவையற்ற	ongewensde
தேவையற்ற	ongewenste
தேவையற்ற	onnodig
சேர்க்கும்	byvoegings
சேர்க்கும்	adds
சேர்க்கும்	advertensies
பலகை	bord
வளைவு	curve
யூதர்கள்	jode
வளைகுடா	baai
வளைகுடா	bay
மெய்நிகர்	virtuele
கிரிக்	crick
உள்ளீடு	voed
உள்ளீடு	stroom
உள்ளீடு	toevoer
உள்ளீடு	inskrywing
ஊதா	pers
ஊதா	pers
ஊதா	violet
புயல்	sikloon
புயல்	storms
புயல்	storm
நினைத்து	denke
கூடைப்பந்து	basketball
கூடைப்பந்து	basketbal
விதைகள்	seeds
மாசு	besoedeling
எப்போது	wanneer
முப்பது	dertig
சரக்கு	inventaris
சரக்கு	vrag
சரக்கு	freight
இயல்பாக	normale
இயல்பாக	normal
இயல்பாக	normaal
வைரஸ்	virus
பான்	bonn
பான்	pan
பரப்புரை	propaganda
டேனியல்	daan
டேனியல்	daniel
டேனியல்	daniël
ஜோன்ஸ்	jones
தீங்கு	boos
தீங்கு	bose
தீங்கு	verminking
தீங்கு	leed
தீங்கு	harm
பலன்	voordeel
பலன்	bevoordeel
பலன்	uitslag
பலன்	resultaat
கோழி	pluimvee
கோழி	hoender
கோழி	hen
சக்தியை	krag
சக்தியை	elektrisiteit
எல்லோரும்	almal
எல்லோரும்	almal
பயணத்தை	journey
வாரங்கள்	weke
தொழிற்சாலைகள்	fabrieke
அளவீடு	meting
அளவீடு	mate
அளவீடு	mates
அளவீடு	maatreëls
மென்மையான	sagte
மென்மையான	sag
மென்மையான	ligste
பகதூர்	bahadur
மூவர்	trio
நிலவியல்	geologie
குடியுரிமை	burgerskap
விருந்து	party
விருந்து	feesvieringe
விருந்து	partytjie
இரண்டாவதாக	tweedens
ரைட்	wright
உருவாக்குதல்	toelae
உருவாக்குதல்	skepping
மாநாடுகள்	konferensies
கட்டாய	verpligtend
வரைகலை	grafika
ஸ்டுடியோ	studio
ஸ்டுடியோ	ateljee
குற்றவியல்	kriminele
வரைபடங்கள்	kaarte
ஆன்லைன்	aanlyn
தொழிற்துறை	bedryf
அப்பா	pa
அப்பா	papa
அப்பா	pappa
அப்பா	vader
முற்போக்கு	progressiewe
சீனம்	sjinese
சீனம்	chinees
சீனம்	sjinees
சீனம்	chinese
கோலா	cola
வெண்	ven
வெண்	venn
பங்களிப்புகள்	bydraes
செயலி	aansoek
செயலி	toepassings
செயலி	toepassing
செயலி	toepassing
கேரி	carrie
சிங்களம்	sinhala
மிகச்சிறிய	klein
மிகச்சிறிய	tiny
மாஸ்கோ	moskou
முடியுமா	wisselwerking
நினைவகம்	geheue
நினைவகம்	herinnering
ரோடு	pad
ரோடு	road
கர்நாடகா	karnataka
நபி	profeet
நபி	profesie
நபி	nabi
இவள்	sy
ஆப்கானிஸ்தான்	afghanistan
கழிவு	afval
கிம்	kim
ஆரம்பம்	start
ஆரம்பம்	begin
நீரிழிவு	diabetes
துன்	tun
இளைஞர்கள்	jeug
இளைஞர்கள்	verseker
உளவு	spy
சாம்	sam
புகைப்படம்	foto
புகைப்படம்	fotografie
திடீர்	skielike
கர்நாடகம்	karnataka
வகுப்புகள்	klasse
சாத்தியம்	moontlik
ஊதியம்	pay
ஊதியம்	betaal
பாலி	pali
பாலி	pi
பாலி	bali
அக்	okt
அக்	oct
சாகிப்	sahib
ஆசி	aussie
ஆசி	blessing
முட்டைகள்	eiers
இந்தோனேசிய	indonesiese
சூடான	hot
சூடான	warm
சூழ்நிலையில்	situasie
வறுமை	armoede
கந்தக	swael
கந்தக	swawel
பிரம்மா	brahma
குடும்பத்தினர்	families
குடும்பத்தினர்	gesinne
குடும்பத்தினர்	familie
குடும்பத்தினர்	gesin
வலைப்பதிவு	blog
வலைப்பதிவு	webjoernaal
வாழ்ந்தார்	geleef
வாழ்ந்தார்	gebly
அரங்கில்	arena
பதினைந்து	vyftien
பதினைந்து	vyftiende
தனியே	alleen
லைவ்	regstreekse
லைவ்	lewendige
லைவ்	gepubliseer
லைவ்	regstreeks
ஆராய்ச்சியாளர்கள்	navorsers
கிருஷ்ணர்	krishna
இறைவி	godin
சர்மா	sharma
தொன்மையான	klassiek
தொன்மையான	klassieke
வாங்கும்	aankope
வட்டு	skyf
வட்டு	skyf
ஆல்பர்ட்	albert
குறிக்கோள்	oogmerk
குறிக்கோள்	doelwit
குறிக்கோள்	teiken
மீள்	omkeerbaar
குரங்கு	apie
குரங்கு	aap
ஆண்டவர்	god
நெருப்பு	brand
நெருப்பு	vuur
சிலி	chili
பயன்கள்	gebruike
வாள்	swaard
சமூகவியல்	sosiologie
அன்	ann
வரம்	onbeperk
வரம்	gewysig
வரம்	omvang
பிறகும்	na
பிறகும்	nadat
பிறகும்	ná
விலங்கியல்	dierkunde
ஹைட்ரஜன்	waterstof
நலன்	welvaart
நலன்	welfare
ஐக்	ike
வள்ளி	valli
உரிமைகளை	regte
மயில்	peacock
முஹம்மது	mohammed
மலேரியா	malaria
பிடித்த	gunsteling
கிளர்ச்சி	opstand
விதம்	manier
விதம்	way
நார்வே	noorweë
முகப்பு	tuis
முகப்பு	huistoe
முகப்பு	tuisblad
முகப்பு	huis
செடி	plants
செடி	plante
செடி	plant
நிர்வாகி	admin
நிர்வாகி	bestuurder
நிர்வாகி	administrateurs
நிர்வாகி	admins
நிர்வாகி	administrateur
திரிபுரா	tripoera
விடுதி	hotel
விடுதி	koshuis
நிபுணர்	kundige
நிபுணர்	expert
நிபுணர்	ervare
பாக்டீரியா	bakterie
லிமிடெட்	beperkte
லிமிடெட்	beperk
லிமிடெட்	ltd
நடக்கிறது	gebeur
டிகிரி	grade
டிகிரி	graad
மீடியா	media
மந்திரி	boer
மந்திரி	jack
அலுவலகங்கள்	kantore
கேட்டார்	gevra
விஞ்ஞான	wetenskaplike
விஞ்ஞான	wetenskaplik
தாத்தா	oupa
வருடாந்திர	maandelikse
வருடாந்திர	jaarlikse
சிரியா	sirië
அஞ்சலி	tribute
அஞ்சலி	hulde
தாள்	papier
தாள்	staat
தாள்	lakens
தாள்	velle
குறைக்கிறது	verminder
பாத்திரங்கள்	disse
பெரிதாக	zoem
அயோடின்	jodium
முக்கியம்	imp
முக்கியம்	belangrik
முக்கியம்	belangrike
எதிர்பாராத	onverwags
எதிர்பாராத	onverwagte
எதிர்பாராத	onverwagse
சரித்திரம்	geskiedenis
சரித்திரம்	history
தாமே	genesing
தாமே	hulself
கடினம்	rof
கடினம்	hard
கடினம்	harde
கடினம்	moeilik
கடினம்	moeilik
வெடிப்பு	vernietig
தேநீர்	tee
அகாடமி	akademie
சோனி	sony
மறை	versteek
மறை	verberg
விரைவான	vinnig
விரைவான	vinnige
ஹில்	heuwel
ஹில்	hill
தொண்டை	keel
நிர்வாகிகள்	administrateurs
நிர்வாகிகள்	admins
சமஸ்கிருத	sanskrit
பம்பாய்	bombay
விழும்	herfs
விழும்	val
அம்சம்	eienskap
அம்சம்	kenmerk
மைதானம்	grond
மைதானம்	ground
காவியம்	epic
பாரி	barry
பேராலயம்	katedraal
கட்டுமானம்	oprigting
கட்டுமானம்	konstruksie
கவச	gewapende
சந்தர்ப்பங்களில்	geleenthede
திரவம்	vog
திரவம்	vloeistof
பரிந்துரைகள்	voorstelle
பரிந்துரைகள்	aanbevelings
இனப்பெருக்க	breeding
இனப்பெருக்க	reproduktiewe
சிலநேரங்களில்	soms
விக்டர்	viktor
விக்டர்	victor
ஒப்பீட்டளவில்	relatively
இலித்தியம்	lithium
ஜிம்	gimnasium
ஜிம்	jim
விரும்பவில்லை	unlike
விரும்பவில்லை	verwerp
அரேபியா	arabia
அரேபியா	arabië
மக்னீசியம்	magnesium
பேச	praat
பேச	speak
தொடர்புடையது	relevante
தொடர்புடையது	relevant
தொடர்புடையது	gepas
தொடர்புடையது	verwante
தொடர்புடையது	verwant
தொடர்புடையது	toepaslikheid
மதிப்புகள்	waardes
முன்னுரிமை	prioriteit
நீதிபதிகள்	regters
காய்	kai
கிளார்க்	clarke
கிளார்க்	klerk
கிளார்க்	clerk
கிளார்க்	clark
புனிதர்கள்	saints
புகையிலை	tabak
நாசா	nasa
ஒருங்கிணைப்பு	integrasie
பறந்து	fly
பறந்து	vlieg
பறந்து	vlieënde
பறந்து	flying
திருத்தி	redakteur
ஒருவேளை	miskien
ஒருவேளை	dalk
புகார்	klagte
புகார்	kla
பிடிக்க	vang
குறுக்கு	diagonale
குறுக்கு	kruis
இராமாயணம்	ramayana
பயன்பாட்டை	aansoek
பயன்பாட்டை	toepassings
பயன்பாட்டை	toepassing
பயன்பாட்டை	toepassing
உயர்ந்தது	hoogste
வள	hulpbron
உரைகள்	tekste
நுழைவு	inskrywing
ஆஸ்திரியா	oostenryk
கொள்ளளவு	kapasiteit
முஸ்லீம்	muslim
முஸ்லீம்	moslem
முஸ்லீம்	moslems
மாடு	koei
மாடு	beeste
மாடு	bees
சிறந்தது	beste
மான்செஸ்டர்	manchester
பொய்	lie
பொய்	jok
பொய்	leuen
பொய்	vals
மோதி	modi
தூண்கள்	pilare
கினி	guinee
ஆளுமை	persoonlikheid
மேலாளர்	bestuurder
சிதைவு	decay
சிலாங்கூர்	selangor
சிறுநீர்	urine
கற்றல்	leer
பாதைகள்	paths
பாதைகள்	paaie
பாதைகள்	kanale
பிளேக்	blake
பிரதிகள்	duplikate
பிரதிகள்	afskrifte
பிரதிகள்	kopieë
அப்பர்	boonste
கெவின்	kevin
கம்பி	gidse
லெனின்	lenin
அலைவரிசை	kanaal
ஆலை	plant
கல்கத்தா	calcutta
மலபார்	malabar
ஒற்றுமை	unity
சாதனைகள்	prestasies
சாதனைகள்	rekords
சாதனைகள்	records
கடைகள்	winkels
