και	oraz
φιλοδοξίες	ambicję
φιλοδοξίες	ambicje
λέικερς	lakers
συνδυασμούς	kombinacji
συνδυασμούς	kombinacje
βράχους	skały
βράχους	kamienie
ιθάκη	ithaca
βραδιά	nocy
βραδιά	nocny
βραδιά	night
βραδιά	noc
ισοδύναμα	odpowiedników
ισοδύναμα	równowartość
ισοδύναμα	odpowiednik
ισοδύναμα	równoważny
ισοδύναμα	ekwiwalent
ισοδύναμα	równoważne
βραχίονα	barkowej
βραχίονα	ręka
βραχίονα	ramię
εξπρές	ekspres
εξπρές	express
εξπρές	ekspresowe
γνώμες	opinii
γνώμες	opinie
στάνλεϊ	stanley
στάνλεϊ	stanleya
ράδιο	radia
ράδιο	radio
ράδιο	radiowy
ντετέκτιβ	detektyw
ντετέκτιβ	detektywie
επικεντρώθηκε	skoncentrowany
επικεντρώθηκε	skupiona
επικεντρώθηκε	skupiony
αγαπούσε	kochał
αγαπούσε	kochany
αναγνωρίζοντας	uznając
αναγνωρίζοντας	rozpoznawanie
αναγνωρίζοντας	uznając
καταναλωτές	konsumentów
καταναλωτές	konsumenci
καπέλο	czapka
καπέλο	kapelusz
πάβελ	pawel
πάβελ	paweł
πάβελ	pavel
ντιτρόιτ	detroit
ρεπερτόριο	repertuar
αρχιμανδρίτης	archimandryta
γιορτάζει	świętowanie
γιορτάζει	świętuje
γιορτάζει	świętuje
θεοδωράκης	theodorakis
υπερασπιστές	obrońcy
υπερασπιστές	obrońców
τραπεζούντα	trabzon
τροπικά	tropikalnych
τροπικά	tropikalne
προμήθειες	prowizji
προμήθειες	komisje
προμήθειες	dostawy
προμήθειες	zaopatrzenie
προμήθειες	zapasy
άμμου	piach
άμμου	piasek
άμμου	piasku
αναχώρηση	wyjazd
αναχώρηση	wylot
αναχώρηση	odjazd
αναχώρηση	odlot
προτιμούσε	preferowany
προτιμούσε	wolała
προτιμούσε	wolał
προτιμούσε	preferuje
πολλαπλή	wielokrotne
πολλαπλή	wiele
πολλαπλή	wielu
κατασκευασμένα	wyprodukowane
κατασκευασμένα	wytworzone
κατασκευασμένα	wyprodukowano
κατασκευασμένα	wyprodukowany
κατασκευασμένα	produkowane
δείπνο	kolacja
δείπνο	kolację
δείπνο	obiad
σύνθετα	złożone
σύνθετα	złożona
σύνθετα	złożony
σύνθετα	złożone
σύνθετα	złożona
σύνθετα	złożony
σύνθετα	kompleks
σύνθετα	skomplikowane
μόρισον	morrison
γκίνες	guinnessa
ειρηνική	pokojowe
ειρηνική	pokojowych
ειρηνική	spokojne
ειρηνική	spokojna
μάξγουελ	maxwell
διάλεξη	wykłady
διάλεξη	wykład
ζεστό	gorąco
ζεστό	hot
ζεστό	gorące
ζεστό	gorąca
ζεστό	gorący
ζεστό	ciepła
ζεστό	ciepło
ζεστό	ciepły
δίκαια	sprawiedliwy
δίκαια	uczciwie
δίκαια	targi
δίκαια	fair
δίκαια	jarmark
δολοφόνησε	zamordowany
δολοφόνησε	zamordowana
λεξιλόγιο	słownik
λεξιλόγιο	słownictwo
πρίσμα	pryzmat
πρίσμα	prism
συρακούσες	syracuse
αποφεύγοντας	unikam
αποφεύγοντας	unikanie
αποφεύγοντας	unika
ψέματα	kłamstwo
ψέματα	kłamstwa
ψέματα	kłamie
ψέματα	kłamstwo
σοσιαλισμού	socjalizm
λεηλασία	plądrowanie
λεηλασία	łupów
λεηλασία	grabież
λεηλασία	grabieży
λεηλασία	grabież
τηλέφωνα	telefony
κεν	ken
κεν	kena
κέιτ	kasia
κέιτ	kate
μίλλερ	miller
μίλλερ	millera
γκούσταβ	gustav
καρχαρίες	rekiny
καρχαρίες	rekinów
σκλάβοι	niewolników
σκλάβοι	niewolnicy
χάντμπολ	handball
λογαριασμός	konto
λογαριασμός	rachunek
λογαριασμός	konta
τρέχον	prąd
τρέχον	bieżące
τρέχον	aktualne
τρέχον	bieżący
τρέχον	aktualny
δημοσίως	publicznie
ευαγγελική	ewangelicko
γκίκας	ghica
γκρέι	siwy
γκρέι	gray
γκρέι	szary
γκρέι	szara
γκρέι	szare
γκρέι	siwy
γκρέι	szary
γκρέι	szara
γκρέι	szare
γκρέι	grey
επισκευή	naprawy
επισκευή	naprawa
επισκευή	remont
επισκευή	naprawy
επισκευή	naprawa
σωλήνες	rury
σωλήνες	rur
σωλήνες	rurki
λιβερία	liberii
μίλτον	milton
αναλογικά	proporcjonalnie
αναλογικά	proporcjonalny
αναλογικά	proporcjonalna
αναλογικά	proporcjonalne
αναλογικά	analogicznego
αναλογικά	analogowe
βέλγος	belgijski
βέλγος	belgijskie
θλίψη	żal
θλίψη	smutek
θλίψη	smutku
θλίψη	smutek
θλίψη	smutkiem
θλίψη	smutku
θλίψη	smutek
ενσωματωθεί	incorporated
συμβατικά	konwencjonalne
συμβατικά	konwencjonalnych
ένατη	dziewiąty
ένατη	ninth
ένατη	dziewiąta
κιθαρίστες	gitarzystów
καταργηθεί	uchylone
καταργηθεί	uchylona
καταργηθεί	uchylić
καταργηθεί	zniosła
καταργηθεί	zniesione
καταργηθεί	zniósł
βασίλι	wasilij
βόλτα	przejazd
βόλτα	przejażdżka
βόλτα	jazda
βόλτα	spacer
βόλτα	chodzić
βόλτα	walk
βόλτα	spacer
εύλογη	wiarygodne
εύλογη	prawdopodobna
τροφές	żywności
τροφές	pokarm
τροφές	żywność
τροφές	jedzenie
τροφές	żywności
τροφές	żywność
κράτηση	areszt
κράτηση	zatrzymania
κράτηση	zatrzymanie
κράτηση	rezerwacja
κράτηση	rezerwacji
κράτηση	zastrzeżenie
κράτηση	rezerwacja
κράτηση	rezerwacji
δραστικά	drastyczne
δραστικά	drastycznie
σαββατοκύριακο	weekendu
σαββατοκύριακο	weekend
κουρασάο	curaçao
αποδεκτές	dopuszczalna
αποδεκτές	dopuszczalne
μήδεια	medea
καναδική	kanady
καναδική	kanadyjski
καλώδια	kable
καλώδια	przewody
καλώδια	druty
καλώδια	kable
καλώδια	kabel
καλώδια	kable
συνεδριάσεις	zebrania
συνεδριάσεις	spotkania
συνεδριάσεις	spotkań
συνεδριάσεις	posiedzenia
αδύνατον	niemożliwa
αδύνατον	niemożliwe
αγαπά	uwielbia
αγαπά	kocha
μύες	mięśnie
μύες	mięśni
μύες	mięśnie
μύες	mięsień
μύες	mięśni
ευαγγελισμός	zwiastowania
εστάλη	wysłany
εστάλη	wysłane
εστάλη	wysłano
ζοζέ	jose
ζοζέ	josé
κάθοδο	zejście
κάθοδο	katoda
αντίστοιχος	odpowiadający
αντίστοιχος	odpowiadające
αντίστοιχος	odpowiadających
αντίστοιχος	odpowiadająca
χορδές	sznurki
χορδές	strun
χορδές	struny
χορδές	akordy
αναγκαιότητα	konieczność
αναγκαιότητα	konieczności
ματιών	oczek
ματιών	siatki
ματιών	siatka
ματιών	oczka
υδρογονάνθρακες	węglowodory
υδρογονάνθρακες	węglowodorów
υδρογονάνθρακες	węglowodory
υδρογονάνθρακες	węglowodorów
τόνυ	tony
νέβις	nevis
περιβάλλουν	otoczyć
πριγκίπισσες	księżniczki
τζόρτζιο	giorgio
ιστ	wschodnie
ιστ	east
ιστ	wschód
ιστ	wschodni
ιστ	wschodnia
εκμάθηση	nauka
παρόντες	obecny
παρόντες	teraźniejszość
παρόντες	obecni
παρόντες	obecna
παρόντες	prezent
παρόντες	obecne
κομήτες	komety
δίαιτα	diety
δίαιτα	dieta
δίαιτα	diety
σταθεί	stać
σταθεί	stoisko
ουρανίου	uran
ουρανίου	uranu
επιζώντες	ocalałych
τεχνητά	sztuczna
τεχνητά	sztuczny
τεχνητά	sztuczne
αποβολή	wydalenia
αποβολή	wydalanie
αποβολή	poronienie
αποβολή	eliminacja
αποβολή	eliminacji
αποβολή	wydalanie
προϋπολογισμός	budżetu
προϋπολογισμός	budżet
τρίπτυχο	tryptyk
παράκτιες	przybrzeżnych
παράκτιες	przybrzeżne
σκηνικά	scenerii
σκηνικά	dekoracje
σκηνικά	krajobrazy
σκηνικά	rekwizyty
περιθώρια	marginesy
σίντνεϊ	sidney
σίντνεϊ	sydney
εργαζόμενος	pracownik
εργαζόμενος	pracownika
εργαζόμενος	robotnik
εργαζόμενος	pracownik
εργαζόμενος	pracownika
ψυχικό	medium
εμβλήματα	emblematy
διάλειμμα	break
διάλειμμα	przerwa
διάλειμμα	złamać
βοτανική	botaniczny
μινεσότα	minnesota
ορίζοντας	horyzoncie
ορίζοντας	horyzont
κειμήλια	relikwie
κινούμενα	animowany
κάλτσες	pończochy
κάλτσες	rajstopy
κάλτσες	skarpety
κάλτσες	skarpetki
αδριατικής	adriatyku
επιτυχημένος	udanych
επιτυχημένος	udane
επιτυχημένος	udany
επιτυχημένος	udana
μοιραία	fatalne
μοιραία	śmiertelne
μοιραία	śmiertelny
μοιραία	śmiertelna
σταυρούς	krzyże
αλιείας	rybołówstwa
αλιείας	połowy
αλιείας	rybołówstwo
αλιείας	ryby
αλιείας	połowów
αλιείας	połowy
αλιείας	rybołówstwo
χορευτές	tancerki
χορευτές	tancerzy
ομίχλη	mgła
ομίχλη	mgły
ομίχλη	mgła
ομίχλη	mgły
αλουμίνιο	aluminium
αλουμίνιο	aluminiowe
αλουμίνιο	aluminium
αλουμίνιο	aluminiowe
εκκίνηση	start
εκκίνηση	rozpoczęcie
εκκίνηση	zacznij
εκκίνηση	początek
εκκίνηση	uruchamianie
εκκίνηση	starcie
εκκίνηση	uruchamianie
εκκίνηση	zaczyna
εκκίνηση	rozpoczęcie
εκκίνηση	zaczynamy
εκκίνηση	początek
αφοσίωση	poświęcenie
αφοσίωση	poświęcenia
αφοσίωση	oddanie
αφοσίωση	lojalności
αφοσίωση	wierność
αφοσίωση	lojalność
αφοσίωση	poświęcenie
αφοσίωση	oddania
αφοσίωση	oddanie
ανώνυμο	anonimowy
ανώνυμο	anonimowych
ανώνυμο	anonimowe
δομινικανή	dominikany
ζυγό	libra
ζυγό	waga
ζυγό	jarzmo
αλκοόλη	alkoholu
αλκοόλη	alkohol
απογοήτευση	rozczarowanie
απογοήτευση	rozczarowania
απογοήτευση	frustrację
απογοήτευση	frustracji
υιοθετεί	przyjmuje
τρολ	troll
τρολ	trolle
εξέδρα	peron
εξέδρα	platformie
εξέδρα	platforma
εξέδρα	platformy
εξέδρα	platform
εξέδρα	podium
πλανκ	plancka
πολυτελές	luksus
πολυτελές	luksusowy
πολυτελές	luksusu
πολυτελές	luksusowe
πολυτελές	luksusowy
πολυτελές	luksusowe
έλα	chodź
εκρηκτικά	wybuchowe
ασιατικό	azji
αιθανόλη	etanolu
έκτακτη	nadzwyczajne
έκτακτη	niezwykła
έκτακτη	nadzwyczajny
έκτακτη	niezwykłe
έκτακτη	wyjątkowych
έκτακτη	wyjątkowe
έκτακτη	wyjątkowa
έκτακτη	wyjątkowy
υδροξείδιο	wodorotlenek
ρόι	roy
ρόι	roya
βιβλική	biblijne
σπίλμπεργκ	spielberg
κρύσταλλοι	kryształy
κρύσταλλοι	kryształów
έπιπλα	meble
ναυτικούς	marynarze
ναυτικούς	marynarzy
ναυτικούς	marynarze
ναυτικούς	marynarzy
σπλιτ	podział
σπλιτ	podziel
σπλιτ	split
γλυκόζης	glukozy
λώρενς	lawrence
περιορίζει	ogranicza
ποντίκια	myszki
ποντίκια	myszy
ποντίκια	szczury
βεστφαλίας	westfalia
έφη	effie
ελαφριά	light
ελαφριά	światło
ελαφριά	światła
ελαφριά	lekka
ελαφριά	lekki
ελαφριά	lekkie
ελαφριά	lekki
πατ	pat
σουηδοί	szwedów
βροχές	rains
βροχές	deszcze
βροχές	deszcz
βροχές	rain
καλώδιο	drutu
καλώδιο	drut
καλώδιο	druty
καλώδιο	kabel
καλώδιο	kable
απεσταλμένος	wysłannik
απεσταλμένος	wysłannika
απεσταλμένος	wysłannik
απεσταλμένος	wysłannika
περάσματα	przechodzi
περάσματα	przemija
περάσματα	przepustki
περάσματα	mija
περάσματα	wejściówki
μοντέρνο	nowoczesne
μοντέρνο	nowocześnie
μοντέρνο	nowoczesny
μοντέρνο	współczesna
μοντέρνο	nowoczesna
προβολείς	projektory
προβολείς	reflektory
ενσωματωμένο	wbudowane
ενσωματωμένο	wbudowany
ενσωματωμένο	osadzone
φρεγάτα	fregaty
συμβάντα	incydentów
συμβάντα	zdarzenia
συμβάντα	wydarzenia
συμβάντα	imprezy
συμβάντα	wydarzeń
συμβάντα	imprez
κάπνισμα	palenie
τίρανα	tiranie
τηλεσκόπια	teleskopy
έμμεση	pośrednie
έμμεση	pośrednia
έμμεση	pośrednio
έμμεση	pośredni
έμμεση	pośrednich
υπολογίζει	oblicza
μπράβο	bravo
μπράβο	brawo
άσμα	chant
γουίλ	will
γουίλ	willa
γουίλ	będzie
γαλατία	gal
γαλατία	galii
χαρακτικά	ryty
χέντριξ	hendricks
χέντριξ	hendrix
αναμενόταν	oczekiwane
αναμενόταν	spodziewane
αναμενόταν	oczekiwano
αναμενόταν	oczekiwany
αναμενόταν	oczekiwać
άγνοια	niewiedza
άγνοια	ignorancja
άγνοια	niewiedzy
ποδηλασία	kolarstwo
ποδηλασία	rower
ποδηλασία	kolarstwo
διεύρυνση	rozszerzenia
διεύρυνση	rozszerzenie
διεύρυνση	powiększenie
πάγος	lód
πάγος	ice
πάγος	lodu
απελευθερώνεται	zwolnione
απελευθερώνεται	wydane
απελευθερώνεται	wydany
απελευθερώνεται	zwolniony
απελευθερώνεται	wydana
ψαρά	rybak
ψαρά	rybacy
τραπεζίτης	bankier
ψυχιατρική	psychiatra
ψυχιατρική	psychiatry
ψυχιατρική	psychiatrii
ψυχιατρική	psych
ψυχιατρική	psychiatryczny
ψυχιατρική	psychiczne
εικονική	kultowe
εικονική	skory
εικονική	ikona
εικονική	ikony
εικονική	wirtualny
εικονική	wirtualna
εικονική	wirtualne
καταδικάζεται	skazany
καταδικάζεται	skazana
καταδικάζεται	skazani
σλοβένων	słoweńcy
αμφιλεγόμενη	kontrowersyjne
δικαστή	judge
δικαστή	sędziego
δικαστή	sędzia
γόνατο	kolana
γόνατο	kolano
γόνατο	kolanie
αναμονή	czekanie
αναμονή	czeka
αναμονή	oczekiwanie
αναμονή	czekamy
αναμονή	czekam
γκάντι	gandhi
προβολές	przewidywania
προβολές	projekcje
προβολές	prognozy
προβολές	projekcji
προβολές	poglądy
προβολές	wyświetlenia
προβολές	widoki
τεχνολογικά	technologicznie
σλάβοι	słowian
άρτεμις	artemis
γουατεμάλας	gwatemali
διαιρέσεις	dywizje
διαιρέσεις	przegrody
διαιρέσεις	działy
διαιρέσεις	podziały
αιτιολόγηση	uzasadnienie
λάρι	larry
μάγισσα	czarodziejka
μάγισσα	czarownica
μάγισσα	wiedźma
νεοσσοί	laski
νεοσσοί	pisklęta
νεοσσοί	lasek
γκίλμπερτ	gilbert
βοηθητικό	pomocniczy
βοηθητικό	pomocnicze
δηλητηρίαση	zatrucie
δηλητηρίαση	zatrucia
μηχανισμοί	mechanizmy
μηχανισμοί	mechanizmów
απλούστερη	najprostsze
απλούστερη	najprościej
απλούστερη	prostsze
απλούστερη	prościej
καταγεγραμμένη	zarejestrowany
καταγεγραμμένη	rejestrowane
καταγεγραμμένη	zapisane
καταγεγραμμένη	zarejestrowane
καταγεγραμμένη	nagrane
βιομήχανος	przemysłowiec
πρόβατα	owcy
πρόβατα	owca
πρόβατα	owiec
πρόβατα	owce
τοπ	top
τοπ	szczyt
τοπ	góra
εμβέλεια	zasięg
εμβέλεια	zakres
εμβέλεια	zasięgu
εμβέλεια	przedział
εμβέλεια	odległość
καμπάνια	kampanie
καμπάνια	kampanię
καμπάνια	kampania
καμπάνια	kampanii
συμπάθεια	sympatii
συμπάθεια	współczucia
συμπάθεια	współczucie
ιατρείο	praktyce
ιατρείο	trening
ιατρείο	praktyki
ιατρείο	ćwiczenia
ιατρείο	praktyka
ιατρείο	ambulatorium
υποκατηγορία	podkategorii
ανιψιά	siostrzenica
ανιψιά	siostrzenicy
ανιψιά	siostrzenicą
ανιψιά	siostrzenicę
παραβιάσεις	naruszenia
παραβιάσεις	naruszenia
παραβιάσεις	naruszeń
εξηγείται	wyjaśnia
εξηγείται	tłumaczy
μαγαζί	zakupy
μαγαζί	sklep
μαγαζί	sklepie
μαγαζί	sklep
μαγαζί	store
στεριά	kraina
στεριά	land
στεριά	ląd
στεριά	grunty
στεριά	ziemia
κίτρινα	żółte
κίτρινα	żółta
κίτρινα	żółty
ακρόαση	przesłuchanie
ακρόαση	słuch
ακρόαση	rozprawa
ακρόαση	słuchu
ακρόαση	przesłuchanie
διακίνηση	przemyt
διακίνηση	handel
φωτεινό	jasny
φωτεινό	jasno
ηλεκτρικές	elektryczny
ηλεκτρικές	elektryczne
ρουμάνοι	rumunów
ρουμάνοι	rumuński
πρόχειρο	schowek
πρόχειρο	schowka
νιώθει	czuje
σκίτσα	szkice
σκίτσα	rysunki
σκίτσα	szkice
κοπάδια	stada
κοπάδια	stada
δάκρυα	łez
δάκρυα	łzy
μαγιόρκα	mallorca
ναυσιπλοΐα	nawigacji
ναυσιπλοΐα	nawigacja
ναυσιπλοΐα	nawigacyjne
τεντ	ted
μάρκα	brand
μάρκα	marka
μάρκα	markę
μάρκα	marki
κλασσικό	klasyk
κλασσικό	klasyka
κλασσικό	klasyczny
κλασσικό	classic
κλασσικό	klasyczne
νεο	neo
σίδηρος	żelazna
σίδηρος	żelazo
σίδηρος	żelaza
σίδηρος	iron
σίδηρος	żelazko
περιορισμένα	ograniczona
περιορισμένα	ograniczony
περιορισμένα	ograniczone
περιορισμένα	limited
διατάγματα	dekrety
σαμουράι	samuraj
σαμουράι	samuraja
παράσημα	medale
παράσημα	medali
πολυτελή	luksusowy
πολυτελή	luksusowe
ακτιβιστής	działacz
κατάλληλος	odpowiednia
κατάλληλος	odpowiedni
κατάλληλος	odpowiednie
αλφαβητικά	alfabetycznie
αλφαβητικά	alfabetycznie
εγγύηση	gwarancji
εγγύηση	gwarancje
εγγύηση	gwarancja
εγγύηση	gwarancje
εγγύηση	gwarancji
εγγύηση	gwarancja
δημοσθένη	demostenes
πνεύμονες	płuca
πνεύμονες	płuc
αφεντικό	szef
αφεντικό	szefie
ανάμιξη	mieszania
ανάμιξη	mieszanie
ανάμιξη	mieszania
ανάμιξη	mieszanie
ντίσελντορφ	düsseldorf
κινητή	mobile
κινητή	mobilnej
κινητή	mobilne
κινητή	komórka
πηγάδια	wells
εξαφανίζεται	zniknie
εξαφανίζεται	znika
πληρώματα	ekipy
πληρώματα	załogi
πληρώματα	crews
διαδόχους	następcy
αμπντουλάχ	abdullah
τελεία	kropka
τελεία	dot
κλινικές	kliniki
κλινικές	klinik
αρπαγή	rapture
αρπαγή	zachwyt
αρπαγή	porwać
αξιώσεις	roszczenia
αξιώσεις	należności
αξιώσεις	wierzytelności
αξιώσεις	twierdzi
αξιώσεις	twierdzenia
οριζόντιες	poziomy
οριζόντιες	horyzontalne
οριζόντιες	poziomo
οριζόντιες	poziome
σύντομες	krótkie
σύντομες	krótki
σύντομες	krótko
σύντομες	krótka
αλβανών	albańczycy
αποκλειστικό	wyłączność
αποκλειστικό	ekskluzywne
αποκλειστικό	ekskluzywny
αποκλειστικό	wyłączne
τρομοκρατική	terroryści
τρομοκρατική	terrorysta
τρομοκρατική	terrorystycznych
τρομοκρατική	terroryzm
ψυχαγωγία	wypoczynek
ψυχαγωγία	odpoczynek
ψυχαγωγία	rekreacji
ψυχαγωγία	rozrywka
ψυχαγωγία	wypoczynek
ψυχαγωγία	rozrywkę
ψυχαγωγία	rozrywka
ψυχαγωγία	entertainment
ψυχαγωγία	rozrywki
γενίκευση	uogólnienie
προγραμματισμένη	zaplanowane
προγραμματισμένη	zaplanowano
προγραμματισμένη	zaplanowany
προγραμματισμένη	planowane
προγραμματισμένη	zaplanowana
προγραμματισμένη	zaprogramowane
προγραμματισμένη	zaprogramowany
προγραμματισμένη	zaplanowane
προγραμματισμένη	planowana
προγραμματισμένη	planowany
προγραμματισμένη	planowane
προγραμματισμένη	zaplanowany
έλαια	oleje
γένεση	genesis
χάρντι	hardy
κονέκτικατ	connecticut
συνώνυμο	synonim
θάμνους	krzakach
θάμνους	krzaki
θάμνους	krzewy
γυμνή	nagi
γυμνή	nago
γυμνή	nagie
γυμνή	nadzy
γυμνή	naga
γυμνή	nagi
γυμνή	nago
γυμνή	nadzy
γυμνή	nagość
γυμνή	naga
σαντορίνη	santorini
φυλλάδιο	broszura
φυλλάδιο	ulotka
φυλλάδιο	broszura
φυλλάδιο	broszura
φυλλάδιο	ulotka
φυλλάδιο	broszury
ηρωίδα	bohaterka
ηρωίδα	heroina
κέμπριτζ	cambridge
αγγίζει	dotyka
σπανίως	rzadko
αντιβιοτικά	antybiotyki
αντιβιοτικά	antybiotyków
αντιβιοτικά	antybiotyk
περιμένοντας	czekanie
περιμένοντας	czeka
περιμένοντας	oczekiwanie
περιμένοντας	czekamy
περιμένοντας	czekam
πάχους	grubość
πάχους	grubości
έντμουντ	edmund
ανατροφή	wychowanie
ανατροφή	wychowanie
σιωπή	cisza
φτιαγμένο	wykonane
φτιαγμένο	made
φτιαγμένο	zrobione
επισκέπτη	odwiedziny
επισκέπτη	odwiedzający
επισκέπτη	gość
ευκολότερη	prostsze
ευκολότερη	łatwiejsze
ευκολότερη	łatwiej
ευκολότερη	łatwiejszy
ευκολότερη	łatwiejsza
θεμελιώδες	fundamentalne
θεμελιώδες	podstawowych
θεμελιώδες	zasadnicza
αντιβασιλέας	regent
μωρίς	maurice
κάρμεν	carmen
χωροφυλακή	constabulary
ευελιξία	elastyczność
ευελιξία	elastyczności
αδένες	gruczoły
αγγείο	statek
αγγείο	pojemnik
αγγείο	statku
αγγείο	naczynie
νιούε	niue
εγχώριο	krajowy
εγχώριο	krajowym
εγχώριο	krajowa
εγχώριο	krajowe
ακόλουθοι	obserwujących
ακόλουθοι	wyznawców
γρανάδα	granada
τρίχωμα	futro
τρίχωμα	sierść
τρίχωμα	futra
ρόμπινσον	robinson
κέιμαν	cayman
πρόγνωση	rokowania
πρόγνωση	prognoza
πρόγνωση	prognozy
πρόγνωση	prognoza
πρόγνωση	prognozy
ούγγροι	węgrów
ούγγροι	węgierskiej
ούγγροι	węgierskie
ούγγροι	węgierski
ούγγροι	węgier
ούγγροι	węgierska
μηχάνημα	machine
μηχάνημα	automat
μηχάνημα	maszyny
μηχάνημα	maszyna
μίλα	mówić
μίλα	mów
αυξημένο	zwiększone
αυξημένο	zwiększona
αυξημένο	zwiększony
αυξημένο	zwiększenie
πείθει	przekonuje
σχημάτων	figury
σχημάτων	kształty
χτυπά	puka
σταύρωση	ukrzyżowanie
φλόγες	płomienie
φλόγες	płomień
φλόγες	płomienie
σπινόζα	spinoza
προσκυνητές	pielgrzymów
κάτοχοι	właściciele
κάτοχοι	właścicielami
κάτοχοι	właścicieli
κάτοχοι	posiadaczy
κάτοχοι	uchwyty
κάτοχοι	posiadacze
συνετρίβη	rozbity
συνετρίβη	rozbił
νόβα	nova
μαύροι	czarnych
μαύροι	czarni
πλάσματος	osoczu
πλάσματος	osocza
πλάσματος	plazmy
μαρτίν	martine
μαρτίν	martín
αλληλουχία	sekwencjonowanie
αλληλουχία	sekwencja
αλληλουχία	ciąg
αλληλουχία	kolejność
φουτεμπόλ	futebol
ασήμι	srebro
ασήμι	srebrny
ασήμι	srebra
ασήμι	srebrne
ασήμι	srebrna
ασήμι	silver
μάθιου	mateusza
μάθιου	mateusz
μάθιου	maciej
καταδρομικά	krążowniki
φέουδο	lenno
ενεργοί	aktywne
ενεργοί	aktywna
ενεργοί	aktywni
ενεργοί	aktywny
ενεργοί	czynne
γιοχάνεσμπουργκ	johannesburgu
αρχιμήδη	archimedes
σφόρτσα	sforza
καταργείται	uchylone
καταργείται	uchylona
καταργείται	uchylić
καταργείται	zniosła
καταργείται	zniesione
καταργείται	zniósł
θέαμα	spektakl
θέαμα	widowisko
γρενάδα	grenada
υπερ	hiper
υπερ	super
άνθρακας	wąglika
άνθρακας	węgla
άνθρακας	węgiel
άνθρακας	węgla
άνθρακας	węgiel
πίος	pius
διορισμός	mianowanie
διορισμός	spotkanie
διορισμός	nominacji
διορισμός	mianowanie
διορισμός	nominację
γενετικά	genetycznie
συνδιάσκεψη	konferencje
συνδιάσκεψη	konferencję
συνδιάσκεψη	konferencja
συνδιάσκεψη	konferencji
ανασυγκρότηση	rekonstrukcji
ανασυγκρότηση	odbudowy
ανασυγκρότηση	rekonstrukcja
ανασυγκρότηση	odbudowa
αντιδραστήρα	reaktor
αντιδραστήρα	reaktora
αμερικάνος	amerykańska
αμερικάνος	american
αμερικάνος	amerykański
αμερικάνος	amerykańskie
αμερικάνος	amerykanin
ερυθραία	erytrei
φωτογραφική	kamery
φωτογραφική	aparatu
φωτογραφική	kamera
φωτογραφική	aparat
φωτογραφική	fotograficzny
φωτογραφική	fotograficzne
κροατική	chorwacki
γκέτο	getta
γκέτο	getta
γκέτο	gettem
σεξουαλικά	seksualna
σεξουαλικά	seksualny
σεξουαλικά	seksualne
σεξουαλικά	seksualnie
σεξουαλικά	seksualnie
δραπέτευσε	uciekł
πλατφόρμες	platform
πλατφόρμες	platformy
προσελκύει	przyciągają
προσελκύει	przyciąga
ψηφίο	cyfra
προτεκτοράτο	protektorat
μίλος	milos
διακεκριμένος	odróżnić
διακεκριμένος	wybitny
εφοδιασμού	zaopatrzenie
εφοδιασμού	dostaw
εφοδιασμού	podaż
επιβολής	egzekwowanie
επιβολής	egzekwowania
μελβούρνη	melbourne
υποστηρίχθηκε	wspierany
υποστηρίχθηκε	obsługiwany
υποστηρίχθηκε	wspierane
υποστηρίχθηκε	obsługiwane
σκάλες	drabiny
σκάλες	schodami
σκάλες	schody
στομάχι	żołądek
στομάχι	brzuch
στομάχι	żołądka
επίκληση	wywołanie
επίκληση	przywołane
επίκληση	powołane
καρναβάλι	karnawał
ορέστη	orestes
μοντάνα	montanie
μοντάνα	montana
μοντάνα	montany
θησαυρό	skarbem
θησαυρό	skarb
θησαυρό	skarby
τότεναμ	tottenham
ορλάντο	orlando
τοξικό	toksyczne
τοξικό	toksyczny
οταν	gdy
οταν	kiedy
απαιτούμενη	wymagana
απαιτούμενη	wymagane
απαιτούμενη	wymagany
βαρώνος	baronie
βαρώνος	baron
βαρώνος	barona
καθολικούς	katolików
μειονεκτήματα	utrudnień
μειονεκτήματα	wady
συνεργάζονται	współpracować
συνεργάζονται	współpracują
τιβέριος	tyberiusz
άγκυρας	ankara
επιθυμίες	życzenia
επιθυμίες	życzy
επιθυμίες	życzeń
επιθυμίες	zachcianki
επιθυμίες	ochota
επιθυμίες	pragnienia
επιθυμίες	pragnienia
επιθυμίες	pragnień
ψυχολογικό	psychologicznej
ψυχολογικό	psychologiczne
ψυχολογικό	psychiczne
ψυχολογικό	psychologiczny
πρακτορείο	agencji
πρακτορείο	agencję
πρακτορείο	agencja
άγγελοι	anioły
άγγελοι	aniołowie
άγγελοι	aniołki
άγγελοι	aniołów
εξετάσει	rozważ
εξετάσει	zbadać
δουβλίνο	dublinie
δουβλίνο	dublina
δουβλίνο	dublin
λήγει	kończy
λήγει	końce
λήγει	wygasa
πιάτα	talerze
πιάτα	tablice
πιάτα	płyty
πιάτα	naczynia
ομοφυλοφιλία	homoseksualizm
μπαλέτο	baletu
μπαλέτο	balet
λαμπρό	genialne
λαμπρό	genialny
κυρώσεις	kar
κυρώσεις	kary
κυρώσεις	sankcje
κυρώσεις	sankcji
κυρώσεις	sankcje
μαρίκα	marika
επιτρέπονται	dozwolone
επιτρέπονται	dozwolony
επιτρέπονται	dozwolona
επιτρέπονται	dopuszczone
επιτρέπονται	dozwolone
επιτρέπονται	dozwolony
επιτρέπονται	dozwolona
επιτρέπονται	dopuszczone
νουάρ	noir
περιεχόμενα	treść
περιεχόμενα	zawartości
