から	از
ホンダ	هوندا
ストップ	توقف
歯科	دندانی
歯科	دندانپزشکی
歯科	dentistry
招待	دعوتنامه
招待	دعوت
招待	دعوتنامه
招待	دعوت
招待	دعوت
川越	کاواگوئه
エクスプレス	اکسپرس
スタンド	استند
スタンド	ایستادن
浅草	آساکوسا
田辺	تانابه
怪我	مجروح
怪我	مصدوم
怪我	زخمی
怪我	جراحت
怪我	آزاری
怪我	زخم
松尾	ماتسوئو
プレゼント	هدایای
プレゼント	کادو
プレゼント	میزند
プレゼント	حاضر
プレゼント	هدیه
スロバキア	اسلواکی
スロバキア	اسلواکی
オーナー	مالک
オーナー	صاحب
オーナー	صاحبش
オーナー	مالکش
オーナー	صاحبان
グラフ	گراف
健一	کنیچی
アリーナ	آرنا
回収	ترمیمی
回収	ریکاوری
回収	بازیابی
回収	بهبودی
そば	سوبا
認証	وارسی
認証	تأیید
認証	وارسی
認証	تصدیق
妨害	پارازیت
復讐	انتقام
復讐	کینه
復讐	انتقام
本当に	واقعآ
本当に	واقعا
講義	سخنرانی
絶滅	انقراض
婦人	خانما
婦人	بانوان
婦人	خانمها
チャンス	شانس
チャンス	فرصت
マーティン	مارتن
マーティン	مارتین
制服	یونیفرم
制服	یونیفورم
リアル	رئال
リアル	حقیقی
リアル	واقعی
リアル	ریال
ギタリスト	guitarist
ギタリスト	گیتاریست
アーサー	آرتور
学位	زینه
学位	درجه
カム	کَم
カム	کم
ラッシュ	راش
ラッシュ	شاداب
コントロール	مهار
コントロール	کنترل
コントロール	کنترول
コントロール	کنترلهای
アルト	آلتو
アルト	التو
メイド	خدمتکاری
西川	نیشیکاوا
毎回	هربار
階段	پلکان
階段	پله
階段	پلکان
階段	پلکان
ナン	نان
ナン	نن
条例	احکام
ステレオ	استریو
リゾート	استراحتگاه
リゾート	جایگاه
ヘリコプター	هلیکوپتر
ヘリコプター	بالگرد
フォーク	انشعاب
フォーク	دوراهی
フォーク	چنگال
フォーク	فورک
ブリッジ	پل
ブリッジ	پلی
ルーム	اتاق
ルーム	اتاقی
ルーム	اطاق
ルーム	اتاقها
ルーム	اتاقهای
ルーム	اتاق
反映	اندیشه
反映	منعکس
思い出	خاطرات
思い出	خاطره
思い出	حافظه
ピアニスト	پیانیست
原理	اصل
原理	اصول
キューバ	کوبایی
キューバ	کوبا
予約	رزرو
予約	رزرو
送る	ارسال
バーン	انبار
バーン	طویله
戦術	تاکتیکهای
戦術	تاکتیک
戦術	رزم
戦術	تاکتیک
スピン	اسپین
スピン	چرخیدن
スピン	چرخش
スピン	دوار
ホイール	فرمون
ホイール	چرخ
ホイール	چرخ
カラ	کارا
レーザー	لیزر
レーザー	لیزری
アキ	آکی
ライオンズ	شیرهای
ライオンズ	شیرها
間違い	اشتباهاتی
間違い	اشتباهات
間違い	اشتباه
つくば	تسوکوبا
ヒトラー	هیتلر
フィラデルフィア	فیلی
フィラデルフィア	فیلادلفیا
フィラデルフィア	فیلادلفیا
走り	اجرا
忍者	نینجا
忍者	نینجای
忍者	نینجا
忍者	نینجاها
サスペンス	مشیت
サスペンス	تعلیق
ユーザ	کاربر
ユーザ	کاربران
海峡	تنگه
海峡	استریتس
海峡	کانال
海峡	مجرا
海峡	مجرای
海峡	چنل
海峡	channel
氏名	نام
ムーン	قمر
ムーン	ماه
ムーン	moon
永井	ناگای
ラーメン	رامن
バッハ	باخ
バッハ	بچ
立花	تاچیبانا
スポット	محل
スポット	مکانی
スポット	مکان
スポット	جای
スポット	جایی
スポット	نقطه
スポット	مکانهایی
スポット	مکانها
スポット	مساجد
酸素	اکسیژن
マサチューセッツ	ماساچوست
浅野	آسانو
ハリー	هری
要件	نیازی
要件	نیازها
要件	نیازهای
ビーチ	بیچ
ビーチ	ساحل
ビーチ	سواحل
チャンピオンシップ	قهرمانی
めぐみ	مگومی
プロセス	فرایند
プロセス	پروسه
プロセス	فرآیند
プロセス	روند
プロセス	مراحل
プロセス	فرایندهای
カルロス	کارلوس
カルロス	اوس
友達	دوستان
友達	دوست
友達	دوستی
充実	برآورده
ガイドライン	دستورالعملهای
ガイドライン	دستورالعملها
ガイドライン	رهنمودهای
ガイドライン	راهبرد
リポーター	خبرنگاران
リポーター	خبرنگارها
リポーター	گزارشگر
ゴジラ	گودزیلا
箱根	هاکونه
レディ	بانوی
レディ	بانو
リカ	ریکا
ついに	سرانجام
ついに	بالاخره
ついに	بلاخره
哲也	تتسویا
着陸	فرود
損害	صدمه
損害	آسیب
河野	کونو
キース	کیث
ボート	قایقهای
ボート	قایقها
ボート	رویینگ
ボート	قایق
ボート	کشتی
説得	ترغیب
法政	hosei
サーキット	مدار
サーキット	circuit
行列	ماتریکس
行列	ماتریس
日常	هروز
独占	خالص
独占	انحصاری
独占	انحصار
ベリー	شقایق
道具	تجهیزات
道具	وسایل
道具	ابزار
道具	ابزار
道具	ابزارها
道具	ابزارهای
道具	ساز
天気	هوای
天気	هوا
粒子	ذرات
粒子	ذرات
粒子	ذره
謝罪	عذرخواهی
認知	شناختی
比率	نسبت
比率	تناسب
牧場	رنچ
エリ	الای
エリ	eli
エリ	ایلای
ビール	بیر
ビール	آبجو
ビール	آبجوی
美人	خوشگلا
美人	زیبایی
クリスタル	بلور
クリスタル	کریستال
クリスタル	آبگینه
クリスタル	بلوری
リレー	رله
リレー	بازپخش
中田	ناکاتا
バイク	دوچرخه
バイク	موتور
バイク	موتورسیکلت
ボクサー	باکسر
ボクサー	بوکسر
ボクサー	بوکسور
チャンピオンズ	قهرمانان
ドクター	دکتری
ドクター	داکتر
ドクター	دکتر
あゆみ	آیومی
マレーシア	مالزی
マレーシア	iran
マレーシア	مالزیایی
山内	یامائوچی
告知	حدیث
告知	اعلان
告知	اطلاعیه
符号	کد
古川	فوروکاوا
無限	نامتناهی
無限	بینهایت
当局	مسئولین
当局	مقامات
当局	مسئولان
バイオ	bio
ハロー	الو
ハロー	سلام
コーポレーション	کورپوریشن
付与	گرنت
付与	گرانت
付与	اعطای
研究員	محقق
研究員	پژوهشگر
ハーフ	نیم
ハーフ	نیمی
ハーフ	نصف
定理	قضیه
ジェン	جن
ネオ	نیو
ネオ	نئو
幸せ	خوشبختی
幸せ	شادی
幸せ	خوشی
幸せ	خوشبخت
幸せ	خوش
幸せ	شاد
幸せ	خوشحال
幸せ	مبارک
人種	نژاد
人種	مسابقه
運河	کانال
運河	مجرا
運河	مجرای
運河	کانالها
同等	معادل
リトアニア	لیتوانی
グローバル	سراسری
グローバル	جهانی
グローバル	گلوبال
安倍	ایب
安倍	آبه
パラダイス	بهشت
小沢	اوزاوا
農民	رعیت
農民	دهقان
農民	روستایی
台詞	محاوره
候補者	کاندیداهای
候補者	کاندید
候補者	نامزد
候補者	کاندیدای
スプリング	بهار
スプリング	بهاری
スプリング	اسپرینگ
アナウンス	حدیث
アナウンス	اعلان
アナウンス	اطلاعیه
アナウンス	اعلام
アナウンス	اعلان
心臓	قلبی
心臓	دل
心臓	قلب
日光	آفتاب
ウエスト	وست
ウエスト	باختر
ウエスト	غرب
ウエスト	غربی
ウエスト	کمر
ゆり	یوری
大使館	سفارت
大使館	سفارتخانه
肉体	گوشتی
肉体	جسم
肉体	گوشت
食事	غذایی
食事	غذای
豊富	فراوان
豊富	فراوانی
バイト	بایت
バイト	بایت
ジェフ	جف
避難	پناه
避難	پناهی
避難	تخلیه
三河	میکاوا
君主	مونارچ
境内	حوزه
装飾	تزئین
装飾	تزئینات
装飾	زیور
ドラゴンズ	اژدهایان
あや	aya
あや	ایا
アテネ	آتن
モンテ	مونته
テーブル	میز
テーブル	سفره
テーブル	جدول
テーブル	میزهای
リボン	روبان
リボン	نواری
リボン	روبان
シード	بذر
シード	دانه
シード	بذر
シード	دانه
シード	نسل
チリ	شیلی
チリ	چیلی
チリ	شیلی
サマー	تابستان
サマー	سامر
サマー	تابستون
サマー	تابستانی
併合	تحکیم
有馬	آریما
処刑	اعدام
処刑	اعدامی
処刑	اجرا
処刑	اجرای
処刑	اعدامش
武士	سامورایی
感覚	حواس
感覚	عقل
感覚	حس
警告	اخطار
警告	هشدار
警告	هشدارها
白鳥	قویی
白鳥	قو
白鳥	سوان
頻繁	غالبا
頻繁	اغلب
頻繁	مکرر
公爵	دیوک
公爵	دوک
差分	تفاوت
差分	تفاوتهای
差分	تفاوتها
差分	اختلاف
差分	تفاوت
差分	فرق
ネコ	گربه
ネコ	cat
ネコ	گربه
才能	استعداد
山頂	اوج
山頂	قله
ゲージ	gauge
グラフィック	نگاره
グラフィック	graphic
グラフィック	نگارهای
グラフィック	گرافیک
グラフィック	گرافیکی
ハイム	هایم
マスク	نقاب
マスク	ماسک
マスク	ماسک
圧倒的	فراگیر
麻生	آسو
バレー	volley
バレー	دره
緑色	سبز
緑色	گرین
川島	کاواشیما
強調	تأکید
強調	تاکید
金額	مقدار
金額	مبلغ
チップ	چیپس
チップ	تراشه
チップ	چیپ
チップ	نکته
チップ	نوک
チップ	انعام
辞職	استعفای
辞職	استعفاء
辞職	استعفا
チョウ	پروانه
アルコール	الکل
釧路	کوشیرو
同志	همنشین
同志	همدم
同志	همنشینی
会津	آیزو
平田	هیراتا
北村	کیتامورا
尾崎	اوزاکی
テープ	نوار
テープ	نوارها
テープ	نوارهای
要因	عوامل
直樹	ناوکی
大森	اوموری
マネジメント	مدیریت
サーバ	سرورهای
サーバ	سرور
サーバ	کارساز
サーバ	کارگزار
化合物	مرکب
化合物	ترکیب
所有者	مالک
所有者	صاحب
所有者	صاحبش
所有者	مالکش
所有者	صاحبان
大介	دایسوکه
ルカ	لوقا
ルカ	لوک
ルカ	لوکا
弱い	ضعیفتر
弱い	ناتوان
弱い	ضعیفی
弱い	ضعیف
弱い	سست
祝日	تعطیلات
祝日	اعیاد
マーケット	بازار
マーケット	بازارها
マーケット	بازارهای
マーケット	مارکت
マーケット	بازار
マーケット	مارکیت
マーケット	بازاری
デッキ	عرشه
デッキ	ورق
デッキ	عرشه
偶然	تصادفی
偶然	انطباق
年金	بازنشستگی
芸能人	مربیان
三人	سه
バランス	متوازن
バランス	میزان
バランス	تعادل
バランス	توازن
バランス	موازنه
液体	مایعات
液体	مایع
石橋	ایشیباشی
ウェールズ	ولز
ウェールズ	ویلز
審判	داوری
審判	قضاوت
審判	حکم
審判	حاکمیت
審判	محاکمه
審判	دادرسی
審判	حکمرانی
タンパク質	پروتئین
タンパク質	پروتئینی
タンパク質	پروتئینهای
バット	چماق
バット	خفاش
ルパン	لوپن
メカ	مکا
予測	پیشبینی
暗号	رمزنگاری
暗号	رمزگذاری
暗号	رمز
暗号	رمزنگاری
暗号	رمزنگاری
メアリー	ماری
メアリー	مریم
メアリー	مری
栄養	تغذیه
不安	دلواپس
不安	اضطراب
不安	دلواپسی
食べる	خوردن
食べる	خوری
食べる	بخورید
食べる	بخور
食べる	بخورم
トマス	توماس
トマス	تامس
トマス	توما
藤本	فوجیموتو
メタ	متا
検事	پیگرد
検事	دادستان
ひろし	هیروشی
たけし	تاکاشی
たけし	تاکشی
遊び	پخش
遊び	بازی
水道	آبرسان
水道	آبرسانی
ハリウッド	هالیوود
ハリウッド	هالیوودی
信濃	شینانو
ショック	شوکه
ショック	شوک
フェイス	ایمانش
フェイス	ایمان
フェイス	ایمانی
フェイス	چهره
フェイス	صورت
フェイス	face
行使	مشق
行使	ورزش
行使	تمرین
京王	کیئو
伏見	فوشیمی
炭素	کربن
炭素	کربنی
炭素	کربنیک
体操	ژیمناست
体操	ژیمناستیک
ワーク	کار
ワーク	کاری
プライバシー	خلوت
美濃	مینو
濃度	غلظت
セーブ	ذخیره
看板	بیلبورد
エンジェル	آنجل
エンジェル	فرشته
エンジェル	انجل
大西洋	اطلس
大西洋	اطلسی
大西洋	آتلانتیک
ダース	دوجین
単語	سخن
単語	کلمه
単語	واژه
単語	کلام
単語	کلمات
単語	واژه
懸念	نگرانیهای
テキスト	متن
品質	کیفیتی
品質	کیفیت
ジア	جیا
ジア	gia
ジア	ضیاء
ジア	ضیا
主婦	دارش
倉庫	انبار
日本橋	نیهونباشی
ワイルド	وحشی
ワイルド	وایلد
ワイルド	وایلد
内側	درونی
珍しい	غیرعادی
誰か	یکی
誰か	کسی
寄付	اهداء
寄付	اهدا
寄付	عضو
寄付	صدقه
寄付	اهدا
艦船	کشتیها
艦船	کشتی
学問	یادگیری
武蔵野	موساشینو
復元	بازگردانی
復元	بازگرداندن
復元	برگرداندن
復元	بازیابی
復元	بازگردانی
復元	مرمت
復元	ترمیم
死ぬ	بمیرم
死ぬ	بمیرد
死ぬ	بمیر
オハイオ	اوهایو
フランツ	فرانتس
個別	شخصی
個別	فرد
ベクトル	بردار
古河	فوروکاوا
津波	سونامی
美女	خوشگلا
美女	زیبایی
テック	فناوری
テック	متخصصین
テック	تکنولوژی
プラットフォーム	سکوی
プラットフォーム	سکو
プラットフォーム	سکوهای
水泳	شنا
水泳	شنای
水泳	شناگر
水泳	swimmer
水泳	شنا
水泳	شنای
大村	اومورا
ダンサー	رقصنده
ダンサー	رقاصه
ダンサー	رقاص
ダンサー	رقصنده
ダンサー	dancer
ダンサー	رقاص
考古学	باستانشناسی
外側	ظاهری
外側	خارجی
外側	بیرونی
三条	سانجو
征服	فتح
征服	تسخیر
征服	فتح
征服	غلبه
監査	حسابرسی
早い	پگاه
早い	اوایل
通路	راهروی
港湾	درگاه
港湾	بندر
集会	مجلس
集会	مجمع
集会	محفل
ミラノ	میلان
ミラノ	میلانو
封印	مُهر
封印	مهر
封印	مهری
切り替え	تعویض
切り替え	سوئیچ
切り替え	سویچ
切り替え	ضامن
嫌い	ناخوش
嫌い	متنفر
嫌い	متنفرم
嫌い	تنفر
嫌い	نفرت
サイン	امضا
サイン	امضاء
サイン	علامت
人材	کارکنان
人材	پرسنل
遭遇	رویارویی
遭遇	دیدار
スティック	چوب
密度	تراکم
密度	چگالی
同僚	همکار
同僚	همکاران
建築物	ساختمانهای
建築物	ساختمانها
方程式	معادله
方程式	معادلات
スイッチ	تعویض
スイッチ	سوئیچ
スイッチ	سویچ
レスリング	کشتی
壊滅	نابودی
知的	خردمند
知的	باهوش
知的	هوشمند
花火	آتشبازی
豊臣	تویوتومی
フラッシュ	فلش
フラッシュ	flash
フラッシュ	فلاش
フラッシュ	سیفون
ボイス	صدا
ボイス	صدای
修復	بازگردانی
修復	مرمت
修復	ترمیم
闘争	جهاد
闘争	کشمکش
久保	کوبو
宿泊	سازش
宿泊	پذیرایی
宿泊	قرارگاه
洪水	سیل
ナス	بادنجان
ナス	بادمجان
くま	کوما
保証	حجت
保証	گارانتی
保証	تضمین
保証	تضمینی
保証	تضمین
保証	تضمینی
保証	ضامن
保証	ضمانت
三田	ساندا
想い	افکار
想い	افکارش
ホラー	ترسناک
ホラー	وحشت
ダグラス	داگلاس
城主	دژبان
ラウ	لائو
維新	بازگردانی
維新	مرمت
維新	ترمیم
コナ	kona
コイン	سکه
コイン	سکه
踊り	رقصهای
踊り	رقص
踊り	رقصیدن
刑務所	زندانهای
刑務所	زندانها
刑務所	زندان
重力	گرانش
重力	گرانشی
重力	جاذبه
重力	گرانش
瀬戸	ستو
ドメイン	دامنه
パーティ	مهمانی
パーティ	پارتی
パーティ	مهمونی
パーティ	حزب
パーティ	جشن
パーティ	احزاب
スーツ	برازنده
クラーク	کلارک
ジャージー	نیوجرسی
ジャージー	جرسی
ジャージー	جرزی
漁業	شیلات
松下	ماتسوشیتا
追跡	تعقیب
彫刻	حکاکی
彫刻	حک
彫刻	مجسمه
彫刻	تندیس
彫刻	حکاکی
無関係	نامربوط
砂漠	کویر
砂漠	بیابان
砂漠	بیابانی
砂漠	صحرا
砂漠	اعراب
セミ	زنجره
マーガレット	مارگرت
マーガレット	مارگارت
砲撃	بمباران
ひかり	هیکاری
新井	آرای
スロー	آهسته
曲線	منحنی
恐竜	دایناسور
恐竜	دایناسورها
レビュー	نقدهای
レビュー	مرور
レビュー	بازبینی
レビュー	بازدید
セックス	سکس
セックス	جنسیت
セックス	جنسی
追記	الحاق
追記	پیوستن
ピア	نظیر
ピア	همتا
ピア	پیا
ピア	همسالان
パレード	رژه
ゴム	لاستیکی
ゴム	لاستیک
コラボレーション	همکاری
フィン	فین
レオン	لئون
レオン	لیون
警察官	پولیس
警察官	پلیس
部族	قبیله
メロディ	ملودی
メロディ	آهنگ
プレート	پلاک
プレート	بشقاب
結晶	بلور
結晶	کریستال
結晶	آبگینه
結晶	بلوری
ハンド	دست
見出し	تیتر
見出し	تیتر
真田	سانادا
カレー	نان
昆虫	حشرات
昆虫	حشره
墓地	قبرستان
墓地	گورستان
墓地	قبرستان
妊娠	حاملگی
妊娠	بارداری
妊娠	آبستن
妊娠	بارداری
妊娠	حامله
妊娠	باردار
野菜	سبزیجات
野菜	سبزیجات
叔父	عمو
叔父	عموی
叔父	دایی
コンクリート	بتون
コンクリート	بتن
河口	مصب
足立	آداچی
エントリー	مدخل
エントリー	ورودی
エントリー	ورود
釣り	ماهیگیری
ストア	فروشگاه
ストア	ذخیره
フロー	جریان
南極	جنوبگان
南極	جنوبگان
ハッピー	خوشبخت
ハッピー	خوش
ハッピー	شاد
ハッピー	خوشحال
ハッピー	مبارک
ノーベル	نوبل
センチメートル	سانتیمتر
センチメートル	سانتیمتر
スクリーン	پرده
シェル	شل
シェル	پوسته
シェル	صدف
グラス	گلاس
グラス	گلس
グラス	لیوان
グラス	شیشه
後輩	juniors
雰囲気	اتمسفر
化粧	گریم
化粧	makeup
化粧	آرایشی
化粧	آرایش
恒星	اختری
恒星	استار
恒星	ستاره
ビス	بیس
シュート	شلیک
シュート	شوت
介護	مراقبت
ハンス	هانس
西田	نیشیدا
水平	افقی
野口	نوگوچی
本多	honda
本多	هوندا
スカウト	پیشاهنگ
じゅん	jun
じゅん	ژون
職人	صنعتگران
職人	صنعتگر
職人	صنعتگران
改定	بازبینی
調理	پختن
調理	پخت
調理	آشپزی
秀樹	هیدکی
エロ	شهوانی
ホセ	جوز
ホセ	خوزه
ホセ	خسه
ホセ	ژوزه
ホセ	خوزه
コーン	ذرت
コーン	میخچه
コーン	حبوبات
コーン	مخروط
コーン	قیف
コーン	مخروطی
スキル	مهارتش
スキル	مهارت
スキル	مهارتهای
スキル	مهارتی
スキル	مهارت
サイクル	چرخه
サイクル	سیکل
サイクル	چرخه
志村	شیمورا
名作	شاهکار
マット	مَت
マット	پادری
マット	تشک
マット	mat
ツイン	دوقلو
最小	کمترین
最小	کمینه
フォーラム	فورم
書き込み	نوشت
書き込み	نویسند
書き込み	نوشتن
書き込み	بنویسید
書き込み	بنویسد
書き込み	نویسندگی
書き込み	نوشتن
地中海	مدیترانه
勇者	شجاع
勇者	دلیر
勇者	شجاعی
勇者	دلاوری
シェア	اشتراک
シェア	سهم
シェア	اشتراک
シェア	سهام
大洋	اقیانوسها
大洋	اقیانوس
大洋	اقیانوس
大洋	اقیانوسی
カリ	kari
ハインリヒ	هاینریش
俳句	هایکو
悲劇	تراژدی
マルクス	مارکوس
マルクス	مارکس
ヴァン	وان
ヴァン	فان
ヴァン	ون
ヴァン	وَن
改変	دگرگونی
分散	واریانس
ビリー	بیلی
垂直	عمود
乾燥	خشک
乾燥	خشکیده
落下	سقوط
落下	پاییز
落下	fall
落下	افتادن
マリン	مارین
マリン	دریایی
マリン	مارین
スタンダード	استاندارد
繊維	پارچه
繊維	فیبر
繊維	فایبر
繊維	الیاف
繊維	الیاف
繊維	الیاف
待ち	منتظرم
待ち	انتظار
待ち	منتظر
待ち	منتظریم
スパ	چشمه
スパ	اسپا
エンターテイメント	سرگرمی
エンターテイメント	تفریحات
エンターテイメント	پذیرایی
検出	آشکارسازی
検出	تشخیص
検出	آشکارسازی
検出	تشخیص
検出	آشکارسازی
配列	آرایه
体力	قوت
体力	نیرو
体力	قدرت
体力	استحکام
コンテナ	کانتینر
コンテナ	محتوی
コンテナ	کانتینر
ライアン	راین
ライアン	رایان
ペルー	پرو
ペルー	perú
ペルー	پرو
ケンタッキー	کنتاکی
荒木	اراکی
ルシア	لوسیا
アンテナ	انتن
アンテナ	آنتن
ヒロ	هیرو
ラマ	لاما
フェニックス	سیمرغ
フェニックス	فونیکس
フェニックス	ققنوس
フェニックス	فینکس
フェニックス	فینیکس
船体	هال
船体	بدنه
狩り	شکار
キッド	کید
エコ	اکو
クリスチャン	کریستین
クリスチャン	کریستیان
クリスチャン	مسیحی
クリスチャン	کریستن
チケット	بلیط
チケット	بلیت
チケット	بلیط
チケット	بلیت
吉村	یوشیمورا
幻想	وهم
幻想	توهم
淡路	آواجی
イリノイ	ایلینوی
フォト	فتو
フォト	photo
フォト	عکس
石炭	زغال
石炭	ذغال
ウィルソン	ویلسون
ボウ	تعظیم
ボウ	سجده
ボウ	کمان
ボウ	باو
ループ	حلقه
書き換え	بازنویسی
せつ	دمل
せつ	جوشش
せつ	جوش
開く	باز
開く	افتتاحیه
開く	افتتاح
電圧	ولتاژ
流し	روشویی
流し	سینک
ジェリー	جری
和解	مصالحه
和解	اسکان
和解	سازش
和解	قرارگاه
和解	توافق
喜劇	کمدی
光学	نوری
光学	اپتیک
トミー	تامی
ライター	نویسنده
ライター	سبکتر
ライター	روشنتر
ライター	فندک
信用	اعتبار
信用	اعتباری
タイガー	ببر
タイガー	ببری
タイガー	تایگر
タイガー	پلنگ
ビジュアル	دیداری
ビジュアル	بصری
ビジュアル	تصویری
増田	ماسودا
デヴィッド	داوید
デヴィッド	داود
デヴィッド	داوود
デヴィッド	دیوید
デヴィッド	david
割引	تخفیف
カナ	کانا
クレイ	کرای
クレイ	کلی
クレイ	گلی
変数	متغیر
変数	متغیرها
変数	متغیرها
変数	متغیر
影響力	تاثیر
影響力	تأثیر
影響力	نفوذ
カテゴリー	مقوله
カテゴリー	دسته
ストレート	تفحص
ストレート	شسته
ストレート	تمیزی
牧師	پاستور
ウルフ	گرگ
ウルフ	وولف
ウルフ	گرگه
ウルフ	ولف
フロンティア	مرزی
純粋	خالص
純粋	ناب
純粋	پاک
役職	موضع
役職	موقعیت
役職	عناوین
支払	پرداختی
支払	دستمزد
支払	اجری
支払	پرداخت
薬物	مواد
薬物	دارو
誘拐	ربودن
誘拐	دزدیده
侵略	تهاجم
侵略	هجوم
侵略	پرخاشگری
侵略	تجاوز
いずみ	ایزومی
冷却	سرمایش
冷却	سردسازی
フード	هود
化石	فسیلی
化石	فسیل
市原	ایچیهارا
踊る	رقص
踊る	رقصیدن
ジョニー	جانی
デッド	مرده
デッド	مردن
デッド	مُرده
デッド	مردگان
天文台	رصد
天文台	رصدخانه
指数	ریکورد
高島	تاکاشیما
エアロ	aero
エアロ	ائرو
ドット	نقطه
ドット	دات
果実	میوه
果実	میوه
虐殺	کشتار
魅力	طلسم
魅力	افسون
弥生	یایویی
南京	نانجینگ
住宅地	مسکونی
昼間	نیمروز
昼間	ظهر
昼間	روز
大気	اتمسفر
解任	برکناری
インディアナ	ایندیانا
エンターテインメント	سرگرمی
エンターテインメント	تفریحات
エンターテインメント	پذیرایی
傑作	شاهکار
ソニック	سونیک
交戦	درگیر
返還	جبران
クライ	گریه
ヴェネツィア	ونیز
起動	پرتاب
ディーン	دین
ボルト	بولت
ボルト	آذرخش
カーブ	منحنی
荷物	چمدان
荷物	مسافری
荷物	چمدان
アイデア	ایده
アイデア	ایده
弾薬	مهمات
グレー	خاکستری
グレー	گری
グレー	خاکستری
抽選	لاتاری
ユリウス	جولیوس
ユリウス	ژولیوس
品種	نژاد
品種	جوره
品種	تنوع
角度	زاویۀ
角度	زاویه
エレベーター	آسانسورها
エレベーター	لیفت
エレベーター	آسانسور
アンドレ	آندره
批評家	معترض
批評家	منتقد
召喚	احضار
召喚	احضار
召喚	فراخوانی
ヤマハ	یاماها
拘束	انگیختن
花嫁	عروس
マンチェスター	manchester
マンチェスター	منچستر
マウント	کوه
マウント	طور
ダート	خاکه
ダート	خاکی
ダート	خاک
音楽家	نوازنده
音楽家	musician
音楽家	موسیقیدان
訂正	اصلاح
ソックス	ساکس
ソックス	جوراب
幽霊	شبح
幽霊	گوست
幽霊	روح
予防	پیشگیری
予防	پیشگیرانه
予防	پیشگیرانه
予防	پیشگیری
飛鳥	آسوکا
豊島	توشیما
胴体	تنه
フランシス	فرنسیس
フランシス	فرانسیس
ロッテ	لوت
友情	دوستی
友情	رفاقت
機材	تجهیزات
機材	وسایل
ブッシュ	بوته
ブッシュ	بوش
コンパクト	چکیده
パロディ	نقیضه
反射	بازتاب
反射	انعکاس
反射	بازتاب
北野	کیتانو
北川	کیتاگاوا
後で	دیرتر
後で	بعدها
後で	بعدا
後で	بعداً
死体	لاشه
死体	نعش
村山	مورایاما
刺激	محرک
テイラー	تیلر
テイラー	تایلور
テイラー	تیلور
アルファベット	الفبا
アルファベット	الفبای
達也	تاتسویا
フォーマット	قالبهای
フォーマット	قالب
フォーマット	قالبی
ケア	مراقبت
アース	زمین
バルブ	دریچه
バルブ	سوپاپ
伊賀	iga
富田	تومیتا
鉱物	معدنی
幸福	خوشبختی
幸福	شادی
幸福	خوشی
振動	نوسان
振動	ارتعاش
振動	لرزش
ピーク	اوج
ピーク	قله
台北	تایپه
鶴見	تسورومی
阿波	آوا
阿波	awa
任天堂	نینتندو
山地	کوهستان
山地	کوهها
症候群	نشانگان
症候群	سندروم
症候群	سندرم
志摩	شیما
汚染	آلودگی
汚染	آلوده
汚染	آلودگی
汚染	ناپاکی
ひとみ	هیتومی
洋子	یوکو
火星	مریخ
火星	مارس
細菌	باکتریایی
細菌	باکتریهای
細菌	باکتری
細菌	باکتریها
リンカーン	لینکن
リンカーン	لینکولن
リンカーン	لینکلن
中尉	ستوان
ハーン	khan
ハーン	خان
ハーン	هانگ
民主主義	دمکراتیک
民主主義	دموکراتیک
民主主義	دموکرات
民主主義	دمکراسی
民主主義	دموکراسی
背中	عقب
背中	پشت
背中	باز
背中	برگشت
競合	رقیب
競合	درگیری
競合	منازعه
競合	کشمکش
競合	نزاع
競合	ناسازگاری
久美子	کومیکو
水路	آبراه
小屋	آلونک
小屋	کلبه
キュー	صف
元素	عناصری
元素	عناصر
元素	عنصر
ヒューストン	هیوستون
ヒューストン	هوستون
ヒューストン	هاستون
ヒューストン	اوستون
ヒューストン	هوستون
アーク	قوس
アーク	کمان
性的	جنسی
薔薇	bara
薔薇	بارا
薔薇	رز
薔薇	رُز
スズキ	سوزوکی
カート	ارابه
カート	چرخ
カート	گاری
技法	تکنیک
王女	پرنسس
王女	شاهدخت
トリオ	trio
狭い	باریکه
狭い	باریک
狭い	باریکتر
母音	مصوت
母音	واکه
シンボル	نمادهای
シンボル	نمادها
シンボル	نماد
情熱	اشتیاق
情熱	مصائب
情熱	شهوت
デトロイト	دیترویت
太鼓	طبل
太鼓	درام
太鼓	طبل
太鼓	درامز
クルー	سرنشین
クルー	سرنشینان
クルー	خدمه
左側	چپ
所得	درآمدی
所得	درآمد
集める	جمع
集める	جمع
カタログ	فهرستها
カタログ	فهرست
カタログ	کاتالوگ
カタログ	فهرستهای
カタログ	فهرست
保全	حفاظت
バリ	بالی
バリ	بالی
焼き	سوخت
焼き	سوختگی
焼き	سوختن
焼き	سوزاندن
カンザス	کانزاس
獅子	شیر
日程	برنامه
日程	زمانبندی
婚約	تعامل
婚約	نامزدی
婚約	engaged
婚約	نامزد
旅館	ریوکان
旅館	مهمانسرا
旅館	مهمانخانه
旅館	مسافرخانه
マニア	مانیا
マニア	شیدایی
退学	اخراج
繰り返す	تکرار
サイエンス	علمی
サイエンス	علم
サイエンス	علوم
アパート	آپارتمان
アパート	آپارتمانی
アパート	یت
真理	حقیقتی
真理	واقعیت
真理	حقیقت
真理	حق
オートバイ	موتورسیکلت
オートバイ	موتورسیکلت
マツ	کاج
マツ	پاین
マツ	کاج
明示	صریح
加速	شتاب
加速	تسریع
電池	باطری
