категория	категорија
афганистан	авганистанските
глави	главите
глави	глави
глави	поглавја
юнеско	унеско
покрива	кров
покрива	покрив
покрива	покривот
екипаж	екипаж
екипаж	екипа
века	век
партизанин	партиски
партизанин	партиска
асистент	помошничка
асистент	асистент
асистент	помошник
пътуване	патување
пътуване	travel
пътуване	патувања
пътуване	патување
пътуване	патуваат
пътуване	патувајќи
пътуване	патување
пътуване	трип
пътуване	патување
пътуване	патувачки
пътуване	патувања
пътуване	патува
продължителност	времетраење
продължителност	траење
тайван	тајван
ангола	ангола
активна	активни
активна	активно
активна	активна
активна	активен
собствен	сопствени
собствен	сопствено
собствен	сопствена
собствен	сопствен
специалист	специјалист
хаджи	хаџи
арабия	арабија
хърватски	хрватски
хърватски	хрватскиот
гръцко	грчки
гръцко	грчка
гръцко	грк
месо	месо
камерун	камерун
цена	цена
тракийски	тракиска
тракийски	тракиски
костов	костов
правилно	десно
правилно	надесно
правилно	право
правилно	точен
правилно	исправи
правилно	точна
представени	претставена
представени	презентиран
представени	претставено
представени	претстави
представени	претставен
представени	поднесено
представени	поднесена
представени	претставена
представени	претставено
представени	претставени
представени	претставуваше
прилага	имплементира
прилага	аплицирање
прилага	примени
иванова	иванова
холмс	холмс
водач	водич
водач	лидер
водач	водач
антоний	антониј
антоний	антони
пламен	пламен
владетели	владетели
публикувана	објавена
публикувана	објавени
публикувана	објавено
публикувана	објавен
браун	кафеава
браун	браун
браун	кафеав
браун	кафена
ръце	оружје
ръце	раце
ръце	рацете
посветен	посветен
посветен	посветена
посветен	посветено
посочено	наведе
посочено	посочи
посочено	наведениот
посочено	зададениот
посочено	наведена
посочено	наведено
коментар	коментар
коментар	коментирање
неапол	неапол
неапол	наполи
неапол	наполи
популярна	популарно
популярна	популарен
популярна	популарни
популярна	популарна
стандарт	стандард
стандарт	стандардна
стандарт	стандардни
стандарт	стандарден
стандарт	стандардно
региони	региони
популярен	популарно
популярен	популарен
популярен	популарни
популярен	популарна
съседните	соседните
съседните	соседни
съседните	соседна
студио	studio
студио	студио
червена	црвен
червена	црвена
червена	црвено
червена	црвени
брайън	брајан
брайън	брајан
пистата	трака
пистата	патека
пистата	песна
дейвис	дејвис
дейвис	дејвис
съдбата	судбината
съдбата	судбина
съдбата	судбината
съдбата	судбина
чувства	чувства
чувства	чуства
златна	златно
златна	златни
златна	златна
златна	златен
златна	златен
златна	златни
златна	злато
жанр	жанр
културен	културни
културен	културен
културен	културно
културен	културна
селски	рурален
селски	рурална
селски	рурални
селски	руралните
обяснява	објаснува
врата	врата
врата	врат
врата	вратот
юрист	адвокатка
юрист	адвокат
юрист	правник
мира	мира
слава	слава
слава	слава
слава	слава
ниски	ниско
ниски	ниски
ниски	ниска
ниски	низок
предоставя	пружа
предоставя	обезбедува
монарси	монарси
естествени	природна
естествени	природни
естествени	природен
естествени	природно
кухня	кујна
кухня	кујна
предприятия	установи
предприятия	претпријатија
младши	јуниор
младши	џуниор
младши	junior
празници	одмори
празници	празници
брюксел	брисел
лигата	лига
павлов	павлов
редакции	уредувања
откриване	детекција
откриване	откривање
откриване	откритие
откриване	откривање
откриване	откријте
откриване	отворање
откриване	отварање
пилотите	пилоти
пилотите	пилотите
етиопия	етиопија
листата	листови
листата	лисјата
листата	остава
листата	лисја
оборудване	опрема
тони	тони
тони	toni
тони	тони
фабрика	фабрика
фабрика	фабрички
мисии	мисии
мисии	мисиите
рейн	рајна
рейн	дожд
станислав	станислав
списания	дневници
списания	списанија
списания	магазини
клубът	клуб
играл	играше
играл	одиграно
играл	одигран
играл	свирел
положението	ситуација
значителна	значителен
значителна	значителна
значителна	значителни
значителна	значајни
значителна	значителна
значителна	значајно
значителна	значајна
значителна	значителен
значителна	значаен
медии	мултимедија
медии	медиуми
номиниран	кандидат
номиниран	номинирана
номиниран	номиниран
номиниран	номинирани
проблемите	проблеми
кратка	кратки
кратка	кратко
кратка	кратка
кратка	краток
кратка	кус
вокал	вокал
вокал	гласни
вокал	вокал
вокал	гласен
одрин	edirne
одрин	едрене
усилия	напори
усилия	напор
усилия	напори
представена	претставена
представена	претставено
представена	претставени
представена	претставуваше
представена	поднесено
представена	поднесена
представена	претставена
представена	презентиран
представена	претставено
представена	претстави
представена	претставен
контакт	контакт
космоса	космос
космоса	простор
космоса	вселена
космоса	просторот
средновековна	средновековна
средновековна	средновековни
средновековна	средновековен
населено	населени
традиционно	традиционални
традиционно	традиционално
традиционно	традиционална
традиционно	традиционален
традиционно	традиционално
костур	бас
разделен	разделени
разделен	одвоено
разделен	одделени
разделен	поделени
разделен	поделено
разделен	поделена
разделен	поделен
разделен	сплит
разделен	подели
разделен	поделен
разделен	раздели
среден	просечен
среден	просечни
среден	просечно
среден	просек
среден	просечна
среден	среден
среден	медиум
среден	средно
чехословакия	чехословачка
независима	независни
независима	независна
независима	независен
независима	независно
фактори	фактори
горски	шумарство
горски	шума
горски	шумски
горски	горски
туризъм	туризам
туризъм	планинарење
бронзов	бронзена
бронзов	бронзен
бронзов	бронза
бронзов	бронзени
географска	географски
достигне	достигнат
достигне	опсег
достигне	достигне
достигне	досег
динамо	динамо
динамо	динамо
активен	активни
активен	активно
активен	активна
активен	активен
буква	писмо
буква	буква
спомени	сеќавања
спомени	спомени
спомени	спомен
спомени	меморија
спомени	сеќавање
бъдеще	иднина
отваря	отвора
славянски	словенскиот
славянски	словенски
мароко	мароко
изследовател	истражувач
изследовател	истражувач
хранене	nutrition
хранене	исхрана
хранене	хранење
хранене	оброк
хранене	јадење
бразилски	бразилски
марин	марин
интер	интер
варшава	варшава
юлия	јулија
юлия	јулија
юлия	џулија
юлия	julia
племе	племето
племе	племе
псевдоним	псевдоним
псевдоним	алијас
псевдоним	псевдоним
мирен	мирна
мирен	мирно
мирен	мирни
мирен	мирен
пети	петти
пети	петта
пети	петто
азбука	азбука
вътрешни	внатрешни
вътрешни	внатрешно
вътрешни	внатрешна
вътрешни	внатрешен
вътрешни	внатрешно
вътрешни	внатрешен
гватемала	гватемала
вино	вино
кратък	кратки
кратък	кратко
кратък	кратка
кратък	краток
кратък	кус
заслуги	заслуги
заслуги	заслуги
подножието	падини
типове	типови
диск	диск
диск	диск
крум	крум
разкрива	откривајќи
разкрива	откривање
разкрива	открива
кожа	кожни
кожа	кожа
кожа	кожа
стотици	стотини
стотици	стотици
стотици	стотина
следователно	затоа
живи	живите
живи	живеејќи
живи	живеење
живи	live
живи	живеј
живи	живо
живи	лајв
живи	жива
живи	живи
живи	жив
стихотворения	поеми
кьолн	колонска
кьолн	келн
отделен	одделни
отделен	одделно
отделен	одвоени
надежда	надеж
надежда	хоуп
раздел	рез
раздел	оддел
раздел	отсек
раздел	секција
ракета	ракета
ракета	проектил
ракета	ракета
манастири	манастирите
манастири	манастири
кожата	кожа
владислав	владислав
адвокат	адвокат
адвокат	застапник
адвокат	заговараат
адвокат	адвокатка
адвокат	адвокат
адвокат	правник
конфликти	конфликти
конфликти	конфликт
колонии	колонии
колонии	колонија
колонии	колонијата
сингапур	сингапур
пресича	преминување
пресича	премин
червени	црвен
червени	црвена
червени	црвено
червени	црвени
грешка	погрешно
грешка	погрешна
грешка	грешка
грешка	грешка
вечер	вечер
вечер	вечер
вечер	нок
вечер	ноќ
вечер	night
проучване	изучување
проучване	студијата
проучване	проучување
проучване	студија
проучване	истражување
проучване	истражувања
проучване	истражување
проучване	анкета
наблюдение	мониторинг
наблюдение	набљудување
наблюдение	надзор
наблюдение	надгледување
съжаление	сожалување
съжаление	жално
съжаление	кае
съжаление	каење
съжаление	жалење
включена	вклучени
включена	вклучено
включена	овозможен
включена	овозможена
включена	овозможено
хор	хор
хор	рефрен
хор	хорус
оръдие	топ
оръдие	топот
бие	чука
бие	тепа
бие	бие
бие	претепување
бие	ќотек
бие	тепање
уики	вики
обществено	јавно
обществено	јавни
обществено	јавен
обществено	јавна
обществено	јавност
обществено	public
хотел	hotel
хотел	хотел
гласуването	гласање
привлича	привлекува
жената	жената
жената	жено
жената	жена
постижения	остварувања
постижения	достигнувања
постижения	постигнувања
постижения	достигнувања
постижения	успеси
постижения	достигнување
постижения	остварување
лиценз	лиценца
лиценз	лиценца
лиценз	дозвола
частици	честички
частици	честици
частици	честички
частици	честичка
произведени	произведена
произведени	произведени
произведени	произведено
произведени	произведена
произведени	произведен
стефанов	стефанов
мрежи	мрежи
мрежи	мрежи
търговец	трговец
търговец	трговец
търговец	дилер
търговец	трговец
женска	женка
женска	женско
женска	женски
женска	женска
проектът	проект
структури	структури
структури	градби
сър	господине
сър	сер
издигнат	подигнато
издигнат	подигнати
издигнат	подигната
издигнат	подигнат
албански	албански
албански	албанска
албански	албанец
резолюция	резолуција
морска	маринец
морска	поморска
морска	поморски
крис	крис
крис	крис
полиция	полицијата
полиция	полиција
даже	дури
движения	движења
движения	иницијативи
движения	поместува
движения	потези
канадски	канадска
канадски	канадски
алфред	алфред
флаг	знаме
лошо	bad
лошо	лоша
лошо	лош
лошо	лошо
лошо	бад
женските	женките
архив	архив
архив	архива
архив	архивата
архив	архив
архив	архиви
производител	продуцент
производител	производител
производител	производител
производител	произведувач
риби	риби
риби	риби
риби	фиш
риби	риба
основаването	основањето
основаването	основање
хондурас	хондурас
продукции	продукции
камбоджа	камбоџа
отразява	одразувајќи
отразява	одразува
кола	автомобил
кола	кола
намерени	нашол
намерени	пронајдени
намерени	најдено
намерени	пронајдено
намерени	пронајдена
намерени	најден
рисува	црта
алексей	алексеј
алексей	алексеј
разпространява	шири
разпространява	ширење
разпространява	ширеше
разпространява	шират
лента	филмски
лента	филмска
лента	филм
лента	бенд
лента	касета
лента	лента
лента	лента
лента	стриптиз
философи	филозофи
съставена	составено
съставена	составен
съставена	составена
съставена	составени
запис	снимање
запис	рекорд
запис	запис
запис	спаси
запис	зачувај
запис	зачувување
запис	video
запис	видео
фантастика	фантастика
фантастика	фикција
родината	татковина
родината	татковината
спортен	sport
спортен	спорт
спортен	спортови
спортен	спортски
спортен	спорт
теории	теории
назначава	назначи
назначава	назначува
назначава	назначува
сами	sami
сами	сами
сами	семи
гражданин	граѓанин
доброволец	волонтер
доброволец	доброволец
доброволец	волонтерска
доброволец	доброволни
доброволец	волонтерски
куче	куче
земеделски	земјоделско
земеделски	земјоделска
земеделски	земјоделски
земеделски	земјоделство
климатът	клима
необходими	неопходни
необходими	неопходно
необходими	неопходна
необходими	потребно
граждански	граѓански
граждански	граѓанска
граждански	граѓанско
граждански	граѓански
граждански	граѓанска
граждански	граѓанско
граждански	граѓанската
царе	кралеви
царе	кралевите
премиерата	премиера
векове	векови
векове	века
предмет	предмет
предмет	објект
александров	александров
адам	адам
продукция	излезен
продукция	излез
продукция	продукција
продукция	производство
трилър	трилер
програмиране	програмирање
програмиране	програмски
сомалия	сомалија
отделна	одделни
отделна	одделно
отделна	одвоени
защитени	заштитени
защитени	заштитена
защитени	заштитен
защитени	заштитено
автомобил	автомобил
автомобил	кола
автомобил	автомобил
автомобил	возило
кръвта	крв
издаването	издавање
партизани	герилци
партизани	герилците
партизани	партизаните
партизани	партизани
бек	бек
открития	откритијата
открития	откритија
открития	сознанија
открития	наоди
открития	заклучоци
открития	заклучоците
открития	откритија
градска	урбан
градска	урбана
градска	урбано
градска	урбани
дъщери	ќерките
дъщери	ќерки
прието	прифатен
прието	прифатена
прието	прифатено
прието	прифатени
господар	господар
господар	мајстор
господар	мајсторот
господар	master
обединени	соединети
обединени	јунајтед
обединени	обединета
обединени	обединето
обединени	обединети
нападение	напад
лука	лука
лука	лука
сребърен	сребрено
сребърен	сребрен
сребърен	сребрена
сребърен	сребро
сребърен	сребрени
пояс	корсет
пояс	шал
пояс	марама
мащаб	скала
мащаб	размер
ръст	растење
ръст	пораст
ръст	раст
ръст	растеж
ръст	висина
борислав	борислав
черноморец	черноморец
сътрудник	соработник
сътрудник	соработник
искър	искар
корабите	бродови
корабите	бродовите
тел	жица
тел	тел
спортисти	спортисти
спортисти	спортистите
спортисти	спортисти
спортисти	атлетичари
спортисти	спортистите
търговска	комерцијално
търговска	комерцијален
търговска	реклама
търговска	комерцијални
търговска	комерцијална
вяра	вера
вяра	верба
вяра	верата
вяра	фејт
евреите	евреите
евреите	евреи
киното	киното
киното	кино
маршал	маршал
мнозинство	мнозинство
изложба	изложба
изложба	изложба
никарагуа	никарагва
стюарт	стјуарт
стюарт	стјуарт
конгреса	конгресот
конгреса	конгрес
пещера	пештерата
пещера	пештера
плато	плато
грешки	грешки
грешки	грешки
насекоми	инсекти
насекоми	инсектите
насекоми	инсект
насекоми	инсекти
насекоми	бубачки
холщайн	холштајн
социално	општествено
социално	социјално
социално	социјална
социално	социјално
социално	општествени
племето	племето
племето	племе
салвадор	салвадор
служби	сервиси
служби	услуги
служби	служби
латвия	латвија
лом	лом
уругвай	уругвај
доведе	донесен
доведе	донесени
доведе	доведен
доведе	донесе
доведе	донесено
доведе	изведен
доведе	водеше
доведе	led
доведе	предводени
посветена	посветен
посветена	посветена
посветена	посветено
азербайджан	азербејџан
азербайджан	азербејџански
рали	рели
рали	собир
рали	митинг
вкус	вкус
вкус	вкусови
вкус	вкус
температури	температури
принципи	принципи
оставка	оставка
оставка	оставка
загубата	губење
загубата	губиток
загубата	загуба
богата	богата
богата	богато
богата	богат
богата	богати
богата	рич
богата	богати
съветска	советска
съветска	советски
аристокрация	аристократија
властите	властите
властите	власти
месеци	месеци
съответствие	согласност
съответствие	усогласеност
джамия	џамија
уганда	уганда
сума	сума
сума	sum
сума	сума
сума	износ
сума	количество
поражение	пораз
драматург	драматург
надолу	надолу
надолу	доле
надолу	долу
надолу	подоле
надолу	надоле
югославски	југословенски
югославски	југословенска
леополд	леополд
богат	богата
богат	богато
богат	богат
богат	богати
богат	рич
богат	богати
чикаго	чикаго
чикаго	chicago
константинов	константинов
бавно	slow
бавно	спори
бавно	бавна
бавно	бавен
бавно	побавно
бавно	споро
бавно	бавно
бавно	пополека
бавно	полека
ген	џин
ген	ген
тунис	тунис
тунис	туниската
тунис	тунис
минало	минато
минало	изминатите
минало	минати
състоянието	услов
състоянието	состојба
желанието	желба
извори	спрингс
минута	минута
основателите	основачи
основателите	основачите
турско	турска
турско	турско
турско	турски
турско	турскиот
признание	исповед
признание	признание
признание	признавање
признание	препознавање
проверка	проверување
проверка	проверувам
проверка	инспекција
проверка	провери
проверка	проверено
проверка	проверка
проверка	чек
проверка	верификација
кан	кан
кан	хан
кан	кан
кан	кан
кан	kan
кан	кан
апостол	апостол
непрекъснато	постојано
непрекъснато	континуирано
непрекъснато	непрекинато
непрекъснато	постојано
непрекъснато	константно
сава	саво
сава	сава
канали	канали
канали	каналите
колони	столба
колони	столбови
колони	столбови
колони	колони
мляко	млеко
крале	кралеви
крале	кралевите
ланка	ланка
парагвай	парагвај
вътрешна	ентериер
вътрешна	внатрешност
вътрешна	внатрешни
вътрешна	внатрешно
вътрешна	внатрешна
вътрешна	внатрешен
вътрешна	внатрешно
вътрешна	внатрешен
братовчед	роднина
братовчед	братучед
квалификациите	квалификации
квалификациите	квалификациите
квалификациите	квалификациите
липсва	исчезнати
липсва	исчезнато
липсва	исчезната
липсва	недостасува
липсва	фали
липсва	исчезнат
марки	брендови
марки	марки
марки	маркс
маргарита	маргарита
направена	направи
направена	направени
направена	направен
направена	made
обединява	обединува
исус	исус
исус	хесус
серии	серија
серии	серии
катарина	катарина
редактиране	измени
редактиране	уредување
редактиране	уреди
редактиране	монтажа
редактиране	уредување
редактиране	уредувањето
комунисти	комунисти
комунисти	комунистите
ток	актуелни
ток	тековната
ток	моментална
ток	сегашна
ток	тековна
ток	ток
ток	струја
ток	електрицитет
режисьори	директори
режисьори	режисери
телевизията	телевизија
заболяване	болест
заболяване	заболување
заболяване	болест
заболяване	болести
ценни	вредно
ценни	вредни
стокхолм	стокхолм
папата	папа
мандат	мандат
мандат	термин
мандат	мандат
мандат	мандатот
мандат	мандат
гласове	гласови
гласове	гласа
гласове	гласови
гласове	voices
гласове	војсис
родители	родители
родители	родителите
колона	колумни
колона	колумна
колона	колона
музеи	музеите
музеи	музеи
гней	гнеј
сара	сара
сара	sara
сара	сара
обиколки	круга
обиколки	кругови
обиколки	тури
обиколки	екскурзии
монако	монако
спътник	сателитот
спътник	сателитски
спътник	сателит
спътник	сателитска
спътник	сопатник
спътник	придружник
пределите	пространство
легендата	легенда
технология	технологија
духовници	свештеници
арена	арена
изложби	изложби
поток	тек
поток	течат
поток	проток
поток	тек
поток	поток
поток	проток
поток	stream
комбинация	комбинација
комбинация	комбинација
комбинация	комбо
филология	филолошки
количества	количества
количества	количини
количества	количините
брака	бракови
брака	брак
градуса	дипломи
градуса	степени
регистър	регистрираат
регистър	регистар
регистър	регистар
лято	лето
спорове	спорови
спорове	расправии
спорове	контроверзност
спорове	контроверзија
спорове	контроверзии
спорове	аргументи
крака	стапала
крака	нозе
крака	стопала
крака	нозете
крака	нозе
крака	нога
мисли	мисли
мисли	помисли
мисли	размислувај
мисли	мисли
определяне	одлучност
определяне	решителност
определяне	назнака
миг	момент
миг	moment
миг	лаг
миг	миг
миг	мигот
саудитска	саудиска
саудитска	саудиски
къп	чашка
къп	куп
къп	шолја
къп	пехар
сигнал	сигнал
библиотеката	библиотека
изкуствата	уметност
изкуствата	уметности
бсп	бсп
балкански	балкански
балкански	balkan
балкански	балканска
балкански	балкан
електронни	електронски
електронни	електронско
претор	претор
горите	шуми
звук	звук
звук	аудио
украински	украински
съставен	составено
съставен	составен
съставен	составена
съставен	составени
съставен	состави
събота	саботна
събота	сабота
увеличаване	зголемување
увеличаване	зголеми
увеличаване	zoom
използвано	искористен
използвано	користени
използвано	користена
използвано	искористена
използвано	користен
троица	тринити
работници	работниците
работници	работници
писане	пишување
писане	запишување
дует	дует
дует	дуо
колония	колонија
колония	колонијата
симон	симон
симон	simon
симон	сајмон
симон	симон
използвайки	користење
използвайки	користејќи
притоци	притоки
огромен	огромен
огромен	огромно
огромен	огромна
огромен	огромни
огромен	огромен
огромен	огромно
огромен	огромни
публично	јавно
публично	јавни
публично	јавен
публично	јавна
публично	јавност
публично	public
публично	јавно
гана	гана
бнт	fet
императрица	царица
редовно	редовно
редовно	редовна
редовно	регуларен
редовно	регуларно
редовно	редовни
редовно	редовен
редовно	регуларни
агнес	агнес
промените	промени
промените	измени
истински	вистински
истински	реално
истински	вистинско
истински	вистинска
истински	реална
истински	реал
математик	математичар
атанасий	атанасиј
резерват	резервација
алберт	алберт
алберт	албер
статистическа	статистичка
статистическа	статистички
времетраене	времетраење
времетраене	траење
записи	рекорди
записи	евиденција
записи	записи
записи	ставки
записи	елементи
чад	чад
резиденция	живеалиште
резиденция	престој
резиденция	резиденција
густав	густав
густав	гистав
дупница	дупница
разнообразни	разновидна
разнообразни	разно
разнообразни	варира
разнообразни	разновидни
дан	дан
водещи	водечки
водещи	домаќини
възраждане	ренесанса
възраждане	оживување
възраждане	заживување
сандански	сандански
завършен	комплетен
завършен	комплетна
завършен	завршено
завършен	заврши
завършен	завршено
завършен	завршив
завършен	заврши
завършен	завршена
завършен	завршено
замбия	замбија
разнообразие	разновидност
разнообразие	разновидноста
разнообразие	разновидност
мишел	мишел
мишел	мишел
възможни	можно
възможни	можни
възможни	возможно
възможни	можен
ивайло	ивајло
шахмат	чес
шахмат	шаховска
шахмат	шах
колекция	збирка
колекция	колекција
планове	планови
болест	болест
болест	заболување
болест	болест
болест	болести
болест	болест
запазена	задржани
запазена	резервирано
запазена	резервирани
запазена	резервирана
запазена	резервиран
запазена	зачувана
запазена	сочувана
запазена	сочувани
сол	солт
сол	солта
сол	сол
комедия	комедија
белгийски	белгиски
белгийски	белгискиот
очевидно	очигледно
очевидно	очигледно
професия	професија
професия	окупација
професия	занимање
класическа	класични
класическа	класична
класическа	класика
класическа	classic
класическа	класик
класическа	класичен
класическа	класична
класическа	класично
класическа	класика
птиците	птиците
птиците	птици
медали	медали
медали	ордени
вила	vila
вила	вила
чети	читај
чети	читам
чети	читање
чети	читајте
чети	прочитај
чети	прочитајте
редки	ретки
редки	реткост
редки	ретко
редки	редок
редки	ретка
параметри	параметар
параметри	параметри
маргарета	маргарета
корона	круна
корона	корона
критично	критичен
критично	критично
критично	критична
критично	критични
специалисти	специјалисти
ставрев	ставрев
бивша	поранешно
бивша	поранешни
бивша	поранешен
бивша	поранешна
бивша	бивши
избухва	експлодира
роби	роби
роби	робови
роби	роби
будапеща	будимпешта
дипломатически	дипломатски
дипломатически	дипломатско
дипломатически	дипломатска
вратар	голман
вратар	голманот
вратар	голман
вратар	голманот
максимална	максимална
максимална	максимално
максимална	максимален
максимална	максимум
колежа	факултет
колежа	колеџ
съществуване	егзистенција
съществуване	постоење
анимационни	цртани
анимационни	карикатури
огромна	огромен
огромна	огромно
огромна	огромна
огромна	огромни
огромна	огромен
огромна	огромно
огромна	огромни
губят	губат
губят	изгуби
плочи	рекорди
плочи	евиденција
плочи	записи
плочи	плочи
плочи	таблици
плочи	чинии
плочи	таблички
милиарда	милијарда
милиарда	милијарди
милиарда	билион
легион	легија
легион	легијата
крайно	екстремен
крайно	екстремно
крайно	екстремни
крайно	екстремна
близко	блиску
близко	затвори
близко	близу
близко	блиску
хижа	викендичка
хижа	ложата
хижа	колибата
хижа	колиба
хижа	кабина
хижа	куќарка
животът	живот
животът	life
животът	животот
арсенал	арсенал
ювентус	јувентус
тейлър	тејлор
реално	вистински
реално	реално
реално	вистинско
реално	вистинска
реално	реална
реално	реал
варианти	варијанти
копие	копирај
копие	копирање
копие	копија
копие	реплика
копие	копје
истината	вистината
палестина	палестина
корпуса	трупот
зограф	зограф
джорджия	грузија
джорджия	џорџија
заменен	заменета
заменен	замени
заменен	заменети
заменен	заменето
заменен	заменет
ситуация	ситуација
сталин	сталин
ефекти	ефекти
просветен	просветен
свободни	слободни
свободни	бесплатно
свободни	слободно
свободни	слободна
свободни	слободен
валентин	валентин
валентин	валентајн
валентин	валентин
валентин	вљубените
валентин	валентина
синовете	синови
синовете	синовите
кон	коњ
кон	коњски
кон	kon
периоди	периоди
рей	реј
яйца	јајца
яйца	јајце
компютри	компјутери
пристанището	пристаништето
пристанището	порт
пристанището	порта
пристанището	пристаниште
вътре	внатре
вътре	однатре
молба	апликацијата
молба	примена
молба	апликација
молба	барањето
молба	барање
боя	боја
максимилиан	максимилијан
постоянен	траен
постоянен	трајна
постоянен	трајно
постоянен	постојана
постоянен	постојан
постоянен	постојано
постоянен	константно
постоянен	константна
постоянен	константа
щаба	седиштето
щаба	штабови
щаба	штаб
спор	контроверзност
спор	контроверзија
спор	контроверзии
спор	расправање
спор	аргумент
спор	оспори
спор	спор
форд	форд
форд	ford
юрий	јуриј
юрий	јури
сиера	сиера
земеделие	земјоделска
земеделие	земјоделие
земеделие	земјоделство
земеделие	земјоделие
земеделие	земјоделство
бен	ben
бен	бен
жертва	жртвување
жертва	жртва
жертва	жртва
изисквания	услови
изисквания	барања
ирина	ирина
тиберий	тибериј
дъното	дното
дъното	долен
дъното	дно
цифри	бројки
цифри	цифри
цифри	фигури
цифри	личности
цифри	бројки
цифри	броеви
цифри	бројки
спортове	спортови
спортове	спортски
