kategória	kategorya
preteky	karera
tlak	presyon
vysoký	high
vysoký	mataas
vysoký	tangkad
vysoký	matangkad
paríža	paris
paríža	parokya
west	west
west	kanluran
vosges	vosges
stroj	makina
konal	umarte
filozofi	pilosopong
štít	kalasag
štít	shields
stroje	makinarya
stroje	machine
budúcnosti	kinabukasan
budúcnosti	hinaharap
ťažko	hard
ťažko	mahirap
ťažko	bahagya
ťažko	mahirap
štruktúra	yari
štruktúra	istraktura
budapešti	budapest
priebeh	progreso
pozdĺž	along
princíp	prinsipyo
profesionálny	professional
profesionálny	propesyonal
evanjelický	lutheran
používali	ginamit
používali	nagamit
používali	ginagamit
operácie	operations
operácie	operasyon
operácie	operation
operácie	operasyong
operácie	operasyon
ryby	pisces
ryby	isda
semifinále	semifinals
semifinále	semifinal
meuse	meuse
inžinier	engineer
súčasnej	kapanahon
orne	orne
life	buhay
vedúci	namamahala
vedúci	manager
vedúci	tagapamahala
vedúci	lead
vedúci	humantong
vedúci	tingga
vedúci	pamunuan
afrike	africa
afrike	aprika
muž	male
muž	lalaki
muž	lalaking
muž	lalaki
muž	man
mix	mix
mix	halo
mix	ihalo
gitarista	gitarista
kameň	bato
kameň	bato
kameň	rock
prešiel	lumipas
prešiel	pasado
pôdy	lupain
pôdy	lupa
pôdy	lupa
správu	mensahe
správu	message
vhodné	naaangkop
vhodné	angkop
vhodné	angkop
gymnázium	grammar
gymnázium	gymnasium
pink	pink
pink	rosas
dobré	mabait
dobré	mabuti
systémov	systems
systémov	sistema
osobný	personal
zmluva	kontrata
zmluva	tratado
zmluva	kasunduan
dlhá	mahaba
dlhá	matagal
dlhá	haba
sprava	diba
sprava	kanang
tony	tony
tony	tons
zvyšok	natira
zvyšok	pahinga
úlohy	gawain
úlohy	gawain
klávesy	keys
klávesy	susi
klávesy	keyboards
novinár	mamamahayag
trhu	marketplace
trhu	merkado
trhu	palengke
trhu	pamilihan
trhu	market
štvrťfinále	quarterfinals
údajne	kuno
údajne	reportedly
údajne	daw
linky	lines
linky	links
diaľnica	highway
trh	merkado
trh	palengke
trh	pamilihan
trh	market
prevádzky	operations
prevádzky	operasyon
láska	nagmahal
láska	love
láska	nagmamahal
hotel	otel
hotel	hotel
index	index
štruktúry	istruktura
problémov	problema
americké	amerikano
edward	edward
rezervácie	reserbasyon
rezervácie	reservation
adam	adam
adam	adan
fakulta	faculty
king	king
king	hari
king	haring
látok	sangkap
európsky	europeo
európsky	european
hmotnosti	sambayanan
hmotnosti	timbang
hmotnosti	bigat
píše	writes
píše	magsusulat
kapela	banda
písomná	isinulat
písomná	nakasulat
písomná	sinulat
písomná	naisulat
katedrála	katedral
vojenský	military
vojenský	pangmilitar
vojenský	militar
plán	plano
plán	plan
plán	magplano
auvergne	auvergne
tretia	ikatlong
tretia	pangatlo
podobný	kapareho
podobný	magkatulad
podobný	katulad
výskumu	pananaliksik
výskumu	pagsisiyasat
výskumu	research
atmosféry	kapaligiran
osi	osi
osi	axis
dôme	dôme
mars	marte
mars	mars
stredisko	sentro
stredisko	centre
dĺžky	haba
milióna	milyon
yonne	yonne
gers	gers
oceánu	karagatan
členenie	pagkakahati
maine	maine
čína	tsina
čína	china
spisovateľka	manunulat
osem	walong
osem	otso
osem	walo
postaviť	bumuo
postaviť	magtayo
prišli	dumating
štátne	state
štátne	estado
dosiahnuť	maaabot
dosiahnuť	maabot
dosiahnuť	naabot
dosiahnuť	naaabot
dosiahnuť	abot
dosiahnuť	abutin
dosiahnuť	makakamit
dosiahnuť	makamit
dosiahnuť	achieve
povedal	sabi
povedal	sinabi
povedal	sinabihan
medailu	medalya
medailu	medal
žiarenia	radiation
celková	pangkalahatan
každého	lahat
každého	bawat
straty	kawalan
straty	pagkawala
straty	pagkalugi
straty	casualties
pes	aso
pes	dog
american	amerikano
minister	ministro
minister	minister
momentálne	kasalukuyang
predchodca	predecessor
mori	mori
mori	dagat
domy	bahay
domy	homes
domy	tahanan
služieb	serbisyo
polovica	kalahati
polovica	kalahating
polovica	half
lety	flight
techniky	pamamaraan
sopka	bulkan
kariéru	career
kariéru	karera
eduard	edward
eduard	eduard
zlaté	cute
zlaté	golden
zlaté	ginintuang
white	maputi
white	puti
súčasná	concurrent
súčasná	kapanahon
isté	tiyak
alexandra	alexandra
starší	elders
starší	elder
starší	matatanda
starší	older
karty	baraha
karty	card
študentov	estudyante
mike	mike
určený	tinutukoy
určený	itinalagang
určený	designated
frank	frank
pomenovanie	term
pomenovanie	termino
pomenovanie	kataga
pomenovanie	ipangalan
pomenovanie	denominasyon
minimálne	pinakamababa
minimálne	pinakamaliit
minimálne	minimum
minimálne	pinakamababang
minimálne	kaunti
minimálne	minimal
simon	simon
dolárov	bucks
dolárov	dolyar
metódy	pamamaraan
útočník	jeanne
útočník	striker
základ	baseline
základ	pundasyong
základ	foundation
základ	pundasyon
základ	basehan
základ	base
obyčajne	kadalasan
street	kalye
nástroj	pinapalo
nástroj	instrumento
nástroj	kasangkapan
bibliografia	bibliography
radio	radio
radio	radyo
tarn	tarn
európske	europeo
európske	european
rozšírenie	extension
rozšírenie	expansion
rozšírenie	pagpapalawak
rozšírenie	palawakin
jazera	lawa
friedrich	friedrich
výstup	umalis
výstup	lumabas
výstup	output
slová	salita
vesmíre	sansinukob
vesmíre	universe
vesmíre	cosmos
maximálna	max
maximálna	pinakamataas
teploty	temperatura
nástupca	successor
zomrela	namatay
zostal	nanatili
zostal	nanatiling
zostal	naiiwan
dostať	makuha
dostať	makakuha
dostať	kunin
dostať	kumuha
pravda	totoo
pravda	true
pravda	katotohanan
pracovník	manggagawa
vysoko	high
vysoko	mataas
vysoko	mataas
vysoko	highly
austrália	australia
austrália	australya
príležitosti	pagkakataon
príležitosti	opportunity
príležitosti	pagkakataon
príležitosti	oportunidad
príležitosti	okasyon
kráľov	kings
kráľov	hari
vedľa	katabi
ťažké	mabigat
ťažké	hard
ťažké	mahirap
ťažké	matigas
ťažké	mahirap
fakt	katunayan
fakt	fact
fakt	katotohanan
fakt	talaga
prekladateľ	tagapagsalin
prekladateľ	translator
prekladateľ	tagasalin
big	big
big	malaking
big	malaki
doma	tahanan
doma	bahay
doma	makauwi
rozdelenie	pagkakahati
rozdelenie	division
rozdelenie	dibisyon
rozdelenie	subdivision
rozdelenie	paghahati
rozdelenie	split
rozdelenie	hatiin
rozdelenie	pamamahagi
ďalšia	kasunod
ďalšia	susunod
ďalšia	next
metóda	paraan
cieľ	layunin
cieľ	aim
cieľ	pupuntahan
cieľ	destinasyon
cieľ	patutunguhan
cieľ	layunin
cieľ	target
juan	juan
ročný	taunang
mnohí	maraming
mnohí	marami
mohlo	ma
auto	kotse
auto	sasakyan
auto	truck
auto	trak
auto	awtomatiko
auto	auto
fáza	phase
fáza	entablado
fáza	yugto
fáza	stage
stránku	pahinang
stránku	pahina
stránku	page
vrstvy	layers
definitívne	depinitibo
obsahu	nilalaman
obsahu	nilalaman
známych	kakilala
tlaku	presyon
vii	vii
vytvorenie	paglikha
vytvorenie	paggawa
vytvorenie	creation
vytvorenie	gumagawa
vytvorenie	ginagawa
ardennes	ardennes
politiky	patakaran
politiky	politika
politiky	pulitika
politiky	patakaran
porovnaní	kumpara
porovnaní	inihambing
funguje	gumagana
josé	jose
josé	jose
josé	josé
generácie	henerasyon
generácie	generation
generácie	henerasyon
dome	dom
návrat	comeback
návrat	bumalik
návrat	pagbabalik
fínsko	finland
zbor	koro
zbor	corps
spolupracoval	collaborated
upravené	edit
upravené	edited
upravené	customized
vstúpil	inilagay
vstúpil	pinasok
vstúpil	naipasok
strely	shots
strely	angle
stál	tumindig
útvary	departamento
pomer	ratio
poslanec	miyembro
červený	pula
červený	red
výskyt	pagkahulog
kapitán	captain
kapitán	kapitan
kapitán	kapitana
blue	blue
blue	bughaw
blue	asul
desať	sampung
desať	sampu
čile	chile
smith	smith
revolúcie	himagsikang
revolúcie	rebolusyon
revolúcie	matris
gold	ginto
gold	gold
ocenenie	parangal
ocenenie	awards
ocenenie	pagpapahalaga
ocenenie	award
league	league
league	liga
scenárista	screenwriter
závislosti	dependiyensiya
závislosti	dependensiya
množstva	dami
viktor	victor
viktor	viktor
hmoty	matter
knižnica	aklatan
knižnica	library
úspechy	achievements
úspechy	nagawa
bus	bus
aube	aube
tvare	shape
tvare	hugis
výšku	taas
výšku	height
prvok	tampok
prvok	itampok
prvok	element
prvok	elementong
prvok	elemento
aude	aude
igor	igor
rovnaký	pantay
rovnaký	parehong
rovnaký	same
dolné	lower
mieru	peace
mieru	kapayapaan
koncert	konsiyerto
koncert	concert
poslanci	miyembro
poslanci	members
poslanci	kasapi
poslanci	mps
najväčšia	pinakamalaking
najväčšia	pinakamalaking
krídla	wings
krídla	pakpak
iní	iba
jasné	burahin
jasné	malinaw
horné	itaas
horné	upper
andy	andy
pomoci	aid
pomoci	lunas
produkcia	output
produkcia	produksyon
produkcia	production
predsedu	chairperson
predsedu	chairman
dcéry	daughters
literárny	pampanitikan
existencie	existence
existencie	pagkakaroon
obchod	shop
obchod	tindahan
obchod	mamili
obchod	commerce
obchod	kalakalan
obchod	ipagpalit
obchod	magnegosyo
obchod	trade
obchod	tindahan
obchod	store
grammy	grammy
odvodené	nagmula
fyzika	pisikang
fyzika	pisika
písmeno	sulat
písmeno	liham
písmeno	letter
rovnomennej	eponymous
boje	fights
boje	aaway
boje	fighting
boje	battles
boje	pait
písma	fonts
kanadský	canadian
henry	enrique
henry	henry
slobody	kalayaan
slobody	liberty
slobody	kalayaan
okolia	paligid
okolia	lokalidad
okolia	pumapaligid
západné	west
západné	kanluran
západné	kanluranin
západné	western
hre	hre
samuel	samuel
listy	dahon
listy	letra
listy	letters
listy	titik
listy	sheet
lásky	nagmahal
lásky	love
lásky	nagmamahal
číne	tsina
číne	china
ministerstvo	ministry
využitie	paggamit
jednoducho	madaling
jednoducho	simply
albumov	album
albumov	albums
neustále	constant
jersey	jersey
banky	pampang
banky	bangko
banky	bangko
energia	enerhiya
náboženstvo	pananampalataya
náboženstvo	relihiyon
lesy	kagubatan
lesy	woods
lesy	kakahuyan
lesy	woodland
lesy	kagubatan
variant	variant
rumunsko	romania
úrovne	levels
úrovne	antas
úrovne	level
automobily	kotse
automobily	sasakyan
kríž	krus
kríž	cross
chicago	chicago
pápeža	papa
peniaze	pera
peniaze	salapi
dolný	lower
dolný	ibaba
dolný	ilalim
vydané	inisyu
miery	rate
miery	rates
miery	lawak
rímsky	roman
rímsky	romano
zase	ulit
zase	again
zase	muli
zase	nanaman
ženský	pambabae
pozornosť	atensyon
pozornosť	pansin
asteroid	asteroid
dobrý	mabait
dobrý	mabuti
švédsky	swedish
švédsky	suweko
oficiálny	official
oficiálny	opisyal
otázky	katanungan
otázky	tanong
britské	british
chris	chris
nesie	bears
zaradené	kasama
zaradené	nasama
celok	whole
celok	buo
celok	buong
predstaviteľ	kinatawan
roger	roger
majetok	estate
majetok	property
majetok	asset
zbraní	arms
zbraní	armas
encyklopédia	encyclopedia
vyhrala	nanalo
vyhrala	panalo
víťazov	winners
belgicko	belgium
červenej	pula
červenej	red
sainte	sainte
vládol	ruled
paris	paris
paris	parokya
basketbal	basketbol
basketbal	basketball
rodičia	parents
rodičia	magulang
ciele	goals
ciele	pinupuntirya
povstanie	warsaw
povstanie	insurrection
povstanie	paghihimagsik
vzťahov	kaugnayan
vzťahov	relasyon
zuzana	susan
schopnosti	kakayahang
schopnosti	kakayahan
schopnosti	kakayahan
viliam	william
žijúci	buhay
žijúci	tinitirahan
žijúci	pamumuhay
zahraničí	abroad
ruské	russian
ruské	ruso
stretol	nagkita
stretol	met
stretol	nakilala
vec	bagay
úpravy	pagbabago
úpravy	adaptations
úpravy	aayos
sobota	sabado
sobota	saturday
sobota	sat
rovnaké	pantay
rovnaké	parehong
rovnaké	same
areál	campus
dance	sayaw
ain	ain
sezónu	panahon
návrhu	galaw
návrhu	mosyon
návrhu	gumagalaw
premiéra	pangunahin
high	high
high	mataas
lewis	lewis
pochádzajú	nagmula
wilhelm	wilhelm
otto	otto
internet	internet
postavené	nakapaloob
postavené	binuo
gray	gray
gray	abo
matematika	matematika
matematika	math
php	php
verziu	bersyon
verziu	bersiyon
vojaci	sundalo
vojaci	hukbo
mladá	bata
sociálne	panlipunan
sociálne	social
sociálne	sosyal
priemysel	industriya
hranica	borderline
hranica	frontier
hranica	boundary
hranica	hangganan
pevnosť	lakas
pevnosť	tibay
pevnosť	muog
pevnosť	kuta
pevnosť	kutang
pevnosť	fort
haut	haut
heinrich	heinrich
odpor	paglaban
odpor	pagtutol
palube	lupon
palube	board
palube	kubyerta
palube	deck
skutočne	indeed
skutočne	truly
obaja	parehong
obaja	both
obaja	pareho
podpísal	pinirmahan
dokázal	pinatunayan
pojmy	tuntunin
pojmy	takda
pojmy	konsepto
moskve	moscow
šiestich	anim
columbia	columbia
zoznamu	listahang
zoznamu	listahan
hans	hans
pochovaný	ibaon
pochovaný	buried
klavír	piano
použitý	ginamit
použitý	nagamit
použitý	ginagamit
zboru	koro
zboru	corps
naozaj	talaga
národa	nation
vyrába	produces
dostupné	available
dostupné	magagamit
dostupné	makukuha
viii	viii
ľudské	pantao
ľudské	tao
ľudské	makatao
ľudské	human
otvorený	nagbukas
otvorený	binuksan
sama	alone
sama	magisa
sama	sam
skúsenosti	naranasan
skúsenosti	nakaranas
skúsenosti	maranasan
skúsenosti	karanasan
automobil	sasakyan
východne	silangan
východne	east
tma	kadiliman
emil	emil
žiarenie	radiation
častíc	particles
častíc	butil
historický	makasaysayang
historický	makasaysayang
noc	gabi
anglicka	inglatera
anglicka	england
carl	carl
joe	joe
font	font
lodi	bangka
trvalo	permanente
trvalo	permanenteng
zlato	ginto
zlato	gold
samotný	mismo
samotný	itself
náboženské	relihiyoso
váha	timbang
váha	bigat
týždeň	linggo
týždeň	lingguhan
týždeň	lingo
port	daungan
kam	saan
kam	asan
kam	kam
absolventi	alumni
absolventi	nagtapos
absolventi	graduates
zmenil	nagbago
zmenil	binago
zmenil	pinalitan
ton	tons
ton	ton
steve	steve
kláštora	monasteryo
skončilo	tinapos
skončilo	natapos
sochár	iskultor
postavili	nakapaloob
postavili	binuo
rozsahu	scale
rozsahu	saklaw
rozsahu	hanay
sarthe	sarthe
staroveku	antiquity
krátke	maiksi
krátke	maikli
krátke	short
krátke	pandak
krátke	maikling
krátke	maikli
krátke	maikling
našli	natagpuan
našli	nahanap
našli	nakita
našli	nakahanap
gól	layunin
steny	dingding
steny	pader
steny	pader
fyziky	pisikang
fyziky	pisika
okamžite	kaagad
okamžite	agad
okamžite	mabilisan
okamžite	instant
okamžite	iglap
okamžite	madaliang
okamžite	napipintong
okamžite	agarang
okamžite	kagyat
okamžite	kaagad
celkový	kabuuang
celkový	kabuuan
celkový	pangkalahatan
európa	europa
európa	gresya
koní	kabayo
redaktorov	editor
každé	bawat
žiadny	wala
sin	kasalanan
sochy	iskultura
jaskyňa	cave
jaskyňa	kuweba
jaskyňa	tabon
podnik	enterprise
oddelenie	paghihiwalay
oddelenie	kagawaran
oddelenie	departamento
technika	technician
technika	pamamaraan
technika	teknolohiya
out	lumabas
egypta	ehipto
literatúru	panitikan
literatúru	panitikang
spoločné	dugtong
spoločné	pinagsamang
uefa	uefa
energiu	enerhiya
biele	maputi
biele	puti
zvierat	hayop
zvierat	animal
zvierat	hayop
galaxie	galaxies
galaxie	galaxy
akcie	aksiyon
akcie	pagkilos
akcie	aksyon
akcie	promotion
akcie	namamahagi
akcie	pagbabahagi
akcie	aksyon
akcie	aksiyon
základy	mahahalaga
základy	fundamentals
základy	pundasyon
motorom	engine
motorom	makina
politický	pulitikal
politický	politikal
politický	pampulitika
významná	makabuluhang
christian	christian
christian	kristiyano
regiónu	rehiyon
prechod	gradient
prechod	pagbabago
prechod	transition
prechod	paglilipat
prechod	migration
prípad	case
prípad	kaso
prípad	kasong
komisie	commission
komisie	komisyon
priestory	space
priestory	kalawakan
priestory	puwang
priestory	espasyo
veta	pangungusap
veta	theorem
veta	parirala
skutočnosť	katunayan
skutočnosť	fact
skutočnosť	katotohanan
skutočnosť	katotohanan
paliva	gasolina
mládež	kabataan
mimoriadne	natatanging
mimoriadne	extraordinary
mimoriadne	labis
kyseliny	acids
kyseliny	acid
kyseliny	asido
vydania	edisyon
vydania	release
tabuľka	lamesa
tabuľka	mesa
tabuľka	talahanayan
tabuľka	table
operácia	operation
operácia	operasyong
operácia	operasyon
operácia	surgery
operácia	operasyon
ázii	asya
básne	tula
austrálii	australia
austrálii	australya
osobné	personal
linka	linyang
linka	linya
linka	line
výbor	komite
výbor	committee
opera	opera
použitím	paggamit
štvrtý	ikaapat
štvrtý	fourth
konštrukcie	istruktura
stretnutí	pagpupulong
nádrž	tank
nádrž	tangke
vnútra	panloob
miestne	lokal
madrid	madrid
režimu	regime
bývalé	dating
arcibiskup	arsobispo
schmidt	schmidt
dôvod	dahilan
lee	lee
chemické	chemical
chemické	kemikal
dopravné	traffic
dopravné	trapiko
dopravné	transportasyon
dopravné	sasakyan
raketa	rocket
raketa	missile
značky	tatak
značky	tatak
značky	marks
značky	palatandaan
značky	tags
allium	allium
sankt	sankt
viedlo	humantong
viedlo	led
pokus	tinangkang
pokus	sinubukang
pokus	tinangka
pokus	sinubukan
pokus	eksperimento
pokus	attempt
pokus	susubukan
pokus	pagtatangka
pokus	susubukang
objektu	bagay
objektu	object
jakub	jacob
jakub	james
prehľad	buod
hall	hall
zvuk	tunog
zvuk	audio
mig	mig
royal	royal
dostatočne	sufficiently
spolok	lipunan
spolok	guild
spolok	kapisanan
foto	itrato
foto	larawan
foto	litrato
foto	litratong
severné	north
severné	hilagang
severné	hilaga
severné	hilagang
hlasovania	votes
hlasovania	boto
hlasovania	pagboto
hlasovania	voting
hlasovania	boboto
parametra	parameter
živočíchy	hayop
côtes	côtes
tok	tok
tok	daloy
band	banda
samostatné	diskretong
samostatné	standalone
samostatné	hiwalay
stanicu	estasyon
stanicu	station
stanicu	istasyon
vozidlá	sasakyan
právnik	abugado
právnik	abogado
modely	models
modely	modelo
združenie	association
obchodné	pangkalakal
obchodné	commercial
obchodné	komersyal
obchodné	komersiyal
obchodné	negosyong
obchodné	negosyo
song	awitin
song	kanta
song	awit
google	google
gard	gard
harry	harry
vyhlásené	proclaimed
softvér	software
filozofické	pilosopiko
spôsobuje	causing
tábor	kampo
vyhlásená	ipinahayag
vyhlásená	idineklara
vyhlásená	proclaimed
mexiko	mehiko
hot	hot
hot	mainit
zbierky	kinokolekta
zbierky	collections
oltár	dambana
krídlo	wing
krídlo	pakpak
min	min
stone	bato
ponúka	offers
ponúka	inaalok
ponúka	offering
pamätník	memorial
pamätník	monumento
technológie	teknolohiya
day	araw
žili	nanirahan
žili	tumira
tradície	tradisyon
tradície	kaugalian
tradície	tradisyon
pleso	pleso
krista	krista
krista	cristo
krista	christ
krista	kristo
bridge	tulay
vytvorený	ginawa
vytvorený	nilikha
prospech	benet
strávil	nagastos
strávil	ginastos
kyselina	acid
kyselina	asido
objem	volume
kanál	channel
náklady	gastos
náklady	halaga
náklady	gastos
katarína	catherine
katarína	katarina
paláca	palasyo
buniek	cells
sekúnd	seconds
sekúnd	segundo
kontrolu	checking
kontrolu	tinitingnan
kontrolu	tinitignan
barcelona	barcelona
budapešť	budapest
deux	deux
minerály	mineral
arthur	arthur
jeseň	taglagas
jeseň	autumn
jeseň	taglagas
jeseň	mahulog
reakcie	reaksyon
reakcie	reaksyon
reakcie	reaction
knihu	book
knihu	libro
knihu	aklat
vytvorené	ginawa
vytvorené	nilikha
umiestnený	matatagpuan
umiestnený	nakatalaga
pravidiel	alituntunin
pravidiel	rules
pravidiel	tuntunin
častice	particles
častice	butil
dali	dali
dali	nagbigay
mestský	urbano
rozhodnutie	desisyon
scott	scott
corse	corse
západná	west
západná	kanluran
západná	kanluranin
západná	western
osobne	personal
obranca	defender
obranca	kalaban
základný	basic
višnjan	višnjan
back	likod
back	bumalik
back	balikan
back	balik
zvíťazil	nanalo
zvíťazil	panalo
bývalá	dating
kedysi	kapag
urobil	done
juhovýchodnej	southeast
robí	ginagawa
robí	gumagawa
cyklus	siklo
cyklus	cycle
cyklus	ikot
inline	inline
prenos	transmission
prenos	paghahatid
prenos	paglilipat
prenos	ilipat
prenos	transfer
červené	pula
červené	red
divadelné	dulang
silné	powerful
silné	makapangyarihang
silné	malakas
silné	strong
divízia	division
divízia	dibisyon
valign	valign
materiálov	materyales
boris	boris
matky	bida
dohody	trato
dohody	deal
dohody	kasunduan
domáce	tahanan
domáce	bahay
domáce	makauwi
domáce	domestic
otvorené	buksan
otvorené	bukas
otvorené	open
otvorené	nagbukas
otvorené	binuksan
franz	franz
river	ilog
záznam	pagtatala
záznam	recording
záznam	record
záznam	talaan
záznam	rekord
róbert	robert
rodné	pagkadalaga
rodné	maiden
témy	tema
témy	paksa
prúd	batis
prúd	daloy
berlín	berlin
dej	balangkas
chodník	landas
chodník	path
chodník	trail
bývalí	dating
jacques	jacques
japonska	japan
japonska	hapon
glóbus	globo
glóbus	globe
pásma	bands
prúdu	mainstream
vancouver	vancouver
bob	bob
rozsiahle	malawak
písať	magsulat
písať	sumulat
písať	isulat
písať	typing
písať	pagsusulat
podpora	suportahan
podpora	support
podpora	sumusuporta
podpora	suporta
podpora	sumuporta
podpora	sinusuportahan
blues	blues
hraníc	borders
hraníc	hangganan
našiel	natagpuan
našiel	nahanap
našiel	nakita
našiel	nakahanap
populácie	populasyong
populácie	populasyon
znakov	character
znakov	characters
scenár	scenario
scenár	script
adresa	tirahan
adresa	address
útoky	umaatake
prostriedky	mapagkukunan
prostriedky	yaman
prostriedky	kayamanan
prostriedky	means
can	pwede
can	maari
nedostatok	deficiency
nedostatok	kakulangan
drôme	drôme
stredné	gitnang
stredné	gitna
stredné	katamtaman
stredné	mean
brazília	brazil
kozmické	cosmic
príklady	halimbawa
medaily	medals
vedenia	pamumuno
vedenia	lead
vedenia	humantong
vedenia	tingga
vedenia	pamunuan
ccd	ccd
konštrukcia	konstruksiyon
konštrukcia	construction
konštrukcia	konstruksyon
konštrukcia	disenyo
konštrukcia	istraktura
modul	module
modul	plugin
lokalita	site
lokalita	kinalalagyan
lokalita	lokasyon
lokalita	lokalidad
požiadavky	hiling
požiadavky	kinakailangan
požiadavky	requirements
požiadavky	demands
road	daan
voľný	libreng
voľný	free
voľný	libre
voľný	malaya
ille	ille
vilaine	vilaine
interwiki	interwiki
rúk	kamay
rúk	hands
zmien	pagbabago
zmien	nagbabago
zmien	nababago
ľudských	pantao
ľudských	tao
ľudských	makatao
ľudských	human
konala	umarte
alžbeta	elizabeth
alžbeta	elisabeth
textov	teksto
textov	lyrics
krvi	blood
krvi	dugo
praxi	pagsasanay
praxi	practice
praxi	praktis
orgánov	organo
orgánov	organs
letectva	aeronautics
áno	oo
áno	opo
áno	yeah
katolíckej	katoliko
ekonóm	economist
žiadosť	aplikasyon
žiadosť	hilingin
žiadosť	kahilingan
žiadosť	hiling
žiadosť	request
žiadosť	humiling
hlasovanie	boto
hlasovanie	bumoto
hlasovanie	pagboto
hlasovanie	voting
hlasovanie	boboto
sestra	sister
sestra	ate
sestra	nurse
sestra	nars
berlíne	berlin
trest	parusa
trest	kaparusahan
trest	parusa
front	harapan
front	harap
front	pila
front	queue
kultúrna	pangkultura
kultúrna	cultural
podporuje	sumusuporta
podporuje	nagtataguyod
andré	andré
robiť	ginagawa
gróf	count
vodný	tubig
vodný	nabubuhay
vodný	aquatic
trvá	tumatakbo
trvá	nagpapatakbo
trvá	nagpupumilit
predstavujú	represent
predstavujú	kumatawan
predstavujú	kinakatawan
predstavujú	kumakatawan
predstavujú	pose
manžel	asawa
manžel	lakay
walter	walter
end	matatapos
end	katapusan
end	pagtatapos
end	tapusin
end	dulo
letov	flight
írska	intsik
írska	irish
írska	irlandes
írska	ireland
vodná	tubig
vodná	nabubuhay
vodná	aquatic
vodná	hydro
alfa	alpha
alfa	alfa
atlét	atleta
atlét	jock
gemini	gemini
myšlienky	ideya
myšlienky	thoughts
myšlienky	saloobin
doc	doc
rue	rue
použitá	ginamit
použitá	nagamit
použitá	ginagamit
matej	matias
zaznamenal	mapapansin
zaznamenal	noted
zaznamenal	kilala
voľne	wild
voľne	ligaw
voľne	malayang
národy	nations
olej	langis
olej	oil
ríši	imperyo
ríši	monggol
loiret	loiret
vozidla	sasakyan
vie	nakakaalam
vie	knows
vie	vie
floyd	floyd
vojvoda	duke
texas	texas
všetkým	lahat
historicky	makasaysayang
beh	takbo
beh	pagtakbo
beh	tumatakbo
vozidlo	sasakyan
ardèche	ardèche
generácia	henerasyon
generácia	generation
tretie	ikatlong
tretie	pangatlo
marcel	marcel
zmysel	meaning
zmysel	kahulugan
zmysel	kahulugan
zmysel	sense
východné	silangan
východné	east
východné	silangang
ukrajina	ukraine
prítomnosť	kasalukuyan
prítomnosť	presensya
prítomnosť	iral
prítomnosť	presence
prítomnosť	presensiya
landes	landes
východná	silangan
východná	east
východná	silangang
pán	mister
prehry	pagkalugi
green	berdeng
green	green
green	berde
misia	misyon
net	net
aké	anong
aké	anu
aké	anung
aké	ano
fifa	fifa
kapacita	kapasidad
kapacita	makayanan
kapacita	kakayahan
asistent	assistant
asistent	katulong
nemecky	aleman
jaskyne	tabon
jaskyne	cave
jaskyne	kuweba
indie	indie
indie	india
kostoly	simbahan
okruh	radius
okruh	circuit
umiestnená	matatagpuan
umiestnená	inilagay
umiestnená	nilagay
umiestnená	nakalagay
egypte	ehipto
správanie	ugali
správanie	inasal
správanie	gawi
ústave	constitution
volejbal	volleyball
bojové	combat
bojové	labanan
odmietol	tumanggi
odmietol	tinanggihan
odmietol	tumanggi
vnútorné	panloob
vnútorné	internal
vnútorné	panloob
vnútorné	indoor
vnútorné	natatagong
súboru	tipunan
súboru	magsampa
súboru	talaksan
súboru	file
mosty	tulay
zriedkavo	madalang
zriedkavo	bihira
delenie	division
delenie	dibisyon
delenie	subdivision
delenie	hatiin
young	bata
jednoduché	simple
jednoduché	simpleng
jednoduché	madali
jednoduché	madaling
jednoduché	easy
chorvátsku	croatia
trasa	landas
trasa	path
trasa	ruta
trasa	route
trasa	itinerary
obsahom	nilalaman
železničnej	riles
únia	unyon
únia	union
únia	unyong
stála	standing
stála	nakatayo
stála	tumindig
podujatie	pangyayari
podujatie	kaganapan
podujatie	event
stanley	stanley
death	kamatayan
štatistika	istatistika
štatistika	statistic
fyziku	pisikang
fyziku	pisika
reprezentuje	kumakatawan
formálne	formally
formálne	pormal
nádrže	tangke
občanov	mamamayan
billboard	billboard
afrika	africa
afrika	aprika
plynu	gas
pomenované	pinangalanang
pomenované	pinangalanan
pomenované	nagngangalang
hodnosť	rank
hodnosť	ranggo
podnikateľ	businessman
podnikateľ	negosyante
podnikateľ	entrepreneur
podnikateľ	negosyante
nutné	kinakailangan
spracovanie	pinoproseso
spracovanie	pagpoproseso
spracovanie	processing
spracovanie	pagproseso
spracovanie	paggamot
používanie	paggamit
používanie	paggamit
používanie	gamitin
atlas	atlas
giovanni	giovanni
menovaný	hinirang
menovaný	nominate
stratovulkán	stratovolcano
rgb	rgb
adolf	adolf
neskoršie	mamaya
stranách	panig
izrael	israel
prítoky	tributaries
samostatný	hiwalay
samostatný	standalone
vyjadruje	nagpapahayag
spisovateľov	manunulat
belgická	belgian
brána	gate
brána	gateway
korlević	korlević
zabezpečuje	sinisigurado
asp	asp
ročne	taunang
vzhľad	anyo
vzhľad	itsura
vzhľad	hitsura
súlade	alinsunod
vzduch	hangin
vzduch	himpapawid
cestujúcich	pasahero
cestujúcich	pasahero
brian	brian
pravidlo	tuntunin
pravidlo	alituntunin
pravidlo	alintuntunin
vrátiť	ibalik
vrátiť	bumalik
vrátiť	pagbabalik
vrstva	patong
super	pambihira
super	galing
super	super
