категорія	categoría
складною	complexas
складною	complicadas
видаються	parecen
видаються	parece
видаються	parecer
кольорові	cor
кольорові	de
зайнята	moi
зайнята	ocupado
зайнята	ocupados
зайнята	negocios
зайнята	ocupada
цікавить	me
цікавить	interesaba
цікавить	interesábame
цікавить	interesados
цікавить	interesado
цікавить	interese
цікавить	interesa
цікавить	interesada
лінкольн	lincoln
підняли	criados
підняли	a
підняли	crecín
підняли	criamos
позбавити	desfacerse
позбавити	desfacernos
позбавити	dela
позбавити	desfacerte
позбавити	del
позбавити	desfaite
позбавити	librar
позбавити	quítao
страждає	sofre
африканський	áfrica
африканський	africana
африканський	africanos
африканський	africano
хмара	nube
зберегла	a
зберегла	non
зберегла	mantivo
діагностика	diagnóstico
діагностика	diagnose
африканська	áfrica
африканська	africana
африканська	africanos
африканська	africano
розмовляє	charlas
розмовляє	fala
розмовляє	tedx
розмовляє	que
розмовляє	di
розмовляє	fala
розмовляє	fálalle
розмовляє	falar
оцінок	cualificacións
оцінок	as
оцінок	avaliacións
вимирання	extinción
завантажити	carguen
спасіння	exército
спасіння	de
спасіння	salvacionista
спасіння	salvación
терміново	urxente
прибутки	os
прибутки	ingresos
прибутки	do
прибутки	ingreso
прибутки	renda
прибутки	beneficios
прибутки	ganancias
хворі	enfermo
хворі	enfermos
хворі	enferma
базові	básica
базові	básicos
базові	básico
базові	básicas
базові	as
вивезли	conducido
пустеля	deserto
пустеля	sobremesa
бомбардувальник	bomber
настрій	humor
настрій	ánimo
традиційними	tradicional
традиційними	tradicionais
мить	momento
мить	agora
мить	intre
гостра	aguda
діагноз	diagnóstico
діагноз	diagnose
досвідчений	experimentou
досвідчений	experiencia
досвідчений	experimentado
досвідчений	nisto
кадр	foto
кадр	estímulos
вплинути	afectan
парадокс	paradoxo
поранені	feridos
поранені	ferido
найменш	cando
найменш	menos
найменш	polo
відмінні	diferentes
відмінні	distintas
відмінні	distinto
відмінні	distintos
відмінні	diferente
здобуває	se
відкриттів	descubrimentos
твердий	sólida
картку	carta
картку	tarxeta
картку	de
картку	unha
картку	documento
чути	escoitar
чути	oír
чути	oio
одинадцять	once
статусі	posición
статусі	statu
статусі	status
терапія	terapia
терапія	de
схильні	a
схильні	tendemos
схильні	tenden
схильні	adoita
перемовини	negociación
альтернативні	alternativa
плечі	ombros
вирази	expresións
розширений	a
розширений	avanzado
розширений	avanzada
господь	señor
господь	deus
господь	lord
смертності	infantil
смертності	mortalidade
міни	minas
поліцейські	poli
поліцейські	policías
поліцейські	policía
поліцейські	polis
кава	café
механічна	mecánica
механічна	mecánico
сонячне	solar
сонячне	noso
задачу	tarefa
атлантична	atlántico
кенні	kenny
бернар	bernard
повідомити	informe
повідомити	informar
підтверджена	confirmado
моцарта	mozart
біч	beach
біч	praia
добуток	produto
робітник	traballador
робітник	social
робітник	obreiro
робітник	obreiros
робітник	parado
геноцид	xenocidio
виправляти	arranxar
гарантії	garantía
гарантії	garantir
рабство	escravitude
таємний	segredo
таємний	secreto
таємний	secreta
талановитий	con
талановитий	talento
талановитий	talentosa
кельн	perfume
кельн	colonia
швидкостей	de
дружбу	amizade
дружбу	a
шерсть	pelo
шерсть	cabelo
шерсть	la
фолк	folk
хіросіма	hiroshima
тюрми	prisión
тюрми	cadea
тюрми	cárcere
перетворили	resultou
перетворили	volta
перетворили	sentía
автомобілем	coche
автомобілем	auto
автомобілем	carro
дез	dos
функціональні	funcionais
функціональні	funcional
здійсненні	que
адвокатів	avogados
відходи	lixo
відходи	residuos
відходи	perda
відходи	perder
відходи	tempo
перекладати	traduce
обіцяв	prometeron
обіцяв	prometín
обіцяв	prometinlle
обіцяв	prometéronme
обіцяв	prometida
обіцяв	prometíchesme
обіцяв	prometo
обіцяв	prometera
четвер	xoves
копальні	a
копальні	que
копальні	minas
преподобний	reverendo
гілл	outeiro
гілл	hill
гілл	outeiros
гілл	924
ушкодження	ferida
ушкодження	lesión
привілей	privilexio
готувати	cociñar
готувати	cociñeira
готувати	cociñeiro
охоронець	garda
комендант	comandante
гумор	humor
пікассо	picasso
басейни	piscinas
чудова	excelentes
чудова	excelente
чудова	de
робер	robert
квиток	billete
квиток	boleto
квиток	para
квиток	liscar
тютюн	tabaco
заохочення	promoción
заохочення	ascenso
пес	can
руді	rudi
принести	trae
зростати	aumentar
зростати	medra
зростати	crece
зареєстровані	rexistrado
даючи	a
даючи	dar
даючи	un
зникають	desaparecendo
зникають	desaparición
зникають	desaparecer
сиріт	orfos
берегова	costeiras
берегова	costeira
берегова	costa
нігерія	nixeria
нігерія	en
пріоритет	prioridades
пріоритет	as
дружин	mulleres
дружин	as
дружин	esposas
дружин	súas
комерційні	o
комерційні	comercio
комерційні	comercial
комерційні	anuncio
звичайне	normal
звичайне	normais
смертельно	mortal
смертельно	pecados
поділити	dividen
найближчий	máis
боєприпаси	munición
боєприпаси	municións
боєприпаси	cartuchos
боєприпаси	municións
журналістика	xornalismo
річну	anual
дивиться	a
дивиться	mirando
дивиться	mirar
дивиться	buscando
дивиться	vendo
дивиться	a
дивиться	as
дивиться	ver
дивиться	mirando
дивиться	mirar
дивиться	observando
металевий	de
металевий	metal
далеких	distante
далеких	afastado
вивчив	aprendín
вивчив	que
вивчив	aprenderon
вивчив	aprendemos
вивчив	aprendeu
вивчив	descubrimos
клара	clara
варта	ser
варта	a
варта	pena
варта	paga
варта	valor
варта	vale
позначено	a
зрозуміли	que
зрозуміли	comprendín
зрозуміли	entendían
зрозуміли	entendeu
зрозуміли	entendía
тести	exames
тести	probas
тести	tests
зайнятий	moi
зайнятий	ocupado
зайнятий	ocupados
зайнятий	negocios
зайнятий	ocupada
упередження	prexuízos
фундаментальні	fundamental
графіку	gráficos
кент	kent
отож	así
отож	que
отож	entón
отож	tan
сиру	queixo
змінений	edited
змінений	cambiou
змінений	cambiei
змінений	de
закінчено	rematei
закінчено	xa
закінчено	rematado
закінчено	remate
закінчено	acabado
закінчено	rematar
закінчено	rematou
закінчено	remataches
закінчено	por
закінчено	de
сотню	centos
сотню	cento
сотню	300
сотню	de
сотню	cen
сотню	100
жиру	graxa
жиру	gorda
жиру	gordo
жиру	gordos
жиру	o
неділя	domingo
неділя	domingos
неділя	dominical
китайською	os
китайською	chineses
китайською	chinés
китайською	chinesas
китайською	chinesa
бракує	falta
бракує	de
бракує	carecen
чиновники	funcionarios
розділив	dividido
сильніше	máis
сильніше	forte
відтворити	tocar
відтворити	xogar
відтворити	xogan
відтворити	xogo
зсув	de
зсув	quenda
рівна	plano
кнопки	botóns
поточні	actual
поточні	actuais
поточні	que
поточні	súa
поточні	corrente
світлини	fotos
світлини	as
світлини	fotografías
світлини	foto
світлини	túas
бейкер	baker
психологічний	psicolóxica
психологічний	psicolóxicas
діаграми	gráfica
діаграми	amosa
діаграми	gráfico
насос	surtidor
здоровий	san
здоровий	saúde
здоровий	sans
здоровий	saudable
ділення	división
ділення	dividen
допомогла	a
допомогла	axudou
допомогла	axuda
допомогла	axudounos
допомогла	axudaron
патентів	indicadores
середа	o
середа	mércores
зрозуміла	que
зрозуміла	comprendín
зрозуміла	entendían
зрозуміла	entendeu
зрозуміла	entendía
зрозуміла	decateime
зрозуміла	decatei
зрозуміла	decatámonos
зрозуміла	de
зрозуміла	que
зрозуміла	conta
зрозуміла	decatamos
зрозуміла	entender
зрозуміла	comprender
зрозуміла	entendo
клінічних	clínicos
клінічних	clínicas
клінічних	clínico
пристроями	mecanismos
пристроями	dispositivos
пристроями	aparellos
пристроями	utensilios
тканина	tecido
захищена	protexido
сардинія	sardeña
згори	do
згори	enriba
згори	20
згори	cima
згори	superior
фредді	freddie
локальні	local
локальні	locais
локальні	o
локальні	de
каньйон	canón
запрошує	convidei
запрошує	a
запрошує	invitamos
запрошує	invitoume
запрошує	invitado
запрошує	convidado
запрошує	convidou
адрес	lugares
ого	vaites
ого	uau
ого	guau
ого	vaia
дивний	raro
дивний	estraño
дивний	estraña
дивний	extraño
дивний	moi
дивний	rara
дивний	raro
вчора	onte
маляр	pintor
година	hora
губи	beizos
губи	os
губи	boca
пообіцяв	prometeron
пообіцяв	prometín
пообіцяв	prometinlle
пообіцяв	prometéronme
пообіцяв	prometida
пообіцяв	prometíchesme
пообіцяв	prometo
пообіцяв	prometera
піде	vai
меріленд	maryland
витікає	derramamentos
знала	sabía
знала	que
знала	sabían
знала	o
слабкість	debilidade
американець	estadounidense
американець	americanos
американець	americana
американець	americano
гастролі	xira
сінгапуру	singapur
пагорби	outeiros
сумнівів	dúbida
сумнівів	dubidar
сумнівів	dúbidas
сумнівів	dubido
сумнівів	dubídoo
вражає	incrible
вражає	incribles
вражає	sorprendente
вражає	abraiante
вражає	o
вражає	marabilloso
вражає	asombroso
марті	marty
вправи	exercicios
вправи	dirixe
вправи	un
вправи	unha
вправи	práctica
вправи	practicar
вправи	exercen
вправи	exercicio
купу	pila
купу	feixe
купу	rochas
купу	de
купу	da
сказали	dixo
сказали	dixeron
сказали	dixen
сказали	que
молодше	máis
молодше	novos
молодше	nova
молодше	novo
молодше	menos
подвійне	o
подвійне	dobre
подвійне	double
цифрова	dixital
цифрова	dixitais
нація	nación
нація	país
ніщо	nada
ніщо	non
підготувати	preparar
папери	papeis
папери	prensa
папери	os
папери	xornal
папери	xornais
боргу	débeda
узгодження	negociación
фізичне	física
фізичне	físicos
фізичне	físicas
фізичне	físico
конкретний	certo
конкретний	certas
конкретний	certa
конкретний	seguro
конкретний	certos
вірить	cre
виразно	sacar
трава	herba
стрибок	así
стрибок	saltar
стрибок	chimpa
гавань	porto
гавань	aínda
гавань	non
гавань	teño
критично	cruciais
критично	crucial
світанку	alborecer
світанку	amencer
демонструють	demostrar
демонструють	amosan
демонструють	demostraron
спина	volver
спина	volta
спина	atrás
розбити	romper
розбити	o
перспективних	emerxentes
пророк	profeta
молекулярна	molecular
молекулярна	moleculares
демонстрація	manifestación
демонстрація	demostración
материка	continente
монтана	montana
початкове	orixinal
початкове	orixinais
крос	cruzar
крос	cruz
крос	atravesar
крос	crosstree
гість	convidado
гість	invitado
вчинки	ooh
вчинки	ai
вчинки	oh
світле	luz
священна	sagrado
священна	sagrados
йорданії	jordan
сімейний	familia
сімейний	familiar
стать	sexo
стать	sexual
самостійні	illado
самостійні	illada
раса	carreira
раса	raza
раса	a
раса	internacional
найменша	máis
думає	que
думає	pense
думає	pensa
думає	cre
зауважив	se
зауважив	lle
зауважив	chegar
зауважив	empeorou
затримання	detención
виріб	produtos
виріб	orixe
макдональд	macdonald
макдональд	mcdonald
джордан	jordan
успішне	éxito
успішне	exitosos
погоджуюсь	acordo
погоджуюсь	de
погоджуюсь	concordo
погоджуюсь	dacordo
привид	pantasma
привид	espírito
критичний	crítica
суспільством	si
суспільством	mesmos
суспільством	se
суспільством	eles
суспільством	mesmas
сорочки	camisas
стійкі	resistentes
стійкі	resistente
призи	premios
індію	india
біорізноманіття	biodiversidade
безперечно	claro
безперечно	que
безперечно	certo
безперечно	certamente
безперечно	seguramente
безперечно	definitivamente
ціллю	obxectivo
ціллю	obxectiva
стела	stella
ушкоджень	ferida
ушкоджень	lesión
гени	xenes
гени	os
ядерний	nuclear
ядерний	nucleares
сідні	sidney
поодинці	soa
поодинці	só
поодинці	sós
поодинці	soas
поодинці	en
поодинці	paz
галерею	galería
галерею	de
галерею	louvre
опрацювання	procesando
опрацювання	procesamento
приціл	ven
приціл	vista
приціл	visión
приціл	seguramente
приціл	ver
реактор	reactor
барабан	drum
найменший	máis
нотатки	notas
завершений	total
завершений	completa
завершений	completar
завершений	completo
головами	cabezas
фразу	frase
домінує	domina
товстий	groso
перехресті	cruzar
перехресті	cruzando
слідів	pegadas
ніші	nishi
штучне	artificiais
штучне	artifical
штучне	artificial
кеті	cathy
мюзикл	musical
мюзикл	musicais
швидка	rápido
швидка	axiña
швидка	rápida
швидка	veña
швидка	marchar
швидка	rápido
швидка	velocidade
швидка	urxencias
швидка	de
швидка	emerxencia
швидка	urxencia
швидка	estado
швидка	tribunal
гігієни	hixiene
вчителька	profesor
вчителька	mestra
вчителька	mestre
екземпляр	exemplo
займати	consumir
займати	consumimos
світлий	luz
інтерпретація	interpretación
гарі	harry
строю	última
строю	fila
строю	parte
строю	traseira
зчеплення	realidade
пристрасть	paixón
копенгаген	consenso
копенгаген	de
копенгаген	copenhaguen
копенгаген	copenhague
тунелі	túneles
записувати	de
записувати	gravar
записувати	disco
баскетбол	baloncesto
баскетбол	básquet
спільними	común
спільними	comúns
краєвид	paisaxe
втрачений	perdeu
втрачений	perderon
втрачений	perdín
втрачений	perdemos
втрачений	perdido
здатен	capaz
десяток	ducias
десяток	ducia
десяток	de
напевне	esperanza
напевне	espero
рауль	raúl
заборонений	prohibido
заборонений	prohibidas
ірландська	irlandés
ірландська	irlandeses
ірландська	irlandesa
бесіди	conversas
бесіди	conversacións
замах	intento
замах	de
біологічна	biolóxicas
біологічна	biolóxica
біологічна	biolóxico
біологічна	biolóxicos
бунт	antidisturbios
бунт	rebelión
бунт	rebeldes
відчувається	sinto
відчувається	sentimos
відчувається	se
відчувається	sente
відчувається	séntese
відчувається	sinte
відчувається	ben
відчувається	que
тканинах	tecidos
підлога	chan
підлога	piso
підлога	andar
цитата	cita
цитата	citar
дотримуються	quedarei
мода	moda
мода	a
кримінальна	delito
кримінальна	crime
кримінальна	criminalidade
кримінальна	crimes
кримінальна	delincuencia
блакитні	azul
блакитні	azuis
програмний	software
прекрасно	fantástica
прекрасно	marabillosas
прекрасно	marabilloso
прекрасно	marabillosa
перетворилися	resultou
перетворилися	volta
перетворилися	sentía
настанови	instrucións
однаковий	mesmo
однаковий	mesmas
однаковий	mesma
порятунок	de
порятунок	apoio
речень	frases
делегат	delegado
поліклініка	clínica
слабкий	débil
помсти	vinganza
помсти	vingar
давід	david
літати	e
літати	pilotar
літати	voar
літати	voan
літати	voarei
літати	voe
літати	voo
означають	dicir
запустити	a
запустити	comezar
запустити	empezar
запустити	correr
запустити	corre
рассел	russell
блакитна	azul
блакитна	azuis
насильство	violencia
насильство	a
складено	por
панове	señores
панове	cabaleiros
аудиторія	audiencia
аудиторія	público
аудиторія	auditorio
аудиторія	auditorio
публічна	público
публічна	pública
публічна	públicos
публічна	públicas
заява	declaración
дискримінації	discriminación
дивні	estraño
дивні	estraña
дивні	extraño
дивні	moi
дивні	rara
дивні	raro
живу	vivir
живу	vivo
живу	viven
живу	vive
живу	viva
сприймає	percibe
кантрі	país
будівельників	sacrificio
будівельників	sacrificar
будівельників	zugue
будівельників	o
відмінно	excelentes
відмінно	excelente
відмінно	de
бився	loitei
бився	contra
бився	loitou
бився	loitamos
сусіди	os
сусіди	veciños
захищають	defender
бачите	ver
бачите	vexo
альтернативна	alternativa
черга	a
борги	débedas
дивна	raro
дивна	estraño
дивна	estraña
дивна	extraño
дивна	moi
дивна	rara
дивна	raro
документом	documento
забув	esqueceu
забув	esquecín
забув	as
забув	esquece
забув	esquecino
патріот	patriota
домінування	dominación
перенесені	transferido
перенесені	trasladado
чистоти	pureza
сімейні	familia
сімейні	familiar
ювілей	aniversario
обоє	tanto
обоє	dúas
обоє	dous
обоє	os
обоє	ambos
обмежити	límite
полюс	polo
полюс	poste
мелодія	melodía
тонка	no
кнопку	botón
пішки	pé
пішки	outro
пішки	infantaría
пішки	o
тигр	tigre
тигр	tiger
тигр	do
коси	súas
коси	trenzas
нерв	nerviosas
лорі	laurie
жах	terror
порожня	baleira
порожня	baleiro
порожня	baleiras
порожня	valeiro
шукають	buscar
власноруч	te
власноруч	mesmo
власноруч	ti
власноруч	vostede
жовте	amarelos
жовте	amarelas
жовте	amarela
жовте	marelo
жовте	taxi
цариця	raíña
цариця	queen
помста	vinganza
помста	vingar
робертс	roberts
пробудження	espertar
пробудження	aumento
пухлини	tumores
хей	feo
фріц	fritz
каналах	volumes
зацікавленість	ve
зацікавленість	reloxos
зацікавленість	mira
філософська	filosófica
обережно	coidado
обережно	ten
обережно	con
обережно	tede
обережно	prudente
обережно	conta
обережно	atento
муссоліні	mussolini
закінчилося	por
закінчилося	de
асортимент	de
асортимент	rango
асортимент	cadea
асортимент	montañosa
асортимент	abano
шматок	peza
шматок	anaco
шматок	unha
шматок	rebándenme
шматок	rebanda
шматок	faise
радіації	radiación
відгук	de
відгук	resposta
переглядів	opinións
романтичні	romántico
романтичні	románticos
борошно	comida
індивідуальна	persoa
індивідуальна	cada
індивідуальна	individuais
індивідуальна	individuo
індивідуальна	individual
індивідуальна	tipo
класом	clase
завершені	concluíu
завершені	os
завершені	rematei
завершені	xa
завершені	rematado
завершені	remate
завершені	acabado
завершені	rematar
завершені	rematou
завершені	remataches
одружитися	casar
одружитися	con
нідерландська	dutch
мемуари	declaración
таємна	segredo
таємна	secreto
таємна	secreta
сін	canela
заборонити	non
заборонити	se
нажаль	desgrazadamente
нажаль	por
нажаль	desgraza
нажаль	desafortunadamente
змінені	edited
змінені	cambiou
змінені	cambiei
змінені	de
нічия	debuxar
нічия	que
нічия	os
нічия	absorber
нічия	sur
нічия	debuxaría
сором	mágoa
сором	vergoña
сором	que
аудиторію	audiencia
аудиторію	público
аудиторію	auditorio
логічні	lóxica
чума	peste
японію	xapón
довший	xa
довший	máis
довший	tempo
довший	non
довший	a
старшому	maior
старшому	máis
старшому	vello
мудрий	sensata
мудрий	sabia
мудрий	sabio
тріумф	triunfo
процвітання	prosperidade
ефективна	efectivas
ефективна	efectiva
ефективна	efectivo
ефективна	efectivos
ефективна	eficaces
ефективна	eficaz
ефективна	a
гідність	dignidade
труп	cadáver
труп	corpo
кубі	cuba
кубі	cubana
барт	bart
пил	po
пил	pó
пил	das
показання	testemuña
мрія	soño
мрія	soños
мрія	con
хілл	outeiro
хілл	hill
хілл	outeiros
хілл	924
вдячний	agradecido
шия	pescozo
шия	par
шия	deles
шия	caluga
рости	crecen
рости	medrar
рости	medran
рости	cultivar
рости	crecer
рости	medra
екранах	pantallas
ввели	entrou
ввели	na
ввели	entra
анд	andes
проповіді	sermón
жаби	ras
збитки	perda
збитки	perdas
збитки	as
відбити	reflicten
відбити	reflictan
корисна	útil
корисна	útiles
корисна	para
корисна	útil
корисна	axuda
корисна	valioso
скелях	rochas
скелях	xeo
скелях	pedras
палець	dedo
палець	o
палець	polgar
жорсткий	difícil
жорсткий	duro
продемонстрували	demostrar
продемонстрували	amosan
продемонстрували	demostraron
картопля	patacas
пси	cans
пси	can
пси	os
пси	aos
незаконно	ilegal
купувати	mercando
припустимо	que
припустимо	supoño
припустимо	asumo
припустимо	que
припустимо	supoño
припустимо	asumindo
веселе	moi
травм	ferida
травм	lesión
соломон	solomon
тітка	tía
посилає	envía
дошці	encerado
сидів	eu
сидів	sentei
сидів	sentouse
сидів	senteime
сидів	sentou
сидів	onda
сидів	sentado
сидів	sentados
постріл	fogo
постріл	disparou
масштаб	escala
масштаб	fixarnos
наполовину	media
наполовину	metade
наполовину	medio
наполовину	a
похорон	funeral
похорон	enterro
аранжування	arranxo
аранжування	acordo
забули	esqueceu
забули	esquecín
забули	as
забули	esquece
забули	esquecino
забули	esqueceu
забули	esqueciches
забули	esquecín
камбоджі	camboxa
камбоджі	en
стоп	deter
стоп	de
стоп	parar
стоп	para
стоп	deixa
важче	máis
важче	difícil
наречена	noiva
наявний	dispoñibles
наявний	dispoñible
наявний	dispor
наявний	dispoñíbel
наявний	haxa
наявний	dispoñíbeis
анджело	angelo
ідеал	ideal
ідеал	ideais
орієнтований	dirixida
тисяча	miles
тисяча	milleiros
тисяча	mil
тисяча	de
тисяча	millar
пляшки	botellas
пляшки	botella
контексту	contexto
освітня	educativo
освітня	educativas
квитків	billete
квитків	boleto
квитків	para
квитків	liscar
мудрості	a
мудрості	sensatez
мудрості	sabiduría
мудрості	sabedoría
серйозний	serio
серйозний	seria
серйозний	en
серйозний	grave
крилом	nunha
крилом	á
бика	touro
височина	altas
висловили	se
задіяні	afectados
дюймів	cm
киснем	osíxeno
спалах	de
селянська	campesiño
спис	arpón
спис	spear
висить	pendurada
висить	a
висить	colgar
збережено	se
збережено	salvado
збережено	a
збережено	salvou
збережено	salvei
збережено	salvaches
вдасться	ter
вдасться	éxito
банда	forzados
окуляри	lentes
окуляри	gafas
окуляри	vasos
окуляри	as
пет	pat
милі	moi
вірити	cres
вірити	creo
вірити	que
вірити	crer
вірити	cremos
вірити	crer
нововведення	innovación
перспектива	perspectiva
епідемія	epidemia
епідемія	brote
билися	loitei
билися	contra
билися	loitou
билися	loitamos
вантаж	carga
вантаж	cargamento
стріляти	disparar
стріляти	dispáralle
гарячі	quente
гарячі	calor
клавіші	chaves
клавіші	as
винагороду	recompensa
слідство	investigación
відправляє	envía
корисний	útil
корисний	útiles
корисний	para
корисний	útil
корисний	axuda
комерційна	o
комерційна	comercio
комерційна	comercial
комерційна	anuncio
копійок	centavos
копійок	cincuenta
копійок	patacóns
копійок	céntimos
стоун	de
стоун	pedra
стоун	a
док	doc
віртуальний	virtual
дайте	dar
дайте	dáme
статистику	estatísticas
статистику	sobre
теплі	calor
теплі	quentes
теплі	quente
теплі	cálida
уподобання	gusta
уподобання	gústalle
завершує	termina
завершує	remata
завершує	fin
завершує	listo
прапорець	bandeira
флеш	de
сліпий	cegas
сліпий	cega
сліпий	cego
сліпий	invidentes
сліпий	cegos
комуністичний	comunista
комуністичний	partido
комуністичний	comunistas
пощастило	afortunada
пощастило	sorte
пощастило	afortunado
пощастило	con
пощастило	de
пощастило	sorte
пекло	inferno
пекло	carallo
пекло	demo
пекло	cona
хаос	un
хаос	caos
системний	sistema
системний	de
досвідчених	experimentou
досвідчених	experiencia
досвідчених	experimentado
досвідчених	nisto
привезли	trouxen
класика	clásicos
класика	clásico
кинути	lanzamento
кинути	dados
кинути	o
кинути	roll
кинути	rolo
язика	lingua
нестача	falta
нестача	de
нестача	carecen
бренду	marca
ідентичність	identidade
темряви	escuridade
винним	culpable
винним	culpábel
винним	culpábeis
ненависть	odio
ненависть	odio
ненависть	os
ненависть	o
ненависть	a
роджерс	rogers
континент	continente
нерівність	desigualdade
бомба	bomba
припиняється	paradas
припиняється	frea
припиняється	detén
припиняється	deixa
припиняється	se
вчинив	cometeu
вчинив	cometido
вчинив	cometiches
вчинив	cometeses
вчинив	cometer
вчинив	compromiso
вчинив	cometidos
вчинив	comprometido
вчинив	coa
комбінація	combinación
комбінація	de
казарми	barracas
гордість	orgullo
гордість	orgulloso
навчився	aprendín
навчився	que
навчився	aprenderon
навчився	aprendemos
навчився	aprendeu
навчився	descubrimos
утримати	manter
утримати	a
соборна	catedral
чистих	puro
чистих	pura
чистих	puros
кольоровий	cor
кольоровий	de
вчинили	fixo
вчинили	que
вчинили	o
пасажири	pasaxeiros
примусово	obrigado
примусово	a
примусово	forzado
примусово	todo
примусово	obrigoume
примусово	recrutado
примусово	forza
примусово	a
примусово	policía
примусово	exército
нижча	máis
нижча	inferior
нижча	baixos
нижча	pulmonar
нижча	calefacción
кістка	óso
чарівна	maxia
чарівна	máxico
чарівна	máxica
включили	resultou
включили	volta
включили	sentía
втратити	perder
втратити	perdemos
мудрість	a
мудрість	sensatez
мудрість	sabiduría
мудрість	sabedoría
чутливі	sensibles
чутливі	sensible
воллес	wallace
круті	xenial
круті	ben
круті	fresco
збоку	lado
збоку	secundarios
кукурудза	millo
кукурудза	trigo
вади	bugs
вади	myers
блискуче	brillante
побажання	desexa
іграшки	xoguetes
утік	fuxiu
утік	da
близнюки	xemelgos
почув	oín
почув	falar
почув	escoitei
винятки	excepción
винятки	excepcións
прихожан	congregación
померти	morren
померти	morre
померти	morrer
лондонський	londres
лондонський	london
міна	miña
міна	meus
міна	meu
італієць	italiano
італієць	italiana
італієць	italianos
собори	catedrais
глибше	máis
приховані	oculto
приховані	oculta
приховані	ocultas
приховані	escondidos
приховані	escondidas
замінила	substituída
молодість	xuventude
молодість	mozos
молодість	a
молодість	mocidade
молодість	francia
молодість	de
слухати	escoitar
слухати	escoita
слухати	escoite
чисті	puro
чисті	pura
чисті	puros
малювати	debuxar
малювати	que
малювати	os
малювати	absorber
малювати	sur
малювати	debuxaría
азот	nitróxeno
раю	paraíso
раю	o
приховати	ocultar
приховати	agochar
судини	arterias
розумний	intelixente
розумний	intelixente
розумний	intelixentes
розумний	listos
розумний	moi
розумний	listo
розваги	entretemento
жарт	broma
жарт	chiste
жарт	bromas
жарт	gracia
жарт	conto
вищими	máis
вищими	altos
вищими	alto
швидкі	rápido
швидкі	axiña
швидкі	rápida
швидкі	veña
швидкі	marchar
швидкі	rápido
швидкі	velocidade
гуманітарний	humanidades
слона	elefante
доріжки	pista
доріжки	track
доріжки	camiño
доріжки	rastro
доріжки	cambios
доріжки	hipódromo
аграрна	agrícolas
аграрна	agrícola
слуга	servo
слуга	criado
слуга	bedel
мана	do
мана	iwabuchi
мана	o
мана	vicepresidente
мана	aquí
солідарності	a
солідарності	solidariedade
дік	dick
радості	ledicia
радості	alegría
радості	desfrute
радості	da
зручний	conveniente
зручний	útil
зручний	cómodo
гріх	pecado
збережений	se
збережений	salvado
збережений	a
збережений	salvou
збережений	salvei
збережений	salvaches
спирт	alcol
спирт	alcohol
стоячи	de
стоячи	pé
стоячи	estar
стоячи	estaba
стоячи	parados
генетика	xenética
мертвий	mortos
мертвий	morto
мертвий	morta
мертвий	morreu
свині	porcos
свині	os
свині	porco
огюст	auguste
китайці	os
китайці	chineses
китайці	chinés
китайці	chinesas
китайці	chinesa
коп	poli
коп	policía
тихо	silencio
тихо	silencio
тихо	calado
мовляв	dicir
мовляв	dicindo
мовляв	que
мовляв	digo
мовляв	di
трибунал	tribunal
трансляція	vivir
трансляція	vivo
трансляція	viven
трансляція	vive
трансляція	viva
глина	clay
неймовірно	incrible
неймовірно	incribles
неймовірно	incríbel
коридор	corredor
коридор	corredor
тонни	toneladas
тонни	quintais
методику	técnicas
штани	pantalóns
штани	ruta
штани	no
штани	os
штани	pantalón
штани	brancos
штани	pantalóns
штани	pantalón
вигнали	un
вигнали	couce
вражений	impresionado
латинські	latín
показувати	amosar
показувати	espectáculo
складне	complicado
складне	complexas
складне	complicadas
складне	difícil
складне	dificil
агрегат	agregada
оголошені	declarou
бухті	porto
гнів	ira
гнів	rabia
гнів	odio
задовольнити	satisfacer
контекст	contexto
пальцями	os
пальцями	dedos
повторити	repite
повторити	anda
повторити	di
повторити	repita
повторити	repito
повторити	dígoche
повертаючись	volta
атомна	atómicos
атомна	núcleo
атомна	atómica
горло	gorxa
погана	mala
погана	malos
погана	mal
погана	malas
погана	malo
погана	mágoa
патрони	proxectís
холл	hall
холл	corredor
холл	concello
холл	civil
холл	sede
бабусі	avoa
зіткнувся	atopou
студентська	estudante
студентська	estudantes
студентська	alumno
гуртожиток	dormitorio
гуртожиток	inspección
читачі	segue
читачі	lectores
сексуальної	sexual
нейрони	neurona
нейрони	neuronas
продає	vende
веселка	arco
веселка	vella
веселка	da
індивідуальний	persoa
індивідуальний	cada
індивідуальний	individuais
індивідуальний	individuo
індивідуальний	individual
індивідуальний	tipo
візуально	visuais
візуально	dificultades
порожній	baleira
порожній	baleiro
порожній	baleiras
порожній	valeiro
ведуча	anfitrión
атрибути	atributos
динамічні	dinámica
півтори	media
півтори	metade
півтори	medio
півтори	a
відтворює	xoga
взвод	317
вочевидь	aparentemente
чарівний	engaiolante
чарівний	encantadora
чарівний	que
чарівний	encantador
чарівний	encantado
чарівний	querida
небезпечний	perigoso
небезпечний	perigosos
небезпечний	perigosa
небезпечний	perigosas
волонтерів	voluntarios
інструментами	instrumental
інструментами	instrumentos
корови	as
корови	vacas
формальні	regularmente
формальні	normal
формальні	típica
формальні	de
формальні	taxis
формальні	regular
формальні	formal
порівнювати	comparar
порівнювати	comparamos
практик	prácticas
істина	verdade
істина	certo
істина	verdade
істина	a
вітамін	vitamina
соломона	solomon
