категорија	category
прегратка	embrace
болцано	bolzano
брајзах	breisach
осветли	highlight
хафез	hafez
развивачите	developers
диуф	diouf
лој	loy
барони	barons
пајче	duckling
атрактивен	attractive
билатерално	bilaterally
билатерално	bilateral
дијарбакир	diyarbakir
вакцините	vaccines
татковците	fathers
исаф	isaf
децимални	decimal
коранот	koran
жен	gennes
салазар	salazar
громот	thunderbolt
инкарнација	incarnation
колекционер	collector
мерсер	mercer
салиери	salieri
уживаше	enjoyed
инјективна	injective
бесни	furious
непот	nepos
шлехтер	schlechter
заобиколен	roundabout
извршителите	perpetrators
турист	tourist
заблуди	delusions
алудирајќи	alluding
мими	mimi
сач	sachs
леи	lei
супериорен	superior
влечеле	drugged
киви	kiwi
вестерботен	västerbotten
панкреас	pancreas
тинг	ting
израелците	israelis
израелците	israelites
компромиси	compromises
уфрлена	implosive
рајмонд	raymond
своеволно	willingly
твртко	tvrtko
мотивирана	motivated
исцртување	rendering
зара	zara
продлабочување	deepening
продлабочување	deepen
повторувајќи	reiterating
зајакнати	strengthened
чоколада	chocolate
пополнуваат	filling
познавачите	connoisseurs
еуфорија	euphoria
фиго	figo
безначајни	insignificant
виракоча	viracocha
ужасот	dreadnought
киднаперите	kidnappers
освета	revenge
контролите	controls
омск	omsk
германиум	germanium
ексетер	exeter
концептуални	conceptual
астронаути	astronauts
адолесценти	adolescents
прадо	prado
готам	gotham
двоглед	binoculars
циклични	cyclic
соживот	coexist
соживот	coexistence
куглање	bowling
држач	bin
мерач	meter
каб	kab
трње	thorns
грабнување	abduction
грабнување	kidnapping
хенкок	hancock
фичо	fico
макроекономската	macroeconomic
тили	tillie
еро	ero
пико	pico
хуа	hua
хуа	hwa
локализирани	localized
мувла	mold
зул	zul
када	tub
када	bathtub
хидра	hydra
заколнат	sworn
сведенборг	swedenborg
малкович	malkovich
балансирање	balancing
алманах	almanac
монолог	monologue
вуковар	vukovar
навикнати	accustomed
психијатри	shrinks
психијатри	psychiatrists
весело	cheerful
весело	joyful
весело	hilarious
еднаквите	equals
олборг	aalborg
алкалоид	alkaloid
нојштрелиц	neustrelitz
туба	tuba
неосновани	unfounded
ранливост	vulnerabilities
ранливост	vulnerability
ковал	koval
белфор	balfour
амбициозна	ambitious
експлоатираат	exploit
виолината	violin
виртуоз	virtuoso
тоник	tonic
пропагирање	propagation
тапи	corks
амазонките	amazons
шимон	shimon
печатач	printer
загрозено	threatened
исламабад	islamabad
телер	teller
глејзер	glazer
синхронизирана	synced
фамилијарна	family
полтава	poltava
кулминираше	culminated
изник	iznik
егзодус	exodus
јагнешко	lamb
берге	berge
адем	adem
површно	superficial
анистон	aniston
полин	pauline
емири	emirs
потписниците	signatories
потонат	submerged
пржен	fried
вилкинсон	wilkinson
неизмерно	immensely
лебедев	lebedev
наркотици	narcotics
бентам	bentham
кимберли	kimberly
новонастанатата	emerging
поплочен	paved
довер	dover
бајнам	bynum
селективна	selective
генијалност	genius
генијалност	ingenuity
маноло	manolo
евангелисти	evangelists
мајчинството	motherhood
шини	rails
скијачи	skiers
агрикол	agricole
баз	buzz
проповедаат	preaches
проповедаат	preach
дефинитивен	definitive
лажици	spoons
паркирање	parking
гропиус	gropius
палм	palm
дем	dem
емо	emo
понс	ponce
атентатор	assassin
длабочините	depths
препоните	groin
блогирање	blogging
имер	imer
вазни	vases
рационалност	rationality
скијапарели	schiaparelli
мартино	martino
луз	luz
ашока	ashoka
павароти	pavarotti
најтли	knightley
гастроентеритис	gastroenteritis
маркер	marker
однатре	inside
визби	cupboards
реорганизирана	reorganized
оневозможено	disabled
сита	sita
служеа	served
изводливо	doable
изводливо	feasible
силувани	raped
бун	boone
референдуми	referenda
референдуми	referendums
брендирање	branding
презира	despises
борнмут	bournemouth
харизматичен	charismatic
громови	thunder
громови	thunderstorms
метрополис	metropolis
амундсен	amundsen
флопи	floppy
дафне	daphne
седативи	sedatives
седативи	sedated
вестманланд	västmanland
сеопфатни	comprehensive
депресивно	depressing
депресивно	depressed
авеста	avesta
тестирана	tested
монотеизам	monotheism
паола	paola
блаженство	bliss
мозли	mosley
сретен	sreten
хортикултура	horticulture
нехру	nehru
барде	bardet
реквизити	props
ладога	ladoga
јудит	judit
спасението	salvation
незаменлив	irreplaceable
хомеопатски	homeopathic
паго	pago
шпер	speer
понтиј	pontius
искоренување	eradication
искоренување	eradicate
џедај	jedi
маркез	marquez
жад	jade
тронови	thrones
аида	aida
аида	alda
ерлајнс	airlines
лаза	laza
диносауруси	dinosaurs
отаго	otago
расипување	breakdowns
статистичари	statisticians
карлица	pelvis
дебрецен	debrecen
одгледани	bred
хамсун	hamsun
мразел	hated
поздравува	greets
поздравува	welcomes
индепендиенте	independiente
мандолина	mandolin
гојанија	goiânia
грее	warm
грее	heated
тоалет	toilet
тоалет	bathroom
иритација	irritation
волонтерска	volunteer
страсно	passionately
електорат	electorate
неправдата	injustice
пребројување	counting
фотографирана	photographic
севр	sèvres
поставувања	placements
поставувања	settings
насобраните	accumulating
конзервирана	canned
конвој	convoy
забен	dental
дамијано	damiano
антитеза	antithesis
глупост	stupidity
предавачи	lecturers
кларксон	clarkson
дипломци	graduates
модус	modus
дерил	darryl
дерил	daryl
волшебна	enchanting
вадуц	vaduz
поднесено	submitted
поднесено	filed
мускау	muskau
озборувања	gossip
копакабана	copacabana
линковите	links
неодамнешно	recent
фао	fao
росети	rosetti
џаму	jammu
потсекретар	undersecretary
јаго	iago
јаго	lago
беси	bessie
редгрејв	redgrave
слајд	slide
заведување	seduction
аднан	adnan
руиз	ruiz
параиба	paraíba
меури	bubbles
кабалата	kabbalah
спасувачки	rescue
варени	boiled
свобода	svoboda
франкофонски	francophone
елиминацијата	elimination
агресивните	belligerent
џејкобс	jacobs
немирни	restless
справа	contraption
торнадо	tornado
молчи	hush
миксови	mashups
брокер	brokerage
брокер	broker
волтон	walton
еленор	eleanor
камшик	lash
камшик	whips
камшик	whip
џемима	jemima
сафари	safari
килими	carpets
дент	dent
касно	late
филипе	philippe
жилберто	gilberto
борман	bormann
сферна	spherical
најавата	intro
женственост	femininity
преведувачите	interpreters
сабрина	sabrina
боса	barefoot
боса	bossa
заглавија	headers
имплементирана	implemented
велебит	velebit
фенотип	phenotype
блонди	blondie
вудро	woodrow
ове	ove
тех	tech
дегенерација	degeneration
абрамс	abrams
барикело	barrichello
хун	hun
хун	hoon
воловите	oxen
раковите	crayfish
квинт	quintus
имунологија	immunology
двина	dvina
качен	perched
феуд	fief
караманлис	karamanlis
рејн	reign
рејн	raine
сафири	sapphires
токсикологија	toxicology
стимуланси	stimuli
стимуланси	incentives
дрвено	wooden
хрват	croat
букчин	bookchin
тропа	knocking
тропа	banging
елмер	elmer
тужеше	sued
биодиверзитетот	biodiversity
проповедници	preachers
зис	suess
снабдувачи	suppliers
искривена	distorted
карнера	carnera
гаража	garage
радиобрановите	airwaves
хименез	jiménez
смокви	figs
плач	cry
мелон	mellon
неверство	infidelity
дауни	downey
јагула	eel
маневар	maneuver
маневар	manoeuvre
лавоазје	lavoisier
делич	delitzsch
лубеници	watermelons
реорганизацијата	reorganisation
мекгрегор	mcgregor
островче	islet
аварски	avar
арден	arden
роба	merchandise
спарување	coupling
полупроводнички	semiconductor
доли	dolly
рационализам	rationalism
кандински	kandinsky
сине	son
салих	salih
ботичели	botticelli
гаутама	gautama
изнајмил	rented
ченај	chennai
самотија	solitude
распоредувањето	deploying
распоредувањето	deployment
грез	greuze
погрижил	nailing
нагиб	naguib
лив	liv
один	odin
тува	tuva
рамбо	rambo
кобра	cobra
бувови	owls
пасау	passau
амир	amir
восхитен	elated
археи	archaea
биш	bysshe
шеридан	sheridan
заклучени	locked
архангелск	arkhangelsk
гледач	spectator
гледач	watcher
трактор	tractor
скромност	modesty
аташе	attaché
кити	kitty
преименувањето	renaming
латина	latina
економетрија	econometrics
волд	wald
галина	galina
гандалф	gandalf
бир	bir
пијани	drunk
бигс	biggs
цитираше	quoted
фуентес	fuentes
томиќ	tomic
протестантскиот	protestant
алмеида	almeida
пантолони	trousers
пантолони	pants
адитиви	tse
патуваше	travelled
нојхаус	neuhaus
пепа	pepa
доџ	dodge
кауцки	kautsky
равел	ravel
дордоња	dordogne
наноцевките	nanotubes
заклани	slaughtered
дпс	mrf
дпс	dps
лукс	lux
нејт	nate
тролови	trolls
саратов	saratov
унхцр	unhcr
синдикален	syndicated
наддавање	bidding
местење	rigging
местење	fixing
нино	nino
алгој	allgäu
хум	hum
шарената	colourful
саскачеван	saskatchewan
брокери	brokers
потсеќа	reminiscent
амиши	amish
паркс	parks
бенсон	benson
антените	antennas
антените	antennae
сас	sas
оча	ocha
ромска	romani
лабава	lax
барака	baraka
барака	barrack
прашалникот	questionnaire
лавров	lavrov
леле	wow
олимпиец	olympian
флексибилна	flexible
корда	korda
веласко	velasco
ања	anja
ања	anya
тик	tick
тик	tic
реа	rhea
реа	rea
ладино	ladino
поздравен	hailed
сумер	sumer
зајци	rabbits
гвајакил	guayaquil
фатално	fatal
фатално	fatally
крид	creed
дивокоза	chamois
уверени	confident
господарка	mistress
импланти	implants
пуст	desert
лгбт	lgbt
шунка	ham
заблагодари	thanked
емпиризам	empiricism
магдонос	parsley
бриши	blanks
сонуваат	dreaming
калимантан	kalimantan
назабени	serrated
метаморфозис	metamorphosis
нишало	pendulum
конструктивен	constructive
јодот	iodide
норшепинг	norrköping
абди	abdi
тромбоза	thrombosis
симо	simo
деспина	despina
ддт	ddt
хостинг	hosting
тета	auntie
тета	theta
тета	aunt
грунд	grund
заразен	infected
заразен	contagious
гарнет	garnet
хуманост	humanity
слезината	spleen
азкабан	azkaban
саиф	saif
полански	polanski
канцер	cancer
семиотика	semiotics
декрети	decrees
хартман	hartmann
хартман	hartman
вилушка	fork
чик	chick
нетрпение	impatience
зигберт	siegbert
пречекува	greets
пречекува	welcomes
цигла	brick
гинзбург	ginzburg
ерсте	erste
донован	donovan
борово	borovo
амплитудна	amplitude
момсен	momsen
мотелот	motel
корделија	cordelia
убод	stings
убод	stab
убод	sting
случајноста	serendipity
чимборазо	chimborazo
суеверие	superstition
каз	caz
крајслер	chrysler
андаманските	andaman
привлекувањето	attraction
привлекувањето	attracting
јудео	judeo
питони	pythons
вакцинација	vaccination
вакцинација	vaccinations
ломбарди	lombardi
менталитет	mentality
снага	strength
снага	torque
риц	ritz
гладни	hungry
молчење	silence
привилегирани	privileged
екг	ekg
тоска	tosca
герион	geryon
присила	priscilla
мастектомија	mastectomy
меѓувладина	intergovernmental
буџетска	budgetary
решителен	decisive
тато	dad
тато	daddy
кип	kip
надвојводата	archduke
повикуваме	urge
спремност	willingness
обештетување	reparations
нефтида	nephthys
орхидеи	orchids
фахд	fahd
ерол	erol
ерол	errol
болничари	paramedics
брага	braga
јасин	yasin
јасин	yassin
атф	atf
измит	izmit
дима	dima
матје	mathieu
хубер	huber
патките	ducks
отаку	otaku
шик	chic
шик	shik
експоненцијално	exponential
туко	tuco
бизе	bizet
харам	haram
внимавајте	beware
платено	paid
коалиции	coalitions
предарлска	vorarlberg
завери	conspiracies
теодосиева	theodosian
стриндберг	strindberg
вистерија	wisteria
шиитите	shiite
темелни	thorough
влав	vlach
боровинки	cranberries
боровинки	blueberries
боровинки	blueberry
екстракт	essence
екстракт	extract
пренослив	portability
капиталистите	capitalists
нечисти	impure
нечисти	unclean
прото	proto
сјин	xun
трпе	handle
верувајте	believe
верувајте	trust
затајување	evasion
снуп	snoop
наезда	infestation
окови	shackles
окови	chains
ужасната	horrified
понижувачки	humiliating
понижувачки	demeaning
инхибиција	inhibition
дијалектика	dialectic
сиси	sissy
наем	rent
наем	lease
праживотни	protozoa
округла	round
малмстин	malmsteen
тахити	tahiti
ингви	yngwie
врие	boiling
соновите	dreams
посветуваат	dedicating
феникиски	phoenician
романтичарите	romantics
кестнер	kästner
тремоло	tremolo
боранија	yams
панини	panini
колер	koehler
темелна	thorough
пон	poo
трактори	tractors
оми	omi
мулер	muller
невролог	neurologist
бирократите	bureaucrats
неефикасност	inefficiency
кодак	kodak
палачинки	pancakes
ранч	ranch
трибините	stands
дебатираат	debate
сомнежот	doubt
менструален	menstrual
попусти	discounts
транспарентни	transparent
слот	slot
слот	sloth
хидроген	hydrogen
енерџи	energy
кукавицата	cuckoo
динарски	dinaric
вакуф	vakuf
назим	nazim
лоцирање	locate
лоцирање	locating
вајо	vaio
хумел	hummel
насилници	thugs
насилници	bullies
херат	herat
збрка	mess
бисквити	biscuits
блумфилд	bloomfield
дружат	mingling
гроте	grote
пеј	sing
пеј	pei
пеј	chant
хигиенски	hygienic
хамза	hamza
бина	stage
крајова	craiova
мултинационална	multinational
јусејн	usain
биомасата	biomass
волонтер	volunteer
лепа	lepa
алборз	alborz
линдберг	lindbergh
агрипа	agrippa
емигрираат	emigrate
емигрираат	emigrating
преобрази	transform
пријавена	reported
хуаскар	huáscar
столчиња	chairs
столчиња	stools
моторна	chainsaw
лекс	lex
петровна	petrovna
насобрани	clustered
бискупи	bishops
бобови	fabaceae
нотацијата	annotation
тринаесеттиот	thirteenth
драгоцено	precious
рибентроп	ribbentrop
волтерс	walters
полок	pollock
одбрамбена	defensive
читам	read
анет	annette
лами	lamy
дау	dow
телесно	carnal
клевети	slander
чико	chico
чипс	chips
хејман	hayman
комарец	mosquito
компетентност	competence
павилјони	pavilions
профитабилни	profitable
профитабилни	lucrative
астерикс	asterix
герилска	guerilla
ќин	kean
витка	bends
живеј	live
ноктот	nail
перикле	pericles
трибината	bleachers
трибината	grandstand
инфинитив	infinitive
мариупол	mariupol
дијагностицирани	diagnosed
беспрекорно	flawless
беспрекорно	immaculate
зачувај	save
полимеризација	polymerization
ранк	rank
сторителите	perpetrators
локус	locus
блекинге	blekinge
калмар	kalmar
екстракти	extracts
тургут	turgut
вестон	weston
визи	visas
визи	visa
воздржаност	restraint
голијат	goliath
караницата	fray
јунус	yunus
борг	borg
созопол	sozopol
ирец	irish
ирец	irishman
колци	stake
колци	stakes
рапсодија	rhapsody
испраќач	sender
магента	magenta
гагаузија	gagauzia
ангора	angora
гетингенски	göttingen
гинекологија	gynaecology
дијаметрално	diametrically
гансу	gansu
одлучност	determination
порота	jury
трудна	pregnant
спротивностите	opposites
харун	harun
харун	haroun
дрејер	dreyer
достојни	worthy
шинџи	shinji
наруто	naruto
изненадувања	surprises
имре	imre
санка	sledge
санка	sleigh
санка	sled
ирачките	iraqi
понти	ponti
креирајќи	creating
превентивно	preventive
ленард	leonard
тавани	ceilings
боливуд	bollywood
супстрати	substrates
бодисатва	bodhisattva
суперлига	superliga
маџуро	majuro
дискутираше	discussed
корморани	cormorants
ендрус	andrews
трепери	tremble
фукуока	fukuoka
супермаркети	supermarkets
адмирали	admirals
иницирана	initiated
акушерство	obstetrics
минималистички	minimalist
денч	dench
вадат	extracted
кајсија	apricot
хогвартс	hogwarts
садик	sadiq
приколка	trailer
пастер	pasteur
буравесник	shearwater
асиметричен	asymmetrical
чандра	chandra
алчноста	greed
претепан	beaten
велење	velenje
вродено	inherently
нимфите	nymphs
литургии	liturgies
алина	alina
трнава	trnava
микропроцесори	microprocessors
цигански	gypsy
трепките	eyelashes
литографија	lithography
гонети	pursued
загадена	polluted
завршив	finished
усаид	usaid
инсистираат	insist
бок	boc
фигаро	figaro
бездомници	homeless
превезот	blindfold
крајници	tonsils
росен	rosen
индиго	indigo
савој	savoy
пардо	pardo
позитив	positive
позитив	positives
викицитат	wikiquote
престапници	offenders
малпигиовидни	malpighiales
вељко	veljko
предлагајќи	proposing
пингвини	penguins
вествуд	westwood
фразите	catchphrase
неважечка	invalid
мота	motta
внуците	grandchildren
несвест	unconscious
џад	jad
џад	jud
џад	judd
хоспитализација	hospitalisation
столици	chairs
мамут	mammoth
гоген	gauguin
зороастризам	zoroastrianism
џамбо	jumbo
хоровиц	horowitz
елвира	elvira
отис	otis
навредлива	offensive
мараја	mariah
буџетите	budgets
мармара	marmara
печурка	mushroom
сопатници	companions
рајмс	rhimes
заведен	listed
пано	marquee
хелер	heller
атаксија	ataxia
билатералните	bilateral
брена	brena
брена	brenna
поука	lessons
испакнати	protruding
брчки	wrinkles
роскилде	roskilde
понтски	pontic
грабнал	grabbed
применливи	applicable
мерејќи	gauging
акадски	akkadian
воопштено	generalizations
неправди	injustices
отровите	poisons
реџиналд	reginald
гајда	bagpipes
олтари	altars
осудување	conviction
осудување	condemn
цимет	cinnamon
реи	rei
креирано	created
прекршени	broken
прекршени	violated
колина	collina
брама	brahma
пензии	pensions
владе	vlade
стоматолог	dentist
конкурси	pageants
апокалипса	apocalypse
морфема	morpheme
космо	cosmo
республика	respublika
деа	dea
хмс	hms
исмет	ismet
присоединувањето	annexation
потсетување	reminder
нек	nek
скенер	scanner
страствен	passionate
моту	motu
осуммина	eight
бјеловар	bjelovar
алкибијад	alcibiades
камило	camilo
ракавица	mitt
ракавица	glove
махачкала	makhachkala
хроничари	chroniclers
кредитори	creditors
мелоди	melody
тепачки	hurling
тепачки	fights
склона	inclined
склона	prone
засек	incision
аниматори	animators
хипер	hyper
будни	awake
изгрејсонцето	sunrise
кошут	kossuth
милхаузен	mühlhausen
пим	pim
пим	pym
забрзани	accelerated
ченг	chang
ченг	cheng
прогнози	prognosis
прогнози	forecasts
прогнози	forecast
работодавец	employer
цент	cents
цент	cent
лукот	garlic
клиперс	clippers
фламинго	flamingo
напивка	potion
богд	bogd
данчо	danco
боден	boden
евбеја	euboea
наивна	naive
адолесценција	adulthood
кортекс	cortex
молк	silence
мирисни	smell
девин	devin
скршеници	fractures
крилести	winged
густаво	gustavo
песимизам	pessimism
шагал	chagall
дебра	debra
задоволителна	satisfactory
задоволителна	satisfying
аткинс	atkins
стравопочит	awe
фда	fda
финансиер	financier
дијабетис	diabetes
бахман	bachman
турбуленции	turbulence
рајхсвер	reichswehr
рефинансирање	refinancing
хибернација	hibernation
идиоми	idioms
микрофони	microphones
исчезната	missing
поткатегорија	subcategory
ццц	ccc
солферино	solferino
хедли	hadley
заложништво	hostage
заложништво	captivity
бетел	bethel
квазари	quasars
нееднаква	unequal
патриција	patricia
менсфилд	mansfield
модератор	moderator
кантабрија	cantabria
кума	kumar
кума	godmother
масна	fatty
благородно	noble
идиот	idiot
грешниците	sinners
уверување	assurances
безмилосно	merciless
хармонизација	harmonising
хармонизација	harmonisation
сотер	soter
недостапен	unreachable
недостапен	inaccessible
леонтјев	leontief
хатор	hathor
регулаторна	regulatory
маалски	hood
скамоци	scamozzi
гузман	guzman
вибрато	vibrato
келнерка	waitress
дејтон	dayton
неписмени	illiterate
надежен	aspiring
вихуела	vihuela
контактираат	contacting
фиброза	fibrosis
оптимален	optimal
оптимален	optimized
вибрација	vibration
администрации	administrations
двоуми	hesitating
заборавот	oblivion
разведена	divorced
џино	gino
предизвикувачки	challenging
нереално	unreal
нигериски	nigerian
кран	crane
кран	crans
метлок	matlock
полимераза	polymerase
неформалниот	informal
регата	regatta
ранлива	vulnerable
институционално	institutional
институционално	institutionally
цеткин	zetkin
месојадни	carnivorous
квоти	quotas
квоти	quota
гап	gap
дукла	dukla
фотоелектричен	photoelectric
неважни	irrelevant
лампа	flashlight
лампа	lamp
гарнитура	furniture
столче	chair
двотретинско	rds
контролер	controller
мосад	mossad
извонредност	excellence
роалд	roald
одложувања	postponements
одложувања	delays
абнормално	abnormally
погребна	funerary
гетото	ghetto
инјекции	injections
мирадор	mirador
срамежлив	shy
наставничка	teacher
храбра	brave
храбра	bold
парализиран	paralysed
парализиран	paralyzed
шанг	shang
зод	zod
маријано	mariano
социолингвистика	sociolinguistics
нава	nava
перуански	peruvian
тахо	tahoe
политбиро	politburo
газ	ass
газ	arse
газ	gaz
газ	butt
анегдота	anecdote
скар	scar
безрбетници	cephalopods
осветленост	brightness
сицилијански	sicilian
сусам	sesame
дим	dim
дим	smoke
милован	milovan
сведочел	testified
интимно	intimately
интимно	intimate
тјенанмен	tiananmen
тартар	tartar
ризично	risky
тројката	troika
мегара	megara
џефрис	jeffries
галициски	galician
келија	cell
дајмлер	daimler
пензионираниот	retired
опортунистички	opportunistic
мастилото	inks
гигантски	gigantic
најлошото	worst
генијален	ingenious
генијален	genius
тетратки	notebooks
штаргард	stargard
клешта	pliers
рени	renny
антибиотик	antibiotic
скаларен	scalar
очекуван	expected
очекуван	awaited
рагнар	ragnar
работодавачи	employers
љубезно	kindly
гереро	guerrero
џулијано	giuliano
еверет	everett
вегетаријанци	vegetarians
вегетаријанци	vegetarian
уличка	alley
освети	avenge
учтивост	courtesy
госет	gosset
сечило	blade
сестринството	sorority
сестринството	sisterhood
еластичен	elastic
коланџело	colangelo
портењо	porteño
санитарни	sanitary
дренажа	drainage
ампери	amps
анка	anka
анка	anca
безбројни	countless
безбројни	innumerable
безбројни	scores
силувања	rapes
силувања	rape
фејт	faith
рубио	rubio
посакувам	wish
фељтон	feuilleton
грабливец	predator
адријано	adriano
рабиндранат	rabindranath
гребените	reefs
кисинџер	kissinger
ерстед	ørsted
антиб	antibes
зачнат	conceived
шмид	schmidt
шмид	schmid
адрија	adria
акредитиви	credentials
копнежот	longing
најми	hired
десеттина	tenth
делано	delano
прогонуваат	persecute
пимен	pimen
јаши	jassy
делор	delors
убедена	convinced
чоу	chou
траверс	travers
кирија	rent
каракала	caracalla
конфигуриран	configured
грегорио	gregorio
ентузијастички	enthusiastic
тројанци	trojans
монументи	monumenti
гвинет	gwyneth
штајнбергер	steinberger
маргарит	marguerite
фаворитот	favourite
непристрасен	impartial
непристрасен	unbiased
маринци	marines
дифузна	diffused
пристојност	decency
мидлтон	middleton
пача	pacha
најлошо	worst
шамполион	champollion
телема	thelema
гого	gogo
конфигурирање	configure
сфероид	spheroid
невидени	incomparable
анаеробни	anaerobic
наредник	sergeant
велича	exalted
транспортери	transporters
транспортери	transports
трупци	logs
козак	kozak
масажа	massage
штат	stadt
сабина	sabina
ганглија	ganglion
заоѓа	sets
возбудување	arousal
возбудување	thrills
рулет	roulette
олеснувања	relief
клои	chloe
пало	palo
амадор	amador
бартоломеј	bartholomew
ментори	mentors
керамиди	shingles
вратови	necks
достоинствено	dignity
достоинствено	dignified
либерализацијата	liberalisation
заситеност	saturation
извршно	executive
детонација	detonation
дурбан	durban
лизи	lizzie
лизи	lizzy
енио	ennio
елеганција	elegance
мачеништво	martyrdom
скептични	sceptical
скептични	skeptical
омаха	omaha
господине	sir
господине	mister
тангента	tangent
галактичко	galactic
киплинг	kipling
кантор	cantor
нојрупин	neuruppin
спокојство	serenity
патрис	patrice
кузнецов	kuznetsov
гумени	rubber
нанџинг	nanjing
вметнато	inserted
вијали	vialli
фаберже	fabergé
експлозивен	explosive
лихтенберг	lichtenberg
чичо	uncle
паредес	paredes
гад	gad
сансовино	sansovino
авантурист	adventurer
периодизација	periodization
ариј	arius
поволности	benefits
звонимир	zvonimir
лицеј	lyceum
хајленд	highland
кашкавал	cheese
кашкавал	casserole
рабат	rabat
мудри	wise
индексирање	indexing
хедира	khedira
сунитите	sunnis
сахалин	sakhalin
сампрас	sampras
толерантен	tolerant
самир	samir
самир	sameer
конгресмен	congressman
џабар	jabbar
текстури	textures
размислувајќи	contemplating
селма	selma
оџак	chimney
пусто	desolate
прекршен	violated
итрина	wiles
хоук	hawke
поврзи	connect
номинира	nominate
тренто	trento
булез	boulez
орнитологија	ornithology
гардероба	wardrobe
вакуола	vacuole
милосрдие	charity
хајао	hayao
профитира	profiting
нојбург	neuburg
гмелин	gmelin
шпекулација	speculation
зангерхаузен	sangerhausen
праведноста	righteousness
градоначалниците	mayors
надминувањето	overcoming
лушпести	scaly
тул	thule
кошмар	nightmare
капра	capra
нервозен	nervous
линг	ling
моран	moran
благодарен	thankful
благодарен	grateful
знаменосец	bannerman
лојална	loyal
поштеди	spare
изготвувањето	drafting
вереник	fiance
вереник	fiancé
оцет	vinegar
берлиоз	berlioz
амбасадите	embassies
суптилен	subtle
оса	wasp
кандидатури	nominations
дивергенција	divergence
килмер	kilmer
неефикасна	ineffective
неефикасна	inefficient
концесии	concessions
абакус	abacus
усс	uss
усс	ccs
ганимед	ganymede
бесмртен	immortal
обожава	adores
обожава	loves
акиба	akiba
мнр	mfa
веракруз	veracruz
вешта	skilled
сензорот	sensor
макаби	maccabi
џофри	joffrey
бункер	bunker
пејтон	payton
пејтон	peyton
магнат	mogul
магнат	tycoon
магнат	magnate
хипици	hippies
простран	spacious
никанор	nicanor
харизма	charisma
абруцо	abruzzo
стоунхенџ	stonehenge
шипки	rods
арчер	archer
свршеник	fiancé
менует	minuet
космичка	cosmic
белка	belka
зигот	zygote
линдеман	lindeman
наполнета	loaded
наполнета	filled
грент	grant
деди	daddy
рамења	shoulders
упорен	persistent
швајгер	schweiger
изобличување	distortions
рамнодушност	indifference
вулгарен	vulgar
барикади	barricade
барикади	barricades
ундина	undine
елин	elin
меккарти	mccarthy
цимерман	zimmermann
соучесник	accomplice
банска	banská
школарина	tuition
неволно	reluctantly
рондонија	rondônia
сонувачот	dreamer
дебатите	debates
химки	khimki
конвергентна	convergent
сопружници	spouses
јахти	yachts
дадилката	nanny
немоќен	powerless
преамбулата	preamble
алопеција	alopecia
цајц	zeitz
праведни	righteous
собиески	sobieski
ритер	ritter
чедвик	chadwick
чистач	cleaner
чистач	sweeper
чистач	janitor
баум	baum
обала	coast
инвалиди	invalids
нееднаквости	inequalities
сендвичи	sandwiches
клајне	kleine
минералогија	mineralogy
микробранова	microwave
лимузина	limousine
лимузина	limo
кодиран	encoded
кодиран	coded
напредуваше	progressed
пердув	feather
ризо	rizzo
оддалеку	remotely
прашувам	asking
ваучери	vouchers
ваучери	voucher
јост	joost
олин	olin
шарено	colourful
видра	otter
шпигел	spiegel
менди	mendy
менди	mandy
менди	mandi
сола	sola
многукратно	manifold
страдаше	suffered
гаврани	ravens
алхемија	alchemy
генотип	genotype
асприлја	asprilla
фаулер	fowler
количините	quantities
ченгду	chengdu
прокси	proxy
ковалски	kowalski
камел	camel
слушај	listen
импресии	impressions
импресии	impression
тиват	tivat
фетус	fetus
јаја	yaya
ерланген	erlangen
еег	eeg
совршеност	perfection
образложи	elaborate
хвар	hvar
алкан	alkan
кублај	kublai
кајо	cayo
чолиќ	colic
хее	höhe
качувањето	boarding
призми	prisms
возбудливо	exciting
изгори	burn
салинас	salinas
шешири	hats
гордијан	gordian
завиткани	wrapped
алгол	algol
алумни	alumni
делгадо	delgado
америго	amerigo
бауман	baumann
грејсон	grayson
нурми	nurmi
кипарските	cypriot
брутална	brutal
сограѓани	countrymen
изиграни	baffled
лиман	liman
копачи	diggers
приколки	trailers
приколки	trailer
имун	immune
цитоплазма	cytoplasm
командите	commands
сичин	sitchin
препорачан	recommended
ослаби	weaken
брилијантно	brilliant
брилијантно	brilliantly
хое	hohe
маршираат	marching
гугенхајм	guggenheim
епилог	epilogue
картум	khartoum
аса	aces
завои	bandages
малибу	malibu
лемурија	lemuria
неовластено	unauthorized
чиба	chiba
протези	prosthetics
проди	prodi
пилар	pilar
истерани	expelled
вилкинс	wilkins
повеќегодишен	perennial
откупен	redeemed
рубљов	rublev
жезол	scepter
намами	lure
еузебио	eusébio
кобајаши	kobayashi
вејл	vale
исцрпувачки	exhausting
еретик	heretic
разнесува	blows
доверител	trustee
опојни	heady
промашил	missed
искривен	crooked
амајлија	amulet
амајлија	talisman
придружнички	acolytes
оправдуваат	justify
претпазливи	vigilant
претпазливи	wary
социологот	sociologist
бескрајна	endless
избирајќи	choosing
азаренка	azarenka
таблоид	tabloid
гард	gard
норте	norte
улов	catches
транспортирани	transported
силван	silvan
страсна	passionate
момбаса	mombasa
сефер	sefer
даночно	irs
здењек	zdeněk
кадилак	cadillac
кадилак	caddy
кирстен	kirsten
усноцветни	lamiaceae
отстапат	cede
штала	barn
роз	roz
сочуство	condolences
лимфен	lymphatic
