kostolov	цркви
lenka	ленка
slobodná	единствена
slobodná	сингл
slobodná	самец
stoviek	стотка
stoviek	hundred
stoviek	стотици
stoviek	сто
stoviek	стотина
stoviek	стотини
stoviek	стотици
stoviek	стотина
osvetlenie	просветлување
osvetlenie	осветлување
ein	ein
vyvinutá	развиени
vyvinutá	развиено
vyvinutá	развиен
vyvinutá	развиена
alpách	алпи
odstúpil	оставка
fish	риби
fish	фиш
fish	риба
štandardné	стандарден
štandardné	стандардно
štandardné	стандардни
štandardné	стандард
štandardné	стандардна
štandardné	стандардни
štandardné	стандарден
štandardné	стандардно
sobáš	бракови
sobáš	брак
sobáš	венчавка
sobáš	свадба
tance	танци
abraham	абрахам
abraham	аврам
temple	храмот
temple	темпл
temple	храм
objaviť	откријте
oslo	осло
užívateľov	корисници
mladšieho	помладо
mladšieho	помлади
mladšieho	помлад
mladšieho	помлада
got	имам
budhizmus	будизмот
dlhodobé	долгорочни
reggae	реге
greg	грег
pasažierov	патници
príjmy	приход
príjmy	приходи
príjmy	приход
príjmy	приходи
príjmy	примања
vírus	вирус
partner	партнер
partner	партнерка
dokončené	заврши
dokončené	завршено
dokončené	завршив
dokončené	заврши
dokončené	завршена
dokončené	завршено
obnovené	обновен
obnovené	обновено
obnovené	повторна
obnovené	обновен
obnovené	обновени
obnovené	обновено
sociálno	социо
závislé	зависни
závislé	зависен
závislé	зависно
závislé	зависна
italia	italia
italia	италија
turecké	турска
turecké	турско
turecké	турски
turecké	турскиот
baláž	балаж
ilustrátor	illustrator
oblečenie	облека
oblečenie	облека
oblečenie	алишта
oblečenie	облека
zima	студ
zima	ладно
zima	ладна
zima	студено
zima	студена
zima	зима
dennis	денис
java	јава
java	java
nomináciu	номинација
povstalcov	бунтовници
kresťania	христијани
columbus	колумбус
columbus	колумбо
jednotné	обединето
jednotné	обединет
jednotné	обединета
jednotné	единствена
jednotné	сингл
jednotné	самец
jednotné	дрес
jednotné	униформи
jednotné	униформа
spôsobená	предизвикана
spôsobená	предизвика
parsons	парсонс
železné	железно
železné	железото
železné	пегла
železné	железо
pen	пенкало
pen	пен
jadrá	јадра
campo	кампо
atlantic	атлантик
atlantic	атлантикот
atlantic	атлантска
suché	сува
suché	хемиско
suché	суво
suché	сув
suché	исуши
opraviť	поправање
opraviť	поправка
opraviť	поправање
opraviť	фикс
opraviť	поправи
opraviť	точен
opraviť	исправи
opraviť	точна
snehu	снег
gaga	гага
známu	позната
známu	познати
známu	познат
url	url
url	адреси
civilistov	цивили
závody	трки
závody	раси
zbory	хорови
sovieti	советите
bruseli	брисел
predpoklady	предуслови
predpoklady	претпоставки
zimy	зими
stratu	губење
stratu	губиток
stratu	загуба
montana	монтана
blake	блејк
tunela	тунел
teoretický	теоретски
teoretický	теоретска
trofej	трофеј
jeruzaleme	ерусалим
kultúr	култури
kultúr	културите
plná	полни
plná	целосна
plná	полна
plná	полн
stavali	изграден
stavali	изградена
stavali	изградени
stavali	изградено
námorníctvo	морнарица
riadiť	воден
riadiť	водени
riadiť	управување
riadiť	менаџирање
mladšie	помладо
mladšie	помлади
mladšie	помлад
mladšie	помлада
učiteľka	наставник
učiteľka	професорка
učiteľka	наставничка
učiteľka	учител
učiteľka	професор
pivo	пиво
jednotný	обединето
jednotný	обединет
jednotný	обединета
jednotný	дрес
jednotný	униформи
jednotný	униформа
jednotný	единствена
jednotný	сингл
jednotný	самец
pripojený	закачени
pripojený	прикачена
pripojený	поврзани
pripojený	поврзано
pripojený	поврзан
pripojený	онлајн
pripojený	online
münchen	münchen
stiahnuť	симнување
stiahnuť	преземи
obľúbený	омилено
obľúbený	омилени
obľúbený	фаворитот
obľúbený	омилена
obľúbený	омилен
obľúbený	фаворит
obľúbený	омилено
obľúbený	омилен
obľúbený	омилена
obľúbený	омилени
evanjelium	евангелие
craig	крег
kvalitné	квалитетно
kvalitné	квалитет
korisť	украденото
korisť	плен
korisť	плен
par	par
pozemky	заговори
pozemky	парцели
pozemky	ланд
pozemky	копно
pozemky	земјиште
pozemky	парцели
stály	смирено
stály	мирно
stály	стабилно
prototypy	прототипови
jadrové	нуклеарна
jadrové	нуклеарно
jadrové	нуклеарни
jadrové	нуклеарен
kov	метал
rola	улога
písania	пишувате
pečene	џигер
pete	пит
štátnik	државник
brať	земање
brať	земи
brať	земете
kvalifikáciu	квалификации
ušiel	избегал
ušiel	избега
ušiel	избегаа
reforiem	реформи
vstúpiť	внеси
vstúpiť	внесете
multi	мулти
kazateľ	проповедник
klein	klein
klein	клајн
telefóny	телефони
telefóny	телефоните
telefóny	телефони
vonkajšia	планинарска
vonkajšia	надворешно
vonkajšia	надворешен
vonkajšia	надворешно
vonkajšia	надворешни
vonkajšia	надворешна
cruz	круз
dobytok	говедата
dobytok	говеда
dobytok	стока
dobytok	добиток
muzikál	музички
muzikál	музичка
muzikál	мјузикл
muzikál	музичко
strachu	стравот
strachu	страв
zostavy	собранија
zostavy	поставува
zostavy	комплети
zostavy	заоѓа
zostavy	сетови
zostavy	чети
zostavy	постава
fanúšikovia	фановите
fanúšikovia	фанови
fanúšikovia	навивачи
fanúšikovia	обожаватели
plyny	гасови
ryba	риби
ryba	фиш
ryba	риба
vlákien	влакна
aktivista	активистка
aktivista	активист
nádoby	контејнери
jung	јанг
jung	јунг
ľavé	лево
ľavé	лева
ľavé	левица
väzni	затвореници
väzni	затвореници
zoltán	золта
prebehol	дезертирал
priehrada	браната
priehrada	брана
priehrada	резервоар
kongrese	конгресот
kongrese	конгрес
money	пари
zranení	повреден
zranení	повредени
zranení	повредени
zranení	повреди
zachovať	зачувување
zachovať	зачува
zachovať	задржи
zachovať	продолжи
zachovať	задржи
zachovať	чувај
ministri	министри
ministri	министрите
mayer	мејер
mayer	мајер
vedeli	знаев
vedeli	знаел
vedeli	знаеше
výskumné	истражување
výskumné	истражувања
platforma	платформа
car	автомобил
car	кола
car	цар
príslušné	надлежните
príslušné	надлежни
príslušné	компетентен
príslušné	надлежен
príslušné	релевантни
anti	анти
platformy	платформи
platformy	платформа
brankára	голман
brankára	голманот
preč	заминати
preč	далеку
preč	подалеку
hľadal	барале
hľadal	претресе
islamu	ислам
islamu	исламот
esperanto	есперанто
hrobu	гробот
hrobu	гроб
dátumu	датум
dátumu	дата
christoph	кристоф
hĺbku	длабочина
hercov	глумци
hercov	актери
ohrozený	загрозена
ohrozený	загрозени
ohrozený	загрозен
ohrozený	загрозени
ohrozený	загрозено
ohrozený	загрозена
ohrozený	загрозен
ohrozený	компромитиран
poéziu	поезијата
poéziu	поетски
poéziu	поезија
viditeľný	видливо
viditeľný	видлива
viditeľný	видлив
viditeľný	видливи
videa	video
videa	видео
kresby	скици
kresby	цртежи
rozhodnúť	одлучува
rozhodnúť	одлучи
podaní	администрација
kube	куба
bolesť	магарешки
bolesť	болката
bolesť	болки
bolesť	болка
deriváty	деривати
konkrétny	конкретни
konkrétny	конкретна
konkrétny	бетон
konkrétny	бетонски
konkrétny	конкретен
originálny	оригинал
komik	комедијантот
komik	комичар
obrat	промет
obrat	обрт
walker	вокер
štvrtého	четврто
štvrtého	четвртата
štvrtého	четвртото
štvrtého	четвртиот
štvrtého	четврти
štvrtého	четврта
natrvalo	траен
natrvalo	трајна
natrvalo	трајно
natrvalo	постојана
natrvalo	постојан
natrvalo	трајно
súostrovie	архипелаг
ekonomicky	економски
lúč	зрак
lúč	бим
lúč	греда
lúč	реј
orientované	ориентираните
orientované	ориентирана
orientované	ориентирани
orientované	ориентиран
prežili	преживеани
prežili	преживеаните
prežili	преживеа
prežili	преживеала
prežili	преживеаја
prežili	преживеал
vyšetrovanie	истрага
vyšetrovanie	истрага
vyšetrovanie	истраги
vyšetrovanie	истраги
šachu	чес
šachu	шаховска
šachu	шах
venera	венера
austin	остин
vinyl	винил
ideálne	идеално
ideálne	идеален
ideálne	идеална
ideálne	идеални
ideálne	идеал
ideálne	идеално
abc	abc
občan	граѓанин
cia	циа
cia	cia
cia	циа
disky	дискови
disky	дискови
disky	вози
vzácny	драгоцено
vzácny	скапоцено
vzácny	скапоцен
vzácny	скапоцени
vzácny	драгоцена
vzácny	ретки
vzácny	реткост
vzácny	ретко
vzácny	редок
vzácny	ретка
strauss	штраус
dokonale	перфектно
dokonale	совршено
krivka	крива
sláva	слава
sláva	слава
niektorý	некои
šéf	шеф
šéf	шефот
šéf	газда
šéf	boss
vasilij	василиј
nádor	тумор
hliníka	алуминиум
hliníka	алуминиумски
finančná	финансиски
finančná	финансиска
finančná	финансиско
získavajú	добивањето
získavajú	стекнување
získavajú	стекнува
prápor	батаљон
prápor	баталјон
natočil	снимија
natočil	снимен
natočil	снимена
natočil	снимаа
anjou	анжу
wrestling	борење
ono	оно
cestný	road
cestný	пат
varga	варга
vetu	казна
vetu	реченица
vetu	пресуда
analýzu	анализи
analýzu	анализа
trhy	маркети
trhy	пазарите
trhy	пазари
dávid	дејвид
dávid	david
dávid	давид
geograf	географ
lasica	ласица
lasica	лисица
irak	ирак
jasná	светло
jasná	светли
jasná	светла
znížiť	намали
znížiť	намалување
znížiť	намали
znížiť	намалување
znížiť	опаѓање
obytných	станбен
inšpiroval	инспирираше
inšpiroval	инспириран
inšpiroval	инспирирани
inšpiroval	инспирирана
ltd	лтд
pologuli	хемисфера
pilota	пилот
pilota	пилотот
spomínajú	спомнува
spomínajú	споменува
crni	crni
slnečný	сани
slnečný	сончево
slnečný	сончев
slnečný	сончеви
okna	прозорец
najrýchlejšie	најбрзо
najrýchlejšie	најбрза
najrýchlejšie	најбрз
budapest	будимпешта
pristátia	слетувања
pristátia	слетување
pristátia	спуштање
pristátia	приземјување
raj	раџ
raj	raj
raj	рај
raj	рајски
budovanie	градба
budovanie	зграда
budovanie	градење
lucie	луси
otvára	отвора
otvára	отворање
otvára	отварање
územné	територијалната
územné	територијален
územné	територијалниот
územné	територијална
územné	територијални
bývanie	домување
bis	бис
nepretržite	постојано
nepretržite	континуирано
nepretržite	непрекинато
nepretržite	континуирано
hustoty	густина
zobrazí	покажува
zobrazí	емисии
zobrazí	прикажува
zobrazí	прикажува
viditeľná	видливо
viditeľná	видлива
viditeľná	видлив
viditeľná	видливи
trend	тренд
júlia	џули
júlia	јулија
júlia	јулија
júlia	џулија
júlia	julia
júlia	џулиет
júlia	јулија
kuchyňa	кујна
kuchyňa	кујна
carolina	каролина
pravdepodobnosti	веројатности
pravdepodobnosti	веројатност
reagovať	реагира
srb	србин
srb	србинка
srb	српски
srb	српска
srb	српски
vyhrať	победи
vyhrať	победуваат
vyhrať	победа
plošiny	платформи
referendum	референдум
spánku	спиење
spánku	спијам
fyzická	физичко
fyzická	физичка
fyzická	физички
piata	петти
piata	петта
piata	петто
rex	рекс
fame	слава
cestovný	патување
cestovný	travel
cestovný	патувања
tempo	темпото
tempo	темпо
tempo	темпо
stĺpy	столба
stĺpy	столбови
stĺpy	јарболите
stĺpy	полјаци
stĺpy	столбови
stĺpy	колони
hostí	гости
