din	od
traditional	tradicionalno
traditional	tradicionalna
traditional	tradicionalne
traditional	tradicionalno
like	kao
like	like
situatii	situacijama
situatii	situacijama
tancuri	tenkova
tancuri	tenkovi
steve	steve
acte	dela
acte	akte
acte	akti
acte	akata
acte	papire
acid	kiseline
colonel	pukovnik
automat	automatsko
automat	automatski
bogat	bogata
bogat	bogato
bogat	bogati
bogat	bogatim
bogat	bogat
oceanul	okean
repertoriul	repertoaru
atras	privukla
atras	privuklo
luate	odveden
luate	uzeo
luate	donesena
suma	sum
suma	suma
suma	količina
suma	iznos
suma	sum
suma	suma
suma	količina
suma	iznos
doreste	želje
doreste	želi
protectia	zaštita
protectia	zaštitu
cetate	tvrđava
bill	bil
bill	bill
capitan	kapiten
capitan	kapetan
scene	scene
procesului	proces
intelege	razumiju
intelege	razumije
intelege	shvati
intelege	razumiju
intelege	razumije
intelege	shvati
asociat	saradnik
lanka	lanke
lanka	lanka
descoperite	otkriveni
descoperite	otkrivene
descoperite	otkrivena
descoperite	otkriven
descoperite	otkrio
descoperite	otkrili
hugo	hugo
ajuta	pomoći
ajuta	pomogne
ajuta	pomoć
ajuta	pomaže
samuel	samuel
margareta	margaret
margareta	daisy
firma	firma
firma	firma
denis	denis
domnia	vladavine
home	dom
home	home
claude	claude
psd	psd
campanie	kampanje
campanie	kampanji
campanie	kampanja
campanie	kampanju
parlament	parlament
varf	vrhunac
varf	peak
mitologia	mitologija
pacific	pacifik
pacific	pacifika
pacific	pacifički
pacific	pacifiku
doamna	madam
doamna	ledi
doamna	dami
doamna	dama
doamna	lady
doamna	madam
doamna	ledi
doamna	dami
doamna	dama
doamna	lady
gresit	krivo
gresit	wrong
gresit	pogrešan
gresit	pogrešno
gresit	krivo
gresit	wrong
gresit	pogrešan
gresit	pogrešno
retragerea	povlači
retragerea	povlačenje
ferate	željeznice
ferate	željeznica
street	street
street	ulice
street	ulica
armenia	armenije
definitiv	definitivan
design	dizajn
taylor	taylor
fire	žice
fire	threads
situate	smještena
virgil	vergilije
jud	jud
mers	hod
frati	braće
frati	braća
plin	pun
plin	full
plin	puna
plin	punom
plin	puni
plin	punu
raportul	izveštaj
raportul	izvještaj
land	land
land	kopnena
land	zemlja
directa	direktni
directa	direktna
directa	direktan
directa	direktni
directa	direktna
directa	direktan
cornel	cornel
planuri	planova
planuri	planove
planuri	planovi
planuri	planira
den	den
servit	služio
front	ispred
front	front
ochi	eyes
ochi	očima
ochi	oči
ochi	oka
ochi	oko
senator	senator
cher	cher
aeroportul	aerodrom
mentioneaza	spominje
sebastian	sebastian
contextul	kontekst
contextul	kontekstu
costa	costa
louise	louise
spencer	spencer
franco	franco
europe	evropa
gospodarii	domaćinstva
mitologie	mitologija
irina	irina
slovacia	slovački
slovacia	slovačka
profilul	profil
determina	određuje
determina	odrede
determina	odredi
determina	utvrditi
determina	odrede
determina	odredi
determina	utvrditi
enciclopedia	enciklopedija
inmormantat	sahranjen
medievala	srednjovjekovna
medievala	srednjevjekovna
implica	implicira
implica	podrazumijeva
open	otvorene
open	otvorena
open	otvoren
open	otvoreno
open	open
poetul	pjesnik
fond	fond
absolut	apsolutno
animalelor	životinje
efecte	uticaji
efecte	efekti
calvados	calvados
deschide	otvorene
deschide	otvorena
deschide	otvoren
deschide	otvoreno
deschide	open
culori	boje
culori	boje
savoia	savoy
evreii	jevreji
clasat	rangirana
clasat	trećeplasirani
clasat	rangirane
enciclopedie	enciklopedija
old	stare
old	stara
old	staro
old	stari
slab	slabi
slab	slaba
slab	slab
antice	drevni
antice	drevno
antice	drevna
antice	drevne
masina	mašina
masina	automobil
masina	automobil
masina	automobil
masina	automobil
masina	automobil
originar	porijeklom
renuntat	odrekao
echipele	timovi
echipele	ekipe
diferit	drugačija
diferit	drugačije
diferit	različita
diferit	različito
diferit	različiti
diferit	različitih
teorie	teorija
rezerva	rezervnih
rezerva	backup
rezerva	rezerva
rezerva	rezerva
las	las
las	coward
interesul	kamata
utilizata	korištene
utilizata	koristi
utilizata	korišteno
utilizata	korišten
turul	turneja
turul	tour
avocat	advokat
avocat	advokat
initiativa	inicijativa
initiativa	inicijativa
initiativa	inicijativa
utilizeaza	koristimo
utilizeaza	upotreba
utilizeaza	iskoristi
utilizeaza	koristi
utilizeaza	koriste
carolina	karolina
story	priča
medici	ljekari
medici	medici
medici	doktori
medici	ljekari
peninsula	poluostrvo
doctorat	doktorski
calcul	računanje
acoperit	pokriveni
acoperit	pokrivena
acoperit	pokrivene
billboard	billboard
macedonia	makedonija
publicatii	publikacija
vrut	tražen
vrut	želio
reala	real
reala	pravi
albe	bijela
albe	bijeli
kobayashi	kobayashi
japoneze	japanski
predat	učio
predat	učili
secol	vijek
vale	dolina
vale	vale
presiunea	pritisak
accident	nesreća
accident	sudar
accident	pad
cuvintele	riječi
cuvintele	reči
invatat	naučio
invatat	učio
invatat	učili
invatat	naučila
invatat	naučili
invatat	saznao
invatat	naučio
invatat	naučila
invatat	naučili
invatat	saznao
invatat	naučio
invitat	pozvana
invitat	pozvani
invitat	pozvan
invitat	pozvali
invitat	pozvala
invitat	gost
caracterul	karaktera
caracterul	karakter
caracterul	lik
politie	policija
datand	datiraju
eurovision	euroviziji
private	privatno
private	privatne
private	privatni
private	privatna
atentie	pažnja
atentie	pažnja
exil	egzil
profesionala	profesionalne
profesionala	profesionalna
profesionala	profesionalni
profesionala	professional
melodii	pesama
melodii	pjesme
melodii	pesme
melodii	pjesmama
melodii	pjesama
creeaza	stvaraju
creeaza	napravi
creeaza	stvoriti
creeaza	kreiranje
creeaza	stvara
lasa	nek
lasa	neka
agent	agens
agent	agent
incheie	zaključiti
contemporana	savremena
scrierea	pisanje
conceptul	pojam
vizitat	posjetili
vizitat	posjetila
vizitat	posjetio
velika	velika
linecolor	linecolor
network	mrežu
network	mreže
network	mreža
emis	izdat
emis	izdana
emis	izdale
emis	izdata
emis	izdali
andrew	andrew
simbolul	simbol
cai	putevi
cai	konjima
cai	konji
cai	cai
cfr	cfr
eliberarea	puštanje
eliberarea	oslobađanje
eliberarea	oslobodilački
eliberarea	oslobođenje
solutie	rješenje
solutie	rješenja
solutie	rešenje
solutie	rješenje
solutie	rješenja
solutie	rešenje
personajele	likovi
patrimoniul	naslijeđe
patrimoniul	baština
patrimoniul	nasljeđe
medii	prosječno
medii	prosječne
medii	prosječnom
medii	prosjek
medii	medium
medii	srednji
medii	srednjim
medii	srednje
medii	srednja
poloneze	poljski
grec	grčki
congresul	kongres
actul	ponašaju
actul	čin
actul	akt
castiga	stiču
castiga	pobjeda
castiga	pobijedi
castiga	osvoji
castiga	pobjeda
castiga	pobijedi
castiga	osvoji
sonora	sonora
vreau	žele
aliate	savezničke
aliate	savezničkih
aliate	saveznička
gaze	plin
gaze	gasove
gaze	gasova
gaze	gasovi
institute	instituta
sherlock	sherlock
var	var
var	lime
arabe	arab
arabe	arapsko
arabe	arapskih
arabe	arapska
iugoslavia	jugoslavija
spirit	duh
spirit	džibril
min	min
golful	golf
golful	zaliv
golful	zaliva
golful	zaliv
johnson	johnson
crestini	hrišćani
crestini	hrišćani
zeci	desetine
zeci	desetine
toscana	toskana
mainile	ruke
mainile	rukama
mainile	ruke
mainile	rukama
duminica	nedjelja
duminica	nedjeljom
duminica	nedjelja
project	projekt
project	projekat
unic	jedinstveni
unic	jedinstveno
unic	jedinstven
unic	jedinstvena
british	britanski
british	britansko
british	britanska
british	britanske
british	britanci
lectura	reading
lectura	čita
maior	major
decorat	ukrašen
separate	razdvojene
separate	odvojenih
separate	odvojene
separate	odvojiti
felix	felix
carmen	carmen
bazinul	nizija
alan	alan
manual	uputstvo
manual	priručnik
semnificativ	značajno
semnificativ	značajne
semnificativ	značajnom
semnificativ	značajna
semnificativ	značajan
semnificativ	značajno
semnificativ	značajnu
clasice	klasike
maestru	gospodar
maestru	master
maestru	majstor
mac	mac
hectare	hektara
hectare	hektara
acordul	sporazum
sprijin	podrška
randuri	redova
randuri	redova
microsoft	microsoft
membre	udova
conrad	conrad
conrad	konrad
proprietate	imovine
proprietate	vlasništvo
proprietate	imovina
proprietate	imovinu
proprietate	imovinska
proprietate	vlasništva
proprietate	vlasništvo
mecklenburg	mecklenburg
hot	kradljivac
hot	kradljivac
cercul	kružnica
sam	sam
sam	samom
sam	same
free	free
sant	sant
devin	devin
devin	postati
devin	postanu
devin	postale
devin	postao
insule	ostrva
comparatie	poređenja
comparatie	poređenje
comparatie	poređenja
comparatie	poređenje
comparatie	poređenja
comparatie	poređenje
bosnia	bosna
reale	real
reale	pravi
wilson	wilson
mit	mit
mit	mit
maine	sutra
maine	maine
maine	sutra
ape	vodama
ape	azo
ape	epa
cumparat	kupljene
cumparat	kupljeno
cumparat	kupljeni
cumparat	kupila
cumparat	kupili
cumparat	kupio
cumparat	kupio
necesita	zahtijevaju
necesita	zahtijevaju
arbore	shaft
arbore	drvo
planeta	planeta
planeta	planeta
idee	ideja
chineza	kineski
chineza	kineski
pdf	pdf
sigismund	sigismund
marca	marka
marca	marka
marca	mark
marca	marka
actorii	glumaca
actorii	glumci
charlotte	charlotte
inregistrarea	snimanje
seara	večeri
seara	veče
seara	večeri
seara	veče
variaza	variraju
variaza	varira
transportul	prijevoz
transportul	prevoz
transportul	transport
transportul	transport
termeni	pojmove
termeni	uslovi
altar	altar
altar	oltar
individual	pojedinačno
individual	individualni
individual	individualne
dimineata	jutro
dimineata	jutro
serii	serija
serii	seriji
bogata	bogata
bogata	bogato
bogata	bogati
bogata	bogatim
bogata	bogat
bogata	bogata
bogata	bogato
bogata	bogati
bogata	bogatim
bogata	bogat
plina	pun
plina	full
plina	puna
plina	punom
plina	puni
plina	punu
plina	pun
plina	full
plina	puna
plina	punom
plina	puni
plina	punu
papal	papinska
schimbari	promjene
schimbari	promjene
realitatea	stvarnost
stang	lijevo
incercare	test
schimba	promjena
schimba	izmjena
schimba	promjene
schimba	promjeni
schimba	promene
schimba	promena
schimba	promjena
schimba	izmjena
schimba	promjene
schimba	promjeni
schimba	promene
schimba	promena
olimpic	olimpijski
versiuni	verzije
arm	ruka
bus	autobus
constant	neprekidno
constant	stalno
constant	konstanta
georges	georges
viorel	viorel
ray	ray
relief	olakšanje
municipal	općinskom
municipal	općinsko
bulgara	bugarski
desemnat	označene
desemnat	dodijeljen
desemnat	dodijeljena
acopera	pokriti
acopera	pokrivaju
acopera	pokriće
acopera	pokriva
acopera	obuhvata
detaliu	detalj
alice	alice
fondul	fond
inaltimea	visina
lituania	litvanija
subiecte	teme
subiecte	subjekti
sainte	sainte
regim	modu
regim	mode
regim	mod
regim	režimu
regim	režim
inima	srce
inima	srce
francesco	francesco
sare	so
guillaume	guillaume
congo	kongo
languedoc	languedoc
sunet	zvuk
utilizatorii	korisnici
utilizatorii	korisnika
florenta	florence
florenta	florence
florenta	florence
tineret	omladina
provence	provence
cursa	trka
cursa	rasa
cursa	trka
cursa	rasa
participanti	učesnici
participanti	prisutnima
participanti	učesnici
participanti	prisutnima
verlag	verlag
congresului	kongres
roussillon	roussillon
notabile	zapažen
lincoln	lincoln
lincoln	linkoln
vatra	ognjišta
vatra	ognjišta
christopher	christopher
boris	boris
ernest	ernest
comunista	komunistička
comunista	komunistički
savoie	savoie
urbane	urban
urbane	urbani
urbane	urbano
urbane	urbana
urbane	urbane
presiune	pritisak
interviuri	intervjue
hermann	hermann
pacate	grijeha
pacate	grijesi
pacate	grijehe
pacate	grijeha
pacate	grijesi
pacate	grijehe
reprezentant	predstavnik
reprezentant	zastupnik
reprezentant	predstavnik
substante	supstanci
substante	supstance
substante	supstanci
substante	supstance
secundare	sekundarna
secundare	sekundarni
secundare	srednjih
secundare	srednje
manager	rukovodilac
alimentare	hrana
scenariu	scenarij
scenariu	scenarij
scenariu	scenariju
scenariu	scenario
scenariu	scenario
numerosi	brojne
numerosi	brojni
arhitect	arhitekt
discul	disc
discul	diska
discul	disk
discul	disku
abd	abd
flota	flota
flota	flota
reguli	pravila
testament	testament
testament	zavjet
carbon	ugljik
dovezi	dokaz
dovezi	dokazi
partide	stranaka
partide	stranke
exprimat	izraženo
ziare	novine
ziare	novine
ziare	novina
ordonat	naredio
constitutia	ustav
constitutia	ustav
pierderi	gubitak
pierderi	gubitke
pierderi	gubici
pierderi	žrtava
pierderi	žrtve
global	globalni
global	globalno
fragmente	fragmenti
fragmente	fragmenata
vazuta	vidjeli
vazuta	viđena
vazuta	vidio
vazuta	viđen
sarbi	srbi
sarbi	srbi
sarbi	srpski
activi	aktivna
activi	aktivni
activi	aktivan
functiile	funkcija
functiile	funkcije
minas	minas
membra	član
membra	članica
secundar	sekundarna
secundar	sekundarni
secundar	srednjih
secundar	srednje
frederick	fridrik
frederick	frederick
frederick	frederik
aplicatii	aplikacije
aplicatii	prijave
aplicatii	apps
aplicatii	aplikacije
aplicatii	prijave
dezvolta	razvija
licenta	licence
licenta	dozvola
licenta	licenca
licenta	dozvolu
licenta	licencu
licenta	licence
licenta	dozvola
licenta	licenca
licenta	dozvolu
licenta	licencu
licenta	dozvola
licenta	licenca
licenta	dozvolu
licenta	licencu
facebook	facebook
puterile	ovlasti
puterile	sile
comert	trgovina
comert	trgovina
comert	trgovina
initiat	inicirala
initiat	pokrenuo
initiat	pokrenut
initiat	inicirala
initiat	pokrenuo
initiat	pokrenut
copilarie	djetinjstvo
copilarie	djetinjstvo
long	dugi
long	dug
long	dugu
long	long
long	dugo
spiritul	duh
spiritul	džibril
mostenitor	nasljednik
mostenitor	naslednika
mostenitor	nasljednik
mostenitor	naslednika
prieteni	prijatelji
prieteni	friends
sectiune	odeljak
sectiune	sekcija
sectiune	odeljak
sectiune	sekcija
sectiune	odeljak
sectiune	sekcija
urgenta	hitnog
urgenta	vanredna
urgenta	hitna
urgenta	hitnog
urgenta	vanredna
memorie	sjećanje
memorie	uspomena
memorie	pamćenje
memorie	memorija
memorie	memorije
memorie	memorijski
studenti	studenti
studenti	učenici
studenti	studenti
studenti	učenici
lewis	lewis
josef	josef
difuzat	emitovanje
difuzat	emitovati
difuzat	emitiran
parlamentare	parlamentarni
earth	zemlja
clase	časovi
schleswig	schleswig
ain	ain
siria	sirija
prusiei	pruska
senior	stariji
senior	visoki
distributie	distribuciji
distributie	distribucija
distributie	distribuciju
distributie	distribuciji
distributie	distribucija
distributie	distribuciju
rose	ruža
schimbare	promjena
schimbare	izmjena
schimbare	promjene
schimbare	promjeni
schimbare	promene
schimbare	promena
evreu	jevrejska
evreu	jevrejsko
evreu	jevrej
evreu	jevrejski
evreu	jevrej
evreu	jevrejka
entertainment	zabava
castigatoare	osvojivši
castigatoare	pobjednički
castigatoare	dobijanje
stabilirea	osnivanje
imperiale	carsku
imperiale	carska
imperiale	carske
propune	predložiti
propune	predlaže
proprietati	svojstva
proprietati	svojstva
justitie	pravda
justitie	pravde
justitie	pravda
justitie	pravde
multime	masi
multime	masa
multime	publika
multime	masi
multime	masa
multime	publika
ocazie	povod
ocazie	prilika
ocazie	priliku
ocazie	prilike
albania	albanija
calculator	računar
calculator	računar
prefix	prefiks
vertical	vertikalno
vertical	vertikalna
alege	odabrao
alege	biraju
alege	birati
alege	izabere
alege	izabrao
medical	medicinska
medical	medicinski
medical	medical
stiri	vijest
stiri	vijesti
stiri	news
stiri	novosti
stiri	vijest
stiri	vijesti
stiri	news
stiri	novosti
stiri	vijest
stiri	vijesti
stiri	news
stiri	novosti
brad	brad
operatiunea	operacija
operatiunea	operacija
jucatorul	igrač
grea	heavy
grea	teški
grea	težak
grea	teška
grea	teške
ian	lan
ian	ian
aude	aude
libertate	sloboda
libertate	sloboda
pericol	opasnost
premier	premier
premier	premijer
meuse	meuse
gustav	gustav
aspectul	izgled
belgrad	beograd
barbat	mužjak
barbat	muškarac
barbat	mužjak
barbat	muškarac
sticla	staklo
sticla	boce
sticla	boca
sticla	staklo
sticla	boce
sticla	boca
carlo	carlo
maximilian	maksimilijan
maximilian	maximilian
calabria	kalabrija
materialul	materijal
materialul	material
latime	širine
latime	širina
mobile	mobilni
mobile	mobilne
distrugerea	uništavanje
distrugerea	uništavanje
distrugerea	uništenja
distrugerea	uništenje
alesi	izabran
schimbul	razmjenu
schimbul	razmjena
scenarist	scenariste
gradina	bašti
gradina	bašte
gradina	bašta
gradina	džennet
gradina	bašti
gradina	bašte
gradina	bašta
gradina	džennet
gradina	bašti
gradina	bašte
gradina	bašta
gradina	džennet
apartin	pripadaju
universul	svemir
socialiste	socijalistička
festivalului	festival
nato	nato
traditie	tradicija
traditie	tradicija
interpretarea	tumačenje
industrial	industrijske
industrial	industrijska
industrial	industrijski
suport	podrška
biroul	biro
biroul	ured
biroul	office
biroul	kancelarija
soldat	vojnik
antica	drevni
antica	drevno
antica	drevna
antica	drevne
apel	žalbi
apel	call
apel	poziv
mesajul	poruka
exprima	izražava
exprima	express
exprima	express
sters	deleted
sters	deleted
stan	stan
victime	žrtava
victime	žrtve
victime	žrtava
victime	žrtve
pretutindeni	svuda
way	način
mass	masa
mort	mrtva
mort	mrtvi
mort	mrtvo
mort	mrtav
dirijor	dirigent
dirijor	provodnik
box	boks
palestina	palestinu
palestina	palestina
vreodata	ikada
vreodata	ikad
vreodata	ever
asemanator	slični
asemanator	slične
asemanator	sličan
asemanator	slična
asemanator	sličnim
asemanator	slični
asemanator	slične
asemanator	sličan
asemanator	slična
asemanator	sličnim
ministri	ministri
actori	glumaca
actori	glumci
capital	kapital
fondatorul	osnivača
fondatorul	osnivač
atlantic	atlantski
atlantic	atlantika
atlantic	atlantska
atacuri	napadi
dovada	dokazi
dovada	dokaz
dovada	dokazi
dovada	dokaz
gabriela	gabriela
sovietici	sovjeti
sovietici	sovjetski
pnl	pnl
georgescu	georgescu
amsterdam	amsterdam
complexe	komplekse
complexe	kompleksan
complexe	kompleks
complexe	kompleksna
respins	odbacila
documentare	dokumentarac
documentare	dokumentaraca
canadian	kanadski
explica	objasniti
explica	objasni
explica	objašnjava
explica	objasniti
explica	objasni
poitou	poitou
suplimentare	dodatne
suplimentare	dodatnih
fenomen	fenomen
fenomen	fenomene
fenomen	fenomen
coroana	kruna
coroana	krunu
coroana	vijenac
coroana	vijenca
coroana	kruna
coroana	krunu
steagul	zastava
campionat	championship
campionat	šampionat
campionat	prvenstvo
mike	mike
australian	australijski
australian	australian
australian	australijska
inc	inc
dumitrescu	dumitrescu
delta	delta
grave	ozbiljna
grave	ozbiljan
grave	ozbiljne
stone	stone
stone	kamen
stone	kameno
stone	kameni
spital	bolnica
gasite	našla
gasite	pronađen
gasite	pronađena
gasite	pronašli
gasite	pronašao
gasite	utvrdila
florida	florida
break	brejk
arc	sedžde
arc	luk
comunicare	komunikacija
frate	bro
frate	brat
semne	obilježava
semne	maraka
caractere	likovi
medalie	medalja
medalie	medalju
scriere	pisanje
procese	suđenjima
procese	suđenja
procese	procesi
procese	tužbe
disparute	izumrle
disparute	izumrlih
elizabeth	elizabeta
elizabeth	elizabeth
davis	davis
prizonieri	zarobljenike
prizonieri	zatvorenici
power	power
power	vlast
slobozia	slobozia
frankfurt	frankfurt
ismail	ismail
arizona	arizona
tony	tony
consecinta	posljedica
consecinta	posljedica
schmidt	schmidt
aliatii	saveznici
aliatii	saveznike
puy	puy
primara	primarna
primara	primarni
introducere	uvođenje
introducere	upoznavanje
introducere	intro
propusa	predložio
propusa	predloženo
propusa	predloženi
confirmat	potvrdila
confirmat	potvrdio
confirmat	potvrđeno
cheile	ključeve
cheile	ključa
lacuri	jezera
dordogne	dordogne
administratie	uprava
administratie	administracija
main	glavne
main	glavna
main	glavno
main	glavni
pedro	pedro
fox	lisica
fox	fox
promovare	promocija
lansare	pokretanje
lansare	pokretanje
lansare	pokrenuti
nepotul	nećak
nepotul	unuk
secunde	sekundi
incercarea	test
diploma	stepenu
diploma	stepen
diploma	stepena
diploma	stepenu
diploma	stepen
diploma	stepena
ecaterina	catherine
ecaterina	katarina
teologie	teologije
fortat	primorala
fortat	prisiljeni
fortat	primorana
fortat	prisiljen
fortat	primoran
fortat	primorao
fortat	primorala
fortat	prisiljeni
fortat	primorana
fortat	prisiljen
fortat	primoran
fortat	primorao
organizeaza	organizuju
organizeaza	organizovati
organizeaza	organizirati
organizeaza	organizuju
organizeaza	organizovati
organizeaza	organizuje
kosovo	kosovo
traducator	prevodilac
depinde	zavisi
evita	izbjeći
evita	izbjegavati
evita	izbjegne
evita	izbjegavanja
evita	izbjeći
evita	izbjegavati
evita	izbjegne
evita	izbjegavanja
divizie	diviziji
divizie	podjela
divizie	divizija
delia	delia
vase	plovila
vase	jela
legile	zakoni
rurala	ruralni
rurala	ruralne
frunte	čelo
cavalerie	konjica
versurile	teksta
versurile	tekstova
versurile	tekstove
versurile	lirika
versurile	stihovima
valley	dolina
risc	rizik
auvergne	auvergne
editat	sare
numiti	imenovao
numiti	imenovani
numiti	imenovana
numiti	imenovalo
nikolai	nikolaj
nikolai	nikolay
solomon	sulejman
ziar	novine
jiu	jiu
organizare	organizacija
organizare	organizacija
complexul	kompleksan
complexul	kompleks
complexul	kompleksna
gheata	led
gheata	led
gheata	led
gheata	led
accepta	prima
accepta	prihvata
accepta	prihvatiti
accepta	prihvate
accepta	prihvati
accepta	prihvatiti
accepta	prihvate
accepta	prihvati
templul	hram
continuu	kontinuirano
continuu	kontinuirani
continuu	neprekidna
etapa	faza
etapa	bina
etapa	faza
etapa	bina
turc	turk
turc	turski
service	služba
service	servis
wang	wang
liniile	linije
semnificative	značajne
semnificative	značajnom
semnificative	značajna
semnificative	značajan
semnificative	značajno
semnificative	značajnu
sugereaza	predlaže
sugereaza	sugeriše
sugereaza	sugerira
alianta	savez
alianta	alijansa
alianta	savez
alianta	alijansa
alianta	savez
alianta	alijansa
lazar	lazarus
lazar	lazar
lazar	lazar
disponibile	dostupan
disponibile	dostupno
disponibile	dostupni
disponibile	dostupna
disponibile	raspolaganju
monte	monte
anghel	anghel
recente	nedavne
recente	nedavni
recente	nedavna
recente	nedavnim
cracovia	krakov
cracovia	kraków
coordonate	koordinaciju
coordonate	koordinate
misiune	misija
dead	mrtva
dead	mrtvi
dead	mrtvo
dead	mrtav
creanga	ogranak
creanga	grana
diferenta	razlika
diferenta	razlika
diferenta	razlika
coperta	pokriti
coperta	pokrivaju
coperta	pokriće
coperta	pokriti
coperta	pokrivaju
coperta	pokriće
gold	zlato
scriu	pisu
scriu	napiši
scriu	pišu
scriu	pisanje
cauta	pretrage
cauta	potraga
cauta	pretraga
cauta	pretrage
cauta	potraga
cauta	pretraga
intalnire	sastanak
intalnire	susret
intalnire	sastanak
intalnire	susret
trasaturi	karakteristike
philip	philip
philip	filip
dreptate	pravda
dreptate	pravde
cor	hor
cor	hor
cor	kor
wolf	wolf
wolf	vuk
wolf	vuka
prezente	prisutan
fruntea	čelo
douglas	douglas
modificat	izmijenio
modificat	modificirana
modificat	modifikovan
für	für
augustin	augustin
provocat	izazvale
provocat	izazvao
provocat	izazvani
egal	jednaki
egal	jednakih
egal	jednake
egal	jednaka
egal	jednako
gerais	gerais
vioara	violina
vioara	violina
stejar	hrast
cavaler	vitez
cavaler	skakač
cavaler	viteza
bucurat	uživao
bucurat	uživali
operare	operativni
istanbul	istanbul
patrick	patrick
banii	novac
precedent	prethodna
precedent	prethodnim
precedent	prethodni
precedent	prethodno
precedent	prethodnom
precedent	prethodne
biografice	biographical
studiaza	proučiti
studiaza	studija
studiaza	proučavanja
sector	sektor
conacul	kastel
structuri	struktura
structuri	strukture
structuri	strukturama
istorici	historičari
deschiderea	otvaranje
decizie	odlukom
decizie	odluka
amestec	miks
amestec	mješavine
geografica	geografske
geografica	geografska
geografica	geografski
corecta	pravilna
corecta	pravilna
imperiala	carsku
imperiala	carska
imperiala	carske
clasament	rang
clasament	rang
jim	jim
castel	dvorac
castel	castel
campie	ravnica
socialist	socijalistička
infrangerea	poraz
infrangerea	poraza
milan	milano
scenariul	scenarij
scenariul	scenarij
scenariul	scenariju
scenariul	scenario
scenariul	scenario
pierderea	gubitak
teritoriala	teritorijalnoj
teritoriala	teritorijalni
teritoriala	teritorijalna
teritoriala	teritorijalne
argento	argento
impus	nametnuta
impus	uvedene
impus	nametnuo
stack	steka
fotografie	foto
fotografie	fotografija
fotografie	fotografija
principiu	princip
lombardia	lombardija
musulmani	muslimani
musulmani	muslim
musulmani	musliman
see	eea
medieval	srednjovjekovna
medieval	srednjevjekovna
raniti	povrijeđeno
raniti	ranjen
profesionist	profesionalne
profesionist	profesionalna
profesionist	profesionalni
profesionist	professional
castigator	pobjednik
castigator	pobjednik
desen	crtež
interzis	zabranjeno
interzis	zabranjeno
interzis	zabranila
interzis	zabranio
interzis	zabranjena
interzis	zabranjeno
regulile	pravila
irak	irak
ideile	ideja
ideile	idejama
ideile	ideje
student	student
reactie	reakcija
reactie	reakcija
reactie	reakcija
howard	howard
sprijinit	podržao
sprijinit	podržali
topul	top
avansat	naprednim
avansat	napredna
napoli	napulj
napoli	napoli
activitatile	aktivnosti
contribuie	doprinijeti
contribuie	doprinosi
cutremur	potres
castilia	kastilje
marte	mars
rare	rijetki
rare	rijetko
boala	bolest
boala	oboljenja
boala	bolest
boala	bolest
boala	oboljenja
boala	bolest
indre	indre
blocat	zabio
blocat	zaključana
blocat	blokiran
blocat	blokirao
blocat	blokirane
blocat	blokirali
blocat	blokirala
prusia	pruska
herbert	herbert
sculptor	vajar
avram	avram
avram	abram
intrebari	pitanja
intrebari	pitanja
intern	interno
intern	unutrašnje
intern	unutrašnja
intern	unutrašnji
intern	domaće
intern	domaćem
intern	domaća
intern	domaći
valorile	vrijednosti
inchisa	zatvorena
inchisa	zatvoreno
inchisa	zatvorio
completarea	završetak
completarea	završetku
completarea	završetka
paginii	page
paginii	stranica
anuarul	godišnjak
raspandit	širenja
zeelanda	zeland
externa	vanjska
externa	vanjski
naval	pomorski
statie	stanica
statie	stanica
statie	stanica
watson	watson
industrie	industrija
cadru	okvir
electronica	elektronika
electronica	elektronska
electronica	elektronski
electronica	elektronika
bay	zaliv
scria	pisala
scria	napisao
scria	pisao
generatie	generacija
generatie	generacija
generatie	generacija
ford	ford
conflictul	sukob
conflictul	konflikt
peretele	zid
doge	dužd
ulei	ulje
gordon	gordon
tehnici	tehnike
acoperita	pokriveni
acoperita	pokrivena
acoperita	pokrivene
maurice	maurice
illinois	illinois
aparitie	pojava
allen	allen
allen	alen
juridice	legalno
juridice	pravna
juridice	pravne
juridice	pravni
juridice	pravnih
electronic	elektronska
electronic	elektronski
electronic	elektronskim
electronic	elektronski
prietenii	prijatelji
prietenii	friends
channel	kanal
channel	kanalu
channel	channel
logo	logo
aprobarea	odobravanje
aprobarea	odobrenje
genuri	žanrova
genuri	genera
atlantiques	atlantiques
curse	trkama
curse	rasa
curse	utrka
curse	utrke
curse	racing
primi	primaju
clasic	klasični
clasic	klasični
clasic	classic
clasic	klasik
wittelsbach	wittelsbach
leipzig	leipzig
trek	trek
personalitate	ličnost
ocupata	zaposlen
ocupata	zauzeta
ocupata	zauzet
ocupata	okupirale
ocupata	okupirana
ocupata	okupirali
ocupata	okupirala
ocupata	zaposlen
ocupata	zauzeta
ocupata	zauzet
indiana	indiana
indiana	indijska
indiana	indijanac
indiana	indijski
hollywood	hollywood
semnul	znak
corespunzatoare	odgovarajući
corespunzatoare	odgovarajućeg
dei	dei
anhalt	anhalt
spectacol	show
spectacol	emisiju
spectacol	nastup
spectacol	šou
spectacol	sou
recunoastere	priznanja
recunoastere	priznavanje
recunoastere	priznanje
recunoastere	priznanja
recunoastere	priznavanje
recunoastere	priznanje
wales	vels
animal	životinje
douazeci	dvadeset
douazeci	dvadeset
mandat	mandat
efectele	uticaji
efectele	efekti
estonia	estonija
supravietuit	preživjeli
supravietuit	preživjeli
modificarea	amandmanu
documentele	dokumentima
documentele	dokumenata
documentele	dokumenti
