மற்றும்	dhe
நொடி	sek
நொடி	sec
தட்டுகள்	pllakat
தட்டுகள்	pjatat
தட்டுகள்	pjata
தட்டுகள்	targat
தட்டுகள்	targa
டேல்ஸ்	dales
சீரம்	serum
சீரம்	serumi
இசைக்கலைஞர்கள்	muzikantët
இசைக்கலைஞர்கள்	muzikantë
விட்டாலும்	ndonese
விட்டாலும்	ndonse
விட்டாலும்	ndonëse
விட்டாலும்	megjithëse
பெர்னான்டோ	fernando
பிக்சல்	piksel
உக்கிர	intensiteti
மூழ்கியது	vërshuar
மூழ்கியது	përmbytur
சாயல்	hije
விரிவாகப்	medreseja
ஜெரோம்	jerome
போதெல்லாம்	kurdo
தனிமை	vetmuar
தனிமை	vetmia
தனிமை	vetmia
பூசன்	busan
டக்கர்	tucker
வெயிலில்	relax
போலியான	rreme
போலியான	fallco
போலியான	fallso
நுண்ணுயிரி	mikroorganizmat
வீடியோவில்	video
வீடியோவில்	videoja
முனைப்பு	iniciativë
முனைப்பு	nismë
முனைப்பு	nisme
முனைப்பு	iniciativa
முனைப்பு	nisma
அரும்	arum
ரங்கா	ranga
அடித்துக்	krisma
சந்திப்புகள்	takimet
சந்திப்புகள்	emërimet
சந்திப்புகள்	takime
சந்திப்புகள்	mbledhjet
சந்திப்புகள்	takime
சந்திப்புகள்	takimet
கரோல்	carol
கரோல்	karol
கரோல்	karol
தருக்க	llogjike
தருக்க	logjike
தருக்க	logjik
பைலட்	piloti
பைலட்	pilot
நிரப்பும்	mbushja
நிரப்பும்	mbushjen
நகங்கள்	thonjët
நகங்கள்	thonj
நகங்கள்	gozhda
நகங்கள்	thonjtë
சோனகர்	kënetat
தந்தம்	task
ஒட்டகம்	deveja
ஒட்டகம்	deve
விந்தை	babe
கட்டில்	bed
கட்டில்	shtrat
கட்டில்	shtrati
கட்டில்	krevat
ரான்	ron
அபுல்	abul
மூக்கன்	ibis
மன்	man
விக்கிமேனியா	wikimania
மர்மமான	misterioze
மர்மமான	misterioz
ஜில்	jill
நிலவுகள்	hënave
ஆதரவாளர்	mbështetës
ஆதரவாளர்	përkrahës
ஆதரவாளர்	mbështetës
ஆதரவாளர்	përkrahësit
ஆதரவாளர்	përkrahës
ஆதரவாளர்	mbështetësit
அசிசி	asizit
ஸ்பா	spa
ஜெரார்ட்	gerrard
பூக்களை	lulet
பூக்களை	lule
கைதி	burg
கைதி	burgu
நிமிடத்திற்கு	minutë
நிமிடத்திற்கு	minut
நிமிடத்திற்கு	minute
உலகங்கள்	gjithësisë
உலகங்கள்	botët
உலகங்கள்	botëve
முறைகேடு	abuzim
முறைகேடு	abuzimi
முறைகேடு	abuzimin
பவுண்ட்	kile
மரடோனா	maradona
நாடகாசிரியர்	dramaturg
ஸ்மார்ட்	mençur
ஸ்மார்ட்	zgjuar
ஸ்மார்ட்	smart
கொடு	jepe
கொடு	jep
கொடு	japi
கொடு	jepja
கானல்	vegim
கெட்	ket
கலந்தாய்வு	konsulta
கலந்தாய்வு	këshillim
கலந்தாய்வு	këshillimi
நீராற்பகுப்பு	hidrolizë
மாலுமி	marinari
மாலுமி	marinar
சுங்க	dogana
சுங்க	dogane
சுங்க	doganore
சுங்க	doganat
சுங்க	zakonet
அதிருப்தி	pakënaqur
ஓட்டும்	vozitje
ரியாத்	riad
ரியாத்	rijad
கார்ப்பரேட்	korporata
கார்ப்பரேட்	korporatave
இடுப்பில்	duke
அடுத்தது	tjetër
அடுத்தது	tjetra
அடுத்தது	tjetri
அடுத்தது	tjeter
அடுத்தது	next
விஞ்சிய	transcendental
தியாகிகள்	martir
தியாகிகள்	dëshmor
வெட்டுதல்	prerja
வெட்டுதல்	shkurtimet
வெட்டுதல்	shkurtime
வெட்டுதல்	prerjet
வெட்டுதல்	prerje
வெட்டுதல்	shkurton
நோயியல்	patologjia
முழங்கால்	gjuri
முழங்கால்	gju
முழங்கால்	gjurin
முழங்கால்	gjurit
ஏரோது	herod
உதவிகரமாக	ndihmues
உதவிகரமாக	ndihmuese
உதவிகரமாக	dobishme
டிரினிடாட்	trinidad
ஹெர்பர்ட்	herbert
சல்மா	salma
கேரியர்	bartëse
கேரியர்	transportuesi
தோல்வியுற்றது	dështuar
தோல்வியுற்றது	dështoi
தோல்வியுற்றது	dështuan
பேசவும்	flas
பேசவும்	flasim
பேசவும்	llafe
பேசவும்	flasin
பேசவும்	fol
பேசவும்	flisni
பேசவும்	fol
பேசவும்	flasin
பேசவும்	flas
பேசவும்	flisni
தொட்டிகள்	tenxhere
உறைந்த	ngrinë
உறைந்த	ngri
உறைந்த	ngrire
உறைந்த	ngrirë
பருவமழை	monsunet
நிறைவேறியது	përmbushur
கால்களும்	kembet
கால்களும்	këmbët
சால்	sal
யுனிவர்சிட்டி	univ
பறிமுதல்	konfiskuar
பறிமுதல்	konfiskoi
பறிமுதல்	konfiskuan
சும்மா	vetëm
சும்மா	vetem
சும்மா	thjesht
சும்மா	veq
இஸ்தான்புல்	stamboll
இஸ்தான்புல்	stambolli
ஆண்ட்ராய்டு	android
காசிம்	qasim
செலுத்தல்	furnizimi
செலுத்தல்	ushqyer
செலுத்தல்	feed
உதவித்தொகை	bursë
உதவித்தொகை	burse
வெலிங்டன்	wellington
பென்ஸ்	benz
கோயமுத்தூர்	coimbatore
ஹெல்த்	shëndetësore
ஹெல்த்	shëndeti
ஹெல்த்	shëndet
ஹெல்த்	shendeti
ஹெல்த்	shëndetësor
ஹெல்த்	shëndetin
நத்தை	kërmill
பாவ்	putra
சட்டவிரோதமாக	ilegale
சட்டவிரோதமாக	paligjshëm
சட்டவிரோதமாக	ilegal
சட்டவிரோதமாக	ilegalisht
அலசி	përshkruaj
அலசி	përshkruani
வெளியிடப்படவில்லை	anulohet
வெளியிடப்படவில்லை	papublikuar
மோதிரம்	unaza
மோதிரம்	unazë
மோதிரம்	unaze
மோதிரம்	ring
நிறைவுற்றது	mbaroi
நிறைவுற்றது	mbarova
நிறைவுற்றது	përfunduar
நிறைவுற்றது	përfundoi
நிறைவுற்றது	plotësuar
நிறைவுற்றது	përfunduar
நிறைவுற்றது	përfundoi
குண்டுவெடிப்பு	bombardimi
புகார்கள்	ankesat
புகார்கள்	ankesa
சீருடை	uniform
சீருடை	uniforma
சீருடை	uniforme
சீருடை	uniformë
சீருடை	uniformën
பதப்படுத்தப்பட்ட	proceduar
பதப்படுத்தப்பட்ட	përpunuar
பிளேட்டோ	plato
தன்னியக்க	automatike
தன்னியக்க	automatik
ஆர்ப்பாட்டம்	demonstrimi
ஆர்ப்பாட்டம்	demonstrim
ஆர்ப்பாட்டம்	demonstratë
லாம்	lam
கிருமிகள்	mikrobet
கடந்தது	kaluar
கடந்தது	kaluarën
கடந்தது	kaluara
ஹெய்டி	haiti
பதிமூன்று	trembëdhjetë
ஸ்பென்சர்	spencer
ஸ்பென்சர்	spenser
துண்டுகளை	feta
அப்பு	apu
மெட்டா	meta
பார்க்கிறார்	shikimin
எதிர்ப்புகள்	protestat
எதிர்ப்புகள்	protesta
எதிர்ப்புகள்	proteston
தூக்கமின்மை	pagjumësi
ஒளிர்வு	shkëlqimi
ஆலிவ்	ulliri
செருமேனியம்	germaniumi
பொதுவானவை	gjeneral
பொதுவானவை	gjenerali
பொதுவானவை	përgjithshëm
பொதுவானவை	general
அட்கின்சன்	atkinson
அகரவரிசை	alfabetik
அகரவரிசை	alfabeti
காரல்	cari
காரல்	kari
காரல்	karl
காரல்	carl
காரல்	karl
இனிமையான	sweet
இனிமையான	ëmbël
இனிமையான	embel
கதி	ketin
கதி	keti
மலர்களை	lulet
மலர்களை	lule
வேட்டையாடி	gjahtari
வேட்டையாடி	hunter
வேட்டையாடி	gjuetar
வேட்டையாடி	gjahtar
வேட்டையாடி	gjuetari
நினைவாற்றல்	memorje
நினைவாற்றல்	kujtim
நினைவாற்றல்	kujtesa
நினைவாற்றல்	kujtimi
நினைவாற்றல்	kujtesë
அபூ	ebu
அபூ	abu
பாங்காக்	bangkok
புளூட்டோ	plutoni
டாஸ்	dos
புடவை	sari
பைகள்	çanta
பைகள்	qeset
பைகள்	qese
பைகள்	canta
பைகள்	çantat
சீர்குலைவு	përçarje
வைக்கிங்	viking
டயானா	diana
ஹீலியம்	heliumit
எண்பது	tetëdhjetë
உணர்கிறேன்	ndjej
உணர்கிறேன்	ndjen
உணர்கிறேன்	ndjehem
உணர்கிறேன்	ndihem
உணர்கிறேன்	ndjen
உணர்கிறேன்	feeling
உணர்கிறேன்	ndjesi
உணர்கிறேன்	ndjenja
உணர்கிறேன்	ndjenjë
நீரூற்று	fontana
சூரியகாந்தி	luledielli
காடழிப்பு	shpyllëzimi
மறைக்கப்பட்ட	fshehur
மாடியில்	dysheme
மாடியில்	kati
மாடியில்	kat
பிராட்வே	broadway
எர்வின்	erwin
ஆண்டிமனி	antimoni
உறுதிப்பாடு	konfirmimi
உறுதிப்பாடு	konfirmimin
உறுதிப்பாடு	konfirmim
கேத்தரின்	katerina
கேத்தரின்	catherine
சந்து	boshllëqe
பேப்பர்	letra
பேப்பர்	gazeta
பேப்பர்	letër
பேப்பர்	gazetë
அரிஸ்டாட்டில்	aristoteli
தாலிபான்	taliban
மன்னிக்கவும்	keq
அதிசயங்கள்	mrekullitë
அதிசயங்கள்	mrekullite
அதிசயங்கள்	mrekullive
ஐயன்	jon
சொல்லப்பட்டது	pohonte
சொல்லப்பட்டது	deklaruar
ஈரோஸ்	erosi
பழமைவாத	konservator
பழமைவாத	konservatore
பழமைவாத	konservative
ஏஞ்சல்	engjell
ஏஞ்சல்	engjëlli
ஏஞ்சல்	angel
ஏஞ்சல்	engjëll
வடிவமைப்பாளர்கள்	dizajnë
லிஸ்பன்	lisbonës
சங்	sang
சங்	këndonin
சங்	këndoi
கார்சியா	garcia
கார்சியா	garcía
ஒண்டாரியோ	ontario
அகன்று	shqyer
வாத்தியம்	rëndësishëm
சாண்டா	babagjyshi
சாண்டா	babagjysh
சாண்டா	santa
சாம்பியா	zambia
மானியங்கள்	subvencionet
கராத்தே	karate
போரா	bora
அட்மிரல்	admiral
அட்மிரல்	admirali
போதனைகள்	mësimet
கட்டளையை	komanda
கட்டளையை	komandë
அட்லாண்டா	atlanta
கோப்	kob
கோப்	përballen
பீன்	bin
பீன்	bean
மில்டன்	milton
தொடர்பில்லாத	offline
வாமன	vamana
புளோரன்ஸ்	firence
மேஜிக்	magjike
மேஜிக்	magji
மேஜிக்	magjia
மேஜிக்	magjik
நொதுமி	neutroni
கழுகுகள்	shqiponja
கழுகுகள்	shqipet
கழுகுகள்	shqiponjat
இடம்பெயர்ந்த	zhvendosur
இடம்பெயர்ந்த	shpërngulur
கிரண்	kiran
தொடுதல்	prek
தொடுதல்	preke
தொடுதல்	prekje
தொடுதல்	prekja
தொடுதல்	touch
வேதனை	penallti
வேதனை	dënimi
வேதனை	dënim
வேதனை	denimi
வேதனை	denim
நைட்ரோ	nitro
கோக்	kok
கோக்	kola
தயாரிப்பை	produkti
தயாரிப்பை	prodhim
தயாரிப்பை	produktin
தயாரிப்பை	produktit
தயாரிப்பை	produkt
வார்ப்பு	kornizë
வார்ப்பு	kuadri
வார்ப்பு	shabllon
விரும்புகிறார்	dëshiron
தெரசா	teresa
தெரசா	tereza
செலவாகும்	kostoja
செலவாகும்	kushtoj
செலவாகும்	kosto
அள்ளி	korr
ஜெரால்ட்	gerald
டிரைவர்	shofer
டிரைவர்	shoferi
கஞ்சா	kanabis
குறிமுறை	kodin
குறிமுறை	kod
குறிமுறை	kodi
நிராகரிக்கப்பட்டது	refuzohet
நிராகரிக்கப்பட்டது	refuzuar
நிராகரிக்கப்பட்டது	refuzuar
காரணமும்	arsyje
காரணமும்	arsyen
காரணமும்	arsyeja
காரணமும்	arsye
சந்திரிகா	chandrika
பேரி	dardhe
பேரி	dardhë
சேவையகம்	presë
சேவையகம்	host
சேவையகம்	mikpritësi
சேவையகம்	pritëse
சேவையகம்	serverin
சேவையகம்	serveri
சேவையகம்	server
உருப்படி	artikull
உருப்படி	elementi
உருப்படி	element
முகாம்கள்	kampet
முகாம்கள்	kampe
ராக்கி	roki
ராக்கி	rocky
ரூனி	rooney
எரிப்பு	pushuar
ஹுசைன்	husain
ஹுசைன்	hussain
சோதி	kontrolli
சோதி	kontrollo
சோதி	cek
சோதி	kontrolloni
சோதி	check
சாம்சங்	samsung
பூல்	bilardo
பூல்	pishina
பூல்	pishinë
பூல்	pool
ரீயூனியன்	bashkim
ரீயூனியன்	ribashkim
ரீயூனியன்	ribashkimi
சாப்ளின்	chaplin
பனியாறு	akullnaja
பிரின்ஸ்டன்	princeton
அணுகு	aksesi
அணுகு	hyrje
அணுகு	akses
அணுகு	qasje
அணுகு	hyrja
ராமா	rama
ஈமு	emu
வெனிசுலா	venezuela
செங்கோல்	skeptrin
மெரினா	marina
ஜான்ஸ்	xhons
இருமுனையம்	diode
ஐவரி	fildishtë
காகா	gaga
நியோ	neo
டங்கன்	duncan
கதாநாயகி	heroina
கதாநாயகி	heroinë
பெல்லாரி	bellary
காதுகள்	veshë
காதுகள்	veshët
காதுகள்	veshe
பாட்டன்	skeptrin
பாட்டன்	baton
ஹிந்துஸ்தான்	hindustanit
பாட்ரிக்	patrick
பாட்ரிக்	patriku
பாட்ரிக்	patrik
மலாவி	malavit
தோழமை	shoqeria
தோழமை	shoqërie
தோழமை	shoqëri
பந்தம்	pishtar
பந்தம்	pishtari
தொடுதிரை	touchscreen
அம்பர்	amber
பதாகை	flamur
பிரபலமானவை	popullor
பிரபலமானவை	popullore
செல்டிக்	celtic
வெல்ஸ்	uells
வெல்ஸ்	puset
வெல்ஸ்	puse
வான்கூவர்	vankuver
தாதுக்கள்	minerale
தாலாட்டு	nipat
யூரி	juri
யூரி	yuri
ரேகா	rekha
கிக்	kick
சேர்க்கிறது	shtimi
மிட்செல்	mitchell
கொலைகள்	vrasjet
கொலைகள்	vrasjet
சமச்சீரற்ற	asimetrike
நொண்டி	kot
பேடி	bedi
விண்கலத்தில்	astronautët
நவீன்	navin
செம்மறி	delet
செம்மறி	dele
செம்மறி	delja
நாற்றம்	hund
ப்ரோ	pro
சில்க்	mëndafshi
சில்க்	mëndafsh
நினைத்துக்	menduarit
நினைத்துக்	mendim
கத்தோலிக்கர்கள்	katolikë
கத்தோலிக்கர்கள்	katolikët
கிரேஸ்	grace
கலைஞன்	artiste
கலைஞன்	artistja
கலைஞன்	artisti
கலைஞன்	artist
மீசை	mustaqe
மீசை	mustaqet
கருணாநிதியின்	shkarkoi
யோசுவா	joshua
தினங்கள்	ditëve
தினங்கள்	ditet
தினங்கள்	ditë
தினங்கள்	ditët
ஊகம்	spekullime
ஊகம்	spekulime
ஊகம்	zëra
ஊகம்	spekullimet
பிடித்தமான	favorite
பிடித்தமான	favorit
பிடித்தமான	preferuar
பிடித்தமான	favorit
யமன்	yama
ரேடார்	radar
ரேடார்	radari
ரேடார்	radarin
ஹனோய்	hanoi
உமிழும்	emitting
கண்டுபிடித்தல்	gjetja
பிறரை	tjeret
பிறரை	tjerë
கிங்டம்	mbretëria
கிங்டம்	mbretëri
தான்சானியா	tanzani
லெஸ்	les
லெஸ்	lesi
உறைந்து	ngrirje
உறைந்து	ngrijë
உறைந்து	ngrij
லில்	lil
நேரடியாகச்	drejtpërdrejt
நேரடியாகச்	direkt
பிலிப்பினோ	filipin
ஈராக்சைடு	dioksid
தவறிய	ra
பகிர்தல்	ndarjen
பகிர்தல்	ndarja
பகிர்தல்	shpërndarja
பொருட்படுத்தாமல்	pavarësisht
பொருட்படுத்தாமல்	pavaresisht
பொருட்படுத்தாமல்	pavarsisht
ஒன்றாய்	bashk
ஒன்றாய்	sëbashku
ஒன்றாய்	bashkë
ஒன்றாய்	bashke
ஒன்றாய்	sebashku
விபத்துக்கள்	aksidentet
விபத்துக்கள்	aksidente
பார்க்கிறேன்	shikuar
மெல்	mel
மெல்	meli
மெல்	melit
மெல்	përtyp
கணக்கிடப்பட்ட	llogaritur
அஸ்பாரகஸ்	asparagus
டேன்	dane
ஆசிரமத்தில்	ashram
நிர்வாண	lakuriq
நிர்வாண	lakuriqe
நிர்வாண	naked
நிர்வாண	zhveshur
நிர்வாண	nudo
நிர்வாண	lakuriq
பாதங்கள்	kembet
பாதங்கள்	këmbët
பாதங்கள்	putrat
பாதங்கள்	putra
பிளமேன்கோ	flamengo
கோஷ்	ghosh
கோரல்	koral
நியான்	neoni
மேரா	mera
தூசி	pluhur
தூசி	dheu
தூசி	pluhuri
புதையல்	thesari
புதையல்	thesar
அரைக்கோளம்	hemisferën
ஹமாஸ்	hamas
காட்டப்பட்ட	shfaqur
வியட்நாமிய	vietnamez
புதிது	re
புதிது	reja
புதிது	ri
புதிது	new
சாக்	zak
கண்டிப்பான	strikt
கண்டிப்பான	rreptë
கண்டிப்பான	strikte
பிலிப்ஸ்	philips
மறைவுக்கு	deshtimi
ஐஸ்லாந்து	islandë
ஐஸ்லாந்து	islanda
அன்புள்ள	dashur
இதயத்தை	zemre
இதயத்தை	zemra
கண்ணே	babes
கண்ணை	sy
கண்ணை	syrin
கண்ணை	syri
கூட்டாளிகள்	bashkëpunëtorë
கூட்டாளிகள்	bashkëpunëtorët
ஒரிஜினல்	origjinale
ஒரிஜினல்	origjinali
ஒரிஜினல்	origjinal
ஒரிஜினல்	original
ஜூனோ	juno
பைத்தான்	python
சோம்பல்	dembele
சோம்பல்	dembel
சோம்பல்	përtac
கிரீக்	greqisht
கிரீக்	grek
கிரீக்	greku
கிரீக்	greke
என்ஜின்	motor
என்ஜின்	motorr
என்ஜின்	motori
என்ஜின்	motorri
சூழ்ச்சி	komplot
சூழ்ச்சி	komploti
சூழ்ச்சி	komplotin
சூழ்ச்சி	kurtha
வாஜ்பாய்	vajpayee
ஆடம்பர	luksoze
ஆடம்பர	luksi
ஆடம்பர	luks
பேசுகிறார்கள்	fole
பேசுகிறார்கள்	flet
அம்புகள்	shigjeta
அம்புகள்	shigjetat
பயனற்ற	pavlerë
தாக்கரே	thackeray
குவாம்	guam
கோமஸ்	gomez
சான்றிதழ்கள்	certifikata
சான்றிதழ்கள்	çertifikata
சான்றிதழ்கள்	çertifikatat
சான்றிதழ்கள்	certifikatë
சான்றிதழ்கள்	certifikata
சான்றிதழ்கள்	çertifikatë
சான்றிதழ்கள்	çertifikata
கிளிக்	klikoni
கிளிக்	kliko
கிளிக்	click
கிளிக்	klik
ஆயுட்காலம்	jete
ஸ்ட்ரீம்	rrymë
ஸ்ட்ரீம்	stream
ஸ்ட்ரீம்	rrjedha
தாடை	nofulla
பதிவாளர்	regjistri
ஓவன்	owen
ஓவன்	ouen
ஓவன்	furrën
ஓவன்	furrë
ஓவன்	furre
மறுக்க	refuzoj
மறுக்க	refuzojnë
கழுவி	larë
கார்டு	kartë
கார்டு	letra
கார்டு	karta
கார்டு	kartën
வீடியோக்கள்	videot
பட்ஜெட்	buxhet
பட்ஜெட்	buxheti
அனிதா	anita
பென்னெட்	benet
பென்னெட்	bennett
மிசூரி	misuri
பிரமாணம்	brahmana
சோங்	çong
பக்கவாதம்	goditje
கடவுச்சொல்	fjalëkalimin
கடவுச்சொல்	fjalëkalimi
கடவுச்சொல்	fjalëkalim
நகைச்சுவையான	humoristike
மாவை	brumin
மாவை	brumë
மாவை	brumi
சென்ட்	aroma
சென்ட்	qind
சென்ட்	cent
நண்பகல்	mesditë
அப்துர்	abdur
சியாட்டில்	siatëll
சியாட்டில்	seattle
கணவனின்	bashkëshort
கணவனின்	burri
உலகமயமாதல்	globalizimi
கோர்ன்	korn
டேனிஷ்	danez
கௌரவம்	nderi
கௌரவம்	nder
கௌரவம்	nderin
கொலம்பிய	kolumbiane
டர்னர்	turner
சுமையை	barra
சுமையை	barrë
வியாபாரி	shitës
வியாபாரி	shitësi
உருக்கி	shkri
உருக்கி	shkrihet
எதிர்ப்பாளர்கள்	protestues
எதிர்ப்பாளர்கள்	protestuesve
எதிர்ப்பாளர்கள்	protestuesit
பிரமிட்	piramida
பிரமிட்	piramidë
தூசு	koshi
தூசு	kosh
தூசு	plehrat
தூசு	koshi
தூசு	plehra
தூசு	kosh
சுரங்கப்பாதை	metronë
சுரங்கப்பாதை	metroje
சுரங்கப்பாதை	metro
சுரங்கப்பாதை	metroja
திறந்திருக்கும்	hape
திறந்திருக்கும்	hap
திறந்திருக்கும்	hapur
திறந்திருக்கும்	hapu
ரேஞ்சர்ஸ்	rangers
சிங்கங்கள்	luanët
சிங்கங்கள்	luanë
பழக்கத்தை	regjim
பழக்கத்தை	regjimi
பழக்கத்தை	rregjimi
பழக்கத்தை	regjimin
சாளரம்	dritare
சாளரம்	dritarja
திருடி	vjedhje
திருடி	vjedh
திருடி	vjedhja
பேஸ்பால்	bejsbolli
பேஸ்பால்	bejsboll
கியா	kia
ஷியா	shitë
ஷியா	shia
ஆணைகள்	udhëzimet
ஆணைகள்	instruksionet
ஆணைகள்	udhëzime
அதிநவீன	sofistikuar
மெல்போர்ன்	melbourne
பூட்டு	lock
பூட்டு	brava
அடைக்கப்பட்ட	mbushur
அடைக்கப்பட்ட	mbushura
நிக்கி	nikki
நிக்கி	niki
நிக்கி	nicky
நிக்கி	niki
அனுமதிக்கப்பட்டது	lejohet
அனுமதிக்கப்பட்டது	lejohen
அனுமதிக்கப்பட்டது	lejuar
அனுமதிக்கப்பட்டது	lejua
அனுமதிக்கப்பட்டது	lejuara
அனுமதிக்கப்பட்டது	miratohet
அனுமதிக்கப்பட்டது	miratuar
அனுமதிக்கப்பட்டது	aprovuar
அப்பாவி	naive
அப்பாவி	naiv
அப்பாவி	pafajshëm
பேகன்	pagane
பேகன்	pagan
உள்ளுணர்வு	intuitë
உள்ளுணர்வு	intuita
உள்ளுணர்வு	instinkti
உள்ளுணர்வு	instinkt
போர்வை	mbulesa
போர்வை	mbulesë
போர்வை	batanije
ஈடுபாடுகள்	angazhimet
ஈடுபாடுகள்	angazhime
வெளிறிய	zbehtë
வெளிறிய	pale
அனாதை	jetimore
அனாதை	jetimoren
அனாதை	jetim
அனாதை	jetimi
அனாதை	jetime
அனாதை	jetimë
அனாதை	jetim
அசுரர்கள்	përbindëshat
அசுரர்கள்	përbindësha
அசுரர்கள்	monstra
குறுகலான	ngusht
குறுகலான	ngushtë
விருப்பங்கள்	preferencat
விருப்பங்கள்	likes
விருப்பங்கள்	favoritët
விருப்பங்கள்	opsione
விருப்பங்கள்	opsionet
விருப்பங்கள்	mundësitë
விருப்பங்கள்	opcionet
செசில்	cecil
மனிதரும்	njerëzore
மனிதரும்	njerzore
மனிதரும்	njerëzor
மனிதரும்	human
மனிதரும்	njeri
சாத்தான்	shejtani
சாத்தான்	djalli
தேவையா	duhen
தேவையா	duhet
தேவையா	nevoja
தேவையா	nevoitet
தேவையா	nevojë
சந்தாதாரர்	abonent
சாடி	sadi
விகாரை	vihara
வாங்	wang
யூஜின்	juxhin
யூஜின்	eugen
யூஜின்	eugene
முனையங்கள்	terminalet
தண்டர்	rrufeja
தண்டர்	bubullimë
தண்டர்	bubullima
பிரேக்	frenat
பிரேக்	frena
ரூச்	rouge
பாலஸ்தீனம்	palestinë
பரபரப்பான	sensacionale
காதிர்	kadir
பயணிக்கிறது	lundrojnë
நம்பும்	beso
நம்பும்	besë
நம்பும்	trust
நம்பும்	besim
நம்பும்	besimi
தொங்க	hung
தொங்க	varur
தொங்க	vari
எப்படியாவது	disi
மால்டா	malta
காஃபி	kafe
காஃபி	kafja
அலிகார்	aligarh
புகாரி	buhari
புகாரி	buhariu
வழிகாட்டும்	udhëzuese
உத்தரவாதம்	garantuar
உத்தரவாதம்	garantuara
உத்தரவாதம்	garantoi
உத்தரவாதம்	garantuar
உத்தரவாதம்	garanci
சவ்வு	membrane
ஞாபகம்	kujtoj
தெற்கத்திய	jugor
தெற்கத்திய	jugore
இலேசான	lehtësojë
சொல்கிறேன்	thenie
சொல்கிறேன்	thënje
சொல்கிறேன்	thënie
பங்களாதேஷ்	bangladeshi
வொயேஜர்	voyager
ஃபேஷன்	moda
ஃபேஷன்	modë
ஃபேஷன்	fashion
ஃபேஷன்	mode
ஃபேஷன்	modës
அளவிடப்பட்ட	matur
அளவிடப்பட்ட	matet
நள்ளிரவு	mesnatë
நள்ளிரவு	mesnate
முடுக்கி	përshpejtimin
முடுக்கி	përshpejtues
சேர்க்கைகள்	shtesat
சேர்க்கைகள்	shtesa
கினியா	guinea
துக்கம்	zie
துக்கம்	zije
துக்கம்	zisë
கொட்டைகள்	arra
பேண்ட்	bandë
பேண்ட்	band
பேண்ட்	bend
பேண்ட்	banda
பேண்ட்	grupi
ரிக்கி	ricky
ரிக்கி	riki
ஸ்பெக்ட்ரம்	spektrit
ஸ்பெக்ட்ரம்	spektër
சீமாட்டி	ledi
சீமாட்டி	zonjë
சீமாட்டி	zonja
உரிமங்கள்	licensat
மாதந்தோறும்	mujore
மெசொப்பொத்தேமியா	mesopotami
பண்டு	bantu
புணரும்	shante
சாத்	saad
சாத்	çad
சாத்	chad
தீங்கிழைக்கும்	dëmshme
தீங்கிழைக்கும்	dëmshëm
நாகரீகம்	moda
நாகரீகம்	modë
நாகரீகம்	fashion
நாகரீகம்	mode
நாகரீகம்	modës
ஸ்டைல்	stil
ஸ்டைல்	style
ஸ்டைல்	stili
அலுவலகப்	zyra
அலுவலகப்	zyrë
அலுவலகப்	zyre
கொசுக்கள்	mushkonjat
கொசுக்கள்	mushkonja
பிரியங்கா	priyanka
கருத்தரங்கில்	simpozium
ஓட்டை	vrime
ஓட்டை	vrimë
ஓட்டை	vrima
விசித்திரமான	çudi
கொச்சின்	cochin
பறத்தல்	piktoresk
விளையாடு	luaj
விளையாடு	luaje
விளையாடு	play
பரிமாணங்கள்	përmasat
பரிமாணங்கள்	dimensionet
பரிமாணங்கள்	dimensione
சேமிக்கப்படுகிறது	ruajtja
சேமிக்கப்படுகிறது	shpeton
வகுப்புக்கள்	klasat
வகுப்புக்கள்	klasa
வெடிக்க	shpërthen
வெடிக்க	shpërthejnë
வெடிக்க	shpërthejë
சாப்பிட	hani
சாப்பிட	ha
சாப்பிட	hash
சாப்பிட	haje
சாப்பிட	hane
ஆஃபினியம்	hafniumi
சேகரிக்கப்பட்ட	mblodhi
சேகரிக்கப்பட்ட	mbledhur
சேகரிக்கப்பட்ட	mbledhura
ஜமால்	jamal
ஜமால்	xhemal
சொடுக்கி	mouse
சொடுக்கி	miu
பேயர்	bayer
ஜென்	jen
ஜென்	zeni
ஜென்	zen
ஜென்	gen
கடிய	akute
பாலின்	pauline
கிளாசிக்	klasik
கிளாசிக்	klasike
கிளாசிக்	classic
பன்றிக்	derrit
சல்வடோர்	salvador
ஒருங்கிணைப்பாளர்	koordinator
பூத்	kabinë
தொலைந்து	humbi
தொலைந்து	humba
தொலைந்து	humbe
தொலைந்து	humbur
நோலன்	nolan
பூண்ட	punta
உடையில்	veshja
உடையில்	fustan
உடையில்	fustani
உடையில்	veshje
சாமுராய்	samurai
தட்டும்	pullë
தட்டும்	vulë
தட்டும்	vula
ரிதம்	ritëm
ரிதம்	ritmin
ரிதம்	ritem
ரிதம்	ritmi
பைட்டு	byte
எத்தியோப்பிய	etiopian
மறுபிறவி	rilindur
மறுபிறவி	rilind
லைபீரியா	liberi
வழங்கல்கள்	ushqehet
வழங்கல்கள்	ushqen
உறங்கும்	gjumë
உறங்கும்	fli
உறங்கும்	gjum
உறங்கும்	gjumi
உறங்கும்	fle
உறங்கும்	flija
உறங்கும்	flen
உளவியலாளர்	psikolog
உளவியலாளர்	psikologe
உளவியலாளர்	psikologu
வெல்ஷ்	uellsian
வேனில்	furgoni
வேனில்	furgon
வேனில்	van
குடித்து	dehur
குடித்து	pijanec
அபிஷேக்	abhishek
செருப்பு	sandale
இயந்திரத்தில்	makin
இயந்திரத்தில்	makinë
