در	門
کریستین	基督教
کریستین	基督徒
نخل	棕櫚
نامزدی	互動
نامزدی	參與
نامزدی	訂婚
ضعف	弱
ضعف	缺點
ضعف	薄弱
ضعف	軟弱
ضعف	弱點
سکته	中風
آلودگی	污染物
آلودگی	污染
آلودگی	沾染
آلودگی	傳染
آلودگی	感染
آلودگی	污染
عفونت	感染
عفونت	傳染
عفونت	感染
بست	接頭
بستن	關閉
بستن	閉幕
سدیم	鈉
پورنوگرافی	色情
پورنوگرافی	色情
حکمت	智慧
ماد	泥巴
ماد	泥
ماد	泥漿
ماد	maud
لاله	鬱金香
لاله	鬱金香
لاله	啞巴
لاله	靜音
لاله	啞
درختی	樹
درختی	樹木
مو	頭髮
مو	毛髮
مو	髮型
مو	發
پیشنهادی	建議
پروتئین	蛋白質
پروتئین	蛋白
دشتی	平原
کالا	kala
کالا	商品
کالا	貨物
کیم	金
کیم	kim
کشیدن	阻力
کشیدن	拖曳
کشیدن	拖
کشیدن	畫畫
کشیدن	繪圖
کشیدن	圖畫
کشیدن	繪畫
عقاب	鷹
عقاب	老鷹
عقاب	雕
عقاب	鵰
عقاب	老鷹
عقاب	鷹
تسخیر	持有
تسخیر	擁有
تسخیر	佔有
تسخیر	征服
آوری	avery
آزار	煩惱
آزار	傷害
بلوک	區塊
بلوک	積木
بلوک	區塊
بلوک	block
هیتلر	希特勒
مبلغ	總和
مبلغ	金額
مبلغ	款額
مبلغ	數額
قبیله	氏族
قبیله	部族
قبیله	氏
قبیله	部族
قبیله	部落
قبیله	部落
قبیله	部族
قبیله	部落
تزریق	注射
تزریق	注射
تزریق	注入
تزریق	注射
تزریق	注入
مهران	mehran
افتخاری	名譽
همایش	會議
همایش	公約
صدها	成百上千
صدها	數百
جانسون	約翰遜
جانسون	johnson
مجاهدین	民兵
لوح	牌匾
لوح	牌匾
لوح	石板
لوح	平板
آتن	雅典
کابینه	內閣
موازی	並行
موازی	平行
منظم	有序
منظم	定期
منظم	經常
غلط	虛假
غلط	假
خواهان	願望
خواهان	慾望
خواهان	慾望
مرحوم	逝者
مرحوم	已故
کرم	毛蟲
کرم	karam
کرم	蠕蟲
کرم	奶油
کرم	霜
کلاه	頭盔
کلاه	盔
کلاه	帽
کلاه	帽子
انیمه	動畫
اقلیم	氣候
خیالی	虛構
بوی	味道
بوی	聞
بوی	氣味
محدودیت	限制
محدودیت	限制
محدودیت	限制
محدودیت	極限
محدودیت	限額
محدودیت	限制
محدودیت	上限
محدودیت	極限
محدودیت	限
محدودیت	限額
مختلط	混合
شمس	shams
اهدا	授予
اهدا	捐獻
اهدا	捐
اهدا	捐贈
اهدا	捐款
اهدا	捐獻
اهدا	捐贈
اهدا	捐助
اهدا	捐款
اهدا	奉獻
شفاف	透明
شفاف	透明
شفاف	透明度
امضای	簽約
امضای	簽署
قبایل	部族
قبایل	部落
قبایل	氏族
قبایل	部族
دام	圈套
دام	陷阱
دام	dom
داگلاس	douglas
نابودی	滅絕
نابودی	消滅
نابودی	破壞
نابودی	毀滅
نابودی	毀壞
نابودی	銷毀
پسران	男生
پسران	男孩
سرنوشت	天命
سرنوشت	命運
سرنوشت	命運
حیاط	院子
حیاط	庭院
حیاط	院子
حیاط	碼
حیاط	庭院
آنگولا	安哥拉
اشتغال	就業
رایگان	free
رایگان	自由
رایگان	免費
گیرنده	收件人
گیرنده	收款人
افکار	想法
افکار	思想
ونیز	威尼斯
قد	高
قد	高大
قد	身高
قد	高度
لئون	leon
حبس	監禁
حبس	囚禁
برف	下雪
برف	雪
برف	snow
داور	裁判
نپال	尼泊爾
ارباب	主人
ارباب	大師
ارباب	師父
ارباب	師傅
پردیس	校區
پردیس	校園
بازنشسته	退休
بازنشسته	退役
چارچوب	框架
چارچوب	幀
چارچوب	框框
چارچوب	框架
چارچوب	框
بدنه	屍體
بدنه	體
بدنه	身體
بدنه	赫爾
بدنه	船體
دیر	晚
دیر	遲到
دیر	遲
دیر	鹿
اضافی	premium
اضافی	溢價
اضافی	保費
اضافی	保險費
اضافی	附加
اضافی	額外
اضافی	多餘
دما	氣溫
دما	溫度
دما	體溫
دما	氣溫
دما	溫度
غنی	富人
غنی	富
غنی	豐富
غنی	富有
مخلوط	混合
مخلوط	搭配
مخلوط	組合
مخلوط	混合
نی	nae
آسان	容易
آسان	輕鬆
آسان	簡單
شارل	charles
بلک	黑
بلک	black
بلک	黑色
بلک	黑人
نگرانی	關切
جعفری	香芹
جعفری	香菜
سانتیمتر	釐米
سانتیمتر	公分
سانتیمتر	釐米
فیلمنامه	劇本
فیلمنامه	編劇
فیلمنامه	電影劇本
تکنیک	技術
تکنیک	技巧
فرش	地毯
فرش	地毯
صالح	saleh
ایسلند	冰島
گندم	糧食
گندم	穀物
گندم	糧
گندم	小麥
گندم	麥子
حیوان	野獸
حیوان	獸
حیوان	怪獸
حیوان	動物
دیدنی	壯觀
اپل	apple
اپل	蘋果
منتقد	評論家
منتقد	批評家
مکانیکی	機械
سرگرمی	嗜好
سرگرمی	愛好
سرگرمی	嗜好
سرگرمی	愛好
سرگرمی	娛樂
ائتلاف	聯盟
ائتلاف	同盟
ائتلاف	結盟
ائتلاف	聯盟
ائتلاف	聯軍
ازای	反映
خرس	熊
خرس	熊
خاکی	卡其
خاکی	泥土
خاکی	污垢
خاکی	土
کاپیتان	機長
کاپیتان	隊長
بلاروس	白俄羅斯
سازه	結構
ایمان	信仰
ایمان	信心
ایمان	信念
ایمان	iman
دیو	dave
بیلی	billy
یانگ	楊
یانگ	yang
یانگ	年輕
یانگ	young
ابداع	發明
زخمی	受傷
زخمی	傷
زخمی	負傷
زخمی	傷害
ایرلاینز	航空公司
ایرلاینز	航空
زیارت	朝拜
زیارت	朝聖
زیارت	arba
برنج	大米
برنج	米
برنج	米飯
برنج	飯
اوضاع	事情
عروس	新娘
الکترون	電子
گرما	熱
گرما	熱火
گرما	加熱
گرما	熱力
گرما	熱量
گرما	溫暖
دندان	牙
دندان	牙齒
دندان	牙
دندان	牙齒
عکاس	攝影師
عکاس	攝影師
کاترین	catherine
حبیب	habib
اعصاب	神經
پنجره	窗戶
پنجره	窗
پنجره	視窗
مال	財富
لویی	louis
لویی	路易
لویی	路易斯
کتابهای	圖書
کتابهای	書
کتابهای	書籍
محققان	學者
محققان	研究者
خطا	錯誤
ماهیان	魚類
ماهیان	魚
ماهیان	魚兒
داوود	大衛
داوود	david
هواداران	粉絲
شام	晚飯
شام	晚餐
شام	晚間
شام	晚上
شام	傍晚
شام	晚餐
شنبه	星期六
شنبه	週六
موزیک	音樂
کیش	kish
مجهز	武裝
تذکر	提醒
بروس	bruce
خطرناک	危險
خطرناک	危險性
فضاهای	空格
فضاهای	空間
پرسش	問題
پرسش	提問
چگالی	密度
پاراگوئه	巴拉圭
طب	藥品
طب	藥物
طب	醫學
طب	藥
طب	醫藥
پارامتر	參數
کلیدی	鑰匙
کلیدی	鍵
کلیدی	key
کلیدی	關鍵
تاریک	黑
تاریک	暗
تاریک	黑暗
کینگ	國王
کینگ	king
کینگ	王
لری	larry
عرفان	irfan
اشتراک	共用
اشتراک	共享
اشتراک	分享
اشتراک	共享
اشتراک	分享
اشتراک	股份
اشتراک	訂閱
اشتراک	認購
اشتراک	訂閱
مجسمه	雕像
مجسمه	塑像
مجسمه	雕塑
مجسمه	雕刻
مجسمه	雕像
مجسمه	雕塑
مجسمه	塑像
رایت	wright
رنج	受苦
رنج	苦難
رنج	痛苦
رنج	受苦
رنج	逆境
قهوه	咖啡
عارف	arif
جماعت	會眾
سرپرست	署長
کلام	詞
کلام	word
کلام	單詞
کلام	字
کلام	單字
پیشگیری	預防
پیشگیری	預防
سالها	歲月
سالها	年份
کهکشان	銀河
کهکشان	星系
کهکشان	galaxy
کهکشان	銀河系
تقدیر	天命
تقدیر	命運
تقدیر	命運
مولکولی	分子
بنیادی	莖
استقرار	部署
استرالیایی	澳洲
کلرید	氯化
علمای	學者
حکیم	明智
حکیم	英明
شکنجه	酷刑
مشتق	區分
مشتق	微分
مشتق	衍生
دائمی	永久
کارایی	績效
کارایی	業績
کارایی	效率
جوی	快樂
جوی	喜悅
جوی	歡樂
جوی	joy
پژوهشگر	研究者
پژوهشگر	研究員
پژوهشگر	學人
پژوهشگر	狀元
پژوهشگر	學者
باله	芭蕾
باله	芭蕾舞
قبرستان	墓園
قبرستان	墓地
قبرستان	公墓
قبرستان	墓地
قضاوت	判斷
قضاوت	判決
قضاوت	判斷力
قضاوت	判斷
قضاوت	判決
قضاوت	判斷力
محبوبیت	人氣
کیهان	宇宙
هندسه	幾何
شناختی	認知
توقف	停止
پناه	避難所
پناه	收容所
پناه	保護
پناه	避難所
پناه	避難
هال	赫爾
هال	船體
هال	廳
هال	霍爾
هال	大廳
هال	hall
تجمع	累積
تجمع	積累
قواعد	規則
قواعد	細則
خیریه	慈善
غزه	加沙
پذیرفت	接受
چرخش	輪值
چرخش	旋轉
چرخش	自轉
چرخش	輪換
چرخش	旋轉
چرخش	旋轉
هانس	hans
تحلیلی	分析
تحلیلی	解析
سائو	曹
فردریک	frederic
عقل	感
عقل	理解
عقل	諒解
بستر	床
بستر	床上
راگبی	橄欖球
تلفات	傷亡
تلفات	傷亡人數
دن	丹
دن	dan
پوند	鎊
پوند	磅
نیمی	一半
نیمی	半
نیمی	半數
قومیت	族裔
قومیت	民族
قومیت	種族
مقررات	條例
پوستر	海報
بلوز	上衣
ذهنی	主觀
ذهنی	心智
ذهنی	心理
ذهنی	精神
ژن	gene
ژن	基因
ژن	基因
باری	重擔
باری	擔子
باری	負擔
غذای	餐
غذای	飯
عید	宴會
عید	盛宴
عید	eid
بهینه	最優
بهینه	最佳
بهینه	最佳
سالی	玷污
سالی	莎莉
سالی	sally
بازتاب	反射
بازتاب	反射
بازتاب	反省
بازتاب	思考
بازتاب	反射
بازتاب	思考
قاعده	細則
پیراهن	上衣
پیراهن	襯衣
پیراهن	衫
پیراهن	襯衫
ژاک	雅克
ژاک	jacques
دونفره	雙打
فرق	差額
فرق	區別
فرق	差別
فرق	差異
ویران	廢墟
ویران	遺址
ویران	遺跡
لوازم	飾品
لوازم	配件
کوک	做飯
کوک	煮
کوک	廚師
کوک	kok
پایداری	穩定
پایداری	穩定性
مناسبت	場合
وایت	wyatt
وایت	white
وایت	白
وایت	白色
نحوی	句法
نحوی	語法
رمضان	ramadan
کارلوس	卡洛斯
کارلوس	carlos
حاکمیت	判斷
حاکمیت	判決
حاکمیت	判斷力
حاکمیت	主權
حاکمیت	施政
حاکمیت	治理
معکوس	逆
معکوس	逆
معکوس	反轉
معکوس	扭轉
معکوس	反向
معکوس	倒轉
گفتار	講話
گفتار	演講
گفتار	語音
گفتار	演說
زبانهای	語言
زبانهای	語文
جهاد	討伐
جهاد	十字軍
جهاد	鬥爭
جهاد	奮鬥
جهاد	掙扎
حساسیت	靈敏度
حساسیت	敏感
حساسیت	敏感性
حساسیت	敏感度
حساسیت	過敏症
حساسیت	過敏
حساسیت	過敏
حساسیت	過敏
مجاور	鄰接
مجاور	相鄰
مجاور	鄰近
مجاور	毗鄰
مجاور	周邊
مجاور	鄰近
مجاور	附近
نیازهای	要求
کوین	kevin
وبسایت	網站
وبسایت	網頁
فرکانس	頻率
فرکانس	頻率
ویل	將
ویل	威爾
ویل	wil
واپسین	上次
واپسین	最後
پولی	金錢
پولی	錢
پولی	貨幣
گرند	grand
ثروت	財富
ثروت	財富
بازارهای	市場
اتم	atom
اتم	原子
گور	戈爾
جم	果醬
جم	寶石
لنز	鏡頭
لنز	鏡片
لنز	透鏡
بازرسی	視察
یازده	十一
یازده	eleven
عمودی	垂直
عمودی	縱向
عمودی	垂直
عمودی	縱向
خشم	怒
خشم	憤怒
خشم	怒火
خشم	怒
خشم	憤怒
خشم	怒火
فساد	腐敗
بوستون	波士頓
مسافر	乘客
مسافر	旅客
مسافر	乘客
مسافر	旅客
فرشته	angel
فرشته	天使
فلز	金屬
فلز	鋅
فلز	金屬
مخزن	坦克
شایسته	正義
شایسته	公義
شایسته	義
شایسته	正義感
شایسته	值得
بدنی	屍體
بدنی	體
بدنی	身體
بدنی	物理
مدینه	medina
انزلی	anzali
درسی	教訓
درسی	課
کارشناسان	專家
کارشناسان	工程師
عشایر	遊牧
عشایر	nomad
عشایر	遊牧民族
طلاق	離婚
طلاق	離異
طلاق	離婚
تاریکی	黑暗
لهجه	口音
دشوار	難
دشوار	硬
دشوار	辛苦
دشوار	困難
دشوار	難
دشوار	艱難
برند	品牌
غذاهای	食物
غذاهای	食品
غذاهای	菜
قاهره	開羅
سکوت	寂靜
سکوت	沈默
سکوت	緘默
نوک	提示
نوک	小費
برگردان	撤銷
ویلسون	wilson
اسکی	滑雪
اسکی	滑雪
جغرافیا	地理學
جغرافیا	地理
جغرافیا	地域
جغرافیا	地理位置
فرقه	教派
مکعب	立方
مکعب	方塊
مکعب	立方體
مکعب	立方
مفصل	詳細
مفصل	關節
مفصل	聯合
عددی	數值
قطبی	極
قطبی	極地
قطبی	北極
محاکمه	審訊
محاکمه	審判
اخترشناسی	天文
اخترشناسی	天文
کنگو	剛果
یوهان	johan
قالی	地毯
قالی	地毯
مهارت	技能
مهارت	技藝
مهارت	技巧
مهارت	技能
آکسفورد	牛津
پتانسیل	潛力
پتانسیل	潛在
لین	lin
لین	林
آژانس	代理商
آژانس	機構
باریک	狹義
باریک	狹隘
باریک	縮小
باریک	窄
باریک	狹窄
ریسک	風險
مور	mor
مور	moore
مور	穆爾
مور	摩爾
سادگی	簡潔
آداب	禮儀
آداب	禮節
آداب	道教
آداب	禮儀
آداب	禮貌
بازیابی	還原
بازیابی	恢復
بازیابی	檢索
بازیابی	檢索
بازیابی	回收
بازیابی	恢復
بازیابی	康復
بازیابی	復原
بازیابی	復蘇
تحریم	禁運
تحریم	抵制
تحریم	制裁
احمدآباد	ahmadabad
ذوب	熔化
ذوب	融化
قبر	墳墓
قبر	墓
قبر	墳
دیپلم	文憑
دیپلم	文憑
اشیاء	物體
اشیاء	天體
اشیاء	物件
تیمی	團隊
تیمی	球隊
تیمی	隊伍
فریدریش	friedrich
ژنتیکی	遺傳
وابستگی	依賴
وابستگی	扶養
وابستگی	依賴性
وابستگی	從屬關係
وابستگی	隸屬
مراقبت	關懷
مراقبت	關愛
مراقبت	愛心
مراقبت	關心
مراقبت	護理
مراقبت	關心
آیات	經文
آیات	詩句
آیات	通訊
معادلات	方程
معادلات	方程式
برش	切
برش	削減
برش	剪
برش	割
برش	切片
برش	莊稼
برش	農作物
برش	作物
تحول	演化
تحول	演變
تحول	進化
تحول	演進
صادرات	出口
خونی	血液
خونی	血
خونی	血跡
خونی	鮮血
پراکندگی	散射
نفع	受益
جانور	野獸
جانور	獸
جانور	怪獸
ماموریت	任務
بزرگسالان	成人
بزرگسالان	成年人
بزرگسالان	成年
بزرگسالان	成人
بزرگسالان	成年人
وصل	連線
وصل	連結
مطلوب	最佳
آستین	austin
آستین	奧斯汀
آستین	袖子
آستین	袖套
بولیوی	玻利維亞
خراب	損壞
صحرای	撒哈拉
جت	噴射
جت	噴氣
قدم	台階
قدم	步驟
قدم	步
جاسوسی	諜
جاسوسی	間諜
مایک	mike
یونیورسال	環球
یونیورسال	普及
یونیورسال	普遍
گربه	貓
گربه	貓咪
گربه	貓
گربه	cat
اندام	器官
اندام	器官
اندام	風琴
طلب	尋求
چارلی	charlie
چارلی	查理
آینه	鏡子
آینه	鏡
آینه	鏡子
اعضا	成員
منهتن	曼哈頓
گوشه	角落
گوشه	轉角
گوشه	角
هامبورگ	漢堡
مدیترانه	地中海
ریلی	riley
جایگزینی	替代
جایگزینی	取代
جایگزینی	替換
جایگزینی	更換
جایگزینی	代替
جایگزینی	替換
جایگزینی	更換
جایگزینی	置換
جایگزینی	替代
منتظر	等候
منتظر	等待
گرین	綠色
گرین	綠
گرین	綠地
گرین	格林
صلاحیت	資歷
لحن	音調
لحن	色調
لحن	音
لحن	基調
لحن	語氣
بلوار	大道
توجیه	優惠
قاتل	殺手
پانزده	fifteen
پانزده	十五
آرامش	休息
آرامش	安慰
آرامش	撫慰
آرامش	舒適
زحمت	麻煩
زحمت	不便
نقشی	作用
نقشی	角色
وسترن	西方
وسترن	西部
درخشان	發光
درخشان	明亮
درخشان	閃耀
درخشان	光輝
درخشان	閃亮
هریس	harris
تنگه	緊
تنگه	海峽
جیم	jim
تقریبا	幾乎
غنا	迦納
صحت	誠信
صحت	完整性
صحت	正直
صحت	正確性
صحت	真實性
خاموش	關
خاموش	關閉
خاموش	沈默
خاموش	無聲
مجلات	期刊
دروغ	謊言
دروغ	謊言
پیوستن	附上
پیوستن	附加
پیوستن	加入
پیوستن	附加
مایر	mayer
مایر	meyer
پیچ	迷宮
پیچ	桃
پیچ	桃子
پیچ	螺絲
افقی	橫向
افقی	水平
مفهومی	構想
مفهومی	概念
مفهومی	理念
چطور	如何
ترویج	推廣
ترویج	促銷
ترویج	晉升
ترویج	推廣
الکل	醇
الکل	酒精
الکل	酒
الکل	酒類
جمال	jamal
تبادل	兌換
تبادل	交換
تبادل	交易所
تبادل	交流
مراتب	等級
مراتب	成績
کور	瞎子
کور	盲目
کور	盲
کور	盲人
کور	瞎
خطای	錯誤
بازرگان	商人
بازرگان	商家
بازرگان	商人
بازرگان	商家
تروریسم	恐怖主義
گلوله	子彈
گلوله	彈頭
استوار	事務所
موسسات	診所
موسسات	機構
مستقیماً	直接
رابط	接頭
رابط	介面
رابط	協調
برخوردی	撞擊
برخوردی	影響力
برخوردی	影響
برخوردی	衝擊
طاق	金庫
طاق	拱
طاق	拱門
طاق	taq
دانیل	丹尼爾
دانیل	daniel
مأمور	代理商
مأمور	代理人
مأمور	特工
مأمور	代理
راسل	羅素
بنت	bennett
بنت	bent
بنت	彎
آلوده	感染
جناح	側翼
جناح	側面
پینک	粉
پینک	粉色
پینک	粉紅色
پینک	粉紅
بخوانید	讀
بخوانید	讀取
بخوانید	閱讀
بخوانید	致電
بخوانید	電話
بخوانید	打電話
بخوانید	通話
بخوانید	呼叫
شیب	坡
شیب	斜坡
شیب	浸
بوش	味道
بوش	聞
بوش	布希
بوش	bosch
همسایه	鄰
همسایه	鄰居
همسایه	鄰國
همسایه	鄰居
همسایه	鄰里
همسایه	鄰居
کلیساهای	教會
کلیساهای	教堂
قربانیان	受害人
قربانیان	受害者
رازی	razi
رازی	秘密
شعری	詩
شعری	詩
شعری	詩歌
ویتامین	維生素
ویتامین	維他命
ویتامین	維生素
ویتامین	維他命
زیرزمینی	地下
زیرزمینی	地底
تایمز	時代
تایمز	times
تایمز	時報
آلیس	愛麗絲
مذاکرات	談判
مذاکرات	談判
انقراض	滅絕
انقراض	絕種
مریخ	火星
استانی	省級
پاتر	波特
حامی	贊助
سور	sor
سور	sur
گرمسیری	熱帶
مقدونیه	馬其頓
مقدونیه	馬其頓
ماندگار	持久
ابریشم	蠶絲
ابریشم	絲
ابریشم	絲綢
کارها	工作
تعطیل	關機
تعطیل	停機
گرافیکی	圖形
گرافیکی	繪圖
ختم	葬禮
ختم	喪葬
ختم	喪禮
آرا	ara
دانلود	下載
الگوها	格局
الگوها	模式
روانشناسی	心理
روانشناسی	心理
روانشناسی	心理學
سازگار	相容
سازگار	始終如一
سازگار	適應性
خوان	juan
سام	山姆
سام	sam
سام	薩姆
شبانه	夜行
شبانه	夜晚
شبانه	晚上
شبانه	夜
فورت	堡
فورت	堡壘
فورت	要塞
نقص	缺陷
شانزدهم	十六
فراری	逃犯
عصب	神經
عصب	神經
مداوم	常數
مداوم	持續
مداوم	連續
بایر	bayer
گردآوری	聚集
گردآوری	聚會
بازاریابی	行銷
بازاریابی	個性化
میزبانی	托管
میزبانی	主機
میزبانی	主辦
خشکی	陸地
خشکی	土地
دنباله	軌跡
دنباله	蹤跡
دنباله	小徑
دنباله	續集
دنباله	序列
دنباله	數列
دنباله	順序
گارد	守衛
گارد	衛兵
گارد	守衛
گارد	衛兵
گارد	警衛
گارد	守護
مسیرهای	路線
دشمنان	仇人
فهم	實現
افسر	官
افسر	軍官
رمزنگاری	加密
رمزنگاری	加密
سانسور	審查
رحیم	raheem
عثمان	uthman
گرمایی	熱力
نیت	nate
سالگرد	週年紀念
پان	潘
پان	泛
پان	pan
ریه	肺
ریه	龍
ریه	肺
ریه	肺部
جابجایی	搬遷
جابجایی	遷移
جابجایی	流離失所
جابجایی	位移
پاول	保羅
پاول	paul
پاتریک	patrick
کمان	弧
کمان	人馬座
کمان	弓
کمان	弓
کمان	鞠躬
تب	發燒
تب	發熱
تب	標籤
تب	tab
دیوارهای	牆壁
دیوارهای	城牆
دیوارهای	牆
قبلا	已經
آبیاری	灌溉
آبیاری	澆水
آبیاری	灌溉
اندرو	andrew
برقی	電氣
برقی	電
برقی	電動
گنج	珍寶
گنج	寶藏
سوسیالیست	社會主義
غول	巨人
غول	巨
غول	巨型
خمیر	麵團
خاوری	東方
فرانسیسکو	francisco
نیوز	新聞
مادری	母性
مادری	母后
مادری	母親
آنالیز	分析
کالاهای	商品
کالاهای	貨物
تقریبی	近似
تقریبی	大致
تقریبی	近似
ماجراهای	冒險
کوتوله	侏儒
کوتوله	矮人
کوتوله	矮
کوتوله	侏儒
کوتوله	矮星
کوتوله	矮子
کارآفرین	創業者
کارآفرین	商人
رانندگی	開車
رانندگی	駕駛
رانندگی	駕駛
کارگاه	警探
کارگاه	偵探
کارگاه	研討會
بالینی	臨床
خنثی	中性
خنثی	中立
هجوم	入侵
هجوم	侵略
هجوم	突襲
ناشناخته	未知
ناشناخته	不明
سل	sol
سل	肺結核
سل	結核
سل	結核病
تفت	taft
امریکن	美式
مانگا	漫畫
تنش	張力
تنش	壓力
تنش	強調
تنش	應力
تورم	腫脹
تورم	腫
تورم	通貨膨脹
تورم	腹脹
کانتی	郡
کانتی	縣
بنیانگذاران	創始人
روشهای	方法
کلارک	clark
شوهر	丈夫
اجتماع	社會
اجتماع	集結
اجتماع	集會
ترسیم	繪製
ترسیم	畫
ترسیم	抽籤
ترسیم	畫畫
ترسیم	繪圖
ترسیم	圖畫
ترسیم	繪畫
مثلث	三角形
مثلث	三角
بهروز	更新
روحانیون	神職人員
دانه	種子
دانه	糧食
دانه	穀物
دانه	糧
دانه	種子
دانه	籽
بیانیه	宣言
ناظر	督導
ناظر	觀察員
ناظر	見證
ناظر	證人
ناو	巡洋艦
تخلیه	疏散
تخلیه	撤離
شورا	安理會
ماهنامه	月刊
ماهنامه	每月
اعطای	grant
احسان	ehsan
احسان	善良
لذت	喜悅
رطوبت	水分
رطوبت	濕度
رطوبت	潮濕
رطوبت	濕度
انگشت	腳趾
انگشت	趾
انگشت	指頭
انگشت	手指
انگشت	腳趾
انگشت	手指
کبوتر	鳩
کبوتر	鴿
کبوتر	鴿子
کبوتر	鴿
کبوتر	鴿子
احساسات	情感
احساسات	感情
احساسات	情緒
احساسات	情感
احساسات	感情
احساسات	情緒
احساسات	感受
احساسات	感情
دنده	肋骨
دنده	排骨
دنده	肋骨
دنده	裝備
دنده	gear
دنده	齒輪
بنویسید	撰寫
بنویسید	寫
بنویسید	寫信
بنویسید	寫入
بنویسید	寫作
شمشیر	刀
شمشیر	劍
شمشیر	寶劍
جونیور	初級
جونیور	junior
جونیور	少年
قفل	鎖定
قفل	鎖
قفل	鎖定
قفل	鎖
کیک	蛋糕
کیک	蛋糕
تفنگ	槍支
تفنگ	槍
تفنگ	炮
تفنگ	步槍
ستایش	表揚
ستایش	贊美
ستایش	稱贊
ترکان	突厥
درمیان	槽
تخصص	專長
تخصص	專長
تخصص	專業
نژادی	族裔
سول	sol
سول	靈魂
اموال	地產
اموال	屬性
اموال	財產
اموال	物業
اموال	實質
اموال	物質
کمیک	漫畫
کمیک	漫畫
رقیب	對手
رقیب	對手
رقیب	對手
یعقوب	jacob
یعقوب	雅各
یکپارچه	統一
یکپارچه	整合
کارمندان	僱員
کارمندان	員工
پارچه	紡織
پارچه	紡織品
پارچه	布
پارچه	布料
پارچه	纖維
پارچه	織物
پارچه	布料
پارچه	織物
نامهای	人名
نامهای	名稱
نامهای	姓名
نامهای	信
نامهای	來信
نامهای	字母
نامهای	信函
نامهای	信件
فیل	象
فیل	大象
فیل	象
فیل	大象
تیپ	型態
تیپ	類型
تیپ	旅
جنگنده	拳手
جنگنده	鬥士
عاشقانه	浪漫
عاشقانه	浪漫
دمشق	大馬士革
خیابانی	街頭
خیابانی	街道
خیابانی	街
کش	現金
ابو	abou
گواهی	憑證
گواهی	證書
گواهی	認證
پوسته	貝殼
پوسته	shell
پوسته	殼
پوسته	地殼
کانتری	國家
الفبا	字母
تشکیلات	旅
ژنتیک	遺傳
ژنتیک	遺傳學
ژنتیک	遺傳
تعلیم	培訓
تعلیم	訓練
ارگ	器官
ارگ	風琴
پویا	動態
تابعیت	國籍
تابعیت	效忠
تابعیت	公民權
پوشاک	服裝
پوشاک	服飾
پوشاک	服裝
پوشاک	衣物
پوشاک	衣服
مسئولان	當局
بانوی	夫人
رضایی	rezaei
شاگرد	學生
شاگرد	學徒
شاگرد	徒弟
قدرتمند	強大
قدرتمند	強國
بوستان	花園
تقاضا	要求
تقاضا	需求
تقاضا	需求量
تقاضا	要求
مساوی	平等
مساوی	等於
خسته	精疲力竭
خسته	用盡
خسته	累了
خسته	累
املاک	產業
املاک	邨
نامناسب	不當
نامناسب	不當
گوی	orb
اختلافات	差異
اختلافات	分歧
اختلافات	爭端
اختلافات	糾紛
اختلافات	爭議
لیزر	雷射
لیزر	鐳射
قایق	船
قایق	船隻
قایق	艇
گچ	粉筆
گچ	石膏
گچ	石膏
گچ	投
گچ	演員
خدمه	船員
یان	jan
یان	楊
یان	揚
یان	閻
یان	燕
یان	嚴
یان	顏
یان	jaan
سوراخ	孔洞
سوراخ	洞口
سوراخ	孔
سوراخ	洞
مراد	murat
هندسی	幾何
هندسی	軌跡
تضمین	保證
تضمین	保障
تضمین	擔保
تضمین	保證
رسد	觸及
رسد	罷工
تانک	坦克
تانک	坦克
فروشگاه	shop
فروشگاه	購物
فروشگاه	店鋪
فروشگاه	店
فروشگاه	商店
فروشگاه	商場
فروشگاه	店
فروشگاه	商店
آرای	ara
آرای	arai
حصار	圍場
حصار	籬笆
حصار	柵欄
حصار	圍牆
ریتم	韻律
ریتم	節奏
حامل	攜帶
حامل	承載
حامل	航空母艦
حامل	載體
غیرقانونی	非法
غیرقانونی	非法
مشتریان	客戶
مشتریان	顧客
شی	石
شی	史
شی	施
شی	shea
محتوا	內容
امن	安全
امن	平安
امن	安全
ولادیمیر	vladimir
قرقیزستان	suu
منشأ	出處
منشأ	原產地
منشأ	起源
آنزیم	酶
آنزیم	酶
آدام	adam
آدام	亞當
وضوح	清晰度
وضوح	清晰
وضوح	決議
فروپاشی	崩潰
فروپاشی	撞車
فروپاشی	墜毀
فروپاشی	折疊
فروپاشی	崩潰
فروپاشی	倒塌
کناره	撤回
جانشینی	繼任者
جانشینی	繼任
جانشینی	替代
جانشینی	繼承
جانشینی	繼任
طرفدار	樊
طرفدار	粉絲
طرفدار	風扇
طرفدار	範
حماسی	史詩
داعش	isil
طوفان	颶風
طوفان	暴風
طوفان	風暴
طوفان	暴風雨
اسیر	俘虜
اسیر	囚犯
اسیر	犯人
اسیر	囚徒
اسیر	俘虜
اسیر	被俘
خنک	酷
بلندی	海拔
بلندی	身高
بلندی	高度
نیکی	nikki
انجیل	福音
انجیل	聖經
سفارش	訂單
سفارش	命令
سفارش	秩序
سفارش	訂購
سفارش	順序
کنفدراسیون	聯邦
کنفدراسیون	邦聯
شتاب	加速度
شتاب	加速
بردار	載體
بردار	向量
توطئه	共謀
توطئه	陰謀
کلود	claude
پمپ	泵
پمپ	水泵
پمپ	水泵
پمپ	泵
فلزات	金屬
تولیدکنندگان	製造商
ماتریس	母體
ماتریس	矩陣
