மற்றும்	και
தொடங்குகிறது	ξεκινά
தொடங்குகிறது	ξεκινάει
தொடங்குகிறது	αρχίζει
தொடங்குகிறது	αρχίζοντας
தொடங்குகிறது	εκκίνηση
தொடங்குகிறது	ξεκινώντας
சந்திக்கும்	συναντήσω
சந்திக்கும்	συνάντηση
அங்கீகாரம்	αναγνώριση
நெருக்கடி	κρίση
நெருக்கடி	κριση
தானம்	δωρεά
தானம்	δωρίσει
சமநிலை	υπόλοιπο
சமநிலை	ισορροπία
சமநிலை	ισοζύγιο
திருத்தம்	τροπολογία
திருத்தம்	τροποποίηση
ஆரிய	άριαν
ஆபத்து	κίνδυνος
ஆபத்து	κίνδυνο
ஆபத்து	ρίσκο
ஆபத்து	κινδύνου
ஆழம்	βάθος
ரயில்வே	σιδηρόδρομος
ரயில்வே	σιδηροδρόμων
ரயில்வே	σιδηροδρομικός
டென்மார்க்	δανία
நாணயம்	νόμισμα
உயரிய	τέλεια
உயரிய	υπέροχα
ஓட்டங்கள்	τρέχει
அலுமினியம்	αργίλιο
அலுமினியம்	αλουμίνιο
அலுமினியம்	αλουμινίου
அலுமினியம்	αργιλίου
பென்	μπεν
பென்	ben
பென்	μπέν
ஜூலியன்	τζούλιαν
ஜூலியன்	julian
ஆர்தர்	arthur
ஆர்தர்	άρθουρ
தேவைகள்	απαιτήσεις
ஆழ்ந்த	βαθύς
ஆழ்ந்த	βαθιά
ஆழ்ந்த	βαθύ
ஆழ்ந்த	βαθειά
பலம்	αντοχή
பலம்	δυναμη
பலம்	δύναμη
பலம்	ισχύς
விளக்கங்கள்	λεπτομέρειες
அகலம்	πλάτος
சமயப்	θρησκευτικά
சமயப்	θρησκευτική
சமயப்	θρησκευτικές
சமயப்	θρησκευτικό
சமீபத்தில்	πρόσφατα
சமீபத்தில்	προσφάτως
சமீபத்தில்	τελευταία
செறிவு	έντασης
செறிவு	ένταση
செறிவு	συγκέντρωση
கேட்க	ρώτησε
கேட்க	ρώτα
கேட்க	ρωτήστε
கேட்க	ρωτήσω
கேட்க	ζήτα
கேட்க	ακούσω
கேப்	ακρωτήρι
கேப்	κέιπ
கேப்	ακρωτήριο
கேப்	κάπα
கேப்	ταξί
வழக்குகள்	θήκες
வழக்குகள்	περιπτώσεις
வழக்குகள்	υποθέσεις
விடுமுறை	γιορτή
விடுமுறை	αργία
விடுமுறை	διακοπές
விடுமுறை	διακοπές
விடுமுறை	γιορτές
விடுமுறை	αργίες
விடுமுறை	διακοπές
நிறுவனர்	φορέας
நிறுவனர்	οργάνωση
நிறுவனர்	διοργάνωση
நிறுவனர்	οργανισμός
நிறுவனர்	διοργανωτής
நிறுவனர்	οργανωτής
நிறுவனர்	ιδρυτής
நிறுவனர்	ιδρυτή
விண்மீன்கள்	έναστρη
சாமி	σάμι
இழந்த	χάθηκε
இழந்த	χαμένος
இழந்த	χάσαμε
இழந்த	χαμένη
இழந்த	χάσει
இழந்த	χαμένοι
எழுத்தறிவு	αλφαβητισμού
பிரதம	πράιμ
துணைக்	υποβρύχιο
துணைக்	υπο
கிறித்தவம்	χριστιανισμού
இனப்பெருக்கம்	ράτσα
இனப்பெருக்கம்	αναπαραγωγή
திறமை	επιδεξιότητα
திறமை	δεξιότητα
திறமை	ικανότητα
திறமை	δεξιότητες
திறமை	ταλέντο
திறமை	ταλέντα
திறமை	ταλαντούχος
திறமை	ταλέντο
திறமை	ταλαντούχα
திறமை	ταλαντούχο
தெரிந்த	γνωστή
தெரிந்த	γνωστός
தெரிந்த	γνωστό
தெரிந்த	γνωστοί
தெரிந்த	γνωστές
செவ்வாய்	τρίτες
செவ்வாய்	τριτη
செவ்வாய்	τρίτη
செவ்வாய்	δία
செவ்வாய்	δίας
செவ்வாய்	αρη
செவ்வாய்	άρη
செவ்வாய்	μαρς
செவ்வாய்	αρης
செவ்வாய்	άρης
மெட்டல்	μεταλλικό
மெட்டல்	μέταλλο
மெட்டல்	μέταλλα
மெட்டல்	metal
மெட்டல்	μεταλλικά
மெட்டல்	μέταλλα
கட்டளை	διοίκηση
கட்டளை	εντολή
தீர்மானம்	αποφασιστικότητα
தீர்மானம்	προσδιορισμός
தீர்மானம்	καθορισμός
தீர்மானம்	ψήφισμα
கணிதவியலாளர்	μαθηματικός
முஸ்லிம்கள்	μουσουλμάνων
முஸ்லிம்கள்	μουσουλμάνους
முஸ்லிம்கள்	μουσουλμάνοι
தாவரவியல்	βοτανολογία
சபையில்	εκκλησίασμα
தழுவி	αγκαλιά
தழுவி	αγκάλιασε
குவாண்டம்	κβαντική
கணிப்பு	πρόβλεψη
அக்பர்	ακμπάρ
கண்டுபிடிப்பு	επινόηση
கண்டுபிடிப்பு	εφεύρεση
கண்டுபிடிப்பு	καινοτομίες
கண்டுபிடிப்பு	καινοτομίας
கண்டுபிடிப்பு	καινοτομία
பெறப்பட்டது	ελήφθη
பெறப்பட்டது	έλαβε
பிரசாத்	πρασάντ
எவரும்	οποιονδήποτε
எவரும்	οποιοσδήποτε
எவரும்	καμία
எவரும்	κανένα
எவரும்	ουδέν
எவரும்	κανένας
எவரும்	κανείς
எதையும்	οτιδήποτε
பாதிக்கும்	επηρεάσει
பாதிக்கும்	επηρεάζουν
நோர்வே	νορβηγία
புல்	χορτάρι
புல்	χόρτο
புல்	γρασίδι
சோ	ζου
சோ	τσο
சோ	cho
எதிர்மறை	αρνητικά
எதிர்மறை	αρνητικός
எதிர்மறை	αρνητικό
எதிர்மறை	αρνητική
திபெத்திய	θιβετιανή
திபெத்திய	θιβέτ
பருத்தி	βαμβάκι
நாய்	σκυλάκι
நாய்	σκύλος
நாய்	σκυλί
விழிப்புணர்வு	επίγνωση
விழிப்புணர்வு	συνειδητοποίηση
விபத்தில்	ατύχημα
விபத்தில்	δυστύχημα
விபத்தில்	συντριβή
விபத்தில்	κρας
இருப்பு	υπόλοιπο
இருப்பு	ισορροπία
இருப்பு	ισοζύγιο
இருப்பு	παρουσία
இருப்பு	παρουσια
இருப்பு	απόθεμα
இருப்பு	στοκ
ஜோர்ஜ்	χόρχε
இயந்திரங்கள்	ρομπότ
நிலக்கரி	κάρβουνο
நிலக்கரி	άνθρακας
நிலக்கரி	άνθρακα
பதிவுகள்	εμφανίσεις
பதிவுகள்	εντυπώσεις
பதிவுகள்	αρχεία
பதிவுகள்	δίσκοι
கட்டிட	κτίριο
கட்டிட	κτήριο
முட்டை	αβγό
முட்டை	αυγό
முட்டை	ωάριο
பட்டி	μενού
ஜீ	ζι
ஐதராபாத்	χαϊντεραμπάντ
நட்சத்திர	αστέρας
நட்சத்திர	αστέρι
நட்சத்திர	star
நட்சத்திர	σταρ
இளவரசர்	πρίγκηπας
இளவரசர்	πρίγκιπας
இளவரசர்	πρίγκιπα
இளவரசர்	πρινς
இளவரசர்	prince
மறுபடியும்	πάλι
மறுபடியும்	ξανά
மறுபடியும்	παλι
குணம்	χαρακτηριστικό
இறக்குமதி	εισαγωγή
இறக்குமதி	εισαγωγής
ஹாரி	χάρι
ஹாரி	χάρρυ
சைமன்	σιμόν
சைமன்	σάιμον
தீவிரமாக	σοβαρά
பணத்தை	χρήμα
பணத்தை	χρήματα
பணத்தை	λεφτά
ஏழை	καημένε
ஏழை	φτωχή
ஏழை	φτωχό
ஏழை	φτωχός
ஏழை	φτωχοί
வெளிப்படுத்தும்	αποκαλύψει
வெளிப்படுத்தும்	αποκάλυψε
வெளிப்படுத்தும்	αποκάλυψη
காயம்	τραύμα
காயம்	ζημία
காயம்	τραυματισμός
காயம்	ζημίας
காயம்	κακώσεις
காயம்	πληγή
காயம்	τραύμα
காயம்	πληγωμένος
காயம்	πληγωμένη
ஆசை	πόθος
ஆசை	επιθυμία
ஆசை	ευχή
ஆசை	επιθυμία
விளம்பரம்	διαφημίσεις
விளம்பரம்	διαφήμιση
விளம்பரம்	προαγωγή
விளம்பரம்	προώθηση
விளம்பரம்	ώθηση
விளம்பரம்	τόνωση
விளம்பரம்	προωθήστε
மூலிகைகள்	βότανα
நீலம்	μπλέ
நீலம்	μπλε
நீலம்	γαλάζιο
மாதிரிகள்	δείγματα
வருகிறார்கள்	έρχομαι
வருகிறார்கள்	έρχεται
வருகிறார்கள்	έρχονται
தொடர்ந்தது	συνεχίζεται
தொடர்ந்தது	συνέχεια
அமெரிக்கர்கள்	αμερικάνοι
அமெரிக்கர்கள்	αμερικανοί
கனவு	ονειρο
கனவு	όνειρο
கனவு	dream
கனவு	όνειρα
கனவு	ονειρεύομαι
வானிலை	καιρός
கபூர்	καπούρ
தேற்றம்	θεώρημα
ஆணை	διοίκηση
ஆணை	εντολή
அதிகரித்தது	αυξημένος
அதிகரித்தது	αυξημένο
அதிகரித்தது	αυξημένη
தாக்கும்	επιθεση
தாக்கும்	επίθεση
அன்றாட	ημερήσια
அன்றாட	καθημερινή
அன்றாட	καθημερινές
அன்றாட	καθημερινά
நிகழ்வில்	εκδήλωση
நிகழ்வில்	αγώνισμα
நிகழ்வில்	γεγονός
நிகழ்வில்	συμβάν
நியமனம்	διορίζεται
நியமனம்	διορίστηκε
நியமனம்	διόρισε
நியமனம்	διορίζονται
தொண்டு	φιλανθρωπική
தொண்டு	φιλανθρωπία
அதிகரிக்கிறது	βελτιώνει
அதிகரிக்கிறது	βελτιώνεται
போர்க்	πόλεμος
போர்க்	πόλεμο
பரம்பரை	κληρονομιά
நேர்காணல்	συνέντευξη
தயார்	έτοιμο
தயார்	έτοιμη
தயார்	έτοιμος
தயார்	έτοιμοι
சிலைகள்	είδωλα
சிலைகள்	αγάλματα
மிதமான	μέτρια
மிதமான	μέτριος
மிதமான	μέτριο
சிகாகோ	σικάγο
சிகாகோ	chicago
எங்கே	όπου
எங்கே	πού
வேண்டியது	πρέπει
காட்டினார்	έδειξε
தினசரி	ημερήσια
தினசரி	καθημερινή
தினசரி	καθημερινές
தினசரி	καθημερινά
தீய	σατανικό
தீய	κακό
தசை	μυς
தசை	μυ
தசை	μύες
வயலின்	βιολί
மறுத்து	αρνήθηκε
கோதாவரி	γκοντάβαρι
பன்னிரண்டு	twelve
பன்னிரண்டு	δώδεκα
வாக்கு	ψηφοφορία
வாக்கு	ψήφος
வாக்கு	ψηφίστε
கிளப்	club
கிளப்	κλάμπ
கிளப்	λέσχη
கிளப்	κλαμπ
ஆவி	φάντασμα
ஆவி	πνεύμα
ஆவி	πνευμα
பெட்டிகள்	κουτιά
பெட்டிகள்	κιβώτια
மெய்	σύμφωνο
மெய்	αληθές
மெய்	αληθεια
மெய்	αληθινή
மெய்	αλήθεια
ஹால்	χωλ
ஹால்	hall
ஹால்	χολ
எச்சரிக்கை	προειδοποίηση
எச்சரிக்கை	ειδοποίηση
எச்சரிக்கை	συναγερμός
அரங்கு	θέατρο
அரங்கு	θεατρο
தங்கப்	χρυσός
தங்கப்	χρυσό
தங்கப்	χρυσο
தங்கப்	χρυσάφι
தங்கப்	χρυσά
விரல்	δάχτυλό
விரல்	δάχτυλο
விரல்	δάκτυλο
பூச்சிகள்	έντομα
ஜோ	τζο
ஜோ	joe
கலாச்சாரம்	κουλτούρα
கலாச்சாரம்	πολιτισμού
கலாச்சாரம்	πολιτισμός
கலாச்சாரம்	καλλιέργεια
மராத்தி	μαράθι
இறைவனின்	άρχοντα
இறைவனின்	άρχοντας
கட்டுப்பாடுகள்	περιορισμούς
கட்டுப்பாடுகள்	περιορισμοί
கட்டுப்பாடுகள்	έλεγχοι
கட்டுப்பாடுகள்	χειριστήρια
கட்டுப்பாடுகள்	ελέγχων
முற்றுகை	πολιορκία
தகவலை	info
தகவலை	πληροφορίες
தகவலை	πληροφορίες
தகவலை	πληροφορία
தகவலை	πληροφόρηση
பன்றி	γουρούνι
விஸ்வநாதன்	βισβανάθαν
அதிகரிக்க	αύξηση
ஏற்க	αποδοχή
ஏற்க	δεχτώ
ஏற்க	δεχτείτε
ரோம்	ρώμη
ரோம்	ρωμη
ரோம்	ρώμης
ரோம்	ρομ
ரோம்	rom
அட்டைகள்	τράπουλα
அட்டைகள்	χαρτιά
அட்டைகள்	κάρτες
அட்டைகள்	φύλλα
நேரியல்	γραμμική
முக்கியமானது	σημαντική
முக்கியமானது	σημαντικο
முக்கியமானது	σημαντικό
முக்கியமானது	σημαντικός
படிப்பு	πορεια
படிப்பு	πορεία
படிப்பு	μελέτη
தட்டச்சு	δακτυλογράφηση
காப்பு	βραχιόλι
போட்டு	βάλτε
போட்டு	βάλε
வசனம்	διάλογο
வசனம்	διάλογος
வசனம்	στίχος
வசனம்	στίχο
கற்கள்	πέτρες
கற்கள்	λίθοι
எழுத்துகள்	χαρακτήρες
ஏவுகணை	πυραύλων
ஏவுகணை	πύραυλος
நீராவி	ατμός
நீராவி	ατμό
நீராவி	ατμού
காய்ச்சல்	πυρετός
காய்ச்சல்	πυρετό
காய்ச்சல்	γρίπη
விட்டம்	διάμετρο
விட்டம்	διάμετρος
ஆன்மீக	πνευματικά
ஆன்மீக	πνευματική
ஆன்மீக	πνευματικός
ஆன்மீக	πνευματικό
எபிரேய	εβραϊκή
எபிரேய	εβραϊκά
எபிரேய	εβραϊκό
மறைந்த	κρυμμένος
மறைந்த	κρυμμένο
மறைந்த	κρύφτηκε
மறைந்த	κρυμμένα
மறைந்த	κρυμμένη
நடிக்க	κάστινγκ
ஏர்லைன்ஸ்	αερογραμμές
ஏர்லைன்ஸ்	airlines
அமர்ந்து	καθισμένος
அமர்ந்து	καθιστός
அமர்ந்து	καθισμένος
சமமான	ισούται
சமமான	ίσον
சமமான	ίσης
சமமான	ίσοι
சமமான	ίσο
சமமான	ίση
சமமான	ισότητα
பட்டை	κάγκελα
பட்டை	μπαρ
பட்டை	ράβδοι
பட்டை	μπάρες
பட்டை	ράβδος
பட்டை	μπαρ
பட்டை	bar
பட்டை	μπάρ
பட்டை	μπάρα
சடங்கு	τελετουργικό
சடங்கு	τελετουργία
சடங்கு	ιεροτελεστία
குகை	σπήλαιο
குகை	σπηλιά
குறைக்கும்	μειώσει
நாற்பது	σαράντα
நாற்பது	forty
மண்டலங்கள்	περιφερειών
மண்டலங்கள்	περιοχές
மண்டலங்கள்	περιφέρειες
மண்டலங்கள்	ζώνες
மண்டலங்கள்	ζωνών
கோல்டன்	χρυσός
கோல்டன்	χρυσό
கோல்டன்	χρυσή
கோல்டன்	golden
கோல்டன்	χρυσά
அகமது	αχμέντ
அகமது	αχμέτ
குழாய்கள்	σωληνώσεις
குழாய்கள்	σωλήνες
குழாய்கள்	αγωγοί
நோயாளிகள்	ασθενείς
போராளிகள்	μαχητικά
போராளிகள்	αγωνιστές
போராளிகள்	μαχητές
நிகழ்கிறது	συμβαίνει
நீக்கி	αποσύρει
முழுவதுமாக	εντελώς
கண்டுபிடிக்கப்பட்ட	ανακάλυψα
கண்டுபிடிக்கப்பட்ட	ανακάλυψε
கண்டுபிடிக்கப்பட்ட	ανακαλύφθηκε
கண்டுபிடிக்கப்பட்ட	ανακάλυψαν
பழங்கால	αντίκα
பழங்கால	αντίκες
நேபாளம்	νεπάλ
இடர்	κίνδυνος
இடர்	κίνδυνο
இடர்	ρίσκο
இடர்	κινδύνου
ஆடும்	χορός
சூழ்நிலை	κατάσταση
சூழ்நிலை	κατασταση
உறவுகள்	σχέσεις
உறவுகள்	σχέσεις
நிறுத்த	σταματήστε
நிறுத்த	σταμάτα
கற்றுக்	δίδασκε
கற்றுக்	δίδαξε
நடுநிலை	ουδέτερη
நடுநிலை	ουδέτερο
கோபம்	θυμός
கோபம்	θυμό
கோபம்	οργή
கோபம்	θυμωμένος
கோபம்	θυμωμένη
கோபம்	οργισμένος
கோபம்	θυμωμένοι
நுண்ணுயிர்	μικροβιακής
விழுந்து	φθινόπωρο
விழுந்து	πτώση
இறைவனை	άρχοντα
இறைவனை	άρχοντας
குழப்பம்	χαμός
குழப்பம்	χάλι
குழப்பம்	σύγχυση
குழப்பம்	μπερδεμένοι
குழப்பம்	μπερδεμένο
குழப்பம்	μπερδεμένος
குழப்பம்	μπερδεμένη
குழப்பம்	σύγχυση
குழப்பம்	συγκρούσεις
குழப்பம்	σύγκρουση
குழப்பம்	σύρραξη
குழப்பம்	χάος
மூலக்கூறுகள்	μόρια
மூலக்கூறுகள்	μορίων
துகள்	σωματίδιο
தட்டு	πιάτο
தட்டு	δίσκος
தட்டு	δίσκο
துல்லியமான	ακριβής
துல்லியமான	ακριβές
துல்லியமான	ακριβή
துல்லியமான	ακριβείς
துல்லியமான	ακρίβεια
துல்லியமான	ακριβείας
பூச்சி	έντομο
நிலைமை	κατάσταση
நிலைமை	κατασταση
எட்டாவது	όγδοη
எட்டாவது	όγδοο
சிறுவர்கள்	αγόρια
சிறுவர்கள்	παιδιά
சிறுவர்கள்	παιδια
சிறுவர்கள்	παιδιά
ஒளியியல்	οπτική
புரதம்	πρωτεΐνη
புரதம்	πρωτεΐνες
நாகரிகம்	πολιτισμός
ஆரம்	ακτίνα
பண்ணை	αγρόκτημα
பண்ணை	farm
பண்ணை	φάρμα
மேற்பரப்பு	επιφάνεια
சாமுவேல்	σάμουελ
சாமுவேல்	σάμιουελ
பிடித்தது	αγαπημένα
பிடித்தது	αγαπημένη
பிடித்தது	αγαπημένος
பிடித்தது	αγαπημένο
பிடித்தது	αγαπημένες
வீரன்	πρωταθλητής
வீரன்	πρωταθλητή
வீடுகளில்	σπίτια
கையேடு	χειροκίνητο
கையேடு	χειροκίνητα
கையேடு	χειροκίνητη
கையேடு	εγχειρίδιο
கோதுமை	σιταριού
கோதுமை	σιτάρι
கோதுமை	σίτου
பதிப்புகள்	εκδοχές
முல்லை	plastik
வளர்ச்சியை	ανάπτυξη
வளர்ச்சியை	μεγέθυνση
மரியாதை	σεβασμός
மரியாதை	σεβασμό
விரிவாக்கம்	επέκταση
விரிவாக்கம்	παράταση
பீட்டா	βήτα
பீட்டா	beta
வழிமுறை	βημα
வழிமுறை	βήμα
வழிமுறை	σκαλοπάτι
வழிமுறை	τροπος
வழிமுறை	μέθοδος
வழிமுறை	κανάλι
வழிமுறை	channel
விரும்பினார்	άρεσε
புரியும்	επεξηγηματικές
புரியும்	κατάλαβε
புரியும்	καταλάβετε
கேரளம்	κεράλα
கால்நடை	βόδια
கால்நடை	βοοειδή
ரஷ்யா	ρωσία
ரஷ்யா	ρωσίας
தேங்காய்	καρύδας
தேங்காய்	καρύδα
தேங்காய்	καρύδες
லூயி	λουδοβίκος
லூயி	λούης
லூயி	λούις
லூயி	λουί
லூயி	louis
லூயி	λούι
தெரியாத	άγνωστη
தெரியாத	άγνωστα
தெரியாத	άγνωστος
தெரியாத	άγνωστο
வேண்டுகோள்	παράκληση
வேண்டுகோள்	αίτηση
வேண்டுகோள்	αίτημα
அணிந்து	φορώντας
கேட்ட	άκουσα
கேட்ட	ακούσει
அபிவிருத்தி	εξέλιξη
அபிவிருத்தி	ανάπτυξη
அபிவிருத்தி	αναπτυξη
இடைக்கால	μεσαιωνικό
இடைக்கால	μεσαιωνική
பாதுகாக்க	προστατέψω
பாதுகாக்க	προστατέψτε
பாதுகாக்க	προστάτεψε
பார்வையாளர்கள்	κοινό
பார்வையாளர்கள்	ακροατήριο
பார்வையாளர்கள்	κοινο
பார்வையாளர்கள்	θεατές
பார்வையாளர்கள்	τηλεθεατές
கண்காணிப்பு	εντοπισμός
கண்காணிப்பு	εντοπισμού
கண்காணிப்பு	παρακολούθησης
கண்காணிப்பு	παρακολούθηση
சக்கரம்	τιμόνι
சக்கரம்	τροχό
சக்கரம்	τροχού
சக்கரம்	ρόδα
சக்கரம்	τροχός
சக்கரம்	τσάκρα
கோடுகள்	ατάκες
கோடுகள்	γραμμές
அனுமதிக்கிறது	επιτρέπει
புராண	επική
புராண	επικό
எப்பொழுதும்	πάντα
எப்பொழுதும்	πάντοτε
எப்பொழுதும்	παντα
சிங்கம்	λιοντάρι
சிங்கம்	λέων
வேல்ஸ்	ουαλία
வழிகள்	κατευθύνσεις
வழிகள்	τρόποι
வழிகள்	τρόπους
யானைகள்	ελέφαντες
பாலிவுட்	μπόλυγουντ
உறுதியாக	έντονα
உறுதியாக	σίγουρα
ஜாக்	τζάκ
ஜாக்	τζακ
ஜாக்	jack
ஜாக்	ζακ
கண்டம்	ήπειρος
கண்டம்	ήπειρο
கண்டம்	ηπείρου
பாதுகாப்பான	χρηματοκιβώτιο
பாதுகாப்பான	ασφαλείς
பாதுகாப்பான	ασφαλές
பாதுகாப்பான	ασφαλής
பாதுகாப்பான	ασφαλή
பாதுகாப்பான	ασφαλές
பாதுகாப்பான	ασφαλής
கட்டம்	πλέγμα
வாதம்	επιχείρημα
அவதாரம்	avatar
அவதாரம்	άβαταρ
மாறுபடும்	ποικίλλουν
போதே	ενώ
போதே	ενω
தேயிலை	τσάι
அண்ணன்	ανάν
படைப்பு	δημιουργία
படைப்பு	δημιουργικός
படைப்பு	δημιουργική
படைப்பு	δημιουργικό
படைப்பு	creative
துணி	υφαντικές
துணி	πανί
துணி	ύφασμα
துணி	ύφασμα
துணி	κλωστοϋφαντουργικά
துணி	κλωστοϋφαντουργία
துணி	υφάσματα
அவனுக்கு	αυτόν
படப்பிடிப்பு	γυρίσματα
படப்பிடிப்பு	γύρισμα
படப்பிடிப்பு	γυρισμάτων
படப்பிடிப்பு	πυροβολεί
படப்பிடிப்பு	σουτάρει
படப்பிடிப்பு	σκοποβολή
படப்பிடிப்பு	πυροβολισμοί
படப்பிடிப்பு	γυρίσματα
படப்பிடிப்பு	πυροβολισμός
படப்பிடிப்பு	πυροβολισμό
சனி	σάββατο
சனி	καθόταν
சனி	σαβ
மூங்கில்	μπαμπού
விடை	απαντηση
விடை	απάντησε
விடை	απαντήστε
விடை	απάντηση
தேவைகளை	χρειαζεται
தேவைகளை	χρειάζεται
தேவைகளை	ανάγκες
சார்ல்ஸ்	τσαρλς
சார்ல்ஸ்	charles
சார்ல்ஸ்	σαρλ
சார்ல்ஸ்	κάρολος
நியாயமான	λογικός
நியாயமான	λογικό
நியாயமான	λογικές
உதவியது	βοήθησα
உதவியது	βοήθησε
எட்வர்ட்	έντουαρντ
எட்வர்ட்	edward
எட்வர்ட்	εντουαρντ
ஏதோ	κάτι
ஏதோ	κατι
பிரீமியர்	πρεμιέρα
பிரீமியர்	πρωθυπουργός
பிரீமியர்	premier
களஞ்சியம்	σιλό
இடைநிலை	ενδιάμεσα
இடைநிலை	ενδιάμεσος
இடைநிலை	ενδιάμεση
இடைநிலை	ενδιάμεσες
இடைநிலை	ενδιάμεσο
கேள்விகள்	ερωτήματα
கேள்விகள்	ερωτήσεις
கேள்விகள்	απορίες
நல	πρόνοιας
விளையாட்டரங்கம்	στάδιο
விளையாட்டரங்கம்	γήπεδο
எல்லைகள்	σύνορα
எல்லைகள்	συνορα
எல்லைகள்	όρια
கதிர்வீச்சு	ραδιενέργεια
கதிர்வீச்சு	ακτινοβολίες
கதிர்வீச்சு	ακτινοβολία
அழைக்கப்பட்டார்	προσκληθεί
அழைக்கப்பட்டார்	προσκεκλημένος
டோனி	τόνι
டோனி	τόνυ
பனை	παλμ
பனை	παλάμη
பனை	palm
சூறாவளி	κυκλώνα
சூறாவளி	τυφώνας
சூறாவளி	τυφώνα
சூறாவளி	τυφώνας
சூறாவளி	τυφώνα
பிரிட்டன்	βρετανία
பெருங்கோவில்	καθεδρικό
பெல்	μπελ
பெல்	κουδούνι
பெல்	καμπάνα
பெல்	μπελ
பெல்	καμπανάκι
பெல்	bell
நிழல்	σκιές
நிழல்	σκίαση
நிழல்	σκιά
நிழல்	σκιά
நிழல்	απόχρωση
நாடார்	nadar
விருத்தி	εξέλιξη
விருத்தி	ανάπτυξη
விருத்தி	αναπτυξη
இதயம்	καρδιά
இதயம்	καρδία
இதயம்	καρδια
விமர்சனங்கள்	κριτικές
விமர்சனங்கள்	επικρίσεις
விமர்சனங்கள்	κριτική
எங்கு	όπου
எங்கு	πού
இணைக்க	σύνδεση
இணைக்க	συνδεθείτε
திட்டமிடல்	προγραμματισμός
திட்டமிடல்	σχεδιασμού
திட்டமிடல்	σχεδιασμός
தொகுத்தல்	μοντάζ
தொகுத்தல்	ομαδοποίηση
வரவேற்பு	wellcome
வரவேற்பு	καλωσόρισες
வரவேற்பு	δεξίωση
வரவேற்பு	υποδοχή
மைக்	mike
மைக்	μάικ
பவர்	power
பவர்	εξουσία
பவர்	δύναμη
பவர்	ισχύς
தரை	δάπεδο
தரை	όροφο
தரை	πάτωμα
தரை	όροφος
தரை	έδαφος
இளவரசி	πριγκίπισσα
இளவரசி	πριγκήπισσα
டெல்	τηλ
டெல்	τελ
டெல்	ντελ
டெல்	dell
தொழில்கள்	δουλειές
தொழில்கள்	εργασίες
கணவன்	σύζυγος
கணவன்	σύζυγο
தேவன்	θεός
வாக்கெடுப்பு	δημοσκόπηση
வாக்கெடுப்பு	δημοσκοπήσεων
கோட்டைகள்	φρούρια
உலோகங்கள்	μέταλλα
படுகொலைகள்	σφαγή
யுனெஸ்கோ	unesco
சுவை	γεύση
சுவை	γούστο
சுவை	γεύση
எரிக்	ερικ
எரிக்	eric
எரிக்	έρικ
பீடம்	βωμό
சேரும்	μίλαν
சேரும்	μιλάνο
சேரும்	προορισμός
சேரும்	προορισμό
வெளிப்பாடு	έκφραση
வெள்ளம்	πλημμύρα
வெள்ளம்	πλημμύρες
வெள்ளம்	πλημμύρα
வெள்ளம்	πλημμύρες
கல்லறை	τάφος
கல்லறை	τάφο
கல்லறை	νεκροταφείο
கல்லறை	κοιμητήριο
கல்லறை	τάφος
கல்லறை	τάφο
அத்தியாயம்	κεφάλαιο
அத்தியாயம்	επεισόδιο
கல்வெட்டுகள்	επιγραφές
பாட	τραγουδήστε
பாட	τραγούδα
பாட	τραγουδούν
மர	ξύλινα
மர	ξύλινο
மர	ξύλινες
மர	ξύλινη
மீதமுள்ள	παραμένοντας
மீதமுள்ள	απομένουν
மீதமுள்ள	απομένει
கோள்கள்	πλανήτες
ஆவணம்	doc
ஆவணம்	ντοκ
ஆவணம்	έγγραφο
பேருந்துகள்	λεωφορεία
ஏற்படுகின்றன	σύσπαση
மாதா	μάτα
இணைக்கப்பட்டது	συνδεδεμένο
இணைக்கப்பட்டது	συνδεδεμένη
இணைக்கப்பட்டது	συνδεδεμένοι
இணைக்கப்பட்டது	συνδέονται
இணைக்கப்பட்டது	συνδεδεμένος
இணைக்கப்பட்டது	συνδέθηκε
இணைக்கப்பட்டது	συνδεδεμένο
இணைக்கப்பட்டது	συνδεδεμένη
இணைக்கப்பட்டது	συνδεδεμένα
ராப்	rob
ராப்	ρομπ
கூட்டல்	πρόσθεση
கூட்டல்	προσθήκη
கூட்டல்	άθροισμα
நினைவில்	θυμήθηκε
நினைவில்	θυμάσαι
நினைவில்	θυμήσου
நினைவில்	θυμηθείτε
வேதம்	βέδες
கேட்கும்	ρωτά
கேட்கும்	ρωτάει
முடிச்சு	κόμβος
முடிச்சு	κόμπο
முடிச்சு	κόμπος
கென்ட்	κεντ
தடம்	τροχιά
தடம்	πίστα
ஐம்பது	fifty
ஐம்பது	πενήντα
நீதிமன்றங்கள்	δικαστήρια
ரப்பர்	ελαστικό
ரப்பர்	καουτσούκ
வயதான	ηλικιωμένους
வயதான	ηλικιωμένοι
வயதான	ηλικιωμένα
வயதான	ηλικιωμένος
மகனும்	γιος
மகனும்	υιός
மகனும்	γιε
கற்று	μάθε
கற்று	μάθετε
கற்று	μάθεις
மக்களாட்சி	δημοκρατια
மக்களாட்சி	δημοκρατία
பூங்காக்கள்	παρκς
பூங்காக்கள்	πάρκα
நிறுத்தம்	σταματήστε
நிறுத்தம்	σταμάτα
ரோஜா	ρόδο
ரோஜா	ροζ
ரோஜா	ρόουζ
ரோஜா	τριαντάφυλλο
ரோஜா	rose
புகை	κάπνισμα
புகை	καπνός
புகை	καπνό
சைவம்	χορτοφάγος
