kategória	categoria
energiu	energia
biele	white
biele	blanc
typické	típica
typické	típic
zvierat	animals
zvierat	animal
galaxie	galàxies
galaxie	galàxia
akcie	acció
akcie	ascensos
akcie	promocions
akcie	participacions
akcie	accions
základy	essentials
základy	fonaments
základy	bases
základy	fundacions
erupcia	erupció
motorom	motor
motorom	dorsal
bežne	normalment
zväčša	majoritàriament
významná	significatives
významná	significatius
christian	christian
christian	cristià
lokátor	localitzador
regiónu	regió
prechod	gradient
prechod	degradat
prechod	transició
prechod	migració
prípad	cas
komisie	comissió
prosím	sisplau
priestory	espais
priestory	recintes
priestory	espai
veta	frase
veta	teorema
veta	frase
skutočnosť	realitat
paliva	combustible
mládež	juvenil
mládež	jovent
mládež	joventut
mimoriadne	excepcionals
mimoriadne	excepcional
mimoriadne	extraordinaris
mimoriadne	extraordinària
mimoriadne	extraordinàries
mimoriadne	extremadament
nasadený	desplegat
kyseliny	àcids
kyseliny	àcid
tabuľka	taula
tabuľka	quadre
operácia	funcionament
operácia	operació
operácia	cirurgia
ázii	àsia
básne	poemes
austrálii	austràlia
osobné	personals
linka	línia
výbor	comitè
opera	opera
opera	òpera
použitím	utilitzant
použitím	usant
štvrtý	quart
štvrtý	quarta
konštrukcie	construccions
konštrukcie	estructures
stretnutí	reunions
nádrž	tanc
vnútra	interior
miestne	localment
miestne	local
miestne	locals
madrid	madrid
režimu	règim
bývalé	antiga
arcibiskup	arquebisbe
schmidt	schmidt
dôvod	raó
dôvod	motiu
lee	lee
chemické	chemical
chemické	químic
dopravné	trànsit
dopravné	tràfic
dopravné	transports
dopravné	transport
raketa	coet
raketa	míssil
značky	rètols
značky	senyals
značky	etiquetes
allium	allium
sankt	sankt
viedlo	led
pokus	intentada
pokus	experiment
pokus	intent
objektu	objecte
jakub	jacob
jakub	james
jakub	jaume
jakub	jakub
prehľad	resum
prehľad	ressenya
prehľad	sinopsis
hall	hall
zvuk	so
zvuk	àudio
mig	migs
royal	royal
dostatočne	suficientment
spolok	aquelarre
spolok	societat
spolok	gremio
spolok	gremi
foto	foto
severné	nord
severné	northern
hlasovania	votacions
hlasovania	vots
hlasovania	votacions
parametra	paràmetre
živočíchy	animals
côtes	côtes
tok	tok
tok	flux
tok	cabal
band	banda
samostatné	discret
stanicu	estació
vozidlá	vehicles
vozidlá	vehicle
právnik	advocat
modely	models
združenie	consorci
združenie	associació
združenie	association
obchodné	comercial
obchodné	mercantils
obchodné	comercials
obchodné	negoci
obchodné	negocis
song	cançó
song	song
martine	martine
google	google
harry	harry
vyhlásené	proclamat
vyhlásené	proclamada
vyhlásené	proclamades
vyhlásené	proclamats
softvér	programari
ľubomír	ľubomír
filozofické	filosòfic
spôsobuje	causes
tábor	campament
tábor	camp
vyplýva	tiges
vyhlásená	declarat
vyhlásená	declarada
vyhlásená	proclamat
vyhlásená	proclamada
vyhlásená	proclamades
vyhlásená	proclamats
mexiko	mèxic
hot	hot
hot	calent
zbierky	cobraments
oltár	altar
min	min
stone	pedra
ponúka	ofertes
ponúka	ofereix
ponúka	ofrena
pamätník	memorial
pamätník	monument
technológie	tecnologies
technológie	tecnologia
day	jornada
day	dia
žili	vivia
žili	viscut
tradície	tradicions
tradície	tradició
krista	krista
krista	crist
bridge	pont
bridge	bridge
vytvorený	creades
vytvorený	creats
vytvorený	creat
prospech	benet
kyselina	àcid
objem	volum
kanál	canal
náklady	cost
náklady	costos
katarína	caterina
katarína	catherine
katarína	katarina
sekúnd	segons
kontrolu	comprovant
barcelona	barça
barcelona	barcelona
budapešť	budapest
deux	deux
grécke	grec
minerály	minerals
arthur	arthur
jeseň	tardor
jeseň	caiguda
reakcie	reaccions
reakcie	respostes
reakcie	reacció
knihu	llibre
vytvorené	creades
vytvorené	creats
vytvorené	creat
pravidiel	regles
pravidiel	normes
častice	partícules
častice	partícula
dali	dali
mestský	urban
rozhodnutie	decisió
scott	scott
bardejov	bardejov
corse	corse
západná	oest
západná	western
osobne	personalment
obranca	defensor
základný	bàsic
základný	bàsics
základný	bàsiques
základný	basic
back	esquena
olomouc	borrassà
zvíťazil	conquerit
zvíťazil	guanyat
zvíťazil	triomfar
bývalá	antiga
kedysi	once
lès	lès
urobil	fet
robí	fent
cyklus	cicle
prenos	transmissió
prenos	traspàs
prenos	transferència
prenos	trasllat
zložky	ingredients
červené	rojos
červené	vermells
červené	roig
červené	vermell
červené	red
divadelné	teatral
silné	poderós
silné	poderosos
silné	potent
silné	poderosa
silné	poderoses
silné	forts
silné	forta
silné	fort
divízia	divisió
valign	valign
materiálov	materials
materiálov	matèries
boris	boris
boris	borís
matky	mares
dohody	tractes
dohody	acords
domáce	domicili
domáce	llar
domáce	domèstics
domáce	domèstica
domáce	domèstic
domáce	casolans
otvorené	oberta
otvorené	oberts
otvorené	open
otvorené	obre
otvorené	obert
franz	franz
umelecké	artístic
umelecké	artística
umelecké	artístics
river	riu
záznam	gravació
záznam	enregistrament
záznam	rècord
róbert	robert
rodné	donzella
témy	temes
témy	temes
témy	assignatures
prúd	riera
berlín	berlin
berlín	berlín
dej	trama
dej	dej
chodník	camí
chodník	vorera
chodník	paviment
chodník	sender
chodník	trail
chodník	rastre
bývalí	antiga
jacques	jacques
japonska	japó
japonska	japan
glóbus	globus
glóbus	globe
pásma	bandes
vancouver	vancouver
bob	bob
rozsiahle	extens
rozsiahle	extensa
písať	escriu
písať	mecanografia
písať	escrivint
písať	escriptura
will	will
will	voluntat
podpora	suport
blues	blues
blues	blaus
hraníc	fronteres
hraníc	frontera
hraníc	vores
hraníc	vora
našiel	trobat
populácie	població
populácie	poblacions
znakov	personatges
znakov	caràcters
scenár	script
scenár	guió
adresa	adreça
útoky	atacs
útoky	agressions
prostriedky	recursos
prostriedky	mitjans
can	can
nedostatok	deficiència
nedostatok	manca
nedostatok	falta
drôme	drôme
stredné	mitjà
stredné	moderat
stredné	mitjana
stredné	mean
brazília	brasil
príklady	exemples
medaily	medalles
vedenia	lideratge
vedenia	plom
ccd	ccd
konštrukcia	construcció
konštrukcia	disseny
konštrukcia	estructura
modul	mòdul
modul	connector
modul	complement
lokalita	localització
lokalita	ubicació
lokalita	emplaçament
lokalita	localitat
požiadavky	peticions
požiadavky	requeriments
požiadavky	requisits
požiadavky	exigències
požiadavky	demandes
povedať	say
road	carretera
road	road
voľný	lliure
voľný	gratuït
voľný	lliures
ille	ille
vilaine	vilaine
interwiki	interwiki
zmien	canvis
ľudských	humà
ľudských	humans
konala	actuat
alžbeta	elizabeth
alžbeta	elisabet
textov	textos
textov	lletres
textov	lletra
krvi	sang
praxi	pràctica
orgánov	òrgans
letectva	aeronàutica
áno	sip
áno	yes
áno	sí
katolíckej	catòlic
katolíckej	catòlica
ekonóm	economista
žiadosť	aplicació
žiadosť	requeriment
žiadosť	petició
hlasovanie	votació
hlasovanie	vot
hlasovanie	vota
hlasovanie	votacions
sestra	sister
sestra	germana
sestra	infermera
sestra	infermer
berlíne	berlin
berlíne	berlín
trest	sanció
trest	penalització
trest	pena
trest	càstig
front	front
front	cua
hradec	hradec
allier	alier
allier	allier
kultúrna	cultural
kultúrna	culturals
podporuje	promou
andré	andré
robiť	fent
gróf	comte
vodný	aigua
vodný	aquàtics
trvá	discorre
trvá	insisteix
predstavujú	representar
predstavujú	representen
predstavujú	suposen
predstavujú	plantejant
predstavujú	postures
manžel	marit
walter	walter
end	final
plne	plenament
plne	totalment
letov	vols
írska	irlandès
írska	irlanda
írska	bellvís
vodná	aigua
vodná	aquàtics
vodná	hydro
alfa	alpha
alfa	alfa
atlét	atleta
atlét	esportista
atlét	esportista
gemini	gemini
myšlienky	idees
myšlienky	ideas
myšlienky	pensaments
doc	doc
rue	rue
použitá	emprat
použitá	utilitzat
použitá	utilitzats
použitá	usat
matej	matej
matej	maties
matej	matthias
hérault	erau
voľne	wild
voľne	salvatge
voľne	lliurement
prievidza	prievidza
národy	nacions
národy	pobles
olej	oli
ríši	imperi
loiret	loiret
vozidla	vehicle
vie	vie
floyd	floyd
vojvoda	duke
vojvoda	duc
texas	texas
všetkým	tothom
historicky	històricament
historicky	històric
historicky	històrica
beh	funcionant
vozidlo	vehicle
generácia	generació
tretie	tercera
tretie	tercer
marcel	marcel
zmysel	significat
zmysel	sentit
východné	est
ukrajina	ucraïna
prítomnosť	presents
prítomnosť	present
prítomnosť	presència
landes	landes
východná	est
pán	mister
prehry	perdent
prehry	pèrdues
green	green
green	verd
misia	missió
námestia	quadrats
námestia	places
net	net
aké	quins
aké	quina
aké	quin
aké	què
fifa	fifa
kapacita	capacitat
asistent	assistent
asistent	ajudant
nemecky	alemany
jaskyne	coves
jaskyne	cova
indie	indie
indie	índia
michalovce	michalovce
okruh	radi
okruh	circuit
umiestnená	posicionat
egypte	egypt
egypte	egipte
správanie	comportament
ústave	constitució
antonín	antonín
volejbal	voleibol
stadion	stadion
bojové	combat
odmietol	rebutjat
odmietol	disminuït
vnútorné	intern
vnútorné	interna
vnútorné	indoor
funkcií	funcions
následok	conseqüència
pobrežia	costes
súboru	arxiu
súboru	fitxer
mosty	ponts
zriedkavo	rarament
delenie	divisió
delenie	subdivisió
young	joves
young	young
young	jove
jednoduché	simple
jednoduché	senzill
jednoduché	fàcil
chorvátsku	croàcia
trasa	camí
trasa	ruta
trasa	itinerari
obsahom	continguts
kalibru	calibre
únia	union
únia	unió
podujatie	esdeveniment
stanley	stanley
death	defunció
death	mort
štatistika	estadística
štatistika	estadístiques
fyziku	física
formálne	formalment
formálne	formals
nádrže	embassaments
nádrže	tancs
občanov	ciutadans
afrika	àfrica
plynu	gas
pomenované	anomenat
hodnosť	rang
podnikateľ	empresari
podnikateľ	emprenedor
nutné	necessàries
spracovanie	tramitació
spracovanie	processament
spracovanie	tractament
používanie	ús
používanie	utilitzant
používanie	usant
používanie	usa
používanie	utilització
používanie	ús
atlas	atles
giovanni	giovanni
schopné	capaç
schopné	capaces
schopné	capaços
piešťany	piešťany
menovaný	nomenats
menovaný	nominat
menovaný	nominada
stratovulkán	estratovolcà
rgb	rgb
adolf	adolf
stranách	costats
izrael	israel
prítoky	afluents
prítoky	tributaris
vyjadruje	expressa
spisovateľov	escriptores
spisovateľov	escriptors
belgická	belga
spravuje	gestiona
korlević	korlević
hronom	hronom
dukla	dukla
zabezpečuje	proporciona
zvyšky	residu
asp	asp
ročne	anualment
ročne	anual
ročne	anuals
vzduch	aire
vzduch	air
cestujúcich	passatgers
cestujúcich	passatger
brian	brian
pomaly	lentament
pravidlo	regla
vrátiť	reverteix
vrátiť	retornar
vrátiť	retorn
vrátiť	devolució
vrstva	capa
super	impressionant
super	super
super	gran
wikimedia	wikimedia
dnešné	avui
objav	descobriment
traja	valldoreix
traja	tres
silne	fortament
jadra	nucli
jadra	nucli
jadra	core
jadra	nucli
scény	escenes
občas	ocasionalment
kosti	ossos
kosti	os
bulharsko	bulgària
dať	donar
dáva	donant
mary	maría
mary	mary
prepis	transcripció
prepis	transcripció
vážne	greus
vážne	seriós
vážne	seriosament
vážne	realment
zlúčeniny	compostos
komunikácie	comunicacions
komunikácie	comunicació
určite	certament
určite	definitivament
určite	segurament
určite	segur
massachusetts	massachusetts
vtáky	aus
vtáky	ocells
microsoft	microsoft
rozdelené	dividits
rozdelené	dividit
rozdelené	repartit
rozdelené	distribuïda
rozdelené	distribuïts
rozdelené	distribuïdes
nástrojov	instruments
nástrojov	eines
knižnice	biblioteques
knižnice	biblioteca
týždňov	setmanes
teplice	teplice
vodných	aquàtics
umelec	artista
básnici	poetes
ariège	ariège
denis	dennis
denis	denis
reakcia	reacció
rozsah	àmbit
rozsah	abast
rozsah	interval
poznámka	nota
celku	sencer
celku	sencera
prix	prix
pobrežie	shore
pobrežie	litoral
pobrežie	costera
pobrežie	costaneres
modrá	blau
sapiens	sapiens
príslušnosť	afiliació
príslušnosť	jurisdicció
chorvátsko	croàcia
bratia	germans
bratia	bros
geobox	geobox
situácie	situacions
látka	substància
kvality	qualitat
sergej	serguei
hlavu	head
hlavu	capçal
mesiaci	lluna
patrilo	pertanyia
portrét	retrat
portrét	croquis
portrét	esbós
slováci	eslovacs
verejné	públic
verejné	públics
verejné	public
verejné	públiques
viesť	plom
ženské	femení
ženské	femella
zákony	lleis
jav	fenòmens
jav	fenomen
pozostatky	restes
pozostatky	romanents
iná	diferent
iná	diferents
iná	altres
obvody	circuits
obvody	districtes
bay	badia
antonio	antonio
jones	jones
zvýšenie	increment
zvýšenie	augment
zvýšenie	incrementat
nikolaj	nikolai
nikolaj	nicolai
orgány	autoritats
orgány	òrgans
orgány	cossos
riadenie	gestió
riadenie	governança
sèvres	sèvres
astronaut	astronauta
formát	format
siedmich	set
vytvorená	creades
vytvorená	creats
vytvorená	creat
moderné	moderna
moderné	modern
tower	torre
tower	tower
kritériá	criteris
symboly	símbols
diaľnice	autopistes
diaľnice	autopista
národnosť	nacionalitat
národnosť	etnicitat
vedci	científics
považovať	considerades
považovať	considerat
kráľovské	royal
švédska	suec
švédska	suècia
južný	sud
hlava	head
hlava	capçal
hlava	caps
hlava	títol
carlos	carlos
gabriel	gabriel
súčasné	actuals
súčasné	actual
súčasné	corrent
súčasné	concurrent
súčasné	concurrents
súčasné	simultània
súčasné	contemporani
súčasné	contemporània
rusi	russos
prístav	port
prístav	harbour
volieb	eleccions
letné	estiu
svätých	sants
dvor	pati
dvor	pati
dvor	cort
dvor	tribunal
ponožky	mitjó
ponožky	mitjons
ponožky	socks
rio	rio
technickej	tècnic
technickej	tècnics
citroën	citroën
komisia	comissió
medaila	medalla
medaila	medalles
aveyron	aveyron
india	índia
humenné	humenné
mužský	masculí
mužský	mascle
michel	michel
alsasko	alsàcia
diskusie	discussions
diskusie	debats
diskusie	debat
diskusie	discussió
diskusie	debats
vladimir	vladímir
vladimir	vladimir
prichádza	arribant
koná	actuant
koná	actes
tabuľa	tauleta
tabuľa	comprimit
tabuľa	pissarra
historická	històric
historická	històrica
silu	força
mgr	mgr
fázy	fase
fázy	fases
fázy	etapes
opery	opera
opery	òpera
ochranné	protectora
rozmery	talles
rozmery	mides
rozmery	dimensions
rozmery	dimensió
nièvre	nièvre
oscara	òscar
oscara	oscar
dokument	document
dokument	documental
jackson	jackson
okresov	districtes
sun	sol
saturn	saturn
zostava	assemblea
zostava	alineació
tepla	calor
služba	servei
štvrť	barri
štvrť	veïnat
prípravy	preparatius
plus	plus
obehu	circulació
obehu	circulen
uvedená	retransmesa
vincent	vincent
vincent	vicent
plemeno	raça
hráča	reproductor
hráča	jugador
tituly	títols
helena	helena
helena	helen
správca	administrador
správca	mantenidor
správca	gestor
rastie	creixent
rastie	creix
urobiť	make
levice	levice
rozhodli	decidit
asociácie	associacions
asociácie	associació
asociácie	association
tvrdí	reclamacions
tvrdí	pretensions
tvrdí	argumenta
odvodený	deduir
verejnosť	públic
verejnosť	públics
verejnosť	public
verejnosť	públiques
parametre	paràmetres
kol	kol
sami	sola
sami	sami
riek	rius
obrázky	imatges
obrázky	fotografies
zamestnancov	empleats
hip	hip
hip	maluc
napätie	tensió
napätie	tensió
režim	modalitat
režim	mode
režim	règim
naposledy	darrer
naposledy	últim
naposledy	última
naposledy	darrera
srdca	cor
navštívil	visitat
manažér	gestor
spoločností	empreses
spoločností	companyies
erb	cresta
erb	rasant
analýza	anàlisi
plyn	gas
zelená	green
zelená	verd
vedec	científic
archív	arxiu
archív	arxiva
archív	arxius
vládcovia	regles
vládcovia	governants
archeologické	arqueològic
jack	jack
ostrava	ostrava
polohy	posicions
polohy	posicionament
rast	creixement
vyžaduje	exigeixen
vyžaduje	requereixen
vyžaduje	requerit
vyžaduje	requerida
vyžaduje	requerits
združenia	associacions
slúžili	servit
slúžili	servits
francisco	francisco
dedine	poble
dedine	aldea
otázka	pregunta
mince	monedes
mince	moneda
povolanie	professió
povolanie	ocupació
štúdie	estudi
štúdie	estudis
ford	ford
komunity	comunitats
heslo	contrasenya
švajčiarsky	suís
čechách	bohèmia
čierne	black
čierne	negre
trénera	preparador
trénera	formador
rozhodne	decididament
rozhodne	decideix
rozhodne	definitivament
ivana	ivana
ivana	ivan
williams	williams
finančné	financer
finančné	financera
silný	forts
silný	forta
silný	fort
silný	poderós
silný	poderosos
silný	potent
silný	poderosa
silný	poderoses
mníchov	munic
programy	programes
programy	agendes
programy	programes
amerika	amèrica
určité	certes
určité	determinats
poézie	poesia
françois	françois
holandský	neerlandès
holandský	holandès
stopy	traça
stopy	vies
stopy	peces
stopy	pistes
stopy	traces
punk	punk
uložené	emmagatzemada
uložené	emmagatzemat
uložené	desat
uložené	salvat
europe	europe
europe	europa
počítač	ordinador
kola	ronda
kultúrny	cultural
kultúrny	culturals
reči	discurs
bad	bad
cintorín	cementiri
henri	henri
spolupráca	cooperació
účastník	participant
real	real
egypt	egypt
egypt	egipte
úspešný	èxit
letecká	aviació
pridal	afegits
pridal	afegit
pridal	publicat
var	var
postavu	caràcter
postavu	personatge
nesprávne	incorrectes
nesprávne	incorrecte
nesprávne	malament
chránená	protegit
bezpečnosť	seguretat
bezpečnosť	seguretat
premiéru	estrena
dunajská	danubi
filmová	film
modulu	mòdul
apple	poma
apple	apple
prieskum	exploració
prieskum	survey
prieskum	enquesta
prieskum	reconnaissance
cambridge	cambridge
spojenia	enllaços
spojenia	connexions
drese	jersei
drese	jersey
francis	francis
samostatne	self
samostatne	separadament
samostatne	sola
akadémia	academy
akadémia	academia
akadémia	acadèmia
žiadna	cap
zvlášť	particularment
zvlášť	sobretot
zvlášť	especialment
psa	psa
psa	gos
osobnosť	personalitat
konflikt	conflicte
den	jornada
den	dia
den	den
den	donin
politiku	pòlissa
politiku	política
xinglong	xinglong
demokratickej	democràtica
demokratickej	democràtic
kritik	crític
lokalite	localitat
politike	política
elektrický	elèctrics
elektrický	elèctric
elektrický	electric
svätá	saint
edu	edu
pomery	ràtios
posledným	darrer
posledným	últim
posledným	última
posledným	darrera
orgán	cos
orgán	orgue
orgán	òrgan
orgán	autoritat
pozadí	antecedents
pozadí	fons
miestna	local
miestna	locals
klubov	clubs
klubov	trèvols
uhol	angle
planéta	planeta
zime	hivern
manželstvo	matrimoni
rekonštrukcia	reconstruir
rekonštrukcia	reconstrucció
hodnôt	valors
obrazy	imatges
obrazy	fotografies
obrazy	pintures
sud	barril
sestry	germanes
sestry	infermeres
sestry	infermers
daný	donades
daný	donada
vlasy	pèl
vlasy	cabells
oznámil	anunciada
oznámil	anunciat
strelec	tirador
strelec	sagitari
dizajn	disseny
argentína	argentina
historici	historiadors
vrstiev	capes
interiér	interior
blok	bloqueja
blok	bloc
vlny	llana
vlny	ones
vlny	onades
ústavy	constitució
ústavy	constitucions
ehf	ehf
medzitým	mentrestant
indii	índia
štruktúru	estructura
mosta	pont
mosta	bridge
udáva	especifica
udáva	indica
strom	arbre
matematici	matemàtics
žiaden	cap
občianske	civil
občianske	cívic
občianske	civic
csc	csc
bratov	germans
alexandr	aleksandr
choroba	malaltia
bohov	déus
televízie	televisió
fáze	etapa
fáze	escenari
princ	príncep
princ	prince
kráľovský	royal
supraphon	supraphon
trasy	rutes
trasy	camins
osobností	personalitats
porazili	derrotat
porazili	vençut
porazili	vençuts
videl	vistos
videl	vist
videl	saw
primárne	primària
primárne	primari
štatistiky	estadística
štatistiky	estadístiques
štatistiky	anàlisis
južné	sud
existenciu	existència
peňazí	diners
peňazí	diner
airlines	airlines
airlines	aerolínies
výsledkov	resultats
ráno	matí
dokončená	completat
dokončená	finalitzats
vodca	manava
vodca	líder
tému	temàtica
tému	tema
tému	temàtica
tému	tema
debutoval	debutat
vysočina	highlands
početné	nombroses
početné	nombrosos
matice	anous
pozemný	terrestre
pozemný	terreny
výpravy	creuades
pokračovať	procedeixi
pokračovať	reprèn
pokračovať	represa
pokračovať	currículum
kalifornii	califòrnia
kalifornii	california
športový	sporting
športový	esport
športový	sport
známym	conegut
dánsko	dinamarca
angličtine	anglès
riadok	línia
riadok	fila
riadok	filera
frontu	cua
kresťanstvo	cristianisme
kňazi	clergues
kňazi	cures
dostáva	rep
dostáva	percebi
srdce	cor
letecké	aèria
letecké	aeris
viery	fe
viery	creença
viery	creences
výlučne	exclusivament
zaujímavé	interesant
zaujímavé	interessant
volá	trucant
teológ	teòleg
parlament	parlament
ukazuje	espectacles
topľou	topľou
medveď	ós
psy	gossos
naše	nostre
úprava	ajust
úprava	ajustament
úprava	modificació
úprava	edició
streda	dimecres
priestorov	recinte
srbsko	sèrbia
vykonáva	realitza
vykonáva	efectua
trebišov	trebišov
ernst	ernst
vendée	vendée
oko	ull
orchester	orquestra
založenie	establiment
úvahy	consideracions
úvahy	reflexions
úvahy	reflexes
rozšírené	prorrogat
rozšírené	ampliat
rozšírené	ampliat
rozšírené	millorada
rozšírené	millorat
rozšírené	avançat
rozšírené	avançada
rozšírené	advanced
banka	bank
banka	banc
spor	controvèrsia
spor	polèmica
spor	litigi
spor	controvèrsia
spor	disputa
vzdušné	aèria
vzdušné	aeris
vzor	patró
vzor	model
finistère	finisterre
opisuje	descriu
pohon	tracció
pohon	propulsió
spoločný	conjunta
tunel	túnel
írsko	irlanda
írsko	bellvís
zbraň	arma
zbraň	pistola
zbraň	arma
oddelenia	departaments
oddelenia	compartiments
predaj	vendre
predaj	sale
predaj	venda
predaj	vendes
predaj	surts
medicína	medicament
medicína	medicina
alfred	alfred
programe	programa
programe	programa
eric	eric
slobodu	llibertat
správania	conductes
hill	turó
queen	queen
queen	reina
pracovala	treballat
pracovala	treballats
turci	turcs
nórsko	noruega
letectvo	aviació
konania	procediments
športy	esports
zostáva	restes
zostáva	restant
zostáva	restants
brown	marró
brown	brown
usporiadanie	disposició
patrick	patrick
zvyšuje	increments
zvyšuje	augments
prítomnosti	presència
vojen	guerres
uss	uss
bill	bill
internete	internet
expedície	expedicions
umelci	artistes
sir	senyor
stred	centra
stred	center
stred	centre
stred	centre
stane	tenda
stane	carpa
bojoval	lluitat
lučenec	lučenec
veľryba	balena
riešenia	solucions
riešenia	solució
dunaja	danubi
chránený	protegit
logika	lògica
sto	sto
dôstojník	oficial
zúčastnili	participat
môj	mina
žánre	gèneres
dokumentácia	documentació
zmeniť	modifica
zmeniť	canvia
zmeniť	canvi
všeobecné	general
podstatne	substancialment
podstatne	considerablement
podstatne	significativament
pamäte	memòria
tabuľky	quadres
tabuľky	taules
japonský	japonès
stephen	esteve
stephen	stephen
prežil	supervivent
prežil	sobreviscut
určenie	determinar
určenie	determinen
určenie	determini
určenie	determinació
nicolas	nicolas
dinosaury	dinosaures
dinosaury	dinosaure
hrdina	heroi
letiska	aeroport
spoločenské	sociable
spoločenské	socials
spoločenské	social
gregor	gregor
gregor	gregori
gregor	gregory
filozofiu	filosofia
pramene	springs
jazykoch	llengües
jazykoch	idiomes
yvelines	yvelines
bezpečnosti	seguretat
bezpečnosti	seguretat
ray	ray
stredu	dimecres
prijatý	rebut
prijatý	rebé
prijatý	rebuda
prijatý	adoptats
prijatý	adoptat
prijatý	admesos
prijatý	admès
prijatý	acceptada
prijatý	acceptats
prijatý	acceptat
teplo	calor
teplo	warm
teplo	càlid
predmety	articles
predmety	assignatures
predmety	objectes
večer	vespre
georg	gueorgui
georg	georg
stromov	arbrat
stromov	arbres
bubeník	timbaler
turistická	turista
turistická	excursionisme
turistická	senderisme
youtube	youtube
drak	drac
zobrazenie	vista
zobrazenie	visualitza
zobrazenie	visualització
zóna	zona
projektov	projectes
vybavené	equipada
vybavené	equipats
vybavené	equipat
emmy	emmy
plochu	escriptori
kráter	cràter
udalosť	esdeveniment
člena	membre
brod	brod
turecko	turquia
stredný	mitjana
stredný	mean
stredný	mitjà
stredný	moderat
stredný	neutres
televízia	televisió
ruky	braços
disk	disc
nem	nem
účinky	efectes
academy	academy
academy	academia
academy	acadèmia
trónu	tron
kvalifikácie	titulacions
kvalifikácie	qualificadors
kvalifikácie	titulació
turistov	turístiques
turistov	turistes
čisto	purament
čisto	purs
čisto	pura
čisto	pur
jasne	clarament
zhromaždenia	assemblea
boeing	boeing
ozbrojených	armat
ozbrojených	armats
psychológia	psicologia
denne	daily
delta	delta
pokračovala	continuat
pokračovala	continuada
severný	nord
severný	northern
predmet	objecte
predmet	assignatura
predmet	subjecte
predmet	subjectes
reč	discurs
financií	finances
obzvlášť	particularment
obzvlášť	sobretot
obzvlášť	especialment
mayenne	mayenne
právne	legalment
právne	jurídic
právne	legal
právne	legals
planét	planetes
piaty	cinquè
piaty	cinquena
mexiku	mèxic
rožňava	rožňava
argentíne	argentina
oči	ulls
oči	eyes
raketoplán	llançadora
ducha	ghost
ducha	fantasma
ducha	esperit
fínska	finlàndia
fínska	finès
profesora	catedràtic
profesora	professor
počítača	ordinador
plány	plans
bernard	bernard
bernard	bernat
meranie	mesuraments
meranie	mesura
meranie	mesurament
sydney	sydney
caussols	caussols
power	potència
power	poder
odpoveď	resposta
odpoveď	respon
židia	jueva
židia	jueu
židia	jueus
charakteristika	característic
charakteristika	característics
podoba	semblança
životopis	biografia
obyčajný	plain
obyčajný	ordinari
obyčajný	ordinària
hmyzu	insectes
hmyzu	insecte
materiály	materials
materiály	matèries
učenie	ensenyament
učenie	docència
učenie	aprenentatge
premiér	premier
lady	senyora
lady	dama
ulíc	carrers
eur	euro
eur	eur
morave	moràvia
určuje	especifica
určuje	identifica
určuje	determina
cantal	cantal
británia	britània
euro	euro
obetí	víctimes
spoločenstvo	mancomunitat
spoločenstvo	comunitat
pravé	autèntica
pravé	autèntics
pravé	genuí
komory	cambres
komory	comores
oxid	òxid
asociácia	associació
asociácia	association
kyslíka	oxigen
dosiahli	assolit
dosiahli	aconseguit
dosiahli	assolits
vynálezca	inventor
austrálie	austràlia
príkaz	ordre
príkaz	comandament
bbc	bbc
bell	bell
bell	timbre
bell	campana
považská	považská
place	lloc
place	place
agentúra	agència
turnaje	tornejos
pocit	sentiment
inštitúcie	institucions
ekonomické	econòmic
ekonomické	econòmica
ekonomické	econòmics
ekonomické	economic
ekonomické	econòmiques
väzenia	presons
väzenia	presó
stačí	prou
stačí	suficient
prameň	primavera
intel	intel
zástupca	representant
zástupca	adjunt
dokumenty	docs
dokumenty	documents
fatra	fatra
morbihan	morbihan
biolib	biolib
claude	claude
vzdelávanie	educació
osud	destinació
osud	destí
horný	top
železnice	ferrocarril
železnice	ferrocarrils
železnice	ferrocarril
nízke	baix
nízke	baixes
postoj	actitud
postoj	postura
husle	violí
husle	violins
bloku	bloqueja
bloku	bloc
sčítania	cens
sčítania	censos
návrhy	propostes
návrhy	dissenya
návrhy	dissenys
návrhy	suggerències
návrhy	suggeriments
návrhy	esborranys
kmeňa	tribu
rugby	rugby
rugby	rugbi
mfk	mfk
kategórií	categories
staníc	estacions
staníc	emissores
programov	programes
programov	programes
opus	opus
procesy	processos
farár	parson
farár	pastor
mládeže	juvenil
mládeže	jovent
mládeže	joventut
creuse	creuse
pôvodom	originari
pôvodom	originades
tabuľke	taula
tabuľke	quadre
marc	marc
križovatke	intersecció
križovatke	junction
križovatke	cruïlla
vtákov	aus
vtákov	ocells
definícia	definició
železnica	ferrocarrils
železnica	ferrocarril
železnica	ferrocarril
maľby	pintures
manchester	manchester
spoločenstva	mancomunitat
spoločenstva	comunitat
synonymum	sinònim
históriu	història
vymenovaný	nomenats
ben	ben
uesac	uesac
müller	müller
vlastnosť	característic
vlastnosť	característics
vlastnosť	propietat
vlastnosť	qualitat
vlastnosť	característica
war	guerra
revolúcia	revolució
planet	planeta
viera	fe
viera	creença
viera	viera
chyby	errors
chyby	fallades
chyby	errors
chyby	bugs
chyby	bitxos
chyby	defectes
dohoda	acord
dohoda	reparteix
dohoda	tracte
georges	georges
tanky	tancs
národ	nació
aplikácie	aplicacions
aplikácie	app
aplikácie	aplicacions
aplikácie	aplicació
japonské	japonès
komunikácia	comunicació
komunikácia	comunicant
