категорія	categoria
кинути	drop
кинути	gota
кинути	atira
кинути	rola
кинути	rolar
кинути	role
кинути	roll
кинути	rolo
орієнтовані	orientados
орієнтовані	orientado
орієнтовані	orientada
орієнтовані	orientadas
бельгійські	belga
бельгійські	belgas
кордонах	franjas
язика	língua
язика	lingua
нестача	carência
нестача	falta
нестача	escassez
бренду	brand
бренду	marca
гілками	sucursais
гілками	galhos
гілками	ramos
гілками	filiais
внутрішньо	internamente
колос	colosso
звільнився	renunciou
звільнився	aposentado
звільнився	reformado
звільнився	reformados
звільнився	aposentados
сіна	palheiro
ідентичність	identidade
ввв	vvv
зроблених	perversões
ангела	ângela
ангела	angela
попередити	alerta
темряви	trevas
темряви	escuridão
пороги	rápidos
пороги	rapids
аарон	aaron
аарон	aarão
аарон	aron
винним	culpada
винним	culpado
винним	culpados
ненависть	ódio
ненависть	ódio
ненависть	odiar
ненависть	odeio
ненависть	odeia
парування	acasalamento
парування	acasalar
роджерс	rodgers
роджерс	rogers
континент	continente
нерівність	desigualdade
нерівність	desigualdades
бомба	bomba
авів	aviv
генетично	geneticamente
припиняється	abortar
припиняється	cancelando
припиняється	interrompendo
припиняється	paradas
припиняється	paragens
корм	forragens
корм	forragem
тренувань	treinamentos
тренувань	treinos
тренувань	formações
вчинив	cometeu
вчинив	empenhado
вчинив	comprometida
вчинив	comprometido
вчинив	cometido
закінчуючи	maple
нормам	normas
лимани	lagoas
первісний	primitivo
вірним	fieis
вірним	fiel
вірним	fiéis
комбінація	combinação
інтеграл	integral
серро	cerro
крейг	craig
прослуховування	audição
казарми	caserna
казарми	quartel
гордість	pride
гордість	orgulho
доменів	domínios
республіканці	republicanos
межиріччя	mesopotâmia
навчився	aprendi
навчився	aprendeu
навчився	aprendido
навчився	aprenderam
прикрашена	bullfrog
утримати	manter
гаваї	havaí
гаваї	hawaii
гаваї	havai
соборна	catedral
екіпажі	tripulações
екіпажі	crews
чистих	puras
чистих	pura
чистих	puro
чистих	puros
чистих	pure
кольоровий	colorido
вчинили	fiz
вчинили	did
вчинили	fê
вчинили	fez
знищує	destrói
пасажири	passageiros
рушниці	espingardas
рушниці	lesma
примусово	forçadas
примусово	forçada
примусово	forçado
примусово	forçou
примусово	forçados
примусово	force
примусово	força
примусово	forçar
примусово	obrigatório
примусово	obrigatórias
примусово	obrigatórios
примусово	obrigatória
небраска	nebraska
клавіатура	teclado
нижча	lower
нижча	inferior
кістка	osso
кістка	ossos
кістка	bone
чарівна	mágica
чарівна	mágico
чарівна	magic
чарівна	mágicas
чарівна	magia
чарівна	encantador
чарівна	encantadora
включили	virei
включили	virou
включили	virado
включили	viraram
вега	vega
караваджо	caravaggio
втратити	perder
втратити	perca
втратити	percam
втратити	perde
декору	decorar
іспанію	espanha
збірників	compilações
мудрість	sabedoria
чжу	zhu
грамів	quilogramas
грамів	gramas
грамів	gamma
грамів	gama
грамів	gram
грамів	grama
чутливі	sensíveis
чутливі	sensível
чутливі	sensibilidade
воллес	wallace
інструктором	instrutor
інструктором	instrutora
круті	dura
круті	íngreme
круті	tuff
круті	fixe
круті	maneiro
круті	legal
круті	cool
збоку	lateral
збоку	lado
збоку	side
кукурудза	milho
кукурудза	milho
мотоцикли	motos
вади	insectos
вади	insetos
вади	bugs
вади	bichos
вади	erros
блискуче	brilhante
блискуче	brilhantes
автомати	slots
побажання	desejos
побажання	cumprimentos
молочний	leitosa
прадеш	pradesh
вчинок	méritos
правопорядку	enforcers
кипіння	ebulição
кипіння	fervendo
іграшки	brinquedos
бондарчук	bondarchuk
утік	escapou
утік	fugiu
утік	escaparam
утік	fugiu
утік	fugiram
близнюки	gémeos
близнюки	gémeas
близнюки	gêmeos
близнюки	gêmeas
почув	ouviu
почув	ouviram
почув	ouvido
почув	ouvi
борисівна	pugacheva
боїться	receios
боїться	temores
боїться	medos
винятки	excepções
винятки	exceções
винятки	exceções
винятки	excepção
винятки	exceção
прихожан	congregação
померти	morra
померти	die
померти	morram
померти	morre
померти	morrer
федеріко	frederico
федеріко	federico
лондонський	londres
брешія	brescia
міна	mina
міна	meu
міна	mina
міна	minha
вітчизни	pátria
аркуш	planilha
аркуш	lençol
аркуш	folha
електро	electro
італієць	italiana
італієць	italianos
італієць	italiano
іспанській	español
собори	catedrais
досягнув	atingido
досягнув	alcançada
досягнув	alcançado
досягнув	alcançou
досягнув	alcançadas
бредлі	bradley
квінт	quinto
квінт	quintus
антонова	airlines
приховані	ocultado
приховані	oculta
приховані	escondidos
приховані	oculto
приховані	escondido
рекламний	promovido
рекламний	promovidos
рекламний	promovidas
рекламний	promovida
рекламний	impulsionou
рекламний	impulsionada
рекламний	impulsionadas
рекламний	impulsionado
замінила	substituído
замінила	substituídos
замінила	substituída
замінила	substituiu
лінкор	couraçado
акул	tubarões
жуль	jules
каталогів	pastas
каталогів	diretórios
пологи	parto
вужеві	colubridae
вимагаючи	requerendo
вимагаючи	necessitando
віллем	willem
аналітичних	analítico
аналітичних	analíticos
аналітичних	analítica
мадагаскар	madagáscar
мадагаскар	madagascar
призначити	atribua
призначити	atribuir
лазар	lazare
лазар	lázaro
лазар	lazar
молодість	jovens
молодість	juventude
векторів	vetores
векторів	vectores
слухати	ouça
слухати	ouve
запланований	regulares
запланований	programada
запланований	agendada
запланований	programados
запланований	agendado
запланований	programado
запланований	planeado
запланований	planejou
запланований	planejado
запланований	planejada
запланований	planeada
чисті	puras
чисті	pura
чисті	puro
чисті	puros
чисті	pure
малювати	tinta
малювати	pintura
малювати	pinta
малювати	pintar
малювати	desenhar
малювати	desenhe
малювати	desenha
малювати	empate
малювати	sorteio
азот	nitrogénio
азот	azoto
азот	nitrogênio
раю	paraiso
раю	paraíso
раю	paradise
подарунки	presentes
подарунки	prendas
подарунки	brindes
подарунки	presentes
подарунки	apresenta
приховати	esconder
приховати	ocultar
генеральні	cortes
генеральні	cortez
судини	artérias
гібралтар	gibraltar
гравер	grauer
сатурн	saturn
сатурн	saturno
салют	continência
салют	saudação
зруйнувати	violado
британців	bretões
ява	java
розумний	esperta
розумний	esperto
розумний	inteligente
розумний	esperta
розумний	esperto
розумний	smart
розумний	inteligente
видача	repatriação
видача	repatriamento
мексиканський	mexicanos
мексиканський	mexicana
мексиканський	mexicanas
мексиканський	mexicano
ефективні	efetivamente
ефективні	eficazmente
правою	rmb
корозії	inibidores
корозії	inibidor
розваги	casualmente
розваги	entretenimento
розваги	entertainment
жарт	brincadeira
жарт	piada
жарт	anedota
жарт	brincadeira
жарт	pegadinha
жарт	trote
асті	asti
прогресивний	progressista
прогресивний	progressiva
прогресивний	progressivo
народності	bantu
козлов	kozlov
канта	cantat
швидкі	rápido
швидкі	rápido
швидкі	fast
напругу	tensão
напругу	tensões
пародія	paródia
гуманітарний	humanidades
слона	elefante
слона	elefantes
мура	mura
доріжки	track
доріжки	trilha
доріжки	faixa
доріжки	trilhas
доріжки	trilhos
доріжки	faixas
аграрна	agrícola
прапорці	flags
прапорці	bandeiras
слуга	serva
слуга	servo
циліндр	cilindro
циліндр	cilindros
фур	quatros
пояснень	esclarecimentos
заперечень	objecções
заперечень	objeções
тищенко	tishchenko
сток	stoke
приват	privat
ландау	landau
виразу	regexp
ліра	lira
бандура	bandura
нет	nat
станіславського	stanislavski
рудник	rudnik
тринадцять	treze
тринадцять	thirteen
якійсь	rabugenta
якійсь	rabugento
солідарності	solidária
солідарності	solidariedade
дік	pila
дік	dick
радості	joy
радості	alegria
радості	alegrias
радості	delícias
зручний	convenientes
зручний	conveniente
зручний	útil
зручний	confortável
зручний	confortáveis
протекторат	protetorado
ешлі	ashlee
ешлі	ashleigh
ешлі	ashley
гріх	pecado
гріх	pecar
гріх	sin
величезною	colostomia
змішаний	mista
змішаний	misturados
змішаний	misturado
змішаний	misto
збережений	salvo
збережений	salva
збережений	salvou
збережений	salvos
збережений	guardado
збережений	guardados
відмовились	recusou
відмовились	recusada
відмовились	recusado
блекберн	blackburn
спирт	álcool
спирт	alcool
тибету	tibete
генетика	genética
застаріла	obsoleta
застаріла	descontinuado
застаріла	obsoleto
застаріла	legado
застаріла	legacy
застаріла	legados
застаріла	herança
застаріла	ultrapassada
застаріла	ultrapassado
мертвий	morta
мертвий	morto
мертвий	mortos
мертвий	dead
свині	porcos
свині	suínos
свині	porco
свині	porca
аеропортів	aeroportos
огюст	auguste
допоміжний	auxiliares
допоміжний	auxiliar
китайці	chineses
китайці	chinesa
китайці	chinês
коп	cop
адміністративне	administrativa
адміністративне	administrativos
адміністративне	administrativas
адміністративне	administrativo
прах	cinzas
тихо	calmamente
тихо	silenciosamente
тихо	suavemente
тихо	calado
тихо	quietos
тихо	silêncio
тихо	silenciosamente
стб	stb
тімоті	timothy
тімоті	timóteo
тімоті	tim
відновлюється	recuperando
кері	carey
кері	keri
сараєво	sarajevo
мовляв	dizendo
мовляв	ditado
трибунал	tribunal
перес	peres
перес	perez
перес	pérez
перес	pérez
кармен	carmen
співала	sang
співала	cantava
співала	cantou
співала	cantaram
аналітична	analítico
аналітична	analítica
трансляція	difusão
трансляція	emissão
трансляція	radiodifusão
трансляція	transmissão
трансляція	viva
трансляція	live
трансляція	viver
трансляція	radiodifusão
трансляція	podcast
глина	clay
глина	argila
глина	barro
безсмертя	imortalidade
неймовірно	inacreditável
терези	libra
осман	osman
лейпциг	leipzig
коридор	corredor
коридор	corredor
тонни	toneladas
тонни	tonelada
тонни	ton
лексика	léxico
методику	técnicas
достатню	suficiente
достатню	suficientes
вандалізму	vandalismo
деп	dep
штани	calças
штани	calça
штани	calças
штани	calça
вигнали	chutou
вражений	impressionada
вражений	impressionou
вражений	impressionados
вражений	impressionado
нирки	rim
нирки	rins
виражає	expressa
виражає	exprime
латинські	latim
латинські	latino
латинські	latinos
латинські	latina
фоліо	fólio
вершники	cavaleiros
вершники	cavaleiros
показувати	visualização
показувати	exibição
показувати	exibir
показувати	mostra
показувати	espetáculo
показувати	mostrar
показувати	show
зеніт	zenit
зеніт	zenith
складне	complicados
складне	complicado
складне	complicadas
складне	complicou
складне	complicada
складне	desafiante
складне	desafiador
складне	desafiar
складне	desafiando
складне	dificil
складне	difíceis
складне	difícil
омар	omar
агрегат	agregar
агрегат	agregada
агрегат	agregado
агрегат	agregados
оголошені	declaradas
оголошені	declarada
оголошені	declarado
оголошені	declarou
оголошені	declarados
гнів	fúria
гнів	raiva
гнів	cólera
гнів	ira
гнів	ira
гнів	fúria
мандрівники	wanderers
мандрівники	viajantes
задовольнити	satisfazer
задовольнити	satisfazem
контекст	contexto
занурення	imersão
занурення	afundar
занурення	afundando
комплексний	integrados
комплексний	integrado
комплексний	integrada
комплексний	integradas
пальцями	dedos
повторити	repita
повторити	repete
повторити	repito
повторити	repetir
повторити	repetição
повторити	refazer
повторити	replay
повторити	repetir
повторити	repetição
повертаючись	voltando
повертаючись	retornando
запліднення	inseminação
урарту	urartu
ліве	livet
атомна	atômica
атомна	atómica
атомна	atómico
атомна	atômico
пошкоджені	danificado
пошкоджені	danificadas
пошкоджені	danificados
пошкоджені	danificada
горло	garganta
альта	alta
мазур	mazur
погана	ruim
погана	bad
погана	mau
погана	má
антверпен	antuérpia
підсилення	ganho
мисливці	chasers
мисливці	caçadores
удіне	udine
дівчинку	meia
дівчинку	sock
патрони	cartuchos
патрони	cascas
патрони	conchas
детальний	detalhado
детальний	pormenorizadas
детальний	detalhada
детальний	detalhadas
холл	hall
холл	salão
бабусі	vovó
бабусі	avó
стамбула	istambul
зіткнувся	encontrado
зіткнувся	encontrados
студентська	aluno
студентська	aluna
студентська	estudante
студентська	student
кабіна	cockpit
підрахунку	cálculos
підрахунку	cálculo
гуртожиток	dormitório
гуртожиток	dormitório
гуртожиток	dormitórios
читачі	segue
читачі	seguidores
читачі	subscritores
читачі	assinantes
читачі	leitores
кристал	cristal
кристал	cristais
кристал	crystal
сексуальної	sexuais
сексуальної	sexual
орджонікідзе	ordzhonikidze
нейрони	neurônio
продає	vende
веселка	rainbow
індивідуальний	indivíduo
індивідуальний	individual
індивідуальний	individuais
жирним	arrojado
жирним	negrito
жирним	ousada
жирним	ousado
візуально	visualmente
запалювання	ignição
порожній	vazios
порожній	vazio
порожній	vazia
порожній	esvaziar
порожній	vazias
відтінків	tons
ведуча	organizador
ведуча	hospedeiro
ведуча	anfitrião
ведуча	host
ведуча	apresentador
ведуча	acolhimento
ведуча	anfitriã
атрибути	atributos
сеймі	seimas
динамічні	dinâmico
динамічні	dinâmicos
динамічні	dinâmicas
динамічні	dynamic
динамічні	dinâmica
півтори	metade
півтори	meia
півтори	meio
півтори	half
каркас	framework
каркас	enquadramento
каркас	quadro
відтворює	joga
відтворює	jogadas
обійти	bypass
взвод	pelotão
лоу	lowe
самоа	samoa
вочевидь	aparentemente
чарівний	encantador
чарівний	charmoso
чарівний	encantadora
чарівний	charmosa
чарівний	charming
небезпечний	perigosa
небезпечний	perigosos
небезпечний	perigosas
небезпечний	perigoso
маєр	maier
маєр	mayer
маєр	meyer
волонтерів	voluntários
волонтерів	voluntárias
худоба	gado
худоба	pecuária
лесь	les
інструментами	instrumentos
мініатюр	miniaturas
мініатюр	miniatura
орнамент	enfeite
орнамент	ornamento
кальярі	cagliari
лінійки	governantes
борисов	borisov
гете	goethe
молотова	molotov
корови	vacas
формальні	regulares
формальні	regular
формальні	formais
формальні	formal
порівнювати	comparar
порівнювати	compare
практик	práticas
виснаження	drenar
виснаження	drenagem
виснаження	exaustão
виснаження	esgotamento
істина	true
істина	verdadeiro
істина	verdade
істина	verdadeira
істина	verdade
істина	truth
запасних	poupe
запасних	poupar
збудника	gladiador
збудника	impulsionador
ресторани	restaurantes
кабріолет	descapotável
кабріолет	conversíveis
кабріолет	conversível
вітамін	vitaminas
вітамін	vitamina
коннор	conner
коннор	connor
соломона	solomon
соломона	salomão
вуд	madeiras
вуд	madeira
іларіон	hilarion
ваффен	waffen
макаренко	makarenko
вічне	fugaz
вічне	eterno
вічне	eterna
вічне	eternos
вічне	eterna
вічне	eterno
вічне	eternas
вічне	eternos
ініціатив	iniciativas
роті	bocas
ненадовго	fugaz
фарбами	óleos
пристрасті	paixão
поетичний	poético
поетичний	poética
ангели	angels
ангели	anjos
марно	inútil
марно	inúteis
марно	fúteis
марно	fútil
кущі	arbustos
токуґава	tokugawa
самора	zamora
буря	tempestade
буря	tempestade
буря	storm
хижі	cabine
хижі	camarote
хижі	cabina
хижі	cabana
хижі	predatórios
придбали	estacionada
придбали	estacionou
придбали	estacionado
літію	lítio
максимальне	máximo
максимальне	máxima
згадав	mencionado
згадав	mencionados
згадав	mencionou
згадав	mencionada
згадав	lembrou
згадав	lembrada
згадав	lembrado
згадав	lembrei
валле	valle
валле	vallée
вірний	leais
вірний	fiel
вірний	leal
вірний	fieis
вірний	fiel
вірний	fiéis
реактивний	jato
реактивний	jacto
реактивний	jet
рильський	rila
мріє	quer
адміністративну	implementar
рецептори	receptores
стимулювання	estímulo
стимулювання	estimulação
подібності	similitude
подібності	semelhanças
подібності	similaridades
альтернатива	alternativo
альтернатива	alternativas
альтернатива	alternativa
еліта	elite
еліта	elites
клей	adesivo
клей	adesivos
клей	cola
клей	clay
клей	argila
клей	barro
інциденту	especificidades
відвідувачі	visitantes
відвідувачі	visitante
відвідувачі	visitantes
аркуші	lençois
аркуші	folhas
аркуші	lençóis
кириченко	andrey
чен	chen
чен	jong
чен	cheng
вбудований	incorporados
вбудований	incorporado
вбудований	embutidos
вбудований	incorporada
вбудований	embutido
кілограмів	quilogramas
розбився	caiu
розбився	despenhou
новачок	novata
новачок	novato
новачок	novata
новачок	novato
магія	mágica
магія	mágico
магія	magic
магія	mágicas
магія	magia
аташе	adido
штраф	penalidade
штраф	penalização
штраф	sanção
штраф	pena
тривале	continuaram
тривале	continuação
тривале	continuado
тривале	continuou
берн	berna
берн	bern
весняний	spring
весняний	primavera
весняний	mola
кредиту	empréstimo
чиє	cujo
світлина	foto
світлина	fotografia
шосте	sexto
шосте	sexta
яблука	maçãs
перехоплення	catcher
перехоплення	apanhador
розширені	estendida
розширені	prolongado
розширені	estendido
розширені	alargado
інвесторів	investidores
рекламі	superado
рекламі	ultrapassou
рекламі	superou
ларс	lars
познань	poznan
познань	poznań
аркушів	lençois
аркушів	folhas
аркушів	lençóis
здатися	rendição
здатися	render
шию	pescoço
дійсність	realidades
цікаве	interessante
цікаве	interessantes
голосний	vogal
вставки	inserção
пригодницький	aventura
пригодницький	aventuras
пригодницький	adventure
продавець	vendedor
продавець	vendedora
продавець	vendedor
продавець	vendedor
синхронізації	sincronização
сезонні	sazonal
сезонні	sazonais
сезонні	sazonalidade
категоризації	categoriza
мекленбург	mecklemburgo
минулі	passadas
минулі	passados
минулі	passado
відтінок	hue
відтінок	tonalidade
відтінок	sombra
чак	chuck
слон	elefante
слон	elefantes
вказали	indicou
вказали	indicaram
вказали	indicado
вказали	indicada
вказали	indicados
шлезвіг	schleswig
вінченцо	vincenzo
грецьке	grega
грецьке	grécia
грецьке	gregos
грецьке	grego
судилося	destinado
рузвельт	roosevelt
едвардс	edwards
нейтронів	neutrões
нейтронів	nêutrons
вікові	secular
вікові	seculares
вивчала	pesquisando
протилежний	oposta
протилежний	opostos
протилежний	oposto
льодовики	geleiras
льодовики	glaciares
бик	touro
бик	boi
бик	bull
справедливо	justo
справедливо	fair
справедливо	feira
лаціо	lazio
лаціо	lácio
початки	começos
початки	inícios
початки	primórdios
лікарень	hospitais
джазу	jazz
гранат	romã
індуїзм	hinduísmo
туман	névoa
туман	nevoeiro
туман	neblina
туман	névoa
туман	nevoeiro
туман	neblina
піза	pisa
міцкевича	mickiewicz
рецепт	prescrição
рецепт	receita
рецепт	receita
дідусь	avô
дідусь	vovô
дідусь	vô
дідусь	avô
дідусь	vovô
дідусь	avo
троянди	roses
троянди	rosas
границя	fronteira
границя	fronteira
присутнім	comparecer
мальме	malmö
аромат	cheiro
аромат	odor
аромат	aroma
аромат	perfume
аромат	sabor
скорочена	abreviada
скорочена	abreviado
сподівався	esperava
інвентар	equipamentos
інвентар	equipamento
завершилися	passes
завершилися	passa
клієнти	clientes
клієнти	clientes
крішна	krishna
десятий	décima
десятий	tenth
десятий	décimo
турку	turku
влаштувати	apto
влаштувати	fit
влаштувати	organizar
влаштувати	arranjar
зросли	aumentado
зросли	aumentados
зросли	aumentou
зросли	aumentada
стріла	flecha
стріла	seta
стріла	arrow
красуня	brasa
красуня	gostosa
клапан	válvulas
клапан	válvula
улус	distrito
павія	pavia
тони	tons
тони	sombra
благодійна	caridade
благодійна	beneficência
мутації	mutações
мутації	mutação
мишей	ratinho
мишей	ratos
мишей	ratinhos
животі	belly
животі	barriga
розкидані	espalhado
розкидані	espalhados
розкидані	disperso
розкидані	espalhadas
розкидані	dispersos
вижили	sobreviventes
вижили	sobreviveram
вижили	sobreviveu
вижили	sobrevivido
замінює	substitui
суворий	dura
суворий	rigoroso
суворий	estrito
суворий	rigorosa
суворий	estrita
суворий	áspero
суворий	bruto
забути	esqueça
забути	esquecer
забути	esquece
забути	esquecida
забути	esqueceu
забути	esquecido
забути	esquecidos
переїзд	movendo
переїзд	passagem
гіпс	gesso
фармацевтична	farmacêutica
фармацевтична	farmacêutico
спіралі	espirais
ана	ana
якостями	qualidades
кузня	forge
кузня	forja
горіх	noz
дим	fumo
дим	fumaça
дим	fumar
дим	fumos
дим	fuma
серіалів	seriados
поліцейського	policia
поліцейського	policial
пляма	mancha
пляма	nódoa
пляма	spot
білла	bill
мораль	morais
мораль	moral
мораль	moral
мораль	moral
мораль	moralidade
зацікавлення	interesses
зацікавлення	juros
зацікавлення	interesse
кеннет	kenneth
гвинтівок	espingardas
гвинтівок	rifles
бані	bani
бані	banhos
бані	banheiras
бані	termas
землетруси	terremotos
землетруси	sismos
землетруси	terramotos
записує	escreve
квитки	passagens
квитки	ingressos
квитки	bilhetes
очевидна	óbvia
очевидна	obvio
очевидна	óbvio
набори	predefinições
набори	conjuntos
набори	sets
приголосний	consoante
піщаний	linguado
піщаний	sola
броня	blindagem
броня	armadura
броня	armaduras
співають	sing
співають	cante
співають	cantem
співають	cantar
співають	canta
ігумен	hegúmeno
кокс	cox
кокс	cocaína
кокс	coque
кокс	coca
кувейт	kuwait
кувейт	koweit
порошок	detergentes
порошок	detergente
порошок	sólidos
сімон	simone
сімон	simon
сімон	simão
сімон	simón
слуху	orelha
слуху	ouvidos
слуху	orelhas
слуху	ouvido
беверлі	beverly
норвезька	noruegueses
норвезька	norueguesa
норвезька	norueguês
творче	astuta
творче	astuto
зазначений	especificada
зазначений	especificado
зазначений	especificadas
зазначений	especificados
євросоюзу	implicações
лідерство	liderança
постріли	tiros
постріли	tiroteio
постріли	tiros
постріли	shots
постріли	tiros
постріли	bullet
постріли	bala
священні	sagrado
священні	sagrados
священні	sagrada
священні	santo
свічки	velas
аварія	acidente
аварія	crash
аварія	acidente
терористичних	terrorista
окб	okb
гонсалес	gonzález
гонсалес	gonzales
машинами	máquinas
машинами	maquinas
кенія	quénia
кенія	quênia
сот	omc
титан	titan
титан	titã
кайл	kyle
нападників	atacantes
нападників	agressores
томі	tomi
томі	tommy
ейлера	euler
грошовий	dinheiro
грошовий	grana
грошовий	numerário
грошовий	cash
пальми	palmeiras
пальми	palmas
лазаря	lázaro
лазаря	lazarus
каддафі	gaddafi
казали	said
казали	disse
оборонний	fortificada
слюсар	serralheiro
слюсар	chaveiro
простота	simplicidade
слідувати	siga
слідувати	segue
слідувати	seguir
слідувати	sigam
слідувати	follow
фернандес	fernández
фернандес	fernandes
пірати	piratas
згортання	dobrar
згортання	dobragem
згортання	colapso
згортання	colapsar
згортання	desabamento
згортання	desmoronamento
згортання	sombra
книжкова	retrato
фантазії	fantasia
фантазії	fantasias
консульства	consulado
консульства	consulados
дівоче	donzela
дівоче	maiden
тринідад	trindade
тринідад	trinidad
рональд	ronald
балада	balada
вечірня	noite
неможливе	impossíveis
неможливе	impossivel
неможливе	impossível
олені	rena
олені	renas
олені	veados
олені	veado
олені	cervo
фіджі	fiji
послідовних	consecutivas
послідовних	consecutivo
послідовних	consecutiva
послідовних	consecutivos
альба	alba
ремісники	artesãos
делегати	delegados
дублін	dublin
дублін	dublim
пій	pio
соловйов	solovyov
антонін	antoninus
антонін	antonín
господарствах	quintas
господарствах	fazendas
видимості	escopos
заміжня	casou
заміжня	casada
заміжня	casado
заміжня	casados
віддавати	dar
віддавати	dando
цікавиться	interessada
цікавиться	interessado
цікавиться	interessados
цікавиться	interessadas
едвін	edwin
поклала	recheadas
поклала	recheada
поклала	recheados
поклала	recheado
звинувачували	implicado
звинувачували	implicados
звинувачували	implicada
психологічна	psicológico
психологічна	psicológica
керується	geridos
керується	gerido
керується	conseguiu
керується	controlada
керується	controlado
керується	controlados
керується	controladas
трофеї	troféus
лукаш	łukasz
лукаш	lukáš
паскаль	pascal
догляд	enfermagem
догляд	aliciamento
догляд	cuidados
догляд	cuidado
догляд	care
ветерани	veteranos
надзвичайні	extraordinária
надзвичайні	extraordinárias
надзвичайні	extraordinário
надзвичайні	extraordinários
надзвичайні	emergência
надзвичайні	emergências
плече	ombros
плече	ombro
отриманні	recuperando
горе	desgosto
горе	luto
кругла	redonda
кругла	redondo
кругла	ronda
кругла	round
кругла	rodada
кругла	circulares
кругла	circular
тянь	tian
аліканте	alicante
страшний	assustadora
страшний	assustador
страшний	assustadores
страшний	terrível
проголосував	votada
проголосував	votaram
проголосував	votado
проголосував	votou
проголосував	votei
чергуються	suplentes
чергуються	alterna
романенко	romanenko
ібрагім	ibrahim
едіт	edith
едіт	edite
розчиняється	dissolve
грот	groot
грот	gruta
малаві	malawi
шведи	suecos
кривих	curvas
шапка	cabeçalho
шапка	boné
шапка	cap
шапка	pac
шапка	chapéu
шапка	cartola
шапка	hat
оглядач	crítico
оглядач	revisor
вправ	exercendo
змішана	mista
змішана	misturados
змішана	misturado
змішана	misto
канаверал	canaveral
сильною	forte
сильною	strong
сильною	fortes
йосафата	josaphat
сантос	santos
припустив	presumível
припустив	presume
клінтон	clinton
фей	faye
фей	fay
фей	fadas
фей	fei
ескіз	sketch
ескіз	esboço
ескіз	miniatura
євромайдан	euromaidan
ескізи	prévias
похідна	derivado
похідна	derivada
ксенія	xenia
ксенія	ksenia
симеон	simeon
симеон	simeão
припиняє	paradas
припиняє	paragens
вишневецький	wiśniowiecki
прийняттям	aceitar
прийняттям	aceitando
ноу	nou
картоплю	batatas
картоплю	batata
картоплю	batata
калабрія	calábria
згода	consentir
згода	consentimento
згода	deal
графіті	grafite
графіті	graffiti
соціалізм	socialismo
морозова	morozova
магнітний	magnéticas
магнітний	magnética
магнітний	magnético
магнітний	magnéticos
вівторок	terça
тіто	tito
ящірка	lagarto
річні	anuais
річні	anual
шапки	cabeçalho
шапки	rumo
шапки	direção
шапки	rubrica
вячеслав	vyacheslav
перевантаження	sobrecarga
перевантаження	superação
саксофон	saxofone
ламп	luminárias
ламп	lâmpadas
ламп	candeeiros
холодні	frio
холодні	cold
холодні	frios
холодні	fria
гулаг	gulag
метрах	contadores
метрах	metros
метрах	medidores
жукова	zhukov
потепління	aquecendo
грубо	bruto
грубо	rudes
грубо	grosseiro
грубо	rude
пити	beber
пити	bebida
пити	bebendo
пити	bebe
пити	beber
пити	bebida
пити	beba
пити	sede
пити	sedento
пити	sedentos
баритон	barítono
оленя	veados
оленя	veado
оленя	cervo
манери	maneiras
манери	modos
льєж	liège
ракоподібних	crustáceos
вхідні	entradas
вхідні	inputs
вхідні	recebidas
вхідні	input
вхідні	entrada
сенегалу	senegal
суперник	adversário
суперник	opositor
суперник	oponente
грудьми	coito
рішельє	richelieu
ясен	fraxinus
виграш	ganhos
виграш	vencendo
виграш	ganhando
виграш	ganhar
гданськ	gdansk
туристичне	turistas
туристичне	turista
константин	konstanty
вітряк	moinho
звичайну	ordinário
звичайну	vulgar
звичайну	ordinária
лозер	lozère
неминуче	inevitáveis
неминуче	inevitável
неминуче	iminentes
неминуче	iminente
гарріс	harris
велико	veliko
кастель	castel
кастель	castell
приєднати	anexar
міккі	mickey
коми	coma
вокер	walker
гріхи	pecados
кулю	bullet
кулю	bala
розшуку	renovar
трактор	tractores
трактор	trator
трактор	tractor
мюррей	murray
іон	iões
іон	íon
іон	íons
іон	yon
мавпи	macacos
мавпи	macacos
лібертадорес	libertadores
каїр	cairo
непал	nepal
унікальне	únicos
унікальне	único
унікальне	única
унікальне	únicas
подіям	proeminência
адигея	adiguésia
язик	língua
язик	lingua
май	mai
прототипи	protótipos
вибране	escolhido
вибране	escolhida
вибране	escolhidos
вибране	seleção
вибране	selecção
вибране	seleccionado
вибране	selecionadas
вибране	selecionado
вибране	selecionada
вибране	selecionados
вибране	favoritos
новонароджених	icterícia
номінал	denominação
зруйнував	arruinada
зруйнував	arruinou
зруйнував	arruinados
зруйнував	estragou
зруйнував	arruinado
чекали	esperaram
чекали	esperei
чекали	esperou
захисником	zagueiro
захисником	quarterback
пелюстки	pétalas
перо	pen
перо	caneta
перо	canetas
перо	penas
перо	pluma
перо	pena
перо	quill
бакалавр	bacharel
бакалавр	solteiro
бакалавр	solteirão
гаус	gauss
елі	elie
елі	eli
елі	élie
хорвати	croatas
фуа	foie
фуа	foy
круг	krug
заробити	ganho
тато	pai
тато	papai
тато	papá
тато	pai
тато	daddy
тато	papai
тато	paizinho
оптика	óptica
оптика	ótica
долучився	aderiram
долучився	entrou
долучився	aderiu
долучився	juntou
ніко	nico
ніко	niko
організаційного	organizando
їстівні	comestível
їстівні	comestíveis
відображено	exibida
відображено	exibidos
відображено	exibidas
відображено	mostrado
відображено	exibido
відображено	exibindo
відображено	mostrando
раджа	raja
електрики	eletricidade
електрики	electricidade
роги	sinos
роги	campainhas
вмирає	morre
шпенглера	spengler
організаційна	organizacional
дощі	chuvas
кутку	canto
