மற்றும்	och
வேளாண்	agro
பள்ளத்தாக்கு	dal
பள்ளத்தாக்கு	valley
பள்ளத்தாக்கு	dalen
தங்கி	stannar
தங்கி	stannat
தங்கி	stannade
டவுன்	town
டவுன்	stad
டவுன்	staden
டவுன்	down
டவுன்	neråt
டவுன்	nere
டவுன்	nedåt
டவுன்	ner
இருக்கும்போது	när
வழக்கறிஞர்	förespråkar
வழக்கறிஞர்	förespråka
வழக்கறிஞர்	jurist
வழக்கறிஞர்	advokat
கோணம்	vinkeln
கோணம்	vinkel
சிந்தனை	tänkande
சிந்தனை	tänka
சிந்தனை	funderar
சிந்தனை	tänker
சிந்தனை	tänkte
சிந்தனை	tyckte
சிந்தனை	trodde
சிந்தனை	tänkte
கூட்டத்தில்	sammanträde
கூட்டத்தில்	möte
கூட்டத்தில்	mötet
வாங்கி	köper
தேவைப்படுகிறது	obligatoriskt
தேவைப்படுகிறது	krävs
டன்	ton
டன்	ton
டன்	massvis
டன்	ton
தொழில்முறை	professionella
தொழில்முறை	professionell
தொழில்முறை	professionellt
டை	slips
டை	bind
டை	oavgjort
நாட்டார்	vardagsspråk
நாட்டார்	folk
விமானங்கள்	flyg
விமானங்கள்	flygresor
விமானங்கள்	flygningar
நம்பி	tror
நம்பி	tro
உரிமம்	autentisering
உரிமம்	verifiering
உரிமம்	licens
உரிமம்	körkort
உரிமம்	license
உரிமம்	copyright
உரிமம்	upphovsrätt
உரிமம்	upphovsrätten
துருக்கி	turkiet
துருக்கி	kalkon
துருக்கி	turkiska
துருக்கி	turkisk
துருக்கி	turkiskt
அடிமை	slav
அடிமை	slaven
இரத்தம்	blödande
இரத்தம்	blödningar
இரத்தம்	blödning
இரத்தம்	blöder
இரத்தம்	blodet
இரத்தம்	blod
இரத்தம்	blood
விண்கலம்	rymdfarkoster
விண்கலம்	rymdskepp
சுழல்	snurra
சுழல்	spin
சுழல்	spiral
பத்ம	padma
தாமரை	lotus
செலுத்தி	feeder
ரஷ்ய	ryss
ரஷ்ய	ryskt
ரஷ்ய	rysk
ரஷ்ய	ryska
கால்வாய்	canal
கால்வாய்	kanal
கால்வாய்	kanalen
கிருஷ்ண	krishna
வாகனம்	bilindustri
வாகனம்	automotive
வாகனம்	fordonsindustrin
வாகனம்	fordon
வாகனம்	fordonets
வாகனம்	fordonet
வாகனம்	bil
அருவி	vattenfallet
அருவி	vattenfall
அருவி	faller
அருவி	falls
மேயர்	mayer
மேயர்	borgmästaren
மேயர்	borgmästare
மேயர்	meyer
ரெட்டி	reddy
சாலைகள்	vägar
பண்பு	egenskap
பண்பு	tillskriva
பண்பு	attributet
பண்பு	attribut
பண்பு	fastighet
பண்பு	egenskap
பண்பு	fastigheter
பண்பு	egendom
செயற்கைக்கோள்	satellit
செயற்கைக்கோள்	satelliten
முடி	hair
முடி	hår
முடி	håret
முடி	slutför
முடி	avsluta
முடி	slutet
முடி	end
முடி	slut
முடி	avsluta
இசையமைப்பாளர்	musiker
பாம்பு	orm
பாம்பு	ormen
பாம்பு	snake
அறிவிப்பு	kungörelse
அறிவிப்பு	tillkännagivandet
அறிவிப்பு	tillkännagivande
அறிவிப்பு	meddelande
அறிவிப்பு	märka
அறிவிப்பு	anmälan
அறிவிப்பு	underrättelse
சுவீடன்	sweden
சுவீடன்	sverige
விருப்பம்	gilla
விருப்பம்	gillar
விருப்பம்	som
விருப்பம்	like
நாளை	morgondagen
நாளை	imorgon
கிடைக்கவில்லை	otillgänglig
பதிவேற்றப்பட்டது	uppladdade
வைட்டமின்	vitaminer
வைட்டமின்	vitamin
சமையல்	kokning
சமையல்	matlagning
மூளை	hjärna
மூளை	hjärnan
மூளை	brain
மூளை	hjärna
மூளை	hjärnor
தோல்வி	misslyckad
தோல்வி	underlåtenhet
தோல்வி	misslyckande
தோல்வி	misslyckades
தோல்வி	misslyckad
தோல்வி	förlorar
தோல்வி	förlora
தோல்வி	mista
நட்பு	vänskap
படத்தை	photo
படத்தை	foto
முத்திரை	stämpel
முத்திரை	säl
முத்திரை	sigill
முத்திரை	seal
இலை	löv
வரலாற்றுச்	historiskt
வரலாற்றுச்	historisk
வரலாற்றுச்	historiska
விவிலிய	bibliska
மகிழ்ச்சி	lycka
மகிழ்ச்சி	lyckan
மகிழ்ச்சி	glada
மகிழ்ச்சி	grattis
மகிழ்ச்சி	lycklig
மகிழ்ச்சி	nöjd
மகிழ்ச்சி	lyckliga
மகிழ்ச்சி	glad
வன்முறை	våldsamt
வன்முறை	våldsam
வன்முறை	våldsamma
வன்முறை	våld
கலவை	blandningar
கலவை	blandning
கலவை	mixer
கலவை	blandat
கலவை	blandad
கலவை	blandade
கலவை	blandning
சார்லஸ்	charles
சார்லஸ்	karl
உள்ளடக்கம்	innehållet
உள்ளடக்கம்	innehåll
உள்ளடக்கம்	innehållet
உள்ளடக்கம்	innehåll
உள்ளடக்கம்	innehållsförteckning
வர்த்தகம்	handeln
வர்த்தகம்	handel
வர்த்தகம்	trading
வர்த்தகம்	handel
பின்னணிப்	uppspelning
என்னுடைய	mina
என்னுடைய	mitt
என்னுடைய	mine
என்னுடைய	gruva
என்னுடைய	min
கனடாவின்	kanadensare
கனடாவின்	kanadensarna
அசாம்	assam
அசாம்	asam
பரிமாற்றம்	transaktioner
பரிமாற்றம்	transfer
பரிமாற்றம்	överföra
பரிமாற்றம்	överlåtelse
பரிமாற்றம்	överföring
பரிமாற்றம்	växling
பரிமாற்றம்	utväxling
பரிமாற்றம்	exchange
பரிமாற்றம்	utbyte
கறுப்பு	black
கறுப்பு	svart
கறுப்பு	svarta
தரமான	kvalité
தரமான	kvalitet
தரமான	kvaliteten
நைட்	riddare
நைட்	knight
நைட்	springare
கைப்பற்றி	tillfångatagna
கைப்பற்றி	fångad
கைப்பற்றி	fångat
கைப்பற்றி	fångade
கைப்பற்றி	tillfångatagen
பயண	travel
பயண	resa
பயண	resor
பயண	resande
பத்தாம்	tionde
பத்தாம்	tiondel
கால்சியம்	kobolt
கால்சியம்	kalcium
கால்சியம்	celsius
கால்சியம்	magnesium
இயக்கி	förare
இயக்கி	föraren
இயக்கி	chaufför
இயக்கி	köra
இயக்கி	kör
இயக்கி	drive
வலிமையான	starkaste
வலிமையான	starkast
காயமடைந்தனர்	skadade
காயமடைந்தனர்	skadad
கடைசியாக	senast
கடைசியாக	senaste
கடைசியாக	sista
கடைசியாக	sist
வெட்டி	skär
வெட்டி	cut
வெட்டி	skära
வெட்டி	klippt
வெட்டி	klippa
பெறுதல்	mottagande
பிள்ளைகள்	barn
தவறாக	fel
சங்கிலி	kedja
சங்கிலி	kedjan
சாதனங்கள்	enheter
சாதனங்கள்	anordningar
தொலைவு	avstånd
தொலைவு	distans
மனதில்	mind
மனதில்	sinnet
மனதில்	sinne
படித்தார்	studerade
படித்தார்	studerat
அலெக்சாண்டர்	aleksandr
அலெக்சாண்டர்	alexander
களம்	domän
களம்	domänen
பழங்கள்	frukter
பழங்கள்	frukt
பூசை	puja
வேட்பாளர்	kandidat
ஓடும்	springa
ஓடும்	running
ஓடும்	löpning
ஓடும்	kör
ஓடும்	rinnande
தொழிற்சாலை	industrin
தொழிற்சாலை	industri
தொழிற்சாலை	bransch
தொழிற்சாலை	industriell
தொழிற்சாலை	industriellt
தொழிற்சாலை	industriella
தொழிற்சாலை	fabriken
தொழிற்சாலை	fabrik
தொழிற்சாலை	factory
கோடை	sommaren
கோடை	sommar
குறைக்க	förminska
குறைக்க	minska
குறைக்க	reducera
ஜனநாயக	demokratiskt
ஜனநாயக	demokratisk
ஜனநாயக	demokratiska
லூக்கா	luke
லூக்கா	lukas
லூக்கா	luka
உறுப்புகள்	grundämnen
உறுப்புகள்	inslag
உறுப்புகள்	element
சர்க்கரை	socker
நாட்காட்டி	almanacka
நாட்காட்டி	kalendern
நாட்காட்டி	kalender
ஆலோசனை	rådgivning
ஆலோசனை	råd
ஆலோசனை	samråd
ஆலோசனை	konsult
ஆலோசனை	konsultera
ஆலோசனை	rådfråga
முன்னேற்றக்	munnetra
மெதுவாக	slow
மெதுவாக	långsam
மெதுவாக	långsamt
மெதுவாக	sakta
மெதுவாக	långsamma
மெதுவாக	långsamt
மெதுவாக	sakta
பேராக்	perak
அளிக்கிறது	tillhandahåller
காப்பீடு	försäkring
காப்பீடு	försäkringar
அரசியலமைப்பு	grundlagen
அரசியலமைப்பு	konstitutionen
அரசியலமைப்பு	författning
அரசியலமைப்பு	konstitution
அரசியலமைப்பு	grundlag
பயன்படுத்துகிறது	använda
பயன்படுத்துகிறது	använder
பயன்படுத்துகிறது	användningsområden
பயன்படுத்துகிறது	användningar
பயன்படுத்துகிறது	använder
மைல்கள்	miles
மைல்கள்	mil
மடம்	klostret
மடம்	kloster
புனிதர்	sankt
புனிதர்	saint
புனிதர்	helgon
பாத்திரம்	rollen
பாத்திரம்	roll
ஆழமான	djup
ஆழமான	djupa
ஆழமான	deep
ஆழமான	djupt
வழிமுறைகள்	kanaler
வழிமுறைகள்	instruktioner
வழிமுறைகள்	anvisningar
ஆரம்பித்தது	påbörjade
ஆரம்பித்தது	började
ஆரம்பித்தது	startat
ஆரம்பித்தது	påbörjad
ஆரம்பித்தது	startad
ஆரம்பித்தது	startade
அதிர்வெண்	frekvensen
அதிர்வெண்	frekvens
சீரான	enhetlig
சீரான	enhetligt
சீரான	uniform
சீரான	enhetliga
பணிபுரிந்தார்	fungerade
பணிபுரிந்தார்	arbetade
பணிபுரிந்தார்	jobbat
பணிபுரிந்தார்	jobbade
பணிபுரிந்தார்	funkade
பணிபுரிந்தார்	arbetat
துவக்க	start
அருகாமையில்	närmare
அருகாமையில்	närmre
கொன்று	dräpa
கொன்று	slakta
கொன்று	döda
கொன்று	kill
சிட்டி	chitty
சிட்டி	staden
சிட்டி	city
சிட்டி	ort
சிட்டி	stad
சிட்டி	orten
அதிகரித்து	ökar
அதிகரித்து	ökande
புலம்	field
புலம்	fält
புலம்	fältet
பாய்	boy
பாய்	pojke
பாய்	gosse
பாய்	pojk
பாய்	pai
பாய்	bai
எங்கள்	våra
எங்கள்	vårat
எங்கள்	vår
எங்கள்	vårt
எங்கள்	våran
மோகன்	mohan
தவம்	botgöring
தொற்று	infektioner
தொற்று	infektioner
தொற்று	infektion
காணாமல்	försvunnen
காணாமல்	försvann
காணாமல்	försvunnit
காணாமல்	saknar
காணாமல்	saknas
காணாமல்	saknade
காணாமல்	saknad
காணாமல்	försvunnen
சந்திரன்	måne
சந்திரன்	månen
சந்திரன்	moon
குழுவினர்	besättning
குழுவினர்	besättningen
குழுவினர்	manskap
குழுவினர்	crew
திரவ	likvida
திரவ	flytande
திரவ	vätska
குலம்	klan
குலம்	klanen
தானாகவே	auto
தானாகவே	automatiskt
தானாகவே	automatiska
தானாகவே	automatisk
தானாகவே	automatiskt
நுழைவாயில்	gateway
செல்	cell
செல்	cellen
மோட்டார்	motor
மரபியல்	genetik
விமர்சனம்	kritik
கிருஷ்ணா	krishna
போர்கள்	krigen
போர்கள்	krig
போர்கள்	wars
பொதுநலவாய	samväldet
பரவியது	sprida
பரவியது	spridning
பரவியது	spridit
பரவியது	sprid
இசைக்குழு	band
இசைக்குழு	musikgrupp
ஓட்டம்	runner
ஓட்டம்	löpare
ஓட்டம்	flöde
ஓட்டம்	flödet
ஓட்டம்	springa
ஓட்டம்	running
ஓட்டம்	löpning
ஓட்டம்	kör
ஓட்டம்	rinnande
ஓட்டம்	run
ஓட்டம்	springa
ஓட்டம்	kör
ஓட்டம்	spring
ஊழல்	korrupt
ஊழல்	korrumperad
ஊழல்	korrupta
ஊழல்	korrumperade
ஊழல்	skandal
ஊழல்	skandalen
ஊழல்	skandaler
ஊழல்	bluff
ஊழல்	korruption
குழந்தைகளின்	ungar
குழந்தைகளின்	kids
குழந்தைகளின்	barn
பாதி	halvt
பாதி	half
பாதி	hälften
பாதி	halva
பாதி	halv
ஆதலால்	övertag
ஆதலால்	fördelar
ஆதலால்	fördel
திராவிடர்	dravidiska
ஸ்டீவ்	steve
வம்சம்	dynastin
இந்துக்கள்	hinduer
வாரியம்	bräda
வாரியம்	brädet
வாரியம்	styrelse
வாரியம்	board
வாரியம்	styrelsen
தாக்குதல்கள்	attacker
தாக்குதல்கள்	angrepp
தாக்குதல்கள்	attentat
அசல்	ursprungliga
அசல்	ursprungligt
அசல்	originellt
அசல்	original
அசல்	ursprunglig
முக்கோண	triangelformad
முக்கோண	kubismen
நிறுத்தி	stoppad
நிறுத்தி	stoppade
நிறுத்தி	slutade
நிறுத்தி	stannade
நிறுத்தி	slutat
அவளது	hennes
அவளது	her
அவளது	henne
சுவிட்சர்லாந்து	schweiz
கண்டிப்பாக	visst
கண்டிப்பாக	definitivt
உருவாக்குகிறது	skapa
உருவாக்குகிறது	skapar
உருவாக்குகிறது	skapar
கொலம்பியா	columbia
கொலம்பியா	colombia
கொலம்பியா	colombia
மத்தேயு	matthew
மத்தேயு	matteus
இந்தோனேசியா	indonesien
நாளும்	dag
நாளும்	dagen
நாளும்	day
பொறி	machine
பொறி	maskin
பொறி	motorns
பொறி	motor
பொறி	motorn
பொறி	fällan
பொறி	fälla
செக்	tjeckiska
செக்	tjeckien
தேடல்	sökning
தேடல்	sök
தேடல்	söka
எலிசபெத்	elisabet
எலிசபெத்	elisabeth
எலிசபெத்	elizabeth
நன்மை	nytta
நன்மை	duktiga
நன்மை	god
நன்மை	duktig
நன்மை	gott
நன்மை	bra
அமில	surt
அமில	sura
பிணைப்பு	bindning
பிணைப்பு	bundna
பிணைப்பு	bundet
பிணைப்பு	bunden
பிணைப்பு	bindas
கேட்டுக்	lyssnade
கேட்டுக்	lyssnar
சட்டத்தை	juridik
சட்டத்தை	lagen
சட்டத்தை	lag
சட்டத்தை	law
தொலைத்தொடர்பு	telekommunikationer
தொலைத்தொடர்பு	telekommunikation
தொலைத்தொடர்பு	telekommunikationer
தொலைத்தொடர்பு	telekommunikation
உயர்வு	vandra
உயர்வு	vandring
உயர்வு	stiga
உயர்வு	upphov
மையங்கள்	kaféer
மையங்கள்	caféer
மையங்கள்	centra
கருப்பை	livmodern
கருப்பை	livmoder
கருப்பை	sköte
கருப்பை	livmodern
கருப்பை	livmoder
ஆதரவாக	stödjande
மாநகராட்சி	corporation
ஆயுதங்கள்	vapen
பராமரிப்பு	bibehållande
பராமரிப்பு	underhålls
பராமரிப்பு	underhåll
ஞாயிறு	sön
ஞாயிறு	sun
ஞாயிறு	sol
ஞாயிறு	söndag
ஞாயிறு	söndags
கண்கள்	ögon
கண்கள்	eyes
சகோதரி	sis
சகோதரி	syster
சகோதரி	sister
சகோதரி	sissy
பணியாளர்	anställd
பணியாளர்	medarbetare
விழாக்கள்	festivaler
முக்கோணம்	översätta
முக்கோணம்	översätt
முக்கோணம்	triangeln
முக்கோணம்	triangel
இணைக்கிறது	förbinder
இணைக்கிறது	anslutande
இணைக்கிறது	ansluter
இணைக்கிறது	ansluta
கணம்	stund
கணம்	moment
கணம்	ögonblick
கணம்	ögonblicket
சிறிதளவு	något
சிறிதளவு	någorlunda
சிறிதளவு	någorlunda
சிறிதளவு	något
அனுபவம்	erfarna
அனுபவம்	erfaren
அனுபவம்	upplevde
அனுபவம்	upplevt
அனுபவம்	upplevelse
அனுபவம்	erfarenheter
அனுபவம்	erfarenhet
கோரி	cori
கோரி	krävande
கோரி	corey
கோரி	cory
ஒப்பிடுகையில்	jämförde
ஒப்பிடுகையில்	jämfört
இயக்கங்கள்	transaktioner
இயக்கங்கள்	verksamhet
இயக்கங்கள்	operationer
உடை	klä
உடை	klänning
உடை	dressing
டாலர்கள்	dollar
மற்றவர்கள்	andra
மற்றவர்கள்	övriga
ஸ்பெயின்	spanien
நோக்கியா	nokia
அக்னி	agni
காளி	kali
டே	tae
டே	dey
பாடலை	låten
பாடலை	sång
பாடலை	song
நடுத்தர	medium
நடுத்தர	medelhög
நடுத்தர	medellång
நடுத்தர	medelstor
ஹோட்டல்	hotell
ஹோட்டல்	hotellet
ஹோட்டல்	hotel
வடிவவியல்	geometri
நீக்கம்	spot
நீக்கம்	fläck
பழுப்பு	brun
பழுப்பு	bruna
பழுப்பு	brunt
பழுப்பு	brown
பழுப்பு	bränn
பழுப்பு	bränna
பழுப்பு	bränner
பழுப்பு	grå
பழுப்பு	grått
பழுப்பு	gråa
பழுப்பு	grå
பழுப்பு	grått
பழுப்பு	gråa
தடுக்கும்	förebygga
தடுக்கும்	förebygger
தடுக்கும்	förhindrar
தடுக்கும்	förhindra
நாட்களுக்கு	dagarna
நாட்களுக்கு	dagar
நாட்களுக்கு	days
பழக்கம்	vana
பழக்கம்	vanor
பழக்கம்	ovana
பழக்கம்	vanan
அழகான	vackra
அழகான	vacker
அழகான	vackert
அழகான	härligt
அழகான	ljuvlig
அழகான	ljuvliga
அழகான	underbart
அழகான	härlig
அழகான	ljuvligt
இணையாக	parallell
இணையாக	parallella
இணையாக	parallellt
நடப்பு	aktuell
நடப்பு	nuvarande
நடப்பு	aktuellt
நடப்பு	aktuella
நடப்பு	nuvarande
நடப்பு	närvarande
நடப்பு	present
நடப்பு	nutid
இறையியல்	teologi
தோன்றுகிறது	verkar
தோன்றுகிறது	verkar
நெட்வொர்க்	network
நெட்வொர்க்	nätverket
நெட்வொர்க்	järnvägsnät
நெட்வொர்க்	nätverk
பக்கத்தை	sida
பக்கத்தை	sidan
பக்கத்தை	page
அரியானா	haryana
சின்னங்கள்	ikoner
சின்னங்கள்	ikonerna
வளாகத்தில்	campus
கோரிக்கை	begäran
கோரிக்கை	begära
கோரிக்கை	förfrågan
கோரிக்கை	begär
காலி	galle
காலி	tomma
காலி	tomt
காலி	tom
ஆலன்	allen
ஆலன்	allan
ஆலன்	alan
யோகம்	yoga
மூலங்கள்	källor
மூலங்கள்	medel
மூலங்கள்	resurser
வீழ்ச்சி	nederlag
வீழ்ச்சி	besegra
வீழ்ச்சி	hösten
வீழ்ச்சி	faller
வீழ்ச்சி	fall
வீழ்ச்சி	ramla
வீழ்ச்சி	höst
வீழ்ச்சி	falla
பாடினார்	sjöng
பாடினார்	sjungit
தொழிலில்	industrin
தொழிலில்	industri
தொழிலில்	bransch
கொடுக்கப்பட்ட	givet
கொடுக்கப்பட்ட	given
கொடுக்கப்பட்ட	givna
சொந்தமான	personlig
சொந்தமான	personliga
சொந்தமான	personligt
வாழ	leva
வாழ	live
வாழ	levande
முன்னோடி	pioneer
முன்னோடி	pionjär
பிறர்	andra
பிறர்	övriga
காந்த	magnetiskt
காந்த	magnetiska
காந்த	magnetisk
அப்பால்	bortom
தேர்ச்சி	passerat
தேர்ச்சி	passerade
தேர்ச்சி	gått
எண்ணற்ற	talrika
எண்ணற்ற	oräkneliga
எண்ணற்ற	otaliga
கண்டறியப்பட்டது	påvisat
கண்டறியப்பட்டது	upptäckt
கண்டறியப்பட்டது	upptäckta
கண்டறியப்பட்டது	upptäcktes
கண்டறியப்பட்டது	diagnosen
கண்டறியப்பட்டது	funnen
கண்டறியப்பட்டது	hittad
கண்டறியப்பட்டது	hittades
கண்டறியப்பட்டது	hittas
கண்டறியப்பட்டது	hittat
கண்டறியப்பட்டது	hittade
அமைப்புகளில்	inställningar
துடுப்பாட்டம்	cricket
எகிப்திய	egyptiska
எகிப்திய	egyptisk
எகிப்திய	egyptier
பாட்டு	låten
பாட்டு	sång
பாட்டு	song
பாடும்	sjungande
பாடும்	sjunga
பாடும்	sång
பாடும்	sjungit
பாடும்	sjunger
ஜாவா	java
நாணயங்கள்	mynt
டூ	doo
ஹார்ட்	hart
ஆடு	getter
ஆடு	get
அம்மா	mamma
அம்மா	morsan
அம்மா	mamma
அம்மா	mom
அம்மா	mor
அம்மா	moder
அம்மா	mamma
அம்மா	mother
படகு	forsränning
படகு	båt
தொழில்துறை	industrin
தொழில்துறை	industri
தொழில்துறை	bransch
தொழில்துறை	industriell
தொழில்துறை	industriellt
தொழில்துறை	industriella
குல	med
துல்லியமாக	noggrann
துல்லியமாக	korrekt
துல்லியமாக	exakt
துல்லியமாக	just
கூற்று	uttryck
கூற்று	uttalande
ஒப்புதல்	samtycke
ஒப்புதல்	medgivande
ஒப்புதல்	godkänna
ஒப்புதல்	godkänner
ஒப்புதல்	godkännande
ஒப்புதல்	godkännandet
சக	kollega
சக	kollegan
அதிகாரப்பூர்வமாக	officiellt
டென்னிஸ்	tennis
சுந்தர	sundara
மணல்	sand
இடை	midjan
இடை	midja
நுட்பம்	texturer
நுட்பம்	textur
நுட்பம்	noggrannhet
நுட்பம்	exakthet
நுட்பம்	riktighet
நுட்பம்	precision
கவலை	ångest
கவலை	oroliga
கவலை	oroad
கவலை	oroade
கவலை	orolig
கவலை	bekymrad
கவலை	oroväckande
கவலை	oroande
கவலை	oro
கவலை	omtanke
இலைகள்	löv
இலைகள்	löven
இலைகள்	blad
உலா	tour
உலா	turné
உலா	rundtur
உலா	ula
உலா	promenad
அமிலங்கள்	syror
பாலை	mjölk
ரேடியோ	radion
ரேடியோ	radio
லூயிஸ்	ludvig
லூயிஸ்	louis
லூயிஸ்	lewis
லூயிஸ்	luis
செயற்பாடுகள்	transaktioner
செயற்பாடுகள்	verksamhet
செயற்பாடுகள்	operationer
செயற்பாடுகள்	verksamheter
செயற்பாடுகள்	verksamhet
செயற்பாடுகள்	aktiviteter
செயற்பாடுகள்	funktionerna
செயற்பாடுகள்	funktioner
எண்ணம்	tyckte
எண்ணம்	trodde
எண்ணம்	tänkte
வாஷிங்டன்	washington
புள்ளியியல்	statistiken
புள்ளியியல்	statistik
செயல்கள்	åtgärder
செயல்கள்	insatser
காம்	com
காம்	kam
சாரா	sarah
சாரா	sara
சாரா	sara
பாளையம்	cantonment
நிலநடுக்கம்	jordbävningar
நிலநடுக்கம்	jordskalv
நிலநடுக்கம்	jordbävningen
நிலநடுக்கம்	jordbävning
எடுக்கப்பட்டது	tagit
எடுக்கப்பட்டது	tagen
எடுக்கப்பட்டது	togs
எடுக்கப்பட்டது	tagna
நன்று	duktiga
நன்று	god
நன்று	duktig
நன்று	gott
நன்று	bra
நன்று	väl
எண்ணி	räknare
எண்ணி	motverka
எண்ணி	tal
எண்ணி	antal
எண்ணி	nummer
பார்த்த	sett
பார்த்த	sedd
பார்த்த	sedda
அட்லாண்டிக்	atlantic
அட்லாண்டிக்	atlanten
அட்லாண்டிக்	atlantiska
ஜெமினி	gemini
கணவர்	maken
கணவர்	gubben
கணவர்	gubbe
கணவர்	maken
கணவர்	make
வளங்கள்	medel
வளங்கள்	resurser
நடிப்பு	agerar
நடிப்பு	tillförordnad
நடிப்பு	skådespeleri
நடிப்பு	agera
பணியாளர்கள்	anställda
பணியாளர்கள்	medarbetare
பணியாளர்கள்	personal
பணியாளர்கள்	personalen
பொழுதுபோக்கு	hobby
பாடம்	lärdom
பாடம்	lektion
பாடம்	lektionen
பாடம்	läxa
பாடம்	handledning
பாடம்	handledning
தற்காலிக	cache
தற்காலிக	tillfällig
தற்காலிக	temporär
தற்காலிக	tillfälliga
தற்காலிக	temporärt
தற்காலிக	tillfälligt
பெருக்கல்	multiplikation
பெருக்கல்	förökning
பெருக்கல்	multipla
பெருக்கல்	flera
பெருக்கல்	multipel
பெருக்கல்	flertal
படையெடுப்பு	invasion
படையெடுப்பு	invasionen
வத்திக்கான்	vatikanen
வாய்ப்புகள்	möjligheter
பாரத	bharat
ஓசோன்	ozon
நோக்கிய	mot
மறைந்து	gömt
மறைந்து	dold
மறைந்து	gömd
மறைந்து	dolda
மறைந்து	dolt
மறைந்து	försvinner
மறைந்து	försvinna
வட்டி	ränta
வட்டி	räntor
வட்டி	intresse
வாடிக்கையாளர்	kunden
வாடிக்கையாளர்	kund
வாடிக்கையாளர்	klienten
வாடிக்கையாளர்	kunden
வாடிக்கையாளர்	klient
வாடிக்கையாளர்	kund
வாடிக்கையாளர்	konkurrent
வாடிக்கையாளர்	konkurrenten
வாடிக்கையாளர்	tävlande
வழங்கல்	flöde
வழங்கல்	feed
வழங்கல்	foder
வழங்கல்	leverans
வேலைகள்	arbetstillfällen
வேலைகள்	arbeten
வேலைகள்	jobb
ஆயுள்	life
ஆயுள்	livet
ஆயுள்	livstid
ஆயுள்	liv
போலி	docka
போலி	dummer
போலி	förfalskningar
போலி	förfalskning
போலி	förfalskade
போலி	falska
போலி	falskt
போலி	fake
பிரான்சில்	braun
சிற்பம்	skulptur
சிற்பம்	staty
சிற்பம்	skulpturer
சரஸ்வதி	saraswati
இணையான	parallell
இணையான	parallella
இணையான	parallellt
இயக்கவியல்	dynamiken
இயக்கவியல்	dynamik
இயக்கவியல்	dynamics
நண்பர்	vännen
நண்பர்	vän
தேன்	älskling
தேன்	honung
ரிஷபம்	oxe
ரிஷபம்	taurus
உதாரணம்	exempel
ஈராக்	irak
மின்காந்த	elektromagnetisk
மின்காந்த	elektromagnetiska
தாயின்	mor
தாயின்	moder
தாயின்	mamma
தாயின்	mother
நாராயணன்	narayanan
வாங்க	köper
வாங்க	köpa
வாங்க	köp
எடுத்துக்காட்டுகள்	exempel
ஜனாதிபதி	president
ஜனாதிபதி	ordförande
ஜனாதிபதி	ordföranden
ஜனாதிபதி	talmannen
ஜனாதிபதி	prez
வந்தான்	kom
வாகனங்கள்	fordon
சூழலியல்	ekologi
தாக்கல்	arkivering
தாக்கல்	inlämnade
தாக்கல்	arkiverat
தாக்கல்	arkiverade
சூத்திரம்	formula
சூத்திரம்	formel
பெர்லின்	berlins
பெர்லின்	berlin
பள்ளிவாசல்	moské
பள்ளிவாசல்	moskén
சோதனைகள்	rättegångar
சோதனைகள்	prövningar
சோதனைகள்	test
சோதனைகள்	testar
சோதனைகள்	tester
சுப்பிரமணியம்	subramaniam
பயனுள்ள	användbar
பயனுள்ள	användbara
பயனுள்ள	användbart
பயனுள்ள	nyttig
பயனுள்ள	ändamålsenligt
பயனுள்ள	effektiva
பயனுள்ள	effektiv
பயனுள்ள	effektivt
தொடங்குகிறது	börjar
தொடங்குகிறது	startar
தொடங்குகிறது	börjar
தொடங்குகிறது	startar
தொடங்குகிறது	börjar
சந்திக்கும்	träffas
சந்திக்கும்	mötas
சந்திக்கும்	möt
சந்திக்கும்	möts
சந்திக்கும்	träffa
அங்கீகாரம்	erkännande
அங்கீகாரம்	erkännanden
உம்	umm
நெருக்கடி	kriser
நெருக்கடி	krisen
நெருக்கடி	kris
தானம்	donera
தானம்	skänk
சமநிலை	balansera
சமநிலை	jämvikt
சமநிலை	balans
சமநிலை	behållning
திருத்தம்	ändringsförslag
திருத்தம்	ändring
ஆரிய	ariska
ஆபத்து	riskera
ஆபத்து	risk
ஆபத்து	risker
ஆழம்	djup
ஆழம்	djupet
ரயில்வே	järnväg
ரயில்வே	järnvägen
டென்மார்க்	danmark
பெங்களூரு	bangalore
நாணயம்	valuta
நாணயம்	valutan
உயரிய	jättebra
உயரிய	härligt
உயரிய	toppen
ஓட்டங்கள்	körs
அலுமினியம்	aluminium
பென்	ben
ஜூலியன்	julian
ஆர்தர்	arthur
ஆர்தர்	artur
தேவைகள்	krav
ஆழ்ந்த	djup
ஆழ்ந்த	djupa
ஆழ்ந்த	deep
ஆழ்ந்த	djupt
பலம்	hållfasthet
பலம்	styrka
நேபாள	nepalesiska
விளக்கங்கள்	detaljer
அகலம்	bredd
சமயப்	religiöst
சமயப்	religiösa
சமயப்	religiös
இணைந்தார்	anslöt
சமீபத்தில்	nyligen
செறிவு	intensitet
செறிவு	koncentrationen
செறிவு	koncentration
கேட்க	ask
கேட்க	fråga
கேட்க	hör
கேட்க	höra
கேப்	cape
கேப்	kap
கேப்	mantel
கேப்	taxi
கேப்	cab
கேப்	hytt
வழக்குகள்	rättsfall
வழக்குகள்	fall
வழக்குகள்	ärenden
விடுமுறை	helgdag
விடுமுறை	semester
விடுமுறை	högtid
விடுமுறை	semester
விடுமுறை	högtider
