και	dhe
σκάφος	varkë
σκάφος	anije
σκάφος	varka
σκάφος	anija
σκάφος	varke
ένταση	tension
ένταση	tensioni
ένταση	tensionin
ένταση	intensiteti
απουσία	mungese
απουσία	mungesa
απουσία	mungesen
απουσία	munges
απουσία	mungesë
όροι	kushtet
όροι	kushtet
δίσκους	disqet
δίσκους	disqe
δίσκους	disqet
δίσκους	disqe
δέντρα	pemet
δέντρα	pemë
δέντρα	pemët
μέγιστη	maksimal
μέγιστη	maksimale
μέγιστη	maksimumin
μέγιστη	maksimumi
μέγιστη	maksimum
μόναχο	mynih
μόναχο	munich
μόνιμα	përhershme
μόνιμα	përhershëm
σταυρός	kryq
σταυρός	kryqi
σταυρός	kros
σταυρός	krosi
σταυρός	kryqezimi
δίκτυα	rrjete
δίκτυα	rrjetet
δημιουργός	krijuesin
δημιουργός	krijues
δημιουργός	krijuesi
μέσων	instrumentet
μέσων	instrumente
φίλοι	miqtë
φίλοι	shokët
φίλοι	shokë
φίλοι	miq
φίλοι	friends
στελέχη	tensionet
στελέχη	drejtuesit
όπλων	krahët
όπλων	krahet
δείκτης	indeksi
δείκτης	treguesi
δείκτης	tregues
δείκτης	treguesi
εντύπωση	përshtypja
εντύπωση	përshtypje
εντύπωση	përshtypjen
αναλογία	raporti
άγνωστος	panjohur
δυνατότητες	potencial
δυνατότητες	potenciali
ουρά	radha
ουρά	rradhë
ουρά	radhë
ουρά	bishti
ουρά	bisht
αποικίες	koloni
αποικίες	kolonitë
λογότυπο	logo
λογότυπο	logon
ήρωας	hero
κορυφαία	krye
κορυφαία	maje
κορυφαία	top
κορυφαία	sipër
κορυφαία	majë
επιτρέπεται	lejohet
επιτρέπεται	lejohen
επιτρέπεται	lejuar
επιτρέπεται	lejua
επιτρέπεται	lejuara
επιτρέπεται	lejohet
επιτρέπεται	lejuar
αέριο	benzina
αέριο	gazin
αέριο	gas
αέριο	gaz
αέριο	gazi
συν	plus
νήσος	ishulli
νήσος	ishull
μεραρχία	divizion
μεραρχία	divizioni
μεραρχία	ndarje
θανάσης	thanas
ακολουθία	sekuenca
οξυγόνο	oksigjeni
οξυγόνο	oksigjen
ταξινόμηση	klasifikimi
ποινή	penallti
ποινή	dënimi
ποινή	fjali
ποινή	fjalia
αναπαράσταση	përfaqësimi
αναπαράσταση	përfaqësim
αναπαράσταση	përfaqësimin
αναπαράσταση	përfaqësimit
ματς	ndeshja
ματς	ndeshje
έντουαρντ	eduardi
έντουαρντ	edward
έντουαρντ	eduart
έντουαρντ	eduard
λαμβάνουν	marrin
αυτόματα	automatike
αυτόματα	automatik
αυτόματα	automatikisht
γυμναστήριο	gym
γυμναστήριο	fitnes
γυμναστήριο	palestra
γυμναστήριο	palestër
γυμναστήριο	gjimnastika
γυμναστήριο	gymnasium
λίμνες	liqene
πίστευε	besohej
πίστευε	besonte
πίστευε	besonin
πίστευε	besoi
χαν	khan
χαν	han
νόμους	ligjet
νόμους	ligje
νόμους	ligjeve
λήψη	shkarko
λήψη	shkarkoni
λήψη	shkarkimi
λήψη	merrni
λήψη	merreni
λήψη	merre
λήψη	mere
λήψη	merr
χριστιανοί	christian
χριστιανοί	kristiane
χριστιανοί	krishterë
χριστιανοί	kristian
χριστιανοί	krishter
χριστιανοί	kristiani
χριστιανοί	krishterë
οπτική	pamore
οπτική	vizual
οπτική	vizuale
οπτική	optika
αποκατάσταση	restaurimi
αποκατάσταση	restaurimit
αποκατάσταση	restaurimin
αποκατάσταση	rehabilitim
αποκατάσταση	rehabilitimi
διευθυντή	drejtor
διευθυντή	drejtori
διευθυντή	drejtoreshë
διευθυντή	regjisor
ευγενείς	fisnikët
ευγενείς	fisnike
ευγενείς	fisnik
μάρκος	markos
μάρκος	markos
δέρμα	lëkurë
δέρμα	lekura
δέρμα	lëkura
δέρμα	lëkure
δέρμα	lëkurë
δέρμα	lëkura
δέρμα	lëkurën
οθόνη	ekran
οθόνη	ekrani
οθόνη	ekranin
οθόνη	monitor
οθόνη	mbikqyrë
σάο	sao
σάο	sao
τουρκικά	turke
τουρκικά	turqisht
τουρκικά	turk
τουρκικά	turkish
προτείνω	rekomandoj
προτείνω	rekomandojmë
προτείνω	rekomandojnë
ιδρύματα	institucione
ιδρύματα	institucionet
ιδρύματα	institucioneve
ήχο	zëri
ήχο	tingulli
ήχο	tingull
ήχο	zëri
ήχο	audio
στρατευμάτων	trupave
στόλος	flota
σκωτία	skocisë
σκωτία	skocia
σκωτία	skoci
ίδιοι	same
ίδιοι	njëjtë
ίδιοι	njesoj
ίδιοι	njejt
ίδιοι	njësoj
ακτινοβολία	rrezatimi
ακτινοβολία	rrezatim
μένει	qëndron
μένει	mbetët
έγκλημα	krim
έγκλημα	krimi
δουκάτο	duchy
συσκευές	pajisje
συσκευές	paisjet
συσκευές	pajisjet
συσκευές	pajisje
συσκευές	aparati
συσκευές	aparat
παράγουν	prodhojnë
παράγουν	prodhojmë
γιαν	jan
ρωμαίος	romani
ρωμαίος	roman
ρωμαίος	romake
ρωμαίος	romak
ρωμαίος	romeo
τάφος	varri
τάφος	varr
τάφος	varri
τάφος	varr
σχολές	shkollat
σχολές	shkolla
σχολές	fakultetet
ρίζα	rrënjë
ρίζα	root
ρίζα	rrënja
κοινωνικά	sociale
κοινωνικά	shoqerore
κοινωνικά	shoqërore
κοινωνικά	shoqërorë
κοινωνικά	social
σωστό	djathtas
σωστό	drejtë
σωστό	saktë
σωστό	korrekte
σωστό	korrekt
σωστό	sakt
κομητεία	qark
κομητεία	qarku
κομητεία	qarkun
κεφάλαιο	kapitulli
κεφάλαιο	kapitull
κεφάλαιο	sure
κεφάλαιο	kryeqyteti
κεφάλαιο	kapitali
κεφάλαιο	kryeqytet
κεφάλαιο	capital
κεφάλαιο	kapital
αντιπροσωπεύει	prezanton
αντιπροσωπεύει	përfaqëson
αντιπροσωπεύει	perfaqeson
πνευματική	shpirtërore
πνευματική	shpirtëror
πνευματική	intelektuale
πνευματική	intelektual
απεικονίζει	përshkruan
εκδότης	botues
εκδότης	botuesit
εκδότης	botuesi
εκδότης	kryeredaktor
εκδότης	redaktor
εκδότης	editori
εκδότης	dërguesi
χρυσά	golden
χρυσά	artë
χρυσά	gold
χρυσά	floriri
χρυσά	flori
χρυσά	ar
χρυσά	ari
υψηλό	high
υψηλό	lart
υψηλό	lartë
παραδοσιακό	tradicionale
παραδοσιακό	tradicional
παραδοσιακό	tradicionalë
όρη	maleve
όρη	male
όρη	malet
αποφασίστηκε	vendosi
μοναδικός	unik
μοναδικός	unike
παραλλαγή	variant
παραλλαγή	variacion
παραλλαγή	variant
ξεκινάει	fillon
ξεκινάει	fillon
σκοτώθηκαν	vrau
σκοτώθηκαν	vrarë
σκοτώθηκαν	vritet
ζακ	zak
ζακ	zack
ζακ	zak
ζακ	zaku
ζακ	zak
ζακ	zhak
ζακ	jacques
φινλανδία	finland
φινλανδία	finlanda
φινλανδία	finlandë
επιδρομές	bastisje
επιδρομές	bastisjet
νωρίς	hershme
νωρίς	hershëm
νωρίς	herët
νωρίς	heret
κατασκευάστηκαν	prodhuara
κατασκευάστηκαν	prodhuar
μάτι	sy
μάτι	syrin
μάτι	syri
μάτι	meti
συλλογικό	kolektive
συλλογικό	kolektiv
ύμνος	himnin
ύμνος	himni
ύμνος	himnin
κανάλια	kanale
κανάλια	kanalet
κανάλια	kanale
κανάλια	kanalet
νορβηγία	norvegjia
νορβηγία	norvegji
ορυκτά	minerale
ορυκτά	minerale
ορυκτά	mineral
αποτελούνται	përbëhet
ιδιοκτησία	pronë
ιδιοκτησία	prona
ιδιοκτησία	pronën
ιδιοκτησία	pronësia
ιδιοκτησία	prone
ιδιοκτησία	pronësinë
ιδιοκτησία	pronësia
είσοδος	hyrje
είσοδος	hyrja
είσοδος	hyrjen
είσοδος	hyrje
είσοδος	hyrja
σχηματίζεται	formimin
σχηματίζεται	formimi
σχηματίζεται	formohet
σχηματίζεται	formuan
σχηματίζεται	formuar
αποσαφήνιση	sqarimin
αποσαφήνιση	sqarimi
αποσαφήνιση	sqaruar
αποσαφήνιση	sqarohen
αποσαφήνιση	sqarojë
αποσαφήνιση	kthjellim
αποσαφήνιση	sqarim
μεσόγειο	mesdhe
μεσόγειο	mesdheut
μεσόγειο	mesdhetar
μεσόγειο	mesdhetare
αεροσκαφών	aeroplanë
αεροσκαφών	avion
αεροσκαφών	avionët
αεροσκαφών	avioni
αεροσκαφών	avionë
πάντοτε	gjithmonë
πάντοτε	gjithmone
πάντοτε	gjithmon
πάντοτε	gjithnje
χάρτες	harta
χάρτες	hartat
χοσέ	jose
χοσέ	hoze
χοσέ	josé
ζηλανδία	zelandë
ζηλανδία	zelanda
ζηλανδία	zelandën
κυβερνήσεις	qeveritë
μαξ	maksi
μαξ	max
μαξ	maks
επαγγελματίας	profesioniste
επαγγελματίας	profesionale
επαγγελματίας	profesional
επαγγελματίας	profesionist
επαγγελματίας	pro
αντίστασης	rezistencë
αντίστασης	rezistenca
αντίστασης	qëndresa
αντίστασης	rezistence
αντίστασης	rezistencës
συστηματική	sistematike
συστηματική	sistematik
συστηματική	sistematike
συστηματική	sistematik
κινητήρες	motorrët
κινητήρες	motorë
κινητήρες	motorët
κινητήρες	motoret
ίχνη	shina
ίχνη	gjurmët
ίχνη	gjurmë
ίχνη	gjurme
ίχνη	gjurmë
μηνών	muaj
μηνών	muajt
σπορ	sport
σπορ	sporti
σπορ	sportiv
σπορ	sportive
σπορ	sportet
σπορ	sporti
σπορ	sporte
σπορ	sport
διαστάσεων	dimensionale
στρατηγική	strategjia
στρατηγική	strategji
δημοσίευση	postimin
δημοσίευση	postimi
δημοσίευση	publiko
δημοσίευση	publikojë
δημοσίευση	botim
δημοσίευση	botimi
δημοσίευση	publikimin
δημοσίευση	publikimi
δημοσίευση	botua
δημοσίευση	publikohet
δημοσίευση	publikuar
δημοσίευση	botuar
δημοσίευση	postimi
δημοσίευση	posto
δημοσίευση	postim
δημοσίευση	posti
δημοσίευση	postimin
παρέμειναν	mbeti
βιβλιοθήκες	biblioteka
βιβλιοθήκες	librari
βιβλιοθήκες	bibliotekat
ανακοίνωση	njoftim
ανακοίνωση	lajmërim
ανακοίνωση	komunikim
ανακοίνωση	komunikimi
ανακοίνωση	komunikimit
ευρύ	gjerë
ευρύ	gjërë
κόμικς	strip
σκάφη	barkat
σκάφη	anijet
σκάφη	varkat
σκάφη	anije
σκάφη	anijet
σκάφη	lundra
σκάφη	enë
γνώσεις	dije
γνώσεις	dituri
γνώσεις	njohuri
γνώσεις	njohuria
γνώσεις	dituria
απαραίτητη	nevojshëm
ζώνες	zonat
ζώνες	rripa
θύματα	viktima
θύματα	viktimat
επιθετικός	agresive
επιθετικός	agresiv
επιθετικός	agresivë
επιθετικός	sulmues
επιθετικός	sulmuesi
πετρούπολη	petersburg
πνευματικά	shpirtërore
πνευματικά	shpirtëror
πνευματικά	shpirtërisht
πνευματικά	mendërisht
πνευματικά	mentalisht
λαρούς	larousse
άλμα	hidhet
άλμα	kërce
άλμα	alma
πολιτικούς	politikanëve
πολιτικούς	politikanet
πολιτικούς	politikanë
πολιτικούς	politikanët
δήλωση	deklaratë
δήλωση	deklarata
δήλωση	deklarimi
δήλωση	deklaratë
δήλωση	deklarata
δήλωση	deklarimi
δήλωση	deklaratën
θέα	pamje
θέα	pamja
θέα	paraqitja
ολυμπιάδα	olimpiada
ολυμπιάδα	olimpiadën
ολυμπιάδα	olimpiadës
ουκρανίας	ukraina
ουκρανίας	ukrainën
ουκρανίας	ukrainë
ουκρανίας	ukrainas
ηθική	etike
ηθική	etike
ηθική	etikës
ηθική	etikën
ηθική	morale
ηθική	moral
ηθική	morali
ηθική	moral
ηθική	morali
ηθική	moral
ηθική	morali
ξύλο	druri
ξύλο	dru
ανάγνωση	lexo
ανάγνωση	lexoni
ανάγνωση	lexoje
ανάγνωση	lexoj
ανάγνωση	leximi
ανάγνωση	lexim
ανάγνωση	leximin
ναπολέοντα	napoleon
αλή	aliu
αλή	ali
μαθηματικός	matematikan
λίβερπουλ	liverpool
μιλάνο	milani
μιλάνο	milano
μιλάνο	milan
μιλάνο	milano
νεότερη	younger
θερμότητα	nxehtësi
θερμότητα	ngrohje
θερμότητα	nxehtësia
θερμότητα	vapa
γερουσία	senat
γερουσία	senati
γερουσία	senatit
αε	roi
εξελίχθηκε	evoluar
προσωπικού	personel
προσωπικού	personelin
προσωπικού	personeli
προσωπικού	personelit
λάρισα	larisa
λάρισα	larisa
προκαλώντας	provokon
αργά	vone
αργά	vonë
αργά	ngadalë
αργά	ngadale
εκδήλωση	ngjarje
εκδήλωση	ngjarja
εκδήλωση	event
αύγουστος	gusht
αύγουστος	gushti
αύγουστος	august
καθηγητές	profesorët
καθηγητές	profesorë
καθηγητές	mësuesit
τοπίο	peisazh
τοπίο	pamjen
τοπίο	peisazhin
τοπίο	peisazh
επιτέθηκε	sulmuar
επιτέθηκε	sulmohen
επιτέθηκε	sulmohet
επιτέθηκε	sulmuan
επιτέθηκε	sulmoi
κανόνας	rregulli
κανόνας	rregulla
όγκο	volum
όγκο	volumin
όγκο	volumi
όγκο	vëllimi
ξεχωριστά	veçmas
ξεχωριστά	ndahen
μουσικούς	muzikantët
μουσικούς	muzikantë
άγνωστη	panjohur
κατάλληλη	përshtatshme
κατάλληλη	përshtatshëm
κατάλληλη	përshtatshme
κατάλληλη	përshtatshëm
εξώφυλλο	mbuloni
εξώφυλλο	mbulojë
εξώφυλλο	cover
εξώφυλλο	mbulim
εξώφυλλο	mbuloje
σχεδιασμός	planifikimi
σχεδιασμός	planifikimin
σχεδιασμός	planifikim
σχεδιασμός	dizajn
σχεδιασμός	dizajni
ανθρώπινο	njerëzore
ανθρώπινο	njerzore
ανθρώπινο	njerëzor
ανθρώπινο	human
ανθρώπινο	njeri
τζόουνς	jones
τζόουνς	xhons
αντόνιο	antonio
αδέλφια	vllazni
αδέλφια	vllezerit
αδέλφια	vellezer
αδέλφια	vëllezërit
αδέλφια	vëllezër
σουδάν	sudan
εύρος	rang
εύρος	largësia
εύρος	gamë
εύρος	varg
θρησκευτικές	fetar
θρησκευτικές	fetarë
θρησκευτικές	fetare
υποστηρικτές	mbështetës
υποστηρικτές	përkrahësit
υποστηρικτές	përkrahës
υποστηρικτές	mbështetësit
λατρεία	kulti
λατρεία	kult
λατρεία	adhurim
λατρεία	adhurimi
λατρεία	adhurim
σύμβαση	kontratë
σύμβαση	kontrata
σύμβαση	kontrat
σύμβαση	kontrate
σύμβαση	konventa
σύμβαση	konventën
σύμβαση	kuvend
κακή	bad
κακή	keq
ορισμός	përkufizimi
ορισμός	përcaktimi
ιταλικό	italisht
ιταλικό	italiane
ιταλικό	italian
τυχαία	rastësisht
τυχαία	aksidentale
πετρελαίου	vaj
πετρελαίου	nafte
πετρελαίου	vaji
πετρελαίου	nafta
πετρελαίου	naftë
πετρελαίου	naftës
πετρελαίου	petroleum
πετρελαίου	nafta
ντράμερ	baterist
ακρωτήριο	kepi
ακρωτήριο	pelerinë
σικελίας	sicili
μπάλα	ball
μπάλα	topin
μπάλα	topi
ξεκινώντας	fillon
ξεκινώντας	filloj
διαστήματα	intervale
συνεχείς	vazhdueshëm
συνεχείς	vazhdueshme
επισκέπτες	vizitorë
επισκέπτες	vizitorët
επισκέπτες	mysafirë
επισκέπτες	mysafirët
επισκέπτες	mysafire
ορίζει	përcakton
συσκευή	paisja
συσκευή	pajisja
συσκευή	paisje
συσκευή	pajisje
συσκευή	dispozitivi
συσκευή	aparati
συσκευή	aparat
απαιτήσεις	kërkesat
απαιτήσεις	pretendime
απαιτήσεις	pohon
απαιτήσεις	pretendon
απαιτήσεις	pretendimet
κονγκό	kongo
υδρογόνο	hidrogjenit
εβραίοι	çifut
εβραίοι	hebraike
εβραίοι	çifute
εβραίοι	hebre
εβραίοι	çifutë
εβραίοι	hebrenjtë
εβραίοι	hebrenj
εβραίοι	çifutët
κατάρρευση	avari
κατάρρευση	rrënim
κατάρρευση	shkatërrimin
κατάρρευση	shemb
κατάρρευση	rrëzohet
κατάρρευση	shembje
κινείται	lëvizja
κινείται	lëviz
εισήχθη	futet
εισήχθη	prezantuar
εισήχθη	futur
εισήχθη	futi
εισήχθη	pranuan
εισήχθη	pranoi
επιχείρημα	argument
επιχείρημα	argumenti
χρήσεις	dobitë
χρήσεις	përdor
τομέας	sektor
τομέας	sektori
μετατροπή	konvertimit
μετατροπή	pasa
μετατροπή	konvertuar
αστρονόμος	astronom
εισόδου	hyrjen
εισόδου	hyrje
εισόδου	hyrja
γεωγραφικά	gjeografikisht
γεωγραφικά	gjeografike
γεωγραφικά	gjeografik
γεωγραφικά	gjeografike
γεωγραφικά	gjeografik
αικατερίνη	katerina
αικατερίνη	catherine
επιχειρήματα	argumentet
επιχειρήματα	argumente
ανθολογία	antologjia
φρουρά	roje
φρουρά	roja
φρουρά	garda
άγνωστα	panjohur
προσωπικότητες	personalitete
εκπομπές	emisionet
άραβες	arabë
άραβες	arabët
όπλο	armën
όπλο	armë
όπλο	arma
όπλο	armën
όπλο	revole
όπλο	pistoletë
όπλο	armë
όπλο	arma
νεαρός	young
πολεμικές	marciale
πολεμικές	ushtarak
γραμμένο	shkruar
πέτρα	gur
πέτρα	stone
πέτρα	guri
πέτρα	gurit
πέτρα	gurë
πέτρα	petra
πέτρα	shkëmb
πέτρα	gur
πέτρα	guri
πέτρα	rrok
πέτρα	rock
δολοφονήθηκε	vrarë
κύκλους	rrathët
κύκλους	qarqet
κύκλους	rrathë
κύκλους	ciklet
κύκλους	cikle
φτάνοντας	mbërritjes
θείο	squfur
θείο	squfurit
ανταλλαγή	tregtisë
ανταλλαγή	trade
ανταλλαγή	tregti
ανταλλαγή	tregtia
ανταλλαγή	këmbim
ανταλλαγή	shkëmbim
ανταλλαγή	exchange
λέων	luanit
λέων	luani
λέων	luan
λέων	leoni
λέων	leon
λέων	leonit
λέων	leo
αναγνωρίστηκε	pranoi
αναγνωρίστηκε	identifikohet
αναγνωρίστηκε	identifikuar
αναγνωρίστηκε	njohur
νίκο	niko
νίκο	niko
καταστήματα	dyqanet
καταστήματα	dyqane
καταστήματα	dyqanet
καταστήματα	dyqane
παρατήρηση	vërejtje
παρατήρηση	vëzhgim
παρατήρηση	vëzhgimi
παρατήρηση	mbikqyrja
μόνιμη	përhershme
μόνιμη	përhershëm
κροατία	kroaci
κροατία	kroacia
παντρευτεί	martohej
παντρευτεί	mër
παντρευτεί	martohet
πρωταθλητή	kampion
πρωταθλητή	champ
πρωταθλητή	kampione
πρωταθλητή	kampion
πρωταθλητή	kampioni
πρωταθλητή	champion
βασίλη	klaus
δευτερόλεπτα	sekonda
δευτερόλεπτα	sekondat
τζων	gjoni
τζων	xhon
τζων	john
τζων	gjon
δομές	struktura
δομές	strukturat
αρχιτέκτονα	arkitekt
αρχιτέκτονα	arkitekti
ουίλιαμ	william
ουίλιαμ	uilliam
ντελ	del
ντελ	dell
αμυντικός	mbrojtësi
αμυντικός	mbrojtësin
αμυντικός	mbrojtës
αμυντικός	mbrojtëse
αμυντικός	mbrojtes
ηχώ	jehonë
ηχώ	eko
ηχώ	jehona
ηχώ	jehonë
αγώνισμα	ngjarje
αγώνισμα	ngjarja
αγώνισμα	event
απόσπασμα	kuotë
απόσπασμα	citoj
απόσπασμα	fragment
απόσπασμα	shkëputje
απόσπασμα	skuadër
απόσπασμα	skuadra
απόσπασμα	skuader
απόσπασμα	ekstrakt
πέναλτι	penallti
κατανόηση	mirëkuptimi
κατανόηση	mirëkuptim
κατανόηση	kuptuarit
κατανόηση	mirkuptim
ναζί	nazistët
ναζί	nazistë
ναζί	nazistëve
ναζί	nazist
ναζί	naziste
ναζί	nazistët
ναζί	nazistëve
ναζί	nazistë
ναζί	naziste
κορυφές	maksimalisht
κορυφές	majat
αστέρια	yje
δημοσιεύτηκε	botua
δημοσιεύτηκε	publikohet
δημοσιεύτηκε	publikuar
δημοσιεύτηκε	botuar
δημοσιεύτηκε	postoi
δημοσιεύτηκε	postuar
λευκή	bardhë
λευκή	bardh
λευκή	bardha
λευκή	jes
λουί	louis
λουί	luj
λουί	luis
διαταγή	porosit
διαταγή	porosia
διαταγή	rend
διαταγή	porositur
πολιτιστική	kulturorë
πολιτιστική	kulturor
πολιτιστική	kulturore
περιορισμένη	kufizuar
περιορισμένη	kufizuar
μετακίνηση	lëvize
μετακίνηση	leviz
μετακίνηση	lëviz
μετακίνηση	lëvizja
μετακίνηση	lëviz
μετακίνηση	lëvizja
μετακίνηση	levizje
μετακίνηση	lëvizje
ουάσινγκτον	washington
ουάσινγκτον	uashington
ουάσινγκτον	uashingtoni
πω	thone
πω	thuaj
πω	cekja
πω	thoni
κύματα	dallgët
κύματα	valët
αναπτυχθεί	zhvilluara
αναπτυχθεί	zhvilluar
φύλλο	fletë
φύλλο	gjethe
φύλλο	fletë
εφαρμόζεται	aplikoi
εφαρμόζεται	aplikuar
εφαρμόζεται	aplikohet
εφαρμόζεται	zbatueshëm
μεταφράσεις	përkthimet
περιλαμβάνεται	përfshinte
περιλαμβάνεται	përfshihen
περιλαμβάνεται	përfshirë
περιλαμβάνεται	përfshihet
περιλαμβάνεται	përfshi
περιλαμβάνεται	përfshinë
οργανισμοί	organizata
οργανισμοί	organizatat
οργανισμοί	organizma
οργανισμοί	organizmave
οργανισμοί	organizmat
διαπραγματεύσεις	negociatash
διαπραγματεύσεις	negociatat
διαπραγματεύσεις	negociata
διαπραγματεύσεις	negociatave
διαπραγματεύσεις	negociuar
διαπραγματεύσεις	negocion
διαπραγματεύσεις	negociatash
διαπραγματεύσεις	negociatat
διαπραγματεύσεις	negociata
νεκροί	vdekur
νεκροί	dead
μεσογείου	mesdhe
μεσογείου	mesdheut
μεσογείου	mesdhetar
μεσογείου	mesdhetare
ψηλά	high
ψηλά	lart
ψηλά	lartë
επικράτεια	territor
επικράτεια	territorin
επικράτεια	territori
εξωτερικά	jashtme
εξωτερικά	jashtëm
αναμέτρηση	përballje
επίδοση	performancë
επίδοση	performance
επίδοση	performanca
επίδοση	interpretimi
μύθο	mitin
μύθο	mit
μύθο	miti
μύθο	fabula
επώνυμο	mbiemri
αποκτά	ble
συστατικά	elementë
συστατικά	komponentët
συστατικά	përbërësit
κορέας	koreja
κορέας	kore
κορέας	korea
πολιτιστικό	kulturorë
πολιτιστικό	kulturor
πολιτιστικό	kulturore
ισλάμ	islami
ισλάμ	islamin
ισλάμ	islam
ρωμαϊκό	romani
ρωμαϊκό	roman
ρωμαϊκό	romake
ρωμαϊκό	romak
πεθαίνει	vdes
πεθαίνει	vdes
γαλαξία	galaxy
στέμμα	kurora
στέμμα	kurorë
στέμμα	kurore
στέμμα	kurorën
ακριβής	saktë
ακριβής	ekzakte
ακριβής	ekzakt
αίτημα	kërkesë
αίτημα	kërkesa
πόλεμοι	luftëra
πόλεμοι	luftërat
πόλεμοι	luftra
πόλεμοι	luftrat
στρατιωτικά	ushtria
στρατιωτικά	ushtarakë
στρατιωτικά	ushtarake
στρατιωτικά	ushtarakët
στρατιωτικά	ushtarak
πλήρωμα	ekuipazhi
πλήρωμα	ekuipazh
πυροβόλα	xhiruar
πυροβόλα	gjuaj
διανομή	shpërndarje
διανομή	shpërndarja
χώροι	lokalet
χώροι	ambientet
χώροι	mjediset
χώροι	sajtet
χώροι	site
χώροι	hapësira
σικάγο	çikago
σικάγο	chicago
επιστολές	letra
επιστολές	shkronja
επιστολές	shkronjat
επιστολές	letrat
σταθερό	qëndrueshëm
σταθερό	qëndrueshme
σταθερό	stabil
σταθερό	qëndrueshëm
σταθερό	qëndrueshme
σταθερό	stabile
σταθερό	fiksuar
σταθερό	fiks
σταθερό	fikse
αθλήματα	sportive
αθλήματα	sportet
αθλήματα	sporti
αθλήματα	sporte
αθλήματα	sport
πλαγιές	shpatet
καταδικάστηκε	denuar
καταδικάστηκε	dënohet
καταδικάστηκε	dënuar
καταδικάστηκε	dënohet
καταδικάστηκε	dënuar
καταδικάστηκε	dënuar
διαθέσιμο	dispozicion
έθνος	popull
έθνος	kombi
έθνος	komb
έθνος	kombit
εμπρός	përpara
εμπρός	perpara
στενή	ngusht
στενή	ngushtë
πολίτης	civil
πολίτης	civilë
πολίτης	civile
πολίτης	qytetari
πολίτης	shtetasi
πολίτης	qytetare
πολίτης	qytetar
παρέμβαση	ndërhyrje
παρέμβαση	nderhyrje
παρέμβαση	ndërhyrja
παρέμβαση	ndërhyrje
παρέμβαση	ndërhyrja
παρέμβαση	ndërhyrjen
ένοπλες	armatosura
ένοπλες	armatosur
λάδι	vaj
λάδι	nafte
λάδι	vaji
λάδι	nafta
λάδι	naftë
λάδι	naftës
σιδήρου	hekuri
σιδήρου	hekur
αριστερή	majt
αριστερή	majtas
αριστερή	lene
έντονο	intensive
έντονο	intensiv
έντονο	intenzive
πυρκαγιά	zjarr
πυρκαγιά	zjar
οθωμανούς	osmanëve
νεότερος	younger
μέτρηση	matje
μέτρηση	matja
μεταφέρθηκαν	transferuar
μεταφέρθηκαν	transferohen
μεταφέρθηκαν	transferohet
μεταφέρθηκαν	transferoi
μεταφέρθηκαν	transportuan
μεταφέρθηκαν	transportuar
επιχειρηματίας	biznesmen
επιχειρηματίας	biznesmeni
επιχειρηματίας	afarist
επιχειρηματίας	biznismen
επιχειρηματίας	sipërmarrës
χαρά	gëzime
χαρά	gëzim
χαρά	gëzimi
χαρά	kenaqesia
χαρά	kënaqësi
έγγραφο	dokumenti
έγγραφο	dokument
έγγραφο	dokumentin
καταγραφή	regjistrimi
καταγραφή	regjistrim
καταγραφή	rregjistrimi
καταγραφή	regjistrimi
παρόμοιες	ngjashme
παρόμοιες	ngjashëm
μετάδοση	transmetim
μετάδοση	transmetimi
μετάδοση	transmetim
μετάδοση	transmetimi
μετάδοση	transmeton
μετάδοση	transmetuar
μετάδοση	transmetim
μετάδοση	transmetimi
εφ	ef
ψυχή	shpirti
ψυχή	shpirtit
ψυχή	shpirtin
ψυχή	shpirt
κυπριακή	qipriote
κυπριακή	qipriot
αντιπάλους	kundërshtarët
αντιπάλους	kundërshtarë
αντιπάλους	kundërshtarëve
αξίζει	vlen
τείχος	muri
τείχος	murë
τείχος	murin
τείχος	mur
τείχος	wall
τείχος	murit
ιστορικούς	historianët
οικία	vendbanim
οικία	rezidenca
οικία	vendbanimi
θηλυκό	femer
θηλυκό	femrës
θηλυκό	femër
θηλυκό	femra
θηλυκό	femre
διήρκεσε	zgjati
χιλ	kodër
χιλ	kodra
χιλ	hill
χιλ	kodrën
ζημιές	dëmshpërblim
ζημιές	dëmet
ζημιές	dëmtimi
ζημιές	dëmi
ζημιές	dëme
ζημιές	dëm
ζημιές	dëmtim
βενιζέλου	venizelos
πέφτει	bjen
πέφτει	bie
πέφτει	falls
ομιλία	fjalimi
ομιλία	fjalim
ελπίδα	shpresë
ελπίδα	shpresa
σύλληψη	arrestim
σύλληψη	arrestimi
σύλληψη	arrest
σύλληψη	kapja
σύλληψη	kap
λευκωσία	nikozia
λευκωσία	nikosia
αίτηση	aplikimin
αίτηση	aplikimi
αίτηση	program
αίτηση	aplikim
αίτηση	kërkesë
αίτηση	kërkesa
χημικά	kimike
χημικά	kimik
χημικά	kimikate
σικελία	sicili
πλούσιο	pasur
πλούσιο	pasurit
πλούσιο	pasanik
πτυχίο	diploma
πτυχίο	gradë
πτυχίο	diplomë
πτυχίο	shkalla
μαρτυρίες	dëshmitë
μαρτυρίες	dëshmitë
γρήγορη	shpejt
γρήγορη	shpejt
γρήγορη	shpejte
εξοπλισμό	pajisjet
εξοπλισμό	pajisje
επέλεξε	zgjodhi
ενδεχομένως	mundësisht
ενδεχομένως	potencialisht
εκπαιδευτικό	arsimore
εκπαιδευτικό	edukative
σοβαρή	serioze
σοβαρή	serioz
αποελ	apoel
