اتھاہ	diep
رُتبہ	eer
رتن	gem
رتن	jewel
رتنار	rooi
رتنار	aangenaam
رتنار	helder
رِتی	lust
رِتی	orde
رِتی	bestel
رِتی	volgorde
رِتی	bestelling
رِتی	rangskik
رِتی	maniere
رِتی	begeerte
رِتی	liefde
رِتی	norme
رِتی	aangepas
رِتی	lot
رِتی	fate
رتّی	ratti
رٹنا	herhaal
رج	stuifmeel
رج	sand
رج	powder
رج	passie
رج	passion
رج	silwer
رج	stof
رجا	hoop
رجا	gevul
رجا	optimisme
رجابجا	ryk
رِجال	mans
رِجال	manne
رِجالا	gemeen
رِجالا	bedoel
رِجالا	beteken
رجائیّت	verwagting
رجائیّت	optimisme
رُجحان	bent
رُجحان	inclination
رُجحان	afhandeling
رِجس	godslastering
رِجس	boos
رِجس	bose
رجعت	terugkeer
رجعت	opgelewer
رجعت	resurrection
رجفہ	aardbewing
رجُل	man
رجنی	aand
رجنی	aande
رجنی	nag
رجواڑا	principality
رُجُوع	terugkeer
رُجُوع	opgelewer
رُجُوع	pleeg
رُجُوع	raadpleeg
رُجُوع	konsulteer
رُجُوع	appèl
رُجُوع	appelleer
رُجُوم	klip
رجِیم	afgekeur
رجِیم	verwerp
رِجھانا	asb
رِجھانا	asseblief
رِجھانا	lok
رچ	samestelling
رچ	komposisie
رچ	vorms
رچ	maak
رُچ	begeerte
رُچ	inclination
رُچ	wens
رچاؤ	indruk
رچاؤ	besoek
رچاؤ	skoonheid
رچاؤ	volheid
رچنا	vorms
رچنا	uitvinding
رچنا	versier
رچنا	toelae
رچنا	plek
رچنا	maak
رچنا	vier
رچنا	voorbereiding
رچنا	skep
رچنا	plan
رچنا	skepping
رُچنا	begeerte
رِحل	wyk
رحلت	vertrek
رحلت	dood
رَحم	uterus
رحم	mercy
رحمانی	divine
رحمت	mercy
رحمت	reën
رحِیل	vertrek
رحِیل	journey
رحِیل	dood
رحِیل	reis
رحیمی	grace
رُخ	aandag
رُخ	kant
رُخ	kasteel
رُخ	verkies
رُخ	gunste
رُخ	voorkant
رُخ	voor
رُخ	front
رُخ	toring
رُخ	cheek
رُخ	aandag
رُخ	kant
رُخ	kasteel
رُخ	verkies
رُخ	gunste
رُخ	gesiggie
رُخ	gesig
رُخ	voorkant
رُخ	voor
رُخ	front
رُخ	roc
رُخ	toring
رُخ	cheek
رُخام	marmer
رُخام	marble
رخت	leer
رخت	meubels
رخت	meubelstuk
رخت	eiendom
رخت	klere
رخش	horse
رخش	perd
رخشانی	helderheid
رُخصت	los
رُخصت	verlof
رُخصت	verlaat
رُخصت	toelating
رُخصت	toestemming
رُخصت	vertrek
رخنہ	gat
رخنہ	reëlings
رخنہ	planne
رخنہ	hindernis
رخنہ	gesprek
رخنہ	gat
رخنہ	reëlings
رخنہ	planne
رخنہ	hindernis
رخنہ	gap
رخنہ	gesprek
رد	verwerping
رد	afgekeur
رد	verwerp
ردوبدل	veranderings
ردوبدل	verander
ردوبدل	wysig
ردوبدل	betoog
ردوبدل	argument
ردوبدل	veranderings
ردوبدل	verander
ردوبدل	wysig
ردوبدل	betoog
ردوبدل	argument
رِدا	robe
رِدا	omvou
رِدا	stole
رِدا	staat
ردّا	lyn
ردّا	natuurlik
ردّا	blaai
ردّا	ry
ردّا	row
ردّا	stratum
ردّی	weier
ردّی	waardeloos
ردّی	afgekeur
ردّی	verwerp
ردیف	kameel
ردیف	camel
رذِیل	base
رذِیل	onderliggende
رذِیل	basis
رذِیل	gemeen
رذِیل	bedoel
رذِیل	beteken
رِریانا	ekskuus
رِریانا	beg
رِریانا	tjank
رڑک	pyn
رڑکا	deeltjie
رِڑکنا	pleit
رِڑکنا	huil
رِڑکنا	cry
رز	wingerd
رز	druiwe
رزانت	geduld
رِزق	livelihood
رزم	slag
رزم	veldslag
رزم	oorlog
رس	sap
رس	essence
رس	humor
رس	stroop
رس	sap
رس	essence
رس	humor
رس	stroop
رس	sap
رِس	woede
رِس	passie
رِس	passion
رسا	skerp
رسا	effektief
رسا	bekwame
رسالا	sappige
رسالا	lieflike
رسالا	soet
رِسالہ	brosjure
رِسالہ	tydskrif
رِسالہ	brief
رِسالہ	letter
رِسالہ	monograph
رِسالہ	opstel
رسّام	fotograaf
رساں	bearing
رسانا	soldeersel
رسائِن	alchemie
رسائی	ingang
رسائی	ingang
رسائی	toegang
رسائی	bereik
رسائی	reikwydte
رُست	valiant
رُست	vas
رُست	vet
رُست	vetdruk
رُست	growth
رُست	groei
رُست	courageous
رُست	sterk
رُست	vergroting
رُست	groeiende
رستاخیز	onrus
رستاخیز	rewolusie
رستاخیز	revolusie
رستاخیز	resurrection
رستار	distress
رستار	worry
رستار	grief
رستگار	gratis
رستگار	vry
رستگار	free
رستگار	deugsame
رستگار	veilig
رستگار	veilige
رستگاری	verlossing
رستگاری	bevryding
رستگی	vryheid
رستگی	verlossing
رستگی	bevryding
رُستمی	gesag
رُستمی	owerheid
رُستنی	gras
رُستنی	plantegroei
رُستنی	plants
رُستنی	plante
رستہ	manier
رستہ	way
رُستہ	grown
رسد	verskaffing
رسد	voorsiening
رسد	inkomste
رسد	gedeel
رسد	inkomste
رسد	gedeelte
رسد	kwota
رسِک	elegant
رسِک	elegante
رُسُل	boodskappers
رسم	wyse
رسم	designing
رسم	plan
رسم	buitelyn
رسم	gebruik
رسم	ritual
رسم	practice
رسم	praktyk
رسم	oefen
رسم	reg
رسم	wet
رسم	wyse
رسم	designing
رسم	plan
رسم	buitelyn
رسم	gebruik
رسم	ritual
رسم	practice
رسم	praktyk
رسم	oefen
رسم	aangepas
رسم	reg
رسم	wet
رسمی	gemeen
رسمی	common
رسمی	gemeenskaplike
رسمی	customary
رسمی	gewoon
رسمی	gemeen
رسمی	common
رسمی	gemeenskaplike
رسمی	formele
رسمی	formal
رسمی	customary
رسمی	gewoon
رسمیات	rituals
رسمہ	grafiek
رسمہ	grafiese
رسن	tou
رسن	hang
رسنا	smaak
رِسنا	drup
رسناوَلی	spraak
رسناوَلی	toespraak
رسناوَلی	speech
رُسوا	notorious
رُسوائی	disgrace
رُسوب	inbetaal
رُسوب	sediment
رُسوب	inbetaal
رُسوخ	invloed
رُسوخ	beïnvloed
رُسوخ	toegang
رُسوخ	gewig
رسَولی	gewas
رُسوم	pligte
رُسوم	posgeld
رُسوم	belastings
رُسوم	doeane
رُسوم	customs
رُسوم	tradisies
رُسوم	kommissie
رُسوم	gelde
رسوئی	kos
رسوئی	voedsel
رسوئی	kombuis
رسّی	tou
رسّی	snake
رسّی	slang
رسے	stadig
رسیا	lover
رسیا	fond
رسیا	lover
رسیا	fond
رسید	kwitansie
رسید	label
رسیدگی	bereiking
رسیدگی	mauritius
رسیدگی	bereiking
رسیدہ	blomme
رسیدہ	gearriveer
رسیدہ	aangekom
رسیدہ	perfek
رسیدہ	ontvang
رسیلا	sappige
رشاش	sproei
رِشتہ	verhouding
رِشتہ	lyn
رِشتہ	draad
رشحہ	sap
رشحہ	sweet
رُشد	wysheid
رُشد	mauritius
رشکین	jaloers
رِشی	heilige
رِشی	saint
رشید	ortodokse
رصاص	lei
رصاص	lood
رصاص	aanvoer
رصاصہ	koeël
رصاصہ	bullet
رضا	los
رضا	verlof
رضا	verlaat
رضا	sal
رضا	begeerte
رضا	toelating
رضا	toestemming
رضا	wens
رضا	los
رضا	verlof
رضا	verlaat
رضا	sal
رضا	begeerte
رضا	toelating
رضا	toestemming
رضا	wens
رضا	toestemming
رضاعی	foster
رِضوان	tevredenheid
رضی	gelukkig
رطب	groen
رطب	vars
رطب	tender
رُطُوبت	sap
رُطُوبت	humiditeit
رُطُوبت	sap
رِعایا	openbare
رِعایا	openbaar
رِعایا	publieke
رِعایا	publiek
رِعایا	vakke
رِعایت	aandag
رِعایت	voorreg
رِعایت	grace
رِعایت	verkies
رِعایت	gunste
رِعایت	afslag
رِعایتی	protégé
رعد	donderweer
رعنا	lieflik
رعنا	elegant
رعنا	elegante
رعنائی	grace
رعُونت	pride
رعُونت	trots
رعُونت	vanity
رعیّت	openbare
رعیّت	openbaar
رعیّت	publieke
رعیّت	publiek
رعیّت	vakke
رغبت	begeerte
رغبت	inclination
رغبت	begeerte
رغبت	inclination
رغم	verskil
رغم	afsku
رغم	verbod
رغم	walging
رفاقت	vriendskap
رفاقت	vereniging
رفاقت	assosiasie
رفاقت	vriendskap
رِفاہ	geluk
رِفاہ	welvaart
رِفاہ	welfare
رفت	going
رفت	gaan
آمدورفت	traffic
آمدورفت	verkeer
رفتار	mosie
رفتار	motion
رفتار	beweging
رفتار	optrede
رفتار	spoed
رفتار	mosie
رفتار	motion
رفتار	beweging
رفتار	velocity
رفتار	snelheid
رفتار	optrede
رفتار	spoed
رفتن	sterf
رفتنی	going
رفتنی	gaan
رفتہ	gone
رفتہ	gegaan
رفتہ	lover
رفتہ	verlore
رفتہ	verloor
رفتہ	departed
رفض	los
رفض	verlof
رفض	verlaat
رفض	skisma
رفع	skikking
رفع	insameling
رفع	oplig
رفع	raising
رِفعت	waardigheid
رِفعت	oorkom
رِفعت	menswaardigheid
رِفعت	nobility
رِفعت	vergelyking
رِفعت	hoogte
رِفعت	hoogtes
رِفعت	promosie
رُفقا	companions
رُفقا	vriende
رفل	geweer
رفُوچکّر	verdwyning
رفِیع	verhoogde
رفِیع	hoë
رفِیع	hoog
رفِیع	glorious
رفِیع	gesiene
رفِیع	noble
رفِیع	edel
رفیق	comrade
رفیق	kameraad
رفیق	companion
رفیق	ally
رفیق	gekonfedereerde
رفیق	vriend
رفیق	comrade
رفیق	kameraad
رفیق	companion
رفیق	ally
رفیق	gekonfedereerde
رقّاص	dancer
رقّاص	danser
رقّاص	pendulum
رقَبہ	slaaf
رقَبہ	den
رقَبہ	dienaar
رقَبہ	nek
رقبہ	omgewing
رقبہ	gebied
رقبہ	oppervlakte
رقبہ	area
رِقّت	teerheid
رقص	dans
رقص	dance
رقص	dans
رقص	dans
رقصاں	dans
رُقعہ	nota
رُقعہ	aantekeninge
رُقعہ	brief
رُقعہ	letter
رُقعہ	uitnodiging
رقم	markus
رقم	merk
رقم	mark
رقم	sum
رقم	som
رقم	geld
رقم	rykdom
رقم	figuur
رقم	bedrag
رقم	kalligrafie
رقم	handskrif
رقمی	geskryf
رقمی	monetêre
رقمی	opgeneem
رُقی	advancement
رُقی	toor
رُقی	magic
رُقی	promosie
رقیب	vyand
رقیب	guardian
رقیب	voog
رقیق	slaaf
رقیق	den
رقیق	vog
رقیق	fyn
رقیق	delicate
رقیق	slaaf
رقیق	den
رقیق	maer
رقیق	dun
رقیق	vog
رقیق	fyn
رقیق	delicate
رقیق	vloeistof
رقیمہ	nota
رقیمہ	aantekeninge
رقیمہ	brief
رقیمہ	letter
رُک	bly
رکاب	goblet
رکاب	trein
رکابی	platter
رکابی	plate
رکابی	plaat
رکابی	platter
رکاکت	maniere
رکان	wyse
رکان	modus
رُکاوٹ	vertraging
رُکاوٹ	voorkoming
رُکاوٹ	hindernis
رکت	bloed
رکشا	bewaring
رکشا	omgee
رکشا	presisie
رکشا	beskerming
رکشا	ondersteuning
رکشا	ondersteun
رکشا	steun
رکشا	bystand
رکشا	veiligheid
رِکشا	riksja
رُکن	lid
رُکن	noodsaaklike
رُکن	essential
رُکن	ondersteuning
رُکن	ondersteun
رُکن	steun
رُکن	bystand
رُکنا	ophou
رُکنیت	lidmaatskap
رکیب	horse
رکیب	perd
رکیبی	plate
رکیبی	plaat
رکیک	onsmaaklik
رکیک	maer
رکیک	dun
رکیک	vulgêr
رکین	sterk
رکین	stabiel
رکین	stable
رکین	stabiele
رکھ	aanhou
رکھ	hou
رکھ	behou
رکھا	employed
رکھانا	inbetaal
رُکھانا	koel
رُکھانا	afkoel
رُکھانا	cool
رُکھانا	kras
رُکھانا	curt
رُکھانا	rof
رُکھانا	droë
رُکھانا	dry
رُکھانا	droog
رکھائی	keeping
رُکھائی	onverskilligheid
رکھنا	hou
رکھنا	aanhou
رکھنا	hou
رکھنا	behou
رکھنا	pion
رکھنا	manlik
رکھنا	webbediener
رکھنا	gereserveer
رکھنا	reserveer
رکھنا	bespreek
رکھنا	plek
رکھنا	eie
رکھنا	hou
رکھنا	aanhou
رکھنا	hou
رکھنا	behou
رکھنا	pion
رکھنا	manlik
رکھنا	webbediener
رکھنا	gereserveer
رکھنا	reserveer
رکھنا	bespreek
رکھنا	plek
رکھنا	gestel
رکھنا	instel
رکھنا	stel
رکھنا	eie
رکھوالا	shepherd
رکھوالا	herdershond
رکھوالا	guardian
رکھوالا	voog
رکھوالا	shepherd
رکھوالا	herdershond
رکھوالا	guardian
رکھوالا	voog
رکھوالی	waarneem
رکھوالی	horlosie
رکھوالی	kyk
رکھوالی	dophou
رِکھی	sage
رِکھی	heilige
رِکھی	saint
رگ	gewoonte
رگ	kontrole
رگ	beheer
رگ	emosie
رگ	fibre
رگ	voel
رگ	gesag
رگ	owerheid
رگ	aard
رگ	prent
رگ	natuur
رگ	nature
رگ	gewoonte
رگ	kontrole
رگ	beheer
رگ	emosie
رگ	fibre
رگ	voel
رگ	gesag
رگ	owerheid
رگ	aard
رگ	prent
رگ	natuur
رگ	nature
رگڑ	wrywing
رگڑ	wrywing
رگڑنا	rub
رگڑنا	rub
رگید	beat
رگید	ritme
رگید	klop
رگید	strewe
رگید	chase
رگید	hunt
رگیدنا	streef
رگیدنا	chase
رَل	verhouding
رلا	mengsel
رلا	misunderstanding
رلا	kombinasie
رلا	verwarring
رم	vlug
رم	wedloop
رم	bly
رم	skrik
رم	rum
رماد	ash
رُمال	sakdoek
رُمّان	pomegranaat
رمانا	ash
رمبا	rumba
رمبھا	roaring
رمبھانا	lae
رمبھانا	roar
رمتا	swerf
رمتا	spelerige
رمتا	speels
رمز	raaisel
رمز	legkaart
رمز	enigma
رمز	teken
رمز	onderteken
رمز	leidraad
رمز	kode
رمز	raaisel
رمز	legkaart
رمز	enigma
رمز	teken
رمز	onderteken
رمز	leidraad
رمز	simbool
رمز	kode
رمق	bietjie
رمَل	wiggelary
رمنا	bly
رمنا	meadow
رمنا	enjoy
رمنا	park
رمنی	mooi
رُمُوز	kodes
رُمُوز	wenke
رُمُوز	tekens
رمہ	herd
رمہ	trop
رمہ	swerm
رمیدگی	skrik
رمیدگی	vlug
رمیدہ	versteur
رمیز	intelligente
رن	markus
رن	merk
رن	mark
رن	veg
رن	vrou
رن	woestyn
رن	vrou
رن	konflik
رن	hout
رن	slag
رن	veldslag
رن	klank
رن	oorlog
رن	woud
رن	bos
رن	combat
رنج	distress
رنج	grief
رنج	hartseer
رنج	pyn
رنج	distress
رنج	grief
رنج	hartseer
رنج	sorrow
رنج	pyn
رنجُور	angstige
رنجُور	siek
رنجہ	ongerief
رنجہ	pla
رنجہ	hartseer
رنجہ	sukkel
رنجہ	grief
رنجیدگی	sorrow
رنجیدگی	grief
رنجیدگی	sorrow
رنجیدگی	grief
رنجیدہ	hartseer
رِند	libertine
رِند	freethinker
رِندانہ	vet
رِندانہ	vetdruk
رندہ	vliegtuig
رنڈی	vrou
رنڈی	hoer
رنڈی	prostitute
رنڈی	vrou
رنگ	wyse
رنگ	skoonheid
رنگ	modus
رنگ	dye
رنگ	bui
رنگ	gemoed
رنگ	gemoedstoestand
رنگ	verf
رنگ	aard
رنگ	prent
رنگ	natuur
رنگ	nature
رنگ	rangskik
رنگ	sorteer
رنگ	genot
رنگ	wyse
رنگ	skoonheid
رنگ	modus
رنگ	dye
رنگ	bui
رنگ	gemoed
رنگ	gemoedstoestand
رنگ	verf
رنگ	aard
رنگ	prent
رنگ	natuur
رنگ	nature
رنگ	kyk
رنگ	rangskik
رنگ	sorteer
رنگ	genot
رنگا	gekleurde
رنگا	kleurlinge
رنگارا	dyer
رنگت	ontwerp
رنگت	dye
رنگت	voorkoms
رنگت	plan
رنگنا	verf
رنگنا	dye
رنگنا	verf
رنگنا	dye
رنگی	dyer
رنگی	kleurvolle
رنگیلا	lively
رنگیلا	florid
رنگیلا	kleurvolle
رنگین	lively
رنگین	florid
رنگین	lively
رنگین	florid
رنگین	gekleurde
رنگین	kleurlinge
رنگین	kleurvolle
رنواس	harem
رَو	stroom
رَو	going
رَو	gaan
رَو	begeerte
رَو	torrent
رَو	passie
رَو	passion
رَو	vergroting
رَو	groeiende
رُو	wyse
رُو	grondslag
رُو	modus
رُو	oorsaak
رُو	saak
رُو	veroorsaak
رُو	oppervlak
رُو	rede
رُو	wyse
رُو	grondslag
رُو	modus
رُو	oorsaak
رُو	saak
رُو	veroorsaak
رُو	gesiggie
رُو	gesig
رُو	oppervlak
رُو	rede
روبراہ	gereformeerde
روبراہ	hervormde
روپوش	versteek
روپوش	weggesteek
روپوش	verberg
روسیاہی	disgrace
روکش	mededinger
روکش	teenstander
روکشی	kompetisie
رو	huil
رو	cry
رو	weep
روا	toelaatbaar
روا	gepaste
روا	worthy
روا	gehandhaaf
روا	uitreiking
روا	bestuur
روا	driving
روا	koring
روا	regterkant
روا	regs
روا	goedgekeur
روا	stof
رواداری	tolerance
روابِط	bande
روابِط	verbindings
روابِط	verhoudinge
روابِط	betrekkinge
روابِط	relations
رِواج	geldeenheid
رِواج	gebruik
رِواج	practice
رِواج	praktyk
رِواج	oefen
رِواج	aangepas
رِواج	fashion
رِواج	mode
رِواج	modes
رِواجی	customary
رواسم	rituals
رواسم	doeane
رواسم	customs
رِواق	paleis
رواں	onaktiewe
رواں	aktief
رواں	skerp
رواں	lewe
رواں	siel
رواں	kundige
رواں	expert
رواں	ervare
رواں	beweeg
رواں	gees
رواں	hardloop
رواں	vloeiende
رواں	onaktiewe
رواں	aktief
رواں	skerp
رواں	lewe
رواں	siel
رواں	kundige
رواں	expert
رواں	ervare
رواں	going
رواں	gaan
رواں	beweeg
رواں	vog
رواں	gees
رواں	hardloop
رُواں	ondertoe
رُواں	neer
رُواں	af
روانگی	dood
روانگی	going
روانگی	gaan
روانگی	dood
روانگی	going
روانگی	gaan
روانگی	vertrek
روانگی	dispatch
روانی	spoed
روانی	vloei
روانی	flow
روانی	flux
روانی	spoed
روانی	vloei
روانی	flow
روانی	flux
رِوایت	geskiedenis
رِوایت	history
رِوایت	berig
رِوایت	tradisie
رِوایت	legende
رِوایت	narratief
رِوایتی	tradisioneel
رِوایتی	tradisionele
رِوایتی	customary
رُوباہ	jakkals
رُوباہ	fox
رُوباہی	valsheid
رُوبکار	orde
رُوبکار	bestel
رُوبکار	volgorde
رُوبکار	bestelling
رُوبکار	rangskik
رُوبکار	herlaai
رُوبکار	gereed
رُوبکاری	rekord
رُوبکاری	opneem
رُوپ	wyse
رُوپ	vorms
رُوپ	mien
رُوپ	skoonheid
رُوپ	modus
رُوپ	figuur
رُوپ	gesiggie
رُوپ	gesig
رُوپ	silwer
رُوپ	voorkoms
رُوپا	white
رُوپا	silwer
رُوپٹّہ	stole
رُوپک	vorms
رُوپک	figuur
رُوپک	prent
رُوپک	beelde
رُوپک	prent
رُوپک	standbeeld
رُوپنا	voorkoms
رُوپنا	vorms
رُوپنا	gesiggie
رُوپنا	gesig
روپنا	saai
روپنا	plant
رُوپیہ	roepee
رُوپیہ	geld
رُوپیہ	muntstuk
رُوپیہ	coin
روتا	weeping
روتا	hartseer
روٹی	kos
روٹی	voedsel
روٹی	livelihood
روٹی	kos
روٹی	voedsel
روٹی	brood
روٹی	livelihood
رُوح	essence
رُوح	siel
رُوح	gees
رُوحانی	geestelik
رُوحانیت	spiritualiteit
رود	rivier
رود	torrent
رود	stroom
رُوداد	verrigtinge
رُوداد	rekening
رُوداد	minute
رُوداد	rapporteer
رُوداد	vertelling
رُوداد	stelling
رودہ	gut
رَوراٹ	skryfwerk
روڑا	klip
روز	tyd
روز	tydstip
روز	skuilname
روز	altyd
روز	periode
روز	tyd
روز	tydstip
روز	skuilname
روز	altyd
روز	dag
روز	periode
روزروز	skuilname
روزروز	altyd
روزانہ	daaglikse
روزبروز	heeltyd
روزبروز	daaglikse
روزگار	ouderdom
روزگار	tyd
روزگار	tydstip
روزگار	diens
روزگار	livelihood
روزگار	ouderdom
روزگار	tyd
روزگار	tydstip
روزگار	diens
روزگار	employment
روزگار	indiensneming
روزگار	livelihood
روزمرّہ	daaglikse
روزمرّہ	alledaagse
روزنامچہ	dagboek
رَوزن	gat
روزہ	vinnig
روزہ	vinnige
روزی	loon
روزی	salaris
روزی	onderhoud
روزی	instandhouding
روزی	employment
روزی	indiensneming
روزی	pay
روزی	betaal
روزی	livelihood
رُوس	rusland
رُوستا	village
رُوستا	dorpie
رُوسی	russies
رُوسی	russiese
رُوسیاہی	disgrace
روِش	wyse
روِش	mosie
روِش	motion
روِش	beweging
روِش	gewoonte
روِش	fashion
روِش	mode
روِش	modes
روِش	manier
روِش	way
روِش	aangepas
روِش	gedrag
روِش	optrede
رَوشن	manifes
رَوشن	manifest
رَوشن	helder
رَوشن	opsigtelik
رَوشن	prominent
رَوشن	skoonmaak
رَوشن	skoon
رَوشنائی	ink
رَوشنی	lig
رَوشنی	ligte
رَوضہ	meadow
رَوضہ	mausoleum
رَوضہ	tuin
رَوضہ	shrine
رَوغن	grease
رَوغن	pools
رَوغن	polish
رَوغن	poolse
رَوغن	botter
رَوغن	olie
رَوغن	verf
رَوغنی	gebraaide
روک	barrier
روک	skerm
روک	heining
روک	balk
روک	bar
روک	kroeg
روک	beperking
روک	barrier
روک	skerm
روک	heining
روک	balk
روک	bar
روک	kroeg
روک	beperking
روکڑ	kontant
روکڑ	rykdom
روکڑ	silwer
روکڑ	goud
روکڑیا	kassier
روکنا	insert
روکنا	onderbreek
روکنا	belet
روکنا	blokkeer
روکنا	blok
روکنا	ophou
روکنا	check
روکنا	tsjeggië
روکنا	kontroleer
روکنا	voorkom
روکنا	insert
روکنا	onderbreek
روکنا	belet
روکنا	blokkeer
روکنا	blok
روکنا	ophou
روکنا	check
روکنا	tsjeggië
روکنا	kontroleer
روکنا	voorkom
رُوکھ	boom
رُوکھا	curt
رُوکھا	gewoon
رُوکھا	eenvoudig
رُوکھا	rof
رُوکھا	curt
رُوکھا	gewoon
رُوکھا	eenvoudig
رُوکھا	droë
رُوکھا	dry
رُوکھا	droog
رُوکھا	rof
روکھاپن	onverskilligheid
روکھاسا	curt
روکھاسا	droë
روکھاسا	dry
روکھاسا	droog
روگ	fault
روگ	breuk
روگ	worry
روگ	siekte
روگ	plaag
روگ	fault
روگ	breuk
روگ	worry
روگ	siekte
روگ	siekte
روگ	plaag
روگی	lover
روگی	siek
رَولا	oproer
رَولا	veg
رَولا	geraas
رولنا	rol
رولنا	vliegtuig
رُوم	byzantium
روم	mos
روم	moss
روم	pels
روم	ondertoe
روم	neer
روم	af
روم	hopie
روم	wol
روم	uiltjie
رُومال	sakdoek
رُومان	romanse
رومانچ	geluk
رومانچ	vreugde
رُومانی	romantiese
رُومانی	romanties
رومانی	romeinse
رُومانویت	romantiek
رُومانیت	romantiek
رُومی	romeinse
رومن	romeinse
رونا	weeping
رونا	ween
رونا	berou
رونا	grief
رونا	weeping
رونا	ween
رونا	berou
رونا	huil
رونا	cry
رونا	weep
رونا	grief
روَنّا	blad
روَنّا	bladsy
روَنّا	permit
روَنّا	paspoort
روِندہ	reisiger
رَونق	skoonheid
رُونگٹا	ondertoe
رُونگٹا	neer
رُونگٹا	af
رُوئداد	vertelling
رُوئی	katoen
رُوئیدگی	plantegroei
رُوئیدہ	grown
رُوئیدہ	vervaardig
رُوئیدہ	geproduseer
رُوئیں	ondertoe
رُوئیں	neer
رُوئیں	af
رُویا	droom
رُویا	visie
رُویت	aspek
رُویت	oorweging
رُویت	voorkoms
رویّہ	wyse
رویّہ	houding
رویّہ	gedrag
رویّہ	optrede
رویّہ	optrede
رہ	remain
رہ	pad
رہ	road
رہ	bly
رہ	oorblywende
رہ	oor
رہ	manier
رہ	way
رہا	gelaat
رہا	misgekyk
رہا	misgeloop
رہا	gemis
رِہا	gratis
رِہا	vry
رِہا	free
رِہا	vrygestel
رِہا	gelos
رِہا	bevry
رہائش	woonplek
رِہائی	bevryding
رِہائی	vrylaat
رِہائی	vrystelling
رِہائی	vryheid
رِہائی	ontslag
رِہائی	ontlaai
رہبر	leier
رہبری	leadership
رہبری	leiers
رہبری	leierskap
رہبری	leiding
رہتا	leef
رہتا	tuiste
رہتا	oorblywende
رہتا	oor
رہٹ	voortsetting
رہٹ	aanspraakmakers
رہٹی	gewoonte
رہٹی	roetine
رہرَو	reisiger
رِہڑُو	mandjie
رہزن	rower
رہس	genot
رہگزر	manier
رہگزر	way
رہگزر	passage
رہگیر	reisiger
رہن	leefstyl
رہنا	last
رہنا	laas
رہنا	laaste
رہنا	jongste
رہنا	bestaan
رہنا	bly
رہنا	regstreekse
رہنا	lewendige
رہنا	gepubliseer
رہنا	regstreeks
رہنا	remain
رہنما	leier
رہنمائی	leadership
رہنمائی	leiers
رہنمائی	leierskap
رہنمائی	leiding
رہی	gelaat
رئیس	chief
رئیس	vors
رئیس	prinse
رئیس	prince
رئیس	prins
طشتری	plate
طشتری	plaat
رِیا	gewys
رِیا	wys
ریاکاری	gewys
ریاکاری	wys
رِیاح	winds
رِیاست	staat
رِیاست	deelstaat
رِیاست	provinsie
رِیاست	toestand
رِیاست	spasie
رِیاست	dominion
رِیاست	heers
رِیاست	reël
رِیاست	country
رِیاست	land
رِیاض	arbeid
رِیاض	labour
رِیاض	tuine
رِیاضت	arbeid
رِیاضت	labour
رِیاضت	dissipline
رِیاضت	oefening
رِیاضتی	opgeleide
رِیاضی	wiskunde
رَیب	twyfel
رَیپٹا	slap
رِیت	maniere
رِیت	gewoonte
رِیت	aangepas
رِیت	fashion
رِیت	mode
رِیت	modes
ریت	sand
ریتا	leeg
ریتا	leë
ریتا	egipte
ریتا	hol
ریتا	sand
ریتنا	pools
ریتنا	polish
ریتنا	poolse
ریتی	sand
ریتیلا	sandy
رِیجھ	plesier
رِیجھ	begeerte
رِیجھ	inclination
رِیجھ	tevredenheid
رِیجھ	wens
رِیچھ	beer
رِیح	wind
رِیح	air
رِیح	lug
رِیحی	winderig
رِیخ	moeg
رِیخ	lui
رِیخ	loose
رِیخ	lax
ریختہ	gemeng
ریختہ	gemengde
ریختہ	verstrooide
ریختہ	vermeng
ریختہ	sement
ریڑھ	vernietiging
ریڑھی	barrow
ریز	boet
ریز	scattering
ریز	drop
ریزاں	scattering
ریزاں	drop
ریزش	scattering
ریزہ	minuut
ریزہ	stuk
ریزہ	stukkie
رِیس	nabootsing
رِیس	gelykheid
ریسمان	tou
رِیش	baard
ریش	seer
ریش	verwond
ریش	slagting
ریش	wonde
ریشہ	fibre
ریغل	maer
ریغل	dun
ریکھا	markus
ریکھا	merk
ریکھا	mark
ریکھا	lot
ریکھا	fate
ریکھا	lyn
ریل	rail
ریل	spoor
ریل	rush
ریل	stormloop
ریلا	torrent
ریلا	skare
ریلا	vloed
رِیم	pus
رَین	aand
رَین	aande
رَین	nag
رِیندھنا	cook
رَینکنا	bray
رینگنا	creep
رینگنا	creep
ریو	sand
ریو	ford
ریو	valsheid
ریو	volharding
ریو	grit
ریو	strik
ریوڑ	trop
ریوڑ	swerm
رِیہ	longe
گڑھا	abyss
گڑھا	maag
گڑھا	gat
گڑھا	grave
گڑھا	graf
گڑھا	dump
گڑھا	abyss
گڑھا	maag
گڑھا	gat
گڑھا	grave
گڑھا	graf
گڑھا	pit
گڑھا	dump
زِ	van
زِ	vanuit
زِ	vanaf
زاد	kos
زاد	voedsel
زاد	gebore
زاد	verskaffing
زاد	voorsiening
زار	verwond
زار	slagting
زار	heer
زار	king
زار	koning
زار	begeerte
زار	swak
زار	plek
زار	tsaar
زار	wens
زاری	huil
زارِینہ	tsarina
زاغ	crow
زانیہ	hoer
زانیہ	hoer
زاوِیائی	detailed
زاویہ	angle
زاویہ	hoek
زاہِد	monk
زاہِد	godsdienstige
