din	dari
dunării	donau
comerciale	komersial
comerciale	komersil
autonomă	otonom
autonomă	otonomi
învins	mengalahkan
învins	terkalahkan
învins	kalah
învins	dikalahkan
marius	marius
premiu	prize
premiu	penghargaan
premiu	award
mark	markus
mark	tanda
mark	tandai
mark	mark
garonne	garonne
educație	edukasi
educație	pendidikan
vodă	vodă
coa	coa
coa	koa
recunoscut	diakui
recunoscut	dikenal
recunoscut	diakui
recunoscut	dikenal
recunoscut	dikenali
recunoscut	diakui
recunoscut	mengenali
așezare	penyelesaian
așezare	pemukiman
legătura	pranala
legătura	link
legătura	tautan
legătura	taut
dimensiuni	dimensi
dimensiuni	ukuran
activ	active
activ	aktif
hans	hans
grad	grade
grad	grad
grad	pascasarjana
grad	gelar
grad	ijazah
grad	derajat
grad	peringkat
grad	ranking
grad	pangkat
grad	rank
interviu	interview
interviu	wawancarai
interviu	wawancara
simon	simon
tratat	dirawat
tratat	diperlakukan
tratat	diobati
tratat	perjanjian
tratat	traktat
maximă	maksimum
maximă	maksimal
maximă	maximum
sisteme	sistem
sisteme	systems
arbitru	wasit
arbitru	ref
intre	antara
intre	diantara
jocul	permainan
jocul	game
încredere	keyakinan
încredere	percayai
încredere	kepercayaan
încredere	trust
încredere	percaya
carl	carl
cântec	lagu
cântec	song
ajutor	bantu
ajutor	bantuan
ajutor	membantu
titular	pemegang
titular	holder
foc	fire
foc	api
foc	kebakaran
lege	hukum
lege	law
curent	current
curent	arus
curent	skrg
funcții	fungsi
exterior	outer
exterior	eksternal
exterior	eksterior
catedrala	katedral
starea	status
maghiar	hongaria
maghiar	hungaria
frank	frank
închisoare	penjara
închisoare	penjara
închisoare	prison
scriitori	penulis
ținut	dipertahankan
școli	sekolah
grand	grand
ilie	elijah
ilie	elia
ilie	ilie
britanică	britania
britanică	british
hitler	hitler
secțiunea	daerah
secțiunea	bagian
secțiunea	seksi
șterge	hapus
șterge	delete
premiera	premiere
premiera	premier
elst	elst
construite	membangun
construite	dibangun
construite	built
construite	dibangun
personale	personal
personale	pribadi
istoricul	history
istoricul	riwayat
istoricul	sejarah
personaj	character
personaj	tokoh
personaj	karakter
deținut	narapidana
deținut	napi
făcând	melakukan
cezar	caesar
cere	ask
cere	tanya
cere	minta
cere	bertanya
cere	tanyakan
relațiile	hubungan
relațiile	hubungan
relațiile	relasi
avioane	pesawat
avioane	pesawat
avioane	aircraft
colegiul	kuliah
colegiul	college
colegiul	kampus
securitate	security
securitate	satpam
securitate	sekuriti
securitate	keamanan
catalina	catalina
raionului	rayon
originea	origin
originea	asal
muntele	gunung
muntele	mountain
muntele	pegunungan
muntele	gunung
muntele	mount
muntele	kait
inginer	teknisi
inginer	insinyur
inginer	engineer
gura	mulut
datele	kurma
datele	tanggal
datele	data
problemă	masalah
problemă	problem
problemă	masalah
problemă	isu
finlanda	finlandia
natură	alam
natură	nature
sovietic	soviet
anual	tahunan
anual	tahunan
marginea	edge
marginea	tepi
marginea	tepian
luxemburg	luksemburg
luxemburg	luxembourg
cercetări	riset
cercetări	penelitian
părăsit	terabaikan
părăsit	ditinggalkan
teritoriile	wilayah
teritoriile	teritori
titluri	gelar
titluri	titel
galeria	galeri
galeria	gallery
dovedit	terbukti
dovedit	dibuktikan
dovedit	terbukti
piesă	piece
piesă	sepotong
matei	matius
matei	matthew
matei	matei
căsătorie	marriage
căsătorie	perkawinan
căsătorie	nikah
căsătorie	pernikahan
linii	baris
linii	lines
linii	garis
filozofie	filsafat
filozofie	filosofi
east	east
east	timur
cauză	penyebab
cauză	sebab
cauză	sebabkan
cauză	cause
cauză	menyebabkan
litere	letters
litere	huruf
locală	local
locală	lokal
lipsă	hilang
practic	praktis
practic	praktisnya
practic	praktis
cam	cam
protejată	terlindung
protejată	dilindungi
protejată	terlindungi
noaptea	malam
noaptea	night
arabă	arab
arabă	arab
arabă	arabic
părinții	orangtua
arhitectură	architecture
arhitectură	arsitektur
regiunile	daerah
regiunile	wilayah
regiunile	region
regiunile	kawasan
egipt	mesir
scenă	adegan
scenă	scene
feminin	feminim
feminin	feminin
feminin	kewanitaan
feminin	permpuan
feminin	female
feminin	betina
feminin	perempuan
considerate	dianggap
considerate	dipertimbangkan
scădere	kurangi
scădere	mengurangi
scădere	menurun
scădere	berkurang
scădere	penurunan
forță	force
forță	memaksa
forță	angkatan
forță	paksa
forță	paksakan
soție	isteri
soție	istrinya
soție	istri
soție	wife
drepturi	hak
cimitirul	pemakaman
cimitirul	pekuburan
cimitirul	kuburan
cimitirul	kuburan
cimitirul	makam
contribuit	kontribusi
spaniolă	spanish
spaniolă	spanyol
practică	praktis
practică	praktek
practică	latihan
practică	praktik
practică	berlatih
discuţie	diskusi
sute	ratusan
magazine	toko
magazine	berbelanja
magazine	toko
clădiri	bangunan
clădiri	gedung
cotă	kuota
gorj	gorj
unitatea	bhinneka
unitatea	unity
unitatea	persatuan
unitatea	kesatuan
unitatea	kekompakan
unitatea	satuan
unitatea	unit
leon	leon
lumină	cahaya
lumină	lampu
lumină	light
lumină	terang
lumină	ringan
regală	royal
act	bertindak
act	bertindaklah
act	act
lake	danau
editor	penerbit
editor	penyunting
editor	redaksi
editor	editor
exemple	contoh
exemple	contohnya
aurel	aurel
rowspan	rowspan
alegeri	pilihan
alegeri	pemilu
alegeri	pemilu
serviciul	service
serviciul	jasa
serviciul	layanan
serviciul	servis
serviciul	pelayanan
crăciun	natal
crăciun	christmas
personală	personal
personală	pribadi
larg	lebar
larg	wide
larg	luas
poezii	puisi
poezii	puisi
viitorul	future
necesar	diwajibkan
necesar	diperlukan
necesar	diharuskan
necesar	wajib
necesar	dibutuhkan
necesar	diperlukan
necesar	perlu
stalin	stalin
ofițer	opsir
ofițer	petugas
ofițer	perwira
ofițer	officer
ben	ben
iarnă	winter
link	pranala
link	link
link	tautan
link	taut
ruși	rusia
zaporijjea	zaporizhia
roger	roger
frecvent	sering
administrator	admin
administrator	pengurus
administrator	administrator
civile	civil
civile	sipil
civile	perdata
catolic	catholic
catolic	katolik
bizantin	bizantium
piață	pasar
problemele	masalah
natura	alam
natura	nature
columbia	columbia
columbia	kolombia
columbia	kolombia
polonez	semir
polonez	polandia
polonez	polish
episcopul	uskup
episcopul	bishop
cucerit	ditaklukkan
cucerit	menaklukkan
ministerului	kementrian
ministerului	pelayanan
ministerului	kementerian
cartierul	lingkungan
presă	tekan
presă	pers
presă	press
presă	media
petrecut	pembelanjaan
petrecut	dibelanjakan
petrecut	pengeluaran
petrecut	menghabiskan
imperiu	imperium
imperiu	empire
imperiu	kekaisaran
secret	rahasia
secret	secret
fondată	didirikan
oficiale	official
oficiale	resmi
constă	terdiri
eure	eure
adam	adam
curând	soon
curând	segera
întrucât	padahal
întrucât	sedangkan
stația	stasiun
stația	station
închis	ditutup
închis	tertutup
închis	tutup
închis	closed
element	barang
element	butir
element	item
element	unsur
element	elemen
roșii	tomat
roșii	tomat
munca	pekerjaan
munca	kerja
munca	bekerja
funcționează	karya
funcționează	bekerja
funcționează	works
persoana	person
persoana	orang
str	str
localizare	lokasi
localizare	lokalisasi
contact	hubungi
contact	kontak
contact	contact
ordin	pesanan
ordin	pemesanan
ordin	order
ordin	urutan
renania	rheinland
capacitate	kapasitas
capacitate	kemampuan
arme	senjata
arme	senapan
arme	guns
arme	senjata
stele	bintang
stele	stars
napoleon	napoleon
poiana	poiana
aparținând	milik
instituții	institusi
instituții	lembaga
cântece	lagu
cântece	songs
adoptat	diadopsi
adoptat	adopsi
adoptat	mengadopsi
federația	federasi
federația	federation
istat	istat
windows	windows
windows	jendela
comercial	komersial
comercial	komersil
crește	naikkan
crește	tingkatkan
crește	meningkat
crește	meningkatkan
crește	peningkatan
crește	tumbuhkan
crește	kembangkan
crește	grow
crește	tumbuh
crește	bertumbuh
rss	rss
calitatea	berkualitas
calitatea	kualitas
antonio	antonio
jucători	pemain
varianta	varian
varianta	variant
nova	nova
statuia	patung
profesorul	profesor
profesorul	professor
tipul	jenis
tipul	tipe
tipul	ketik
liberal	liberal
pădurea	hutan
pădurea	forest
contract	kontrak
croația	kroasia
compusă	terdiri
repede	ngakak
repede	cepat
repede	fast
repede	cepat
repede	puasa
repede	cepat
mary	mary
mary	maria
condamnat	dikutuk
condamnat	dihukum
condamnat	divonis
condamnat	terpidana
condamnat	dihukum
condamnat	ditakdirkan
podul	bridge
podul	anjungan
podul	jembatan
rău	buruk
rău	jahat
rău	bad
são	são
artistică	artistik
culturală	kebudayaan
culturală	budaya
limbile	bahasa
descris	dijelaskan
descris	digambarkan
descris	diterangkan
lungimea	panjang
mediul	lingkungan
mîkolaiiv	mykolaiv
lucian	lucian
tronul	tahta
tronul	singgasana
tronul	arsy
tronul	takhta
ansamblul	ensemble
electric	kelistrikan
electric	listrik
electric	elektro
electric	listrik
electric	elektrik
electric	electric
rezultatul	hasil
rezultatul	result
recent	terkini
recent	terbaru
înapoi	kembali
înapoi	balik
înapoi	mundur
înapoi	back
înapoi	belakang
societate	society
societate	masyarakat
protecție	perlindungan
protecție	proteksi
scoția	scotland
scoția	skotlandia
concert	konser
carieră	karir
carieră	karier
carieră	berkarir
carieră	tambang
carieră	galian
carieră	penambangan
arena	arena
arena	gelanggang
motor	engine
motor	mesin
motor	motor
grupa	group
grupa	kelompokkan
grupa	grup
grupa	kelompok
redactor	penyunting
redactor	redaksi
redactor	editor
proiecte	proyek
canalul	kanal
canalul	channel
canalul	saluran
pirinei	pyrenees
obiect	obyek
obiect	objek
ovidiu	ovidiu
ioana	joan
ioana	ioana
royal	royal
tineri	muda
tineri	young
tineri	mudanya
nordică	nordik
nordică	nordic
harry	harry
companii	perusahaan
cartier	lingkungan
cartier	cartier
cartier	lingkungan
specialitate	spesialisasi
specialitate	spesialisasi
specialitate	khusus
aspect	penampilan
aspect	tampil
aspect	tampilan
aspect	aspek
clădire	building
clădire	membangun
clădire	bangunan
clădire	gedung
creată	tercipta
creată	dibuat
dealul	bukit
dealul	hill
determinat	ditentukan
determinat	bertekad
guvernator	gubernur
episod	episode
centre	pusat
centre	pusat
alpes	alpes
henri	henri
acțiunile	tindakan
acțiunile	aksi
crede	believe
crede	percaya
josé	josé
noastră	our
acceptat	diterima
debut	debut
debut	debutnya
episodul	episode
religioasă	religi
religioasă	keagamaan
religioasă	religius
religioasă	agama
praga	prague
praga	praha
critică	kritik
critică	kritis
ține	keep
necesară	diwajibkan
necesară	diperlukan
necesară	diharuskan
necesară	wajib
necesară	dibutuhkan
necesară	diperlukan
necesară	perlu
baden	baden
baden	jambore
cambridge	cambridge
artiști	seniman
artiști	artis
regional	regional
georg	georg
ceaușescu	ceaușescu
regimentul	resimen
paginile	halaman
utc	utc
net	net
net	bersih
net	jala
net	jaring
francisc	fransiskus
francisc	francis
câmp	bidang
câmp	lapangan
câmp	field
câmp	medan
câmp	kolom
sigur	pasti
sigur	yakin
sigur	tentu
faza	fase
alfred	alfred
atacat	menyerang
atacat	diserang
memoria	memory
memoria	kenangan
memoria	ingatan
memoria	memori
mâna	hand
mâna	tangan
will	will
will	akan
dea	dea
rezultatele	hasilnya
rezultatele	hasil
presupune	berasumsi
presupune	mengasumsikan
geografice	geografi
geografice	geographic
geografice	geografis
geografice	geografis
domenii	domain
domenii	ranah
domenii	bidang
domenii	fields
domenii	ruas
domenii	kolom
domenii	area
fondator	pendiri
fondator	founder
pădure	woods
pădure	hutan
pădure	hutan
pădure	forest
apele	waters
apele	perairan
apele	air
fosta	mantan
eduard	edward
eduard	eduard
asemănătoare	serupa
asemănătoare	mirip
asemănătoare	serupa
asemănătoare	kemiripan
pur	murni
pur	pure
document	dokumen
evreilor	yahudi
concurs	kompetisi
concurs	persaingan
concurs	lomba
concurs	kontes
concurs	contest
sol	tanah
sol	tanahnya
sol	sol
sol	tanah
sol	ground
proprii	own
proprii	sendiri
viteza	kecepatan
viteza	speed
statut	status
nave	kapal
nave	bejana
cat	cat
cat	kucing
legat	terikat
legat	diikat
legat	bound
legat	terikat
legat	diikat
mijloc	middle
mijloc	pertengahan
mijloc	tengah
durata	durasi
conduce	kandar
conduce	drive
lucruri	things
lucruri	hal
lucruri	perkara
lucruri	hal
lucruri	barang
austriac	austria
locuit	dihuni
japonez	jepang
japonez	japanese
înconjurătoare	sekitarnya
înconjurătoare	seputar
mașini	cars
mașini	mobil
mașini	mesin
cuza	cuza
constantinopol	konstantinopel
campion	juara
campion	champion
masa	meja
masa	tabel
masa	mass
masa	massa
masa	misa
masa	meal
vândut	terjual
vândut	sold
vândut	dijual
ducele	duke
ducele	adipati
youtube	youtube
campionilor	juara
campionilor	champions
altul	another
dumneavoastră	your
dedicat	didedikasikan
dedicat	berdedikasi
incluse	disertakan
incluse	termasuk
incluse	menyertakan
incluse	diikutsertakan
relația	hubungan
varșovia	warsawa
minim	minimum
minim	minimal
minim	minimal
minim	minim
frații	saudara
frații	saudara
frații	bersaudara
frații	brothers
intrare	input
intrare	masukkan
intrare	masukan
intrare	entri
intrare	masukan
intrare	entry
străine	asing
străine	foreign
frumos	beautiful
frumos	cantiknya
frumos	cantik
frumos	indah
frumos	nice
întotdeauna	always
întotdeauna	selalu
giovanni	giovanni
pământul	bumi
pământul	earth
episoade	episode
stea	star
stea	bintang
remarcat	diperhatikan
remarcat	dicatat
mereu	always
mereu	selalu
limita	batasi
limita	batas
limita	membatasi
limita	limit
implicat	melibatkan
implicat	terlibat
districte	distrik
thailanda	thailand
françois	françois
lot	batch
lot	lot
papă	paus
ordinea	pesanan
ordinea	pemesanan
ordinea	order
ordinea	urutan
jet	jie
jet	jet
denumire	nama
poloneză	semir
poloneză	polandia
poloneză	polish
jackson	jackson
născută	born
născută	lahir
născută	terlahir
născută	dilahirkan
williams	doank
williams	williams
cer	sky
cer	langit
cer	angkasa
utilizate	digunakan
utilizate	terpakai
utilizate	used
utilizate	dipakai
regal	regal
regal	royal
tradus	diterjemahkan
străinătate	perantauan
străinătate	asing
străinătate	foreign
sicilia	sisilia
algeria	aljazair
românii	rumania
comisia	komisi
adevăr	kebenaran
adevăr	truth
jacques	jacques
capitală	capital
capitală	ibukota
capitală	modal
trupe	band
trupe	pasukan
vietnam	vietnam
angeles	angeles
luca	luke
luca	lukas
hotărât	memutuskan
hotărât	diputuskan
marian	marian
scena	adegan
scena	scene
științific	ilmiah
științific	scientific
banat	banat
capacitatea	kapasitas
capacitatea	kemampuan
economie	economics
economie	ekonomi
economie	perekonomian
economie	ekonomi
temperatura	temperatur
temperatura	suhu
modificări	modifikasi
modificări	perubahan
modificări	mengubah
profil	profil
mexic	meksiko
mexic	mexico
intitulat	berjudul
intitulat	berjudul
intitulat	berhak
software	software
soțul	pasangan
soțul	suamiku
soțul	suaminya
soțul	suami
soțul	husband
corect	kanan
corect	benar
corect	right
corect	betulkan
corect	adil
corect	fair
dincolo	melampaui
dincolo	beyond
dans	dance
dans	dansa
dans	tari
dans	menari
dans	tarian
dans	menari
dans	dancing
independența	merdeka
independența	kemerdekaan
independența	kemandirian
independența	independence
val	val
val	wave
val	gelombang
val	ombak
val	lambaian
côte	côte
evoluat	berevolusi
last	last
last	terakhir
scott	scott
angajat	karyawan
angajat	dipekerjakan
angajat	dipekerjakan
angajat	disewa
poarta	gate
poarta	gerbang
tour	tour
tour	tur
tour	wisata
rolurile	peran
big	big
big	besar
hill	bukit
hill	hill
rhin	rhin
rhin	alsace
apărarea	pembela
apărarea	pertahanan
apărarea	defense
apărarea	pembela
apărarea	pertahanan
durată	durasi
comandantul	komandan
comandantul	commander
comandantul	panglima
leopold	leopold
juan	juan
rețea	jaringan
rețea	jaringannya
rețea	network
utilizatori	pemakai
utilizatori	pengguna
spring	spring
spring	pegas
voturi	suara
voturi	voting
documentar	dokumenter
teritoriale	teritorial
silver	perak
silver	silver
toamna	autumn
toamna	fall
toamna	jatuh
texas	texas
situație	pgn
situație	situasi
valori	nilai
liviu	liviu
vânătoare	slayer
vânătoare	berburu
vânătoare	hunt
vânătoare	berburu
vânătoare	memburu
vânătoare	hunting
vânătoare	perburuan
alex	alex
iacob	jacob
iacob	yakub
iacob	james
iacob	yakobus
evenimentele	peristiwa
evenimentele	kegiatan
evenimentele	event
evenimentele	acara
sectorul	sektor
francisco	francisco
distrus	dihancurkan
distrus	hancur
distrus	dimusnahkan
distrus	menghancurkan
grande	grande
may	may
may	mei
back	kembali
back	balik
back	mundur
back	back
back	belakang
scăzut	rendah
scăzut	low
line	line
line	baris
line	garis
independente	independen
independente	independent
independente	mandiri
normal	biasa
normal	normal
termină	selesaikan
termină	finish
create	tercipta
create	dibuat
tone	berton
tone	ton
tone	nada
tone	tone
tone	ton
football	sepakbola
football	football
aria	aria
rece	cold
rece	kedinginan
rece	dingin
sălaj	sălaj
insulă	pulau
insulă	island
similar	serupa
similar	mirip
similar	serupa
similar	mirip
angajați	karyawan
irlanda	irlandia
nationalyears	nationalyears
nationalteam	nationalteam
green	green
green	hijau
can	dapat
can	can
can	bisa
michel	michel
tehnice	teknis
nostru	our
serviciu	service
serviciu	jasa
serviciu	layanan
serviciu	servis
serviciu	pelayanan
romani	romans
romani	romawi
romani	romani
râu	sungai
râu	river
căsătoria	marriage
căsătoria	perkawinan
căsătoria	nikah
căsătoria	pernikahan
jones	jones
gol	naked
gol	bugil
gol	telanjang
gol	tujuan
gol	gawang
gol	sasaran
gol	goal
gol	gol
gol	hampa
gol	kosongkan
gol	kosong
rar	jarang
rar	langka
rar	rare
rar	jarang
reprezentând	mewakili
haleakala	haleakala
teodor	theodore
teodor	teodor
young	muda
young	young
young	mudanya
moare	die
moare	dies
întinde	stretch
întinde	peregangan
întinde	meregang
argentina	argentina
argentina	argentina
decizia	keputusan
lansarea	meluncurkan
lansarea	launching
lansarea	peluncuran
lansarea	luncurkan
lansarea	launch
eroilor	heroes
eroilor	pahlawan
călătorie	perjalanan
călătorie	travel
călătorie	wisata
călătorie	journey
călătorie	perjalanan
călătorie	trip
johannes	johannes
sorin	sorin
ajutat	dibantu
ajutat	terbantu
ajutat	dibantu
management	management
management	manajemen
management	pengelolaan
superioare	superior
superioare	unggul
ivano	ivano
formație	band
formație	pembentukan
formație	formasi
năsăud	năsăud
comitetul	komite
comitetul	panitia
moldovenească	moldavia
ran	ran
ran	berlari
cont	rekening
cont	account
cont	akun
structură	struktur
banca	bank
dragoste	rpp
dragoste	love
dragoste	cintai
dragoste	cinta
politici	kebijakan
charente	charente
out	keluar
out	out
specială	istimewa
specială	spesial
specială	special
specială	khusus
con	cone
con	kerucut
con	con
întoarce	gilirannya
întoarce	belok
întoarce	turn
întoarce	giliran
întoarce	pengembalian
întoarce	mengembalikan
par	hair
par	rambut
simbol	simbol
bruno	bruno
clasamentul	klasemen
finala	final
finala	finals
finala	final
arestat	ditahan
arestat	ditangkap
sportiv	atlet
sportiv	atlit
sportiv	sporty
vin	datang
vin	coming
vin	vin
vin	arak
vin	anggur
vin	wine
evoluează	berevolusi
rezistență	perlawanan
rezistență	pemberontak
rezistență	ketahanan
rezistență	resistance
comisiei	komisi
oxford	oxford
sri	sri
albastru	blue
albastru	biru
regulă	kaidah
regulă	peraturan
regulă	aturan
regulă	rule
contribuții	kontribusi
influență	pengaruhi
influență	memengaruhi
influență	pengaruh
disney	disney
fata	cewe
fata	cewek
fata	girl
fata	gadis
fata	muka
fata	wajah
fata	face
protejate	terlindung
protejate	dilindungi
protejate	terlindungi
regimul	rezim
editare	edit
editare	sunting
editare	menyunting
editare	editing
editare	penyuntingan
editare	mengedit
zbor	terbang
zbor	lalat
zbor	fly
zbor	terbang
zbor	flying
zbor	menerbangkan
zbor	flight
zbor	penerbangan
managerclubs	managerclubs
discută	membahas
discută	bahas
discută	diskusikan
discută	berdiskusi
avion	pesawat
avion	pesawat
avion	plane
vas	kapal
vas	bejana
vas	wadah
vas	vas
nava	kapal
nava	ship
întreg	keseluruhan
întreg	whole
întreg	utuh
anti	anti
agricole	pertanian
evident	jelas
căutare	mencari
căutare	pencarian
căutare	cari
căutare	search
luhansk	luhansk
revistă	majalah
autoritatea	otoritas
autoritatea	kewenangan
autoritatea	authority
lider	leader
lider	pemimpin
arătat	ditampilkan
arătat	diperlihatkan
arătat	ditunjukkan
cruce	salib
cruce	lintas
cruce	cross
cruce	palang
vot	vote
vot	suara
vot	voting
vocal	vokal
vocal	vocal
vocal	vokal
pilot	pilot
vrancea	vrancea
carlos	carlos
realitate	kenyataan
realitate	realitas
realitate	reality
realitate	realita
atins	raih
atins	tercapai
atins	dicapai
atins	diraih
atins	tersentuh
atins	dijangkau
atins	mencapai
atins	menjangkau
atins	tercapai
atins	dicapai
spaniol	spanish
spaniol	spanyol
similare	serupa
similare	mirip
decedat	almarhum
decedat	wafat
decedat	meninggal
bucuresti	bucharest
bucuresti	bukares
chris	chris
includ	termasuk
includ	sertakan
includ	cantumkan
includ	menyertakan
includ	include
dorit	diinginkan
dorit	buronan
dorit	diinginkan
dorit	dicari
dorit	wanted
directorul	direktori
ohio	ohio
metode	metoda
metode	metode
crucea	salib
crucea	lintas
crucea	cross
crucea	palang
participarea	partisipasi
ortodox	ortodoks
ortodox	orthodox
dublu	double
dublu	ganda
dublu	dobel
dublu	gandakan
magazin	shop
magazin	ruko
magazin	toko
magazin	belanja
magazin	berbelanja
magazin	simpan
magazin	toko
frankivsk	frankivsk
ștergere	penghapusan
ștergere	hapus
ștergere	delete
căzut	fallen
căzut	jatuh
iisus	yesus
iisus	jesus
germanii	jerman
urbană	urban
urbană	perkotaan
promovarea	promosi
promovarea	berpromosi
promovarea	mempromosikan
lansată	diluncurkan
lansată	meluncurkan
fundația	foundation
fundația	fondasi
fundația	yayasan
fundația	pondasi
patrimoniului	warisan
patrimoniului	heritage
bazin	cekungan
turneu	tour
turneu	tur
turneu	wisata
turneu	turnamen
sex	gender
sex	seks
sex	sex
exclusiv	ekslusif
exclusiv	exclusive
exclusiv	eksklusif
exclusiv	eksklusif
hall	balai
hall	hall
hall	aula
statistică	statistika
statistică	statistik
statistică	statistik
texte	sms
teme	tema
teme	pr
japoneză	jepang
japoneză	japanese
sânge	blood
sânge	darah
giurgiu	giurgiu
fete	cewek
fete	girls
fete	gadis
separat	dipisahkan
separat	dipisah
separat	berpisah
separat	terpisah
separat	pisahkan
separat	memisahkan
separat	dipisah
artilerie	artileri
păsări	birds
păsări	burung
prieten	teman
prieten	sahabat
prieten	friend
ierusalim	yerusalem
ierusalim	jerusalem
ierusalim	jambu
ludwig	ludwig
marina	navy
marina	marina
imperial	imperial
inclusă	disertakan
inclusă	termasuk
inclusă	menyertakan
inclusă	diikutsertakan
php	php
pri	pri
paralel	paralel
organizații	organisasi
profile	profil
înțeles	mengerti
înțeles	dimengerti
înțeles	dipahami
spate	kembali
spate	balik
spate	mundur
spate	back
spate	belakang
spate	rear
spate	belakang
schimbarea	mengubah
schimbarea	berubah
schimbarea	berubah
schimbarea	ganti
schimbarea	perubahan
schimbarea	mengubah
schimbarea	ubah
universal	universal
high	high
high	tinggi
indiferent	acuh
indiferent	terlepas
financiare	financial
financiare	keuangan
financiare	finansial
villa	vila
villa	villa
song	lagu
song	song
următorul	selanjutnya
următorul	berikutnya
următorul	next
torino	torino
torino	torino
torino	turin
bazele	base
bazele	basis
cursuri	kursus
cursuri	kelas
teritorii	wilayah
teritorii	teritori
păduri	woods
păduri	hutan
păduri	hutan
turn	tower
turn	menara
proprie	own
proprie	sendiri
cucerirea	penaklukan
cucerirea	menaklukan
conținut	isi
conținut	konten
prefectura	prefektur
pod	loteng
pod	bridge
pod	anjungan
pod	jembatan
deseori	seringkali
deseori	sering
bătrân	tua
bătrân	lama
bătrân	old
dinastie	wangsa
dinastie	dinasti
harghita	harghita
fiică	daughter
fiică	putri
fiică	dikit
presa	media
museum	museum
museum	musium
cântăreață	penyanyi
cântăreață	singer
saxon	saxon
preotul	imam
preotul	pendeta
preotul	priest
usa	pintu
usa	door
usa	as
usa	usa
conformitate	kepatuhan
conformitate	kesesuaian
scurte	short
scurte	singkat
scurte	pendek
perioade	periode
creștin	christian
creștin	kristiani
creștin	kristen
caracteristici	karakteristik
caracteristici	fitur
ansamblu	ensemble
semn	tanda
semn	tandatangani
semn	menandatangani
cerkasî	cherkasy
completă	melengkapi
completă	lengkapi
completă	selesaikan
completă	komplit
completă	lengkap
mulțumesc	trims
mulțumesc	terimakasih
mulțumesc	makasih
mulțumesc	thank
kilometri	miles
kilometri	mil
kilometri	mileage
kilometri	kilometer
dvd	dvd
dunăre	danube
dunăre	donau
indică	mengindikasikan
indică	menandakan
indică	menunjukkan
indică	mengindikasikan
indică	menunjukkan
brown	brown
brown	coklat
iancu	iancu
vorbește	berbicara
vorbește	bicaralah
vorbește	bicara
călărași	călăraşi
idei	gagasan
idei	ide
îndeplinit	digenapi
îndeplinit	terpenuhi
tron	tahta
tron	singgasana
tron	arsy
tron	takhta
tron	tron
palatinat	palatinate
anterioare	sebelumnya
complex	komplek
complex	complex
complex	rumit
complex	kompleks
dorința	desire
dorința	keinginan
dorința	hasrat
simple	simple
simple	simpel
simple	sederhana
umană	manusiawi
umană	manusia
umană	human
pitești	piteşti
tema	theme
tema	temanya
tema	tema
conțin	mengandung
conțin	berisi
organizate	terorganisasi
organizate	terorganisir
organizate	teratur
organizate	tertata
organizate	terorganisasi
organizate	terorganisir
organizate	tertata
militari	militer
militari	kemiliteran
manageryears	manageryears
transferat	dipindahkan
transferat	ditransfer
greutate	berat
organizația	organisasi
organizația	organisasi
electrice	kelistrikan
electrice	listrik
electrice	elektro
electrice	listrik
electrice	elektrik
electrice	electric
primăvara	spring
primăvara	pegas
programe	program
turneul	turnamen
puteri	powers
câmpia	plain
câmpia	polos
electrică	kelistrikan
electrică	listrik
electrică	elektro
electrică	listrik
electrică	elektrik
electrică	electric
iran	iran
iran	banten
proprietatea	property
proprietatea	properti
proprietatea	kepemilikan
scară	tangga
scară	timbang
scară	skala
grele	heavy
grele	berat
permanent	permanen
permanent	permanent
permanent	permanen
permanent	perm
gara	stasiun
gara	station
kim	kim
latin	latin
rudolf	rudolph
rudolf	rudolf
ligii	league
ligii	liga
georgia	georgia
mănăstire	vihara
mănăstire	biara
mănăstire	biara
economia	perekonomian
economia	ekonomi
aspecte	aspek
aspecte	masalah
aspecte	isu
observat	diperhatikan
observat	diamati
principala	utama
introducerea	perkenalan
introducerea	pengenalan
introducerea	pendahuluan
introducerea	pengantar
introducerea	memperkenalkan
efect	efek
mărime	ukuran
mărime	size
melodia	melodi
melodia	melody
rapidă	rapid
rapidă	fast
rapidă	cepat
rapidă	puasa
relație	hubungan
della	della
nepal	nepal
interpretare	interpretasi
interpretare	penafsiran
ducesă	duchess
anne	anne
boli	penyakit
boli	penyakit
simplă	simple
simplă	simpel
simplă	sederhana
opus	opus
opus	kebalikan
opus	berlawanan
matematician	matematikawan
independență	merdeka
independență	kemerdekaan
independență	kemandirian
independență	independence
flandra	flandria
font	font
font	huruf
tradiția	tradisi
atena	athens
atena	athena
biografie	bio
biografie	biodata
biografie	biografi
adolf	adolf
împărțit	dibagi
împărțit	terbagi
împărțit	belah
împărțit	pecah
împărțit	split
împărțit	pisah
artistic	artistik
adunarea	assembly
adunarea	perakitan
adunarea	majelis
reprezentată	diwakili
căsătorită	married
căsătorită	menikah
dolj	dolj
organizată	terorganisasi
organizată	terorganisir
organizată	tertata
organizată	terorganisasi
organizată	terorganisir
organizată	teratur
organizată	tertata
adâncime	kedalaman
adâncime	mendalam
mână	hand
mână	tangan
săptămână	week
săptămână	minggu
conducere	menyetir
conducere	mengemudi
conducere	berkendara
conducere	kepemimpinan
conducere	pimpinan
culoarea	warna
culoarea	color
culoarea	berwarna
culoarea	warna
culoarea	colour
filosofie	filsafat
filosofie	filosofi
handbal	handball
handbal	hantam
traducerea	translation
traducerea	terjemahan
traducerea	penerjemahan
times	kali
times	times
