категорија	категория
меморија	спомен
меморија	памет
меморија	спомени
руско	руснак
руско	руски
руско	руснаци
руско	руска
руско	руско
руско	русо
воведување	въведение
воведување	въвеждане
третман	третиране
третман	лечение
третман	обработка
црвениот	червенокосата
црвениот	червенокоса
стивен	стивън
стивен	стивън
практика	тренировка
практика	практика
шири	разпространява
шири	разпространението
шири	разпространение
видел	видян
видел	виждал
видел	видяна
видел	видяно
возрасните	възрастни
достигнува	достига
искористи	използване
искористи	употреба
искористи	използвайте
турнири	турнири
доменот	владение
доменот	домейн
финансирање	финансиране
финансирање	финансиране
финансирање	финанси
финансирање	финансиране
алжир	алжир
алжир	алжир
примерок	мостра
примерок	проба
примерок	извадка
примерок	образец
примерок	екземпляр
примерок	екземпляра
племе	племето
племе	племе
предава	преподава
алекс	алекс
борбите	борба
везир	везир
примени	прилага
примени	прилагане
цирих	цюрих
цирих	цюрих
изговор	извинение
изговор	произношение
изговор	претекст
букурешт	букурещ
џозеф	жозеф
џозеф	джоузеф
џозеф	йосиф
шарл	чарлз
шарл	чарлс
шарл	шарл
тенденција	склонност
североисточно	североизточна
североисточно	североизток
јаглерод	въглероден
јаглерод	въглерод
христов	христов
нашол	намерено
нашол	намерени
нашол	открит
нашол	намерена
нашол	намерен
карактеристични	отличителен
карактеристични	отличителни
врвови	върхове
лет	полета
лет	полет
учи	научи
учи	научете
коњи	кончета
коњи	коне
коњи	конете
достигна	постигнато
достигна	достигнат
достигна	достигната
шведски	шведска
шведски	шведски
чекори	стъпала
чекори	стъпки
чекори	стълби
чекори	крачки
контролира	контроли
контролира	контрол
контролира	управление
боб	боб
игор	игор
членство	членството
членство	членство
волја	воля
бога	господ
бога	бог
господ	господ
господ	бог
маси	таблици
маси	маси
маси	маси
акт	реус
акт	act
акт	акт
млада	млада
млада	младо
млада	млади
млада	йънг
млада	млад
тежок	тежка
тежок	тежки
тежок	тежък
тежок	тежко
тежок	трудно
тежок	труден
тежок	трудни
тежок	трудна
топката	топка
топката	бал
топката	бол
постоел	съществували
постоел	съществуваше
постоел	съществувало
постоел	съществувал
умот	ума
умот	ум
геометрија	геометрията
геометрија	геометрия
партнер	съдружник
партнер	партньор
услов	изискване
услов	състояние
услов	състоянието
услов	условие
велејќи	казвайки
редовите	редиците
редовите	редици
редовите	редове
електронска	електрон
лавињ	лавин
случајно	инцидентно
случајно	случайна
случајно	случайни
случајно	случаен
случајно	произволно
случајно	инцидентно
случајно	случайно
фленсбург	фленсбург
ограничувања	ограничения
ограничувања	ограниченията
ограничувања	ограничения
ограничувања	граници
ограничувања	ограничения
ограничувања	предел
ограничувања	ограничения
ханс	ханс
одлучил	решено
гасови	газове
селани	селяните
селани	селяни
селани	селяни
сигнал	сигнал
хоп	обръч
постари	възрастни
водечки	водещи
водечки	водещо
водечки	води
водечки	олово
дрога	лекарства
дрога	дрога
дрога	наркотици
дрога	дрога
дрога	дрога
дрога	наркотик
дрога	наркотици
дрога	лекарство
џонсон	джонсън
барањето	заявка
барањето	молба
барањето	искане
драми	драми
двојно	двойна
двојно	двойни
двојно	двоен
двојно	двойно
предводени	led
предводени	доведе
паднал	падна
паднал	паднала
паднал	паднал
приход	приход
приход	приходи
приход	приход
приход	доход
приход	приходи
приход	доходи
чај	чай
распоредени	разположени
дале	даде
дале	дала
сестри	сестри
културна	културни
културна	културен
културна	културно
културна	културна
цивилизација	цивилизация
цивилизација	цивилизацията
цивилизација	цивилизация
плата	заплатата
плата	заплати
плата	заплата
плата	плата
натпреварува	конкурира
натпреварува	конкурентно
натпреварува	конкурентни
изложба	изложба
изложба	експонат
изложба	изложение
изложба	изложба
кралска	роял
кралска	кралско
кралска	кралска
кралска	royal
кралска	кралски
млеко	мляко
орел	орел
орел	акила
самогласки	гласни
ислам	ислям
ислам	исляма
класичен	класик
класичен	класическо
класичен	класическа
класичен	класика
класичен	класически
шема	схема
храмови	храмовете
храмови	храмове
единство	съединението
единство	обединение
единство	единство
анализи	анализи
анализи	анализите
анализи	анализиране
анализи	анализи
анализи	анализ
домови	къщи
домови	домове
развивање	развиване
развивање	развиват
развивање	разработване
развивање	развиване
ширење	разпространява
ширење	разпространяване
ширење	разпространение
превоз	вози
превоз	язди
превоз	транспорт
превоз	транспортиране
превоз	превоз
превоз	корабоплаването
превоз	корабоплаване
превоз	доставка
сталин	сталин
егзархија	екзархия
динамо	динамо
динамо	динамо
верување	вярвайки
домени	области
рома	рома
рома	ромите
рома	ромски
рома	роми
комбинации	комбинации
ангел	ейнджъл
ангел	ангел
ангел	angel
ангел	анхел
брус	брус
народите	народите
народите	народи
дизни	дисни
донел	донъл
адолф	адолф
постоечките	съществуващо
постоечките	съществуващ
постоечките	съществуващи
постоечките	съществуваща
џамии	джамии
потврди	потвърдено
потврди	потвърден
потврди	потвърдена
потврди	потвърдени
потврди	потвърждение
потврди	потвърждавам
потврди	потвърждаване
потврди	потвърди
убие	убий
близината	близост
постар	елдър
постар	старейшина
постар	старши
развиен	разработена
развиен	развит
развиен	разработени
развиен	разработен
развиен	развитите
развиен	развита
развиен	еволюира
развиен	еволюирали
борец	борец
борец	боец
борец	изтребител
основачите	основатели
основачите	основателите
органски	органични
органски	органична
органски	органичен
органски	органично
затворена	затворен
затворена	затворена
затворена	затворено
затворена	затворени
масовно	масов
масовно	меса
масовно	маса
масовно	литургия
масовно	масово
елизабет	елизабет
елизабет	елизабет
вкус	вкус
вкус	аромат
вкус	вкус
биологија	биология
биологија	биологията
прстен	ринг
прстен	пръстен
богати	рич
богати	богато
богати	богат
богати	богата
богати	богати
богати	богат
богати	богата
богати	заможни
богати	заможен
гувернер	управител
гувернер	губернатор
мек	мак
мек	мак
бег	бей
нарушување	смущение
заштитени	защитен
заштитени	защитена
заштитени	защитено
заштитени	защитени
архангел	архангел
андромеда	андромеда
кругови	кръгове
кругови	обиколки
повик	повикване
повик	обаждане
треска	треска
треска	температура
рис	рийз
рис	рийс
рис	рис
рис	лукс
рис	рис
прошири	разшири
прошири	разрастване
прошири	разширяване
романски	румъния
романски	румънски
романски	румънска
мисирков	мисирков
стандарден	неизпълнение
стандарден	стандартна
стандарден	стандарт
стандарден	стандартни
стандарден	стандартно
стандарден	стандартен
поставување	нагласено
поставување	постановка
поставување	настройка
поставување	настройка
поставување	разполагане
поставување	поставяне
поставување	позициониране
одлучи	решено
одлучи	решете
светло	светло
светло	светлина
светло	светлината
светло	светло
светло	ярко
светло	светли
централно	централно
централно	централно
централно	централен
централно	централа
централно	централни
централно	централна
трудот	труд
сателитска	спътник
сателитска	сателитно
сателитска	сателит
сателитска	сателитен
сателитска	сателитна
литературен	литературни
литературен	литературен
организирана	организиран
организирана	организирана
организирана	организирано
организирана	организирани
дрезден	дрезден
паоло	паоло
паоло	пауло
мотори	мотори
мотори	мотоциклети
мотори	двигатели
мотори	мотори
мотори	велосипеди
мотори	мотори
автономија	самостоятелност
автономија	автономия
достигнувања	постижения
достигнувања	постижения
бугари	българи
бугари	българите
советник	консултант
советник	съветник
советник	съветник
советник	съветник
модерна	модерно
модерна	модерни
модерна	модерна
модерна	съвременно
модерна	модерен
модерна	съвременен
говорот	реч
говорот	говор
кандидати	претенденти
кандидати	кандидатите
кандидати	кандидатки
кандидати	кандидати
кандидати	кандидатите
кандидати	кандидати
викимедија	уикимедия
намена	предназначение
намена	цел
алфред	алфред
признанија	признания
признанија	самопризнания
придонеси	вноски
придонеси	вноска
придонеси	принос
придонеси	вноски
постигнати	постигнато
постигнати	постигната
постигнати	постигнати
постигнати	постигнат
нападнал	нападна
нападнал	нападната
надеж	надеждата
надеж	хоуп
надеж	надежда
проценка	преценка
проценка	оценяване
проценка	оценка
проценка	оцени
проценка	оцени
проценка	оцени
проценка	оценяване
проценка	оценката
проценка	оценка
собираат	събиране
собираат	събират
богот	господ
богот	бог
натпис	етикет
иванов	иванов
приватен	частни
приватен	частно
приватен	редник
приватен	частна
приватен	личен
приватен	частен
автомобил	автомобил
автомобил	кола
автомобил	колата
автомобил	автомобил
организиран	организиран
организиран	организирана
организиран	организирано
организиран	организирани
организиран	организиран
организиран	организирана
организиран	организирано
организиран	организирани
квалификациите	допустими
квалификациите	квалификациите
квалификациите	квалификациите
пливање	плуване
губење	губи
губење	губиш
губење	губя
губење	загуба
губење	загуби
губење	загубата
изработени	изработена
изработени	изработени
изработени	изработка
изработени	изработено
изработени	изработен
влегле	въведена
влегле	въведен
стрип	комикс
стрип	комикси
стрип	комик
стрип	комикс
стрип	комикси
топка	топка
топка	бал
топка	бол
билборд	билборд
ограничен	ограничено
ограничен	ограничена
ограничен	limited
ограничен	ограничен
ограничен	ограничени
ограничен	ограничено
ограничен	ограничена
ограничен	ограничен
ограничен	ограничени
прима	prima
прима	прима
графички	графични
графички	графичен
графички	графични
графички	графичен
погледи	проблясъци
погледи	изглед
погледи	гледки
погледи	изгледи
погледи	мнения
погледи	гледания
патници	пътниците
патници	пътници
патници	пасажери
патници	пътешественици
патници	пътници
патници	пътешественици
исак	исаак
исак	айзък
исак	исак
исак	исак
роџер	роджър
истакнат	виден
емитува	излъчва
работниците	работниците
работниците	работници
паралелно	паралелно
паралелно	успоредно
паралелно	успоредни
паралелно	паралелна
паралелно	паралелни
френсис	францис
френсис	франсис
френсис	франсис
факти	фактите
факти	факти
веројатноста	вероятност
студент	студентка
студент	ученик
студент	ученичка
студент	студент
авион	джет
авион	самолет
авион	равнина
авион	самолет
маала	квартали
повлекување	оттегляне
повлекување	отстъпление
повлекување	отнемане
повлекување	теглене
повлекување	оттегляне
лична	лично
лична	личен
лична	лична
лична	лични
лична	персонален
организирање	организираме
организирање	организиране
организирање	организиране
организирање	организиране
размножување	разплод
размножување	размножаване
размножување	възпроизвеждане
размножување	размножаване
средини	среди
северозапад	северозападна
северозапад	северозападния
северозапад	североизточна
северозапад	североизток
северозапад	северозападна
северозапад	северозапад
кларк	кларк
кларк	кларк
детството	детство
детството	детството
овен	овен
ноб	ноб
прикажана	показани
прикажана	показано
муслимански	мюсюлманин
муслимански	мюсюлмански
муслимански	мюсюлмани
муслимански	мюсюлманска
привремено	временно
привремено	временна
привремено	временни
привремено	временен
привремено	временно
грците	гърци
грците	гърците
поединци	индивиди
ото	ото
советска	съветска
советска	съветски
спортска	спортни
спортска	спортно
просечна	среден
просечна	средно
парчиња	парчета
парчиња	парченца
парчиња	късчета
парчиња	парчета
парчиња	бройки
парчиња	парченца
парчиња	парчета
изјава	твърдение
изјава	изявление
изјава	показания
турско	турчин
турско	турско
турско	турски
турско	турска
номиниран	номиниран
номиниран	номинирана
директен	преки
директен	директна
директен	директно
директен	пряко
директен	директен
атмосфера	атмосфера
самостојна	соло
политики	полици
политики	политики
километар	километър
километар	километър
мајк	майк
морнарица	флот
пакети	пакети
пакети	пакетчета
пакети	пакетите
пакети	опаковки
пакети	пакети
пакети	пратки
растение	растение
растение	растителна
растение	завод
ернст	ернст
франсоа	франсоа
франсоа	франсоаз
франсоа	франсоа
ноулс	ноулс
распределба	разпределяне
распределба	разпределение
распределба	дистрибуция
распределба	разпределяне
распределба	разпространение
распределба	разпределение
надзор	надзор
надзор	надзора
надзор	надзор
надзор	надзор
надзор	наблюдение
антон	антон
продадени	продаден
продадени	продадена
продадени	продадено
продадени	продадени
офицер	офицер
офицер	полицай
сценарио	сценарий
сценарио	сценарий
сценарио	сценарий
сценарио	сценарии
купување	покупка
купување	закупуване
купување	купуване
купување	пазар
купување	пазаруване
купување	шопинг
купување	купувам
купување	купува
купување	купуване
византиска	византийски
југозапад	югозапад
југозапад	югозападна
падини	склонове
падини	подножието
текстописец	текстописец
откриена	разкрита
откриена	разкрити
откриена	открит
откриена	открита
откриена	открити
откриена	засечен
откриена	разкрита
откриена	разкрито
откриена	разкрити
откриена	разкриха
откриена	разкрит
откриена	разкри
скот	скот
поединечно	индивидуално
поединечно	единични
поединечно	сингъла
поединечно	необвързани
обнова	подновяване
обнова	обновяване
професори	преподаватели
професори	професорите
професори	професори
нуклеарна	ядрено
нуклеарна	ядрен
нуклеарна	ядрена
нуклеарна	атомна
нуклеарна	ядрени
жанрови	жанрове
сергеј	сергей
сергеј	сергей
либек	любек
внук	племенник
внук	племенника
внук	внук
внук	внука
внук	внуче
внук	внукът
следен	следващо
следен	следващ
следен	следваща
побара	поиска
побара	поискани
побара	поискано
побара	поискана
побара	поискаха
награден	награден
награден	възнаградени
награден	възнаграден
награден	награден
награден	възложена
награден	възложени
четврти	четвърта
четврти	четвърто
четврти	четвърти
токио	токио
рос	рос
успешни	успешна
успешни	успешни
успешни	успешен
успешни	успешно
критичар	критик
кели	кели
милји	майлс
милји	мили
милји	километри
соработник	сътрудник
соработник	сътрудник
соработник	съдружник
дванаесет	twelve
дванаесет	дванадесет
дванаесет	дванайсет
регистрирани	регистриран
регистрирани	регистрирана
регистрирани	регистрирано
регистрирани	регистрирани
војник	войник
изразува	изразява
грижи	тревоги
грижи	притеснения
одбива	отказва
планета	планета
планета	планетата
рудолф	рудолф
рудолф	рудолф
музичко	музикален
музичко	музикално
музичко	мюзикъл
музичко	музикална
салата	салата
теодосиј	теодосий
блуз	блус
траги	пътеки
траги	следите
траги	писти
траги	следи
траги	релси
траги	улики
траги	следи
траги	пътека
траги	следа
траги	диря
дното	дъното
дното	отдолу
дното	дъно
правци	маршрутите
правци	пътища
правци	маршрути
директна	преки
директна	директна
директна	директно
директна	пряко
директна	директен
портрет	портрет
портрет	портретът
горан	горан
клиенти	клиенти
клиенти	клиентите
клиенти	клиенти
клиенти	клиентела
постапки	действия
постапки	постъпки
постапки	искове
сто	сто
мурат	мурад
мурат	мурат
посетители	посетителите
посетители	посетители
посетители	посетител
реши	разрешаване
реши	решаване
константа	постоянна
константа	постоянен
константа	константа
константа	постоянни
отсуство	отсъствие
отсуство	липса
хаус	house
хаус	къща
хаус	къщата
хаус	хаус
толкување	тълкуване
толкување	интерпретация
толкување	тълкуване
толкување	тълкува
мешавина	смесване
мешавина	микс
мешавина	смес
јанг	янг
јанг	млада
јанг	младо
јанг	млади
јанг	йънг
јанг	млад
јанг	юнг
јанг	юнг
југоисток	югоизточна
југоисток	югоизток
ибн	ибн
агент	агент
латвија	латвия
копенхаген	копенхаген
паланка	паланка
загуба	загуба
загуба	загуби
загуба	загубата
заболувања	заболявания
заболувања	болести
заболувања	заболявания
заболувања	болестите
одржана	държана
одржана	проведе
одржана	държани
одржана	държан
сицилија	сицилия
стихови	знамения
стихови	стихове
стихови	текстове
стихови	текст
студирал	учил
студирал	проучен
студирал	учила
сингапур	сингапур
воспоставување	установи
воспоставување	учреждение
воспоставување	установяване
приватна	частни
приватна	частно
приватна	редник
приватна	частна
приватна	личен
приватна	частен
кориснички	потребителски
кориснички	потребител
кориснички	ползвател
математичар	математик
кевин	кевин
дупка	дупка
дупка	дупката
дупка	дупка
дупка	сметище
актери	актьори
актери	актьорите
трговци	търговците
трговци	търговци
трговци	търговците
трговци	търговци
трговци	търговци
трговци	продавачи
локален	локална
локален	местна
локален	локално
локален	местно
локален	местни
локален	местен
братство	братство
братство	братство
братство	братството
бранко	бранко
симеон	симеон
самогласка	гласна
револуционери	революционери
ама	но
продава	продава
врата	врата
врата	вратата
мајчин	родна
мајчин	местни
концепти	концепции
концепти	понятия
кастилја	кастилия
секс	секс
секс	секса
секс	сексът
келн	кьолн
шкотски	шотландец
шкотски	шотландски
овошје	плодове
овошје	плод
овошје	плодове
погребан	погребан
погребан	погребана
погребан	заровени
погребан	погребани
погребан	заровено
ахмед	ахмед
соработници	сътрудници
соработници	асоциирани
соработници	сътрудници
соработници	съдружници
соработници	дарители
простории	помещения
себастијан	себастиан
себастијан	себастиян
инфлацијата	инфлация
инфлацијата	инфлацията
регионални	регионален
регионални	регионално
регионални	регионални
регионални	регионална
храни	храни
храни	фураж
храни	фуражи
храни	храни
плус	плюс
саудиска	саудитска
олимпијада	олимпиада
олимпијада	олимпиадата
олимпијада	олимпиада
темелите	основи
темелите	фондации
стабилност	стабилност
стабилност	устойчивост
марка	бранд
марка	марката
марка	марка
програмски	програмирането
програмски	програмиране
прифатен	приета
прифатен	приети
прифатен	прие
прифатен	прието
прифатен	приет
лоренс	лорънс
лоренс	лорънс
лоренс	лоурънс
филозоф	философ
дробови	дробове
мозок	мозъчен
мозок	мозък
мозок	мозъка
мозок	мозъци
мозок	акъл
мозок	мозък
мозок	ум
властите	властите
властите	власти
властите	органи
македонец	македонска
македонец	македонски
етика	етика
правење	правене
академски	академик
академски	академични
академски	академична
собира	събира
собира	колекционира
вратот	врат
вратот	врата
вратот	шия
вратот	нек
слават	празнуват
слават	празнуваме
возрасни	пораснал
возрасни	отглеждани
возрасни	пораснала
возрасни	пораснали
возрасни	пораснало
возрасни	възрастни
возрасни	възрастни
возрасни	възрастна
возрасни	възрастен
селски	село
композиции	състави
композиции	композиции
оставка	оставката
оставка	оставка
оставка	оставка
франко	франко
хипотеза	хипотеза
хипотеза	хипотези
зголемена	повишена
зголемена	увеличена
зголемена	увеличен
зголемена	повишен
мајами	маями
составено	съставен
составено	съставени
составено	съставена
составено	съставено
пристаништето	пристанище
пристаништето	пристанището
пристаништето	порт
клиентот	клиент
џими	джими
орден	орден
фреквенција	честота
слабо	слабо
слабо	слаби
слабо	слаб
слабо	слаба
сопствен	собствен
сопствен	собствена
сопствен	собствено
сопствен	собствени
течност	течност
течност	течни
течност	течна
течност	течност
течност	течно
течност	течен
фер	фер
фер	панаир
фер	справедлив
фер	справедливо
фер	справедлива
буквално	буквално
буквално	буквално
човештвото	човечеството
човештвото	човечество
леб	хляб
леб	хляба
порази	победена
порази	победени
порази	победен
припадност	принадлежност
припадност	принадлежащи
припадност	принадлежност
североисток	североизточна
североисток	североизток
освојувачи	завоеватели
освојувачи	нашественици
фризија	фризия
вооружени	въоръжен
вооружени	въоръжени
вооружени	въоръжена
агли	ъгли
агли	ъгли
корени	корени
промовира	насърчава
прифаќа	приема
објавување	публикуване
објавување	издателство
правен	правно
правен	правни
правен	правна
правен	юридически
правен	правен
правен	законно
тестирање	изпитване
тестирање	тестване
мртви	мъртви
мртви	мъртва
мртви	мъртъв
ограничени	ограничено
ограничени	ограничена
ограничени	limited
ограничени	ограничен
ограничени	ограничени
џовани	джовани
столб	стълб
онлајн	онлайн
онлајн	online
марсеј	марсилия
марсеј	марсилия
учењето	учене
учењето	уча
учењето	изучаване
учењето	учим
учењето	учене
специјална	специална
специјална	специално
специјална	специални
специјална	специален
накит	бижута
накит	скъпоценности
накит	бижу
накит	бижута
накит	бижу
накит	бижута
чувствува	усеща
албанците	албанци
албанците	албанците
офицери	офицери
офицери	полицаи
практично	практически
ниско	долно
ниско	ниско
ниско	ниски
ниско	нисък
ниско	ниска
лиценца	лиценз
лиценца	лицензия
лиценца	лиценз
лиценца	книжка
лиценца	книжката
изложби	експозиции
изложби	изложби
изложби	изложения
домашните	домашен
домашните	домашна
домашните	домашни
метар	метър
метар	метър
протоколи	протоколите
протоколи	протоколи
одредува	уточнява
одредува	определя
рафаел	рафаел
рафаел	рафаел
живеалиште	местообитания
живеалиште	пребиваване
живеалиште	резиденция
живеалиште	местоживеене
живеалиште	пребиваване
живеалиште	специализация
гледачи	зрители
гледачи	зрители
гледачи	зрителите
независен	независима
независен	независими
независен	независим
воведен	въведен
воведен	въведено
воведен	въведена
воведен	въведени
димитров	димитров
авила	авила
бактерии	микроби
бактерии	микробите
бактерии	акари
бактерии	зародиш
бактерии	микроби
бактерии	бактерия
бактерии	бактерии
аудио	звук
аудио	аудио
борат	борат
митрополит	метрополитън
вклучена	сгодени
вклучена	ангажирани
вклучена	сгоден
вклучена	сгодена
сигнали	сигнали
строго	строго
строго	стриктно
мароко	мароко
зоран	зоран
искуства	преживявания
предлогот	предложение
променливи	променлива
променливи	променливи
променливи	променливо
променливи	променлив
променливи	променливи
променливи	променливите
свеста	осведоменост
свеста	осведомеността
свеста	осъзнаване
појавување	появата
појавување	появяване
појавување	поява
појавување	появата
појавување	появяване
појавување	поява
појавување	възникване
појавување	настъпване
владее	царува
владее	властва
испитување	сондиране
есеи	есета
републики	републики
определен	решително
определен	определени
определен	решителна
определен	решени
определен	решителен
определен	решено
способни	способно
способни	способен
способни	способна
способни	способни
палестина	палестина
зачувување	запазване
зачувување	спасяване
зачувување	спасяването
зачувување	спестяване
зачувување	запазване
зачувување	съхранение
зачувување	опазване
зачувување	спасяване
зачувување	спаси
зачувување	запази
зачувување	запис
греми	грами
железница	железница
железница	железница
железница	железопътния
железница	железопътен
железница	железници
железница	железници
железница	железница
железница	железопътен
железница	железници
источни	източна
источни	източно
источни	източни
источни	изток
источни	източен
поддржува	подкрепя
поддржува	поддържа
локации	местоположения
уништени	унищожени
уништени	унищожена
уништени	разрушени
уништени	унищожен
уништени	унищожено
уништени	съсипана
уништени	съсипани
уништени	съсипан
вирџинија	вирджиния
спаси	спасяване
спаси	спаси
спаси	запази
спаси	запис
спаси	спасена
спаси	спасен
спаси	спасени
престол	тронът
престол	трон
престол	трона
престол	престол
постариот	елдър
постариот	старейшина
колеги	колеги
пожар	огън
пожар	пожар
хотел	hotel
хотел	хотел
хотел	хотелът
позитивен	позитивна
позитивен	положителен
позитивен	положителни
позитивен	положителна
позитивен	положително
југозападна	югозапад
југозападна	югозападна
југозападна	югозападна
гребен	рифа
гребен	рифове
гребен	риф
дресот	гиз
претставување	въведение
претставување	въвеждане
претставување	представителство
рејтинг	рейтинги
рејтинг	рейтинг
рејтинг	квалификация
атом	атом
атом	атома
градини	гардънс
градини	градините
градини	градини
грајфсвалд	грайфсвалд
зависно	зависима
зависно	зависими
зависно	зависимо
зависно	зависим
вклучи	включват
вклучи	включване
дејства	действия
дејства	постъпки
дејства	искове
федерер	федерер
енди	анди
енди	анди
индиски	индианец
индиски	индиец
индиски	индийско
индиски	индийски
индиски	индийска
услуга	услуга
услуга	услуга
услуга	служба
услуга	сервиз
услуга	обслужване
услуга	услуги
воведувањето	въведение
воведувањето	въвеждане
сојузници	съюзници
сојузници	съюзниците
лабораторија	лабораторен
лабораторија	лабораторно
лабораторија	лаборатория
лабораторија	лабораторна
лабораторија	лабораторията
лабораторија	лаборатория
хитови	попадения
хитови	хитове
хитови	удря
наставата	преподаването
наставата	преподаване
ристо	ристо
феномен	явление
феномен	феномен
активна	активна
активна	активно
активна	активни
активна	активен
молекули	молекули
молекули	молекулите
свест	осведоменост
свест	осведомеността
свест	осъзнаване
свест	съзнание
свест	съзнанието
варијации	вариации
параметри	преференции
параметри	предпочитания
параметри	параметри
кол	кол
кол	коул
соодветните	съответна
соодветните	съответни
соодветните	съответен
расправа	дискусия
расправа	обсъждания
расправа	дискусии
