din	จาก
proiectat	ออกแบบ
devreme	ต้น
cheie	กุญแจ
cheie	คีย์
concluzia	สรุป
conferința	ประชุม
ramuri	กิ่ง
ramuri	สาขา
calendarul	ปฏิทิน
universală	universal
universală	สากล
cercetarea	ค้นคว้า
cercetarea	วิจัย
bot	บ็อต
bot	bot
tânără	ยัง
lost	หลง
lost	แพ้
lost	เสีย
dezvoltate	พัฒนา
turcă	ตุรกี
cluburi	คลับ
cluburi	สโมสร
cluburi	ดอกจิก
cluburi	จิก
pești	ฟิช
pești	ปลา
cerere	แอพพลิเคชัน
cerere	ขอ
cerere	คำขอ
cerere	ร้องขอ
cerere	อุปสงค์
cerere	อุปทาน
cetățean	พลเมือง
practica	ฝึก
practica	ซ้อม
practica	ฝึกฝน
army	ทัพ
army	กองทัพ
intenția	เจตนา
civilă	แพ่ง
civilă	ประชา
civilă	พลเรือน
limbaj	ภาษา
bank	ธนาคาร
bank	แบงค์
bank	แบงก์
grafică	กราฟิก
grafică	กราฟิก
pacea	สันติภาพ
pacea	สันติ
pacea	สันติสุข
bass	แบส
bass	แบ
bass	แบต
bass	เบส
vladislav	władysław
liverpool	ลิเวอร์พูล
liverpool	liverpool
start	เริ่ม
tel	tel
focul	ไฟ
focul	เพลิง
frunze	ใบไม้
recenzii	วิจารณ์
recenzii	รีวิว
votat	โหวต
luis	luis
carne	เนื้อ
unchiul	ลุง
oro	oro
tehnologia	วิทยาการ
tehnologia	เทคโนโลยี
pasul	ขั้น
pasul	ก้าว
complete	สมบูรณ์
complete	ครบ
nisip	ทราย
motoare	มอเตอร์
motoare	เครื่องยนต์
proba	ตัวอย่าง
cipru	ไซปรัส
soluții	โซลูชัน
bruce	bruce
bruce	บรูซ
sculptură	ประติมากรรม
artistul	ศิลปิน
artistul	จิตรกร
azur	azur
crezut	คิด
factor	factor
factor	ตัวประกอบ
factor	ปัจจัย
caracteristică	คุณสมบัติ
caracteristică	คุณลักษณะ
caracteristică	ฟีเจอร์
petrol	น้ำมัน
petrol	น้ำมัน
gata	พร้อม
permit	อนุญาต
campioană	แชมป์
jurnal	วารสาร
jurnal	ไดอารี่
party	พรรค
party	ปาร์ตี้
rangul	อันดับ
monede	เหรียญ
monede	เหรียญ
monede	coin
monede	คลัง
asigurat	ประกัน
judecată	ตัดสิน
fantasy	จินตนาการ
concept	แนวคิด
concept	concept
golden	golden
golden	โกลเด้น
golden	ทองคำ
zidul	กำแพง
liderii	ผู้นำ
monedă	เหรียญ
monedă	coin
monedă	คลัง
road	ถนน
road	road
stara	stara
soarele	ซุน
soarele	ซัน
soarele	พระอาทิตย์
experiența	ประสบการณ์
factori	ปัจจัย
teorii	ทฤษฎี
off	ปิด
off	ออก
monitorul	จอภาพ
mesaje	ข้อความ
marine	นาวิก
normală	ปรกติ
normală	ธรรมดา
normală	ปกติ
strâns	แน่น
considerare	พิจารณา
suveran	อภิสิทธิ์
limbajul	ภาษา
rural	ชนบท
rural	ชนบท
urmărit	ตาม
sufletul	วิญญาณ
adams	อดัมส์
adams	adams
ciclul	วัฏจักร
ciclul	วงจร
ciclul	รอบ
memorial	อนุสรณ์
preferat	ขวัญใจ
preferat	ชอบ
lateral	ด้าน
lateral	ไซด์
lateral	ข้าง
hârtie	หนังสือพิมพ์
hârtie	กระดาษ
unică	เอกลักษณ์
cover	ปก
cover	cover
cover	ปกปิด
phoenix	ฟีนิกซ์
emisiuni	แสดง
fizic	ร่างกาย
fizic	กายภาพ
victoriei	วิกตอเรีย
victoriei	วิคตอเรีย
camere	ห้อง
reduce	ลด
false	เท็จ
false	ปลอม
apreciat	ชื่นชม
apreciat	ซาบซึ้ง
cehă	เช็ก
peru	เป
peru	เปรู
peru	เปเป
alianță	พันธมิตร
refuză	ปฏิเสธ
yonne	yonne
frumoasă	สวยๆ
frumoasă	สวย
frumoasă	สวยงาม
frumoasă	งดงาม
vis	สุดวิสัย
vis	ฝัน
vis	dream
fonduri	กองทุน
fonduri	ทุน
limitată	จำกัด
legenda	ตำนาน
legenda	legend
ghid	คู่มือ
ghid	แนวทาง
heart	heart
heart	ใจ
heart	หัวใจ
dragostea	ชอบ
dragostea	รัก
universitate	มหาวิทยาลัย
dedicată	ทุ่มเท
agricultura	การเกษตร
agricultura	การเกษตร
agricultura	เกษตรกรรม
alfabetul	อักษร
speranța	โฮป
speranța	หวัง
comentarii	หมายเหตุ
comentarii	หมายเหตุ
comentarii	คอมเมนท์
scopuri	วัตถุประสงค์
albastră	น้ำเงิน
albastră	สีน้ำเงิน
albastră	บลู
diana	ไดอาน่า
cantitate	จำนวน
cantitate	ปริมาณ
teza	thesis
teza	วิทยานิพนธ์
lingvistică	ภาษาศาสตร์
light	สว่าง
light	เบา
light	ไลท์
light	แสง
nucleare	นิวเคลียร์
rănit	ทำร้าย
rănit	เจ็บ
proprietar	owner
proprietar	เจ้าของ
cantitatea	ปริมาณ
misiuni	ทูต
misiuni	ภารกิจ
acoperite	ครอบคลุม
acoperite	ปกคลุม
acoperite	เคลือบ
mix	ผสม
mix	มิกซ์
suferă	ทรมาน
multi	มากมาย
multi	หลาย
multi	หลาย
multi	มัลติ
practice	ปฏิบัติ
deva	deva
poliția	ตำรวจ
oricare	ใดๆ
lovit	ตี
lovit	ถล่ม
lovit	ชน
lovit	จีบ
trecere	ข้าม
olandez	ดัตช์
industrială	อุตสาหกรรม
eva	อีฟ
eva	eve
timpuri	ไทม์
timpuri	ครั้ง
străin	ต่างด้าว
kevin	kevin
moon	พระจันทร์
moon	มูน
moon	เพ็ญ
suedez	สวีเดน
reforma	ปฏิรูป
victorii	ชนะ
sarcina	ครรภ์
three	three
three	สาม
inventat	คิดค้น
venus	วีนัส
tokyo	โตเกียว
mărimea	ขนาด
mărimea	ไซส์
over	จบ
over	โอเวอร์
over	เหนือ
onoarea	เกียรติ
onoarea	เกียรติ
onoarea	เกียรติยศ
supercupa	supercup
filosof	ปรัชญา
ars	ไหม้
ars	เผา
ars	ไหม้
nasa	nasa
nasa	นาซา
adormirea	dormition
ascuns	ซ่อน
baterie	แบตเตอรี่
provinciile	จังหวัด
dave	เดฟ
crime	อาชญากรรม
capela	โบสถ์
test	สอบ
test	ทดสอบ
socialistă	สังคมนิยม
hong	ฮอง
hong	ฮง
brigada	กองพล
profund	ลึก
profund	ลึก
profund	deep
england	อังกฤษ
negative	ติดลบ
negative	ลบ
negative	ฟิล์ม
etnice	ชาติพันธุ์
coloane	คอลัมน์
billy	billy
opoziție	ค้าน
url	url
frontiera	ขอบ
frontiera	กรอบ
frontiera	ชายแดน
mecanic	เชิงกล
erou	วีรบุรุษ
erou	ฮีโร่
conceput	ออกแบบ
împrumut	ยืม
împrumut	ขอยืม
israelului	อิสราเอล
viitoare	ต่อๆ
viitoare	future
viitoare	อนาคต
dublă	ดับเบิล
dublă	ดับเบิ้ล
june	จูน
june	มิถุนายน
atrage	วาด
atrage	ดึงดูด
atrage	ดึงดูด
buget	งบ
recunoaște	จำ
comerțul	แลก
comerțul	เทรด
comerțul	ค้า
miguel	miguel
armă	อาวุธ
armă	ปืน
tată	พ่อ
rom	rom
rom	รัม
temporar	ชั่วคราว
temporar	ชั่วคราว
tabăra	ค่าย
lichid	ของเหลว
lichid	ของเหลว
lichid	เหลว
schimba	เปลี่ยนแปลง
schimba	เปลี่ยน
sezoane	ฤดูกาล
culturi	พืชพันธุ์
culturi	พืช
fan	พัดลม
fan	fan
fan	แฟนๆ
fan	แฟน
criterii	เกณฑ์
dispoziție	ชีพ
povești	นิทาน
povești	นิยาย
secțiuni	ส่วน
națiuni	ประชาชาติ
națiuni	สหประชาชาติ
performanță	ประสิทธิภาพ
cerc	วงกลม
comportamentul	พฤติกรรม
comportamentul	พฤติกรรม
momente	moments
pozitiv	บวก
asigurarea	ประกัน
piemont	piedmont
retrage	ถอน
reduse	ลด
vândute	ขาย
dec	เด็ค
dec	เดค
dec	เดธ
serghei	sergey
mail	จดหมาย
melodie	ซง
melodie	เพลง
mormânt	สุสาน
investiții	ลงทุน
dezvoltată	พัฒนา
dragon	มังกร
dragon	dragon
produc	ผลิต
aplicat	ประยุกต์
abandonat	ร้าง
permanentă	ถาวร
jimmy	jimmy
austriacă	ออสเตรีย
bunicul	ปู่
bunicul	ปู่
înlocuibil	ทดแทน
guvernare	ราชการ
guvernare	รัฐบาล
rata	อัตรา
raza	รัศมี
scaun	เก้าอี้
scaun	อุจจาระ
filologie	philology
luând	การพา
hop	ฮ็อป
hop	ฮอป
pietre	หิน
suedeză	สวีเดน
ramură	สาขา
aliați	พันธมิตร
azzurro	azzurro
trage	ยิง
trage	ถ่าย
trage	ดึง
beach	ชายหาด
beach	หาด
venezuela	เวเนซุเอลา
venezuela	เวเนซุเอลา
soț	ผัว
soț	สามี
consiliu	สภา
ridicarea	ยก
magic	เวทมนตร์
magic	มนตร์
magic	ขลัง
magic	วิเศษ
revolta	จลาจล
celebru	ดัง
pozitive	บวก
cetățenii	ประชาชน
cetățenii	พลเมือง
reacția	ปฏิกิริยา
rasă	พันธุ์
rasă	แข่ง
pictat	วาด
pictat	ทาสี
negativ	ติดลบ
negativ	ลบ
frontieră	ขอบ
frontieră	กรอบ
frontieră	ชายแดน
row	แถว
temple	วิหาร
temple	วัด
atlas	atlas
cal	ม้า
cal	คาล
fișă	fiche
pregătit	พร้อม
magyar	magyar
icoane	ไอคอน
extras	คลาย
televiziunea	โทรทัศน์
televiziunea	ทีวี
wild	wild
wild	ดุดัน
aliat	สัมพันธมิตร
aliat	พันธมิตร
vehicule	พาหนะ
totalul	รวม
totalul	ทั้งหมด
concertul	concert
concertul	คอนเสิร์ต
clark	คล๊าก
geografic	ภูมิศาสตร์
geografic	ภูมิศาสตร์
timpuriu	ต้น
coastă	ซี่โครง
coastă	ชายฝั่ง
coastă	ชายฝั่ง
coastă	ฝั่ง
democrată	ประชาธิปไตย
democrată	ประชาธิปไตย
produsele	สินค้า
produsele	ผลิตภัณฑ์
sfera	กลม
cancer	มะเร็ง
pește	ฟิช
pește	ปลา
info	ข้อมูล
clasificare	categorisation
scrimă	ฟันดาบ
palat	วัง
palat	ราชวัง
palat	พระราชวัง
law	กฎหมาย
law	กฎ
tambon	ตำบล
premieră	ปฐมทัศน์
placă	ทะเบียน
placă	จาน
placă	จุลินทรีย์
oxigen	ออกซิเจน
vice	รอง
intervenția	แทรกแซง
izvoare	สปริง
izvoare	น้ำพุ
logică	ตรรก
logică	ตรรก
logică	ตรรกศาสตร์
logică	เหตุผล
stockholm	สตอกโฮล์ม
inimă	heart
inimă	ใจ
inimă	หัวใจ
medicina	เวชศาสตร์
medicina	ยา
tenis	เทนนิส
criza	วิกฤตการณ์
criza	วิกฤติ
criza	วิกฤต
direcție	ทิศทาง
regi	กษัตริย์
regi	ราชา
specializat	เชี่ยวชาญ
antichitate	โบราณ
răspunde	ตอบ
răspunde	โต้ตอบ
aprobat	อนุมัติ
împrumutat	ยืม
materie	สำคัญ
evreiesc	ยิว
nazistă	นาซี
atitudine	ท่าที
atitudine	attitude
atitudine	ทัศนคติ
autoritate	อำนาจ
congres	สภา
congres	รัฐสภา
citat	อ้างอิง
citat	คำคม
oțel	เหล็ก
baze	ฐาน
căldură	ร้อน
diplomat	ฑูต
coloană	คอลัมน์
băiat	บอย
întrebarea	คำถาม
xxi	xxi
criză	วิกฤตการณ์
criză	วิกฤติ
criză	วิกฤต
criză	ชัก
observații	หมายเหตุ
observații	คอมเมนท์
fair	แฟร์
fair	ยุติธรรม
adaptare	ดัดแปลง
turcii	เติร์ก
incendiu	ไฟ
incendiu	เพลิง
filosofia	ปรัชญา
inter	inter
inter	อินเตอร์
sultanul	สุลต่าน
canale	ช่อง
occident	เวสต์
astronom	ดาราศาสตร์
evoluție	วิวัฒนาการ
culorile	สี
culorile	สีสัน
beton	คอนกรีต
declarația	คำแถลง
friuli	friuli
expresie	สำนวน
engleza	อังกฤษ
scoate	ลบ
sudic	ใต้
caracteristicile	คุณลักษณะ
caracteristicile	ลักษณะ
salerno	salerno
jeff	เจฟ
jeff	เจฟฟ์
interesat	สนใจ
plastic	พลาสติก
plastic	พลาสติก
dispus	เต็มใจ
limitat	จำกัด
operațiuni	ธุรกรรม
mile	ไมล์
mile	ไมลส์
mile	ไมล์
israelian	อิสราเอล
kelly	kelly
bei	ปี่
bei	eib
voievodatul	voivodeship
critica	วิจารณ์
critica	วิกฤติ
critica	วิกฤต
pozițiile	จุดยืน
pozițiile	ตำแหน่ง
gazdă	โฮสต์
gazdă	จัด
timpurile	ไทม์
timpurile	ครั้ง
declanșat	กระตุ้น
declanșat	สะดุด
pan	แพน
grupe	กลุ่ม
biologie	ชีววิทยา
atmosfera	บรรยากาศ
reflectă	ไตร่ตรอง
reflectă	ใคร่ครวญ
institut	สถาบัน
sarthe	sarthe
adunare	สมัชชา
piele	หนัง
piele	ผิวหนัง
piele	ผิว
piele	skin
temperaturi	อุณหภูมิ
rachete	ขีปนาวุธ
rachete	จรวด
distruge	ทำลาย
constantă	คงที่
transnistria	transnistria
definiție	นิยาม
lat	ลาด
chimic	เคมีภัณฑ์
chimic	เคมี
particule	อนุภาค
particule	อนุภาค
prost	โง่
râuri	ลำน้ำ
râuri	แม่น้ำ
înconjurat	ล้อม
kong	ฮ่องกง
dificil	ยาก
revoluție	ปฏิวัติ
leo	สิงห์
leo	leo
păstrate	เก็บ
marcus	มาร์คัส
dimensiune	มิติ
dimensiune	ขนาด
dimensiune	ไซส์
vânzări	จำหน่าย
vânzări	ขาย
forum	forum
combustibil	น้ำมัน
sin	บาป
copyright	ลิขสิทธิ์
copyright	copyright
ucide	สังหาร
ucide	ฆ่า
ucide	สังหาร
ucide	ฆ่า
csm	csm
nucleară	นิวเคลียร์
conservator	อนุรักษนิยม
numerele	ตัวเลข
numerele	หมายเลข
dispozitiv	อุปกรณ์
nota	หมายเหตุ
nota	บันทึก
nota	โน้ต
încercând	พยายาม
atitudinea	ท่าที
atitudinea	attitude
atitudinea	ทัศนคติ
semnarea	เซ็น
dimensiunile	มิติ
dimensiunile	ขนาด
limitele	ขอบเขต
cade	เคด
cade	น้ำตก
cade	ฟอลส์
soarta	ชะตา
cornelis	cornelis
dulce	หวานๆ
dulce	หวาน
istván	istván
chinez	จีน
domnie	reign
viziunea	นิมิตร
comunismului	คอมมิวนิสต์
bayern	bayern
unu	เดียว
unu	หนึ่ง
trofeul	ถ้วย
marshall	มาร์แชล
dimensiunea	มิติ
dimensiunea	ขนาด
dimensiunea	ไซส์
luată	ถ่าย
seară	เย็น
mini	mini
mini	จิ๋ว
irlandei	ไอร์แลนด์
angel	เทวดา
angel	นางฟ้า
mixt	ผสม
marchează	เครื่องหมาย
marchează	มาร์ค
coada	คิว
coada	หาง
regională	ภูมิภาค
ross	รอส
înregistrată	บันทึก
clasele	ห้องเรียน
clasele	คลาส
corporation	คอร์ปอเรชั่น
serios	จริงจัง
serios	จริงจัง
mali	มาลี
girls	สาว
girls	สาวๆ
jordan	จอร์แดน
jordan	jordan
african	แอฟริกา
cuba	คิวบา
hai	hai
hai	ไห
robin	robin
turnuri	หอคอย
sabie	ดาบ
bandă	เทป
bandă	แก๊ง
nick	nick
nick	นิค
nick	นิก
desert	dessert
acționează	ทำท่า
mariana	มาเรียนา
dick	ดิ๊ก
dick	ดิ๊ค
roci	หิน
viata	ชีวิต
viata	life
albi	ขาว
albi	ไวท์
filozof	ปรัชญา
definește	กำหนด
definește	นิยาม
politicile	นโยบาย
uniune	สหพันธ์
uniune	สหภาพแรงงาน
uniune	สหภาพ
încercări	ทดสอบ
aplicată	ประยุกต์
fred	เฟร็ด
fred	fred
april	april
april	เมษายน
astra	astra
axa	แกน
grupă	กลุ่ม
grupă	ทีม
grupă	squad
grupă	หน่วย
grupă	หมู่
sky	sky
sky	ท้องฟ้า
sky	ฟ้า
preț	ราคา
lisabona	ลิสบอน
lisabona	lisbon
islam	อิสลาม
hrană	อาหาร
voci	เสียง
securitatea	รปภ
shortsummary	shortsummary
solare	สุริยะ
solare	สุ
produsul	สินค้า
produsul	ผลิตภัณฑ์
aparate	อุปกรณ์
oferite	เสนอ
cuplul	คู่
cuplul	คู่รัก
statistici	สถิติ
statistici	สถิติ
derivat	ดัดแปลง
traduse	แปล
arabi	อาหรับ
andy	andy
citate	คำคม
bulgar	บัลแกเรีย
stanley	สแตนลีย์
resursele	ทรัพยากร
île	île
sugerat	แนะ
sugerat	แนะนำ
atmosferă	บรรยากาศ
andreas	andreas
nil	นิล
extreme	สุดขีด
bunuri	สินค้า
comportament	พฤติกรรม
comportament	พฤติกรรม
laborator	แล็ป
laborator	แล็ป
laborator	แล็บ
laborator	แลป
htm	htm
egale	เท่ากับ
termenii	เงื่อนไข
precis	แม่นยำ
plantă	โรงงาน
plantă	ต้นไม้
plantă	พืช
vremuri	ไทม์
vremuri	ครั้ง
motorul	เครื่องยนต์
consum	บริโภค
kurt	เคิร์ต
sumă	ซำ
sumă	จำนวน
purtând	สวม
purtând	ใส่
înfrângere	ปราบ
înfrângere	ปราชัย
hidrogen	ไฮโดรเจน
bell	ระฆัง
bell	กระดิ่ง
bell	เบลล์
donald	donald
campaniei	แคมเปญ
tim	ทิม
made	ทำให้
uitat	ลืม
uitat	ลืม
motivele	เหตุผล
nuclear	นิวเคลียร์
iubire	ลูก
iubire	ทารก
iubire	เบบี้
iubire	ที่รัก
iubire	ชอบ
iubire	รัก
feat	feat
romanele	นิยาย
romanele	นวนิยาย
separată	แยก
înlocuită	แทนที่
mtv	mtv
profesionale	professional
profesionale	วิชาชีพ
blues	บลู
blues	บลูส์
prețul	ราคา
ltd	ltd
îndreptat	ชี้
galbenă	เหลือง
generații	รุ่น
adn	dna
adn	ดีเอ็นเอ
frecvente	สามัญ
frecvente	ทั่วไป
senatului	วุฒิสภา
secretă	secret
secretă	ลับ
secretă	ลับๆ
ocupate	ยุ่งๆ
ocupate	ยุ่ง
comandat	บัญชา
comandat	สั่ง
trimise	ส่ง
mountain	ภูผา
mountain	ภูเขา
aux	aux
constituție	รัฐธรรมนูญ
decat	กว่า
criteriile	เกณฑ์
juniori	junior
juniori	เยาวชน
turcilor	เติร์ก
uciderea	ฆ่า
academy	สถาบัน
academy	academy
eroi	วีรบุรุษ
eroi	heroes
eroi	ฮีโร่
animalele	สัตว์
match	แมตช์
olandeză	ดัตช์
instituțiile	สถาบัน
echipamente	อุปกรณ์
vineri	ศุกร์
mixtă	ผสม
inginerie	วิศวกรรมศาสตร์
inginerie	วิศวกรรม
picioarele	ฟุต
picioarele	เท้า
picioarele	ฟิต
picioarele	ขา
wayne	เวย์น
cross	ข้าม
cross	กางเขน
înregistrează	บันทึก
înregistrează	สถิติ
colonii	อาณานิคม
restaurare	ฟื้นฟู
restaurare	ซ่อมแซม
tren	รถไฟ
alimente	อาหาร
alimente	อาหาร
alimente	ฟู้ด
ucrainean	ยูเครน
diplomă	ประกาศนียบัตร
diplomă	ปริญญา
acidul	กรด
natvar	natvar
austriece	ออสเตรีย
missouri	มิสซูรี
simboluri	สัญลักษณ์
antrenorul	coach
antrenorul	โค๊ช
antrenorul	โค้ช
landes	landes
limită	จำกัด
limită	วงเงิน
sărbătoare	holiday
sărbătoare	ฉลอง
sărbătoare	ฉลอง
obiectele	วัตถุ
hip	hip
hip	ฮิป
hip	ฮิบ
hip	สะโพก
ziduri	ผนัง
ziduri	กำแพง
matt	แม็ท
matt	แมทท์
matt	แม็ต
matt	แมตต์
matt	แมต
matt	แมท
suflet	วิญญาณ
turingia	thuringia
retragere	ถอน
eficient	ประสิทธิ์
eficient	ประสิทธิผล
programare	นัด
legale	กฎหมาย
regula	ปกครอง
regula	กฏ
regula	กฎ
organism	body
organism	ร่าง
organism	กาย
organism	ร่างกาย
deces	ตาย
sarcină	ครรภ์
sarcină	โหลด
hit	ตี
hit	ถล่ม
hit	ชน
hit	จีบ
pui	เจี๊ยบ
pui	ไก่
revoltă	จลาจล
dedicate	ทุ่มเท
capete	หัว
capete	head
sărat	เค็ม
sărat	เค็ม
spiritual	ติดตลก
neo	neo
automobile	รถยนต์
modă	fashion
modă	แฟชั่น
rămase	เหลือ
orientare	แนวทาง
orientare	ปฐมนิเทศ
cazurile	กรณี
mări	ทะเล
câine	หมา
câine	หมาก
câine	สุนัข
trecutul	อดีต
balcani	balkan
fiii	sons
extinde	ขยาย
extinde	ขยาย
interese	ดอกเบี้ย
interese	สนใจ
traduce	แปล
considerând	พิจารณา
corpuri	ร่างกาย
pete	pete
pete	พีท
garda	องครักษ์
figuri	ตัวเลข
ceramică	เครื่องปั้นดินเผา
ceramică	เซรามิค
ceramică	ceramic
ceramică	เซรามิค
sound	เสียง
distribuit	แชร์
metropolitană	มหานคร
metropolitană	นครหลวง
anunță	แถลง
biblia	ไบเบิ้ล
biblia	ไบเบิล
cupru	ทองแดง
cupru	copper
îmbunătățirea	ปรับปรุง
continentală	ทวีป
construi	สร้าง
directe	ตรง
directe	โดยตรง
directe	direct
câștiga	win
câștiga	ชนะ
cimitir	สุสาน
cimitir	ป่าช้า
interval	ช่วง
interval	ระยะ
picior	เท้า
picior	ตีน
picior	ขา
dramă	ดราม่า
dramă	ละคร
drama	ดราม่า
drama	ละคร
ein	ein
regulat	ปรกติ
regulat	ปกติ
ghost	ผี
colorado	โคโลราโด
sèvres	sèvres
wright	wright
wright	ไรท์
profit	กำไร
triburi	เผ่า
editorial	บรรณาธิการ
respect	เคารพ
respect	นับถือ
sper	โฮป
sper	หวัง
închisoarea	คุก
închisoarea	คุก
summer	ซัมเมอร์
summer	summer
grafice	แผนภูมิ
grafice	ชาร์ต
grafice	กราฟ
grafice	กราฟิก
proteja	ป้องกัน
proteja	ปกป้อง
marcu	เครื่องหมาย
marcu	มาร์ค
platforma	แพลตฟอร์ม
stații	สถานี
ambasador	ทูต
absolută	ค่าสัมบูรณ์
absolută	สัมบูรณ์
reacții	ปฏิกิริยา
semnificativă	สำคัญ
discurs	สุนทรพจน์
materialele	วัตถุดิบ
materialele	วัสดุ
prietenie	มิตรภาพ
călugări	พระ
echilibru	สมดุล
paolo	เปาโล
aus	aus
legendă	ตำนาน
legendă	legend
arbori	ต้นไม้
tablou	จิตรกรรม
excelență	excellence
închise	ปิด
aruncat	โยน
aruncat	ละทิ้ง
dificilă	ยาก
tehnologii	เทคโนโลยี
tehnologii	วิทยาการ
tehnologii	เทคโนโลยี
juridic	กฎหมาย
eagle	อินทรี
eagle	อินทรีย์
fântâna	น้ำพุ
sfântă	ศีล
sfântă	ศักดิ์สิทธิ์
deceniu	ทศวรรษ
deutsche	ดอยช์
substanță	สาร
loiret	loiret
biografia	ประวัติ
biografia	ชีวประวัติ
urcat	ปีน
lanț	ลูกโซ่
lanț	โซ่
poem	กลอน
poem	กวี
introduceți	ป้อน
bibliotecă	ไลบรารี
elementul	ธาตุ
tabelul	ตาราง
tabelul	โต๊ะ
zăpadă	หิมะ
transfer	โอน
jose	jose
self	ตนเอง
asociații	สมาคม
numărat	นับ
etaj	พื้น
gene	ขนตา
gene	ยีน
gene	จีน
portugheză	โปรตุเกส
deținută	กรรมสิทธิ์
ipoteza	สมมติฐาน
ipoteza	สมมุติฐาน
întrebare	คำถาม
calculatoare	คอมพิวเตอร์
blood	โลหิต
blood	เลือด
tipic	ทั่วไป
legislative	นิติบัญญัติ
slabă	อ่อนแอ
slabă	อ่อน
curentul	ปัจจุบัน
pat	แพท
pat	pat
pat	ลูบ
pat	นอน
pat	ที่นอน
pat	เตียง
grecii	กรีก
daniela	daniela
paralele	ขนาน
mar	มาร์
mar	แอปเปิล
mar	apple
islamic	อิสลาม
elev	ศิษย์
elev	นักเรียน
elev	นักศึกษา
bridge	สะพาน
bridge	บริดจ์
unită	สามัคคี
unită	ยูไนเต็ด
unită	united
nervos	ประสาท
mâncare	อาหาร
campanii	แคมเปญ
extinsă	ขยาย
realizare	ตระหนัก
finanțe	ไฟแนนซ์
ban	แบน
venituri	รายรับ
figura	คิด
blog	blog
blog	บล็อก
continent	ทวีป
secretarul	เลขา
secretarul	รัฐมนตรี
secretarul	เลขาฯ
secretarul	เลขาธิการ
secretarul	เลขานุการ
muzee	พิพิธภัณฑ์
exterioare	ภายนอก
heavy	หนักๆ
heavy	หนัก
forest	ป่า
forest	ฟอเรส
forest	ฟอเรสต์
indonezia	อินโดนีเซีย
soul	วิญญาณ
coarde	คอร์ด
animate	การ์ตูน
early	ต้น
specializată	เชี่ยวชาญ
obiectivele	วัตถุประสงค์
nazist	นาซี
colonie	อาณานิคม
colonie	นิคม
rea	แย่
rea	ร้าย
rea	bad
rea	เลว
cruz	cruz
wwe	wwe
engl	engl
egiptul	อียิปต์
mori	ตาย
amintit	จดจำ
moise	โมเสส
pereche	คู่
marină	นาวิก
nokia	โนเกีย
bucăți	ท่อน
bucăți	ชิ้น
înlocuite	แทนที่
cifre	ตัวเลข
implicate	เกี่ยวข้อง
morală	คุณธรรม
morală	จริยธรรม
bin	บิน
bin	ถาด
brazilian	บิ
brazilian	บิท
brazilian	บราซิล
brazilian	บิว
florile	ดอกไม้
field	สนาม
field	ฟิลด์
field	สาขา
field	ทุ่ง
field	ช่อง
gimnastică	ยิมนาสติก
executarea	ประหาร
ieșire	ทางออก
jason	jason
angiosperme	angiosperms
legende	ตำนาน
accent	สำเนียง
aplicate	ประยุกต์
implicit	ปริยาย
cairo	ไคโร
alcool	เหล้า
alcool	แอลกอฮอล์
promova	โปรโมท
promova	โปรโมต
moduri	วิธี
moduri	วิถี
moduri	โหมด
complexă	ปม
complexă	complex
academic	วิชาการ
kansas	แคนซัส
calificare	คุณวุฒิ
calificare	วุฒิ
full	เต็ม
full	ฟู
paralela	ขนาน
organele	อวัยวะ
tratează	ปฏิบัติ
tratează	เลี้ยง
tratează	ปฏิบัติ
popoare	ชนชาติ
fișiere	แฟ้ม
programele	โปรแกรม
câini	หมา
câini	สุนัข
pin	ต้นสน
pin	pin
jános	jános
reparații	ซ่อม
reparații	ซ่อมแซม
reparații	ซ่อม
reparații	ซ่อมแซม
piciorul	ขา
baker	baker
simțit	รู้สึก
aerul	แอร์
aerul	อากาศ
aerul	air
globul	globe
globul	ลูกโลก
lideri	ผู้นำ
lux	ฟุ่มเฟือย
lux	หรูหรา
cia	cia
ceremonia	พิธีการ
ceremonia	พิธี
extern	ภายนอก
arii	arias
arii	บริเวณ
arii	พื้นที่
lumi	โลก
curge	ไหล
tha	ท่า
dezvăluie	เผย
dezvăluie	เผย
virtual	เสมือน
plural	พหูพจน์
plural	พจน์
dispozitive	อุปกรณ์
riscul	เสี่ยง
nunta	แต่งงาน
nunta	แต่ง
protest	ประท้วง
minte	มายด์
minte	จิต
minte	ใจ
minte	mind
minte	รังเกียจ
contractul	สัญญา
parlamentar	รัฐสภา
frecvență	ความถี่
mont	mont
traversat	ข้าม
penal	อาชญากร
penal	อาชญากรรม
ochiul	ดวงตา
ochiul	สายตา
ochiul	ตา
colonia	อาณานิคม
colonia	นิคม
recomandă	แนะนำ
verzi	เขียว
marcă	ยี่ห้อ
marcă	แบรนด์
dell	เดลล์
dell	dell
explicat	ชี้แจง
exprimare	สำนวน
hărți	maps
hărți	แผนที่
fabricarea	ผลิต
four	สี่
grupurile	กลุ่ม
sărbători	holiday
arheologie	โบราณคดี
bord	กระดาน
bord	บอร์ด
armele	อาวุธ
armele	ปืน
prizonier	นักโทษ
prizonier	เชลย
leu	สิงโต
leu	ราชสีห์
subțire	slim
subțire	บาง
subțire	ผอม
subțire	บางๆ
capitol	บท
gară	สถานี
orele	ชั่วโมง
tablă	tin
tablă	ทิน
tablă	กระดาน
tablă	บอร์ด
roy	รอย
teorema	ทฤษฎีบท
brațe	แขน
părul	ขน
părul	เส้นผม
jon	จอน
jon	jon
universale	universal
universale	สากล
poduri	สะพาน
brigadă	กองพล
