در	deur
همسان	identiek
باداخس	badajoz
گجرات	gujarat
ناخودآگاه	onderbewuste
ناخودآگاه	onderbewustzijn
ناخودآگاه	onbewuste
ناخودآگاه	bewusteloos
ناخودآگاه	onbewuste
لسلی	leslie
تالین	tallinn
والری	valerie
خونه	thuis
خونه	home
خونه	huis
خونه	startpagina
مثلثاتی	goniometrische
بیوه	weduwnaar
بیوه	weduwe
بیوه	weduwen
بیوه	weduwe
عدن	aden
عدن	eden
یوم	ume
یوم	yum
لوزان	lausanne
بدوی	badawi
بینندگان	kijkers
دلتای	delta
التهابی	inflammatoire
زبانه	tabblad
زبانه	tab
قرضه	schuld
قرضه	schuldenlast
قرضه	schulden
تهوع	misselijkheid
تهوع	misselijk
ناخن	nagel
ناخن	spijker
ناخن	nagels
ناخن	vingernagels
ناخن	spijkers
ناخن	nagels
خنجر	dolk
هایدگر	heidegger
بانکوک	bangkok
رویان	embryo
کالیبر	kaliber
هجدهمین	achttiende
ماژور	majoor
ماژور	major
ماژور	hoofdvak
خندق	loopgraaf
خندق	trog
خندق	geul
خندق	greppel
خندق	dump
خندق	gracht
مطیع	onderdanige
مطیع	onderdanig
مطیع	gehoorzaam
اسکله	wharf
اسکله	pier
خوابگاه	studentenhuis
خوابگاه	slaapzaal
خوابگاه	slaapzaal
آنتیل	antillen
متولی	trustee
شلاق	zweepslagen
شلاق	zweep
دایان	diane
وجدان	geweten
خودمختاری	autonomie
خودمختاری	zelfstandigheid
اتاوا	ottawa
سلین	céline
سلین	celine
علایق	belangen
علایق	interesses
سکولاریسم	secularisme
غاز	goose
غاز	gans
غاز	ganzen
غاز	ganzen
امکاناتی	bonussen
طعمه	prooi
طعمه	prooien
طعمه	lokaas
طعمه	aas
نای	luchtpijp
نای	nai
نای	nye
آسا	asa
صداقت	eerlijkheid
صداقت	oprechtheid
تعهدات	verplichtingen
رومانتیک	romantische
رومانتیک	romantisch
رومانتیک	romanticus
غیرمجاز	onbevoegd
غیرمجاز	onbevoegde
غیرمجاز	ongeoorloofd
جزر	getij
جزر	tij
جزر	vloed
ابریشمی	silk
ابریشمی	zijden
ابریشمی	zijde
سکوهای	platforms
سکوهای	platformen
جانورشناسی	zoölogie
سنگسار	steen
سنگسار	natuursteen
سنگسار	stone
سنگسار	stenen
سنگسار	steniging
آتیلا	attila
سنن	sunan
هگل	hegel
سازش	luit
سازش	vereffening
سازش	nederzetting
سازش	schikking
سازش	afwikkeling
سازش	compromis
سازش	compromissen
سازش	accommodatie
نیکسون	nixon
ویت	witt
ویت	waite
ویت	wyeth
ویت	viet
مرداب	moeras
مرداب	lagune
مرداب	marsh
مرداب	moeras
چتر	parachute
چتر	paraplu
تاشکند	tasjkent
نیکوزیا	nicosia
سهیل	sohail
عزیزم	lieve
عزیزم	dear
عزیزم	liefste
عزیزم	baby
عزیزم	schat
عزیزم	schatje
عزیزم	schat
عزیزم	honing
مؤسسان	grondleggers
مؤسسان	oprichters
مؤسسان	stichters
استعماری	koloniaal
استعماری	koloniale
ادویه	kruiden
ادویه	specerijen
ادویه	specerijen
ادویه	kruiden
ادویه	kruid
ادویه	spice
فدریکو	federico
سروتونین	serotonine
هد	hoofd
هد	head
مومیایی	mummies
ماکسیم	maxim
باهیا	bahia
ترومن	truman
استنتاج	aftrek
چاپخانه	publicatie
چاپخانه	publikatie
چاپخانه	bekendmaking
گناهان	zonden
جادوی	magie
جادوی	magic
جادوی	magisch
سفارشی	aangepaste
سفارشی	maatwerk
سفارشی	aangepast
کلیپ	fragment
کلیپ	clip
ناراضی	ontevreden
ناراضی	ontevreden
کیتس	cates
کیتس	kitts
کیتس	keats
دوج	dodge
دوج	ontwijken
هارپر	harper
متد	methode
بردی	bardi
روشنفکر	intellectuele
روشنفکر	intellectueel
پدرخوانده	peetvader
پدرخوانده	godfather
محصولاتی	producten
محصولاتی	produkten
زامبی	zombie
شفق	roodheid
شفق	schemering
شفق	twilight
هاوک	hawk
هاوک	havik
اوان	evan
شاهدان	getuigen
فریدمن	friedman
مصریان	egyptenaren
داعی	beller
وری	vor
نیوفاندلند	newfoundland
مسیریابی	routing
حسادت	jaloers
حسادت	jaloezie
زمانهای	tijden
زمانهای	times
کنسرتو	concerto
همایند	collocatie
معمای	mysterie
معمای	mystery
معمای	puzzel
معمای	dilemma
زوم	inzoomen
زوم	zoomen
زوم	zoom
گرانیت	graniet
گرانیت	granieten
رویترز	reuters
مثلثی	driehoekige
باندی	bandy
باندی	bundy
کامپانیا	campanië
حکیمی	wijze
حکیمی	verstandig
حکیمی	wise
حکیمی	wijs
تبتی	tibetaanse
تبتی	tibetaans
دلی	deli
ادل	adele
ژرمنی	germaanse
کلاین	cline
کلاین	klein
مفرد	enkelvoud
شیلد	schilden
شیلد	afschermen
شیلد	afscherming
شیلد	schild
بازرسان	inspecteurs
بازرسان	controleurs
بازرسان	onderzoekers
بلندای	zat
بلندای	sat
سهمی	parabool
یونیون	union
یونیون	vakbond
یونیون	unie
منقار	snavel
داوکینز	dawkins
فرمودند	uitgedrukt
تولدو	toledo
تلاقی	samenloop
تلاقی	samenvloeiing
تلاقی	junction
تلاقی	overlappen
تلاقی	samenloop
تلاقی	overlapping
تلاقی	overlappende
ساق	shank
ساق	poot
ساق	been
بلبل	nightingale
بلبل	nachtegaal
راههای	manieren
راههای	paden
ارسالی	verstuurd
ارسالی	verzonden
ارسالی	gestuurd
مونیکا	monica
کامی	camille
کامی	kami
برانگیخته	herrezen
معتمد	vertrouwd
معتمد	vertrouwden
معتمد	vertrouwde
هدفی	doel
چکش	hamer
چکش	hammer
گالن	galen
گالن	gallen
گالن	galena
گالن	gallon
سوزا	souza
سانچز	sanchez
سانچز	sánchez
بلدرچین	kwartel
بلدرچین	kwartels
بورن	bourne
بناپارت	bonaparte
جستجوگر	seeker
جستجوگر	zoeker
فانتوم	phantom
فانتوم	fantoom
فانتوم	spook
وداع	vaarwel
وداع	afscheid
قیصریه	kayseri
قیصریه	caesarea
چارت	grafiek
موشی	muizen
موشی	muis
تینا	tina
تره	torre
تره	tre
کید	cade
کید	kind
کید	jongen
کید	kid
داو	daw
داو	dove
داو	duif
داو	duifje
داو	dow
مته	boren
مته	boor
مته	oefening
مته	drill
هیولا	monster
اوتو	otto
تیتانیوم	titanium
تیتانیوم	titaan
اسپرم	sperma
لاشه	wrak
لاشه	wrakstukken
لاشه	karkas
لاشه	kadaver
ضمیر	voornaamwoord
ایزاک	isaac
زینت	glitters
زینت	glitter
زینت	sieren
بخوانند	lezen
بخوانند	gelezen
بخوانند	lees
اوکیناوا	okinawa
مکلنبورگ	mecklenburg
تدارکات	benodigdheden
تدارکات	bevoorrading
تدارکات	voorraden
تدارکات	voorraad
تدارکات	leveringen
تدارکات	catering
سودی	winsten
سودی	winst
سودی	voordeel
سودی	benefit
سودی	benefiet
ساکرامنتو	sacramento
استیک	steak
استیک	biefstuk
بزرگوار	edele
بزرگوار	noble
بزرگوار	edel
بزرگوار	nobele
بزرگوار	nobel
بزرگوار	glorieus
بزرگوار	glorieuze
بزرگوار	eervol
بزرگوار	eervolle
درایو	rijden
درایو	drive
درایو	rijd
مروان	marwan
مغ	magi
هرتز	hertz
دزدیده	gestolen
دزدیده	ontvoerde
دزدیده	gekidnapt
دزدیده	ontvoerd
آتلانتیس	atlantis
مردود	falen
مردود	mislukken
مردود	afwijzingen
مردود	verwerping
مردود	afwijzing
ورم	opzwellen
ورم	zwelling
ورم	zwellingen
ورم	oedeem
ورم	gezwollen
ورم	opgezwollen
موم	bijenwas
موم	was
موم	wax
سردرد	hoofdpijn
زاهد	kluizenaar
اجاق	kachel
اجاق	fornuis
اجاق	haard
اجاق	oven
مرغابی	eend
مرغابی	eendje
مرغابی	eenden
مرغابی	bukken
گذرا	voorbijgaande
ستونی	column
ستونی	zuil
ستونی	kolom
ستونی	zuil
ستونی	pilaar
ستونی	pijler
ترا	tera
ترا	terra
کامو	camus
کامو	kamo
واسیلی	vasili
خاکسپاری	begrafenis
خاکسپاری	begrafenis
خاکسپاری	uitvaart
اتر	ether
مادربزرگ	grootmoeder
مادربزرگ	oma
مادربزرگ	oma
مادربزرگ	grootmoeder
قلاب	haak
قلاب	haakje
قلاب	hook
همگن	homogene
همگن	homogeen
تیگران	tigran
سایتاما	saitama
بگیر	neem
بگیر	nemen
کارتونی	geanimeerde
معالجه	therapie
معالجه	behandeling
یانی	yani
یانی	yanni
اوره	ureum
دوسلدورف	düsseldorf
باربودا	barbuda
دائماً	voortdurend
دائماً	constant
دائماً	continu
زننده	nare
زننده	akelig
زننده	smerig
زننده	hard
قزاق	kozak
پلیموث	plymouth
رینز	regeert
رینز	heerst
مصمم	bepaald
مصمم	vastberaden
مصمم	vastbesloten
اورال	oeral
اورال	mondelinge
اورال	mondeling
اورال	oraal
دپ	dep
دپ	dap
دپ	depp
خواستگاری	aanbidder
خواستگاری	voorgestelde
خواستگاری	voorgesteld
خواستگاری	verloving
خواستگاری	voorstel
وایلد	wild
وایلد	wilde
وایلد	wilde
کافر	ongelovige
کافر	ongelovige
آگاهانه	bewust
لیدن	leiden
ضیاء	zia
هانی	schat
هانی	honing
هانی	hani
هوپ	hoop
هوپ	hopen
هوپ	hope
محدب	convex
براک	brock
عرق	zweet
عرق	zweten
نامرئی	onzichtbare
نامرئی	onzichtbaar
ارگانیک	biologisch
ارگانیک	organische
ارگانیک	organisch
تملک	bezetenheid
تملک	bezit
قاتلان	moordenaars
جهانگردی	exploratie
جهانگردی	verkenning
ادلانته	división
دونگ	dong
آندریاس	andreas
جواز	rijbewijs
جواز	licentie
مجرمان	misdadigers
مجرمان	criminelen
حواصیل	zilverreiger
حواصیل	reiger
کمین	hinderlaag
کمین	stalken
اتوبان	botsen
اتوبان	snelweg
اتوبان	oprit
سیک	sikh
همجنسگرایان	homoseksuelen
ریتا	rita
لعاب	glazuur
لعاب	emaille
بولی	booleaanse
پورتال	portal
پورتال	poort
پورتال	portaal
ومبلی	wembley
بفرستد	ontketenen
بفرستد	loslaten
هوک	haak
هوک	haakje
هوک	hook
اعیاد	feestdagen
اعیاد	vakanties
اعیاد	vakantie
ورمونت	vermont
معنویت	spiritualiteit
کوئن	cohen
کوئن	kwon
گلخانه	kas
گلخانه	broeikas
گلخانه	serre
بدرود	vaarwel
بدرود	afscheid
پونتیاک	pontiac
آویخته	hung
آویخته	gehangen
آویخته	hing
آویخته	opgehangen
واریانس	variantie
بوداگرایی	boeddhisme
تاکتیکی	tactisch
تاکتیکی	tactische
افندی	effendi
راهب	geestelijke
راهب	monnik
راهب	monk
مردن	dood
مردن	doods
مردن	dead
بیه	baia
تخفیف	korting
محرکه	voortstuwing
محرکه	aandrijving
محرکه	aanstichter
محرکه	locomotief
آرسنیک	arsenicum
آرسنیک	arseen
بریل	braille
بریل	brill
مزاحم	storen
مزاحم	indringer
میکی	mickey
میکی	micky
جزییات	detail
جزییات	details
لایت	lite
مرئی	zichtbaar
مرئی	zichtbare
خردسال	minor
خردسال	mineur
خردسال	minderjarige
گلچین	bloemlezing
اسپیلبرگ	spielberg
فوتون	foton
کوبین	cobain
لاکرونیا	coruña
قلمی	slank
قلمی	slanke
عامر	amer
عامر	aamir
سرحد	afbakening
وولف	wolfe
وولف	wolf
پورتسموث	portsmouth
بزرگتری	grotere
بزرگتری	groter
تاتار	tataars
سبزه	brunette
کالری	calorie
کالری	calorieën
پترسون	peterson
پترسون	patterson
پترسون	paterson
فابیو	fabio
فابیو	fabio
بیسمارک	bismarck
فیلمشناسی	filmografie
برانکس	bronx
محک	benchmark
بایزید	bayezid
متروکه	achtergelaten
متروکه	verlaten
پوتین	poetin
پوتین	laarzen
پوتین	boots
سایبری	cyber
اتیلن	ethyleen
خداحافظ	doei
خداحافظ	dag
خداحافظ	daag
خداحافظ	vaarwel
دوبی	dubai
آلفونسو	alfons
آلفونسو	alfonso
یوزپلنگ	cheetah
یوزپلنگ	puma
یوزپلنگ	poema
آنتورپ	antwerpen
برآمدگی	bobbel
برآمدگی	monticello
آدلر	adler
گلیز	gliese
سیمز	sims
سیمز	simms
زک	zach
والش	walsh
فتحی	fathi
انباشته	beladen
رونویسی	transcriptie
بلی	belly
بلی	buik
سوروس	severus
سوروس	soros
گراز	zwijnen
گراز	everzwijn
گراز	zwijn
گراز	zwijnen
گراز	walrus
گینس	guinness
گینس	gaines
هوم	mmm
هوم	hmm
یاسین	yasin
یاسین	yassin
سالیوان	sullivan
آرلینگتون	arlington
ماراتن	marathon
ارثی	erfelijk
ارثی	erfelijke
سیاهی	zwarte
سیاهی	black
سیاهی	zwart
شبگرد	nachtzwaluw
ایت	ait
لگن	bekken
لگن	tub
لگن	kuip
بازشدن	pip
نیپون	nippon
سانت	sant
روبر	robert
پرطرفدار	populair
ورقه	laken
ورقه	vel
نواز	nawaz
نواز	gastvrij
نواز	gastvrije
مانعی	belemmering
مانعی	obstakel
مانعی	hindernis
آنارشیسم	anarchisme
رب	reb
رب	rab
تاپ	top
تاپ	bovenste
تاپ	bovenkant
جادوگری	heks
فیلمبردار	cameraman
تشابه	gelijkenis
تشابه	gelijkenissen
تشابه	gelijkenis
خلقت	schepping
خلقت	creatie
میکائیل	michiel
میکائیل	michaël
میکائیل	michael
نولان	nolan
جرگه	jirga
نیروانا	nirvana
تبرئه	vrijspraak
مستقیما	rechtstreeks
مستقیما	direct
دهلیز	atrium
اسپیرز	spears
اسپیرز	speren
اسپیرز	speirs
لیان	leann
چکی	tsjechische
چکی	tsjechisch
درباری	hoveling
تکی	alleenstaande
تکی	single
تکی	alleenstaand
تکی	vrijgezel
تروا	troy
تروا	troje
تروا	trois
روا	ontvankelijk
روا	toelaatbaar
خوشبختی	blijheid
خوشبختی	blijdschap
خوشبختی	geluk
لیمو	limoen
لیمو	lemon
لیمو	citroen
لیمو	citroenen
باکره	virgin
باکره	maagd
باکره	maagden
وودویل	woodville
پلوتو	pluto
مغناطیس	magneet
مغناطیس	magnetisme
ایلیا	ilya
شیار	track
شیار	spoor
لورنزو	lorenzo
سرجیو	sergio
صفرا	brutaliteit
صفرا	gal
بانکدار	bankier
رالینز	rollins
سومری	soemerische
هکتور	hector
واتفورد	watford
کراکوف	krakau
حنا	hana
حنا	henna
ملیسا	melissa
شنود	hoort
شنود	afluisteren
لگاریتم	logaritme
تخمدان	eierstok
دایملر	soevereine
دایملر	soeverein
دایملر	daimler
اورارتو	urartu
شکن	vouw
گلوگاه	keel
برنت	brent
برمید	bromide
سرزمینهای	gebieden
سرزمینهای	gebiedsdelen
یگانگی	eenwording
یگانگی	eenmaking
سی++	c++
عیلامی	elamitisch
سؤالات	vragen
دکل	mast
ضمانت	borgtocht
ضمانت	borgsom
ضمانت	garantie
دارکوب	specht
بنگالی	bengaalse
ارتفاعی	hoogte
ارتفاعی	lengte
شریان	slagader
مشروب	drank
مشروب	likeur
مارینا	jachthaven
ات	ott
ساموآ	samoa
صبحانه	ontbijt
صبحانه	ontbijten
پارانائنزه	paranaense
برا	bh
برا	bra
برا	beha
سوز	brander
فرکانسی	frequentie
کاپور	kapoor
لیسا	lisa
ترم	term
ماندلا	mandela
درامر	drummer
باریکه	smalle
باریکه	smal
بریت	britt
بریت	brit
مرن	marne
حدیثی	anekdotisch
صرع	epilepsie
صرع	epileptische
ارابه	karretje
ارابه	kar
کدی	cody
کدی	caddy
کدی	kodi
آدانا	adana
ناممکن	onmogelijke
ناممکن	onmogelijk
ناممکن	onmogelijkheid
ناممکن	onwaarschijnlijk
ناممکن	onwaarschijnlijke
هولشتاین	holstein
دوزی	dozy
زیباتر	mooiere
زیباتر	knapper
زیباتر	mooier
گلوریا	gloria
احمق	stom
نعمتی	zegening
نعمتی	zegen
نعمتی	zegenen
قمار	gokken
قمار	gokken
قمار	gamble
قمار	gok
قمار	gokje
نیلی	indigo
پیمانکار	aannemer
ترکمنی	turkmeense
بابایی	daddy
بابایی	papa
بابایی	pappie
بابایی	pappa
وثیقه	zekerheden
وثیقه	onderpand
وثیقه	borgtocht
وثیقه	borgsom
القای	inductie
اینچئون	incheon
آنجلا	angela
جویا	joya
لیوان	glas
لیوان	glazen
لیوان	mok
تئاتری	theatrale
تئاتری	theatraal
حریق	brandstichting
تخمیر	gisting
بارتون	burton
بارتون	barton
میلز	molens
میلز	mills
غافل	verwaarlozen
غافل	verwaarlozing
هارمونی	harmonie
هارمونی	harmony
صدمات	schade
صدمات	schadevergoeding
صدمات	schadevergoedingen
پیکاسو	picasso
تراست	trust
تراست	vertrouw
تراست	vertrouwen
دارک	duister
دارک	donker
دارک	donkere
تایتانیک	titanic
ملاحظات	overwegingen
ملاحظات	beschouwingen
دستگاههای	apparaten
فرایبورگ	freiburg
کمون	commune
پهناور	wide
پهناور	wijd
پهناور	breed
پهناور	ruim
پهناور	ruime
ژرف	diep
ژرف	diepe
ژرف	deep
ژرف	diepgaand
ژرف	diepgaande
گمراه	misleiden
گمراه	misleid
گمراه	misplaatst
موتسارت	mozart
پهپاد	drone
بیر	bieren
بیر	biertje
بیر	bier
بیر	bir
بیر	beer
بیر	beertje
بیر	bear
بیر	beren
غیاب	afwezigheid
زرافه	camelopardalis
زرافه	giraf
زرافه	giraffe
بوکا	boca
تلمبه	pomp
تلمبه	pompen
سلسیوس	celsius
زهکشی	drainage
حاتم	hatem
رله	beschermend
رله	beschermende
رله	relais
رله	estafette
رله	relay
رضوان	kondigt
مینسک	minsk
تسلا	tesla
تالکین	tolkien
اوستیای	ossetië
تایر	banden
کالی	cully
کالی	kali
کالی	callie
گورجیف	gurdjieff
ماژول	module
میک	mick
کلین	collin
کلین	klein
هانیبال	hannibal
شهیدان	martelaren
شرور	schurk
شرور	boef
شرور	slechterik
شرور	kwaad
شرور	slechtheid
شرور	evil
گلدمن	goldman
ازمیر	izmir
فیلیپه	felipe
فیلیپه	philippe
متفکر	denker
شیفت	shift
شیفت	verschuiving
شیفت	verschuiven
شیفت	verschuivingen
شیفت	ploegen
عبدالقادر	abdelkader
شیاطین	demonen
شیاطین	duivels
شیاطین	duivels
آمونیاک	ammoniak
فتق	hernia
طالبی	meloen
سرورهای	servers
هورن	horne
هورن	horn
هورن	hoorn
میت	handschoen
میت	maat
سرمای	frosty
مقتدر	machtig
مقتدر	mighty
مقتدر	machtige
عصاره	pres
منسجم	samenhangend
منسجم	samenhangende
فوکوئوکا	fukuoka
اقامتگاه	verblijfplaats
اقامتگاه	residentie
اقامتگاه	woonplaats
نابودگر	terminator
نماهای	weergaven
فایو	vijf
فایو	five
مدنظر	fry
ملخ	sprinkhanen
ملخ	sprinkhaan
باهوش	slimme
باهوش	slim
باهوش	intelligente
باهوش	intelligent
باهوش	slimme
باهوش	slim
باهوش	smart
هیوم	hume
دوسالانه	biënnale
شلی	shelly
توانبخشی	afkickkliniek
توانبخشی	afkicken
توانبخشی	revalidatie
توانبخشی	rehabilitatie
توانبخشی	herstel
توانبخشی	revalidatie
مکاتبات	briefwisseling
مکاتبات	correspondentie
اوزون	ozon
بلیط	tickets
بلیط	kaartjes
بلیط	ticket
بلیط	kaartje
تعاملی	interactieve
تعاملی	interactief
ناامید	teleurgesteld
ناامید	teleurstellend
ناامید	ontgoocheld
ناامید	teleurstelling
ناامید	wanhopig
ناامید	wanhopige
ناامید	radeloos
نینجا	ninja
نینجا	ninjas
عقلانی	rationele
عقلانی	rationeel
عقلانی	intellectuele
عقلانی	intellectueel
جود	jude
مصونیت	immuun
مصونیت	onschendbaarheid
مصونیت	immuniteit
کائوکا	cauca
کربنی	carbon
کربنی	koolstof
هوازی	aerobe
رابرتس	roberts
لارس	lars
معتاد	verslaafd
معتاد	junkie
معتاد	junk
معتاد	verslaafde
وارون	inversie
وارون	inverse
فیصل	faisal
شرمن	sherman
بازگردانی	terugzetten
بازگردانی	herstellen
بازگردانی	restauratie
بازگردانی	restaureren
بازگردانی	herstel
لوگان	logan
پارکینسون	parkinson
ظرافت	finesse
ظرافت	subtiliteit
ظرافت	delicatesse
ظرافت	lekkernij
ظرافت	elegantie
خمیده	gebogen
خمیده	krom
گورو	goro
گورو	goeroe
گورو	guru
متالورژی	metallurgie
گلابی	peer
گلابی	peren
دورگه	hybride
نانومتر	nanometer
وایس	weiss
وایس	ondeugd
وایس	zeden
وایس	vice
نینوا	nineve
کانو	cano
کانو	kanu
کانو	kano
انداختند	prestatie
خاموشی	stroomuitval
خاموشی	stroomstoring
خاموشی	blackout
گلد	gould
گلد	goud
شرم	schande
شرم	jammer
شرم	schaamte
شرم	zonde
شرم	schandelijk
شرم	beschamend
بنتلی	bentley
سوگواری	rouw
سوگواری	rouwen
الیویه	olivier
حاملگی	zwangerschap
چکیده	compact
چکیده	compacte
چکیده	abstracte
چکیده	abstract
چکیده	extract
چکیده	uittreksel
چکیده	verteren
میسن	metselaar
میسن	mason
لابرادور	labrador
مالاریا	malaria
عمد	opzettelijk
شخصا	persoonlijk
پاستور	dominee
پاستور	pastor
پاستور	predikant
پاستور	pastoor
پاستور	pasteur
تابشی	lichtkracht
تابشی	stralende
تابشی	stralend
تنبل	luiaard
تنبل	luiheid
تنبل	laksheid
تنبل	luilak
تنبل	lui
تنبل	luie
عدنان	adnan
والد	wald
بارت	bart
تز	proefschrift
ناطق	redenaar
سانگ	sang
سانگ	zongen
سانگ	zong
سانگ	gezongen
سانگ	gezongen
سانگ	sung
کاپلی	copley
ورسای	versailles
شست	gewassen
شست	duim
تاکتیک	tactieken
تاکتیک	tactiek
تاکتیک	tactiek
کاسترو	castro
اوک	eiken
اوک	eik
اوک	oak
پاتریشیا	patricia
صعودی	oplopende
صعودی	opgaande
صعودی	oplopend
کدگذاری	codering
کدگذاری	coderen
اسکورسیزی	scorsese
دوروتی	dorothy
ساعد	onderarmen
ساعد	onderarm
سگی	hond
سگی	hondje
بیسیک	fundamentele
بیسیک	basic
برابانت	brabant
شهبانو	keizerin
هاوانا	havana
مر	mirre
مر	mer
لغزش	scrollen
لغزش	rol
لغزش	geschrift
لغزش	schuiven
لغزش	glippen
لغزش	slip
لغزش	struikelen
بکش	kill
بکش	doden
پیرسون	pearson
تمایلی	onwillig
بنگ	bang
بنگ	knal
روزنه	diafragma
روزنه	bullseye
رادیواکتیو	radioactiviteit
رادیواکتیو	radioactief
هلمز	holmes
ترمودینامیکی	thermodynamische
تفتیش	keuring
تفتیش	inspectie
کراچی	karachi
گردشگر	toerist
مسافری	bagage
مسافری	reiziger
مسافری	forens
کخ	koch
آسم	astma
لیونل	lionel
گوتنبرگ	gutenberg
کبری	cobra
پیشی	poesje
پیشی	kitty
پیشی	katje
پیشی	poes
دیاز	díaz
دیاز	díaz
دیاز	diaz
دیاز	dias
طوس	tus
اگوست	auguste
شجاعی	moedig
شجاعی	dapper
شجاعی	dappere
اهرم	hendel
اهرم	hefboom
وودز	bos
وودز	bossen
وودز	houtsoorten
شهرتی	bekendheid
شهرتی	beroemdheid
شهرتی	roem
شهرتی	faam
الست	elst
آلساندرو	alessandro
سدی	sadie
موریسون	morrison
پریرا	pereira
کامبت	kombat
فرناندز	fernandez
فرناندز	fernández
فرناندز	fernandes
تفنگدار	musketier
تفنگدار	musketiers
تراشیده	geschoren
مدولاسیون	differentiatie
مدولاسیون	modulatie
روتور	rotor
هوشیاری	bewustzijn
هوشیاری	bewust
هوشیاری	bewuste
هوشیاری	bewustzijn
داسو	dassault
پیانیست	pianist
ایستوود	eastwood
اوترخت	utrecht
سریالهای	serienummer
سریالهای	seriële
ممیز	slash
زودرس	prematuur
زودرس	voortijdig
زودرس	voorbarig
پولیس	politie
نووگورود	novgorod
مؤنث	vrouwelijke
مؤنث	vrouw
مؤنث	vrouwtje
مؤنث	vrouwelijk
دامی	dummy
دامی	valkuil
دامی	valstrik
آلیاژ	legering
سمینار	seminarie
سمینار	seminar
تمامیت	voldaan
تمامیت	vervulde
تمامیت	vervuld
تمامیت	nagekomen
تمامیت	volledigheid
نیکوکاران	deugdzame
نیکوکاران	deugdzaam
ماتریکس	matrix
وانواتو	vanuatu
ورا	vera
مهربانی	medeleven
مهربانی	compassie
مهربانی	medelijden
مهربانی	mededogen
مهربانی	tederheid
مهربانی	gevoeligheid
مهربانی	vriendelijkheid
مهربانی	affectie
مهربانی	genegenheid
تیت	tate
مورو	moreau
مورو	moro
شعب	shaab
تنگستن	wolfraam
تنگستن	wolfram
نمو	nemo
نمو	verhoging
نمو	increment
لامبورگینی	lamborghini
کندن	graven
تاز	galop
وون	gewonnen
وون	won
گلدان	vaas
پلیستوسن	pleistoceen
معشوق	liefhebbende
معشوق	liefdevol
معشوق	liefdevolle
گلبرگ	blaadjes
چهلمین	veertigste
خامه	crème
خامه	room
الیمپوس	olympus
ترزا	teresa
ترزا	theresia
ترزا	tereza
الرحمن	rahman
پاسگاه	station
تعدد	veelheid
ورونیکا	veronica
فریرا	ferreira
مرلین	merlijn
مرلین	merlin
قو	swan
قو	zwaan
میدلند	midland
رسما	officieel
شمایل	icoon
شمایل	pictogram
میلو	milo
میلو	melo
موزون	ritme
پیگیر	traceren
پیگیر	tracking
پرینس	prince
پرینس	prins
وینس	vince
صدری	sadri
پائیز	herfst
پائیز	najaar
تلاشهای	pogingen
تلاشهای	inspanningen
مقاومتی	tegenstand
مقاومتی	weerstand
مقاومتی	resistentie
مقاومتی	verzet
ایستاد	gestopt
ایستاد	stopte
ایستاد	vastgelopen
املایی	spelling
هملت	gehucht
هملت	hamlet
بلاش	vologases
نردبان	ladders
نردبان	ladder
ایلی	ailly
کرزی	karzai
زسکا	cska
واله	valle
واله	vale
مقعد	anus
مقعد	anaal
مقعد	anale
مقعد	rectum
دایمی	permanente
دایمی	blijvend
دایمی	permanent
دایمی	blijvende
تعمید	gedoopt
تعمید	dopen
تعمید	doopsel
تعمید	doop
تعمید	dopen
تعمید	doop
ماخ	mach
سولاوسی	sulawesi
رقیق	verdunde
رقیق	verdunnen
رقیق	verdund
رقیق	verdunde
رقیق	verdund
ناکافی	ontoereikend
ناکافی	onvoldoende
ناکافی	ontoereikende
ناکافی	ontoereikend
ناکافی	onvoldoende
ناکافی	ontoereikende
اسپم	spammen
اسپم	spam
راهبری	piloot
راهبری	pilot
بیوشیمی	biochemie
مرقد	tabernakel
لسوتو	lesotho
دکارت	descartes
ابطال	nietigverklaring
آخن	aken
کرس	kress
بازارها	markten
ویگان	vigan
جیب	pocket
جیب	zakken
ژنی	gene
ژنی	gen
ژنی	jenni
زبانشناسی	taalkunde
نظرها	opmerkingen
نظرها	commentaren
نظرها	reacties
نظرها	commentaar
آرکید	speelhal
آرکید	arcade
ناتان	nathan
پرایس	prijzen
پرایس	prijs
ملون	mellon
افزایشی	toenemend
افزایشی	toenemende
معلمی	leraar
معلمی	onderwijzer
معلمی	docent
معلمی	leerkracht
معلمی	lerares
هه	heh
کایل	kyle
سیره	profetische
سایلنت	stil
سایلنت	silent
سایلنت	zwijgen
سایلنت	stille
زیگموند	sigmund
پروجا	perugia
اپی	epi
بگیرم	hater
بهادر	bahadur
غزنی	ghazni
آکواریوم	aquarium
کرن	karen
کاه	rietje
کاه	stro
کاه	kaf
کاه	kah
پشه	mug
پشه	muggen
پشه	muggen
آمور	amor
آمور	amoer
آراگون	aragón
آراگون	aragon
استارت	stuart
مایرز	myers
مایرز	meyers
مایرز	meyers
مش	gaas
مش	mazen
مش	maas
مش	mash
لوتوس	lotus
فاشیسم	fascisme
مزایا	voordelen
لوت	lotte
ناکامی	frustratie
ناکامی	frustraties
ناکامی	fiasco
برتراند	bertrand
غنیمت	buit
غنیمت	oorlogsbuit
غنیمت	buit
غنیمت	booty
گلها	bloemen
گلها	bloemetjes
سست	zwak
سست	zwakken
سست	slap
سست	zwakke
سست	verzwakking
سست	verzwakken
تبصره	bestanddelen
تبصره	voetnoot
خندان	lachende
خندان	lachen
خندان	lachend
لاغر	mager
لاغر	skinny
