oli	ws
sotsialistliku	sosialis
välismaal	overseas
liin	line
liin	garisan
ühinenud	bersatu
ühinenud	united
ühinenud	digabungkan
ühinenud	dicantumkan
manuel	manuel
helena	helena
geograafia	geografi
sümbol	simbol
royal	royal
royal	diraja
gabriel	gabriel
gabriel	jibrail
gabriel	jibril
koostaja	penggubah
uurija	detektif
uurija	penyelidik
uurija	penyelidik
uurija	penyiasat
raul	raul
büroo	biro
büroo	pejabat
büroo	office
kesklinna	downtown
neeme	cape
neeme	jubah
sotsiaalne	social
sotsiaalne	sosial
sarnaneb	menyerupai
eugen	eugen
reini	rhine
nina	nina
nina	hidung
nina	nose
brown	brown
sümboliseerib	melambangkan
sümboliseerib	melambangkan
montenegro	montenegro
preester	imam
tai	thailand
tai	thai
vitamiini	vitamin
etioopia	habsyah
etioopia	habsyah
geoloogia	geologi
väli	bidang
väli	medan
php	php
üksik	single
üksik	bujang
üksik	singel
üksik	sepi
üksik	sunyi
tingimused	syarat
päevas	harian
päevas	daily
ross	ross
paju	willow
puude	kecacatan
kolonel	kolonel
nigeeria	nigeria
nigeeria	nigeria
hirm	ketakutan
hirm	fear
veebileht	website
jõuda	menjangkau
stephen	stephen
karjäär	kerjaya
karjäär	kerjaya
isiklik	personal
isiklik	peribadi
miller	miller
microsoft	microsoft
unesco	unesco
matti	matt
matti	matti
sisaldas	terkandung
põlvkonna	janaan
palus	ditanya
oru	valley
oru	lembah
vahe	perbezaan
werner	werner
jätkus	berterusan
looduskaitse	pemuliharaan
berlin	berlin
league	liga
kannatada	menderita
walesi	wales
walesi	wales
rand	rawak
rand	beach
rand	pantai
luba	keizinan
luba	izin
luba	benarkan
luba	membenarkan
luba	permit
luba	keizinan
materjal	bahan
materjal	material
karjala	karelia
seadmed	ditalian
seadmed	apparatus
seadmed	peranti
seadmed	equipment
seadmed	peralatan
seadmed	perkakasan
seadmed	peralatan
claude	claude
loe	baca
seadused	perundangan
seadused	law
kahju	kasihan
kahju	kerosakan
kahju	sorry
kahju	maaf
pedro	pedro
parimad	terbaik
parimad	best
helmut	helmut
võitlus	perjuangan
võitlus	fighting
võitlus	bergaduh
võitlus	berlawan
võitlus	lawan
võitlus	berlawan
võitlus	bergaduh
võitlus	fight
kaalub	beratnya
ülevaade	keseluruhan
pardal	onboard
min	min
island	iceland
sport	sport
sport	sukan
sport	sukan
malta	malta
malta	pengilang
malta	malta
absoluutne	mutlak
georges	georges
liibanoni	lubnan
olgu	okey
olgu	okay
krista	krista
eelkäija	awalan
eelkäija	forerunner
muutused	perubahan
muutused	perubahan
muutused	ubah
neitsi	virgo
neitsi	virgin
neitsi	perawan
neitsi	pembantu
ilus	cantik
ilus	indah
õnne	kebahagiaan
elav	living
patrick	patrick
sõjavägi	ketenteraan
sõjavägi	tentera
sõjavägi	tentera
sõjavägi	army
lewis	lewis
summa	jumlah
summa	amaun
summa	sum
naha	kulit
osakeste	zarah
flora	flora
taylor	taylor
gerhard	gerhard
sobib	perlawanan
sobib	padan
sobib	mancis
sobib	padanan
sobib	fits
tappis	tewas
tappis	terbunuh
keeruline	rumit
keeruline	merumitkan
keeruline	complicated
keeruline	rumit
keeruline	sukar
oslo	oslo
paljusid	banyak
õpilane	pelajar
õpilane	student
fifa	fifa
pop	pop
rae	rae
analüüsi	analisis
joe	joe
tõene	benar
tõene	true
bioloogia	biologi
tony	tony
tuuma	core
tuuma	inti
tuuma	nuklear
christopher	christopher
vinnõtsja	vinnytsia
rakke	sel
philip	philip
haruldane	rare
haruldane	jarang
teadlane	saintis
ben	ben
andrew	andrew
lõvi	lion
lõvi	singa
nasa	nasa
poiss	boy
poiss	kid
toimib	works
toimib	berfungsi
segu	campuran
segu	adun
segu	blend
plaani	plan
saadaval	available
saadaval	tersedia
saadaval	disediakan
saadaval	didapati
paksus	ketebalan
stefan	stefan
pinnale	permukaan
pinnale	surface
aus	adil
aus	fair
aus	jujur
kutsutud	dijemput
kutsutud	terpanggil
saates	menghantar
saates	penghantaran
mit	mit
mit	mit
raamatud	books
raamatud	buku
kai	quay
kai	kai
kai	jeti
kai	dermaga
üksused	unit
üksused	entiti
charlotte	charlotte
seos	kaitan
seos	pautan
seos	link
seos	perhubungan
seos	hubungan
seos	relationship
rist	rentas
rist	salib
rist	cross
rist	langar
nba	nba
vale	silap
vale	salah
plaan	plan
allan	allan
võitu	kemenangan
võitu	victory
seemned	biji
seemned	benih
suureneb	meningkat
täidetud	bertemu
täidetud	dipenuhi
täidetud	diisi
apollo	apollo
vajadus	memerlukan
vajadus	perlukan
vajadus	perlu
vajadus	need
vajadus	keperluan
omadus	property
omadus	hartanah
ruum	bilik
ruum	room
ruum	ruang
ruum	space
ruum	angkasa
sõnu	lirik
sõnu	perkataan
üksus	unit
üksus	entiti
anthony	anthony
naela	pon
karja	kawanan
kelly	kelly
järgnesid	diekori
järgnesid	diikuti
edela	baratdaya
edela	southwest
võrdne	menyamai
võrdne	sama
võrdne	setara
põhimõtteliselt	dasarnya
mandri	continental
mandri	benua
mandri	mainland
mandri	benua
näitekirjanik	playwright
julia	julia
moldova	moldova
gunnar	gunnar
võimatu	impossible
võimatu	mustahil
järgneb	mengikut
oleg	oleg
tõsta	lif
tõsta	angkat
tõsta	naikkan
doktor	doctor
doktor	doktor
moore	moore
maurice	maurice
marek	marek
port	pelabuhan
port	port
kommunistlik	komunis
steve	steve
madalam	turunkan
madalam	lower
wolfgang	wolfgang
hukka	mengutuk
komandör	komander
liha	daging
meetodid	kaedah
kirikud	gereja
palestiina	palestine
palestiina	palestin
palestiina	palestin
lind	burung
oscar	oscar
oliver	oliver
üksi	bersendirian
üksi	sendiri
üksi	keseorangan
alevi	township
alevi	perbandaran
sümfoonia	simfoni
sümfoonia	symphony
algne	original
stalini	stalin
pietro	pietro
ühendid	compound
ühendid	kompaun
ühendid	sebatian
tõeline	real
haigus	penyakit
haigus	penyakit
haigus	penyakit
haigus	sickness
vähendab	mengurangkan
vähendab	berkurangan
näitlejanna	pelakon
demokraatia	demokrasi
klassikaline	klasik
klassikaline	klasikal
klassikaline	klasik
klassikaline	classic
kaja	gema
kaja	kaja
kaja	gema
kaja	echo
saudi	saudi
kongress	kongres
usas	usa
karin	karin
televisiooni	televisyen
avastatud	menemui
avastatud	dikesan
guillaume	guillaume
laevad	kapal
laevad	ships
laevad	pembuluh
barbara	barbara
admiral	laksamana
kaasas	menemani
kaasas	mendampingi
mereväe	navy
kindlus	citadel
kindlus	kepastian
kindlus	kubu
kindlus	benteng
kindlus	fort
club	club
club	kelab
gottfried	gottfried
lahendada	lerai
lahendada	solve
laulukirjutaja	songwriter
mulla	tanah
mulla	tanahnya
mulla	mullah
osta	beli
osta	buy
kaubandus	dagang
kaubandus	perdagangan
kaubandus	niaga
kaubandus	perdagangan
kaubandus	trade
ründas	menyerang
ründas	diserang
fernando	fernando
dollari	dolar
valeri	valeri
valeri	valery
käitumise	perangai
käitumise	kelakuan
ibn	ibnu
ibn	ibn
omavalitsuste	perbandaran
palee	istana
palee	palace
süda	jantung
süda	hati
süda	heart
arne	arne
indoneesia	indonesian
indoneesia	indonesia
tour	lawatan
tour	tour
vere	blood
vere	darah
praha	prague
fjodor	fyodor
molekuli	molekul
vaim	ghost
vaim	hantu
vaim	roh
vaim	semangat
vaim	spirit
europe	eropah
koor	koir
koor	mengupas
koor	mengelupas
koor	peel
koor	kupas
koor	krim
koor	cream
ilu	keindahan
ilu	kecantikan
ilu	beauty
kiht	lapisan
torino	torino
torino	turin
näitus	pameran
päts	loaf
elulugu	biografi
tuule	angin
lehekülg	page
lehekülg	mukasurat
lehekülg	halaman
sõdurid	perajurit
sõdurid	tentera
sõdurid	askar
tagab	memastikan
ibm	ibm
pealkiri	tajuk
pealkiri	gelaran
val	val
reeglid	rules
reeglid	peraturan
bob	bob
väljas	luar
väljas	diluar
väljas	keluar
väljas	out
müncheni	munich
ülestõus	hamal
ülestõus	pemberontakan
ülestõus	pemberontakan
ülestõus	pemberontakan
püstitatud	didirikan
aed	kebun
aed	keroh
aed	garden
aed	taman
tähtsad	penting
paralleelselt	selari
looduslik	natural
looduslik	semulajadi
toetus	subsidi
toetus	sokongan
toetus	support
toetus	sokong
toitu	makanan
maali	melukis
maali	lukisan
maali	mengecat
rené	rené
rené	rene
rõhk	tekanan
rõhk	menitik
rõhk	penekanan
jaam	stesyen
jaam	stesen
fondi	dana
fondi	fund
fondi	fon
looja	pencipta
kavandatud	dirancang
kavandatud	terancang
kavandatud	direka
young	khadam
young	muda
young	young
young	mudanya
esindab	mewakili
esindab	mewakili
esindab	represent
esindab	mewakili
seminari	seminary
esitab	lodges
anders	anders
kant	kant
rahvaarv	penduduk
rahvaarv	populasi
moodustades	membentuk
moodustades	bentukkan
out	keluar
out	out
mootor	engine
mootor	enjin
mootor	motor
mõõtmed	dimensi
mõõtmed	dimensi
mõõtmed	dimension
lennart	lennart
tähtede	bintang
märk	tanda
märk	petanda
märk	sign
märk	tandatangan
märk	tanda
märk	mark
luure	intelligence
luure	kecerdasan
luure	perisikan
luure	reconnaissance
kriitika	kritikan
kriitika	pengkritik
kriitika	kritik
kriitika	criticisms
pro	pro
pro	tue
eemale	away
eemale	jauhnya
tatjana	tatyana
tatjana	tatiana
hannes	hannes
millal	bila
millal	apabila
massi	jisim
vietnami	vietnam
vietnami	vietnam
aug	aug
abel	abel
são	são
jelena	jelena
sileesia	silesia
mõnevõrra	agak
chris	chris
donald	donald
kontroll	kawalan
kontroll	check
kontroll	semak
kontroll	chek
iseseisev	independent
iseseisev	mandiri
iseseisev	bebas
louise	louise
rea	kayuh
muna	telor
muna	egg
muna	telur
non	non
automaatselt	automatik
tuul	angin
power	tenaga
power	power
power	kuasa
balkani	balkan
balkani	balkan
olav	olav
columbia	columbia
vms	vms
uppsala	uppsala
taseme	aras
variant	varian
variant	kepelbagaian
variant	variasi
tsaar	tsar
tsaar	tzar
tsaar	tsar
tsaar	czar
jane	jane
vaherahu	gencatan
värvus	warna
värvus	blooming
douglas	douglas
tungis	diserbu
jah	ya
jah	yes
jah	iya
jah	yeah
värav	gate
värav	gateway
slaavi	slavia
slaavi	slavic
jõudu	kekuatan
shakespeare	shakespeare
köln	köln
luis	luis
mõistlik	saguhati
mõistlik	munasabah
rüütel	knight
rüütel	satria
rüütel	wira
rüütel	chevalier
mario	mario
jälgida	pantau
jälgida	monitor
jälgida	pemantau
maximilian	maximilian
alo	alo
tunne	feeling
tunne	perasaan
sander	sander
väljak	persegi
väljak	square
väljak	segiempat
laura	laura
itta	timur
eessõna	foreword
eessõna	preface
kindlalt	tegas
putin	putin
põllumajandus	perladangan
põllumajandus	bertani
põllumajandus	pertanian
põllumajandus	pertanian
hind	harga
hind	price
käsu	arahan
käsu	perintah
grigori	grigori
grigori	grigory
sirge	straight
vangla	penjara
vangla	penjara
plaat	plate
plaat	lempeng
plaat	plat
plaat	piring
plaat	cakera
publica	publica
saku	saku
tekitatud	dijana
tekitatud	dihasilkan
tekitatud	menjana
võistlus	saingan
võistlus	persaingan
võistlus	pertandingan
võistlus	contest
eetika	etika
arendada	bangunkan
arendada	develop
valu	kepedihan
valu	sakit
valu	keperitan
valu	kesakitan
valu	pain
lektor	lecturer
lektor	pensyarah
pakistani	pakistan
pakistani	pakistan
pakistani	pakistani
rektor	rektor
alpi	alp
alpi	alpine
jõuti	dijangkau
jõuti	dicapai
konflikt	konflik
võimalused	kemungkinannya
võimalused	kebarangkalian
võimalused	kemungkinan
võimalused	peluang
arno	arno
veehoidla	empangan
laia	lebar
laia	luas
laia	luas
peakorter	markas
ellen	ellen
gustaf	gustaf
organiseeritud	terurus
organiseeritud	disusun
organiseeritud	tersusun
organiseeritud	terurus
organiseeritud	terancang
brian	brian
vedeliku	cecair
vedeliku	bendalir
dietrich	dietrich
andrea	andrea
allika	sumber
sundis	dipaksa
sundis	terpaksa
mäed	ganang
mäed	banjaran
mäed	pergunungan
lang	lang
autonoomne	autonomi
akadeemilise	akademik
põhiline	asas
põhiline	basic
juhtimine	pengurusan
juhtimine	management
juhtimine	tadbir
puudumine	ketiadaan
tegelik	sebenar
kaukaasia	caucasus
kaukaasia	kaukasia
ettevõtted	syarikat
ettevõtted	enterprises
ettevõtted	perniagaan
iso	iso
väärtused	nilai
hinge	jiwa
hinge	soul
dell	dell
self	diri
self	kendiri
brandenburgi	brandenburg
arvestades	mempertimbangkan
arvestades	menimbangkan
puhas	clear
puhas	jelas
puhas	tulen
puhas	murni
puhas	pure
puhas	bersih
poliitilised	politik
hill	bukit
hill	hill
davis	davis
ave	ave
tähed	huruf
tähed	bintang
ületas	melebihi
tüdruk	girl
hitler	hitler
nicolas	nicolas
nicolas	nicholas
jutt	cerita
jutt	story
jutt	bincang
jutt	bercakap
jim	jim
vastuolus	konsisten
raja	trek
raja	runut
raja	raja
raja	landasan
frederik	frederik
pakkuda	menawarkan
pakkuda	tawaran
korpuse	casing
saabunud	tiba
saabunud	arrived
posti	mail
radio	radio
high	tinggi
silmad	mata
sherlock	sherlock
õhk	udaranya
õhk	udara
õhk	air
nafta	minyak
nafta	petroleum
nafta	nafta
marju	berries
marju	buah
käitumine	kelakuan
käitumine	perangai
käitumine	kelakuan
aastased	tahunan
revolutsioon	revolusi
marina	marina
värv	warna
värv	colour
värv	warna
šveits	switzerland
pakutud	ditawarkan
pakutud	dicadangkan
pakutud	dicadang
müller	müller
washington	washington
big	besar
masina	machine
masina	mesin
masina	mesingan
monte	monte
plaadi	cakera
põhiseadus	perlembagaan
bass	bes
bass	bass
viiuldaja	violinist
viiuldaja	fiddler
appi	pertolongan
appi	bantu
appi	bantuan
appi	help
appi	membantu
funktsioonid	fungsi
lennu	flight
lennu	penerbangan
ained	zat
venezuela	venezuela
venezuela	venezuela
piirkonnad	kawasan
sõjaline	ketenteraan
sõjaline	tentera
wilson	wilson
sotsialistlik	sosialis
mao	gastric
mao	snake
mao	ular
mao	mao
vulkaan	berapi
virginia	virginia
peatus	dihentikan
peatus	terhenti
peatus	perhentian
peatus	stop
tulekahju	api
uuritud	disiasat
uuritud	dikaji
uuritud	dipelajari
uuritud	belajar
martini	martini
objektid	objek
lucius	lucius
venezia	venezia
operatsioon	operasi
operatsioon	pembedahan
piiramine	pengepungan
piiramine	pengehadan
rubla	rubles
rubla	ruble
katedraal	katedral
xviii	xviii
kulda	emas
kulda	gold
somaalia	somalia
somaalia	somalia
kevin	kevin
nord	nord
provence	provence
laule	lagu
laule	songs
võimsus	kapasiti
võimsus	tenaga
võimsus	power
võimsus	kuasa
ulrich	ulrich
kasutajad	penguna
kasutajad	pemakai
kasutajad	users
kasutajad	pengguna
aeglaselt	perlahan
magdaleena	magdalene
nähtavasti	rupanya
mõjutas	dipengaruhi
mõjutas	terjejas
rõhu	tekanan
osakaal	perkadaran
korporatsioon	perbadanan
korporatsioon	corporation
korporatsioon	korporat
korporatsioon	syarikat
korporatsioon	persaudaraan
madridi	madrid
haiglas	hospital
positiivne	positive
positiivne	positif
kotkas	eagle
kotkas	helang
paolo	paolo
omanikud	pemilik
omanikud	owners
omanikud	pemegang
vili	berbuah
vili	buah
hansen	hansen
nõu	nasihat
näinud	dilihat
näinud	seen
kõrgemale	tinggi
kõrgemale	higher
ruth	ruth
gordon	gordon
piltide	imej
halb	buruk
halb	teruk
tööstuse	industri
tõrva	tar
mängijad	pemain
männi	merana
männi	pine
klaus	klaus
päevad	hari
õpilased	pelajar
õpilased	murid
laadi	muatkan
range	tegas
range	ketat
range	strict
saabusid	tiba
saabusid	arrived
sõpruse	persahabatan
viirus	virus
kirjeldada	terangkan
arvas	fikir
arvas	sangka
arvas	pemikiran
sekundit	seconds
sekundit	detik
sekundit	saat
kaugus	jarak
günther	gunther
patarei	bateri
med	med
jagu	seksyen
jagu	bahagian
majanduslik	ekonomi
über	über
vaimse	mental
lawrence	lawrence
berg	berg
keisrinna	maharani
tuhandeid	ribuan
tuhandeid	beribu
helen	helen
pind	permukaan
pind	surface
vikerkaar	rainbow
vikerkaar	pelangi
palun	sila
graafika	artwork
graafika	grafik
värvid	warna
värvid	colours
värvid	warna
kuues	keenam
tori	tori
kompleks	complex
kompleks	kompleks
sellegipoolest	namun
tantsija	dancer
tantsija	penari
ford	ford
laevade	pembuluh
juhendaja	jurulatih
lars	lars
keeli	bahasa
spordi	sukan
volga	volga
marco	marco
mainiti	disebut
mainiti	disebutkan
little	kecik
colombia	colombia
eelarve	bajet
eelarve	belanjawan
eelarve	anggaran
vincent	vincent
cum	cum
cum	onani
kontsert	konsert
dem	dem
josef	josef
johnny	johnny
tootja	pengeluar
tootja	pengeluar
tootja	pengilang
staatus	status
sünonüümid	sinonim
tappa	membunuh
tappa	kill
tappa	bunuh
nõunik	penasihat
nõunik	councillor
nõunik	penasihat
nõunik	advisor
sydney	sydney
pressiesindaja	jurucakap
pressiesindaja	jurucakap
news	news
shi	shi
trummar	drummer
lund	salji
lund	lund
germaani	germanic
auhinnad	anugerah
auhinnad	hadiah
ali	ali
soovib	wants
soovib	mahukan
soovib	keinginan
soovib	wishes
traditsiooniline	traditional
traditsiooniline	tradisional
vähenenud	penurunan
juga	waterfall
lõplik	muktamad
lõplik	final
teadlaste	saintis
kirjad	huruf
kirjad	mesej
kirjad	mail
juudid	yahudi
kaitstud	terlindung
kaitstud	dilindungi
sofia	sofia
erinevused	percanggahan
erinevused	perbezaan
fond	dana
fond	fund
fond	foundation
legend	lagenda
legend	legend
viisi	tune
teadmine	mengetahui
teadmine	ilmu
teadmine	pengetahuan
chiesa	chiesa
mõjutanud	dipengaruhi
mike	mike
käsi	lengan
käsi	tangan
arsti	doktor
arsti	doctor
arsti	doktor
name	nama
hinnatud	dinilai
hinnatud	penarafan
hinnatud	assessed
hinnatud	dihargai
internet	internet
soov	keinginan
soov	kemahuan
soov	wish
soov	hajat
ranniku	pesisir
ranniku	coast
kahjuks	sedihnya
kahjuks	malangnya
mac	mac
mac	mcd
kutse	saman
kutse	jemput
kutse	undangan
kutse	jemputan
tehas	tanaman
tehas	tumbuhan
tehas	kilang
kava	skema
kava	scheme
kava	skim
kava	plan
peterson	peterson
tähis	marker
tähis	penanda
halvasti	teruk
halvasti	melarat
selgitada	explain
selgitada	terangkan
geeni	gen
kesklinnas	downtown
koostis	komposisi
koostis	gubahan
koostis	penggubahan
lille	lille
kass	cat
kass	kucing
sobivad	muatkan
sobivad	fit
kaugele	far
kaugele	jauh
kennedy	kennedy
fred	fred
okupeeritud	menduduki
okupeeritud	diduduki
sise	dalaman
võistlustel	kejohanan
auaste	darjat
auaste	pangkat
auaste	rank
teo	teo
rwanda	rwanda
free	free
järved	tasik
järved	danau
uudised	news
kohad	tempat
suurenenud	enlarged
suurenenud	meningkat
kosovo	kosovo
ester	ester
soovitud	dipinta
soovitud	meminta
soovitud	diminta
loomulik	natural
loomulik	semulajadi
kergelt	mudahnya
kergelt	slightly
kergelt	ringan
rose	rose
cup	piala
cup	cup
cup	cawan
doonau	danube
bad	buruk
bad	teruk
süsteemid	sistem
mängivad	bermain
mängivad	main
mängivad	playing
hiljuti	terkini
hunt	memburu
hunt	hunt
hunt	pemburuan
hunt	wolf
hunt	serigala
helene	helene
kaugel	far
kaugel	jauh
hinnanguliselt	dianggarkan
palli	bola
palli	bebola
kuld	emas
kuld	gold
kutsub	jemputan
kutsub	panggilan
kutsub	calls
põhjalikult	menyeluruh
vastus	jawapan
vastus	reply
vastus	respon
tuletatud	berasal
tuletatud	disimpulkan
vasar	hammer
vasar	tukul
laama	lama
laama	llama
tõsiselt	serius
tõsiselt	seriously
tõsiselt	serious
tiik	kolam
hertsegoviina	herzegovina
vastane	lawan
sarah	sarah
viiruse	viral
viiruse	virus
loa	loa
pehme	soft
pehme	lembut
jeruusalemma	jerusalem
kirjastaja	penerbit
koori	koir
koori	chorus
koori	korus
protsessid	proses
sardiinia	sardinia
sophie	sophie
eelmine	terdahulu
eelmine	sebelumnya
eelmine	previous
tolli	inch
tolli	inci
tolli	inchi
tolli	inci
tolli	kastam
tõus	rise
tõus	bangkit
felipe	felipe
nähtus	fenomena
seisab	kepanjangan
seisab	stand
saamine	mendapatkan
saamine	getting
organisatsioonid	organisasi
organisatsioonid	pertubuhan
bruce	bruce
markus	markus
diviis	divisyen
diviis	pembahagian
diviis	bahagian
huvitatud	berminat
leiutaja	pereka
palm	kurma
eero	eero
ehitama	binaan
ehitama	membangun
ehitama	membina
ehitama	build
ehitama	bina
lahendus	penyelesaian
lahendus	solution
suve	summer
stanley	stanley
tundis	dirasakan
tundis	dirasai
jõed	sungai
maroko	maghribi
maroko	maghribi
punased	reds
punased	merah
punased	red
valduses	pemilikan
hävinud	dimusnahkan
hävinud	hancur
sul	sul
puust	wooden
abraham	ibrahim
abraham	abraham
hääldus	sebutan
tabel	table
tabel	jadual
tabel	meja
pidev	pemalar
pidev	berterusan
pead	heads
fox	fox
fox	rubah
rohelised	hijau
bakterid	bakteria
rüütli	knight
rüütli	satria
rüütli	wira
jaotus	breakdown
jaotus	pecahan
jaotus	agihan
jaotus	pengagihan
jaotus	pengedaran
kuningad	kings
margaret	margaret
koloonia	colony
koloonia	jajahan
põhjused	punca
põhjused	menyebabkan
sõbrad	rakan
atlas	atlas
voor	pusingan
voor	bulat
roland	roland
akadeemiline	akademik
kuul	peluru
kuul	bullet
samad	sama
samad	same
argument	hujah
papa	papa
hotell	hotel
legendi	lagenda
legendi	legend
jamaica	jamaica
efekt	effect
efekt	kesan
vähenes	penurunan
arhitektuur	arkitek
arhitektuur	rekabentuk
arhitektuur	senibina
tähistas	diraikan
super	super
mudelid	model
eesmärgid	objektif
eesmärgid	matlamat
eesmärgid	bertujuan
protsessor	pemproses
protsessor	cpu
kaotus	kerugian
kaotus	tewaskan
kaotus	kekalahan
tüüpiline	khas
dokumendid	dokumen
dokumendid	dokument
dokumendid	dokumentasi
kriitik	kritikan
kriitik	pengkritik
nädalas	mingguan
nädalas	weekly
vormid	borang
vormid	format
erakorraline	extraordinary
külm	sejukkan
külm	sejuk
eeldab	menjangka
eeldab	mengharapkan
kirjutasid	menulis
sportlane	atlet
sportlane	atlit
jalad	kaki
jalad	kaki
negatiivne	negative
negatiivne	negatif
genova	genoa
levik	sebarkan
silvia	silvia
edmund	edmund
moritz	moritz
aadress	alamat
võimalikud	munasabah
võimalikud	kemungkinan
vasak	kiri
heaolu	kemakmuran
atp	atp
oht	ugutan
oht	ancaman
oht	hazard
oht	bahaya
sõltuvad	bergantung
mõjutatud	dipengaruhi
mõjutatud	terpengaruh
mõjutatud	terjejas
mõjutatud	dipengaruhi
suvi	summer
test	test
roomajad	reptilia
katsed	ujian
katsed	cubaan
katsed	percubaan
katsed	testing
ühiskondlik	societal
ooperi	opera
küsimused	persoalan
küsimused	isu
küsimused	soalan
küsimused	pertanyaan
colorado	colorado
sina	anda
sina	kau
buddha	buddha
kasulik	bermanfaat
kasulik	berguna
dokumentide	dokumentari
dokumentide	seller
tugevad	strong
tugevad	kukuh
tugevad	kuat
küprose	cypriot
nils	nils
bach	bach
kaardid	kad
kaardid	maps
kaardid	peta
kaardid	tab
muudatused	pengubahsuaian
muudatused	perubahan
laevastik	armada
teoloogia	teologi
axel	axel
kaitseb	melindungi
paremale	kanan
paremale	kan
tehniline	teknikal
osi	osi
osi	bahagian
põhi	utama
põhi	utara
põhi	north
põhi	asas
põhi	basic
kgb	kgb
minski	minsk
töötaja	pekerja
töötaja	pekerja
koguda	collect
koguda	mengumpul
koguda	kutip
ohvitser	pegawai
ohvitser	perwira
ohvitser	officer
kitsas	ketat
kitsas	erat
kitsas	sempit
kitsas	merapatkan
ühiskond	masyarakat
ohtlik	merbahaya
ohtlik	berbahaya
laulis	sang
käsitsi	manual
käsitsi	manual
müüdud	jual
müüdud	sold
müüdud	terjual
ebola	ebola
inc	inc
kroon	mahkota
kroon	crown
tutvustas	diperkenalkan
tutvustas	berkenalan
poeet	penyair
poeet	pujangga
frederick	frederick
skaala	skala
rosa	rosa
sebastian	sebastian
ülesanded	tugasan
sind	anda
sind	kau
heebrea	hebrew
heebrea	ibrani
rahvusvahelised	antarabangsa
riistvara	hardware
riistvara	perkakasan
metroo	subway
metroo	metro
loomi	haiwan
surve	tekanan
piisav	memadai
varjatud	tersorok
varjatud	hidden
varjatud	disorok
facebook	facebook
näiteid	contoh
ohustatud	terancam
ohustatud	terancam
ohustatud	diancam
ohustatud	ugutan
ohustatud	mengancam
ohustatud	terjejas
ohustatud	dikompromi
konverents	persidangan
tunneb	terasa
jonas	jonas
mälestused	kenangan
silver	perak
soovitas	dicadangkan
soovitas	cadangkan
soovitas	dicadangkan
soovitas	saranan
soovitas	disyorkan
metalli	logam
metalli	metal
use	guna
läbirääkimisi	runding
dan	dan
taimi	tanaman
taimi	tumbuhan
positiivse	positive
positiivse	positif
sri	sri
xvii	xvii
norman	norman
vatikani	vatican
füüsilise	jasmani
füüsilise	fizikal
üksteist	eleven
üksteist	sebelas
maksim	maksim
maksim	maxim
väravavaht	goalkeeper
usk	iman
kopenhaageni	copenhagen
meessoost	jantan
meessoost	male
argo	argo
reisi	melancong
reisi	travel
reisi	pelancongan
reisi	kembara
mässu	rusuhan
mõisted	takrifan
nintendo	nintendo
lombardia	lombardy
hõbeda	perak
miguel	miguel
kruus	mug
kruus	kerikil
matthias	matthias
taevas	heaven
taevas	syurga
taevas	sky
taevas	langit
taevas	langit
valem	formula
töötajad	kakitangan
töötajad	pekerja
töötajad	pekerja
töötajad	kakitangan
töötajad	staf
töötajad	staff
ronald	ronald
kadus	menghilang
otsused	keputusan
vjatšeslav	vyacheslav
staap	markas
sony	sony
väitekirja	tesis
väitekirja	tesis
väitekirja	thesis
howard	howard
tehnilised	teknikal
sünteesi	sintesis
stuttgart	stuttgart
baden	baden
fischer	fischer
astronoomia	astronomi
astronoomia	falak
koomik	pelawak
hobune	kuda
leipzigi	leipzig
lugusid	cerita
maría	maría
teie	your
sõjad	peperangan
sõjad	wars
sõjad	perang
jätkub	berterusan
nõrk	lemah
eksisteerib	wujud
anderson	anderson
rünnak	attack
rünnak	serangan
rünnak	serang
rünnak	serangan
olemise	being
olemise	menjadi
sõidab	tunggangan
sõidab	memandu
sõidab	pemanduan
sõidab	driving
luigi	luigi
füsioloogia	fisiologi
noorim	bongsu
noorim	bungsu
toulouse	toulouse
russell	russell
kaamera	kamera
kaamera	camera
vitamiin	vitamin
ian	lan
ian	ian
meistrivõistluste	championship
meistrivõistluste	kejohanan
meistrivõistluste	kejuaraan
harris	harris
oleneb	bergantung
oleneb	depends
oleneb	tergantung
hannoveri	hanover
suu	mulut
lorenzo	lorenzo
kasti	box
kasti	kotak
piemonte	piemonte
piemonte	piemonte
piemonte	piedmont
koolimaja	schoolhouse
hävitada	musnahkan
stalin	stalin
muul	baghal
vaga	bertaqwa
salvestatud	dirakam
salvestatud	direkod
salvestatud	tersimpan
salvestatud	disimpan
salvestatud	disimpan
volitused	mandat
volitused	kuasa
puusepp	carpenter
yorki	york
haigused	penyakit
haigused	penyakit
show	tunjuk
show	papar
määratletud	ditakrifkan
määratletud	ditakrif
fääri	faroe
roberto	roberto
isand	sifu
isand	master
raymond	raymond
tahke	pepejal
tahke	pejal
tahke	padu
trooni	singgahsana
trooni	takhta
metallist	logam
metallist	metal
metallist	logam
metallist	metallic
võistlused	kejohanan
võistlused	peraduan
arhiiv	arkib
klein	klein
sisaldus	kandungan
maitse	citarasa
maitse	rasa
maitse	taste
maitse	merasai
maitse	selera
maitse	flavour
sõudja	pendayung
ökoloogia	ekologi
tatari	tartar
uruguay	uruguay
ekraani	screen
ekraani	skrin
žürii	juri
opositsiooni	pertentangan
teadaolev	known
teadaolev	dikenali
teadaolev	diketahui
kodanik	warganegara
kodanik	citizen
teated	notis
teated	makluman
teated	pemberitahuan
teated	mesej
