και	dan
επαγγελματίας	professional
επαγγελματίας	pro
αντίστασης	perlawanan
αντίστασης	resistance
συστηματική	lupus
συστηματική	sistemik
συστηματική	sistematik
κινητήρες	enjin
ίχνη	runut
ίχνη	trek
ίχνη	jejak
ίχνη	surih
ίχνη	jejak
μηνών	bulan
σπορ	sport
σπορ	sukan
σπορ	sporty
σπορ	sukan
στρατηγική	strategi
δημοσίευση	pengeposan
δημοσίευση	menyiarkan
δημοσίευση	terbit
δημοσίευση	publish
δημοσίευση	terbitkan
δημοσίευση	penerbitan
δημοσίευση	diterbitkan
δημοσίευση	pos
δημοσίευση	post
βιβλιοθήκες	pustaka
βιβλιοθήκες	perpustakaan
ανακοίνωση	pengumuman
ανακοίνωση	komunikasi
ευρύ	lebar
ευρύ	luas
κόμικς	komik
σκάφη	bot
σκάφη	perahu
σκάφη	kapal
σκάφη	ships
σκάφη	pembuluh
γνώσεις	ilmu
γνώσεις	pengetahuan
απαραίτητη	diperlukan
ζώνες	zon
θύματα	mangsa
θύματα	korban
επιθετικός	agresif
επιθετικός	striker
πετρούπολη	petersburg
πνευματικά	rohani
πνευματικά	rohani
πνευματικά	mental
λαρούς	larousse
άλμα	jump
άλμα	lompat
άλμα	lompatan
άλμα	alma
δήλωση	kenyataan
δήλωση	statement
δήλωση	penyata
δήλωση	perisytiharan
δήλωση	pengisytiharan
δήλωση	pengistiharan
θέα	view
ουκρανίας	ukraine
ουκρανίας	ukraine
ηθική	beretika
ηθική	etika
ηθική	moral
ηθική	moral
ηθική	moral
ξύλο	kayu
ξύλο	wood
ανάγνωση	baca
ανάγνωση	bacaan
ανάγνωση	reading
ανάγνωση	pembacaan
ανάγνωση	membaca
ναπολέοντα	napoleon
αλή	ali
μαθηματικός	mathematician
λίβερπουλ	liverpool
μιλάνο	milan
μιλάνο	milano
νεότερη	younger
νεότερη	terbaharu
θερμότητα	panas
θερμότητα	haba
λακωνίας	laconia
γερουσία	senat
αε	roi
εξελίχθηκε	berevolusi
προσωπικού	kakitangan
λάρισα	larisa
λάρισα	larissa
αργά	terlewat
αργά	mendiang
αργά	late
αργά	lambat
αργά	larut
αργά	slow
αργά	perlahan
εκδήλωση	peristiwa
εκδήλωση	event
εκδήλωση	acara
αύγουστος	ogos
καθηγητές	profesor
καθηγητές	guru
τοπίο	permandangan
τοπίο	landskap
τοπίο	lanskap
επιτέθηκε	menyerang
επιτέθηκε	diserang
κανόνας	peraturan
κανόνας	rule
ιερός	keramat
όγκο	isipadu
όγκο	jilid
ξεχωριστά	berasingan
ξεχωριστά	berasingan
μουσικούς	pemuzik
κατάλληλη	bersesuaian
εξώφυλλο	penutup
εξώφυλλο	cover
σχεδιασμός	merancang
σχεδιασμός	perancangan
σχεδιασμός	rekaan
σχεδιασμός	design
ναυτικών	pelaut
ανθρώπινο	manusia
ανθρώπινο	human
τζόουνς	jones
αντόνιο	antonio
αδέλφια	siblings
αδέλφια	saudara
αδέλφια	brothers
σουδάν	sudan
εύρος	julat
θρησκευτικές	agama
θρησκευτικές	keagamaan
ευρεία	luas
υποστηρικτές	penyokong
λατρεία	cult
λατρεία	penyembahan
λατρεία	sembah
λατρεία	beribadat
λατρεία	beribadah
σύμβαση	kontrak
σύμβαση	contract
σύμβαση	konvensyen
κακή	buruk
κακή	teruk
ορισμός	takrifan
ορισμός	definisi
ιταλικό	itali
τυχαία	rawak
πετρελαίου	minyak
πετρελαίου	petroleum
ντράμερ	drummer
ακρωτήριο	cape
ακρωτήριο	jubah
μέτρησης	mengukur
σικελίας	sicilia
σικελίας	sicily
μπάλα	bola
μπάλα	bebola
ξεκινώντας	bermula
ξεκινώντας	memulakan
διαστήματα	sela
συνεχείς	berterusan
επισκέπτες	pelawat
επισκέπτες	tetamu
ορίζει	mentakrifkan
ορίζει	takrifkan
συσκευή	peranti
συσκευή	ditalian
συσκευή	apparatus
απαιτήσεις	keperluan
απαιτήσεις	tuntutan
απαιτήσεις	mendakwa
απαιτήσεις	tuntutan
κονγκό	congo
κονγκό	congolese
υδρογόνο	hidrogen
πρόποδες	foothills
εβραίοι	yahudi
εβραίοι	yahudi
κατάρρευση	breakdown
κατάρρευση	pecahan
κατάρρευση	runtuhan
κατάρρευση	runtuh
κινείται	menggerakkan
κινείται	memindah
κινείται	bergerak
εισήχθη	diperkenalkan
εισήχθη	berkenalan
εισήχθη	admitted
επιχείρημα	hujah
χρήσεις	kegunaan
τομέας	sektor
μετατροπή	penukaran
μετατροπή	ditukar
μετατροπή	convert
μετατροπή	tukar
εισόδου	kemasukan
εισόδου	input
γεωγραφικά	geografi
αικατερίνη	catherine
επιχειρήματα	hujah
ανθολογία	antologi
φρουρά	guard
φρουρά	pengawal
προσωπικότητες	personaliti
εκπομπές	kepulan
εκπομπές	pemancaran
εκπομπές	pancaran
άραβες	arab
όπλο	weapon
όπλο	senjata
όπλο	senapang
όπλο	pistol
όπλο	gun
νεαρός	khadam
νεαρός	muda
νεαρός	young
νεαρός	mudanya
πολεμικές	martial
γραμμένο	bertulis
γραμμένο	ditulis
πέτρα	batu
πέτρα	petra
πέτρα	batu
πέτρα	rock
δολοφονήθηκε	dibunuh
διάδοση	dissemination
κύκλους	bulatan
κύκλους	kitar
κύκλους	kitaran
φτάνοντας	menjangkau
θείο	sulfur
θείο	belerang
θείο	belerang
ανταλλαγή	niaga
ανταλλαγή	perdagangan
ανταλλαγή	trade
ανταλλαγή	pertukaran
ανταλλαγή	exchange
λέων	lion
λέων	singa
λέων	leon
λέων	leo
αναγνωρίστηκε	diakui
αναγνωρίστηκε	dikenalpasti
αναγνωρίστηκε	dikenali
αναγνωρίστηκε	diakui
αναγνωρίστηκε	diiktiraf
νίκο	nico
νίκο	niko
καταστήματα	kedai
καταστήματα	kedai
παρατήρηση	pemerhatian
μόνιμη	kekal
κροατία	croatia
πρωταθλητή	champ
πρωταθλητή	juara
βασίλη	claus
δευτερόλεπτα	seconds
δευτερόλεπτα	detik
δευτερόλεπτα	saat
τζων	john
δομές	struktur
αρχιτέκτονα	arkitek
ουίλιαμ	william
ντελ	del
ντελ	dell
αμυντικός	defender
ηχώ	gema
ηχώ	gema
ηχώ	echo
αγώνισμα	peristiwa
αγώνισμα	event
αγώνισμα	acara
απόσπασμα	petikan
απόσπασμα	kutip
απόσπασμα	skuad
απόσπασμα	ekstrak
πέναλτι	penalti
κατανόηση	pemahaman
κατανόηση	understanding
κατανόηση	pengertian
κατανόηση	memahami
κατανόηση	pemahaman
ναζί	nazi
ναζί	nazi
κορυφές	kemuncak
κορυφές	puncak
αστέρια	bintang
δημοσιεύτηκε	diterbitkan
δημοσιεύτηκε	dikirim
δημοσιεύτηκε	disiarkan
λευκή	white
λευκή	putih
συγγενείς	kerabat
λουί	louis
διαταγή	tempahan
διαταγή	pesanan
διαταγή	susunan
διαταγή	tempah
διαταγή	order
πολιτιστική	kebudayaan
πολιτιστική	budaya
περιορισμένη	limited
περιορισμένη	terhad
περιορισμένη	terhad
περιορισμένη	dihadkan
μετακίνηση	gerak
μετακίνηση	menggerakkan
μετακίνηση	memindah
μετακίνηση	bergerak
μετακίνηση	gerakan
μετακίνηση	pergerakan
ουάσινγκτον	washington
πω	ckp
πω	cakap
κύματα	gelombang
κύματα	ombak
αναπτυχθεί	dikembangkan
αναπτυχθεί	dibangunkan
φύλλο	dedaun
φύλλο	daun
φύλλο	helaian
ελληνιστική	hellenistic
εφαρμόζεται	gunaan
εφαρμόζεται	dilaksana
εφαρμόζεται	diterapkan
εφαρμόζεται	berkenaan
εφαρμόζεται	digunapakai
μεταφράσεις	terjemahan
μεταφράσεις	penterjemahan
περιλαμβάνεται	disertakan
περιλαμβάνεται	termasuk
οργανισμοί	organisasi
οργανισμοί	pertubuhan
διαπραγματεύσεις	rundingan
διαπραγματεύσεις	perundingan
διαπραγματεύσεις	rundingan
νεκροί	dead
νεκροί	mati
μεσογείου	mediterranean
ψηλά	tinggi
επικράτεια	wilayah
εξωτερικά	luaran
εξωτερικά	luaran
αναμέτρηση	showdown
επίδοση	performance
επίδοση	prestasi
μύθο	mitos
μύθο	fable
συστατικά	komponen
συστατικά	bahan
κορέας	korea
πολιτιστικό	kebudayaan
πολιτιστικό	budaya
ισλάμ	islam
ρωμαϊκό	roman
ρωμαϊκό	rom
πεθαίνει	tenat
πεθαίνει	nazak
γαλαξία	galaxy
γαλαξία	galaksi
στέμμα	mahkota
στέμμα	crown
αίτημα	request
αίτημα	pinta
αίτημα	permintaan
πόλεμοι	peperangan
πόλεμοι	wars
πόλεμοι	perang
στρατιωτικά	ketenteraan
στρατιωτικά	tentera
πλήρωμα	kru
πλήρωμα	krew
πυροβόλα	shoot
πυροβόλα	tunas
πυροβόλα	tembak
διανομή	agihan
διανομή	pengagihan
διανομή	pengedaran
χώροι	premis
χώροι	tapak
σικάγο	chicago
επιστολές	huruf
σταθερό	steady
σταθερό	mantap
σταθερό	stabil
σταθερό	dibaiki
αθλήματα	sukan
πλαγιές	cerun
καταδικάστηκε	disabitkan
καταδικάστηκε	dijatuhi
καταδικάστηκε	dikutuk
διαθέσιμο	available
διαθέσιμο	tersedia
διαθέσιμο	disediakan
διαθέσιμο	didapati
έθνος	bangsa
έθνος	nation
εμπρός	forward
εμπρός	maju
εμπρός	majukan
στενή	sempit
στενή	merapatkan
πολίτης	warganegara
πολίτης	citizen
παρέμβαση	gangguan
παρέμβαση	campur
ένοπλες	bersenjatakan
ένοπλες	bersenjata
λάδι	minyak
σιδήρου	besi
σιδήρου	iron
αριστερή	kiri
έντονο	tegang
έντονο	sengit
έντονο	intense
πυρκαγιά	api
οθωμανούς	ottomans
νεότερος	bongsu
νεότερος	bungsu
νεότερος	younger
μέτρηση	mengukur
μέτρηση	measurement
μεταφέρθηκαν	dipindahkan
μεταφέρθηκαν	diangkut
επιχειρηματίας	pengusaha
επιχειρηματίας	usahawan
επιχειρηματίας	usahawan
χαρά	joy
χαρά	kegembiraan
χαρά	keseronokan
χαρά	kesenangan
αμβέρσα	antwerp
έγγραφο	dokumen
έγγραφο	document
καταγραφή	merekod
καταγραφή	rakaman
καταγραφή	merakam
καταγραφή	pendaftaran
παρόμοιες	serupa
παρόμοιες	seiras
μετάδοση	penghantaran
μετάδοση	siaran
μετάδοση	penyiaran
μετάδοση	broadcasting
μετάδοση	penyiaran
ψυχή	psyche
ψυχή	jiwa
ψυχή	soul
κυπριακή	cypriot
αντιπάλους	lawan
αξίζει	berbaloi
αξίζει	bernilai
αξίζει	worth
αξίζει	layak
τείχος	wall
τείχος	dinding
ιστορικούς	sejarawan
οικία	residence
οικία	kediamannya
οικία	kediaman
πτολεμαίος	ptolemy
θηλυκό	betina
χιλ	bukit
χιλ	hill
ζημιές	kerosakan
ζημιές	kerosakan
βενιζέλου	venizelos
πέφτει	terjun
πέφτει	falls
ομιλία	pidato
ομιλία	speech
ομιλία	pertuturan
ελπίδα	harapan
ελπίδα	harap
ελπίδα	hope
σύλληψη	penangkapan
σύλληψη	tangkap
σύλληψη	cekup
λευκωσία	nicosia
αίτηση	aturcara
αίτηση	aplikasi
αίτηση	request
αίτηση	pinta
αίτηση	permintaan
χημικά	kimia
χημικά	kimia
σικελία	sicilia
σικελία	sicily
πλούσιο	kaya
πτυχίο	ijazah
πτυχίο	diploma
πτυχίο	ijazah
πτυχίο	darjah
γρήγορη	cepat
γρήγορη	laju
εξοπλισμό	kelengkapan
εξοπλισμό	gear
ενδεχομένως	berkemungkinan
ενδεχομένως	berpotensi
εκπαιδευτικό	pendidikan
σοβαρή	serious
αποελ	apoel
ιατρός	doktor
αποσπάσματα	extracts
αποσπάσματα	excerpts
βαριά	berat
ουρανό	sky
ουρανό	langit
κόντρα	contra
κόντρα	terhadap
ταξίδια	melancong
ταξίδια	travel
ταξίδια	pelancongan
ταξίδια	kembara
ταξίδια	melancong
ταξίδια	melancong
ταξίδια	perjalanan
ταξίδια	trips
θετικές	positive
θετικές	positif
ήρωες	heroes
ήρωες	pahlawan
ήρωες	wira
κρις	chris
προορισμό	destinasi
πατριαρχείο	patriarchate
σκοτώσει	membunuh
σκοτώσει	kill
σκοτώσει	bunuh
επιδόσεις	performance
επιδόσεις	prestasi
σταθμούς	stesyen
σταθμούς	stesen
διαλυτότητα	keterlarutan
αντικατάσταση	geganti
αντικατάσταση	tindih
αντικατάσταση	pengganti
αντικατάσταση	penggantian
αντικατάσταση	pengganti
αντικατάσταση	pengganti
αντικατάσταση	penggantian
τοιχογραφίες	frescoes
βιομηχανική	industri
βιομηχανική	industrial
βιομηχανική	perindustrian
συνεργάτης	mengaitkan
ασκήσεις	latihan
κλαμπ	club
κλαμπ	kelab
κλαμπ	kelab
αλφάβητο	abjad
εσωτερικά	dalaman
επιρροές	pengaruh
επιρροές	pengaruh
περού	peru
περού	peru
έπαιζε	dimain
σεναριογράφος	screenwriter
αστερισμό	buruj
υποχρεώσεις	kewajiban
υποχρεώσεις	kewajipan
σπήλαιο	gua
σπήλαιο	cavern
δέλτα	delta
μπράιαν	brian
φρανσουά	francois
φρανσουά	françois
ιδιωτική	swasta
ιδιωτική	peribadi
ιδιωτική	persendirian
ιδιωτική	prebet
θετικά	positive
θετικά	positif
δυσκολίες	kesukaran
δυσκολίες	kesukaran
τάφο	pusara
τάφο	makam
τάφο	kubur
στάλθηκε	hantar
στάλθηκε	sent
στάλθηκε	dihantar
ατομικό	individu
ατομικό	followers
αναφέρθηκε	dilaporkan
βουλγαρική	bulgaria
νομοθεσία	perundangan
αραβική	arab
αραβική	arab
δωρεάν	free
βελιγραδίου	belgrade
εξετάσεις	ujian
εξετάσεις	exam
εξετάσεις	peperiksaan
εξετάσεις	peperiksaan
εξετάσεις	ujian
συνδυασμός	kombinasi
συνδυασμός	gabung
συνδυασμός	menggabungkan
τζαζ	jazz
τζαζ	jaz
λάθη	kesilapan
λάθη	ralat
σόλο	solo
αντάρτες	gerila
αντάρτες	pemberontak
αντάρτες	pemberontak
διατριβή	tesis
διατριβή	tesis
διατριβή	thesis
συνέπειες	akibatnya
συνέπειες	implikasi
φιλοσοφική	falsafah
προσωπικότητα	personaliti
βελιγράδι	belgrade
οπαδούς	pengikut
ιερέας	imam
επισκοπή	keuskupan
ξενοδοχείο	hotel
διάσπαση	cerai
διάσπαση	split
διάσπαση	bahagikan
επισήμως	officially
στάλιν	stalin
στόχους	matlamat
επαγγελματικό	profesional
επαγγελματικό	professional
μαύρα	black
μαύρα	hitam
κίνδυνος	risiko
κίνδυνος	hazard
κίνδυνος	bahaya
σχεδιασμού	merancang
σχεδιασμού	perancangan
αποδείχθηκε	terbukti
κατανάλωση	pemakaian
φλωρεντία	florence
μονακό	monaco
λήμνου	lemnos
υψηλότερο	tertinggi
υψηλότερο	tinggi
υψηλότερο	higher
μωάμεθ	muhammad
μωάμεθ	mohammed
διάγνωση	diagnosis
μεταφορές	pemindahan
μεταφορές	pengangkutan
μεταφορές	transport
εταιρίες	syarikat
φάρμακα	ubat
φάρμακα	perubatan
δυναμική	dinamik
δυναμική	dinamik
κατάλληλο	bersesuaian
ακτίνα	balok
ακτίνα	jejari
εναλλακτική	alternatif
εναλλακτική	alternatif
εκφράσεις	ungkapan
εκφράσεις	ekspresi
ίαν	lan
ίαν	ian
μύθος	lagenda
μύθος	legend
μύθος	mitos
έξοδο	keluar
πιστεύει	berkeyakinan
χανς	hans
στερεά	pepejal
στερεά	pejal
στερεά	padu
στερεά	solids
ισορροπία	imbangan
ισορροπία	baki
ισορροπία	keseimbangan
ισπανός	sepanyol
τυπική	khas
εξελίξεις	perkembangan
ρυθμός	pace
ρυθμός	kadar
ρυθμός	rate
ρυθμός	tempo
ρυθμός	rentak
θεατές	penonton
σφαγή	menyembelih
σφαγή	bantai
σουλτάνος	sultan
ελαφρά	ringan
ελαφρά	slightly
σεν	shen
σεν	sen
βιρτζίνια	virginia
μέταλλα	logam
μέταλλα	metal
μέταλλα	logam
σκηνοθέτες	pengarah
υποκατάσταση	pengganti
υποκατάσταση	penggantian
χορός	dance
χορός	tarian
χορός	menari
χορός	gelek
χορός	menari
χορός	dancing
κολέγιο	kolej
κύμα	ombak
κύμα	lambai
κύμα	wave
κύμα	gelombang
σχεδιάστηκε	direka
κέρματα	syiling
βία	keganasan
μαδρίτη	madrid
πρωταγωνίστησε	membintangi
κάρλος	carlos
πύλες	gates
πύλες	portal
κορίτσι	girl
εγγονός	cucu
εγγονός	cucunya
πρόσφατη	terbaharu
ρίο	rio
βυζάντιο	byzantium
θηλυκά	betina
θηλυκά	perempuan
σταύρος	stavros
αρσενικό	arsenic
αρσενικό	jantan
αρσενικό	male
επαγγελματίες	profesional
ψηφιακή	digital
ηλεκτρονική	electronics
ηλεκτρονική	elektronik
ηλεκτρονική	elektronik
ηλεκτρονική	electronic
κομμουνιστικό	komunis
χάνει	kalah
επεκτάθηκε	kembang
κατάργηση	abolition
ήλιος	ahd
ήλιος	sun
ήλιος	matahari
ήλιος	mentari
άσπρο	white
άσπρο	putih
θεολογία	teologi
εκδοχές	versi
ερώτημα	menanya
ερώτημα	pertanyaan
ερώτημα	persoalan
ερώτημα	soalan
σύνταξη	pencen
σύνταξη	sintaks
τεχνικά	teknikal
τεχνικά	teknikalnya
ιδιοκτήτης	pemilik
γαλαξίες	galaksi
κτήρια	bangunan
ωραία	nice
τάσεις	trend
τάσεις	tren
τάσεις	trend
τάσεις	tren
σελήνη	bulan
σελήνη	moon
εύκολο	mudah
εύκολο	mudahnya
εκτιμήσεις	anggaran
δούναβη	danube
απεικονίζεται	depicted
απεικονίζεται	digambarkan
απεικονίζεται	digambarkan
ολυμπιακοί	olimpik
απάντησε	jawapan
θηλαστικά	mammalian
θηλαστικά	mamalia
ισοπαλία	tie
ισοπαλία	ikat
ισοπαλία	draw
ισοπαλία	cabutan
ισοπαλία	lukis
κεφαλή	kepala
επαναστάτες	pemberontak
άθροισμα	sum
παρακολούθησε	ditonton
παρακολούθησε	diperhatikan
παρακολούθησε	menonton
παρακολούθησε	diawasi
φυλακές	penjara
φυλακές	penjara
σαλβαδόρ	salvador
ηλεκτρονικό	elektronik
ηλεκτρονικό	electronic
κάλεσε	call
αερίου	gas
πόρων	resources
πόρων	sumber
ολοκληρωθεί	completed
ολοκληρωθεί	dilengkapkan
παναγιώτη	panagiotis
άσκηση	bersenam
άσκηση	latihan
άσκηση	senaman
σημείωση	note
σημείωση	nota
συμβολίζει	melambangkan
ηλεκτρική	elektrikal
ηλεκτρική	eletrik
ηλεκτρική	elektrik
ηλεκτρική	electric
ηλεκτρικό	eletrik
ηλεκτρικό	elektrik
ηλεκτρικό	electric
αθηνά	puteri
αθηνά	athena
επιπτώσεις	impak
επιπτώσεις	hentaman
επιπτώσεις	akibatnya
επιπτώσεις	impacts
επιπτώσεις	implikasi
επιπτώσεις	kesan
αγροτική	pedalaman
δορυφόρος	satelit
αρσενικά	jantan
αρσενικά	jantan
αρσενικά	male
τίποτε	nothing
διαφέρουν	berbeza
τραγωδία	tragedi
αθλητικές	sporting
κλειδί	kekunci
λευκά	white
λευκά	putih
μάρκο	marko
μάρκο	marco
υπεύθυνη	bertanggungjawab
πρωταθλητές	juara
πρωταθλητές	champion
αναπληρωτής	timbalan
μόρια	moria
μόρια	molekul
αυτόνομη	autonomi
αιγαίο	aegean
τατουάζ	tatu
τατουάζ	tatoo
τατουάζ	tatu
διαταγές	pesanan
διονύσιος	dionysius
ιδιοκτησίας	pemilikan
παιδεία	pendidikan
αντίγραφο	pendua
αντίγραφο	menyalin
αντίγραφο	copy
αντίγραφο	salin
αντίγραφο	salinan
αντίγραφο	replika
αντίγραφο	replica
φωτογραφίας	fotografi
ανοικτό	open
θρησκευτικά	agama
θρησκευτικά	agama
θρησκευτικά	keagamaan
διάσταση	dimensi
διάσταση	dimension
μυθιστορήματα	novel
χένρι	henry
αξιολόγηση	penilaian
αξιολόγηση	penilaian
αντίθετο	opposite
ορολογία	istilah
δημοφιλές	popular
εντολές	arahan
εντολές	pesanan
χειρόγραφα	manuskrip
χειρόγραφα	naskah
χειρόγραφα	manuskrip
χειρόγραφα	naskhah
κλινική	klinik
κλινική	clinical
μπαρόκ	barok
πόλο	polo
πόλο	kutub
πόλο	pole
πόλο	galah
πόλο	tiang
κάτοχος	pemilik
κάτοχος	pemegang
κάτοχος	holder
μεθυλο	metil
συμμάχους	sekutu
περιφερειακή	serantau
ιδρυτικό	mengasaskan
προηγούμενα	terdahulu
προηγούμενα	sebelumnya
προηγούμενα	previous
γράφεται	dieja
επίσκεψη	lawati
επίσκεψη	lawat
επίσκεψη	lawatan
επίσκεψη	melawat
διακοπή	break
διακοπή	hentian
διακοπή	rehat
διακοπή	sampukan
αποδοχή	diterima
αποδοχή	accepted
αποδοχή	penerimaan
αποδοχή	accept
αποδοχή	terima
αποδοχή	terimalah
προστέθηκε	ditambah
άφιξη	kedatangan
άφιξη	ketibaan
κυνήγι	memburu
κυνήγι	hunt
κυνήγι	pemburuan
κυνήγι	memburu
κυνήγι	pemburuan
χριστιανούς	kristian
πλεονέκτημα	keuntungan
πλεονέκτημα	advantage
κόκκινη	merah
κόκκινη	red
διατηρείται	dikekalkan
διατηρείται	diselenggara
επιστημονικά	saintifik
μουσικές	muzikal
μουσικές	musical
μοναχός	rahib
μισέλ	michelle
μισέλ	michel
πρόθεση	niat
πρόθεση	niat
ψάρια	ikan
μπιλ	bil
μπιλ	bill
παλαιότερο	tertua
τέξας	texas
κανονικό	biasa
κανονικό	regular
κανονικό	teratur
κανονικό	normal
διάσημο	famous
τζόνσον	johnson
κόστα	costa
κόστα	kosta
τζαμί	masjid
τζαμί	mosque
πάλη	gusti
πάλη	perjuangan
πάλη	lawan
πάλη	berlawan
πάλη	bergaduh
πάλη	fight
κοινώς	umumnya
θαλάσσια	marin
θαλάσσια	marine
αδυναμία	inability
αδυναμία	kelemahan
οχυρό	kubu
οχυρό	benteng
οχυρό	fort
μαθηματική	matematik
τόνι	tony
τόνι	toni
μελετητές	ulama
αγορές	pembelian
αγορές	pasar
αγορές	pasaran
σύμπλεγμα	kluster
αδερφή	saudari
αδερφή	adik
σαμόα	samoa
σαμόα	samoa
επιστρέφοντας	mengembalikan
εργάτες	pekerja
βασισμένο	berasaskan
βασισμένο	based
φόρμουλα	formula
συντεταγμένες	menyelaras
συντεταγμένες	koordinat
έρχονται	datang
έρχονται	coming
προσβολή	penghinaan
λύσεις	penyelesaian
ανεξάρτητες	independent
ανεξάρτητες	mandiri
ανεξάρτητες	bebas
συμπεριλαμβανομένης	termasuk
κριμαίας	crimean
πτήσεις	penerbangan
κρασί	anggur
κρασί	wain
επηρέασε	terpengaruh
επηρέασε	terjejas
επηρέασε	dipengaruhi
νάτριο	natrium
μαργαρίτα	margaret
μαργαρίτα	margherita
μαργαρίτα	daisy
μαργαρίτα	margarita
πόρτο	porto
αφροδίτη	aphrodite
αφροδίτη	venus
αποδεκτή	diterima
αποδεκτή	accepted
οποιονδήποτε	sesiapa
σύμπαν	universe
σύμπαν	semesta
σύμπαν	kosmos
πρακτικές	amalan
συντάκτες	penyunting
συντάκτες	editor
συντάκτες	pengarang
συντάκτες	penulis
διαταραχή	gangguan
διαταραχή	kekecohan
διαταραχή	gangguan
διαταραχή	kecelaruan
σαίξπηρ	shakespeare
οτιδήποτε	sebarang
συνεισφορές	sumbangan
επιστημονικό	saintifik
μαίρη	mary
μαίρη	maryam
ακριβή	mahal
τάκης	takis
πόδι	kaki
πόδι	kaki
πόδι	leg
παρκ	park
παρκ	taman
βρυξέλλες	brussels
ροπή	tork
άνθη	bunga
άνθη	flowers
άνθη	putik
αστέρι	star
αστέρι	bintang
συμμετέχοντες	peserta
συμμετέχοντες	perserta
συμμετέχοντες	penghadir
δωμάτιο	bilik
δωμάτιο	room
πάσχα	easter
βοηθά	membantu
συμφώνησε	bersetuju
συμφώνησε	setuju
συμφώνησε	agreed
γραμματεία	sekretariat
δημόσιες	awam
ανθρώπινα	manusia
ανθρώπινα	human
φτερά	bulu
φτερά	sayap
φτερά	wings
απαγόρευση	ban
απαγόρευση	larangan
αίθουσες	bilik
αίθουσες	room
επιβάτες	penumpang
υιός	nak
υιός	putra
υιός	son
αξιωματικοί	pegawai
αξιωματικοί	perwira
φιλοξενεί	hos
σερβικά	serbia
διάλυμα	penyelesaian
διάλυμα	solution
καύσης	pembakaran
σύνολα	set
σύνολα	total
διάδοχο	penerus
αξίες	nilai
δημοφιλή	popular
δημοφιλή	trend
δημοφιλή	trending
δημοφιλή	tren
εξορία	pengasingan
εξορία	buangan
εξορία	pengusiran
ανατροπή	twist
ανατροπή	pintal
ανατροπή	menggulingkan
επιλογές	opsyen
επιλογές	pilihan
τόμ	tom
φωνές	suara
διατηρήθηκε	dikekalkan
διατηρήθηκε	diselenggara
ενότητες	modul
ενότητες	seksyen
ενότητες	bahagian
αντιπολίτευση	pertentangan
υποψήφιοι	calon
υποψήφιοι	pemohon
θρησκευτικό	agama
θρησκευτικό	keagamaan
τελειώνει	hujung
φορτίο	muatkan
φορτίο	kargo
φορτίο	penghantaran
αφιερωμένο	berdedikasi
ακμή	jerawat
γαλαξίας	galaxy
γαλαξίας	galaksi
αζερμπαϊτζάν	azerbaijan
ιωάννα	johanna
ιωάννα	joan
ιωάννα	joanna
ιωάννα	jeanne
ατλέτικο	atletico
ατλέτικο	atlético
παίζοντας	bermain
παίζοντας	main
παίζοντας	playing
πολίτη	warganegara
πολίτη	citizen
συνδέσμους	pautan
συνδέσμους	link
αριστοτέλη	aristotle
ελάχιστο	minima
ελάχιστο	minimum
ελάχιστο	minimum
γυρίσματα	merakam
γυρίσματα	penembakan
γυρίσματα	penggambaran
γυρίσματα	shooting
επίλυση	lerai
επίλυση	solve
κεντρικός	pusat
κουλτούρα	kebudayaan
κουλτούρα	budaya
προφήτη	nabi
πτηνά	burung
βρετανικά	british
χαρτί	kertas
σετ	set
σετ	set
σημειώθηκε	noted
χάρις	haris
χάρις	harris
φαραώ	pharaoh
φαραώ	firaun
εξαιρετική	cemerlang
εξαιρετική	excellent
τρόφιμα	makanan
τρόφιμα	makanan
τρόφιμα	foods
τρόφιμα	foodstuffs
συνδέθηκε	bersambung
συνδέθηκε	disambungkan
χρήσιμο	bermanfaat
χρήσιμο	berguna
χρήσιμο	membantu
προσδιορισμός	tekad
προσδιορισμός	penentuan
σάμου	samos
εργατικό	buruh
εργατικό	labour
ποταμών	sungai
ανοιχτό	open
θετική	positive
θετική	positif
καλύπτεται	diliputi
καλύπτεται	covered
πέμπτο	kelima
χαμηλό	rendah
χαμηλό	low
βλάστηση	tumbuhan
κατάλληλα	bersesuaian
εβραϊκή	hebrew
εβραϊκή	ibrani
αστική	urban
μεταφορών	pengangkutan
μεταφορών	transport
στιούαρτ	stuart
χειρόγραφο	manuskrip
χειρόγραφο	naskhah
έντομα	serangga
έντομα	pepijat
θείου	belerang
αθλητισμός	sport
αθλητισμός	sukan
αθλητισμός	sukan
δουλεύει	works
δουλεύει	berfungsi
πολεμικά	warships
λειτουργικό	beroperasi
λειτουργικό	fungsian
λειτουργικό	beroperasi
εκλεγεί	terpilih
μόριο	molekul
γουινέας	guinea
σοβαρό	serious
παρατηρηθεί	diperhatikan
παρατηρηθεί	diperhati
σκάκι	catur
σκάκι	chess
ποτάμι	sungai
ποτάμι	river
θεότητα	dewa
αρέσει	suka
αρέσει	likes
διάγραμμα	diagram
διάγραμμα	rajah
διάγραμμα	graf
διάγραμμα	carta
ονόματι	bernama
αρμενία	armenia
ποσειδώνα	poseidon
ποσειδώνα	neptune
σκέψης	pemikiran
σκέψης	berfikir
σκέψης	fikirkan
τραυματίες	cedera
τραυματίες	injured
τραυματίες	terluka
κορίνθου	corinth
σμήνος	kluster
σμήνος	kawanan
σμήνος	skuadron
αναγνώστες	pembaca
ιιι	iii
