και	un
σωστό	tiesības
σωστό	labās
σωστό	pareizi
σωστό	pareiza
σωστό	pareizi
σωστό	pareizu
σωστό	pareizs
σωστό	pareizas
κομητεία	apriņķis
κομητεία	apgabals
κεφάλαιο	nodaļā
κεφάλαιο	nodaļa
κεφάλαιο	kapitāls
κεφάλαιο	galvaspilsēta
αντιπροσωπεύει	atveido
αντιπροσωπεύει	pārstāv
πνευματική	garīgais
πνευματική	garīgā
πνευματική	intelektuālais
πνευματική	intelektuālā
απεικονίζει	attēlots
απεικονίζει	attēlo
απεικονίζει	attēlota
εκδότης	izdevējs
εκδότης	redaktors
εκδότης	izdevējs
εκδότης	emitents
χρυσά	golden
χρυσά	zelta
χρυσά	zeltā
χρυσά	zelta
χρυσά	zelts
παλαιότερη	vecākā
παλαιότερη	vecākais
παλαιότερη	vecāki
παλαιότερη	vecāks
παλαιότερη	vecāka
υψηλό	augstā
υψηλό	augstu
υψηλό	augsts
υψηλό	augsta
παραδοσιακό	tradicionāls
παραδοσιακό	tradicionālie
παραδοσιακό	tradicionālais
παραδοσιακό	tradicionālā
παραδοσιακό	tradicionālo
παραδοσιακό	tradicionāli
απόστολος	matejs
όρη	kalni
όρη	kalnos
αποφασίστηκε	izlēma
αποφασίστηκε	nolēma
αποφασίστηκε	nolēmusi
αποφασίστηκε	izlemts
αποφασίστηκε	nolemts
μοναδικός	unikāla
μοναδικός	unikālais
μοναδικός	unikāli
μοναδικός	unikāls
παραλλαγή	varianta
παραλλαγή	variants
παραλλαγή	variantu
παραλλαγή	variācijas
ξεκινάει	sākas
ξεκινάει	sāk
ξεκινάει	sākas
ξεκινάει	uzsāk
σκοτώθηκαν	nogalināti
σκοτώθηκαν	nogalināts
σκοτώθηκαν	nogalinājis
σκοτώθηκαν	nogalināja
ζακ	zaks
ζακ	žaks
ζακ	jacques
φινλανδία	somija
φινλανδία	somijā
επιδρομές	reidos
νωρίς	agrīna
νωρίς	agri
κατασκευάστηκαν	ražoti
κατασκευάστηκαν	izgatavota
κατασκευάστηκαν	izgatavots
κατασκευάστηκαν	izgatavo
κατασκευάστηκαν	ražots
μάτι	acs
μάτι	acī
μάτι	acu
συλλογικό	kolektīvu
συλλογικό	kolektīvi
συλλογικό	kolektīva
συλλογικό	kolektīvs
συλλογικό	kolektīvā
ύμνος	himna
κανάλια	kanāli
κανάλια	kanāli
νορβηγία	norvēģija
ορυκτά	minerālvielas
ορυκτά	minerālu
ιδιοκτησία	īpašums
ιδιοκτησία	īpašība
ιδιοκτησία	īpašumtiesības
είσοδος	ieeja
είσοδος	ievade
είσοδος	ievades
είσοδος	ieejas
είσοδος	ieraksts
σχηματίζεται	veidojas
σχηματίζεται	veidoti
αποσαφήνιση	noskaidrot
αποσαφήνιση	precizēt
αποσαφήνιση	precizējums
αποσαφήνιση	skaidrojums
μεσόγειο	vidusjūras
μεσόγειο	vidusjūra
αεροσκαφών	lidmašīnas
αεροσκαφών	lidaparāti
πάντοτε	vienmēr
χάρτες	kartes
χοσέ	jose
χοσέ	hosē
χοσέ	hosē
χοσέ	josé
κυβερνήσεις	valdības
μαξ	max
μαξ	maks
μαξ	makss
επαγγελματίας	profesionālā
επαγγελματίας	profesionāls
επαγγελματίας	profesionāli
επαγγελματίας	profesionālais
επαγγελματίας	speciālists
επαγγελματίας	profesionāla
επαγγελματίας	pro
αντίστασης	pretošanās
αντίστασης	rezistence
αντίστασης	izturība
αντίστασης	pretestība
συστηματική	sistēmiskas
συστηματική	sistēmiskā
συστηματική	sistemātiski
συστηματική	sistemātiska
συστηματική	sistemātiskas
συστηματική	sistemātiskā
κινητήρες	motoriem
κινητήρες	dzinējiem
κινητήρες	motori
κινητήρες	dzinēji
ίχνη	celiņi
ίχνη	pēdas
ίχνη	sliedes
ίχνη	pēdas
ίχνη	traces
ίχνη	izsekot
ίχνη	palieku
μηνών	mēnešus
μηνών	mēnešiem
μηνών	mēneši
σπορ	sport
σπορ	sporta
σπορ	sports
σπορ	sporta
σπορ	sports
στρατηγική	stratēģija
δημοσίευση	publicēt
δημοσίευση	publicē
δημοσίευση	publicēšana
δημοσίευση	publikācija
δημοσίευση	publicēšanas
δημοσίευση	publicēts
δημοσίευση	publicēta
δημοσίευση	amats
δημοσίευση	pasts
δημοσίευση	post
παρέμειναν	palika
βιβλιοθήκες	bibliotēkas
ανακοίνωση	paziņojums
ανακοίνωση	komunikācija
ανακοίνωση	paziņojums
ανακοίνωση	saziņa
ανακοίνωση	komunikācijas
ευρύ	plašs
ευρύ	plaša
κόμικς	komiksus
σκάφη	laivas
σκάφη	kuģi
σκάφη	kuģiem
σκάφη	kuģus
σκάφη	kuģi
σκάφη	trauki
γνώσεις	zināšanas
απαραίτητη	nepieciešami
απαραίτητη	nepieciešama
απαραίτητη	nepieciešams
ζώνες	zonās
ζώνες	zonas
ζώνες	jostas
θύματα	upuri
θύματα	upuriem
θύματα	cietušie
επιθετικός	agresīvi
επιθετικός	agresīva
επιθετικός	uzbrucējs
πνευματικά	garīgais
πνευματικά	garīgā
πνευματικά	garīgi
πνευματικά	garīgi
άλμα	lec
άλμα	lēciens
άλμα	alma
πολιτικούς	politiķiem
πολιτικούς	politiķi
δήλωση	paziņojums
δήλωση	deklarāciju
δήλωση	deklarācija
θέα	skats
θέα	apskatīt
ολυμπιάδα	olimpiāde
ουκρανίας	ukraina
ουκρανίας	ukraiņu
ουκρανίας	ukrainas
ηθική	ētikas
ηθική	ētiski
ηθική	ētikas
ηθική	ētika
ηθική	morālais
ηθική	morālā
ηθική	morālo
ηθική	morāli
ηθική	morāli
ξύλο	koksne
ξύλο	koks
ξύλο	koka
ξύλο	kokmateriāli
ανάγνωση	lasi
ανάγνωση	lasīt
ανάγνωση	lasīšana
ανάγνωση	lasījumā
ναπολέοντα	napoleons
αλή	ali
μαθηματικός	matemātiķis
λίβερπουλ	liverpool
μιλάνο	milānas
μιλάνο	milāna
μιλάνο	milano
νεότερη	jaunāka
νεότερη	jaunāki
νεότερη	jaunāks
νεότερη	jaunākā
νεότερη	jaunākiem
νεότερη	jaunāks
νεότερη	jaunākas
θερμότητα	karstums
θερμότητα	siltuma
θερμότητα	siltums
γερουσία	senāta
γερουσία	senāts
εξελίχθηκε	attīstījušās
εξελίχθηκε	attīstījās
εξελίχθηκε	attīstījusies
εξελίχθηκε	attīstījies
προσωπικού	personāls
λάρισα	larisa
λάρισα	larissa
προκαλώντας	izraisot
αργά	vēlu
αργά	novēloti
αργά	lēni
αργά	lēna
αργά	lēns
αργά	lēnām
αργά	lēni
εκδήλωση	notikums
αύγουστος	augusts
αύγουστος	augustā
καθηγητές	pasniedzēji
καθηγητές	profesori
καθηγητές	skolotāji
καθηγητές	skolotājiem
καθηγητές	pasniedzēji
τοπίο	skatus
τοπίο	ainava
τοπίο	ainavu
τοπίο	ainavas
επιτέθηκε	uzbruka
κανόνας	noteikums
ιερός	svēta
όγκο	apjoms
όγκο	tilpums
ξεχωριστά	atsevišķi
ξεχωριστά	atsevišķu
ξεχωριστά	atsevišķs
ξεχωριστά	atsevišķie
ξεχωριστά	atsevišķa
ξεχωριστά	atsevišķi
μουσικούς	mūziķi
άγνωστη	nezināma
άγνωστη	nezināms
κατάλληλη	piemērota
κατάλληλη	piemērotas
κατάλληλη	atbilstoša
κατάλληλη	piemēroti
κατάλληλη	piemērots
κατάλληλη	piemērots
κατάλληλη	piemērota
κατάλληλη	piemēroti
κατάλληλη	piemērotas
εξώφυλλο	vāks
εξώφυλλο	vāka
εξώφυλλο	segums
εξώφυλλο	segtu
σχεδιασμός	plānošana
σχεδιασμός	plānošanas
σχεδιασμός	dizaina
σχεδιασμός	dizains
σχεδιασμός	projektēšana
σχεδιασμός	konstrukcija
ναυτικών	jūrnieki
ναυτικών	jūrnieki
ανθρώπινο	cilvēks
ανθρώπινο	cilvēka
ανθρώπινο	cilvēku
τζόουνς	džounss
τζόουνς	džouns
τζόουνς	džonss
αντόνιο	antonio
αδέλφια	brāļi
αδέλφια	brāļi
σουδάν	sudāna
εύρος	diapazons
θρησκευτικές	reliģisko
θρησκευτικές	reliģiskās
ευρεία	plašas
ευρεία	plašu
ευρεία	plašs
ευρεία	plaša
υποστηρικτές	atbalstītājiem
υποστηρικτές	atbalstītāji
λατρεία	kults
λατρεία	pielūgšana
λατρεία	dievkalpojumu
σύμβαση	līgums
σύμβαση	līguma
σύμβαση	konvents
σύμβαση	konvencija
σύμβαση	konventa
σύμβαση	konvenciju
κακή	slikts
κακή	slikta
κακή	slikti
ορισμός	definēšana
ορισμός	definīcija
ιταλικό	itāļu
ιταλικό	itāliešu
ιταλικό	itālijas
τυχαία	nejauši
τυχαία	nejauša
τυχαία	gadījuma
τυχαία	nejaušības
τυχαία	izlases
τυχαία	nejauši
τυχαία	nejauša
τυχαία	nejaušas
πετρελαίου	eļļa
πετρελαίου	eļļas
πετρελαίου	nafta
πετρελαίου	naftas
πετρελαίου	nafta
ακρωτήριο	renāra
μέτρησης	mērīšana
μέτρησης	mērīšanas
σικελίας	sicīlijas
μπάλα	bumbu
μπάλα	balle
μπάλα	bumba
ξεκινώντας	sāk
ξεκινώντας	sākot
ξεκινώντας	sākas
διαστήματα	intervāli
συνεχείς	nepārtrauktu
συνεχείς	nepārtraukts
συνεχείς	nepārtrauktā
συνεχείς	nepārtraukti
επισκέπτες	apmeklētājiem
επισκέπτες	apmeklētāji
επισκέπτες	ciemiņi
επισκέπτες	viesi
επισκέπτες	viesiem
ορίζει	definē
συσκευή	ierīce
συσκευή	aparāti
συσκευή	aparatūra
συσκευή	aparāts
απαιτήσεις	prasības
απαιτήσεις	apgalvojumi
απαιτήσεις	prasības
απαιτήσεις	pieprasījumi
κονγκό	congo
κονγκό	kongo
κονγκό	kongo
υδρογόνο	ūdeņraža
υδρογόνο	ūdeņradis
πρόποδες	pakājē
εβραίοι	ebreju
εβραίοι	ebreji
εβραίοι	ebrejiem
κατάρρευση	iedalījums
κατάρρευση	sadalījums
κατάρρευση	dalījums
κατάρρευση	sabrukumu
κατάρρευση	sabrukums
κατάρρευση	sabrukuma
κινείται	pārvietojas
εισήχθη	ieviesa
εισήχθη	ieviests
εισήχθη	ieviestie
εισήχθη	uzņemts
επιχείρημα	arguments
χρήσεις	lietojumi
τομέας	nozare
τομέας	sektors
μετατροπή	pārveidošana
μετατροπή	pārvēršana
μετατροπή	konversija
μετατροπή	konvertēšana
μετατροπή	pārveidot
μετατροπή	pārvērst
αστρονόμος	astronoms
εισόδου	ieraksts
εισόδου	ievade
εισόδου	ievades
εισόδου	ieejas
γεωγραφικά	ģeogrāfiski
γεωγραφικά	ģeogrāfiskais
γεωγραφικά	ģeogrāfiskās
γεωγραφικά	ģeogrāfiskā
γεωγραφικά	ģeogrāfisko
γεωγραφικά	ģeogrāfiskais
γεωγραφικά	ģeogrāfiskā
αικατερίνη	katrīna
επιχειρήματα	argumentus
επιχειρήματα	argumenti
ανθολογία	anthology
φρουρά	aizsargs
φρουρά	sargs
άγνωστα	nezināma
άγνωστα	nezināms
προσωπικότητες	personības
προσωπικότητες	personībām
εκπομπές	emisijas
εκπομπές	emisija
εκπομπές	emisijas
εκπομπές	emisiju
εκπομπές	emisija
άραβες	arābi
όπλο	ieroča
όπλο	ierocis
όπλο	ierocis
όπλο	ieroci
νεαρός	jauni
γραμμένο	rakstisks
γραμμένο	rakstveida
γραμμένο	uzrakstīts
γραμμένο	rakstiska
πέτρα	akmens
πέτρα	petra
πέτρα	akmens
πέτρα	rock
διάδοση	izplatīšana
κύκλους	aprindās
κύκλους	aprindas
κύκλους	cikli
φτάνοντας	ierodas
φτάνοντας	sasniedzot
φτάνοντας	sasniedz
θείο	sērs
θείο	sērs
ανταλλαγή	tirdzniecība
ανταλλαγή	tirdzniecības
ανταλλαγή	apmaiņa
ανταλλαγή	apmaiņas
ανταλλαγή	birža
λέων	lauva
λέων	leons
λέων	leo
αναγνωρίστηκε	atzina
αναγνωρίστηκε	atzīta
αναγνωρίστηκε	atzīts
αναγνωρίστηκε	identificēti
αναγνωρίστηκε	identificēts
αναγνωρίστηκε	identificēta
αναγνωρίστηκε	atzītas
αναγνωρίστηκε	atzīta
αναγνωρίστηκε	atzīti
αναγνωρίστηκε	atzīts
νίκο	nico
νίκο	niko
καταστήματα	veikalos
καταστήματα	veikali
καταστήματα	glabātavas
καταστήματα	veikalos
καταστήματα	noliktavas
καταστήματα	veikali
παρατήρηση	novērošana
παρατήρηση	novērojums
παρατήρηση	novērojumu
παρατήρηση	novērojumi
μόνιμη	pastāvīgu
μόνιμη	pastāvīgs
μόνιμη	pastāvīgās
μόνιμη	pastāvīgā
μόνιμη	pastāvīga
κροατία	horvātija
πρωταθλητή	čempions
πρωταθλητή	čempions
βασίλη	vecītis
βασίλη	klauss
δευτερόλεπτα	sekundēs
δευτερόλεπτα	sekunžu
δευτερόλεπτα	sekundēm
δευτερόλεπτα	sekundes
τζων	džons
δομές	konstrukcijas
δομές	struktūras
αρχιτέκτονα	arhitekts
ουίλιαμ	viljams
ντελ	del
ντελ	dell
αμυντικός	aizstāvis
αμυντικός	aizstāvi
ηχώ	echo
αγώνισμα	notikums
απόσπασμα	citāts
απόσπασμα	fragments
απόσπασμα	atslāņošanās
απόσπασμα	squad
απόσπασμα	vadu
απόσπασμα	ekstrakts
απόσπασμα	izraksts
απόσπασμα	izraksta
πέναλτι	sods
πέναλτι	soda
κατανόηση	saprašana
κατανόηση	izpratne
κατανόηση	sapratne
κατανόηση	izpratni
κατανόηση	izpratne
κατανόηση	saprašanās
ναζί	nacistu
ναζί	nacisti
κορυφές	galotnēm
κορυφές	maksimumu
αστέρια	zvaigznes
δημοσιεύτηκε	publicēts
δημοσιεύτηκε	publicēta
δημοσιεύτηκε	ievietoja
δημοσιεύτηκε	norīkots
λευκή	balti
λευκή	balta
λευκή	balts
λευκή	baltais
λευκή	baltā
συγγενείς	radinieki
συγγενείς	radi
συγγενείς	radiniekiem
λουί	luiss
λουί	luis
διαταγή	pasūtījums
διαταγή	kārtība
διαταγή	pasūtīt
διαταγή	rīkojums
διαταγή	secība
περιορισμένη	ierobežots
περιορισμένη	limited
περιορισμένη	ierobežota
περιορισμένη	ierobežoti
περιορισμένη	ierobežots
περιορισμένη	ierobežoti
περιορισμένη	ierobežotā
περιορισμένη	ierobežota
μετακίνηση	pārvietot
μετακίνηση	gājiens
μετακίνηση	pārvietoties
μετακίνηση	pārvietojas
μετακίνηση	kustība
μετακίνηση	kustību
ουάσινγκτον	vašingtonas
πω	pateikt
πω	saki
πω	teikt
κύματα	viļņi
αναπτυχθεί	attīstīta
αναπτυχθεί	attīstītas
αναπτυχθεί	izstrādāti
αναπτυχθεί	izstrādāts
αναπτυχθεί	attīstītajām
φύλλο	lapa
φύλλο	loksne
εφαρμόζεται	piemēro
εφαρμόζεται	piemērotās
εφαρμόζεται	piemēro
εφαρμόζεται	piemērojama
εφαρμόζεται	piemērojams
μεταφράσεις	tulkojumi
μικρότερες	mazāki
μικρότερες	mazākas
μικρότερες	mazāks
μικρότερες	mazāka
περιλαμβάνεται	iekļāva
περιλαμβάνεται	iekļauta
περιλαμβάνεται	iekļauti
περιλαμβάνεται	iekļautas
περιλαμβάνεται	iekļauts
οργανισμοί	organizācijas
οργανισμοί	organismi
οργανισμοί	organizācijas
διαπραγματεύσεις	sarunas
διαπραγματεύσεις	pārrunas
διαπραγματεύσεις	sarunas
νεκροί	mirusi
νεκροί	miris
νεκροί	beigts
νεκροί	miruši
μεσογείου	vidusjūras
μεσογείου	vidusjūra
ψηλά	augstā
ψηλά	augstu
ψηλά	augsts
ψηλά	augsta
επικράτεια	teritorija
εξωτερικά	ārēji
εξωτερικά	ārējais
εξωτερικά	ārējs
εξωτερικά	ārējā
αναμέτρηση	jāatklāj
επίδοση	sniegums
επίδοση	veiktspēja
μύθο	mītu
μύθο	mīts
μύθο	fable
επώνυμο	uzvārds
αποκτά	iegādājas
αποκτά	iegūst
συστατικά	komponenti
συστατικά	sastāvdaļas
συστατικά	komponentes
συστατικά	sastāvdaļām
συστατικά	sastāvdaļas
κορέας	koreja
κορέας	korejā
κορέας	korejas
ισλάμ	islāma
ρωμαϊκό	romāns
ρωμαϊκό	romans
ρωμαϊκό	romiešu
πεθαίνει	mirst
πεθαίνει	mirst
γαλαξία	galaxy
στέμμα	vainaga
στέμμα	vainags
ακριβής	precīzi
ακριβής	precīzs
ακριβής	precīzi
ακριβής	precīza
ακριβής	precīzs
ακριβής	precīzi
ακριβής	precīzs
ακριβής	precīzas
ακριβής	precīza
αίτημα	pieprasījums
αίτημα	lūgums
αίτημα	pieprasīt
πόλεμοι	kariem
πόλεμοι	kari
στρατιωτικά	militāra
στρατιωτικά	militārie
στρατιωτικά	militārā
στρατιωτικά	militāri
στρατιωτικά	militāro
πλήρωμα	apkalpe
πλήρωμα	apkalpei
πλήρωμα	apkalpes
πυροβόλα	šaut
πυροβόλα	skatē
πυροβόλα	nošaut
πυροβόλα	šauj
διανομή	sadalījums
διανομή	sadale
διανομή	izplatība
διανομή	izplatīšanās
διανομή	sadales
διανομή	izplatīšana
χώροι	telpas
χώροι	vietnes
χώροι	atstarpes
χώροι	telpas
σικάγο	čikāgas
επιστολές	vēstulēs
επιστολές	vēstules
επιστολές	burti
σταθερό	vienmērīgu
σταθερό	vienmērīgs
σταθερό	vienmērīga
σταθερό	stabila
σταθερό	stabils
σταθερό	stabilas
σταθερό	stabili
σταθερό	stabilu
σταθερό	fiksēti
σταθερό	fiksēta
σταθερό	noteikta
σταθερό	fiksēts
αθλήματα	sporta
αθλήματα	sports
πλαγιές	nogāzes
καταδικάστηκε	notiesāti
καταδικάστηκε	notiesāts
καταδικάστηκε	notiesāts
καταδικάστηκε	notiesāja
καταδικάστηκε	nosodīta
καταδικάστηκε	nosodīja
διαθέσιμο	pieejams
διαθέσιμο	pieejami
διαθέσιμο	pieejamas
διαθέσιμο	pieejama
διαθέσιμο	pieejamie
έθνος	nācija
έθνος	tauta
εμπρός	pārsūtīt
στενή	šaura
στενή	šauri
στενή	šauras
στενή	šaurs
πολίτης	civilā
πολίτης	civilās
πολίτης	civilie
πολίτης	civilais
πολίτης	civiliem
πολίτης	pilsoņa
πολίτης	pilsonis
παρέμβαση	iejaukšanās
παρέμβαση	iejaukšanās
παρέμβαση	intervence
παρέμβαση	intervences
ένοπλες	bruņots
ένοπλες	bruņota
ένοπλες	bruņotajiem
ένοπλες	bruņoti
λάδι	eļļa
λάδι	eļļas
λάδι	nafta
σιδήρου	dzelzi
σιδήρου	dzelzs
αριστερή	palicis
αριστερή	kreisais
αριστερή	kreisā
αριστερή	palikusi
έντονο	intensīvā
έντονο	intensīvas
έντονο	intensīvs
έντονο	intensīvi
έντονο	intensīva
πυρκαγιά	ugunsgrēks
πυρκαγιά	uguns
πυρκαγιά	uguni
νεότερος	jaunāka
νεότερος	jaunāki
νεότερος	jaunāks
νεότερος	jaunākā
νεότερος	jaunākiem
μέτρηση	mērīšana
μέτρηση	mērīšanas
μέτρηση	mērīšana
μέτρηση	mērījumu
μέτρηση	mērījumi
μέτρηση	mērījums
μεταφέρθηκαν	nodots
μεταφέρθηκαν	nodoto
μεταφέρθηκαν	nodoti
μεταφέρθηκαν	nodota
μεταφέρθηκαν	transportē
μεταφέρθηκαν	transportēts
μεταφέρθηκαν	pārvadāti
επιχειρηματίας	uzņēmējs
χαρά	prieks
χαρά	prieka
χαρά	baudu
χαρά	prieks
αμβέρσα	antverpenes
έγγραφο	dokuments
έγγραφο	dokumentu
καταγραφή	ierakstīšana
καταγραφή	reģistrēšana
καταγραφή	ierakstīšanas
καταγραφή	reģistrācija
καταγραφή	reģistrēšana
καταγραφή	reģistrēšanās
καταγραφή	reģistrācija
παρόμοιες	līdzīgs
παρόμοιες	līdzīgi
παρόμοιες	līdzīgas
παρόμοιες	līdzīga
μετάδοση	transmisija
μετάδοση	nosūtīšana
μετάδοση	pārraide
μετάδοση	pārvades
μετάδοση	pārsūtīšana
μετάδοση	pārraida
μετάδοση	pārraide
μετάδοση	raidījums
μετάδοση	raidījumu
μετάδοση	apraides
μετάδοση	apraide
μετάδοση	apraides
μετάδοση	apraide
ψυχή	psihi
ψυχή	dvēseli
ψυχή	dvēsele
κυπριακή	kipras
αντιπάλους	pretiniekiem
αντιπάλους	pretinieki
αξίζει	vērta
αξίζει	vērts
τείχος	sienas
τείχος	sienu
τείχος	mūris
τείχος	siena
ιστορικούς	vēsturnieki
οικία	rezidence
οικία	uzturēšanās
οικία	dzīvesvieta
οικία	dzīvesvietu
οικία	dzīvesvietas
πτολεμαίος	ptolemajs
θηλυκό	sieviete
θηλυκό	sievietes
θηλυκό	sieviešu
διήρκεσε	ilga
χιλ	kalnā
ζημιές	zaudējumi
ζημιές	bojājums
πέφτει	nokrīt
πέφτει	krīt
πέφτει	iekrīt
ομιλία	runā
ομιλία	runu
ομιλία	runas
ομιλία	runa
ελπίδα	cerību
ελπίδα	cerības
ελπίδα	ceru
ελπίδα	cerība
σύλληψη	arests
σύλληψη	apcietināšanas
σύλληψη	uztveršanas
σύλληψη	uztveršana
αίτηση	piemērošana
αίτηση	piemērošanu
αίτηση	pieteikums
αίτηση	pieprasījums
αίτηση	lūgums
αίτηση	pieprasīt
χημικά	ķīmiskais
χημικά	ķīmiskā
χημικά	ķimikālijas
σικελία	sicīlijas
πλούσιο	bagāta
πλούσιο	bagātas
πλούσιο	bagāti
πλούσιο	bagātīgs
πλούσιο	bagāts
πτυχίο	diplomu
πτυχίο	diploma
πτυχίο	diploms
πτυχίο	grādu
πτυχίο	grāds
μαρτυρίες	atsauksmēm
μαρτυρίες	liecības
μαρτυρίες	liecībās
γρήγορη	ātri
γρήγορη	ātra
γρήγορη	ātrā
γρήγορη	ātrs
γρήγορη	ātri
γρήγορη	ātra
γρήγορη	ātrs
γρήγορη	strauji
γρήγορη	fast
εξοπλισμό	pārnesums
εξοπλισμό	rīku
επέλεξε	izvēlējās
ενδεχομένως	iespējams
ενδεχομένως	potenciāli
εκπαιδευτικό	izglītības
σοβαρή	nopietna
σοβαρή	nopietni
σοβαρή	nopietns
σοβαρή	nopietnas
σοβαρή	smagas
σοβαρή	smags
σοβαρή	smaga
σοβαρή	smagi
ιατρός	ārsts
ιατρός	ārstam
επιγραφές	uzraksti
αποσπάσματα	ekstrakti
αποσπάσματα	izvilkumi
αποσπάσματα	fragmenti
βαριά	smags
βαριά	smagas
βαριά	smaga
βαριά	smagais
βαριά	smagi
βαριά	smago
ουρανό	debesis
ουρανό	sky
κόντρα	contra
κόντρα	pret
ταξίδια	braucieni
ταξίδια	braucieni
ταξίδια	ceļošana
ταξίδια	ceļot
ταξίδια	ceļojumi
ταξίδια	ceļo
ταξίδια	ceļo
ταξίδια	ceļošana
ταξίδια	ceļo
ταξίδια	braucieni
ταξίδια	trips
ταξίδια	ceļojumi
θετικές	pozitīvi
θετικές	pozitīvas
θετικές	pozitīvā
θετικές	pozitīva
θετικές	pozitīvais
θετικές	pozitīvs
φάσεις	posmi
φάσεις	fāzes
φάσεις	posmi
φάσεις	stadijas
φάσεις	posmiem
φάσεις	posmus
ήρωες	varoņi
ήρωες	varoņiem
κρις	kriss
προορισμό	galamērķa
προορισμό	galamērķi
προορισμό	galamērķis
πατριαρχείο	patriarhāts
σκοτώσει	nogalināt
σκοτώσει	nokaut
σκοτώσει	novākt
σκοτώσει	nogalina
επιδόσεις	sniegums
επιδόσεις	veiktspēja
τριάντα	trīsdesmit
σταθμούς	stacijas
διαλυτότητα	šķīdība
αντικατάσταση	nomainot
αντικατάσταση	nomainīt
αντικατάσταση	aizvietot
αντικατάσταση	aizstāt
αντικατάσταση	pārrakstīt
αντικατάσταση	aizvietošana
αντικατάσταση	aizstāšana
αντικατάσταση	aizstājējs
αντικατάσταση	nomaiņa
αντικατάσταση	aizvietošana
αντικατάσταση	aizstāšana
βιομηχανική	rūpnieciskais
βιομηχανική	rūpniecības
βιομηχανική	rūpnieciskie
βιομηχανική	rūpnieciska
ενδείξεις	norādes
ενδείξεις	indikācijas
συνεργάτης	partnera
συνεργάτης	partneri
συνεργάτης	partneris
συνεργάτης	partnerim
συνεργάτης	asociējas
ασκήσεις	vingrinājumi
ασκήσεις	treniņus
κλαμπ	klubā
κλαμπ	club
κλαμπ	klubs
κλαμπ	kluba
κλαμπ	klubi
κλαμπ	klubiem
κλαμπ	klubos
αλφάβητο	alfabēts
εσωτερικά	iekšēji
εσωτερικά	iekšējā
εσωτερικά	iekšējais
εσωτερικά	iekšēja
εσωτερικά	iekšējs
εσωτερικά	iekšējie
εσωτερικά	iekšēji
επιρροές	ietekme
περού	peru
περού	peru
έπαιζε	spēlējis
έπαιζε	spēlēja
σεναριογράφος	scenāriste
αστερισμό	zvaigznājs
υποχρεώσεις	pienākumi
υποχρεώσεις	saistības
υποχρεώσεις	pasīvi
υποχρεώσεις	saistības
υποχρεώσεις	apņemšanās
υποχρεώσεις	saistības
σπήλαιο	alas
σπήλαιο	alā
σπήλαιο	ala
δέλτα	delta
μπράιαν	braiens
φρανσουά	francois
φρανσουά	françois
ιδιωτική	privāti
ιδιωτική	privāta
ιδιωτική	privātie
ιδιωτική	private
ιδιωτική	privātais
ιδιωτική	privāts
θετικά	pozitīvi
θετικά	pozitīvas
θετικά	pozitīvā
θετικά	pozitīva
θετικά	pozitīvais
θετικά	pozitīvs
δυσκολίες	grūtības
δυσκολίες	grūtības
τάφο	kapu
τάφο	kapa
τάφο	kapā
τάφο	kapu
τάφο	kapa
στάλθηκε	nosūtīta
στάλθηκε	nosūtīja
στάλθηκε	nosūtīti
στάλθηκε	nosūtīts
ατομικό	individuāla
ατομικό	individuālā
ατομικό	individuāli
αναφέρθηκε	ziņoja
αναφέρθηκε	ziņots
βουλγαρική	bulgāru
νομοθεσία	likumdošana
αραβική	arābu
αραβική	arābu
δωρεάν	bezmaksas
δωρεάν	brīva
δωρεάν	free
δωρεάν	brīvs
βελιγραδίου	belgrada
εξετάσεις	testi
εξετάσεις	pārbaudes
εξετάσεις	testus
εξετάσεις	eksāmens
εξετάσεις	eksāmeni
εξετάσεις	eksāmeni
συνδυασμός	kombinācija
συνδυασμός	apvienojums
συνδυασμός	kombinēt
τζαζ	jazz
τζαζ	džeza
λάθη	kļūdas
λάθη	kļūdas
σόλο	solo
αντάρτες	partizāniem
αντάρτες	nemierniekiem
διατριβή	disertācijas
διατριβή	disertāciju
συνέπειες	sekas
φιλοσοφική	filozofisko
προσωπικότητα	personība
προσωπικότητα	personības
βελιγράδι	belgrada
οπαδούς	sekotāju
οπαδούς	sekotāji
ιερέας	mācītājs
ξενοδοχείο	viesnīcā
ξενοδοχείο	viesnīca
διάσπαση	dalījums
διάσπαση	sadalīt
επισήμως	formāli
επισήμως	oficiāli
στάλιν	staļins
στόχους	mērķi
στόχους	mērķus
επαγγελματικό	profesionālā
επαγγελματικό	profesionāls
επαγγελματικό	profesionāli
επαγγελματικό	profesionālais
επαγγελματικό	speciālists
επαγγελματικό	profesionāla
μαύρα	melnā
μαύρα	melni
μαύρα	melna
μαύρα	melnas
μαύρα	melns
κίνδυνος	risks
κίνδυνος	bīstamība
κίνδυνος	apdraudējums
κίνδυνος	bīstamības
κίνδυνος	briesmas
κίνδυνος	draudi
σχεδιασμού	plānošana
σχεδιασμού	plānošanas
φυσικοί	fiziķi
αποδείχθηκε	pierādīts
κατανάλωση	patēriņš
φλωρεντία	florence
μονακό	monako
υψηλότερο	visaugstākā
υψηλότερο	augstākā
υψηλότερο	augstākais
υψηλότερο	augstāko
υψηλότερο	augstāks
υψηλότερο	augstāk
υψηλότερο	augstākas
υψηλότερο	augstāki
μωάμεθ	muhameds
μωάμεθ	mohammed
διάγνωση	diagnozes
διάγνωση	diagnostika
διάγνωση	diagnoze
