年	jaar
所羅門	salomo
腕	pols
附上	bijvoegen
附上	bijgevoegd
附上	bijgesloten
附上	ingesloten
機長	captain
機長	kapitein
機長	gezagvoerder
聲援	solidariteit
核子	nucleaire
核子	nucleair
殘餘	overblijfsel
莖	stengel
莖	stam
雨林	regenwoud
雨林	regenwouden
雨林	regenwoud
雨林	regenwouden
廢棄	stopzetting
廢棄	achtergelaten
廢棄	verlaten
檢視	bezichtiging
檢視	bekijken
檢視	weergave
檢視	uitzicht
檢視	bekijk
檢視	bekijken
學說	doctrines
學說	doctrine
大提琴	cello
加熱	warmte
加熱	hitte
加熱	verwarmen
加熱	verwarming
加熱	verhit
加熱	verwarmde
加熱	verhitte
加熱	verwarmd
加熱	opgewarmd
還原	terugzetten
還原	herstellen
還原	terugzetten
還原	terugdraaien
還原	terugvallen
暴風	noodweer
暴風	onweer
暴風	storm
巴頓	patton
華沙	warschau
誘惑	verleiden
誘惑	verleiding
誘惑	verleiding
誘惑	verleidingen
掃描	scannen
掃描	scanning
掃描	scans
掃描	scannen
掃描	scan
法典	codex
壺	pot
壺	wiet
壺	ketel
壺	potten
壺	pannen
壺	kruik
電報	telegram
電報	telegraaf
蒸	stomen
蒸	gestoomde
蒸	gestoomd
升降機	liften
升降機	liften
升降機	lift
機密	vertrouwelijke
機密	vertrouwelijk
城牆	muren
城牆	wanden
芭蕾舞	ballet
諾曼	norman
環礁	atol
散布	verspreiden
散布	verstrooien
斐濟	fiji
潛在	potentieel
潛在	potentie
潛在	potentiële
呼叫	oproep
呼叫	bellen
呼叫	bel
呼叫	roeping
呼叫	bellen
硝酸	nitraat
硝酸	nitraten
嵌入	ingebed
嵌入	ingesloten
嵌入	inbedding
嵌入	insluiten
出血	bloeding
出血	bloeden
出血	bloedingen
出血	bloeding
出血	bloeden
烤	bakken
烤	roosteren
烤	gebraden
口腔	mond
口腔	mondelinge
口腔	mondeling
口腔	oraal
港灣	harbor
港灣	havens
時鐘	klokken
時鐘	klok
牽引	tractie
滑翔	glijden
滑翔	glijden
論點	argumenten
論點	argument
菊池	kikuchi
左邊	linkse
左邊	linker
左邊	links
勇氣	moed
天線	antennes
天線	antenne
天線	antennes
絕望	wanhoop
絕望	wanhopig
絕望	wanhopige
絕望	radeloos
絕望	wanhoop
摩納哥	monaco
格言	devies
格言	motto
格言	maxim
腐	rotten
腐	rot
甘肅	gansu
伏特	volt
敵對	vijandigheid
敵對	vijandelijk
敵對	vijandige
敵對	vijandig
卡賓槍	karabijn
出處	herkomst
出處	oorsprong
出處	herkomst
電磁	elektromagnetisch
電磁	elektromagnetische
瘋	gek
瘋	crazy
瘋	zot
金子	goud
贏	win
贏	winnen
開除	ontslag
災害	rampen
災害	catastrofe
災害	ramp
災害	rampspoed
災害	rampen
持久	duurzaam
持久	duurzame
持久	blijvend
字元	personage
字元	karakter
字元	personages
字元	tekens
字元	karakters
晚餐	diner
晚餐	avondeten
晚餐	avondmaal
晚餐	avondeten
豆腐	tofu
捐助	schenkingen
捐助	donaties
捐助	giften
山茶	camellia
濕地	wetlands
濕地	wetland
獵物	prooi
獵物	prooien
東正教	orthodoxie
東正教	orthodoxe
東正教	orthodox
燕子	doorslikken
燕子	inslikken
燕子	slik
燕子	slikken
燕子	zwaluwen
鄰居	buren
鄰居	buurlanden
鄰居	buren
鄰居	buurvrouw
鄰居	buur
鄰居	buurman
會計師	boekhouders
會計師	accountants
會計師	boekhouder
會計師	accountant
橢圓	oval
橢圓	ovaal
橢圓	ovale
橢圓	ellips
橢圓	elliptische
追逐	achtervolging
追逐	nastreven
追逐	achtervolgen
追逐	achtervolging
追逐	chase
君士坦丁	constantijn
君士坦丁	constantine
美式足球	voetballen
美式足球	voetbal
天然氣	gas
方塊	blokjes
方塊	cube
方塊	kubus
方塊	vierkante
方塊	vierkant
方塊	plein
方塊	pleinen
方塊	vierkanten
均衡	evenwichtig
均衡	evenwichtige
均衡	uitgebalanceerde
均衡	uitgebalanceerd
均衡	saldo
均衡	balans
均衡	evenwicht
均衡	afweging
均衡	balanceren
均衡	evenwicht
均衡	evenwicht
掃	vegen
掃	vegen
叢林	oerwoud
叢林	jungle
慶典	huldiging
慶典	viering
藏文	tibetaanse
藏文	tibetaans
色素	pigment
宣教	dawa
膝	knie
膝	knieën
保管	voogdij
保管	hechtenis
保管	bewaring
院系	faculteiten
湖畔	lakeside
省長	prefect
省長	gouverneur
粗糙	ruig
粗糙	ruw
粗糙	ruwe
粗糙	grof
激情	hartstochtelijke
激情	gepassioneerd
激情	hartstochtelijk
激情	gepassioneerde
激情	hartstocht
激情	passie
激情	passion
擦音	fricatief
珍貴	waardevol
珍貴	precious
珍貴	kostbaar
珍貴	kostbare
河床	rivierbedding
嚴厲	hard
門票	tickets
門票	kaartjes
門票	ticket
門票	kaartje
長春	changchun
通航	bevaarbare
毒素	gif
毒素	toxine
毒素	gifstoffen
毒素	toxinen
轎車	sedan
轎車	limousine
轎車	limousine
轎車	limo
俄亥俄	ohio
獅子座	leo
經濟學家	econoom
經濟學家	economen
夔	kui
輸送	transporteur
約瑟	jozef
約瑟	joseph
愛心	zorgzame
愛心	zorgzaam
約旦	jordan
約旦	jordanië
赦免	gratie
性行為	seksualiteit
性行為	seks
性行為	geslacht
性行為	sex
地下室	souterrain
地下室	kelder
昨天	gisteren
昨天	gister
應對	omgaan
佛法	dharma
詳情	detail
詳情	details
詳情	details
詳情	bijzonderheden
生殖	reproductieve
生殖	reproduceren
生殖	voortplanting
生殖	reproductie
生殖	voortplanting
十個	tien
金石	lazuli
交配	maat
交配	paren
小川	ogawa
冰球	ijshockey
冰球	hockey
投射	projectie
漢城	seoul
漢城	seoel
藥用	geneeskrachtige
酸性	zure
酸性	zuur
酸性	acid
酸性	zuurgraad
展望	outlook
展望	vooruitzichten
展望	visioen
展望	visie
展望	vision
展望	zicht
多明尼加	dominicaanse
週年紀念	huwelijksverjaardag
週年紀念	jubileum
世系	afstamming
世系	afkomst
世系	afdalen
世系	afdaling
世系	dalen
猴子	aapje
猴子	aap
猴子	monkey
抬	til
抬	optillen
抬	lift
抬	opheffen
抬	tillen
可信	geloofwaardige
可信	geloofwaardig
歐文	owen
歐文	irving
俄文	russisch
俄文	rus
俄文	russische
揭示	onthullen
揭示	onthullen
揭示	onthult
揭示	openbaren
揭示	onthult
反駁	weerlegging
反駁	weerleggen
反駁	weerleggen
前景	vooruitzicht
前景	voorgrond
前景	perspectieven
前景	vooruitzichten
妄想	paranoïde
妄想	paranoia
妄想	waan
妄想	paranoia
妄想	waanideeën
成年人	volwassen
成年人	volwassenen
成年人	adult
成年人	volwassene
成年人	volwassenen
冬青	holly
冬青	hulst
空前	ongekende
空前	ongekend
大炮	kanonnen
大炮	kanon
大炮	artillerie
大炮	geschut
明智	wijze
明智	verstandig
明智	wise
明智	wijs
抽籤	tekenen
抽籤	trekken
椅	stoelen
椅	stoel
聖人	heiligen
聖人	saints
聖人	heilige
阿瑟	arthur
捕獲	vangen
捕獲	vastleggen
捕獲	vangst
捕獲	gevangenneming
捕獲	vangen
捕獲	vastleggen
捕獲	vangt
聽眾	luisteraar
聽眾	luisteraars
蒜	knoflook
居所	verblijfplaats
居所	residentie
居所	woonplaats
優點	verdiensten
優點	merites
優點	voordelen
優點	voordeel
思維	nadenken
思維	denken
思維	denkend
計程車	taxi
布魯塞爾	brussel
歸還	teruggave
失業	werklozen
失業	werkloos
失業	werkloze
失業	werkloosheid
砷	arsenicum
砷	arseen
野生動物	wildlife
天花	pokken
水路	waterwegen
昂貴	dure
昂貴	duur
大麻	cannabis
大麻	marihuana
大麻	wiet
大麻	onkruid
大麻	weed
可疑	verdacht
可疑	achterdochtig
可疑	wantrouwig
可疑	wantrouwend
可疑	verdachte
小丑	joker
小丑	grappenmaker
小丑	grapjas
小丑	clown
抗生素	antibiotica
抗生素	antibiotica
抗生素	antibioticum
專營	franchises
專營	franchise
關島	guam
字面	letterlijke
字面	letterlijk
自轉	rotatie
大通	achtervolging
大通	chase
破碎	verbroken
破碎	kapot
破碎	gebroken
破碎	verbrijzelde
破碎	verbrijzeld
語氣	toon
語氣	toontje
語氣	tone
老年	oudere
老年	ouder
隔離	isolatie
隔離	afzondering
隔離	isolement
隔離	quarantaine
隔離	segregatie
隔離	afgelegen
隔離	geïsoleerd
隔離	geïsoleerde
砸	smash
生病	ziek
生病	zieken
生病	ziek
中位數	mediane
中位數	mediaan
摔跤	worstel
摔跤	worstelen
證書	certificaten
證書	certificaat
濟南	jinan
山脊	bergkam
山脊	richel
山脊	ridge
惡作劇	onheil
惡作劇	grap
惡作劇	geintje
佈局	indelingen
佈局	indeling
佈局	opmaak
佈局	layout
日產	nissan
拳擊	boks
拳擊	boksen
拳擊	boxen
青蛙	kikkers
青蛙	kikker
面板	paneel
面板	panel
高效	efficient
高效	efficiënte
高效	efficiënt
高效	efficiënt
探險家	verkenner
探險家	explorer
探險家	ontdekker
探險家	ontdekkingsreiziger
探險家	ontdekkingsreizigers
探險家	verkenners
拖延	uitstel
拖延	vertraging
拖延	uitstellen
拖延	oponthoud
拖延	vertragingen
拖延	vertraging
伴隨	vergezellen
伴隨	begeleidende
伴隨	vergezellen
伴隨	begeleidend
骨灰	as
安息	tno
安息	rip
預留	voorbehouden
預留	gereserveerde
預留	gereserveerd
震撼	geschud
震撼	schudde
搶救	berging
商家	koopman
商家	handelaar
商家	kooplieden
商家	handelaren
執照	vergunningen
執照	licenties
執照	licenties
執照	rijbewijs
執照	licentie
執照	vergunning
執照	rijbewijs
執照	licentie
煩惱	vervloekingen
煩惱	geërgerd
煩惱	geïrriteerd
鮑威爾	powell
脊椎動物	gewervelden
混合物	mengsel
混合物	mengsels
粉紅色	pink
粉紅色	roze
軍營	barak
軍營	barakken
軍營	kazerne
先例	precedent
先例	precedenten
頸部	hals
頸部	nek
脆弱	broos
脆弱	fragiel
脆弱	breekbaar
脆弱	kwetsbaar
脆弱	kwetsbare
脆弱	kwetsbaar
定制	aanpassen
定制	aangepast
定制	aangepaste
定制	maatwerk
定制	aangepast
火花	sparks
火花	vonken
火花	vonk
脈衝	pulsen
脈衝	peulvruchten
脈衝	puls
脈衝	pols
脈衝	polsslag
脈衝	pulse
莽	mang
電器	apparaten
客房	kamers
協和	concord
協和	eendracht
伸展	stretch
伸展	uitstrekken
伸展	strekken
伸展	rekken
伸展	uitrekken
餐飲	catering
亞馬遜	amazonegebied
亞馬遜	amazones
亞馬遜	amazon
亞馬遜	amazone
微弱	flauw
微弱	flauwvallen
眼淚	traan
眼淚	scheur
眼淚	scheuren
眼淚	tranen
特赦	amnestie
特赦	amnesty
電影院	bioscoop
電影院	bioscopen
電影院	bioscoop
電影院	theater
電影院	bioscoop
電影院	bioscopen
電影院	cinema
休假	verlof
休假	verlaat
休假	vertrek
休假	verlaten
海牙	haagse
海牙	haag
海牙	haags
口音	accent
領導者	leider
領導者	leader
領導者	leiders
言語	woorden
肢	ledemaat
肢	ledematen
王座	troon
拆解	ontmanteling
拆解	demonteren
綏	tuy
容忍	verdraagzaamheid
容忍	tolerantie
容忍	getolereerd
四重奏	kwartet
州際公路	interstate
核糖	ribose
偏好	preferentie
偏好	voorkeur
偏好	voorkeur
偏好	voorkeuren
糖果	snoepjes
糖果	zoetigheid
糖果	snoepgoed
糖果	sweets
糖果	snoepje
糖果	snoepgoed
糖果	snoep
糖果	candy
山寨	huisje
擾動	verstoring
擾動	verstoring
擾動	storingen
擾動	ongeregeldheden
擾動	verstoringen
利潤	winsten
利潤	winst
利潤	rentabiliteit
利潤	winstgevendheid
利潤	winsten
利潤	winst
範例	paradigma
範例	voorbeelden
範例	voorbeeld
弊	nadelen
施政	bestuur
施政	governance
切換	omschakelen
切換	schakelaar
切換	switch
切換	wisselen
切換	wissel
琮	cong
瘟疫	pest
瘟疫	plaag
瘟疫	pest
公關	publicist
捍衛	verdedigen
捍衛	verdedig
捍衛	verdedigen
奔跑	rennen
奔跑	hardlopen
奔跑	running
括號	haakje
括號	haakjes
門口	deuropening
震驚	schokkende
震驚	schokkend
震驚	schok
震驚	shock
震驚	schokken
震驚	geschokt
震驚	geschrokken
貨櫃	container
貨櫃	containers
協作	meewerken
協作	samenwerken
協作	samenwerkende
協作	medewerking
協作	samenwerking
郵件	mail
郵件	post
無視	negeer
無視	negeren
無視	negeren
無視	negeren
代理人	volmachten
代理人	proxies
代理人	agenten
代理人	volmacht
代理人	gevolmachtigde
代理人	proxy
代理人	agent
材質	materiaal
呂宋	luzon
美味	smakelijk
美味	lekker
美味	heerlijk
美味	heerlijke
虧損	verliezen
虧損	verlies
虧損	verliezen
虧損	verlies
虧損	deficit
虧損	tekort
熔	smelten
熔	smelt
口袋	pocket
口袋	zakken
蜜蜂	bijen
蜜蜂	bijen
蜜蜂	bee
吸入	inhaleren
吸入	inademen
吸入	inhaleren
吸入	inhalatie
吸入	inademing
瑜伽	yoga
安第斯山脈	andes
硫磺	zwavel
硫磺	zwavel
快艇	speedboot
茉莉	molly
療法	therapie
療法	therapieën
包機	gecharterd
包機	charters
注意力	aandacht
注意力	attentie
注意力	opgelet
狐狸	vossen
狐狸	fox
狐狸	vos
石灰岩	kalksteen
閏	sprong
站立	standing
站立	staande
站立	staand
站立	stand
鼓吹	advocate
鼓吹	preken
鼓吹	preek
鼓吹	prediken
吞噬	verslinden
風車	molen
風車	windmolen
風車	windmolens
印度支那	indochina
同化	assimileren
同化	geassimileerd
同化	gelijkgesteld
同化	assimilatie
對峙	confrontatie
對峙	confrontaties
對峙	impasse
對峙	patstelling
鍋	pot
鍋	wiet
鍋	potten
鍋	pannen
鍋	wok
職責	duty
職責	plicht
職責	plichten
職責	taken
孵化	uitgebroed
孵化	uitgekomen
孵化	luik
孵化	hatch
大連	dalian
文藝復興	renaissance
忠誠	trouwe
忠誠	loyaal
忠誠	trouw
忠誠	loyale
忠誠	trouw
忠誠	loyaliteit
忠誠	trouwe
忠誠	trouw
忠誠	getrouwe
祖國	moederland
祖國	vaderland
祖國	moederland
祖國	thuisland
祖國	vaderland
休士頓	houston
舍利	cheri
供電	elektriciteit
供電	electriciteit
高祖	gaozu
四肢	ledematen
莎莉	sally
視窗	windows
視窗	vensters
視窗	ruiten
視窗	ramen
視窗	venster
視窗	raam
抗原	antigeen
抗原	antigeen
抗原	antigenen
老化	verouderen
老化	veroudering
老化	vergrijzing
老化	veroudering
多哈	doha
守護者	guardian
守護者	bewaker
守護者	voogd
守護者	bewaarders
守護者	wachters
守護者	bewakers
守護者	hoeders
經紀人	makelaar
仇恨	haat
仇恨	hekel
仇恨	haten
仇恨	haat
矮人	dwerg
琵琶	pipa
不規則	onregelmatig
不規則	onregelmatige
菩提	bodhi
穩定性	stabiliteit
混沌	chaos
鑰匙	key
鑰匙	sleutel
鑰匙	toets
世襲	erfelijk
世襲	erfelijke
櫻桃	cherry
櫻桃	kersen
櫻桃	kers
櫻桃	kersen
執事	deacon
執事	diaken
哀悼	medeleven
哀悼	condoleances
哀悼	rouw
哀悼	rouwen
摩托車	motorfiets
摩托車	motor
摩托車	motorfiets
摩托車	motor
摩托車	motorrijwielen
摩托車	motorfietsen
加重	verergerde
加重	verergerd
加重	verzwarende
地雷	landmijnen
地雷	mijnen
地雷	mijnbouw
大亨	magnaat
大亨	tycoon
安慰	comfort
安慰	troost
安慰	troosten
安慰	geruststellend
空手道	karate
乾燥	droge
乾燥	droog
乾燥	drogen
乾燥	drogen
點數	credits
點數	kredieten
點數	punten
警示	waarschuwingen
警示	signalering
警示	alarm
警示	waarschuwing
警示	signalering
警示	alert
土佐	tosa
潛力	potentieel
潛力	potentie
潛力	potentiële
開墾	regeneratie
勞倫斯	lawrence
班級	lessen
班級	klassen
班級	klasse
班級	class
班級	klas
低溫	onderkoeling
低溫	cryogene
奧斯汀	austin
吉野	yoshino
推算	extrapolatie
送出	verzenden
送出	sturen
送出	stuur
送出	versturen
管理者	manager
管理者	bedrijfsleider
管理者	beheerders
管理者	bedrijfsleiders
管理者	managers
哈桑	hassan
委派	opdracht
卸	uitladen
卸	lossing
卸	ontladen
卸	lossen
聚焦	focussen
聚焦	concentreren
聚焦	focus
全景	panorama
佐賀	saga
後宮	harem
佛羅里達	florida
誤導	misleiding
誤導	misleidende
誤導	misleidend
誤導	misleid
誤導	misplaatst
工地	site
比丘	picchu
腎	nieren
腎	nier
腎	renale
腎	nieren
腎	nier
腎	nieren
波恩	bonn
回憶錄	memoires
回憶錄	memoires
鈎	haak
鈎	haakje
鈎	hook
鈎	haken
大修	revisie
觸發	trigger
觸發	trekker
觸發	geactiveerd
仁愛	welwillendheid
未婚	ongetrouwd
未婚	ongehuwd
香水	geurstoffen
香水	geuren
香水	parfums
香水	geur
香水	parfum
香水	parfums
美式	amerikaan
美式	amerikaans
美式	amerikaanse
診所	klinieken
診所	clinic
診所	kliniek
大膽	gedurfd
大膽	vet
大膽	gewaagd
大膽	brutaal
胚胎	embryo
胚胎	embryonale
胚胎	embryo
感知	waarneming
感知	perceptie
感知	waarnemen
感知	perceptie
違規	schending
違規	overtreding
違規	bres
違規	schending
違規	inbreuk
鈣	calcium
民主化	democratisering
民主化	democratisering
關節	joint
關節	gezamenlijke
關節	gewricht
關節	gewrichten
關節	joints
淡出	vervagen
煤礦	steenkool
煤礦	kolen
煤礦	kool
宣揚	preken
宣揚	preek
宣揚	prediken
學期	semester
學期	term
占卜	waarzeggerij
官司	rechtzaak
官司	rechtszaak
侵蝕	erosie
侵蝕	uitholling
後勤	logistiek
後勤	logistiek
後勤	logistieke
固體	stevig
固體	massief
固體	solide
固體	vaste
寄宿	instappen
寄宿	residentiële
鼻子	neus
芝麻	sesam
瓷器	porseleinen
瓷器	porselein
勐	mueang
諜	spion
諜	spy
諜	spionage
諜	spioneren
諜	bespioneren
訂單	orde
訂單	bestellen
訂單	order
訂單	bestelling
訂單	bevelen
訂單	bestellingen
訂單	orders
特權	privilege
特權	voorrecht
特權	privileges
特權	bevoegdheden
特權	voorrechten
漁民	vissers
漁民	vissers
漁民	vissers
漁民	visser
水解	hydrolyse
痕跡	traces
痕跡	sporen
朝陽	chaoyang
猩猩	gorilla
猩猩	oetan
猩猩	aap
證人	getuigen
證人	getuige
證人	getuigen
日內瓦	geneve
日內瓦	genève
梅森	metselaar
梅森	mason
本體	ontologie
女巫	heks
擁抱	knuffel
擁抱	knuffelen
擁抱	omhelzing
擁抱	omhelzen
擁抱	omarmen
擁抱	omhels
擁抱	knuffels
擁抱	knuffels
西邊	west
西邊	westen
西邊	westelijk
滑行	glijden
出國	buitenland
陣列	arrays
陣列	array
耐心	geduldig
耐心	patience
耐心	geduld
紡織	textiel
紡織	textielindustrie
紡織	textiel
潛水	duiken
潛水	duik
合法性	wettigheid
合法性	legitimiteit
合法性	wettigheid
合法性	legaliteit
合法性	rechtmatigheid
合法性	wettigheid
合法性	rechtmatigheid
竇	sinus
竇	hond
竇	hondje
竇	dou
擾亂	verstoring
擾亂	ontwrichting
同源	homologe
吸引力	aantrekkelijkheid
吸引力	aantrekking
吸引力	aantrekkingskracht
吸引力	attractie
吸引力	aantrekkelijk
吸引力	aantrekkelijke
吸引力	aantrekkelijk
甘蔗	suikerriet
甘蔗	cane
甘蔗	rietsuiker
甘蔗	wandelstok
甘蔗	stok
哭泣	huil
哭泣	huilen
哭泣	janken
哭泣	huilend
哭泣	huilen
賭博	gokken
賭博	gokken
賭博	gamble
賭博	gok
賭博	gokje
功效	doeltreffendheid
功效	effectiviteit
功效	werkzaamheid
腫瘤	tumor
腫瘤	tumor
紀律	discipline
紀律	disciplines
酷刑	marteling
酷刑	folteringen
酷刑	foltering
酷刑	martelen
酷刑	martelingen
口服	mondelinge
口服	mondeling
口服	oraal
廣東話	kantonees
嚴謹	strikt
嚴謹	strikte
嚴謹	streng
三叉戟	drietand
展品	tentoonstelling
展品	bewijsstuk
仰光	yangon
豁免	vrijstelling
豁免	ontheffing
豁免	onschendbaarheid
豁免	immuniteit
豁免	vrijstellingen
豁免	uitzonderingen
南昌市	nanchang
反潛	asw
史詩	epische
史詩	epic
史詩	episch
推斷	extrapolatie
花絮	weetjes
花絮	trivia
暹羅	siamese
暹羅	siam
鑄造	gieten
鑄造	casting
刪去	verwijder
刪去	verwijderen
刪去	doorhalen
礦物	mineralen
礦物	delfstoffen
礦物	mineraal
礦物	minerale
麻醉	verdoving
麻醉	anesthesie
麻醉	narcose
麻醉	verdoving
麻醉	anesthesie
麻醉	narcose
麻醉	verdoving
加深	uitdiepen
加深	verdieping
加深	uitdieping
加深	verdiepen
加深	verdiepen
加深	uitgediept
加深	verdiept
加深	verdiept
攝政	regent
褶	geplooide
芳香	aromatische
芳香	geur
芳香	aroma
民謠	ballade
民謠	folk
明文	uitdrukkelijk
明文	expliciet
明文	expliciete
明文	uitdrukkelijke
服務業	diensten
服務業	dienstverlening
守衛	wachters
守衛	bewakers
守衛	garde
守衛	bewaker
氣球	ballon
氣球	luchtballon
氣球	ballonnen
籃板	reb
籃板	rebounds
遣返	repatriëring
倫理	ethische
倫理	ethisch
倫理	ethisch
倫理	ethiek
一幕	scène
一幕	scene
摸	touch
摸	aanraken
摸	aanraking
推論	uitvloeisel
投放	bezorging
投放	oplevering
投放	levering
神學院	seminarie
憲政	constitutionele
憲政	grondwettelijke
憲政	constitutioneel
憲政	grondwettelijk
瀋陽	shenyang
艾瑪	emma
類比	analogieën
類比	analoog
類比	analoog
類比	analoge
類比	analogie
雅加達	jakarta
通宵	overnachting
對照	tegenstelling
對照	contrast
膨脹	expansie
膨脹	uitbreiden
膨脹	uitbreiding
營利	winsten
營利	winst
營利	rentabiliteit
營利	winstgevendheid
良心	geweten
位移	verplaatsing
招標	tender
招標	offerte
招標	uitlokking
傳道	preken
傳道	preek
傳道	prediken
雨傘	paraplu
花生	pinda
花生	peanut
閃光	flits
閃光	flitsen
閃光	flash
閃光	flitser
閃光	glitters
閃光	glitter
和弦	akkoorden
子爵	vicomte
子爵	burggraaf
子爵	burggraaf
削減	bezuinigingen
削減	knippen
削減	snijden
削減	knippen
削減	cut
削減	snijden
削減	snijwonden
削減	bezuinigingen
視察	inspecties
視察	keuring
視察	inspectie
髮型	haar
髮型	haren
髮型	haartjes
髮型	hair
髮型	kapsel
里根	reagan
叛變	muiterij
殘酷	wrede
殘酷	wreed
殘酷	wreedheden
殘酷	wreedheid
殘酷	bruut
殘酷	brutaal
殘酷	brute
殘酷	wreed
牧場	weiden
牧場	grasland
牧場	weiland
牧場	ranch
單身	alleenstaande
單身	single
單身	alleenstaand
單身	vrijgezel
大自然	natuur
犀	neushoorn
九個	negen
九個	nine
雇用	inhuren
雇用	verhuren
悲傷	verdriet
悲傷	droefheid
悲傷	triestig
悲傷	treurig
悲傷	droevig
悲傷	verdrietig
悲傷	triest
僧侶	monnik
僧侶	monk
僧侶	monniken
恐嚇	intimidatie
沒收	verbeurdverklaring
沒收	confiscatie
沒收	geconfisqueerd
粉紅	pink
粉紅	roze
反向	achteruit
反向	omgekeerde
反向	omkeren
反向	omgekeerd
北九州	kitakyushu
原油	ruwe
原油	grof
原油	ruw
浴	baden
浴	bad
感恩	dankbaarheid
感恩	dankbaar
感恩	dankbaar
感恩	thanksgiving
生氣	kwaad
生氣	boos
星期天	zondagen
星期天	zondags
星期天	zondag
星期天	sunday
工房	kobo
塵埃	stof
塵埃	neerslag
平滑	soepel
平滑	gladde
平滑	glad
加速器	gaspedaal
加速器	versneller
加速器	deeltjesversneller
加速器	accelerator
加速器	sneltoets
弩	kruisboog
側面	flank
側面	flanken
穆爾	moore
薄弱	zwakte
薄弱	zwakheid
薄弱	zwak
薄弱	zwakken
薄弱	slap
薄弱	zwakke
指明	specificeren
諸葛	zhuge
謊言	lie
謊言	liegen
謊言	lieg
謊言	leugen
謊言	lies
謊言	leugens
宙斯	zeus
越共	vietcong
野獸	beast
野獸	beest
填充	opvulling
填充	vullen
填充	opvullen
填充	vulling
填充	vullen
填充	vul
填充	opvullen
起因	veroorzaakt
起因	oorzaken
水分	vochtigheid
水分	vochtgehalte
水分	vocht
縫	naaien
縫	naai
縫	naaien
縫	naai
高分子	polymeer
高分子	polymeren
反省	introspectie
反省	reflectie
反省	spiegelbeeld
反省	weerspiegeling
反省	bezinning
敲	klop
敲	kloppen
頂端	top
頂端	bovenste
頂端	bovenkant
角落	corner
角落	hoekje
角落	hoek
角落	hoekjes
角落	hoeken
淋巴	lymfatische
狂熱	rage
狂熱	fanatisme
郵輪	cruises
郵輪	cruise
燈光	lichtjes
燈光	verlichting
燈光	licht
燈光	lichten
燈光	lampen
燈光	light
燈光	lichte
燈光	licht
瑪利亞	marja
瑪利亞	maria
抗衡	tegenwicht
太陽能	zonne
太陽能	solar
儲備	reserves
儲備	reserve
反對派	tegenstand
反對派	oppositie
藤本	fujimoto
舵	roer
舵	helm
舵	roer
池塘	vijver
講話	spraak
講話	toespraak
講話	speech
講話	redevoering
離任	uitgaand
離任	uitgaande
激發	inspireren
激發	excitatie
激發	stimuleren
禁忌	taboes
禁忌	verboden
禁忌	taboe
假說	hypotheses
假說	hypothesen
假說	hypothese
邪教	cult
邪教	sekte
邪教	cultus
醚	ether
醚	ethers
孢子	spore
噴	spray
榮耀	glorie
榮耀	roem
榮耀	heerlijkheid
榮耀	glory
偽裝	vermomming
偽裝	vermommingen
偽裝	vermommen
偽裝	camoufleren
偽裝	camouflage
偽裝	vermommingen
鳩	dove
鳩	duif
鳩	duifje
叛軍	rebel
叛軍	rebellen
叛軍	rebels
家園	vaderland
家園	moederland
家園	thuisland
波動	schommelingen
波動	fluctuatie
波動	vluchtige
波動	vluchtig
波動	fluctuaties
波動	schommelingen
波動	volatiliteit
層次	lagen
層次	niveau
層次	level
矽	silicium
矽	siliconen
繡	borduren
繡	borduurwerk
繡	geborduurd
閘門	sluizen
匹茲堡	pittsburgh
笨	stom
少了	minder
康復	helende
康復	genezing
康復	genezen
康復	rehabilitatie
康復	herstel
康復	revalidatie
康復	herstel
布希	struik
布希	bush
布希	bosje
莊園	manor
欺騙	bedriegen
欺騙	spieken
欺騙	valsspelen
欺騙	bedriegen
欺騙	bedrog
欺騙	misleiding
磁性	magnetische
磁性	magnetisch
磁性	magnetisme
內政	interieur
內政	binnenland
花朵	bloemen
花朵	bloemetjes
花朵	bloem
花朵	bloempje
花朵	bloemetje
炸藥	dynamite
炸藥	dynamiet
炸藥	explosieve
炸藥	explosieven
炸藥	explosief
炸藥	explosieven
皮革	lederen
皮革	leer
皮革	leder
古人	ouden
古人	ancients
徒弟	leerling
下限	vloer
下限	verdieping
下限	floor
牛仔	cowboys
牛仔	cowboy
親戚	relatief
親戚	relatieve
親戚	verwanten
親戚	familieleden
勘探	prospectie
勘探	exploratie
勘探	verkenning
結晶	kristallisatie
橢圓形	oval
橢圓形	ovaal
橢圓形	ovale
追查	traceren
疑慮	twijfelen
疑慮	twijfel
疑慮	twijfels
疑慮	twijfelen
疑慮	twijfel
公孫	gongsun
上學	school
路線圖	routekaart
路線圖	stappenplan
窯	ovens
窯	ware
窯	oven
乳房	borst
乳房	borsten
乳房	borsten
正宗	authentiek
正宗	authentieke
流血	bloeding
流血	bloeden
流血	bloedingen
凍	invriezen
凍	bevriezing
凍	bevriezen
凍	ijskoud
諾亞	noach
諾亞	noah
下落	verblijfplaats
歸屬	naamsvermelding
感興趣	geïnteresseerd
感興趣	interesse
鹽水	zoutoplossing
鹽水	zoutwater
館長	curator
偷偷	sluipen
毫克	milligram
骨折	fractuur
骨折	breuk
骨折	fracturen
骨折	gebroken
泳池	pool
泳池	zwembad
舉例	voorbeelden
黏	plakkerig
黏	kleverig
灰姑娘	cinderella
灰姑娘	assepoester
牙買加	jamaica
主宰	domineren
迦太基	carthago
渡假	vakantie
偏差	afwijking
偏差	afwijkingen
偏差	vooroordelen
