और	oraz
कैरी	carey
पेशावर	peszawarze
पहेली	puzzle
पहेली	układanki
पहेली	zagadki
पहेली	puzzle
पहेली	układanki
पहेली	zagadka
पहेली	enigma
रक्तस्राव	krwawienia
रक्तस्राव	krwotok
चादर	szal
चादर	arkusz
चादर	arkusze
जामा	jama
फ्रैंकलिन	franklin
फ्रैंकलिन	franklina
एथिलीन	etylenu
सेकेंड	sekund
सेकेंड	sekundy
सेकेंड	druga
सेकेंड	drugi
सेकेंड	drugie
आयुध	ordnance
आयुध	artyleria
चढ़ाव	upadki
मानविकी	humanistycznych
महापौर	burmistrz
महापौर	burmistrza
आयताकार	prostokąt
आयताकार	prostokątne
प्रस्तावना	wprowadzanie
प्रस्तावना	wstęp
प्रस्तावना	wprowadzenie
प्रस्तावना	prologu
प्रस्तावना	preambuły
मैनहटन	manhattanie
मैनहटन	manhattanu
मैनहटन	manhattan
मॉरीशस	mauritius
लावा	lawa
बाधाओं	barier
बाधाओं	bariery
बाधाओं	przeszkody
बाधाओं	przeszkód
बाधाओं	przeszkody
माइग्रेन	migreny
माइग्रेन	migrena
परिधान	suknia
परिधान	sukienka
परिधान	sukienki
परिधान	kostiumy
परिधान	stroje
गोलीबारी	strzelanina
गोलीबारी	strzelanina
गोलीबारी	strzelać
गोलीबारी	strzelanie
जग	świat
जग	swiat
जग	świata
जग	świecie
जग	world
जग	jag
पम्प	pompy
पम्प	pompa
बायर	bayer
नाल	podkowa
पवित्रता	świętość
पवित्रता	świętości
पवित्रता	czystości
पवित्रता	czystość
पवित्रता	świętość
लाभप्रद	zyskiem
रोचेस्टर	rochester
श्रेष्ठता	wyższości
श्रेष्ठता	przewaga
डोनाल्ड	donalda
डोनाल्ड	donald
रमन	raman
सीढ़ी	drabinę
सीढ़ी	drabiny
सीढ़ी	drabina
प्रतिकृति	wzorzec
प्रतिकृति	wzór
प्रतिकृति	replika
प्रतिकृति	repliki
ताड़	dłoni
ताड़	palm
ताड़	dłoń
धमाके	bang
सीटी	gwizdek
परोसा	serwowane
परोसा	służył
कार्टर	carter
कट्टर	wściekłe
उपनिवेशवाद	kolonializm
उपनिवेशवाद	kolonia
उपनिवेशवाद	kolonii
उपनिवेशवाद	kolonię
सैंडविच	kanapki
सैंडविच	kanapka
सैंडविच	kanapki
चिप्स	chrupki
चिप्स	frytki
चिप्स	żetony
गुड़	melasy
चन्द	chand
चन्द	rozmówcy
उद्योगपति	przemysłowiec
विधियां	sposoby
विधियां	metody
विधियां	metod
बिखरे	rozproszone
वेस्टमिंस्टर	westminster
सुनाया	wymawia
शैतान	diabła
शैतान	diabeł
शैतान	szatana
शैतान	szatan
शीट	arkusz
शीट	arkusze
शीट	arkusze
शीट	pościel
शीट	arkuszy
उद्धार	dostarczyć
उद्धार	uratować
उद्धार	ratowanie
उद्धार	ratunek
पैकेजिंग	opakowania
पैकेजिंग	pakowanie
पैकेजिंग	opakowanie
म्यूनिख	monachium
शरीफ	sharif
बिस्तर	łoże
बिस्तर	łóżka
बिस्तर	łóżko
बिस्तर	łóżku
दोहराया	powtarza
दोहराया	powtórzyć
बोल्ट	piorun
गुम्बद	kopuły
गुम्बद	dome
गुम्बद	kopuła
गुम्बद	kopuły
सेवानिवृत्ति	emeryturę
सेवानिवृत्ति	emerytura
जश्न	uroczystości
जश्न	obchody
जश्न	świętowanie
जश्न	uroczystości
जश्न	święto
जश्न	świętowania
जश्न	uroczystość
जश्न	jamboree
नोबल	noble
नोबल	szlachetnych
नोबल	szlachetne
नोबल	szlachetna
नोबल	szlachetny
टायसन	tyson
लहरों	fal
लहरों	fale
टंडन	tandon
अस्थिरता	niestabilności
अस्थिरता	niestabilność
संग्रहीत	zarchiwizowane
सीसा	ołów
सीसा	prowadź
सीसा	ołowiu
तना	łodygi
तना	macierzystych
सदाबहार	evergreen
कंकाल	szkieletu
कंकाल	szkielet
नाइट्राइट	azotyn
समीर	samir
ऑर	orr
तांबे	miedzi
तांबे	miedź
समतुल्य	równowartość
समतुल्य	odpowiednik
समतुल्य	równoważny
समतुल्य	ekwiwalent
समतुल्य	równoważne
जिन्ना	jinnah
फेरारी	ferrari
माईस्पेस	myspace
एमआईटी	mit
भ्रामक	mylące
भ्रामक	mylące
संभावनाओं	możliwości
नगण्य	trywialne
केक	tort
केक	ciastko
केक	ciasta
केक	ciasto
केक	ciacho
साख	życzliwość
जिज्ञासा	ciekawość
अन्याय	niesprawiedliwości
अन्याय	niesprawiedliwość
अनुसूची	grafik
अनुसूची	rozkład
अनुसूची	harmonogram
एनिमेशन	animacji
एनिमेशन	animacje
एनिमेशन	animacji
हिम्मत	odwagi
हिम्मत	odwagę
हिम्मत	odwaga
प्रमाणपत्र	certyfikaty
प्रमाणपत्र	świadectwa
प्रमाणपत्र	zaświadczenie
प्रमाणपत्र	certyfikat
प्रमाणपत्र	świadectwo
प्रमाणपत्र	certyfikaty
सांकेतिक	symboliczne
सांकेतिक	symbol
सत्रहवीं	siedemnastego
असमानता	nierówności
आमदनी	dochód
आमदनी	przychód
आमदनी	przychody
आमदनी	dochodów
आमदनी	dochody
टिन	tin
टिन	puszka
चारा	pastewnych
चारा	pasza
चारा	przynęty
चारा	przynętę
चारा	przynęta
ओलिवर	olivera
ओलिवर	oliver
डिब्बे	puszek
डिब्बे	puszki
घनी	gruby
घनी	grubo
घनी	gruba
घनी	grube
एस्पिरिन	aspiryna
एस्पिरिन	aspiryny
जनजातीय	plemienia
सोर्स	źródło
सोर्स	źródła
पीर	peer
विश्लेषक	analityk
चेल्सी	chelsea
बाजरा	proso
पाम	pam
इच्छाओं	pragnienia
इच्छाओं	pragnień
रिश्तों	związki
रिश्तों	relacje
महाप्रभु	mahaprabhu
संन्यास	emeryturę
संन्यास	emerytura
पुनर्वास	odwyk
पुनर्वास	rehabilitację
पुनर्वास	rehabilitacji
प्रोसेसर	procesora
प्रोसेसर	procesor
स्ट्रीम	strumienie
स्ट्रीम	strumieni
स्ट्रीम	potok
स्ट्रीम	strumień
स्ट्रीम	stream
वक्तव्य	deklaracja
वक्तव्य	oświadczenie
वक्तव्य	oświadczenia
वक्तव्य	stwierdzenie
कृत्यों	funkcji
कृत्यों	funkcje
बारहवीं	xii
बारहवीं	twelfth
बारहवीं	dwunastej
स्टुअर्ट	stuart
अचार	ogórki
अचार	ogórek
प्रदाताओं	dostawców
प्रदाताओं	dostawcy
फेंकने	rzucać
फेंकने	rzucanie
शर्तें	warunki
शर्तें	warunki
शर्तें	terminy
मॉड्यूल	modułów
मॉड्यूल	moduły
मॉड्यूल	modułu
मॉड्यूल	moduł
हिरण	jelenie
हिरण	jelenia
हिरण	jeleń
हिरण	karibu
पिकनिक	piknik
जमींदार	właściciele
ईसाइयों	chrześcijanie
ईसाइयों	chrześcijan
सईद	saeed
प्रेषित	wysłany
प्रेषित	wysłane
प्रेषित	wysłano
ज़िन्दगी	zindagi
ज़िन्दगी	zycie
ज़िन्दगी	life
ज़िन्दगी	życia
ज़िन्दगी	dożywocie
ज़िन्दगी	życie
बॉय	boy
बॉय	chłopak
बॉय	chłopiec
अपघटन	rozkładu
अपघटन	rozkład
इब्राहिम	ibrahim
स्टेरॉयड	sterydów
स्टेरॉयड	sterydy
संवेदी	sensorycznej
कार्लो	karol
कार्लो	carlo
चावला	chawla
स्वार्थ	egoizm
तपेदिक	gruźlica
तपेदिक	gruźlicę
तपेदिक	gruźlicy
पुर	pur
फिल्मफेयर	filmfare
वीजा	wiz
वीजा	wizy
वीजा	wizę
वीजा	wizy
वीजा	visa
वीजा	wiza
बैनर	banner
याहू	yahoo
वेदी	ołtarz
वेदी	ołtarzu
वेदी	ołtarza
प्रलय	katastrofa
रिले	riley
रिले	przekaźnik
चुनौतियों	wyzwania
अनवर	anwar
देवगन	devgan
फर्ग्यूसन	ferguson
हालात	sytuacje
हालात	sytuacji
हालात	sytuacja
हालात	szanse
हालात	okoliczności
भैंस	buffalo
महाद्वीपों	kontynentach
इस्लामाबाद	islamabadzie
लेनिन	lenin
समाचारपत्र	gazety
समाचारपत्र	gazeta
समाचारपत्र	gazetę
साम्य	podobieństwo
संतोषजनक	satysfakcjonujące
संतोषजनक	zadowalający
संतोषजनक	zadowalające
संतोषजनक	satysfakcjonujące
संतोषजनक	zadowalające
रनवे	wybiegu
सफ़र	podróż
नसीरुद्दीन	naseeruddin
विवेचना	obrady
मनोरोग	psychiatryczny
मनोरोग	psychiczne
परेश	paresh
खींचा	wyciągnął
खींचा	narysował
खींचा	drew
सल्फर	siarki
सल्फर	siarki
स्क्वैश	squasha
लॉक	zamknij
लॉक	zablokuj
लॉक	zamek
एबीसी	abc
वाल्टर	waltera
वाल्टर	walter
डाकू	banita
डाकू	rabuś
पीएचडी	doktorat
फ़ुटबॉल	football
फ़ुटबॉल	futbol
गॉर्डन	gordon
गॉर्डन	gordona
बांस	bambusa
वाटसन	watson
सहिष्णुता	tolerancja
सहिष्णुता	tolerancji
लूथर	luther
परिपक्वता	dojrzałości
परिपक्वता	dojrzałość
पूज्य	czcigodny
निरंतरता	ciągłości
निरंतरता	ciągłość
निरंतरता	trwałość
पनामा	panama
पनामा	panamy
लॉरेंस	lawrence
हिरासत	opieka
लड़	walka
लड़	walki
गुणात्मक	jakościowych
गुणात्मक	jakościowe
बौना	karzeł
रेखाचित्र	wykresy
रेखाचित्र	rysunek
रेखाचित्र	losowanie
स्वदेश	narodu
स्वदेश	naród
सुपरमैन	supermana
सुपरमैन	superman
बुल	buldog
बुल	byka
बुल	byk
बुल	bull
धब्बे	plastry
धब्बे	plamki
अमूल्य	bezcenny
अमूल्य	bezcenne
विकिस्रोत	wikiźródła
निक	nick
निक	nicka
पीढी	pokolenie
पीढी	wytwarzanie
पीढी	generacja
पीढी	generowanie
माउस	myszy
माउस	myszki
माउस	mysz
माउस	myszka
क्राउन	koronę
क्राउन	crown
क्राउन	korony
क्राउन	korona
साड़ी	sari
बहुमुखी	wielokrotne
बहुमुखी	wiele
बहुमुखी	wielu
बहुमुखी	uniwersalne
बहुमुखी	uniwersalny
बहुमुखी	wszechstronny
पहियों	wta
पहियों	felgi
पहियों	kółka
पहियों	koła
स्पीयर्स	włóczni
स्पीयर्स	spears
बहू	narzeczona
छठा	szóstej
छठा	szóste
छठा	szósta
छठा	szósty
स्पा	spa
स्पा	spa
मातृभूमि	ojczyzny
मातृभूमि	ojczyzna
मातृभूमि	ojczyznę
मातृभूमि	ojczyzna
मातृभूमि	ojczyzny
मशीनें	maszyny
पनडुब्बी	podwodna
पनडुब्बी	podwodne
मुखर	vocal
काउंटर	licznik
पूर्णांक	integer
शौक	hobby
शौक	hobby
निचला	niższy
निचला	niżej
निचला	lower
निचला	niższa
निचला	dolna
वानर	małpa
नौकर	służący
नौकर	służąca
नौकर	sługa
बोवी	bowie
अफगान	afgańskie
दोहा	doha
टार्ज़न	tarzan
राजमहल	pałac
राजमहल	pałacu
राजमहल	palace
बसों	autobusy
मॉर्गन	morgana
मॉर्गन	morgan
सतहों	powierzchnie
रसेल	russel
रसेल	russell
रसेल	russella
संगीतमय	muzyczne
संगीतमय	musical
संगीतमय	muzyczny
टिक	tik
टिक	tik
टिक	tic
क्राइस्ट	chryste
क्राइस्ट	chrystus
अनुप्रस्थ	poprzeczne
प्रायोजक	sponsorem
प्रायोजक	sponsor
प्रायोजक	sponsora
प्रायोजक	sponsorów
प्रायोजक	sponsorzy
ब्रिगेड	brygada
ब्रिगेड	brygady
पॉलिसी	polityka
पॉलिसी	polityki
दस्त	biegunka
कलाई	nadgarstek
कलाई	nadgarstka
संभोग	stosunek
संभोग	stosunki
अल्फ्रेड	alfreda
अल्फ्रेड	alfred
वेल्श	welsh
वेल्श	braille
कराटे	karate
ग्रंथियों	gruczoły
ट्रैफिक	ruch
ट्रैफिक	korki
सिखाया	nauczył
सिखाया	uczył
लिबरल	liberalne
खंडहर	szczątki
खंडहर	ruin
खंडहर	ruiny
कर्क	nowotwory
कर्क	raka
कर्क	rak
कर्क	nowotwór
प्रेरण	indukcji
लामा	lama
लेज़र	laserowe
लेज़र	laser
बाइबल	biblia
बाइबल	biblię
बाइबल	biblii
क्रमांक	numer
क्रमांक	liczba
धक्का	push
आविष्कारक	wynalazców
आविष्कारक	wynalazca
गोपनीय	zakodowane
गोपनीय	zaszyfrowane
गोपनीय	sekret
गोपनीय	secret
गोपनीय	tajne
गोपनीय	tajemnica
गोपनीय	poufne
प्रेत	zombie
प्रेत	zombi
स्थलीय	lądowe
स्थलीय	naziemne
स्थलीय	lądowych
सप्ताहांत	weekendy
सप्ताहांत	weekendu
सप्ताहांत	weekend
कब्रिस्तान	cmentarze
कब्रिस्तान	cmentarzu
कब्रिस्तान	cmentarz
बुल्गारिया	bułgaria
बुल्गारिया	bułgarii
पासपोर्ट	paszport
पासपोर्ट	paszportu
प्रज्ञा	wywiad
प्रज्ञा	wywiadu
प्रज्ञा	inteligencja
बेशक	rzeczywiście
आइसलैंड	islandia
आइसलैंड	islandii
लोप	lop
प्रमाणीकरण	autoryzacja
प्रमाणीकरण	uwierzytelniania
टोयोटा	toyota
ब्लाक	bloku
ब्लाक	zablokuj
ब्लाक	zablokować
ब्लाक	blok
सत्यापन	zweryfikować
सत्यापन	autoryzacja
सत्यापन	uwierzytelniania
सत्यापन	sprawdzenie
सत्यापन	weryfikacja
सत्यापन	weryfikacji
रेशों	jedwabiu
रेशों	jedwab
वृहद	większa
वृहद	większe
वृहद	większy
वृहद	większej
ग्रैमी	grammy
लॉन्च	startów
लॉन्च	uruchamia
लॉन्च	start
लॉन्च	uruchomienie
लॉन्च	startu
बीट	beat
बीट	pokonać
इमेजिंग	obrazowania
लटका	hung
लटका	powieszony
कैटरीना	katrina
डिस्ट्रिक्ट	okręg
डिस्ट्रिक्ट	dzielnicy
डिस्ट्रिक्ट	dystrykt
डिस्ट्रिक्ट	dzielnica
डिस्ट्रिक्ट	rejon
डिस्ट्रिक्ट	powiat
काठमांडू	katmandu
अरोड़ा	arora
सीखना	nauka
वेश	ubrany
वेश	ubrana
वेश	ubrani
वेश	ubrane
डॉक्टरों	lekarze
डॉक्टरों	doktorzy
डॉक्टरों	lekarzy
गला	gardło
गला	gardła
गला	kark
गला	szyja
गला	szyi
हैदर	haider
सुगमता	dostępność
सुगमता	dostępności
स्ट्रॉस	strauss
गार्सिया	garcia
निद्रा	śpi
निद्रा	spać
बहाने	usprawiedliwienia
एक्सप्लोरर	explorer
छल	nękanie
छल	prześladowanie
छल	molestowanie
आलम	alam
बिज़नेस	biznes
बिज़नेस	interesy
बिज़नेस	business
बिज़नेस	interes
प्रतिबद्ध	popełnił
प्रतिबद्ध	zaangażowana
प्रतिबद्ध	zaangażowany
कॉलोनी	kolonia
कॉलोनी	kolonii
कॉलोनी	kolonię
आवंटन	przydział
आवंटन	przydziały
आवंटन	przydziału
आवंटन	przydział
आवंटन	przydziału
बाला	bala
कार्लोस	carlos
अनीता	alicja
अनीता	alice
अनीता	anita
अनोखा	unikalne
अनोखा	unikatowe
अनोखा	unikalny
अनोखा	wyjątkowy
अनोखा	niepowtarzalny
अनोखा	powieść
अनोखा	powieści
रिएक्टर	reaktor
रिएक्टर	reaktora
करीना	karina
कपाल	czaszka
कपाल	czaszki
कपाल	czaszkę
श्रोता	słuchaczy
श्रोता	słuchaczem
श्रोता	odbiorcy
श्रोता	publiczność
श्रोता	odbiorców
कॉमन	wspólnej
कॉमन	wspólny
कॉमन	częste
कॉमन	często
कॉमन	wspólne
आपेक्षिकता	względności
लेम्बोर्गिनी	lamborghini
प्याज	cebulę
प्याज	cebuli
प्याज	cebula
प्याज	cebulę
प्याज	cebuli
प्याज	cebula
असीमित	nieskończona
असीमित	nieskończenie
असीमित	nieskończone
असीमित	nieskończoność
असीमित	nieskończonej
असीमित	niezwiązanego
असीमित	nieograniczone
असीमित	nieograniczony
असीमित	nieograniczone
माउंटबेटन	mountbatten
बग	robak
बग	bug
बग	robaki
बग	błędy
बग	owady
मॉस्को	moskwy
मॉस्को	moskwie
मॉस्को	moskwa
बूटी	łup
बूटी	booty
बूटी	łupy
सोम	soma
सोम	som
सोम	mon
चन्द्रशेखर	chandrasekhar
टर्नर	turner
टर्नर	turnera
हिमानी	lodowiec
हिमानी	himalajach
ट्रांस	trans
मेहमान	gości
मेहमान	goście
मेहमान	goście
मेहमान	gość
नियमन	regulacje
नियमन	regulacja
नियमन	rozporządzenie
नियमन	rozporządzenia
नियमन	regulamin
जहर	trucizny
जहर	truciznę
जहर	trucizna
जहर	trujący
मगरमच्छ	krokodyla
मगरमच्छ	krokodyl
गतिज	kinetycznej
तन	tan
यूटीसी	utc
वेनिस	wenecji
वेनिस	wenecja
खांसी	kaszel
आईएसओ	iso
युगांडा	ugandzie
संख्याएँ	numery
संख्याएँ	cyfry
संख्याएँ	liczby
जब्त	przejęte
सुगंध	zapachowych
सुगंध	zapachy
सुगंध	aromat
जस्टिन	justin
जस्टिन	justyna
सरकारें	rządy
सरकारें	rządów
अहंकार	ego
ज़ाहिर	ujawnić
ठेठ	typowe
ठेठ	typowa
ठेठ	typowo
ठेठ	typowy
फ़ोर्स	siły
फ़ोर्स	siła
फ़ोर्स	force
उलट	odwrócony
सुमात्रा	sumatra
छड़ी	patyk
सीरम	surowicy
सीरम	serum
दाम	ceny
दाम	price
दाम	cena
नहरें	kanał
नहरें	rzek
नहरें	rzeki
नहरें	rivers
हमलावर	napastników
नॉर्मन	norman
नॉर्मन	normana
लैंडिंग	lądowania
लैंडिंग	wyładunku
लैंडिंग	lądowanie
माँगा	manga
नाविक	marynarz
नाविक	nawigator
स्थायित्व	wytrzymałości
स्थायित्व	wytrzymałość
हावर्ड	howard
साम्यवाद	komunizmu
साम्यवाद	komunizm
पैमाना	zakres
पैमाना	skali
पैमाना	skala
तंबाकू	tytoń
तंबाकू	tytoniu
चिड़िया	ptaka
चिड़िया	ptak
चिड़िया	bird
चिड़िया	ptaszek
पराग	pyłek
सूर	sur
उमा	uma
प्री	pre
मैथुन	stosunek
मैथुन	stosunki
मैथुन	płci
मैथुन	płeć
मैथुन	seksu
मैथुन	seks
मैथुन	sex
ग्राफिक्स	grafiki
ग्राफिक्स	grafika
पराबैंगनी	ultrafioletowe
ताम्र	miedzi
ताम्र	miedź
केल्विन	kelvin
अल्पकालिक	efemeryczne
अनुपस्थित	nieobecny
अनुपस्थित	nieobecność
अनुपस्थित	nieobecna
अनुपस्थित	brak
अनुपस्थित	brakuje
अनुपस्थित	brakujące
अनुपस्थित	zaginiony
अनुपस्थित	zaginął
फाई	fi
फाई	phi
मर्सिडीज	mercedes
मर्सिडीज	mercedesa
कीटनाशक	pestycydy
कीटनाशक	pestycydów
लार	ślina
लार	śliny
सुनहरे	blondynka
सुनहरे	blond
आगंतुक	odwiedziny
आगंतुक	odwiedzający
आगंतुक	gość
फ़ॉर्मूला	wzór
फ़ॉर्मूला	formuła
चीज़ें	rzeczy
ग्राफिक	grafiki
ग्राफिक	graficzny
ग्राफिक	grafika
ग्राफिक	graficzne
लूप	pętli
लूप	pętla
पेरी	peri
पेरी	perry
फिल्माया	nakręcony
सम्मिश्रण	mieszania
सम्मिश्रण	mieszanie
चम्मच	łyżeczka
चम्मच	łyżka
चम्मच	łyżki
ग्रा	gras
दुकानें	sklepy
दुकानें	sklepy
दुकानें	stragany
दुकानें	stoiska
अनुपयुक्त	niewykorzystane
विरोधाभास	paradoks
जैम	zam
जैम	jam
जैम	dżem
चेयरमैन	przewodniczący
चेयरमैन	prezes
चेयरमैन	przewodniczącego
चेयरमैन	prezesie
रिश्तेदार	względne
रिश्तेदार	krewni
रिश्तेदार	krewny
रिश्तेदार	względna
रिश्तेदार	krewni
रिश्तेदार	krewnych
कचरा	śmieci
कचरा	śmieć
कचरा	kosz
कचरा	śmieci
कचरा	śmieć
थैली	woreczek
प्रतियोगियों	konkurencja
प्रतियोगियों	konkurencyjne
प्रतियोगियों	zawodnicy
प्रतियोगियों	konkurenci
प्रतियोगियों	konkurentów
असिमोव	asimov
स्प्रिंग	wiosenny
स्प्रिंग	spring
स्प्रिंग	wiosny
स्प्रिंग	wiosna
पिज़्ज़ा	pizzy
पिज़्ज़ा	pizzę
पिज़्ज़ा	pizza
कुलकर्णी	kulkarni
दैवी	oracle
दैवी	wyrocznia
दैवी	bosko
दैवी	boskie
दैवी	boska
दैवी	boski
साइबर	cyber
ग़रीब	biedny
ग़रीब	biedne
ग़रीब	biedna
छात्रवृत्ति	stypendium
विषैले	jadowity
लिखें	piszcie
लिखें	pisać
लिखें	napisać
लिखें	napisz
लिखें	pisz
लिखें	komponować
लिखें	płonie
लिखें	spalić
लिखें	spal
देवों	devon
सोडा	napój
सोडा	soda
हुकूमत	królestwie
हुकूमत	królestwa
हुकूमत	królestwo
हुकूमत	dominacji
डॉक्टरेट	doktorat
डॉक्टरेट	doktoranckich
विला	willi
विला	wille
विला	willa
विला	villa
सटीकता	dokładność
सटीकता	dokładności
कोला	colombo
कोला	cola
धमनियों	tętnic
प्रतिजन	antygenu
अदालतों	sądy
चोंच	dziób
ग्राहम	grahama
ग्राहम	graham
सर्वोपरि	paramount
प्लेटों	talerze
प्लेटों	tablice
प्लेटों	płyty
सिरा	sira
प्रमाणन	certyfikacja
प्रमाणन	certyfikacji
प्रमाणन	certyfikaty
प्रमाणन	certyfikat
प्रमाणन	zaświadczenie
खरीदी	kupione
खरीदी	kupiony
खरीदी	zakupione
खरीदी	kupione
खरीदी	kupił
खरीदी	kupiony
खरीदी	kupiła
मिटा	wymazać
दुखी	nieszczęśliwa
दुखी	nieszczęśliwy
दुखी	smutno
दुखी	smutne
दुखी	smutny
दुखी	smutna
न्यूट्रॉन	neutron
इमरान	imran
निरीक्षक	surveyor
निरीक्षक	przełożony
निरीक्षक	nadzorca
निरीक्षक	obserwatora
निरीक्षक	obserwator
निरीक्षक	obserwatorzy
अल्फ़ा	alpha
अल्फ़ा	alfa
हैरिस	harrisa
हैरिस	harris
सावधान	dyskretny
गियर	bieg
राजतंत्र	monarchia
अंडाकार	eliptyczne
सर्कस	cyrk
सर्कस	cyrku
अल्बानिया	albania
अल्बानिया	albanii
हीलियम	hel
हीलियम	helu
बादाम	migdały
कगार	gzymsie
निष्कर्षों	ustalenia
प्राचल	parametr
प्राचल	parametry
कामकाज	funkcjonowanie
कामकाज	funkcjonuje
कामकाज	funkcjonowaniu
मिनेसोटा	minnesota
पृथक्करण	odpraw
पृथक्करण	segregacji
अंडा	jajko
अंडा	jajka
अंडा	jajo
एलर्जी	alergia
एलर्जी	uczulenie
माइक्रो	mikro
वर्दी	mundury
वर्दी	jednolite
वर्दी	jednolita
वर्दी	uniform
वर्दी	jednolity
वर्दी	mundur
उत्कृष्टता	ideał
उत्कृष्टता	doskonałości
उत्कृष्टता	perfekcji
उत्कृष्टता	doskonałość
सूर्यास्त	sunset
ताँबा	miedzi
ताँबा	miedź
ऐश	ash
ऐश	popiołu
ऐश	popiół
कैलोरी	kalorii
कैलोरी	kcal
कैलोरी	kalorii
कैलोरी	cala
कैलोरी	cal
ईमानदारी	uczciwość
ईमानदारी	szczerość
ईमानदारी	szczerość
मताधिकार	franczyzy
वृत्ताकार	okrągły
वृत्ताकार	okrągłe
निर्वासित	banita
सरस	soczyste
स्ट्रिंग	sznur
स्ट्रिंग	łańcuch
स्ट्रिंग	strun
स्ट्रिंग	sznurek
स्फटिक	kwarc
बुनाई	tkania
बुनाई	drutach
विवाहित	zamężna
विवाहित	żonaty
आभा	aura
ईद	eid
मांसाहारी	mięsożerne
बॉन	bonn
बॉन	bon
पाँव	stóp
पाँव	stopy
द्वेष	nienawiści
द्वेष	nienawiść
द्वेष	złośliwości
रेखांकित	podkreślił
रेखांकित	podkreślono
रेखांकित	podkreśliła
रेखांकित	podkreślić
रेखांकित	podkreślają
रेखांकित	podkreślenie
कॉलम	kolumny
कॉलम	kolumnie
कॉलम	kolumna
कॉलम	kolumn
कॉलम	kolumny
समस्थानिक	izotopów
चट्टोपाध्याय	chatterjee
कहावत	przysłowie
कहावत	dictum
कहावत	maxim
टेड	ted
समष्टि	przestrzeni
समष्टि	kosmos
समष्टि	przestrzeń
दुर्घटनाओं	wypadki
दुर्घटनाओं	wypadków
शायरी	poezji
शायरी	poezja
शायरी	wiersze
टेलीग्राफ	telegraph
प्रत्याशी	kandydata
प्रत्याशी	kandydaci
प्रत्याशी	kandydat
आवेग	impet
आवेग	impuls
मुंडा	munda
नक्षत्रों	nakszatra
माधुरी	madhuri
बर्नार्ड	bernard
बर्नार्ड	barnard
अध्यात्म	duchowość
सचेत	świadome
सचेत	świadoma
सचेत	świadomy
एमिनेम	eminem
सुनी	słuchała
सुनी	słuchał
किशोरों	nastolatki
किशोरों	nastolatków
धर्मार्थ	charytatywnych
धर्मार्थ	dobroczynność
डेव	dave
पारा	mercury
पारा	rtęci
पारा	rtęć
पारा	para
धोखे	oszukany
हार्ले	harley
पेंट	farba
पेंट	farby
निदेशालय	dyrekcja
सोन	synu
सोन	syn
नीलामी	aukcja
नीलामी	aukcje
नीलामी	aukcję
नीलामी	aukcji
नीलामी	aukcji
नीलामी	aukcje
पट्टे	leasingu
पट्टे	dzierżawa
पट्टे	leasing
पट्टे	dzierżawa
पट्टे	dzierżawy
पट्टे	leasing
नाटो	nato
ब्रह्मचर्य	celibat
ग्लेन	glen
ग्लेन	glenn
विरल	sporadyczne
विरल	sporadycznie
विरल	rzadka
विरल	rzadkość
विरल	rzadkie
विरल	rzadki
विरल	rzadko
पिया	pili
पिया	pił
पिया	piła
काव्यशास्त्र	poetyka
पोर्टफोलियो	portfolio
पोर्टफोलियो	portfel
पोर्टफोलियो	portfela
नवाचार	innowacyjność
नवाचार	innowacja
नवाचार	innowacje
नवाचार	innowacji
डायमंड	diament
डायमंड	diamond
डायमंड	diamenty
महंगी	drogie
महंगी	droga
महंगी	drogo
महंगी	kosztowne
महंगी	drogi
फ्रायड	freud
तर्कसंगत	racjonalne
तर्कसंगत	racjonalnie
तर्कसंगत	racjonalny
पीना	pije
पीना	picie
पीना	piła
पीना	pić
पीना	pić
पीना	napój
स्ट्रिप	pasek
स्ट्रिप	strip
संलयन	fuzja
संलयन	fusion
अब्दुल्ला	abdullah
वर्जिन	dziewica
वर्जिन	dziewicze
अय्यर	iyer
डेप	depp
सिन्धी	sindhi
मुहाफ़ज़ाह	gubernia
प्रोसेसिंग	przetwarzania
प्रोसेसिंग	przetwarzanie
प्रोसेसिंग	przetwórstwo
प्रोसेसिंग	obróbka
उर्मिला	urmila
अवस्थिति	umiejscowienia
अवस्थिति	umieszczenie
अवस्थिति	umiejscowienie
अवस्थिति	lokalizacja
अवस्थिति	położenie
अवस्थिति	lokalizacji
अवस्थिति	lokalizacje
अवस्थिति	miejsca
वार्मिंग	ocieplenie
मार्गदर्शक	przewodniku
मार्गदर्शक	poradnik
मार्गदर्शक	przewodnikiem
मार्गदर्शक	przewodnika
मार्गदर्शक	przewodnik
विभिन्नता	zmienność
ढोल	beczka
ढोल	bęben
ढोल	bębny
क्वार्क	quark
अवकल	zróżnicowanie
अवकल	różnica
श्रावण	shravan
राजसी	majestic
राजसी	regal
टिकाऊ	zrównoważona
टिकाऊ	zrównoważonego
टिकाऊ	zrównoważone
टिकाऊ	zrównoważony
टिकाऊ	wytrzymały
टिकाऊ	trwałe
टिकाऊ	trwała
टिकाऊ	trwały
क्रोमियम	chromu
कूप	coupe
एकरूपता	jednolitości
कीन	keane
स्टेनली	stanley
स्टेनली	stanleya
सिन्ध	sindh
लेखनी	pen
लेखनी	długopis
लेखनी	pióro
वक्ष	tułów
अखबारों	gazet
अखबारों	gazety
मध्यस्थता	arbitrażu
मध्यस्थता	mediacji
सोल	sol
किक	kop
किक	wykop
किक	kopnięcie
आयोडाइड	jodek
धड़कन	beat
