மற்றும்	ve
திடமான	silikon
திடமான	çözümü
திடமான	çözüm
பன்றிகள்	domuz
பன்றிகள்	domuzlar
சில்வர்	gümüş
சில்வர்	silver
தேசியவாத	milliyetçi
ஆவணப்படம்	belgesel
நீட்சி	uzanan
காபி	kahve
டாக்கா	dhaka
டாக்கா	dakka
ஆர்வலர்கள்	aktivistler
ஆர்வலர்கள்	meraklıları
பதிவேற்றம்	yükleyin
பதிவேற்றம்	yükle
பதிவேற்றம்	yükleme
புறப்படும்	gidiş
புறப்படும்	kalkış
ஆத்மா	ruhu
ஆத்மா	ruh
ஆத்மா	soul
ஆத்மா	atma
எதிர்காலம்	gelecek
எதிர்காலம்	geleceğin
எதிர்காலம்	gelecekteki
பூர்வீக	yerli
பார்சிலோனா	barcelona
பார்சிலோனா	barselona
புழு	solucan
புழு	kurtçuk
புழு	solucanlar
இலகு	lak
நிரப்பி	dolgu
திடீரென்று	birden
திடீரென்று	ansızın
திடீரென்று	aniden
திடீரென்று	birdenbire
மீனவர்கள்	balıkçı
இயற்றி	jeneratör
மங்கோலியா	moğolistan
செலுத்து	ödeme
செலுத்து	öde
காமிக்	karikatür
காமிக்	çizgi
எழுபது	yetmiş
குற்றவாளிகள்	suçlular
குற்றவாளிகள்	suçluyum
குற்றவாளிகள்	suçlu
குற்றவாளிகள்	günahkarlar
பத்தி	paragraf
முயல்	rabbit
முயல்	tavşan
மாட்ரிட்	madrid
பொம்மைகள்	bebekler
பொம்மைகள்	bebekleri
பொம்மைகள்	oyuncaklar
பொம்மைகள்	oyuncak
வெறுப்பு	kin
வெறுப்பு	nefret
வெறுப்பு	nefret
இடமாற்றம்	aktarım
இடமாற்றம்	transfer
இடமாற்றம்	havale
இடமாற்றம்	değiştirme
நரம்புகள்	damarları
நரம்புகள்	damar
நரம்புகள்	damarlar
நரம்புகள்	sinirleri
நரம்புகள்	sinirlerin
நரம்புகள்	sinirler
நரம்புகள்	sinir
பராக்	barack
பராக்	barak
படிவம்	formu
படிவம்	biçim
படிவம்	form
வாசனை	aroma
வாசனை	kokusu
வாசனை	koku
வாசனை	parfüm
ஜோலி	jolie
உடைந்த	kırıldı
உடைந்த	kırık
உடைந்த	bozuk
உடைந்த	kırgın
உடைந்த	kırılmış
போட்டியாளர்	oyuncu
பெட்ரோல்	petrol
பெட்ரோல்	benzin
பெட்ரோல்	benzin
மூட்டு	müşterek
மூட்டு	sarma
மூட்டு	eklem
மூட்டு	artrit
உங்களின்	sizin
உங்களின்	senin
உபுண்டு	ubuntu
இருள்	koyu
இருள்	karanlık
இருள்	dark
இருள்	karanlık
இருள்	karanlıklar
இருள்	karanlığın
இருள்	karanlığı
கேன்	kane
பிரதிபலிக்கும்	yansıtan
மீத்தேன்	metan
தலைவலி	başağrısı
கொல்லும்	öldürür
கொல்லும்	öldürüyor
கொல்லும்	öldürmek
கொல்லும்	öldürme
குப்பை	çöp
குப்பை	çöplük
குப்பை	çöp
குப்பை	saçmalık
வயிற்று	mide
வயிற்று	midem
வயிற்று	midesi
டெக்கான்	deccan
கண்டுபிடிப்பாளர்	mucit
ஐரோப்பியர்கள்	avrupalılar
ஜெர்சி	forma
ஜெர்சி	jersey
பிங்க்	pink
பிங்க்	pembe
சுவர்களில்	duvarları
சுவர்களில்	duvarlar
சுவர்களில்	duvar
காரை	havan
ஆண்ட்ரூ	andrew
நந்தா	nanda
பூஞ்சை	mantarlar
பூஞ்சை	mantar
பல்கேரியா	bulgaristan
ஷேக்	şeyh
ஷேக்	baraka
ஷேக்	shack
ஷேக்	salla
ஷேக்	shake
தூண்டுதல்	etkiler
மணிலா	manila
லடாக்	ladakh
நாயகம்	demokrasi
தாமதம்	erteleme
தாமதம்	gecikme
தாமதம்	gecikmiş
தாமதம்	gecikti
தாமதம்	ertelendi
நேற்று	dünkü
நேற்று	dün
நேற்று	dun
பாவனை	simülasyonu
பாவனை	simülasyon
கிரகாம்	graham
தயவு	lütfen
லாமா	lama
கமல்	kamal
கமல்	kemal
அறுபது	altmış
அறுபது	sixty
பிரிவுகளும்	tümen
மிர்சா	mirza
முகங்கள்	yüzleri
முகங்கள்	yüzler
தயிர்	yoğurt
கற்பிக்கும்	öğretme
கற்பிக்கும்	öğretmenlik
கற்பிக்கும்	öğretim
ராமர்	rama
சுவரொட்டி	afiş
சுவரொட்டி	poster
சீரற்ற	rastgele
சீரற்ற	rasgele
இக்பால்	ikbal
சைக்கிள்	bisiklet
சரவாக்	sarawak
விளக்கப்படம்	grafik
புரிகிறது	yakaladım
இம்பீரியல்	imparatorluk
குறிப்பிடப்பட்டது	belirtilen
குறிப்பிடப்பட்டது	belirtilmiş
குறிப்பிடப்பட்டது	belirtildi
பன்மை	çoğul
மணமகன்	damat
மணமகன்	damat
வருக	hoşgeldiniz
வருக	hoşgeldin
நிலையானது	standard
நிலையானது	standart
திட்டமிடப்பட்டது	planlı
திட்டமிடப்பட்டது	planlanan
திட்டமிடப்பட்டது	planlanmış
திட்டமிடப்பட்டது	planlandı
இறக்க	öl
இறக்க	geber
சமாதானம்	huzur
சமாதானம்	barış
செயலிழப்பு	kesinti
செயலிழப்பு	kesintisi
செயலிழப்பு	çökme
செயலிழப்பு	kaza
நம்பகமான	gizlidir
நம்பகமான	gizli
கதாபாத்திரங்கள்	karakterler
கதாபாத்திரங்கள்	karakterleri
கதாபாத்திரங்கள்	karakter
நின்றது	dur
பக்கத்தைப்	sayfaya
பக்கத்தைப்	sayfa
பக்கத்தைப்	sayfada
பக்கத்தைப்	sayfası
பக்கத்தைப்	sayfayı
லிட்	litt
விஞ்ஞானி	bilimadamı
சாகா	saga
தோல்வியை	mağlup
தோல்வியை	yenilgi
பாம்பே	bombay
தூண்டல்	dakik
தூண்டல்	ilham
எதுவுமில்லை	hiçbirşey
எதுவுமில்லை	hiçbiri
எதுவுமில்லை	yok
எதுவுமில்லை	hiç
தவறுகள்	hatalar
தவறுகள்	hataları
தவறுகள்	hatalar
அனுபவங்கள்	deneyimler
அனுபவங்கள்	deneyimleri
பத்திரங்கள்	sağlamak
ஆசியான்	asean
ஹங்கேரி	macaristan
இலக்கங்கள்	sayılar
இலக்கங்கள்	rakam
இலக்கங்கள்	haneli
பொருந்தாது	geçerli
பொருந்தாது	uygulanabilir
சவாரி	yolculuk
சவாரி	sür
பொறுப்புகள்	sorumlulukları
பொறுப்புகள்	sorumluluk
பொறுப்புகள்	sorumluluklar
கள்ளர்	kallar
பட்டதாரி	mezun
யமுனை	yamuna
வணங்கும்	ibadet
வணங்கும்	kulluk
மாரி	mari
சித்திரவதை	işkence
சித்திரவதை	eziyet
நம்முடைய	bizimkiler
நம்முடைய	bizimkisi
நம்முடைய	bizim
நம்முடைய	bizimki
நம்முடைய	bizim
ஒளிபரப்பப்பட்டது	yayınlandı
ஸ்டீல்	çelik
க்குள்	içinde
சேமிக்க	mağazası
சேமிக்க	mağazadan
சேமிக்க	dükkan
சேமிக்க	store
சேமிக்க	mağaza
பட்டேல்	patel
இறால்	karides
இறால்	karides
இறால்	karides
மகள்கள்	kızları
பாடிஸ்டா	bautista
கிரேக்கர்கள்	yunanlılar
கென்	ken
அரிப்பு	kaşıntı
இந்தூர்	indore
வசதிக்காக	kolaylık
எரிச்சல்	sinirlilik
எரிச்சல்	aksi
எரிச்சல்	huysuz
எரிச்சல்	tahriş
சத்தியம்	soz
சத்தியம்	söz
மினி	mini
மதிப்புமிக்க	degerli
மதிப்புமிக்க	değerlidir
மதிப்புமிக்க	değerli
விசா	vize
சர்ச்சைகள்	problemler
சர்ச்சைகள்	sorunlar
இரைச்சல்	ses
இரைச்சல்	gürültü
பணவீக்கம்	enflasyon
விஷயங்கள்	seyler
விஷயங்கள்	şeyler
முடிவுற்றது	bitti
முடிவுற்றது	yapıldı
பயந்து	korkmak
பயந்து	korkmuş
பயந்து	korktum
ஆயிரமாண்டு	milenyum
கிராஸ்	karşıya
கிராஸ்	haç
கிராஸ்	çapraz
கிராஸ்	hacı
கிராஸ்	cross
பாபி	bobby
ரெய்கி	reiki
மனைவியை	eş
மனைவியை	eşi
மனைவியை	karın
மனைவியை	karısı
கொத்து	digest
கொத்து	özet
திறம்	etkili
திறம்	etkilidir
திறம்	etkin
கின்னஸ்	guinness
எந்திரம்	makine
எந்திரம்	makina
தங்கியுள்ளது	değişir
மெதுவான	yavaş
மெதுவான	yavas
பர்மிய	burma
சாட்	chad
சாட்	cad
அறிமுகப்படுத்திய	tanıttı
அறிமுகப்படுத்திய	tanıştırdı
மடோனா	madonna
மடோனா	meryem
திராட்சை	üzümlü
திராட்சை	üzüm
திராட்சை	üzüm
திராட்சை	üzümler
முத்தம்	öp
முத்தம்	öpücük
முத்தம்	öptüm
முத்தம்	kiss
முத்தம்	op
கோதிக்	gotik
பேரணி	miting
கொடியை	bayrağı
கொடியை	bayrak
அறிவாற்றல்	esprili
அறிவாற்றல்	bilişsel
இஸ்மாயில்	ismail
டிரில்லியன்	milyar
டிரில்லியன்	trilyon
நிறுவப்பட்டுள்ளது	kurulu
நிறுவப்பட்டுள்ளது	yüklenmiş
நிறுவப்பட்டுள்ளது	yüklü
நிறுவப்பட்டுள்ளது	yüklendi
நிறுவப்பட்டுள்ளது	kuruldu
பறக்க	uç
பறக்க	sinek
பறக்க	uçmak
பலன்கள்	fayda
பலன்கள்	faydaları
பலன்கள்	avantajları
பலன்கள்	yararları
தனித்துவம்	benzersiz
தனித்துவம்	tekil
தனித்துவம்	eşsiz
பிறந்தநாள்	doğumgünü
பிறந்தநாள்	doğum
மார்வெல்	marvel
தொழில்சார்	mesleki
மாற்றுதல்	dönüştürme
மாற்றுதல்	dönüşüm
தன்மைகள்	taraflar
தன்மைகள்	varlıklar
தன்மைகள்	özellikler
தன்மைகள்	emlak
தன்மைகள்	özellikleri
கடக்கும்	geçmek
முகமை	ajansı
முகமை	ajans
முகமை	teşkilat
வாக்கர்	walker
எய்ட்ஸ்	aids
குடியிருப்புகள்	daire
குடியிருப்புகள்	daireler
கழித்தல்	çıkar
கழித்தல்	çıkarma
கிளாப்டன்	clapton
பிரின்ஸ்	prens
பிரின்ஸ்	prince
ஒப்பு	kukla
வருகிறான்	geliyor
வருகிறான்	geliyorum
அசாதாரண	sıradışı
அசாதாரண	olağandışı
அசாதாரண	olağanüstü
பட்	kıç
பட்	popo
பட்	kalça
தானியங்கு	auto
தானியங்கு	otomobil
தானியங்கு	otomatik
தானியங்கு	oto
தானியங்கு	otomatik
பிறவி	doğumu
பிறவி	doğum
பிறவி	dogum
குஞ்சுகள்	yavrular
நெப்டியூன்	neptune
நெப்டியூன்	neptün
வெற்று	bos
வெற்று	bomboş
வெற்று	boş
வெற்று	boş
வட்டாரம்	şehristanı
வட்டாரம்	ilçe
வட்டாரம்	county
சூரி	suri
கலைக்களஞ்சியங்கள்	ansiklopedi
ஆர்ட்	sanat
ஆர்ட்	art
சுன்	chun
கீழ்நிலை	alt
கீழ்நிலை	aşağı
தேடு	ara
தேடு	arayın
தேடு	arama
ஹாசன்	hasan
ஹாசன்	hassan
ஹெலன்	helen
சணல்	çuval
சணல்	torba
விழி	uyanık
ருமேனியா	romalı
ருமேனியா	roman
ருமேனியா	romanya
தைவான்	tayland
தைவான்	tayvan
அக்கா	didi
வடிவியல்	geometri
ஹோஸ்ட்	konak
ஹோஸ்ட்	sunucu
வெற்றியாளர்	kazanan
வெற்றியாளர்	galip
ஈரமான	islak
லிபியா	libya
விஞ்ஞானம்	fen
விஞ்ஞானம்	bilimsel
விஞ்ஞானம்	bilim
ஜா	jaa
மடக்கை	logaritma
மடக்கை	logaritmik
கூப்பர்	cooper
வில்லெம்	willem
வில்லெம்	wilhelm
கிறிஸ்துவ	christian
கிறிஸ்துவ	hıristiyan
கிறிஸ்துவ	hristiyan
ஏலம்	müzayede
ஏலம்	teklif
விவரிக்க	açıklayın
விவரிக்க	tanımla
சாம்பியன்ஸ்	şampiyonları
சாம்பியன்ஸ்	şampiyon
சாம்பியன்ஸ்	şampiyonlar
பரவ	yayıldı
பரவ	yay
மொராக்கோ	fas
கொடுமை	hasta
கொடுமை	hastayım
கொடுமை	korkunç
ஆர்வத்துடன்	heves
எம்மி	emmy
பாராளுமன்றம்	meclis
பாராளுமன்றம்	parlamentosu
பாராளுமன்றம்	parlamento
டக்	tuck
டக்	doug
சேமிக்கும்	tasarruf
சேமிக்கும்	kurtarmak
சேமிக்கும்	kaydetme
நடமாடும்	yüzen
நடமாடும்	yüzen
நடமாடும்	yüzüyor
நடமாடும்	yüzer
கட்டணங்கள்	suçlamalar
கட்டணங்கள்	suçlamaları
கட்டணங்கள்	ödeme
கட்டணங்கள்	ödemeler
சாய்ஸ்	seçim
சாய்ஸ்	tercih
சாய்ஸ்	seçenek
ஸ்டூடியோ	stüdyo
ஸ்டூடியோ	studio
ஸ்டூடியோ	stüdyosu
அலாஸ்கா	alaska
அர்ஜுன்	arjun
விற்பனையில்	satıyor
விற்பனையில்	satmak
விற்பனையில்	satıyorum
சதுரங்கம்	satranç
குரலில்	sesi
குரலில்	ses
குரலில்	sesli
கிரகணம்	tutulum
கிரகணம்	tutulma
கிரகணம்	tutulması
பிளேயர்	oyuncu
சாயம்	boya
குலாம்	ghulam
துணுக்குகள்	parçacıklar
துணுக்குகள்	parçacıkların
துணுக்குகள்	parçacıkları
முன்னேற்றங்கள்	gelişmeler
சுனில்	sunil
கடற்கரைகள்	plajlar
அட்டவணைகள்	kataloglar
அட்டவணைகள்	katalog
அட்டவணைகள்	masalar
அட்டவணைகள்	tablolar
அட்டவணைகள்	masaları
அட்டவணைகள்	masa
அட்டவணைகள்	katalogları
கோரிக்கைகளை	istekler
கோரிக்கைகளை	istekleri
கோரிக்கைகளை	istek
கோரிக்கைகளை	talepler
சுவாச	solunum
பொலிவியா	bolivya
கிறித்தவர்	christian
கிறித்தவர்	hıristiyan
கிறித்தவர்	hristiyan
கொண்டுவரும்	getiren
யாக்கோபு	jacob
யாக்கோபு	yakup
பரிந்துரைக்கப்படுகிறது	tavsiye
பரிந்துரைக்கப்படுகிறது	önerilen
யுகம்	yuga
சமணம்	jain
தீர்வை	tarife
சிலந்தி	örümcek
சிலந்தி	spider
மார்க்ஸ்	marx
மார்க்ஸ்	izler
மார்க்ஸ்	işaretler
மார்க்ஸ்	marks
தடிமன்	cüretkar
தடிமன்	cesur
திருமணங்கள்	düğünler
திருமணங்கள்	evlilikleri
திருமணங்கள்	evlilikler
உடல்நிலை	hasta
உடல்நிலை	hastayım
குழம்பு	köri
குழம்பு	curry
ஹாஜி	hacı
க்காக	icin
க்காக	için
புரவன்	konak
புரவன்	sunucu
சிறைச்சாலை	cezaevi
சிறைச்சாலை	hapishane
சிறைச்சாலை	hapis
ஞாயிற்றுக்கிழமை	pazar
ஞாயிற்றுக்கிழமை	pazarları
ஞாயிற்றுக்கிழமை	pazarlar
ஞாயிற்றுக்கிழமை	pazar
மசோதா	fatura
மசோதா	bill
செவி	chevy
செவி	kulak
இனப்படுகொலை	soykırım
கத்தார்	katar
எழுதவும்	yazma
எழுதவும்	yazın
எழுதவும்	yaz
உயர்த்த	zam
உயர்த்த	kaldır
தூண்டியது	itmeye
தூண்டியது	itiyor
தூண்டியது	itmek
ஊற்றி	doldur
ஊற்றி	dök
வாக்காளர்கள்	seçmenlerin
வாக்காளர்கள்	seçmenler
நேர்த்தியான	zarif
முகவர்	ajan
முகவர்	temsilci
முகவர்	menajer
புரி	puri
அமோனியா	amonyak
தத்	dutt
அய்யா	efendim
அய்யா	paşam
அல்பிரட்	alfred
உயரும்	yüksel
உயரும்	kalkın
உயரும்	yükseliş
நிர்ணய	kurulması
இரைப்பை	mide
இரைப்பை	midem
இரைப்பை	midesi
கோபேன்	cobain
பூட்டோ	butto
விசிறி	taraftar
விசிறி	fan
விசிறி	hayran
மூடப்பட்டது	kapalı
மூடப்பட்டது	kapatılmış
மூடப்பட்டது	kapatıldı
மூடப்பட்டது	kapali
மூடப்பட்டது	kapandı
ஈஸ்டர்	paskalya
உணர்வுகளை	duygularını
உணர்வுகளை	duygular
உணர்வுகளை	hisler
வெளியேறு	terk
வெளியேறு	çık
வெளியேறு	çıkışı
வெளியேறு	çıkış
வெளியேறு	fırlatma
அனில்	anıl
பிரேசிலிய	brezilyalı
பிரேசிலிய	brezilya
போராடிய	dövüştü
போராடிய	savaştı
தக்காளி	domates
தக்காளி	domates
குடை	şemsiye
போல்ட்	sürgülü
போல்ட்	bolt
கிரான்ட்	hibe
கிரான்ட்	grant
தொப்புள்	göbek
துரிதமாக	çabuk
துரிதமாக	çabucak
பழம்பெரும்	efsanevi
பழம்பெரும்	efsane
பதினோரு	eleven
பதினோரு	onbir
வெடிகுண்டு	bomba
கிளைவ்	clive
கட்டடக்கலை	mimarlık
கட்டடக்கலை	mimari
கட்டடக்கலை	mimarisi
அளக்க	ölçüm
அளக்க	ölçün
அளக்க	ölçme
அளக்க	ölçü
உதவியாளர்	yardımcı
உதவியாளர்	yardımcısı
உதவியாளர்	asistanı
உதவியாளர்	asistan
நீயே	kendiniz
நீயே	kendin
நீயே	kendini
வல்லுனர்	uzman
சுவாசம்	nefes
சுவாசம்	nefesi
நீங்களே	kendiniz
நீங்களே	kendin
நீங்களே	kendini
வறட்சி	kıtlık
வறட்சி	kuraklık
மக்களே	halk
மக்களே	kişiler
மக்களே	insanlar
மக்களே	millet
சிறுபான்மையினர்	azınlık
எமிலி	emily
இருமல்	öksürük
மேசை	tablo
மேசை	sofra
மேசை	masa
மேசை	masaüstü
மேசை	site
லூதர்	luther
கருங்கல்	granit
ஆதரவான	destekleyici
கூட்டுத்தொகை	sıralama
கம்பளி	yün
நிர்வகித்தல்	yönetmek
நிர்வகித்தல்	yönetme
காரணத்தை	sebep
காரணத்தை	sebebi
காரணத்தை	nedeni
வூ	woo
வூ	kur
மார்க்சியம்	marksizm
டென்	den
கூ	koo
சொற்பொழிவு	konferans
சொற்பொழிவு	nutuk
சொற்பொழிவு	ders
சொற்பொழிவு	konusma
சொற்பொழிவு	konuşma
சொற்பொழிவு	implantlar
எளிது	yavaş
எளிது	kolay
எளிது	easy
மோசே	musa
மோசே	moses
வளையங்கள்	loops
வளையங்கள்	halkalar
வளையங்கள்	yüzükler
வளையங்கள்	yüzük
வளையங்கள்	halka
பொடி	toz
பொடி	barut
பொடி	pudra
பொடி	tozu
தாரை	jet
போர்னியோ	borneo
ஸ்டார்க்	stark
நரி	tilki
நரி	fox
ஜானி	jani
ஜானி	johnny
பாட்	pat
தூங்கும்	uyku
தூங்கும்	uyuyor
தூங்கும்	uyumak
தூங்கும்	uyuyan
போன்றவற்றிற்கு	elektroşok
கண்ணாடிகள்	gözlük
கண்ணாடிகள்	gözlükler
கண்ணாடிகள்	bardaklar
கண்ணாடிகள்	gözlük
கண்ணாடிகள்	gözlüklü
கண்ணாடிகள்	bardak
சிங்கை	singh
ஒளிப்பதிவாளர்	yönetmeni
பிரிக்கிறது	ayıran
மகாராணி	queen
மகாராணி	kraliçe
மகாராணி	vezir
கடமைகள்	görevleri
யேல்	yale
லாவோஸ்	laos
மால்	avm
மால்	çarşı
மால்	mal
மால்கம்	malcolm
நார்	fiber
நார்	lif
நார்	fiber
நார்	iplik
சுன்னி	sünni
புதிர்	gizemli
புதிர்	gizem
புதிர்	bilmece
புதிர்	yapboz
புதிர்	bulmaca
பிராந்தியம்	bölge
பிராந்தியம்	bölgede
பிராந்தியம்	bölgesi
சந்திரா	chandra
ரகசியம்	sır
ரகசியம்	secret
ரகசியம்	gizli
ஜோஷி	joshi
பசுமையான	evergreen
பெர்னார்ட்	bernard
மேகம்	bulut
கெல்வின்	kelvin
பேக்கர்	baker
பேக்கர்	fırıncı
ஓமோ	omo
அபராதம்	geçmek
அளவியல்	ölçüleri
அளவியல்	ölçümleri
அளவியல்	ölçümler
இல்ல	yuva
இல்ல	ev
இல்ல	evde
இல்ல	eve
இல்ல	evim
சம்பா	samba
கோவிந்த	govinda
மன்ஹாட்டன்	manhattan
றோயல்	kraliyet
றோயல்	royal
நைட்ரேட்டு	nitrat
நபியின்	peygamber
லிசா	lisa
கோன்	gon
கோன்	kone
கோன்	kon
சைகை	sinyal
சைகை	işaret
சைகை	jest
தாழ்வு	alçak
தாழ்வு	düşük
பிரபஞ்ச	evrensel
பிரபஞ்ச	kozmik
மொரிசியசு	mauritius
மொழிபெயர்ப்பாளர்	tercüman
மொழிபெயர்ப்பாளர்	çevirmen
விற்கப்பட்டது	satılmış
விற்கப்பட்டது	satılan
விற்கப்பட்டது	satıldı
விற்கப்பட்டது	sattı
விற்கப்பட்டது	satılır
ஹில்டன்	hilton
உடலுறவு	seks
உடலுறவு	cinsellik
உடலுறவு	sex
நேர்மையான	candan
நேர்மையான	samimi
நேர்மையான	içten
நேர்மையான	dürüst
நேர்மையான	dürüstçe
தோற்றார்	yırtıcılar
தோற்றார்	avcılar
சீன்	sean
பன்னிரெண்டு	twelve
பன்னிரெண்டு	oniki
செனான்	xenon
மோடி	modi
முறையீடு	temyize
முறையீடு	temyiz
முறையீடு	itiraz
அதிகாரமும்	yetkili
அதிகாரமும்	otorite
அதிகாரமும்	yetki
பெட்ரோலியம்	petrol
நெஞ்சு	sandık
நெஞ்சு	göğsü
நெஞ்சு	göğüs
அமர்	ammar
அமர்	amar
திவான்	dewan
பிணையம்	network
பிணையம்	ağ
மாமன்	amca
மாமன்	dayı
போட	koy
சிதைந்த	bozuk
சிதைந்த	bozulmuş
அன்வர்	anwar
ஏப்	apr
வரையறுக்க	tanımla
மாநாட்டு	konferans
சேவல்	sik
சேவல்	horoz
சேவல்	horoz
யூன்	yoon
லின்	lynn
லின்	lyn
லின்	lin
லின்	lynne
தன்னிச்சையான	kendiliğinden
தன்னிச்சையான	spontane
எறும்பு	karınca
எறும்பு	ant
அல்லாஹ்	allahım
அல்லாஹ்	allah
அல்லாஹ்	tanrı
அல்லாஹ்	allah
ஒப்லாஸ்து	oblastı
ஜேசன்	jason
செபம்	ayini
பாட்னா	patna
திருப்தி	memnun
திருப்தி	tatmin
கன்	gan
இமாம்	imam
பாம்	bam
பாம்	güm
பாம்	palm
பாம்	palmiye
பாம்	avuç
பட்டறைகள்	atölyeler
இறங்கும்	iniş
இணக்கம்	uyumu
இணக்கம்	uyum
ஹதீஸ்	hadis
வருகிறேன்	hoşçakalın
வருகிறேன்	hoşçakal
மரணத்தை	olum
மரணத்தை	ölüm
மரணத்தை	death
காசா	casa
காசா	gazze
காசா	gaza
பயிற்சியை	antrenman
பயிற்சியை	eğitimi
பயிற்சியை	eğitim
மாயை	yanılsama
மாயை	illüzyon
விற்பனையாளர்கள்	satıcılar
விற்பனையாளர்கள்	satıcıları
விற்பனையாளர்கள்	sellers
அமைப்பாளர்	düzenleyen
அமைப்பாளர்	düzenleyici
அமைப்பாளர்	organizatör
அமைப்பாளர்	besteci
அமைப்பாளர்	düzenleyici
கண்களை	göz
கண்களை	gözler
கண்களை	gözleri
செர்பியா	sırbistan
வேண்டுதல்	talep
வேண்டுதல்	istek
வேண்டுதல்	rica
ஓய்வுபெற்ற	emekli
நம்ப	inan
நம்ப	inanmak
நம்ப	iman
நம்ப	inanın
பியானோ	piyano
தட்டை	daire
தட்டை	düz
தட்டை	yassı
வெல்லும்	parşömen
கலந்துரையாடல்	tartışma
விரிவுரை	konferans
விரிவுரை	nutuk
விரிவுரை	ders
வென்	wen
பாதுகாப்பில்	velayet
சங்கீதம்	ilahi
ஹிந்து	hindu
உறவுமுறை	ilişki
உறவுமுறை	ilişkisi
சூரத்	surat
சேர்க்கப்பட்டார்	eklenen
சேர்க்கப்பட்டார்	eklendi
சேர்க்கப்பட்டார்	eklenmiş
சேர்க்கப்பட்டார்	ekledi
அரக்கன்	canavar
சமுத்திரம்	okyanus
சமுத்திரம்	ocean
சமுத்திரம்	okyanuslar
முக்கோணங்கள்	üçgen
சொந்தமானது	ait
பாராட்டு	beğeni
பாராட்டு	takdir
பாராட்டு	alkışlar
பாராட்டு	alkış
துத்தநாகம்	galvanizli
பின்பும்	sonrası
பின்பும்	ardından
பின்பும்	sonrasında
பின்பும்	sonra
தோழர்	yoldaş
போராடும்	dövüşmek
போராடும்	kavga
போராடும்	dövüş
போராடும்	mücadele
விலகல்	sapma
அர்ஜென்டினா	arjantin
அர்ஜென்டினா	arjantin
ரத்தம்	kan
ரத்தம்	blood
வெடி	patlama
வெடி	patlamalar
பழமொழி	atasözü
உறிஞ்சி	enayi
உறிஞ்சி	emici
கற்பனைக்	fantazi
கற்பனைக்	fantezi
கம்	sakız
மெசியா	mesih
ஹெப்பர்ன்	hepburn
குட்டை	kisa
குட்டை	kısa
காதலர்	aşık
காதலர்	sevgili
மீறல்	ihlal
மீறல்	ihlali
குப்தா	gupta
மாணவன்	öğrenci
டானியல்	daniel
கனரக	ağır
கனரக	agir
சந்தா	abone
சந்தா	üyelik
சந்தா	abonelik
சந்தா	abone
தொங்கும்	asılı
தொங்கும்	asmak
தொங்கும்	asılmak
ஒருமை	tekil
கொண்டாடுகின்றனர்	kutlama
கொண்டாடுகின்றனர்	kutluyor
கொண்டாடுகின்றனர்	kutluyorum
வாங்குதல்	alışveriş
வாங்குதல்	satın
நதிகள்	nehirler
நதிகள்	nehirleri
நதிகள்	rivers
ஊடுருவல்	şeffaf
ஊடுருவல்	şeffaflık
ஊடுருவல்	şeffaf
ஏர்பஸ்	airbus
தவளை	kurbağa
கரம்	karam
பிரடெரிக்	frederick
வேலைவாய்ப்பின்மை	işsizlik
டில்லி	delhi
ராதாகிருஷ்ணன்	radhakrishnan
நான்சி	nancy
ஹார்மோன்	hormonal
ஆறுதல்	teselli
ஆறுதல்	rahatlık
ஆறுதல்	konfor
சுங்	chung
பலவீனமான	zayıf
பலவீனமான	zayıflar
பலவீனமான	güçsüz
தகடுகள்	plaka
தகடுகள்	levhalar
தகடுகள்	plakası
தகடுகள்	tabak
தகடுகள்	tabaklar
வலியை	acı
வலியை	aci
வலியை	ağrı
விதிமுறைகளை	şartları
விதிமுறைகளை	koşul
விதிமுறைகளை	şartlar
விதிமுறைகளை	koşulları
விதிமுறைகளை	koşullar
தாள்கள்	levhalar
தாள்கள்	çarşaf
கல்வியாளர்கள்	akademisyenler
கல்வியாளர்கள்	eğitimciler
நாத்	nath
கிரீஸ்	yunanistan
சீக்கியம்	sihizm
உதயம்	gündoğumu
மேத்தா	mehta
தோமா	thoma
கரீபியன்	karayip
கரீபியன்	karayipler
ஹோலி	holly
ஏற்கவில்லை	katılmıyorum
சண்டைகள்	kavga
சண்டைகள்	kavgalar
வராக	varaha
பானம்	içki
பானம்	içecek
பானம்	iç
நித்திய	sonsuzluk
நித்திய	ebedi
நித்திய	sonsuz
மடத்தில்	manastır
மடத்தில்	manastırı
மண்டை	kafatası
பெய்யும்	pei
மாலி	mali
டைலர்	tyler
பேபி	yavrum
பேபி	bebeğim
பேபி	bebek
உக்ரைனிய	masal
புகழை	şöhret
புகழை	itibar
புகழை	itibarını
குயின்ஸ்லாந்து	queensland
எத்தனால்	etanol
சீக்ரெட்	sır
சீக்ரெட்	secret
சீக்ரெட்	gizli
ஓட்டோமான்	osmanlı
தொப்பி	şapka
தொப்பி	cap
தொப்பி	kaptan
தொப்பி	şapka
ஒத்ததாக	eşanlamlı
ஈதர்	eter
சிக்மா	sigma
இழக்க	kaybetmek
இழக்க	kaybeder
துப்பறியும்	detektif
துப்பறியும்	dedektif
கம்பிகள்	kablo
கம்பிகள்	teller
கம்பிகள்	kablolar
உபகரணம்	donatım
உபகரணம்	ekipman
உபகரணம்	donanım
உபகரணம்	aparatı
வண்ணங்கள்	renkler
வண்ணங்கள்	renkleri
வண்ணங்கள்	renkler
வண்ணங்கள்	renk
வண்ணங்கள்	renkleri
கடினமானது	zor
கடினமானது	zordur
