amb	함께
perduts	분실
perduts	로스트
perduts	잃어버린
propagació	전파
simone	시몬
simone	시모네
verí	독도
duet	듀엣
duet	duet
emília	에밀리아
auditori	오디토리움
bis	bis
exportacions	내보내기
exportacions	수출
reflecteixen	반영
decimal	십진수
decimal	십진법
decimal	소수점
consumidors	소비자
consumidors	이용자
surinam	수리남
impressionant	대박
falcó	팰컨
falcó	팰콘
adolescència	사춘기
canterbury	캔터베리
mcgraw	맥그로
nebulosa	성운
lancaster	랭커스터
robar	훔쳐
robar	도둑질
presentador	발표자
dunes	사구
vàlid	유효합니다
vàlid	유효
vàlid	유효한
manila	마닐라
contracció	수축
estranya	이상한
estranya	이상하다
conservant	방부제
laborals	노동
xic	온스
mercury	수성은
mercury	수성
mercury	머큐리
sacrificis	희생
spencer	스펜서
miracles	기적
reaccionar	공감
joachim	요아킴
butxaca	포켓
butxaca	주머니
interessats	관심사
interessats	관심
arpa	하프
thor	토르
berry	베리베리
berry	베리
longituds	길이
arias	아리아스
feixisme	파시즘
sabater	슈메이커
prestar	빌려
ostatges	인질
humanitats	인문학
maxwell	맥스웰
serena	세레나
serena	세리나
pinta	paint
pinta	페인트
pinta	페인팅
domicili	집에
domicili	고향
domicili	집으로
domicili	가정
alcorà	꾸란
girls	소녀
girls	소녀들
girls	걸스
escull	선택하기
escull	선택
desplegament	배포
desitjos	소망
desitjos	소원
desitjos	욕망
desitjos	욕구
imprescindible	필수
intestí	창자
jubilació	은퇴
jubilació	퇴직
tapa	뚜껑
abús	학대
abús	남용
abús	악용
verde	베르데
decoracions	장식
flama	불꽃
darrerament	최근
darrerament	최근에
parèntesis	괄호
promès	약혼
tower	타워
portland	포틀랜드
imaginació	상상력
imaginació	상상
sospita	의심
afegits	추가되었습니다
afegits	추가됨
matrimonis	결혼
gregory	그레고리
gregory	그레고리우스
penetració	침투
favorit	즐겨
favorit	좋아하는
vàlvules	밸브
westminster	웨스트민스터
sex	성교
sex	섹스
sex	성관계
sex	성별
aeris	공중
aeris	항공기
unix	유닉스
cimera	정상회담
cimera	회담
cimera	정상회의
ambaixadors	대사
après	학습
après	배운
certificat	인증서
certificat	증명서
elefants	엘리펀츠
elefants	코끼리
annie	애니
cola	접착제
cola	콜라
estrès	스트레스
gènesi	제네시스
gènesi	창세기
gènesi	천지창조
cérvol	사슴
pensió	연금
zoo	동물원
cirurgià	외과의사
cirurgià	외과의
commemoració	기념
supermercats	슈퍼마켓
buda	부처
buda	부처님
duel	결투
gana	배고픈
asiàtics	아시아
caroline	캐럴라인
caroline	캐롤라인
reconeixen	인식
cruel	잔혹한
cruel	잔인한
asil	망명
asil	어사일럼
marín	마린
vinculació	링크
especificacions	사양
hiverns	윈터스
odi	증오
odi	미움
odi	혐오
odi	증오
odi	혐오
sensor	센서
beisbol	베이스볼
beisbol	야구
omar	오마르
refracció	굴절
hèlsinki	헬싱키
sànscrit	산스크리트어
idaho	아이다호
messina	메시나
paxton	팩스턴
rellotges	시계
sòcol	소켓
dinar	도시락
dinar	점심
malcolm	맬컴
malcolm	말콤
ellen	엘런
ellen	엘렌
sopa	수프
coeficients	계수
especifica	지정
especifica	지정하기
especifica	지정합니다
especifica	지정
foster	포스터
rebuts	영수증
mansió	맨션
mansió	저택
abdomen	복부
bolívar	볼리바르
caseta	부스
chapman	채프먼
forum	포럼
orlando	올랜도
metodologia	방법론
curtis	커티스
kuwait	쿠웨이트
intervals	범위
pregària	기도
violent	폭력적인
violent	폭력적
dunlop	던롭
rebutja	거부
estimacions	추정치
estimacions	추정
maps	지도
compositora	작곡가
compositora	송라이터
publicant	게시
publicant	출판
telèfons	전화
telèfons	전화기
orina	오줌
orina	소변
aficionat	아마추어
ceuta	세우타
reprodueix	놀기
reprodueix	재생
reprodueix	연주
reprodueix	플레이
oci	레크리에이션
jose	조제
patricia	패트리샤
uniformes	유니폼
polinèsia	폴리네시아
nodes	노드
còlera	콜레라
encàrrecs	주문
mohs	모스
alexandra	알렉산드라
simbolisme	상징성
simbolisme	상징주의
explícitament	명시적으로
int	int
naturalment	자연스럽게
naturalment	자연적으로
naturalment	naturally
pagaments	송금
pagaments	결제
romano	로마노
midi	미디
midi	midi
comercialització	마케팅
negociació	협상
papes	교황
pecat	sin
granotes	개구리목
granotes	개구리
imprès	인쇄물
imprès	인쇄
espatlla	어깨
homosexual	동성애자
rss	rss
flash	플래시
sensibles	민감한
sensibles	민감하다
despesa	지출
despesa	비용
elimina	삭제
elimina	지우기
elimina	제거
elimina	삭제하기
recomanacions	추천
osaka	오사카
emirats	에미리트
emirats	에미레이트
estómac	위장
búlgars	불가리아인
robatori	도난
robatori	절도
robatori	도둑
robatori	강도
formigues	개미
hell	지옥
oda	oda
vincle	채권
vincle	결합
vincle	본드
lucy	루시
distribuïdes	분산
ars	ars
paviment	도로
votants	유권자
marion	매리언
marion	마리온
confessions	고백
inflació	인플레이션
phillips	필립스
hip	엉덩이
vàlvula	밸브
alineació	라인업
alineació	정렬
alineació	선형
injecció	주사
injecció	주입
injecció	분사
sioux	수어
drap	rag
indicador	지표
normalització	정규화
normalització	표준화
nina	인형
exploradors	탐험
exploradors	탐험가
assignació	할당
inflamació	염증
empenta	추진력
dmitri	드미트리
esportistes	운동선수
àhmad	아흐메드
àhmad	아흐마드
dòlar	달러
humil	겸손
humil	겸손한
bessons	쌍둥이
bessons	트윈스
avis	조부모
duke	공작
duke	듀크
cpu	cpu
harmònica	하모니카
llavis	입술이
llavis	입술
actituds	태도
informal	캐쥬얼
informal	캐주얼
omega	오메가
hop	힙합
silici	규소
silici	실리콘
dormir	수면
beirut	베이루트
ultra	울트라
pulmons	폐지
valentia	용기
valentia	용기
dual	듀얼
ucraïnesos	우크라이나인
ucraïnesos	우크라이나계
gif	gif
realitzador	디렉터
realitzador	감독
precís	정확한
precís	정확도
justinià	유스티니아누스
boira	안개
completat	완료
completat	완료되었습니다
arestes	모서리
arestes	가장자리
mútua	상호
denúncia	불만
significats	의미
cangur	캥거루
ward	워드
bicicletes	자전거
periòdicament	주기적으로
galicia	갈리시아
galicia	갈리시아어
donna	도나
cursiva	기울임꼴
cursiva	이탤릭체
cursiva	기울임꼴
cursiva	이탤릭체
suc	주스
suc	쥬스
gespa	잔디
adrian	아드리안
burton	버튼
atraccions	관광지
atraccions	명소
pera	pear
accelerar	가속화
tornejos	토너먼트
jutjar	판단
jutjar	판사
viquipèdies	위키백과
unitari	단일
profunds	깊은
profunds	깊게
visitat	방문
zagreb	자그레브
cosacs	코자크
cosacs	카자크
bristol	브리스틀
bristol	브리스톨
porpra	보라색
porpra	자주색
sentimental	센티멘탈
davies	데이비스
davies	davies
seient	좌석
seient	자리
vacuna	백신
rolling	rolling
rolling	굴러
rolling	롤링
seat	좌석
seat	자리
desenvolupadors	개발자
amistós	친근한
tresors	보물
predir	예측
import	금액
patriòtica	애국
allotjament	숙박시설
allotjament	숙박
allotjament	숙박
allotjament	숙소
madeira	마데이라
gmbh	gmbh
penals	범죄자
sida	에이즈
simbòlica	심볼릭
usual	평상시
usual	평소
vandalisme	반달리즘
vandalisme	파손
escèniques	공연
escèniques	성과
criatura	생명체
criatura	생물
embarassada	임신
belfast	벨파스트
lèxic	어휘
assemblees	어셈블리
cartera	지갑
píxels	픽셀
wimbledon	윔블던
genet	라이더
airlines	항공
airlines	항공사
homosexualitat	동성애
homosexualitat	동성애자
newman	뉴먼
cucs	보름
cucs	지렁이
cucs	보름스
budistes	불교
desviació	편차
sòcrates	소크라테스
evacuar	대피
generalitzada	광범위한
nadó	신생아
nadó	베이비
nadó	아기
terrorista	테러리스트
herald	헤럴드
càlid	따뜻하다
restricció	제한
restricció	제약
importació	가져오기
importació	가져오기
importació	불러오기
importació	수입
impossibilitat	불가능
niger	니제르
holocaust	홀로코스트
rajola	타일
miniatura	미니어처
miniatura	썸네일
electors	유권자
botons	버튼
botons	단추
cremat	불태웠다
cremat	화상
dimonis	악마
onades	파도
teodosi	테오도시우스
similitud	닮음
exclusió	제외
exclusió	배제
tutor	수호
tutor	보호자
tutor	가디언
tutor	가정교사
decoratiu	장식
subtítol	자막
experimentació	실험
harper	하퍼
natiu	네이티브
orgull	자존심
orgull	프라이드
brillantor	밝기
fabricats	제조
abstracte	추상화
abstracte	추상
buffalo	버팔로
buffalo	버펄로
icc	icc
conforme	호환
haití	아이티
klein	클라인
rols	역할
rap	랩핑
rap	랩터
aaron	에런
aaron	아론
glaceres	빙하
intermèdia	중간
sequera	가뭄
matolls	덤불
míssil	유도탄
míssil	미사일
lucia	루시아
mamelucs	맘루크
citació	표창
citació	따옴표
citació	인용
mickey	미키
radial	시선
silèsia	실레시아
arranjaments	설정
observadors	관측자
observadors	관찰자
observadors	옵서버
prestacions	혜택
prestacions	이득
romanç	연애
romanç	로맨스
taxonomia	분류학
falles	실패
remix	리믹스
classicisme	고전주의
generada	생성
fluids	액체
fluids	수분
vílnius	빌뉴스
pelegrí	순례자
hughes	휴스
hughes	휴즈
astrònoms	천문학자
ecosistemes	생태계
suzuki	스즈키
fusell	소총
alpí	알파인
màscara	마스크
titus	티투스
titus	타이터스
accessos	접근
processadors	프로세서
salari	급여
salari	월급
creativa	크리에이티브
directrius	가이드라인
directrius	지침
karen	카렌
karen	캐런
pensaments	생각
fraccions	분수
bruixa	마녀
tempo	템포
xilè	칠레
préstec	융자
préstec	대출
generador	생성기
generador	발전기
uzbekistan	우즈베키스탄
geògraf	지리학자
elaborada	정교
lligams	넥타이
ordi	보리
passi	패스
grava	자갈
mtv	mtv
esquirol	다람쥐과
esquirol	다람쥐
philipp	필립
camisa	셔츠
dimarts	화보
dimarts	화이팅
sard	사드
diferenciades	뚜렷한
impactes	영향
preludi	전주곡
hussein	후세인
votacions	득표
votacions	투표
votacions	투표
fermentació	발효
preferit	즐겨
preferit	좋아하는
preferit	선호
beatles	beatles
beatles	비틀즈
piràmides	피라미드
pete	피터
pete	피트
minisèrie	미니시리즈
whitehead	화이트헤드
lotus	로터스
inundació	대홍수
inundació	홍수
qatar	카타르
orgànic	유기적
especificar	지정하기
especificar	지정합니다
especificar	지정
millorant	힐링
edicte	칙령
gestiona	관리
gestiona	관리하기
gestiona	관리
complicada	까다로운
destacament	분리
kassel	카셀
validesa	타당성
concepción	콘셉시온
primats	영장류
enviament	보내기
enviament	전송
enviament	배송
enviament	발송
aposta	내기
aposta	bet
aposta	베팅
afecte	애정
break	브레이크
break	휴식
break	break
plaga	전염병
plaga	흑사병
plaga	페스트
juventus	유벤투스
dissenyadors	디자이너
traces	자취
traces	흔적
abelles	벌벌
octets	바이트
secta	숭배
secta	컬트
variats	다양하다
escriptori	데스크
escriptori	책상
escriptori	데스크톱
escriptori	데스크탑
interrupció	인터럽트
interrupció	인터럽트
biològics	생물학
conductes	행동
abric	외투
abric	코트
grey	회색
grey	그레이
indicacions	방향
negreta	굵게
negreta	굵은
negreta	대담
reforç	강화
pia	pia
deformació	변형
deformació	워프
calvados	칼바도스
invitació	초대
invitació	초청
winston	윈스턴
basic	기본
basic	기초
basic	베이직
take	take
exactitud	정확도
exactitud	정밀도
exactitud	정확성
patrocini	스폰서
wwe	wwe
aïllar	고립어
aïllar	고립
cubana	쿠바
explosius	폭발물
claire	클레어
anarquisme	아나키즘
mohamed	모하메드
seül	서울
neutre	중성
neutre	중립성
neutre	중립
wien	wien
apartats	단락
perla	진주
wales	웨일스
georgià	조지아어
georgià	조지아
comenta	댓글
comenta	코멘트
gauss	가우스
temor	공포
temor	두려움
temor	공포증
litúrgia	전례
vençut	패배
immadur	미성숙
immadur	미숙
senyalització	표지
senyalització	간판
galera	갤리
entès	이해
richardson	리처드슨
indumentària	의류
indumentària	복장
clínic	임상
cub	정육면체
cub	큐브
gauguin	고갱
songs	노래
songs	songs
hermes	헤르메스
dent	치아
dent	이빨
montbui	몽고메리
calma	차분한
calma	차분
calma	잔잔한
repte	도전
dubai	두바이
currículum	커리큘럼
currículum	재개
currículum	이력서
àmplies	넓은
terroristes	테러리스트
vals	왈츠
assassins	킬러
assassins	킬러스
assassins	살인범
assassins	암살자
assassins	암살단
assassins	암살
assassins	살인자
milton	밀튼
milton	밀턴
cosina	사촌
cosina	사촌동생
simplificat	간체
elias	엘리아스
elias	엘리어스
emissores	스테이션
brots	콩나물
westfàlia	베스트팔렌
màrqueting	마케팅
cambodja	캄보디아
ballar	댄싱
ballar	춤추는
gota	방울
gota	drop
gota	떨어뜨리기
gota	드롭
cardiff	카디프
dimecres	수요일
finalització	완성
combustibles	연료
creient	신자
samarcanda	사마르칸트
astronòmic	천문
expectatives	기대
cubà	쿠바
rachel	레이첼
presons	교도소
presons	감옥
vianants	보행자
vianants	보행
seriós	심각한
seriós	심각해
seriós	심각하다
seriós	심각하게
avantpassat	조상
zenit	제니스
zenit	천정
connor	코너
inèdit	비공개
tòxics	독성
tòxics	유독성
claredat	명확성
admès	인정
cargol	달팽이
reflexions	반사
grassos	지방
theater	연극
theater	극장
theater	영화관
protagonitzat	주연
protagonitzat	출연
titulars	헤드라인
mediawiki	미디어위키
propulsió	추진
propulsió	추진력
projectat	투영
justificació	정당화
ampliacions	확장자
passadís	복도
amanda	아만다
sirià	시리아
xxx	xxx
christine	크리스틴
kabul	카불
mossos	웨이터
aeroports	공항
reactor	원자로
dol	슬픔
antiguitats	골동품
antiguitats	앤티크
complicacions	합병증
préstecs	대출
farmacèutic	약사
baluard	보루
fame	명성
fame	페임
tortura	고문
tortura	고문의
biodiversitat	생물다양성
hunt	사냥
hunt	헌트
genets	라이더스
genets	라이더
níquel	니켈
grip	인플루엔자
grip	감기
grip	인플루엔자
grip	독감
ruïna	파멸
enviant	보내기
enviant	전송
assegut	앉은
pagans	이교도
queixes	불평
queixes	불만이
queixes	불만
diamants	다이아몬드
diamants	diamonds
llacunes	틈새
llacunes	간격
jubilat	은퇴
jubilat	퇴직
nusos	매듭
finès	핀란드어
finès	핀란드
cdc	cdc
boig	미쳐
boig	미친
certament	확실히
lluitador	전투기
lluitador	파이터
warriors	전사
warriors	워리어스
planck	플랑크
higiene	위생
ngc	ngc
autoritzar	승인
icones	아이콘
icones	icons
alexis	알렉시스
alexis	알렉세이
recepta	레시피
bismarck	비스마르크
híbrid	하이브리드
tirant	던지기
soccer	축구
fulls	나뭇잎
fulls	잎새
fulls	시트
candidata	후보
candidata	후보자
cognoms	성씨
gravacions	녹음
gravacions	레코딩스
gravacions	레코딩
gravacions	레코드
fiabilitat	신뢰성
misericòrdia	자비
mexicans	멕시코인
plutarc	플루타르코스
expressat	표명
requeriments	요구사항
bolxevics	볼셰비키
rouen	루앙
ratolins	mice
ratolins	생쥐
sia	sia
detectat	감지
detectat	발견됨
soterrani	지하
soterrani	지하도
prefereixen	선호
estepa	스텝
creatiu	크리에이티브
dinamo	다이너모
esquemes	스킴
preliminar	예비
amaga	숨기기
desigual	불평등
hormones	호르몬
beijing	베이징
kyoto	교토
numèrica	숫자
pensions	연금
leslie	레슬리
conductors	운전자
conductors	드라이버
conductors	운전사
controlador	컨트롤러
dígits	숫자
israelians	이스라엘인
dinàmic	동적
dinàmic	다이내믹
vargas	바르가스
deures	숙제
bradley	브래들리
bennett	베넷
educar	육아
nasal	비강
panell	패널
aparcament	주차장
aparcament	주차
shu	shu
gogh	고흐
pin	pin
pin	고정
asp	asp
llops	늑대
llops	늑대들
becker	becker
ida	ida
recomanar	추천합니다
recomanar	추천
gasolina	가솔린
gasolina	가솔린
poma	사과
poma	애플
rubens	루벤스
topologia	위상수학
once	한번
once	once
cúmul	클러스터
cúmul	성단
incertesa	불확실
incertesa	불확정성
móra	블랙베리
esther	에스더
esther	에스텔
periódico	신문
alerta	경보
alerta	알림
alerta	경고
cracòvia	크라쿠프
cabina	조종실
cabina	조종석
cabina	객실
cabina	오두막
comas	쉼표
drenatge	배수
palestins	팔레스타인인
angela	안젤라
angela	안젤로
sostres	천장
clor	염소
guyana	가이아나
marcs	프레임
voluntària	자발적
voluntària	자원봉사자
voluntària	자원봉사
lladres	도둑들
lladres	도둑놈
lladres	도둑
bèstia	짐승
bèstia	비스트
absorbir	흡수
absorbir	흡수해
absorbir	흡수하기
fong	곰팡이
olla	냄비
olla	화분
erupcions	발진
champions	챔피언스
champions	챔피언
lionel	라이오넬
lionel	리오넬
mutació	돌연변이
carbonat	탄산염
carbonat	탄산
kings	킹스
peugeot	푸조
creativitat	창의력
creativitat	창의
creativitat	창의성
curvatura	곡률
faust	파우스트
lou	루키
inserció	삽입
kiss	키스
kiss	kiss
imaginari	상상
palanca	레버
espatlles	어깨
productivitat	생산성
predicció	예측
xangai	상하이
api	api
raonament	추리
raonament	추론
haven	헤이븐
glenn	글렌
motí	폭동
motí	반란
circumstància	상황
curiós	궁금해
justin	저스틴
split	스플리트
split	스플릿
split	분할
split	나누기
simulació	시뮬레이션
monica	모니카
asturiana	아스투리아스
bethesda	베데스다
bangladesh	방글라데시
pretensions	주장
pretensions	발급
gesta	양조
ban	금지
guanys	상금
guanys	위닝
guanys	이득
guanys	이득이
betty	베티
emi	emi
coco	코코넛
euràsia	유라시아
invertir	투자
multi	멀티
núvia	신부
rosen	rosen
tòxic	독성
tòxic	유독성
rai	rai
desitjat	원하는
riqueses	재물
enfonsament	침몰
sami	sami
sami	사미어
rastre	흔적
rastre	트레일
voleibol	배구
lyon	lyon
lyon	리옹
paga	지불
repetidament	반복적으로
cornell	코넬
binari	바이너리
ovella	양양
bales	총알
inestable	불안정
inestable	불안정한
bambú	대나무
camions	트럭
caixmir	카슈미르
sàtira	풍자
gill	아가미
mono	모노
peters	피터스
assigna	할당
cycling	사이클링
cycling	사이클
lucca	루카
ceba	양파
pescador	어부
volcans	화산
gemma	젬마
ornaments	장식품
herat	헤라트
imitar	흉내
multa	미세먼지
hart	하트
tucker	터커
efes	에페소스
deo	deo
perills	위험
woods	우즈
ave	ave
benvinguda	환영
benvinguda	환영합니다
fisher	피셔
martha	마사
crawford	크로포드
crawford	크로퍼드
canonades	파이프
graduació	졸업식
graduació	졸업
voyage	항해
aix	aix
gps	gps
pissarra	칠판
pissarra	슬레이트
falses	거짓
falses	가짜
actualitzat	업데이트
armistici	휴전
baptisme	세례
britània	브리타니아
ecològic	생태
ecològic	생태주의
ecològic	생태학
marcelo	마르셀로
coppola	코폴라
windsor	윈저
cesare	체사레
amiens	아미앵
abstracció	추상화
abstracció	추상
ecològica	생태
ecològica	생태주의
ecològica	생태학
ressenya	개요
túnels	터널
fitxes	타일
fitxes	칩스
desamortització	몰수
holland	홀랜드
face	얼굴
face	얼굴이
àtic	다락방
thomson	톰슨
marvel	마블
psicològic	심리학
psicològic	심리
psicològic	심리적
cadàvers	시체
liga	리가
sil	sil
llistats	품목
graella	격자
graella	눈금
graella	그리드
richmond	리치먼드
richmond	리치몬드
seychelles	세이셸
caldera	보일러
ratpenats	박쥐
paradigma	패러다임
preocupacions	걱정
toxicitat	독성
toxicitat	독성도
protectora	보호
protectora	보호자
cork	코르크
luciano	루치아노
faceta	측면
magistrats	판사
extingit	사멸
extingit	멸종
cascades	폭포
tranquil	조용히
tranquil	조용한
talls	삭감
cru	raw
xemeneia	굴뚝
samurai	사무라이
stevens	스티븐스
missatger	messenger
missatger	메신저
genoll	무릎
reclamacions	주장
reclamacions	발급
fourier	푸리에
modulació	변조
monitor	모니터
monitor	모니터링
terratrèmols	지진
oculta	숨기기
arrest	체포
clàusula	조항
urà	천왕성
paràsits	기생충
hindi	힌디어
actrius	여배우들
actrius	여배우
neo	네오지오
neo	네오
ssp	ssp
daily	일일
daily	데일리
daily	일간
daily	일상
veracruz	베라크루스
esgrima	펜싱
artesania	공예
artesania	공예
veronica	베로니카
talents	재능
talents	탤런트
elfs	엘프
llapis	연필
llapis	pen
sabates	신발
txaikovski	차이콥스키
violeta	바이올렛
potencialment	잠재적으로
botes	장화
botes	부츠
veterà	베테랑
forçada	강제
forçada	강제로
toulouse	툴루즈
ganivet	나이프
decorar	꾸미기
soldadura	용접
ankara	앙카라
refugiat	난민
refugiat	피난민
petra	페트라
cbs	cbs
horror	공포
primat	영장류
recomanable	추천
recomanable	권장
patata	감자
presentacions	프레젠테이션
presentacions	발표
beck	벡스
desplegar	배포
make	make
eslovè	슬로베니아
eslovè	슬로베니아어
tintoreria	세탁소
nicole	니콜
divers	기타
marxisme	마르크스주의
belize	벨리즈
barber	이발
barber	이발사
stop	중지
stop	멈추기
stop	중단
stop	정지
paradoxa	역설
angulema	앙굴렘
gerald	제럴드
judith	주디스
flexibilitat	유연성
diabetis	당뇨
diabetis	당뇨병
estris	위젯
maneig	처리
maneig	취급
maneig	다루기
fiji	피지
ans	ans
misteriós	mysterious
misteriós	신비
liechtenstein	리히텐슈타인
potenciar	보정
potenciar	향상
cortina	커튼
cortina	코티나
laurence	로렌스
patents	특허
sen	센다
danesos	덴마크인
palmer	팔머
palmer	파머
insuficient	부족함
primitives	원시
xml	xml
barreres	장벽
binària	바이너리
half	절반
mpeg	mpeg
acollit	주최
acollit	호스팅
acollit	호스트
michelle	미셸
pujant	업로드
fantàstic	판타스틱
fantàstic	환상적
gestor	관리자
gestor	매니저
theodore	시어도어
joia	보석
say	say
parades	정류장
estimular	자극
espia	스파이
hivernacle	온실
insulina	인슐린
ordinari	평범
individualment	개별
individualment	개별적으로
compatibles	호환
venuda	팔렸다
venuda	판매
lladre	도둑놈
lladre	도둑
kai	카이
desfilada	퍼레이드
desfilada	행진
discapacitat	장애
discapacitat	장애인
desempat	플레이오프
arranjament	설정
georgia	조지아어
georgia	조지아
explorer	익스플로러
explorer	탐색기
explorer	탐험
interferència	간섭
mentor	멘토
miners	광부
comentat	댓글
trencant	깨짐
trencant	브레이킹
receptes	조리법
receptes	레시피
traça	추적
traça	트레이스
traça	흔적
tanganyika	탕가니카
estalvi	절약
estalvi	저장
genocidi	집단살해
aliatges	합금
numèric	숫자
alpha	알파
avortament	낙태
aeronau	항공기
comprimit	압축
comprimit	태블릿
stella	스텔라
federer	페더러
controlats	제어
teheran	테헤란
totals	합계
traç	뇌졸중
bahames	바하마
algebraica	대수
algebraica	대수적
sega	세가
dragons	드래곤스
dragons	드래곤
dragons	드래곤즈
konrad	콘라트
enlairament	이륙
bat	bat
bat	박쥐
tiger	호랑이
tiger	타이거
croata	크로아티아어
croata	크로아티아
croata	크로아티아인
monstres	괴물
monstres	몬스터
monstres	몬스터즈
competidors	경쟁자
competidors	경쟁사
garanties	보증
nazisme	나치즘
lev	레프
lev	레프트
esp	esp
pebre	후추
pebre	고추
pebre	페퍼
heaven	하늘
heaven	천국
primerenc	초기
primerenc	일찍
tosca	토스카
raonable	합리적
misteris	미스터리
misteris	신비
agressió	공격성
arrencada	부트
arrencada	부츠
arrencada	부팅
quadern	공책
quadern	노트북
elisa	elisa
nínxol	틈새
endins	인사이드
endins	내부
poligonal	다각형
grenoble	그르노블
amazon	아마존
innocent	무죄
innocent	innocent
xavi	사비
hamlet	햄릿
postres	후식
postres	디저트
postres	후식
postres	디저트
enriqueta	헨리에타
vagues	파업
regulat	규제
impressions	노출
vistos	읽음
titella	꼭두각시
helicòpters	헬리콥터
virgin	버진
virgin	처녀
festiu	휴일
festiu	명절
festiu	연휴
festiu	홀리데이
festiu	휴가
festiu	공휴일
festiu	축제
bacteri	박테리아
amy	에이미
assessorament	충고
assessorament	조언
amorosa	loving
duncan	덩컨
jerez	셰리
assistit	원호
dièsel	디젤
balada	발라드
preferències	환경설정
obstacle	장애물
casablanca	카사블랑카
compara	비교하기
compara	비교
finalitzat	완료
finalitzat	완료되었습니다
fricció	마찰
fricció	마찰력
fràgil	취약
istme	지협
suposen	포즈
ecuador	에콰도르
complementària	보완
asfalt	아스팔트
guardià	수호
guardià	보호자
guardià	가디언
aliatge	합금
sender	흔적
sender	트레일
paròdia	패러디
troncs	로그
pollastre	치킨
pollastre	닭고기
renal	콩팥
renal	신장
fixes	고정
conills	토끼
menú	메뉴
nigel	나이젤
promeses	약속
bolets	버섯
mantega	버터
deserts	사막
fresca	신선
fresca	신선한
joyce	조이스
portàtil	랩톱
portàtil	노트북
èpica	에픽
èpica	서사시
mitjanit	자정
mitjanit	midnight
mitjanit	미드나이트
mitjanit	미드나잇
viatger	트래블러
irc	irc
emilia	에밀리아
banquet	연회장
banquet	연회
especificació	규격
especificació	사양
sta	sta
confessió	고백
confessió	신앙고백
benedicció	축복
benedicció	축복이
inconvenient	불편
inconvenient	불편함
inconvenient	불편한
gracia	그레이스
gracia	은혜
eslovac	슬로바키아
eslovac	슬로바키아인
eslovac	슬로바키아어
newcastle	뉴캐슬
executa	처형
executa	실행
executa	달려
executa	실행
executa	달리기
executa	런닝
consumidor	소비
consumidor	소비자
doblatge	더빙
heroïna	헤로인
majordom	버틀러
idèntic	동일한
idèntic	동일
idèntic	동일함
escorta	호위
faso	파소
limitats	한정
limitats	제한된
motivació	동기
motivació	동기부여
chemical	화학물질
chemical	화학
aconsellar	충고
aconsellar	조언
percy	퍼시
trobi	찾기
look	표정
fbi	fbi
mad	mad
vel	베일
atura	중지
atura	멈추기
atura	중단
atura	정지
tumors	종양
emoció	정서
emoció	감정
empleat	직원
canton	광저우
ace	에이스
ace	ace
bruc	유리카
bruc	에리카
exàmens	시험
òbviament	명백히
òbviament	명백하게
assignatura	주제
assignatura	제목
domèstica	국내
antàrtic	남극
comestible	식용
vidres	크리스탈
visualització	조회
visualització	보기
manipular	조작
manipular	조종
sarajevo	사라예보
botswana	보츠와나
aquila	독수리자리
espionatge	스파이
dèbil	약한
dèbil	약해
dolços	달콤한
lotaríngia	로렌
lotaríngia	로레인
lira	리라
escandinàvia	스칸디나비아
recuperant	복구
greg	그레그
greg	그렉
assimilació	동화
jamie	제이미
baba	바바
ghost	귀신
ghost	유령
ghost	고스트
desgast	착용
venedor	벤더
venedor	제조사
venedor	판매자
graduat	졸업
graduat	졸업
derek	데릭
entrenadors	코치
bolet	버섯
vostè	당신은
vostè	귀하
vostè	당신
originalitat	독창
originalitat	독창성
chuck	척척
chuck	투척
cintura	허리
càller	칼리아리
indicadors	플래그
indicadors	깃발
especialitats	특기
efectivitat	효율성
baixant	다운로드
sms	sms
lac	lac
edge	엣지
edge	모서리
edge	edge
augsburg	아우크스부르크
plàstics	플라스틱
plàstics	성형외과
supremacia	우월주의
esbossos	스케치
índexs	색인
índexs	인덱스
pennsylvania	펜실베이니아
mànega	호스
collar	칼라
collar	쇄골
eli	엘리
prestigiosa	명문
hubble	허블
capitalista	자본주의
complert	칭찬
toló	툴롱
fontana	폰타나
emboscada	매복
voltaire	볼테르
generalitzat	광범위한
generalitzat	일반화
dylan	딜런
cleòpatra	클레오파트라
baranes	레일
crucifixió	십자가형
choctaw	촉토
muda	더미
fuig	스캣
consideracions	고려
nius	둥지
gram	그램
gram	그람
canari	카나리아
immunitat	면책
immunitat	면역
vacunes	백신
secreció	분비
recolzada	지원합니다
recolzada	지원
recolzada	지원함
drake	드레이크
eddy	에디
zoològic	동물원
híbrids	하이브리드
cercant	검색
robots	로봇
robots	로봇과
raven	까마귀
raven	레이븐
jurisprudència	법학
romain	로맹
porno	포르노그래피
porno	포르노
woody	우디
lleure	레저
segrest	납치
bayer	바이어
bàssora	바스라
sally	샐리
chester	체스터
hastings	헤이스팅스
led	led
gap	간격
saba	사바
brahms	브람스
ordinària	평범
devil	악마
bergen	베르겐
estendard	배너
estendard	현수
ofertes	쿠폰
agra	아그라
invent	발명
multiplicar	곱셈
eyes	눈빛
sad	슬픔
sad	슬픈
sad	슬프다
gestació	잉태
gestació	임신
copyright	저작권자
copyright	저작권
tenda	텐트
tenda	천막
friburg	프라이부르크
nash	내시
descontentament	불만
estètic	미학
antígon	안티고노스
diamond	다이아몬드
florence	플로렌스
florence	피렌체
psicològica	심리학
psicològica	심리
psicològica	심리적
movent	이사
movent	움직임
